energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
3.15457729,1.46453515,0.37544931,0.30929502,0.02430093,0.16168739,0.11807418,0.32014994,1.78982293,0.01827167
3.16058029,1.55193406,0.40993414,0.32799368,0.02679453,0.16853772,0.11923389,0.34362684,1.87677537,0.01972710
3.16658329,1.64799992,0.44654527,0.34921541,0.02936181,0.17668222,0.12058595,0.36990032,1.96936312,0.02127867
3.17258629,1.75176850,0.48492020,0.37273205,0.03197290,0.18601374,0.12211628,0.39871945,2.06666971,0.02291375
3.17858929,1.86204565,0.52463665,0.39826363,0.03459503,0.19640069,0.12379943,0.42977374,2.16753545,0.02461662
3.18459230,1.97741421,0.56521741,0.42547860,0.03719310,0.20768686,0.12559884,0.46269345,2.27057261,0.02636850
3.19059530,2.09624985,0.60613744,0.45399598,0.03973052,0.21969210,0.12746764,0.49705192,2.37419117,0.02814787
3.19659830,2.21674574,0.64683320,0.48338928,0.04217007,0.23221402,0.12934987,0.53237006,2.47663464,0.02993076
3.20260130,2.33694602,0.68671393,0.51319262,0.04447488,0.24503071,0.13118238,0.56812307,2.57602478,0.03169130
3.20860430,2.45478710,0.72517462,0.54290865,0.04660941,0.25790445,0.13289692,0.60374938,2.67041372,0.03340223
3.21460730,2.56814561,0.76161011,0.57201837,0.04854036,0.27058637,0.13442265,0.63866163,2.75784118,0.03503565
3.22061031,2.67489151,0.79543006,0.59999237,0.05023766,0.28282192,0.13568873,0.67225937,2.83639459,0.03656365
3.22661331,2.77294411,0.82607399,0.62630331,0.05167521,0.29435699,0.13662703,0.70394310,2.90426941,0.03795917
3.23261631,2.86032914,0.85302600,0.65043907,0.05283163,0.30494441,0.13717461,0.73312919,2.95982701,0.03919668
3.23861931,2.93523444,0.87582853,0.67191615,0.05369075,0.31435062,0.13727614,0.75926511,3.00164754,0.04025293
3.24462231,2.99606198,0.89409455,0.69029269,0.05424200,0.32236224,0.13688582,0.78184436,3.02857563,0.04110766
3.25062531,3.04147417,0.90751795,0.70518071,0.05448056,0.32879228,0.13596907,0.80042056,3.03975672,0.04174413
3.25662831,3.07043257,0.91588151,0.71625698,0.05440733,0.33348564,0.13450364,0.81462005,3.03466288,0.04214967
3.26263132,3.08222740,0.91906228,0.72327207,0.05402875,0.33632382,0.13248025,0.82415253,3.01310699,0.04231598
3.26863432,3.07649683,0.91703433,0.72605725,0.05335643,0.33722844,0.12990274,0.82881927,2.97524495,0.04223934
3.27463732,3.05323531,0.90986854,0.72452891,0.05240663,0.33616366,0.12678777,0.82851863,2.92156637,0.04192074
3.28064032,3.01279083,0.89772996,0.71869035,0.05119966,0.33313710,0.12316403,0.82324853,2.85287425,0.04136574
3.28664332,2.95585149,0.88087244,0.70863090,0.04975918,0.32819956,0.11907110,0.81310592,2.77025506,0.04058432
3.29264632,2.88342200,0.85963125,0.69452243,0.04811147,0.32144328,0.11455805,0.79828326,2.67504085,0.03959048
3.29864932,2.79679145,0.83441373,0.67661332,0.04628468,0.31299897,0.10968174,0.77906211,2.56876528,0.03840185
3.30465233,2.69749378,0.80568858,0.65522045,0.04430809,0.30303170,0.10450512,0.75580429,2.45311555,0.03703913
3.31065533,2.58726254,0.77397407,0.63071918,0.04221144,0.29173586,0.09909532,0.72894080,2.32988243,0.03552552
3.31665833,2.46798209,0.73982575,0.60353204,0.04002432,0.27932932,0.09352189,0.69895909,2.20091038,0.03388605
3.32266133,2.34163674,0.70382390,0.57411652,0.03777562,0.26604711,0.08785509,0.66638917,2.06804955,0.03214696
3.32866433,2.21026002,0.66656130,0.54295235,0.03549312,0.25213487,0.08216431,0.63178912,1.93311131,0.03033504
3.33466733,2.07588558,0.62863147,0.51052881,0.03320308,0.23784219,0.07651665,0.59573044,1.79782849,0.02847704
3.34067034,1.94050121,0.59061770,0.47733257,0.03093002,0.22341623,0.07097577,0.55878384,1.66382149,0.02659908
3.34667334,1.80600739,0.55308320,0.44383627,0.02869651,0.20909566,0.06560091,0.52150589,1.53257055,0.02472613
3.35267634,1.67418107,0.51656226,0.41048841,0.02652306,0.19510530,0.06044611,0.48442695,1.40539474,0.02288163
3.35867934,1.54664562,0.48155277,0.37770457,0.02442808,0.18165134,0.05555968,0.44804056,1.28343745,0.02108707
3.36468234,1.42484702,0.44850987,0.34586034,0.02242785,0.16891752,0.05098385,0.41279473,1.16765816,0.01936175
3.37068534,1.31003664,0.41784090,0.31528586,0.02053654,0.15706204,0.04675452,0.37908507,1.05882991,0.01772256
3.37668834,1.20326017,0.38990139,0.28626224,0.01876625,0.14621548,0.04290124,0.34724986,0.95754190,0.01618387
3.38269135,1.10535249,0.36499220,0.25901949,0.01712711,0.13647959,0.03944724,0.31756711,0.86420641,0.01475749
3.38869435,1.01693785,0.34335744,0.23373612,0.01562727,0.12792683,0.03640956,0.29025334,0.77906916,0.01345263
3.39469735,0.93843470,0.32518329,0.21054017,0.01427300,0.12060078,0.03379921,0.26546416,0.70222246,0.01227604
3.40070035,0.87006438,0.31059743,0.18951134,0.01306874,0.11451719,0.03162142,0.24329615,0.63362018,0.01123203
3.40670335,0.81186291,0.29966905,0.17068420,0.01201711,0.10966556,0.02987583,0.22379009,0.57309400,0.01032267
3.41270635,0.76369521,0.29240938,0.15405212,0.01111899,0.10601128,0.02855675,0.20693514,0.52037017,0.00954791
3.41870935,0.72527085,0.28877255,0.13957174,0.01037352,0.10349802,0.02765341,0.19267372,0.47508636,0.00890578
3.42471236,0.69616099,0.28865699,0.12716777,0.00977813,0.10205048,0.02715013,0.18090701,0.43680803,0.00839256
3.43071536,0.67581565,0.29190714,0.11673787,0.00932859,0.10157722,0.02702658,0.17150059,0.40504417,0.00800295
3.43671836,0.66358117,0.29831565,0.10815758,0.00901907,0.10197358,0.02725804,0.16429038,0.37926202,0.00773028
3.44272136,0.65871747,0.30762617,0.10128498,0.00884212,0.10312462,0.02781558,0.15908840,0.35890068,0.00756667
3.44872436,0.66041484,0.31953661,0.09596519,0.00878883,0.10490797,0.02866641,0.15568846,0.34338358,0.00750321
3.45472736,0.66781033,0.33370329,0.09203442,0.00884889,0.10719658,0.02977417,0.15387156,0.33212969,0.00753012
3.46073037,0.68000352,0.34974569,0.08932378,0.00901070,0.10986133,0.03109930,0.15341102,0.32456365,0.00763693
3.46673337,0.69607195,0.36725225,0.08766261,0.00926156,0.11277347,0.03259955,0.15407727,0.32012475,0.00781266
3.47273637,0.71508606,0.38578696,0.08688149,0.00958788,0.11580687,0.03423051,0.15564231,0.31827492,0.00804594
3.47873937,0.73612389,0.40489693,0.08681485,0.00997534,0.11884013,0.03594621,0.15788383,0.31850591,0.00832526
3.48474237,0.75828546,0.42412085,0.08730340,0.01040924,0.12175843,0.03769988,0.16058895,0.32034554,0.00863910
3.49074537,0.78070693,0.44299812,0.08819606,0.01087476,0.12445529,0.03944473,0.16355774,0.32336334,0.00897617
3.49674837,0.80257453,0.46107875,0.08935189,0.01135726,0.12683405,0.04113485,0.16660636,0.32717542,0.00932558
3.50275138,0.82313792,0.47793342,0.09064162,0.01184264,0.12880922,0.04272607,0.16956984,0.33144875,0.00967704
3.50875438,0.84172311,0.49316376,0.09194904,0.01231771,0.13030766,0.04417698,0.17230463,0.33590470,0.01002114
3.51475738,0.85774433,0.50641230,0.09317224,0.01277049,0.13126951,0.04544978,0.17469070,0.34032194,0.01034947
3.52076038,0.87071471,0.51737177,0.09422457,0.01319053,0.13164894,0.04651120,0.17663327,0.34453834,0.01065488
3.52676338,0.88025534,0.52579339,0.09503540,0.01356925,0.13141470,0.04733332,0.17806405,0.34845211,0.01093164
3.53276638,0.88610217,0.53149370,0.09555072,0.01390011,0.13055042,0.04789417,0.17894200,0.35202162,0.01117557
3.53876938,0.88811052,0.53435973,0.09573331,0.01417883,0.12905462,0.04817834,0.17925347,0.35526415,0.01138418
3.54477239,0.88625672,0.53435200,0.09556279,0.01440353,0.12694051,0.04817729,0.17901175,0.35825308,0.01155670
3.55077539,0.88063649,0.53150530,0.09503514,0.01457466,0.12423548,0.04788949,0.17825584,0.36111364,0.01169413
3.55677839,0.87146012,0.52592709,0.09416209,0.01469502,0.12098032,0.04732032,0.17704870,0.36401692,0.01179916
3.56278139,0.85904405,0.51779335,0.09296990,0.01476960,0.11722810,0.04648183,0.17547453,0.36717238,0.01187604
3.56878439,0.84379914,0.50734221,0.09149802,0.01480527,0.11304289,0.04539218,0.17363564,0.37081858,0.01193045
3.57478739,0.82621586,0.49486534,0.08979718,0.01481053,0.10849810,0.04407497,0.17164842,0.37521257,0.01196921
3.58079040,0.80684653,0.48069752,0.08792736,0.01479509,0.10367467,0.04255834,0.16963899,0.38061789,0.01200000
3.58679340,0.78628554,0.46520471,0.08595536,0.01476938,0.09865906,0.04087398,0.16773824,0.38729171,0.01203102
3.59279640,0.76514784,0.44877116,0.08395221,0.01474408,0.09354112,0.03905602,0.16607672,0.39547138,0.01207059
3.59879940,0.74404670,0.43178599,0.08199051,0.01472964,0.08841181,0.03713989,0.16477930,0.40536092,0.01212679
3.60480240,0.72357145,0.41462993,0.08014168,0.01473567,0.08336100,0.03516116,0.16396001,0.41711794,0.01220702
3.61080540,0.70426617,0.39766251,0.07847322,0.01477058,0.07847519,0.03315444,0.16371707,0.43084170,0.01231763
3.61680840,0.68661003,0.38121052,0.07704625,0.01484102,0.07383542,0.03115236,0.16412843,0.44656270,0.01246356
3.62281141,0.67100025,0.36555796,0.07591313,0.01495161,0.06951528,0.02918467,0.16524796,0.46423456,0.01264806
3.62881441,0.65773824,0.35093793,0.07511551,0.01510460,0.06557914,0.02727755,0.16710243,0.48372856,0.01287244
3.63481741,0.64701948,0.33752680,0.07468274,0.01529973,0.06208060,0.02545298,0.16968958,0.50483137,0.01313588
3.64082041,0.63892771,0.32544081,0.07463065,0.01553411,0.05906134,0.02372845,0.17297707,0.52724618,0.01343543
3.64682341,0.63343341,0.31473512,0.07496097,0.01580235,0.05655011,0.02211674,0.17690279,0.55059743,0.01376597
3.65282641,0.63039683,0.30540531,0.07566110,0.01609668,0.05456225,0.02062598,0.18137616,0.57443914,0.01412038
3.65882941,0.62957522,0.29739120,0.07670450,0.01640720,0.05309945,0.01925980,0.18628064,0.59826662,0.01448973
3.66483242,0.63063405,0.29058270,0.07805154,0.01672233,0.05214990,0.01801773,0.19147727,0.62153121,0.01486358
3.67083542,0.63316160,0.28482736,0.07965077,0.01702919,0.05168884,0.01689567,0.19680912,0.64365757,0.01523033
3.67683842,0.63668641,0.27993926,0.08144074,0.01731417,0.05167936,0.01588644,0.20210652,0.66406279,0.01557770
3.68284142,0.64069666,0.27570883,0.08335197,0.01756344,0.05207367,0.01498047,0.20719279,0.68217653,0.01589312
3.68884442,0.64466073,0.27191300,0.08530937,0.01776353,0.05281447,0.01416646,0.21189032,0.69746141,0.01616429
3.69484742,0.64804816,0.26832546,0.08723476,0.01790188,0.05383678,0.01343207,0.21602672,0.70943276,0.01637958
3.70085043,0.65035007,0.26472639,0.08904945,0.01796732,0.05506980,0.01276458,0.21944084,0.71767674,0.01652853
3.70685343,0.65109823,0.26091147,0.09067692,0.01795056,0.05643903,0.01215149,0.22198832,0.72186627,0.01660224
3.71285643,0.64988217,0.25669970,0.09204530,0.01784452,0.05786845,0.01158110,0.22354660,0.72177390,0.01659370
3.71885943,0.64636376,0.25193984,0.09308976,0.01764459,0.05928277,0.01104290,0.22401912,0.71728124,0.01649809
3.72486243,0.64028873,0.24651531,0.09375456,0.01734884,0.06060956,0.01052802,0.22333862,0.70838453,0.01631295
3.73086543,0.63149491,0.24034755,0.09399490,0.01695802,0.06178138,0.01002944,0.22146930,0.69519630,0.01603828
3.73686843,0.61991712,0.23339759,0.09377822,0.01647555,0.06273766,0.00954219,0.21840811,0.67794317,0.01567655
3.74287144,0.60558874,0.22566627,0.09308529,0.01590737,0.06342643,0.00906348,0.21418480,0.65696003,0.01523260
3.74887444,0.58864011,0.21719290,0.09191076,0.01526167,0.06380568,0.00859269,0.20886109,0.63268110,0.01471352
3.75487744,0.56929423,0.20805280,0.09026326,0.01454863,0.06384448,0.00813135,0.20252884,0.60562851,0.01412842
3.76088044,0.54786007,0.19835388,0.08816525,0.01378001,0.06352368,0.00768305,0.19530752,0.57639889,0.01348813
3.76688344,0.52472404,0.18823253,0.08565230,0.01296884,0.06283629,0.00725334,0.18734100,0.54564905,0.01280496
3.77288644,0.50034024,0.17784909,0.08277220,0.01212893,0.06178742,0.00684960,0.17879397,0.51408108,0.01209228
3.77888944,0.47521994,0.16738314,0.07958369,0.01127457,0.06039394,0.00648094,0.16984799,0.48242792,0.01136430
3.78489245,0.44992085,0.15702892,0.07615505,0.01042009,0.05868374,0.00615801,0.16069757,0.45143974,0.01063566
3.79089545,0.42503660,0.14699101,0.07256254,0.00957964,0.05669473,0.00589297,0.15154618,0.42187174,0.00992121
3.79689845,0.40118681,0.13748046,0.06888865,0.00876686,0.05447357,0.00569936,0.14260253,0.39447354,0.00923572
3.80290145,0.37900794,0.12871147,0.06522049,0.00799473,0.05207431,0.00559204,0.13407707,0.36998036,0.00859366
3.80890445,0.35914514,0.12089860,0.06164805,0.00727544,0.04955678,0.00558713,0.12617882,0.34910589,0.00800907
3.81490745,0.34224484,0.11425466,0.05826264,0.00662036,0.04698501,0.00570197,0.11911256,0.33253657,0.00749535
3.82091046,0.32894833,0.10898900,0.05515532,0.00604001,0.04442564,0.00595504,0.11307632,0.32092698,0.00706524
3.82691346,0.31988566,0.10530626,0.05241550,0.00554420,0.04194638,0.00636592,0.10825911,0.31489583,0.00673071
3.83291646,0.31566993,0.10340541,0.05012962,0.00514208,0.03961457,0.00695512,0.10483885,0.31502192,0.00650291
3.83891946,0.31689130,0.10347878,0.04837993,0.00484232,0.03749588,0.00774398,0.10298040,0.32183959,0.00639218
3.84492246,0.32411057,0.10571115,0.04724332,0.00465328,0.03565312,0.00875443,0.10283354,0.33583315,0.00640795
3.85092546,0.33785179,0.11027852,0.04679024,0.00458316,0.03414529,0.01000864,0.10453083,0.35742967,0.00655873
3.85692846,0.35859374,0.11734649,0.04708359,0.00464018,0.03302669,0.01152871,0.10818533,0.38699012,0.00685204
3.86293147,0.38676002,0.12706818,0.04817769,0.00483266,0.03234627,0.01333617,0.11388800,0.42479843,0.00729429
3.86893447,0.42270764,0.13958150,0.05011718,0.00516914,0.03214701,0.01545138,0.12170494,0.47104876,0.00789067
3.87493747,0.46671430,0.15500589,0.05293586,0.00565839,0.03246549,0.01789295,0.13167432,0.52583121,0.00864496
3.88094047,0.51896457,0.17343835,0.05665563,0.00630938,0.03333149,0.02067700,0.14380322,0.58911648,0.00955939
3.88694347,0.57953529,0.19494909,0.06128532,0.00713116,0.03476763,0.02381637,0.15806445,0.66074032,0.01063435
3.89294647,0.64838095,0.21957673,0.06681963,0.00813270,0.03678914,0.02731991,0.17439355,0.74038855,0.01186824
3.89894947,0.72531972,0.24732330,0.07323813,0.00932262,0.03940353,0.03119159,0.19268608,0.82758383,0.01325717
3.90495248,0.81002083,0.27814932,0.08050445,0.01070892,0.04261038,0.03542986,0.21279565,0.92167531,0.01479476
3.91095548,0.90199449,0.31196915,0.08856568,0.01229854,0.04640114,0.04002691,0.23453264,1.02183216,0.01647198
3.91695848,1.00058499,0.34864692,0.09735212,0.01409698,0.05075896,0.04496810,0.25766413,1.12704230,0.01827694
3.92296148,1.10496805,0.38799322,0.10677740,0.01610784,0.05565860,0.05023158,0.28191506,1.23611694,0.02019488
3.92896448,1.21415307,0.42976306,0.11673907,0.01833234,0.06106641,0.05578801,0.30697089,1.34770191,0.02220811
3.93496748,1.32699094,0.47365497,0.12711973,0.02076884,0.06694047,0.06160049,0.33248182,1.46029596,0.02429612
3.94097049,1.44218785,0.51931182,0.13778874,0.02341243,0.07323086,0.06762478,0.35806868,1.57227619,0.02643577
3.94697349,1.55832506,0.56632324,0.14860455,0.02625451,0.07988014,0.07380966,0.38333031,1.68193026,0.02860158
3.95297649,1.67388462,0.61422978,0.15941747,0.02928249,0.08682400,0.08009763,0.40785248,1.78749456,0.03076608
3.95897949,1.78728054,0.66252893,0.17007319,0.03247957,0.09399221,0.08642570,0.43121797,1.88719746,0.03290037
3.96498249,1.89689452,0.71068279,0.18041656,0.03582468,0.10130978,0.09272657,0.45301754,1.97930585,0.03497464
3.97098549,2.00111529,0.75812738,0.19029581,0.03929247,0.10869835,0.09892985,0.47286147,2.06217363,0.03695886
3.97698849,2.09838031,0.80428327,0.19956704,0.04285357,0.11607785,0.10496358,0.49039114,2.13428990,0.03882347
3.98299150,2.18721814,0.84856741,0.20809861,0.04647493,0.12336835,0.11075574,0.50529027,2.19432499,0.04054008
3.98899450,2.26629012,0.89040564,0.21577560,0.05012037,0.13049205,0.11623592,0.51729519,2.24117243,0.04208227
3.99499750,2.33442958,0.92924577,0.22250385,0.05375129,0.13737541,0.12133706,0.52620391,2.27398469,0.04342623
4.00100050,2.39067704,0.96457055,0.22821356,0.05732753,0.14395131,0.12599705,0.53188328,2.29220140,0.04455148
4.00700350,2.43430990,0.99591032,0.23286227,0.06080833,0.15016111,0.13016036,0.53427410,2.29556850,0.04544139
4.01300650,2.46486540,1.02285490,0.23643696,0.06415343,0.15595667,0.13377952,0.53339388,2.28414757,0.04608370
4.01900950,2.48215576,1.04506419,0.23895529,0.06732419,0.16130206,0.13681642,0.52933695,2.25831484,0.04647086
4.02501251,2.48627489,1.06227722,0.24046580,0.07028478,0.16617499,0.13924335,0.52227200,2.21874997,0.04660027
4.03101551,2.47759622,1.07431922,0.24104695,0.07300325,0.17056780,0.14104390,0.51243712,2.16641510,0.04647434
4.03701851,2.45676169,1.08110657,0.24080512,0.07545256,0.17448793,0.14221344,0.50013241,2.10252519,0.04610040
4.04302151,2.42466224,1.08264914,0.23987155,0.07761150,0.17795789,0.14275931,0.48571054,2.02851101,0.04549053
4.04902451,2.38241050,1.07905017,0.23839818,0.07946531,0.18101452,0.14270077,0.46956562,1.94597632,0.04466116
4.05502751,2.33130666,1.07050338,0.23655267,0.08100616,0.18370771,0.14206842,0.45212073,1.85665126,0.04363261
4.06103052,2.27279875,1.05728749,0.23451271,0.08223334,0.18609834,0.14090350,0.43381475,1.76234377,0.04242846
4.06703352,2.20843883,1.03975823,0.23245971,0.08315308,0.18825577,0.13925663,0.41508886,1.66489107,0.04107492
4.07303652,2.13983654,1.01833799,0.23057220,0.08377819,0.19025469,0.13718646,0.39637328,1.56611286,0.03960006
4.07903952,2.06861184,0.99350354,0.22901919,0.08412734,0.19217161,0.13475792,0.37807472,1.46776801,0.03803303
4.08504252,1.99634850,0.96577215,0.22795363,0.08422404,0.19408100,0.13204036,0.36056499,1.37151600,0.03640329
4.09104552,1.92454988,0.93568658,0.22750636,0.08409550,0.19605132,0.12910544,0.34417113,1.27888410,0.03473984
4.09704852,1.85459857,0.90379955,0.22778067,0.08377124,0.19814115,0.12602508,0.32916738,1.19124090,0.03307047
4.10305153,1.78772127,0.87065811,0.22884785,0.08328162,0.20039552,0.12286929,0.31576918,1.10977662,0.03142115
4.10905453,1.72495972,0.83678869,0.23074376,0.08265639,0.20284266,0.11970418,0.30412934,1.03548999,0.02981542
4.11505753,1.66714884,0.80268324,0.23346679,0.08192321,0.20549151,0.11659010,0.29433649,0.96918148,0.02827394
4.12106053,1.61490248,0.76878701,0.23697706,0.08110644,0.20832987,0.11357993,0.28641565,0.91145219,0.02681413
4.12706353,1.56860694,0.73548856,0.24119725,0.08022596,0.21132362,0.11071787,0.28033090,0.86270769,0.02544992
4.13306653,1.52842246,0.70311214,0.24601478,0.07929644,0.21441687,0.10803832,0.27598994,0.82316585,0.02419164
4.13906953,1.49429205,0.67191290,0.25128540,0.07832677,0.21753329,0.10556541,0.27325026,0.79286774,0.02304601
4.14507254,1.46595735,0.64207492,0.25683813,0.07731994,0.22057841,0.10331267,0.27192664,0.77169070,0.02201626
4.15107554,1.44298029,0.61371207,0.26248125,0.07627323,0.22344292,0.10128337,0.27179969,0.75936264,0.02110234
4.15707854,1.42476987,0.58687161,0.26800918,0.07517868,0.22600687,0.09947097,0.27262506,0.75547695,0.02030119
4.16308154,1.41061248,0.56154014,0.27320993,0.07402399,0.22814451,0.09786017,0.27414285,0.75950733,0.01960712
4.16908454,1.39970470,0.53765166,0.27787286,0.07279350,0.22972961,0.09642802,0.27608712,0.77082226,0.01901222
4.17508754,1.39118710,0.51509712,0.28179641,0.07146951,0.23064098,0.09514547,0.27819494,0.78869879,0.01850680
4.18109055,1.38417770,0.49373506,0.28479544,0.07003362,0.23076793,0.09397889,0.28021472,0.81233569,0.01807983
4.18709355,1.37780395,0.47340269,0.28670792,0.06846812,0.23001539,0.09289180,0.28191375,0.84086612,0.01771943
4.19309655,1.37123203,0.45392693,0.28740065,0.06675729,0.22830852,0.09184654,0.28308444,0.87336987,0.01741328
4.19909955,1.36369271,0.43513482,0.28677385,0.06488867,0.22559639,0.09080590,0.28354942,0.90888572,0.01714902
4.20510255,1.35450289,0.41686294,0.28476440,0.06285398,0.22185484,0.08973463,0.28316517,0.94642414,0.01691465
4.21110555,1.34308259,0.39896543,0.28134761,0.06064996,0.21708810,0.08860074,0.28182432,0.98498064,0.01669880
4.21710855,1.32896707,0.38132035,0.27653749,0.05827880,0.21132932,0.08737667,0.27945652,1.02355014,0.01649105
4.22311156,1.31181415,0.36383419,0.27038571,0.05574834,0.20463986,0.08604012,0.27602808,1.06114239,0.01628207
4.22911456,1.29140702,0.34644459,0.26297908,0.05307196,0.19710755,0.08457474,0.27154049,1.09679861,0.01606388
4.23511756,1.26765289,0.32912124,0.25443594,0.05026818,0.18884380,0.08297055,0.26602784,1.12960905,0.01582984
4.24112056,1.24057808,0.31186509,0.24490157,0.04736003,0.17997997,0.08122409,0.25955364,1.15873136,0.01557483
4.24712356,1.21032017,0.29470628,0.23454292,0.04437423,0.17066303,0.07933846,0.25220685,1.18340908,0.01529519
4.25312656,1.17711793,0.27770076,0.22354281,0.04134024,0.16105073,0.07732309,0.24409772,1.20298988,0.01498875
4.25912956,1.14129955,0.26092619,0.21209399,0.03828919,0.15130656,0.07519344,0.23535333,1.21694271,0.01465477
4.26513257,1.10326993,0.24447728,0.20039326,0.03525282,0.14159473,0.07297054,0.22611316,1.22487310,0.01429389
4.27113557,1.06349752,0.22846091,0.18863580,0.03226249,0.13207527,0.07068045,0.21652487,1.22653593,0.01390802
4.27713857,1.02250112,0.21299129,0.17701006,0.02934819,0.12289952,0.06835362,0.20674025,1.22184485,0.01350025
4.28314157,0.98083695,0.19818541,0.16569320,0.02653776,0.11420615,0.06602426,0.19691165,1.21087781,0.01307473
4.28914457,0.93908635,0.18415896,0.15484730,0.02385623,0.10611778,0.06372960,0.18718872,1.19387808,0.01263654
4.29514757,0.89784412,0.17102282,0.14461633,0.02132532,0.09873828,0.06150920,0.17771567,1.17125064,0.01219151
4.30115058,0.85770762,0.15888013,0.13512397,0.01896318,0.09215084,0.05940413,0.16862896,1.14355367,0.01174615
4.30715358,0.81926661,0.14782415,0.12647216,0.01678421,0.08641671,0.05745628,0.16005538,1.11148544,0.01130741
4.31315658,0.78309385,0.13793664,0.11874047,0.01479918,0.08157471,0.05570749,0.15211059,1.07586667,0.01088257
4.31915958,0.74973628,0.12928690,0.11198610,0.01301531,0.07764137,0.05419883,0.14489793,1.03761921,0.01047907
4.32516258,0.71970685,0.12193116,0.10624444,0.01143663,0.07461165,0.05296972,0.13850754,0.99774144,0.01010433
4.33116558,0.69347685,0.11591251,0.10153022,0.01006432,0.07246022,0.05205718,0.13301577,0.95728137,0.00976561
4.33716858,0.67146872,0.11126096,0.09783889,0.00889715,0.07114314,0.05149502,0.12848470,0.91730829,0.00946983
4.34317159,0.65404935,0.10799371,0.09514846,0.00793187,0.07059990,0.05131298,0.12496190,0.87888385,0.00922345
4.34917459,0.64152383,0.10611545,0.09342141,0.00716364,0.07075576,0.05153603,0.12248024,0.84303357,0.00903232
4.35517759,0.63412976,0.10561870,0.09260677,0.00658644,0.07152427,0.05218361,0.12105783,0.81071950,0.00890153
4.36118059,0.63203203,0.10648396,0.09264225,0.00619335,0.07280992,0.05326890,0.12069805,0.78281494,0.00883535
4.36718359,0.63531834,0.10867984,0.09345628,0.00597679,0.07451081,0.05479823,0.12138964,0.76008181,0.00883706
4.37318659,0.64399535,0.11216301,0.09497011,0.00592875,0.07652140,0.05677052,0.12310686,0.74315123,0.00890895
4.37918959,0.65798569,0.11687801,0.09709964,0.00604078,0.07873512,0.05917682,0.12580978,0.73250767,0.00905217
4.38519260,0.67712596,0.12275706,0.09975722,0.00630407,0.08104691,0.06199997,0.12944455,0.72847712,0.00926674
4.39119560,0.70116581,0.12971971,0.10285323,0.00670937,0.08335556,0.06521445,0.13394396,0.73121924,0.00955149
4.39719860,0.72976816,0.13767263,0.10629753,0.00724685,0.08556587,0.06878627,0.13922796,0.74072379,0.00990405
4.40320160,0.76251099,0.14650946,0.11000062,0.00790599,0.08759057,0.07267319,0.14520441,0.75681122,0.01032086
4.40920460,0.79889047,0.15611085,0.11387478,0.00867541,0.08935190,0.07682497,0.15177004,0.77913732,0.01079715
4.41520760,0.83832598,0.16634481,0.11783485,0.00954266,0.09078295,0.08118397,0.15881152,0.80720188,0.01132702
4.42121061,0.88016677,0.17706737,0.12179904,0.01049417,0.09182859,0.08568585,0.16620678,0.84036107,0.01190347
4.42721361,0.92370062,0.18812363,0.12568945,0.01151507,0.09244613,0.09026057,0.17382660,0.87784331,0.01251848
4.43321661,0.96816443,0.19934933,0.12943257,0.01258923,0.09260560,0.09483352,0.18153635,0.91876830,0.01316311
4.43921961,1.01275671,0.21057284,0.13295968,0.01369928,0.09228968,0.09932692,0.18919799,0.96216870,0.01382760
4.44522261,1.05665187,0.22161760,0.13620718,0.01482670,0.09149339,0.10366137,0.19667231,1.00701421,0.01450153
4.45122561,1.09901620,0.23230506,0.13911691,0.01595208,0.09022342,0.10775748,0.20382130,1.05223724,0.01517399
4.45722861,1.13902505,0.24245793,0.14163652,0.01705541,0.08849726,0.11153774,0.21051068,1.09675980,0.01583375
4.46323162,1.17588112,0.25190380,0.14371975,0.01811642,0.08634218,0.11492825,0.21661253,1.13952077,0.01646947
4.46923462,1.20883304,0.26047884,0.14532683,0.01911500,0.08379399,0.11786063,0.22200795,1.17950292,0.01706992
4.47523762,1.23719404,0.26803169,0.14642494,0.02003175,0.08089580,0.12027374,0.22658964,1.21575895,0.01762425
4.48124062,1.26035985,0.27442714,0.14698861,0.02084841,0.07769665,0.12211526,0.23026437,1.24743581,0.01812220
4.48724362,1.27782542,0.27954974,0.14700024,0.02154837,0.07425028,0.12334319,0.23295526,1.27379660,0.01855434
4.49324662,1.28919965,0.28330693,0.14645051,0.02211722,0.07061386,0.12392696,0.23460375,1.29423943,0.01891234
4.49924962,1.29421780,0.28563179,0.14533892,0.02254309,0.06684688,0.12384831,0.23517120,1.30831274,0.01918918
4.50525263,1.29275088,0.28648520,0.14367412,0.02281712,0.06301013,0.12310185,0.23464008,1.31572657,0.01937935
4.51125563,1.28481182,0.28585724,0.14147421,0.02293364,0.05916486,0.12169520,0.23301470,1.31635969,0.01947901
4.51725863,1.27055805,0.28376804,0.13876696,0.02289043,0.05537207,0.11964879,0.23032144,1.31026221,0.01948617
4.52326163,1.25029031,0.28026777,0.13558985,0.02268875,0.05169196,0.11699531,0.22660841,1.29765390,0.01940076
4.52926463,1.22444796,0.27543592,0.13198987,0.02233331,0.04818352,0.11377880,0.22194464,1.27891835,0.01922468
4.53526763,1.19360058,0.26937993,0.12802323,0.02183210,0.04490426,0.11005344,0.21641878,1.25459311,0.01896182
4.54127064,1.15843650,0.26223317,0.12375480,0.02119612,0.04190999,0.10588207,0.21013731,1.22535640,0.01861803
