energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-4.63731866,1.29848112,0.13819636,0.20394857,0.00061818,0.07995912,0.19260641,0.81611246,0.00127541,0.26015151
-4.63131566,1.25096773,0.13056013,0.19945908,0.00064520,0.07446778,0.17634119,0.79366064,0.00130253,0.24262269
-4.62531266,1.20455821,0.12347169,0.19514688,0.00066989,0.06942753,0.16143210,0.77047759,0.00132832,0.22635765
-4.61930965,1.15954658,0.11699374,0.19100488,0.00069194,0.06487119,0.14797906,0.74674116,0.00135326,0.21143416
-4.61330665,1.11618617,0.11118033,0.18702246,0.00071110,0.06082266,0.13605279,0.72262655,0.00137800,0.19790003
-4.60730365,1.07470204,0.10607828,0.18318870,0.00072715,0.05729792,0.12569710,0.69831196,0.00140334,0.18577702
-4.60130065,1.03530308,0.10172859,0.17949531,0.00073991,0.05430605,0.11693149,0.67398369,0.00143026,0.17506498
-4.59529765,0.99819249,0.09816757,0.17593916,0.00074927,0.05185026,0.10975380,0.64984024,0.00145988,0.16574597
-4.58929465,0.96357590,0.09542771,0.17252410,0.00075516,0.04992874,0.10414273,0.62609506,0.00149346,0.15778798
-4.58329165,0.93166644,0.09353808,0.16926215,0.00075753,0.04853539,0.10006011,0.60297749,0.00153238,0.15114821
-4.57728864,0.90268632,0.09252419,0.16617380,0.00075641,0.04766024,0.09745282,0.58073191,0.00157808,0.14577561
-4.57128564,0.87686476,0.09240747,0.16328747,0.00075186,0.04728972,0.09625420,0.55961472,0.00163205,0.14161264
-4.56528264,0.85443242,0.09320418,0.16063823,0.00074398,0.04740667,0.09638520,0.53988960,0.00169576,0.13859642
-4.55927964,0.83561272,0.09492395,0.15826579,0.00073289,0.04799014,0.09775499,0.52182093,0.00177060,0.13665899
-4.55327664,0.82061054,0.09756796,0.15621186,0.00071877,0.04901509,0.10026140,0.50566588,0.00185782,0.13572720
-4.54727364,0.80959912,0.10112694,0.15451725,0.00070181,0.05045190,0.10379120,0.49166538,0.00195849,0.13572205
-4.54127064,0.80270600,0.10557914,0.15321859,0.00068223,0.05226600,0.10822029,0.48003465,0.00207341,0.13655785
-4.53526763,0.79999897,0.11088834,0.15234519,0.00066028,0.05441746,0.11341409,0.47095349,0.00220304,0.13814134
-4.52926463,0.80147296,0.11700212,0.15191596,0.00063622,0.05686070,0.11922808,0.46455708,0.00234746,0.14037101
-4.52326163,0.80703867,0.12385060,0.15193687,0.00061033,0.05954448,0.12550886,0.46092760,0.00250631,0.14313670
-4.51725863,0.81651399,0.13134567,0.15239880,0.00058291,0.06241203,0.13209548,0.46008725,0.00267876,0.14631974
-4.51125563,0.82961865,0.13938086,0.15327621,0.00055427,0.06540152,0.13882148,0.46199292,0.00286347,0.14979359
-4.50525263,0.84597268,0.14783203,0.15452653,0.00052470,0.06844684,0.14551730,0.46653299,0.00305861,0.15342523
-4.49924962,0.86509910,0.15655883,0.15609045,0.00049454,0.07147864,0.15201322,0.47352642,0.00326184,0.15707709
-4.49324662,0.88643077,0.16540690,0.15789295,0.00046410,0.07442569,0.15814273,0.48272430,0.00347034,0.16060962
-4.48724362,0.90932140,0.17421092,0.15984529,0.00043369,0.07721639,0.16374622,0.49381388,0.00368091,0.16388430
-4.48124062,0.93306039,0.18279828,0.16184757,0.00040361,0.07978060,0.16867467,0.50642509,0.00388997,0.16676708
-4.47523762,0.95689087,0.19099339,0.16379203,0.00037417,0.08205142,0.17279350,0.52013928,0.00409370,0.16913191
-4.46923462,0.98003046,0.19862228,0.16556670,0.00034562,0.08396707,0.17598609,0.53450008,0.00428810,0.17086438
-4.46323162,1.00169372,0.20551756,0.16705941,0.00031824,0.08547270,0.17815694,0.54902579,0.00446916,0.17186505
-4.45722861,1.02111548,0.21152328,0.16816184,0.00029223,0.08652204,0.17923432,0.56322308,0.00463294,0.17205255
-4.45122561,1.03757406,0.21649965,0.16877348,0.00026781,0.08707878,0.17917216,0.57660132,0.00477570,0.17136601
-4.44522261,1.05041336,0.22032737,0.16880533,0.00024514,0.08711769,0.17795119,0.58868710,0.00489406,0.16976688
-4.43921961,1.05906297,0.22291134,0.16818312,0.00022434,0.08662539,0.17557918,0.59903834,0.00498506,0.16724004
-4.43321661,1.06305539,0.22418358,0.16684998,0.00020551,0.08560068,0.17209037,0.60725733,0.00504630,0.16379396
-4.42721361,1.06203967,0.22410531,0.16476838,0.00018870,0.08405449,0.16754386,0.61300242,0.00507603,0.15946014
-4.42121061,1.05579098,0.22266801,0.16192128,0.00017393,0.08200944,0.16202145,0.61599760,0.00507318,0.15429170
-4.41520760,1.04421573,0.21989341,0.15831259,0.00016117,0.07949899,0.15562457,0.61603985,0.00503742,0.14836128
-4.40920460,1.02735224,0.21583259,0.15396668,0.00015036,0.07656630,0.14847082,0.61300389,0.00496917,0.14175834
-4.40320160,1.00536687,0.21056402,0.14892727,0.00014143,0.07326276,0.14069008,0.60684424,0.00486961,0.13458593
-4.39719860,0.97854611,0.20419079,0.14325564,0.00013423,0.06964639,0.13242045,0.59759449,0.00474058,0.12695732
-4.39119560,0.94728513,0.19683722,0.13702827,0.00012865,0.06578004,0.12380412,0.58536413,0.00458458,0.11899228
-4.38519260,0.91207325,0.18864485,0.13033410,0.00012449,0.06172963,0.11498355,0.57033295,0.00440465,0.11081361
-4.37918959,0.87347740,0.17976821,0.12327154,0.00012160,0.05756235,0.10609779,0.55274355,0.00420431,0.10254372
-4.37318659,0.83212425,0.17037050,0.11594535,0.00011977,0.05334504,0.09727944,0.53289224,0.00398739,0.09430158
-4.36718359,0.78868186,0.16061928,0.10846361,0.00011882,0.04914273,0.08865203,0.51111907,0.00375800,0.08620013
-4.36118059,0.74384183,0.15068252,0.10093485,0.00011855,0.04501739,0.08032813,0.48779717,0.00352035,0.07834423
-4.35517759,0.69830257,0.14072510,0.09346552,0.00011878,0.04102696,0.07240804,0.46332227,0.00327868,0.07082907
-4.34917459,0.65275449,0.13090584,0.08615781,0.00011935,0.03722465,0.06497923,0.43810257,0.00303717,0.06373935
-4.34317159,0.60786741,0.12137517,0.07910803,0.00012012,0.03365857,0.05811626,0.41254961,0.00279981,0.05714884
-4.33716858,0.56428078,0.11227352,0.07240537,0.00012094,0.03037156,0.05188139,0.38707027,0.00257040,0.05112062
-4.33116558,0.52259665,0.10373030,0.06613132,0.00012175,0.02740134,0.04632549,0.36206032,0.00235244,0.04570770
-4.32516258,0.48337544,0.09586362,0.06035947,0.00012247,0.02478080,0.04148945,0.33789947,0.00214913,0.04095397
-4.31915958,0.44713440,0.08878044,0.05515580,0.00012308,0.02253848,0.03740567,0.31494804,0.00196335,0.03689557
-4.31315658,0.41434825,0.08257713,0.05057933,0.00012362,0.02069916,0.03409970,0.29354513,0.00179765,0.03356222
-4.30715358,0.38545178,0.07734040,0.04668308,0.00012415,0.01928441,0.03159188,0.27400817,0.00165426,0.03097872
-4.30115058,0.36084364,0.07314824,0.04351518,0.00012479,0.01831327,0.02989879,0.25663345,0.00153513,0.02916639
-4.29514757,0.34089091,0.07007091,0.04112011,0.00012569,0.01780267,0.02903448,0.24169757,0.00144191,0.02814429
-4.28914457,0.32593380,0.06817175,0.03953992,0.00012707,0.01776786,0.02901135,0.22945930,0.00137603,0.02793022
-4.28314157,0.31628992,0.06750765,0.03881537,0.00012919,0.01822263,0.02984068,0.22016155,0.00133870,0.02854144
-4.27713857,0.31225762,0.06812925,0.03898681,0.00013237,0.01917933,0.03153270,0.21403327,0.00133092,0.02999501
-4.27113557,0.31411802,0.07008054,0.04009493,0.00013697,0.02064868,0.03409625,0.21129076,0.00135351,0.03230775
-4.26513257,0.32213540,0.07339816,0.04218107,0.00014338,0.02263943,0.03753804,0.21213841,0.00140714,0.03549581
-4.25912956,0.33655579,0.07811009,0.04528734,0.00015206,0.02515772,0.04186151,0.21676853,0.00149226,0.03957388
-4.25312656,0.35760364,0.08423404,0.04945624,0.00016349,0.02820640,0.04706541,0.22536015,0.00160918,0.04455414
-4.24712356,0.38547684,0.09177552,0.05473004,0.00017818,0.03178414,0.05314214,0.23807688,0.00175797,0.05044483
-4.24112056,0.42034006,0.10072566,0.06114976,0.00019665,0.03588452,0.06007607,0.25506380,0.00193846,0.05724876
-4.23511756,0.46231692,0.11105910,0.06875393,0.00021947,0.04049511,0.06784178,0.27644340,0.00215025,0.06496166
-4.22911456,0.51148125,0.12273193,0.07757698,0.00024716,0.04559661,0.07640256,0.30231080,0.00239262,0.07357064
-4.22311156,0.56784805,0.13567998,0.08764763,0.00028027,0.05116218,0.08570910,0.33272852,0.00266453,0.08305266
-4.21710855,0.63136451,0.14981764,0.09898696,0.00031929,0.05715692,0.09569870,0.36772085,0.00296457,0.09337334
-4.21110555,0.70190177,0.16503722,0.11160661,0.00036467,0.06353769,0.10629495,0.40726825,0.00329098,0.10448604
-4.20510255,0.77924782,0.18120915,0.12550691,0.00041680,0.07025317,0.11740800,0.45130201,0.00364163,0.11633143
-4.19909955,0.86310198,0.19818307,0.14067517,0.00047598,0.07724442,0.12893560,0.49969937,0.00401397,0.12883744
-4.19309655,0.95307153,0.21578975,0.15708415,0.00054239,0.08444570,0.14076472,0.55227948,0.00440515,0.14191987
-4.18709355,1.04867057,0.23384397,0.17469077,0.00061612,0.09178570,0.15277395,0.60880039,0.00481196,0.15548342
-4.18109055,1.14932148,0.25214828,0.19343515,0.00069708,0.09918916,0.16483647,0.66895722,0.00523094,0.16942335
-4.17508754,1.25435906,0.27049740,0.21324008,0.00078503,0.10657876,0.17682355,0.73238180,0.00565842,0.18362755
-4.16908454,1.36303727,0.28868334,0.23401079,0.00087958,0.11387718,0.18860843,0.79864384,0.00609061,0.19797904
-4.16308154,1.47453846,0.30650074,0.25563532,0.00098014,0.12100940,0.20007034,0.86725369,0.00652365,0.21235876
-4.15707854,1.58798495,0.32375253,0.27798532,0.00108595,0.12790493,0.21109865,0.93766684,0.00695376,0.22664856
-4.15107554,1.70245253,0.34025531,0.30091730,0.00119607,0.13449999,0.22159662,1.00928997,0.00737727,0.24073414
-4.14507254,1.81698550,0.35584450,0.32427446,0.00130939,0.14073949,0.23148486,1.08148861,0.00779076,0.25450797
-4.13906953,1.93061292,0.37037880,0.34788897,0.00142466,0.14657866,0.24070406,1.15359626,0.00819112,0.26787185
-4.13306653,2.04236544,0.38374390,0.37158468,0.00154052,0.15198431,0.24921690,1.22492474,0.00857564,0.28073909
-4.12706353,2.15129229,0.39585510,0.39518026,0.00165550,0.15693554,0.25700897,1.29477568,0.00894205,0.29303615
-4.12106053,2.25647792,0.40665893,0.41849268,0.00176807,0.16142391,0.26408863,1.36245269,0.00928860,0.30470367
-4.11505753,2.35705790,0.41613342,0.44134091,0.00187672,0.16545310,0.27048575,1.42727416,0.00961404,0.31569677
-4.10905453,2.45223347,0.42428732,0.46354981,0.00197994,0.16903788,0.27624934,1.48858615,0.00991768,0.32598468
-4.10305153,2.54128464,0.43115808,0.48495403,0.00207631,0.17220263,0.28144415,1.54577518,0.01019933,0.33554966
-4.09704852,2.62358127,0.43680887,0.50540187,0.00216451,0.17497940,0.28614645,1.59828043,0.01045929,0.34438532
-4.09104552,2.69859199,0.44132465,0.52475887,0.00224341,0.17740553,0.29043910,1.64560519,0.01069830,0.35249440
-4.08504252,2.76589086,0.44480767,0.54291106,0.00231206,0.17952113,0.29440625,1.68732696,0.01091747,0.35988614
-4.07903952,2.82516155,0.44737247,0.55976774,0.00236972,0.18136636,0.29812784,1.72310611,0.01111821,0.36657348
-4.07303652,2.87619905,0.44914065,0.57526361,0.00241593,0.18297882,0.30167435,1.75269274,0.01130213,0.37257018
-4.06703352,2.91890898,0.45023576,0.58936017,0.00245046,0.18439108,0.30510187,1.77593142,0.01147096,0.37788809
-4.06103052,2.95330456,0.45077836,0.60204631,0.00247336,0.18562858,0.30844807,1.79276379,0.01162644,0.38253472
-4.05502751,2.97950141,0.45088153,0.61333798,0.00248493,0.18670789,0.31172893,1.80322880,0.01177026,0.38651130
-4.04902451,2.99771038,0.45064703,0.62327696,0.00248571,0.18763563,0.31493681,1.80746063,0.01190395,0.38981149
-4.04302151,3.00822870,0.45016215,0.63192875,0.00247645,0.18840786,0.31803971,1.80568429,0.01202881,0.39242072
-4.03701851,3.01142962,0.44949733,0.63937951,0.00245809,0.18901019,0.32098188,1.79820900,0.01214586,0.39431639
-4.03101551,3.00775098,0.44870472,0.64573235,0.00243170,0.18941852,0.32368578,1.78541958,0.01225576,0.39546878
-4.02501251,2.99768296,0.44781751,0.65110287,0.00239848,0.18960028,0.32605528,1.76776611,0.01235881,0.39584265
-4.01900950,2.98175529,0.44685010,0.65561430,0.00235968,0.18951629,0.32797997,1.74575210,0.01245492,0.39539959
-4.01300650,2.96052439,0.44579909,0.65939235,0.00231656,0.18912295,0.32934027,1.71992161,0.01254359,0.39410074
-4.00700350,2.93456060,0.44464490,0.66255996,0.00227039,0.18837475,0.33001327,1.69084556,0.01262395,0.39190989
-4.00100050,2.90443601,0.44335406,0.66523234,0.00222236,0.18722692,0.32987876,1.65910790,0.01269480,0.38879673
-3.99499750,2.87071299,0.44188197,0.66751231,0.00217359,0.18563806,0.32882539,1.62529166,0.01275460,0.38474002
-3.98899450,2.83393387,0.44017612,0.66948630,0.00212510,0.18357266,0.32675649,1.58996574,0.01280157,0.37973052
-3.98299150,2.79461196,0.43817959,0.67122130,0.00207778,0.18100329,0.32359527,1.55367240,0.01283377,0.37377341
-3.97698849,2.75322412,0.43583475,0.67276268,0.00203240,0.17791246,0.31928929,1.51691611,0.01284914,0.36689021
-3.97098549,2.71020520,0.43308707,0.67413323,0.00198959,0.17429394,0.31381383,1.48015400,0.01284558,0.35911994
-3.96498249,2.66594427,0.42988890,0.67533343,0.00194987,0.17015362,0.30717413,1.44378801,0.01282106,0.35051946
-3.95897949,2.62078294,0.42620313,0.67634287,0.00191363,0.16550971,0.29940636,1.40815930,0.01277370,0.34116311
-3.95297649,2.57501573,0.42200658,0.67712296,0.00188120,0.16039246,0.29057734,1.37354466,0.01270185,0.33114147
-3.94697349,2.52889232,0.41729302,0.67762054,0.00185281,0.15484337,0.28078300,1.34015532,0.01260415,0.32055947
-3.94097049,2.48262169,0.41207568,0.67777257,0.00182865,0.14891383,0.27014579,1.30813789,0.01247965,0.30953391
-3.93496748,2.43637782,0.40638914,0.67751128,0.00180889,0.14266355,0.25881103,1.27757752,0.01232782,0.29819045
-3.92896448,2.39030663,0.40029049,0.67676979,0.00179366,0.13615856,0.24694253,1.24850295,0.01214865,0.28666044
-3.92296148,2.34453379,0.39385963,0.67548779,0.00178315,0.12946914,0.23471766,1.22089324,0.01194266,0.27507740
-3.91695848,2.29917280,0.38719866,0.67361688,0.00177755,0.12266768,0.22232194,1.19468582,0.01171090,0.26357376
-3.91095548,2.25433301,0.38043024,0.67112538,0.00177708,0.11582652,0.20994365,1.16978551,0.01145502,0.25227753
-3.90495248,2.21012679,0.37369505,0.66800217,0.00178201,0.10901602,0.19776840,1.14607390,0.01117717,0.24130941
-3.89894947,2.16667550,0.36714821,0.66425945,0.00179263,0.10230274,0.18597401,1.12341886,0.01088004,0.23078016
-3.89294647,2.12411366,0.36095484,0.65993410,0.00180926,0.09574797,0.17472579,1.10168348,0.01056673,0.22078849
-3.88694347,2.08259106,0.35528485,0.65508756,0.00183221,0.08940649,0.16417243,1.08073417,0.01024072,0.21141925
-3.88094047,2.04227246,0.35030721,0.64980421,0.00186177,0.08332570,0.15444252,1.06044754,0.00990579,0.20274227
-3.87493747,2.00333480,0.34618381,0.64418834,0.00189817,0.07754506,0.14564177,1.04071561,0.00956586,0.19481144
-3.86893447,1.96596218,0.34306330,0.63835979,0.00194156,0.07209582,0.13785110,1.02144942,0.00922490,0.18766431
-3.86293147,1.93033872,0.34107523,0.63244862,0.00199196,0.06700099,0.13112543,1.00258077,0.00888682,0.18132201
-3.85692846,1.89663987,0.34032459,0.62658902,0.00204922,0.06227564,0.12549335,0.98406221,0.00855534,0.17578942
-3.85092546,1.86502292,0.34088742,0.62091299,0.00211302,0.05792730,0.12095743,0.96586556,0.00823386,0.17105572
-3.84492246,1.83561732,0.34280745,0.61554407,0.00218281,0.05395656,0.11749540,0.94797905,0.00792536,0.16709502
-3.83891946,1.80851580,0.34609427,0.61059165,0.00225781,0.05035778,0.11506183,0.93040360,0.00763230,0.16386737
-3.83291646,1.78376702,0.35072304,0.60614617,0.00233700,0.04711985,0.11359058,0.91314869,0.00735657,0.16131987
-3.82691346,1.76137064,0.35663599,0.60227572,0.00241910,0.04422701,0.11299763,0.89622805,0.00709944,0.15938799
-3.82091046,1.74127545,0.36374573,0.59902413,0.00250261,0.04165971,0.11318440,0.87965589,0.00686152,0.15799717
-3.81490745,1.72338092,0.37194013,0.59641081,0.00258585,0.03939539,0.11404145,0.86344388,0.00664279,0.15706453
-3.80890445,1.70754247,0.38108887,0.59443238,0.00266695,0.03740934,0.11545237,0.84759920,0.00644263,0.15650093
-3.80290145,1.69358041,0.39105110,0.59306603,0.00274394,0.03567542,0.11729777,0.83212386,0.00625989,0.15621307
-3.79689845,1.68129209,0.40168414,0.59227431,0.00281478,0.03416685,0.11945933,0.81701544,0.00609296,0.15610593
-3.79089545,1.67046671,0.41285250,0.59201121,0.00287745,0.03285685,0.12182373,0.80226905,0.00593991,0.15608520
-3.78489245,1.66090182,0.42443693,0.59222887,0.00293002,0.03171929,0.12428625,0.78788041,0.00579858,0.15605986
-3.77888944,1.65242058,0.43634299,0.59288467,0.00297068,0.03072923,0.12675412,0.77384975,0.00566670,0.15594474
-3.77288644,1.64488838,0.44850851,0.59394804,0.00299786,0.02986346,0.12914926,0.76018614,0.00554204,0.15566295
-3.76688344,1.63822784,0.46090964,0.59540653,0.00301027,0.02910085,0.13141054,0.74691178,0.00542251,0.15514814
-3.76088044,1.63243086,0.47356490,0.59727064,0.00300692,0.02842275,0.13349533,0.73406587,0.00530628,0.15434644
-3.75487744,1.62756680,0.48653720,0.59957700,0.00298722,0.02781321,0.13538027,0.72170762,0.00519185,0.15321804
-3.74887444,1.62378604,0.49993329,0.60238967,0.00295095,0.02725911,0.13706136,0.70991801,0.00507814,0.15173820
-3.74287144,1.62131835,0.51390085,0.60579925,0.00289831,0.02675023,0.13855324,0.69880014,0.00496448,0.14989790
-3.73686843,1.62046601,0.52862315,0.60991995,0.00282990,0.02627925,0.13988775,0.68847783,0.00485070,0.14770374
-3.73086543,1.62159181,0.54431143,0.61488450,0.00274669,0.02584158,0.14111184,0.67909267,0.00473706,0.14517739
-3.72486243,1.62510250,0.56119537,0.62083737,0.00265001,0.02543515,0.14228487,0.67079945,0.00462423,0.14235447
-3.71885943,1.63142842,0.57951206,0.62792650,0.00254146,0.02506019,0.14347546,0.66376029,0.00451323,0.13928289
-3.71285643,1.64100047,0.59949387,0.63629409,0.00242291,0.02471887,0.14475806,0.65813767,0.00440537,0.13602082
-3.70685343,1.65422560,0.62135583,0.64606687,0.00229640,0.02441493,0.14620928,0.65408692,0.00430214,0.13263434
-3.70085043,1.67146207,0.64528301,0.65734651,0.00216407,0.02415331,0.14790421,0.65174844,0.00420513,0.12919484
-3.69484742,1.69299582,0.67141853,0.67020060,0.00202812,0.02393975,0.14991289,0.65124011,0.00411593,0.12577639
-3.68884442,1.71901916,0.69985262,0.68465475,0.00189070,0.02378042,0.15229696,0.65265037,0.00403602,0.12245302
-3.68284142,1.74961279,0.73061325,0.70068627,0.00175390,0.02368156,0.15510679,0.65603223,0.00396669,0.11929625
-3.67683842,1.78473196,0.76365873,0.71821964,0.00161964,0.02364912,0.15837897,0.66139853,0.00390898,0.11637274
-3.67083542,1.82419735,0.79887248,0.73712410,0.00148968,0.02368853,0.16213444,0.66871862,0.00386361,0.11374223
-3.66483242,1.86769104,0.83606025,0.75721344,0.00136553,0.02380438,0.16637711,0.67791655,0.00383089,0.11145581
-3.65882941,1.91475740,0.87494994,0.77824800,0.00124847,0.02400024,0.17109322,0.68887074,0.00381076,0.10955460
-3.65282641,1.96480896,0.91519382,0.79993865,0.00113950,0.02427845,0.17625116,0.70141512,0.00380273,0.10806870
-3.64682341,2.01713666,0.95637333,0.82195275,0.00103936,0.02464002,0.18180202,0.71534148,0.00380592,0.10701656
-3.64082041,2.07092392,0.99800615,0.84392166,0.00094853,0.02508442,0.18768052,0.73040299,0.00381904,0.10640468
-3.63481741,2.12526403,1.03955534,0.86544949,0.00086723,0.02560954,0.19380659,0.74631855,0.00384049,0.10622760
-3.62881441,2.17917992,1.08044031,0.88612287,0.00079545,0.02621159,0.20008720,0.76277787,0.00386833,0.10646815
-3.62281141,2.23164583,1.12004929,0.90552118,0.00073297,0.02688498,0.20641865,0.77944701,0.00390043,0.10709798
-3.61680840,2.28161000,1.15775300,0.92322708,0.00067939,0.02762230,0.21268905,0.79597431,0.00393446,0.10807828
-3.61080540,2.32801785,1.19291905,0.93883689,0.00063416,0.02841431,0.21878102,0.81199660,0.00396800,0.10936069
-3.60480240,2.36983523,1.22492683,0.95197059,0.00059660,0.02924990,0.22457447,0.82714548,0.00399862,0.11088837
-3.59879940,2.40607099,1.25318243,0.96228117,0.00056596,0.03011616,0.22994948,0.84105380,0.00402393,0.11259729
-3.59279640,2.43579883,1.27713319,0.96946315,0.00054142,0.03099846,0.23478909,0.85336230,0.00404168,0.11441759
-3.58679340,2.45817782,1.29628156,0.97326006,0.00052211,0.03188066,0.23898208,0.86372624,0.00404982,0.11627513
-3.58079040,2.47247146,1.31019784,0.97347079,0.00050718,0.03274527,0.24242555,0.87182221,0.00404653,0.11809321
-3.57478739,2.47806499,1.31853152,0.96995467,0.00049577,0.03357383,0.24502733,0.87735497,0.00403033,0.11979433
