energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-0.13506753,5.00109222,0.01636543,2.21730252,0.04140327,0.01767164,2.23981944,5.41191990,1.27852815
-0.12906453,4.94262973,0.01634932,2.20640693,0.04061625,0.01774968,2.20248542,5.37044552,1.25764863
-0.12306153,4.87992847,0.01630217,2.19119762,0.03989090,0.01777914,2.16507974,5.31987191,1.23672782
-0.11705853,4.81331709,0.01622544,2.17182295,0.03923248,0.01775667,2.12774820,5.26070691,1.21587305
-0.11105553,4.74312574,0.01612095,2.14844974,0.03864506,0.01767990,2.09063805,5.19347774,1.19517046
-0.10505253,4.66969132,0.01599075,2.12126448,0.03813164,0.01754752,2.05390030,5.11872849,1.17468757
-0.09904952,4.59336390,0.01583710,2.09047511,0.03769444,0.01735933,2.01769197,5.03702014,1.15447634
-0.09304652,4.51451335,0.01566243,2.05631316,0.03733508,0.01711624,1.98217789,4.94893214,1.13457671
-0.08704352,4.43353518,0.01546922,2.01903580,0.03705480,0.01682029,1.94753147,4.85506502,1.11502028
-0.08104052,4.35085476,0.01525999,1.97892731,0.03685460,0.01647456,1.91393434,4.75604308,1.09583372
-0.07503752,4.26692897,0.01503727,1.93629977,0.03673536,0.01608310,1.88157429,4.65251637,1.07704171
-0.06903452,4.18224477,0.01480348,1.89149247,0.03669787,0.01565083,1.85064154,4.54516135,1.05866921
-0.06303152,4.09731445,0.01456095,1.84487004,0.03674282,0.01518338,1.82132327,4.43467961,1.04074284
-0.05702851,4.01266720,0.01431187,1.79681900,0.03687066,0.01468696,1.79379655,4.32179435,1.02329131
-0.05102551,3.92883756,0.01405825,1.74774289,0.03708143,0.01416814,1.76821999,4.20724458,1.00634477
-0.04502251,3.84635102,0.01380190,1.69805606,0.03737453,0.01363374,1.74472448,4.09177696,0.98993339
-0.03901951,3.76570772,0.01354439,1.64817632,0.03774848,0.01309058,1.72340367,3.97613592,0.97408498
-0.03301651,3.68736495,0.01328706,1.59851679,0.03820055,0.01254537,1.70430458,3.86105214,0.95882208
-0.02701351,3.61171979,0.01303098,1.54947736,0.03872652,0.01200451,1.68741925,3.74723042,0.94415877
-0.02101051,3.53909280,0.01277696,1.50143615,0.03932038,0.01147397,1.67267785,3.63533732,0.93009724
-0.01500750,3.46971396,0.01252553,1.45474133,0.03997415,0.01095918,1.65994391,3.52598936,0.91662477
-0.00900450,3.40371178,0.01227694,1.40970377,0.04067767,0.01046491,1.64901215,3.41974253,0.90371112
-0.00300150,3.34110649,0.01203116,1.36659084,0.04141858,0.00999525,1.63960933,3.31708344,0.89130675
0.00300150,3.28180781,0.01178791,1.32562154,0.04218235,0.00955353,1.63139824,3.21842277,0.87934200
0.00900450,3.22561763,0.01154667,1.28696328,0.04295242,0.00914234,1.62398496,3.12409104,0.86772743
0.01500750,3.17223776,0.01130672,1.25073029,0.04371046,0.00876353,1.61692927,3.03433699,0.85635540
0.02101051,3.12128231,0.01106716,1.21698364,0.04443678,0.00841827,1.60975781,2.94932834,0.84510288
0.02701351,3.07229447,0.01082701,1.18573295,0.04511075,0.00810709,1.60197972,2.86915481,0.83383538
0.03301651,3.02476654,0.01058520,1.15693932,0.04571138,0.00782995,1.59310395,2.79383295,0.82241192
0.03901951,2.97816270,0.01034069,1.13051958,0.04621790,0.00758633,1.58265771,2.72331247,0.81069077
0.04502251,2.93194310,0.01009251,1.10635136,0.04661046,0.00737529,1.57020511,2.65748348,0.79853570
0.05102551,2.88558821,0.00983986,1.08427879,0.04687073,0.00719561,1.55536529,2.59618424,0.78582247
0.05702851,2.83862235,0.00958219,1.06411849,0.04698257,0.00704580,1.53782915,2.53920896,0.77244515
0.06303152,2.79063518,0.00931925,1.04566565,0.04693260,0.00692424,1.51737384,2.48631522,0.75832207
0.06903452,2.74130013,0.00905116,1.02869986,0.04671070,0.00682919,1.49387449,2.43723083,0.74340104
0.07503752,2.69038906,0.00877850,1.01299061,0.04631046,0.00675890,1.46731234,2.39165982,0.72766353
0.08104052,2.63778241,0.00850235,0.99830216,0.04572944,0.00671161,1.43777910,2.34928763,0.71112771
0.08704352,2.58347455,0.00822432,0.98439792,0.04496939,0.00668559,1.40547712,2.30978543,0.69385015
0.09304652,2.52757415,0.00794659,0.97104401,0.04403624,0.00667921,1.37071535,2.27281373,0.67592603
0.09904952,2.47029970,0.00767188,0.95801234,0.04294001,0.00669086,1.33390123,2.23802562,0.65748799
0.10505253,2.41197054,0.00740349,0.94508303,0.04169459,0.00671907,1.29552886,2.20506969,0.63870358
0.11105553,2.35299402,0.00714524,0.93204643,0.04031738,0.00676239,1.25616383,2.17359310,0.61977145
0.11705853,2.29384949,0.00690143,0.91870477,0.03882882,0.00681950,1.21642552,2.14324491,0.60091643
0.12306153,2.23506991,0.00667675,0.90487363,0.03725184,0.00688913,1.17696743,2.11368010,0.58238376
0.12906453,2.17722224,0.00647624,0.89038331,0.03561124,0.00697008,1.13845656,2.08456419,0.56443262
0.13506753,2.12088727,0.00630512,0.87508031,0.03393302,0.00706120,1.10155260,2.05557863,0.54732925
0.14107054,2.06664008,0.00616875,0.85882882,0.03224372,0.00716145,1.06688793,2.02642697,0.53133990
0.14707354,2.01503183,0.00607242,0.84151247,0.03056973,0.00726980,1.03504911,1.99684149,0.51672381
0.15307654,1.96657354,0.00602123,0.82303614,0.02893663,0.00738533,1.00656080,1.96659007,0.50372639
0.15907954,1.92172266,0.00601993,0.80332796,0.02736860,0.00750719,0.98187263,1.93548296,0.49257294
0.16508254,1.88087255,0.00607275,0.78234120,0.02588791,0.00763457,0.96134958,1.90337890,0.48346277
0.17108554,1.84434528,0.00618325,0.76005620,0.02451438,0.00776678,0.94526615,1.87019028,0.47656419
0.17708854,1.81238773,0.00635411,0.73648183,0.02326508,0.00790318,0.93380451,1.83588662,0.47201011
0.18309155,1.78517079,0.00658698,0.71165667,0.02215399,0.00804321,0.92705661,1.80049617,0.46989456
0.18909455,1.76279157,0.00688237,0.68564952,0.02119182,0.00818637,0.92502989,1.76410515,0.47027009
0.19509755,1.74527792,0.00723944,0.65855914,0.02038591,0.00833221,0.92765632,1.72685452,0.47314607
0.20110055,1.73259511,0.00765597,0.63051314,0.01974021,0.00848029,0.93480409,1.68893412,0.47848786
0.20710355,1.72465377,0.00812824,0.60166599,0.01925534,0.00863019,0.94629121,1.65057442,0.48621694
0.21310655,1.72131879,0.00865100,0.57219605,0.01892873,0.00878144,0.96190031,1.61203601,0.49621194
0.21910955,1.72241829,0.00921751,0.54230166,0.01875480,0.00893352,0.98139358,1.57359750,0.50831055
0.22511256,1.72775238,0.00981954,0.51219652,0.01872527,0.00908580,1.00452708,1.53554224,0.52231228
0.23111556,1.73710087,0.01044754,0.48210440,0.01882942,0.00923754,1.03106341,1.49814467,0.53798201
0.23711856,1.75022977,0.01109078,0.45225334,0.01905444,0.00938786,1.06078196,1.46165697,0.55505429
0.24312156,1.76689595,0.01173755,0.42286973,0.01938579,0.00953569,1.09348611,1.42629693,0.57323826
0.24912456,1.78684995,0.01237545,0.39417239,0.01980760,0.00967980,1.12900678,1.39223748,0.59222314
0.25512756,1.80983661,0.01299167,0.36636686,0.02030303,0.00981876,1.16720201,1.35959874,0.61168404
0.26113057,1.83559370,0.01357335,0.33964032,0.02085465,0.00995100,1.20795262,1.32844291,0.63128814
0.26713357,1.86384853,0.01410791,0.31415714,0.02144483,0.01007474,1.25115399,1.29877226,0.65070081
0.27313657,1.89431303,0.01458342,0.29005531,0.02205606,0.01018811,1.29670458,1.27053041,0.66959175
0.27913957,1.92667751,0.01498896,0.26744396,0.02267130,0.01028911,1.34449173,1.24360664,0.68764084
0.28514257,1.96060382,0.01531495,0.24640183,0.02327423,0.01037569,1.39437574,1.21784308,0.70454356
0.29114557,1.99571842,0.01555343,0.22697691,0.02384952,0.01044578,1.44617332,1.19304423,0.72001592
0.29714857,2.03160608,0.01569833,0.20918710,0.02438304,0.01049735,1.49964155,1.16898818,0.73379871
0.30315158,2.06780493,0.01574562,0.19302183,0.02486202,0.01052844,1.55446360,1.14543913,0.74566110
0.30915458,2.10380363,0.01569347,0.17844457,0.02527518,0.01053720,1.61023738,1.12216015,0.75540344
0.31515758,2.13904103,0.01554227,0.16539609,0.02561283,0.01052200,1.66646810,1.09892594,0.76285946
0.32116058,2.17290922,0.01529460,0.15379818,0.02586689,0.01048142,1.72256574,1.07553470,0.76789774
0.32716358,2.20475986,0.01495512,0.14355791,0.02603097,0.01041429,1.77784776,1.05181884,0.77042267
0.33316658,2.23391438,0.01453043,0.13457208,0.02610032,0.01031978,1.83154757,1.02765400,0.77037498
0.33916958,2.25967769,0.01402881,0.12673174,0.02607184,0.01019741,1.88282854,1.00296642,0.76773186
0.34517259,2.28135525,0.01346000,0.11992677,0.02594406,0.01004708,1.93080313,0.97773829,0.76250697
0.35117559,2.29827292,0.01283483,0.11405018,0.02571707,0.00986912,1.97455645,0.95201149,0.75475030
0.35717859,2.30979899,0.01216497,0.10900224,0.02539251,0.00966433,2.01317321,0.92588953,0.74454801
0.36318159,2.31536735,0.01146256,0.10469425,0.02497354,0.00943396,2.04576682,0.89953825,0.73202224
0.36918459,2.31450094,0.01073994,0.10105190,0.02446475,0.00917979,2.07150914,0.87318539,0.71733104
0.37518759,2.30683424,0.01000934,0.09801815,0.02387219,0.00890411,2.08965968,0.84711935,0.70066822
0.38119060,2.29213391,0.00928259,0.09555561,0.02320327,0.00860975,2.09959254,0.82168747,0.68226313
0.38719360,2.27031637,0.00857101,0.09364841,0.02246675,0.00830005,2.10081999,0.79729391,0.66238028
0.39319660,2.24146150,0.00788510,0.09230347,0.02167268,0.00797891,2.09301152,0.77439737,0.64131861
0.39919960,2.20582166,0.00723455,0.09155119,0.02083231,0.00765071,2.07600749,0.75350855,0.61941037
0.40520260,2.16382550,0.00662807,0.09144552,0.01995804,0.00732035,2.04982689,0.73518729,0.59701929
0.41120560,2.11607611,0.00607337,0.09206333,0.01906328,0.00699312,2.01466886,0.72003919,0.57453809
0.41720860,2.06334363,0.00557721,0.09350321,0.01816233,0.00667474,1.97090819,0.70871135,0.55238503
0.42321161,2.00655214,0.00514534,0.09588349,0.01727021,0.00637120,1.91908501,0.70188693,0.53099954
0.42921461,1.94676142,0.00478260,0.09933957,0.01640247,0.00608873,1.85988946,0.70027808,0.51083675
0.43521761,1.88514400,0.00449294,0.10402056,0.01557497,0.00583370,1.79414201,0.70461683,0.49236095
0.44122061,1.82295817,0.00427951,0.11008524,0.01480362,0.00561247,1.72277055,0.71564360,0.47603800
0.44722361,1.76151780,0.00414467,0.11769730,0.01410409,0.00543127,1.64678514,0.73409310,0.46232675
0.45322661,1.70215989,0.00409002,0.12701999,0.01349154,0.00529611,1.56725166,0.76067736,0.45166958
0.45922961,1.64621070,0.00411648,0.13821031,0.01298029,0.00521259,1.48526526,0.79606618,0.44448222
0.46523262,1.59495160,0.00422420,0.15141270,0.01258346,0.00518575,1.40192452,0.84086498,0.44114317
0.47123562,1.54958546,0.00441264,0.16675254,0.01231272,0.00521995,1.31830734,0.89559067,0.44198290
0.47723862,1.51120462,0.00468047,0.18432965,0.01217787,0.00531870,1.23544891,0.96064633,0.44727313
0.48324162,1.48076137,0.00502555,0.20421184,0.01218661,0.00548454,1.15432255,1.03629539,0.45721673
0.48924462,1.45904175,0.00544489,0.22642897,0.01234424,0.00571890,1.07582354,1.12263667,0.47193845
0.49524762,1.44664359,0.00593459,0.25096772,0.01265337,0.00602201,1.00075629,1.21958147,0.49147702
0.50125063,1.44395932,0.00648981,0.27776722,0.01311378,0.00639279,0.92982472,1.32683400,0.51577901
0.50725363,1.45116436,0.00710477,0.30671600,0.01372224,0.00682882,0.86362593,1.44387669,0.54469483
0.51325663,1.46821151,0.00777273,0.33765040,0.01447244,0.00732632,0.80264687,1.56996157,0.57797737
0.51925963,1.49483165,0.00848602,0.37035461,0.01535501,0.00788018,0.74726385,1.70410895,0.61528345
0.52526263,1.53054095,0.00923617,0.40456255,0.01635756,0.00848398,0.69774448,1.84511424,0.65617841
0.53126563,1.57465466,0.01001394,0.43996167,0.01746491,0.00913015,0.65425184,1.99156358,0.70014393
0.53726863,1.62630705,0.01080956,0.47619858,0.01865932,0.00981011,0.61685041,2.14185831,0.74658906
0.54327164,1.68447717,0.01161283,0.51288650,0.01992087,0.01051442,0.58551353,2.29424815,0.79486441
0.54927464,1.74801967,0.01241340,0.54961422,0.02122791,0.01123309,0.56013190,2.44687216,0.84427895
0.55527764,1.81569960,0.01320099,0.58595641,0.02255757,0.01195580,0.54052297,2.59780635,0.89411915
0.56128064,1.88623021,0.01396566,0.62148480,0.02388636,0.01267216,0.52644078,2.74511613,0.94366979
0.56728364,1.95831221,0.01469802,0.65577980,0.02519080,0.01337211,0.51758598,2.88691167,0.99223551
0.57328664,2.03067302,0.01538954,0.68844212,0.02644811,0.01404612,0.51361589,3.02140363,1.03916243
0.57928964,2.10210452,0.01603272,0.71910384,0.02763681,0.01468555,0.51415426,3.14695696,1.08385874
0.58529265,2.17149772,0.01662131,0.74743844,0.02873739,0.01528287,0.51880051,3.26214002,1.12581340
0.59129565,2.23787283,0.01715047,0.77316928,0.02973287,0.01583193,0.52713842,3.36576686,1.16461198
0.59729865,2.30040351,0.01761682,0.79607621,0.03060929,0.01632810,0.53874399,3.45693027,1.19994881
0.60330165,2.35843421,0.01801848,0.81599997,0.03135607,0.01676837,0.55319246,3.53502421,1.23163477
0.60930465,2.41148994,0.01835509,0.83284413,0.03196627,0.01715144,0.57006440,3.59975415,1.25960025
0.61530765,2.45927803,0.01862766,0.84657464,0.03243670,0.01747762,0.58895071,3.65113503,1.28389302
0.62131066,2.50168206,0.01883848,0.85721692,0.03276791,0.01774880,0.60945675,3.68947673,1.30467101
0.62731366,2.53874828,0.01899088,0.86485079,0.03296397,0.01796820,0.63120542,3.71535799,1.32219029
0.63331666,2.57066540,0.01908906,0.86960349,0.03303219,0.01814020,0.65383934,3.72959009,1.33678880
0.63931966,2.59773897,0.01913778,0.87164130,0.03298265,0.01827001,0.67702216,3.73317236,1.34886663
0.64532266,2.62036188,0.01914212,0.87116013,0.03282771,0.01836337,0.70043913,3.72724170,1.35886376
0.65132566,2.63898236,0.01910724,0.86837573,0.03258139,0.01842622,0.72379704,3.71301908,1.36723655
0.65732866,2.65407164,0.01903811,0.86351397,0.03225873,0.01846437,0.74682371,3.69175548,1.37443405
0.66333167,2.66609266,0.01893929,0.85680172,0.03187520,0.01848315,0.76926703,3.66468037,1.38087537
0.66933467,2.67547171,0.01881477,0.84845879,0.03144604,0.01848720,0.79089383,3.63295490,1.38692941
0.67533767,2.68257427,0.01866784,0.83869131,0.03098575,0.01848018,0.81148875,3.59763225,1.39289782
0.68134067,2.68768634,0.01850100,0.82768665,0.03050764,0.01846466,0.83085304,3.55962661,1.39900211
0.68734367,2.69100193,0.01831595,0.81561025,0.03002344,0.01844198,0.84880364,3.51969201,1.40537550
0.69334667,2.69261717,0.01811360,0.80260411,0.02954311,0.01841230,0.86517251,3.47841139,1.41205981
0.69934967,2.69253101,0.01789416,0.78878698,0.02907473,0.01837461,0.87980622,3.43619569,1.41900742
0.70535268,2.69065220,0.01765724,0.77425598,0.02862444,0.01832690,0.89256609,3.39329243,1.42608805
0.71135568,2.68681167,0.01740198,0.75908939,0.02819662,0.01826629,0.90332854,3.34980219,1.43309980
0.71735868,2.68077935,0.01712726,0.74335013,0.02779407,0.01818935,0.91198597,3.30570168,1.43978364
0.72336168,2.67228422,0.01683180,0.72708981,0.02741822,0.01809230,0.91844786,3.26087115,1.44584055
0.72936468,2.66103618,0.01651440,0.71035263,0.02706951,0.01797132,0.92264220,3.21512443,1.45095008
0.73536768,2.64674826,0.01617405,0.69317920,0.02674767,0.01782282,0.92451706,3.16823920,1.45478934
0.74137069,2.62915805,0.01581010,0.67560967,0.02645205,0.01764371,0.92404218,3.11998603,1.45705136
0.74737369,2.60804694,0.01542236,0.65768619,0.02618187,0.01743160,0.92121058,3.07015429,1.45746176
0.75337669,2.58325637,0.01501121,0.63945444,0.02593647,0.01718501,0.91603991,3.01857385,1.45579297
0.75937969,2.55470031,0.01457763,0.62096442,0.02571550,0.01690348,0.90857359,2.96513182,1.45187546
0.76538269,2.52237363,0.01412326,0.60227030,0.02551900,0.01658764,0.89888156,2.90978382,1.44560539
0.77138569,2.48635618,0.01365037,0.58342968,0.02534745,0.01623922,0.88706059,2.85256000,1.43694880
0.77738869,2.44681295,0.01316187,0.56450232,0.02520172,0.01586101,0.87323415,2.79356618,1.42594222
0.78339170,2.40399060,0.01266121,0.54554868,0.02508304,0.01545674,0.85755170,2.73298091,1.41269013
0.78939470,2.35821103,0.01215239,0.52662829,0.02499287,0.01503098,0.84018763,2.67104937,1.39735985
0.79539770,2.30986294,0.01163983,0.50779840,0.02493279,0.01458893,0.82133960,2.60807530,1.38017429
0.80140070,2.25939196,0.01112833,0.48911293,0.02490435,0.01413629,0.80122661,2.54441192,1.36140351
0.80740370,2.20729043,0.01062299,0.47062189,0.02490899,0.01367902,0.78008664,2.48045302,1.34135568
0.81340670,2.15408740,0.01012908,0.45237134,0.02494798,0.01322319,0.75817411,2.41662490,1.32036819
0.81940970,2.10033951,0.00965207,0.43440387,0.02502234,0.01277478,0.73575706,2.35337977,1.29879954
0.82541271,2.04662325,0.00919747,0.41675961,0.02513292,0.01233958,0.71311425,2.29119107,1.27702238
0.83141571,1.99352863,0.00877079,0.39947753,0.02528042,0.01192303,0.69053217,2.23055048,1.25541807
0.83741871,1.94165444,0.00837750,0.38259703,0.02546553,0.01153017,0.66830202,2.17196649,1.23437281
0.84342171,1.89160475,0.00802295,0.36615951,0.02568906,0.01116558,0.64671656,2.11596405,1.21427533
0.84942471,1.84398631,0.00771230,0.35020973,0.02595210,0.01083333,0.62606705,2.06308443,1.19551572
0.85542771,1.79940630,0.00745046,0.33479691,0.02625621,0.01053700,0.60663998,2.01388461,1.17848515
0.86143072,1.75846991,0.00724202,0.31997523,0.02660351,0.01027972,0.58871389,1.96893538,1.16357592
0.86743372,1.72177703,0.00709116,0.30580375,0.02699684,0.01006414,0.57255587,1.92881727,1.15118125
0.87343672,1.68991763,0.00700155,0.29234563,0.02743979,0.00989253,0.55841814,1.89411376,1.14169433
0.87943972,1.66346533,0.00697628,0.27966657,0.02793668,0.00976675,0.54653436,1.86540144,1.13550611
0.88544272,1.64296895,0.00701774,0.26783271,0.02849249,0.00968830,0.53711591,1.84323687,1.13300147
0.89144572,1.62894196,0.00712753,0.25690780,0.02911268,0.00965832,0.53034812,1.82814055,1.13455359
0.89744872,1.62185006,0.00730639,0.24695013,0.02980294,0.00967760,0.52638646,1.82057825,1.14051642
0.90345173,1.62209732,0.00755406,0.23800914,0.03056894,0.00974650,0.52535303,1.82094083,1.15121545
0.90945473,1.63001137,0.00786929,0.23012199,0.03141594,0.00986497,0.52733318,1.82952346,1.16693717
0.91545773,1.64582869,0.00824977,0.22331051,0.03234847,0.01003246,0.53237271,1.84650549,1.18791760
0.92146073,1.66968058,0.00869212,0.21757841,0.03336999,0.01024789,0.54047559,1.87193255,1.21433069
0.92746373,1.70158108,0.00919195,0.21290924,0.03448253,0.01050958,0.55160250,1.90570204,1.24627724
0.93346673,1.74141758,0.00974391,0.20926519,0.03568652,0.01081520,0.56567028,1.94755351,1.28377503
0.93946973,1.78894496,0.01034186,0.20658670,0.03698058,0.01116171,0.58255235,1.99706480,1.32675104
0.94547274,1.84378398,0.01097901,0.20479324,0.03836148,0.01154539,0.60208026,2.05365494,1.37503626
0.95147574,1.90542439,0.01164811,0.20378496,0.03982421,0.01196181,0.62404625,2.11659407,1.42836362
0.95747874,1.97323274,0.01234175,0.20344542,0.04136216,0.01240587,0.64820690,2.18502042,1.48636947
0.96348174,2.04646502,0.01305258,0.20364511,0.04296743,0.01287185,0.67428764,2.25796391,1.54859848
0.96948474,2.12428341,0.01377364,0.20424573,0.04463121,0.01335351,0.70198806,2.33437547,1.61451212
0.97548774,2.20577684,0.01449862,0.20510492,0.04634425,0.01384418,0.73098775,2.41316070,1.68350024
0.98149075,2.28998402,0.01522214,0.20608133,0.04809735,0.01433692,0.76095250,2.49321644,1.75489534
0.98749375,2.37591828,0.01594000,0.20703964,0.04988192,0.01482462,0.79154059,2.57346812,1.82798880
0.99349675,2.46259279,0.01664937,0.20785541,0.05169037,0.01530022,0.82240889,2.65290624,1.90204844
0.99949975,2.54904515,0.01734893,0.20841943,0.05351658,0.01575680,0.85321877,2.73061970,1.97633653
1.00550275,2.63436016,0.01803895,0.20864139,0.05535617,0.01618779,0.88364138,2.80582449,2.05012749
1.01150575,2.71768995,0.01872127,0.20845269,0.05720661,0.01658706,0.91336240,2.87788588,2.12272457
1.01750875,2.79827060,0.01939923,0.20780825,0.05906729,0.01694910,0.94208611,2.94633323,2.19347490
1.02351176,2.87543485,0.02007748,0.20668721,0.06093929,0.01726907,0.96953884,3.01086637,2.26178238
1.02951476,2.94862058,0.02076176,0.20509261,0.06282508,0.01754293,0.99547177,3.07135364,2.32711816
1.03551776,3.01737519,0.02145858,0.20304997,0.06472803,0.01776746,1.01966322,3.12782155,2.38902848
1.04152076,3.08135601,0.02217487,0.20060490,0.06665184,0.01794032,1.04192062,3.18043715,2.44713988
1.04752376,3.14032739,0.02291762,0.19781992,0.06859988,0.01806004,1.06208203,3.22948403,2.50116201
1.05352676,3.19415489,0.02369346,0.19477067,0.07057443,0.01812599,1.08001769,3.27533367,2.55088805
1.05952976,3.24279744,0.02450830,0.19154164,0.07257607,0.01813838,1.09563124,3.31841403,2.59619328
1.06553277,3.28629806,0.02536697,0.18822181,0.07460298,0.01809820,1.10886103,3.35917711,2.63703195
1.07153577,3.32477387,0.02627294,0.18490021,0.07665049,0.01800714,1.11968126,3.39806755,2.67343287
1.07753877,3.35840600,0.02722806,0.18166183,0.07871067,0.01786753,1.12810286,3.43549413,2.70549389
1.08354177,3.38742964,0.02823243,0.17858395,0.08077218,0.01768230,1.13417417,3.47180553,2.73337567
1.08954477,3.41212482,0.02928434,0.17573302,0.08282033,0.01745485,1.13798104,3.50727173,2.75729462
1.09554777,3.43280767,0.03038025,0.17316238,0.08483726,0.01718902,1.13964624,3.54207179,2.77751539
1.10155078,3.44982239,0.03151495,0.17091069,0.08680248,0.01688899,1.13932798,3.57628831,2.79434261
1.10755378,3.46353359,0.03268169,0.16900119,0.08869346,0.01655921,1.13721734,3.60990856,2.80811220
1.11355678,3.47431884,0.03387243,0.16744182,0.09048650,0.01620435,1.13353446,3.64283160,2.81918187
1.11955978,3.48256110,0.03507813,0.16622597,0.09215760,0.01582920,1.12852348,3.67488068,2.82792109
1.12556278,3.48864083,0.03628904,0.16533399,0.09368356,0.01543861,1.12244609,3.70581955,2.83470043
1.13156578,3.49292752,0.03749500,0.16473511,0.09504293,0.01503747,1.11557402,3.73537137,2.83988034
1.13756878,3.49577067,0.03868576,0.16438974,0.09621709,0.01463058,1.10818040,3.76323880,2.84379973
1.14357179,3.49749024,0.03985124,0.16425202,0.09719113,0.01422264,1.10053060,3.78912381,2.84676454
1.14957479,3.49836685,0.04098175,0.16427234,0.09795469,0.01381818,1.09287257,3.81274594,2.84903675
1.15557779,3.49863204,0.04206814,0.16439988,0.09850259,0.01342150,1.08542743,3.83385789,2.85082430
1.16158079,3.49845925,0.04310198,0.16458484,0.09883532,0.01303663,1.07838063,3.85225776,2.85227256
1.16758379,3.49795594,0.04407555,0.16478046,0.09895927,0.01266729,1.07187414,3.86779743,2.85345771
1.17358679,3.49715773,0.04498191,0.16494460,0.09888681,0.01231687,1.06600022,3.88038700,2.85438282
1.17958979,3.49602496,0.04581486,0.16504095,0.09863607,0.01198840,1.06079704,3.88999545,2.85497685
1.18559280,3.49444237,0.04656885,0.16503983,0.09823068,0.01168451,1.05624660,3.89664805,2.85509699
1.19159580,3.49222221,0.04723896,0.16491860,0.09769914,0.01140748,1.05227496,3.90042123,2.85453460
1.19759880,3.48911113,0.04782079,0.16466168,0.09707415,0.01115922,1.04875505,3.90143564,2.85302450
1.20360180,3.48480056,0.04831043,0.16426032,0.09639181,0.01094126,1.04551181,3.89984830,2.85025757
1.20960480,3.47894060,0.04870438,0.16371209,0.09569066,0.01075484,1.04232960,3.89584464,2.84589600
1.21560780,3.47115670,0.04899958,0.16302020,0.09501069,0.01060087,1.03896142,3.88963114,2.83959071
1.22161081,3.46106843,0.04919340,0.16219280,0.09439223,0.01048002,1.03513963,3.88142896,2.83099994
1.22761381,3.44830941,0.04928371,0.16124211,0.09387497,0.01039270,1.03058765,3.87146894,2.81980812
1.23361681,3.43254727,0.04926901,0.16018366,0.09349677,0.01033911,1.02503196,3.85998801,2.80574398
1.23961981,3.41350265,0.04914844,0.15903550,0.09329270,0.01031930,1.01821394,3.84722671,2.78859688
1.24562281,3.39096596,0.04892203,0.15781752,0.09329397,0.01033309,1.00990104,3.83342770,2.76823044
1.25162581,3.36481105,0.04859072,0.15655076,0.09352701,0.01038019,0.99989656,3.81883467,2.74459258
1.25762881,3.33500493,0.04815655,0.15525693,0.09401265,0.01046011,0.98804783,3.80369111,2.71772160
1.26363182,3.30161305,0.04762272,0.15395785,0.09476539,0.01057219,0.97425236,3.78823877,2.68774763
1.26963482,3.26479975,0.04699365,0.15267502,0.09579282,0.01071557,0.95846172,3.77271509,2.65488982
1.27563782,3.22482407,0.04627502,0.15142926,0.09709523,0.01088918,0.94068312,3.75734978,2.61944905
1.28164082,3.18203124,0.04547376,0.15024032,0.09866539,0.01109170,0.92097869,3.74236039,2.58179716
1.28764382,3.13684047,0.04459792,0.14912662,0.10048859,0.01132157,0.89946261,3.72794725,2.54236300
1.29364682,3.08973005,0.04365664,0.14810496,0.10254290,0.01157695,0.87629637,3.71428811,2.50161662
1.29964982,3.04122067,0.04265994,0.14719033,0.10479965,0.01185572,0.85168245,3.70153332,2.46005246
1.30565283,2.99185831,0.04161859,0.14639578,0.10722424,0.01215552,0.82585693,3.68980213,2.41817266
1.31165583,2.94219768,0.04054387,0.14573242,0.10977711,0.01247373,0.79908133,3.67918081,2.37647167
1.31765883,2.89278741,0.03944743,0.14520939,0.11241498,0.01280758,0.77163423,3.66972353,2.33542290
1.32366183,2.84415777,0.03834103,0.14483414,0.11509228,0.01315414,0.74380306,3.66145619,2.29546839
1.32966483,2.79681164,0.03723643,0.14461260,0.11776271,0.01351044,0.71587641,3.65438364,2.25701175
1.33566783,2.75121903,0.03614519,0.14454969,0.12038087,0.01387352,0.68813728,3.64850019,2.22041474
1.34167084,2.70781520,0.03507858,0.14464966,0.12290393,0.01424054,0.66085738,3.64380305,2.18599738
1.34767384,2.66700209,0.03404747,0.14491674,0.12529317,0.01460887,0.63429271,3.64030786,2.15404115
1.35367684,2.62915248,0.03306230,0.14535561,0.12751550,0.01497612,0.60868051,3.63806536,2.12479473
1.35967984,2.59461608,0.03213303,0.14597192,0.12954463,0.01534028,0.58423740,3.63717788,2.09848146
1.36568284,2.56372656,0.03126916,0.14677275,0.13136203,0.01569972,0.56115880,3.63781408,2.07530748
1.37168584,2.53680843,0.03047969,0.14776685,0.13295751,0.01605323,0.53961927,3.64022061,2.05546976
1.37768884,2.51418278,0.02977321,0.14896478,0.13432948,0.01640003,0.51977359,3.64472908,2.03916284
1.38369185,2.49617081,0.02915778,0.15037874,0.13548471,0.01673974,0.50175834,3.65175726,2.02658353
1.38969485,2.48309451,0.02864101,0.15202224,0.13643780,0.01707237,0.48569367,3.66180345,2.01793295
1.39569785,2.47527374,0.02822994,0.15390941,0.13721018,0.01739818,0.47168494,3.67543366,2.01341534
1.40170085,2.47301970,0.02793094,0.15605417,0.13782883,0.01771770,0.45982407,3.69326146,2.01323355
