energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
0.89144572,1.22033086,-1.24128099,0.02100412,-0.02268465,0.08719000,-0.08760543,0.20158298,-0.19101301,0.16534820,-0.17067011,0.01535649,-0.01522937,0.14349238,-0.14921821,0.32046341,-0.33002611,0.60947158,-0.63083114
0.89744872,1.22538476,-1.28089559,0.02149309,-0.02341016,0.09170301,-0.09306383,0.20069512,-0.19150701,0.17031388,-0.17753880,0.01613670,-0.01638615,0.14583028,-0.15585998,0.32166712,-0.34322456,0.60203773,-0.64860878
0.90345173,1.23858742,-1.32887734,0.02199432,-0.02417492,0.09705797,-0.09929187,0.20020889,-0.19245924,0.17620960,-0.18535083,0.01711677,-0.01775924,0.14940971,-0.16393664,0.32545370,-0.35885166,0.59893647,-0.67098408
0.90945473,1.25971105,-1.38484483,0.02250610,-0.02497447,0.10320435,-0.10624667,0.20010419,-0.19383577,0.18299756,-0.19406273,0.01830647,-0.01935468,0.15426526,-0.17346934,0.33171075,-0.37673868,0.60005643,-0.69773039
0.91545773,1.28851181,-1.44835414,0.02302658,-0.02580280,0.11009555,-0.11388740,0.20035867,-0.19559629,0.19063855,-0.20362497,0.01971383,-0.02117626,0.16042956,-0.18446536,0.34031051,-0.39670110,0.60527934,-0.72858070
0.92146073,1.32472838,-1.51889205,0.02355367,-0.02665231,0.11768791,-0.12217413,0.20094663,-0.19769371,0.19909072,-0.21398077,0.02134479,-0.02322503,0.16793126,-0.19691533,0.35111295,-0.41853931,0.61448163,-0.76322433
0.92746373,1.36808034,-1.59587064,0.02408508,-0.02751394,0.12593965,-0.13106671,0.20183836,-0.20007417,0.20830853,-0.22506516,0.02320268,-0.02549887,0.17679288,-0.21079078,0.36396875,-0.44203902,0.62753545,-0.80130442
0.93346673,1.41826615,-1.67862389,0.02461833,-0.02837731,0.13480991,-0.14052386,0.20299991,-0.20267753,0.21824179,-0.23680446,0.02528786,-0.02799211,0.18702867,-0.22604216,0.37872227,-0.46697162,0.64430892,-0.84241613
0.93946973,1.47496091,-1.76640664,0.02515078,-0.02923092,0.14425788,-0.15050251,0.20439315,-0.20543833,0.22883495,-0.24911611,0.02759732,-0.03069523,0.19864247,-0.24259752,0.39521412,-0.49309454,0.66466549,-0.88610621
0.94547274,1.53781365,-1.85839616,0.02567967,-0.03006243,0.15424203,-0.16095722,0.20597631,-0.20828697,0.24002660,-0.26190880,0.03012435,-0.03359462,0.21162584,-0.26036189,0.41328328,-0.52015177,0.68846242,-0.93187395
0.95147574,1.60644430,-1.95369685,0.02620213,-0.03085890,0.16471947,-0.17183994,0.20770465,-0.21115124,0.25174919,-0.27508317,0.03285836,-0.03667250,0.22595625,-0.27921740,0.43276881,-0.54787467,0.71554830,-0.97917391
0.95747874,1.68044040,-2.05134813,0.02671523,-0.03160716,0.17564554,-0.18310000,0.20953143,-0.21395794,0.26392901,-0.28853271,0.03578466,-0.03990693,0.24159568,-0.29902436,0.45351084,-0.57598326,0.74575970,-1.02742057
0.96348174,1.75935358,-2.15033574,0.02721590,-0.03229409,0.18697350,-0.19468430,0.21140893,-0.21663475,0.27648638,-0.30214519,0.03888450,-0.04327206,0.25848953,-0.31962314,0.47535108,-0.60418815,0.77891704,-1.07599506
0.96948474,1.84269616,-2.24960642,0.02770103,-0.03290698,0.19865444,-0.20653774,0.21328958,-0.21911204,0.28933615,-0.31580437,0.04213510,-0.04673840,0.27656587,-0.34083692,0.49813267,-0.63219314,0.81481998,-1.12425409
0.97548774,1.92993814,-2.34808579,0.02816731,-0.03343384,0.21063740,-0.21860396,0.21512708,-0.22132472,0.30238842,-0.32939212,0.04550991,-0.05027334,0.29573533,-0.36247527,0.52169967,-0.65969878,0.85324252,-1.17154084
0.98149075,2.02050496,-2.44469928,0.02861127,-0.03386374,0.22286958,-0.23082612,0.21687744,-0.22321408,0.31554949,-0.34279073,0.04897893,-0.05384177,0.31589126,-0.38433841,0.54589612,-0.68640665,0.89392831,-1.21719792
0.98749375,2.11377633,-2.53839522,0.02902922,-0.03418710,0.23529679,-0.24314794,0.21850002,-0.22472947,0.32872304,-0.35588549,0.05250922,-0.05740683,0.33691058,-0.40622202,0.57056485,-0.71202459,0.93658640,-1.26058186
0.99349675,2.20908668,-2.62816986,0.02941716,-0.03439595,0.24786397,-0.25551476,0.21995840,-0.22582986,0.34181156,-0.36856741,0.05606546,-0.06093077,0.35865505,-0.42792247,0.59554639,-0.73627253,0.98088812,-1.30107892
0.99949975,2.30572752,-2.71309302,0.02977080,-0.03448418,0.26051583,-0.26787467,0.22122117,-0.22648526,0.35471791,-0.38073592,0.05961068,-0.06437585,0.38097302,-0.44924215,0.62067791,-0.75888905,1.02646525,-1.33812154
1.00550275,2.40295195,-2.79233366,0.03008552,-0.03444771,0.27319747,-0.28017957,0.22226263,-0.22667789,0.36734700,-0.39230155,0.06310703,-0.06770530,0.40370168,-0.46999484,0.64579248,-0.77963802,1.07291006,-1.37120497
1.01150575,2.49998160,-2.86518404,0.03035641,-0.03428465,0.28585506,-0.29238609,0.22306331,-0.22640306,0.37960757,-0.40318831,0.06651660,-0.07088423,0.42666959,-0.49001064,0.67071880,-0.79831550,1.11977748,-1.39990329
1.01750875,2.59601589,-2.93108151,0.03057830,-0.03399538,0.29843642,-0.30445638,0.22361040,-0.22566979,0.39141389,-0.41333585,0.06980230,-0.07388055,0.44969957,-0.50914050,0.69528154,-0.81475614,1.16658959,-1.42388417
1.02351176,2.69024369,-2.98962663,0.03074588,-0.03358258,0.31089150,-0.31635856,0.22389811,-0.22450104,0.40268752,-0.42270107,0.07292867,-0.07666571,0.47261172,-0.52725988,0.71930224,-0.82883902,1.21284246,-1.44292167
1.02951476,2.78185687,-3.04059674,0.03085384,-0.03305115,0.32317269,-0.32806687,0.22392775,-0.22293359,0.41335872,-0.43125922,0.07586276,-0.07921544,0.49522655,-0.54427151,0.74260098,-0.84049240,1.25801547,-1.45690639
1.03551776,2.87006557,-3.08395408,0.03089698,-0.03240819,0.33523495,-0.33956158,0.22370781,-0.22101743,0.42336777,-0.43900432,0.07857479,-0.08151020,0.51736806,-0.56010712,0.76499860,-0.84969729,1.30158264,-1.46585240
1.04152076,2.95411442,-3.11984777,0.03087046,-0.03166274,0.34703571,-0.35082835,0.22325378,-0.21881481,0.43266595,-0.44594892,0.08103884,-0.08353559,0.53886665,-0.57472792,0.78631961,-0.85648922,1.34302581,-1.46990059
1.04752376,3.03329916,-3.14860943,0.03076999,-0.03082563,0.35853460,-0.36185736,0.22258781,-0.21639874,0.44121607,-0.45212307,0.08323334,-0.08528244,0.55956187,-0.58812398,0.80639548,-0.86095845,1.38184907,-1.46931803
1.05352676,3.10698300,-3.17074228,0.03059200,-0.02990915,0.36969292,-0.37264210,0.22173821,-0.21385111,0.44899271,-0.45757257,0.08514145,-0.08674684,0.57930481,-0.60031242,0.82506835,-0.86324808,1.41759394,-1.46449328
1.05952976,3.17461187,-3.18690408,0.03033392,-0.02892676,0.38047303,-0.38317777,0.22073871,-0.21126037,0.45598194,-0.46235666,0.08675127,-0.08792987,0.59796010,-0.61133459,0.84219484,-0.86355041,1.44985452,-1.45592768
1.06553277,3.23572810,-3.19788441,0.02999431,-0.02789273,0.39083752,-0.39345967,0.21962751,-0.20871893,0.46218068,-0.46654493,0.08805593,-0.08883727,0.61540759,-0.62125237,0.85764984,-0.86210138,1.47829196,-1.44422291
1.07153577,3.28998162,-3.20457721,0.02957301,-0.02682176,0.40074846,-0.40348129,0.21844616,-0.20632022,0.46759566,-0.47021398,0.08905345,-0.08947885,0.63154353,-0.63014384,0.87133011,-0.85917339,1.50264764,-1.43006511
1.07753877,3.33713851,-3.20794961,0.02907129,-0.02572863,0.41016662,-0.41323250,0.21723829,-0.20415556,0.47224203,-0.47344363,0.08974655,-0.08986790,0.64628146,-0.63809840,0.88315749,-0.85506668,1.52275421,-1.41420619
1.08354177,3.37708626,-3.20900830,0.02849189,-0.02462780,0.41905081,-0.42269783,0.21604817,-0.20231108,0.47614174,-0.47631304,0.09014226,-0.09002044,0.65955264,-0.64521186,0.89308152,-0.85009971,1.53854409,-1.39744284
1.08954477,3.40983568,-3.20876476,0.02783905,-0.02353313,0.42735742,-0.43185495,0.21491918,-0.20086456,0.47932175,-0.47889686,0.09025146,-0.08995442,0.67130626,-0.65158145,0.90108137,-0.84459872,1.55005488,-1.38059412
1.09554777,3.43551939,-3.20820069,0.02711844,-0.02245754,0.43504028,-0.44067342,0.21389229,-0.19988251,0.48181219,-0.48126163,0.09008829,-0.08968897,0.68150932,-0.65730119,0.90716701,-0.83888708,1.55743137,-1.36447823
1.10155078,3.45438690,-3.20823495,0.02633709,-0.02141278,0.44205073,-0.44911389,0.21300458,-0.19941758,0.48364451,-0.48346246,0.08966960,-0.08924360,0.69014631,-0.66245775,0.91137943,-0.83327471,1.56092395,-1.34988925
1.10755378,3.46679650,-3.20969315,0.02550326,-0.02040925,0.44833819,-0.45712770,0.21228776,-0.19950635,0.48484985,-0.48554037,0.08901426,-0.08863751,0.69721882,-0.66712693,0.91379001,-0.82804798,1.56088343,-1.33757463
1.11355678,3.47320439,-3.21328094,0.02462624,-0.01945585,0.45385095,-0.46465703,0.21176699,-0.20016763,0.48545758,-0.48752015,0.08814251,-0.08788895,0.70274489,-0.67137096,0.91449890,-0.82346048,1.55775235,-1.32821394
1.11955978,3.47415126,-3.21956178,0.02371617,-0.01855993,0.45853738,-0.47163554,0.21145983,-0.20140136,0.48549414,-0.48940909,0.08707540,-0.08701467,0.70675837,-0.67523659,0.91363260,-0.81972501,1.55205307,-1.32239969
1.12556278,3.47024692,-3.22893985,0.02278379,-0.01772729,0.46234746,-0.47798947,0.21137552,-0.20318816,0.48498224,-0.49119637,0.08583412,-0.08602951,0.70930813,-0.67875404,0.91134064,-0.81700697,1.54437302,-1.32062044
1.13156578,3.46215344,-3.24164845,0.02184021,-0.01696218,0.46523448,-0.48363933,0.21151448,-0.20548957,0.48394043,-0.49285335,0.08443956,-0.08494612,0.71045720,-0.68193681,0.90779159,-0.81541945,1.53534759,-1.32324688
1.13756878,3.45056711,-3.25774396,0.02089666,-0.01626745,0.46715695,-0.48850191,0.21186825,-0.20824887,0.48238302,-0.49433463,0.08291183,-0.08377482,0.71028173,-0.68478214,0.90316846,-0.81502008,1.52564122,-1.33052099
1.14357179,3.43620000,-3.27710555,0.01996426,-0.01564460,0.46808047,-0.49249272,0.21241962,-0.21139265,0.48032036,-0.49557984,0.08126991,-0.08252353,0.70886983,-0.68727226,0.89766362,-0.81580983,1.51592733,-1.34254859
1.14957479,3.41976123,-3.29944022,0.01905378,-0.01509395,0.46797968,-0.49552863,0.21314323,-0.21483286,0.47775943,-0.49651605,0.07953143,-0.08119791,0.70632017,-0.68937602,0.89147342,-0.81773358,1.50686765,-1.35929543
1.15557779,3.40193859,-3.32429293,0.01817543,-0.01461478,0.46683990,-0.49753074,0.21400627,-0.21846938,0.47470463,-0.49706080,0.07771242,-0.07980155,0.70274036,-0.69105106,0.88479267,-0.82068265,1.49909170,-1.38058685
1.16158079,3.38338085,-3.35106136,0.01733868,-0.01420546,0.46465859,-0.49842730,0.21496957,-0.22219303,0.47115885,-0.49712548,0.07582731,-0.07833631,0.69824508,-0.69224615,0.87780917,-0.82449900,1.49317697,-1.40611100
1.16758379,3.36468107,-3.37901466,0.01655205,-0.01386359,0.46144644,-0.49815658,0.21598880,-0.22588880,0.46712452,-0.49661902,0.07388893,-0.07680268,0.69295388,-0.69290373,0.87069844,-0.82898101,1.48963035,-1.43542557
1.17358679,3.34636135,-3.40731570,0.01582297,-0.01358612,0.45722809,-0.49666960,0.21701581,-0.22943929,0.46260476,-0.49545172,0.07190856,-0.07520029,0.68698875,-0.69296251,0.86361887,-0.83389067,1.48887155,-1.46796785
1.17958979,3.32885926,-3.43504598,0.01515767,-0.01336941,0.45204229,-0.49393262,0.21800005,-0.23272818,0.45760444,-0.49353900,0.06989610,-0.07352838,0.68047152,-0.69235996,0.85670741,-0.83896190,1.49121870,-1.50306793
1.18559280,3.31251640,-3.46123264,0.01456102,-0.01320933,0.44594171,-0.48992927,0.21889001,-0.23564358,0.45213119,-0.49080505,0.06786031,-0.07178633,0.67352101,-0.69103480,0.85007593,-0.84390968,1.49687690,-1.53996476
1.19159580,3.29756927,-3.48487668,0.01403647,-0.01310128,0.43899222,-0.48466227,0.21963458,-0.23808128,0.44619619,-0.48718614,0.06580901,-0.06997418,0.66625018,-0.68892917,0.84380850,-0.84843984,1.50592974,-1.57782467
1.19759880,3.28414285,-3.50498175,0.01358597,-0.01304023,0.43127179,-0.47815462,0.22018436,-0.23994761,0.43981482,-0.48263354,0.06374937,-0.06809311,0.65876326,-0.68599074,0.83795956,-0.85225894,1.51833445,-1.61576194
1.20360180,3.27224718,-3.52058264,0.01320991,-0.01302075,0.42286897,-0.47045029,0.22049286,-0.24116202,0.43300704,-0.47711585,0.06168816,-0.06614585,0.65115313,-0.68217451,0.83255308,-0.85508414,1.53392044,-1.65286103
1.20960480,3.26177710,-3.53077275,0.01290713,-0.01303700,0.41388105,-0.46161420,0.22051754,-0.24165907,0.42579760,-0.47062077,0.05963204,-0.06413708,0.64349892,-0.67744434,0.82758286,-0.85665253,1.55239184,-1.68819960
1.21560780,3.25251528,-3.53472976,0.01267490,-0.01308278,0.40441207,-0.45173169,0.22022066,-0.24139007,0.41821603,-0.46315618,0.05758780,-0.06207366,0.63586406,-0.67177434,0.82301373,-0.85672971,1.57333356,-1.72087212
1.22161081,3.24413884,-3.53173884,0.01250898,-0.01315153,0.39457058,-0.44090725,0.21957002,-0.24032410,0.41029634,-0.45475051,0.05556253,-0.05996477,0.62829487,-0.66514988,0.81878390,-0.85511727,1.59622123,-1.75001299
1.22761381,3.23622926,-3.52121255,0.01240368,-0.01323643,0.38446738,-0.42926272,0.21853951,-0.23844848,0.40207671,-0.44545241,0.05356380,-0.05782199,0.62081977,-0.65756836,0.81480810,-0.85165881,1.62043448,-1.77481878
1.23361681,3.22828562,-3.50270712,0.01235198,-0.01333041,0.37421326,-0.41693480,0.21710951,-0.23576871,0.39359884,-0.43532971,0.05159974,-0.05565920,0.61344917,-0.64903979,0.81098150,-0.84624446,1.64527350,-1.79456878
1.23961981,3.21974080,-3.47593433,0.01234572,-0.01342632,0.36391680,-0.40407215,0.21526718,-0.23230793,0.38490736,-0.42446770,0.04967910,-0.05349234,0.60617616,-0.63958694,0.80718429,-0.83881354,1.66997824,-1.80864324
1.24562281,3.20998026,-3.44076880,0.01237574,-0.01351703,0.35368231,-0.39083195,0.21300653,-0.22810583,0.37604898,-0.41296688,0.04781116,-0.05133913,0.59897775,-0.62924528,0.80328657,-0.82935542,1.69374994,-1.81653874
1.25162581,3.19836278,-3.39725034,0.01243215,-0.01359556,0.34360786,-0.37737613,0.21032852,-0.22321716,0.36707174,-0.40094018,0.04600566,-0.04921858,0.59181692,-0.61806260,0.79915357,-0.81790852,1.71577414,-1.81788009
1.25762881,3.18424245,-3.34558146,0.01250456,-0.01365530,0.33378366,-0.36386741,0.20724089,-0.21770989,0.35802410,-0.38850972,0.04427265,-0.04715051,0.58464510,-0.60609825,0.79465065,-0.80455746,1.73524460,-1.81242855
1.26363182,3.16699117,-3.28611984,0.01258243,-0.01369013,0.32429047,-0.35046511,0.20375802,-0.21166304,0.34895408,-0.37580341,0.04262219,-0.04515493,0.57740519,-0.59342214,0.78964821,-0.78942865,1.75138725,-1.80008592
1.26963482,3.14602074,-3.21936641,0.01265530,-0.01369466,0.31519837,-0.33732111,0.19990063,-0.20516431,0.33990838,-0.36295132,0.04106414,-0.04325142,0.57003477,-0.58011332,0.78402608,-0.77268438,1.76348342,-1.78089456
1.27563782,3.12080369,-3.14594910,0.01271318,-0.01366438,0.30656569,-0.32457591,0.19569539,-0.19830752,0.33093154,-0.35008200,0.03960781,-0.04145841,0.56246946,-0.56625838,0.77767720,-0.75451590,1.77089143,-1.75503319
1.28164082,3.09089192,-3.06660316,0.01274681,-0.01359580,0.29843819,-0.31235496,0.19117445,-0.19119011,0.32206509,-0.33731892,0.03826161,-0.03979262,0.55464619,-0.55194946,0.77051066,-0.73513557,1.77306586,-1.72280895
1.28764382,3.05593237,-2.98214854,0.01274797,-0.01348659,0.29084842,-0.30076545,0.18637484,-0.18391047,0.31334675,-0.32477722,0.03703274,-0.03826835,0.54650626,-0.53728212,0.76245378,-0.71476870,1.76957369,-1.68464568
1.29364682,3.01567918,-2.89346533,0.01270977,-0.01333566,0.28381541,-0.28989370,0.18133779,-0.17656551,0.30480972,-0.31256061,0.03592680,-0.03689698,0.53799801,-0.52235304,0.75345326,-0.69364528,1.76010675,-1.64106929
1.29964982,2.97000161,-2.80146808,0.01262680,-0.01314322,0.27734445,-0.27980307,0.17610797,-0.16924832,0.29648199,-0.30075890,0.03494751,-0.03568653,0.52907898,-0.50725759,0.74347546,-0.67199199,1.74449004,-1.59269049
1.30565283,2.91888765,-2.70707995,0.01249540,-0.01291074,0.27142722,-0.27053272,0.17073260,-0.16204604,0.28838576,-0.28944588,0.03409643,-0.03464123,0.51971747,-0.49208743,0.73250586,-0.65002493,1.72268557,-1.54018573
1.31165583,2.86244310,-2.61120764,0.01231368,-0.01264091,0.26604210,-0.26209710,0.16526049,-0.15503805,0.28053692,-0.27867789,0.03337275,-0.03376138,0.50989346,-0.47692825,0.72054770,-0.62794320,1.69479169,-1.48427695
1.31765883,2.80088634,-2.51471805,0.01208161,-0.01233755,0.26115482,-0.25448623,0.15974107,-0.14829435,0.27294475,-0.26849294,0.03277312,-0.03304320,0.49959893,-0.46185760,0.70762008,-0.60592368,1.66103796,-1.42571100
1.32366183,2.73453918,-2.41841741,0.01180099,-0.01200541,0.25671926,-0.24766683,0.15422333,-0.14187445,0.26561169,-0.25891050,0.03229162,-0.03247892,0.48883755,-0.44694309,0.69375564,-0.58411708,1.62177585,-1.36523934
1.32966483,2.66381433,-2.32303361,0.01147535,-0.01165002,0.25267869,-0.24158413,0.14875480,-0.13582648,0.25853330,-0.24993190,0.03191976,-0.03205697,0.47762382,-0.43224096,0.67899799,-0.56264549,1.57746578,-1.30359878
1.33566783,2.58920024,-2.22920241,0.01110981,-0.01127745,0.24896720,-0.23616452,0.14338055,-0.13018676,0.25169849,-0.24154139,0.03164664,-0.03176231,0.46598186,-0.41779508,0.66339909,-0.54160122,1.52866106,-1.24149393
1.34167084,2.51124422,-2.13745772,0.01071084,-0.01089409,0.24551144,-0.23131866,0.13814229,-0.12497968,0.24508988,-0.23370767,0.03145911,-0.03157690,0.45394383,-0.40363649,0.64701678,-0.52104713,1.47598954,-1.17958174
1.34767384,2.43053470,-2.04822645,0.01028603,-0.01050636,0.24223266,-0.22694518,0.13307756,-0.12021799,0.23868451,-0.22638602,0.03134211,-0.03148031,0.44154831,-0.38978349,0.62991257,-0.50101817,1.42013371,-1.11845875
1.35367684,2.34768349,-1.96182766,0.00984378,-0.01012053,0.23904897,-0.22293474,0.12821906,-0.11590337,0.23245469,-0.21952085,0.03127906,-0.03145031,0.42883854,-0.37624231,0.61214984,-0.48152399,1.36181007,-1.05865123
1.35967984,2.26330898,-1.87847613,0.00939298,-0.00974243,0.23587782,-0.21917426,0.12359421,-0.11202739,0.22636914,-0.21304844,0.03125234,-0.03146369,0.41586090,-0.36300835,0.59379251,-0.46255247,1.30174874,-1.00060839
1.36568284,2.17802095,-1.79828984,0.00894269,-0.00937729,0.23263857,-0.21555127,0.11922485,-0.10857261,0.22039431,-0.20690010,0.03124375,-0.03149694,0.40266353,-0.35006790,0.57490424,-0.44407394,1.24067391,-0.94469872
1.37168584,2.09240761,-1.72130091,0.00850179,-0.00902958,0.22925522,-0.21195812,0.11512714,-0.10551399,0.21449595,-0.20100530,0.03123512,-0.03152709,0.38929528,-0.33740031,0.55554805,-0.42604578,1.17928588,-0.89120942
1.37768884,2.00702515,-1.64746933,0.00807871,-0.00870283,0.22565898,-0.20829599,0.11131168,-0.10282035,0.20864065,-0.19529481,0.03120887,-0.03153244,0.37580501,-0.32498052,0.53578652,-0.40841722,1.11824526,-0.84034862
1.38369185,1.92239017,-1.57669877,0.00768112,-0.00839962,0.22179082,-0.20447844,0.10778384,-0.10045601,0.20279759,-0.18970373,0.03114860,-0.03149326,0.36224124,-0.31278184,0.51568215,-0.39113411,1.05815970,-0.79225009
1.38969485,1.83897485,-1.50885359,0.00731567,-0.00812150,0.21760372,-0.20043454,0.10454416,-0.09838238,0.19694021,-0.18417425,0.03103956,-0.03139241,0.34865215,-0.30077870,0.49529816,-0.37414341,0.99957349,-0.74698010
1.39569785,1.75720463,-1.44377617,0.00698785,-0.00786900,0.21306466,-0.19611125,0.10158899,-0.09655954,0.19104775,-0.17865812,0.03086924,-0.03121590,0.33508581,-0.28894949,0.47469927,-0.35739730,0.94295997,-0.70454597
1.40170085,1.67745827,-1.38130377,0.00670176,-0.00764169,0.20815609,-0.19147516,0.09891106,-0.09494770,0.18510663,-0.17311852,0.03062772,-0.03095326,0.32159068,-0.27727904,0.45395251,-0.34085659,0.88871693,-0.66490563
1.40770385,1.60006957,-1.32128396,0.00646008,-0.00743826,0.20287695,-0.18651345,0.09650023,-0.09350852,0.17911162,-0.16753160,0.03030801,-0.03059782,0.30821613,-0.26576088,0.43312793,-0.32449359,0.83716473,-0.62797801
1.41370685,1.52533040,-1.26358811,0.00626401,-0.00725664,0.19724312,-0.18123401,0.09434416,-0.09220625,0.17306659,-0.16188728,0.02990627,-0.03014683,0.29501297,-0.25439894,0.41229901,-0.30829411,0.78854685,-0.59365335
1.41970985,1.45349434,-1.20812207,0.00611327,-0.00709414,0.19128715,-0.17566476,0.09242890,-0.09100861,0.16698491,-0.15618951,0.02942192,-0.02960147,0.28203395,-0.24320866,0.39154284,-0.29225864,0.74303266,-0.56180331
1.42571286,1.38478052,-1.15483386,0.00600616,-0.00694756,0.18505746,-0.16985221,0.09073944,-0.08988740,0.16088941,-0.15045586,0.02885759,-0.02896662,0.26933390,-0.23221749,0.37093986,-0.27640284,0.70072188,-0.53229027
1.43171586,1.31937706,-1.10371787,0.00593969,-0.00681341,0.17861680,-0.16385933,0.08926014,-0.08881894,0.15481186,-0.14471659,0.02821897,-0.02825060,0.25696971,-0.22146466,0.35057327,-0.26075712,0.66165050,-0.50497552
1.43771886,1.25744377,-1.05481564,0.00590971,-0.00668802,0.17204020,-0.15776269,0.08797504,-0.08778417,0.14879204,-0.13901301,0.02751456,-0.02746470,0.24499990,-0.21100024,0.33052810,-0.24536565,0.62579762,-0.47972611
1.44372186,1.19911387,-1.00821319,0.00591111,-0.00656769,0.16541227,-0.15164924,0.08686796,-0.08676857,0.14287629,-0.13339550,0.02675525,-0.02662267,0.23348385,-0.20088355,0.31088990,-0.23028464,0.59309287,-0.45642017
1.44972486,1.14449447,-0.96403528,0.00593800,-0.00644887,0.15882419,-0.14561255,0.08592260,-0.08576183,0.13711574,-0.12792099,0.02595387,-0.02574009,0.22248060,-0.19118092,0.29174324,-0.21558023,0.56342416,-0.43495066
1.45572786,1.09366598,-0.92243696,0.00598394,-0.00632820,0.15237025,-0.13974892,0.08512244,-0.08475743,0.13156425,-0.12265023,0.02512462,-0.02483371,0.21204744,-0.18196297,0.27317004,-0.20132588,0.53664535,-0.41522756
1.46173087,1.04668042,-0.88359307,0.00604215,-0.00620271,0.14614428,-0.13415337,0.08445061,-0.08375200,0.12627604,-0.11764483,0.02428245,-0.02392072,0.20223811,-0.17330158,0.25524783,-0.18759961,0.51258369,-0.39717855
1.46773387,1.00355896,-0.84768619,0.00610580,-0.00606979,0.14023600,-0.12891566,0.08388969,-0.08274471,0.12130326,-0.11296427,0.02344249,-0.02301808,0.19310090,-0.16526651,0.23804801,-0.17448108,0.49104684,-0.38074846
1.47373687,0.96428904,-0.81489402,0.00616814,-0.00592733,0.13472746,-0.12411663,0.08342150,-0.08173654,0.11669355,-0.10866299,0.02261935,-0.02214185,0.18467663,-0.15792211,0.22163433,-0.16204868,0.47182940,-0.36589766
1.47973987,0.92882133,-0.78537669,0.00622280,-0.00577373,0.12968976,-0.11982481,0.08302699,-0.08072965,0.11248769,-0.10478764,0.02182660,-0.02130657,0.17699670,-0.15132403,0.20606152,-0.15037679,0.45471875,-0.35259964
1.48574287,0.89706714,-0.75926491,0.00626389,-0.00560789,0.12518019,-0.11609360,0.08268610,-0.07972673,0.10871752,-0.10137478,0.02107617,-0.02052475,0.17008129,-0.14551627,0.19137418,-0.13953322,0.43950039,-0.34083808
1.49174587,0.86889656,-0.73664957,0.00628622,-0.00542926,0.12123979,-0.11295901,0.08237779,-0.07873053,0.10540411,-0.09844887,0.02037795,-0.01980645,0.16393791,-0.14052870,0.17760615,-0.12957706,0.42596263,-0.33060369
1.49774887,0.84413778,-0.71757334,0.00628541,-0.00523775,0.11789171,-0.11043818,0.08208013,-0.07774349,0.10255645,-0.09602084,0.01973940,-0.01915893,0.15856021,-0.13637501,0.16478004,-0.12055684,0.41390071,-0.32189109
1.50375188,0.82257790,-0.70202468,0.00625797,-0.00503379,0.11514010,-0.10852852,0.08177062,-0.07676742,0.10017058,-0.09408727,0.01916532,-0.01858651,0.15392747,-0.13305149,0.15290737,-0.11250919,0.40312050,-0.31469592
1.50975488,0.80396547,-0.68993475,0.00620139,-0.00481818,0.11296989,-0.10720772,0.08142650,-0.07580347,0.09822924,-0.09263015,0.01865772,-0.01809047,0.15000444,-0.13053640,0.14198892,-0.10545790,0.39344167,-0.30901235
1.51575788,0.78801485,-0.68117703,0.00611414,-0.00459214,0.11134727,-0.10643456,0.08102536,-0.07485213,0.09670218,-0.09161721,0.01821583,-0.01766916,0.14674195,-0.12879017,0.13201552,-0.09941352,0.38470054,-0.30483112
1.52176088,0.77441248,-0.67556992,0.00599569,-0.00435717,0.11022093,-0.10615030,0.08054568,-0.07391340,0.09554694,-0.09100298,0.01783622,-0.01731815,0.14407801,-0.12775637,0.12296910,-0.09437327,0.37675263,-0.30213822
1.52776388,0.76282483,-0.67288193,0.00584644,-0.00411506,0.10952404,-0.10628092,0.07996760,-0.07298705,0.09471022,-0.09073024,0.01751305,-0.01703055,0.14193950,-0.12736329,0.11482397,-0.09032145,0.36947478,-0.30091408
1.53376688,0.75290785,-0.67283916,0.00566768,-0.00386775,0.10917678,-0.10673981,0.07927367,-0.07207297,0.09412969,-0.09073213,0.01723837,-0.01679739,0.14024446,-0.12752625,0.10754837,-0.08723011,0.36276709,-0.30113332
1.53976988,0.74431758,-0.67513466,0.00546149,-0.00361734,0.10908943,-0.10743095,0.07844961,-0.07117157,0.09373622,-0.09093445,0.01700259,-0.01660804,0.13890465,-0.12815037,0.10110598,-0.08506000,0.35655447,-0.30276490
1.54577289,0.73672141,-0.67943901,0.00523061,-0.00336596,0.10916575,-0.10825238,0.07748505,-0.07028413,0.09345640,-0.09125844,0.01679490,-0.01645078,0.13782858,-0.12913366,0.09545759,-0.08376174,0.35078779,-0.30577261
1.55177589,0.72980943,-0.68541151,0.00497834,-0.00311577,0.10930665,-0.10909990,0.07637421,-0.06941321,0.09321518,-0.09162355,0.01660384,-0.01631327,0.13692465,-0.13037046,0.09056260,-0.08327706,0.34544462,-0.31011558
1.55777889,0.72330544,-0.69271147,0.00470838,-0.00286885,0.10941386,-0.10987071,0.07511642,-0.06856290,0.09293870,-0.09195031,0.01641778,-0.01618310,0.13610430,-0.13175482,0.08638046,-0.08354019,0.34052941,-0.31574886
