energy_ev,total_up,Ag_p_up,Ag_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-0.25512756,10.03680464,2.44064220,0.98829016,0.90326536,4.49902566,0.04559798,2.60182044,0.09867644,1.34437692
-0.24912456,10.03769695,2.44002863,0.98168078,0.90330413,4.54208514,0.04552743,2.57257225,0.09693128,1.34788306
-0.24312156,10.03670950,2.43937055,0.97408237,0.90400213,4.58689618,0.04544406,2.54042982,0.09511959,1.35223566
-0.23711856,10.03410828,2.43856422,0.96555972,0.90528963,4.63306466,0.04533546,2.50596719,0.09326329,1.35737272
-0.23111556,10.03021499,2.43750621,0.95619948,0.90710682,4.68016635,0.04519072,2.46980957,0.09138473,1.36323903
-0.22511256,10.02539082,2.43609645,0.94610719,0.90940547,4.72775453,0.04500064,2.43261617,0.08950597,1.36978570
-0.21910955,10.02001699,2.43424116,0.93540380,0.91214968,4.77536676,0.04475797,2.39506206,0.08764826,1.37696875
-0.21310655,10.01447304,2.43185553,0.92422151,0.91531586,4.82253059,0.04445745,2.35781994,0.08583136,1.38474694
-0.20710355,10.00911408,2.42886594,0.91269959,0.91889220,4.86876814,0.04409585,2.32154246,0.08407313,1.39307903
-0.20110055,10.00424816,2.42521175,0.90097991,0.92287749,4.91359964,0.04367189,2.28684567,0.08238913,1.40192098
-0.19509755,10.00011513,2.42084644,0.88920273,0.92727965,4.95654590,0.04318611,2.25429419,0.08079234,1.41122306
-0.18909455,9.99686798,2.41573814,0.87750268,0.93211400,4.99713017,0.04264064,2.22438856,0.07929306,1.42092740
-0.18309155,9.99455806,2.40986944,0.86600521,0.93740146,5.03487956,0.04203904,2.19755506,0.07789882,1.43096609
-0.17708854,9.99312493,2.40323652,0.85482357,0.94316676,5.06932660,0.04138594,2.17413826,0.07661451,1.44126007
-0.17108554,9.99239173,2.39584783,0.84405641,0.94943674,5.10001127,0.04068684,2.15439644,0.07544258,1.45171895
-0.16508254,9.99206672,2.38772212,0.83378617,0.95623896,5.12648409,0.03994783,2.13849992,0.07438328,1.46224179
-0.15907954,9.99175101,2.37888632,0.82407815,0.96360041,5.14831052,0.03917533,2.12653210,0.07343502,1.47271887
-0.15307654,9.99095255,2.36937325,0.81498033,0.97154658,5.16507696,0.03837586,2.11849317,0.07259474,1.48303431
-0.14707354,9.98910598,2.35921939,0.80652394,0.98010066,5.17639858,0.03755588,2.11430606,0.07185834,1.49306941
-0.14107054,9.98559734,2.34846292,0.79872469,0.98928300,5.18192867,0.03672165,2.11382450,0.07122105,1.50270650
-0.13506753,9.97979275,2.33714214,0.79158449,0.99911066,5.18136951,0.03587910,2.11684260,0.07067779,1.51183291
-0.12906453,9.97106955,2.32529447,0.78509373,1.00959693,5.17448404,0.03503379,2.12310577,0.07022357,1.52034493
-0.12306153,9.95884835,2.31295601,0.77923380,1.02075094,5.16110787,0.03419091,2.13232233,0.06985371,1.52815138
-0.11705853,9.94262432,2.30016180,0.77397986,1.03257701,5.14116073,0.03335523,2.14417556,0.06956407,1.53517651
-0.11105553,9.92199599,2.28694660,0.76930358,1.04507400,5.11465657,0.03253119,2.15833574,0.06935119,1.54136204
-0.10505253,9.89668995,2.27334630,0.76517589,1.05823437,5.08171149,0.03172288,2.17447178,0.06921236,1.54666817
-0.09904952,9.86658002,2.25939969,0.76156939,1.07204304,5.04254861,0.03093415,2.19226210,0.06914560,1.55107352
-0.09304652,9.83169978,2.24515048,0.75846046,1.08647626,4.99749923,0.03016860,2.21140444,0.06914961,1.55457392
-0.08704352,9.79224757,2.23064939,0.75583093,1.10150013,4.94699986,0.02942963,2.23162439,0.06922362,1.55718017
-0.08104052,9.74858356,2.21595612,0.75366919,1.11706936,4.89158472,0.02872047,2.25268233,0.06936724,1.55891501
-0.07503752,9.70121884,2.20114090,0.75197075,1.13312588,4.83187380,0.02804417,2.27437854,0.06958024,1.55980934
-0.06903452,9.65079682,2.18628553,0.75073813,1.14959777,4.76855674,0.02740356,2.29655650,0.06986234,1.55989814
-0.06303152,9.59806773,2.17148361,0.74998020,1.16639834,4.70237294,0.02680126,2.31910401,0.07021299,1.55921620
-0.05702851,9.54385719,2.15683984,0.74971088,1.18342563,4.63408884,0.02623961,2.34195223,0.07063113,1.55779404
-0.05102551,9.48903006,2.14246830,0.74994731,1.20056222,4.56447311,0.02572060,2.36507250,0.07111500,1.55565427
-0.04502251,9.43445125,2.12848954,0.75070755,1.21767555,4.49427101,0.02524581,2.38847106,0.07166192,1.55280849
-0.03901951,9.38094488,2.11502653,0.75200792,1.23461867,4.42417892,0.02481638,2.41218167,0.07226819,1.54925506
-0.03301651,9.32925359,2.10219957,0.75386003,1.25123140,4.35482044,0.02443288,2.43625631,0.07292889,1.54497771
-0.02701351,9.27999973,2.09012022,0.75626777,1.26734197,4.28672488,0.02409535,2.46075439,0.07363780,1.53994511
-0.02101051,9.23365001,2.07888443,0.75922425,1.28276899,4.22030950,0.02380315,2.48573066,0.07438735,1.53411133
-0.01500750,9.19048525,2.06856538,0.76270899,1.29732384,4.15586605,0.02355506,2.51122236,0.07516861,1.52741725
-0.00900450,9.15057664,2.05920617,0.76668549,1.31081328,4.09355255,0.02334916,2.53723631,0.07597123,1.51979267
-0.00300150,9.11376983,2.05081291,0.77109921,1.32304240,4.03339059,0.02318293,2.56373644,0.07678359,1.51115918
0.00300150,9.07967790,2.04334872,0.77587643,1.33381784,3.97526833,0.02305323,2.59063252,0.07759282,1.50143353
0.00900450,9.04768389,2.03672903,0.78092381,1.34295122,3.91894936,0.02295638,2.61777098,0.07838502,1.49053149
0.01500750,9.01695359,2.03081877,0.78612892,1.35026286,3.86408686,0.02288820,2.64492829,0.07914545,1.47837197
0.02101051,8.98645842,2.02543181,0.79136187,1.35558569,3.81024267,0.02284412,2.67180776,0.07985881,1.46488142
0.02701351,8.95500838,2.02033290,0.79647789,1.35876950,3.75691059,0.02281926,2.69804019,0.08050958,1.44999828
0.03301651,8.92129404,2.01524259,0.80132103,1.35968534,3.70354277,0.02280854,2.72318875,0.08108242,1.43367743
0.03901951,8.88393665,2.00984480,0.80572878,1.35823008,3.64957828,0.02280680,2.74675821,0.08156263,1.41589457
0.04502251,8.84154448,2.00379731,0.80953748,1.35433113,3.59447267,0.02280890,2.76820845,0.08193664,1.39665034
0.05102551,8.79277346,1.99674460,0.81258837,1.34795098,3.53772705,0.02280988,2.78697189,0.08219253,1.37597411
0.05702851,8.73638954,1.98833274,0.81473393,1.33909171,3.47891574,0.02280501,2.80247413,0.08232059,1.35392724
0.06303152,8.67133021,1.97822561,0.81584440,1.32779890,3.41771101,0.02278999,2.81415712,0.08231383,1.33060568
0.06903452,8.59676215,1.96612171,0.81581386,1.31416502,3.35390393,0.02276097,2.82150351,0.08216847,1.30614184
0.07503752,8.51213212,1.95177072,0.81456590,1.29833180,3.28742021,0.02271471,2.82406126,0.08188431,1.28070526
0.08104052,8.41720852,1.93498887,0.81205820,1.28049152,3.21833047,0.02264860,2.82146695,0.08146509,1.25450233
0.08704352,8.31211097,1.91567236,0.80828609,1.26088679,3.14685416,0.02256076,2.81346668,0.08091868,1.22777456
0.09304652,8.19732601,1.89380778,0.80328445,1.23980880,3.07335701,0.02245004,2.79993324,0.08025705,1.20079549
0.09904952,8.07370760,1.86947904,0.79712821,1.21759373,2.99834200,0.02231602,2.78087842,0.07949621,1.17386615
0.10505253,7.94246170,1.84287022,0.78993094,1.19461731,2.92243413,0.02215903,2.75645986,0.07865589,1.14730907
0.11105553,7.80511499,1.81426397,0.78184184,1.17128763,2.84635953,0.02198009,2.72698164,0.07775905,1.12146096
0.11705853,7.66346884,1.78403538,0.77304104,1.14803612,2.77091993,0.02178081,2.69288857,0.07683126,1.09666415
0.12306153,7.51953997,1.75264149,0.76373346,1.12530701,2.69696335,0.02156335,2.65475421,0.07589990,1.07325714
0.12906453,7.37549038,1.72060684,0.75414140,1.10354567,2.62535243,0.02133029,2.61326325,0.07499330,1.05156446
0.13506753,7.23354957,1.68850550,0.74449633,1.08318593,2.55693163,0.02108451,2.56918886,0.07413970,1.03188633
0.14107054,7.09593229,1.65694057,0.73503008,1.06463716,2.49249473,0.02082903,2.52336619,0.07336631,1.01448835
0.14707354,6.96475576,1.62652187,0.72596602,1.04827134,2.43275405,0.02056694,2.47666333,0.07269822,0.99959186
0.15307654,6.84195989,1.59784291,0.71751048,1.03441076,2.37831270,0.02030124,2.42995097,0.07215753,0.98736526
0.15907954,6.72923429,1.57145818,0.70984491,1.02331694,2.32964092,0.02003471,2.38407233,0.07176244,0.97791669
0.16508254,6.62795522,1.54786170,0.70311912,1.01518107,2.28705760,0.01976981,2.33981471,0.07152658,0.97128851
0.17108554,6.53913540,1.52746789,0.69744591,1.01011660,2.25071769,0.01950864,2.29788396,0.07145852,0.96745392
0.17708854,6.46338876,1.51059548,0.69289735,1.00815424,2.22060589,0.01925282,2.25888288,0.07156143,0.96631570
0.18309155,6.40091161,1.49745522,0.68950280,1.00923974,2.19653694,0.01900348,2.22329449,0.07183305,0.96770755
0.18909455,6.35148090,1.48814184,0.68724888,1.01323449,2.17816242,0.01876127,2.19147073,0.07226587,0.97139773
0.19509755,6.31446945,1.48263068,0.68608118,1.01991916,2.16498368,0.01852631,2.16362681,0.07284759,0.97709517
0.20110055,6.28887712,1.48077886,0.68590780,1.02900013,2.15637027,0.01829832,2.13984123,0.07356175,0.98445772
0.20710355,6.27337653,1.48233120,0.68660440,1.04011870,2.15158324,0.01807656,2.12006126,0.07438866,0.99310235
0.21310655,6.26637092,1.48693029,0.68802052,1.05286266,2.14980216,0.01786000,2.10411322,0.07530637,1.00261694
0.21910955,6.26606152,1.49413053,0.68998692,1.06677984,2.15015483,0.01764733,2.09171697,0.07629193,1.01257322
0.22511256,6.27052151,1.50341528,0.69232354,1.08139323,2.15174852,0.01743708,2.08250367,0.07732260,1.02254037
0.23111556,6.27777312,1.51421660,0.69484777,1.09621693,2.15370147,0.01722769,2.07603585,0.07837708,1.03209889
0.23711856,6.28586484,1.52593659,0.69738251,1.11077260,2.15517343,0.01701760,2.07182892,0.07943682,1.04085402
0.24312156,6.29294547,1.53796963,0.69976388,1.12460547,2.15539422,0.01680533,2.06937295,0.08048705,1.04844844
0.24912456,6.29733208,1.54972449,0.70184810,1.13729962,2.15368913,0.01658954,2.06815399,0.08151781,1.05457364
0.25512756,6.29756939,1.56064561,0.70351728,1.14849173,2.14950040,0.01636911,2.06767392,0.08252467,1.05897949
0.26113057,6.29247840,1.57023255,0.70468389,1.15788281,2.14240399,0.01614317,2.06746830,0.08350918,1.06148183
0.26713357,6.28119268,1.57805706,0.70529379,1.16524765,2.13212128,0.01591113,2.06712146,0.08447914,1.06196762
0.27313657,6.26318120,1.58377706,0.70532768,1.17044139,2.11852520,0.01567272,2.06627854,0.08544841,1.06039761
0.27913957,6.23825737,1.58714703,0.70480090,1.17340324,2.10164088,0.01542800,2.06465416,0.08643647,1.05680634
0.28514257,6.20657418,1.58802452,0.70376165,1.17415705,2.08164102,0.01517734,2.06203750,0.08746768,1.05129952
0.29114557,6.16860622,1.58637253,0.70228778,1.17280890,2.05883607,0.01492145,2.05829394,0.08857015,1.04404900
0.29714857,6.12511960,1.58225782,0.70048222,1.16954183,2.03366003,0.01466130,2.05336328,0.08977441,1.03528537
0.30315158,6.07713137,1.57584515,0.69846731,1.16460782,2.00665236,0.01439816,2.04725480,0.09111187,1.02528866
0.30915458,6.02586020,1.56738787,0.69637827,1.15831768,1.97843688,0.01413350,2.04003963,0.09261305,1.01437742
0.31515758,5.97267073,1.55721522,0.69435615,1.15102893,1.94969839,0.01386899,2.03184061,0.09430578,1.00289658
0.32116058,5.91901352,1.54571691,0.69254044,1.14313248,1.92115814,0.01360645,2.02282047,0.09621337,0.99120470
0.32716358,5.86636341,1.53332559,0.69106183,1.13503836,1.89354881,0.01334775,2.01316858,0.09835287,0.97966088
0.33316658,5.81615833,1.52049795,0.69003526,1.12716129,1.86758999,0.01309481,2.00308700,0.10073349,0.96861202
0.33916958,5.76974102,1.50769522,0.68955364,1.11990631,1.84396496,0.01284950,1.99277649,0.10335523,0.95838070
0.34517259,5.72830568,1.49536379,0.68968252,1.11365531,1.82329945,0.01261357,1.98242281,0.10620789,0.94925426
0.35117559,5.69285136,1.48391671,0.69045586,1.10875453,1.80614296,0.01238862,1.97218423,0.10927039,0.94147535
0.35717859,5.66414373,1.47371681,0.69187317,1.10550369,1.79295317,0.01217601,1.96218040,0.11251057,0.93523421
0.36318159,5.64268624,1.46506196,0.69389805,1.10414687,1.78408372,0.01197681,1.95248327,0.11588545,0.93066308
0.36918459,5.62870168,1.45817310,0.69645821,1.10486552,1.77977564,0.01179173,1.94311042,0.11934194,0.92783265
0.37518759,5.62212442,1.45318541,0.69944709,1.10777358,1.78015252,0.01162114,1.93402087,0.12281803,0.92675083
0.38119060,5.62260342,1.45014290,0.70272683,1.11291495,1.78521935,0.01146495,1.92511379,0.12624435,0.92736365
0.38719360,5.62951578,1.44899663,0.70613259,1.12026334,1.79486505,0.01132269,1.91623006,0.12954624,0.92955839
0.39319660,5.64199004,1.44960656,0.70947805,1.12972428,1.80886837,0.01119342,1.90715656,0.13264593,0.93316854
0.39919960,5.65893841,1.45174689,0.71256186,1.14113940,1.82690703,0.01107582,1.89763315,0.13546512,0.93798064
0.40520260,5.67909667,1.45511478,0.71517469,1.15429277,1.84856965,0.01096822,1.88736207,0.13792752,0.94374253
0.41120560,5.70107022,1.45934203,0.71710681,1.16891903,1.87337023,0.01086859,1.87601923,0.13996149,0.95017283
0.41720860,5.72338484,1.46400925,0.71815570,1.18471317,1.90076462,0.01077468,1.86326720,0.14150249,0.95697123
0.42321161,5.74454024,1.46866210,0.71813352,1.20134162,1.93016869,0.01068408,1.84876918,0.14249540,0.96382930
0.42921461,5.76306465,1.47282890,0.71687414,1.21845429,1.96097749,0.01059429,1.83220353,0.14289644,0.97044144
0.43521761,5.77756863,1.47603898,0.71423945,1.23569729,1.99258498,0.01050283,1.81327829,0.14267475,0.97651549
0.44122061,5.78679605,1.47784117,0.71012465,1.25272568,2.02440367,0.01040737,1.79174491,0.14181349,0.98178286
0.44722361,5.78967058,1.47782149,0.70446249,1.26921604,2.05588350,0.01030578,1.76741100,0.14031041,0.98600756
0.45322661,5.78533585,1.47561970,0.69722618,1.28487818,2.08652943,0.01019623,1.74015116,0.13817797,0.98899402
0.45922961,5.77318779,1.47094369,0.68843081,1.29946563,2.11591676,0.01007730,1.70991568,0.13544281,0.99059334
0.46523262,5.75289762,1.46358145,0.67813344,1.31278427,2.14370392,0.00994800,1.67673668,0.13214488,0.99070760
0.47123562,5.72442453,1.45340977,0.66643163,1.32469879,2.16964167,0.00980785,1.64073124,0.12833599,0.98929233
0.47723862,5.68801716,1.44039963,0.65346057,1.33513654,2.19357856,0.00965687,1.60210147,0.12407807,0.98635665
0.48324162,5.64420352,1.42461771,0.63938890,1.34408843,2.21546185,0.00949559,1.56113134,0.11944110,0.98196139
0.48924462,5.59376937,1.40622411,0.62441339,1.35160674,2.23533401,0.00932502,1.51818030,0.11450083,0.97621498
0.49524762,5.53772553,1.38546618,0.60875254,1.35779985,2.25332434,0.00914663,1.47367397,0.10933641,0.96926736
0.50125063,5.47726526,1.36266883,0.59263950,1.36282399,2.26963625,0.00896224,1.42809197,0.10402798,0.96130210
0.50725363,5.41371298,1.33822153,0.57631444,1.36687221,2.28453026,0.00877397,1.38195352,0.09865438,0.95252708
0.51325663,5.34846659,1.31256269,0.56001670,1.37016131,2.29830375,0.00858414,1.33580126,0.09329097,0.94316406
0.51925963,5.28293554,1.28616203,0.54397701,1.37291703,2.31126800,0.00839515,1.29018383,0.08800774,0.93343768
0.52526263,5.21847756,1.25950169,0.52841002,1.37535855,2.32372395,0.00820938,1.24563806,0.08286766,0.92356436
0.53126563,5.15633685,1.23305698,0.51350751,1.37768298,2.33593778,0.00802909,1.20267130,0.07792543,0.91374163
0.53726863,5.09758683,1.20727772,0.49943249,1.38005082,2.34811773,0.00785634,1.16174489,0.07322651,0.90413850
0.54327164,5.04308028,1.18257089,0.48631446,1.38257328,2.36039355,0.00769287,1.12325917,0.06880658,0.89488731
0.54927464,4.99340955,1.15928547,0.47424595,1.38530227,2.37279994,0.00754003,1.08754102,0.06469137,0.88607752
0.55527764,4.94887907,1.13770028,0.46328060,1.38822376,2.38526506,0.00739878,1.05483420,0.06089679,0.87775181
0.56128064,4.90949181,1.11801517,0.45343273,1.39125504,2.39760498,0.00726961,1.02529308,0.05742944,0.86990477
0.56728364,4.87495058,1.10034607,0.44467848,1.39424625,2.40952483,0.00715256,0.99897998,0.05428731,0.86248413
0.57328664,4.84467442,1.08472404,0.43695853,1.39698615,2.42062669,0.00704722,0.97586629,0.05146081,0.85539477
0.57928964,4.81782942,1.07109832,0.43018205,1.39921191,2.43042403,0.00695279,0.95583717,0.04893390,0.84850500
0.58529265,4.79337241,1.05934301,0.42423201,1.40062266,2.43836222,0.00686811,0.93869969,0.04668539,0.84165502
0.59129565,4.77010554,1.04926709,0.41897123,1.40089574,2.44384404,0.00679174,0.92419400,0.04469023,0.83466702
0.59729865,4.74673870,1.04062718,0.41424931,1.39970515,2.44625887,0.00672205,0.91200684,0.04292090,0.82735637
0.60330165,4.72195678,1.03314210,0.40990970,1.39674086,2.44501397,0.00665731,0.90178695,0.04134873,0.81954323
0.60930465,4.69448801,1.02650876,0.40579686,1.39172801,2.43956628,0.00659576,0.89316139,0.03994507,0.81106409
0.61530765,4.66316995,1.02041821,0.40176315,1.38444480,2.42945277,0.00653571,0.88575217,0.03868245,0.80178242
0.62131066,4.62700967,1.01457128,0.39767504,1.37473809,2.41431773,0.00647565,0.87919237,0.03753548,0.79159795
0.62731366,4.58523507,1.00869286,0.39341846,1.36253574,2.39393558,0.00641430,0.87314097,0.03648167,0.78045405
0.63331666,4.53733486,1.00254437,0.38890308,1.34785493,2.36822769,0.00635067,0.86729592,0.03550196,0.76834281
0.63931966,4.48308534,0.99593363,0.38406542,1.33080601,2.33727261,0.00628411,0.86140473,0.03458111,0.75530761
0.64532266,4.42256303,0.98872212,0.37887052,1.31159170,2.30130893,0.00621438,0.85527240,0.03370796,0.74144299
0.65132566,4.35614286,0.98082911,0.37331247,1.29050160,2.26073087,0.00614162,0.84876640,0.03287533,0.72689199
0.65732866,4.28448253,0.97223286,0.36741350,1.26790239,2.21607688,0.00606640,0.84181860,0.03207998,0.71184103
0.66333167,4.20849431,0.96296906,0.36122211,1.24422435,2.16801192,0.00598966,0.83442431,0.03132224,0.69651280
0.66933467,4.12930629,0.95312655,0.35481005,1.21994487,2.11730452,0.00591274,0.82663868,0.03060565,0.68115740
0.67533767,4.04821543,0.94284105,0.34826863,1.19556994,2.06479993,0.00583732,0.81857067,0.02993643,0.66604241
0.68134067,3.96663505,0.93228706,0.34170442,1.17161458,2.01139077,0.00576541,0.81037520,0.02932298,0.65144237
0.68734367,3.88603971,0.92166871,0.33523458,1.14858337,1.95798668,0.00569925,0.80224375,0.02877528,0.63762812
0.69334667,3.80791012,0.91120980,0.32898219,1.12695183,1.90548453,0.00564132,0.79439415,0.02830437,0.62485669
0.69934967,3.73368076,0.90114380,0.32307147,1.10714980,1.85474055,0.00559425,0.78705973,0.02792175,0.61336214
0.70535268,3.66469227,0.89170406,0.31762347,1.08954736,1.80654548,0.00556077,0.78047870,0.02763896,0.60334768
0.71135568,3.60215067,0.88311461,0.31275198,1.07444393,1.76160386,0.00554367,0.77488374,0.02746712,0.59497951
0.71735868,3.54709438,0.87558204,0.30856010,1.06206097,1.72051798,0.00554575,0.77049247,0.02741662,0.58838242
0.72336168,3.50037009,0.86928839,0.30513726,1.05253823,1.68377701,0.00556972,0.76749894,0.02749680,0.58363743
0.72936468,3.46261767,0.86438542,0.30255693,1.04593369,1.65175128,0.00561820,0.76606629,0.02771585,0.58078124
0.73536768,3.43426383,0.86099019,0.30087496,1.04222679,1.62469173,0.00569365,0.76632079,0.02808067,0.57980758
0.74137069,3.41552419,0.85918199,0.30012844,1.04132468,1.60273396,0.00579831,0.76834735,0.02859682,0.58067021
0.74737369,3.40641264,0.85900058,0.30033524,1.04307077,1.58590648,0.00593413,0.77218641,0.02926863,0.58328725
0.75337669,3.40675700,0.86044563,0.30149399,1.04725520,1.57414228,0.00610277,0.77783222,0.03009921,0.58754671
0.75937969,3.41621964,0.86347734,0.30358457,1.05362637,1.56729302,0.00630551,0.78523257,0.03109069,0.59331269
0.76538269,3.43432188,0.86801798,0.30656902,1.06190305,1.56514503,0.00654322,0.79428968,0.03224427,0.60043218
0.77138569,3.46047060,0.87395445,0.31039281,1.07178629,1.56743608,0.00681632,0.80486241,0.03356049,0.60874192
0.77738869,3.49398615,0.88114157,0.31498644,1.08297080,1.57387235,0.00712475,0.81676944,0.03503940,0.61807514
0.78339170,3.53413011,0.88940607,0.32026734,1.09515516,1.58414470,0.00746792,0.82979358,0.03668071,0.62826785
0.78939470,3.58013217,0.89855128,0.32614193,1.10805052,1.59794361,0.00784475,0.84368690,0.03848399,0.63916458
0.79539770,3.63121508,0.90836223,0.33250801,1.12138781,1.61497230,0.00825358,0.85817662,0.04044881,0.65062315
0.80140070,3.68661710,0.91861120,0.33925715,1.13492295,1.63495758,0.00869225,0.87297173,0.04257485,0.66251863
0.80740370,3.74561140,0.92906362,0.34627731,1.14844039,1.65765801,0.00915808,0.88777007,0.04486197,0.67474609
0.81340670,3.80752197,0.93948403,0.35345542,1.16175489,1.68286938,0.00964792,0.90226572,0.04731024,0.68722244
0.81940970,3.87173579,0.94964218,0.36068000,1.17471179,1.71042727,0.01015818,0.91615659,0.04991994,0.69988696
0.82541271,3.93771110,0.95931891,0.36784365,1.18718585,1.74020677,0.01068490,0.92915197,0.05269145,0.71270096
0.83141571,4.00498169,0.96831180,0.37484543,1.19907917,1.77211949,0.01122382,0.94097976,0.05562515,0.72564629
0.83741871,4.07315728,0.97644025,0.38159297,1.21031817,1.80610812,0.01177047,0.95139324,0.05872120,0.73872307
0.84342171,4.14192011,0.98354994,0.38800427,1.22085013,1.84213873,0.01232021,0.96017711,0.06197931,0.75194651
0.84942471,4.21101787,0.98951638,0.39400916,1.23063947,1.88019130,0.01286838,0.96715254,0.06539839,0.76534319
0.85542771,4.28025341,0.99424751,0.39955025,1.23966386,1.92024879,0.01341032,0.97218113,0.06897621,0.77894673
0.86143072,4.34947146,0.99768507,0.40458344,1.24791056,1.96228528,0.01394151,0.97516750,0.07270894,0.79279316
0.86743372,4.41854296,0.99980477,0.40907788,1.25537289,2.00625362,0.01445759,0.97606045,0.07659074,0.80691604
0.87343672,4.48734742,1.00061514,0.41301542,1.26204709,2.05207316,0.01495443,0.97485265,0.08061322,0.82134152
0.87943972,4.55575415,1.00015509,0.41638951,1.26792949,2.09961803,0.01542819,0.97157875,0.08476502,0.83608359
0.88544272,4.62360287,0.99849026,0.41920372,1.27301396,2.14870639,0.01587535,0.96631210,0.08903132,0.85113947
0.89144572,4.69068468,0.99570826,0.42146974,1.27728981,2.19909139,0.01629267,0.95916008,0.09339339,0.86648550
0.89744872,4.75672418,0.99191300,0.42320518,1.28073985,2.25045398,0.01667726,0.95025838,0.09782834,0.88207355
0.90345173,4.82136358,0.98721831,0.42443109,1.28333878,2.30239820,0.01702652,0.93976428,0.10230880,0.89782819
0.90945473,4.88414977,0.98174123,0.42516948,1.28505180,2.35444918,0.01733810,0.92784943,0.10680287,0.91364468
0.91545773,4.94452511,0.97559518,0.42544086,1.28583347,2.40605416,0.01760991,0.91469234,0.11127418,0.92938789
0.92146073,5.00182277,0.96888341,0.42526195,1.28562683,2.45658669,0.01784007,0.90047096,0.11568207,0.94489236
0.92746373,5.05526722,0.96169300,0.42464382,1.28436284,2.50535412,0.01802688,0.88535571,0.11998209,0.95996350
0.93346673,5.10398031,0.95408980,0.42359035,1.28196032,2.55160820,0.01816883,0.86950322,0.12412656,0.97437996
0.93946973,5.14699326,0.94611459,0.42209730,1.27832629,2.59455886,0.01826454,0.85305122,0.12806540,0.98789725
0.94547274,5.18326450,0.93778054,0.42015197,1.27335701,2.63339065,0.01831283,0.83611464,0.13174713,1.00025256
0.95147574,5.21170315,0.92907241,0.41773348,1.26693973,2.66728156,0.01831273,0.81878321,0.13512000,1.01117068
0.95747874,5.23119750,0.91994726,0.41481373,1.25895526,2.69542369,0.01826352,0.80112066,0.13813328,1.02037091
0.96348174,5.24064775,0.91033695,0.41135886,1.24928132,2.71704495,0.01816481,0.78316543,0.14073855,1.02757481
0.96948474,5.23900183,0.90015212,0.40733143,1.23779680,2.73143134,0.01801659,0.76493291,0.14289111,1.03251444
0.97548774,5.22529296,0.88928759,0.40269284,1.22438674,2.73794880,0.01781938,0.74641904,0.14455133,1.03494104
0.98149075,5.19867756,0.87762890,0.39740614,1.20894794,2.73606385,0.01757422,0.72760501,0.14568588,1.03463361
0.98749375,5.15847174,0.86505966,0.39143905,1.19139508,2.72536228,0.01728286,0.70846278,0.14626890,1.03140715
0.99349675,5.10418484,0.85146928,0.38476688,1.17166689,2.70556509,0.01694777,0.68896115,0.14628295,1.02512034
0.99949975,5.03554840,0.83676080,0.37737532,1.14973238,2.67654093,0.01657220,0.66907191,0.14571971,1.01568213
1.00550275,4.95253916,0.82085826,0.36926295,1.12559644,2.63831459,0.01616026,0.64877582,0.14458050,1.00305705
1.01150575,4.85539482,0.80371335,0.36044325,1.09930483,2.59107103,0.01571688,0.62806802,0.14287645,0.98726898
1.01750875,4.74462176,0.78531083,0.35094601,1.07094796,2.53515477,0.01524782,0.60696253,0.14062839,0.96840320
1.02351176,4.62099404,0.76567263,0.34081814,1.04066326,2.47106460,0.01475956,0.58549569,0.13786652,0.94660650
1.02951476,4.48554361,0.74486020,0.33012368,1.00863597,2.39944372,0.01425926,0.56372821,0.13462970,0.92208539
1.03551776,4.33954189,0.72297514,0.31894315,0.97509812,2.32106579,0.01375460,0.54174587,0.13096460,0.89510245
1.04152076,4.18447345,0.70015795,0.30737208,0.94032553,2.23681713,0.01325362,0.51965861,0.12692454,0.86597086
1.04752376,4.02200263,0.67658506,0.29551899,0.90463312,2.14767616,0.01276457,0.49759839,0.12256820,0.83504736
1.05352676,3.85393455,0.65246431,0.28350273,0.86836832,2.05469044,0.01229564,0.47571556,0.11795826,0.80272394
1.05952976,3.68217194,0.62802894,0.27144933,0.83190311,1.95895245,0.01185481,0.45417425,0.11315984,0.76941849
1.06553277,3.50866957,0.60353067,0.25948862,0.79562471,1.86157495,0.01144960,0.43314686,0.10823905,0.73556486
1.07153577,3.33538793,0.57923197,0.24775063,0.75992553,1.76366669,0.01108685,0.41280799,0.10326145,0.70160262
1.07753877,3.16424808,0.55539802,0.23636194,0.72519266,1.66630940,0.01077256,0.39332808,0.09829068,0.66796697
1.08354177,2.99708911,0.53228877,0.22544227,0.69179740,1.57053678,0.01051165,0.37486723,0.09338715,0.63507913
1.08954477,2.83562991,0.51015141,0.21510127,0.66008529,1.47731600,0.01030786,0.35756927,0.08860685,0.60333752
1.09554777,2.68143620,0.48921352,0.20543574,0.63036707,1.38753234,0.01016363,0.34155660,0.08400043,0.57311005
1.10155078,2.53589402,0.46967738,0.19652745,0.60291092,1.30197706,0.01008002,0.32692594,0.07961239,0.54472765
1.10755378,2.40019001,0.45171539,0.18844141,0.57793643,1.22133885,0.01005667,0.31374516,0.07548048,0.51847931
1.11355678,2.27529896,0.43546702,0.18122494,0.55561036,1.14619862,0.01009186,0.30205139,0.07163539,0.49460854
1.11955978,2.16197845,0.42103701,0.17490727,0.53604449,1.07702765,0.01018255,0.29185046,0.06810056,0.47331146
1.12556278,2.06077013,0.40849518,0.16949990,0.51929556,1.01418868,0.01032449,0.28311764,0.06489225,0.45473619
