energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
2.88444222,1.06029767,0.39131940,0.43619189,0.00071512,0.05630197,0.01269334,0.14353523,0.15185987,0.35581437
2.89044522,1.06571316,0.40271333,0.42969540,0.00076831,0.05972995,0.01268012,0.14309028,0.15983300,0.36013174
2.89644822,1.07486403,0.41393612,0.42489657,0.00082371,0.06343500,0.01271357,0.14306650,0.16775038,0.36590024
2.90245123,1.08705183,0.42471931,0.42154960,0.00088071,0.06737082,0.01278301,0.14337883,0.17543335,0.37286926
2.90845423,1.10153641,0.43480027,0.41938627,0.00093879,0.07148784,0.01287758,0.14393498,0.18270808,0.38077385
2.91445723,1.11756160,0.44393208,0.41812584,0.00099757,0.07573428,0.01298654,0.14463910,0.18941044,0.38934460
2.92046023,1.13438193,0.45189312,0.41748562,0.00105678,0.08005710,0.01309963,0.14539575,0.19539070,0.39831777
2.92646323,1.15128923,0.45849600,0.41719160,0.00111629,0.08440323,0.01320743,0.14611398,0.20051798,0.40744515
2.93246623,1.16763797,0.46359531,0.41698876,0.00117612,0.08872070,0.01330166,0.14671121,0.20468412,0.41650348
2.93846923,1.18286822,0.46709399,0.41665055,0.00123645,0.09295984,0.01337551,0.14711690,0.20780699,0.42530281
2.94447224,1.19652523,0.46894785,0.41598698,0.00129760,0.09707444,0.01342383,0.14727561,0.20983293,0.43369365
2.95047524,1.20827477,0.46916811,0.41485109,0.00136001,0.10102284,0.01344335,0.14714956,0.21073835,0.44157262
2.95647824,1.21791349,0.46782184,0.41314334,0.00142425,0.10476890,0.01343276,0.14672027,0.21053028,0.44888621
2.96248124,1.22537403,0.46503030,0.41081388,0.00149095,0.10828287,0.01339276,0.14598952,0.20924599,0.45563281
2.96848424,1.23072454,0.46096511,0.40786251,0.00156080,0.11154200,0.01332599,0.14497932,0.20695156,0.46186262
2.97448724,1.23416289,0.45584276,0.40433645,0.00163448,0.11453108,0.01323688,0.14373101,0.20373950,0.46767568
2.98049025,1.23600570,0.44991726,0.40032603,0.00171259,0.11724264,0.01313149,0.14230365,0.19972565,0.47321809
2.98649325,1.23667297,0.44347172,0.39595855,0.00179567,0.11967705,0.01301716,0.14077155,0.19504521,0.47867652
2.99249625,1.23666885,0.43680878,0.39139070,0.00188406,0.12184223,0.01290224,0.13922130,0.18984839,0.48427127
2.99849925,1.23655959,0.43024061,0.38679988,0.00197793,0.12375333,0.01279565,0.13774824,0.18429559,0.49024824
3.00450225,1.23694957,0.42407865,0.38237486,0.00207716,0.12543198,0.01270652,0.13645277,0.17855240,0.49686995
3.01050525,1.23845631,0.41862358,0.37830634,0.00218138,0.12690545,0.01264374,0.13543643,0.17278467,0.50440614
3.01650825,1.24168566,0.41415568,0.37477767,0.00228988,0.12820558,0.01261555,0.13479803,0.16715367,0.51312401
3.02251126,1.24720782,0.41092614,0.37195629,0.00240166,0.12936755,0.01262919,0.13463004,0.16181160,0.52327866
3.02851426,1.25553515,0.40914925,0.36998614,0.00251537,0.13042844,0.01269050,0.13501520,0.15689751,0.53510378
3.03451726,1.26710238,0.40899586,0.36898136,0.00262938,0.13142579,0.01280367,0.13602364,0.15253379,0.54880295
3.04052026,1.28224979,0.41058821,0.36902150,0.00274182,0.13239602,0.01297101,0.13771044,0.14882326,0.56454167
3.04652326,1.30120963,0.41399609,0.37014834,0.00285059,0.13337285,0.01319274,0.14011376,0.14584691,0.58244036
3.05252626,1.32409618,0.41923453,0.37236426,0.00295344,0.13438578,0.01346700,0.14325355,0.14366230,0.60256835
3.05852926,1.35089936,0.42626291,0.37563234,0.00304806,0.13545867,0.01378981,0.14713076,0.14230262,0.62493907
3.06453227,1.38148204,0.43498551,0.37987784,0.00313216,0.13660840,0.01415513,0.15172715,0.14177643,0.64950638
3.07053527,1.41558087,0.44525345,0.38499106,0.00320352,0.13784386,0.01455510,0.15700558,0.14206802,0.67616231
3.07653827,1.45281051,0.45686794,0.39083133,0.00326012,0.13916511,0.01498019,0.16291071,0.14313827,0.70473606
3.08254127,1.49267106,0.46958475,0.39723188,0.00330020,0.14056285,0.01541954,0.16937018,0.14492618,0.73499450
3.08854427,1.53455851,0.48311993,0.40400540,0.00332232,0.14201835,0.01586130,0.17629610,0.14735074,0.76664416
3.09454727,1.57777784,0.49715642,0.41095003,0.00332545,0.14350363,0.01629300,0.18358684,0.15031342,0.79933474
3.10055028,1.62155879,0.51135178,0.41785554,0.00330900,0.14498210,0.01670192,0.19112918,0.15370089,0.83266441
3.10655328,1.66507373,0.52534660,0.42450962,0.00327285,0.14640960,0.01707557,0.19880059,0.15738822,0.86618661
3.11255628,1.70745762,0.53877357,0.43070393,0.00321737,0.14773578,0.01740200,0.20647192,0.16124234,0.89941864
3.11855928,1.74782965,0.55126709,0.43623993,0.00314340,0.14890587,0.01767028,0.21401013,0.16512570,0.93185193
3.12456228,1.78531610,0.56247306,0.44093432,0.00305226,0.14986268,0.01787077,0.22128131,0.16890019,0.96296378
3.13056528,1.81907422,0.57205872,0.44462393,0.00294569,0.15054883,0.01799548,0.22815379,0.17243111,0.99223052
3.13656828,1.84831642,0.57972229,0.44717015,0.00282581,0.15090920,0.01803830,0.23450147,0.17559107,1.01914177
3.14257129,1.87233431,0.58520207,0.44846269,0.00269507,0.15089330,0.01799521,0.24020707,0.17826397,1.04321543
3.14857429,1.89052188,0.58828475,0.44842270,0.00255615,0.15045765,0.01786441,0.24516544,0.18034859,1.06401297
3.15457729,1.90239718,0.58881269,0.44700526,0.00241195,0.14956808,0.01764643,0.24928679,0.18176200,1.08115455
3.16058029,1.90762160,0.58668991,0.44420102,0.00226546,0.14820164,0.01734405,0.25249964,0.18244245,1.09433331
3.16658329,1.90601609,0.58188641,0.44003721,0.00211976,0.14634834,0.01696233,0.25475349,0.18235176,1.10332823
3.17258629,1.89757353,0.57444088,0.43457774,0.00197788,0.14401237,0.01650847,0.25602102,0.18147708,1.10801500
3.17858929,1.88246655,0.56446146,0.42792255,0.00184280,0.14121295,0.01599162,0.25629979,0.17983191,1.10837427
3.18459230,1.86105016,0.55212454,0.42020597,0.00171739,0.13798458,0.01542269,0.25561315,0.17745632,1.10449672
3.19059530,1.83385892,0.53767163,0.41159436,0.00160436,0.13437689,0.01481411,0.25401049,0.17441640,1.09658465
3.19659830,1.80159821,0.52140428,0.40228269,0.00150623,0.13045382,0.01417958,0.25156661,0.17080288,1.08494964
3.20260130,1.76512967,0.50367734,0.39249045,0.00142531,0.12629246,0.01353374,0.24838022,0.16672893,1.07000632
3.20860430,1.72545113,0.48489046,0.38245656,0.00136366,0.12198130,0.01289188,0.24457155,0.16232729,1.05226212
3.21460730,1.68367118,0.46547851,0.37243374,0.00132310,0.11761810,0.01226968,0.24027919,0.15774662,1.03230348
3.22061031,1.64097942,0.44590073,0.36268212,0.00130518,0.11330749,0.01168291,0.23565613,0.15314746,1.01077862
3.22661331,1.59861302,0.42662935,0.35346252,0.00131115,0.10915820,0.01114714,0.23086518,0.14869769,0.98837773
3.23261631,1.55782086,0.40813774,0.34502936,0.00134198,0.10528019,0.01067751,0.22607390,0.14456768,0.96581119
3.23861931,1.51982629,0.39088859,0.33762352,0.00139832,0.10178169,0.01028848,0.22144925,0.14092537,0.94378656
3.24462231,1.48579006,0.37532230,0.33146533,0.00148049,0.09876620,0.00999366,0.21715216,0.13793137,0.92298548
3.25062531,1.45677447,0.36184606,0.32674796,0.00158848,0.09632961,0.00980561,0.21333216,0.13573416,0.90404118
3.25662831,1.43371026,0.35082376,0.32363135,0.00172189,0.09455751,0.00973573,0.21012234,0.13446574,0.88751764
3.26263132,1.41736746,0.34256706,0.32223696,0.00187998,0.09352269,0.00979411,0.20763488,0.13423752,0.87389124
3.26863432,1.40833107,0.33732780,0.32264356,0.00206162,0.09328304,0.00998952,0.20595719,0.13513700,0.86353561
3.27463732,1.40698276,0.33529186,0.32488416,0.00226529,0.09387970,0.01032927,0.20514895,0.13722489,0.85671029
3.28064032,1.41348905,0.33657481,0.32894419,0.00248910,0.09533576,0.01081928,0.20524011,0.14053311,0.85355370
3.28664332,1.42779643,0.34121915,0.33476118,0.00273083,0.09765530,0.01146404,0.20622987,0.14506350,0.85408056
3.29264632,1.44963372,0.34919353,0.34222574,0.00298792,0.10082302,0.01226662,0.20808681,0.15078743,0.85818387
3.29864932,1.47852137,0.36039371,0.35118404,0.00325755,0.10480430,0.01322879,0.21074998,0.15764616,0.86564133
3.30465233,1.51378738,0.37464544,0.36144158,0.00353671,0.10954578,0.01435098,0.21413106,0.16555213,0.87612577
3.31065533,1.55458932,0.39170906,0.37276820,0.00382224,0.11497645,0.01563245,0.21811739,0.17439100,0.88921916
3.31665833,1.59994138,0.41128590,0.38490420,0.00411096,0.12100925,0.01707130,0.22257583,0.18402446,0.90442953
3.32266133,1.64874563,0.43302616,0.39756730,0.00439976,0.12754300,0.01866452,0.22735715,0.19429372,0.92120994
3.32866433,1.69982613,0.45653822,0.41046028,0.00468568,0.13446489,0.02040810,0.23230099,0.20502355,0.93897885
3.33466733,1.75196462,0.48139900,0.42327895,0.00496603,0.14165309,0.02229700,0.23724097,0.21602678,0.95714078
3.34067034,1.80393653,0.50716518,0.43572036,0.00523849,0.14897983,0.02432517,0.24200995,0.22710913,0.97510662
3.34667334,1.85454587,0.53338489,0.44749073,0.00550118,0.15631444,0.02648551,0.24644511,0.23807410,0.99231253
3.35267634,1.90265771,0.55960938,0.45831304,0.00575273,0.16352656,0.02876977,0.25039274,0.24872798,1.00823693
3.35867934,1.94722724,0.58540445,0.46793388,0.00599234,0.17048925,0.03116847,0.25371256,0.25888455,1.02241474
3.36468234,1.98732418,0.61036099,0.47612951,0.00621974,0.17708200,0.03367069,0.25628143,0.26836952,1.03444851
3.37068534,2.02215194,0.63410439,0.48271068,0.00643524,0.18319339,0.03626390,0.25799634,0.27702441,1.04401611
3.37668834,2.05106094,0.65630235,0.48752631,0.00663962,0.18872345,0.03893376,0.25877656,0.28470982,1.05087481
3.38269135,2.07355581,0.67667081,0.49046582,0.00683411,0.19358563,0.04166388,0.25856500,0.29130803,1.05486178
3.38869435,2.08929653,0.69497773,0.49146008,0.00702020,0.19770817,0.04443561,0.25732870,0.29672471,1.05589126
3.39469735,2.09809381,0.71104468,0.49048095,0.00719960,0.20103503,0.04722791,0.25505848,0.30088984,1.05394870
3.40070035,2.09989928,0.72474615,0.48753967,0.00737402,0.20352622,0.05001720,0.25176785,0.30375787,1.04908247
3.40670335,2.09479134,0.73600675,0.48268395,0.00754504,0.20515767,0.05277734,0.24749125,0.30530701,1.04139367
3.41270635,2.08295766,0.74479649,0.47599418,0.00771396,0.20592053,0.05547975,0.24228171,0.30553790,1.03102469
3.41870935,2.06467541,0.75112459,0.46757885,0.00788163,0.20582011,0.05809359,0.23620813,0.30447171,1.01814735
3.42471236,2.04029047,0.75503212,0.45756943,0.00804835,0.20487447,0.06058612,0.22935220,0.30214778,1.00295120
3.43071536,2.01019686,0.75658411,0.44611493,0.00821375,0.20311276,0.06292321,0.22180528,0.29862101,0.98563265
3.43671836,1.97481731,0.75586160,0.43337655,0.00837673,0.20057341,0.06506995,0.21366521,0.29395905,0.96638552
3.44272136,1.93458613,0.75295408,0.41952237,0.00853545,0.19730227,0.06699148,0.20503328,0.28823962,0.94539345
3.44872436,1.88993508,0.74795301,0.40472261,0.00868736,0.19335086,0.06865383,0.19601142,0.28154789,0.92282445
3.45472736,1.84128271,0.74094661,0.38914534,0.00882925,0.18877469,0.07002493,0.18669977,0.27397413,0.89882779
3.46073037,1.78902753,0.73201625,0.37295298,0.00895735,0.18363185,0.07107555,0.17719460,0.26561173,0.87353312
3.46673337,1.73354500,0.72123484,0.35629958,0.00906753,0.17798177,0.07178037,0.16758673,0.25655557,0.84705188
3.47273637,1.67518805,0.70866684,0.33932889,0.00915542,0.17188429,0.07211892,0.15796034,0.24690082,0.81948053
3.47873937,1.61429065,0.69437023,0.32217323,0.00921665,0.16539902,0.07207638,0.14839228,0.23674208,0.79090533
3.48474237,1.55117393,0.67839987,0.30495314,0.00924706,0.15858490,0.07164436,0.13895181,0.22617292,0.76140815
3.49074537,1.48615382,0.66081208,0.28777754,0.00924289,0.15150002,0.07082134,0.12970063,0.21528566,0.73107288
3.49674837,1.41954964,0.64166999,0.27074456,0.00920102,0.14420151,0.06961305,0.12069328,0.20417140,0.69999193
3.50275138,1.35169265,0.62104921,0.25394261,0.00911909,0.13674569,0.06803243,0.11197782,0.19292014,0.66827223
3.50875438,1.28293384,0.59904326,0.23745169,0.00899574,0.12918807,0.06609953,0.10359654,0.18162100,0.63604047
3.51475738,1.21365028,0.57576851,0.22134484,0.00883062,0.12158358,0.06384103,0.09558694,0.17036238,0.60344715
3.52076038,1.14424957,0.55136794,0.20568948,0.00862454,0.11398654,0.06128953,0.08798262,0.15923213,0.57066922
3.52676338,1.07517192,0.52601376,0.19054863,0.00837943,0.10645065,0.05848278,0.08081416,0.14831751,0.53791115
3.53276638,1.00688988,0.49990833,0.17598194,0.00809837,0.09902891,0.05546253,0.07411003,0.13770506,0.50540441
3.53876938,0.93990555,0.47328356,0.16204635,0.00778547,0.09177333,0.05227347,0.06789724,0.12748034,0.47340540
3.54477239,0.87474554,0.44639861,0.14879658,0.00744580,0.08473461,0.04896195,0.06220198,0.11772747,0.44219204
3.55077539,0.81195392,0.41953610,0.13628522,0.00708523,0.07796170,0.04557479,0.05705001,0.10852860,0.41205910
3.55677839,0.75208358,0.39299693,0.12456262,0.00671029,0.07150126,0.04215806,0.05246694,0.09996316,0.38331262
3.56278139,0.69568635,0.36709407,0.11367648,0.00632793,0.06539713,0.03875597,0.04847829,0.09210717,0.35626362
3.56878439,0.64330246,0.34214555,0.10367131,0.00594542,0.05968975,0.03540990,0.04510936,0.08503232,0.33122139
3.57478739,0.59544955,0.31846698,0.09458770,0.00557006,0.05441558,0.03215758,0.04238497,0.07880511,0.30848661
3.58079040,0.55261189,0.29636392,0.08646155,0.00520910,0.04960664,0.02903243,0.04032894,0.07348592,0.28834443
3.58679340,0.51522985,0.27612445,0.07932325,0.00486949,0.04528998,0.02606313,0.03896346,0.06912804,0.27105782
3.59279640,0.48369013,0.25801211,0.07319684,0.00455781,0.04148741,0.02327336,0.03830828,0.06577672,0.25686125
3.59879940,0.45831672,0.24225948,0.06809920,0.00428008,0.03821514,0.02068179,0.03837970,0.06346818,0.24595480
3.60480240,0.43936296,0.22906263,0.06403939,0.00404174,0.03548361,0.01830216,0.03918953,0.06222867,0.23849876
3.61080540,0.42700460,0.21857642,0.06101798,0.00384756,0.03329745,0.01614358,0.04074384,0.06207346,0.23460895
3.61680840,0.42133412,0.21091089,0.05902654,0.00370158,0.03165545,0.01421097,0.04304178,0.06300599,0.23435254
3.62281141,0.42235637,0.20612872,0.05804726,0.00360718,0.03055066,0.01250557,0.04607426,0.06501694,0.23774473
3.62881441,0.42998552,0.20424378,0.05805274,0.00356701,0.02997061,0.01102554,0.04982282,0.06808354,0.24474622
3.63481741,0.44404370,0.20522079,0.05900587,0.00358312,0.02989757,0.00976659,0.05425845,0.07216895,0.25526157
3.64082041,0.46426128,0.20897612,0.06086002,0.00365699,0.03030894,0.00872269,0.05934078,0.07722186,0.26913863
3.64682341,0.49027905,0.21537970,0.06355930,0.00378959,0.03117768,0.00788666,0.06501743,0.08317641,0.28616928
3.65282641,0.52165258,0.22425804,0.06703921,0.00398151,0.03247287,0.00725083,0.07122369,0.08995242,0.30609130
3.65882941,0.55785871,0.23539824,0.07122740,0.00423304,0.03416031,0.00680762,0.07788267,0.09745600,0.32859196
3.66483242,0.59830449,0.24855315,0.07604479,0.00454427,0.03620331,0.00654997,0.08490589,0.10558069,0.35331295
3.67083542,0.64233848,0.26344738,0.08140687,0.00491520,0.03856341,0.00647185,0.09219431,0.11420896,0.37985707
3.67683842,0.68926433,0.27978424,0.08722531,0.00534578,0.04120131,0.00656852,0.09963998,0.12321432,0.40779645
3.68284142,0.73835647,0.29725332,0.09340977,0.00583605,0.04407775,0.00683677,0.10712806,0.13246378,0.43668222
3.68884442,0.78887748,0.31553869,0.09986985,0.00638613,0.04715449,0.00727505,0.11453938,0.14182083,0.46605548
3.69484742,0.84009665,0.33432729,0.10651714,0.00699628,0.05039524,0.00788346,0.12175337,0.15114865,0.49545919
3.70085043,0.89130911,0.35331746,0.11326734,0.00766684,0.05376659,0.00866365,0.12865126,0.16031364,0.52445061
3.70685343,0.94185468,0.37222704,0.12004226,0.00839825,0.05723878,0.00961863,0.13511940,0.16918893,0.55261385
3.71285643,0.99113563,0.39080096,0.12677165,0.00919090,0.06078642,0.01075239,0.14105268,0.17765792,0.57957192
3.71885943,1.03863249,0.40881780,0.13339479,0.01004503,0.06438899,0.01206954,0.14635777,0.18561751,0.60499781
3.72486243,1.08391711,0.42609509,0.13986162,0.01096058,0.06803110,0.01357476,0.15095606,0.19298101,0.62862392
3.73086543,1.12666208,0.44249306,0.14613356,0.01193696,0.07170256,0.01527222,0.15478619,0.19968041,0.65024949
3.73686843,1.16664612,0.45791660,0.15218366,0.01297284,0.07539813,0.01716495,0.15780603,0.20566810,0.66974547
3.74287144,1.20375487,0.47231536,0.15799634,0.01406592,0.07911701,0.01925414,0.15999397,0.21091773,0.68705661
3.74887444,1.23797715,0.48568181,0.16356650,0.01521264,0.08286207,0.02153847,0.16134950,0.21542434,0.70220056
3.75487744,1.26939659,0.49804755,0.16889819,0.01640801,0.08663887,0.02401344,0.16189297,0.21920356,0.71526396
3.76088044,1.29817929,0.50947790,0.17400280,0.01764535,0.09045447,0.02667076,0.16166471,0.22229014,0.72639576
3.76688344,1.32455794,0.52006505,0.17889693,0.01891613,0.09431614,0.02949784,0.16072330,0.22473563,0.73579801
3.77288644,1.34881360,0.52992028,0.18360007,0.02020992,0.09823002,0.03247741,0.15914332,0.22660560,0.74371461
3.77888944,1.37125585,0.53916560,0.18813223,0.02151429,0.10219989,0.03558727,0.15701254,0.22797631,0.75041873
3.78489245,1.39220287,0.54792525,0.19251163,0.02281494,0.10622597,0.03880022,0.15442883,0.22893115,0.75619939
3.79089545,1.41196233,0.55631776,0.19675270,0.02409582,0.11030407,0.04208425,0.15149674,0.22955697,0.76134808
3.79689845,1.43081446,0.56444878,0.20086440,0.02533944,0.11442492,0.04540288,0.14832419,0.22994051,0.76614609
3.80290145,1.44899808,0.57240539,0.20484910,0.02652719,0.11857399,0.04871574,0.14501916,0.23016508,0.77085314
3.80890445,1.46670069,0.58025190,0.20870204,0.02763979,0.12273157,0.05197938,0.14168672,0.23030765,0.77569804
3.81490745,1.48405279,0.58802770,0.21241139,0.02865789,0.12687339,0.05514825,0.13842639,0.23043647,0.78087158
3.82091046,1.50112690,0.59574700,0.21595898,0.02956255,0.13097153,0.05817585,0.13533003,0.23060925,0.78652223
3.82691346,1.51794114,0.60340053,0.21932161,0.03033596,0.13499575,0.06101599,0.13248019,0.23087204,0.79275442
3.83291646,1.53446679,0.61095903,0.22247281,0.03096200,0.13891509,0.06362410,0.12994901,0.23125872,0.79962957
3.83891946,1.55063938,0.61837823,0.22538508,0.03142684,0.14269961,0.06595864,0.12779773,0.23179113,0.80716952
3.84492246,1.56637217,0.62560491,0.22803220,0.03171951,0.14632226,0.06798235,0.12607655,0.23247974,0.81536197
3.85092546,1.58157099,0.63258356,0.23039177,0.03183232,0.14976069,0.06966348,0.12482492,0.23332472,0.82416740
3.85692846,1.59614923,0.63926313,0.23244745,0.03176124,0.15299888,0.07097684,0.12407224,0.23431745,0.83352687
3.86293147,1.61004180,0.64560341,0.23419103,0.03150609,0.15602845,0.07190462,0.12383856,0.23544219,0.84337006
3.86893447,1.62321685,0.65158043,0.23562395,0.03107065,0.15884961,0.07243699,0.12413553,0.23667783,0.85362298
3.87493747,1.63568428,0.65719049,0.23675826,0.03046255,0.16147155,0.07257244,0.12496720,0.23799969,0.86421455
3.88094047,1.64750035,0.66245252,0.23761691,0.02969308,0.16391235,0.07231773,0.12633080,0.23938113,0.87508180
3.88694347,1.65876774,0.66740844,0.23823326,0.02877684,0.16619823,0.07168770,0.12821725,0.24079494,0.88617310
3.89294647,1.66963108,0.67212145,0.23864988,0.02773126,0.16836227,0.07070464,0.13061146,0.24221452,0.89744931
3.89894947,1.68026781,0.67667238,0.23891658,0.02657604,0.17044253,0.06939751,0.13349239,0.24361458,0.90888269
3.90495248,1.69087507,0.68115406,0.23908793,0.02533247,0.17247980,0.06780090,0.13683281,0.24497161,0.92045362
3.91095548,1.70165318,0.68566424,0.23922016,0.02402280,0.17451487,0.06595378,0.14059893,0.24626392,0.93214557
3.91695848,1.71278684,0.69029726,0.23936785,0.02266950,0.17658576,0.06389821,0.14474977,0.24747138,0.94393836
3.92296148,1.72442509,0.69513520,0.23958037,0.02129463,0.17872469,0.06167791,0.14923659,0.24857479,0.95580063
3.92896448,1.73666140,0.70023885,0.23989847,0.01991914,0.18095534,0.05933690,0.15400226,0.24955517,0.96768178
3.93496748,1.74951527,0.70563919,0.24035103,0.01856237,0.18329025,0.05691808,0.15898084,0.25039273,0.97950417
3.94097049,1.76291649,0.71132998,0.24095241,0.01724157,0.18572877,0.05446206,0.16409737,0.25106595,0.99115628
3.94697349,1.77669345,0.71726193,0.24170024,0.01597153,0.18825549,0.05200605,0.16926801,0.25155058,1.00248730
3.95297649,1.79056629,0.72333893,0.24257417,0.01476434,0.19083947,0.04958294,0.17440063,0.25181887,1.01330388
3.95897949,1.80414573,0.72941666,0.24353536,0.01362924,0.19343410,0.04722064,0.17939583,0.25183893,1.02336930
3.96498249,1.81693792,0.73530384,0.24452697,0.01257267,0.19597796,0.04494163,0.18414851,0.25157455,1.03240545
3.97098549,1.82835547,0.74076610,0.24547558,0.01159825,0.19839631,0.04276274,0.18854990,0.25098520,1.04009767
3.97698849,1.83773428,0.74553251,0.24629351,0.01070709,0.20060344,0.04069515,0.19249004,0.25002661,1.04610247
3.98299150,1.84435560,0.74930443,0.24688196,0.00989796,0.20250567,0.03874467,0.19586063,0.24865167,1.05005779
3.98899450,1.84747232,0.75176628,0.24713480,0.00916763,0.20400489,0.03691211,0.19855818,0.24681177,1.05159543
3.99499750,1.84633840,0.75259788,0.24694288,0.00851127,0.20500241,0.03519389,0.20048720,0.24445847,1.05035507
4.00100050,1.84023984,0.75148761,0.24619863,0.00792278,0.20540308,0.03358276,0.20156345,0.24154555,1.04599922
4.00700350,1.82852579,0.74814580,0.24480069,0.00739523,0.20511937,0.03206859,0.20171696,0.23803110,1.03822832
4.01300650,1.81063818,0.74231770,0.24265843,0.00692118,0.20407519,0.03063916,0.20089474,0.23387982,1.02679515
4.01900950,1.78613839,0.73379536,0.23969608,0.00649306,0.20220934,0.02928106,0.19906300,0.22906521,1.01151785
4.02501251,1.75472963,0.72242778,0.23585625,0.00610345,0.19947841,0.02798050,0.19620874,0.22357155,0.99229081
4.03101551,1.71627372,0.70812890,0.23110273,0.00574538,0.19585892,0.02672399,0.19234066,0.21739567,0.96909288
4.03701851,1.67080181,0.69088293,0.22542241,0.00541249,0.19134869,0.02549906,0.18748930,0.21054819,0.94199230
4.04302151,1.61851809,0.67074690,0.21882621,0.00509922,0.18596727,0.02429475,0.18170644,0.20305433,0.91114831
4.04902451,1.55979677,0.64785030,0.21134907,0.00480086,0.17975559,0.02310207,0.17506366,0.19495412,0.87680917
4.05502751,1.49517231,0.62239171,0.20304890,0.00451364,0.17277469,0.02191419,0.16765030,0.18630201,0.83930679
4.06103052,1.42532363,0.59463299,0.19400470,0.00423472,0.16510367,0.02072669,0.15957079,0.17716592,0.79904829
4.06703352,1.35105309,0.56489093,0.18431382,0.00396212,0.15683709,0.01953745,0.15094146,0.16762570,0.75650481
4.07303652,1.27326146,0.53352722,0.17408866,0.00369468,0.14808173,0.01834663,0.14188712,0.15777115,0.71219840
4.07903952,1.19292009,0.50093700,0.16345284,0.00343193,0.13895310,0.01715644,0.13253741,0.14769959,0.66668742
4.08504252,1.11104174,0.46753667,0.15253716,0.00317400,0.12957172,0.01597080,0.12302320,0.13751327,0.62055132
4.09104552,1.02865132,0.43375157,0.14147541,0.00292147,0.12005945,0.01479507,0.11347308,0.12731651,0.57437547
4.09704852,0.94675803,0.40000401,0.13040036,0.00267527,0.11053595,0.01363562,0.10401021,0.11721298,0.52873667
4.10305153,0.86632976,0.36670221,0.11944004,0.00243653,0.10111544,0.01249946,0.09474959,0.10730298,0.48419009
4.10905453,0.78827100,0.33423055,0.10871434,0.00220650,0.09190390,0.01139382,0.08579570,0.09768101,0.44125783
4.11505753,0.71340470,0.30294145,0.09833228,0.00198639,0.08299683,0.01032582,0.07724091,0.08843365,0.40041971
4.12106053,0.64245860,0.27314912,0.08838983,0.00177739,0.07447748,0.00930214,0.06916423,0.07963790,0.36210630
4.12706353,0.57605615,0.24512521,0.07896833,0.00158048,0.06641578,0.00832876,0.06163084,0.07135983,0.32669430
4.13306653,0.51471196,0.21909642,0.07013371,0.00139649,0.05886779,0.00741074,0.05469200,0.06365382,0.29450412
4.13906953,0.45883134,0.19524392,0.06193618,0.00122601,0.05187577,0.00655208,0.04838554,0.05656219,0.26579946
4.14507254,0.40871353,0.17370439,0.05441062,0.00106939,0.04546866,0.00575564,0.04273672,0.05011523,0.24078851
4.15107554,0.36455781,0.15457246,0.04757737,0.00092676,0.03966310,0.00502309,0.03775938,0.04433165,0.21962654
4.15707854,0.32647196,0.13790412,0.04144350,0.00079801,0.03446464,0.00435499,0.03345734,0.03921923,0.20241915
4.16308154,0.29448205,0.12372102,0.03600429,0.00068284,0.02986938,0.00375080,0.02982594,0.03477580,0.18922615
4.16908454,0.26854307,0.11201506,0.03124502,0.00058077,0.02586555,0.00320902,0.02685358,0.03099030,0.18006531
4.17508754,0.24854952,0.10275326,0.02714278,0.00049119,0.02243536,0.00272732,0.02452326,0.02784392,0.17491590
4.18109055,0.23434555,0.09588232,0.02366831,0.00041338,0.01955666,0.00230268,0.02281401,0.02531127,0.17372163
4.18709355,0.22573407,0.09133303,0.02078775,0.00034657,0.01720461,0.00193154,0.02170217,0.02336148,0.17639293
4.19309655,0.22248464,0.08902402,0.01846436,0.00028994,0.01535318,0.00160999,0.02116246,0.02195919,0.18280837
4.19909955,0.22433986,0.08886491,0.01665992,0.00024267,0.01397640,0.00133386,0.02116888,0.02106548,0.19281546
4.20510255,0.23102039,0.09075888,0.01533605,0.00020398,0.01304948,0.00109890,0.02169538,0.02063864,0.20623070
4.21110555,0.24222850,0.09460443,0.01445521,0.00017313,0.01254963,0.00090087,0.02271633,0.02063477,0.22283938
4.21710855,0.25765044,0.10029650,0.01398156,0.00014944,0.01245655,0.00073566,0.02420678,0.02100835,0.24239516
4.22311156,0.27695794,0.10772710,0.01388149,0.00013233,0.01275279,0.00059937,0.02614260,0.02171262,0.26461979
4.22911456,0.29980900,0.11678531,0.01412406,0.00012129,0.01342379,0.00048834,0.02850042,0.02270000,0.28920340
4.23511756,0.32584833,0.12735698,0.01468116,0.00011592,0.01445764,0.00039924,0.03125745,0.02392239,0.31580539
4.24112056,0.35470776,0.13932408,0.01552751,0.00011591,0.01584474,0.00032903,0.03439130,0.02533151,0.34405640
4.24712356,0.38600683,0.15256389,0.01664058,0.00012102,0.01757713,0.00027504,0.03787959,0.02687924,0.37356141
4.25312656,0.41935374,0.16694813,0.01800033,0.00013111,0.01964778,0.00023494,0.04169961,0.02851803,0.40390402
4.25912956,0.45434687,0.18234205,0.01958883,0.00014611,0.02204967,0.00020673,0.04582795,0.03020134,0.43465206
4.26513257,0.49057677,0.19860370,0.02138988,0.00016597,0.02477485,0.00018870,0.05024003,0.03188416,0.46536423
4.27113557,0.52762887,0.21558323,0.02338852,0.00019073,0.02781341,0.00017948,0.05490971,0.03352357,0.49559778
