energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
3.06453227,0.44422089,0.17259641,0.31918582,0.00610361,0.00835466,0.09457401,0.03309544,0.00000000
3.07053527,0.45139253,0.17432463,0.33037082,0.00592413,0.00880118,0.10675845,0.03248050,0.00000000
3.07653827,0.46552542,0.17863577,0.34643919,0.00586881,0.00941407,0.12046622,0.03245739,0.00000000
3.08254127,0.48638433,0.18543949,0.36720947,0.00592650,0.01020667,0.13567269,0.03300980,0.00000000
3.08854427,0.51363697,0.19460783,0.39242195,0.00608538,0.01119174,0.15232983,0.03411607,0.00000000
3.09454727,0.54685986,0.20597794,0.42174145,0.00633315,0.01238139,0.17036550,0.03574995,0.00000000
3.10055028,0.58554579,0.21935564,0.45476169,0.00665718,0.01378688,0.18968356,0.03788132,0.00000000
3.10655328,0.62911306,0.23451973,0.49101127,0.00704462,0.01541846,0.21016489,0.04047694,0.00000000
3.11255628,0.67691651,0.25122723,0.52996157,0.00748260,0.01728513,0.23166944,0.04350115,0.00000000
3.11855928,0.72826065,0.26921943,0.57103645,0.00795835,0.01939435,0.25403927,0.04691666,0.00000000
3.12456228,0.78241461,0.28822876,0.61362398,0.00845940,0.02175176,0.27710265,0.05068522,0.00000000
3.13056528,0.83862892,0.30798634,0.65708982,0.00897377,0.02436082,0.30067905,0.05476843,0.00000000
3.13656828,0.89615368,0.32823007,0.70079220,0.00949020,0.02722249,0.32458479,0.05912847,0.00000000
3.14257129,0.95425765,0.34871289,0.74409783,0.00999834,0.03033482,0.34863931,0.06372887,0.00000000
3.14857429,1.01224762,0.36921104,0.78639853,0.01048903,0.03369265,0.37267160,0.06853522,0.00000000
3.15457729,1.06948735,0.38953185,0.82712770,0.01095448,0.03728728,0.39652645,0.07351591,0.00000000
3.16058029,1.12541521,0.40952072,0.86577614,0.01138850,0.04110622,0.42007034,0.07864270,0.00000000
3.16658329,1.17955971,0.42906682,0.90190639,0.01178670,0.04513300,0.44319642,0.08389134,0.00000000
3.17258629,1.23155208,0.44810725,0.93516505,0.01214658,0.04934713,0.46582831,0.08924189,0.00000000
3.17858929,1.28113512,0.46662915,0.96529229,0.01246762,0.05372412,0.48792242,0.09467905,0.00000000
3.18459230,1.32816783,0.48466964,0.99212824,0.01275131,0.05823571,0.50946856,0.10019224,0.00000000
3.19059530,1.37262519,0.50231335,1.01561567,0.01300103,0.06285020,0.53048863,0.10577551,0.00000000
3.19659830,1.41459315,0.51968741,1.03579897,0.01322194,0.06753296,0.55103341,0.11142723,0.00000000
3.20260130,1.45425861,0.53695418,1.05281919,0.01342073,0.07224709,0.57117736,0.11714961,0.00000000
3.20860430,1.49189491,0.55430162,1.06690555,0.01360532,0.07695421,0.59101175,0.12294802,0.00000000
3.21460730,1.52784322,0.57193198,1.07836353,0.01378444,0.08161535,0.61063635,0.12883011,0.00000000
3.22061031,1.56249072,0.59004896,1.08756023,0.01396727,0.08619200,0.63014992,0.13480485,0.00000000
3.22661331,1.59624647,0.60884415,1.09490768,0.01416288,0.09064710,0.64964015,0.14088137,0.00000000
3.23261631,1.62951618,0.62848328,1.10084460,0.01437980,0.09494606,0.66917348,0.14706780,0.00000000
3.23861931,1.66267696,0.64909301,1.10581786,0.01462552,0.09905779,0.68878534,0.15337006,0.00000000
3.24462231,1.69605344,0.67074895,1.11026398,0.01490602,0.10295553,0.70847149,0.15979072,0.00000000
3.25062531,1.72989628,0.69346565,1.11459191,0.01522540,0.10661758,0.72818084,0.16632787,0.00000000
3.25662831,1.76436422,0.71718907,1.11916746,0.01558549,0.11002786,0.74781041,0.17297420,0.00000000
3.26263132,1.79951057,0.74179209,1.12430019,0.01598568,0.11317616,0.76720272,0.17971623,0.00000000
3.26863432,1.83527478,0.76707337,1.13023319,0.01642275,0.11605824,0.78614589,0.18653372,0.00000000
3.27463732,1.87147947,0.79275986,1.13713591,0.01689084,0.11867556,0.80437675,0.19339938,0.00000000
3.28064032,1.90783312,0.81851274,1.14510042,0.01738161,0.12103486,0.82158668,0.20027882,0.00000000
3.28664332,1.94393808,0.84393677,1.15414083,0.01788443,0.12314740,0.83743030,0.20713078,0.00000000
3.29264632,1.97930375,0.86859273,1.16419578,0.01838673,0.12502804,0.85153651,0.21390759,0.00000000
3.29864932,2.01336384,0.89201209,1.17513373,0.01887446,0.12669414,0.86352154,0.22055594,0.00000000
3.30465233,2.04549713,0.91371368,1.18676044,0.01933256,0.12816439,0.87300330,0.22701782,0.00000000
3.31065533,2.07505048,0.93322114,1.19882837,0.01974558,0.12945747,0.87961652,0.23323167,0.00000000
3.31665833,2.10136296,0.95008059,1.21104720,0.02009824,0.13059084,0.88302783,0.23913365,0.00000000
3.32266133,2.12378997,0.96387757,1.22309507,0.02037609,0.13157957,0.88295012,0.24465902,0.00000000
3.32866433,2.14172617,0.97425239,1.23463004,0.02056602,0.13243527,0.87915541,0.24974355,0.00000000
3.33466733,2.15462620,0.98091328,1.24530108,0.02065683,0.13316525,0.87148568,0.25432489,0.00000000
3.34067034,2.16202236,0.98364657,1.25475849,0.02063965,0.13377191,0.85986102,0.25834395,0.00000000
3.34667334,2.16353849,0.98232368,1.26266319,0.02050830,0.13425240,0.84428473,0.26174610,0.00000000
3.35267634,2.15889985,0.97690442,1.26869486,0.02025949,0.13459857,0.82484523,0.26448231,0.00000000
3.35867934,2.14793855,0.96743673,1.27255868,0.01989299,0.13479720,0.80171455,0.26651005,0.00000000
3.36468234,2.13059486,0.95405296,1.27399074,0.01941156,0.13483055,0.77514360,0.26779412,0.00000000
3.37068534,2.10691450,0.93696289,1.27276217,0.01882085,0.13467716,0.74545450,0.26830720,0.00000000
3.37668834,2.07704250,0.91644406,1.26868209,0.01812915,0.13431283,0.71303037,0.26803028,0.00000000
3.38269135,2.04121421,0.89283005,1.26159952,0.01734705,0.13371184,0.67830302,0.26695291,0.00000000
3.38869435,1.99974414,0.86649717,1.25140443,0.01648707,0.13284821,0.64173932,0.26507325,0.00000000
3.39469735,1.95301351,0.83785052,1.23802814,0.01556311,0.13169712,0.60382681,0.26239801,0.00000000
3.40070035,1.90145698,0.80730989,1.22144318,0.01459003,0.13023617,0.56505921,0.25894226,0.00000000
3.40670335,1.84554960,0.77529634,1.20166269,0.01358314,0.12844672,0.52592250,0.25472905,0.00000000
3.41270635,1.78579418,0.74221990,1.17873960,0.01255768,0.12631495,0.48688214,0.24978907,0.00000000
3.41870935,1.72270992,0.70846890,1.15276544,0.01152838,0.12383286,0.44837192,0.24416004,0.00000000
3.42471236,1.65682228,0.67440136,1.12386897,0.01050910,0.12099894,0.41078470,0.23788621,0.00000000
3.43071536,1.58865460,0.64033841,1.09221453,0.00951243,0.11781870,0.37446549,0.23101766,0.00000000
3.43671836,1.51872137,0.60656017,1.05800011,0.00854952,0.11430478,0.33970672,0.22360960,0.00000000
3.44272136,1.44752311,0.57330363,1.02145517,0.00762981,0.11047698,0.30674595,0.21572170,0.00000000
3.44872436,1.37554292,0.54076277,0.98283810,0.00676098,0.10636188,0.27576573,0.20741727,0.00000000
3.45472736,1.30324432,0.50909035,0.94243340,0.00594893,0.10199231,0.24689542,0.19876257,0.00000000
3.46073037,1.23107025,0.47840127,0.90054853,0.00519780,0.09740669,0.22021485,0.18982599,0.00000000
3.46673337,1.15944305,0.44877706,0.85751057,0.00451005,0.09264807,0.19575919,0.18067738,0.00000000
3.47273637,1.08876510,0.42027116,0.81366263,0.00388667,0.08776325,0.17352507,0.17138735,0.00000000
3.47873937,1.01942000,0.39291458,0.76936018,0.00332729,0.08280175,0.15347719,0.16202659,0.00000000
3.48474237,0.95177406,0.36672176,0.72496740,0.00283045,0.07781483,0.13555537,0.15266535,0.00000000
3.49074537,0.88617792,0.34169607,0.68085357,0.00239376,0.07285452,0.11968161,0.14337290,0.00000000
3.49674837,0.82296827,0.31783505,0.63738965,0.00201418,0.06797282,0.10576688,0.13421707,0.00000000
3.50275138,0.76246949,0.29513491,0.59494514,0.00168820,0.06322093,0.09371739,0.12526395,0.00000000
3.50875438,0.70499514,0.27359429,0.55388522,0.00141204,0.05864863,0.08344025,0.11657755,0.00000000
3.51475738,0.65084930,0.25321722,0.51456821,0.00118186,0.05430384,0.07484824,0.10821961,0.00000000
3.52076038,0.60032753,0.23401523,0.47734332,0.00099386,0.05023226,0.06786372,0.10024939,0.00000000
3.52676338,0.55371751,0.21600862,0.44254870,0.00084450,0.04647713,0.06242154,0.09272356,0.00000000
3.53276638,0.51129932,0.19922694,0.41050964,0.00073053,0.04307918,0.05847093,0.08569606,0.00000000
3.53876938,0.47334502,0.18370874,0.38153688,0.00064909,0.04007651,0.05597643,0.07921798,0.00000000
3.54477239,0.44011780,0.16950081,0.35592483,0.00059779,0.03750458,0.05491779,0.07333744,0.00000000
3.55077539,0.41187028,0.15665677,0.33394969,0.00057468,0.03539627,0.05528899,0.06809940,0.00000000
3.55677839,0.38884217,0.14523536,0.31586726,0.00057833,0.03378177,0.05709632,0.06354543,0.00000000
3.56278139,0.37125707,0.13529834,0.30191042,0.00060776,0.03268860,0.06035574,0.05971347,0.00000000
3.56878439,0.35931846,0.12690820,0.29228616,0.00066241,0.03214140,0.06508943,0.05663748,0.00000000
3.57478739,0.35320497,0.12012571,0.28717222,0.00074214,0.03216179,0.07132184,0.05434707,0.00000000
3.58079040,0.35306495,0.11500737,0.28671325,0.00084709,0.03276802,0.07907521,0.05286708,0.00000000
3.58679340,0.35901059,0.11160287,0.29101676,0.00097769,0.03397470,0.08836485,0.05221709,0.00000000
3.59279640,0.37111171,0.10995257,0.30014889,0.00113451,0.03579232,0.09919423,0.05241103,0.00000000
3.59879940,0.38938958,0.11008505,0.31413018,0.00131820,0.03822690,0.11155015,0.05345671,0.00000000
3.60480240,0.41381108,0.11201487,0.33293170,0.00152939,0.04127952,0.12539826,0.05535541,0.00000000
3.61080540,0.44428351,0.11574039,0.35647173,0.00176862,0.04494595,0.14067895,0.05810162,0.00000000
3.61680840,0.48065046,0.12124202,0.38461333,0.00203618,0.04921638,0.15730408,0.06168285,0.00000000
3.62281141,0.52268906,0.12848063,0.41716297,0.00233208,0.05407521,0.17515466,0.06607954,0.00000000
3.62881441,0.57010904,0.13739644,0.45387066,0.00265596,0.05950104,0.19407955,0.07126516,0.00000000
3.63481741,0.62255355,0.14790830,0.49443154,0.00300696,0.06546672,0.21389564,0.07720649,0.00000000
3.64082041,0.67960224,0.15991347,0.53848920,0.00338373,0.07193970,0.23438929,0.08386404,0.00000000
3.64682341,0.74077636,0.17328805,0.58564067,0.00378436,0.07888245,0.25531938,0.09119257,0.00000000
3.65282641,0.80554586,0.18788784,0.63544299,0.00420633,0.08625304,0.27642171,0.09914181,0.00000000
3.65882941,0.87333832,0.20354996,0.68742116,0.00464656,0.09400585,0.29741489,0.10765719,0.00000000
3.66483242,0.94354918,0.22009500,0.74107718,0.00510135,0.10209233,0.31800737,0.11668064,0.00000000
3.67083542,1.01555295,0.23732976,0.79589971,0.00556652,0.11046176,0.33790547,0.12615130,0.00000000
3.67683842,1.08871474,0.25505052,0.85137399,0.00603738,0.11906197,0.35682213,0.13600622,0.00000000
3.68284142,1.16240160,0.27304675,0.90699147,0.00650888,0.12783995,0.37448593,0.14618086,0.00000000
3.68884442,1.23599290,0.29110510,0.96225861,0.00697565,0.13674230,0.39065012,0.15660941,0.00000000
3.69484742,1.30888949,0.30901362,1.01670450,0.00743217,0.14571547,0.40510110,0.16722490,0.00000000
3.70085043,1.38052090,0.32656599,1.06988694,0.00787287,0.15470576,0.41766617,0.17795907,0.00000000
3.70685343,1.45035051,0.34356569,1.12139656,0.00829225,0.16365915,0.42821991,0.18874204,0.00000000
3.71285643,1.51787842,0.35982985,1.17085920,0.00868501,0.17252084,0.43668914,0.19950173,0.00000000
3.71885943,1.58264218,0.37519275,1.21793620,0.00904621,0.18123473,0.44305607,0.21016327,0.00000000
3.72486243,1.64421557,0.38950879,1.26232323,0.00937134,0.18974271,0.44735951,0.22064829,0.00000000
3.73086543,1.70220589,0.40265484,1.30374760,0.00965646,0.19798403,0.44969406,0.23087428,0.00000000
3.73686843,1.75625037,0.41453193,1.34196487,0.00989828,0.20589473,0.45020732,0.24075418,0.00000000
3.74287144,1.80601227,0.42506625,1.37675504,0.01009423,0.21340728,0.44909530,0.25019625,0.00000000
3.74887444,1.85117747,0.43420940,1.40791904,0.01024256,0.22045051,0.44659606,0.25910426,0.00000000
3.75487744,1.89145219,0.44193798,1.43527599,0.01034231,0.22694997,0.44298206,0.26737827,0.00000000
3.76088044,1.92656233,0.44825256,1.45866175,0.01039341,0.23282865,0.43855135,0.27491588,0.00000000
3.76688344,1.95625504,0.45317609,1.47792911,0.01039669,0.23800827,0.43361814,0.28161404,0.00000000
3.77288644,1.98030255,0.45675190,1.49294977,0.01035385,0.24241102,0.42850292,0.28737138,0.00000000
3.77888944,1.99850850,0.45904119,1.50361830,0.01026754,0.24596165,0.42352270,0.29209108,0.00000000
3.78489245,2.01071631,0.46012045,1.50985773,0.01014132,0.24859005,0.41898159,0.29568399,0.00000000
3.79089545,2.01681935,0.46007858,1.51162663,0.00997973,0.25023394,0.41516211,0.29807204,0.00000000
3.79689845,2.01677227,0.45901395,1.50892718,0.00978826,0.25084173,0.41231748,0.29919168,0.00000000
3.80290145,2.01060268,0.45703157,1.50181359,0.00957345,0.25037530,0.41066519,0.29899715,0.00000000
3.80890445,1.99842242,0.45424026,1.49040039,0.00934292,0.24881252,0.41038197,0.29746348,0.00000000
3.81490745,1.98043765,0.45075004,1.47486986,0.00910542,0.24614941,0.41160038,0.29458889,0.00000000
3.82091046,1.95695687,0.44666976,1.45547811,0.00887095,0.24240177,0.41440706,0.29039660,0.00000000
3.82691346,1.92839638,0.44210508,1.43255917,0.00865080,0.23760618,0.41884273,0.28493578,0.00000000
3.83291646,1.89528265,0.43715670,1.40652692,0.00845766,0.23182018,0.42490392,0.27828164,0.00000000
3.83891946,1.85825121,0.43191917,1.37787445,0.00830569,0.22512184,0.43254630,0.27053463,0.00000000
3.84492246,1.81804215,0.42647999,1.34717082,0.00821058,0.21760842,0.44168970,0.26181872,0.00000000
3.85092546,1.77549221,0.42091926,1.31505534,0.00818962,0.20939438,0.45222432,0.25227887,0.00000000
3.85692846,1.73152370,0.41530985,1.28222944,0.00826165,0.20060881,0.46401827,0.24207772,0.00000000
3.86293147,1.68713070,0.40971788,1.24944645,0.00844702,0.19139226,0.47692580,0.23139183,0.00000000
3.86893447,1.64336303,0.40420379,1.21749965,0.00876750,0.18189326,0.49079618,0.22040735,0.00000000
3.87493747,1.60130827,0.39882358,1.18720893,0.00924608,0.17226461,0.50548254,0.20931560,0.00000000
3.88094047,1.56207264,0.39363041,1.15940632,0.00990666,0.16265959,0.52085046,0.19830850,0.00000000
3.88694347,1.52676082,0.38867620,1.13492085,0.01077375,0.15322827,0.53678576,0.18757415,0.00000000
3.89294647,1.49645536,0.38401329,1.11456300,0.01187192,0.14411405,0.55320096,0.17729267,0.00000000
3.89894947,1.47219590,0.37969579,1.09910888,0.01322531,0.13545046,0.57004016,0.16763241,0.00000000
3.90495248,1.45495829,0.37578065,1.08928445,0.01485692,0.12735847,0.58728175,0.15874666,0.00000000
3.91095548,1.44563420,0.37232822,1.08574997,0.01678794,0.11994414,0.60493888,0.15077089,0.00000000
3.91695848,1.44501106,0.36940215,1.08908486,0.01903687,0.11329690,0.62305733,0.14382049,0.00000000
3.92296148,1.45375289,0.36706864,1.09977316,0.02161878,0.10748821,0.64171092,0.13798918,0.00000000
3.92896448,1.47238226,0.36539500,1.11819004,0.02454444,0.10257075,0.66099441,0.13334792,0.00000000
3.93496748,1.50126379,0.36444745,1.14458947,0.02781951,0.09857814,0.68101443,0.12994437,0.00000000
3.94097049,1.54058987,0.36428840,1.17909377,0.03144388,0.09552500,0.70187856,0.12780281,0.00000000
3.94697349,1.59036908,0.36497331,1.22168530,0.03541105,0.09340741,0.72368345,0.12692454,0.00000000
3.95297649,1.65041823,0.36654728,1.27220100,0.03970772,0.09220383,0.74650255,0.12728872,0.00000000
3.95897949,1.72035865,0.36904169,1.33033014,0.04431356,0.09187621,0.77037417,0.12885348,0.00000000
3.96498249,1.79961734,0.37247110,1.39561601,0.04920126,0.09237149,0.79529076,0.13155757,0.00000000
3.97098549,1.88743384,0.37683071,1.46746166,0.05433679,0.09362332,0.82119020,0.13532208,0.00000000
3.97698849,1.98287292,0.38209462,1.54514017,0.05967999,0.09555404,0.84794963,0.14005271,0.00000000
3.98299150,2.08484339,0.38821501,1.62780932,0.06518537,0.09807686,0.87538252,0.14564206,0.00000000
3.98899450,2.19212272,0.39512252,1.71453052,0.07080322,0.10109822,0.90323930,0.15197233,0.00000000
3.99499750,2.30338697,0.40272775,1.80429141,0.07648087,0.10452027,0.93121158,0.15891806,0.00000000
4.00100050,2.41724507,0.41092396,1.89603149,0.08216417,0.10824348,0.95894014,0.16634906,0.00000000
4.00700350,2.53227609,0.41959078,1.98866970,0.08779902,0.11216922,0.98602600,0.17413334,0.00000000
4.01300650,2.64706794,0.42859879,2.08113268,0.09333294,0.11620229,1.01204435,0.18213999,0.00000000
4.01900950,2.76025569,0.43781466,2.17238245,0.09871660,0.12025333,1.03656040,0.19024193,0.00000000
4.02501251,2.87055761,0.44710659,2.26144207,0.10390516,0.12424100,1.05914639,0.19831843,0.00000000
4.03101551,2.97680691,0.45634965,2.34741795,0.10885941,0.12809386,1.07939863,0.20625727,0.00000000
4.03701851,3.07797770,0.46543062,2.42951749,0.11354670,0.13175181,1.09695379,0.21395652,0.00000000
4.04302151,3.17320353,0.47425218,2.50706136,0.11794141,0.13516709,1.11150334,0.22132578,0.00000000
4.04902451,3.26178767,0.48273592,2.57948952,0.12202518,0.13830478,1.12280535,0.22828697,0.00000000
4.05502751,3.34320457,0.49082414,2.64636103,0.12578669,0.14114274,1.13069306,0.23477447,0.00000000
4.06103052,3.41709265,0.49848029,2.70734759,0.12922116,0.14367098,1.13507967,0.24073486,0.00000000
4.06703352,3.48323917,0.50568793,2.76222171,0.13232945,0.14589057,1.13595927,0.24612607,0.00000000
4.07303652,3.54155822,0.51244837,2.81084043,0.13511700,0.14781209,1.13340387,0.25091621,0.00000000
4.07903952,3.59206383,0.51877717,2.85312589,0.13759257,0.14945367,1.12755689,0.25508212,0.00000000
4.08504252,3.63484008,0.52469970,2.88904454,0.13976680,0.15083892,1.11862366,0.25860773,0.00000000
4.09104552,3.67001054,0.53024612,2.91858649,0.14165093,0.15199462,1.10685953,0.26148244,0.00000000
4.09704852,3.69770949,0.53544616,2.94174685,0.14325550,0.15294854,1.09255660,0.26369966,0.00000000
4.10305153,3.71805695,0.54032402,2.95851058,0.14458923,0.15372740,1.07602976,0.26525556,0.00000000
4.10905453,3.73113959,0.54489389,2.96884209,0.14565823,0.15435520,1.05760307,0.26614824,0.00000000
4.11505753,3.73699881,0.54915624,2.97268053,0.14646541,0.15485185,1.03759731,0.26637733,0.00000000
4.12106053,3.73562704,0.55309533,2.96994121,0.14701026,0.15523249,1.01631927,0.26594407,0.00000000
4.12706353,3.72697245,0.55667802,2.96052314,0.14728898,0.15550719,0.99405353,0.26485188,0.00000000
4.13306653,3.71095160,0.55985402,2.94432220,0.14729486,0.15568135,0.97105681,0.26310741,0.00000000
4.13906953,3.68746923,0.56255755,2.92124882,0.14701900,0.15575659,0.94755530,0.26072185,0.00000000
4.14507254,3.65644347,0.56471041,2.89124897,0.14645123,0.15573207,0.92374466,0.25771253,0.00000000
4.15107554,3.61783446,0.56622608,2.85432676,0.14558117,0.15560627,0.89979256,0.25410464,0.00000000
4.15707854,3.57167431,0.56701480,2.81056676,0.14439939,0.15537891,0.87584318,0.24993272,0.00000000
4.16308154,3.51809585,0.56698918,2.76015431,0.14289857,0.15505305,0.85202330,0.24524213,0.00000000
4.16908454,3.45735789,0.56607002,2.70339212,0.14107461,0.15463707,0.82844907,0.24008988,0.00000000
4.17508754,3.38986500,0.56419196,2.64071156,0.13892753,0.15414639,0.80523309,0.23454515,0.00000000
4.18109055,3.31617996,0.56130863,2.57267764,0.13646231,0.15360490,0.78249087,0.22868905,0.00000000
4.18709355,3.23702783,0.55739698,2.49998689,0.13368935,0.15304581,0.76034633,0.22261377,0.00000000
4.19309655,3.15329086,0.55246052,2.42345795,0.13062482,0.15251193,0.73893568,0.21642103,0.00000000
4.19909955,3.06599430,0.54653124,2.34401516,0.12729060,0.15205531,0.71840958,0.21021985,0.00000000
4.20510255,2.97628359,0.53967021,2.26266577,0.12371413,0.15173621,0.69893314,0.20412383,0.00000000
4.21110555,2.88539425,0.53196668,2.18047199,0.11992787,0.15162138,0.68068404,0.19824791,0.00000000
4.21710855,2.79461579,0.52353588,2.09851938,0.11596865,0.15178179,0.66384866,0.19270489,0.00000000
4.22311156,2.70525186,0.51451564,2.01788318,0.11187685,0.15228992,0.64861680,0.18760181,0.00000000
4.22911456,2.61857865,0.50506189,1.93959441,0.10769540,0.15321664,0.63517509,0.18303644,0.00000000
4.23511756,2.53580388,0.49534360,1.86460759,0.10346879,0.15462796,0.62369984,0.17909401,0.00000000
4.24112056,2.45802858,0.48553714,1.79377178,0.09924204,0.15658176,0.61434978,0.17584437,0.00000000
4.24712356,2.38621353,0.47582062,1.72780631,0.09505964,0.15912471,0.60725909,0.17333976,0.00000000
4.25312656,2.32115225,0.46636838,1.66728243,0.09096464,0.16228954,0.60253154,0.17161325,0.00000000
4.25912956,2.26345151,0.45734605,1.61261170,0.08699779,0.16609275,0.60023579,0.17067795,0.00000000
4.26513257,2.21352045,0.44890625,1.56404138,0.08319680,0.17053309,0.60040255,0.17052708,0.00000000
4.27113557,2.17156825,0.44118530,1.52165697,0.07959577,0.17559060,0.60302354,0.17113470,0.00000000
4.27713857,2.13761037,0.43430095,1.48539131,0.07622474,0.18122659,0.60805242,0.17245733,0.00000000
4.28314157,2.11148242,0.42835118,1.45503952,0.07310940,0.18738428,0.61540771,0.17443603,0.00000000
4.28914457,2.09286072,0.42341417,1.43027873,0.07027097,0.19399029,0.62497737,0.17699911,0.00000000
4.29514757,2.08128784,0.41954916,1.41069122,0.06772608,0.20095676,0.63662476,0.18006504,0.00000000
4.30115058,2.07620165,0.41679815,1.39578971,0.06548693,0.20818407,0.65019569,0.18354568,0.00000000
4.30715358,2.07696597,0.41518832,1.38504307,0.06356139,0.21556397,0.66552590,0.18734934,0.00000000
4.31315658,2.08290104,0.41473477,1.37790136,0.06195319,0.22298297,0.68244869,0.19138381,0.00000000
4.31915958,2.09331226,0.41544349,1.37381874,0.06066218,0.23032587,0.70080206,0.19555901,0.00000000
4.32516258,2.10751567,0.41731429,1.37227325,0.05968455,0.23747911,0.72043503,0.19978919,0.00000000
4.33116558,2.12485923,0.42034349,1.37278276,0.05901307,0.24433400,0.74121275,0.20399472,0.00000000
4.33716858,2.14473912,0.42452624,1.37491666,0.05863735,0.25078953,0.76302020,0.20810328,0.00000000
4.34317159,2.16661078,0.42985834,1.37830298,0.05854399,0.25675467,0.78576426,0.21205049,0.00000000
4.34917459,2.18999489,0.43633749,1.38263137,0.05871687,0.26215022,0.80937426,0.21578017,0.00000000
4.35517759,2.21447873,0.44396410,1.38765220,0.05913729,0.26691004,0.83380104,0.21924404,0.00000000
4.36118059,2.23971374,0.45274148,1.39317261,0.05978422,0.27098178,0.85901481,0.22240126,0.00000000
4.36718359,2.26541035,0.46267581,1.39905036,0.06063458,0.27432709,0.88500202,0.22521775,0.00000000
4.37318659,2.29133133,0.47377563,1.40518626,0.06166350,0.27692147,0.91176167,0.22766546,0.00000000
4.37918959,2.31728475,0.48605139,1.41151642,0.06284471,0.27875376,0.93930136,0.22972181,0.00000000
4.38519260,2.34311766,0.49951479,1.41800503,0.06415100,0.27982557,0.96763350,0.23136928,0.00000000
4.39119560,2.36871161,0.51417831,1.42463838,0.06555474,0.28015050,0.99677185,0.23259541,0.00000000
4.39719860,2.39398043,0.53005476,1.43142087,0.06702847,0.27975349,1.02672876,0.23339312,0.00000000
4.40320160,2.41887076,0.54715704,1.43837319,0.06854558,0.27867028,1.05751307,0.23376143,0.00000000
4.40920460,2.44336531,0.56549805,1.44553272,0.07008104,0.27694697,1.08912885,0.23370663,0.00000000
4.41520760,2.46748844,0.58509056,1.45295609,0.07161211,0.27463984,1.12157475,0.23324372,0.00000000
4.42121061,2.49131348,0.60594722,1.46072333,0.07311907,0.27181526,1.15484401,0.23239807,0.00000000
4.42721361,2.51497077,0.62808031,1.46894317,0.07458591,0.26854970,1.18892465,0.23120717,0.00000000
4.43321661,2.53865541,0.65150134,1.47775851,0.07600087,0.26492976,1.22379982,0.22972234,0.00000000
4.43921961,2.56263349,0.67622022,1.48735145,0.07735693,0.26105205,1.25944799,0.22801015,0.00000000
4.44522261,2.58724573,0.70224406,1.49794687,0.07865208,0.25702288,1.29584257,0.22615343,0.00000000
4.45122561,2.61290737,0.72957544,1.50981389,0.07988940,0.25295753,1.33295114,0.22425175,0.00000000
4.45722861,2.64010352,0.75821016,1.52326448,0.08107700,0.24897904,1.37073378,0.22242112,0.00000000
4.46323162,2.66937957,0.78813449,1.53864873,0.08222768,0.24521649,1.40914077,0.22079286,0.00000000
4.46923462,2.70132607,0.81932208,1.55634654,0.08335836,0.24180260,1.44810957,0.21951164,0.00000000
4.47523762,2.73655860,0.85173047,1.57675564,0.08448940,0.23887072,1.48756124,0.21873249,0.00000000
4.48124062,2.77569272,0.88529753,1.60027617,0.08564366,0.23655118,1.52739655,0.21861698,0.00000000
4.48724362,2.81931503,0.91993784,1.62729218,0.08684541,0.23496719,1.56749192,0.21932853,0.00000000
4.49324662,2.86795133,0.95553932,1.65815081,0.08811917,0.23423032,1.60769558,0.22102707,0.00000000
4.49924962,2.92203312,0.99196017,1.69313990,0.08948843,0.23443579,1.64782418,0.22386307,0.00000000
4.50525263,2.98186405,1.02902638,1.73246504,0.09097439,0.23565774,1.68766003,0.22797130,0.00000000
4.51125563,3.04758780,1.06652990,1.77622713,0.09259467,0.23794477,1.72694938,0.23346452,0.00000000
4.51725863,3.11915900,1.10422773,1.82440163,0.09436212,0.24131598,1.76540167,0.24042726,0.00000000
4.52326163,3.19631882,1.14184176,1.87682057,0.09628373,0.24575774,1.80269011,0.24891017,0.00000000
4.52926463,3.27857655,1.17905984,1.93315844,0.09835969,0.25122132,1.83845346,0.25892494,0.00000000
4.53526763,3.36519859,1.21553782,1.99292294,0.10058263,0.25762184,1.87229926,0.27044038,0.00000000
4.54127064,3.45520575,1.25090278,2.05545140,0.10293716,0.26483836,1.90380829,0.28337964,0.00000000
4.54727364,3.54737966,1.28475741,2.11991351,0.10539959,0.27271545,1.93254031,0.29761892,0.00000000
4.55327664,3.64027871,1.31668562,2.18532076,0.10793800,0.28106609,1.95804109,0.31298777,0.00000000
4.55927964,3.73226356,1.34625919,2.25054270,0.11051253,0.28967604,1.97985049,0.32927113,0.00000000
4.56528264,3.82153185,1.37304568,2.31432988,0.11307615,0.29830940,1.99751157,0.34621313,0.00000000
4.57128564,3.90616138,1.39661718,2.37534295,0.11557549,0.30671527,2.01058057,0.36352251,0.00000000
4.57728864,3.98416059,1.41656001,2.43218726,0.11795223,0.31463526,2.01863765,0.38087977,0.00000000
4.58329165,4.05352476,1.43248504,2.48345173,0.12014454,0.32181154,2.02129803,0.39794555,0.00000000
4.58929465,4.11229610,1.44403846,2.52775079,0.12208884,0.32799518,2.01822342,0.41437022,0.00000000
4.59529765,4.15862553,1.45091247,2.56376779,0.12372177,0.33295429,2.00913344,0.42980415,0.00000000
4.60130065,4.19083363,1.45285586,2.59029820,0.12498216,0.33648176,1.99381652,0.44390842,0.00000000
4.60730365,4.20746857,1.44968372,2.60629081,0.12581311,0.33840223,1.97214007,0.45636536,0.00000000
