energy_ev,total_up,Au_p_up,Au_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.28664332,0.61179317,0.15335696,0.00923118,0.29296819,0.09726031,0.02310153,0.04789876,0.01075194,0.12427951
3.29264632,0.59998048,0.15321072,0.00874795,0.29204386,0.09316848,0.02286002,0.04635178,0.01075198,0.11980106
3.29864932,0.58821717,0.15290670,0.00832248,0.29071244,0.08916447,0.02256660,0.04487633,0.01075949,0.11575075
3.30465233,0.57690202,0.15255052,0.00795870,0.28917147,0.08530927,0.02223746,0.04350488,0.01078795,0.11219323
3.31065533,0.56640356,0.15224370,0.00765895,0.28761120,0.08165747,0.02188859,0.04226667,0.01085142,0.10917845
3.31665833,0.55704560,0.15207891,0.00742388,0.28620565,0.07825579,0.02153510,0.04118678,0.01096412,0.10674015
3.32266133,0.54909445,0.15213568,0.00725255,0.28510438,0.07514178,0.02119057,0.04028548,0.01114004,0.10489467
3.32866433,0.54274819,0.15247650,0.00714240,0.28442541,0.07234287,0.02086650,0.03957758,0.01139256,0.10364033
3.33466733,0.53812867,0.15314386,0.00708942,0.28424960,0.06987575,0.02057183,0.03907200,0.01173396,0.10295740
3.34067034,0.53527651,0.15415809,0.00708820,0.28461669,0.06774611,0.02031262,0.03877154,0.01217507,0.10280850
3.34667334,0.53414944,0.15551629,0.00713219,0.28552345,0.06594876,0.02009188,0.03867280,0.01272485,0.10313971
3.35267634,0.53462406,0.15719227,0.00721379,0.28692375,0.06446810,0.01990948,0.03876637,0.01339007,0.10388210
3.35867934,0.53650095,0.15913764,0.00732465,0.28873074,0.06327897,0.01976233,0.03903709,0.01417497,0.10495391
3.36468234,0.53951301,0.16128384,0.00745584,0.29082094,0.06234783,0.01964458,0.03946463,0.01508095,0.10626306
3.37068534,0.54333643,0.16354522,0.00759818,0.29304007,0.06163418,0.01954800,0.04002414,0.01610643,0.10771015
3.37668834,0.54760413,0.16582278,0.00774243,0.29521024,0.06109223,0.01946251,0.04068707,0.01724664,0.10919161
3.38269135,0.55192073,0.16800856,0.00787958,0.29713832,0.06067274,0.01937668,0.04142206,0.01849357,0.11060312
3.38869435,0.55587865,0.16999043,0.00800110,0.29862480,0.06032487,0.01927839,0.04219600,0.01983596,0.11184305
3.39469735,0.55907440,0.17165703,0.00809919,0.29947293,0.05999811,0.01915542,0.04297498,0.02125942,0.11281569
3.40070035,0.56112456,0.17290271,0.00816697,0.29949766,0.05964409,0.01899611,0.04372540,0.02274663,0.11343442
3.40670335,0.56168059,0.17363216,0.00819868,0.29853384,0.05921824,0.01878992,0.04441490,0.02427759,0.11362439
3.41270635,0.56044207,0.17376462,0.00818980,0.29644347,0.05868135,0.01852796,0.04501336,0.02583011,0.11332483
3.41870935,0.55716767,0.17323754,0.00813719,0.29312158,0.05800072,0.01820336,0.04549371,0.02738024,0.11249077
3.42471236,0.55168375,0.17200952,0.00803910,0.28850063,0.05715118,0.01781169,0.04583269,0.02890293,0.11109420
3.43071536,0.54389012,0.17006238,0.00789523,0.28255318,0.05611572,0.01735109,0.04601150,0.03037271,0.10912457
3.43671836,0.53376305,0.16740261,0.00770666,0.27529284,0.05488584,0.01682240,0.04601623,0.03176448,0.10658871
3.44272136,0.52135556,0.16406181,0.00747577,0.26677366,0.05346164,0.01622916,0.04583830,0.03305429,0.10351006
3.44872436,0.50679521,0.16009654,0.00720615,0.25708782,0.05185157,0.01557747,0.04547468,0.03422026,0.09992748
3.45472736,0.49027963,0.15558746,0.00690242,0.24636217,0.05007201,0.01487582,0.04492796,0.03524340,0.09589351
3.46073037,0.47207028,0.15063784,0.00657010,0.23475360,0.04814663,0.01413477,0.04420647,0.03610844,0.09147234
3.46673337,0.45248483,0.14537172,0.00621538,0.22244361,0.04610560,0.01336664,0.04332410,0.03680461,0.08673745
3.47273637,0.43188861,0.13993163,0.00584497,0.20963256,0.04398477,0.01258516,0.04230026,0.03732628,0.08176923
3.47873937,0.41068558,0.13447615,0.00546586,0.19653359,0.04182468,0.01180505,0.04115956,0.03767354,0.07665248
3.48474237,0.38930932,0.12917725,0.00508520,0.18336678,0.03966971,0.01104169,0.03993164,0.03785254,0.07147409
3.49074537,0.36821420,0.12421767,0.00471007,0.17035364,0.03756714,0.01031070,0.03865080,0.03787569,0.06632083
3.49674837,0.34786713,0.11978810,0.00434740,0.15771213,0.03556634,0.00962766,0.03735569,0.03776165,0.06127741
3.50275138,0.32874001,0.11608451,0.00400381,0.14565244,0.03371803,0.00900775,0.03608889,0.03753514,0.05642491
3.50875438,0.31130292,0.11330530,0.00368551,0.13437348,0.03207352,0.00846554,0.03489654,0.03722640,0.05183940
3.51475738,0.29601796,0.11164849,0.00339826,0.12406018,0.03068416,0.00801472,0.03382780,0.03687063,0.04759104
3.52076038,0.28333379,0.11130873,0.00314732,0.11488148,0.02960069,0.00766793,0.03293437,0.03650704,0.04374339
3.52676338,0.27368043,0.11247411,0.00293738,0.10698902,0.02887272,0.00743656,0.03226982,0.03617781,0.04035300
3.53276638,0.26746436,0.11532284,0.00277260,0.10051630,0.02854815,0.00733065,0.03188893,0.03592691,0.03746928
3.53876938,0.26506346,0.12001951,0.00265657,0.09557818,0.02867253,0.00735869,0.03184686,0.03579873,0.03513445
3.54477239,0.26682165,0.12671120,0.00259231,0.09227060,0.02928845,0.00752752,0.03219822,0.03583665,0.03338368
3.55077539,0.27304311,0.13552318,0.00258230,0.09067038,0.03043472,0.00784219,0.03299602,0.03608163,0.03224511
3.55677839,0.28398579,0.14655453,0.00262840,0.09083487,0.03214552,0.00830578,0.03429048,0.03657073,0.03174003
3.56278139,0.29985435,0.15987351,0.00273191,0.09280141,0.03444943,0.00891928,0.03612777,0.03733577,0.03188280
3.56878439,0.32079248,0.17551306,0.00289346,0.09658663,0.03736835,0.00968143,0.03854852,0.03840199,0.03268080
3.57478739,0.34687485,0.19346640,0.00311305,0.10218543,0.04091636,0.01058852,0.04158643,0.03978704,0.03413417
3.58079040,0.37809894,0.21368324,0.00338992,0.10956968,0.04509853,0.01163432,0.04526672,0.04149999,0.03623549
3.58679340,0.41437726,0.23606648,0.00372254,0.11868694,0.04990973,0.01280991,0.04960460,0.04354071,0.03896933
3.59279640,0.45553020,0.26047000,0.00410854,0.12945907,0.05533357,0.01410361,0.05460388,0.04589952,0.04231176
3.59879940,0.50128043,0.28669762,0.00454463,0.14178102,0.06134144,0.01550101,0.06025569,0.04855705,0.04622985
3.60480240,0.55124901,0.31450343,0.00502659,0.15551998,0.06789180,0.01698500,0.06653740,0.05148455,0.05068127
3.61080540,0.60495410,0.34359386,0.00554922,0.17051514,0.07492973,0.01853589,0.07341185,0.05464442,0.05561397
3.61680840,0.66181259,0.37363137,0.00610634,0.18657809,0.08238694,0.02013172,0.08082697,0.05799115,0.06096613
3.62281141,0.72114512,0.40424002,0.00669086,0.20349425,0.09018212,0.02174856,0.08871582,0.06147245,0.06666633
3.62881441,0.78218480,0.43501281,0.00729479,0.22102529,0.09822177,0.02336102,0.09699708,0.06503078,0.07263415
3.63481741,0.84408966,0.46552066,0.00790940,0.23891270,0.10640160,0.02494276,0.10557616,0.06860500,0.07878101
3.64082041,0.90595884,0.49532275,0.00852534,0.25688259,0.11460837,0.02646720,0.11434672,0.07213225,0.08501153
3.64682341,0.96685221,0.52397808,0.00913287,0.27465155,0.12272214,0.02790823,0.12319284,0.07554994,0.09122523
3.65282641,1.02581288,0.55105770,0.00972206,0.29193360,0.13061908,0.02924100,0.13199163,0.07879773,0.09731865
3.65882941,1.08189207,0.57615723,0.01028308,0.30844791,0.13817445,0.03044276,0.14061625,0.08181959,0.10318767
3.66483242,1.13417530,0.59890927,0.01080647,0.32392722,0.14526593,0.03149366,0.14893933,0.08456564,0.10873026
3.67083542,1.18180914,0.61899502,0.01128346,0.33812644,0.15177702,0.03237752,0.15683658,0.08699390,0.11384921
3.67683842,1.22402728,0.63615480,0.01170623,0.35083133,0.15760039,0.03308256,0.16419058,0.08907180,0.11845502
3.68284142,1.26017507,0.65019698,0.01206825,0.36186671,0.16264110,0.03360200,0.17089446,0.09077735,0.12246865
3.68884442,1.28973122,0.66100489,0.01236450,0.37110394,0.16681955,0.03393453,0.17685548,0.09210009,0.12582410
3.69484742,1.31232599,0.66854147,0.01259172,0.37846729,0.17007394,0.03408463,0.18199829,0.09304153,0.12847065
3.70085043,1.32775485,0.67285146,0.01274853,0.38393890,0.17236227,0.03406271,0.18626770,0.09361543,0.13037468
3.70685343,1.33598706,0.67406098,0.01283563,0.38756209,0.17366366,0.03388507,0.18963101,0.09384750,0.13152100
3.71285643,1.33716886,0.67237459,0.01285576,0.38944271,0.17397905,0.03357365,0.19207956,0.09377490,0.13191356
3.71885943,1.33162097,0.66806995,0.01281371,0.38974858,0.17333114,0.03315559,0.19362962,0.09344538,0.13157556
3.72486243,1.31983049,0.66149023,0.01271623,0.38870688,0.17176367,0.03266262,0.19432257,0.09291610,0.13054892
3.73086543,1.30243769,0.65303458,0.01257185,0.38659951,0.16933996,0.03213026,0.19422418,0.09225228,0.12889308
3.73686843,1.28021794,0.64314718,0.01239064,0.38375660,0.16614095,0.03159690,0.19342324,0.09152563,0.12668331
3.74287144,1.25405976,0.63230502,0.01218392,0.38054833,0.16226259,0.03110273,0.19202942,0.09081266,0.12400845
3.74887444,1.22493966,0.62100503,0.01196394,0.37737530,0.15781286,0.03068862,0.19017048,0.09019293,0.12096821
3.75487744,1.19389477,0.60975096,0.01174348,0.37465785,0.15290855,0.03039489,0.18798890,0.08974727,0.11767019
3.76088044,1.16199425,0.59904032,0.01153550,0.37282445,0.14767174,0.03026014,0.18563813,0.08955606,0.11422671
3.76688344,1.13031045,0.58935194,0.01135265,0.37229980,0.14222633,0.03032001,0.18327834,0.08969747,0.11075152
3.77288644,1.09989074,0.58113431,0.01120697,0.37349272,0.13669457,0.03060607,0.18107210,0.09024595,0.10735650
3.77888944,1.07173090,0.57479514,0.01110946,0.37678445,0.13119386,0.03114472,0.17917987,0.09127067,0.10414863
3.78489245,1.04675078,0.57069224,0.01106973,0.38251744,0.12583375,0.03195630,0.17775550,0.09283422,0.10122706
3.79089545,1.02577280,0.56912600,0.01109573,0.39098516,0.12071335,0.03305426,0.17694198,0.09499135,0.09868058
3.79689845,1.00950391,0.57033357,0.01119348,0.40242304,0.11591921,0.03444455,0.17686732,0.09778791,0.09658544
3.80290145,0.99852110,0.57448463,0.01136687,0.41700091,0.11152357,0.03612522,0.17764089,0.10125987,0.09500366
3.80890445,0.99326085,0.58167903,0.01161757,0.43481695,0.10758327,0.03808617,0.17935022,0.10543252,0.09398173
3.81490745,0.99401239,0.59194600,0.01194496,0.45589344,0.10413905,0.04030920,0.18205826,0.11031971,0.09354989
3.82091046,1.00091487,0.60524495,0.01234612,0.48017435,0.10121541,0.04276827,0.18580137,0.11592327,0.09372180
3.82691346,1.01395798,0.62146770,0.01281598,0.50752472,0.09882095,0.04542993,0.19058792,0.12223253,0.09449470
3.83291646,1.03298609,0.64044199,0.01334737,0.53773202,0.09694914,0.04825406,0.19639760,0.12922388,0.09585007
3.83891946,1.05770526,0.66193610,0.01393131,0.57050912,0.09557951,0.05119473,0.20318150,0.13686054,0.09775453
3.84492246,1.08769296,0.68566433,0.01455722,0.60549921,0.09467909,0.05420132,0.21086286,0.14509240,0.10016121
3.85092546,1.12240991,0.71129324,0.01521321,0.64228207,0.09420422,0.05721976,0.21933854,0.15385600,0.10301136
3.85692846,1.16121382,0.73844830,0.01588642,0.68038191,0.09410247,0.06019383,0.22848128,0.16307474,0.10623614
3.86293147,1.20337438,0.76672103,0.01656338,0.71927644,0.09431467,0.06306667,0.23814240,0.17265923,0.10975861
3.86893447,1.24808939,0.79567618,0.01723033,0.75840692,0.09477707,0.06578215,0.24815518,0.18250797,0.11349584
3.87493747,1.29450145,0.82485909,0.01787358,0.79718910,0.09542335,0.06828638,0.25833872,0.19250817,0.11736100
3.88094047,1.34171500,0.85380293,0.01847987,0.83502479,0.09618664,0.07052906,0.26850204,0.20253704,0.12126551
3.88694347,1.38881347,0.88203594,0.01903667,0.87131373,0.09700131,0.07246477,0.27844863,0.21246334,0.12512107
3.89294647,1.43487630,0.90908850,0.01953247,0.90546575,0.09780462,0.07405407,0.28798101,0.22214926,0.12884165
3.89894947,1.47899560,0.93450012,0.01995702,0.93691279,0.09853815,0.07526446,0.29690539,0.23145276,0.13234529
3.90495248,1.52029240,0.95782628,0.02030156,0.96512063,0.09914890,0.07607110,0.30503625,0.24023018,0.13555584
3.91095548,1.55793231,0.97864523,0.02055896,0.98960016,0.09959025,0.07645735,0.31220076,0.24833920,0.13840439
3.91695848,1.59114045,0.99656464,0.02072386,1.00991795,0.09982255,0.07641497,0.31824283,0.25564213,0.14083066
3.92296148,1.61921566,1.01122825,0.02079272,1.02570578,0.09981356,0.07594420,0.32302687,0.26200926,0.14278409
3.92896448,1.64154363,1.02232228,0.02076383,1.03666918,0.09953860,0.07505356,0.32644098,0.26732245,0.14422483
3.93496748,1.65760904,1.02958172,0.02063734,1.04259447,0.09898056,0.07375941,0.32839969,0.27147863,0.14512447
3.94097049,1.66700633,1.03279623,0.02041517,1.04335441,0.09812971,0.07208537,0.32884599,0.27439309,0.14546661
3.94697349,1.66944889,1.03181562,0.02010093,1.03891200,0.09698345,0.07006159,0.32775277,0.27600263,0.14524731
3.95297649,1.66477654,1.02655462,0.01969981,1.02932248,0.09554587,0.06772384,0.32512350,0.27626814,0.14447526
3.95897949,1.65296084,1.01699680,0.01921843,1.01473333,0.09382736,0.06511259,0.32099230,0.27517669,0.14317187
3.96498249,1.63410806,1.00319730,0.01866470,0.99538221,0.09184407,0.06227204,0.31542321,0.27274288,0.14137113
3.97098549,1.60845952,0.98528435,0.01804765,0.97159270,0.08961747,0.05924905,0.30850880,0.26900949,0.13911931
3.97698849,1.57638904,0.96345910,0.01737722,0.94376808,0.08717376,0.05609222,0.30036811,0.26404716,0.13647447
3.98299150,1.53839735,0.93799389,0.01666410,0.91238297,0.08454342,0.05285091,0.29114401,0.25795328,0.13350579
3.98899450,1.49510337,0.90922864,0.01591955,0.87797323,0.08176059,0.04957443,0.28099995,0.25084993,0.13029263
3.99499750,1.44723244,0.87756541,0.01515515,0.84112416,0.07886259,0.04631126,0.27011629,0.24288096,0.12692350
4.00100050,1.39560146,0.84346122,0.01438267,0.80245740,0.07588928,0.04310840,0.25868620,0.23420838,0.12349468
4.00700350,1.34110143,0.80741914,0.01361386,0.76261676,0.07288245,0.04001082,0.24691131,0.22500797,0.12010871
4.01300650,1.28467755,0.76997805,0.01286024,0.72225350,0.06988518,0.03706101,0.23499714,0.21546445,0.11687267
4.01900950,1.22730759,0.73170114,0.01213296,0.68201140,0.06694107,0.03429867,0.22314852,0.20576634,0.11389619
4.02501251,1.16997883,0.69316365,0.01144259,0.64251206,0.06409347,0.03176044,0.21156500,0.19610055,0.11128933
4.03101551,1.11366458,0.65494017,0.01079900,0.60434087,0.06138466,0.02947974,0.20043644,0.18664712,0.10916034
4.03701851,1.05930072,0.61759199,0.01021114,0.56803409,0.05885501,0.02748665,0.18993888,0.17757410,0.10761323
4.04302151,1.00776309,0.58165481,0.00968699,0.53406745,0.05654203,0.02580785,0.18023076,0.16903292,0.10674529
4.04902451,0.95984651,0.54762728,0.00923336,0.50284647,0.05447953,0.02446654,0.17144959,0.16115432,0.10664466
4.05502751,0.91624600,0.51596076,0.00885580,0.47469899,0.05269676,0.02348238,0.16370922,0.15404494,0.10738781
4.06103052,0.87754079,0.48705055,0.00855854,0.44986982,0.05121759,0.02287142,0.15709757,0.14778491,0.10903724
4.06703352,0.84418180,0.46122882,0.00834435,0.42851794,0.05005983,0.02264594,0.15167515,0.14242617,0.11163926
4.07303652,0.81648263,0.43875956,0.00821455,0.41071600,0.04923465,0.02281436,0.14747413,0.13799191,0.11522207
4.07903952,0.79461470,0.41983538,0.00816897,0.39645228,0.04874609,0.02338096,0.14449819,0.13447696,0.11979408
4.08504252,0.77860627,0.40457645,0.00820588,0.38563487,0.04859089,0.02434566,0.14272292,0.13184903,0.12534259
4.09104552,0.76834554,0.39303130,0.00832209,0.37809790,0.04875833,0.02570374,0.14209701,0.13005096,0.13183296
4.09704852,0.76358758,0.38517941,0.00851293,0.37360957,0.04923039,0.02744552,0.14254392,0.12900366,0.13920821
4.10305153,0.76396472,0.38093551,0.00877235,0.37188169,0.04998210,0.02955606,0.14396419,0.12860978,0.14738906
4.10905453,0.76900008,0.38015515,0.00909299,0.37258035,0.05098204,0.03201493,0.14623823,0.12875776,0.15627469
4.11505753,0.77812360,0.38264141,0.00946632,0.37533731,0.05219307,0.03479596,0.14922949,0.12932638,0.16574388
4.12106053,0.79069022,0.38815237,0.00988276,0.37976181,0.05357320,0.03786715,0.15278799,0.13018932,0.17565687
4.12706353,0.80599924,0.39640917,0.01033186,0.38545237,0.05507664,0.04119071,0.15675413,0.13121977,0.18585766
4.13306653,0.82331452,0.40710418,0.01080248,0.39200813,0.05665490,0.04472323,0.16096259,0.13229483,0.19617695
4.13906953,0.84188476,0.41990912,0.01128302,0.39903953,0.05825799,0.04841604,0.16524631,0.13329952,0.20643548
4.14507254,0.86096312,0.43448281,0.01176163,0.40617786,0.05983570,0.05221577,0.16944043,0.13413029,0.21644779
4.15107554,0.87982577,0.45047845,0.01222646,0.41308357,0.06133881,0.05606511,0.17338612,0.13469791,0.22602636
4.15707854,0.89778886,0.46754999,0.01266587,0.41945299,0.06272029,0.05990379,0.17693410,0.13492956,0.23498590
4.16308154,0.91422323,0.48535775,0.01306875,0.42502345,0.06393643,0.06366968,0.17994796,0.13477026,0.24314781
4.16908454,0.92856688,0.50357302,0.01342470,0.42957662,0.06494784,0.06730013,0.18230701,0.13418336,0.25034455
4.17508754,0.94033466,0.52188156,0.01372430,0.43294017,0.06572033,0.07073334,0.18390870,0.13315036,0.25642389
4.18109055,0.94912518,0.53998624,0.01395931,0.43498772,0.06622564,0.07390982,0.18467053,0.13166993,0.26125282
4.18709355,0.95462493,0.55760865,0.01412287,0.43563730,0.06644193,0.07677389,0.18453146,0.12975629,0.26472104
4.19309655,0.95660959,0.57448986,0.01420965,0.43484845,0.06635415,0.07927507,0.18345265,0.12743711,0.26674385
4.19909955,0.95494279,0.59039060,0.01421599,0.43261820,0.06595417,0.08136938,0.18141771,0.12475095,0.26726439
4.20510255,0.94957254,0.60509081,0.01413994,0.42897620,0.06524075,0.08302048,0.17843235,0.12174448,0.26625508
4.21110555,0.94052559,0.61838903,0.01398131,0.42397938,0.06421930,0.08420057,0.17452342,0.11846961,0.26371822
4.21710855,0.92790027,0.63010158,0.01374167,0.41770624,0.06290145,0.08489103,0.16973754,0.11498068,0.25968573
4.22311156,0.91185799,0.64006191,0.01342425,0.41025127,0.06130456,0.08508278,0.16413921,0.11133182,0.25421807
4.22911456,0.89261407,0.64812023,0.01303385,0.40171957,0.05945097,0.08477633,0.15780855,0.10757463,0.24740225
4.23511756,0.87042811,0.65414359,0.01257667,0.39222212,0.05736731,0.08398153,0.15083874,0.10375632,0.23934917
4.24112056,0.84559449,0.65801649,0.01206011,0.38187163,0.05508358,0.08271704,0.14333325,0.09991823,0.23019033
4.24712356,0.81843322,0.65964212,0.01149257,0.37077928,0.05263235,0.08100956,0.13540299,0.09609495,0.22007392
4.25312656,0.78928152,0.65894415,0.01088320,0.35905244,0.05004785,0.07889278,0.12716337,0.09231394,0.20916071
4.25912956,0.75848644,0.65586909,0.01024163,0.34679319,0.04736513,0.07640624,0.11873149,0.08859559,0.19761963
4.26513257,0.72639850,0.65038904,0.00957772,0.33409790,0.04461928,0.07359408,0.11022350,0.08495381,0.18562342
4.27113557,0.69336667,0.64250461,0.00890132,0.32105746,0.04184467,0.07050363,0.10175220,0.08139693,0.17334435
4.27713857,0.65973457,0.63224790,0.00822205,0.30775840,0.03907438,0.06718414,0.09342495,0.07792890,0.16095031
4.28314157,0.62583791,0.61968520,0.00754904,0.29428438,0.03633965,0.06368546,0.08534194,0.07455067,0.14860131
4.28914457,0.59200300,0.60491920,0.00689082,0.28071823,0.03366946,0.06005687,0.07759493,0.07126168,0.13644653
4.29514757,0.55854631,0.58809052,0.00625515,0.26714407,0.03109028,0.05634601,0.07026633,0.06806131,0.12462197
4.30115058,0.52577474,0.56937818,0.00564891,0.25364962,0.02862585,0.05259795,0.06342875,0.06495023,0.11324885
4.30715358,0.49398647,0.54899910,0.00507804,0.24032827,0.02629713,0.04885448,0.05714493,0.06193159,0.10243259
4.31315658,0.46347221,0.52720628,0.00454755,0.22728104,0.02412231,0.04515356,0.05146806,0.05901193,0.09226252
4.31915958,0.43451656,0.50428584,0.00406149,0.21461817,0.02211687,0.04152889,0.04644242,0.05620191,0.08281224
4.32516258,0.40739936,0.48055272,0.00362301,0.20246028,0.02029377,0.03800973,0.04210423,0.05351657,0.07414047
4.33116558,0.38239684,0.45634540,0.00323444,0.19093914,0.01866362,0.03462079,0.03848274,0.05097551,0.06629238
4.33716858,0.35978241,0.43201965,0.00289737,0.18019793,0.01723489,0.03138228,0.03560146,0.04860255,0.05930130
4.34317159,0.33982707,0.40794150,0.00261275,0.17039108,0.01601414,0.02831012,0.03347935,0.04642534,0.05319068
4.34917459,0.32279922,0.38447985,0.00238101,0.16168363,0.01500624,0.02541609,0.03213210,0.04447460,0.04797609
4.35517759,0.30896399,0.36199885,0.00220217,0.15425014,0.01421456,0.02270822,0.03157321,0.04278326,0.04366740
4.36118059,0.29858193,0.34085043,0.00207592,0.14827325,0.01364115,0.02019107,0.03181498,0.04138542,0.04027068
4.36718359,0.29190704,0.32136711,0.00200175,0.14394180,0.01328688,0.01786613,0.03286931,0.04031533,0.03779005
4.37318659,0.28918428,0.30385551,0.00197903,0.14144849,0.01315151,0.01573220,0.03474818,0.03960623,0.03622916
4.37918959,0.29064629,0.28859050,0.00200703,0.14098722,0.01323381,0.01378575,0.03746394,0.03928927,0.03559236
4.38519260,0.29650959,0.27581044,0.00208499,0.14274992,0.01353149,0.01202129,0.04102917,0.03939245,0.03588546
4.39119560,0.30697006,0.26571316,0.00221215,0.14692288,0.01404130,0.01043175,0.04545638,0.03993966,0.03711599
4.39719860,0.32219768,0.25845315,0.00238770,0.15368262,0.01475889,0.00900877,0.05075724,0.04094977,0.03929303
4.40320160,0.34233077,0.25413954,0.00261081,0.16319117,0.01567877,0.00774302,0.05694157,0.04243585,0.04242654
4.40920460,0.36746943,0.25283502,0.00288053,0.17559080,0.01679421,0.00662446,0.06401605,0.04440451,0.04652618
4.41520760,0.39766853,0.25455552,0.00319577,0.19099828,0.01809713,0.00564264,0.07198259,0.04685530,0.05159978
4.42121061,0.43293019,0.25927050,0.00355521,0.20949861,0.01957798,0.00478685,0.08083661,0.04978030,0.05765135
4.42721361,0.47319598,0.26690378,0.00395718,0.23113848,0.02122558,0.00404638,0.09056501,0.05316374,0.06467881
4.43321661,0.51833906,0.27733474,0.00439964,0.25591954,0.02302703,0.00341065,0.10114424,0.05698179,0.07267153
4.43921961,0.56815656,0.29039989,0.00488001,0.28379182,0.02496758,0.00286935,0.11253819,0.06120240,0.08160775
4.44522261,0.62236264,0.30589467,0.00539514,0.31464748,0.02703053,0.00241257,0.12469632,0.06578534,0.09145203
4.45122561,0.68058254,0.32357547,0.00594122,0.34831538,0.02919717,0.00203089,0.13755195,0.07068234,0.10215293
4.45722861,0.74234827,0.34316206,0.00651372,0.38455672,0.03144674,0.00171545,0.15102086,0.07583730,0.11364091
4.46323162,0.80709635,0.36434024,0.00710737,0.42306227,0.03375647,0.00145800,0.16500040,0.08118680,0.12582687
4.46923462,0.87416811,0.38676504,0.00771616,0.46345153,0.03610165,0.00125092,0.17936909,0.08666071,0.13860115
4.47523762,0.94281316,0.41006444,0.00833336,0.50527415,0.03845580,0.00108724,0.19398697,0.09218298,0.15183341
4.48124062,1.01219621,0.43384378,0.00895160,0.54801395,0.04079091,0.00096067,0.20869661,0.09767270,0.16537329
4.48724362,1.08140778,0.45769096,0.00956296,0.59109567,0.04307773,0.00086556,0.22332503,0.10304532,0.17905209
4.49324662,1.14947863,0.48118251,0.01015915,0.63389463,0.04528628,0.00079690,0.23768642,0.10821415,0.19268533
4.49924962,1.21539816,0.50389046,0.01073163,0.67574909,0.04738626,0.00075030,0.25158570,0.11309195,0.20607632
4.50525263,1.27813624,0.52539015,0.01127186,0.71597517,0.04934778,0.00072201,0.26482289,0.11759280,0.21902061
4.51125563,1.33666813,0.54526866,0.01177155,0.75388393,0.05114193,0.00070884,0.27719812,0.12163404,0.23131124
4.51725863,1.39000169,0.56313388,0.01222286,0.78880007,0.05274165,0.00070820,0.28851721,0.12513823,0.24274452
4.52326163,1.43720605,0.57862380,0.01261870,0.82008164,0.05412245,0.00071809,0.29859758,0.12803528,0.25312632
4.52926463,1.47744049,0.59141587,0.01295299,0.84713987,0.05526323,0.00073706,0.30727427,0.13026430,0.26227841
4.53526763,1.50998257,0.60123590,0.01322087,0.86945839,0.05614712,0.00076429,0.31440585,0.13177550,0.27004477
4.54127064,1.53425401,0.60786628,0.01341894,0.88661105,0.05676218,0.00079952,0.31987986,0.13253173,0.27629745
4.54727364,1.54984321,0.61115304,0.01354546,0.89827730,0.05710204,0.00084313,0.32361767,0.13250979,0.28094172
4.55327664,1.55652327,0.61101134,0.01360043,0.90425461,0.05716645,0.00089616,0.32557833,0.13170132,0.28392035
4.55927964,1.55426435,0.60742922,0.01358572,0.90446717,0.05696164,0.00096031,0.32576129,0.13011336,0.28521669
4.56528264,1.54323986,0.60046918,0.01350507,0.89897042,0.05650045,0.00103798,0.32420784,0.12776832,0.28485641
4.57128564,1.52382566,0.59026756,0.01336401,0.88795127,0.05580235,0.00113231,0.32100105,0.12470359,0.28290776
4.57728864,1.49659239,0.57703162,0.01316981,0.87172368,0.05489313,0.00124720,0.31626422,0.12097066,0.27948038
4.58329165,1.46229086,0.56103430,0.01293125,0.85072006,0.05380442,0.00138730,0.31015787,0.11663372,0.27472258
4.58929465,1.42183112,0.54260705,0.01265840,0.82547862,0.05257301,0.00155802,0.30287531,0.11176798,0.26881717
4.59529765,1.37625588,0.52213074,0.01236232,0.79662736,0.05123989,0.00176555,0.29463696,0.10645762,0.26197620
4.60130065,1.32670953,0.50002525,0.01205479,0.76486535,0.04984923,0.00201676,0.28568372,0.10079349,0.25443444
4.60730365,1.27440379,0.47673805,0.01174786,0.73094215,0.04844709,0.00231920,0.27626949,0.09487066,0.24644227
4.61330665,1.22058166,0.45273234,0.01145357,0.69563622,0.04708014,0.00268098,0.26665334,0.08878596,0.23825797
4.61930965,1.16648096,0.42847523,0.01118351,0.65973327,0.04579431,0.00311069,0.25709149,0.08263556,0.23013983
4.62531266,1.11329904,0.40442650,0.01094849,0.62400550,0.04463338,0.00361724,0.24782951,0.07651265,0.22233837
4.63131566,1.06216009,0.38102839,0.01075821,0.58919233,0.04363771,0.00420974,0.23909511,0.07050540,0.21508894
4.63731866,1.01408606,0.35869676,0.01062094,0.55598356,0.04284299,0.00489730,0.23109162,0.06469516,0.20860506
4.64332166,0.96997256,0.33781412,0.01054325,0.52500532,0.04227921,0.00568879,0.22399260,0.05915504,0.20307252
4.64932466,0.93057019,0.31872444,0.01052986,0.49680931,0.04196976,0.00659271,0.21793770,0.05394886,0.19864468
4.65532766,0.89647193,0.30173016,0.01058347,0.47186543,0.04193077,0.00761691,0.21302977,0.04913041,0.19543890
4.66133067,0.86810680,0.28709114,0.01070467,0.45055794,0.04217065,0.00876837,0.20933357,0.04474323,0.19353430
4.66733367,0.84573965,0.27502548,0.01089200,0.43318491,0.04268997,0.01005303,0.20687575,0.04082058,0.19297081
4.67333667,0.82947676,0.26571201,0.01114194,0.41996078,0.04348145,0.01147555,0.20564634,0.03738585,0.19374960
