energy_ev,total_up,Ag_p_up,Ag_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-4.63731866,1.74041066,0.10140743,1.20456876,0.26648332,0.27874950,0.00096839,0.04547674,0.00645607,0.19598869
-4.63131566,1.66224952,0.09642911,1.14739003,0.26389191,0.26864229,0.00107675,0.04215542,0.00627481,0.18420968
-4.62531266,1.59575370,0.09254791,1.09776227,0.26354538,0.26024300,0.00119524,0.03927606,0.00612345,0.17437244
-4.61930965,1.54166649,0.08980598,1.05618224,0.26555639,0.25368631,0.00132314,0.03686093,0.00600541,0.16657229
-4.61330665,1.50053974,0.08823078,1.02301636,0.27000007,0.24907799,0.00145947,0.03492665,0.00592345,0.16088254
-4.60730365,1.47273309,0.08783603,0.99850071,0.27691280,0.24649315,0.00160298,0.03348464,0.00587970,0.15735551
-4.60130065,1.45841726,0.08862293,0.98274386,0.28629200,0.24597529,0.00175218,0.03254172,0.00587561,0.15602378
-4.59529765,1.45758102,0.09058154,0.97573242,0.29809687,0.24753586,0.00190536,0.03210066,0.00591194,0.15690153
-4.58929465,1.47004156,0.09369221,0.97733885,0.31225020,0.25115462,0.00206059,0.03216072,0.00598879,0.15998582
-4.58329165,1.49545776,0.09792699,0.98733146,0.32864107,0.25678060,0.00221581,0.03271816,0.00610563,0.16525779
-4.57728864,1.53334591,0.10325101,1.00538588,0.34712842,0.26433377,0.00236881,0.03376664,0.00626134,0.17268365
-4.57128564,1.58309709,0.10962368,1.03109788,0.36754529,0.27370729,0.00251734,0.03529750,0.00645429,0.18221545
-4.56528264,1.64399571,0.11699972,1.06399675,0.38970374,0.28477026,0.00265914,0.03729998,0.00668238,0.19379159
-4.55927964,1.71523843,0.12532993,1.10355894,0.41340006,0.29737098,0.00279203,0.03976128,0.00694312,0.20733703
-4.55327664,1.79595284,0.13456170,1.14922139,0.43842025,0.31134047,0.00291392,0.04266647,0.00723375,0.22276313
-4.54727364,1.88521530,0.14463923,1.20039414,0.46454544,0.32649618,0.00302291,0.04599836,0.00755126,0.23996743
-4.54127064,1.98206736,0.15550353,1.25647195,0.49155716,0.34264587,0.00311734,0.04973722,0.00789251,0.25883299
-4.53526763,2.08553048,0.16709207,1.31684444,0.51924216,0.35959131,0.00319585,0.05386041,0.00825428,0.27922780
-4.52926463,2.19461868,0.17933831,1.38090476,0.54739664,0.37713201,0.00325737,0.05834202,0.00863332,0.30100407
-4.52326163,2.30834910,0.19217103,1.44805671,0.57582981,0.39506853,0.00330120,0.06315245,0.00902641,0.32399758
-4.51725863,2.42575040,0.20551357,1.51772017,0.60436647,0.41320558,0.00332700,0.06825799,0.00943038,0.34802734
-4.51125563,2.54586925,0.21928309,1.58933516,0.63284881,0.43135479,0.00333481,0.07362054,0.00984214,0.37289541
-4.50525263,2.66777516,0.23338983,1.66236453,0.66113710,0.44933693,0.00332502,0.07919737,0.01025871,0.39838736
-4.49924962,2.79056393,0.24773658,1.73629569,0.68910948,0.46698390,0.00329836,0.08494099,0.01067719,0.42427308
-4.49324662,2.91336025,0.26221837,1.81064150,0.71666077,0.48414021,0.00325589,0.09079919,0.01109476,0.45030839
-4.48724362,3.03531968,0.27672240,1.88494063,0.74370052,0.50066415,0.00319891,0.09671536,0.01150870,0.47623721
-4.48124062,3.15563049,0.29112838,1.95875770,0.77015020,0.51642858,0.00312896,0.10262884,0.01191634,0.50179449
-4.47523762,3.27351563,0.30530917,2.03168326,0.79593995,0.53132153,0.00304776,0.10847558,0.01231507,0.52670978
-4.46923462,3.38823500,0.31913190,2.10333391,0.82100477,0.54524639,0.00295715,0.11418901,0.01270231,0.55071146
-4.46323162,3.49908824,0.33245942,2.17335251,0.84528062,0.55812208,0.00285903,0.11970103,0.01307554,0.57353142
-4.45722861,3.60541801,0.34515212,2.24140862,0.86870040,0.56988291,0.00275533,0.12494318,0.01343226,0.59491012
-4.45122561,3.70661378,0.35707014,2.30719917,0.89119020,0.58047838,0.00264794,0.12984798,0.01377001,0.61460185
-4.44522261,3.80211600,0.36807572,2.37044925,0.91266595,0.58987285,0.00253870,0.13435028,0.01408641,0.63237998
-4.43921961,3.89142059,0.37803591,2.43091307,0.93303062,0.59804513,0.00242933,0.13838874,0.01437916,0.64804196
-4.43321661,3.97408348,0.38682524,2.48837498,0.95217237,0.60498797,0.00232143,0.14190720,0.01464604,0.66141400
-4.42721361,4.04972537,0.39432856,2.54265059,0.96996361,0.61070759,0.00221643,0.14485610,0.01488500,0.67235508
-4.42121061,4.11803625,0.40044372,2.59358795,0.98626120,0.61522309,0.00211561,0.14719372,0.01509417,0.68076022
-4.41520760,4.17877999,0.40508423,2.64106888,1.00090803,0.61856591,0.00202007,0.14888730,0.01527192,0.68656290
-4.40920460,4.23179872,0.40818163,2.68501039,1.01373575,0.62077938,0.00193071,0.14991402,0.01541690,0.68973652
-4.40320160,4.27701725,0.40968762,2.72536641,1.02456895,0.62191819,0.00184828,0.15026167,0.01552809,0.69029476
-4.39719860,4.31444727,0.40957585,2.76212971,1.03323052,0.62204810,0.00177334,0.14992916,0.01560489,0.68829112
-4.39119560,4.34419156,0.40784331,2.79533413,1.03954816,0.62124566,0.00170632,0.14892679,0.01564716,0.68381735
-4.38519260,4.36644799,0.40451126,2.82505710,1.04336170,0.61959811,0.00164747,0.14727616,0.01565530,0.67700109
-4.37918959,4.38151319,0.39962566,2.85142226,1.04453115,0.61720336,0.00159695,0.14500989,0.01563029,0.66800277
-4.37318659,4.38978567,0.39325716,2.87460210,1.04294487,0.61417013,0.00155480,0.14217110,0.01557377,0.65701187
-4.36718359,4.39176797,0.38550037,2.89482026,1.03852770,0.61061806,0.00152096,0.13881257,0.01548810,0.64424272
-4.36118059,4.38806751,0.37647277,2.91235337,1.03124841,0.60667791,0.00149531,0.13499571,0.01537642,0.62992998
-4.35517759,4.37939552,0.36631286,2.92753171,1.02112625,0.60249162,0.00147769,0.13078936,0.01524264,0.61432394
-4.34917459,4.36656360,0.35517790,2.94073874,1.00823597,0.59821221,0.00146790,0.12626835,0.01509149,0.59768571
-4.34317159,4.35047732,0.34324098,2.95240871,0.99271109,0.59400334,0.00146569,0.12151195,0.01492853,0.58028253
-4.33716858,4.33212647,0.33068776,2.96302229,0.97474500,0.59003848,0.00147084,0.11660222,0.01476008,0.56238313
-4.33116558,4.31257163,0.31771257,2.97309990,0.95458983,0.58649959,0.00148310,0.11162227,0.01459318,0.54425334
-4.32516258,4.29292694,0.30451440,2.98319264,0.93255278,0.58357515,0.00150225,0.10665451,0.01443551,0.52615189
-4.31915958,4.27433911,0.29129244,2.99387087,0.90899017,0.58145752,0.00152803,0.10177893,0.01429524,0.50832652
-4.31315658,4.25796307,0.27824163,3.00571068,0.88429913,0.58033963,0.00156020,0.09707136,0.01418087,0.49101039
-4.30715358,4.24493491,0.26554816,3.01927869,0.85890747,0.58041100,0.00159851,0.09260199,0.01410106,0.47441875
-4.30115058,4.23634280,0.25338511,3.03511562,0.83326182,0.58185310,0.00164268,0.08843389,0.01406435,0.45874604
-4.29514757,4.23319708,0.24190847,3.05371949,0.80781479,0.58483431,0.00169238,0.08462177,0.01407898,0.44416326
-4.28914457,4.23640075,0.23125346,3.07552906,0.78301150,0.58950448,0.00174724,0.08121099,0.01415256,0.43081581
-4.28314157,4.24672155,0.22153157,3.10090847,0.75927620,0.59598940,0.00180680,0.07823679,0.01429185,0.41882169
-4.27713857,4.26476693,0.21282819,3.13013382,0.73699942,0.60438539,0.00187054,0.07572379,0.01450243,0.40827017
-4.27113557,4.29096324,0.20520104,3.16338237,0.71652630,0.61475424,0.00193781,0.07368576,0.01478848,0.39922101
-4.26513257,4.32554011,0.19867945,3.20072505,0.69814660,0.62711881,0.00200786,0.07212570,0.01515253,0.39170417
-4.25912956,4.36852072,0.19326449,3.24212268,0.68208670,0.64145937,0.00207984,0.07103621,0.01559524,0.38572003
-4.25312656,4.41971868,0.18892998,3.28742596,0.66850391,0.65771120,0.00215277,0.07040007,0.01611528,0.38124035
-4.24712356,4.47874147,0.18562429,3.33637943,0.65748337,0.67576326,0.00222561,0.07019109,0.01670920,0.37820964
-4.24112056,4.54500046,0.18327289,3.38862893,0.64903740,0.69545834,0.00229719,0.07037519,0.01737140,0.37654720
-4.23511756,4.61772682,0.18178154,3.44373230,0.64310747,0.71659462,0.00236633,0.07091158,0.01809414,0.37614965
-4.22911456,4.69599266,0.18103996,3.50117246,0.63956834,0.73892867,0.00243183,0.07175411,0.01886768,0.37689394
-4.22311156,4.77873634,0.18092587,3.56037230,0.63823437,0.76217979,0.00249248,0.07285268,0.01968041,0.37864071
-4.21710855,4.86479064,0.18130922,3.62071048,0.63886743,0.78603568,0.00254718,0.07415464,0.02051913,0.38123802
-4.21110555,4.95291272,0.18205641,3.68153721,0.64118618,0.81015916,0.00259493,0.07560623,0.02136930,0.38452514
-4.20510255,5.04181444,0.18303448,3.74218948,0.64487623,0.83419577,0.00263489,0.07715388,0.02221546,0.38833649
-4.19909955,5.13019209,0.18411493,3.80200492,0.64960072,0.85778199,0.00266645,0.07874548,0.02304158,0.39250545
-4.19309655,5.21675435,0.18517720,3.86033386,0.65501105,0.88055389,0.00268928,0.08033147,0.02383151,0.39686807
-4.18709355,5.30024793,0.18611170,3.91654944,0.66075726,0.90215586,0.00270333,0.08186577,0.02456943,0.40126645
-4.18109055,5.37948041,0.18682223,3.97005561,0.66649791,0.92224923,0.00270892,0.08330658,0.02524031,0.40555175
-4.17508754,5.45333995,0.18722782,4.02029330,0.67190904,0.94052050,0.00270675,0.08461696,0.02583034,0.40958680
-4.16908454,5.52081220,0.18726403,4.06674509,0.67669217,0.95668903,0.00269788,0.08576530,0.02632731,0.41324827
-4.16308154,5.58099441,0.18688360,4.10893882,0.68058116,0.97051395,0.00268381,0.08672554,0.02672102,0.41642837
-4.15707854,5.63310745,0.18605659,4.14645093,0.68334790,0.98180022,0.00266643,0.08747736,0.02700354,0.41903602
-4.15107554,5.67650615,0.18477004,4.17890990,0.68480673,0.99040363,0.00264803,0.08800611,0.02716950,0.42099768
-4.14507254,5.71068849,0.18302723,4.20600053,0.68481772,0.99623475,0.00263125,0.08830277,0.02721618,0.42225775
-4.13906953,5.73530409,0.18084659,4.22746934,0.68328877,0.99926171,0.00261911,0.08836373,0.02714368,0.42277869
-4.13306653,5.75016239,0.17826041,4.24313148,0.68017662,0.99951178,0.00261489,0.08819056,0.02695484,0.42254086
-4.12706353,5.75524040,0.17531328,4.25287899,0.67548688,0.99707175,0.00262214,0.08778973,0.02665522,0.42154215
-4.12106053,5.75069011,0.17206058,4.25669041,0.66927296,0.99208709,0.00264463,0.08717229,0.02625291,0.41979749
-4.11505753,5.73684490,0.16856675,4.25464090,0.66163420,0.98475980,0.00268623,0.08635353,0.02575830,0.41733825
-4.10905453,5.71422442,0.16490370,4.24691255,0.65271303,0.97534514,0.00275090,0.08535266,0.02518380,0.41421158
-4.10305153,5.68353707,0.16114910,4.23380368,0.64269135,0.96414701,0.00284257,0.08419243,0.02454350,0.41047962
-4.09704852,5.64567908,0.15738485,4.21573618,0.63178600,0.95151224,0.00296508,0.08289874,0.02385277,0.40621866
-4.09104552,5.60172916,0.15369540,4.19325995,0.62024350,0.93782364,0.00312209,0.08150028,0.02312789,0.40151817
-4.08504252,5.55293794,0.15016627,4.16705328,0.60833412,0.92349209,0.00331699,0.08002806,0.02238557,0.39647966
-4.07903952,5.50071114,0.14688241,4.13791832,0.59634516,0.90894750,0.00355280,0.07851491,0.02164260,0.39121534
-4.07303652,5.44658634,0.14392666,4.10677114,0.58457375,0.89462914,0.00383208,0.07699494,0.02091541,0.38584649
-4.06703352,5.39220287,0.14137813,4.07462589,0.57331924,0.88097513,0.00415681,0.07550298,0.02021965,0.38050159
-4.06103052,5.33926533,0.13931058,4.04257308,0.56287523,0.86841174,0.00452832,0.07407385,0.01956991,0.37531403
-4.05502751,5.28950131,0.13779073,4.01175246,0.55352161,0.85734237,0.00494720,0.07274166,0.01897933,0.37041961
-4.04902451,5.24461451,0.13687663,3.98332122,0.54551673,0.84813685,0.00541317,0.07153904,0.01845941,0.36595362
-4.04302151,5.20623476,0.13661598,3.95841857,0.53908997,0.84112121,0.00592508,0.07049631,0.01801971,0.36204771
-4.03701851,5.17586693,0.13704456,3.93812817,0.53443498,0.83656828,0.00648078,0.06964067,0.01766774,0.35882656
-4.03101551,5.15484068,0.13818480,3.92344012,0.53170385,0.83468960,0.00707713,0.06899539,0.01740883,0.35640449
-4.02501251,5.14426347,0.14004447,3.91521415,0.53100244,0.83562883,0.00770994,0.06857906,0.01724609,0.35488204
-4.01900950,5.14497899,0.14261574,3.91414588,0.53238713,0.83945692,0.00837400,0.06840493,0.01718035,0.35434279
-4.01300650,5.15753300,0.14587447,3.92073787,0.53586304,0.84616950,0.00906312,0.06848035,0.01721031,0.35485050
-4.00700350,5.18214865,0.14977998,3.93527695,0.54138396,0.85568634,0.00977016,0.06880641,0.01733252,0.35644669
-4.00100050,5.21871247,0.15427523,3.95781917,0.54885397,0.86785317,0.01048717,0.06937772,0.01754162,0.35914885
-3.99499750,5.26677206,0.15928758,3.98818309,0.55813067,0.88244576,0.01120546,0.07018248,0.01783048,0.36294942
-3.98899450,5.32554597,0.16472998,4.02595204,0.56903001,0.89917613,0.01191580,0.07120270,0.01819044,0.36781551
-3.98299150,5.39394544,0.17050279,4.07048538,0.58133242,0.91770069,0.01260857,0.07241468,0.01861155,0.37368955
-3.97698849,5.47060737,0.17649610,4.12093822,0.59479009,0.93763006,0.01327398,0.07378982,0.01908285,0.38049080
-3.97098549,5.55393720,0.18259242,4.17628892,0.60913509,0.95854007,0.01390228,0.07529546,0.01959272,0.38811772
-3.96498249,5.64215990,0.18866986,4.23537318,0.62408791,0.97998374,0.01448398,0.07689610,0.02012913,0.39645114
-3.95897949,5.73337704,0.19460553,4.29692304,0.63936617,1.00150357,0.01501009,0.07855462,0.02067999,0.40535805
-3.95297649,5.82562746,0.20027910,4.35960929,0.65469316,1.02264382,0.01547235,0.08023364,0.02123346,0.41469599
-3.94697349,5.91694909,0.20557637,4.42208539,0.66980571,1.04296238,0.01586344,0.08189691,0.02177826,0.42431767
-3.94097049,6.00543933,0.21039277,4.48303088,0.68446136,1.06204164,0.01617717,0.08351068,0.02230392,0.43407589
-3.93496748,6.08931166,0.21463646,4.54119270,0.69844433,1.07949829,0.01640867,0.08504491,0.02280105,0.44382831
-3.92896448,6.16694621,0.21823113,4.59542251,0.71157026,1.09499158,0.01655447,0.08647437,0.02326153,0.45344198
-3.92296148,6.23693252,0.22111821,4.64470880,0.72368957,1.10822985,0.01661265,0.08777948,0.02367867,0.46279747
-3.91695848,6.29810299,0.22325844,4.68820246,0.73468936,1.11897538,0.01658285,0.08894688,0.02404736,0.47179235
-3.91095548,6.34955597,0.22463270,4.72523500,0.74449386,1.12704736,0.01646631,0.08996973,0.02436405,0.48034390
-3.90495248,6.39066807,0.22524214,4.75532906,0.75306356,1.13232307,0.01626577,0.09084768,0.02462680,0.48839098
-3.89894947,6.42109556,0.22510748,4.77820089,0.76039308,1.13473742,0.01598546,0.09158645,0.02483520,0.49589494
-3.89294647,6.44076524,0.22426767,4.79375520,0.76650794,1.13428092,0.01563091,0.09219721,0.02499028,0.50283947
-3.88694347,6.44985566,0.22277775,4.80207279,0.77146050,1.13099635,0.01520882,0.09269563,0.02509432,0.50922960
-3.88094047,6.44876976,0.22070632,4.80339183,0.77532515,1.12497427,0.01472685,0.09310070,0.02515065,0.51508969
-3.87493747,6.43810061,0.21813242,4.79808393,0.77819306,1.11634763,0.01419345,0.09343349,0.02516346,0.52046058
-3.86893447,6.41859165,0.21514219,4.78662607,0.78016666,1.10528568,0.01361754,0.09371569,0.02513750,0.52539603
-3.86293147,6.39109354,0.21182541,4.76956994,0.78135409,1.09198749,0.01300838,0.09396823,0.02507788,0.52995867
-3.85692846,6.35651940,0.20827196,4.74751005,0.78186372,1.07667510,0.01237529,0.09420997,0.02498975,0.53421547
-3.85092546,6.31580032,0.20456857,4.72105191,0.78179909,1.05958667,0.01172740,0.09445651,0.02487814,0.53823316
-3.84492246,6.26984311,0.20079582,4.69078197,0.78125424,1.04096978,0.01107352,0.09471918,0.02474767,0.54207358
-3.83891946,6.21949172,0.19702554,4.65724014,0.78030974,1.02107495,0.01042191,0.09500434,0.02460244,0.54578943
-3.83291646,6.16549414,0.19331880,4.62089640,0.77902950,1.00014962,0.00978015,0.09531292,0.02444584,0.54942042
-3.82691346,6.10847562,0.18972444,4.58213210,0.77745849,0.97843276,0.00915504,0.09564029,0.02428047,0.55299013
-3.82091046,6.04891942,0.18627823,4.54122671,0.77562143,0.95615014,0.00855251,0.09597640,0.02410810,0.55650372
-3.81490745,5.98715554,0.18300261,4.49835040,0.77352262,0.93351044,0.00797758,0.09630630,0.02392965,0.55994664
-3.80890445,5.92335762,0.17990711,4.45356258,0.77114683,0.91070228,0.00743434,0.09661077,0.02374520,0.56328447
-3.80290145,5.85754794,0.17698919,4.40681617,0.76846137,0.88789225,0.00692600,0.09686726,0.02355409,0.56646379
-3.79689845,5.78961009,0.17423561,4.35796740,0.76541916,0.86522392,0.00645493,0.09705095,0.02335498,0.56941426
-3.79089545,5.71930830,0.17162408,4.30679016,0.76196285,0.84281789,0.00602270,0.09713590,0.02314599,0.57205168
-3.78489245,5.64631259,0.16912526,4.25299447,0.75802974,0.82077277,0.00563021,0.09709619,0.02292480,0.57428206
-3.77888944,5.57022814,0.16670484,4.19624775,0.75355726,0.79916707,0.00527777,0.09690710,0.02268877,0.57600625
-3.77288644,5.49062755,0.16432562,4.13619799,0.74848885,0.77806179,0.00496522,0.09654607,0.02243512,0.57712525
-3.76688344,5.40708427,0.16194964,4.07249762,0.74277990,0.75750357,0.00469199,0.09599366,0.02216100,0.57754562
-3.76088044,5.31920558,0.15954005,4.00482696,0.73640337,0.73752819,0.00445722,0.09523424,0.02186364,0.57718493
-3.75487744,5.22666350,0.15706285,3.93291617,0.72935480,0.71816416,0.00425985,0.09425653,0.02154041,0.57597678
-3.74887444,5.12922221,0.15448827,3.85656477,0.72165637,0.69943616,0.00409867,0.09305389,0.02118896,0.57387521
-3.74287144,5.02676067,0.15179190,3.77565794,0.71335975,0.68136812,0.00397238,0.09162448,0.02080726,0.57085828
-3.73686843,4.91928948,0.14895549,3.69017889,0.70454735,0.66398567,0.00387962,0.08997111,0.02039367,0.56693039
-3.73086543,4.80696133,0.14596741,3.60021705,0.69533204,0.64731783,0.00381897,0.08810108,0.01994700,0.56212353
-3.72486243,4.69007450,0.14282282,3.50597168,0.68585503,0.63139775,0.00378899,0.08602572,0.01946655,0.55649698
-3.71885943,4.56906977,0.13952355,3.40775107,0.67628205,0.61626252,0.00378816,0.08375995,0.01895215,0.55013578
-3.71285643,4.44452067,0.13607774,3.30596756,0.66679796,0.60195191,0.00381490,0.08132169,0.01840423,0.54314781
-3.70685343,4.31711803,0.13249932,3.20112856,0.65759999,0.58850631,0.00386753,0.07873127,0.01782378,0.53565972
-3.70085043,4.18764965,0.12880732,3.09382441,0.64888995,0.57596386,0.00394424,0.07601077,0.01721245,0.52781188
-3.69484742,4.05697618,0.12502510,2.98471348,0.64086584,0.56435699,0.00404308,0.07318349,0.01657254,0.51975269
-3.68884442,3.92600466,0.12117958,2.87450548,0.63371331,0.55370875,0.00416198,0.07027335,0.01590703,0.51163238
-3.68284142,3.79566097,0.11730044,2.76394354,0.62759742,0.54402905,0.00429873,0.06730439,0.01521961,0.50359688
-3.67683842,3.66686262,0.11341937,2.65378602,0.62265531,0.53531125,0.00445102,0.06430033,0.01451466,0.49578185
-3.67083542,3.54049324,0.10956944,2.54478872,0.61899007,0.52752929,0.00461649,0.06128422,0.01379728,0.48830742
-3.66483242,3.41737993,0.10578451,2.43768817,0.61666635,0.52063573,0.00479285,0.05827810,0.01307325,0.48127369
-3.65882941,3.29827439,0.10209888,2.33318669,0.61570783,0.51456082,0.00497791,0.05530283,0.01234904,0.47475750
-3.65282641,3.18383876,0.09854691,2.23193952,0.61609686,0.50921285,0.00516972,0.05237787,0.01163174,0.46881035
-3.64682341,3.07463633,0.09516286,2.13454460,0.61777625,0.50447976,0.00536672,0.04952125,0.01092908,0.46345779
-3.64082041,2.97112756,0.09198085,2.04153500,0.62065308,0.50023211,0.00556784,0.04674946,0.01024930,0.45870015
-3.63481741,2.87367109,0.08903479,1.95337412,0.62460432,0.49632728,0.00577267,0.04407747,0.00960114,0.45451459
-3.62881441,2.78252924,0.08635849,1.87045358,0.62948386,0.49261465,0.00598156,0.04151879,0.00899378,0.45085829
-3.62281141,2.69787746,0.08398570,1.79309360,0.63513055,0.48894170,0.00619573,0.03908551,0.00843671,0.44767252
-3.61680840,2.61981657,0.08195013,1.72154533,0.64137663,0.48516052,0.00641740,0.03678838,0.00793972,0.44488737
-3.61080540,2.54838685,0.08028546,1.65599488,0.64805609,0.48113454,0.00664979,0.03463693,0.00751276,0.44242677
-3.60480240,2.48358268,0.07902521,1.59656843,0.65501227,0.47674503,0.00689716,0.03263955,0.00716588,0.44021350
-3.59879940,2.42536664,0.07820244,1.54333784,0.66210430,0.47189703,0.00716476,0.03080358,0.00690912,0.43817378
-3.59279640,2.37368189,0.07784938,1.49632620,0.66921192,0.46652440,0.00745877,0.02913538,0.00675243,0.43624129
-3.58679340,2.32846179,0.07799680,1.45551290,0.67623830,0.46059356,0.00778613,0.02764041,0.00670552,0.43436025
-3.58079040,2.28963622,0.07867324,1.42083766,0.68311085,0.45410597,0.00815436,0.02632322,0.00677775,0.43248744
-3.57478739,2.25713388,0.07990404,1.39220327,0.68977981,0.44709880,0.00857134,0.02518749,0.00697796,0.43059304
