energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-0.00900450,4.15503407,0.13209234,0.91554958,2.00940527,1.47199432,0.15266026,0.64695291,0.30127320,0.48813904
-0.00300150,4.15113249,0.13499423,0.92622750,2.04370762,1.46355508,0.14733974,0.63501071,0.29695472,0.49478672
0.00300150,4.14394105,0.13761590,0.93504298,2.07712198,1.45366844,0.14190023,0.62259539,0.29301596,0.50202417
0.00900450,4.13258317,0.13989079,0.94174074,2.10859352,1.44215256,0.13638279,0.60980057,0.28929379,0.50953335
0.01500750,4.11637904,0.14176598,0.94611592,2.13716951,1.42890999,0.13082675,0.59673840,0.28563213,0.51701481
0.02101051,4.09485864,0.14320300,0.94801890,2.16202302,1.41392663,0.12526906,0.58353741,0.28188655,0.52419488
0.02701351,4.06776673,0.14417803,0.94735819,2.18247142,1.39726745,0.11974392,0.57033998,0.27792825,0.53083162
0.03301651,4.03505940,0.14468170,0.94410121,2.19798887,1.37906913,0.11428244,0.55729945,0.27364742,0.53671914
0.03901951,3.99689255,0.14471826,0.93827289,2.20821252,1.35952992,0.10891254,0.54457701,0.26895577,0.54169029
0.04502251,3.95360267,0.14430435,0.92995231,2.21294242,1.33889728,0.10365890,0.53233836,0.26378819,0.54561760
0.05102551,3.90568084,0.14346736,0.91926732,2.21213522,1.31745372,0.09854296,0.52075031,0.25810350,0.54841254
0.05702851,3.85374132,0.14224340,0.90638765,2.20589238,1.29550166,0.09358304,0.50997736,0.25188430,0.55002312
0.06303152,3.79848624,0.14067509,0.89151664,2.19444349,1.27334782,0.08879440,0.50017850,0.24513595,0.55043023
0.06903452,3.74066825,0.13880918,0.87488213,2.17812587,1.25128820,0.08418940,0.49150427,0.23788475,0.54964281
0.07503752,3.68105316,0.13669422,0.85672688,2.15736160,1.22959407,0.07977761,0.48409431,0.23017550,0.54769223
0.08104052,3.62038459,0.13437830,0.83729911,2.13263328,1.20849992,0.07556590,0.47807542,0.22206847,0.54462638
0.08704352,3.55935249,0.13190706,0.81684348,2.10445989,1.18819385,0.07155860,0.47356040,0.21363608,0.54050361
0.09304652,3.49856743,0.12932197,0.79559320,2.07337402,1.16881095,0.06775759,0.47064753,0.20495933,0.53538720
0.09904952,3.43854178,0.12665911,0.77376335,2.03990170,1.15042995,0.06416248,0.46942083,0.19612429,0.52934038
0.10505253,3.37967899,0.12394830,0.75154607,2.00454561,1.13307336,0.06077074,0.46995110,0.18721864,0.52242249
0.11105553,3.32227113,0.12121279,0.72910748,1.96777260,1.11671088,0.05757798,0.47229738,0.17832863,0.51468628
0.11705853,3.26650472,0.11846944,0.70658667,1.93000562,1.10126600,0.05457816,0.47650904,0.16953634,0.50617653
0.12306153,3.21247393,0.11572924,0.68409655,1.89162024,1.08662525,0.05176391,0.48262787,0.16091751,0.49693001
0.12906453,3.16020012,0.11299834,0.66172648,1.85294538,1.07264940,0.04912693,0.49069020,0.15253989,0.48697674
0.13506753,3.10965570,0.11027928,0.63954633,1.81426771,1.05918600,0.04665832,0.50072861,0.14446212,0.47634222
0.14107054,3.06079055,0.10757247,0.61761161,1.77583868,1.04608230,0.04434903,0.51277300,0.13673319,0.46505059
0.14707354,3.01355859,0.10487765,0.59596924,1.73788340,1.03319772,0.04219028,0.52685066,0.12939234,0.45312822
0.15307654,2.96794222,0.10219541,0.57466342,1.70060990,1.02041504,0.04017390,0.54298527,0.12246941,0.44060745
0.15907954,2.92397269,0.09952852,0.55374115,1.66421800,1.00764949,0.03829271,0.56119450,0.11598543,0.42753017
0.16508254,2.88174430,0.09688292,0.53325695,1.62890635,0.99485522,0.03654077,0.58148629,0.10995351,0.41395083
0.17108554,2.84142139,0.09426851,0.51327638,1.59487715,0.98202858,0.03491357,0.60385382,0.10437975,0.39993859
0.17708854,2.80323704,0.09169942,0.49387803,1.56233762,0.96920811,0.03340807,0.62826933,0.09926427,0.38557854
0.18309155,2.76748346,0.08919395,0.47515389,1.53149819,0.95647111,0.03202270,0.65467706,0.09460211,0.37097161
0.18909455,2.73449449,0.08677403,0.45720799,1.50256709,0.94392717,0.03075719,0.68298572,0.09038406,0.35623330
0.19509755,2.70462136,0.08446435,0.44015337,1.47574202,0.93170900,0.02961228,0.71306104,0.08659730,0.34149131
0.20110055,2.67820322,0.08229107,0.42410768,1.45119929,0.91996122,0.02858943,0.74471876,0.08322597,0.32688203
0.20710355,2.65553479,0.08028039,0.40918765,1.42908137,0.90882792,0.02769036,0.77771884,0.08025144,0.31254631
0.21310655,2.63683325,0.07845692,0.39550283,1.40948395,0.89843986,0.02691661,0.81176130,0.07765262,0.29862468
0.21910955,2.62220706,0.07684199,0.38314917,1.39244365,0.88890220,0.02626910,0.84648429,0.07540603,0.28525239
0.22511256,2.61162917,0.07545207,0.37220275,1.37792748,0.88028357,0.02574766,0.88146485,0.07348594,0.27255455
0.23111556,2.60491677,0.07429735,0.36271429,1.36582523,0.87260737,0.02535070,0.91622249,0.07186443,0.26064182
0.23711856,2.60171955,0.07338061,0.35470484,1.35594556,0.86584593,0.02507488,0.95022608,0.07051162,0.24960680
0.24312156,2.60151776,0.07269647,0.34816291,1.34801668,0.85991784,0.02491499,0.98290372,0.06939589,0.23952147
0.24912456,2.60363083,0.07223100,0.34304346,1.34169168,0.85468897,0.02486387,1.01365560,0.06848431,0.23043582
0.25512756,2.60723659,0.07196184,0.33926876,1.33655891,0.84997690,0.02491255,1.04186945,0.06774324,0.22237780
0.26113057,2.61140043,0.07185875,0.33673123,1.33215686,0.84555880,0.02505044,1.06693803,0.06713901,0.21535450
0.26713357,2.61511326,0.07188461,0.33529814,1.32799315,0.84118220,0.02526576,1.08827801,0.06663884,0.20935468
0.27313657,2.61733628,0.07199678,0.33481783,1.32356653,0.83657810,0.02554598,1.10534936,0.06621182,0.20435225
0.27913957,2.61705030,0.07214881,0.33512737,1.31839105,0.83147567,0.02587841,1.11767460,0.06583002,0.20031076
0.28514257,2.61330704,0.07229235,0.33606091,1.31202084,0.82561766,0.02625080,1.12485675,0.06546956,0.19718835
0.29114557,2.60527956,0.07237925,0.33745858,1.30407442,0.81877569,0.02665200,1.12659542,0.06511175,0.19494311
0.29714857,2.59230902,0.07236355,0.33917515,1.29425696,0.81076441,0.02707252,1.12269992,0.06474404,0.19353834
0.30315158,2.57394530,0.07220353,0.34108811,1.28237942,0.80145394,0.02750515,1.11309910,0.06436092,0.19294753
0.30915458,2.54997911,0.07186347,0.34310469,1.26837329,0.79077957,0.02794532,1.09784704,0.06396457,0.19315863
0.31515758,2.52046372,0.07131516,0.34516736,1.25230026,0.77874843,0.02839148,1.07712462,0.06356529,0.19417757
0.32116058,2.48572535,0.07053906,0.34725748,1.23435605,0.76544263,0.02884521,1.05123658,0.06318167,0.19603063
0.32716358,2.44636137,0.06952500,0.34939703,1.21486822,0.75101874,0.02931119,1.02060435,0.06284047,0.19876567
0.33316658,2.40322649,0.06827251,0.35164809,1.19428800,0.73570356,0.02979708,0.98575486,0.06257623,0.20245208
0.33916958,2.35740772,0.06679066,0.35411039,1.17317656,0.71978658,0.03031306,0.94730593,0.06243062,0.20717963
0.34517259,2.31018933,0.06509749,0.35691680,1.15218630,0.70360938,0.03087137,0.90594884,0.06245154,0.21305611
0.35117559,2.26300976,0.06321901,0.36022728,1.13203816,0.68755275,0.03148561,0.86242880,0.06269205,0.22020410
0.35717859,2.21741258,0.06118794,0.36422141,1.11349620,0.67202197,0.03217004,0.81752433,0.06320913,0.22875695
0.36318159,2.17499411,0.05904211,0.36909019,1.09734039,0.65743128,0.03293873,0.77202629,0.06406243,0.23885434
0.36918459,2.13735026,0.05682281,0.37502730,1.08433939,0.64418823,0.03380477,0.72671750,0.06531290,0.25063755
0.37518759,2.10602498,0.05457291,0.38222055,1.07522420,0.63267863,0.03477946,0.68235369,0.06702150,0.26424482
0.38119060,2.08246291,0.05233512,0.39084387,1.07066417,0.62325296,0.03587161,0.63964646,0.06924803,0.27980696
0.38719360,2.06796797,0.05015027,0.40105016,1.07124634,0.61621475,0.03708698,0.59924889,0.07204997,0.29744348
0.39319660,2.06366960,0.04805584,0.41296563,1.07745885,0.61181145,0.03842780,0.56174402,0.07548158,0.31725930
0.39919960,2.07049769,0.04608463,0.42668559,1.08967923,0.61022809,0.03989252,0.52763653,0.07959309,0.33934223
0.40520260,2.08916658,0.04426380,0.44227198,1.10816753,0.61158394,0.04147575,0.49734765,0.08442999,0.36376109
0.41120560,2.12016825,0.04261421,0.45975270,1.13306466,0.61593202,0.04316836,0.47121308,0.09003251,0.39056460
0.41720860,2.16377392,0.04115009,0.47912258,1.16439531,0.62326145,0.04495778,0.44948383,0.09643514,0.41978079
0.42321161,2.22004321,0.03987903,0.50034587,1.20207523,0.63350216,0.04682845,0.43232941,0.10366619,0.45141667
0.42921461,2.28883939,0.03880228,0.52335994,1.24592190,0.64653163,0.04876245,0.41984312,0.11174727,0.48545828
0.43521761,2.36984903,0.03791539,0.54807999,1.29566783,0.66218302,0.05074013,0.41204876,0.12069281,0.52187047
0.44122061,2.46260456,0.03720896,0.57440417,1.35097555,0.68025438,0.05274088,0.40890840,0.13050937,0.56059651
0.44722361,2.56650772,0.03666971,0.60221895,1.41145318,0.70051799,0.05474385,0.41033059,0.14119481,0.60155732
0.45322661,2.68085275,0.03628157,0.63140433,1.47666977,0.72272976,0.05672870,0.41617870,0.15273736,0.64464999
0.45922961,2.80484764,0.03602683,0.66183847,1.54616959,0.74663782,0.05867619,0.42627889,0.16511453,0.68974582
0.46523262,2.93763283,0.03588737,0.69340161,1.61948458,0.77199025,0.06056874,0.44042754,0.17829188,0.73668786
0.47123562,3.07829664,0.03584577,0.72597903,1.69614469,0.79854149,0.06239084,0.45839780,0.19222187,0.78528792
0.47723862,3.22588741,0.03588630,0.75946297,1.77568574,0.82605742,0.06412929,0.47994527,0.20684271,0.83532368
0.48324162,3.37942247,0.03599584,0.79375356,1.85765482,0.85431900,0.06577336,0.50481271,0.22207748,0.88653586
0.48924462,3.53789473,0.03616455,0.82875871,1.94161341,0.88312461,0.06731475,0.53273381,0.23783357,0.93862609
0.49524762,3.70027754,0.03638637,0.86439327,2.02713858,0.91229121,0.06874755,0.56343613,0.25400263,0.99125594
0.50125063,3.86552894,0.03665934,0.90057743,2.11382265,0.94165457,0.07006802,0.59664326,0.27046116,1.04404729
0.50725363,4.03259624,0.03698564,0.93723485,2.20127197,0.97106882,0.07127435,0.63207646,0.28707187,1.09658476
0.51325663,4.20042186,0.03737147,0.97429038,2.28910529,1.00040558,0.07236648,0.66945570,0.30368585,1.14842030
0.51925963,4.36795118,0.03782672,1.01166798,2.37695219,1.02955282,0.07334584,0.70850045,0.32014567,1.19908016
0.52526263,4.53414279,0.03836447,1.04928857,2.46445201,1.05841379,0.07421526,0.74893009,0.33628934,1.24807433
0.53126563,4.69798126,0.03900032,1.08706836,2.55125356,1.08690603,0.07497884,0.79046418,0.35195508,1.29490829
0.53726863,4.85849210,0.03975159,1.12491730,2.63701571,1.11496045,0.07564198,0.83282251,0.36698676,1.33909666
0.54327164,5.01475841,0.04063645,1.16273807,2.72140878,1.14252070,0.07621154,0.87572501,0.38123981,1.38017845
0.54927464,5.16593809,0.04167297,1.20042523,2.80411667,1.16954246,0.07669592,0.91889149,0.39458736,1.41773305
0.55527764,5.31128072,0.04287812,1.23786472,2.88483936,1.19599280,0.07710539,0.96204134,0.40692628,1.45139634
0.56128064,5.45014271,0.04426682,1.27493350,2.96329545,1.22184926,0.07745229,1.00489303,0.41818283,1.48087599
0.56728364,5.58199954,0.04585095,1.31149937,3.03922442,1.24709873,0.07775128,1.04716365,0.42831753,1.50596510
0.57328664,5.70645402,0.04763853,1.34742075,3.11238824,1.27173576,0.07801956,1.08856851,0.43732902,1.52655338
0.57928964,5.82323975,0.04963289,1.38254666,3.18257205,1.29576052,0.07827690,1.12882080,0.44525646,1.54263507
0.58529265,5.93221925,0.05183207,1.41671666,3.24958378,1.31917620,0.07854563,1.16763175,0.45218041,1.55431308
0.59129565,6.03337659,0.05422829,1.44976101,3.31325271,1.34198600,0.07885037,1.20471106,0.45822188,1.56179888
0.59729865,6.12680500,0.05680771,1.48150110,3.37342708,1.36418984,0.07921769,1.23976819,0.46353955,1.56540796
0.60330165,6.21268981,0.05955028,1.51175022,3.42997087,1.38578096,0.07967545,1.27251421,0.46832508,1.56555096
0.60930465,6.29128815,0.06242990,1.54031491,3.48276026,1.40674267,0.08025206,1.30266480,0.47279681,1.56272078
0.61530765,6.36290620,0.06541474,1.56699696,3.53168001,1.42704543,0.08097551,1.32994404,0.47719179,1.55747603
0.62131066,6.42787584,0.06846784,1.59159609,3.57662018,1.44664461,0.08187232,1.35408930,0.48175667,1.55042177
0.62731366,6.48653169,0.07154784,1.61391353,3.61747361,1.46547910,0.08296636,1.37485689,0.48673777,1.54218816
0.63331666,6.53919022,0.07461001,1.63375621,3.65413434,1.48347088,0.08427776,1.39202856,0.49237064,1.53340805
0.63931966,6.58613179,0.07760738,1.65094169,3.68649719,1.50052571,0.08582169,1.40541833,0.49886973,1.52469460
0.64532266,6.62758663,0.08049195,1.66530347,3.71445853,1.51653505,0.08760746,1.41487955,0.50641859,1.51661966
0.65132566,6.66372529,0.08321610,1.67669648,3.73791811,1.53137886,0.08963759,1.42031160,0.51516102,1.50969406
0.65732866,6.69465366,0.08573391,1.68500256,3.75678178,1.54492949,0.09190722,1.42166612,0.52519368,1.50435040
0.66333167,6.72041262,0.08800253,1.69013538,3.77096472,1.55705618,0.09440380,1.41895199,0.53656042,1.50092908
0.66933467,6.74098181,0.08998344,1.69204470,3.78039495,1.56763010,0.09710701,1.41223910,0.54924872,1.49966796
0.67533767,6.75628699,0.09164357,1.69071955,3.78501666,1.57652950,0.09998904,1.40166036,0.56318835,1.50069603
0.68134067,6.76621034,0.09295629,1.68619017,3.78479306,1.58364490,0.10301524,1.38741179,0.57825236,1.50403106
0.68734367,6.77060284,0.09390212,1.67852854,3.77970862,1.58888384,0.10614500,1.36975069,0.59426038,1.50958125
0.69334667,6.76929819,0.09446925,1.66784753,3.76977049,1.59217522,0.10933299,1.34899189,0.61098413,1.51715061
0.69934967,6.76212746,0.09465378,1.65429860,3.75500915,1.59347290,0.11253059,1.32550207,0.62815479,1.52644774
0.70535268,6.74893407,0.09445972,1.63806844,3.73547855,1.59275868,0.11568754,1.29969268,0.64547216,1.53709750
0.71135568,6.72958874,0.09389869,1.61937460,3.71125574,1.59004438,0.11875369,1.27201155,0.66261487,1.54865521
0.71735868,6.70400413,0.09298947,1.59846053,3.68244067,1.58537330,0.12168085,1.24293367,0.67925154,1.56062253
0.72336168,6.67214894,0.09175731,1.57559037,3.64915618,1.57882103,0.12442459,1.21295160,0.69505222,1.57246478
0.72936468,6.63406152,0.09023308,1.55104385,3.61154872,1.57049564,0.12694594,1.18256590,0.70969963,1.58362884
0.73536768,6.58986266,0.08845230,1.52511157,3.56979008,1.56053747,0.12921297,1.15227586,0.72289984,1.59356126
0.74137069,6.53976756,0.08645421,1.49809089,3.52408007,1.54911850,0.13120213,1.12257106,0.73439188,1.60172594
0.74737369,6.48409658,0.08428065,1.47028276,3.47465039,1.53644131,0.13289933,1.09392373,0.74395592,1.60762097
0.75337669,6.42328450,0.08197515,1.44198924,3.42176933,1.52273783,0.13430070,1.06678226,0.75141980,1.61079415
0.75937969,6.35788762,0.07958195,1.41351206,3.36574712,1.50826758,0.13541295,1.04156576,0.75666355,1.61085689
0.76538269,6.28858843,0.07714521,1.38515170,3.30694135,1.49331554,0.13625350,1.01865975,0.75962198,1.60749605
0.77138569,6.21619687,0.07470823,1.35720711,3.24576191,1.47818943,0.13685006,0.99841267,0.76028521,1.60048353
0.77738869,6.14164792,0.07231291,1.32997565,3.18267487,1.46321633,0.13724001,0.98113331,0.75869722,1.58968346
0.78339170,6.06599478,0.06999925,1.30375290,3.11820466,1.44873862,0.13746931,0.96708869,0.75495272,1.57505673
0.78939470,5.99039743,0.06780496,1.27883235,3.05293396,1.43510903,0.13759124,0.95650242,0.74919245,1.55666285
0.79539770,5.91610642,0.06576525,1.25550442,2.98750091,1.42268495,0.13766476,0.94955330,0.74159729,1.53465925
0.80140070,5.84444186,0.06391256,1.23405491,2.92259337,1.41182192,0.13775274,0.94637397,0.73238155,1.50929786
0.80740370,5.77676831,0.06227647,1.21476256,2.85894012,1.40286642,0.13792002,0.94704972,0.72178580,1.48091931
0.81340670,5.71446592,0.06088358,1.19789596,2.79729915,1.39614826,0.13823139,0.95161732,0.71006952,1.44994486
0.81940970,5.65889891,0.05975734,1.18370963,2.73844337,1.39197264,0.13874961,0.96006403,0.69750406,1.41686629
0.82541271,5.61138249,0.05891796,1.17243966,2.68314418,1.39061228,0.13953340,0.97232687,0.68436601,1.38223409
0.83141571,5.57314922,0.05838224,1.16429886,2.63215362,1.39229980,0.14063557,0.98829230,0.67093142,1.34664421
0.83741871,5.54531623,0.05816332,1.15947190,2.58618570,1.39722078,0.14210140,1.00779652,0.65747076,1.31072385
0.84342171,5.52885427,0.05827047,1.15811037,2.54589771,1.40550768,0.14396709,1.03062646,0.64424489,1.27511643
0.84942471,5.52455963,0.05870879,1.16032823,2.51187219,1.41723478,0.14625860,1.05652164,0.63150196,1.24046627
0.85542771,5.53302968,0.05947890,1.16619768,2.48460020,1.43241452,0.14899066,1.08517696,0.61947505,1.20740326
0.86143072,5.55464251,0.06057667,1.17574550,2.46446643,1.45099504,0.15216613,1.11624636,0.60838053,1.17652777
0.86743372,5.58954093,0.06199289,1.18895012,2.45173648,1.47285911,0.15577565,1.14934738,0.59841686,1.14839613
0.87343672,5.63762088,0.06371308,1.20573919,2.44654666,1.49782438,0.15979757,1.18406638,0.58976356,1.12350700
0.87943972,5.69852392,0.06571731,1.22598781,2.44889639,1.52564470,0.16419818,1.21996432,0.58258020,1.10228873
0.88544272,5.77163370,0.06798015,1.24951726,2.45864320,1.55601244,0.16893216,1.25658282,0.57700511,1.08508808
0.89144572,5.85607593,0.07047075,1.27609423,2.47550035,1.58856171,0.17394335,1.29345034,0.57315374,1.07216040
0.89744872,5.95072157,0.07315303,1.30543058,2.49903691,1.62287210,0.17916564,1.33008810,0.57111641,1.06366154
0.90345173,6.05419318,0.07598603,1.33718350,2.52868032,1.65847307,0.18452412,1.36601577,0.57095563,1.05964172
0.90945473,6.16487436,0.07892442,1.37095640,2.56372130,1.69484877,0.18993638,1.40075657,0.57270281,1.06004144
0.91545773,6.28092263,0.08191916,1.40630046,2.60332109,1.73144326,0.19531395,1.43384192,0.57635478,1.06468986
0.92146073,6.40028616,0.08491831,1.44271718,2.64652126,1.76766640,0.20056385,1.46481551,0.58187010,1.07330565
0.92746373,6.52072507,0.08786791,1.47966216,2.69225591,1.80290025,0.20559030,1.49323697,0.58916573,1.08550059
0.93346673,6.63983801,0.09071304,1.51655041,2.73936678,1.83650645,0.21029645,1.51868525,0.59811416,1.10078603
0.93946973,6.75509479,0.09339890,1.55276338,2.78662107,1.86783451,0.21458626,1.54076199,0.60854159,1.11858235
0.94547274,6.86387574,0.09587193,1.58765803,2.83273233,1.89623138,0.21836635,1.55909504,0.62022745,1.13823120
0.95147574,6.96351803,0.09808099,1.62057803,2.87638422,1.92105228,0.22154799,1.57334237,0.63290561,1.15901075
0.95747874,7.05136911,0.09997844,1.65086704,2.91625721,1.94167295,0.22404897,1.58319660,0.64626750,1.18015332
0.96348174,7.12484652,0.10152127,1.67788404,2.95105766,1.95750315,0.22579561,1.58839023,0.65996740,1.20086535
0.96948474,7.18150316,0.10267203,1.70102023,2.97954893,1.96800125,0.22672449,1.58870152,0.67362992,1.22034895
0.97548774,7.21909625,0.10339976,1.71971713,3.00058369,1.97268953,0.22678430,1.58396108,0.68685943,1.23782459
0.98149075,7.23565768,0.10368069,1.73348519,3.01313638,1.97116973,0.22593732,1.57405885,0.69925145,1.25255401
0.98749375,7.22956307,0.10349882,1.74192205,3.01633478,1.96313820,0.22416084,1.55895121,0.71040543,1.26386260
0.99349675,7.19959641,0.10284636,1.74472958,3.00948932,1.94839992,0.22144818,1.53866773,0.71993849,1.27116042
0.99949975,7.14500695,0.10172392,1.74172875,2.99211876,1.92688068,0.21780947,1.51331724,0.72749958,1.27396088
1.00550275,7.06555518,0.10014056,1.73287146,2.96397102,1.89863655,0.21327197,1.48309252,0.73278323,1.27189633
1.01150575,6.96154471,0.09811362,1.71824829,2.92503773,1.86386011,0.20788005,1.44827325,0.73554243,1.26472985
1.01750875,6.83383775,0.09566831,1.69809171,2.87556171,1.82288255,0.20169466,1.40922670,0.73559978,1.25236256
1.02351176,6.68385208,0.09283726,1.67277403,2.81603635,1.77617147,0.19479234,1.36640573,0.73285631,1.23483627
1.02951476,6.51353858,0.08965967,1.64280001,2.74719677,1.72432392,0.18726381,1.32034394,0.72729758,1.21233107
1.03551776,6.32533928,0.08618054,1.60879398,2.67000245,1.66805477,0.17921213,1.27164782,0.71899647,1.18515806
1.04152076,6.12212665,0.08244958,1.57148196,2.58561195,1.60818057,0.17075041,1.22098588,0.70811251,1.15374759
1.04752376,5.90712626,0.07852010,1.53166930,2.49535034,1.54559940,0.16199930,1.16907508,0.69488771,1.11863333
1.05352676,5.68382532,0.07444777,1.49021460,2.40067058,1.48126731,0.15308414,1.11666482,0.67963891,1.08043306
1.05952976,5.45587094,0.07028942,1.44800125,2.30311036,1.41617231,0.14413200,1.06451909,0.66274695,1.03982706
1.06553277,5.22696194,0.06610166,1.40590754,2.20424599,1.35130688,0.13526865,1.01339744,0.64464311,0.99753492
1.07153577,5.00073896,0.06193971,1.36477683,2.10564543,1.28764008,0.12661557,0.96403525,0.62579343,0.95429204
1.07753877,4.78067726,0.05785614,1.32538914,2.00882211,1.22609038,0.11828706,0.91712446,0.60668148,0.91082663
1.08354177,4.56998671,0.05389978,1.28843523,1.91519163,1.16750044,0.11038768,0.87329508,0.58779047,0.86783837
1.08954477,4.37152301,0.05011473,1.25449462,1.82603298,1.11261459,0.10300989,0.83309855,0.56958534,0.82597934
1.09554777,4.18771369,0.04653948,1.22401818,1.74245568,1.06206016,0.09623216,0.79699339,0.55249579,0.78583820
1.10155078,4.02050145,0.04320630,1.19731625,1.66537410,1.01633312,0.09011751,0.76533382,0.53690076,0.74792791
1.10755378,3.87130680,0.04014073,1.17455262,1.59548979,0.97578868,0.08471252,0.73836175,0.52311523,0.71267727
1.11355678,3.74101100,0.03736130,1.15574449,1.53328217,0.94063698,0.08004686,0.71620231,0.51137971,0.68042662
1.11955978,3.62995899,0.03487950,1.14076829,1.47900762,0.91094390,0.07613334,0.69886327,0.50185298,0.65142718
1.12556278,3.53798174,0.03269988,1.12937101,1.43270663,0.88663692,0.07296845,0.68623817,0.49460819,0.62584407
1.13156578,3.46443599,0.03082042,1.12118627,1.39421845,0.86751536,0.07053335,0.67811302,0.48963260,0.60376234
1.13756878,3.40825901,0.02923300,1.11575429,1.36320192,0.85326472,0.06879530,0.67417633,0.48683069,0.58519539
1.14357179,3.36803538,0.02792409,1.11254482,1.33916165,0.84347412,0.06770942,0.67403197,0.48603064,0.57009531
1.14957479,3.34207241,0.02687555,1.11098180,1.32147783,0.83765615,0.06722076,0.67721436,0.48699365,0.55836405
1.15557779,3.32848037,0.02606546,1.11046872,1.30943833,0.83526822,0.06726655,0.68320541,0.48942571,0.54986511
1.16158079,3.32525415,0.02546914,1.11041341,1.30227153,0.83573438,0.06777855,0.69145242,0.49299125,0.54443468
1.16758379,3.33035246,0.02506002,1.11025135,1.29917847,0.83846684,0.06868548,0.70138642,0.49732792,0.54189186
1.17358679,3.34177155,0.02481068,1.10946633,1.29936284,0.84288620,0.06991530,0.71244009,0.50206195,0.54204741
1.17958979,3.35761041,0.02469370,1.10760793,1.30205773,0.84843974,0.07139743,0.72406468,0.50682323,0.54471051
1.18559280,3.37612511,0.02468248,1.10430501,1.30654809,0.85461704,0.07306469,0.73574524,0.51125956,0.54969345
1.19159580,3.39577058,0.02475196,1.09927482,1.31218830,0.86096240,0.07485493,0.74701369,0.51504944,0.55681405
1.19759880,3.41522883,0.02487921,1.09232769,1.31841428,0.86708390,0.07671236,0.75745925,0.51791284,0.56589594
1.20360180,3.43342311,0.02504384,1.08336718,1.32475008,0.87265872,0.07858846,0.76673596,0.51961955,0.57676673
1.20960480,3.44951855,0.02522831,1.07238601,1.33080906,0.87743486,0.08044254,0.77456711,0.51999484,0.58925466
1.21560780,3.46291028,0.02541801,1.05945818,1.33629017,0.88122946,0.08224183,0.78074653,0.51892237,0.60318382
1.22161081,3.47320066,0.02560130,1.04472797,1.34096985,0.88392406,0.08396127,0.78513700,0.51634428,0.61836875
1.22761381,3.48016795,0.02576929,1.02839651,1.34469064,0.88545732,0.08558292,0.78766593,0.51225864,0.63460876
1.23361681,3.48372897,0.02591561,1.01070671,1.34734733,0.88581581,0.08709516,0.78831884,0.50671470,0.65168260
1.23961981,3.48389863,0.02603606,0.99192758,1.34887197,0.88502368,0.08849167,0.78713105,0.49980610,0.66934417
1.24562281,3.48074929,0.02612815,0.97233879,1.34921874,0.88313179,0.08977026,0.78417838,0.49166281,0.68731953
1.25162581,3.47437288,0.02619072,0.95221620,1.34834998,0.88020721,0.09093180,0.77956726,0.48244218,0.70530588
1.25762881,3.46484830,0.02622348,0.93181933,1.34622422,0.87632381,0.09197912,0.77342503,0.47231968,0.72297269
1.26363182,3.45221645,0.02622659,0.91138127,1.34278720,0.87155430,0.09291610,0.76589105,0.46147999,0.73996519
1.26963482,3.43646441,0.02620034,0.89110146,1.33796640,0.86596455,0.09374696,0.75710907,0.45010878,0.75591034
1.27563782,3.41751972,0.02614492,0.87114171,1.33166949,0.85961024,0.09447587,0.74722121,0.43838569,0.77042506
1.28164082,3.39525517,0.02606018,0.85162546,1.32378673,0.85253605,0.09510679,0.73636401,0.42647883,0.78312652
1.28764382,3.36950341,0.02594565,0.83264010,1.31419717,0.84477737,0.09564362,0.72466638,0.41454086,0.79364408
1.29364682,3.34008026,0.02580050,0.81424206,1.30277808,0.83636421,0.09609063,0.71224969,0.40270687,0.80163236
1.29964982,3.30681476,0.02562373,0.79646410,1.28941688,0.82732690,0.09645311,0.69922948,0.39109385,0.80678482
1.30565283,3.26958376,0.02541434,0.77932412,1.27402471,0.81770304,0.09673816,0.68571870,0.37980166,0.80884712
1.31165583,3.22834805,0.02517160,0.76283486,1.25655057,0.80754499,0.09695557,0.67183189,0.36891512,0.80762972
1.31765883,3.18318746,0.02489539,0.74701348,1.23699486,0.79692719,0.09711865,0.65768977,0.35850699,0.80301897
1.32366183,3.13433182,0.02458643,0.73189040,1.21542132,0.78595260,0.09724498,0.64342382,0.34864136,0.79498601
1.32966483,3.08218534,0.02424665,0.71751661,1.19196646,0.77475756,0.09735689,0.62918004,0.33937706,0.78359329
1.33566783,3.02734225,0.02387942,0.70396889,1.16684546,0.76351455,0.09748177,0.61512176,0.33077074,0.76899795
1.34167084,2.97059193,0.02348973,0.69135235,1.14035420,0.75243235,0.09765185,0.60143075,0.32287929,0.75145223
1.34767384,2.91291286,0.02308431,0.67980024,1.11286696,0.74175347,0.09790381,0.58830671,0.31576134,0.73130061
1.35367684,2.85545501,0.02267168,0.66947070,1.08482974,0.73174870,0.09827785,0.57596466,0.30947764,0.70897386
1.35967984,2.79951139,0.02226207,0.66054091,1.05674952,0.72270903,0.09881643,0.56463063,0.30409038,0.68498035
1.36568284,2.74648003,0.02186724,0.65319867,1.02917988,0.71493528,0.09956273,0.55453548,0.29966129,0.65989477
1.37168584,2.69781820,0.02150028,0.64763215,1.00270376,0.70872587,0.10055880,0.54590748,0.29624891,0.63434491
1.37768884,2.65499145,0.02117529,0.64401841,0.97791412,0.70436364,0.10184361,0.53896380,0.29390500,0.60899697
