energy_ev,total_up,Ag_p_up,Ag_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-1.89394697,3.33060483,0.39356900,0.46294833,1.80505637,2.34796239,0.00443053,0.28299317,0.06276126,0.30958581
-1.88794397,3.20741401,0.38101255,0.44478319,1.76584646,2.26015350,0.00481697,0.27317910,0.06005755,0.29388413
-1.88194097,3.09261262,0.37066845,0.42766330,1.73218208,2.17874326,0.00526877,0.26364788,0.05752688,0.27929839
-1.87593797,2.98750698,0.36259876,0.41170889,1.70500550,2.10482727,0.00578763,0.25447460,0.05519423,0.26591326
-1.86993497,2.89325594,0.35682068,0.39702217,1.68512869,2.03937729,0.00637413,0.24572873,0.05308102,0.25380687
-1.86393197,2.81084647,0.35330517,0.38368566,1.67321295,1.98322148,0.00702767,0.23747254,0.05120482,0.24304847
-1.85792896,2.74107102,0.35197662,0.37176060,1.66975181,1.93702693,0.00774633,0.22975946,0.04957912,0.23369606
-1.85192596,2.68450764,0.35271333,0.36128537,1.67505795,1.90128488,0.00852690,0.22263249,0.04821317,0.22579397
-1.84592296,2.64150389,0.35534927,0.35227422,1.68925486,1.87629949,0.00936477,0.21612282,0.04711169,0.21937072
-1.83991996,2.61216574,0.35967694,0.34471645,1.71227359,1.86218051,0.01025401,0.21024879,0.04627480,0.21443715
-1.83391696,2.59635222,0.36545155,0.33857611,1.74385500,1.85884043,0.01118746,0.20501522,0.04569790,0.21098506
-1.82791396,2.59367695,0.37239649,0.33379259,1.78355785,1.86599651,0.01215683,0.20041337,0.04537169,0.20898636
-1.82191096,2.60351685,0.38021000,0.33028196,1.83077258,1.88317792,0.01315294,0.19642140,0.04528229,0.20839302
-1.81590795,2.62502850,0.38857305,0.32793931,1.88474053,1.90973796,0.01416594,0.19300550,0.04541147,0.20913760
-1.80990495,2.65717185,0.39715804,0.32664203,1.94457826,1.94487144,0.01518560,0.19012167,0.04573709,0.21113456
-1.80390195,2.69874096,0.40563834,0.32625396,2.00930610,1.98763653,0.01620166,0.18771795,0.04623361,0.21428233
-1.79789895,2.74840064,0.41369800,0.32663023,2.07788002,2.03698079,0.01720414,0.18573727,0.04687276,0.21846589
-1.79189595,2.80472786,0.42104158,0.32762273,2.14922559,2.09177035,0.01818374,0.18412044,0.04762437,0.22355993
-1.78589295,2.86625623,0.42740343,0.32908572,2.22227284,2.15082143,0.01913218,0.18280946,0.04845724,0.22943242
-1.77988994,2.93152170,0.43255624,0.33088159,2.29599041,2.21293290,0.02004250,0.18175064,0.04934008,0.23594831
-1.77388694,2.99910746,0.43631817,0.33288617,2.36941767,2.27691884,0.02090934,0.18089757,0.05024251,0.24297329
-1.76788394,3.06768603,0.43855850,0.33499341,2.44169340,2.34163963,0.02172920,0.18021367,0.05113598,0.25037742
-1.76188094,3.13605648,0.43920123,0.33711924,2.51207959,2.40603059,0.02250046,0.17967404,0.05199464,0.25803830
-1.75587794,3.20317511,0.43822661,0.33920408,2.57997940,2.46912671,0.02322355,0.17926669,0.05279612,0.26584383
-1.74987494,3.26817797,0.43567039,0.34121416,2.64494830,2.53008270,0.02390077,0.17899278,0.05352207,0.27369422
-1.74387194,3.33039417,0.43162080,0.34314121,2.70669780,2.58818751,0.02453619,0.17886614,0.05415863,0.28150326
-1.73786893,3.38934936,0.42621337,0.34500077,2.76509155,2.64287254,0.02513538,0.17891172,0.05469656,0.28919877
-1.73186593,3.44475917,0.41962391,0.34682898,2.82013395,2.69371358,0.02570503,0.17916335,0.05513126,0.29672209
-1.72586293,3.49651300,0.41205980,0.34867812,2.87195156,2.74042618,0.02625252,0.17966067,0.05546248,0.30402693
-1.71985993,3.54464908,0.40375018,0.35061110,2.92076831,2.78285497,0.02678544,0.18044562,0.05569390,0.31107732
-1.71385693,3.58932210,0.39493535,0.35269514,2.96687561,2.82095741,0.02731106,0.18155847,0.05583247,0.31784505
-1.70785393,3.63076529,0.38585606,0.35499512,3.01059865,2.85478296,0.02783579,0.18303380,0.05588764,0.32430673
-1.70185093,3.66924894,0.37674298,0.35756686,3.05226074,2.88444875,0.02836467,0.18489651,0.05587052,0.33044052
-1.69584792,3.70503776,0.36780713,0.36045081,3.09214723,2.91011306,0.02890093,0.18715827,0.05579292,0.33622295
-1.68984492,3.73834941,0.35923139,0.36366644,3.13047122,2.93194806,0.02944558,0.18981446,0.05566647,0.34162598
-1.68384192,3.76931670,0.35116370,0.36720776,3.16734249,2.95011339,0.02999717,0.19284198,0.05550177,0.34661445
-1.67783892,3.79795544,0.34371217,0.37104023,3.20274175,2.96473188,0.03055162,0.19619786,0.05530763,0.35114419
-1.67183592,3.82414013,0.33694221,0.37509919,3.23650150,2.97586888,0.03110222,0.19981905,0.05509052,0.35516095
-1.66583292,3.84758870,0.33087586,0.37929009,3.26829485,2.98351638,0.03163977,0.20362320,0.05485408,0.35860016
-1.65982991,3.86785753,0.32549328,0.38349037,3.29763306,2.98758278,0.03215286,0.20751054,0.05459894,0.36138769
-1.65382691,3.88434702,0.32073610,0.38755306,3.32387238,2.98788891,0.03262830,0.21136679,0.05432271,0.36344148
-1.64782391,3.89631775,0.31651267,0.39131185,3.34623003,2.98417064,0.03305167,0.21506697,0.05402007,0.36467411
-1.64182091,3.90291633,0.31270470,0.39458748,3.36380891,2.97608786,0.03340794,0.21847990,0.05368318,0.36499603
-1.63581791,3.90320979,0.30917496,0.39719503,3.37562994,2.96323947,0.03368224,0.22147324,0.05330214,0.36431939
-1.62981491,3.89622673,0.30577573,0.39895179,3.38067085,2.94518347,0.03386053,0.22391876,0.05286563,0.36256221
-1.62381191,3.88100310,0.30235752,0.39968539,3.37790935,2.92146107,0.03393045,0.22569769,0.05236152,0.35965268
-1.61780890,3.85663022,0.29877754,0.39924166,3.36636890,2.89162353,0.03388198,0.22670579,0.05177765,0.35553328
-1.61180590,3.82230262,0.29490781,0.39749192,3.34516469,2.85526012,0.03370810,0.22685797,0.05110252,0.35016460
-1.60580290,3.77736310,0.29064222,0.39433932,3.31354764,2.81202580,0.03340539,0.22609222,0.05032589,0.34352851
-1.59979990,3.72134279,0.28590253,0.38972395,3.27094415,2.76166701,0.03297439,0.22437269,0.04943945,0.33563058
-1.59379690,3.65399418,0.28064293,0.38362647,3.21698976,2.70404412,0.03241994,0.22169174,0.04843720,0.32650158
-1.58779390,3.57531535,0.27485300,0.37607008,3.15155475,2.63914944,0.03175126,0.21807096,0.04731586,0.31619799
-1.58179090,3.48556445,0.26855913,0.36712089,3.07476069,2.56711977,0.03098190,0.21356100,0.04607506,0.30480144
-1.57578789,3.38526359,0.26182419,0.35688645,2.98698689,2.48824291,0.03012954,0.20824042,0.04471742,0.29241720
-1.56978489,3.27519215,0.25474570,0.34551285,2.88886665,2.40295770,0.02921559,0.20221334,0.04324853,0.27917165
-1.56378189,3.15636995,0.24745246,0.33318029,2.78127327,2.31184787,0.02826468,0.19560635,0.04167676,0.26520902
-1.55777889,3.03003104,0.24009994,0.32009745,2.66529687,2.21562979,0.02730401,0.18856449,0.04001306,0.25068747
-1.55177589,2.89758968,0.23286459,0.30649494,2.54221296,2.11513507,0.02636256,0.18124671,0.03827064,0.23577467
-1.54577289,2.76059990,0.22593725,0.29261803,2.41344433,2.01128866,0.02547034,0.17382089,0.03646454,0.22064318
-1.53976988,2.62071073,0.21951608,0.27871912,2.28051831,1.90508379,0.02465744,0.16645861,0.03461135,0.20546580
-1.53376688,2.47961899,0.21379912,0.26505004,2.14502120,1.79755472,0.02395319,0.15932989,0.03272872,0.19041103
-1.52776388,2.33902159,0.20897687,0.25185466,2.00855198,1.68974879,0.02338531,0.15259812,0.03083502,0.17563894
-1.52176088,2.20056945,0.20522511,0.23936198,1.87267740,1.58269881,0.02297902,0.14641523,0.02894901,0.16129746
-1.51575788,2.06582458,0.20269820,0.22777989,1.73889027,1.47739705,0.02275633,0.14091743,0.02708948,0.14751934
-1.50975488,1.93622201,0.20152310,0.21728987,1.60857251,1.37477177,0.02273538,0.13622146,0.02527500,0.13441984
-1.50375188,1.81303775,0.20179439,0.20804277,1.48296424,1.27566720,0.02292985,0.13242159,0.02352372,0.12209507
-1.49774887,1.69736353,0.20357036,0.20015564,1.36313995,1.18082747,0.02334859,0.12958737,0.02185313,0.11062115
-1.49174587,1.59008922,0.20687034,0.19370983,1.24999208,1.09088504,0.02399532,0.12776217,0.02027999,0.10005413
-1.48574287,1.49189275,0.21167345,0.18875024,1.14422234,1.00635364,0.02486849,0.12696266,0.01882016,0.09043047
-1.47973987,1.40323783,0.21791876,0.18528581,1.04634029,0.92762585,0.02596136,0.12717897,0.01748852,0.08176816
-1.47373687,1.32437874,0.22550683,0.18329101,0.95666893,0.85497489,0.02726219,0.12837579,0.01629892,0.07406840
-1.46773387,1.25537177,0.23430278,0.18270844,0.87535608,0.78856036,0.02875457,0.13049416,0.01526408,0.06731747
-1.46173087,1.19609237,0.24414058,0.18345219,0.80239083,0.72843738,0.03041790,0.13345396,0.01439551,0.06148903
-1.45572786,1.14625689,0.25482857,0.18541202,0.73762362,0.67456830,0.03222806,0.13715698,0.01370341,0.05654647
-1.44972486,1.10544794,0.26615597,0.18845804,0.68078882,0.62683644,0.03415807,0.14149049,0.01319658,0.05244524
-1.44372186,1.07314196,0.27790013,0.19244571,0.63152854,0.58506109,0.03617893,0.14633117,0.01288226,0.04913521
-1.43771886,1.04873783,0.28983434,0.19722108,0.58941641,0.54901291,0.03826045,0.15154924,0.01276596,0.04656277
-1.43171586,1.03158542,0.30173573,0.20262593,0.55398034,0.51842911,0.04037206,0.15701276,0.01285132,0.04467275
-1.42571286,1.02101275,0.31339307,0.20850274,0.52472339,0.49302778,0.04248371,0.16259173,0.01313985,0.04341002
-1.41970985,1.01635094,0.32461411,0.21469919,0.50114186,0.47252079,0.04456657,0.16816216,0.01363079,0.04272079
-1.41370685,1.01695591,0.33523207,0.22107222,0.48274042,0.45662482,0.04659375,0.17360968,0.01432089,0.04255355
-1.40770385,1.02222643,0.34511116,0.22749123,0.46904365,0.44507023,0.04854084,0.17883275,0.01520421,0.04285971
-1.40170085,1.03161776,0.35415063,0.23384074,0.45960428,0.43760754,0.05038637,0.18374529,0.01627201,0.04359394
-1.39569785,1.04465095,0.36228747,0.24002199,0.45400792,0.43401148,0.05211201,0.18827872,0.01751264,0.04471414
-1.38969485,1.06091753,0.36949742,0.24595388,0.45187487,0.43408273,0.05370277,0.19238327,0.01891151,0.04618135
-1.38369185,1.08008008,0.37579432,0.25157304,0.45285922,0.43764739,0.05514694,0.19602856,0.02045117,0.04795928
-1.37768884,1.10186883,0.38122796,0.25683322,0.45664585,0.44455452,0.05643591,0.19920357,0.02211143,0.05001392
-1.37168584,1.12607515,0.38588046,0.26170401,0.46294596,0.45467219,0.05756395,0.20191588,0.02386966,0.05231296
-1.36568284,1.15254242,0.38986136,0.26616921,0.47149157,0.46788224,0.05852787,0.20419031,0.02570114,0.05482529
-1.35967984,1.18115532,0.39330189,0.27022485,0.48202970,0.48407439,0.05932665,0.20606717,0.02757956,0.05752052
-1.35367684,1.21182828,0.39634856,0.27387709,0.49431671,0.50314001,0.05996104,0.20760001,0.02947763,0.06036870
-1.34767384,1.24449395,0.39915648,0.27714027,0.50811326,0.52496605,0.06043327,0.20885324,0.03136780,0.06334007
-1.34167084,1.27909268,0.40188285,0.28003504,0.52318022,0.54942957,0.06074676,0.20989957,0.03322302,0.06640510
-1.33566783,1.31556348,0.40468085,0.28258698,0.53927586,0.57639317,0.06090597,0.21081746,0.03501760,0.06953465
-1.32966483,1.35383723,0.40769439,0.28482558,0.55615440,0.60570157,0.06091629,0.21168881,0.03672814,0.07270038
-1.32366183,1.39383243,0.41105377,0.28678379,0.57356600,0.63717972,0.06078414,0.21259681,0.03833435,0.07587530
-1.31765883,1.43545381,0.41487266,0.28849801,0.59125815,0.67063230,0.06051706,0.21362420,0.03981993,0.07903451
-1.31165583,1.47859365,0.41924636,0.29000859,0.60897832,0.70584494,0.06012398,0.21485191,0.04117337,0.08215596
-1.30565283,1.52313578,0.42425137,0.29136073,0.62647761,0.74258678,0.05961549,0.21635812,0.04238860,0.08522142
-1.29964982,1.56896179,0.42994620,0.29260558,0.64351525,0.78061444,0.05900411,0.21821785,0.04346549,0.08821730
-1.29364682,1.61595882,0.43637333,0.29380153,0.65986355,0.81967698,0.05830461,0.22050283,0.04441028,0.09113554
-1.28764382,1.66402837,0.44356194,0.29501538,0.67531307,0.85952172,0.05753418,0.22328178,0.04523567,0.09397427
-1.28164082,1.71309522,0.45153128,0.29632328,0.68967763,0.89990025,0.05671253,0.22662101,0.04596077,0.09673843
-1.27563782,1.76311570,0.46029415,0.29781130,0.70279896,0.94057455,0.05586185,0.23058502,0.04661088,0.09944001
-1.26963482,1.81408431,0.46986040,0.29957539,0.71455061,0.98132246,0.05500658,0.23523725,0.04721691,0.10209818
-1.26363182,1.86603812,0.48023985,0.30172067,0.72484095,1.02194231,0.05417298,0.24064067,0.04781472,0.10473895
-1.25762881,1.91905799,0.49144450,0.30436000,0.73361510,1.06225624,0.05338860,0.24685806,0.04844414,0.10739468
-1.25162581,1.97326636,0.50348970,0.30761161,0.74085562,1.10211183,0.05268142,0.25395201,0.04914791,0.11010314
-1.24562281,2.02882096,0.51639406,0.31159610,0.74658183,1.14138197,0.05207896,0.26198436,0.04997043,0.11290630
-1.23961981,2.08590466,0.53017812,0.31643257,0.75084788,1.17996267,0.05160728,0.27101507,0.05095635,0.11584883
-1.23361681,2.14471136,0.54486164,0.32223417,0.75373945,1.21776901,0.05128981,0.28110046,0.05214920,0.11897637
-1.22761381,2.20542845,0.56045971,0.32910323,0.75536933,1.25472926,0.05114629,0.29229083,0.05358985,0.12233362
-1.22161081,2.26821659,0.57697790,0.33712605,0.75587196,1.29077754,0.05119166,0.30462748,0.05531508,0.12596223
-1.21560780,2.33318757,0.59440658,0.34636765,0.75539710,1.32584546,0.05143521,0.31813913,0.05735618,0.12989877
-1.20960480,2.40038156,0.61271501,0.35686682,0.75410304,1.35985315,0.05187973,0.33283804,0.05973763,0.13417263
-1.20360180,2.46974486,0.63184549,0.36863153,0.75214940,1.39270054,0.05252102,0.34871589,0.06247589,0.13880414
-1.19759880,2.54110966,0.65170797,0.38163510,0.74969006,1.42425931,0.05334761,0.36573966,0.06557846,0.14380284
-1.19159580,2.61417706,0.67217574,0.39581333,0.74686639,1.45436625,0.05434077,0.38384776,0.06904299,0.14916606
-1.18559280,2.68850462,0.69308247,0.41106273,0.74380110,1.48281867,0.05547488,0.40294666,0.07285681,0.15487792
-1.17958979,2.76349963,0.71422103,0.42724013,0.74059301,1.50937233,0.05671804,0.42290837,0.07699657,0.16090864
-1.17358679,2.83841887,0.73534429,0.44416363,0.73731294,1.53374220,0.05803302,0.44356895,0.08142824,0.16721446
-1.16758379,2.91237553,0.75616819,0.46161509,0.73400095,1.55560632,0.05937839,0.46472821,0.08610739,0.17373792
-1.16158079,2.98435329,0.77637698,0.47934404,0.73066496,1.57461269,0.06070995,0.48615101,0.09097976,0.18040876
-1.15557779,3.05322764,0.79563052,0.49707296,0.72728085,1.59038899,0.06198219,0.50756998,0.09598216,0.18714521
-1.14957479,3.11779357,0.81357357,0.51450380,0.72379400,1.60255476,0.06314991,0.52869000,0.10104361,0.19385574
-1.14357179,3.17679894,0.82984648,0.53132555,0.72012218,1.61073542,0.06416978,0.54919411,0.10608682,0.20044124
-1.13756878,3.22898196,0.84409706,0.54722255,0.71615953,1.61457740,0.06500182,0.56875102,0.11102985,0.20679747
-1.13156578,3.27311152,0.85599281,0.56188328,0.71178158,1.61376366,0.06561083,0.58702376,0.11578806,0.21281772
-1.12556278,3.30802847,0.86523323,0.57500934,0.70685091,1.60802864,0.06596745,0.60367929,0.12027611,0.21839566
-1.11955978,3.33268602,0.87156137,0.58632424,0.70122328,1.59717187,0.06604913,0.61839877,0.12441019,0.22342814
-1.11355678,3.34618764,0.87477415,0.59558160,0.69475385,1.58106954,0.06584070,0.63088791,0.12811017,0.22781800
-1.10755378,3.34782061,0.87473095,0.60257269,0.68730333,1.55968331,0.06533472,0.64088719,0.13130183,0.23147662
-1.10155078,3.33708388,0.87135996,0.60713268,0.67874378,1.53306595,0.06453141,0.64818125,0.13391893,0.23432634
-1.09554777,3.31370906,0.86466212,0.60914568,0.66896377,1.50136359,0.06343838,0.65260724,0.13590514,0.23630242
-1.08954477,3.27767356,0.85471231,0.60854821,0.65787294,1.46481437,0.06207006,0.65406162,0.13721570,0.23735471
-1.08354177,3.22920572,0.84165781,0.60533107,0.64540555,1.42374380,0.06044685,0.65250508,0.13781882,0.23744890
-1.07753877,3.16878158,0.82571420,0.59953950,0.63152330,1.37855702,0.05859421,0.64796539,0.13769668,0.23656732
-1.07153577,3.09711371,0.80715881,0.59127170,0.61621707,1.32972846,0.05654150,0.64053804,0.13684609,0.23470928
-1.06553277,3.01513287,0.78632204,0.58067582,0.59950779,1.27778950,0.05432083,0.63038445,0.13527868,0.23189099
-1.05952976,2.92396325,0.76357715,0.56794547,0.58144646,1.22331478,0.05196595,0.61772810,0.13302065,0.22814517
-1.05352676,2.82489251,0.73932872,0.55331407,0.56211332,1.16690781,0.04951106,0.60284848,0.13011214,0.22352015
-1.04752376,2.71933808,0.71400059,0.53704813,0.54161631,1.10918656,0.04698988,0.58607319,0.12660611,0.21807879
-1.04152076,2.60881088,0.68802358,0.51943991,0.52008895,1.05076959,0.04443474,0.56776862,0.12256691,0.21189707
-1.03551776,2.49487802,0.66182359,0.50079948,0.49768760,0.99226330,0.04187590,0.54832942,0.11806854,0.20506250
-1.02951476,2.37912573,0.63581054,0.48144671,0.47458841,0.93425055,0.03934102,0.52816735,0.11319254,0.19767237
-1.02351176,2.26312370,0.61036846,0.46170331,0.45098392,0.87728109,0.03685483,0.50769988,0.10802588,0.18983184
-1.01750875,2.14839191,0.58584709,0.44188513,0.42707938,0.82186375,0.03443893,0.48733892,0.10265853,0.18165205
-1.01150575,2.03637077,0.56255522,0.42229511,0.40308900,0.76846059,0.03211180,0.46748022,0.09718117,0.17324815
-1.00550275,1.92839520,0.54075587,0.40321685,0.37923214,0.71748279,0.02988890,0.44849368,0.09168290,0.16473730
-0.99949975,1.82567304,0.52066328,0.38490908,0.35572949,0.66928823,0.02778286,0.43071494,0.08624899,0.15623679
-0.99349675,1.72926810,0.50244184,0.36760115,0.33279942,0.62418041,0.02580379,0.41443847,0.08095895,0.14786211
-0.98749375,1.64008774,0.48620666,0.35148950,0.31065441,0.58240871,0.02395957,0.39991228,0.07588479,0.13972519
-0.98149075,1.55887510,0.47202568,0.33673520,0.28949776,0.54416936,0.02225615,0.38733440,0.07108949,0.13193267
-0.97548774,1.48620554,0.45992319,0.32346261,0.26952058,0.50960736,0.02069788,0.37685104,0.06662597,0.12458428
-0.96948474,1.42248706,0.44988431,0.31175900,0.25089907,0.47881866,0.01928772,0.36855649,0.06253618,0.11777138
-0.96348174,1.36796438,0.44186043,0.30167524,0.23379217,0.45185285,0.01802749,0.36249451,0.05885077,0.11157560
-0.95747874,1.32272617,0.43577513,0.29322728,0.21833956,0.42871594,0.01691798,0.35866115,0.05558889,0.10606770
-0.95147574,1.28671499,0.43153040,0.28639850,0.20466008,0.40937332,0.01595907,0.35700876,0.05275846,0.10130652
-0.94547274,1.25973961,0.42901303,0.28114276,0.19285054,0.39375286,0.01514972,0.35745096,0.05035667,0.09733826
-0.93946973,1.24148921,0.42810080,0.27738795,0.18298488,0.38174803,0.01448804,0.35986835,0.04837081,0.09419583
-0.93346673,1.23154903,0.42866835,0.27504007,0.17511380,0.37322119,0.01397116,0.36411474,0.04677924,0.09189856
-0.92746373,1.22941714,0.43059263,0.27398754,0.16926468,0.36800705,0.01359525,0.37002363,0.04555267,0.09045212
-0.92146073,1.23452195,0.43375775,0.27410581,0.16544191,0.36591628,0.01335547,0.37741480,0.04465546,0.08984872
-0.91545773,1.24623999,0.43805908,0.27526190,0.16362751,0.36673940,0.01324590,0.38610064,0.04404712,0.09006753
-0.90945473,1.26391376,0.44340668,0.27731899,0.16378220,0.37025077,0.01325959,0.39589232,0.04368379,0.09107547
-0.90345173,1.28686916,0.44972784,0.28014070,0.16584664,0.37621299,0.01338861,0.40660537,0.04351978,0.09282819
-0.89744872,1.31443225,0.45696884,0.28359518,0.16974310,0.38438123,0.01362412,0.41806466,0.04350906,0.09527131
-0.89144572,1.34594490,0.46509584,0.28755870,0.17537739,0.39450786,0.01395652,0.43010870,0.04360665,0.09834194
-0.88544272,1.38077910,0.47409493,0.29191879,0.18264103,0.40634695,0.01437570,0.44259312,0.04376993,0.10197027
-0.87943972,1.41834957,0.48397142,0.29657676,0.19141378,0.41965875,0.01487119,0.45539327,0.04395981,0.10608141
-0.87343672,1.45812438,0.49474834,0.30144966,0.20156630,0.43421391,0.01543253,0.46840597,0.04414169,0.11059729
-0.86743372,1.49963341,0.50646424,0.30647145,0.21296311,0.44979734,0.01604948,0.48155031,0.04428629,0.11543852
-0.86143072,1.54247439,0.51917050,0.31159359,0.22546559,0.46621162,0.01671236,0.49476760,0.04437026,0.12052634
-0.85542771,1.58631649,0.53292805,0.31678489,0.23893516,0.48327987,0.01741228,0.50802052,0.04437654,0.12578435
-0.84942471,1.63090136,0.54780379,0.32203073,0.25323633,0.50084786,0.01814143,0.52129153,0.04429457,0.13114015
-0.84342171,1.67604177,0.56386682,0.32733171,0.26823982,0.51878548,0.01889323,0.53458055,0.04412022,0.13652681
-0.83741871,1.72161790,0.58118461,0.33270176,0.28382528,0.53698742,0.01966247,0.54790226,0.04385564,0.14188396
-0.83141571,1.76757159,0.59981930,0.33816584,0.29988390,0.55537312,0.02044533,0.56128292,0.04350879,0.14715868
