energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
4.37318659,0.25305994,-0.44251047,0.02458788,-0.01902864,0.00593451,-0.05941086,0.00144293,-0.00065877,0.01735095,-0.04562076,0.00941546,-0.00535875,0.04977104,-0.11154414,0.04604341,-0.03345449,0.17421178,-0.24709063
4.37918959,0.24915274,-0.45255550,0.02870181,-0.02031845,0.00549208,-0.05879885,0.00172664,-0.00079696,0.01692870,-0.04576742,0.01123114,-0.00646261,0.04738878,-0.11286403,0.05482774,-0.03963366,0.16653334,-0.25429681
4.38519260,0.24770227,-0.46437548,0.03344774,-0.02191957,0.00508115,-0.05823953,0.00205181,-0.00095732,0.01666373,-0.04601691,0.01330527,-0.00774748,0.04543774,-0.11454278,0.06489702,-0.04682210,0.16005331,-0.26238751
4.39119560,0.24899399,-0.47772961,0.03887388,-0.02385722,0.00470679,-0.05771543,0.00242135,-0.00114180,0.01657366,-0.04636307,0.01565488,-0.00922909,0.04396971,-0.11650798,0.07634409,-0.05509988,0.15494500,-0.27113575
4.39719860,0.25327872,-0.49239600,0.04502160,-0.02615570,0.00437344,-0.05721099,0.00283771,-0.00135222,0.01667354,-0.04679975,0.01829419,-0.01092191,0.04303073,-0.11869170,0.08925006,-0.06454093,0.15136128,-0.28033180
4.40320160,0.26076619,-0.50816925,0.05192294,-0.02883711,0.00408488,-0.05671207,0.00330271,-0.00159013,0.01697544,-0.04732026,0.02123373,-0.01283851,0.04266059,-0.12103027,0.10368047,-0.07520951,0.14943172,-0.28978396
4.40920460,0.27161915,-0.52485788,0.05959818,-0.03192002,0.00384421,-0.05620565,0.00381742,-0.00185676,0.01748813,-0.04791701,0.02447953,-0.01498882,0.04289232,-0.12346414,0.11968128,-0.08715653,0.14926013,-0.29931912
4.41520760,0.28594819,-0.54228192,0.06805340,-0.03541817,0.00365386,-0.05567963,0.00438199,-0.00215291,0.01821684,-0.04858116,0.02803227,-0.01737943,0.04375186,-0.12593792,0.13727517,-0.10041582,0.15092264,-0.30878305
4.42121061,0.30380730,-0.56027069,0.07727819,-0.03933923,0.00351561,-0.05512276,0.00499550,-0.00247888,0.01916298,-0.04930248,0.03188666,-0.02001286,0.04525772,-0.12840058,0.15645801,-0.11500043,0.15446631,-0.31804048
4.42721361,0.32519048,-0.57866103,0.08724372,-0.04368367,0.00343060,-0.05452475,0.00565585,-0.00283435,0.02032401,-0.05006937,0.03603073,-0.02288691,0.04742075,-0.13080579,0.17719601,-0.13089926,0.15990821,-0.32697495
4.43321661,0.35002939,-0.59729588,0.09790113,-0.04844383,0.00339939,-0.05387643,0.00635964,-0.00321836,0.02169333,-0.05086887,0.04044552,-0.02599408,0.05024392,-0.13311246,0.19942342,-0.14807416,0.16723508,-0.33548860
4.43921961,0.37819225,-0.61602340,0.10918048,-0.05360322,0.00342197,-0.05317004,0.00710214,-0.00362923,0.02326029,-0.05168699,0.04510476,-0.02932116,0.05372219,-0.13528526,0.22304113,-0.16645773,0.17640344,-0.34350165
4.44522261,0.40948422,-0.63469666,0.12099034,-0.05913610,0.00349779,-0.05239956,0.00787720,-0.00406454,0.02501021,-0.05250889,0.04997495,-0.03284891,0.05784246,-0.13729527,0.24791637,-0.18595188,0.18734032,-0.35095186
4.45122561,0.44364915,-0.65317367,0.13321808,-0.06500743,0.00362579,-0.05156101,0.00867735,-0.00452110,0.02692459,-0.05331938,0.05501558,-0.03655201,0.06258354,-0.13912053,0.27388338,-0.20642753,0.19994446,-0.35779377
4.45722861,0.48037294,-0.67131809,0.14573101,-0.07117314,0.00380446,-0.05065279,0.00949380,-0.00499502,0.02898133,-0.05410324,0.06017972,-0.04039917,0.06791627,-0.14074651,0.30074535,-0.22772536,0.21408803,-0.36399785
4.46323162,0.51928844,-0.68900024,0.15837826,-0.07758080,0.00403181,-0.04967592,0.01031660,-0.00548168,0.03115506,-0.05484573,0.06541475,-0.04435354,0.07380374,-0.14216652,0.32827750,-0.24965782,0.22961890,-0.36954950
4.46923462,0.55998186,-0.70609844,0.17099356,-0.08417068,0.00430544,-0.04863419,0.01113481,-0.00597591,0.03341759,-0.05553298,0.07066349,-0.04837332,0.08020153,-0.14338179,0.35623130,-0.27201232,0.24636334,-0.37444795
4.47523762,0.60200051,-0.72250075,0.18339877,-0.09087707,0.00462254,-0.04753419,0.01193672,-0.00647201,0.03573839,-0.05615239,0.07586540,-0.05241260,0.08705822,-0.14440145,0.38433967,-0.29455566,0.26412916,-0.37870503
4.48124062,0.64486190,-0.73810664,0.19540809,-0.09762998,0.00497993,-0.04638530,0.01271012,-0.00696395,0.03808518,-0.05669303,0.08095814,-0.05642242,0.09431588,-0.14524214,0.41232307,-0.31703944,0.28270920,-0.38234387
4.48724362,0.68806361,-0.75282883,0.20683284,-0.10435705,0.00537404,-0.04519939,0.01344260,-0.00744549,0.04042453,-0.05714586,0.08587906,-0.06035206,0.10191084,-0.14592741,0.43989613,-0.33920640,0.30188518,-0.38539749
4.49324662,0.73109402,-0.76659487,0.21748665,-0.11098553,0.00580098,-0.04399056,0.01412189,-0.00791037,0.04272257,-0.05750400,0.09056694,-0.06415034,0.10977443,-0.14648686,0.46677474,-0.36079733,0.32143163,-0.38790729
4.49924962,0.77344324,-0.77934847,0.22719083,-0.11744443,0.00625653,-0.04277467,0.01473619,-0.00835248,0.04494564,-0.05776278,0.09496361,-0.06776711,0.11783393,-0.14695494,0.49268310,-0.38155836,0.34112003,-0.38992142
4.50525263,0.81461407,-0.79105031,0.23577970,-0.12366643,0.00673619,-0.04156877,0.01527452,-0.00876605,0.04706103,-0.05791982,0.09901555,-0.07115472,0.12601361,-0.14736962,0.51736062,-0.40124820,0.36072290,-0.39149309
4.51125563,0.85413248,-0.80167829,0.24310576,-0.12958981,0.00723521,-0.04039053,0.01572705,-0.00914583,0.04903760,-0.05797495,0.10267531,-0.07426935,0.13423583,-0.14777083,0.54056820,-0.41964510,0.38001776,-0.39267878
4.51725863,0.89155735,-0.81122714,0.24904429,-0.13515994,0.00774861,-0.03925758,0.01608540,-0.00948719,0.05084644,-0.05793002,0.10590282,-0.07707234,0.14242212,-0.14819873,0.56209377,-0.43655314,0.39879086,-0.39353633
4.52326163,0.92648897,-0.81970720,0.25349735,-0.14033054,0.00827127,-0.03818679,0.01634291,-0.00978633,0.05246147,-0.05778870,0.10866630,-0.07953129,0.15049440,-0.14869204,0.58175676,-0.45180753,0.41684056,-0.39412302
4.52926463,0.95857617,-0.82714249,0.25639686,-0.14506444,0.00879791,-0.03719371,0.01649482,-0.01004029,0.05385990,-0.05755615,0.11094298,-0.08162086,0.15837607,-0.14928626,0.59941132,-0.46527879,0.43398028,-0.39449361
4.53526763,0.98752172,-0.83356814,0.25770671,-0.14933391,0.00932321,-0.03629191,0.01653844,-0.01024706,0.05502269,-0.05723867,0.11271948,-0.08332340,0.16599306,-0.15001205,0.61494817,-0.47687556,0.45004096,-0.39469839
4.54127064,1.01308589,-0.83902719,0.25742380,-0.15312050,0.00984184,-0.03549253,0.01647325,-0.01040560,0.05593486,-0.05684331,0.11399179,-0.08462921,0.17327487,-0.15089378,0.62829514,-0.48654589,0.46487287,-0.39478135
4.54727364,1.03508809,-0.84356710,0.25557787,-0.15641447,0.01034850,-0.03480384,0.01630085,-0.01051578,0.05658569,-0.05637743,0.11476496,-0.08553657,0.18015536,-0.15194830,0.63941624,-0.49427719,0.47834689,-0.39477856
4.55327664,1.05340668,-0.84723603,0.25223029,-0.15921380,0.01083804,-0.03423098,0.01602496,-0.01057834,0.05696883,-0.05584833,0.11505253,-0.08605137,0.18657356,-0.15318407,0.64830951,-0.50009467,0.49035517,-0.39471676
4.55927964,1.06797698,-0.85007938,0.24747170,-0.16152285,0.01130543,-0.03377586,0.01565124,-0.01059483,0.05708233,-0.05526289,0.11487562,-0.08618662,0.19247418,-0.15460064,0.65500380,-0.50405870,0.50081120,-0.39461238
4.56528264,1.07878780,-0.85213660,0.24141883,-0.16335086,0.01174590,-0.03343711,0.01518716,-0.01056743,0.05692850,-0.05462718,0.11426185,-0.08596160,0.19780811,-0.15618854,0.65955463,-0.50626103,0.50964935,-0.39447098
4.57128564,1.08587667,-0.85343880,0.23421048,-0.16471035,0.01215496,-0.03321030,0.01464170,-0.01049886,0.05651373,-0.05394628,0.11324408,-0.08540092,0.20253268,-0.15792969,0.66203956,-0.50682035,0.51682405,-0.39428728
4.57728864,1.08932427,-0.85400720,0.22600296,-0.16561549,0.01252843,-0.03308817,0.01402512,-0.01039219,0.05584823,-0.05322409,0.11185913,-0.08453349,0.20661183,-0.15979812,0.66255317,-0.50587736,0.52230854,-0.39404568
4.58329165,1.08924827,-0.85385270,0.21696521,-0.16608068,0.01286255,-0.03306109,0.01334861,-0.01025074,0.05494562,-0.05246320,0.11014642,-0.08339133,0.21001621,-0.16176118,0.66120220,-0.50358966,0.52609349,-0.39372147
4.58929465,1.08579716,-0.85297652,0.20727378,-0.16611931,0.01315398,-0.03311755,0.01262401,-0.01007789,0.05382257,-0.05166501,0.10814674,-0.08200848,0.21272319,-0.16378117,0.65810095,-0.50012671,0.52818552,-0.39328257
4.59529765,1.07914433,-0.85137212,0.19710795,-0.16574290,0.01339984,-0.03324470,0.01186346,-0.00987698,0.05249832,-0.05082974,0.10590102,-0.08041999,0.21471683,-0.16581709,0.65336731,-0.49566509,0.52860572,-0.39269174
4.60130065,1.06948285,-0.84902793,0.18664522,-0.16496059,0.01359778,-0.03342901,0.01107909,-0.00965118,0.05099421,-0.04995673,0.10344946,-0.07866089,0.21598791,-0.16782669,0.64711972,-0.49038421,0.52738847,-0.39190927
4.60730365,1.05702115,-0.84593103,0.17605726,-0.16377906,0.01374601,-0.03365686,0.01028275,-0.00940343,0.04933319,-0.04904464,0.10083067,-0.07676545,0.21653391,-0.16976857,0.63947498,-0.48446252,0.52458032,-0.39089577
4.61330665,1.04197990,-0.84207121,0.16550652,-0.16220285,0.01384335,-0.03391509,0.00948574,-0.00913641,0.04753936,-0.04809181,0.09808119,-0.07476644,0.21635919,-0.17160418,0.63054736,-0.47807428,0.52023943,-0.38961516
4.61930965,1.02459011,-0.83744511,0.15514365,-0.16023502,0.01388923,-0.03419158,0.00869860,-0.00885246,0.04563745,-0.04709663,0.09523518,-0.07269468,0.21547511,-0.17329963,0.62044868,-0.47138695,0.51443521,-0.38803738
4.62531266,1.00509253,-0.83206008,0.14510566,-0.15787811,0.01388379,-0.03447561,0.00793093,-0.00855365,0.04365248,-0.04605789,0.09232437,-0.07057864,0.21390033,-0.17482722,0.60928947,-0.46455884,0.50724838,-0.38614078
4.63131566,0.98373812,-0.82593729,0.13551491,-0.15513529,0.01382786,-0.03475820,0.00719128,-0.00824177,0.04160927,-0.04497506,0.08937821,-0.06844422,0.21166113,-0.17616651,0.59718106,-0.45773724,0.49877140,-0.38391396
4.63731866,0.96078955,-0.81911378,0.12647888,-0.15201164,0.01372303,-0.03503228,0.00648708,-0.00791839,0.03953217,-0.04384867,0.08642422,-0.06631462,0.20879175,-0.17730491,0.58423829,-0.45105665,0.48910905,-0.38135690
4.64332166,0.93652318,-0.81164306,0.11809057,-0.14851534,0.01357162,-0.03529272,0.00582457,-0.00758493,0.03744472,-0.04268044,0.08348841,-0.06421033,0.20533477,-0.17823773,0.57058262,-0.44463714,0.47837918,-0.37848118
4.64932466,0.91123130,-0.80359423,0.11042947,-0.14465879,0.01337677,-0.03553621,0.00520886,-0.00724273,0.03536943,-0.04147342,0.08059583,-0.06214908,0.20134139,-0.17896764,0.55634530,-0.43858262,0.46671336,-0.37530937
4.65532766,0.88522420,-0.79504949,0.10356290,-0.14045948,0.01314237,-0.03576104,0.00464394,-0.00689311,0.03332755,-0.04023206,0.07777108,-0.06014593,0.19687154,-0.17950364,0.54167021,-0.43297913,0.45425740,-0.37187349
4.66133067,0.85883144,-0.78610013,0.09754766,-0.13594060,0.01287305,-0.03596673,0.00413277,-0.00653742,0.03133893,-0.03896206,0.07503879,-0.05821327,0.19199385,-0.17985952,0.52671619,-0.42789298,0.44117139,-0.36821268
4.66733367,0.83240206,-0.77684125,0.09243168,-0.13113125,0.01257417,-0.03615364,0.00367739,-0.00617711,0.02942190,-0.03767025,0.07242402,-0.05636090,0.18678532,-0.18005197,0.51165826,-0.42336903,0.42762918,-0.36437018
4.67333667,0.80630328,-0.76736564,0.08825558,-0.12606633,0.01225170,-0.03632248,0.00327899,-0.00581376,0.02759314,-0.03636435,0.06995240,-0.05459600,0.18133062,-0.18009853,0.49668777,-0.41942897,0.41381726,-0.36038991
4.67933967,0.78091740,-0.75775723,0.08505407,-0.12078605,0.01191218,-0.03647377,0.00293809,-0.00544908,0.02586762,-0.03505260,0.06765021,-0.05292324,0.17572108,-0.18001537,0.48201105,-0.41607000,0.39993261,-0.35631277
4.68534267,0.75663663,-0.74808462,0.08285693,-0.11533517,0.01156254,-0.03660747,0.00265459,-0.00508495,0.02425854,-0.03374346,0.06554411,-0.05134471,0.17005319,-0.17981526,0.46784658,-0.41326398,0.38617988,-0.35217314
4.69134567,0.73385593,-0.73839539,0.08168955,-0.10976186,0.01120999,-0.03672251,0.00242796,-0.00472337,0.02277724,-0.03244522,0.06366075,-0.04986008,0.16442679,-0.17950576,0.45442057,-0.41095726,0.37276747,-0.34799569
4.69734867,0.71296385,-0.72871156,0.08157305,-0.10411655,0.01086182,-0.03681650,0.00225726,-0.00436640,0.02143314,-0.03116565,0.06202604,-0.04846661,0.15894282,-0.17908782,0.44196112,-0.40907150,0.35990292,-0.34379281
4.70335168,0.69433163,-0.71902681,0.08252373,-0.09845054,0.01052522,-0.03688557,0.00214129,-0.00401619,0.02023363,-0.02991170,0.06066434,-0.04715937,0.15370073,-0.17855497,0.43069109,-0.40750547,0.34778745,-0.33956304
4.70935468,0.67830103,-0.70930573,0.08455222,-0.09281467,0.01020706,-0.03692433,0.00207860,-0.00367486,0.01918403,-0.02868924,0.05959738,-0.04593145,0.14879568,-0.17789306,0.42081998,-0.40613808,0.33661006,-0.33529041
4.71535768,0.66517122,-0.69948540,0.08766200,-0.08725813,0.00991367,-0.03692595,0.00206759,-0.00334448,0.01828750,-0.02750292,0.05884316,-0.04477430,0.14431559,-0.17708076,0.41253520,-0.40483256,0.32654126,-0.33094511
4.72136068,0.65518562,-0.68947930,0.09184771,-0.08182730,0.00965064,-0.03688247,0.00210648,-0.00302699,0.01754491,-0.02635606,0.05841474,-0.04367815,0.14033815,-0.17609067,0.40599322,-0.40344179,0.31772680,-0.32648517
4.72736368,0.64851916,-0.67918339,0.09709314,-0.07656500,0.00942260,-0.03678515,0.00219335,-0.00272416,0.01695480,-0.02525071,0.05831910,-0.04263253,0.13692793,-0.17489110,0.40131090,-0.40181464,0.31028168,-0.32185942
4.73336668,0.64526677,-0.66848422,0.10336918,-0.07150986,0.00923305,-0.03662500,0.00232611,-0.00243754,0.01651330,-0.02418772,0.05855611,-0.04162684,0.13413381,-0.17344833,0.39855774,-0.39980302,0.30428483,-0.31701127
4.73936968,0.64543389,-0.65726844,0.11063177,-0.06669610,0.00908423,-0.03639336,0.00250247,-0.00216844,0.01621414,-0.02316699,0.05911763,-0.04065103,0.13198674,-0.17172928,0.39774934,-0.39726943,0.29977462,-0.31188336
4.74537269,0.64892952,-0.64543325,0.11882012,-0.06215351,0.00897695,-0.03608252,0.00271987,-0.00191787,0.01604861,-0.02218769,0.05998689,-0.03969622,0.13049804,-0.16970443,0.39884263,-0.39409454,0.29674570,-0.30642256
4.75137569,0.65556256,-0.63289713,0.12785521,-0.05790781,0.00891059,-0.03568639,0.00297549,-0.00168656,0.01600568,-0.02124856,0.06113819,-0.03875543,0.12965834,-0.16735074,0.40173317,-0.39018447,0.29514719,-0.30058515
4.75737869,0.66504169,-0.61961014,0.13763891,-0.05398115,0.00888306,-0.03520104,0.00326613,-0.00147496,0.01607209,-0.02034827,0.06253689,-0.03782413,0.12943727,-0.16465441,0.40625478,-0.38547732,0.29488263,-0.29434183
4.76338169,0.67697914,-0.60556308,0.14805364,-0.05039284,0.00889085,-0.03462528,0.00358823,-0.00128323,0.01623257,-0.01948572,0.06413982,-0.03690084,0.12978386,-0.16161333,0.41218180,-0.37994861,0.29581157,-0.28768210
4.76938469,0.69089849,-0.59079493,0.15896275,-0.04716025,0.00892912,-0.03396097,0.00393774,-0.00111130,0.01647006,-0.01866034,0.06589610,-0.03598749,0.13062778,-0.15823901,0.41923382,-0.37361515,0.29775295,-0.28061792
4.77538769,0.70624621,-0.57539799,0.17021173,-0.04429965,0.00899188,-0.03321338,0.00431019,-0.00095889,0.01676613,-0.01787232,0.06774821,-0.03508975,0.13188127,-0.15455779,0.42708296,-0.36653728,0.30049021,-0.27318616
4.78139070,0.72240676,-0.55952033,0.18163023,-0.04182712,0.00907216,-0.03239118,0.00470060,-0.00082555,0.01710129,-0.01712280,0.06963354,-0.03421708,0.13344190,-0.15061139,0.43536333,-0.35881901,0.30377787,-0.26544980
4.78739370,0.73872061,-0.54336532,0.19303476,-0.03975937,0.00916226,-0.03150642,0.00510353,-0.00071068,0.01745549,-0.01641396,0.07148614,-0.03338266,0.13519578,-0.14645661,0.44368242,-0.35060617,0.30734942,-0.25749776
4.79339670,0.75450457,-0.52718809,0.20423227,-0.03811440,0.00925404,-0.03057421,0.00551312,-0.00061364,0.01780861,-0.01574900,0.07323868,-0.03260307,0.13702138,-0.14216416,0.45163390,-0.34208254,0.31092616,-0.24944319
4.79939970,0.76907357,-0.51128912,0.21502427,-0.03691202,0.00933921,-0.02961232,0.00592312,-0.00053375,0.01814098,-0.01513208,0.07482457,-0.03189787,0.13879362,-0.13781674,0.45881130,-0.33346397,0.31422670,-0.24142051
4.80540270,0.78176296,-0.49600504,0.22521145,-0.03617409,0.00940958,-0.02864057,0.00632699,-0.00047035,0.01843391,-0.01456811,0.07618013,-0.03128891,0.14038811,-0.13350645,0.46482196,-0.32499084,0.31697652,-0.23358101
4.81140570,0.79195036,-0.48169723,0.23459866,-0.03592459,0.00945743,-0.02768014,0.00671803,-0.00042284,0.01867017,-0.01406255,0.07724665,-0.03079951,0.14168538,-0.12933148,0.46930064,-0.31691910,0.31891748,-0.22608753
4.81740870,0.79907620,-0.46873859,0.24300007,-0.03618943,0.00947574,-0.02675274,0.00708948,-0.00039072,0.01883448,-0.01362101,0.07797236,-0.03045355,0.14257493,-0.12539254,0.47192219,-0.30951028,0.31981653,-0.21910823
4.82341171,0.80266187,-0.45749911,0.25024418,-0.03699595,0.00945842,-0.02587978,0.00743467,-0.00037361,0.01891395,-0.01324895,0.07831411,-0.03027449,0.14295886,-0.12178883,0.47241269,-0.30302087,0.31947350,-0.21280987
4.82941471,0.80232495,-0.44833092,0.25617872,-0.03837229,0.00940055,-0.02508150,0.00774719,-0.00037129,0.01889835,-0.01295127,0.07823877,-0.03028424,0.14275499,-0.11861410,0.47055854,-0.29769163,0.31772753,-0.20735083
4.83541771,0.79779066,-0.44155353,0.26067493,-0.04034647,0.00929850,-0.02437611,0.00802108,-0.00038370,0.01878041,-0.01273193,0.07772423,-0.03050221,0.14189940,-0.11595266,0.46621317,-0.29373715,0.31446185,-0.20287436
4.84142071,0.78889921,-0.43743980,0.26363137,-0.04294529,0.00915006,-0.02377907,0.00825094,-0.00041094,0.01855596,-0.01259354,0.07676000,-0.03094421,0.14034813,-0.11387578,0.45930113,-0.29133628,0.30960681,-0.19950208
4.84742371,0.77560878,-0.43620335,0.26497679,-0.04619315,0.00895446,-0.02330238,0.00843211,-0.00045326,0.01822392,-0.01253710,0.07534737,-0.03162160,0.13807816,-0.11243852,0.44981924,-0.29062366,0.30314104,-0.19732839
4.85342671,0.75799407,-0.43798794,0.26467220,-0.05011066,0.00871235,-0.02295406,0.00856083,-0.00051104,0.01778625,-0.01256168,0.07349911,-0.03254051,0.13508754,-0.11167708,0.43783512,-0.29168294,0.29509073,-0.19641567
4.85942971,0.73624069,-0.44285918,0.26271185,-0.05471322,0.00842575,-0.02273781,0.00863433,-0.00058480,0.01724781,-0.01266422,0.07123877,-0.03370119,0.13139477,-0.11160698,0.42348299,-0.29454174,0.28552710,-0.19679081
4.86543272,0.71063568,-0.45079904,0.25912322,-0.06000960,0.00809793,-0.02265272,0.00865093,-0.00067511,0.01661601,-0.01283948,0.06859964,-0.03509761,0.12703741,-0.11222191,0.40695709,-0.29916878,0.27456237,-0.19844291
4.87143572,0.68155473,-0.46170323,0.25396592,-0.06600045,0.00773322,-0.02269334,0.00861009,-0.00078258,0.01590053,-0.01308000,0.06562333,-0.03671722,0.12207011,-0.11349348,0.38850317,-0.30547311,0.26234427,-0.20132253
4.87743872,0.64944684,-0.47538160,0.24732965,-0.07267695,0.00733684,-0.02284976,0.00851246,-0.00090777,0.01511287,-0.01337620,0.06235815,-0.03854097,0.11656202,-0.11537177,0.36840848,-0.31330571,0.24904960,-0.20534226
4.88344172,0.61481716,-0.49156160,0.23933125,-0.08001950,0.00691469,-0.02310800,0.00835980,-0.00105119,0.01426588,-0.01371655,0.05885735,-0.04054356,0.11059391,-0.11778671,0.34699066,-0.32246311,0.23487700,-0.21037876
4.88944472,0.57820874,-0.50989445,0.23011094,-0.08799659,0.00647309,-0.02345041,0.00815501,-0.00121318,0.01337332,-0.01408791,0.05517724,-0.04269385,0.10425502,-0.12065021,0.32458627,-0.33269319,0.22003942,-0.21627608
4.89544772,0.54018422,-0.52996404,0.21982802,-0.09656389,0.00601859,-0.02385641,0.00790195,-0.00139388,0.01244934,-0.01447585,0.05137533,-0.04495552,0.09763975,-0.12385893,0.30153929,-0.34370262,0.20475653,-0.22285015
4.90145073,0.50130798,-0.55129789,0.20865608,-0.10566353,0.00555771,-0.02430308,0.00760541,-0.00159313,0.01150807,-0.01486508,0.04750854,-0.04728794,0.09084451,-0.12729759,0.27819025,-0.35516598,0.18924750,-0.22989428
4.90745373,0.46212967,-0.57338005,0.19677802,-0.11522372,0.00509679,-0.02476610,0.00727091,-0.00181045,0.01056312,-0.01523994,0.04363163,-0.04964710,0.08396461,-0.13084271,0.25486629,-0.36673586,0.17372427,-0.23718539
4.91345673,0.42316951,-0.59566529,0.18438103,-0.12515872,0.00464176,-0.02522048,0.00690457,-0.00204495,0.00962729,-0.01558491,0.03979572,-0.05198676,0.07709155,-0.13436653,0.23187255,-0.37805380,0.15838573,-0.24449075
4.91945973,0.38490596,-0.61759403,0.17165168,-0.13536917,0.00419801,-0.02564153,0.00651289,-0.00229528,0.00871220,-0.01588510,0.03604717,-0.05425962,0.07031062,-0.13774112,0.20948521,-0.38876152,0.14341291,-0.25157503
4.92546273,0.34776598,-0.63860764,0.15877141,-0.14574284,0.00377030,-0.02600559,0.00610263,-0.00255963,0.00782810,-0.01612673,0.03242665,-0.05641853,0.06369895,-0.14084230,0.18794617,-0.39851207,0.12896519,-0.25820725
4.93146573,0.31211799,-0.65816347,0.14591246,-0.15615584,0.00336265,-0.02629090,0.00568060,-0.00283568,0.00698365,-0.01629763,0.02896857,-0.05841775,0.05732403,-0.14355349,0.16745971,-0.40698038,0.11517773,-0.26416757
4.93746873,0.27826769,-0.67574916,0.13323433,-0.16647430,0.00297832,-0.02647823,0.00525353,-0.00312062,0.00618589,-0.01638757,0.02570069,-0.06021410,0.05124273,-0.14576905,0.14819074,-0.41387297,0.10216006,-0.26925350
4.94347174,0.24645647,-0.69089570,0.12088109,-0.17655646,0.00261979,-0.02655145,0.00482789,-0.00341113,0.00544014,-0.01638861,0.02264410,-0.06176805,0.04550079,-0.14739728,0.13026491,-0.41893631,0.08999570,-0.27328541
4.94947474,0.21686227,-0.70318901,0.10897926,-0.18625527,0.00228877,-0.02649802,0.00440980,-0.00370349,0.00475010,-0.01629533,0.01981339,-0.06304473,0.04013271,-0.14836277,0.11377006,-0.42196376,0.07874280,-0.27611119
4.95547774,0.18960249,-0.71227955,0.09763654,-0.19542126,0.00198629,-0.02630927,0.00400491,-0.00399357,0.00411792,-0.01610494,0.01721699,-0.06401476,0.03516210,-0.14860812,0.09875905,-0.42280056,0.06843555,-0.27760983
4.96148074,0.16473875,-0.71788981,0.08694126,-0.20390590,0.00171270,-0.02598051,0.00361837,-0.00427696,0.00354433,-0.01581734,0.01485774,-0.06465490,0.03060230,-0.14809506,0.08525355,-0.42134712,0.05908635,-0.27769394
4.96748374,0.14228291,-0.71981950,0.07696252,-0.21156503,0.00146781,-0.02551109,0.00325476,-0.00454906,0.00302878,-0.01543502,0.01273349,-0.06494854,0.02645731,-0.14680478,0.07324856,-0.41756027,0.05068835,-0.27631107
4.97348674,0.12220404,-0.71794840,0.06775093,-0.21826260,0.00125093,-0.02490421,0.00291813,-0.00480518,0.00256967,-0.01496293,0.01083788,-0.06488598,0.02272287,-0.14473767,0.06271736,-0.41145257,0.04321846,-0.27344388
4.97948974,0.10443587,-0.71223683,0.05933993,-0.22387423,0.00106102,-0.02416664,0.00261195,-0.00504070,0.00216453,-0.01440821,0.00916110,-0.06446451,0.01938770,-0.14191248,0.05361674,-0.40308995,0.03664037,-0.26910930
4.98549275,0.08888450,-0.70272390,0.05174744,-0.22829087,0.00089675,-0.02330838,0.00233925,-0.00525119,0.00181019,-0.01377988,0.00769060,-0.06368832,0.01643478,-0.13836480,0.04589204,-0.39258761,0.03090771,-0.26335651
4.99149575,0.07543585,-0.68952370,0.04497791,-0.23142198,0.00075659,-0.02234212,0.00210258,-0.00543255,0.00150299,-0.01308847,0.00641192,-0.06256819,0.01384262,-0.13414524,0.03948201,-0.38010459,0.02596699,-0.25626422
4.99749875,0.06396264,-0.67281956,0.03902448,-0.23319848,0.00063891,-0.02128272,0.00190416,-0.00558116,0.00123898,-0.01234565,0.00530929,-0.06112103,0.01158648,-0.12931717,0.03432323,-0.36583731,0.02176037,-0.24793710
5.00350175,0.05433081,-0.65285682,0.03387127,-0.23357511,0.00054204,-0.02014667,0.00174591,-0.00569396,0.00101401,-0.01156373,0.00436628,-0.05936929,0.00963955,-0.12395423,0.03035387,-0.35001224,0.01822816,-0.23850165
5.00950475,0.04640497,-0.62993429,0.02949554,-0.23253208,0.00046436,-0.01895142,0.00162957,-0.00576862,0.00082394,-0.01075533,0.00356636,-0.05734021,0.00797391,-0.11813768,0.02751683,-0.33287817,0.01531087,-0.22810178
5.01550775,0.04005306,-0.60439478,0.02586987,-0.23007612,0.00040430,-0.01771484,0.00155672,-0.00580357,0.00066469,-0.00993292,0.00289328,-0.05506503,0.00656147,-0.11195381,0.02576206,-0.31469829,0.01295098,-0.21689405
5.02151076,0.03514987,-0.57661501,0.02296394,-0.22624057,0.00036045,-0.01645468,0.00152889,-0.00579812,0.00053237,-0.00910849,0.00233148,-0.05257809,0.00537465,-0.10549126,0.02504815,-0.29574251,0.01109424,-0.20504298
5.02751376,0.03157969,-0.54699531,0.02074617,-0.22108483,0.00033151,-0.01518805,0.00154756,-0.00575243,0.00042334,-0.00829322,0.00186632,-0.04991592,0.00438701,-0.09883867,0.02534304,-0.27628017,0.00969065,-0.19271648
5.03351676,0.02923785,-0.51594934,0.01918499,-0.21469281,0.00031636,-0.01393100,0.00161420,-0.00566758,0.00033422,-0.00749720,0.00148429,-0.04711634,0.00357367,-0.09208243,0.02662396,-0.25657337,0.00869501,-0.18008150
5.03951976,0.02803149,-0.48389415,0.01824972,-0.20717077,0.00031400,-0.01269818,0.00173026,-0.00554549,0.00026198,-0.00672929,0.00117314,-0.04421750,0.00291160,-0.08530475,0.02887660,-0.23687124,0.00806716,-0.16730012
