energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-0.11105553,2.49312364,0.10801238,0.16224310,0.12098654,0.99497968,1.05750716,0.04659741,1.03107642
-0.10505253,2.44513853,0.10138789,0.15069910,0.11396583,0.97912767,1.03186351,0.04326302,1.03923952
-0.09904952,2.39547397,0.09498484,0.13928664,0.10767205,0.96145058,1.00612148,0.04012388,1.04511295
-0.09304652,2.34433779,0.08885874,0.12810635,0.10210205,0.94209949,0.98040691,0.03719974,1.04851223
-0.08704352,2.29188403,0.08305347,0.11724724,0.09723341,0.92122766,0.95480279,0.03450303,1.04928287
-0.08104052,2.23822528,0.07760095,0.10678586,0.09302625,0.89899186,0.92935399,0.03203912,1.04731122
-0.07503752,2.18344753,0.07252128,0.09678591,0.08942543,0.87555418,0.90407352,0.02980691,1.04253436
-0.06903452,2.12762639,0.06782323,0.08729822,0.08636333,0.85108399,0.87895023,0.02779949,1.03494858
-0.06303152,2.07084381,0.06350525,0.07836108,0.08376279,0.82576006,0.85395736,0.02600504,1.02461600
-0.05702851,2.01320423,0.05955673,0.07000084,0.08154033,0.79977233,0.82906142,0.02440778,1.01166888
-0.05102551,1.95484920,0.05595955,0.06223281,0.07960937,0.77332339,0.80423104,0.02298902,0.99631144
-0.04502251,1.89596957,0.05268983,0.05506220,0.07788341,0.74662927,0.77944522,0.02172819,0.97881888
-0.03901951,1.83681448,0.04971970,0.04848531,0.07627899,0.71991944,0.75470058,0.02060383,0.95953358
-0.03301651,1.77769661,0.04701914,0.04249071,0.07471839,0.69343587,0.73001719,0.01959458,0.93885851
-0.02701351,1.71899309,0.04455771,0.03706042,0.07313194,0.66743100,0.70544277,0.01867996,0.91724794
-0.02101051,1.66114216,0.04230609,0.03217115,0.07145987,0.64216460,0.68105491,0.01784115,0.89519568
-0.01500750,1.60463518,0.04023744,0.02779541,0.06965364,0.61789951,0.65696128,0.01706149,0.87322133
-0.00900450,1.55000456,0.03832850,0.02390260,0.06767685,0.59489638,0.63329779,0.01632694,0.85185464
-0.00300150,1.49780782,0.03656031,0.02045998,0.06550549,0.57340734,0.61022472,0.01562632,0.83161885
0.00300150,1.44860845,0.03491870,0.01743359,0.06312782,0.55366910,0.58792111,0.01495139,0.81301323
0.00900450,1.40295440,0.03339439,0.01478900,0.06054368,0.53589543,0.56657756,0.01429683,0.79649567
0.01500750,1.36135511,0.03198287,0.01249197,0.05776353,0.52026949,0.54638794,0.01366004,0.78246576
0.02101051,1.32425820,0.03068389,0.01050906,0.05480701,0.50693629,0.52754019,0.01304085,0.77124916
0.02701351,1.29202681,0.02950083,0.00880809,0.05170141,0.49599564,0.51020699,0.01244114,0.76308379
0.03301651,1.26491892,0.02843983,0.00735848,0.04847988,0.48749601,0.49453647,0.01186441,0.75810851
0.03901951,1.24306952,0.02750879,0.00613159,0.04517962,0.48142963,0.48064366,0.01131529,0.75635483
0.04502251,1.22647696,0.02671632,0.00510094,0.04184011,0.47772915,0.46860304,0.01079904,0.75774208
0.05102551,1.21499394,0.02607065,0.00424234,0.03850133,0.47626620,0.45844255,0.01032108,0.76207645
0.05702851,1.20832417,0.02557864,0.00353404,0.03520228,0.47685209,0.45013954,0.00988653,0.76905405
0.06303152,1.20602496,0.02524480,0.00295681,0.03197956,0.47924068,0.44361883,0.00949979,0.77826812
0.06903452,1.20751590,0.02507052,0.00249397,0.02886633,0.48313358,0.43875294,0.00916424,0.78922027
0.07503752,1.21209352,0.02505345,0.00213147,0.02589145,0.48818751,0.43536471,0.00888193,0.80133536
0.08104052,1.21895156,0.02518705,0.00185793,0.02307890,0.49402379,0.43323215,0.00865346,0.81397976
0.08704352,1.22720608,0.02546041,0.00166466,0.02044749,0.50023945,0.43209526,0.00847781,0.82648209
0.09304652,1.23592451,0.02585825,0.00154576,0.01801082,0.50641978,0.43166469,0.00835240,0.83815596
0.09904952,1.24415739,0.02636116,0.00149823,0.01577743,0.51215172,0.43163179,0.00827310,0.84832354
0.10505253,1.25097166,0.02694605,0.00152203,0.01375115,0.51703774,0.43167959,0.00823442,0.85633921
0.11105553,1.25548388,0.02758675,0.00162028,0.01193161,0.52070934,0.43149426,0.00822970,0.86161229
0.11705853,1.25689215,0.02825484,0.00179941,0.01031485,0.52284003,0.43077659,0.00825135,0.86362777
0.12306153,1.25450525,0.02892048,0.00206937,0.00889396,0.52315685,0.42925289,0.00829118,0.86196433
0.12906453,1.24776792,0.02955342,0.00244380,0.00765983,0.52145023,0.42668499,0.00834068,0.85630883
0.13506753,1.23628098,0.03012402,0.00294027,0.00660182,0.51758165,0.42287871,0.00839138,0.84646668
0.14107054,1.21981582,0.03060420,0.00358044,0.00570842,0.51148883,0.41769074,0.00843515,0.83236777
0.14707354,1.19832247,0.03096840,0.00439020,0.00496788,0.50318820,0.41103341,0.00846452,0.81406774
0.15307654,1.17193113,0.03119441,0.00539976,0.00436878,0.49277468,0.40287735,0.00847292,0.79174464
0.15907954,1.14094727,0.03126409,0.00664361,0.00390041,0.48041870,0.39325195,0.00845495,0.76569127
0.16508254,1.10584053,0.03116391,0.00816039,0.00355324,0.46636066,0.38224359,0.00840651,0.73630368
0.17108554,1.06722807,0.03088533,0.00999256,0.00331909,0.45090307,0.36999192,0.00832496,0.70406636
0.17708854,1.02585322,0.03042494,0.01218595,0.00319139,0.43440078,0.35668422,0.00820916,0.66953496
0.18309155,0.98256034,0.02978450,0.01478902,0.00316525,0.41724955,0.34254829,0.00805946,0.63331727
0.18909455,0.93826694,0.02897071,0.01785198,0.00323742,0.39987356,0.32784408,0.00787766,0.59605333
0.19509755,0.89393419,0.02799483,0.02142561,0.00340632,0.38271227,0.31285449,0.00766692,0.55839557
0.20110055,0.85053701,0.02687219,0.02555984,0.00367182,0.36620701,0.29787575,0.00743154,0.52098954
0.20710355,0.80903465,0.02562158,0.03030221,0.00403512,0.35078797,0.28320759,0.00717682,0.48445617
0.21310655,0.77034286,0.02426448,0.03569603,0.00449852,0.33686167,0.26914382,0.00690883,0.44937587
0.21910955,0.73530846,0.02282437,0.04177850,0.00506520,0.32479969,0.25596340,0.00663415,0.41627503
0.22511256,0.70468703,0.02132598,0.04857877,0.00573896,0.31492861,0.24392245,0.00635966,0.38561515
0.23111556,0.67912434,0.01979451,0.05611599,0.00652400,0.30752171,0.23324740,0.00609228,0.35778475
0.23711856,0.65914193,0.01825506,0.06439760,0.00742476,0.30279249,0.22412943,0.00583876,0.33309403
0.24312156,0.64512712,0.01673198,0.07341778,0.00844576,0.30089023,0.21672043,0.00560550,0.31177226
0.24912456,0.63732774,0.01524851,0.08315634,0.00959151,0.30189775,0.21113049,0.00539838,0.29396761
0.25512756,0.63585148,0.01382637,0.09357813,0.01086660,0.30583138,0.20742698,0.00522268,0.27974936
0.26113057,0.64066992,0.01248566,0.10463303,0.01227574,0.31264313,0.20563530,0.00508296,0.26911192
0.26713357,0.65162693,0.01124473,0.11625662,0.01382407,0.32222512,0.20574106,0.00498311,0.26198068
0.27313657,0.66845131,0.01012033,0.12837172,0.01551746,0.33441605,0.20769374,0.00492632,0.25821910
0.27913957,0.69077310,0.00912773,0.14089057,0.01736304,0.34900961,0.21141165,0.00491520,0.25763694
0.28514257,0.71814320,0.00828104,0.15371791,0.01936973,0.36576457,0.21678795,0.00495187,0.25999917
0.29114557,0.75005555,0.00759352,0.16675466,0.02154895,0.38441630,0.22369751,0.00503815,0.26503552
0.29714857,0.78597109,0.00707799,0.17990224,0.02391533,0.40468919,0.23200438,0.00517568,0.27245008
0.30315158,0.82534282,0.00674719,0.19306722,0.02648750,0.42630968,0.24156956,0.00536616,0.28193113
0.30915458,0.86764074,0.00661411,0.20616622,0.02928879,0.44901929,0.25225861,0.00561156,0.29316060
0.31515758,0.91237579,0.00669234,0.21913065,0.03234786,0.47258705,0.26394902,0.00591424,0.30582316
0.32116058,0.95912166,0.00699623,0.23191109,0.03569928,0.49682079,0.27653667,0.00627717,0.31961464
0.32716358,1.00753331,0.00754098,0.24448106,0.03938377,0.52157665,0.28994127,0.00670407,0.33424958
0.33316658,1.05736125,0.00834259,0.25683971,0.04344826,0.54676620,0.30411029,0.00719946,0.34946772
0.33916958,1.10846051,0.00941766,0.26901337,0.04794561,0.57236068,0.31902131,0.00776869,0.36503916
0.34517259,1.16079366,0.01078295,0.28105562,0.05293396,0.59839183,0.33468224,0.00841796,0.38076809
0.35117559,1.21442733,0.01245489,0.29304577,0.05847567,0.62494924,0.35112964,0.00915417,0.39649499
0.35717859,1.26952184,0.01444880,0.30508570,0.06463588,0.65217379,0.36842477,0.00998476,0.41209700
0.36318159,1.32631432,0.01677805,0.31729501,0.07148063,0.68024751,0.38664773,0.01091748,0.42748670
0.36918459,1.38509555,0.01945301,0.32980474,0.07907465,0.70937993,0.40588960,0.01196009,0.44260910
0.37518759,1.44618149,0.02248003,0.34274979,0.08747885,0.73979162,0.42624304,0.01312003,0.45743710
0.38119060,1.50988082,0.02586022,0.35626036,0.09674753,0.77169538,0.44779181,0.01440396,0.47196560
0.38719360,1.57645984,0.02958843,0.37045295,0.10692556,0.80527619,0.47059951,0.01581745,0.48620441
0.39319660,1.64610672,0.03365209,0.38542122,0.11804550,0.84067081,0.49469838,0.01736448,0.50017057
0.39919960,1.71889712,0.03803038,0.40122729,0.13012489,0.87794822,0.52007866,0.01904712,0.51388019
0.40520260,1.79476307,0.04269351,0.41789410,0.14316380,0.91709204,0.54667916,0.02086510,0.52734050
0.41120560,1.87346734,0.04760223,0.43539914,0.15714283,0.95798606,0.57437974,0.02281559,0.54054254
0.41720860,1.95458495,0.05270777,0.45367009,0.17202157,1.00040400,0.60299630,0.02489295,0.55345478
0.42321161,2.03749350,0.05795202,0.47258272,0.18773775,1.04400423,0.63227860,0.02708859,0.56601830
0.42921461,2.12137337,0.06326826,0.49196124,0.20420702,1.08833018,0.66191141,0.02939101,0.57814383
0.43521761,2.20521834,0.06858214,0.51158131,0.22132353,1.13281676,0.69151910,0.03178582,0.58971071
0.44122061,2.28785681,0.07381317,0.53117546,0.23896120,1.17680283,0.72067358,0.03425604,0.60056826
0.44722361,2.36798303,0.07887656,0.55044108,0.25697571,1.21954939,0.74890559,0.03678230,0.61053918
0.45322661,2.44419712,0.08368536,0.56905027,0.27520712,1.26026286,0.77571865,0.03934335,0.61942519
0.45922961,2.51505238,0.08815288,0.58666147,0.29348301,1.29812258,0.80060545,0.04191646,0.62701444
0.46523262,2.57910765,0.09219524,0.60293215,0.31162210,1.33231119,0.82306562,0.04447805,0.63309043
0.47123562,2.63498241,0.09573399,0.61753194,0.32943809,1.36204670,0.84262440,0.04700424,0.63744191
0.47723862,2.68141189,0.09869870,0.63015573,0.34674370,1.38661454,0.85885111,0.04947148,0.63987332
0.48324162,2.71729954,0.10102934,0.64053598,0.36335471,1.40539818,0.87137655,0.05185716,0.64021508
0.48924462,2.74176442,0.10267837,0.64845375,0.37909390,1.41790682,0.87990866,0.05414025,0.63833329
0.49524762,2.75418102,0.10361252,0.65374788,0.39379480,1.42379880,0.88424547,0.05630182,0.63413821
0.50125063,2.75420989,0.10381401,0.65632197,0.40730507,1.42289958,0.88428486,0.05832558,0.62759113
0.50725363,2.74181735,0.10328131,0.65614888,0.41948965,1.41521347,0.88003064,0.06019829,0.61870919
0.51325663,2.71728370,0.10202934,0.65327255,0.43023342,1.40092863,0.87159458,0.06191018,0.60756796
0.51925963,2.68119957,0.10008903,0.64780716,0.43944340,1.38041496,0.85919453,0.06345519,0.59430157
0.52526263,2.63445064,0.09750644,0.63993375,0.44705067,1.35421531,0.84314847,0.06483119,0.57910048
0.53126563,2.57819177,0.09434126,0.62989445,0.45301165,1.32303013,0.82386511,0.06604005,0.56220689
0.53726863,2.51381160,0.09066495,0.61798471,0.45730910,1.28769656,0.80183117,0.06708766,0.54390818
0.54327164,2.44288947,0.08655853,0.60454383,0.45995257,1.24916282,0.77759621,0.06798380,0.52452849
0.54927464,2.36714652,0.08211008,0.58994431,0.46097837,1.20845886,0.75175546,0.06874196,0.50441903
0.55527764,2.28839297,0.07741215,0.57458027,0.46044909,1.16666475,0.72493153,0.06937896,0.48394745
0.56128064,2.20847367,0.07255914,0.55885561,0.45845255,1.12487786,0.69775558,0.06991454,0.46348674
0.56728364,2.12921390,0.06764469,0.54317214,0.45510018,1.08417998,0.67084873,0.07037080,0.44340409
0.57328664,2.05236733,0.06275936,0.52791806,0.45052482,1.04560574,0.64480437,0.07077156,0.42405020
0.57928964,1.97956757,0.05798842,0.51345724,0.44487783,1.01011302,0.62017181,0.07114156,0.40574928
0.58529265,1.91228493,0.05341005,0.50011944,0.43832570,0.97855650,0.59744193,0.07150567,0.38879021
0.59129565,1.85178917,0.04909381,0.48819176,0.43104596,0.95166479,0.57703492,0.07188795,0.37341902
0.59729865,1.79911932,0.04509951,0.47791146,0.42322266,0.93002185,0.55929076,0.07231073,0.35983288
0.60330165,1.75506102,0.04147646,0.46946034,0.41504140,0.91405291,0.54446218,0.07279367,0.34817579
0.60930465,1.72013157,0.03826297,0.46296075,0.40668411,0.90401521,0.53271056,0.07335289,0.33853597
0.61530765,1.69457310,0.03548629,0.45847327,0.39832378,0.89999365,0.52410449,0.07400013,0.33094499
0.62131066,1.67835346,0.03316275,0.45599612,0.39011936,0.90190114,0.51862111,0.07474211,0.32537854
0.62731366,1.67117482,0.03129816,0.45546637,0.38221099,0.90948374,0.51614996,0.07558003,0.32175891
0.63331666,1.67248950,0.02988843,0.45676281,0.37471591,0.92233019,0.51649930,0.07650929,0.31995888
0.63931966,1.68152251,0.02892028,0.45971048,0.36772519,0.93988550,0.51940451,0.07751946,0.31980692
0.64532266,1.69730008,0.02837212,0.46408684,0.36130152,0.96146832,0.52453839,0.07859454,0.32109365
0.65132566,1.71868358,0.02821500,0.46962927,0.35547818,0.98629148,0.53152304,0.07971348,0.32357913
0.65732866,1.74440751,0.02841359,0.47604385,0.35025935,1.01348523,0.53994298,0.08085095,0.32700094
0.66333167,1.77312092,0.02892724,0.48301515,0.34562167,1.04212250,0.54935897,0.08197845,0.33108272
0.66933467,1.80343072,0.02971101,0.49021672,0.34151710,1.07124556,0.55932240,0.08306549,0.33554294
0.67533767,1.83394576,0.03071678,0.49732196,0.33787695,1.09989326,0.56938954,0.08408101,0.34010356
0.68134067,1.86332023,0.03189430,0.50401501,0.33461677,1.12712820,0.57913535,0.08499491,0.34449848
0.68734367,1.89029501,0.03319232,0.51000130,0.33164200,1.15206288,0.58816641,0.08577949,0.34848132
0.69334667,1.91373565,0.03455963,0.51501734,0.32885400,1.17388418,0.59613249,0.08641096,0.35183240
0.69934967,1.93266554,0.03594620,0.51883940,0.32615611,1.19187536,0.60273638,0.08687063,0.35436467
0.70535268,1.94629326,0.03730416,0.52129070,0.32345948,1.20543491,0.60774176,0.08714606,0.35592844
0.71135568,1.95403301,0.03858891,0.52224690,0.32068822,1.21409167,0.61097868,0.08723182,0.35641462
0.71735868,1.95551755,0.03976000,0.52163952,0.31778379,1.21751564,0.61234661,0.08712993,0.35575665
0.72336168,1.95060313,0.04078206,0.51945731,0.31470815,1.21552439,0.61181490,0.08684998,0.35393078
0.72936468,1.93936632,0.04162558,0.51574538,0.31144568,1.20808469,0.60942075,0.08640882,0.35095488
0.73536768,1.92209298,0.04226750,0.51060219,0.30800369,1.19530945,0.60526473,0.08582994,0.34688596
0.74137069,1.89926002,0.04269177,0.50417455,0.30441159,1.17745017,0.59950414,0.08514252,0.34181625
0.74737369,1.87151066,0.04288956,0.49665076,0.30071861,1.15488527,0.59234448,0.08438010,0.33586835
0.75337669,1.83962449,0.04285947,0.48825235,0.29699048,1.12810476,0.58402948,0.08357918,0.32918943
0.75937969,1.80448351,0.04260732,0.47922462,0.29330504,1.09769186,0.57483012,0.08277755,0.32194488
0.76538269,1.76703577,0.04214592,0.46982650,0.28974725,1.06430241,0.56503301,0.08201259,0.31431162
0.77138569,1.72825810,0.04149446,0.46032012,0.28640373,1.02864271,0.55492885,0.08131970,0.30647140
0.77738869,1.68911937,0.04067784,0.45096052,0.28335732,0.99144673,0.54480123,0.08073067,0.29860423
0.78339170,1.65054597,0.03972573,0.44198601,0.28068182,0.95345342,0.53491629,0.08027236,0.29088238
0.78939470,1.61339050,0.03867152,0.43360938,0.27843736,0.91538493,0.52551368,0.07996560,0.28346495
0.79539770,1.57840498,0.03755119,0.42601054,0.27666652,0.87792638,0.51679898,0.07982438,0.27649329
0.80140070,1.54621931,0.03640200,0.41933059,0.27539155,0.84170783,0.50893796,0.07985535,0.27008741
0.80740370,1.51732548,0.03526127,0.41366771,0.27461267,0.80728884,0.50205267,0.08005772,0.26434330
0.81340670,1.49206789,0.03416512,0.40907478,0.27430769,0.77514604,0.49621940,0.08042347,0.25933131
0.81940970,1.47063956,0.03314723,0.40555894,0.27443271,0.74566390,0.49146858,0.08093779,0.25509556
0.82541271,1.45308409,0.03223780,0.40308282,0.27492413,0.71912870,0.48778625,0.08157994,0.25165417
0.83141571,1.43930274,0.03146250,0.40156744,0.27570150,0.69572584,0.48511710,0.08232418,0.24900030
0.83741871,1.42906589,0.03084175,0.40089645,0.27667126,0.67554013,0.48336868,0.08314089,0.24710395
0.84342171,1.42202813,0.03039004,0.40092165,0.27773094,0.65855904,0.48241656,0.08399787,0.24591415
0.84942471,1.41774591,0.03011560,0.40146920,0.27877376,0.64467844,0.48211006,0.08486145,0.24536160
0.85542771,1.41569707,0.03002014,0.40234656,0.27969316,0.63371056,0.48227843,0.08569777,0.24536158
0.86143072,1.41530101,0.03009896,0.40334957,0.28038709,0.62539381,0.48273694,0.08647380,0.24581689
0.86743372,1.41593914,0.03034115,0.40426958,0.28076192,0.61940403,0.48329292,0.08715829,0.24662088
0.87343672,1.41697445,0.03073009,0.40490025,0.28073560,0.61536676,0.48375141,0.08772254,0.24766030
0.87943972,1.41777009,0.03124410,0.40504385,0.28024011,0.61287017,0.48392026,0.08814093,0.24881815
0.88544272,1.41770618,0.03185720,0.40451689,0.27922299,0.61147834,0.48361473,0.08839131,0.24997624
0.89144572,1.41619492,0.03254010,0.40315494,0.27764804,0.61074445,0.48266143,0.08845519,0.25101759
0.89744872,1.41269357,0.03326117,0.40081645,0.27549516,0.61022358,0.48090166,0.08831777,0.25182875
0.90345173,1.40671550,0.03398758,0.39738578,0.27275946,0.60948495,0.47819414,0.08796781,0.25230173
0.90945473,1.39783925,0.03468636,0.39277515,0.26944976,0.60812323,0.47441724,0.08739751,0.25233603
0.91545773,1.38571565,0.03532548,0.38692571,0.26558668,0.60576864,0.46947071,0.08660220,0.25184027
0.92146073,1.37007333,0.03587491,0.37980782,0.26120042,0.60209581,0.46327694,0.08558008,0.25073387
0.92746373,1.35072243,0.03630749,0.37142046,0.25632851,0.59683110,0.45578197,0.08433201,0.24894847
0.93346673,1.32755694,0.03659980,0.36179003,0.25101366,0.58975820,0.44695599,0.08286125,0.24642923
0.93946973,1.30055546,0.03673276,0.35096853,0.24530178,0.58072211,0.43679368,0.08117331,0.24313595
0.94547274,1.26978055,0.03669213,0.33903124,0.23924042,0.56963116,0.42531402,0.07927584,0.23904394
0.95147574,1.23537665,0.03646885,0.32607408,0.23287757,0.55645727,0.41255997,0.07717853,0.23414466
0.95747874,1.19756651,0.03605910,0.31221055,0.22626086,0.54123438,0.39859754,0.07489316,0.22844601
0.96348174,1.15664612,0.03546428,0.29756859,0.21943725,0.52405519,0.38351462,0.07243353,0.22197228
0.96948474,1.11297813,0.03469076,0.28228723,0.21245301,0.50506623,0.36741932,0.06981553,0.21476374
0.97548774,1.06698372,0.03374948,0.26651319,0.20535395,0.48446160,0.35043780,0.06705705,0.20687579
0.98149075,1.01913306,0.03265541,0.25039752,0.19818580,0.46247552,0.33271181,0.06417797,0.19837770
0.98749375,0.96993442,0.03142692,0.23409231,0.19099472,0.43937392,0.31439566,0.06120000,0.18935099
0.99349675,0.91992218,0.03008505,0.21774755,0.18382756,0.41544552,0.29565298,0.05814649,0.17988738
0.99949975,0.86964395,0.02865272,0.20150821,0.17673207,0.39099250,0.27665316,0.05504210,0.17008653
1.00550275,0.81964715,0.02715396,0.18551155,0.16975683,0.36632133,0.25756755,0.05191244,0.16005344
1.01150575,0.77046552,0.02561308,0.16988483,0.16295081,0.34173383,0.23856576,0.04878359,0.14989583
1.01750875,0.72260590,0.02405399,0.15474329,0.15636263,0.31751900,0.21981195,0.04568158,0.13972136
1.02351176,0.67653575,0.02249945,0.14018855,0.15003959,0.29394560,0.20146131,0.04263181,0.12963501
1.02951476,0.63267195,0.02097052,0.12630753,0.14402633,0.27125600,0.18365694,0.03965849,0.11973654
1.03551776,0.59137118,0.01948603,0.11317166,0.13836344,0.24966117,0.16652714,0.03678401,0.11011826
1.04152076,0.55292239,0.01806221,0.10083661,0.13308593,0.22933721,0.15018324,0.03402844,0.10086310
1.04752376,0.51754150,0.01671243,0.08934247,0.12822178,0.21042318,0.13471802,0.03140905,0.09204312
1.05352676,0.48536870,0.01544700,0.07871423,0.12379070,0.19302041,0.12020480,0.02893994,0.08371839
1.05952976,0.45646833,0.01427320,0.06896271,0.11980316,0.17719325,0.10669715,0.02663177,0.07593645
1.06553277,0.43083140,0.01319526,0.06008571,0.11625979,0.16297092,0.09422919,0.02449161,0.06873207
1.07153577,0.40838061,0.01221460,0.05206950,0.11315128,0.15035051,0.08281652,0.02252292,0.06212764
1.07753877,0.38897759,0.01133004,0.04489040,0.11045879,0.13930094,0.07245764,0.02072571,0.05613380
1.08354177,0.37243216,0.01053807,0.03851653,0.10815488,0.12976744,0.06313573,0.01909672,0.05075054
1.08954477,0.35851299,0.00983327,0.03290961,0.10620488,0.12167660,0.05482080,0.01762982,0.04596847
1.09554777,0.34695939,0.00920868,0.02802672,0.10456880,0.11494150,0.04747204,0.01631643,0.04177034
1.10155078,0.33749357,0.00865616,0.02382205,0.10320346,0.10946690,0.04104024,0.01514604,0.03813272
1.10755378,0.32983293,0.00816686,0.02024845,0.10206498,0.10515410,0.03547025,0.01410677,0.03502757
1.11355678,0.32370169,0.00773156,0.01725894,0.10111127,0.10190536,0.03070333,0.01318592,0.03242392
1.11955978,0.31884166,0.00734102,0.01480790,0.10030454,0.09962772,0.02667936,0.01237059,0.03028935
1.12556278,0.31502134,0.00698637,0.01285224,0.09961355,0.09823600,0.02333881,0.01164818,0.02859130
1.13156578,0.31204334,0.00665930,0.01135215,0.09901566,0.09765505,0.02062444,0.01100693,0.02729819
1.13756878,0.30974967,0.00635232,0.01027184,0.09849834,0.09782099,0.01848272,0.01043631,0.02638025
1.14357179,0.30802473,0.00605894,0.00957992,0.09806022,0.09868163,0.01686494,0.00992740,0.02581014
1.14957479,0.30679607,0.00577373,0.00924965,0.09771154,0.10019600,0.01572795,0.00947315,0.02556326
1.15557779,0.30603296,0.00549243,0.00925906,0.09747395,0.10233305,0.01503466,0.00906855,0.02561779
1.16158079,0.30574288,0.00521190,0.00959083,0.09737978,0.10506977,0.01475429,0.00871073,0.02595455
1.16758379,0.30596626,0.00493011,0.01023208,0.09747063,0.10838872,0.01486221,0.00839892,0.02655667
1.17358679,0.30676984,0.00464604,0.01117409,0.09779546,0.11227525,0.01533976,0.00813439,0.02740906
1.17958979,0.30823906,0.00435957,0.01241185,0.09840833,0.11671455,0.01617374,0.00792030,0.02849781
1.18559280,0.31046987,0.00407134,0.01394366,0.09936569,0.12168875,0.01735580,0.00776144,0.02980960
1.19159580,0.31356050,0.00378263,0.01577063,0.10072359,0.12717422,0.01888172,0.00766398,0.03133102
1.19759880,0.31760360,0.00349514,0.01789616,0.10253468,0.13313934,0.02075061,0.00763514,0.03304806
1.20360180,0.32267920,0.00321090,0.02032545,0.10484539,0.13954275,0.02296408,0.00768290,0.03494560
1.20960480,0.32884874,0.00293208,0.02306507,0.10769324,0.14633232,0.02552538,0.00781561,0.03700712
1.21560780,0.33615058,0.00266087,0.02612245,0.11110439,0.15344485,0.02843857,0.00804166,0.03921454
1.22161081,0.34459707,0.00239938,0.02950556,0.11509170,0.16080659,0.03170777,0.00836918,0.04154822
1.22761381,0.35417336,0.00214953,0.03322252,0.11965317,0.16833452,0.03533639,0.00880568,0.04398719
1.23361681,0.36483781,0.00191296,0.03728135,0.12477096,0.17593832,0.03932662,0.00935782,0.04650951
1.23961981,0.37652410,0.00169102,0.04168975,0.13041105,0.18352300,0.04367880,0.01003119,0.04909281
1.24562281,0.38914460,0.00148472,0.04645490,0.13652343,0.19099199,0.04839117,0.01083005,0.05171490
1.25162581,0.40259501,0.00129470,0.05158339,0.14304298,0.19825049,0.05345950,0.01175729,0.05435455
1.25762881,0.41675978,0.00112128,0.05708108,0.14989093,0.20520903,0.05887706,0.01281427,0.05699225
1.26363182,0.43151806,0.00096445,0.06295312,0.15697691,0.21178685,0.06463461,0.01400084,0.05961092
1.26963482,0.44674973,0.00082393,0.06920385,0.16420150,0.21791505,0.07072053,0.01531531,0.06219670
1.27563782,0.46234135,0.00069916,0.07583679,0.17145925,0.22353927,0.07712108,0.01675457,0.06473951
1.28164082,0.47819153,0.00058941,0.08285457,0.17864207,0.22862181,0.08382080,0.01831421,0.06723353
1.28764382,0.49421554,0.00049379,0.09025886,0.18564292,0.23314292,0.09080290,0.01998860,0.06967756
1.29364682,0.51034891,0.00041131,0.09805017,0.19235959,0.23710141,0.09804978,0.02177118,0.07207511
1.29964982,0.52654999,0.00034089,0.10622773,0.19869864,0.24051430,0.10554355,0.02365458,0.07443435
1.30565283,0.54280111,0.00028147,0.11478922,0.20457913,0.24341579,0.11326656,0.02563088,0.07676787
1.31165583,0.55910876,0.00023197,0.12373046,0.20993622,0.24585536,0.12120189,0.02769183,0.07909224
1.31765883,0.57550236,0.00019137,0.13304509,0.21472439,0.24789528,0.12933381,0.02982907,0.08142739
1.32366183,0.59203218,0.00015871,0.14272418,0.21892015,0.24960764,0.13764818,0.03203431,0.08379593
1.32966483,0.60876625,0.00013313,0.15275591,0.22252415,0.25107092,0.14613272,0.03429956,0.08622229
1.33566783,0.62578659,0.00011384,0.16312516,0.22556256,0.25236656,0.15477719,0.03661723,0.08873188
1.34167084,0.64318497,0.00010017,0.17381321,0.22808758,0.25357535,0.16357345,0.03898026,0.09135015
1.34767384,0.66105836,0.00009156,0.18479751,0.23017706,0.25477417,0.17251538,0.04138221,0.09410169
1.35367684,0.67950422,0.00008753,0.19605144,0.23193317,0.25603292,0.18159867,0.04381729,0.09700946
1.35967984,0.69861583,0.00008771,0.20754427,0.23347999,0.25741201,0.19082045,0.04628033,0.10009389
1.36568284,0.71847786,0.00009181,0.21924112,0.23496025,0.25896032,0.20017873,0.04876673,0.10337229
1.37168584,0.73916205,0.00009963,0.23110300,0.23653097,0.26071380,0.20967179,0.05127233,0.10685813
1.37768884,0.76072320,0.00011101,0.24308699,0.23835844,0.26269465,0.21929727,0.05379329,0.11056058
1.38369185,0.78319549,0.00012586,0.25514627,0.24061231,0.26491111,0.22905121,0.05632581,0.11448398
1.38969485,0.80658892,0.00014412,0.26723036,0.24345921,0.26735772,0.23892689,0.05886597,0.11862746
1.39569785,0.83088608,0.00016573,0.27928511,0.24705601,0.27001612,0.24891354,0.06140932,0.12298461
1.40170085,0.85603908,0.00019066,0.29125272,0.25154292,0.27285606,0.25899496,0.06395067,0.12754311
1.40770385,0.88196660,0.00021887,0.30307166,0.25703673,0.27583679,0.26914802,0.06648362,0.13228447
1.41370685,0.90855131,0.00025028,0.31467638,0.26362445,0.27890845,0.27934119,0.06900029,0.13718376
1.41970985,0.93563750,0.00028481,0.32599707,0.27135766,0.28201362,0.28953311,0.07149087,0.14220940
1.42571286,0.96302919,0.00032234,0.33695921,0.28024772,0.28508874,0.29967121,0.07394337,0.14732300
