energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
3.45472736,0.87730133,0.16385649,0.13542027,0.00595951,0.07014297,0.12280910,0.57642571,0.08962476,0.00000000
3.46073037,0.88721321,0.18631307,0.13529771,0.00581707,0.06816786,0.11905566,0.58272598,0.08648465,0.00000000
3.46673337,0.90567030,0.21241748,0.13615293,0.00576082,0.06690163,0.11596427,0.59490274,0.08420363,0.00000000
3.47273637,0.93276812,0.24242484,0.13799801,0.00579262,0.06629943,0.11363728,0.61308710,0.08280660,0.00000000
3.47873937,0.96849555,0.27656111,0.14082720,0.00591310,0.06630882,0.11216923,0.63734209,0.08230857,0.00000000
3.48474237,1.01273712,0.31501322,0.14461708,0.00612164,0.06687181,0.11164483,0.66766324,0.08271435,0.00000000
3.49074537,1.06527610,0.35791846,0.14932709,0.00641652,0.06792693,0.11213716,0.70397935,0.08401844,0.00000000
3.49674837,1.12579798,0.40535363,0.15490032,0.00679493,0.06941118,0.11370596,0.74615341,0.08620478,0.00000000
3.50275138,1.19389433,0.45732422,0.16126461,0.00725313,0.07126186,0.11639615,0.79398352,0.08924671,0.00000000
3.50875438,1.26906676,0.51375414,0.16833383,0.00778650,0.07341815,0.12023654,0.84720365,0.09310691,0.00000000
3.51475738,1.35073104,0.57447653,0.17600944,0.00838970,0.07582248,0.12523875,0.90548430,0.09773746,0.00000000
3.52076038,1.43822128,0.63922608,0.18418224,0.00905677,0.07842153,0.13139639,0.96843309,0.10308003,0.00000000
3.52676338,1.53079433,0.70763358,0.19273424,0.00978128,0.08116697,0.13868447,1.03559534,0.10906625,0.00000000
3.53276638,1.62763440,0.77922302,0.20154075,0.01055648,0.08401591,0.14705910,1.10645482,0.11561822,0.00000000
3.53876938,1.72785825,0.85341183,0.21047255,0.01137546,0.08693095,0.15645745,1.18043478,0.12264925,0.00000000
3.54477239,1.83052096,0.92951459,0.21939812,0.01223130,0.08988004,0.16679808,1.25689965,0.13006487,0.00000000
3.55077539,1.93462270,1.00675034,0.22818603,0.01311727,0.09283606,0.17798154,1.33515742,0.13776401,0.00000000
3.55677839,2.03911655,1.08425373,0.23670718,0.01402694,0.09577619,0.18989133,1.41446319,0.14564046,0.00000000
3.56278139,2.14291768,1.16108973,0.24483722,0.01495435,0.09868120,0.20239523,1.49402396,0.15358455,0.00000000
3.56878439,2.24491399,1.23627177,0.25245868,0.01589414,0.10153457,0.21534697,1.57300495,0.16148498,0.00000000
3.57478739,2.34397831,1.30878276,0.25946316,0.01684168,0.10432169,0.22858828,1.65053753,0.16923087,0.00000000
3.58079040,2.43898215,1.37759842,0.26575322,0.01779305,0.10702907,0.24195126,1.72572902,0.17671379,0.00000000
3.58679340,2.52881079,1.44171205,0.27124413,0.01874519,0.10964355,0.25526110,1.79767409,0.18382992,0.00000000
3.59279640,2.61237973,1.50016004,0.27586522,0.01969576,0.11215179,0.26833900,1.86546792,0.19048206,0.00000000
3.59879940,2.68865195,1.55204692,0.27956104,0.02064319,0.11453984,0.28100542,1.92822079,0.19658161,0.00000000
3.60480240,2.75665566,1.59656926,0.28229204,0.02158646,0.11679282,0.29308336,1.98507387,0.20205022,0.00000000
3.61080540,2.81550203,1.63303722,0.28403490,0.02252503,0.11889490,0.30440175,2.03521578,0.20682127,0.00000000
3.61680840,2.86440240,1.66089307,0.28478241,0.02345859,0.12082933,0.31479886,2.07789943,0.21084096,0.00000000
3.62281141,2.90268427,1.67972581,0.28454296,0.02438682,0.12257872,0.32412550,2.11245872,0.21406902,0.00000000
3.62881441,2.92980553,1.68928152,0.28333960,0.02530917,0.12412528,0.33224800,2.13832433,0.21647900,0.00000000
3.63481741,2.94536638,1.68946875,0.28120872,0.02622454,0.12545132,0.33905091,2.15503822,0.21805814,0.00000000
3.64082041,2.94911846,1.68035914,0.27819847,0.02713105,0.12653962,0.34443924,2.16226610,0.21880689,0.00000000
3.64682341,2.94097072,1.66218306,0.27436678,0.02802580,0.12737394,0.34834023,2.15980735,0.21873792,0.00000000
3.65282641,2.92099182,1.63532066,0.26977936,0.02890461,0.12793942,0.35070451,2.14760212,0.21787496,0.00000000
3.65882941,2.88940894,1.60028878,0.26450751,0.02976193,0.12822302,0.35150679,2.12573497,0.21625132,0.00000000
3.66483242,2.84660286,1.55772431,0.25862595,0.03059070,0.12821383,0.35074586,2.09443509,0.21390820,0.00000000
3.67083542,2.79309973,1.50836477,0.25221075,0.03138237,0.12790337,0.34844403,2.05407285,0.21089300,0.00000000
3.67683842,2.72955961,1.45302692,0.24533748,0.03212695,0.12728582,0.34464606,2.00515278,0.20725759,0.00000000
3.68284142,2.65676232,1.39258434,0.23807952,0.03281317,0.12635820,0.33941758,1.94830326,0.20305666,0.00000000
3.68884442,2.57559106,1.32794468,0.23050682,0.03342879,0.12512057,0.33284315,1.88426308,0.19834630,0.00000000
3.69484742,2.48701453,1.26002757,0.22268494,0.03396086,0.12357608,0.32502395,1.81386561,0.19318273,0.00000000
3.70085043,2.39206800,1.18974384,0.21467450,0.03439618,0.12173118,0.31607531,1.73802082,0.18762136,0.00000000
3.70685343,2.29183411,1.11797656,0.20653101,0.03472174,0.11959573,0.30612405,1.65769604,0.18171613,0.00000000
3.71285643,2.18742384,1.04556460,0.19830510,0.03492524,0.11718313,0.29530594,1.57389592,0.17551913,0.00000000
3.71885943,2.07995838,0.97328889,0.19004297,0.03499560,0.11451046,0.28376300,1.48764242,0.16908047,0.00000000
3.72486243,1.97055211,0.90186154,0.18178717,0.03492345,0.11159867,0.27164115,1.39995526,0.16244851,0.00000000
3.73086543,1.86029713,0.83191807,0.17357752,0.03470162,0.10847260,0.25908783,1.31183358,0.15567008,0.00000000
3.73686843,1.75024961,0.76401248,0.16545205,0.03432552,0.10516110,0.24624999,1.22423919,0.14879099,0.00000000
3.74287144,1.64141787,0.69861507,0.15744800,0.03379346,0.10169695,0.23327214,1.13808177,0.14185651,0.00000000
3.74887444,1.53475243,0.63611275,0.14960262,0.03310688,0.09811675,0.22029477,1.05420634,0.13491185,0.00000000
3.75487744,1.43113774,0.57681152,0.14195390,0.03227044,0.09446058,0.20745282,0.97338317,0.12800252,0.00000000
3.76088044,1.33138552,0.52094069,0.13454091,0.03129198,0.09077155,0.19487441,0.89630008,0.12117463,0.00000000
3.76688344,1.23622957,0.46865851,0.12740395,0.03018240,0.08709519,0.18267970,0.82355718,0.11447496,0.00000000
3.77288644,1.14632177,0.42005885,0.12058432,0.02895535,0.08347858,0.17097983,0.75566382,0.10795078,0.00000000
3.77888944,1.06222907,0.37517849,0.11412376,0.02762689,0.07996939,0.15987601,0.69303769,0.10164958,0.00000000
3.78489245,0.98443143,0.33400476,0.10806365,0.02621500,0.07661472,0.14945861,0.63600562,0.09561849,0.00000000
3.79089545,0.91332038,0.29648322,0.10244385,0.02473907,0.07345981,0.13980641,0.58480605,0.08990354,0.00000000
3.79689845,0.84919847,0.26252508,0.09730146,0.02321926,0.07054673,0.13098585,0.53959280,0.08454886,0.00000000
3.80290145,0.79227923,0.23201431,0.09266936,0.02167597,0.06791305,0.12305042,0.50043981,0.07959572,0.00000000
3.80890445,0.74268798,0.20481413,0.08857479,0.02012923,0.06559048,0.11604014,0.46734693,0.07508153,0.00000000
3.81490745,0.70046357,0.18077284,0.08503799,0.01859812,0.06360375,0.10998121,0.44024617,0.07103896,0.00000000
3.82091046,0.66556096,0.15972900,0.08207093,0.01710033,0.06196958,0.10488585,0.41900869,0.06749510,0.00000000
3.82691346,0.63785503,0.14151582,0.07967635,0.01565169,0.06069591,0.10075235,0.40345210,0.06447072,0.00000000
3.83291646,0.61714567,0.12596479,0.07784704,0.01426587,0.05978141,0.09756536,0.39334820,0.06197983,0.00000000
3.83891946,0.60316417,0.11290863,0.07656555,0.01295413,0.05921535,0.09529653,0.38843097,0.06002938,0.00000000
3.84492246,0.59558105,0.10218352,0.07580426,0.01172522,0.05897780,0.09390535,0.38840489,0.05861921,0.00000000
3.85092546,0.59401527,0.09363075,0.07552584,0.01058532,0.05904013,0.09334038,0.39295342,0.05774231,0.00000000
3.85692846,0.59804479,0.08709769,0.07568412,0.00953813,0.05936599,0.09354067,0.40174769,0.05738525,0.00000000
3.86293147,0.60721823,0.08243840,0.07622541,0.00858499,0.05991244,0.09443753,0.41445518,0.05752888,0.00000000
3.86893447,0.62106741,0.07951371,0.07709003,0.00772513,0.06063152,0.09595645,0.43074850,0.05814921,0.00000000
3.87493747,0.63912056,0.07819097,0.07821417,0.00695592,0.06147187,0.09801919,0.45031392,0.05921846,0.00000000
3.88094047,0.66091565,0.07834360,0.07953198,0.00627320,0.06238066,0.10054598,0.47285962,0.06070618,0.00000000
3.88694347,0.68601364,0.07985037,0.08097761,0.00567157,0.06330548,0.10345778,0.49812342,0.06258047,0.00000000
3.89294647,0.71401106,0.08259469,0.08248748,0.00514477,0.06419621,0.10667842,0.52587989,0.06480924,0.00000000
3.89894947,0.74455154,0.08646386,0.08400226,0.00468601,0.06500692,0.11013669,0.55594646,0.06736136,0.00000000
3.90495248,0.77733602,0.09134841,0.08546887,0.00428824,0.06569746,0.11376823,0.58818856,0.07020785,0.00000000
3.91095548,0.81213102,0.09714162,0.08684213,0.00394445,0.06623490,0.11751720,0.62252338,0.07332284,0.00000000
3.91695848,0.84877496,0.10373928,0.08808618,0.00364792,0.06659464,0.12133761,0.65892221,0.07668451,0.00000000
3.92296148,0.88718204,0.11103977,0.08917560,0.00339239,0.06676120,0.12519440,0.69741121,0.08027582,0.00000000
3.92896448,0.92734365,0.11894449,0.09009607,0.00317224,0.06672864,0.12906410,0.73807045,0.08408501,0.00000000
3.93496748,0.96932720,0.12735856,0.09084476,0.00298257,0.06650063,0.13293515,0.78103116,0.08810601,0.00000000
3.94097049,1.01327231,0.13619200,0.09143028,0.00281930,0.06609005,0.13680789,0.82647121,0.09233857,0.00000000
3.94697349,1.05938444,0.14536109,0.09187229,0.00267917,0.06551841,0.14069411,0.87460871,0.09678820,0.00000000
3.95297649,1.10792607,0.15479005,0.09220080,0.00255974,0.06481477,0.14461632,0.92569395,0.10146590,0.00000000
3.95897949,1.15920557,0.16441281,0.09245516,0.00245939,0.06401452,0.14860664,0.97999949,0.10638763,0.00000000
3.96498249,1.21356399,0.17417485,0.09268274,0.00237721,0.06315788,0.15270543,1.03780891,0.11157365,0.00000000
3.97098549,1.27135998,0.18403483,0.09293751,0.00231296,0.06228824,0.15695960,1.09940392,0.11704753,0.00000000
3.97698849,1.33295324,0.19396603,0.09327831,0.00226699,0.06145047,0.16142073,1.16505049,0.12283497,0.00000000
3.98299150,1.39868664,0.20395733,0.09376711,0.00224010,0.06068912,0.16614295,1.23498389,0.12896247,0.00000000
3.98899450,1.46886752,0.21401353,0.09446707,0.00223353,0.06004669,0.17118063,1.30939320,0.13545572,0.00000000
3.99499750,1.54374856,0.22415506,0.09544063,0.00224877,0.05956203,0.17658598,1.38840546,0.14233784,0.00000000
4.00100050,1.62350853,0.23441678,0.09674750,0.00228751,0.05926879,0.18240657,1.47206997,0.14962753,0.00000000
4.00700350,1.70823363,0.24484589,0.09844270,0.00235152,0.05919418,0.18868279,1.56034321,0.15733703,0.00000000
4.01300650,1.79789974,0.25549902,0.10057463,0.00244256,0.05935784,0.19544535,1.65307480,0.16547015,0.00000000
4.01900950,1.89235633,0.26643831,0.10318317,0.00256230,0.05977108,0.20271294,1.74999504,0.17402028,0.00000000
4.02501251,1.99131254,0.27772682,0.10629797,0.00271218,0.06043632,0.21048996,1.85070476,0.18296851,0.00000000
4.03101551,2.09432607,0.28942334,0.10993681,0.00289336,0.06134686,0.21876464,1.95466779,0.19228206,0.00000000
4.03701851,2.20079562,0.30157664,0.11410419,0.00310659,0.06248695,0.22750740,2.06120678,0.20191287,0.00000000
4.04302151,2.30995733,0.31421978,0.11879015,0.00335215,0.06383215,0.23666971,2.16950285,0.21179678,0.00000000
4.04902451,2.42088579,0.32736441,0.12396940,0.00362976,0.06535000,0.24618338,2.27859937,0.22185309,0.00000000
4.05502751,2.53250018,0.34099558,0.12960083,0.00393847,0.06700090,0.25596055,2.38741032,0.23198475,0.00000000
4.06103052,2.64357574,0.35506738,0.13562733,0.00427663,0.06873930,0.26589420,2.49473340,0.24207917,0.00000000
4.06703352,2.75276068,0.36949956,0.14197621,0.00464184,0.07051503,0.27585941,2.59926782,0.25200977,0.00000000
4.07303652,2.85859859,0.38417563,0.14855998,0.00503086,0.07227488,0.28571530,2.69963670,0.26163820,0.00000000
4.07903952,2.95955609,0.39894242,0.15527767,0.00543968,0.07396416,0.29530763,2.79441372,0.27081716,0.00000000
4.08504252,3.05405509,0.41361147,0.16201674,0.00586344,0.07552848,0.30447204,2.88215344,0.27939391,0.00000000
4.09104552,3.14050906,0.42796212,0.16865541,0.00629658,0.07691541,0.31303790,2.96142461,0.28721430,0.00000000
4.09704852,3.21736234,0.44174639,0.17506546,0.00673280,0.07807617,0.32083255,3.03084546,0.29412710,0.00000000
4.10305153,3.28313125,0.45469556,0.18111544,0.00716527,0.07896719,0.32768591,3.08912013,0.29998867,0.00000000
4.10905453,3.33644587,0.46652806,0.18667419,0.00758670,0.07955148,0.33343528,3.13507468,0.30466761,0.00000000
4.11505753,3.37609082,0.47695855,0.19161456,0.00798955,0.07979985,0.33793013,3.16769192,0.30804931,0.00000000
4.12106053,3.40104372,0.48570774,0.19581712,0.00836618,0.07969185,0.34103673,3.18614334,0.31004022,0.00000000
4.12706353,3.41050979,0.49251245,0.19917391,0.00870912,0.07921644,0.34264243,3.18981723,0.31057154,0.00000000
4.13306653,3.40395116,0.49713561,0.20159188,0.00901121,0.07837231,0.34265938,3.17834163,0.30960231,0.00000000
4.13906953,3.38110958,0.49937552,0.20299596,0.00926591,0.07716799,0.34102768,3.15160129,0.30712159,0.00000000
4.14507254,3.34202153,0.49907414,0.20333170,0.00946743,0.07562153,0.33771759,3.10974761,0.30314980,0.00000000
4.15107554,3.28702487,0.49612382,0.20256723,0.00961098,0.07375998,0.33273088,3.05320121,0.29773897,0.00000000
4.15707854,3.21675651,0.49047229,0.20069446,0.00969292,0.07161851,0.32610128,2.98264671,0.29097197,0.00000000
4.16308154,3.13214105,0.48212553,0.19772958,0.00971089,0.06923935,0.31789379,2.89901964,0.28296068,0.00000000
4.16908454,3.03437045,0.47114847,0.19371273,0.00966390,0.06667051,0.30820311,2.80348598,0.27384324,0.00000000
4.17508754,2.92487544,0.45766353,0.18870677,0.00955236,0.06396428,0.29715117,2.69741472,0.26378033,0.00000000
4.18109055,2.80528955,0.44184694,0.18279540,0.00937811,0.06117575,0.28488371,2.58234442,0.25295076,0.00000000
4.18709355,2.67740689,0.42392317,0.17608051,0.00914433,0.05836115,0.27156633,2.45994485,0.24154640,0.00000000
4.19309655,2.54313535,0.40415766,0.16867896,0.00885545,0.05557625,0.25737994,2.33197503,0.22976681,0.00000000
4.19909955,2.40444670,0.38284831,0.16071895,0.00851703,0.05287477,0.24251584,2.20023913,0.21781351,0.00000000
4.20510255,2.26332556,0.36031604,0.15233603,0.00813556,0.05030694,0.22717070,2.06654179,0.20588441,0.00000000
4.21110555,2.12171892,0.33689485,0.14366900,0.00771827,0.04791809,0.21154157,1.93264431,0.19416831,0.00000000
4.21710855,1.98148806,0.31292197,0.13485586,0.00727295,0.04574750,0.19582107,1.80022339,0.18283983,0.00000000
4.22311156,1.84436461,0.28872832,0.12602991,0.00680769,0.04382742,0.18019299,1.67083364,0.17205492,0.00000000
4.22911456,1.71191205,0.26462984,0.11731618,0.00633067,0.04218226,0.16482845,1.54587514,0.16194702,0.00000000
4.23511756,1.58549400,0.24091979,0.10882838,0.00585003,0.04082809,0.14988261,1.42656700,0.15262406,0.00000000
4.24112056,1.46625017,0.21786254,0.10066630,0.00537361,0.03977235,0.13549219,1.31392769,0.14416637,0.00000000
4.24712356,1.35508061,0.19568873,0.09291394,0.00490887,0.03901384,0.12177373,1.20876254,0.13662550,0.00000000
4.25312656,1.25263829,0.17459202,0.08563824,0.00446276,0.03854293,0.10882255,1.11165851,0.13002405,0.00000000
4.25912956,1.15933027,0.15472744,0.07888849,0.00404164,0.03834205,0.09671253,1.02298617,0.12435638,0.00000000
4.26513257,1.07532658,0.13621114,0.07269643,0.00365126,0.03838640,0.08549654,0.94290839,0.11959022,0.00000000
4.27113557,1.00057649,0.11912154,0.06707694,0.00329673,0.03864487,0.07520751,0.87139510,0.11566912,0.00000000
4.27713857,0.93483084,0.10350157,0.06202922,0.00298255,0.03908116,0.06585992,0.80824322,0.11251557,0.00000000
4.28314157,0.87766941,0.08936184,0.05753847,0.00271265,0.03965501,0.05745181,0.75310065,0.11003464,0.00000000
4.28914457,0.82853203,0.07668450,0.05357792,0.00249048,0.04032357,0.04996694,0.70549329,0.10811807,0.00000000
4.29514757,0.78675175,0.06542756,0.05011104,0.00231902,0.04104285,0.04337722,0.66485375,0.10664865,0.00000000
4.30115058,0.75158896,0.05552930,0.04709393,0.00220090,0.04176912,0.03764507,0.63055052,0.10550463,0.00000000
4.30715358,0.72226476,0.04691283,0.04447773,0.00213843,0.04246038,0.03272582,0.60191647,0.10456411,0.00000000
4.31315658,0.69799242,0.03949036,0.04221092,0.00213365,0.04307759,0.02856990,0.57827552,0.10370916,0.00000000
4.31915958,0.67800579,0.03316717,0.04024148,0.00218833,0.04358594,0.02512482,0.55896654,0.10282967,0.00000000
4.32516258,0.66158356,0.02784515,0.03851882,0.00230403,0.04395579,0.02233691,0.54336373,0.10182656,0.00000000
4.33116558,0.64806883,0.02342582,0.03699542,0.00248200,0.04416347,0.02015272,0.53089280,0.10061458,0.00000000
4.33716858,0.63688328,0.01981278,0.03562809,0.00272314,0.04419183,0.01852008,0.52104264,0.09912433,0.00000000
4.34317159,0.62753601,0.01691369,0.03437899,0.00302794,0.04403047,0.01738890,0.51337240,0.09730359,0.00000000
4.34917459,0.61962685,0.01464162,0.03321620,0.00339633,0.04367580,0.01671163,0.50751388,0.09511800,0.00000000
4.35517759,0.61284458,0.01291604,0.03211396,0.00382757,0.04313072,0.01644343,0.50316971,0.09255098,0.00000000
4.36118059,0.60696067,0.01166322,0.03105271,0.00432013,0.04240412,0.01654220,0.50010777,0.08960301,0.00000000
4.36718359,0.60181911,0.01081651,0.03001871,0.00487149,0.04151019,0.01696833,0.49815241,0.08629034,0.00000000
4.37318659,0.59732337,0.01031610,0.02900355,0.00547807,0.04046749,0.01768442,0.49717338,0.08264322,0.00000000
4.37918959,0.59342153,0.01010877,0.02800346,0.00613507,0.03929796,0.01865494,0.49707332,0.07870374,0.00000000
4.38519260,0.59009046,0.01014745,0.02701851,0.00683644,0.03802579,0.01984580,0.49777462,0.07452345,0.00000000
4.39119560,0.58732029,0.01039067,0.02605176,0.00757475,0.03667636,0.02122412,0.49920671,0.07016081,0.00000000
4.39719860,0.58510002,0.01080208,0.02510844,0.00834130,0.03527515,0.02275800,0.50129442,0.06567867,0.00000000
4.40320160,0.58340526,0.01135000,0.02419514,0.00912608,0.03384680,0.02441644,0.50394826,0.06114183,0.00000000
4.40920460,0.58218867,0.01200702,0.02331916,0.00991798,0.03241422,0.02616947,0.50705727,0.05661486,0.00000000
4.41520760,0.58137365,0.01274974,0.02248794,0.01070489,0.03099795,0.02798846,0.51048461,0.05216012,0.00000000
4.42121061,0.58085167,0.01355859,0.02170863,0.01147400,0.02961569,0.02984653,0.51406635,0.04783620,0.00000000
4.42721361,0.58048311,0.01441780,0.02098785,0.01221206,0.02828198,0.03171924,0.51761332,0.04369675,0.00000000
4.43321661,0.58010153,0.01531543,0.02033160,0.01290572,0.02700817,0.03358534,0.52091594,0.03978961,0.00000000
4.43921961,0.57952097,0.01624356,0.01974531,0.01354189,0.02580249,0.03542764,0.52375152,0.03615644,0.00000000
4.44522261,0.57854566,0.01719840,0.01923396,0.01410813,0.02467031,0.03723392,0.52589366,0.03283261,0.00000000
4.45122561,0.57698146,0.01818059,0.01880238,0.01459305,0.02361462,0.03899785,0.52712296,0.02984745,0.00000000
4.45722861,0.57464811,0.01919531,0.01845556,0.01498661,0.02263642,0.04071976,0.52723837,0.02722470,0.00000000
4.46323162,0.57139156,0.02025244,0.01819895,0.01528054,0.02173538,0.04240734,0.52606844,0.02498319,0.00000000
4.46923462,0.56709543,0.02136659,0.01803881,0.01546853,0.02091036,0.04407606,0.52348165,0.02313750,0.00000000
4.47523762,0.56169070,0.02255694,0.01798244,0.01554651,0.02015996,0.04574931,0.51939514,0.02169879,0.00000000
4.48124062,0.55516325,0.02384694,0.01803835,0.01551278,0.01948298,0.04745822,0.51378126,0.02067545,0.00000000
4.48724362,0.54755829,0.02526380,0.01821630,0.01536802,0.01887887,0.04924109,0.50667150,0.02007368,0.00000000
4.49324662,0.53898170,0.02683778,0.01852721,0.01511532,0.01834793,0.05114241,0.49815745,0.01989794,0.00000000
4.49924962,0.52959780,0.02860114,0.01898290,0.01476005,0.01789149,0.05321146,0.48838867,0.02015114,0.00000000
4.50525263,0.51962391,0.03058702,0.01959566,0.01430965,0.01751188,0.05550058,0.47756760,0.02083463,0.00000000
4.51125563,0.50932152,0.03282801,0.02037775,0.01377339,0.01721234,0.05806295,0.46594161,0.02194797,0.00000000
4.51725863,0.49898498,0.03535456,0.02134063,0.01316204,0.01699669,0.06095024,0.45379271,0.02348845,0.00000000
4.52326163,0.48892780,0.03819334,0.02249426,0.01248752,0.01686906,0.06420993,0.44142534,0.02545047,0.00000000
4.52926463,0.47946767,0.04136542,0.02384616,0.01176250,0.01683337,0.06788256,0.42915291,0.02782471,0.00000000
4.53526763,0.47091064,0.04488460,0.02540057,0.01100003,0.01689286,0.07199901,0.41728374,0.03059728,0.00000000
4.54127064,0.46353554,0.04875577,0.02715759,0.01021312,0.01704962,0.07657789,0.40610714,0.03374880,0.00000000
4.54727364,0.45757925,0.05297339,0.02911238,0.00941443,0.01730405,0.08162322,0.39588030,0.03725352,0.00000000
4.55327664,0.45322368,0.05752040,0.03125451,0.00861591,0.01765442,0.08712246,0.38681663,0.04107864,0.00000000
4.55927964,0.45058515,0.06236731,0.03356746,0.00782851,0.01809657,0.09304517,0.37907613,0.04518369,0.00000000
4.56528264,0.44970658,0.06747185,0.03602836,0.00706202,0.01862355,0.09934220,0.37275819,0.04952031,0.00000000
4.57128564,0.45055308,0.07277898,0.03860796,0.00632485,0.01922557,0.10594567,0.36789727,0.05403228,0.00000000
4.57728864,0.45301103,0.07822152,0.04127089,0.00562399,0.01988997,0.11276963,0.36446142,0.05865588,0.00000000
4.58329165,0.45689070,0.08372128,0.04397618,0.00496491,0.02060138,0.11971165,0.36235388,0.06332068,0.00000000
4.58929465,0.46193248,0.08919069,0.04667807,0.00435164,0.02134198,0.12665503,0.36141756,0.06795072,0.00000000
4.59529765,0.46781613,0.09453494,0.04932712,0.00378676,0.02209198,0.13347186,0.36144207,0.07246600,0.00000000
4.60130065,0.47417286,0.09965458,0.05187147,0.00327159,0.02283013,0.14002658,0.36217303,0.07678433,0.00000000
4.60730365,0.48059956,0.10444839,0.05425832,0.00280626,0.02353435,0.14618017,0.36332322,0.08082341,0.00000000
4.61330665,0.48667454,0.10881652,0.05643559,0.00238987,0.02418245,0.15179453,0.36458482,0.08450313,0.00000000
4.61930965,0.49197395,0.11266373,0.05835352,0.00202070,0.02475285,0.15673711,0.36564242,0.08774792,0.00000000
4.62531266,0.49608831,0.11590252,0.05996636,0.00169634,0.02522533,0.16088539,0.36618597,0.09048905,0.00000000
4.63131566,0.49863824,0.11845621,0.06123388,0.00141387,0.02558174,0.16413124,0.36592323,0.09266689,0.00000000
4.63731866,0.49928869,0.12026156,0.06212281,0.00117002,0.02580657,0.16638465,0.36459109,0.09423281,0.00000000
4.64332166,0.49776125,0.12127100,0.06260794,0.00096133,0.02588757,0.16757703,0.36196531,0.09515088,0.00000000
4.64932466,0.49384372,0.12145435,0.06267306,0.00078425,0.02581609,0.16766355,0.35786836,0.09539902,0.00000000
4.65532766,0.48739694,0.12079986,0.06231146,0.00063524,0.02558740,0.16662475,0.35217498,0.09496978,0.00000000
4.66133067,0.47835835,0.11931457,0.06152615,0.00051091,0.02520078,0.16446713,0.34481541,0.09387057,0.00000000
4.66733367,0.46674243,0.11702401,0.06032974,0.00040801,0.02465952,0.16122276,0.33577616,0.09212332,0.00000000
4.67333667,0.45263810,0.11397123,0.05874385,0.00032354,0.02397071,0.15694801,0.32509847,0.08976371,0.00000000
4.67933967,0.43620318,0.11021520,0.05679840,0.00025477,0.02314492,0.15172134,0.31287469,0.08683983,0.00000000
4.68534267,0.41765657,0.10582866,0.05453044,0.00019923,0.02219578,0.14564044,0.29924268,0.08341052,0.00000000
4.69134567,0.39726828,0.10089558,0.05198283,0.00015471,0.02113947,0.13881868,0.28437885,0.07954333,0.00000000
4.69734867,0.37534813,0.09550831,0.04920283,0.00011933,0.01999405,0.13138118,0.26849001,0.07531226,0.00000000
4.70335168,0.35223361,0.08976451,0.04624044,0.00009141,0.01877886,0.12346065,0.25180463,0.07079536,0.00000000
4.70935468,0.32827746,0.08376414,0.04314691,0.00006956,0.01751390,0.11519313,0.23456381,0.06607236,0.00000000
4.71535768,0.30383548,0.07760644,0.03997316,0.00005259,0.01621912,0.10671393,0.21701251,0.06122228,0.00000000
4.72136068,0.27925526,0.07138724,0.03676836,0.00003950,0.01491390,0.09815384,0.19939126,0.05632135,0.00000000
4.72736368,0.25486605,0.06519647,0.03357871,0.00002949,0.01361651,0.08963569,0.18192879,0.05144104,0.00000000
4.73336668,0.23097017,0.05911617,0.03044633,0.00002188,0.01234363,0.08127162,0.16483576,0.04664648,0.00000000
4.73936968,0.20783625,0.05321885,0.02740849,0.00001614,0.01111007,0.07316081,0.14829975,0.04199524,0.00000000
4.74537269,0.18569432,0.04756642,0.02449699,0.00001184,0.00992847,0.06538791,0.13248159,0.03753643,0.00000000
4.75137569,0.16473278,0.04220949,0.02173784,0.00000865,0.00880918,0.05802218,0.11751311,0.03331019,0.00000000
4.75737869,0.14509724,0.03718720,0.01915115,0.00000628,0.00776020,0.05111718,0.10349616,0.02934758,0.00000000
4.76338169,0.12689099,0.03252745,0.01675126,0.00000455,0.00678722,0.04471103,0.09050288,0.02567074,0.00000000
4.76938469,0.11017696,0.02824743,0.01454699,0.00000328,0.00589374,0.03882725,0.07857695,0.02229334,0.00000000
4.77538769,0.09498077,0.02435453,0.01254213,0.00000235,0.00508121,0.03347587,0.06773574,0.01922129,0.00000000
4.78139070,0.08129478,0.02084742,0.01073599,0.00000169,0.00434930,0.02865496,0.05797314,0.01645357,0.00000000
4.78739370,0.06908272,0.01771725,0.00912397,0.00000121,0.00369613,0.02435230,0.04926279,0.01398326,0.00000000
4.79339670,0.05828466,0.01494897,0.00769835,0.00000087,0.00311852,0.02054716,0.04156156,0.01179850,0.00000000
4.79939970,0.04882200,0.01252267,0.00644885,0.00000062,0.00261230,0.01721215,0.03481316,0.00988360,0.00000000
4.80540270,0.04060244,0.01041486,0.00536337,0.00000044,0.00217256,0.01431494,0.02895157,0.00822004,0.00000000
4.81140570,0.03352455,0.00859964,0.00442858,0.00000032,0.00179387,0.01181993,0.02390433,0.00678739,0.00000000
4.81740870,0.02748193,0.00704982,0.00363045,0.00000023,0.00147056,0.00968972,0.01959547,0.00556419,0.00000000
4.82341171,0.02236682,0.00573780,0.00295480,0.00000017,0.00119687,0.00788638,0.01594808,0.00452867,0.00000000
4.82941471,0.01807314,0.00463643,0.00238762,0.00000012,0.00096712,0.00637258,0.01288648,0.00365940,0.00000000
4.83541771,0.01449889,0.00371956,0.00191546,0.00000009,0.00077586,0.00511237,0.01033791,0.00293575,0.00000000
4.84142071,0.01154802,0.00296258,0.00152564,0.00000006,0.00061796,0.00407193,0.00823385,0.00233829,0.00000000
