energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
3.33466733,2.34864312,0.31322847,0.35108985,0.02864513,0.24017814,0.56770507,1.40665151,0.46146600,0.00000000
3.34067034,2.34557717,0.31210202,0.34570946,0.02936639,0.23362389,0.56251952,1.42580987,0.45277645,0.00000000
3.34667334,2.33952776,0.31100694,0.33985906,0.03013665,0.22666134,0.55686783,1.44276946,0.44358045,0.00000000
3.35267634,2.32969515,0.30983133,0.33354214,0.03093036,0.21934045,0.55077336,1.45661042,0.43390472,0.00000000
3.35867934,2.31530653,0.30845403,0.32675632,0.03172049,0.21170763,0.54425132,1.46647065,0.42376698,0.00000000
3.36468234,2.29565108,0.30675039,0.31949543,0.03247942,0.20380585,0.53731170,1.47157727,0.41317853,0.00000000
3.37068534,2.27011430,0.30459828,0.31175211,0.03317997,0.19567506,0.52996348,1.47127541,0.40214751,0.00000000
3.37668834,2.23821005,0.30188433,0.30352072,0.03379643,0.18735287,0.52221986,1.46505312,0.39068268,0.00000000
3.38269135,2.19960881,0.29850995,0.29480050,0.03430554,0.17887545,0.51410403,1.45256141,0.37879733,0.00000000
3.38869435,2.15416067,0.29439686,0.28559853,0.03468750,0.17027861,0.50565520,1.43362849,0.36651318,0.00000000
3.39469735,2.10191192,0.28949191,0.27593257,0.03492678,0.16159878,0.49693412,1.40826774,0.35386395,0.00000000
3.40070035,2.04311437,0.28377102,0.26583336,0.03501288,0.15287393,0.48802796,1.37667909,0.34089831,0.00000000
3.40670335,1.97822688,0.27724193,0.25534637,0.03494091,0.14414443,0.47905387,1.33924374,0.32768214,0.00000000
3.41270635,1.90790891,0.26994573,0.24453279,0.03471196,0.13545351,0.47016098,1.29651269,0.31429974,0.00000000
3.41870935,1.83300650,0.26195706,0.23346979,0.03433332,0.12684755,0.46153062,1.24918940,0.30085411,0.00000000
3.42471236,1.75453109,0.25338304,0.22224983,0.03381839,0.11837605,0.45337449,1.19810773,0.28746610,0.00000000
3.43071536,1.67363228,0.24436092,0.21097926,0.03318651,0.11009132,0.44593100,1.14420583,0.27427257,0.00000000
3.43671836,1.59156577,0.23505452,0.19977618,0.03246248,0.10204781,0.43945957,1.08849740,0.26142360,0.00000000
3.44272136,1.50965763,0.22564972,0.18876760,0.03167587,0.09430133,0.43423345,1.03204128,0.24907883,0.00000000
3.44872436,1.42926672,0.21634914,0.17808616,0.03086027,0.08690799,0.43053110,0.97591074,0.23740330,0.00000000
3.45472736,1.35174645,0.20736612,0.16786647,0.03005223,0.07992304,0.42862671,0.92116358,0.22656278,0.00000000
3.46073037,1.27840754,0.19891840,0.15824131,0.02929025,0.07339966,0.42878012,0.86881390,0.21671891,0.00000000
3.46673337,1.21048289,0.19122153,0.14933775,0.02861351,0.06738776,0.43122679,0.81980662,0.20802436,0.00000000
3.47273637,1.14909574,0.18448233,0.14127349,0.02806069,0.06193276,0.43616807,0.77499525,0.20061820,0.00000000
3.47873937,1.09523194,0.17889261,0.13415335,0.02766869,0.05707450,0.44376238,0.73512347,0.19462157,0.00000000
3.48474237,1.04971696,0.17462321,0.12806628,0.02747142,0.05284631,0.45411744,0.70081071,0.19013401,0.00000000
3.49074537,1.01319801,0.17181863,0.12308274,0.02749857,0.04927417,0.46728400,0.67254183,0.18723021,0.00000000
3.49674837,0.98613132,0.17059227,0.11925260,0.02777457,0.04637603,0.48325126,0.65066089,0.18595764,0.00000000
3.50275138,0.96877467,0.17102254,0.11660373,0.02831760,0.04416132,0.50194402,0.63536862,0.18633473,0.00000000
3.50875438,0.96118487,0.17314970,0.11514101,0.02913875,0.04263061,0.52322169,0.62672345,0.18834992,0.00000000
3.51475738,0.96321990,0.17697376,0.11484609,0.03024139,0.04177541,0.54687908,0.62464565,0.19196133,0.00000000
3.52076038,0.97454534,0.18245325,0.11567756,0.03162077,0.04157816,0.57264903,0.62892407,0.19709716,0.00000000
3.52676338,0.99464470,0.18950511,0.11757183,0.03326374,0.04201235,0.60020646,0.63922537,0.20365672,0.00000000
3.53276638,1.02283316,0.19800555,0.12044444,0.03514883,0.04304278,0.62917406,0.65510502,0.21151208,0.00000000
3.53876938,1.05827455,0.20779210,0.12419184,0.03724653,0.04462600,0.65912914,0.67601999,0.22051025,0.00000000
3.54477239,1.10000086,0.21866656,0.12869375,0.03951981,0.04671094,0.68961158,0.70134276,0.23047597,0.00000000
3.55077539,1.14693431,0.23039917,0.13381580,0.04192495,0.04923964,0.72013276,0.73037628,0.24121488,0.00000000
3.55677839,1.19791137,0.24273360,0.13941262,0.04441255,0.05214825,0.75018514,0.76236982,0.25251725,0.00000000
3.56278139,1.25170847,0.25539295,0.14533127,0.04692877,0.05536814,0.77925248,0.79653539,0.26416210,0.00000000
3.56878439,1.30706904,0.26808651,0.15141489,0.04941684,0.05882728,0.80682042,0.83206450,0.27592167,0.00000000
3.57478739,1.36273141,0.28051705,0.15750658,0.05181857,0.06245169,0.83238730,0.86814505,0.28756632,0.00000000
3.58079040,1.41745700,0.29238868,0.16345337,0.05407607,0.06616719,0.85547508,0.90397808,0.29886956,0.00000000
3.58679340,1.47005833,0.30341480,0.16911022,0.05613347,0.06990115,0.87564009,0.93879410,0.30961338,0.00000000
3.59279640,1.51942603,0.31332606,0.17434394,0.05793856,0.07358439,0.89248343,0.97186853,0.31959356,0.00000000
3.59879940,1.56455432,0.32187795,0.17903683,0.05944441,0.07715308,0.90566089,1.00253618,0.32862488,0.00000000
3.60480240,1.60456398,0.32885784,0.18309007,0.06061080,0.08055060,0.91489191,1.03020402,0.33654617,0.00000000
3.61080540,1.63872222,0.33409114,0.18642654,0.06140542,0.08372929,0.91996762,1.05436226,0.34322482,0.00000000
3.61680840,1.66645873,0.33744634,0.18899316,0.06180484,0.08665195,0.92075734,1.07459312,0.34856085,0.00000000
3.62281141,1.68737713,0.33883875,0.19076241,0.06179509,0.08929309,0.91721362,1.09057715,0.35249000,0.00000000
3.62881441,1.70126155,0.33823278,0.19173311,0.06137201,0.09163981,0.90937530,1.10209687,0.35498606,0.00000000
3.63481741,1.70807778,0.33564264,0.19193040,0.06054122,0.09369224,0.89736854,1.10903764,0.35606192,0.00000000
3.64082041,1.70796914,0.33113142,0.19140472,0.05931765,0.09546348,0.88140563,1.11138571,0.35576961,0.00000000
3.64682341,1.70124684,0.32480865,0.19023001,0.05772494,0.09697908,0.86178151,1.10922363,0.35419887,0.00000000
3.65282641,1.68837553,0.31682638,0.18850101,0.05579438,0.09827592,0.83886800,1.10272321,0.35147464,0.00000000
3.65882941,1.66995430,0.30737395,0.18632983,0.05356372,0.09940068,0.81310583,1.09213636,0.34775316,0.00000000
3.66483242,1.64669405,0.29667180,0.18384190,0.05107577,0.10040779,0.78499475,1.07778425,0.34321706,0.00000000
3.67083542,1.61939207,0.28496438,0.18117144,0.04837693,0.10135704,0.75508189,1.06004526,0.33806948,0.00000000
3.67683842,1.58890492,0.27251261,0.17845659,0.04551558,0.10231085,0.72394876,1.03934221,0.33252746,0.00000000
3.68284142,1.55612074,0.25958620,0.17583448,0.04254063,0.10333142,0.69219744,1.01612942,0.32681486,0.00000000
3.68884442,1.52193189,0.24645597,0.17343641,0.03950006,0.10447784,0.66043618,0.99088012,0.32115511,0.00000000
3.69484742,1.48720934,0.23338664,0.17138328,0.03643964,0.10580321,0.62926513,0.96407452,0.31576410,0.00000000
3.70085043,1.45277938,0.22063021,0.16978153,0.03340179,0.10735210,0.59926257,0.93618909,0.31084346,0.00000000
3.70685343,1.41940367,0.20842016,0.16871977,0.03042476,0.10915823,0.57097200,0.90768726,0.30657457,0.00000000
3.71285643,1.38776320,0.19696662,0.16826613,0.02754191,0.11124274,0.54489073,0.87901158,0.30311351,0.00000000
3.71885943,1.35844654,0.18645260,0.16846651,0.02478129,0.11361295,0.52145999,0.85057769,0.30058711,0.00000000
3.72486243,1.33194249,0.17703134,0.16934380,0.02216549,0.11626168,0.50105704,0.82276989,0.29909034,0.00000000
3.73086543,1.30863724,0.16882466,0.17089803,0.01971165,0.11916736,0.48398933,0.79593827,0.29868496,0.00000000
3.73686843,1.28881568,0.16192248,0.17310731,0.01743166,0.12229465,0.47049086,0.77039726,0.29939958,0.00000000
3.74287144,1.27266644,0.15638311,0.17592978,0.01533254,0.12559575,0.46072060,0.74642542,0.30123097,0.00000000
3.74887444,1.26029017,0.15223452,0.17930606,0.01341693,0.12901225,0.45476302,0.72426618,0.30414647,0.00000000
3.75487744,1.25171030,0.14947617,0.18316241,0.01168373,0.13247744,0.45263062,0.70412926,0.30808751,0.00000000
3.76088044,1.24688570,0.14808152,0.18741419,0.01012865,0.13591894,0.45426801,0.68619274,0.31297369,0.00000000
3.76688344,1.24572428,0.14800087,0.19196955,0.00874494,0.13926162,0.45955769,0.67060527,0.31870754,0.00000000
3.77288644,1.24809699,0.14916457,0.19673312,0.00752404,0.14243051,0.46832696,0.65748848,0.32517941,0.00000000
3.77888944,1.25385151,0.15148643,0.20160965,0.00645616,0.14535373,0.48035589,0.64693941,0.33227245,0.00000000
3.78489245,1.26282490,0.15486724,0.20650725,0.00553090,0.14796525,0.49538604,0.63903274,0.33986732,0.00000000
3.79089545,1.27485500,0.15919827,0.21134027,0.00473775,0.15020728,0.51312962,0.63382291,0.34784642,0.00000000
3.79689845,1.28978995,0.16436488,0.21603172,0.00406655,0.15203235,0.53327892,0.63134602,0.35609765,0.00000000
3.80290145,1.30749567,0.17024994,0.22051504,0.00350785,0.15340487,0.55551568,0.63162152,0.36451729,0.00000000
3.80890445,1.32786124,0.17673721,0.22473531,0.00305321,0.15430227,0.57952023,0.63465365,0.37301222,0.00000000
3.81490745,1.35080205,0.18371452,0.22864998,0.00269548,0.15471551,0.60498003,0.64043275,0.38150128,0.00000000
3.82091046,1.37626081,0.19107677,0.23222886,0.00242893,0.15464916,0.63159751,0.64893633,0.38991581,0.00000000
3.82691346,1.40420653,0.19872871,0.23545386,0.00224937,0.15412095,0.65909687,0.66012998,0.39819951,0.00000000
3.83291646,1.43463172,0.20658733,0.23831815,0.00215421,0.15316090,0.68722967,0.67396808,0.40630760,0.00000000
3.83891946,1.46754793,0.21458396,0.24082509,0.00214249,0.15181001,0.71577893,0.69039426,0.41420552,0.00000000
3.84492246,1.50298002,0.22266584,0.24298692,0.00221481,0.15011875,0.74456168,0.70934169,0.42186714,0.00000000
3.85092546,1.54095920,0.23079725,0.24482333,0.00237324,0.14814520,0.77342972,0.73073303,0.42927275,0.00000000
3.85692846,1.58151538,0.23895995,0.24635988,0.00262123,0.14595308,0.80226851,0.75448004,0.43640687,0.00000000
3.86293147,1.62466879,0.24715300,0.24762650,0.00296339,0.14360968,0.83099434,0.78048295,0.44325608,0.00000000
3.86893447,1.67042129,0.25539191,0.24865600,0.00340529,0.14118377,0.85954967,0.80862938,0.44980686,0.00000000
3.87493747,1.71874767,0.26370692,0.24948259,0.00395321,0.13874349,0.88789692,0.83879295,0.45604366,0.00000000
3.88094047,1.76958691,0.27214071,0.25014058,0.00461384,0.13635437,0.91601098,0.87083154,0.46194719,0.00000000
3.88694347,1.82283403,0.28074526,0.25066307,0.00539389,0.13407746,0.94387071,0.90458534,0.46749307,0.00000000
3.89294647,1.87833243,0.28957817,0.25108078,0.00629977,0.13196756,0.97145001,0.93987474,0.47265073,0.00000000
3.89894947,1.93586726,0.29869842,0.25142099,0.00733713,0.13007175,0.99870875,0.97649810,0.47738284,0.00000000
3.90495248,1.99515991,0.30816183,0.25170648,0.00851048,0.12842801,1.02558432,1.01422977,0.48164504,0.00000000
3.91095548,2.05586405,0.31801621,0.25195467,0.00982271,0.12706418,1.05198414,1.05281825,0.48538615,0.00000000
3.91695848,2.11756339,0.32829670,0.25217675,0.01127468,0.12599715,1.07777968,1.09198495,0.48854871,0.00000000
3.92296148,2.17977148,0.33902120,0.25237708,0.01286479,0.12523239,1.10280261,1.13142351,0.49107004,0.00000000
3.92896448,2.24193377,0.35018643,0.25255259,0.01458867,0.12476370,1.12684309,1.17080004,0.49288358,0.00000000
3.93496748,2.30343210,0.36176463,0.25269255,0.01643882,0.12457347,1.14965088,1.20975429,0.49392062,0.00000000
3.94097049,2.36359191,0.37370121,0.25277845,0.01840443,0.12463309,1.17093893,1.24790206,0.49411231,0.00000000
3.94697349,2.42169190,0.38591355,0.25278426,0.02047126,0.12490387,1.19038981,1.28483879,0.49339195,0.00000000
3.95297649,2.47697650,0.39829103,0.25267693,0.02262163,0.12533827,1.20766452,1.32014448,0.49169745,0.00000000
3.95897949,2.52867071,0.41069642,0.25241734,0.02483458,0.12588141,1.22241347,1.35338994,0.48897390,0.00000000
3.96498249,2.57599722,0.42296863,0.25196150,0.02708609,0.12647294,1.23428912,1.38414427,0.48517616,0.00000000
3.97098549,2.61819543,0.43492687,0.25126220,0.02934954,0.12704918,1.24295980,1.41198348,0.48027145,0.00000000
3.97698849,2.65454183,0.44637593,0.25027091,0.03159623,0.12754537,1.24812398,1.43650013,0.47424172,0.00000000
3.98299150,2.68437134,0.45711259,0.24894000,0.03379601,0.12789813,1.24952439,1.45731362,0.46708585,0.00000000
3.98899450,2.70709875,0.46693287,0.24722512,0.03591809,0.12804792,1.24696126,1.47408094,0.45882146,0.00000000
3.99499750,2.72223970,0.47563972,0.24508772,0.03793183,0.12794142,1.24030411,1.48650752,0.44948638,0.00000000
4.00100050,2.72943032,0.48305101,0.24249753,0.03980764,0.12753387,1.22950148,1.49435781,0.43913960,0.00000000
4.00700350,2.72844486,0.48900732,0.23943501,0.04151788,0.12679099,1.21458807,1.49746504,0.42786167,0.00000000
4.01300650,2.71921035,0.49337925,0.23589345,0.04303767,0.12569075,1.19568906,1.49574001,0.41575456,0.00000000
4.01900950,2.70181779,0.49607382,0.23188075,0.04434578,0.12422467,1.17302122,1.48917818,0.40294085,0.00000000
4.02501251,2.67652896,0.49703979,0.22742083,0.04542525,0.12239856,1.14689082,1.47786489,0.38956237,0.00000000
4.03101551,2.64377850,0.49627148,0.22255430,0.04626398,0.12023293,1.11768835,1.46197826,0.37577816,0.00000000
4.03701851,2.60417075,0.49381090,0.21733865,0.04685518,0.11776266,1.08588015,1.44178948,0.36176189,0.00000000
4.04302151,2.55847109,0.48974821,0.21184762,0.04719755,0.11503629,1.05199740,1.41766031,0.34769865,0.00000000
4.04902451,2.50759182,0.48422019,0.20617001,0.04729537,0.11211463,1.01662259,1.39003759,0.33378136,0.00000000
4.05502751,2.45257260,0.47740704,0.20040760,0.04715833,0.10906902,0.98037421,1.35944488,0.32020668,0.00000000
4.06103052,2.39455594,0.46952739,0.19467257,0.04680122,0.10597900,0.94389000,1.32647127,0.30717059,0.00000000
4.06703352,2.33475823,0.46083189,0.18908425,0.04624342,0.10292975,0.90780938,1.29175758,0.29486381,0.00000000
4.07303652,2.27443717,0.45159543,0.18376536,0.04550822,0.10000916,0.87275561,1.25598035,0.28346694,0.00000000
4.07903952,2.21485653,0.44210860,0.17883795,0.04462209,0.09730480,0.83931831,1.21983413,0.27314581,0.00000000
4.08504252,2.15724937,0.43266842,0.17441904,0.04361378,0.09490071,0.80803687,1.18401258,0.26404674,0.00000000
4.09104552,2.10278113,0.42356894,0.17061628,0.04251342,0.09287439,0.77938523,1.14918903,0.25629223,0.00000000
4.09704852,2.05251364,0.41509193,0.16752363,0.04135157,0.09129380,0.75375859,1.11599732,0.24997694,0.00000000
4.10305153,2.00737168,0.40749812,0.16521745,0.04015830,0.09021472,0.73146240,1.08501350,0.24516430,0.00000000
4.10905453,1.96811334,0.40101919,0.16375290,0.03896234,0.08967839,0.71270403,1.05673917,0.24188371,0.00000000
4.11505753,1.93530523,0.39585085,0.16316109,0.03779028,0.08970972,0.69758733,1.03158722,0.24012867,0.00000000
4.12106053,1.90930391,0.39214715,0.16344693,0.03666592,0.09031590,0.68611032,1.00987033,0.23985571,0.00000000
4.12706353,1.89024414,0.39001626,0.16458782,0.03560967,0.09148565,0.67816606,0.99179296,0.24098441,0.00000000
4.13306653,1.87803466,0.38951769,0.16653342,0.03463821,0.09318914,0.67354670,0.97744701,0.24339854,0.00000000
4.13906953,1.87236182,0.39066104,0.16920628,0.03376419,0.09537846,0.67195062,0.96681136,0.24694822,0.00000000
4.14507254,1.87270102,0.39340616,0.17250362,0.03299609,0.09798878,0.67299239,0.95975539,0.25145325,0.00000000
4.15107554,1.87833553,0.39766483,0.17630000,0.03233828,0.10094014,0.67621534,0.95604622,0.25670748,0.00000000
4.15707854,1.88838223,0.40330354,0.18045098,0.03179115,0.10413967,0.68110619,0.95535949,0.26248415,0.00000000
4.16308154,1.90182307,0.41014751,0.18479744,0.03135137,0.10748446,0.68711147,0.95729308,0.26854199,0.00000000
4.16908454,1.91754123,0.41798563,0.18917070,0.03101228,0.11086466,0.69365493,0.96138334,0.27463202,0.00000000
4.17508754,1.93436039,0.42657618,0.19339790,0.03076427,0.11416690,0.70015558,0.96712298,0.28050467,0.00000000
4.18109055,1.95108565,0.43565319,0.19730772,0.03059535,0.11727789,0.70604560,0.97398009,0.28591708,0.00000000
4.18709355,1.96654450,0.44493327,0.20073607,0.03049160,0.12008798,0.71078761,0.98141724,0.29064028,0.00000000
4.19309655,1.97962598,0.45412267,0.20353148,0.03043781,0.12249456,0.71389052,0.98891019,0.29446598,0.00000000
4.19909955,1.98931689,0.46292458,0.20556012,0.03041795,0.12440527,0.71492371,0.99596520,0.29721266,0.00000000
4.20510255,1.99473325,0.47104634,0.20671006,0.03041576,0.12574083,0.71352880,1.00213451,0.29873073,0.00000000
4.21110555,1.99514616,0.47820660,0.20689476,0.03041521,0.12643725,0.70942886,1.00702933,0.29890669,0.00000000
4.21710855,1.99000108,0.48414205,0.20605556,0.03040099,0.12644768,0.70243457,1.01032986,0.29766589,0.00000000
4.22311156,1.97892990,0.48861387,0.20416303,0.03035889,0.12574343,0.69244747,1.01179226,0.29497396,0.00000000
4.22911456,1.96175572,0.49141351,0.20121735,0.03027615,0.12431446,0.67946006,1.01125221,0.29083687,0.00000000
4.23511756,1.93849030,0.49236774,0.19724746,0.03014173,0.12216912,0.66355297,1.00862526,0.28529954,0.00000000
4.24112056,1.90932475,0.49134290,0.19230926,0.02994649,0.11933337,0.64488948,1.00390404,0.27844321,0.00000000
4.24712356,1.87461405,0.48824809,0.18648289,0.02968337,0.11584928,0.62370753,0.99715269,0.27038160,0.00000000
4.25312656,1.83485649,0.48303735,0.17986922,0.02934738,0.11177317,0.60030989,0.98849887,0.26125621,0.00000000
4.25912956,1.79066915,0.47571049,0.17258572,0.02893562,0.10717326,0.57505274,0.97812399,0.25123081,0.00000000
4.26513257,1.74276058,0.46631289,0.16476210,0.02844723,0.10212708,0.54833329,0.96625207,0.24048550,0.00000000
4.27113557,1.69190231,0.45493383,0.15653554,0.02788319,0.09671876,0.52057686,0.95313797,0.22921065,0.00000000
4.27713857,1.63890015,0.44170376,0.14804619,0.02724620,0.09103614,0.49222399,0.93905550,0.21760075,0.00000000
4.28314157,1.58456679,0.42679034,0.13943271,0.02654043,0.08516813,0.46371798,0.92428602,0.20584876,0.00000000
4.28914457,1.52969671,0.41039345,0.13082832,0.02577129,0.07920212,0.43549322,0.90910810,0.19414083,0.00000000
4.29514757,1.47504421,0.39273948,0.12235727,0.02494516,0.07322171,0.40796476,0.89378855,0.18265183,0.00000000
4.30115058,1.42130543,0.37407483,0.11413206,0.02406912,0.06730478,0.38151914,0.87857522,0.17154162,0.00000000
4.30715358,1.36910465,0.35465913,0.10625121,0.02315072,0.06152190,0.35650693,0.86369176,0.16095229,0.00000000
4.31315658,1.31898514,0.33475831,0.09879787,0.02219770,0.05593518,0.33323678,0.84933442,0.15100634,0.00000000
4.31915958,1.27140439,0.31463777,0.09183899,0.02121780,0.05059755,0.31197123,0.83567084,0.14180573,0.00000000
4.32516258,1.22673366,0.29455591,0.08542529,0.02021859,0.04555242,0.29292405,0.82284070,0.13343183,0.00000000
4.33116558,1.18526114,0.27475834,0.07959170,0.01920729,0.04083369,0.27625907,0.81095793,0.12594618,0.00000000
4.33716858,1.14719821,0.25547272,0.07435831,0.01819068,0.03646611,0.26209047,0.80011426,0.11939186,0.00000000
4.34317159,1.11268813,0.23690465,0.06973179,0.01717501,0.03246589,0.25048411,0.79038353,0.11379534,0.00000000
4.34917459,1.08181626,0.21923448,0.06570697,0.01616599,0.02884153,0.24146000,0.78182658,0.10916884,0.00000000
4.35517759,1.05462107,0.20261521,0.06226871,0.01516873,0.02559478,0.23499549,0.77449607,0.10551276,0.00000000
4.36118059,1.03110521,0.18717133,0.05939374,0.01418782,0.02272171,0.23102913,0.76844108,0.10281830,0.00000000
4.36718359,1.01124593,0.17299871,0.05705259,0.01322731,0.02021374,0.22946498,0.76371085,0.10106996,0.00000000
4.37318659,0.99500421,0.16016528,0.05521134,0.01229078,0.01805873,0.23017724,0.76035765,0.10024788,0.00000000
4.37918959,0.98233228,0.14871239,0.05383326,0.01138137,0.01624192,0.23301496,0.75843839,0.10032992,0.00000000
4.38519260,0.97317906,0.13865680,0.05288024,0.01050185,0.01474684,0.23780683,0.75801483,0.10129334,0.00000000
4.39119560,0.96749343,0.12999301,0.05231400,0.00965464,0.01355607,0.24436588,0.75915257,0.10311611,0.00000000
4.39719860,0.96522536,0.12269576,0.05209706,0.00884186,0.01265183,0.25249392,0.76191856,0.10577767,0.00000000
4.40320160,0.96632480,0.11672275,0.05219345,0.00806535,0.01201651,0.26198582,0.76637756,0.10925927,0.00000000
4.40920460,0.97073890,0.11201711,0.05256921,0.00732667,0.01163297,0.27263339,0.77258751,0.11354382,0.00000000
4.41520760,0.97840751,0.10850985,0.05319264,0.00662712,0.01148484,0.28422892,0.78059437,0.11861523,0.00000000
4.42121061,0.98925777,0.10612205,0.05403442,0.00596773,0.01155663,0.29656833,0.79042646,0.12445736,0.00000000
4.42721361,1.00319799,0.10476671,0.05506750,0.00534925,0.01183379,0.30945395,0.80208898,0.13105264,0.00000000
4.43321661,1.02011151,0.10435041,0.05626695,0.00477211,0.01230274,0.32269685,0.81555877,0.13838036,0.00000000
4.43921961,1.03985102,0.10477463,0.05760962,0.00423647,0.01295085,0.33611896,0.83078005,0.14641483,0.00000000
4.44522261,1.06223394,0.10593694,0.05907389,0.00374215,0.01376639,0.34955473,0.84766122,0.15512341,0.00000000
4.45122561,1.08703929,0.10773199,0.06063927,0.00328865,0.01473862,0.36285270,0.86607321,0.16446472,0.00000000
4.45722861,1.11400648,0.11005241,0.06228613,0.00287516,0.01585773,0.37587682,0.88584958,0.17438687,0.00000000
4.46323162,1.14283638,0.11278978,0.06399540,0.00250057,0.01711500,0.38850768,0.90678863,0.18482614,0.00000000
4.46923462,1.17319489,0.11583556,0.06574843,0.00216350,0.01850286,0.40064372,0.92865748,0.19570604,0.00000000
4.47523762,1.20471897,0.11908230,0.06752686,0.00186230,0.02001515,0.41220243,0.95119825,0.20693687,0.00000000
4.48124062,1.23702519,0.12242483,0.06931268,0.00159514,0.02164725,0.42312150,0.97413603,0.21841596,0.00000000
4.48724362,1.26972039,0.12576181,0.07108832,0.00136000,0.02339636,0.43335999,0.99718851,0.23002855,0.00000000
4.49324662,1.30241406,0.12899734,0.07283692,0.00115476,0.02526172,0.44289943,1.02007668,0.24164938,0.00000000
4.49924962,1.33473196,0.13204273,0.07454265,0.00097723,0.02724478,0.45174465,1.04253627,0.25314495,0.00000000
4.50525263,1.36633008,0.13481842,0.07619109,0.00082521,0.02934932,0.45992440,1.06432917,0.26437640,0.00000000
4.51125563,1.39690826,0.13725586,0.07776966,0.00069655,0.03158150,0.46749138,1.08525425,0.27520293,0.00000000
4.51725863,1.42622258,0.13929935,0.07926806,0.00058916,0.03394973,0.47452167,1.10515679,0.28548557,0.00000000
4.52326163,1.45409567,0.14090769,0.08067865,0.00050111,0.03646443,0.48111336,1.12393596,0.29509121,0.00000000
4.52926463,1.48042416,0.14205561,0.08199679,0.00043064,0.03913763,0.48738412,1.14154973,0.30389669,0.00000000
4.53526763,1.50518259,0.14273488,0.08322104,0.00037620,0.04198232,0.49346780,1.15801669,0.31179264,0.00000000
4.54127064,1.52842340,0.14295496,0.08435320,0.00033650,0.04501172,0.49950985,1.17341448,0.31868706,0.00000000
4.54727364,1.55027271,0.14274328,0.08539829,0.00031051,0.04823830,0.50566164,1.18787483,0.32450835,0.00000000
4.55327664,1.57092190,0.14214502,0.08636420,0.00029752,0.05167276,0.51207387,1.20157517,0.32920757,0.00000000
4.55927964,1.59061534,0.14122246,0.08726136,0.00029716,0.05532285,0.51888918,1.21472729,0.33275997,0.00000000
4.56528264,1.60963494,0.14005386,0.08810208,0.00030941,0.05919217,0.52623439,1.22756350,0.33516556,0.00000000
4.57128564,1.62828217,0.13873206,0.08889987,0.00033464,0.06327904,0.53421255,1.24032109,0.33644879,0.00000000
4.57728864,1.64685873,0.13736273,0.08966868,0.00037359,0.06757539,0.54289552,1.25322603,0.33665728,0.00000000
4.58329165,1.66564703,0.13606245,0.09042202,0.00042747,0.07206588,0.55231726,1.26647680,0.33585977,0.00000000
4.58929465,1.68489165,0.13495664,0.09117216,0.00049790,0.07672718,0.56246854,1.28022947,0.33414325,0.00000000
4.59529765,1.70478293,0.13417754,0.09192937,0.00058695,0.08152766,0.57329333,1.29458489,0.33160957,0.00000000
4.60130065,1.72544397,0.13386211,0.09270126,0.00069716,0.08642727,0.58468742,1.30957897,0.32837169,0.00000000
4.60730365,1.74692160,0.13415012,0.09349231,0.00083152,0.09137790,0.59649933,1.32517660,0.32454959,0.00000000
4.61330665,1.76918221,0.13518226,0.09430354,0.00099346,0.09632409,0.60853386,1.34126973,0.32026627,0.00000000
4.61930965,1.79211256,0.13709837,0.09513245,0.00118684,0.10120410,0.62055809,1.35767977,0.31564384,0.00000000
4.62531266,1.81552557,0.14003571,0.09597314,0.00141585,0.10595139,0.63230985,1.37416421,0.31079996,0.00000000
4.63131566,1.83917072,0.14412721,0.09681665,0.00168503,0.11049637,0.64350813,1.39042704,0.30584471,0.00000000
4.63731866,1.86274830,0.14949963,0.09765148,0.00199911,0.11476835,0.65386517,1.40613244,0.30087798,0.00000000
4.64332166,1.88592658,0.15627152,0.09846428,0.00236292,0.11869773,0.66309954,1.42092079,0.29598752,0.00000000
4.64932466,1.90836075,0.16455090,0.09924063,0.00278128,0.12221817,0.67094952,1.43442604,0.29124750,0.00000000
4.65532766,1.92971234,0.17443264,0.09996587,0.00325877,0.12526878,0.67718617,1.44629356,0.28671784,0.00000000
4.66133067,1.94966781,0.18599545,0.10062596,0.00379963,0.12779611,0.68162529,1.45619709,0.28244393,0.00000000
4.66733367,1.96795528,0.19929847,0.10120823,0.00440751,0.12975597,0.68413764,1.46385413,0.27845697,0.00000000
4.67333667,1.98435818,0.21437768,0.10170205,0.00508526,0.13111488,0.68465682,1.46903875,0.27477472,0.00000000
4.67933967,1.99872515,0.23124194,0.10209941,0.00583473,0.13185114,0.68318441,1.47159127,0.27140252,0.00000000
4.68534267,2.01097571,0.24986917,0.10239523,0.00665654,0.13195554,0.67979198,1.47142429,0.26833470,0.00000000
4.69134567,2.02110156,0.27020267,0.10258756,0.00754993,0.13143148,0.67461997,1.46852511,0.26555606,0.00000000
4.69734867,2.02916357,0.29214792,0.10267757,0.00851254,0.13029483,0.66787341,1.46295444,0.26304354,0.00000000
4.70335168,2.03528503,0.31557012,0.10266933,0.00954033,0.12857314,0.65981467,1.45484186,0.26076794,0.00000000
4.70935468,2.03964184,0.34029278,0.10256952,0.01062748,0.12630469,0.65075383,1.44437854,0.25869568,0.00000000
4.71535768,2.04245051,0.36609775,0.10238695,0.01176638,0.12353704,0.64103696,1.43180783,0.25679054,0.00000000
4.72136068,2.04395503,0.39272664,0.10213204,0.01294769,0.12032545,0.63103309,1.41741452,0.25501541,0.00000000
