energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
2.90245123,2.66441444,0.00967575,0.26070884,0.39458283,0.52927793,0.11344095,0.53679408,0.57681622,1.20707608
2.90845423,2.60717619,0.00963003,0.26096485,0.38708410,0.53024370,0.11179586,0.52857870,0.56872576,1.16075812
2.91445723,2.54726823,0.00958734,0.26033306,0.37905991,0.52965549,0.11002291,0.51965445,0.56085227,1.11475199
2.92046023,2.48520609,0.00954163,0.25880113,0.37054674,0.52746019,0.10812629,0.51018013,0.55330540,1.06946334
2.92646323,2.42167819,0.00948825,0.25638696,0.36160760,0.52366306,0.10611866,0.50035268,0.54624825,1.02533636
2.93246623,2.35753779,0.00942405,0.25313835,0.35233204,0.51832887,0.10402125,0.49040429,0.53989455,0.98284794
2.93846923,2.29378642,0.00934738,0.24913150,0.34283487,0.51158066,0.10186341,0.48059787,0.53450312,0.94249927
2.94447224,2.23154922,0.00925809,0.24446847,0.33325343,0.50359609,0.09968179,0.47122095,0.53036962,0.90480479
2.95047524,2.17204283,0.00915740,0.23927359,0.32374365,0.49460154,0.09751908,0.46257813,0.52781591,0.87027907
2.95647824,2.11653683,0.00904769,0.23368902,0.31447484,0.48486414,0.09542244,0.45498222,0.52717732,0.83942186
2.96248124,2.06631030,0.00893231,0.22786962,0.30562370,0.47468203,0.09344153,0.44874445,0.52878832,0.81270190
2.96848424,2.02260506,0.00881532,0.22197727,0.29736751,0.46437332,0.09162649,0.44416403,0.53296714,0.79054027
2.97448724,1.98657774,0.00870114,0.21617503,0.28987702,0.45426419,0.09002562,0.44151748,0.53999993,0.77329379
2.98049025,1.95925252,0.00859430,0.21062116,0.28330933,0.44467664,0.08868326,0.44104813,0.55012530,0.76123929
2.98649325,1.94147700,0.00849913,0.20546341,0.27780103,0.43591645,0.08763757,0.44295640,0.56351973,0.75455959
2.99249625,1.93388314,0.00841946,0.20083385,0.27346202,0.42826190,0.08691866,0.44739113,0.58028481,0.75333179
2.99849925,1.93685525,0.00835840,0.19684421,0.27037030,0.42195373,0.08654698,0.45444260,0.60043677,0.75751867
3.00450225,1.95050677,0.00831810,0.19358225,0.26856803,0.41718674,0.08653208,0.46413740,0.62389909,0.76696362
3.01050525,1.97466718,0.00829964,0.19110909,0.26805898,0.41410351,0.08687185,0.47643576,0.65049844,0.78138970
3.01650825,2.00887988,0.00830292,0.18945760,0.26880764,0.41279030,0.08755222,0.49123120,0.67996451,0.80040305
3.02251126,2.05241149,0.00832663,0.18863205,0.27073993,0.41327548,0.08854746,0.50835290,0.71193376,0.82350062
3.02851426,2.10427221,0.00836831,0.18860883,0.27374566,0.41553023,0.08982086,0.52757058,0.74595702,0.85008232
3.03451726,2.16324675,0.00842441,0.18933830,0.27768240,0.41947168,0.09132602,0.54860172,0.78151089,0.87946704
3.04052026,2.22793435,0.00849047,0.19074758,0.28238082,0.42496801,0.09300845,0.57112086,0.81801228,0.91091219
3.04652326,2.29679604,0.00856131,0.19274421,0.28765113,0.43184532,0.09480753,0.59477053,0.85483569,0.94363581
3.05252626,2.36820730,0.00863128,0.19522031,0.29329024,0.43989582,0.09665878,0.61917331,0.89133236,0.97684063
3.05852926,2.44051316,0.00869445,0.19805724,0.29908953,0.44888679,0.09849611,0.64394437,0.92685050,1.00973876
3.06453227,2.51208360,0.00874498,0.20113034,0.30484258,0.45856994,0.10025425,0.66870387,0.96075558,1.04157623
3.07053527,2.58136629,0.00877726,0.20431364,0.31035269,0.46869060,0.10187093,0.69308867,0.99244981,1.07165604
3.07653827,2.64693439,0.00878628,0.20748425,0.31543982,0.47899632,0.10328894,0.71676266,1.02138993,1.09935889
3.08254127,2.70752717,0.00876774,0.21052623,0.31994649,0.48924445,0.10445788,0.73942527,1.04710243,1.12416047
3.08854427,2.76208177,0.00871830,0.21333391,0.32374264,0.49920841,0.10533547,0.76081781,1.06919562,1.14564477
3.09454727,2.80975485,0.00863573,0.21581438,0.32672904,0.50868255,0.10588858,0.78072729,1.08736801,1.16351264
3.10055028,2.84993350,0.00851894,0.21788919,0.32883927,0.51748527,0.10609364,0.79898774,1.10141287,1.17758545
3.10655328,2.88223560,0.00836811,0.21949522,0.33004021,0.52546067,0.10593676,0.81547906,1.11121878,1.18780383
3.11255628,2.90650001,0.00818463,0.22058484,0.33033115,0.53247870,0.10541335,0.83012365,1.11676643,1.19422153
3.11855928,2.92276799,0.00797109,0.22112528,0.32974155,0.53843409,0.10452740,0.84288117,1.11812215,1.19699513
3.12456228,2.93125738,0.00773120,0.22109748,0.32832778,0.54324424,0.10329049,0.85374198,1.11542849,1.19637009
3.13056528,2.93233157,0.00746964,0.22049449,0.32616895,0.54684655,0.10172056,0.86271967,1.10889286,1.19266405
3.13656828,2.92646539,0.00719199,0.21931958,0.32336222,0.54919542,0.09984054,0.86984349,1.09877468,1.18624842
3.14257129,2.91421020,0.00690452,0.21758429,0.32001783,0.55025919,0.09767700,0.87515105,1.08537202,1.17752912
3.14857429,2.89616020,0.00661406,0.21530640,0.31625403,0.55001752,0.09525876,0.87868195,1.06900840,1.16692761
3.15457729,2.87292182,0.00632785,0.21250819,0.31219241,0.54845916,0.09261571,0.88047266,1.05002046,1.15486305
3.16058029,2.84508779,0.00605334,0.20921490,0.30795357,0.54558054,0.08977773,0.88055308,1.02874695,1.14173635
3.16658329,2.81321680,0.00579812,0.20545351,0.30365350,0.54138506,0.08677383,0.87894489,1.00551956,1.12791688
3.17258629,2.77781947,0.00556973,0.20125193,0.29940067,0.53588314,0.08363159,0.87566169,0.98065579,1.11373211
3.17858929,2.73935070,0.00537555,0.19663855,0.29529395,0.52909297,0.08037673,0.87071088,0.95445388,1.09946047
3.18459230,2.69820804,0.00522274,0.19164217,0.29142137,0.52104182,0.07703302,0.86409702,0.92718977,1.08532755
3.19059530,2.65473550,0.00511815,0.18629213,0.28785965,0.51176759,0.07362226,0.85582634,0.89911589,1.07150540
3.19659830,2.60923170,0.00506819,0.18061880,0.28467438,0.50132060,0.07016451,0.84591194,0.87046152,1.05811457
3.20260130,2.56196125,0.00507885,0.17465406,0.28192093,0.48976516,0.06667842,0.83437929,0.84143424,1.04522873
3.20860430,2.51316815,0.00515562,0.16843197,0.27964567,0.47718088,0.06318157,0.82127166,0.81222226,1.03288107
3.21460730,2.46308992,0.00530341,0.16198927,0.27788770,0.46366348,0.05969091,0.80665485,0.78299709,1.02107214
3.22061031,2.41197136,0.00552658,0.15536590,0.27668067,0.44932493,0.05622308,0.79062109,0.75391632,1.00977860
3.22661331,2.36007704,0.00582886,0.14860531,0.27605481,0.43429293,0.05279480,0.77329179,0.72512626,0.99896223
3.23261631,2.30770174,0.00621334,0.14175453,0.27603888,0.41870963,0.04942310,0.75481885,0.69676412,0.98857893
3.23861931,2.25517831,0.00668247,0.13486412,0.27666211,0.40272976,0.04612549,0.73538460,0.66895973,0.97858718
3.24462231,2.20288276,0.00723802,0.12798782,0.27795593,0.38651800,0.04292002,0.71520033,0.64183665,0.96895569
3.25062531,2.15123642,0.00788112,0.12118206,0.27995551,0.37024609,0.03982530,0.69450340,0.61551280,0.95967001
3.25662831,2.10070528,0.00861226,0.11450521,0.28270103,0.35408941,0.03686037,0.67355332,0.59010054,0.95073788
3.26263132,2.05179662,0.00943129,0.10801679,0.28623857,0.33822359,0.03404454,0.65262668,0.56570638,0.94219316
3.26863432,2.00505340,0.01033754,0.10177648,0.29062072,0.32282097,0.03139719,0.63201148,0.54243045,0.93409834
3.27463732,1.96104628,0.01132978,0.09584312,0.29590666,0.30804725,0.02893754,0.61200077,0.52036567,0.92654543
3.28064032,1.92036400,0.01240637,0.09027364,0.30216178,0.29405839,0.02668433,0.59288612,0.49959690,0.91965532
3.28664332,1.88360190,0.01356528,0.08512201,0.30945678,0.28099771,0.02465558,0.57495082,0.48020003,0.91357556
3.29264632,1.85134902,0.01480414,0.08043821,0.31786607,0.26899355,0.02286826,0.55846321,0.46224103,0.90847646
3.29864932,1.82417389,0.01612035,0.07626717,0.32746560,0.25815709,0.02133809,0.54367012,0.44577505,0.90454580
3.30465233,1.80260905,0.01751105,0.07264789,0.33832989,0.24858065,0.02007916,0.53079066,0.43084541,0.90198190
3.31065533,1.78713458,0.01897316,0.06961249,0.35052841,0.24033632,0.01910375,0.52001034,0.41748269,0.90098553
3.31665833,1.77816081,0.02050333,0.06718542,0.36412133,0.23347486,0.01842197,0.51147575,0.40570365,0.90175056
3.32266133,1.77601057,0.02209789,0.06538270,0.37915458,0.22802480,0.01804155,0.50528971,0.39551015,0.90445378
3.32866433,1.78090141,0.02375268,0.06421123,0.39565457,0.22399192,0.01796751,0.50150728,0.38688798,0.90924414
3.33466733,1.79292834,0.02546294,0.06366831,0.41362254,0.22135874,0.01820190,0.50013238,0.37980576,0.91623192
3.34067034,1.81204782,0.02722306,0.06374115,0.43302901,0.22008444,0.01874352,0.50111552,0.37421372,0.92547815
3.34667334,1.83806390,0.02902637,0.06440665,0.45380838,0.22010486,0.01958769,0.50435254,0.37004283,0.93698491
3.35267634,1.87061721,0.03086487,0.06563128,0.47585421,0.22133290,0.02072599,0.50968459,0.36720397,0.95068703
3.35867934,1.90917795,0.03272897,0.06737125,0.49901545,0.22365919,0.02214610,0.51689950,0.36558765,0.96644570
3.36468234,1.95304364,0.03460727,0.06957283,0.52309389,0.22695327,0.02383173,0.52573466,0.36506414,0.98404454
3.37068534,2.00134244,0.03648636,0.07217305,0.54784325,0.23106519,0.02576262,0.53588144,0.36548426,1.00318852
3.37668834,2.05304265,0.03835070,0.07510058,0.57297021,0.23582767,0.02791461,0.54699120,0.36668089,1.02350608
3.38269135,2.10696876,0.04018257,0.07827698,0.59813741,0.24105884,0.03025995,0.55868288,0.36847132,1.04455466
3.38869435,2.16182399,0.04196213,0.08161820,0.62296864,0.24656560,0.03276767,0.57055198,0.37066029,1.06582964
3.39469735,2.21621924,0.04366765,0.08503634,0.64705627,0.25214746,0.03540414,0.58218077,0.37304398,1.08677656
3.40070035,2.26870745,0.04527578,0.08844166,0.66997061,0.25760095,0.03813378,0.59314942,0.37541453,1.10680621
3.40670335,2.31782270,0.04676205,0.09174473,0.69127105,0.26272437,0.04091987,0.60304770,0.37756522,1.12531227
3.41270635,2.36212231,0.04810138,0.09485873,0.71051865,0.26732277,0.04372546,0.61148686,0.37929595,1.14169055
3.41870935,2.40023065,0.04926878,0.09770170,0.72728957,0.27121307,0.04651444,0.61811114,0.38041892,1.15535926
3.42471236,2.43088249,0.05024014,0.10019876,0.74118883,0.27422892,0.04925252,0.62260855,0.38076412,1.16577929
3.43071536,2.45296424,0.05099294,0.10228420,0.75186388,0.27622541,0.05190820,0.62472032,0.38018444,1.17247358
3.43671836,2.46555086,0.05150717,0.10390322,0.75901710,0.27708303,0.05445375,0.62424878,0.37856025,1.17504463
3.44272136,2.46793698,0.05176604,0.10501344,0.76241693,0.27671107,0.05686591,0.62106304,0.37580290,1.17318931
3.44872436,2.45966028,0.05175670,0.10558592,0.76190675,0.27505002,0.05912653,0.61510243,0.37185735,1.16671023
3.45472736,2.44051620,0.05147089,0.10560574,0.75741131,0.27207299,0.06122289,0.60637743,0.36670337,1.15552297
3.46073037,2.41056306,0.05090539,0.10507210,0.74894012,0.26778602,0.06314777,0.59496796,0.36035558,1.13965896
3.46673337,2.37011721,0.05006230,0.10399792,0.73658787,0.26222721,0.06489928,0.58101926,0.35286203,1.11926365
3.47273637,2.31973848,0.04894918,0.10240891,0.72053151,0.25546484,0.06648038,0.56473541,0.34430158,1.09459023
3.47873937,2.26020653,0.04757893,0.10034224,0.70102442,0.24759438,0.06789810,0.54637087,0.33478003,1.06598905
3.48474237,2.19248929,0.04596954,0.09784480,0.67838776,0.23873469,0.06916264,0.52622037,0.32442532,1.03389341
3.49074537,2.11770495,0.04414359,0.09497117,0.65299947,0.22902342,0.07028616,0.50460777,0.31338199,0.99880236
3.49674837,2.03707951,0.04212762,0.09178140,0.62528145,0.21861203,0.07128158,0.48187415,0.30180510,0.96126140
3.50275138,1.95190177,0.03995137,0.08833864,0.59568552,0.20766042,0.07216130,0.45836597,0.28985401,0.92184206
3.50875438,1.86347795,0.03764691,0.08470689,0.56467888,0.19633164,0.07293595,0.43442358,0.27768629,0.88112135
3.51475738,1.77308819,0.03524768,0.08094872,0.53272962,0.18478668,0.07361331,0.41037068,0.26545199,0.83966198
3.52076038,1.68194653,0.03278756,0.07712331,0.50029304,0.17317976,0.07419742,0.38650514,0.25328863,0.79799443
3.52676338,1.59116641,0.03029997,0.07328475,0.46779920,0.16165417,0.07468793,0.36309147,0.24131699,0.75660146
3.53276638,1.50173270,0.02781696,0.06948067,0.43564240,0.15033882,0.07507981,0.34035519,0.22963801,0.71590571
3.53876938,1.41448137,0.02536843,0.06575128,0.40417260,0.13934564,0.07536331,0.31847927,0.21833081,0.67626094
3.54477239,1.33008705,0.02298155,0.06212882,0.37368940,0.12876786,0.07552436,0.29760258,0.20745184,0.63794687
3.55077539,1.24905871,0.02068018,0.05863741,0.34443831,0.11867916,0.07554522,0.27782027,0.19703520,0.60116778
3.55677839,1.17174280,0.01848453,0.05529325,0.31660946,0.10913365,0.07540545,0.25918598,0.18709401,0.56605465
3.56278139,1.09833321,0.01641096,0.05210523,0.29033863,0.10016658,0.07508308,0.24171550,0.17762264,0.53267034
3.56878439,1.02888692,0.01447189,0.04907570,0.26571008,0.09179580,0.07455593,0.22539168,0.16859968,0.50101737
3.57478739,0.96334392,0.01267593,0.04620156,0.24276119,0.08402361,0.07380306,0.21017014,0.15999142,0.47104763
3.58079040,0.90155006,0.01102799,0.04347538,0.22148821,0.07683905,0.07280611,0.19598547,0.15175555,0.44267341
3.58679340,0.84328134,0.00952966,0.04088664,0.20185289,0.07022039,0.07155063,0.18275762,0.14384500,0.41577883
3.59279640,0.78826813,0.00817952,0.03842294,0.18378955,0.06413774,0.07002716,0.17039796,0.13621150,0.39023134
3.59879940,0.73621819,0.00697355,0.03607112,0.16721209,0.05855548,0.06823217,0.15881500,0.12880890,0.36589234
3.60480240,0.68683733,0.00590566,0.03381826,0.15202081,0.05343471,0.06616856,0.14791935,0.12159594,0.34262668
3.61080540,0.63984680,0.00496802,0.03165250,0.13810856,0.04873527,0.06384601,0.13762775,0.11453843,0.32031053
3.61680840,0.59499712,0.00415162,0.02956367,0.12536613,0.04441753,0.06128087,0.12786622,0.10761077,0.29883741
3.62281141,0.55207779,0.00344662,0.02754375,0.11368671,0.04044384,0.05849579,0.11857214,0.10079675,0.27812225
3.62881441,0.51092304,0.00284274,0.02558705,0.10296935,0.03677954,0.05551908,0.10969544,0.09408976,0.25810353
3.63481741,0.47141381,0.00232959,0.02369028,0.09312138,0.03339364,0.05238376,0.10119876,0.08749235,0.23874360
3.64082041,0.43347637,0.00189696,0.02185243,0.08405993,0.03025919,0.04912645,0.09305694,0.08101528,0.22002737
3.64682341,0.39707815,0.00153504,0.02007447,0.07571259,0.02735336,0.04578617,0.08525585,0.07467617,0.20195978
3.65282641,0.36222146,0.00123455,0.01835904,0.06801734,0.02465720,0.04240305,0.07779069,0.06849792,0.18456219
3.65882941,0.32893578,0.00098694,0.01670998,0.06092188,0.02215531,0.03901702,0.07066409,0.06250690,0.16786825
3.66483242,0.29726926,0.00078438,0.01513191,0.05438263,0.01983538,0.03566661,0.06388392,0.05673116,0.15191937
3.67083542,0.26728024,0.00061986,0.01362974,0.04836334,0.01768755,0.03238787,0.05746130,0.05119868,0.13676035
3.67683842,0.23902908,0.00048717,0.01220830,0.04283372,0.01570392,0.02921347,0.05140855,0.04593582,0.12243518
3.68284142,0.21257104,0.00038087,0.01087193,0.03776796,0.01387792,0.02617192,0.04573746,0.04096595,0.10898346
3.68884442,0.18795026,0.00029629,0.00962421,0.03314337,0.01220384,0.02328710,0.04045791,0.03630846,0.09643744
3.69484742,0.16519533,0.00022941,0.00846771,0.02893922,0.01067638,0.02057794,0.03557671,0.03197793,0.08481978
3.70085043,0.14431620,0.00017686,0.00740388,0.02513578,0.00929036,0.01805837,0.03109693,0.02798377,0.07414225
3.70685343,0.12530285,0.00013583,0.00643298,0.02171354,0.00804044,0.01573735,0.02701752,0.02433007,0.06440504
3.71285643,0.10812516,0.00010398,0.00555408,0.01865278,0.00692100,0.01361922,0.02333326,0.02101570,0.05559692
3.71885943,0.09273420,0.00007941,0.00476515,0.01593330,0.00592613,0.01170405,0.02003507,0.01803477,0.04769601
3.72486243,0.07906451,0.00006059,0.00406322,0.01353435,0.00504965,0.00998820,0.01711051,0.01537713,0.04067107
3.73086543,0.06703722,0.00004629,0.00344452,0.01143483,0.00428524,0.00846484,0.01454450,0.01302910,0.03448318
3.73686843,0.05656382,0.00003555,0.00290469,0.00961347,0.00362662,0.00712462,0.01232023,0.01097429,0.02908776
3.74287144,0.04755026,0.00002761,0.00243905,0.00804931,0.00306780,0.00595625,0.01042012,0.00919446,0.02443673
3.74887444,0.03990129,0.00002190,0.00204276,0.00672208,0.00260333,0.00494713,0.00882684,0.00767036,0.02048074
3.75487744,0.03352484,0.00001801,0.00171115,0.00561275,0.00222861,0.00408392,0.00752444,0.00638261,0.01717147
3.76088044,0.02833630,0.00001563,0.00143989,0.00470405,0.00194023,0.00335302,0.00649938,0.00531254,0.01446374
3.76688344,0.02426260,0.00001459,0.00122523,0.00398095,0.00173624,0.00274106,0.00574154,0.00444289,0.01231762
3.77288644,0.02124613,0.00001478,0.00106424,0.00343119,0.00161658,0.00223524,0.00524530,0.00375855,0.01070029
3.77888944,0.01924832,0.00001621,0.00095498,0.00304582,0.00158336,0.00182368,0.00501044,0.00324719,0.00958787
3.78489245,0.01825289,0.00001893,0.00089673,0.00281958,0.00164126,0.00149561,0.00504303,0.00289976,0.00896691
3.79089545,0.01826891,0.00002310,0.00089015,0.00275136,0.00179782,0.00124162,0.00535628,0.00271105,0.00883584
3.79689845,0.01933342,0.00002891,0.00093744,0.00284465,0.00206385,0.00105373,0.00597130,0.00268003,0.00920618
3.80290145,0.02151370,0.00003668,0.00104247,0.00310779,0.00245370,0.00092547,0.00691769,0.00281026,0.01010354
3.80890445,0.02490921,0.00004675,0.00121099,0.00355437,0.00298556,0.00085196,0.00823414,0.00311016,0.01156849
3.81490745,0.02965290,0.00005958,0.00145063,0.00420342,0.00368170,0.00082986,0.00996878,0.00359320,0.01365706
3.82091046,0.03591210,0.00007569,0.00177108,0.00507960,0.00456868,0.00085734,0.01217941,0.00427802,0.01644110
3.82691346,0.04388854,0.00009569,0.00218406,0.00621327,0.00567739,0.00093406,0.01493347,0.00518848,0.02000821
3.83291646,0.05381761,0.00012028,0.00270336,0.00764047,0.00704308,0.00106104,0.01830781,0.00635352,0.02446128
3.83891946,0.06596646,0.00015023,0.00334474,0.00940267,0.00870515,0.00124056,0.02238806,0.00780695,0.02991764
3.84492246,0.08063104,0.00018639,0.00412585,0.01154648,0.01070684,0.00147604,0.02726767,0.00958700,0.03650751
3.85092546,0.09813160,0.00022967,0.00506598,0.01412301,0.01309472,0.00177189,0.03304659,0.01173571,0.04437199
3.85692846,0.11880670,0.00028105,0.00618578,0.01718714,0.01591788,0.00213328,0.03982941,0.01429809,0.05366021
3.86293147,0.14300566,0.00034153,0.00750687,0.02079642,0.01922703,0.00256593,0.04772310,0.01732108,0.06452584
3.86893447,0.17107919,0.00041213,0.00905136,0.02500983,0.02307319,0.00307592,0.05683426,0.02085217,0.07712285
3.87493747,0.20336853,0.00049386,0.01084123,0.02988619,0.02750630,0.00366931,0.06726589,0.02493786,0.09160043
3.88094047,0.24019292,0.00058769,0.01289771,0.03548236,0.03257347,0.00435191,0.07911381,0.02962187,0.10809735
3.88694347,0.28183594,0.00069450,0.01524048,0.04185128,0.03831714,0.00512892,0.09246269,0.03494311,0.12673569
3.89294647,0.32853091,0.00081505,0.01788692,0.04903978,0.04477308,0.00600459,0.10738189,0.04093360,0.14761413
3.89894947,0.38044582,0.00094998,0.02085128,0.05708637,0.05196827,0.00698183,0.12392130,0.04761618,0.17080112
3.90495248,0.43766851,0.00109970,0.02414384,0.06601899,0.05991889,0.00806190,0.14210715,0.05500237,0.19632805
3.91095548,0.50019268,0.00126440,0.02777022,0.07585287,0.06862833,0.00924406,0.16193822,0.06309025,0.22418287
3.91695848,0.56790552,0.00144402,0.03173070,0.08658859,0.07808546,0.01052525,0.18338256,0.07186260,0.25430433
3.92296148,0.64057772,0.00163820,0.03601971,0.09821047,0.08826327,0.01189990,0.20637488,0.08128537,0.28657738
3.92896448,0.71785673,0.00184628,0.04062553,0.11068541,0.09911785,0.01335970,0.23081497,0.09130667,0.32082994
3.93496748,0.79926379,0.00206731,0.04553020,0.12396224,0.11058802,0.01489352,0.25656716,0.10185623,0.35683148
3.94097049,0.88419557,0.00230000,0.05070969,0.13797167,0.12259551,0.01648747,0.28346113,0.11284562,0.39429355
3.94697349,0.97193061,0.00254279,0.05613434,0.15262698,0.13504584,0.01812493,0.31129415,0.12416916,0.43287260
3.95297649,1.06164093,0.00279387,0.06176959,0.16782531,0.14782993,0.01978690,0.33983460,0.13570557,0.47217517
3.95897949,1.15240877,0.00305119,0.06757699,0.18344973,0.16082636,0.02145223,0.36882707,0.14732042,0.51176534
3.96498249,1.24324798,0.00331256,0.07351537,0.19937189,0.17390437,0.02309820,0.39799865,0.15886928,0.55117451
3.97098549,1.33312972,0.00357568,0.07954234,0.21545513,0.18692737,0.02470098,0.42706634,0.17020148,0.58991313
3.97698849,1.42101138,0.00383820,0.08561574,0.23155812,0.19975688,0.02623633,0.45574529,0.18116439,0.62748400
3.98299150,1.50586763,0.00409782,0.09169529,0.24753863,0.21225680,0.02768026,0.48375758,0.19160798,0.66339673
3.98899450,1.58672240,0.00435234,0.09774412,0.26325731,0.22429773,0.02900977,0.51084104,0.20138951,0.69718275
3.99499750,1.66268022,0.00459970,0.10373016,0.27858138,0.23576121,0.03020355,0.53675782,0.21037814,0.72841013
4.00100050,1.73295535,0.00483809,0.10962734,0.29338788,0.24654359,0.03124263,0.56130221,0.21845922,0.75669771
4.00700350,1.79689743,0.00506591,0.11541648,0.30756637,0.25655942,0.03211103,0.58430728,0.22553795,0.78172765
4.01300650,1.85401207,0.00528186,0.12108581,0.32102096,0.26574409,0.03279622,0.60564999,0.23154243,0.80325597
4.01900950,1.90397543,0.00548491,0.12663106,0.33367143,0.27405561,0.03328952,0.62525444,0.23642566,0.82112032
4.02501251,1.94664175,0.00567432,0.13205505,0.34545356,0.28147541,0.03358630,0.64309314,0.24016666,0.83524480
4.03101551,1.98204351,0.00584957,0.13736697,0.35631849,0.28800807,0.03368608,0.65918593,0.24277034,0.84564128
4.03701851,2.01038405,0.00601034,0.14258106,0.36623136,0.29368010,0.03359243,0.67359687,0.24426642,0.85240735
4.04302151,2.03202285,0.00615646,0.14771507,0.37516912,0.29853760,0.03331274,0.68642900,0.24470724,0.85572081
4.04902451,2.04745435,0.00628783,0.15278834,0.38311795,0.30264317,0.03285785,0.69781720,0.24416471,0.85583098
4.05502751,2.05728123,0.00640439,0.15781978,0.39007029,0.30607202,0.03224152,0.70791968,0.24272644,0.85304730
4.06103052,2.06218353,0.00650600,0.16282564,0.39602180,0.30890760,0.03147991,0.71690831,0.24049147,0.84772572
4.06703352,2.06288520,0.00659244,0.16781752,0.40096855,0.31123693,0.03059089,0.72495840,0.23756556,0.84025353
4.07303652,2.06011983,0.00666332,0.17280036,0.40490454,0.31314594,0.02959338,0.73223843,0.23405661,0.83103334
4.07903952,2.05459711,0.00671809,0.17777084,0.40781987,0.31471488,0.02850674,0.73890023,0.23007013,0.82046713
4.08504252,2.04697192,0.00675603,0.18271615,0.40969971,0.31601434,0.02735009,0.74507021,0.22570525,0.80894092
4.09104552,2.03781725,0.00677625,0.18761317,0.41052404,0.31710174,0.02614180,0.75084194,0.22105138,0.79681081
4.09704852,2.02760244,0.00677770,0.19242824,0.41026842,0.31801867,0.02489905,0.75627056,0.21618560,0.78439107
4.10305153,2.01667743,0.00675927,0.19711746,0.40890551,0.31878923,0.02363743,0.76136931,0.21117093,0.77194471
4.10905453,2.00526376,0.00671985,0.20162753,0.40640745,0.31941916,0.02237070,0.76610828,0.20605562,0.75967679
4.11505753,1.99345245,0.00665838,0.20589714,0.40274873,0.31989615,0.02111070,0.77041540,0.20087325,0.74773079
4.12106053,1.98120858,0.00657394,0.20985877,0.39790961,0.32019097,0.01986729,0.77417973,0.19564373,0.73618795
4.12706353,1.96838211,0.00646587,0.21344097,0.39187961,0.32025954,0.01864842,0.77725673,0.19037500,0.72506952
4.13306653,1.95472415,0.00633382,0.21657087,0.38466088,0.32004570,0.01746030,0.77947532,0.18506536,0.71434159
4.13906953,1.93990763,0.00617783,0.21917686,0.37627138,0.31948460,0.01630756,0.78064636,0.17970619,0.70392230
4.14507254,1.92355126,0.00599838,0.22119143,0.36674736,0.31850648,0.01519357,0.78057206,0.17428486,0.69369069
4.15107554,1.90524539,0.00579642,0.22255383,0.35614525,0.31704068,0.01412066,0.77905597,0.16878773,0.68349696
4.15707854,1.88457860,0.00557342,0.22321267,0.34454261,0.31501964,0.01309040,0.77591309,0.16320305,0.67317342
4.16308154,1.86116362,0.00533130,0.22312826,0.33203814,0.31238281,0.01210388,0.77097946,0.15752350,0.66254564
4.16908454,1.83466151,0.00507246,0.22227445,0.31875084,0.30908020,0.01116198,0.76412109,0.15174842,0.65144331
4.17508754,1.80480308,0.00479969,0.22064023,0.30481815,0.30507541,0.01026550,0.75524157,0.14588558,0.63971031
4.18109055,1.77140659,0.00451612,0.21823066,0.29039336,0.30034816,0.00941545,0.74428827,0.13995231,0.62721351
4.18709355,1.73439122,0.00422515,0.21506739,0.27564232,0.29489600,0.00861310,0.73125666,0.13397627,0.61385020
4.19309655,1.69378585,0.00393035,0.21118848,0.26073967,0.28873539,0.00786017,0.71619277,0.12799556,0.59955361
4.19909955,1.64973281,0.00363538,0.20664782,0.24586477,0.28190187,0.00715890,0.69919362,0.12205850,0.58429659
4.20510255,1.60248682,0.00334390,0.20151388,0.23119745,0.27444955,0.00651214,0.68040558,0.11622291,0.56809328
4.21110555,1.55240916,0.00305952,0.19586802,0.21691392,0.26644974,0.00592340,0.66002079,0.11055518,0.55099886
4.21710855,1.49995743,0.00278570,0.18980230,0.20318288,0.25798893,0.00539698,0.63827184,0.10512906,0.53310741
4.22311156,1.44567166,0.00252573,0.18341705,0.19016202,0.24916619,0.00493799,0.61542477,0.10002447,0.51454805
4.22911456,1.39015710,0.00228269,0.17681797,0.17799504,0.24008996,0.00455251,0.59177093,0.09532608,0.49547972
4.23511756,1.33406479,0.00205941,0.17011319,0.16680924,0.23087453,0.00424761,0.56761777,0.09112219,0.47608474
4.24112056,1.27807057,0.00185853,0.16341017,0.15671373,0.22163630,0.00403154,0.54327914,0.08750349,0.45656147
4.24712356,1.22285338,0.00168246,0.15681269,0.14779833,0.21248990,0.00391382,0.51906534,0.08456212,0.43711662
4.25312656,1.16907396,0.00153343,0.15041793,0.14013307,0.20354439,0.00390534,0.49527348,0.08239084,0.41795722
4.25912956,1.11735446,0.00141353,0.14431383,0.13376822,0.19489972,0.00401846,0.47217835,0.08108230,0.39928294
4.26513257,1.06826011,0.00132475,0.13857682,0.12873497,0.18664352,0.00426706,0.45002434,0.08072852,0.38127887
4.27113557,1.02228334,0.00126902,0.13326990,0.12504639,0.17884842,0.00466659,0.42901855,0.08142029,0.36410913
4.27713857,0.97983108,0.00124823,0.12844132,0.12269884,0.17156993,0.00523394,0.40932559,0.08324665,0.34791152
4.28314157,0.94121557,0.00126430,0.12412373,0.12167358,0.16484512,0.00598736,0.39106391,0.08629425,0.33279357
4.28914457,0.90664901,0.00131912,0.12033395,0.12193855,0.15869193,0.00694616,0.37430424,0.09064642,0.31882979
