energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
3.94097049,1.07097136,-1.68895405,0.07177050,-0.20511776,0.09310028,-0.21254576,0.00893527,-0.03491855,0.05358091,-0.06075574,0.00173858,-0.01875481,0.27222979,-0.33151614,0.06569868,-0.22564975,0.73614067,-1.08500475
3.94697349,1.08175273,-1.67094952,0.06847527,-0.21144410,0.09552498,-0.20902169,0.00770084,-0.03708255,0.05596774,-0.05863745,0.00151774,-0.01821772,0.28104954,-0.32321635,0.06307355,-0.21579921,0.74112706,-1.07305671
3.95297649,1.09488301,-1.65697870,0.06565576,-0.21841352,0.09795720,-0.20630864,0.00659102,-0.03922853,0.05835350,-0.05698238,0.00132159,-0.01785061,0.28998170,-0.31543151,0.06054635,-0.20680463,0.74794504,-1.06327114
3.95897949,1.11001992,-1.64685862,0.06328507,-0.22593170,0.10036613,-0.20441455,0.00560203,-0.04132624,0.06071951,-0.05580154,0.00114991,-0.01764840,0.29892073,-0.30820335,0.05810307,-0.19868502,0.75637459,-1.05550020
3.96498249,1.12680633,-1.64025946,0.06133100,-0.23388141,0.10272231,-0.20332530,0.00472835,-0.04334356,0.06304753,-0.05509501,0.00100217,-0.01760219,0.30776209,-0.30155138,0.05573157,-0.19143582,0.76618494,-1.04950930
3.97098549,1.14488244,-1.63671408,0.05975771,-0.24212521,0.10499819,-0.20300492,0.00396314,-0.04524726,0.06532001,-0.05485207,0.00087761,-0.01769964,0.31640450,-0.29547270,0.05342214,-0.18502995,0.77714327,-1.04498417
3.97698849,1.16389680,-1.63563304,0.05852720,-0.25050888,0.10716867,-0.20339644,0.00329861,-0.04700380,0.06752042,-0.05505160,0.00077528,-0.01792540,0.32475218,-0.28994270,0.05116794,-0.17941954,0.78902241,-1.04154133
3.98299150,1.18351557,-1.63632441,0.05760071,-0.25886545,0.10921143,-0.20442331,0.00272633,-0.04858028,0.06963341,-0.05566265,0.00069409,-0.01826158,0.33271667,-0.28491657,0.04896511,-0.17453834,0.80160728,-1.03874175
3.98899450,1.20342991,-1.63801769,0.05693981,-0.26701964,0.11110722,-0.20599146,0.00223758,-0.04994544,0.07164500,-0.05664525,0.00063285,-0.01868828,0.34021846,-0.28033168,0.04681282,-0.17030459,0.81469978,-1.03610696
3.99499750,1.22336086,-1.63989087,0.05650741,-0.27479264,0.11283993,-0.20799181,0.00182360,-0.05107057,0.07354271,-0.05795145,0.00059031,-0.01918412,0.34718814,-0.27611056,0.04471310,-0.16662434,0.82812189,-1.03313704
4.00100050,1.24306194,-1.64109950,0.05626835,-0.28200700,0.11439656,-0.21030323,0.00147581,-0.05193053,0.07531555,-0.05952652,0.00056521,-0.01972679,0.35356714,-0.27216457,0.04267044,-0.16339506,0.84171702,-1.02932973
4.00700350,1.26231922,-1.64080680,0.05618995,-0.28849155,0.11576705,-0.21279598,0.00118599,-0.05250455,0.07695404,-0.06131030,0.00055624,-0.02029360,0.35930799,-0.26839783,0.04069133,-0.16050931,0.85534938,-1.02419968
4.01300650,1.28094903,-1.63821342,0.05624220,-0.29408609,0.11694397,-0.21533534,0.00094642,-0.05277698,0.07845010,-0.06323874,0.00056211,-0.02086202,0.36437410,-0.26471157,0.03878363,-0.15785855,0.86890174,-1.01729735
4.01900950,1.29879357,-1.63258599,0.05639777,-0.29864579,0.11792219,-0.21778549,0.00074998,-0.05273786,0.07979690,-0.06524553,0.00058153,-0.02141019,0.36873908,-0.26100852,0.03695598,-0.15533667,0.88227154,-1.00822639
4.02501251,1.31571475,-1.62328322,0.05663195,-0.30204516,0.11869835,-0.22001348,0.00059019,-0.05238334,0.08098866,-0.06726386,0.00061321,-0.02191740,0.37238565,-0.25719716,0.03521705,-0.15284343,0.89536576,-0.99665913
4.03101551,1.33158669,-1.60977863,0.05692228,-0.30418148,0.11927041,-0.22189324,0.00046123,-0.05171585,0.08202042,-0.06922818,0.00065582,-0.02236455,0.37530413,-0.25319593,0.03357491,-0.15028743,0.90809487,-0.98234936
4.03701851,1.34628738,-1.59167933,0.05724826,-0.30497746,0.11963705,-0.22330941,0.00035799,-0.05074404,0.08288772,-0.07107604,0.00070803,-0.02273449,0.37749066,-0.24893687,0.03203644,-0.14758874,0.92036632,-0.96514210
4.04302151,1.35969023,-1.56874004,0.05759088,-0.30438334,0.11979719,-0.22416102,0.00027599,-0.04948262,0.08358639,-0.07274987,0.00076848,-0.02301241,0.37894527,-0.24436893,0.03060677,-0.14468100,0.93207792,-0.94497985
4.04902451,1.37165599,-1.54087214,0.05793219,-0.30237813,0.11974948,-0.22436474,0.00021137,-0.04795184,0.08411223,-0.07419871,0.00083575,-0.02318607,0.37966989,-0.23946060,0.02928892,-0.14151294,0.94311181,-0.92190539
4.05502751,1.38202580,-1.50814755,0.05825489,-0.29897005,0.11949191,-0.22385785,0.00016086,-0.04617688,0.08446082,-0.07537976,0.00090838,-0.02324604,0.37966635,-0.23420186,0.02808346,-0.13804942,0.95332928,-0.89606098
4.06103052,1.39061589,-1.47079746,0.05854198,-0.29419629,0.11902147,-0.22260050,0.00012167,-0.04418709,0.08462733,-0.07625987,0.00098487,-0.02318575,0.37893476,-0.22860547,0.02698837,-0.13427182,0.96256711,-0.86768417
4.06703352,1.39721454,-1.42920616,0.05877648,-0.28812190,0.11833403,-0.22057749,0.00009152,-0.04201507,0.08460643,-0.07681668,0.00106366,-0.02300163,0.37747210,-0.22270741,0.02599905,-0.13017796,0.97063568,-0.83710055
4.07303652,1.40158163,-1.38390046,0.05894134,-0.28083805,0.11742424,-0.21779931,0.00006851,-0.03969569,0.08439233,-0.07703957,0.00114314,-0.02269304,0.37527136,-0.21656662,0.02510840,-0.12578146,0.97731922,-0.80471382
4.07903952,1.40345115,-1.33553504,0.05901937,-0.27245965,0.11628574,-0.21430252,0.00005108,-0.03726508,0.08397884,-0.07693030,0.00122172,-0.02226218,0.37232116,-0.21026402,0.02430707,-0.12111064,0.98237836,-0.77099368
4.08504252,1.40253666,-1.28487467,0.05899339,-0.26312234,0.11491140,-0.21014923,0.00003799,-0.03475962,0.08335963,-0.07650329,0.00129778,-0.02171391,0.36860609,-0.20390080,0.02358378,-0.11620707,0.98555509,-0.73646213
4.09104552,1.39853965,-1.23277370,0.05884647,-0.25297915,0.11329380,-0.20542604,0.00002823,-0.03221499,0.08252856,-0.07578553,0.00136973,-0.02105555,0.36410760,-0.19759615,0.02292577,-0.11112376,0.98657993,-0.70167873
4.09704852,1.39116052,-1.18015389,0.05856234,-0.24219662,0.11142580,-0.20024203,0.00002101,-0.02966526,0.08148007,-0.07481617,0.00143606,-0.02029659,0.35880552,-0.19148437,0.02231925,-0.10592312,0.98518110,-0.66722535
4.10305153,1.38011158,-1.12798102,0.05812579,-0.23095083,0.10930126,-0.19472624,0.00001572,-0.02714215,0.08020972,-0.07364570,0.00149535,-0.01944831,0.35268007,-0.18571168,0.02174992,-0.10067468,0.98109531,-0.63369111
4.10905453,1.36513156,-1.07724130,0.05752327,-0.21942318,0.10691579,-0.18902438,0.00001187,-0.02467440,0.07871473,-0.07233479,0.00154630,-0.01852351,0.34571438,-0.18043249,0.02120354,-0.09545280,0.97407963,-0.60165781
4.11505753,1.34600070,-1.02891799,0.05674342,-0.20779618,0.10426754,-0.18329510,0.00000908,-0.02228725,0.07699453,-0.07095279,0.00158777,-0.01753602,0.33789717,-0.17580568,0.02066638,-0.09033430,0.96392372,-0.57168639
4.12106053,1.32255563,-0.98396904,0.05577763,-0.19624935,0.10135794,-0.17770580,0.00000708,-0.02000215,0.07505134,-0.06957596,0.00161885,-0.01650038,0.32922557,-0.17199051,0.02012578,-0.08539608,0.95046195,-0.54430474
4.12706353,1.29470320,-0.94330610,0.05462054,-0.18495518,0.09819248,-0.17242816,0.00000565,-0.01783654,0.07289064,-0.06828547,0.00163882,-0.01543140,0.31970787,-0.16914271,0.01957049,-0.08071291,0.93358448,-0.51999710
4.13306653,1.26243220,-0.90777540,0.05327051,-0.17407554,0.09478116,-0.16763340,0.00000463,-0.01580387,0.07052161,-0.06716512,0.00164722,-0.01434382,0.30936589,-0.16741050,0.01899111,-0.07635529,0.91324676,-0.49919519
4.13906953,1.22582248,-0.87814081,0.05172988,-0.16375830,0.09113903,-0.16348763,0.00000390,-0.01391364,0.06795740,-0.06629906,0.00164384,-0.01325190,0.29823703,-0.16693086,0.01838029,-0.07238754,0.88947691,-0.48227123
4.14507254,1.18505070,-0.85506921,0.05000518,-0.15413448,0.08728633,-0.16014717,0.00000337,-0.01217163,0.06521528,-0.06576935,0.00162873,-0.01216919,0.28637563,-0.16782604,0.01773294,-0.06886606,0.86238035,-0.46953267
4.15107554,1.14039222,-0.83911845,0.04810713,-0.14531581,0.08324853,-0.15775415,0.00000298,-0.01058022,0.06231665,-0.06565350,0.00160220,-0.01110818,0.27385359,-0.17020031,0.01704631,-0.06583787,0.83214151,-0.46121880
4.15707854,1.09221916,-0.83072778,0.04605047,-0.13739294,0.07905612,-0.15643246,0.00000269,-0.00913876,0.05928683,-0.06602220,0.00156481,-0.01008013,0.26076029,-0.17413718,0.01631993,-0.06333941,0.79902242,-0.45749885
4.16308154,1.04099439,-0.83021076,0.04385372,-0.13043409,0.07474416,-0.15628405,0.00000245,-0.00784395,0.05615476,-0.06693700,0.00151732,-0.00909487,0.24720168,-0.17969697,0.01555558,-0.06139563,0.76335807,-0.45847164
4.16908454,0.98726187,-0.83775066,0.04153861,-0.12448433,0.07035170,-0.15738594,0.00000226,-0.00669031,0.05295247,-0.06844836,0.00146072,-0.00816072,0.23329854,-0.18691481,0.01475703,-0.06001937,0.72554904,-0.46416629
4.17508754,0.93163368,-0.85339797,0.03912958,-0.11956548,0.06592091,-0.15978765,0.00000210,-0.00567064,0.04971449,-0.07059377,0.00139614,-0.00728442,0.21918415,-0.19579913,0.01392980,-0.05921105,0.68605137,-0.47454407
4.18109055,0.87477445,-0.87707008,0.03665306,-0.11567646,0.06149615,-0.16350948,0.00000195,-0.00477642,0.04647709,-0.07339628,0.00132484,-0.00647110,0.20500129,-0.20633056,0.01308088,-0.05895868,0.64536450,-0.48950084
4.18709355,0.81738377,-0.90855279,0.03413668,-0.11279422,0.05712295,-0.16854135,0.00000181,-0.00399824,0.04327748,-0.07686336,0.00124815,-0.00572436,0.19089881,-0.21846134,0.01221835,-0.05923816,0.60401758,-0.50887014
4.19309655,0.76017761,-0.94750344,0.03160850,-0.11087517,0.05284692,-0.17484249,0.00000167,-0.00332616,0.04015298,-0.08098602,0.00116746,-0.00504630,0.17702799,-0.23211511,0.01135103,-0.06001387,0.56255496,-0.53242645
4.19909955,0.70386928,-0.99345562,0.02909626,-0.10985696,0.04871262,-0.18234180,0.00000154,-0.00275002,0.03714015,-0.08573848,0.00108414,-0.00443766,0.16353866,-0.24718714,0.01048811,-0.06123956,0.52152141,-0.55988868
4.20510255,0.64915102,-1.04582509,0.02662655,-0.10966063,0.04476250,-0.19093893,0.00000141,-0.00225976,0.03427393,-0.09107814,0.00099954,-0.00389794,0.15057552,-0.26354503,0.00963880,-0.06285950,0.48144774,-0.59092358
4.21110555,0.59667668,-1.10391697,0.02422420,-0.11019313,0.04103598,-0.20050606,0.00000129,-0.00184560,0.03158691,-0.09694604,0.00091493,-0.00342556,0.13827451,-0.28102972,0.00881199,-0.06480983,0.44283728,-0.62514917
4.21710855,0.54704621,-1.16693401,0.02191167,-0.11134992,0.03756849,-0.21089034,0.00000117,-0.00149821,0.02910858,-0.10326774,0.00083146,-0.00301798,0.12675958,-0.29945695,0.00801597,-0.06702016,0.40615382,-0.66213796
4.22311156,0.50079237,-1.23398595,0.01970860,-0.11301785,0.03439080,-0.22191684,0.00000105,-0.00120890,0.02686474,-0.10995456,0.00075019,-0.00267189,0.11613992,-0.31861907,0.00725820,-0.06941528,0.37181123,-0.70142026
4.22911456,0.45836997,-1.30409999,0.01763143,-0.11507795,0.03152836,-0.23339213,0.00000094,-0.00096963,0.02487696,-0.11690530,0.00067200,-0.00238338,0.10650759,-0.33828731,0.00654511,-0.07191699,0.34016509,-0.74248743
4.23511756,0.42014784,-1.37623245,0.01569325,-0.11740839,0.02900090,-0.24510817,0.00000084,-0.00077313,0.02316220,-0.12400828,0.00059763,-0.00214804,0.09793576,-0.35821435,0.00588194,-0.07444603,0.31150638,-0.78479544
4.24112056,0.38640336,-1.44928159,0.01390365,-0.11988721,0.02682214,-0.25684667,0.00000074,-0.00061284,0.02173247,-0.13114365,0.00052768,-0.00196112,0.09047745,-0.37813742,0.00527272,-0.07692394,0.28605731,-0.82776876
4.24712356,0.35731980,-1.52210181,0.01226880,-0.12239503,0.02499958,-0.26838362,0.00000065,-0.00048299,0.02059470,-0.13818609,0.00046257,-0.00181767,0.08416486,-0.39778171,0.00472016,-0.07927499,0.26396918,-0.87080497
4.25312656,0.33298587,-1.59351923,0.01079159,-0.12481753,0.02353455,-0.27949404,0.00000056,-0.00037851,0.01975060,-0.14500758,0.00040258,-0.00171261,0.07900908,-0.41686432,0.00422574,-0.08142788,0.24532212,-0.91328011
4.25912956,0.31339754,-1.66234866,0.00947183,-0.12704765,0.02242228,-0.28995675,0.00000049,-0.00029499,0.01919669,-0.15148038,0.00034786,-0.00164086,0.07500045,-0.43509854,0.00378971,-0.08331736,0.23012648,-0.95455518
4.26513257,0.29846177,-1.72741203,0.00830657,-0.12898764,0.02165212,-0.29955910,0.00000042,-0.00022869,0.01892437,-0.15748007,0.00029841,-0.00159740,0.07210917,-0.45219862,0.00341121,-0.08488567,0.21832571,-0.99398377
4.27113557,0.28800177,-1.78755803,0.00729045,-0.13055067,0.02120787,-0.30810160,0.00000036,-0.00017640,0.01892014,-0.16288847,0.00025416,-0.00157735,0.07028634,-0.46788486,0.00308834,-0.08608369,0.20980046,-1.03092100
4.27713857,0.28176363,-1.84168278,0.00641607,-0.13166222,0.02106813,-0.31540220,0.00000030,-0.00013543,0.01916581,-0.16759656,0.00021491,-0.00157602,0.06946533,-0.48188895,0.00281835,-0.08687184,0.20437372,-1.06473379
4.28314157,0.27942411,-1.88875129,0.00567437,-0.13226107,0.02120681,-0.32130028,0.00000025,-0.00010354,0.01963888,-0.17150714,0.00018042,-0.00158896,0.06956340,-0.49395960,0.00259773,-0.08722070,0.20181671,-1.09481223
4.28914457,0.28059922,-1.92781897,0.00505505,-0.13229998,0.02159364,-0.32566013,0.00000021,-0.00007889,0.02031293,-0.17453718,0.00015038,-0.00161200,0.07048362,-0.50386810,0.00242236,-0.08711135,0.20185549,-1.12058197
4.29514757,0.28485368,-1.95805298,0.00454688,-0.13174602,0.02219480,-0.32837391,0.00000017,-0.00005995,0.02115809,-0.17661989,0.00012444,-0.00164129,0.07211692,-0.51141390,0.00228767,-0.08653540,0.20417801,-1.14151727
4.30115058,0.29171086,-1.97875231,0.00413812,-0.13058056,0.02297354,-0.32936393,0.00000014,-0.00004550,0.02214164,-0.17770630,0.00010223,-0.00167333,0.07434440,-0.51642979,0.00218880,-0.08549468,0.20844163,-1.15715416
4.30715358,0.30066329,-1.98936619,0.00381676,-0.12879895,0.02389093,-0.32858426,0.00000012,-0.00003453,0.02322860,-0.17776640,0.00008339,-0.00170499,0.07703980,-0.51878671,0.00212067,-0.08400076,0.21428091,-1.16710336
4.31315658,0.31118355,-1.98950989,0.00357085,-0.12640993,0.02490660,-0.32602156,0.00000009,-0.00002627,0.02438246,-0.17678978,0.00006753,-0.00173353,0.08007210,-0.51839777,0.00207817,-0.08207418,0.22131561,-1.17106227
4.31915958,0.32273537,-1.97897707,0.00338869,-0.12343473,0.02597957,-0.32169512,0.00000008,-0.00002008,0.02556593,-0.17478569,0.00005429,-0.00175663,0.08330821,-0.51522143,0.00205625,-0.07974349,0.22915882,-1.16882549
4.32516258,0.33478492,-1.95774817,0.00325905,-0.11990599,0.02706905,-0.31565612,0.00000006,-0.00001546,0.02674169,-0.17178263,0.00004334,-0.00177236,0.08661577,-0.50926362,0.00204999,-0.07704413,0.23742519,-1.16029324
4.33116558,0.34681192,-1.92599405,0.00317135,-0.11586643,0.02813530,-0.30798605,0.00000005,-0.00001203,0.02787330,-0.16782738,0.00003434,-0.00177923,0.08986595,-0.50057863,0.00205474,-0.07401719,0.24573896,-1.14547716
4.33716858,0.35832064,-1.88407469,0.00311576,-0.11136740,0.02914050,-0.29879449,0.00000004,-0.00000950,0.02892594,-0.16298356,0.00002702,-0.00177616,0.09293622,-0.48926868,0.00206616,-0.07070815,0.25374183,-1.12450314
4.34317159,0.36885028,-1.83253250,0.00308328,-0.10646727,0.03004952,-0.28821608,0.00000003,-0.00000763,0.02986730,-0.15732975,0.00002111,-0.00176246,0.09571295,-0.47548213,0.00208030,-0.06716548,0.26110045,-1.09761071
4.34917459,0.37798457,-1.77208045,0.00306588,-0.10122982,0.03083071,-0.27640701,0.00000002,-0.00000624,0.03066830,-0.15095730,0.00001637,-0.00173785,0.09809392,-0.45941037,0.00209367,-0.06343941,0.26751326,-1.06514904
4.35517759,0.38536033,-1.70358517,0.00305647,-0.09572250,0.03145658,-0.26354100,0.00000002,-0.00000521,0.03130377,-0.14396778,0.00001260,-0.00170239,0.09999046,-0.44128332,0.00210322,-0.05958061,0.27271658,-1.02756942
4.36118059,0.39067470,-1.62804563,0.00304895,-0.09001481,0.03190440,-0.24980488,0.00000001,-0.00000444,0.03175310,-0.13647029,0.00000964,-0.00165648,0.10132934,-0.42136394,0.00210642,-0.05563904,0.27648979,-0.98541450
4.36718359,0.39369070,-1.54656802,0.00303823,-0.08417662,0.03215662,-0.23539408,0.00000001,-0.00000385,0.03200065,-0.12857867,0.00000731,-0.00160080,0.10205414,-0.39994167,0.00210126,-0.05166291,0.27865928,-0.93930462
4.37318659,0.39424099,-1.46033784,0.00302021,-0.07827667,0.03220122,-0.22050796,0.00000001,-0.00000339,0.03203610,-0.12040871,0.00000551,-0.00153629,0.10212623,-0.37732522,0.00208625,-0.04769772,0.27910112,-0.88992182
4.37918959,0.39222962,-1.37059015,0.00299170,-0.07238120,0.03203183,-0.20534528,0.00000001,-0.00000302,0.03185458,-0.11207542,0.00000412,-0.00146408,0.10152516,-0.35383489,0.00206039,-0.04378550,0.27774235,-0.83799211
4.38519260,0.38763166,-1.27857929,0.00295046,-0.06655262,0.03164771,-0.19009996,0.00000000,-0.00000271,0.03145668,-0.10369055,0.00000306,-0.00138544,0.10024856,-0.32979479,0.00202318,-0.03996419,0.27456073,-0.78426672
4.39119560,0.38049085,-1.18554903,0.00289507,-0.06084855,0.03105358,-0.17495709,0.00000000,-0.00000245,0.03084825,-0.09536030,0.00000226,-0.00130175,0.09831147,-0.30552521,0.00197456,-0.03626717,0.26958308,-0.72950315
4.39719860,0.37091508,-1.09270436,0.00282488,-0.05532089,0.03025924,-0.16008956,0.00000000,-0.00000222,0.03004006,-0.08718337,0.00000165,-0.00121442,0.09574516,-0.28133539,0.00191487,-0.03272300,0.26288213,-0.67444676
4.40320160,0.35907018,-1.00118584,0.00273995,-0.05001522,0.02927907,-0.14565518,0.00000000,-0.00000201,0.02904727,-0.07924942,0.00000120,-0.00112488,0.09259546,-0.25751710,0.00184483,-0.02935523,0.25457212,-0.61981351
4.40920460,0.34517210,-0.91204752,0.00264091,-0.04497035,0.02813143,-0.13179446,0.00000000,-0.00000182,0.02788886,-0.07163785,0.00000087,-0.00103451,0.08892071,-0.23433896,0.00176544,-0.02618242,0.24480328,-0.56627467
4.41520760,0.32947781,-0.82623875,0.00252893,-0.04021809,0.02683787,-0.11862903,0.00000000,-0.00000164,0.02658685,-0.06441702,0.00000062,-0.00094459,0.08478943,-0.21204203,0.00167795,-0.02321826,0.23375541,-0.51444375
4.42121061,0.31227539,-0.74459059,0.00240556,-0.03578329,0.02542235,-0.10626077,0.00000000,-0.00000148,0.02516552,-0.05764386,0.00000044,-0.00085632,0.08027768,-0.19083638,0.00158379,-0.02047183,0.22163085,-0.46486619
4.42721361,0.29387367,-0.66780679,0.00227267,-0.03168394,0.02391044,-0.09477154,0.00000000,-0.00000132,0.02365060,-0.05136385,0.00000031,-0.00077073,0.07546644,-0.17089901,0.00148450,-0.01794788,0.20864709,-0.41801194
4.43321661,0.27459181,-0.59645932,0.00213234,-0.02793155,0.02232840,-0.08422349,0.00000000,-0.00000117,0.02206844,-0.04561135,0.00000022,-0.00068872,0.07043890,-0.15237289,0.00138166,-0.01564729,0.19502946,-0.37427088
4.43921961,0.25474929,-0.53098823,0.00198676,-0.02453158,0.02070245,-0.07465990,0.00000000,-0.00000104,0.02044517,-0.04041015,0.00000015,-0.00061103,0.06527791,-0.13536709,0.00127687,-0.01356750,0.18100390,-0.33395117
4.44522261,0.23465659,-0.47170522,0.00183813,-0.02148401,0.01905798,-0.06610642,0.00000000,-0.00000091,0.01880603,-0.03577427,0.00000011,-0.00053821,0.06006360,-0.11995790,0.00117166,-0.01170299,0.16679041,-0.29728007
4.45122561,0.21460697,-0.41880053,0.00168864,-0.01878400,0.01741890,-0.05857261,0.00000000,-0.00000080,0.01717471,-0.03170898,0.00000007,-0.00047067,0.05487130,-0.10619081,0.00106749,-0.01004582,0.15259712,-0.26440707
4.45722861,0.19486949,-0.37235222,0.00154032,-0.01642252,0.01580706,-0.05205372,0.00000000,-0.00000069,0.01557276,-0.02821181,0.00000005,-0.00040865,0.04976980,-0.09408306,0.00096565,-0.00858609,0.13861532,-0.23540880
4.46323162,0.17568356,-0.33233729,0.00139504,-0.01438705,0.01424188,-0.04653253,0.00000000,-0.00000059,0.01401927,-0.02527365,0.00000003,-0.00035225,0.04482001,-0.08362668,0.00086729,-0.00731248,0.12501551,-0.21029531
4.46923462,0.15725495,-0.29864384,0.00125447,-0.01266227,0.01273995,-0.04198121,0.00000000,-0.00000051,0.01253048,-0.02287982,0.00000002,-0.00030146,0.04007396,-0.07479170,0.00077338,-0.00621264,0.11194454,-0.18901729
4.47523762,0.13975344,-0.27108350,0.00112002,-0.01123064,0.01131493,-0.03836309,0.00000000,-0.00000043,0.01111967,-0.02101106,0.00000002,-0.00025614,0.03557427,-0.06752951,0.00068471,-0.00527367,0.09952387,-0.17147371
4.48124062,0.12331189,-0.24940373,0.00099283,-0.01007299,0.00997745,-0.03563433,0.00000000,-0.00000036,0.00979711,-0.01964441,0.00000001,-0.00021607,0.03135397,-0.06177603,0.00060187,-0.00448242,0.08784886,-0.15751954
4.48724362,0.10802669,-0.23329924,0.00087380,-0.00916902,0.00873514,-0.03374529,0.00000000,-0.00000030,0.00857009,-0.01875396,0.00000001,-0.00018096,0.02743667,-0.05745474,0.00052527,-0.00382584,0.07698905,-0.14697321
4.49324662,0.09395947,-0.22242243,0.00076353,-0.00849770,0.00759282,-0.03264176,0.00000000,-0.00000025,0.00744310,-0.01831148,0.00000000,-0.00015047,0.02383705,-0.05447932,0.00045513,-0.00329122,0.06698928,-0.13962354
4.49924962,0.08113963,-0.21639242,0.00066241,-0.00803764,0.00655267,-0.03226591,0.00000000,-0.00000021,0.00641805,-0.01828681,0.00000000,-0.00012422,0.02056152,-0.05275592,0.00039153,-0.00286635,0.05787151,-0.13523594
4.50525263,0.06956780,-0.21480275,0.00057056,-0.00776735,0.00561456,-0.03255705,0.00000000,-0.00000017,0.00549457,-0.01864819,0.00000000,-0.00010181,0.01760921,-0.05218500,0.00033440,-0.00253968,0.04963720,-0.13355786
4.51125563,0.05921969,-0.21722758,0.00048792,-0.00766540,0.00477634,-0.03345213,0.00000000,-0.00000014,0.00467030,-0.01936246,0.00000000,-0.00008284,0.01497290,-0.05266285,0.00028356,-0.00230042,0.04227002,-0.13432335
4.51725863,0.05005029,-0.22322674,0.00041427,-0.00771064,0.00403419,-0.03488608,0.00000000,-0.00000011,0.00394128,-0.02039510,0.00000000,-0.00006692,0.01264018,-0.05408262,0.00023873,-0.00213851,0.03573883,-0.13725698
4.52326163,0.04199807,-0.23234969,0.00034921,-0.00788222,0.00338298,-0.03679211,0.00000000,-0.00000009,0.00330225,-0.02171027,0.00000000,-0.00005368,0.01059455,-0.05633516,0.00019954,-0.00204468,0.03000065,-0.14207694
4.52926463,0.03498924,-0.24413875,0.00029226,-0.00815972,0.00281660,-0.03910184,0.00000000,-0.00000007,0.00274703,-0.02327079,0.00000000,-0.00004274,0.00881643,-0.05930952,0.00016559,-0.00201037,0.02500365,-0.14849775
4.53526763,0.02894157,-0.25813177,0.00024284,-0.00852318,0.00232827,-0.04174549,0.00000000,-0.00000006,0.00226881,-0.02503809,0.00000000,-0.00003379,0.00728424,-0.06289341,0.00013644,-0.00202769,0.02068991,-0.15623250
4.54127064,0.02376795,-0.27386473,0.00020033,-0.00895317,0.00191083,-0.04465209,0.00000000,-0.00000004,0.00186043,-0.02697228,0.00000000,-0.00002653,0.00597527,-0.06697352,0.00011161,-0.00208932,0.01699793,-0.16499496
4.54727364,0.01937955,-0.29087433,0.00016408,-0.00943081,0.00155701,-0.04774973,0.00000000,-0.00000003,0.00151464,-0.02903219,0.00000000,-0.00002067,0.00486645,-0.07143591,0.00009064,-0.00218845,0.01386487,-0.17450154
4.55327664,0.01568838,-0.30870094,0.00013343,-0.00993793,0.00125964,-0.05096602,0.00000000,-0.00000003,0.00122430,-0.03117557,0.00000000,-0.00001599,0.00393503,-0.07616646,0.00007308,-0.00231867,0.01122840,-0.18447335
4.55927964,0.01260940,-0.32689201,0.00010772,-0.01045708,0.00101177,-0.05422861,0.00000000,-0.00000002,0.00098253,-0.03335938,0.00000000,-0.00001228,0.00315911,-0.08105149,0.00005851,-0.00247392,0.00902822,-0.19463848
4.56528264,0.01006220,-0.34500601,0.00008634,-0.01097171,0.00080686,-0.05746588,0.00000000,-0.00000002,0.00078286,-0.03554015,0.00000000,-0.00000937,0.00251805,-0.08597855,0.00004650,-0.00264838,0.00720723,-0.20473432
4.57128564,0.00797212,-0.36261703,0.00006871,-0.01146630,0.00063885,-0.06060782,0.00000000,-0.00000001,0.00061930,-0.03767458,0.00000000,-0.00000709,0.00199271,-0.09083745,0.00003669,-0.00283646,0.00571238,-0.21451031
4.57728864,0.00627100,-0.37931981,0.00005429,-0.01192651,0.00050220,-0.06358695,0.00000000,-0.00000001,0.00048641,-0.03972007,0.00000000,-0.00000533,0.00156569,-0.09552146,0.00002875,-0.00303276,0.00449519,-0.22373066
4.58329165,0.00489759,-0.39473523,0.00004259,-0.01233939,0.00039196,-0.06633944,0.00000000,-0.00000001,0.00037930,-0.04163547,0.00000000,-0.00000398,0.00122137,-0.09992866,0.00002236,-0.00323203,0.00351205,-0.23217741
4.58929465,0.00379761,-0.40851599,0.00003317,-0.01269351,0.00030373,-0.06880620,0.00000000,-0.00000000,0.00029366,-0.04338186,0.00000000,-0.00000295,0.00094596,-0.10396352,0.00001727,-0.00342924,0.00272431,-0.23965336
4.59529765,0.00292361,-0.42035224,0.00002564,-0.01297915,0.00023367,-0.07093403,0.00000000,-0.00000000,0.00022573,-0.04492334,0.00000000,-0.00000217,0.00072741,-0.10753842,0.00001324,-0.00361954,0.00209814,-0.24598496
4.60130065,0.00223466,-0.42997698,0.00001969,-0.01318843,0.00017849,-0.07267668,0.00000000,-0.00000000,0.00017227,-0.04622780,0.00000000,-0.00000159,0.00055535,-0.11057531,0.00001008,-0.00379836,0.00160433,-0.25102508
4.60730365,0.00169584,-0.43717088,0.00001500,-0.01331544,0.00013537,-0.07399588,0.00000000,-0.00000000,0.00013053,-0.04726772,0.00000000,-0.00000115,0.00042096,-0.11300721,0.00000762,-0.00396143,0.00121797,-0.25465523
