energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
4.55327664,1.69583549,-1.71434278,0.17962966,-0.22540972,0.03880268,-0.11011149,0.00565561,-0.00974639,0.04736001,-0.04009316,0.26325265,-0.25122110,1.38053174,-1.37721120,0.05141749,-0.06532587,0.27025476,-0.20643036
4.55927964,1.71130438,-1.70157726,0.18363530,-0.22655845,0.03858384,-0.11188582,0.00600095,-0.00889189,0.04962203,-0.04113948,0.27632221,-0.23936547,1.39339427,-1.35844719,0.05326342,-0.06176398,0.26822068,-0.21585172
4.56528264,1.72653338,-1.69489981,0.18731450,-0.22807938,0.03845649,-0.11396333,0.00638490,-0.00811301,0.05183816,-0.04245074,0.29001759,-0.22886089,1.40604251,-1.34440037,0.05500623,-0.05846225,0.26603709,-0.22612526
4.57128564,1.74132915,-1.69431673,0.19058908,-0.22995726,0.03842912,-0.11633007,0.00680654,-0.00740933,0.05397994,-0.04403442,0.30424459,-0.21978617,1.41827793,-1.33510863,0.05660231,-0.05546023,0.26375429,-0.23716882
4.57728864,1.75553039,-1.69972399,0.19339245,-0.23217312,0.03850881,-0.11896361,0.00726489,-0.00677973,0.05602030,-0.04589282,0.31890702,-0.21220045,1.42993185,-1.33053413,0.05801260,-0.05279143,0.26142157,-0.24888222
4.58329165,1.76900457,-1.71090384,0.19567076,-0.23470357,0.03870077,-0.12183281,0.00775873,-0.00622241,0.05793402,-0.04802248,0.33390568,-0.20614217,1.44086419,-1.33056024,0.05920317,-0.05048272,0.25908568,-0.26114762
4.58929465,1.78164436,-1.72752428,0.19738366,-0.23752007,0.03900813,-0.12489791,0.00828649,-0.00573495,0.05969829,-0.05041380,0.34913747,-0.20162855,1.45096192,-1.33499033,0.06014562,-0.04855391,0.25678937,-0.27383049
4.59529765,1.79336396,-1.74914151,0.19850460,-0.24058829,0.03943159,-0.12811090,0.00884598,-0.00531441,0.06129313,-0.05305061,0.36449478,-0.19865569,1.46013727,-1.34354869,0.06081750,-0.04701748,0.25457021,-0.28678092
4.60130065,1.80409579,-1.77520545,0.19902077,-0.24386757,0.03996933,-0.13141627,0.00943432,-0.00495738,0.06270179,-0.05591010,0.37986504,-0.19719910,1.46832594,-1.35588320,0.06120247,-0.04587834,0.25245970,-0.29983567
4.60730365,1.81378756,-1.80506835,0.19893252,-0.24731056,0.04061692,-0.13475204,0.01004777,-0.00466006,0.06391114,-0.05896281,0.39513085,-0.19721484,1.47548546,-1.37157022,0.06129047,-0.04513380,0.25048266,-0.31282061
4.61330665,1.82240010,-1.83799636,0.19825259,-0.25086303,0.04136735,-0.13805114,0.01068160,-0.00441842,0.06491188,-0.06217291,0.41017033,-0.19864101,1.48159380,-1.39012139,0.06107761,-0.04477360,0.24865707,-0.32555380
4.61930965,1.82990601,-1.87318402,0.19700494,-0.25446402,0.04221123,-0.14124303,0.01133010,-0.00422823,0.06569879,-0.06549868,0.42485813,-0.20139962,1.48664832,-1.41099238,0.06056605,-0.04478018,0.24699414,-0.33784897
4.62531266,1.83628933,-1.90977137,0.19522337,-0.25804616,0.04313697,-0.14425558,0.01198651,-0.00408522,0.06627077,-0.06889322,0.43906679,-0.20539892,1.49066529,-1.43359358,0.05976371,-0.04512895,0.24549883,-0.34951949
4.63131566,1.84154630,-1.94686345,0.19295004,-0.26153641,0.04413124,-0.14701711,0.01264310,-0.00398516,0.06663088,-0.07230543,0.45266865,-0.21053589,1.49367978,-1.45730248,0.05868379,-0.04578883,0.24417072,-0.36038264
4.63731866,1.84568714,-1.98355171,0.19023392,-0.26485710,0.04517937,-0.14945850,0.01329125,-0.00392394,0.06678626,-0.07568112,0.46553815,-0.21669908,1.49574626,-1.48147758,0.05734430,-0.04672283,0.24300510,-0.37026413
4.64332166,1.84873887,-2.01893680,0.18712920,-0.26792727,0.04626595,-0.15151543,0.01392159,-0.00389768,0.06674796,-0.07896438,0.47755454,-0.22377157,1.49693958,-1.50547348,0.05576737,-0.04788889,0.24199445,-0.37900265
4.64932466,1.85074901,-2.05215215,0.18369381,-0.27066435,0.04737544,-0.15313051,0.01452424,-0.00390283,0.06653066,-0.08209904,0.48860486,-0.23163403,1.49735639,-1.52865690,0.05397861,-0.04924068,0.24113002,-0.38645440
4.65532766,1.85178978,-2.08238759,0.17998813,-0.27298609,0.04849284,-0.15425524,0.01508905,-0.00393620,0.06615246,-0.08503020,0.49858705,-0.24016786,1.49711687,-1.55042301,0.05200630,-0.05072866,0.24040358,-0.39249736
4.66133067,1.85196276,-2.10891233,0.17607376,-0.27481272,0.04960444,-0.15485186,0.01560587,-0.00399507,0.06563440,-0.08770584,0.50741319,-0.24925828,1.49636655,-1.57021182,0.04988066,-0.05230116,0.23980929,-0.39703518
4.66733367,1.85140339,-2.13109633,0.17201256,-0.27606924,0.05069844,-0.15489483,0.01606493,-0.00407718,0.06500014,-0.09007832,0.51501248,-0.25879726,1.49527790,-1.58752386,0.04763304,-0.05390554,0.23934540,-0.40000042
4.67333667,1.85028497,-2.14842944,0.16786593,-0.27668773,0.05176568,-0.15437199,0.01645710,-0.00418084,0.06427548,-0.09210585,0.52133413,-0.26868630,1.49405152,-1.60193478,0.04529520,-0.05548939,0.23901588,-0.40135718
4.67933967,1.84882178,-2.16053737,0.16369420,-0.27660967,0.05280016,-0.15328526,0.01677429,-0.00430483,0.06348786,-0.09375376,0.52634960,-0.27883886,1.49291663,-1.61310818,0.04289861,-0.05700175,0.23883185,-0.40110273
4.68534267,1.84727065,-2.16719400,0.15955624,-0.27578806,0.05379960,-0.15165092,0.01700976,-0.00444852,0.06266589,-0.09499558,0.53005448,-0.28918246,1.49213043,-1.62080619,0.04047380,-0.05839431,0.23881259,-0.39926831
4.69134567,1.84593080,-2.16832910,0.15550918,-0.27418930,0.05476570,-0.14949934,0.01715838,-0.00461172,0.06183881,-0.09581384,0.53246948,-0.29966019,1.49197615,-1.62489732,0.03804983,-0.05962247,0.23898614,-0.39591878
4.69734867,1.84514139,-2.16403139,0.15160823,-0.27179475,0.05570436,-0.14687428,0.01721695,-0.00479471,0.06103595,-0.09620061,0.53364069,-0.31023177,1.49275962,-1.62536111,0.03565380,-0.06064647,0.23938947,-0.39115128
4.70335168,1.84527653,-2.15454631,0.14790648,-0.26860183,0.05662568,-0.14383167,0.01718434,-0.00499816,0.06028621,-0.09615766,0.53363896,-0.32087385,1.49480396,-1.62228927,0.03331052,-0.06143218,0.24006799,-0.38509283
4.70935468,1.84673774,-2.14026858,0.14445474,-0.26462461,0.05754375,-0.14043793,0.01706164,-0.00522299,0.05961744,-0.09569635,0.53255829,-0.33157968,1.49844260,-1.61588314,0.03104223,-0.06195190,0.24107454,-0.37789695
4.71535768,1.84994362,-2.12172964,0.14130120,-0.25989389,0.05847618,-0.13676798,0.01685219,-0.00547031,0.05905593,-0.09483722,0.53051342,-0.34235788,1.50401042,-1.60644740,0.02886841,-0.06218487,0.24246774,-0.36973939
4.72136068,1.85531712,-2.09958011,0.13849108,-0.25445668,0.05944357,-0.13290286,0.01656163,-0.00574127,0.05862582,-0.09360918,0.52763650,-0.35323057,1.51183328,-1.59437998,0.02680569,-0.06211762,0.24430980,-0.36081318
4.72736368,1.86327055,-2.07456805,0.13606609,-0.24837511,0.06046862,-0.12892718,0.01619767,-0.00603692,0.05834854,-0.09204856,0.52407308,-0.36423063,1.52221622,-1.58015866,0.02486785,-0.06174411,0.24666381,-0.35132307
4.73336668,1.87418891,-2.04751346,0.13406371,-0.24172483,0.06157518,-0.12492643,0.01577004,-0.00635807,0.05824226,-0.09019785,0.51997751,-0.37539822,1.53543062,-1.56432447,0.02306583,-0.06106559,0.24959060,-0.34147968
4.73936968,1.88841209,-2.01928012,0.13251642,-0.23459293,0.06278714,-0.12098429,0.01529012,-0.00670512,0.05832141,-0.08810433,0.51550794,-0.38677672,1.55170083,-1.54746264,0.02140788,-0.06009031,0.25314527,-0.33149350
4.74537269,1.90621675,-1.99074564,0.13145071,-0.22707548,0.06412721,-0.11718004,0.01477068,-0.00707795,0.05859618,-0.08581852,0.51082111,-0.39840808,1.57119087,-1.53018169,0.01989959,-0.05883300,0.25737366,-0.32156899
4.75137569,1.92779858,-1.96277103,0.13088605,-0.21927474,0.06561569,-0.11358619,0.01422550,-0.00747577,0.05907215,-0.08339270,0.50606712,-0.41032796,1.59399169,-1.51309144,0.01854415,-0.05731420,0.26230865,-0.31189906
4.75737869,1.95325582,-1.93617081,0.13083385,-0.21129629,0.06726920,-0.11026632,0.01366895,-0.00789696,0.05974991,-0.08087933,0.50138452,-0.42256063,1.62010968,-1.49678090,0.01734243,-0.05555936,0.26796683,-0.30266004
4.76338169,1.98257489,-1.91168510,0.13129642,-0.20324602,0.06909954,-0.10727346,0.01311553,-0.00833904,0.06062486,-0.07832965,0.49689565,-0.43511410,1.64945699,-1.48179685,0.01629319,-0.05359795,0.27434530,-0.29400738
4.76938469,2.01561877,-1.88995465,0.13226604,-0.19522733,0.07111258,-0.10464873,0.01257947,-0.00879859,0.06168708,-0.07579231,0.49270276,-0.44797566,1.68184420,-1.46862412,0.01539323,-0.05146237,0.28141917,-0.28607227
4.77538769,2.05211892,-1.87150009,0.13372421,-0.18733841,0.07330740,-0.10242062,0.01207429,-0.00927120,0.06292134,-0.07331232,0.48888465,-0.46110807,1.71697573,-1.45766847,0.01463758,-0.04918696,0.28913961,-0.27895927
4.78139070,2.09167122,-1.85670622,0.13564107,-0.17966998,0.07567562,-0.10060473,0.01161234,-0.00975155,0.06430718,-0.07093007,0.48549432,-0.47444676,1.75444847,-1.44924273,0.01401961,-0.04680686,0.29743268,-0.27274495
4.78739370,2.13373626,-1.84581208,0.13797519,-0.17230333,0.07820095,-0.09920403,0.01120447,-0.01023342,0.06581923,-0.06868066,0.48255740,-0.48789823,1.79375379,-1.44355717,0.01353124,-0.04435708,0.30619914,-0.26747774
4.79339670,2.17764421,-1.83890736,0.14067366,-0.16530895,0.08085908,-0.09820963,0.01085968,-0.01070985,0.06742756,-0.06659352,0.48007157,-0.50133991,1.83428294,-1.44071421,0.01316305,-0.04187154,0.31531508,-0.26317875
4.79939970,2.22260436,-1.83593523,0.14367248,-0.15874565,0.08361783,-0.09760197,0.01058486,-0.01117332,0.06909829,-0.06469219,0.47800681,-0.51462147,1.87533603,-1.44070811,0.01290443,-0.03938229,0.32463365,-0.25984371
4.80540270,2.26771899,-1.83670156,0.14689746,-0.15266014,0.08643763,-0.09735249,0.01038458,-0.01161591,0.07079417,-0.06299440,0.47630660,-0.52756789,1.91613420,-1.44342949,0.01274379,-0.03691882,0.33398765,-0.25744570
4.81140570,2.31200146,-1.84089008,0.15026537,-0.14708726,0.08927227,-0.09742552,0.01026098,-0.01202960,0.07247545,-0.06151232,0.47488989,-0.53998397,1.95583489,-1.44867456,0.01266863,-0.03450754,0.34319301,-0.25593871
4.81740870,2.35439785,-1.84808274,0.15368558,-0.14205064,0.09206997,-0.09778042,0.01021369,-0.01240652,0.07410068,-0.06025301,0.47365376,-0.55166043,1.99354966,-1.45615862,0.01266582,-0.03217145,0.35205314,-0.25526168
4.82341171,2.39381173,-1.85778436,0.15706190,-0.13756367,0.09477467,-0.09837389,0.01023987,-0.01273928,0.07562767,-0.05921898,0.47247670,-0.56238115,2.02836421,-1.46553319,0.01272171,-0.02992994,0.36036385,-0.25534293
4.82941471,2.42913105,-1.86945018,0.16029484,-0.13363094,0.09732754,-0.09916220,0.01033433,-0.01302124,0.07701452,-0.05840886,0.47122240,-0.57193143,2.05936001,-1.47640583,0.01282237,-0.02779870,0.36791881,-0.25610470
4.83541771,2.45925671,-1.88251511,0.16328395,-0.13024972,0.09966865,-0.10010337,0.01048970,-0.01324684,0.07822059,-0.05781809,0.46974399,-0.58010681,2.08563685,-1.48836177,0.01295381,-0.02578988,0.37451528,-0.25746752
4.84142071,2.48313162,-1.89642303,0.16593039,-0.12741172,0.10173870,-0.10115916,0.01069666,-0.01341184,0.07920750,-0.05743964,0.46788840,-0.58672197,2.10633581,-1.50098602,0.01310219,-0.02391222,0.37995995,-0.25935432
4.84742371,2.49976954,-1.91065478,0.16813954,-0.12510465,0.10348085,-0.10229676,0.01094426,-0.01351360,0.07994013,-0.05726459,0.46550108,-0.59161940,2.12066183,-1.51388503,0.01325409,-0.02217138,0.38407466,-0.26169400
4.85342671,2.50828270,-1.92475324,0.16982351,-0.12331377,0.10484245,-0.10349008,0.01122029,-0.01355124,0.08038749,-0.05728275,0.46243064,-0.59467722,2.12790532,-1.52670652,0.01339671,-0.02057029,0.38670180,-0.26442428
4.85942971,2.50790737,-1.93834437,0.17090363,-0.12202324,0.10577672,-0.10472072,0.01151165,-0.01352578,0.08052352,-0.05748307,0.45853348,-0.59581583,2.12746204,-1.53915659,0.01351814,-0.01910954,0.38770913,-0.26749374
4.86543272,2.49802653,-1.95115301,0.17131261,-0.12121710,0.10624423,-0.10597835,0.01180479,-0.01344019,0.08032779,-0.05785399,0.45367826,-0.59500292,2.11885068,-1.55101310,0.01360758,-0.01778776,0.38699395,-0.27086303
4.87143572,2.47818879,-1.96301272,0.17099649,-0.12088001,0.10621420,-0.10726074,0.01208614,-0.01329940,0.07978601,-0.05838363,0.44775004,-0.59225658,2.10172756,-1.56213465,0.01365553,-0.01660204,0.38448634,-0.27450505
4.87743872,2.44812310,-1.97386909,0.16991617,-0.12099758,0.10566550,-0.10857327,0.01234254,-0.01311016,0.07889043,-0.05905981,0.44065407,-0.58764629,2.07589784,-1.57246462,0.01365396,-0.01554826,0.38015146,-0.27840430
4.88344172,2.40774839,-1.98377650,0.16804853,-0.12155635,0.10458735,-0.10992800,0.01256162,-0.01288090,0.07764006,-0.05987005,0.43231904,-0.58129168,2.04132297,-1.58203016,0.01359648,-0.01462140,0.37399068,-0.28255532
4.88944472,2.35717813,-1.99288845,0.16538706,-0.12254339,0.10297971,-0.11134244,0.01273225,-0.01262148,0.07604066,-0.06080139,0.42269972,-0.57335903,1.99812391,-1.59093604,0.01347845,-0.01381580,0.36604173,-0.28696049
4.89544772,2.29671925,-2.00144199,0.16194199,-0.12394568,0.10085330,-0.11283789,0.01284479,-0.01234287,0.07410461,-0.06184016,0.41177883,-0.56405571,1.94658001,-1.59935388,0.01329699,-0.01312537,0.35637757,-0.29162716
4.90145073,2.22686566,-2.00973722,0.15773990,-0.12574919,0.09822930,-0.11443766,0.01289141,-0.01205676,0.07185054,-0.06297175,0.39956823,-0.55362276,1.88712353,-1.60750713,0.01305101,-0.01254366,0.34510430,-0.29656437
4.90745373,2.14828633,-2.01811283,0.15282292,-0.12793776,0.09513866,-0.11616510,0.01286629,-0.01177523,0.06930289,-0.06418035,0.38610908,-0.54232593,1.82032985,-1.61565274,0.01274119,-0.01206400,0.33235806,-0.30177940
4.91345673,2.06180851,-2.02691897,0.14724732,-0.13049200,0.09162121,-0.11804154,0.01276574,-0.01151021,0.06649118,-0.06544869,0.37147131,-0.53044557,1.74690369,-1.62406045,0.01236985,-0.01167950,0.31830105,-0.30727426
4.91945973,1.96839648,-2.03648900,0.14108183,-0.13338803,0.08772446,-0.12008439,0.01258825,-0.01127313,0.06344925,-0.06675791,0.35575203,-0.51826591,1.66766177,-1.63299070,0.01194086,-0.01138302,0.30311690,-0.31304231
4.92546273,1.86912661,-2.04711135,0.13440558,-0.13659647,0.08350214,-0.12230525,0.01233447,-0.01107447,0.06021438,-0.06808744,0.33907318,-0.50606414,1.58351246,-1.64267246,0.01145940,-0.01116720,0.28700547,-0.31906528
4.93146573,1.76515973,-2.05900311,0.12730575,-0.14008144,0.07901269,-0.12470828,0.01200713,-0.01092331,0.05682632,-0.06941499,0.32157843,-0.49409982,1.49543308,-1.65328196,0.01093181,-0.01102432,0.27017740,-0.32531075
4.93746873,1.65771165,-2.07228660,0.11987509,-0.14379983,0.07431759,-0.12728895,0.01161082,-0.01082703,0.05332627,-0.07071669,0.30342937,-0.48260506,1.40444584,-1.66492348,0.01036534,-0.01094636,0.25284854,-0.33173030
4.94347174,1.54802294,-2.08697008,0.11220934,-0.14770093,0.06947970,-0.13003296,0.01115181,-0.01079097,0.04975588,-0.07196731,0.28480118,-0.47177594,1.31159292,-1.67761330,0.00976788,-0.01092492,0.23523448,-0.33825839
4.94947474,1.43732910,-2.10293369,0.10440474,-0.15172625,0.06456162,-0.13291575,0.01063775,-0.01081820,0.04615628,-0.07314058,0.26587802,-0.46176554,1.21791198,-1.69126747,0.00914773,-0.01095120,0.21754535,-0.34481200
4.95547774,1.32683211,-2.11992124,0.09655556,-0.15580982,0.05962415,-0.13590228,0.01007737,-0.01090940,0.04256714,-0.07420962,0.24684824,-0.45267875,1.12441261,-1.70569419,0.00851331,-0.01101609,0.19998112,-0.35129117
4.96148074,1.21767433,-2.13753837,0.08875188,-0.15987874,0.05472492,-0.13894735,0.00948013,-0.01106276,0.03902586,-0.07514744,0.22789957,-0.44456923,1.03205475,-1.72059126,0.00787299,-0.01111016,0.18272750,-0.35758032
4.96748374,1.11091561,-2.15525734,0.08107766,-0.16385423,0.04991719,-0.14199630,0.00885593,-0.01127400,0.03556684,-0.07592754,0.20921464,-0.43743852,0.94172967,-1.73554881,0.00723480,-0.01122380,0.16595254,-0.36355037
4.97348674,1.00751424,-2.17242821,0.07360906,-0.16765290,0.04524886,-0.14498617,0.00821472,-0.01153653,0.03222089,-0.07652448,0.19096684,-0.43123722,0.85424413,-1.75005721,0.00660630,-0.01134734,0.14980408,-0.36906159
4.97948974,0.90831229,-2.18829617,0.06641318,-0.17118841,0.04076173,-0.14784724,0.00756625,-0.01184161,0.02901481,-0.07691453,0.17331679,-0.42586837,0.77030807,-1.76352013,0.00599437,-0.01147118,0.13440792,-0.37396706
4.98549275,0.81402559,-2.20202421,0.05954714,-0.17437338,0.03649107,-0.15050487,0.00691979,-0.01217867,0.02597112,-0.07707627,0.15640945,-0.42119262,0.69052624,-1.77527206,0.00540514,-0.01158601,0.11986698,-0.37811665
4.99149575,0.72523842,-2.21272048,0.05305760,-0.17712148,0.03246532,-0.15288165,0.00628386,-0.01253563,0.02310789,-0.07699120,0.14037206,-0.41703511,0.61539365,-1.78459977,0.00484388,-0.01168295,0.10626108,-0.38136136
4.99749875,0.64240273,-2.21946890,0.04698057,-0.17934970,0.02870613,-0.15489978,0.00566610,-0.01289934,0.02043878,-0.07664421,0.12531288,-0.41319356,0.54529487,-1.79076677,0.00431497,-0.01175379,0.09364763,-0.38355783
5.00350175,0.56584168,-2.22136218,0.04134162,-0.18098061,0.02522856,-0.15648348,0.00507308,-0.01325602,0.01797319,-0.07602409,0.11132072,-0.40944739,0.48050688,-1.79303979,0.00382188,-0.01179114,0.08206282,-0.38457297
5.00950475,0.49575691,-2.21753552,0.03615638,-0.18194469,0.02204148,-0.15756151,0.00451029,-0.01359173,0.01571651,-0.07512386,0.09846531,-0.40556736,0.42120509,-1.79071622,0.00336724,-0.01178863,0.07152343,-0.38428840
5.01550775,0.43223900,-2.20719984,0.03143132,-0.18218244,0.01914813,-0.15806960,0.00398201,-0.01389285,0.01367052,-0.07394107,0.08679834,-0.40132529,0.36747206,-1.78315124,0.00295281,-0.01174102,0.06202903,-0.38260462
5.02151076,0.37528034,-2.18967297,0.02716461,-0.18164634,0.01654675,-0.15795268,0.00349141,-0.01414658,0.01183375,-0.07247788,0.07635509,-0.39650354,0.31930827,-1.76978359,0.00257965,-0.01164439,0.05356444,-0.37944469
5.02751376,0.32478975,-2.16440763,0.02334733,-0.18030251,0.01423136,-0.15716695,0.00304053,-0.01434133,0.01020206,-0.07074118,0.06715656,-0.39090379,0.27664430,-1.75015883,0.00224816,-0.01149612,0.04610245,-0.37475739
5.03351676,0.28060804,-2.13101474,0.01996454,-0.17813201,0.01219250,-0.15568148,0.00263042,-0.01446710,0.00876910,-0.06874244,0.05921191,-0.38435481,0.23935394,-1.72394896,0.00195820,-0.01129500,0.03960644,-0.36851953
5.03951976,0.24252370,-2.08928141,0.01699654,-0.17513171,0.01041800,-0.15347954,0.00226117,-0.01451585,0.00752681,-0.06649755,0.05252095,-0.37671888,0.20726731,-1.69096774,0.00170919,-0.01104121,0.03403305,-0.36073751
5.04552276,0.21028816,-2.03918253,0.01442003,-0.17131469,0.00889379,-0.15055938,0.00193213,-0.01448170,0.00646597,-0.06402647,0.04707681,-0.36789677,0.18018366,-1.65118087,0.00150024,-0.01073626,0.02933461,-0.35144788
5.05152576,0.18362985,-1.98088558,0.01220922,-0.16671014,0.00760453,-0.14693450,0.00164195,-0.01436109,0.00557664,-0.06135283,0.04286823,-0.35783087,0.15788321,-1.60471058,0.00133023,-0.01038291,0.02546134,-0.34071707
5.05752876,0.16226666,-1.91474857,0.01033687,-0.16136273,0.00653427,-0.14263351,0.00138876,-0.01415286,0.00484856,-0.05850344,0.03988172,-0.34650670,0.14013752,-1.55183469,0.00119793,-0.00998505,0.02236328,-0.32864001
5.06353177,0.14591631,-1.84131108,0.00877517,-0.15533156,0.00566694,-0.13769933,0.00117030,-0.01385822,0.00427150,-0.05550763,0.03810316,-0.33395261,0.12671814,-1.49297984,0.00110204,-0.00954754,0.01999175,-0.31533800
5.06953477,0.13430440,-1.76127897,0.00749648,-0.14868855,0.00498685,-0.13218801,0.00098404,-0.01348062,0.00383558,-0.05239669,0.03751895,-0.32023786,0.11740327,-1.42870956,0.00104127,-0.00907604,0.01830057,-0.30095560
5.07553777,0.12716994,-1.67550343,0.00647397,-0.14151649,0.00447893,-0.12616715,0.00082726,-0.01302562,0.00353139,-0.04920311,0.03811653,-0.30546914,0.11198219,-1.35970762,0.00101437,-0.00857680,0.01724672,-0.28565693
5.08154077,0.12426829,-1.58495543,0.00568203,-0.13390682,0.00412900,-0.11971380,0.00069721,-0.01250056,0.00335019,-0.04595992,0.03988426,-0.28978596,0.11025752,-1.28675743,0.00102017,-0.00805650,0.01679075,-0.26962133
5.08754377,0.12537164,-1.49069663,0.00509658,-0.12595705,0.00392388,-0.11291232,0.00059112,-0.01191431,0.00328392,-0.04269996,0.04281072,-0.27335493,0.11204534,-1.21071854,0.00105755,-0.00752198,0.01689672,-0.25303863
5.09354677,0.13026723,-1.39384821,0.00469526,-0.11776815,0.00385140,-0.10585184,0.00050630,-0.01127686,0.00332520,-0.03945521,0.04688332,-0.25636349,0.11717326,-1.13250132,0.00112544,-0.00698012,0.01753186,-0.23610427
5.09954977,0.13875338,-1.29555887,0.00445747,-0.10944191,0.00390034,-0.09862382,0.00044021,-0.01059901,0.00346719,-0.03625618,0.05208646,-0.23901318,0.12547680,-1.05304081,0.00122279,-0.00643760,0.01866591,-0.21901433
5.10555278,0.15063405,-1.19697342,0.00436430,-0.10107828,0.00406032,-0.09131953,0.00039042,-0.00989198,0.00370355,-0.03313131,0.05839920,-0.22151299,0.13679427,-0.97327105,0.00134851,-0.00590078,0.02027021,-0.20196083
5.11155578,0.16571203,-1.09920325,0.00439845,-0.09277302,0.00432161,-0.08402773,0.00035470,-0.00916699,0.00402818,-0.03010655,0.06579265,-0.20407293,0.15096061,-0.89410082,0.00150140,-0.00537553,0.02231670,-0.18512727
5.11755878,0.18378138,-1.00329973,0.00454397,-0.08461549,0.00467494,-0.07683252,0.00033101,-0.00843501,0.00443503,-0.02720494,0.07422717,-0.18689815,0.16780060,-0.81639182,0.00168012,-0.00486715,0.02477670,-0.16868486
5.12356178,0.20461971,-0.91023156,0.00478609,-0.07668686,0.00511125,-0.06981152,0.00031747,-0.00770637,0.00491792,-0.02444633,0.08364962,-0.17018384,0.18712189,-0.74093991,0.00188307,-0.00438028,0.02761978,-0.15278919
5.12956478,0.22798069,-0.82086664,0.00511097,-0.06905861,0.00562145,-0.06303437,0.00031239,-0.00699057,0.00547028,-0.02184728,0.09399079,-0.15411105,0.20870832,-0.66846017,0.00210838,-0.00391885,0.03081257,-0.13757778
5.13556778,0.25358738,-0.73595893,0.00550545,-0.06179149,0.00619624,-0.05656161,0.00031423,-0.00629606,0.00608500,-0.01942093,0.10516318,-0.13884356,0.23231404,-0.59957596,0.00235382,-0.00348604,0.03431778,-0.12316837
5.14157079,0.28112692,-0.65614048,0.00595685,-0.05493494,0.00682592,-0.05044398,0.00032161,-0.00563007,0.00675416,-0.01717711,0.11705939,-0.12452575,0.25765883,-0.53481224,0.00261677,-0.00308432,0.03809335,-0.10965794
5.14757379,0.31024697,-0.58191841,0.00645279,-0.04852685,0.00750019,-0.04472208,0.00033328,-0.00499855,0.00746903,-0.01512247,0.12955120,-0.11128164,0.28442503,-0.47459287,0.00289419,-0.00271548,0.04209189,-0.09712260
5.15357679,0.34055418,-0.51367651,0.00698106,-0.04259372,0.00820814,-0.03942646,0.00034811,-0.00440613,0.00821986,-0.01326071,0.14248952,-0.09921474,0.31225638,-0.41924186,0.00318260,-0.00238063,0.04626034,-0.08561809
5.15957979,0.37161519,-0.45168099,0.00752955,-0.03715123,0.00893820,-0.03457794,0.00036507,-0.00385613,0.00899595,-0.01159286,0.15570527,-0.08840884,0.34075908,-0.36898785,0.00347809,-0.00208032,0.05054011,-0.07518093
5.16558279,0.40296004,-0.39608941,0.00808619,-0.03220496,0.00967814,-0.03018830,0.00038325,-0.00335062,0.00978566,-0.01011765,0.16901132,-0.07892947,0.36950516,-0.32397137,0.00377638,-0.00181458,0.05486740,-0.06583008
5.17158579,0.43408819,-0.34696230,0.00863904,-0.02775153,0.01041521,-0.02626115,0.00040179,-0.00289055,0.01057653,-0.00883188,0.18220542,-0.07082577,0.39803806,-0.28425410,0.00407287,-0.00158304,0.05917401,-0.05756890
5.17758879,0.46447692,-0.30427628,0.00917637,-0.02377970,0.01113630,-0.02279295,0.00041996,-0.00247580,0.01135542,-0.00773074,0.19507409,-0.06413268,0.42588057,-0.24982958,0.00436270,-0.00138496,0.06338845,-0.05038742
5.18359180,0.49359196,-0.26793792,0.00968675,-0.02027169,0.01182816,-0.01977410,0.00043707,-0.00210540,0.01210883,-0.00680827,0.20739742,-0.05887317,0.45254464,-0.22063437,0.00464087,-0.00121935,0.06743736,-0.04426463
5.18959480,0.52089987,-0.23779757,0.01015929,-0.01720453,0.01247768,-0.01719011,0.00045253,-0.00177762,0.01282309,-0.00605760,0.21895453,-0.05506037,0.47754281,-0.19655915,0.00490238,-0.00108502,0.07124717,-0.03917076
5.19559780,0.54588171,-0.21366227,0.01058381,-0.01455129,0.01307217,-0.01502271,0.00046584,-0.00149016,0.01348476,-0.00547133,0.22952956,-0.05269935,0.50040083,-0.17745915,0.00514231,-0.00098066,0.07474599,-0.03506939
5.20160080,0.56804738,-0.19530717,0.01095108,-0.01228236,0.01359972,-0.01325082,0.00047656,-0.00124031,0.01408099,-0.00504170,0.23891791,-0.05178847,0.52067088,-0.16316325,0.00535600,-0.00090491,0.07786559,-0.03191932
5.20760380,0.58695004,-0.18248503,0.01125301,-0.01036653,0.01404950,-0.01185151,0.00048435,-0.00102504,0.01459981,-0.00476080,0.24693244,-0.05232012,0.53794478,-0.15348143,0.00553919,-0.00085634,0.08054338,-0.02967612
5.21360680,0.60219981,-0.17493340,0.01148288,-0.00877197,0.01441209,-0.01080072,0.00048897,-0.00084116,0.01503059,-0.00462072,0.25340945,-0.05428096,0.55186659,-0.14821040,0.00568812,-0.00083352,0.08272436,-0.02829326
5.21960980,0.61347622,-0.17237932,0.01163550,-0.00746703,0.01467976,-0.01007390,0.00049025,-0.00068546,0.01536430,-0.00461352,0.25821396,-0.05765135,0.56214400,-0.14713706,0.00579967,-0.00083505,0.08436282,-0.02772293
