energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
3.38269135,0.97772284,0.32396199,0.04971818,0.02335188,0.19893082,0.44218786,0.30724016,0.02729560,0.16031646
3.38869435,0.93461036,0.30900959,0.04654957,0.02394217,0.19112489,0.42313714,0.29316252,0.02513958,0.15271901
3.39469735,0.89733919,0.29597306,0.04397215,0.02475119,0.18405549,0.40609626,0.28088611,0.02315289,0.14660175
3.40070035,0.86574402,0.28473266,0.04196261,0.02576887,0.17776100,0.39100656,0.27045776,0.02131674,0.14193134
3.40670335,0.83964362,0.27517562,0.04049546,0.02698336,0.17227278,0.37780568,0.26190268,0.01961386,0.13866844
3.41270635,0.81884380,0.26719719,0.03954357,0.02838075,0.16761519,0.36642897,0.25522543,0.01802885,0.13676818
3.41870935,0.80313698,0.26070025,0.03907842,0.02994460,0.16380507,0.35680928,0.25041030,0.01654844,0.13617999
3.42471236,0.79229854,0.25559355,0.03907013,0.03165563,0.16085086,0.34887555,0.24742107,0.01516159,0.13684678
3.43071536,0.78608095,0.25178904,0.03948735,0.03349137,0.15875131,0.34255041,0.24620041,0.01385949,0.13870380
3.43671836,0.78420653,0.24919870,0.04029694,0.03542596,0.15749404,0.33774720,0.24666890,0.01263543,0.14167709
3.44272136,0.78635972,0.24773099,0.04146366,0.03743010,0.15705400,0.33436677,0.24872403,0.01148462,0.14568197
3.44872436,0.79218009,0.24728766,0.04294982,0.03947118,0.15739213,0.33229456,0.25223940,0.01040392,0.15062159
3.45472736,0.80125685,0.24776099,0.04471498,0.04151357,0.15845422,0.33139822,0.25706420,0.00939163,0.15638588
3.46073037,0.81312579,0.24903185,0.04671585,0.04351919,0.16017025,0.33152622,0.26302352,0.00844717,0.16285092
3.46673337,0.82726925,0.25096883,0.04890622,0.04544819,0.16245439,0.33250762,0.26991933,0.00757086,0.16987897
3.47273637,0.84311956,0.25342857,0.05123724,0.04725992,0.16520553,0.33415318,0.27753253,0.00676374,0.17731928
3.47873937,0.86006615,0.25625727,0.05365777,0.04891392,0.16830872,0.33625795,0.28562596,0.00602734,0.18500968
3.48474237,0.87746619,0.25929354,0.05611512,0.05037114,0.17163716,0.33860512,0.29394858,0.00536365,0.19277890
3.49074537,0.89465854,0.26237223,0.05855586,0.05159511,0.17505507,0.34097124,0.30224047,0.00477501,0.20044971
3.49674837,0.91098034,0.26532928,0.06092692,0.05255317,0.17842100,0.34313230,0.31023872,0.00426415,0.20784269
3.50275138,0.92578556,0.26800723,0.06317681,0.05321757,0.18159176,0.34487062,0.31768399,0.00383426,0.21478050
3.50875438,0.93846473,0.27026112,0.06525697,0.05356649,0.18442653,0.34598212,0.32432733,0.00348911,0.22109248
3.51475738,0.94846475,0.27196446,0.06712315,0.05358482,0.18679123,0.34628348,0.32993713,0.00323317,0.22661940
3.52076038,0.95530789,0.27301499,0.06873680,0.05326482,0.18856269,0.34561908,0.33430578,0.00307181,0.23121810
3.52676338,0.95860908,0.27333987,0.07006636,0.05260637,0.18963266,0.34386713,0.33725584,0.00301147,0.23476588
3.53276638,0.95809055,0.27290002,0.07108848,0.05161707,0.18991132,0.34094488,0.33864535,0.00305983,0.23716435
3.53876938,0.95359320,0.27169340,0.07178895,0.05031201,0.18933023,0.33681248,0.33837207,0.00322600,0.23834259
3.54477239,0.94508412,0.26975705,0.07216351,0.04871324,0.18784448,0.33147553,0.33637643,0.00352058,0.23825958
3.55077539,0.93265995,0.26716764,0.07221828,0.04684907,0.18543409,0.32498602,0.33264314,0.00395579,0.23690552
3.55677839,0.91654585,0.26404063,0.07196993,0.04475311,0.18210454,0.31744185,0.32720130,0.00454540,0.23430233
3.56278139,0.89709030,0.26052795,0.07144556,0.04246318,0.17788640,0.30898480,0.32012305,0.00530469,0.23050299
3.56878439,0.87475589,0.25681420,0.07068223,0.04002007,0.17283416,0.29979722,0.31152085,0.00625025,0.22558993
3.57478739,0.85010654,0.25311168,0.06972615,0.03746634,0.16702432,0.29009755,0.30154358,0.00739969,0.21967253
3.58079040,0.82379177,0.24965420,0.06863172,0.03484507,0.16055287,0.28013491,0.29037147,0.00877128,0.21288376
3.58679340,0.79652863,0.24669003,0.06746017,0.03219866,0.15353221,0.27018303,0.27821036,0.01038347,0.20537618
3.59279640,0.76908208,0.24447416,0.06627811,0.02956780,0.14608781,0.26053377,0.26528529,0.01225429,0.19731744
3.59879940,0.74224456,0.24326024,0.06515592,0.02699052,0.13835462,0.25149037,0.25183383,0.01440069,0.18888549
3.60480240,0.71681545,0.24329231,0.06416602,0.02450146,0.13047344,0.24336089,0.23809943,0.01683782,0.18026360
3.61080540,0.69358115,0.24479677,0.06338107,0.02213133,0.12258750,0.23645176,0.22432497,0.01957821,0.17163553
3.61680840,0.67329634,0.24797483,0.06287232,0.01990648,0.11483912,0.23106179,0.21074676,0.02263104,0.16318083
3.62281141,0.65666702,0.25299557,0.06270784,0.01784880,0.10736682,0.22747663,0.19758917,0.02600128,0.15507063
3.62881441,0.64433551,0.25999004,0.06295099,0.01597564,0.10030281,0.22596378,0.18506014,0.02968898,0.14746382
3.63481741,0.63686792,0.26904645,0.06365900,0.01429995,0.09377087,0.22676818,0.17334746,0.03368860,0.14050391
3.64082041,0.63474397,0.28020670,0.06488164,0.01283057,0.08788476,0.23010823,0.16261605,0.03798847,0.13431650
3.64682341,0.63834935,0.29346427,0.06666021,0.01157252,0.08274703,0.23617238,0.15300621,0.04257038,0.12900748
3.65282641,0.64797040,0.30876362,0.06902657,0.01052737,0.07844822,0.24511598,0.14463266,0.04740932,0.12466186
3.65882941,0.66379097,0.32600105,0.07200246,0.00969372,0.07506647,0.25705847,0.13758451,0.05247352,0.12134327
3.66483242,0.68589126,0.34502697,0.07559897,0.00906752,0.07266730,0.27208072,0.13192587,0.05772452,0.11909404
3.67083542,0.71424818,0.36564948,0.07981618,0.00864250,0.07130368,0.29022249,0.12769706,0.06311768,0.11793584
3.67683842,0.74873711,0.38763909,0.08464296,0.00841047,0.07101611,0.31147998,0.12491619,0.06860264,0.11787062
3.68284142,0.78913467,0.41073444,0.09005690,0.00836161,0.07183284,0.33580341,0.12358112,0.07412423,0.11888199
3.68884442,0.83512225,0.43464863,0.09602437,0.00848469,0.07376995,0.36309470,0.12367144,0.07962336,0.12093679
3.69484742,0.88629010,0.45907610,0.10250075,0.00876718,0.07683143,0.39320542,0.12515052,0.08503812,0.12398668
3.70085043,0.94214188,0.48369963,0.10943069,0.00919542,0.08100908,0.42593497,0.12796741,0.09030501,0.12796994
3.70685343,1.00209963,0.50819732,0.11674859,0.00975464,0.08628237,0.46102935,0.13205853,0.09536021,0.13281309
3.71285643,1.06550915,0.53224914,0.12437909,0.01042900,0.09261813,0.49818069,0.13734910,0.10014081,0.13843251
3.71885943,1.13164597,0.55554311,0.13223787,0.01120164,0.09997012,0.53702767,0.14375430,0.10458613,0.14473589
3.72486243,1.19972206,0.57778064,0.14023242,0.01205472,0.10827871,0.57715726,0.15118005,0.10863894,0.15162359
3.73086543,1.26889348,0.59868112,0.14826320,0.01296949,0.11747044,0.61810785,0.15952365,0.11224652,0.15898987
3.73686843,1.33826932,0.61798571,0.15622479,0.01392639,0.12745782,0.65937401,0.16867409,0.11536171,0.16672395
3.74287144,1.40692197,0.63546011,0.16400747,0.01490523,0.13813929,0.70041304,0.17851229,0.11794375,0.17471111
3.74887444,1.47389909,0.65089665,0.17149886,0.01588540,0.14939943,0.74065329,0.18891133,0.11995904,0.18283370
3.75487744,1.53823725,0.66411559,0.17858586,0.01684614,0.16110959,0.77950427,0.19973674,0.12138164,0.19097221
3.76088044,1.59897727,0.67496581,0.18515676,0.01776693,0.17312894,0.81636834,0.21084692,0.12219369,0.19900638
3.76688344,1.65518114,0.68332502,0.19110356,0.01862781,0.18530600,0.85065375,0.22209391,0.12238569,0.20681653
3.77288644,1.70595022,0.68909974,0.19632429,0.01940983,0.19748065,0.88178868,0.23332454,0.12195651,0.21428495
3.77888944,1.75044439,0.69222494,0.20072553,0.02009549,0.20948673,0.90923581,0.24438193,0.12091342,0.22129749
3.78489245,1.78790146,0.69266375,0.20422476,0.02066918,0.22115503,0.93250692,0.25510758,0.11927182,0.22774541
3.79089545,1.81765636,0.69040705,0.20675263,0.02111757,0.23231680,0.95117690,0.26534382,0.11705499,0.23352731
3.79689845,1.83915932,0.68547325,0.20825507,0.02143001,0.24280759,0.96489662,0.27493685,0.11429355,0.23855121
3.80290145,1.85199227,0.67790795,0.20869500,0.02159881,0.25247130,0.97340414,0.28374000,0.11102496,0.24273668
3.80890445,1.85588268,0.66778375,0.20805369,0.02161944,0.26116437,0.97653363,0.29161746,0.10729281,0.24601704
3.81490745,1.85071431,0.65519994,0.20633164,0.02149072,0.26875992,0.97422164,0.29844799,0.10314600,0.24834137
3.82091046,1.83653400,0.64028209,0.20354895,0.02121478,0.27515167,0.96651043,0.30412877,0.09863790,0.24967638
3.82691346,1.81355430,0.62318131,0.19974507,0.02079699,0.28025752,0.95354800,0.30857895,0.09382537,0.25000797
3.83291646,1.78215143,0.60407328,0.19497808,0.02024582,0.28402251,0.93558497,0.31174292,0.08876768,0.24934241
3.83891946,1.74285858,0.58315672,0.18932328,0.01957249,0.28642113,0.91296822,0.31359294,0.08352545,0.24770701
3.84492246,1.69635455,0.56065143,0.18287138,0.01879066,0.28745880,0.88613159,0.31413112,0.07815952,0.24515022
3.85092546,1.64344808,0.53679574,0.17572617,0.01791597,0.28717232,0.85558404,0.31339044,0.07272988,0.24174111
3.85692846,1.58505824,0.51184334,0.16800182,0.01696558,0.28562938,0.82189561,0.31143478,0.06729450,0.23756817
3.86293147,1.52219158,0.48605970,0.15981993,0.01595766,0.28292690,0.78568178,0.30835782,0.06190840,0.23273741
3.86893447,1.45591675,0.45971788,0.15130642,0.01491092,0.27918839,0.74758688,0.30428089,0.05662265,0.22736980
3.87493747,1.38733740,0.43309409,0.14258834,0.01384412,0.27456025,0.70826702,0.29934961,0.05148360,0.22159812
3.88094047,1.31756438,0.40646294,0.13379076,0.01277562,0.26920715,0.66837328,0.29372952,0.04653220,0.21556320
3.88694347,1.24768798,0.38009266,0.12503384,0.01172304,0.26330667,0.62853566,0.28760086,0.04180351,0.20940979
3.89294647,1.17875128,0.35424030,0.11643013,0.01070287,0.25704336,0.58934828,0.28115251,0.03732637,0.20328211
3.89894947,1.11172534,0.32914730,0.10808222,0.00973032,0.25060242,0.55135632,0.27457551,0.03312323,0.19731924
3.90495248,1.04748703,0.30503533,0.10008083,0.00881909,0.24416323,0.51504496,0.26805634,0.02921022,0.19165057
3.91095548,0.98680019,0.28210270,0.09250327,0.00798128,0.23789313,0.48083071,0.26177015,0.02559733,0.18639148
3.91695848,0.93030050,0.26052142,0.08541242,0.00722740,0.23194146,0.44905503,0.25587442,0.02228876,0.18163933
3.92296148,0.87848461,0.24043493,0.07885620,0.00656636,0.22643441,0.41998062,0.25050319,0.01928339,0.17747011
3.92896448,0.83170363,0.22195662,0.07286742,0.00600553,0.22147063,0.39379001,0.24576216,0.01657537,0.17393573
3.93496748,0.79016113,0.20516918,0.06746412,0.00555087,0.21711799,0.37058653,0.24172493,0.01415479,0.17106225
3.94097049,0.75391548,0.19012461,0.06265031,0.00520702,0.21341160,0.35039746,0.23843053,0.01200831,0.16884897
3.94697349,0.72288645,0.17684503,0.05841701,0.00497739,0.21035309,0.33317906,0.23588230,0.01011998,0.16726854
3.95297649,0.69686559,0.16532409,0.05474356,0.00486427,0.20791129,0.31882317,0.23404838,0.00847184,0.16626816
3.95897949,0.67552991,0.15552895,0.05159922,0.00486890,0.20602430,0.30716515,0.23286346,0.00704463,0.16577168
3.96498249,0.65845846,0.14740270,0.04894486,0.00499148,0.20460274,0.29799279,0.23223212,0.00581843,0.16568268
3.97098549,0.64515093,0.14086704,0.04673477,0.00523117,0.20353415,0.29105575,0.23203316,0.00477314,0.16588824
3.97698849,0.63504767,0.13582525,0.04491847,0.00558605,0.20268827,0.28607542,0.23212517,0.00388902,0.16626350
3.98299150,0.62755044,0.13216518,0.04344250,0.00605304,0.20192299,0.28275456,0.23235261,0.00314703,0.16667650
3.98899450,0.62204302,0.12976223,0.04225218,0.00662780,0.20109068,0.28078677,0.23255259,0.00252914,0.16699331
3.99499750,0.61791114,0.12848229,0.04129315,0.00730462,0.20004461,0.27986519,0.23256155,0.00201858,0.16708325
4.00100050,0.61456085,0.12818447,0.04051280,0.00807626,0.19864520,0.27969050,0.23222200,0.00159997,0.16682373
4.00700350,0.61143503,0.12872360,0.03986150,0.00893390,0.19676574,0.27997785,0.23138861,0.00125939,0.16610479
4.01300650,0.60802734,0.12995255,0.03929359,0.00986700,0.19429743,0.28046263,0.22993373,0.00098443,0.16483298
4.01900950,0.60389343,0.13172430,0.03876820,0.01086333,0.19115354,0.28090509,0.22775185,0.00076415,0.16293449
4.02501251,0.59865913,0.13389375,0.03824971,0.01190892,0.18727236,0.28109372,0.22476300,0.00058903,0.16035737
4.03101551,0.59202550,0.13631943,0.03770817,0.01298823,0.18261917,0.28084740,0.22091496,0.00045090,0.15707283
4.03701851,0.58377103,0.13886495,0.03711935,0.01408424,0.17718678,0.28001644,0.21618418,0.00034278,0.15307554
4.04302151,0.57375084,0.14140038,0.03646470,0.01517877,0.17099511,0.27848266,0.21057555,0.00025882,0.14838307
4.04902451,0.56189359,0.14380358,0.03573109,0.01625275,0.16408953,0.27615854,0.20412097,0.00019414,0.14303436
4.05502751,0.54819605,0.14596142,0.03491046,0.01728663,0.15653833,0.27298570,0.19687699,0.00014473,0.13708753
4.06103052,0.53271622,0.14777099,0.03399934,0.01826088,0.14842938,0.26893288,0.18892166,0.00010735,0.13061705
4.06703352,0.51556514,0.14914079,0.03299831,0.01915643,0.13986620,0.26399348,0.18035073,0.00007935,0.12371048
4.07303652,0.49689808,0.14999184,0.03191145,0.01995524,0.13096376,0.25818298,0.17127354,0.00005868,0.11646496
4.07903952,0.47690544,0.15025877,0.03074572,0.02064080,0.12184409,0.25153627,0.16180874,0.00004371,0.10898360
4.08504252,0.45580394,0.14989074,0.02951044,0.02119866,0.11263198,0.24410505,0.15208007,0.00003322,0.10137203
4.09104552,0.43382824,0.14885227,0.02821671,0.02161689,0.10345101,0.23595533,0.14221242,0.00002630,0.09373509
4.09704852,0.41122354,0.14712379,0.02687697,0.02188643,0.09441998,0.22716521,0.13232825,0.00002231,0.08617403
4.10305153,0.38823903,0.14470199,0.02550458,0.02200148,0.08564995,0.21782283,0.12254461,0.00002088,0.07878404
4.10905453,0.36512266,0.14159978,0.02411343,0.02195962,0.07724190,0.20802465,0.11297071,0.00002184,0.07165246
4.11505753,0.34211696,0.13784602,0.02271772,0.02176193,0.06928511,0.19787386,0.10370613,0.00002521,0.06485744
4.12106053,0.31945612,0.13348478,0.02133169,0.02141298,0.06185624,0.18747910,0.09483974,0.00003123,0.05846725
4.12706353,0.29736399,0.12857426,0.01996947,0.02092068,0.05501908,0.17695334,0.08644912,0.00004033,0.05254013
4.13306653,0.27605322,0.12318539,0.01864501,0.02029602,0.04882492,0.16641286,0.07860065,0.00005314,0.04712456
4.13906953,0.25572501,0.11740012,0.01737193,0.01955270,0.04331336,0.15597642,0.07134995,0.00007058,0.04226005
4.14507254,0.23656960,0.11130938,0.01616356,0.01870677,0.03851364,0.14576448,0.06474274,0.00009378,0.03797815
4.15107554,0.21876716,0.10501097,0.01503289,0.01777611,0.03444615,0.13589852,0.05881596,0.00012422,0.03430381
4.15707854,0.20248896,0.09860721,0.01399257,0.01677991,0.03112417,0.12650041,0.05359904,0.00016372,0.03125675
4.16308154,0.18789874,0.09220270,0.01305495,0.01573815,0.02855559,0.11769186,0.04911518,0.00021449,0.02885298
4.16908454,0.17515402,0.08590202,0.01223204,0.01467113,0.02674468,0.10959391,0.04538268,0.00027919,0.02710618
4.17508754,0.16440736,0.07980764,0.01153557,0.01359894,0.02569352,0.10232650,0.04241611,0.00036100,0.02602908
4.18109055,0.15580739,0.07401804,0.01097699,0.01254104,0.02540338,0.09600809,0.04022725,0.00046363,0.02563447
4.18709355,0.14949954,0.06862598,0.01056743,0.01151595,0.02587565,0.09075527,0.03882596,0.00059140,0.02593611
4.19309655,0.14562645,0.06371716,0.01031772,0.01054088,0.02711248,0.08668253,0.03822062,0.00074926,0.02694928
4.19909955,0.14432796,0.05936917,0.01023837,0.00963160,0.02911699,0.08390185,0.03841841,0.00094285,0.02869100
4.20510255,0.14574057,0.05565062,0.01033949,0.00880221,0.03189319,0.08252237,0.03942530,0.00117848,0.03117995
4.21110555,0.14999651,0.05262068,0.01063078,0.00806514,0.03544544,0.08264992,0.04124576,0.00146312,0.03443598
4.21710855,0.15722212,0.05032878,0.01112140,0.00743111,0.03977754,0.08438642,0.04388221,0.00180444,0.03847941
4.22311156,0.16753581,0.04881449,0.01181993,0.00690916,0.04489159,0.08782902,0.04733428,0.00221066,0.04332988
4.22911456,0.18104533,0.04810756,0.01273419,0.00650675,0.05078656,0.09306908,0.05159787,0.00269057,0.04900497
4.23511756,0.19784452,0.04822808,0.01387114,0.00622981,0.05745660,0.10019077,0.05666414,0.00325336,0.05551865
4.24112056,0.21800953,0.04918660,0.01523669,0.00608289,0.06488929,0.10926940,0.06251829,0.00390849,0.06287940
4.24712356,0.24159458,0.05098434,0.01683551,0.00606923,0.07306385,0.12036937,0.06913840,0.00466555,0.07108834
4.25312656,0.26862731,0.05361332,0.01867082,0.00619085,0.08194934,0.13354190,0.07649433,0.00553403,0.08013719
4.25912956,0.29910389,0.05705649,0.02074414,0.00644861,0.09150301,0.14882235,0.08454656,0.00652311,0.09000629
4.26513257,0.33298404,0.06128774,0.02305507,0.00684228,0.10166887,0.16622749,0.09324533,0.00764143,0.10066278
4.27113557,0.37018617,0.06627204,0.02560098,0.00737051,0.11237658,0.18575257,0.10252986,0.00889683,0.11205885
4.27713857,0.41058280,0.07196540,0.02837681,0.00803088,0.12354069,0.20736850,0.11232793,0.01029607,0.12413041
4.28314157,0.45399662,0.07831496,0.03137479,0.00881981,0.13506038,0.23101909,0.12255564,0.01184460,0.13679605
4.28914457,0.50019724,0.08525921,0.03458419,0.00973258,0.14681972,0.25661872,0.13311769,0.01354628,0.14995647
4.29514757,0.54889910,0.09272816,0.03799117,0.01076324,0.15868847,0.28405041,0.14390783,0.01540315,0.16349455
4.30115058,0.59976066,0.10064385,0.04157858,0.01190461,0.17052356,0.31316450,0.15480995,0.01741524,0.17727589
4.30715358,0.65238501,0.10892091,0.04532589,0.01314821,0.18217111,0.34377813,0.16569934,0.01958036,0.19115012
4.31315658,0.70632220,0.11746745,0.04920915,0.01448428,0.19346906,0.37567549,0.17644456,0.02189396,0.20495285
4.31915958,0.76107325,0.12618605,0.05320102,0.01590178,0.20425041,0.40860904,0.18690955,0.02434903,0.21850824
4.32516258,0.81609593,0.13497509,0.05727091,0.01738843,0.21434679,0.44230166,0.19695610,0.02693601,0.23163230
4.33116558,0.87081228,0.14373020,0.06138517,0.01893079,0.22359255,0.47644966,0.20644660,0.02964280,0.24413667
4.33716858,0.92461763,0.15234589,0.06550745,0.02051434,0.23182894,0.51072676,0.21524698,0.03245468,0.25583290
4.34317159,0.97689099,0.16071733,0.06959902,0.02212362,0.23890852,0.54478877,0.22322968,0.03535445,0.26653704
4.34917459,1.02700656,0.16874208,0.07361931,0.02374241,0.24469933,0.57827890,0.23027671,0.03832243,0.27607440
4.35517759,1.07434586,0.17632195,0.07752643,0.02535386,0.24908897,0.61083358,0.23628246,0.04133660,0.28428436
4.36118059,1.11831028,0.18336467,0.08127781,0.02694071,0.25198814,0.64208857,0.24115639,0.04437275,0.29102489
4.36718359,1.15833341,0.18978545,0.08483086,0.02848549,0.25333365,0.67168513,0.24482530,0.04740462,0.29617677
4.37318659,1.19389300,0.19550835,0.08814370,0.02997075,0.25309067,0.69927624,0.24723521,0.05040416,0.29964720
4.37918959,1.22452190,0.20046739,0.09117584,0.03137925,0.25125418,0.72453248,0.24835269,0.05334173,0.30137271
4.38519260,1.24981775,0.20460742,0.09388900,0.03269421,0.24784945,0.74714759,0.24816567,0.05618644,0.30132120
4.39119560,1.26945112,0.20788463,0.09624775,0.03389952,0.24293161,0.76684356,0.24668357,0.05890648,0.29949306
4.39719860,1.28317179,0.21026687,0.09822024,0.03497996,0.23658418,0.78337516,0.24393687,0.06146954,0.29592117
4.40320160,1.29081310,0.21173367,0.09977881,0.03592144,0.22891677,0.79653380,0.23997611,0.06384327,0.29067002
4.40920460,1.29229428,0.21227596,0.10090061,0.03671120,0.22006196,0.80615080,0.23487022,0.06599583,0.28383374
4.41520760,1.28762077,0.21189575,0.10156803,0.03733802,0.21017136,0.81210001,0.22870455,0.06789646,0.27553329
4.42121061,1.27688257,0.21060554,0.10176917,0.03779247,0.19941135,0.81429970,0.22157834,0.06951616,0.26591286
4.42721361,1.26025092,0.20842769,0.10149813,0.03806709,0.18795827,0.81271397,0.21360202,0.07082832,0.25513564
4.43321661,1.23797336,0.20539376,0.10075521,0.03815655,0.17599362,0.80735336,0.20489429,0.07180950,0.24337919
4.43921961,1.21036749,0.20154381,0.09954699,0.03805790,0.16369918,0.79827497,0.19557916,0.07244006,0.23083055
4.44522261,1.17781369,0.19692573,0.09788633,0.03777061,0.15125244,0.78558190,0.18578299,0.07270487,0.21768136
4.45122561,1.14074701,0.19159464,0.09579221,0.03729677,0.13882243,0.76942210,0.17563177,0.07259394,0.20412309
4.45722861,1.09964856,0.18561228,0.09328947,0.03664108,0.12656609,0.74998650,0.16524858,0.07210289,0.19034267
4.46323162,1.05503658,0.17904651,0.09040843,0.03581092,0.11462526,0.72750656,0.15475136,0.07123339,0.17651858
4.46923462,1.00745734,0.17197078,0.08718438,0.03481624,0.10312449,0.70225103,0.14425107,0.06999340,0.16281760
4.47523762,0.95747625,0.16446365,0.08365705,0.03366949,0.09216957,0.67452212,0.13385024,0.06839723,0.14939216
4.48124062,0.90566913,0.15660831,0.07986984,0.03238540,0.08184680,0.64465095,0.12364185,0.06646546,0.13637856
4.48724362,0.85261389,0.14849203,0.07586916,0.03098077,0.07222309,0.61299236,0.11370872,0.06422462,0.12389590
4.49324662,0.79888268,0.14020564,0.07170356,0.02947413,0.06334661,0.57991922,0.10412317,0.06170674,0.11204566
4.49924962,0.74503468,0.13184289,0.06742290,0.02788538,0.05524813,0.54581633,0.09494702,0.05894864,0.10091207
4.50525263,0.69160957,0.12349983,0.06307752,0.02623543,0.04794272,0.51107394,0.08623197,0.05599118,0.09056299
4.51125563,0.63912168,0.11527410,0.05871734,0.02454571,0.04143186,0.47608126,0.07802004,0.05287831,0.08105128
4.51725863,0.58805504,0.10726419,0.05439112,0.02283777,0.03570577,0.44122000,0.07034438,0.04965607,0.07241658
4.52326163,0.53885925,0.09956874,0.05014566,0.02113285,0.03074583,0.40685817,0.06323006,0.04637154,0.06468726
4.52926463,0.49194618,0.09228575,0.04602511,0.01945142,0.02652692,0.37334443,0.05669499,0.04307182,0.05788255
4.53526763,0.44768767,0.08551190,0.04207044,0.01781288,0.02301978,0.34100298,0.05075089,0.03980299,0.05201464
4.54127064,0.40641395,0.07934187,0.03831891,0.01623515,0.02019305,0.31012938,0.04540420,0.03660921,0.04709066
4.54727364,0.36841304,0.07386772,0.03480370,0.01473446,0.01801506,0.28098724,0.04065694,0.03353194,0.04311443
4.55327664,0.33393079,0.06917830,0.03155369,0.01332515,0.01645529,0.25380589,0.03650754,0.03060918,0.04008798
4.55927964,0.30317161,0.06535881,0.02859328,0.01201951,0.01548554,0.22877916,0.03295149,0.02787502,0.03801262
4.56528264,0.27629981,0.06249027,0.02594235,0.01082776,0.01508057,0.20606515,0.02998195,0.02535925,0.03688962
4.57128564,0.25344128,0.06064924,0.02361628,0.00975806,0.01521853,0.18578695,0.02759013,0.02308714,0.03672048
4.57728864,0.23468551,0.05990737,0.02162613,0.00881655,0.01588086,0.16803428,0.02576564,0.02107940,0.03750672
4.58329165,0.22008779,0.06033120,0.01997871,0.00800752,0.01705202,0.15286581,0.02449659,0.01935225,0.03924925
4.58929465,0.20967145,0.06198187,0.01867688,0.00733357,0.01871879,0.14031224,0.02376966,0.01791762,0.04194731
4.59529765,0.20343008,0.06491495,0.01771977,0.00679584,0.02086941,0.13037967,0.02357001,0.01678344,0.04559714
4.60130065,0.20132973,0.06918032,0.01710298,0.00639422,0.02349252,0.12305349,0.02388105,0.01595406,0.05019033
4.60730365,0.20331100,0.07482219,0.01681890,0.00612762,0.02657602,0.11830232,0.02468425,0.01543061,0.05571204
4.61330665,0.20929103,0.08187921,0.01685694,0.00599424,0.03010581,0.11608213,0.02595880,0.01521154,0.06213911
4.61930965,0.21916562,0.09038480,0.01720379,0.00599182,0.03406468,0.11634033,0.02768130,0.01529305,0.06943834
4.62531266,0.23281127,0.10036762,0.01784363,0.00611791,0.03843127,0.11901970,0.02982553,0.01566961,0.07756485
4.63131566,0.25008749,0.11185234,0.01875846,0.00637013,0.04317913,0.12406223,0.03236218,0.01633442,0.08646081
4.63731866,0.27083935,0.12486056,0.01992830,0.00674640,0.04827617,0.13141260,0.03525877,0.01727988,0.09605456
4.64332166,0.29490026,0.13941202,0.02133150,0.00724511,0.05368432,0.14102150,0.03847962,0.01849800,0.10626031
4.64932466,0.32209517,0.15552591,0.02294507,0.00786539,0.05935946,0.15284833,0.04198605,0.01998081,0.11697836
4.65532766,0.35224398,0.17322224,0.02474498,0.00860719,0.06525183,0.16686363,0.04573667,0.02172062,0.12809606
4.66133067,0.38516515,0.19252325,0.02670652,0.00947144,0.07130671,0.18305071,0.04968784,0.02371038,0.13948933
4.66733367,0.42067935,0.21345449,0.02880474,0.01046009,0.07746535,0.20140665,0.05379432,0.02594380,0.15102488
4.67333667,0.45861286,0.23604561,0.03101479,0.01157613,0.08366637,0.22194238,0.05801003,0.02841544,0.16256300
4.67933967,0.49880047,0.26033047,0.03331237,0.01282352,0.08984715,0.24468163,0.06228889,0.03112076,0.17396076
4.68534267,0.54108752,0.28634654,0.03567407,0.01420705,0.09594553,0.26965885,0.06658577,0.03405592,0.18507560
4.69134567,0.58533083,0.31413318,0.03807775,0.01573211,0.10190150,0.29691560,0.07085737,0.03721758,0.19576904
4.69734867,0.63139813,0.34372893,0.04050282,0.01740437,0.10765881,0.32649576,0.07506312,0.04060246,0.20591043
4.70335168,0.67916580,0.37516749,0.04293043,0.01922935,0.11316646,0.35843912,0.07916596,0.04420683,0.21538048
4.70935468,0.72851475,0.40847243,0.04534357,0.02121193,0.11837998,0.39277379,0.08313297,0.04802583,0.22407440
4.71535768,0.77932452,0.44365086,0.04772709,0.02335575,0.12326237,0.42950731,0.08693582,0.05205270,0.23190455
4.72136068,0.83146559,0.48068608,0.05006757,0.02566253,0.12778463,0.46861696,0.09055104,0.05627793,0.23880239
4.72736368,0.88479039,0.51952959,0.05235308,0.02813143,0.13192598,0.51003942,0.09396001,0.06068835,0.24471974
4.73336668,0.93912337,0.56009296,0.05457288,0.03075826,0.13567360,0.55366057,0.09714880,0.06526624,0.24962917
4.73936968,0.99425076,0.60223991,0.05671697,0.03353486,0.13902197,0.59930572,0.10010775,0.06998850,0.25352367
4.74537269,1.04991095,0.64577935,0.05877568,0.03644845,0.14197194,0.64673112,0.10283102,0.07482593,0.25641554
4.75137569,1.10578606,0.69045989,0.06073917,0.03948114,0.14452950,0.69561736,0.10531584,0.07974277,0.25833469
4.75737869,1.16149578,0.73596640,0.06259704,0.04260956,0.14670435,0.74556528,0.10756195,0.08469638,0.25932640
4.76338169,1.21659417,0.78191930,0.06433796,0.04580474,0.14850850,0.79609502,0.10957087,0.08963735,0.25944882
4.76938469,1.27057012,0.82787685,0.06594939,0.04903214,0.14995486,0.84664874,0.11134533,0.09450988,0.25877017
