energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-0.11105553,1.30957895,0.52915103,0.03442409,0.00311095,0.13926951,0.29230481,0.00000000,0.20688822,0.78194374
-0.10505253,1.30093129,0.50972919,0.03448974,0.00332587,0.13520981,0.28318112,0.00000000,0.20250230,0.78036635
-0.09904952,1.30222732,0.49557341,0.03478145,0.00359877,0.13189520,0.27582161,0.00000000,0.19952616,0.78522046
-0.09304652,1.31329306,0.48669501,0.03529093,0.00393475,0.12933682,0.27032636,0.00000000,0.19797915,0.79631708
-0.08704352,1.33370592,0.48299862,0.03600387,0.00433837,0.12751957,0.26674348,0.00000000,0.19783978,0.81331391
-0.08104052,1.36281373,0.48429048,0.03690058,0.00481349,0.12640386,0.26507093,0.00000000,0.19904783,0.83572825
-0.07503752,1.39976024,0.49028820,0.03795671,0.00536319,0.12592822,0.26525994,0.00000000,0.20150761,0.86295362
-0.06903452,1.44351612,0.50063189,0.03914415,0.00598949,0.12601271,0.26721964,0.00000000,0.20509242,0.89427970
-0.06303152,1.49291434,0.51489590,0.04043204,0.00669331,0.12656292,0.27082278,0.00000000,0.20964986,0.92891487
-0.05702851,1.54668866,0.53260121,0.04178782,0.00747421,0.12747438,0.27591213,0.00000000,0.21500791,0.96601068
-0.05102551,1.60351401,0.55322781,0.04317826,0.00833029,0.12863721,0.28230729,0.00000000,0.22098144,1.00468753
-0.04502251,1.66204727,0.57622716,0.04457058,0.00925805,0.12994081,0.28981173,0.00000000,0.22737904,1.04406083
-0.03901951,1.72096729,0.60103417,0.04593339,0.01025227,0.13127845,0.29821964,0.00000000,0.23400982,1.08326674
-0.03301651,1.77901296,0.62707877,0.04723763,0.01130597,0.13255145,0.30732253,0.00000000,0.24069003,1.12148696
-0.02701351,1.83501798,0.65379679,0.04845730,0.01241040,0.13367298,0.31691528,0.00000000,0.24724920,1.15797163
-0.02101051,1.88794169,0.68064016,0.04957015,0.01355505,0.13457115,0.32680162,0.00000000,0.25353569,1.19205984
-0.01500750,1.93689485,0.70708624,0.05055810,0.01472780,0.13519148,0.33679875,0.00000000,0.25942142,1.22319717
-0.00900450,1.98115999,0.73264630,0.05140760,0.01591506,0.13549847,0.34674126,0.00000000,0.26480563,1.25094977
-0.00300150,2.02020587,0.75687311,0.05210973,0.01710204,0.13547641,0.35648414,0.00000000,0.26961762,1.27501463
0.00300150,2.05369576,0.77936764,0.05266018,0.01827304,0.13512930,0.36590496,0.00000000,0.27381836,1.29522578
0.00900450,2.08148970,0.79978476,0.05305912,0.01941187,0.13447994,0.37490522,0.00000000,0.27740097,1.31155650
0.01500750,2.10364084,0.81783811,0.05331085,0.02050220,0.13356825,0.38341084,0.00000000,0.28039006,1.32411722
0.02101051,2.12038626,0.83330386,0.05342345,0.02152810,0.13244896,0.39137201,0.00000000,0.28284000,1.33314959
0.02701351,2.13213282,0.84602360,0.05340827,0.02247450,0.13118864,0.39876219,0.00000000,0.28483223,1.33901678
0.03301651,2.13943851,0.85590609,0.05327939,0.02332764,0.12986234,0.40557654,0.00000000,0.28647169,1.34219037
0.03901951,2.14299030,0.86292803,0.05305309,0.02407561,0.12854989,0.41182980,0.00000000,0.28788254,1.34323432
0.04502251,2.14357897,0.86713358,0.05274720,0.02470872,0.12733212,0.41755358,0.00000000,0.28920333,1.34278651
0.05102551,2.14207197,0.86863278,0.05238064,0.02521993,0.12628702,0.42279326,0.00000000,0.29058182,1.34153838
0.05702851,2.13938500,0.86759873,0.05197280,0.02560508,0.12548610,0.42760464,0.00000000,0.29216959,1.34021330
0.06303152,2.13645333,0.86426348,0.05154313,0.02586318,0.12499109,0.43205024,0.00000000,0.29411670,1.33954435
0.06903452,2.13420342,0.85891273,0.05111065,0.02599641,0.12485104,0.43619559,0.00000000,0.29656650,1.34025206
0.07503752,2.13352591,0.85187926,0.05069361,0.02601020,0.12510001,0.44010554,0.00000000,0.29965079,1.34302286
0.08104052,2.13525042,0.84353527,0.05030917,0.02591303,0.12575545,0.44384070,0.00000000,0.30348553,1.34848881
0.08704352,2.14012304,0.83428365,0.04997312,0.02571627,0.12681721,0.44745419,0.00000000,0.30816710,1.35720912
0.09304652,2.14878689,0.82454831,0.04969972,0.02543377,0.12826739,0.45098891,0.00000000,0.31376934,1.36965420
0.09904952,2.16176625,0.81476394,0.04950154,0.02508150,0.13007088,0.45447521,0.00000000,0.32034137,1.38619234
0.10505253,2.17945453,0.80536509,0.04938930,0.02467703,0.13217669,0.45792939,0.00000000,0.32790617,1.40707969
0.11105553,2.20210631,0.79677517,0.04937187,0.02423896,0.13451981,0.46135282,0.00000000,0.33646006,1.43245350
0.11705853,2.22983324,0.78939537,0.04945613,0.02378640,0.13702381,0.46473181,0.00000000,0.34597288,1.46232886
0.12306153,2.26260392,0.78359385,0.04964703,0.02333829,0.13960370,0.46803832,0.00000000,0.35638891,1.49659879
0.12906453,2.30024715,0.77969549,0.04994745,0.02291292,0.14216928,0.47123126,0.00000000,0.36762844,1.53503754
0.13506753,2.34245834,0.77797240,0.05035825,0.02252727,0.14462847,0.47425842,0.00000000,0.37958977,1.57730674
0.14107054,2.38880838,0.77863547,0.05087823,0.02219659,0.14689079,0.47705888,0.00000000,0.39215165,1.62296405
0.14707354,2.43875436,0.78182712,0.05150405,0.02193387,0.14887060,0.47956565,0.00000000,0.40517591,1.67147370
0.15307654,2.49165166,0.78761550,0.05223020,0.02174952,0.15049003,0.48170847,0.00000000,0.41851027,1.72221853
0.15907954,2.54676656,0.79599026,0.05304896,0.02165106,0.15168153,0.48341650,0.00000000,0.43199109,1.77451278
0.16508254,2.60328908,0.80686013,0.05395033,0.02164287,0.15238989,0.48462082,0.00000000,0.44544604,1.82761536
0.17108554,2.66034558,0.82005229,0.05492201,0.02172611,0.15257358,0.48525644,0.00000000,0.45869664,1.88074299
0.17708854,2.71701078,0.83531375,0.05594931,0.02189867,0.15220550,0.48526392,0.00000000,0.47156058,1.93308294
0.18309155,2.77231944,0.85231484,0.05701524,0.02215524,0.15127312,0.48459036,0.00000000,0.48385388,1.98380523
0.18909455,2.82527744,0.87065469,0.05810049,0.02248745,0.14977793,0.48318987,0.00000000,0.49539283,2.03207413
0.19509755,2.87487291,0.88986886,0.05918359,0.02288410,0.14773438,0.48102351,0.00000000,0.50599592,2.07705914
0.20110055,2.92008758,0.90943905,0.06024111,0.02333148,0.14516841,0.47805878,0.00000000,0.51548569,2.11794553
0.20710355,2.95990887,0.92880470,0.06124789,0.02381376,0.14211550,0.47426893,0.00000000,0.52369064,2.15394469
0.21310655,2.99334328,0.94737632,0.06217750,0.02431343,0.13861868,0.46963196,0.00000000,0.53044735,2.18430469
0.21910955,3.01943130,0.96455042,0.06300267,0.02481177,0.13472632,0.46412985,0.00000000,0.53560275,2.20832113
0.22511256,3.03726413,0.97972544,0.06369591,0.02528945,0.13048996,0.45774782,0.00000000,0.53901665,2.22534861
0.23111556,3.04600240,0.99231852,0.06423017,0.02572703,0.12596239,0.45047403,0.00000000,0.54056462,2.23481281
0.23711856,3.04489638,1.00178238,0.06457961,0.02610557,0.12119582,0.44229964,0.00000000,0.54014094,2.23622317
0.24312156,3.03330748,1.00762194,0.06472034,0.02640719,0.11624047,0.43321937,0.00000000,0.53766182,2.22918590
0.24912456,3.01073010,1.00940985,0.06463128,0.02661561,0.11114344,0.42323254,0.00000000,0.53306853,2.21341696
0.25512756,2.97681311,1.00680058,0.06429495,0.02671661,0.10594799,0.41234454,0.00000000,0.52633049,2.18875439
0.26113057,2.93137953,0.99954222,0.06369817,0.02669853,0.10069311,0.40056857,0.00000000,0.51744789,2.15516944
0.26713357,2.87444349,0.98748564,0.06283268,0.02655256,0.09541348,0.38792759,0.00000000,0.50645389,2.11277567
0.27313657,2.80622319,0.97059050,0.06169570,0.02627303,0.09013963,0.37445630,0.00000000,0.49341607,2.06183535
0.27913957,2.72714869,0.94892774,0.06029023,0.02585756,0.08489833,0.36020290,0.00000000,0.47843699,2.00276249
0.28514257,2.63786378,0.92267852,0.05862519,0.02530711,0.07971315,0.34523045,0.00000000,0.46165372,1.93612187
0.29114557,2.53922120,0.89212949,0.05671542,0.02462589,0.07460502,0.32961788,0.00000000,0.44323635,1.86262381
0.29714857,2.43227107,0.85766449,0.05458137,0.02382123,0.06959281,0.31346015,0.00000000,0.42338530,1.78311439
0.30315158,2.31824246,0.81975326,0.05224870,0.02290326,0.06469388,0.29686788,0.00000000,0.40232761,1.69856127
0.30915458,2.19851872,0.77893738,0.04974763,0.02188457,0.05992451,0.27996608,0.00000000,0.38031227,1.61003538
0.31515758,2.07460730,0.73581409,0.04711212,0.02077973,0.05530020,0.26289228,0.00000000,0.35760471,1.51868904
0.32116058,1.94810513,0.69101884,0.04437900,0.01960486,0.05083585,0.24579388,0.00000000,0.33448071,1.42573122
0.32716358,1.82066101,0.64520702,0.04158698,0.01837706,0.04654577,0.22882500,0.00000000,0.31121996,1.33240080
0.33316658,1.69393628,0.59903586,0.03877555,0.01711387,0.04244364,0.21214295,0.00000000,0.28809950,1.23993889
0.33916958,1.56956546,0.55314702,0.03598399,0.01583279,0.03854223,0.19590436,0.00000000,0.26538731,1.14956104
0.34517259,1.44911815,0.50815055,0.03325037,0.01455076,0.03485322,0.18026132,0.00000000,0.24333633,1.06243043
0.35117559,1.33406352,0.46461076,0.03061058,0.01328372,0.03138685,0.16535756,0.00000000,0.22217904,0.97963286
0.35717859,1.22573857,0.42303439,0.02809754,0.01204626,0.02815158,0.15132490,0.00000000,0.20212285,0.90215419
0.36318159,1.12532089,0.38386123,0.02574048,0.01085129,0.02515388,0.13828007,0.00000000,0.18334639,0.83086096
0.36918459,1.03380656,0.34745747,0.02356439,0.00970987,0.02239789,0.12632203,0.00000000,0.16599681,0.76648440
0.37518759,0.95199354,0.31411170,0.02158960,0.00863101,0.01988529,0.11552982,0.00000000,0.15018801,0.70960820
0.38119060,0.88047053,0.28403333,0.01983154,0.00762169,0.01761519,0.10596105,0.00000000,0.13599994,0.66066000
0.38719360,0.81961120,0.25735343,0.01830058,0.00668682,0.01558412,0.09765094,0.00000000,0.12347870,0.61990650
0.39319660,0.76957346,0.23412749,0.01700205,0.00582937,0.01378606,0.09061205,0.00000000,0.11263762,0.58745221
0.39919960,0.73030341,0.21433990,0.01593639,0.00505047,0.01221260,0.08483444,0.00000000,0.10345887,0.56324129
0.40520260,0.70154340,0.19790978,0.01509935,0.00434965,0.01085315,0.08028648,0.00000000,0.09589582,0.54706255
0.41120560,0.68284379,0.18469783,0.01448234,0.00372500,0.00969519,0.07691603,0.00000000,0.08987571,0.53855708
0.41720860,0.67357792,0.17451384,0.01407280,0.00317343,0.00872458,0.07465210,0.00000000,0.08530280,0.53722844
0.42321161,0.67295989,0.16712471,0.01385461,0.00269091,0.00792586,0.07340671,0.00000000,0.08206164,0.54245506
0.42921461,0.68006476,0.16226263,0.01380867,0.00227272,0.00728263,0.07307724,0.00000000,0.08002058,0.55350486
0.43521761,0.69385089,0.15963336,0.01391335,0.00191361,0.00677786,0.07354885,0.00000000,0.07903527,0.56955163
0.44122061,0.71318411,0.15892440,0.01414508,0.00160810,0.00639422,0.07469721,0.00000000,0.07895225,0.58969338
0.44722361,0.73686343,0.15981297,0.01447889,0.00135059,0.00611442,0.07639127,0.00000000,0.07961242,0.61297211
0.45322661,0.76364803,0.16197384,0.01488903,0.00113552,0.00592147,0.07849629,0.00000000,0.08085456,0.63839503
0.45922961,0.79228508,0.16508675,0.01534953,0.00095754,0.00579898,0.08087675,0.00000000,0.08251863,0.66495689
0.46523262,0.82153808,0.16884360,0.01583478,0.00081157,0.00573138,0.08339946,0.00000000,0.08444901,0.69166291
0.47123562,0.85021506,0.17295527,0.01632011,0.00069289,0.00570411,0.08593648,0.00000000,0.08649753,0.71755209
0.47723862,0.87719617,0.17715793,0.01678228,0.00059720,0.00570386,0.08836801,0.00000000,0.08852638,0.74172012
0.48324162,0.90145993,0.18121893,0.01720004,0.00052062,0.00571863,0.09058512,0.00000000,0.09041067,0.76334146
0.48924462,0.92210735,0.18494208,0.01755455,0.00045974,0.00573794,0.09249222,0.00000000,0.09204076,0.78168988
0.49524762,0.93838330,0.18817223,0.01782977,0.00041158,0.00575285,0.09400920,0.00000000,0.09332428,0.79615669
0.50125063,0.94969429,0.19079911,0.01801278,0.00037362,0.00575603,0.09507323,0.00000000,0.09418769,0.80626615
0.50725363,0.95562211,0.19276021,0.01809403,0.00034375,0.00574180,0.09564013,0.00000000,0.09457746,0.81168743
0.51325663,0.95593269,0.19404266,0.01806744,0.00032026,0.00570613,0.09568518,0.00000000,0.09446083,0.81224257
0.51925963,0.95057992,0.19468408,0.01793049,0.00030179,0.00564656,0.09520351,0.00000000,0.09382599,0.80791015
0.52526263,0.93970411,0.19477214,0.01768414,0.00028733,0.00556222,0.09420982,0.00000000,0.09268184,0.79882446
0.53126563,0.92362514,0.19444295,0.01733266,0.00027616,0.00545365,0.09273768,0.00000000,0.09105727,0.78527010
0.53726863,0.90283056,0.19387815,0.01688342,0.00026785,0.00532276,0.09083817,0.00000000,0.08899992,0.76767229
0.54327164,0.87795890,0.19330075,0.01634654,0.00026220,0.00517267,0.08857818,0.00000000,0.08657459,0.74658308
0.54927464,0.84977893,0.19296973,0.01573447,0.00025925,0.00500756,0.08603809,0.00000000,0.08386124,0.72266408
0.55527764,0.81916554,0.19317344,0.01506160,0.00025922,0.00483253,0.08330928,0.00000000,0.08095270,0.69666612
0.56128064,0.78707299,0.19422194,0.01434369,0.00026254,0.00465343,0.08049119,0.00000000,0.07795218,0.66940687
0.56728364,0.75450655,0.19643838,0.01359742,0.00026976,0.00447669,0.07768827,0.00000000,0.07497057,0.64174675
0.57328664,0.72249341,0.20014955,0.01283985,0.00028161,0.00430920,0.07500681,0.00000000,0.07212372,0.61456434
0.57928964,0.69205368,0.20567585,0.01208796,0.00029894,0.00415811,0.07255171,0.00000000,0.06952964,0.58873164
0.58529265,0.66417238,0.21332078,0.01135813,0.00032272,0.00403074,0.07042340,0.00000000,0.06730582,0.56509013
0.59129565,0.63977318,0.22336035,0.01066577,0.00035405,0.00393447,0.06871481,0.00000000,0.06556664,0.54442825
0.59729865,0.61969449,0.23603253,0.01002497,0.00039412,0.00387667,0.06750865,0.00000000,0.06442084,0.52746064
0.60330165,0.60466848,0.25152712,0.00944817,0.00044422,0.00386463,0.06687494,0.00000000,0.06396936,0.51480981
0.60930465,0.59530338,0.26997636,0.00894595,0.00050576,0.00390555,0.06686889,0.00000000,0.06430320,0.50699054
0.61530765,0.59206957,0.29144668,0.00852689,0.00058021,0.00400660,0.06752919,0.00000000,0.06550170,0.50439717
0.62131066,0.59528953,0.31593177,0.00819747,0.00066917,0.00417497,0.06887672,0.00000000,0.06763096,0.50729423
0.62731366,0.60513184,0.34334752,0.00796206,0.00077432,0.00441796,0.07091375,0.00000000,0.07074265,0.51581026
0.63331666,0.62160951,0.37352912,0.00782302,0.00089748,0.00474317,0.07362359,0.00000000,0.07487311,0.52993526
0.63931966,0.64458239,0.40623050,0.00778072,0.00104057,0.00515869,0.07697085,0.00000000,0.08004284,0.54952154
0.64532266,0.67376391,0.44112650,0.00783380,0.00120567,0.00567333,0.08090211,0.00000000,0.08625635,0.57428813
0.65132566,0.70873189,0.47781782,0.00797934,0.00139500,0.00629690,0.08534718,0.00000000,0.09350246,0.60382874
0.65732866,0.74894324,0.51583891,0.00821313,0.00161100,0.00704051,0.09022086,0.00000000,0.10175507,0.63762309
0.66333167,0.79375243,0.55466859,0.00852995,0.00185632,0.00791688,0.09542514,0.00000000,0.11097435,0.67505152
0.66933467,0.84243319,0.59374336,0.00892387,0.00213384,0.00894067,0.10085184,0.00000000,0.12110849,0.71541258
0.67533767,0.89420289,0.63247286,0.00938859,0.00244675,0.01012874,0.10638569,0.00000000,0.13209585,0.75794334
0.68134067,0.94824913,0.67025726,0.00991777,0.00279851,0.01150046,0.11190758,0.00000000,0.14386752,0.80184178
0.68734367,1.00375750,0.70650568,0.01050531,0.00319293,0.01307782,0.11729810,0.00000000,0.15635025,0.84629079
0.69334667,1.05993973,0.74065514,0.01114568,0.00363413,0.01488554,0.12244110,0.00000000,0.16946961,0.89048308
0.69934967,1.11606107,0.77218917,0.01183417,0.00412655,0.01695103,0.12722724,0.00000000,0.18315326,0.93364607
0.70535268,1.17146578,0.80065517,0.01256710,0.00467491,0.01930411,0.13155735,0.00000000,0.19733407,0.97506589
0.71135568,1.22559965,0.82567992,0.01334197,0.00528420,0.02197667,0.13534548,0.00000000,0.21195309,1.01410961
0.71735868,1.27802828,0.84698219,0.01415758,0.00595952,0.02500196,0.13852155,0.00000000,0.22696204,1.05024469
0.72336168,1.32845029,0.86438203,0.01501399,0.00670605,0.02841377,0.14103341,0.00000000,0.24232507,1.08305475
0.72936468,1.37670442,0.87780615,0.01591250,0.00752888,0.03224533,0.14284830,0.00000000,0.25801985,1.11225087
0.73536768,1.42277020,0.88728899,0.01685546,0.00843288,0.03652793,0.14395364,0.00000000,0.27403754,1.13767792
0.74137069,1.46676160,0.89296959,0.01784604,0.00942250,0.04128942,0.14435705,0.00000000,0.29038187,1.15931536
0.74737369,1.50891410,0.89508411,0.01888789,0.01050160,0.04655250,0.14408562,0.00000000,0.30706697,1.17727251
0.75337669,1.54956538,0.89395466,0.01998479,0.01167329,0.05233290,0.14318457,0.00000000,0.32411426,1.19177837
0.75937969,1.58913062,0.88997478,0.02114014,0.01293975,0.05863756,0.14171525,0.00000000,0.34154842,1.20316644
0.76538269,1.62807366,0.88359246,0.02235660,0.01430208,0.06546285,0.13975260,0.00000000,0.35939252,1.21185533
0.77138569,1.66687546,0.87529158,0.02363552,0.01576026,0.07279295,0.13738231,0.00000000,0.37766282,1.21832607
0.77738869,1.70600170,0.86557280,0.02497653,0.01731306,0.08059855,0.13469765,0.00000000,0.39636330,1.22309735
0.78339170,1.74587144,0.85493486,0.02637717,0.01895813,0.08883589,0.13179634,0.00000000,0.41548052,1.22669997
0.78939470,1.78682865,0.84385731,0.02783253,0.02069207,0.09744631,0.12877740,0.00000000,0.43497903,1.22965204
0.79539770,1.82911855,0.83278562,0.02933506,0.02251070,0.10635635,0.12573834,0.00000000,0.45479777,1.23243608
0.80140070,1.87287029,0.82211932,0.03087449,0.02440925,0.11547853,0.12277265,0.00000000,0.47484786,1.23547950
0.80740370,1.91808719,0.81220378,0.03243783,0.02638279,0.12471280,0.11996780,0.00000000,0.49501192,1.23913939
0.81340670,1.96464543,0.80332581,0.03400967,0.02842661,0.13394869,0.11740378,0.00000000,0.51514528,1.24369253
0.81940970,2.01230140,0.79571326,0.03557242,0.03053664,0.14306808,0.11515220,0.00000000,0.53507903,1.24933106
0.82541271,2.06070759,0.78953831,0.03710689,0.03270994,0.15194856,0.11327603,0.00000000,0.55462496,1.25616405
0.83141571,2.10943613,0.78492400,0.03859284,0.03494504,0.16046732,0.11182977,0.00000000,0.57358224,1.26422456
0.83741871,2.15800868,0.78195332,0.04000972,0.03724235,0.16850527,0.11086016,0.00000000,0.59174549,1.27348190
0.84342171,2.20593101,0.78068010,0.04133745,0.03960435,0.17595135,0.11040722,0.00000000,0.60891394,1.28385796
0.84942471,2.25273017,0.78114060,0.04255720,0.04203571,0.18270679,0.11050543,0.00000000,0.62490113,1.29524658
0.85542771,2.29799183,0.78336506,0.04365219,0.04454321,0.18868906,0.11118509,0.00000000,0.63954473,1.30753449
0.86143072,2.34139561,0.78738801,0.04460844,0.04713546,0.19383541,0.11247356,0.00000000,0.65271577,1.32062255
0.86743372,2.38274596,0.79325669,0.04541541,0.04982249,0.19810568,0.11439629,0.00000000,0.66432688,1.33444561
0.87343672,2.42199663,0.80103681,0.04606652,0.05261505,0.20148434,0.11697754,0.00000000,0.67433892,1.34898972
0.87943972,2.45926695,0.81081516,0.04655952,0.05552383,0.20398153,0.12024073,0.00000000,0.68276562,1.36430544
0.88544272,2.49484885,0.82269876,0.04689668,0.05855850,0.20563306,0.12420826,0.00000000,0.68967592,1.38051627
0.89144572,2.52920372,0.83681076,0.04708480,0.06172671,0.20649939,0.12890090,0.00000000,0.69519375,1.39782141
0.89744872,2.56294930,0.85328306,0.04713504,0.06503296,0.20666349,0.13433669,0.00000000,0.69949526,1.41649278
0.90345173,2.59683685,0.87224638,0.04706255,0.06847765,0.20622787,0.14052944,0.00000000,0.70280352,1.43686601
0.90945473,2.63171997,0.89381837,0.04688595,0.07205615,0.20531065,0.14748691,0.00000000,0.70538096,1.45932603
0.91545773,2.66851638,0.91809062,0.04662669,0.07575812,0.20404108,0.15520881,0.00000000,0.70751983,1.48428784
0.92146073,2.70816483,0.94511547,0.04630827,0.07956702,0.20255461,0.16368471,0.00000000,0.70953119,1.51217355
0.92746373,2.75157924,0.97489370,0.04595540,0.08345995,0.20098774,0.17289215,0.00000000,0.71173291,1.54338684
0.93346673,2.79960247,1.00736382,0.04559319,0.08740789,0.19947290,0.18279481,0.00000000,0.71443717,1.57828626
0.93946973,2.85296205,1.04239399,0.04524623,0.09137617,0.19813368,0.19334130,0.00000000,0.71793815,1.61715882
0.94547274,2.91223003,1.07977697,0.04493779,0.09532544,0.19708045,0.20446429,0.00000000,0.72250038,1.66019521
0.95147574,2.97778888,1.11922878,0.04468910,0.09921282,0.19640668,0.21608033,0.00000000,0.72834815,1.70746809
0.95747874,3.04980499,1.16039108,0.04451871,0.10299339,0.19618614,0.22809030,0.00000000,0.73565658,1.75891454
0.96348174,3.12821074,1.20283727,0.04444192,0.10662191,0.19647085,0.24038056,0.00000000,0.74454446,1.81432369
0.96948474,3.21269591,1.24608205,0.04447040,0.11005452,0.19729016,0.25282476,0.00000000,0.75506931,1.87333011
0.97548774,3.30270849,1.28959385,0.04461196,0.11325056,0.19865062,0.26528624,0.00000000,0.76722451,1.93541348
0.98149075,3.39746443,1.33280952,0.04487038,0.11617423,0.20053685,0.27762090,0.00000000,0.78093876,1.99990450
0.98749375,3.49596583,1.37515036,0.04524543,0.11879604,0.20291314,0.28968051,0.00000000,0.79607757,2.06599705
0.99349675,3.59702622,1.41603866,0.04573300,0.12109398,0.20572573,0.30131616,0.00000000,0.81244684,2.13276583
0.99949975,3.69930177,1.45491385,0.04632531,0.12305432,0.20890564,0.31238185,0.00000000,0.82979814,2.19918905
1.00550275,3.80132682,1.49124735,0.04701119,0.12467194,0.21237181,0.32273789,0.00000000,0.84783549,2.26417509
1.01150575,3.90155227,1.52455550,0.04777649,0.12595031,0.21603446,0.33225419,0.00000000,0.86622339,2.32659208
1.01750875,3.99838518,1.55440996,0.04860452,0.12690086,0.21979841,0.34081302,0.00000000,0.88459575,2.38529933
1.02351176,4.09022821,1.58044520,0.04947644,0.12754211,0.22356635,0.34831141,0.00000000,0.90256543,2.43917919
1.02951476,4.17551771,1.60236297,0.05037183,0.12789828,0.22724179,0.35466296,0.00000000,0.91973420,2.48716847
1.03551776,4.25275918,1.61993384,0.05126913,0.12799772,0.23073168,0.35979899,0.00000000,0.93570270,2.52828795
1.04152076,4.32055956,1.63299599,0.05214616,0.12787115,0.23394863,0.36366924,0.00000000,0.95008035,2.56166913
1.04752376,4.37765550,1.64145182,0.05298058,0.12754978,0.23681261,0.36624187,0.00000000,0.96249492,2.58657740
1.05352676,4.42293752,1.64526283,0.05375042,0.12706350,0.23925224,0.36750306,0.00000000,0.97260152,2.60243074
1.05952976,4.45546965,1.64444352,0.05443451,0.12643933,0.24120558,0.36745612,0.00000000,0.98009100,2.60881361
1.06553277,4.47450480,1.63905489,0.05501294,0.12569994,0.24262055,0.36612035,0.00000000,0.98469751,2.60548575
1.07153577,4.47949596,1.62919822,0.05546749,0.12486271,0.24345497,0.36352961,0.00000000,0.98620514,2.59238571
1.07753877,4.47010344,1.61500969,0.05578198,0.12393911,0.24367632,0.35973087,0.00000000,0.98445351,2.56962936
1.08354177,4.44619850,1.59665618,0.05594272,0.12293452,0.24326129,0.35478269,0.00000000,0.97934220,2.53750372
1.08954477,4.40786379,1.57433264,0.05593876,0.12184856,0.24219524,0.34875371,0.00000000,0.97083399,2.49645647
1.09554777,4.35539073,1.54826103,0.05576220,0.12067583,0.24047155,0.34172143,0.00000000,0.95895676,2.44708203
1.10155078,4.28927421,1.51869070,0.05540842,0.11940702,0.23809103,0.33377095,0.00000000,0.94380402,2.39010460
1.10755378,4.21020483,1.48590011,0.05487622,0.11803038,0.23506132,0.32499402,0.00000000,0.92553398,2.32635924
1.11355678,4.11905869,1.45019928,0.05416793,0.11653338,0.23139644,0.31548818,0.00000000,0.90436728,2.25677146
1.11955978,4.01688502,1.41193273,0.05328944,0.11490450,0.22711645,0.30535604,0.00000000,0.88058316,2.18233632
1.12556278,3.90489137,1.37148202,0.05225009,0.11313504,0.22224713,0.29470461,0.00000000,0.85451440,2.10409743
1.13156578,3.78442668,1.32926758,0.05106253,0.11122078,0.21681984,0.28364472,0.00000000,0.82654081,2.02312660
1.13756878,3.65696193,1.28574917,0.04974249,0.10916348,0.21087143,0.27229031,0.00000000,0.79708166,1.94050440
1.14357179,3.52406851,1.24142437,0.04830841,0.10697205,0.20444411,0.26075764,0.00000000,0.76658701,1.85730204
1.14957479,3.38739435,1.19682494,0.04678108,0.10466332,0.19758538,0.24916442,0.00000000,0.73552824,1.77456459
1.15557779,3.24863784,1.15251066,0.04518311,0.10226235,0.19034781,0.23762861,0.00000000,0.70438802,1.69329572
1.16158079,3.10951977,1.10906062,0.04353840,0.09980230,0.18278880,0.22626713,0.00000000,0.67364983,1.61444383
1.16758379,2.97175370,1.06706213,0.04187157,0.09732383,0.17497013,0.21519428,0.00000000,0.64378749,1.53888946
1.17358679,2.83701507,1.02709739,0.04020733,0.09487394,0.16695730,0.20452003,0.00000000,0.61525485,1.46743389
1.17958979,2.70690973,0.98972853,0.03856986,0.09250448,0.15881880,0.19434809,0.00000000,0.58847596,1.40078874
1.18559280,2.58294256,0.95548144,0.03698221,0.09027030,0.15062506,0.18477395,0.00000000,0.56383596,1.33956650
1.19159580,2.46648693,0.92482917,0.03546574,0.08822705,0.14244734,0.17588285,0.00000000,0.54167303,1.28427206
1.19759880,2.35875605,0.89817562,0.03403956,0.08642892,0.13435637,0.16774783,0.00000000,0.52227153,1.23529510
1.20360180,2.26077699,0.87584031,0.03272011,0.08492623,0.12642099,0.16042797,0.00000000,0.50585652,1.19290367
1.20960480,2.17336832,0.85804500,0.03152077,0.08376314,0.11870670,0.15396686,0.00000000,0.49258990,1.15723918
1.21560780,2.09712238,0.84490292,0.03045163,0.08297548,0.11127424,0.14839134,0.00000000,0.48256814,1.12831298
1.22161081,2.03239286,0.83641116,0.02951926,0.08258889,0.10417825,0.14371077,0.00000000,0.47582177,1.10600501
1.22761381,1.97928834,0.83244689,0.02872668,0.08261731,0.09746609,0.13991668,0.00000000,0.47231646,1.09006491
1.23361681,1.93767234,0.83276752,0.02807343,0.08306190,0.09117688,0.13698295,0.00000000,0.47195582,1.08011577
1.23961981,1.90716989,0.83701518,0.02755567,0.08391049,0.08534074,0.13486654,0.00000000,0.47458559,1.07566103
1.24562281,1.88718088,0.84472542,0.02716650,0.08513754,0.07997840,0.13350868,0.00000000,0.47999915,1.07609447
1.25162581,1.87689949,0.85533980,0.02689623,0.08670465,0.07510100,0.13283666,0.00000000,0.48794418,1.08071352
1.25762881,1.87533950,0.86822221,0.02673279,0.08856159,0.07071036,0.13276592,0.00000000,0.49813006,1.08873563
1.26363182,1.88136431,0.88267801,0.02666225,0.09064779,0.06679935,0.13320260,0.00000000,0.51023585,1.09931750
1.26963482,1.89372079,0.89797554,0.02666924,0.09289429,0.06335275,0.13404636,0.00000000,0.52391848,1.11157657
