energy_ev,total_up,Ag_p_up,Ag_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.14107054,0.62925764,0.22254506,0.02239838,0.10830418,0.48682360,0.00025001,0.04891144,0.01425416,0.16160397
-0.13506753,0.65328896,0.23090019,0.02377722,0.11131383,0.49927059,0.00028740,0.05109872,0.01493948,0.17755234
-0.12906453,0.68236446,0.24096380,0.02534712,0.11545547,0.51504674,0.00033104,0.05362865,0.01582482,0.19539126
-0.12306153,0.71645405,0.25282614,0.02710248,0.12068698,0.53408632,0.00038109,0.05652167,0.01692119,0.21505670
-0.11705853,0.75542527,0.26653940,0.02903373,0.12695177,0.55625337,0.00043762,0.05978931,0.01823670,0.23644665
-0.11105553,0.79903548,0.28211222,0.03112707,0.13417825,0.58133880,0.00050061,0.06343294,0.01977583,0.25941877
-0.10505253,0.84692697,0.29950525,0.03336438,0.14227975,0.60905947,0.00056989,0.06744284,0.02153870,0.28378892
-0.09904952,0.89862540,0.31862787,0.03572315,0.15115458,0.63905979,0.00064518,0.07179751,0.02352046,0.30933078
-0.09304652,0.95354183,0.33933652,0.03817670,0.16068659,0.67091570,0.00072601,0.07646341,0.02571071,0.33577687
-0.08704352,1.01097867,0.36143454,0.04069444,0.17074610,0.70414114,0.00081176,0.08139508,0.02809323,0.36282084
-0.08104052,1.07013950,0.38467378,0.04324238,0.18119125,0.73819687,0.00090166,0.08653560,0.03064574,0.39012138
-0.07503752,1.13014265,0.40875797,0.04578371,0.19186976,0.77250129,0.00099475,0.09181755,0.03333995,0.41730753
-0.06903452,1.19003830,0.43334789,0.04827953,0.20262113,0.80644314,0.00108993,0.09716431,0.03614185,0.44398542
-0.06303152,1.24882869,0.45806825,0.05068975,0.21327917,0.83939552,0.00118594,0.10249172,0.03901221,0.46974641
-0.05702851,1.30549093,0.48251609,0.05297403,0.22367483,0.87073083,0.00128144,0.10771012,0.04190736,0.49417622
-0.05102551,1.35900157,0.50627061,0.05509277,0.23363926,0.89983617,0.00137497,0.11272658,0.04478016,0.51686499
-0.04502251,1.40836247,0.52890414,0.05700820,0.24300707,0.92612854,0.00146508,0.11744742,0.04758127,0.53741781
-0.03901951,1.45262689,0.54999391,0.05868543,0.25161958,0.94906962,0.00155029,0.12178076,0.05026049,0.55546550
-0.03301651,1.49092507,0.56913425,0.06009341,0.25932810,0.96817936,0.00162920,0.12563923,0.05276837,0.57067509
-0.02701351,1.52248853,0.58594898,0.06120597,0.26599706,0.98304814,0.00170049,0.12894245,0.05505780,0.58275969
-0.02101051,1.54667212,0.60010343,0.06200258,0.27150699,0.99334717,0.00176306,0.13161957,0.05708568,0.59148743
-0.01500750,1.56297331,0.61131577,0.06246913,0.27575715,0.99883671,0.00181600,0.13361143,0.05881459,0.59668890
-0.00900450,1.57104789,0.61936731,0.06259849,0.27866779,0.99937206,0.00185869,0.13487243,0.06021428,0.59826302
-0.00300150,1.57072175,0.62411133,0.06239091,0.28018209,0.99490710,0.00189081,0.13537213,0.06126311,0.59618094
0.00300150,1.56199825,0.62548023,0.06185426,0.28026746,0.98549553,0.00191245,0.13509627,0.06194915,0.59048778
0.00900450,1.54506110,0.62349068,0.06100406,0.27891645,0.97128960,0.00192405,0.13404740,0.06227114,0.58130234
0.01500750,1.52027266,0.61824667,0.05986335,0.27614705,0.95253680,0.00192650,0.13224502,0.06223909,0.56881446
0.02101051,1.48816775,0.60994033,0.05846237,0.27200244,0.92957433,0.00192111,0.12972520,0.06187453,0.55328047
0.02701351,1.44944327,0.59885050,0.05683812,0.26655018,0.90282194,0.00190963,0.12653977,0.06121047,0.53501666
0.03301651,1.40494404,0.58533907,0.05503364,0.25988090,0.87277314,0.00189421,0.12275500,0.06029099,0.51439120
0.03901951,1.35564527,0.56984528,0.05309735,0.25210645,0.83998520,0.00187742,0.11845002,0.05917049,0.49181471
0.04502251,1.30263224,0.55287807,0.05108210,0.24335757,0.80506820,0.00186217,0.11371481,0.05791263,0.46772996
0.05102551,1.24707787,0.53500673,0.04904426,0.23378127,0.76867337,0.00185169,0.10864801,0.05658900,0.44260092
0.05702851,1.19021859,0.51685000,0.04704264,0.22353772,0.73148106,0.00184945,0.10335456,0.05527749,0.41690170
0.06303152,1.13332926,0.49906398,0.04513742,0.21279703,0.69418844,0.00185912,0.09794323,0.05406056,0.39110566
0.06903452,1.07769764,0.48232898,0.04338901,0.20173576,0.65749729,0.00188445,0.09252413,0.05302316,0.36567496
0.07503752,1.02459882,0.46733554,0.04185689,0.19053335,0.62210182,0.00192921,0.08720636,0.05225072,0.34105093
0.08104052,0.97527004,0.45476995,0.04059845,0.17936856,0.58867691,0.00199709,0.08209561,0.05182688,0.31764538
0.08704352,0.93088640,0.44529926,0.03966778,0.16841594,0.55786656,0.00209157,0.07729208,0.05183132,0.29583308
0.09304652,0.89253748,0.43955619,0.03911452,0.15784250,0.53027292,0.00221586,0.07288852,0.05233748,0.27594538
0.09904952,0.86120534,0.43812388,0.03898271,0.14780447,0.50644572,0.00237273,0.06896843,0.05341038,0.25826517
0.10505253,0.83774405,0.44152095,0.03930964,0.13844448,0.48687225,0.00256442,0.06560463,0.05510454,0.24302297
0.11105553,0.82286084,0.45018689,0.04012479,0.12988892,0.47196800,0.00279256,0.06285793,0.05746196,0.23039431
0.11705853,0.81709938,0.46446804,0.04144880,0.12224576,0.46206795,0.00305800,0.06077612,0.06051036,0.22049810
0.12306153,0.82082513,0.48460462,0.04329257,0.11560271,0.45741872,0.00336078,0.05939320,0.06426165,0.21339614
0.12906453,0.83421335,0.51071904,0.04565648,0.11002589,0.45817165,0.00369999,0.05872874,0.06871063,0.20909345
0.13506753,0.85723997,0.54280588,0.04852972,0.10555885,0.46437713,0.00407376,0.05878763,0.07383413,0.20753960
0.14107054,0.88967590,0.58072415,0.05188992,0.10222219,0.47598021,0.00447918,0.05955996,0.07959051,0.20863077
0.14707354,0.93108505,0.62419213,0.05570296,0.10001355,0.49281809,0.00491230,0.06102113,0.08591965,0.21221261
0.15307654,0.98082671,0.67278539,0.05992305,0.09890820,0.51461938,0.00536816,0.06313232,0.09274344,0.21808387
0.15907954,1.03806261,0.72593845,0.06449315,0.09886005,0.54100575,0.00584084,0.06584109,0.09996685,0.22600077
0.16508254,1.10176909,0.78295040,0.06934576,0.09980327,0.57149609,0.00632355,0.06908233,0.10747953,0.23568218
0.17108554,1.17075457,0.84299482,0.07440405,0.10165428,0.60551338,0.00680875,0.07277952,0.11515801,0.24681546
0.17708854,1.24368245,0.90513419,0.07958329,0.10431428,0.64239446,0.00728833,0.07684621,0.12286841,0.25906313
0.18309155,1.31909929,0.96833862,0.08479276,0.10767227,0.68140273,0.00775378,0.08118782,0.13046970,0.27207012
0.18909455,1.39546785,1.03150883,0.08993783,0.11160836,0.72174378,0.00819645,0.08570374,0.13781728,0.28547169
0.19509755,1.47120442,1.09350283,0.09492240,0.11599748,0.76258348,0.00860774,0.09028965,0.14476695,0.29890180
0.20110055,1.54471955,1.15316556,0.09965152,0.12071333,0.80306853,0.00897938,0.09484001,0.15117900,0.31200175
0.20710355,1.61446083,1.20936081,0.10403404,0.12563251,0.84234857,0.00930369,0.09925076,0.15692234,0.32442900
0.21310655,1.67895663,1.26100404,0.10798541,0.13063857,0.87959949,0.00957378,0.10342202,0.16187855,0.33586568
0.21910955,1.73685896,1.30709513,0.11143024,0.13562609,0.91404692,0.00978382,0.10726086,0.16594555,0.34602685
0.22511256,1.78698394,1.34674963,0.11430473,0.14050440,0.94498918,0.00992920,0.11068384,0.16904087,0.35466787
0.23111556,1.82834819,1.37922718,0.11655882,0.14520092,0.97181869,0.01000667,0.11361946,0.17110437,0.36159080
0.23711856,1.86019946,1.40395586,0.11815781,0.14966392,0.99404088,0.01001449,0.11601016,0.17210014,0.36664954
0.24312156,1.88204011,1.42055126,0.11908360,0.15386454,1.01128976,0.00995244,0.11781408,0.17201763,0.36975333
0.24912456,1.89364211,1.42882930,0.11933531,0.15779797,1.02333939,0.00982186,0.11900613,0.17087196,0.37086858
0.25512756,1.89505290,1.42881213,0.11892928,0.16148363,1.03011042,0.00962554,0.11957869,0.16870326,0.37001879
0.26113057,1.88659131,1.42072670,0.11789849,0.16496429,1.03167157,0.00936768,0.11954153,0.16557514,0.36728258
0.26713357,1.86883372,1.40499573,0.11629137,0.16830412,1.02823544,0.00905371,0.11892127,0.16157242,0.36278978
0.27313657,1.84259069,1.38222168,0.11416994,0.17158571,1.02014901,0.00869007,0.11776006,0.15679804,0.35671579
0.27913957,1.80887496,1.35316401,0.11160763,0.17490595,1.00787888,0.00828405,0.11611386,0.15136945,0.34927435
0.28514257,1.76886198,1.31871080,0.10868650,0.17837114,0.99199194,0.00784350,0.11405002,0.14541456,0.34070898
0.29114557,1.72384462,1.27984595,0.10549428,0.18209136,0.97313208,0.00737662,0.11164460,0.13906739,0.33128348
0.29714857,1.67518399,1.23761319,0.10212121,0.18617423,0.95199411,0.00689165,0.10897929,0.13246365,0.32127180
0.30315158,1.62425823,1.19307869,0.09865677,0.19071859,0.92929578,0.00639670,0.10613818,0.12573645,0.31094782
0.30915458,1.57241177,1.14729364,0.09518659,0.19580808,0.90574934,0.00589951,0.10320448,0.11901223,0.30057522
0.31515758,1.52090684,1.10125855,0.09178952,0.20150513,0.88203374,0.00540724,0.10025732,0.11240712,0.29039819
0.32116058,1.47087961,1.05589061,0.08853505,0.20784562,0.85876877,0.00492634,0.09736889,0.10602385,0.28063297
0.32716358,1.42330242,1.01199553,0.08548118,0.21483443,0.83649226,0.00446240,0.09460179,0.09994927,0.27146091
0.33316658,1.37895401,0.97024498,0.08267277,0.22244228,0.81564134,0.00402013,0.09200694,0.09425265,0.26302307
0.33916958,1.33839841,0.93116017,0.08014053,0.23060390,0.79653850,0.00360325,0.08962208,0.08898465,0.25541662
0.34517259,1.30197367,0.89510245,0.07790051,0.23921784,0.77938313,0.00321453,0.08747080,0.08417708,0.24869320
0.35117559,1.26979024,0.86227069,0.07595435,0.24814793,0.76424857,0.00285582,0.08556226,0.07984332,0.24285919
0.35717859,1.24173912,0.83270560,0.07428992,0.25722638,0.75108502,0.00252808,0.08389156,0.07597947,0.23787782
0.36318159,1.21750892,0.80630028,0.07288268,0.26625846,0.73972766,0.00223146,0.08244068,0.07256601,0.23367304
0.36918459,1.19661090,0.78281641,0.07169733,0.27502859,0.72990979,0.00196545,0.08117998,0.06956994,0.23013482
0.37518759,1.17841051,0.76190500,0.07068999,0.28330762,0.72128001,0.00172893,0.08007018,0.06694725,0.22712570
0.38119060,1.16216384,0.74313066,0.06981046,0.29086091,0.71342263,0.00152031,0.07906463,0.06464569,0.22448820
0.38719360,1.14705717,0.72599809,0.06900484,0.29745698,0.70588016,0.00133765,0.07811192,0.06260756,0.22205273
0.39319660,1.13224763,0.70997946,0.06821800,0.30287624,0.69817690,0.00117874,0.07715845,0.06077250,0.21964563
0.39919960,1.11690322,0.69454154,0.06739609,0.30691937,0.68984222,0.00104124,0.07615113,0.05908017,0.21709708
0.40520260,1.10024030,0.67917132,0.06648882,0.30941510,0.68043278,0.00092278,0.07503981,0.05747271,0.21424829
0.41120560,1.08155703,0.66339905,0.06545148,0.31022693,0.66955239,0.00082096,0.07377954,0.05589684,0.21095804
0.41720860,1.06026151,0.64681792,0.06424663,0.30925842,0.65686891,0.00073353,0.07233245,0.05430564,0.20710794
0.42321161,1.03589350,0.62909977,0.06284535,0.30645698,0.64212741,0.00065836,0.07066923,0.05265984,0.20260655
0.42921461,1.00813922,0.61000622,0.06122810,0.30181588,0.62515920,0.00059348,0.06877016,0.05092876,0.19739201
0.43521761,0.97683893,0.58939531,0.05938510,0.29537450,0.60588656,0.00053715,0.06662561,0.04909072,0.19143333
0.44122061,0.94198737,0.56722354,0.05731631,0.28721672,0.58432316,0.00048786,0.06423612,0.04713313,0.18473021
0.44722361,0.90372754,0.54354362,0.05503096,0.27746772,0.56057048,0.00044428,0.06161201,0.04505209,0.17731161
0.45322661,0.86233862,0.51849837,0.05254677,0.26628933,0.53481055,0.00040532,0.05877259,0.04285173,0.16923319
0.45922961,0.81821883,0.49231139,0.04988882,0.25387408,0.50729569,0.00037010,0.05574501,0.04054325,0.16057371
0.46523262,0.77186459,0.46527517,0.04708829,0.24043847,0.47833592,0.00033791,0.05256290,0.03814379,0.15143085
0.47123562,0.72384711,0.43773734,0.04418093,0.22621560,0.44828476,0.00030820,0.04926477,0.03567509,0.14191642
0.47723862,0.67478760,0.41008585,0.04120555,0.21144759,0.41752424,0.00028056,0.04589240,0.03316216,0.13215147
0.48324162,0.62533255,0.38273378,0.03820247,0.19637819,0.38644985,0.00025470,0.04248915,0.03063195,0.12226136
0.48924462,0.57612985,0.35610437,0.03521206,0.18124569,0.35545614,0.00023044,0.03909837,0.02811203,0.11237106
0.49524762,0.52780700,0.33061689,0.03227339,0.16627660,0.32492350,0.00020765,0.03576193,0.02562947,0.10260092
0.50125063,0.48095193,0.30667369,0.02942305,0.15168017,0.29520668,0.00018626,0.03251898,0.02320978,0.09306299
0.50725363,0.43609714,0.28464881,0.02669417,0.13764394,0.26662527,0.00016623,0.02940488,0.02087609,0.08385803
0.51325663,0.39370729,0.26487825,0.02411568,0.12433039,0.23945650,0.00014755,0.02645037,0.01864852,0.07507325
0.51925963,0.35417053,0.24765208,0.02171176,0.11187470,0.21393027,0.00013023,0.02368105,0.01654375,0.06678079
0.52526263,0.31779331,0.23320827,0.01950155,0.10038363,0.19022638,0.00011425,0.02111707,0.01457477,0.05903703
0.53126563,0.28479858,0.22172823,0.01749901,0.08993532,0.16847396,0.00009962,0.01877303,0.01275083,0.05188242
0.53726863,0.25532685,0.21333387,0.01571301,0.08058008,0.14875261,0.00008631,0.01665813,0.01107754,0.04534207
0.54327164,0.22943984,0.20808605,0.01414755,0.07234182,0.13109518,0.00007431,0.01477645,0.00955712,0.03942680
0.54927464,0.20712610,0.20598434,0.01280211,0.06522012,0.11549173,0.00006356,0.01312742,0.00818873,0.03413452
0.55527764,0.18830813,0.20696779,0.01167208,0.05919269,0.10189439,0.00005403,0.01170638,0.00696888,0.02945200
0.56128064,0.17285060,0.21091677,0.01074928,0.05421817,0.09022280,0.00004564,0.01050513,0.00589195,0.02535677
0.56728364,0.16056914,0.21765579,0.01002249,0.05023905,0.08036978,0.00003833,0.00951270,0.00495062,0.02181909
0.57328664,0.15123945,0.22695720,0.00947802,0.04718460,0.07220712,0.00003203,0.00871594,0.00413640,0.01880400
0.57928964,0.14460636,0.23854586,0.00910026,0.04497383,0.06559107,0.00002666,0.00810026,0.00344009,0.01627320
0.58529265,0.14039271,0.25210473,0.00887227,0.04351831,0.06036764,0.00002214,0.00765023,0.00285224,0.01418686
0.59129565,0.13830779,0.26728152,0.00877627,0.04272479,0.05637729,0.00001841,0.00735025,0.00236352,0.01250530
0.59729865,0.13805542,0.28369628,0.00879417,0.04249775,0.05345926,0.00001539,0.00718511,0.00196507,0.01119042
0.60330165,0.13934140,0.30094999,0.00890803,0.04274168,0.05145529,0.00001302,0.00714053,0.00164879,0.01020696
0.60930465,0.14188053,0.31863402,0.00910051,0.04336318,0.05021285,0.00001126,0.00720365,0.00140762,0.00952358
0.61530765,0.14540301,0.33634032,0.00935533,0.04427292,0.04958779,0.00001005,0.00736347,0.00123567,0.00911374
0.62131066,0.14966028,0.35367222,0.00965756,0.04538737,0.04944663,0.00000938,0.00761127,0.00112837,0.00895632
0.62731366,0.15443026,0.37025535,0.00999403,0.04663032,0.04966825,0.00000922,0.00794087,0.00108257,0.00903620
0.63331666,0.15952192,0.38574856,0.01035362,0.04793427,0.05014532,0.00000956,0.00834895,0.00109661,0.00934451
0.63931966,0.16477909,0.39985421,0.01072747,0.04924154,0.05078527,0.00001042,0.00883522,0.00117025,0.00987879
0.64532266,0.17008341,0.41232756,0.01110923,0.05050514,0.05151091,0.00001182,0.00940257,0.00130471,0.01064300
0.65132566,0.17535633,0.42298478,0.01149513,0.05168944,0.05226071,0.00001377,0.01005702,0.00150256,0.01164726
0.65732866,0.18056000,0.43170901,0.01188405,0.05277049,0.05298877,0.00001633,0.01080771,0.00176762,0.01290745
0.66333167,0.18569700,0.43845429,0.01227750,0.05373603,0.05366443,0.00001953,0.01166665,0.00210478,0.01444467
0.66933467,0.19080870,0.44324694,0.01267947,0.05458520,0.05427154,0.00002345,0.01264841,0.00251988,0.01628441
0.67533767,0.19597232,0.44618417,0.01309624,0.05532786,0.05480749,0.00002813,0.01376967,0.00301938,0.01845555
0.68134067,0.20129658,0.44742992,0.01353602,0.05598358,0.05528180,0.00003364,0.01504860,0.00361020,0.02098913
0.68734367,0.20691609,0.44720793,0.01400859,0.05658028,0.05571454,0.00004004,0.01650418,0.00429934,0.02391697
0.69334667,0.21298442,0.44579218,0.01452473,0.05715258,0.05613441,0.00004739,0.01815533,0.00509355,0.02727005
0.69934967,0.21966627,0.44349515,0.01509573,0.05773985,0.05657672,0.00005574,0.02001998,0.00599901,0.03107675
0.70535268,0.22712873,0.44065421,0.01573271,0.05838410,0.05708105,0.00006512,0.02211407,0.00702090,0.03536101
0.71135568,0.23553211,0.43761687,0.01644597,0.05912768,0.05768902,0.00007557,0.02445050,0.00816298,0.04014040
0.71735868,0.24502067,0.43472526,0.01724433,0.06001103,0.05844190,0.00008708,0.02703810,0.00942729,0.04542422
0.72336168,0.25571359,0.43230088,0.01813447,0.06107036,0.05937840,0.00009964,0.02988063,0.01081367,0.05121170
0.72936468,0.26769662,0.43062998,0.01912037,0.06233559,0.06053257,0.00011320,0.03297596,0.01231952,0.05749039
0.73536768,0.28101488,0.42995049,0.02020272,0.06382842,0.06193200,0.00012768,0.03631534,0.01393946,0.06423480
0.74137069,0.29566709,0.43044100,0.02137863,0.06556084,0.06359629,0.00014299,0.03988288,0.01566516,0.07140544
0.74737369,0.31160167,0.43221240,0.02264126,0.06753394,0.06553598,0.00015899,0.04365541,0.01748523,0.07894830
0.75337669,0.32871494,0.43530249,0.02397980,0.06973725,0.06775187,0.00017551,0.04760246,0.01938518,0.08679482
0.75937969,0.34685157,0.43967396,0.02537950,0.07214858,0.07023484,0.00019236,0.05168675,0.02134758,0.09486249
0.76538269,0.36580745,0.44521573,0.02682194,0.07473434,0.07296615,0.00020931,0.05586486,0.02335225,0.10305598
0.77138569,0.38533477,0.45174771,0.02828544,0.07745042,0.07591819,0.00022612,0.06008835,0.02537664,0.11126893
0.77738869,0.40514944,0.45902862,0.02974567,0.08024355,0.07905569,0.00024252,0.06430510,0.02739627,0.11938629
0.78339170,0.42494016,0.46676669,0.03117641,0.08305307,0.08233731,0.00025825,0.06846094,0.02938530,0.12728710
0.78939470,0.44437924,0.47463248,0.03255038,0.08581303,0.08571745,0.00027302,0.07250150,0.03131718,0.13484778
0.79539770,0.46313423,0.48227349,0.03384021,0.08845463,0.08914835,0.00028657,0.07637411,0.03316534,0.14194564
0.80140070,0.48088018,0.48932954,0.03501939,0.09090870,0.09258224,0.00029863,0.08002978,0.03490396,0.14846255
0.80740370,0.49731173,0.49544848,0.03606330,0.09310831,0.09597348,0.00030896,0.08342505,0.03650863,0.15428861
0.81340670,0.51215455,0.50030123,0.03695007,0.09499121,0.09928064,0.00031735,0.08652374,0.03795710,0.15932562
0.81940970,0.52517552,0.50359564,0.03766146,0.09650217,0.10246830,0.00032363,0.08929834,0.03922988,0.16349024
0.82541271,0.53619116,0.50508837,0.03818352,0.09759493,0.10550861,0.00032766,0.09173106,0.04031075,0.16671669
0.83141571,0.54507395,0.50459439,0.03850711,0.09823384,0.10838250,0.00032936,0.09381450,0.04118722,0.16895878
0.83741871,0.55175619,0.50199360,0.03862822,0.09839500,0.11108050,0.00032869,0.09555176,0.04185078,0.17019130
0.84342171,0.55623126,0.49723447,0.03854806,0.09806701,0.11360318,0.00032567,0.09695608,0.04229700,0.17041065
0.84942471,0.55855231,0.49033439,0.03827295,0.09725111,0.11596119,0.00032036,0.09805003,0.04252559,0.16963470
0.85542771,0.55882850,0.48137715,0.03781400,0.09596097,0.11817502,0.00031287,0.09886416,0.04254018,0.16790184
0.86143072,0.55721904,0.47050744,0.03718659,0.09422191,0.12027442,0.00030337,0.09943525,0.04234808,0.16526946
0.86743372,0.55392546,0.45792312,0.03640966,0.09206982,0.12229768,0.00029204,0.09980436,0.04195989,0.16181172
0.87343672,0.54918260,0.44386542,0.03550494,0.08954979,0.12429083,0.00027911,0.10001455,0.04138901,0.15761692
0.87943972,0.54324885,0.42860795,0.03449602,0.08671444,0.12630680,0.00026485,0.10010858,0.04065114,0.15278453
0.88544272,0.53639623,0.41244488,0.03340748,0.08362221,0.12840464,0.00024951,0.10012666,0.03976376,0.14742200
0.89144572,0.52890087,0.39567921,0.03226390,0.08033555,0.13064898,0.00023337,0.10010437,0.03874555,0.14164166
0.89744872,0.52103440,0.37861145,0.03108908,0.07691918,0.13310958,0.00021672,0.10007087,0.03761592,0.13555763
0.90345173,0.51305667,0.36152943,0.02990522,0.07343851,0.13586121,0.00019981,0.10004751,0.03639452,0.12928303
0.90945473,0.50521012,0.34469967,0.02873234,0.06995820,0.13898362,0.00018291,0.10004695,0.03510093,0.12292760
0.91545773,0.49771598,0.32836056,0.02758776,0.06654099,0.14256178,0.00016625,0.10007269,0.03375431,0.11659565
0.92146073,0.49077242,0.31271763,0.02648584,0.06324672,0.14668617,0.00015004,0.10011929,0.03237322,0.11038461
0.92746373,0.48455446,0.29794095,0.02543783,0.06013171,0.15145296,0.00013447,0.10017299,0.03097552,0.10438395
0.93346673,0.47921552,0.28416462,0.02445189,0.05724827,0.15696418,0.00011968,0.10021289,0.02957833,0.09867469
0.93946973,0.47489024,0.27148816,0.02353333,0.05464451,0.16332746,0.00010580,0.10021245,0.02819814,0.09332927
0.94547274,0.47169824,0.25997955,0.02268491,0.05236432,0.17065543,0.00009293,0.10014141,0.02685087,0.08841183
0.95147574,0.46974838,0.24967960,0.02190729,0.05044742,0.17906443,0.00008112,0.09996775,0.02555214,0.08397873
0.95747874,0.46914295,0.24060713,0.02119950,0.04892962,0.18867265,0.00007043,0.09965989,0.02431741,0.08007938
0.96348174,0.46998155,0.23276475,0.02055954,0.04784298,0.19959750,0.00006088,0.09918869,0.02316232,0.07675705
0.96948474,0.47236414,0.22614465,0.01998487,0.04721609,0.21195215,0.00005245,0.09852938,0.02210287,0.07404985
0.97548774,0.47639302,0.22073415,0.01947299,0.04707423,0.22584147,0.00004514,0.09766315,0.02115574,0.07199157
0.98149075,0.48217356,0.21652061,0.01902188,0.04743951,0.24135729,0.00003894,0.09657847,0.02033846,0.07061245
0.98749375,0.48981353,0.21349544,0.01863040,0.04833091,0.25857323,0.00003380,0.09527189,0.01966966,0.06993979
0.99349675,0.49942113,0.21165711,0.01829860,0.04976426,0.27753936,0.00002971,0.09374852,0.01916917,0.06999837
0.99949975,0.51110179,0.21101293,0.01802791,0.05175214,0.29827697,0.00002663,0.09202195,0.01885814,0.07081066
1.00550275,0.52495403,0.21157970,0.01782126,0.05430366,0.32077363,0.00002454,0.09011386,0.01875898,0.07239676
1.01150575,0.54106463,0.21338314,0.01768305,0.05742431,0.34497909,0.00002343,0.08805313,0.01889534,0.07477421
1.01750875,0.55950343,0.21645634,0.01761901,0.06111569,0.37080225,0.00002330,0.08587472,0.01929184,0.07795754
1.02351176,0.58031824,0.22083725,0.01763604,0.06537525,0.39810937,0.00002413,0.08361828,0.01997379,0.08195766
1.02951476,0.60352999,0.22656549,0.01774189,0.07019612,0.42672407,0.00002595,0.08132662,0.02096673,0.08678110
1.03551776,0.62912872,0.23367861,0.01794481,0.07556686,0.45642898,0.00002879,0.07904406,0.02229583,0.09242914
1.04152076,0.65707034,0.24220803,0.01825316,0.08147136,0.48696936,0.00003266,0.07681484,0.02398518,0.09889684
1.04752376,0.68727460,0.25217491,0.01867497,0.08788872,0.51805854,0.00003762,0.07468157,0.02605691,0.10617208
1.05352676,0.71962422,0.26358603,0.01921746,0.09479324,0.54938515,0.00004370,0.07268386,0.02853022,0.11423445
1.05952976,0.75396523,0.27642993,0.01988666,0.10215434,0.58062178,0.00005094,0.07085711,0.03142026,0.12305440
1.06553277,0.79010841,0.29067343,0.02068692,0.10993665,0.61143495,0.00005939,0.06923152,0.03473698,0.13259222
1.07153577,0.82783183,0.30625868,0.02162054,0.11810007,0.64149569,0.00006908,0.06783136,0.03848396,0.14279733
1.07753877,0.86688422,0.32310078,0.02268741,0.12659980,0.67049061,0.00008004,0.06667444,0.04265717,0.15360765
1.08354177,0.90698896,0.34108619,0.02388475,0.13538648,0.69813257,0.00009226,0.06577190,0.04724396,0.16494927
1.08954477,0.94784868,0.36007184,0.02520689,0.14440635,0.72417082,0.00010575,0.06512809,0.05222201,0.17673628
1.09554777,0.98915016,0.37988517,0.02664516,0.15360145,0.74839985,0.00012047,0.06474083,0.05755869,0.18887112
1.10155078,1.03056939,0.40032505,0.02818786,0.16290987,0.77066662,0.00013636,0.06460165,0.06321056,0.20124514
1.10755378,1.07177684,0.42116368,0.02982038,0.17226622,0.79087591,0.00015335,0.06469639,0.06912329,0.21373971
1.11355678,1.11244283,0.44214946,0.03152538,0.18160214,0.80899341,0.00017133,0.06500576,0.07523199,0.22622775
1.11955978,1.15224292,0.46301086,0.03328309,0.19084709,0.82504649,0.00019018,0.06550615,0.08146194,0.23857564
1.12556278,1.19086344,0.48346124,0.03507179,0.19992928,0.83912264,0.00020974,0.06617049,0.08772986,0.25064574
1.13156578,1.22800714,0.50320461,0.03686827,0.20877702,0.85136562,0.00022985,0.06696916,0.09394558,0.26229911
1.13756878,1.26339899,0.52194214,0.03864844,0.21732011,0.86196962,0.00025034,0.06787099,0.10001423,0.27339872
1.14357179,1.29679205,0.53937935,0.04038805,0.22549171,0.87117155,0.00027104,0.06884438,0.10583875,0.28381282
1.14957479,1.32797340,0.55523377,0.04206333,0.23323034,0.87924204,0.00029179,0.06985831,0.11132277,0.29341842
1.15557779,1.35677004,0.56924277,0.04365177,0.24048204,0.88647534,0.00031243,0.07088347,0.11637366,0.30210474
1.16158079,1.38305449,0.58117136,0.04513281,0.24720277,0.89317871,0.00033288,0.07189331,0.12090574,0.30977651
1.16758379,1.40674988,0.59081962,0.04648847,0.25336068,0.89966159,0.00035306,0.07286507,0.12484339,0.31635689
1.17358679,1.42783431,0.59802940,0.04770399,0.25893841,0.90622513,0.00037297,0.07378066,0.12812399,0.32178990
1.17958979,1.44634415,0.60269007,0.04876828,0.26393510,0.91315223,0.00039269,0.07462753,0.13070053,0.32604225
1.18559280,1.46237582,0.60474296,0.04967425,0.26836802,0.92069863,0.00041236,0.07539921,0.13254382,0.32910440
1.19159580,1.47608603,0.60418421,0.05041905,0.27227382,0.92908523,0.00043222,0.07609580,0.13364402,0.33099080
1.19759880,1.48768996,0.60106597,0.05100412,0.27570905,0.93849178,0.00045260,0.07672414,0.13401157,0.33173936
1.20360180,1.49745740,0.59549564,0.05143505,0.27875003,0.94905213,0.00047392,0.07729775,0.13367736,0.33140993
1.20960480,1.50570660,0.58763334,0.05172134,0.28149192,0.96085117,0.00049670,0.07783644,0.13269212,0.33008215
1.21560780,1.51279600,0.57768740,0.05187597,0.28404688,0.97392328,0.00052151,0.07836571,0.13112499,0.32785251
1.22161081,1.51911380,0.56590830,0.05191487,0.28654151,0.98825244,0.00054904,0.07891579,0.12906149,0.32483085
1.22761381,1.52506570,0.55258100,0.05185628,0.28911325,1.00377362,0.00057999,0.07952044,0.12660066,0.32113643
1.23361681,1.53106112,0.53801616,0.05172001,0.29190622,1.02037555,0.00061509,0.08021557,0.12385173,0.31689383
1.23961981,1.53749825,0.52254048,0.05152670,0.29506625,1.03790443,0.00065509,0.08103754,0.12093038,0.31222869
