energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
3.02851426,2.06142709,0.34473406,0.02619750,0.06726821,0.14681560,0.05732698,0.25969397,0.69276533,1.29192585
3.03451726,1.99292219,0.33751043,0.02530290,0.06625601,0.14113201,0.05654329,0.25723599,0.67314409,1.24363522
3.04052026,1.92660493,0.33044819,0.02446088,0.06510908,0.13572209,0.05586543,0.25535563,0.65404754,1.19654031
3.04652326,1.86328789,0.32363422,0.02368561,0.06385735,0.13066201,0.05532108,0.25417150,0.63575263,1.15113034
3.05252626,1.80374885,0.31716516,0.02299019,0.06253509,0.12601835,0.05493814,0.25379679,0.61851930,1.10787095
3.05852926,1.74871379,0.31114451,0.02238653,0.06117941,0.12184719,0.05474344,0.25433796,0.60258303,1.06719438
3.06453227,1.69884087,0.30567906,0.02188524,0.05982861,0.11819338,0.05476133,0.25589356,0.58814766,1.02949042
3.07053527,1.65470575,0.30087493,0.02149555,0.05852042,0.11509015,0.05501225,0.25855343,0.57537913,0.99509839
3.07653827,1.61678881,0.29683331,0.02122534,0.05729029,0.11255888,0.05551127,0.26239794,0.56439996,0.96430050
3.08254127,1.58546430,0.29364614,0.02108102,0.05616966,0.11060918,0.05626675,0.26749747,0.55528503,0.93731654
3.08854427,1.56099188,0.29139197,0.02106758,0.05518450,0.10923910,0.05727924,0.27391165,0.54805866,0.91429998
3.09454727,1.54351051,0.29013205,0.02118855,0.05435404,0.10843559,0.05854055,0.28168868,0.54269305,0.89533557
3.10055028,1.53303468,0.28990698,0.02144595,0.05368980,0.10817510,0.06003322,0.29086421,0.53910839,0.88043827
3.10655328,1.52945305,0.29073387,0.02184023,0.05319500,0.10842438,0.06173032,0.30146004,0.53717444,0.86955347
3.11255628,1.53252931,0.29260426,0.02237017,0.05286435,0.10914129,0.06359568,0.31348234,0.53671368,0.86255841
3.11855928,1.54190518,0.29548271,0.02303283,0.05268422,0.11027586,0.06558454,0.32691960,0.53750585,0.85926452
3.12456228,1.55710536,0.29930630,0.02382333,0.05263323,0.11177132,0.06764458,0.34174015,0.53929386,0.85942084
3.13056528,1.57754434,0.30398485,0.02473479,0.05268311,0.11356526,0.06971738,0.35788942,0.54179083,0.86271807
3.13656828,1.60253494,0.30940201,0.02575815,0.05279999,0.11559079,0.07174015,0.37528719,0.54468797,0.86879351
3.14257129,1.63129851,0.31541711,0.02688207,0.05294587,0.11777778,0.07364778,0.39382478,0.54766329,0.87723664
3.14857429,1.66297670,0.32186776,0.02809281,0.05308021,0.12005404,0.07537503,0.41336268,0.55039054,0.88759532
3.15457729,1.69664480,0.32857318,0.02937426,0.05316175,0.12234663,0.07685874,0.43372862,0.55254840,0.89938278
3.16058029,1.73132656,0.33533804,0.03070789,0.05315020,0.12458298,0.07804012,0.45471653,0.55382949,0.91208522
3.16658329,1.76601054,0.34195696,0.03207295,0.05300794,0.12669216,0.07886683,0.47608659,0.55394892,0.92517023
3.17258629,1.79966781,0.34821932,0.03344663,0.05270159,0.12860602,0.07929485,0.49756651,0.55265217,0.93809585
3.17858929,1.83127091,0.35391445,0.03480442,0.05220324,0.13026027,0.07929005,0.51885432,0.54972204,0.95032034
3.18459230,1.85981392,0.35883699,0.03612055,0.05149159,0.13159561,0.07882935,0.53962273,0.54498450,0.96131255
3.19059530,1.88433320,0.36279223,0.03736847,0.05055261,0.13255866,0.07790147,0.55952506,0.53831317,0.97056279
3.19659830,1.90392852,0.36560142,0.03852152,0.04938000,0.13310287,0.07650722,0.57820271,0.52963247,0.97759388
3.20260130,1.91778408,0.36710670,0.03955361,0.04797525,0.13318936,0.07465930,0.59529391,0.51891923,0.98197229
3.20860430,1.92518874,0.36717567,0.04043994,0.04634739,0.13278755,0.07238167,0.61044359,0.50620285,0.98331888
3.21460730,1.92555489,0.36570527,0.04115779,0.04451247,0.13187574,0.06970850,0.62331395,0.49156389,0.98131899
3.22061031,1.91843533,0.36262499,0.04168718,0.04249273,0.13044150,0.06668283,0.63359529,0.47513137,0.97573151
3.22661331,1.90353730,0.35789911,0.04201166,0.04031565,0.12848191,0.06335485,0.64101672,0.45707877,0.96639637
3.23261631,1.88073322,0.35152805,0.04211882,0.03801281,0.12600356,0.05978012,0.64535615,0.43761888,0.95324040
3.23861931,1.85006743,0.34354864,0.04200083,0.03561864,0.12302248,0.05601759,0.64644909,0.41699784,0.93628089
3.24462231,1.81175858,0.33403329,0.04165476,0.03316920,0.11956377,0.05212770,0.64419598,0.39548841,0.91562690
3.25062531,1.76619733,0.32308821,0.04108278,0.03070098,0.11566108,0.04817048,0.63856737,0.37338284,0.89147799
3.25662831,1.71393928,0.31085055,0.04029219,0.02824976,0.11135594,0.04420388,0.62960693,0.35098553,0.86412042
3.26263132,1.65569327,0.29748480,0.03929523,0.02584960,0.10669684,0.04028228,0.61743195,0.32860570,0.83392076
3.26863432,1.59230519,0.28317831,0.03810881,0.02353202,0.10173827,0.03645529,0.60223130,0.30655026,0.80131722
3.27463732,1.52473800,0.26813643,0.03675396,0.02132533,0.09653958,0.03276680,0.58426088,0.28511719,0.76680891
3.28064032,1.45404841,0.25257724,0.03525529,0.01925415,0.09116377,0.02925441,0.56383680,0.26458937,0.73094328
3.28664332,1.38136113,0.23672615,0.03364023,0.01733912,0.08567622,0.02594916,0.54132649,0.24522925,0.69430245
3.29264632,1.30784158,0.22081058,0.03193827,0.01559681,0.08014347,0.02287548,0.51713815,0.22727420,0.65748858
3.29864932,1.23466793,0.20505502,0.03018007,0.01403976,0.07463197,0.02005153,0.49170903,0.21093278,0.62110905
3.30465233,1.16300356,0.18967648,0.02839670,0.01267671,0.06920695,0.01748968,0.46549291,0.19638185,0.58576186
3.31065533,1.09397077,0.17488063,0.02661877,0.01151293,0.06393135,0.01519722,0.43894748,0.18376455,0.55202168
3.31665833,1.02862668,0.16085862,0.02487569,0.01055066,0.05886496,0.01317717,0.41252195,0.17318909,0.52042713
3.32266133,0.96794201,0.14778484,0.02319504,0.00978960,0.05406359,0.01142922,0.38664545,0.16472843,0.49146952
3.32866433,0.91278336,0.13581543,0.02160196,0.00922750,0.04957857,0.00995071,0.36171663,0.15842053,0.46558347
3.33466733,0.86389952,0.12508771,0.02011874,0.00886078,0.04545628,0.00873756,0.33809476,0.15426947,0.44313952
3.34067034,0.82191189,0.11572031,0.01876453,0.00868510,0.04173790,0.00778522,0.31609268,0.15224707,0.42443893
3.34667334,0.78730925,0.10781410,0.01755511,0.00869603,0.03845937,0.00708948,0.29597160,0.15229507,0.40971067
3.35267634,0.76044679,0.10145357,0.01650292,0.00888964,0.03565135,0.00664720,0.27793798,0.15432786,0.39911051
3.35867934,0.74154894,0.09670874,0.01561705,0.00926310,0.03333945,0.00645691,0.26214240,0.15823561,0.39272215
3.36468234,0.73071593,0.09363722,0.01490348,0.00981523,0.03154440,0.00651924,0.24868027,0.16388781,0.39056012
3.37068534,0.72793311,0.09228636,0.01436530,0.01054701,0.03028232,0.00683720,0.23759431,0.17113701,0.39257421
3.37668834,0.73308284,0.09269537,0.01400307,0.01146202,0.02956504,0.00741621,0.22887840,0.17982300,0.39865519
3.38269135,0.74595790,0.09489706,0.01381515,0.01256677,0.02940033,0.00826409,0.22248269,0.18977687,0.40864139
3.38869435,0.76627584,0.09891923,0.01379815,0.01387102,0.02979214,0.00939071,0.21831957,0.20082536,0.42232588
3.39469735,0.79369348,0.10478548,0.01394725,0.01538784,0.03074078,0.01080755,0.21627015,0.21279500,0.43946393
3.40070035,0.82782092,0.11251538,0.01425664,0.01713363,0.03224300,0.01252711,0.21619109,0.22551607,0.45978034
3.40670335,0.86823422,0.12212391,0.01471980,0.01912790,0.03429206,0.01456211,0.21792124,0.23882628,0.48297649
3.41270635,0.91448642,0.13362026,0.01532980,0.02139290,0.03687763,0.01692456,0.22128811,0.25257396,0.50873674
3.41870935,0.96611626,0.14700577,0.01607955,0.02395297,0.03998571,0.01962480,0.22611371,0.26662066,0.53673407
3.42471236,1.02265440,0.16227137,0.01696187,0.02683376,0.04359853,0.02267041,0.23221968,0.28084297,0.56663482
3.43071536,1.08362693,0.17939444,0.01796962,0.03006111,0.04769431,0.02606509,0.23943159,0.29513363,0.59810240
3.43671836,1.14855629,0.19833520,0.01909567,0.03365980,0.05224721,0.02980761,0.24758231,0.30940165,0.63080007
3.44272136,1.21695967,0.21903308,0.02033285,0.03765206,0.05722712,0.03389075,0.25651438,0.32357158,0.66439277
3.44872436,1.28834532,0.24140295,0.02167377,0.04205595,0.06259968,0.03830043,0.26608143,0.33758187,0.69854818
3.45472736,1.36220725,0.26533174,0.02311068,0.04688361,0.06832629,0.04301497,0.27614882,0.35138241,0.73293717
3.46073037,1.43801901,0.29067548,0.02463525,0.05213955,0.07436424,0.04800456,0.28659334,0.36493136,0.76723384
3.46673337,1.51522719,0.31725721,0.02623833,0.05781889,0.08066699,0.05323104,0.29730240,0.37819149,0.80111539
3.47273637,1.59324543,0.34486586,0.02790973,0.06390590,0.08718455,0.05864795,0.30817262,0.39112619,0.83426217
3.47873937,1.67144982,0.37325632,0.02963803,0.07037263,0.09386396,0.06420091,0.31910821,0.40369543,0.86635803
3.48474237,1.74917624,0.40215098,0.03141038,0.07717802,0.10064993,0.06982834,0.33001902,0.41585191,0.89709116
3.49074537,1.82572043,0.43124271,0.03321246,0.08426736,0.10748553,0.07546254,0.34081883,0.42753768,0.92615582
3.49674837,1.90034115,0.46019939,0.03502837,0.09157234,0.11431296,0.08103105,0.35142356,0.43868154,0.95325476
3.50275138,1.97226681,0.48866994,0.03684074,0.09901163,0.12107440,0.08645836,0.36174994,0.44919733,0.97810255
3.50875438,2.04070562,0.51629170,0.03863081,0.10649209,0.12771275,0.09166778,0.37171450,0.45898336,1.00042981
3.51475738,2.10485906,0.54269902,0.04037871,0.11391061,0.13417252,0.09658353,0.38123303,0.46792313,1.01998801
3.52076038,2.16393837,0.56753268,0.04206372,0.12115646,0.14040052,0.10113286,0.39022053,0.47588725,1.03655485
3.52676338,2.21718332,0.59044991,0.04366468,0.12811428,0.14634654,0.10524826,0.39859164,0.48273670,1.04993988
3.53276638,2.26388255,0.61113443,0.04516041,0.13466736,0.15196395,0.10886946,0.40626155,0.48832715,1.05998994
3.53876938,2.30339449,0.62930633,0.04653026,0.14070127,0.15721013,0.11194536,0.41314727,0.49251430,1.06659424
3.54477239,2.33516775,0.64473108,0.04775456,0.14610764,0.16204683,0.11443561,0.41916923,0.49515985,1.06968865
3.55077539,2.35875998,0.65722742,0.04881522,0.15078783,0.16644041,0.11631191,0.42425308,0.49613794,1.06925880
3.55677839,2.37385408,0.66667368,0.04969617,0.15465648,0.17036199,0.11755888,0.42833150,0.49534156,1.06534187
3.56278139,2.38027093,0.67301221,0.05038390,0.15764458,0.17378750,0.11817452,0.43134609,0.49268880,1.05802669
3.56878439,2.37797780,0.67625169,0.05086778,0.15970205,0.17669771,0.11817020,0.43324902,0.48812834,1.04745211
3.57478739,2.36709193,0.67646724,0.05114046,0.16079964,0.17907818,0.11757026,0.43400452,0.48164413,1.03380367
3.58079040,2.34787906,0.67379818,0.05119806,0.16093003,0.18091924,0.11641108,0.43358997,0.47325880,1.01730848
3.58679340,2.32074698,0.66844374,0.05104028,0.16010809,0.18221603,0.11473992,0.43199674,0.46303577,0.99822868
3.59279640,2.28623423,0.66065669,0.05067046,0.15837029,0.18296851,0.11261338,0.42923056,0.45107974,0.97685369
3.59879940,2.24499475,0.65073541,0.05009541,0.15577327,0.18318158,0.11009562,0.42531153,0.43753574,0.95349160
3.60480240,2.19777913,0.63901467,0.04932526,0.15239168,0.18286529,0.10725646,0.42027378,0.42258668,0.92846013
3.61080540,2.14541339,0.62585555,0.04837313,0.14831529,0.18203500,0.10416947,0.41416478,0.40644946,0.90207765
3.61680840,2.08877652,0.61163502,0.04725477,0.14364575,0.18071176,0.10091001,0.40704445,0.38936991,0.87465464
3.62281141,2.02877758,0.59673566,0.04598809,0.13849284,0.17892255,0.09755344,0.39898396,0.37161684,0.84648606
3.62881441,1.96633369,0.58153582,0.04459267,0.13297068,0.17670058,0.09417345,0.39006450,0.35347529,0.81784493
3.63481741,1.90234949,0.56640073,0.04308924,0.12719395,0.17408555,0.09084064,0.38037591,0.33523948,0.78897747
3.64082041,1.83769906,0.55167475,0.04149919,0.12127426,0.17112372,0.08762136,0.37001528,0.31720558,0.76009982
3.64682341,1.77321058,0.53767507,0.03984404,0.11531692,0.16786790,0.08457673,0.35908556,0.29966464,0.73139654
3.65282641,1.70965420,0.52468672,0.03814497,0.10941819,0.16437721,0.08176199,0.34769416,0.28289588,0.70302077
3.65882941,1.64773289,0.51295909,0.03642237,0.10366305,0.16071652,0.07922601,0.33595163,0.26716058,0.67509583
3.66483242,1.58807631,0.50270381,0.03469553,0.09812363,0.15695568,0.07701103,0.32397027,0.25269660,0.64771812
3.67083542,1.53123709,0.49409362,0.03298226,0.09285829,0.15316840,0.07515249,0.31186279,0.23971369,0.62096088
3.67683842,1.47768918,0.48726225,0.03129869,0.08791132,0.14943080,0.07367900,0.29974086,0.22838964,0.59487857
3.68284142,1.42782749,0.48230479,0.02965907,0.08331316,0.14581969,0.07261226,0.28771366,0.21886725,0.56951134
3.68884442,1.38196844,0.47927850,0.02807569,0.07908123,0.14241051,0.07196711,0.27588633,0.21125202,0.54488941
3.69484742,1.34035062,0.47820364,0.02655875,0.07522100,0.13927514,0.07175144,0.26435828,0.20561063,0.52103686
3.70085043,1.30313541,0.47906422,0.02511644,0.07172755,0.13647954,0.07196605,0.25322151,0.20197013,0.49797479
3.70685343,1.27040706,0.48180854,0.02375491,0.06858711,0.13408130,0.07260456,0.24255880,0.20031769,0.47572343
3.71285643,1.24217232,0.48634951,0.02247834,0.06577886,0.13212735,0.07365320,0.23244197,0.20060103,0.45430335
3.71885943,1.21835966,0.49256477,0.02128909,0.06327659,0.13065179,0.07509060,0.22293019,0.20272939,0.43373567
3.72486243,1.19881839,0.50029679,0.02018777,0.06105032,0.12967404,0.07688767,0.21406846,0.20657508,0.41404135
3.73086543,1.18331814,0.50935313,0.01917338,0.05906779,0.12919743,0.07900757,0.20588630,0.21197576,0.39523984
3.73686843,1.17154928,0.51950722,0.01824348,0.05729569,0.12920833,0.08140579,0.19839689,0.21873719,0.37734718
3.74287144,1.16312479,0.53049975,0.01739431,0.05570070,0.12967585,0.08403052,0.19159656,0.22663685,0.36037392
3.74887444,1.15758430,0.54204118,0.01662102,0.05425040,0.13055227,0.08682322,0.18546489,0.23542815,0.34432311
3.75487744,1.15440067,0.55381545,0.01591777,0.05291382,0.13177414,0.08971956,0.17996529,0.24484542,0.32918859
3.76088044,1.15298953,0.56548509,0.01527797,0.05166194,0.13326414,0.09265061,0.17504629,0.25460964,0.31495383
3.76688344,1.15272186,0.57669778,0.01469448,0.05046801,0.13493351,0.09554442,0.17064338,0.26443476,0.30159149
3.77288644,1.15293973,0.58709448,0.01415975,0.04930775,0.13668514,0.09832787,0.16668148,0.27403462,0.28906386
3.77888944,1.15297463,0.59631866,0.01366609,0.04815946,0.13841711,0.10092874,0.16307782,0.28313020,0.27732413
3.78489245,1.15216800,0.60402664,0.01320586,0.04700414,0.14002656,0.10327804,0.15974531,0.29145712,0.26631856
3.79089545,1.14989324,0.60989854,0.01277168,0.04582552,0.14141367,0.10531235,0.15659616,0.29877307,0.25598931
3.79689845,1.14557807,0.61364935,0.01235662,0.04461015,0.14248570,0.10697615,0.15354555,0.30486487,0.24627801
3.80290145,1.13872646,0.61503955,0.01195443,0.04334741,0.14316079,0.10822404,0.15051535,0.30955498,0.23712952
3.80890445,1.12893877,0.61388493,0.01155967,0.04202962,0.14337134,0.10902271,0.14743759,0.31270708,0.22849600
3.81490745,1.11592931,0.61006481,0.01116792,0.04065207,0.14306692,0.10935249,0.14425754,0.31423052,0.22034081
3.82091046,1.09954011,0.60352836,0.01077584,0.03921303,0.14221641,0.10920848,0.14093636,0.31408338,0.21264197
3.82691346,1.07975027,0.59429854,0.01038131,0.03771377,0.14080938,0.10860115,0.13745306,0.31227394,0.20539521
3.83291646,1.05668032,0.58247341,0.00998347,0.03615847,0.13885664,0.10755629,0.13380582,0.30886059,0.19861610
3.83891946,1.03059117,0.56822469,0.00958270,0.03455414,0.13638983,0.10611439,0.13001252,0.30394993,0.19234132
3.84492246,1.00187768,0.55179348,0.00918064,0.03291043,0.13346020,0.10432934,0.12611060,0.29769334,0.18662899
3.85092546,0.97105712,0.53348339,0.00878007,0.03123933,0.13013653,0.10226658,0.12215607,0.29028200,0.18155786
3.85692846,0.93875301,0.51365136,0.00838485,0.02955484,0.12650239,0.10000081,0.11822199,0.28194064,0.17722558
3.86293147,0.90567503,0.49269649,0.00799974,0.02787259,0.12265277,0.09761310,0.11439628,0.27292024,0.17374602
3.86893447,0.87259600,0.47104748,0.00763027,0.02620938,0.11869035,0.09518794,0.11077909,0.26348999,0.17124577
3.87493747,0.84032692,0.44914925,0.00728254,0.02458267,0.11472147,0.09280988,0.10747984,0.25392895,0.16986006
3.88094047,0.80969120,0.42744926,0.00696305,0.02301007,0.11085209,0.09056033,0.10461404,0.24451757,0.16972816
3.88694347,0.78149914,0.40638417,0.00667847,0.02150885,0.10718383,0.08851441,0.10229998,0.23552963,0.17098856
3.89294647,0.75652374,0.38636739,0.00643548,0.02009549,0.10381031,0.08673801,0.10065547,0.22722471,0.17377411
3.89894947,0.73547868,0.36777800,0.00624057,0.01878520,0.10081401,0.08528533,0.09979470,0.21984162,0.17820728
3.90495248,0.71899931,0.35095140,0.00609985,0.01759162,0.09826353,0.08419684,0.09982532,0.21359290,0.18439569
3.91095548,0.70762712,0.33617196,0.00601894,0.01652646,0.09621171,0.08349788,0.10084570,0.20866058,0.19242814
3.91695848,0.70179808,0.32366794,0.00600282,0.01559936,0.09469432,0.08319780,0.10294260,0.20519324,0.20237124
3.92296148,0.70183506,0.31360850,0.00605569,0.01481774,0.09372959,0.08328988,0.10618912,0.20330443,0.21426658
3.92896448,0.70794417,0.30610305,0.00618091,0.01418675,0.09331841,0.08375184,0.11064293,0.20307240,0.22812875
3.93496748,0.72021485,0.30120242,0.00638094,0.01370929,0.09344531,0.08454698,0.11634493,0.20454086,0.24394402
3.94097049,0.73862340,0.29890192,0.00665724,0.01338613,0.09407998,0.08562597,0.12331814,0.20772086,0.26166979
3.94697349,0.76303943,0.29914575,0.00701030,0.01321601,0.09517938,0.08692899,0.13156693,0.21259341,0.28123476
3.95297649,0.79323469,0.30183263,0.00743961,0.01319583,0.09669024,0.08838839,0.14107658,0.21911265,0.30253981
3.95897949,0.82889378,0.30682209,0.00794365,0.01332080,0.09855185,0.08993151,0.15181309,0.22720944,0.32545952
3.96498249,0.86962619,0.31394124,0.00851992,0.01358468,0.10069902,0.09148369,0.16372335,0.23679498,0.34984434
3.97098549,0.91497903,0.32299163,0.00916500,0.01397985,0.10306501,0.09297124,0.17673560,0.24776445,0.37552323
3.97698849,0.96445028,0.33375587,0.00987460,0.01449757,0.10558444,0.09432430,0.19076029,0.26000043,0.40230696
3.98299150,1.01750180,0.34600394,0.01064365,0.01512802,0.10819591,0.09547941,0.20569130,0.27337589,0.42999170
3.98899450,1.07357215,0.35949890,0.01146638,0.01586045,0.11084429,0.09638178,0.22140756,0.28775679,0.45836313
3.99499750,1.13208876,0.37400184,0.01233645,0.01668325,0.11348264,0.09698700,0.23777517,0.30300425,0.48720081
4.00100050,1.19247937,0.38927620,0.01324710,0.01758397,0.11607367,0.09726239,0.25464990,0.31897612,0.51628284
4.00700350,1.25418257,0.40509124,0.01419129,0.01854939,0.11859066,0.09718768,0.27188014,0.33552821,0.54539061
4.01300650,1.31665738,0.42122493,0.01516186,0.01956558,0.12101789,0.09675517,0.28931022,0.35251513,0.57431362
4.01900950,1.37939170,0.43746605,0.01615173,0.02061794,0.12335053,0.09596939,0.30678414,0.36979074,0.60285419
4.02501251,1.44190971,0.45361576,0.01715406,0.02169125,0.12559411,0.09484619,0.32414935,0.38720853,0.63083189
4.03101551,1.50377785,0.46948875,0.01816243,0.02276981,0.12776346,0.09341146,0.34126082,0.40462182,0.65808744
4.03701851,1.56460954,0.48491391,0.01917099,0.02383757,0.12988137,0.09169948,0.35798488,0.42188394,0.68448613
4.04302151,1.62406833,0.49973464,0.02017461,0.02487832,0.13197688,0.08975099,0.37420298,0.43884850,0.70992027
4.04902451,1.68186944,0.51380901,0.02116899,0.02587586,0.13408334,0.08761113,0.38981491,0.45536975,0.73431076
4.05502751,1.73777953,0.52700955,0.02215071,0.02681432,0.13623639,0.08532731,0.40474154,0.47130315,0.75760744
4.06103052,1.79161477,0.53922293,0.02311727,0.02767839,0.13847178,0.08294717,0.41892683,0.48650603,0.77978838
4.06703352,1.84323709,0.55034947,0.02406705,0.02845365,0.14082333,0.08051660,0.43233895,0.50083850,0.80085779
4.07303652,1.89254876,0.56030250,0.02499929,0.02912687,0.14332093,0.07807806,0.44497049,0.51416453,0.82084283
4.07903952,1.93948563,0.56900757,0.02591390,0.02968629,0.14598868,0.07566913,0.45683773,0.52635307,0.83978937
4.08504252,1.98400913,0.57640161,0.02681137,0.03012191,0.14884342,0.07332141,0.46797896,0.53727949,0.85775683
4.09104552,2.02609769,0.58243207,0.02769258,0.03042571,0.15189346,0.07105979,0.47845194,0.54682695,0.87481251
4.09704852,2.06573801,0.58705604,0.02855855,0.03059183,0.15513768,0.06890203,0.48833063,0.55488799,0.89102558
4.10305153,2.10291668,0.59023945,0.02941030,0.03061673,0.15856512,0.06685881,0.49770141,0.56136615,0.90646126
4.10905453,2.13761295,0.59195654,0.03024862,0.03049920,0.16215489,0.06493401,0.50665885,0.56617774,0.92117550
4.11505753,2.16979310,0.59218943,0.03107389,0.03024038,0.16587661,0.06312535,0.51530152,0.56925367,0.93521040
4.12106053,2.19940692,0.59092815,0.03188597,0.02984368,0.16969118,0.06142531,0.52372773,0.57054137,0.94859099
4.12706353,2.22638672,0.58817092,0.03268411,0.02931462,0.17355211,0.05982222,0.53203173,0.57000681,0.96132327
4.13306653,2.25064914,0.58392495,0.03346689,0.02866067,0.17740704,0.05830153,0.54030033,0.56763658,0.97339394
4.13906953,2.27209958,0.57820757,0.03423230,0.02789098,0.18119975,0.05684714,0.54861013,0.56344000,0.98477167
4.14507254,2.29063923,0.57104768,0.03497776,0.02701612,0.18487225,0.05544279,0.55702557,0.55745111,0.99540990
4.15107554,2.30617414,0.56248754,0.03570034,0.02604779,0.18836715,0.05407339,0.56559755,0.54973058,1.00525097
4.15707854,2.31862575,0.55258466,0.03639683,0.02499851,0.19163001,0.05272631,0.57436294,0.54036731,1.01423124
4.16308154,2.32794209,0.54141361,0.03706403,0.02388133,0.19461170,0.05139248,0.58334452,0.52947964,1.02228676
4.16908454,2.33410866,0.52906770,0.03769895,0.02270951,0.19727053,0.05006736,0.59255158,0.51721602,1.02935910
4.17508754,2.33715814,0.51566022,0.03829897,0.02149632,0.19957415,0.04875162,0.60198072,0.50375489,1.03540086
4.18109055,2.33717803,0.50132499,0.03886208,0.02025476,0.20150116,0.04745170,0.61161687,0.48930384,1.04038025
4.18709355,2.33431526,0.48621629,0.03938700,0.01899733,0.20304218,0.04617995,0.62143430,0.47409768,1.04428459
4.19309655,2.32877738,0.47050770,0.03987326,0.01773591,0.20420044,0.04495462,0.63139747,0.45839549,1.04712210
4.19909955,2.32082969,0.45439008,0.04032124,0.01648161,0.20499185,0.04379950,0.64146162,0.44247660,1.04892202
4.20510255,2.31078831,0.43806842,0.04073212,0.01524460,0.20544450,0.04274332,0.65157299,0.42663545,1.04973293
4.21110555,2.29900938,0.42175771,0.04110775,0.01403411,0.20559753,0.04181888,0.66166878,0.41117537,1.04961915
4.21710855,2.28587470,0.40567792,0.04145051,0.01285832,0.20549957,0.04106191,0.67167662,0.39640152,1.04865581
4.22311156,2.27177455,0.39004828,0.04176301,0.01172435,0.20520661,0.04050982,0.68151401,0.38261310,1.04692251
4.22911456,2.25708875,0.37508095,0.04204788,0.01063825,0.20477956,0.04020021,0.69108745,0.37009501,1.04449627
4.23511756,2.24216672,0.36097452,0.04230743,0.00960499,0.20428149,0.04016927,0.70029177,0.35910933,1.04144424
4.24112056,2.22730807,0.34790750,0.04254334,0.00862849,0.20377467,0.04045015,0.70900957,0.34988690,1.03781659
4.24712356,2.21274457,0.33603221,0.04275642,0.00771167,0.20331763,0.04107133,0.71711110,0.34261929,1.03364022
4.25312656,2.19862476,0.32546922,0.04294630,0.00685645,0.20296224,0.04205499,0.72445468,0.33745148,1.02891371
4.25912956,2.18500212,0.31630278,0.04311130,0.00606385,0.20275102,0.04341557,0.73088781,0.33447570,1.02360393
4.26513257,2.17182759,0.30857737,0.04324824,0.00533404,0.20271484,0.04515844,0.73624903,0.33372648,1.01764459
4.27113557,2.15894691,0.30229557,0.04335245,0.00466641,0.20287094,0.04727888,0.74037057,0.33517744,1.01093691
4.27713857,2.14610310,0.29741746,0.04341779,0.00405964,0.20322163,0.04976132,0.74308189,0.33873986,1.00335244
4.28314157,2.13294401,0.29386145,0.04343679,0.00351182,0.20375347,0.05257890,0.74421378,0.34426313,0.99473781
4.28914457,2.11903471,0.29150672,0.04340087,0.00302051,0.20443718,0.05569350,0.74360316,0.35153732,0.98492138
4.29514757,2.10387403,0.29019706,0.04330063,0.00258283,0.20522821,0.05905607,0.74109826,0.36029776,0.97372126
4.30115058,2.08691470,0.28974602,0.04312622,0.00219558,0.20606793,0.06260747,0.73656393,0.37023154,0.96095430
4.30715358,2.06758597,0.28994318,0.04286772,0.00185531,0.20688548,0.06627968,0.72988695,0.38098582,0.94644562
4.31315658,2.04531786,0.29056130,0.04251562,0.00155841,0.20760023,0.06999744,0.72098105,0.39217769,0.93003818
4.31915958,2.01956571,0.29136406,0.04206122,0.00130121,0.20812463,0.07368015,0.70979131,0.40340528,0.91160173
4.32516258,1.98983425,0.29211414,0.04149704,0.00108005,0.20836746,0.07724420,0.69629784,0.41425977,0.89104089
4.33116558,1.95569991,0.29258122,0.04081727,0.00089134,0.20823740,0.08060538,0.68051851,0.42433785,0.86830184
4.33716858,1.91683061,0.29254982,0.04001806,0.00073162,0.20764655,0.08368152,0.66251046,0.43325425,0.84337732
4.34317159,1.87300216,0.29182646,0.03909781,0.00059762,0.20651403,0.08639506,0.64237056,0.44065385,0.81630977
4.34917459,1.82411080,0.29024600,0.03805738,0.00048633,0.20476936,0.08867565,0.62023449,0.44622295,0.78719245
4.35517759,1.77018135,0.28767704,0.03690014,0.00039497,0.20235549,0.09046246,0.59627465,0.44969926,0.75616864
4.36118059,1.71137092,0.28402607,0.03563204,0.00032106,0.19923137,0.09170628,0.57069698,0.45088025,0.72342893
4.36718359,1.64796812,0.27924028,0.03426153,0.00026244,0.19537405,0.09237124,0.54373671,0.44962958,0.68920682
4.37318659,1.58038794,0.27330909,0.03279936,0.00021726,0.19078002,0.09243608,0.51565326,0.44588140,0.65377296
4.37918959,1.50916280,0.26626434,0.03125842,0.00018399,0.18546600,0.09189491,0.48672463,0.43964229,0.61742824
4.38519260,1.43493022,0.25817912,0.02965336,0.00016144,0.17946891,0.09075748,0.45724129,0.43099098,0.58049616
4.39119560,1.35841763,0.24916548,0.02800033,0.00014871,0.17284524,0.08904895,0.42749992,0.42007574,0.54331480
4.39719860,1.28042525,0.23937107,0.02631652,0.00014526,0.16566972,0.08680902,0.39779732,0.40710969,0.50622877
4.40320160,1.20180749,0.22897489,0.02461982,0.00015080,0.15803341,0.08409077,0.36842449,0.39236425,0.46958140
4.40920460,1.12345378,0.21818245,0.02292841,0.00016538,0.15004134,0.08095898,0.33966127,0.37616102,0.43370749
4.41520760,1.04626935,0.20722026,0.02126036,0.00018931,0.14180971,0.07748811,0.31177161,0.35886242,0.39892681
