energy_ev,total_up,Au_p_up,Au_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.24462231,1.27315743,0.27394447,0.05060070,0.24334907,0.26553370,0.00010523,0.15898476,0.95700579,0.00000000
3.25062531,1.27589120,0.27438413,0.05073766,0.23718766,0.26720999,0.00008023,0.15782595,0.96530827,0.00000000
3.25662831,1.27518961,0.27403079,0.05074419,0.23067897,0.26802147,0.00006074,0.15619386,0.97073258,0.00000000
3.26263132,1.27123704,0.27296398,0.05062612,0.22394274,0.26797789,0.00004566,0.15413771,0.97327432,0.00000000
3.26863432,1.26429631,0.27128706,0.05039176,0.21710260,0.26710827,0.00003408,0.15171814,0.97297738,0.00000000
3.27463732,1.25470252,0.26912245,0.05005191,0.21028243,0.26546063,0.00002526,0.14900529,0.96993758,0.00000000
3.28064032,1.24285442,0.26660628,0.04961972,0.20360303,0.26310113,0.00001859,0.14607669,0.96430433,0.00000000
3.28664332,1.22920329,0.26388256,0.04911055,0.19717879,0.26011246,0.00001358,0.14301487,0.95628003,0.00000000
3.29264632,1.21423941,0.26109713,0.04854163,0.19111475,0.25659160,0.00000985,0.13990484,0.94611686,0.00000000
3.29864932,1.19847626,0.25839153,0.04793159,0.18550382,0.25264689,0.00000710,0.13683138,0.93411092,0.00000000
3.30465233,1.18243300,0.25589699,0.04729997,0.18042429,0.24839452,0.00000508,0.13387634,0.92059379,0.00000000
3.31065533,1.16661572,0.25372886,0.04666652,0.17593776,0.24395460,0.00000361,0.13111601,0.90592169,0.00000000
3.31665833,1.15149815,0.25198149,0.04605052,0.17208740,0.23944683,0.00000256,0.12861854,0.89046288,0.00000000
3.32266133,1.13750274,0.25072401,0.04547005,0.16889660,0.23498619,0.00000181,0.12644167,0.87458368,0.00000000
3.32866433,1.12498298,0.24999701,0.04494117,0.16636823,0.23067849,0.00000128,0.12463072,0.85863403,0.00000000
3.33466733,1.11420772,0.24981030,0.04447730,0.16448438,0.22661642,0.00000092,0.12321700,0.84293326,0.00000000
3.34067034,1.10534864,0.25014199,0.04408854,0.16320664,0.22287593,0.00000069,0.12221665,0.82775685,0.00000000
3.34667334,1.09847135,0.25093879,0.04378118,0.16247711,0.21951333,0.00000056,0.12163005,0.81332510,0.00000000
3.35267634,1.09353076,0.25211767,0.04355734,0.16221998,0.21656318,0.00000051,0.12144177,0.79979411,0.00000000
3.35867934,1.09037122,0.25356878,0.04341478,0.16234373,0.21403716,0.00000055,0.12162104,0.78724988,0.00000000
3.36468234,1.08873141,0.25515955,0.04334690,0.16274390,0.21192385,0.00000067,0.12212283,0.77570573,0.00000000
3.37068534,1.08825392,0.25673981,0.04334294,0.16330642,0.21018955,0.00000090,0.12288945,0.76510311,0.00000000
3.37668834,1.08849920,0.25814777,0.04338838,0.16391127,0.20878003,0.00000126,0.12385258,0.75531602,0.00000000
3.38269135,1.08896311,0.25921643,0.04346543,0.16443649,0.20762318,0.00000180,0.12493565,0.74615846,0.00000000
3.38869435,1.08909745,0.25978044,0.04355379,0.16476228,0.20663231,0.00000259,0.12605660,0.73739474,0.00000000
3.39469735,1.08833233,0.25968276,0.04363137,0.16477509,0.20571009,0.00000372,0.12713070,0.72875194,0.00000000
3.40070035,1.08609947,0.25878115,0.04367526,0.16437149,0.20475279,0.00000531,0.12807349,0.71993382,0.00000000
3.40670335,1.08185517,0.25695391,0.04366251,0.16346178,0.20365471,0.00000755,0.12880369,0.71063555,0.00000000
3.41270635,1.07510214,0.25410482,0.04357113,0.16197298,0.20231254,0.00001066,0.12924584,0.70055832,0.00000000
3.41870935,1.06540893,0.25016699,0.04338084,0.15985130,0.20062953,0.00001494,0.12933278,0.68942328,0.00000000
3.42471236,1.05242642,0.24510547,0.04307386,0.15706388,0.19851915,0.00002079,0.12900777,0.67698405,0.00000000
3.43071536,1.03590059,0.23891849,0.04263553,0.15359976,0.19590832,0.00002872,0.12822614,0.66303728,0.00000000
3.43671836,1.01568118,0.23163749,0.04205481,0.14947006,0.19273992,0.00003940,0.12695658,0.64743086,0.00000000
3.44272136,0.99172615,0.22332569,0.04132461,0.14470752,0.18897453,0.00005366,0.12518187,0.63006956,0.00000000
3.44872436,0.96410187,0.21407562,0.04044197,0.13936520,0.18459154,0.00007256,0.12289926,0.61091788,0.00000000
3.45472736,0.93297936,0.20400556,0.03940810,0.13351471,0.17958940,0.00009741,0.12012029,0.59000038,0.00000000
3.46073037,0.89862697,0.19325529,0.03822827,0.12724393,0.17398523,0.00012984,0.11687029,0.56739939,0.00000000
3.46673337,0.86140014,0.18198117,0.03691150,0.12065442,0.16781378,0.00017182,0.11318751,0.54325059,0.00000000
3.47273637,0.82172880,0.17035099,0.03547026,0.11385860,0.16112589,0.00022573,0.10912191,0.51773682,0.00000000
3.47873937,0.78010319,0.15853880,0.03391997,0.10697693,0.15398644,0.00029444,0.10473381,0.49108041,0.00000000
3.48474237,0.73705886,0.14671986,0.03227852,0.10013510,0.14647208,0.00038129,0.10009228,0.46353470,0.00000000
3.49074537,0.69316137,0.13506605,0.03056567,0.09346150,0.13866872,0.00049022,0.09527353,0.43537497,0.00000000
3.49674837,0.64899154,0.12374178,0.02880250,0.08708488,0.13066890,0.00062575,0.09035919,0.40688947,0.00000000
3.50275138,0.60513149,0.11290059,0.02701082,0.08113233,0.12256921,0.00079301,0.08543463,0.37837068,0.00000000
3.50875438,0.56215207,0.10268248,0.02521265,0.07572764,0.11446782,0.00099776,0.08058728,0.35010733,0.00000000
3.51475738,0.52060186,0.09321197,0.02342972,0.07098992,0.10646213,0.00124636,0.07590507,0.32237730,0.00000000
3.52076038,0.48099788,0.08459691,0.02168298,0.06703253,0.09864671,0.00154571,0.07147493,0.29544164,0.00000000
3.52676338,0.44381802,0.07692784,0.01999226,0.06396225,0.09111142,0.00190320,0.06738135,0.26953982,0.00000000
3.53276638,0.40949514,0.07027800,0.01837589,0.06187848,0.08393988,0.00232655,0.06370504,0.24488618,0.00000000
3.53876938,0.37841271,0.06470367,0.01685051,0.06087260,0.07720817,0.00282364,0.06052169,0.22166764,0.00000000
3.54477239,0.35090166,0.06024483,0.01543082,0.06102720,0.07098384,0.00340232,0.05790073,0.20004249,0.00000000
3.55077539,0.32723835,0.05692592,0.01412946,0.06241517,0.06532512,0.00407016,0.05590420,0.18014026,0.00000000
3.55677839,0.30764326,0.05475673,0.01295696,0.06509867,0.06028046,0.00483413,0.05458557,0.16206233,0.00000000
3.56278139,0.29228026,0.05373313,0.01192164,0.06912777,0.05588813,0.00570026,0.05398872,0.14588332,0.00000000
3.56878439,0.28125621,0.05383769,0.01102970,0.07453892,0.05217613,0.00667331,0.05414678,0.13165291,0.00000000
3.57478739,0.27462079,0.05504020,0.01028517,0.08135313,0.04916209,0.00775636,0.05508119,0.11939803,0.00000000
3.58079040,0.27236640,0.05729790,0.00969004,0.08957406,0.04685345,0.00895044,0.05680075,0.10912511,0.00000000
3.58679340,0.27442822,0.06055563,0.00924428,0.09918596,0.04524756,0.01025418,0.05930074,0.10082249,0.00000000
3.59279640,0.28068432,0.06474586,0.00894600,0.11015169,0.04433199,0.01166347,0.06256229,0.09446252,0.00000000
3.59879940,0.29095618,0.06978871,0.00879148,0.12241095,0.04408484,0.01317118,0.06655186,0.09000365,0.00000000
3.60480240,0.30500948,0.07559200,0.00877531,0.13587874,0.04447516,0.01476698,0.07122107,0.08739207,0.00000000
3.61080540,0.32255558,0.08205157,0.00889051,0.15044445,0.04546339,0.01643725,0.07650671,0.08656317,0.00000000
3.61680840,0.34325379,0.08905175,0.00912866,0.16597148,0.04700192,0.01816506,0.08233131,0.08744262,0.00000000
3.62281141,0.36671466,0.09646628,0.00948000,0.18229768,0.04903580,0.01993037,0.08860389,0.08994717,0.00000000
3.62881441,0.39250442,0.10415966,0.00993360,0.19923661,0.05150345,0.02171024,0.09522135,0.09398522,0.00000000
3.63481741,0.42015072,0.11198891,0.01047751,0.21657978,0.05433754,0.02347929,0.10207017,0.09945715,0.00000000
3.64082041,0.44914971,0.11980592,0.01109892,0.23409979,0.05746607,0.02521022,0.10902854,0.10625564,0.00000000
3.64682341,0.47897438,0.12746018,0.01178436,0.25155435,0.06081345,0.02687450,0.11596901,0.11426575,0.00000000
3.65282641,0.50908415,0.13480198,0.01251988,0.26869116,0.06430177,0.02844307,0.12276130,0.12336527,0.00000000
3.65882941,0.53893542,0.14168595,0.01329129,0.28525338,0.06785224,0.02988725,0.12927546,0.13342493,0.00000000
3.66483242,0.56799276,0.14797471,0.01408434,0.30098569,0.07138653,0.03117956,0.13538513,0.14430893,0.00000000
3.67083542,0.59574051,0.15354274,0.01488499,0.31564048,0.07482839,0.03229459,0.14097086,0.15587554,0.00000000
3.67683842,0.62169431,0.15828000,0.01567960,0.32898417,0.07810507,0.03320989,0.14592326,0.16797801,0.00000000
3.68284142,0.64541205,0.16209545,0.01645518,0.34080327,0.08114882,0.03390670,0.15014595,0.18046555,0.00000000
3.68884442,0.66650403,0.16492006,0.01719958,0.35090995,0.08389830,0.03437063,0.15355813,0.19318465,0.00000000
3.69484742,0.68464160,0.16670932,0.01790166,0.35914691,0.08629975,0.03459217,0.15609667,0.20598045,0.00000000
3.70085043,0.69956428,0.16744510,0.01855148,0.36539137,0.08830812,0.03456707,0.15771763,0.21869829,0.00000000
3.70685343,0.71108473,0.16713673,0.01914036,0.36955802,0.08988785,0.03429651,0.15839711,0.23118529,0.00000000
3.71285643,0.71909167,0.16582135,0.01966104,0.37160077,0.09101348,0.03378706,0.15813151,0.24329200,0.00000000
3.71885943,0.72355045,0.16356333,0.02010767,0.37151339,0.09166988,0.03305056,0.15693698,0.25487401,0.00000000
3.72486243,0.72450136,0.16045305,0.02047581,0.36932882,0.09185231,0.03210363,0.15484839,0.26579341,0.00000000
3.73086543,0.72205587,0.15660479,0.02076242,0.36511752,0.09156607,0.03096723,0.15191755,0.27592032,0.00000000
3.73686843,0.71639089,0.15215410,0.02096578,0.35898469,0.09082597,0.02966594,0.14821110,0.28513417,0.00000000
3.74287144,0.70774145,0.14725459,0.02108539,0.35106667,0.08965552,0.02822720,0.14380787,0.29332488,0.00000000
3.74887444,0.69639212,0.14207430,0.02112185,0.34152662,0.08808588,0.02668052,0.13879613,0.30039404,0.00000000
3.75487744,0.68266755,0.13679184,0.02107674,0.33054981,0.08615469,0.02505655,0.13327062,0.30625583,0.00000000
3.76088044,0.66692257,0.13159235,0.02095247,0.31833849,0.08390479,0.02338631,0.12732964,0.31083802,0.00000000
3.76688344,0.64953225,0.12666352,0.02075219,0.30510680,0.08138284,0.02170037,0.12107229,0.31408276,0.00000000
3.77288644,0.63088216,0.12219171,0.02047960,0.29107570,0.07863799,0.02002815,0.11459594,0.31594750,0.00000000
3.77888944,0.61135937,0.11835824,0.02013894,0.27646821,0.07572051,0.01839727,0.10799403,0.31640568,0.00000000
3.78489245,0.59134420,0.11533611,0.01973483,0.26150503,0.07268057,0.01683314,0.10135431,0.31544749,0.00000000
3.79089545,0.57120299,0.11328696,0.01927227,0.24640064,0.06956713,0.01535854,0.09475749,0.31308057,0.00000000
3.79689845,0.55128210,0.11235855,0.01875656,0.23136002,0.06642694,0.01399341,0.08827634,0.30933046,0.00000000
3.80290145,0.53190293,0.11268267,0.01819331,0.21657591,0.06330374,0.01275480,0.08197524,0.30424102,0.00000000
3.80890445,0.51335820,0.11437347,0.01758843,0.20222673,0.06023757,0.01165686,0.07591013,0.29787461,0.00000000
3.81490745,0.49590928,0.11752630,0.01694810,0.18847509,0.05726433,0.01071098,0.07012877,0.29031185,0.00000000
3.82091046,0.47978447,0.12221699,0.01627881,0.17546683,0.05441545,0.00992604,0.06467134,0.28165123,0.00000000
3.82691346,0.46517816,0.12850153,0.01558738,0.16333054,0.05171769,0.00930865,0.05957122,0.27200812,0.00000000
3.83291646,0.45225070,0.13641614,0.01488087,0.15217752,0.04919316,0.00886350,0.05485580,0.26151349,0.00000000
3.83891946,0.44112887,0.14597769,0.01416665,0.14210211,0.04685933,0.00859368,0.05054749,0.25031201,0.00000000
3.84492246,0.43190676,0.15718440,0.01345226,0.13318218,0.04472925,0.00850099,0.04666454,0.23855985,0.00000000
3.85092546,0.42464708,0.17001674,0.01274542,0.12547982,0.04281175,0.00858622,0.04322191,0.22642186,0.00000000
3.85692846,0.41938257,0.18443844,0.01205389,0.11904216,0.04111178,0.00884943,0.04023185,0.21406854,0.00000000
3.86293147,0.41611768,0.20039763,0.01138535,0.11390206,0.03963068,0.00929003,0.03770440,0.20167256,0.00000000
3.86893447,0.41483023,0.21782782,0.01074730,0.11007887,0.03836653,0.00990696,0.03564761,0.18940510,0.00000000
3.87493747,0.41547307,0.23664882,0.01014688,0.10757893,0.03731454,0.01069861,0.03406762,0.17743218,0.00000000
3.88094047,0.41797571,0.25676742,0.00959074,0.10639597,0.03646733,0.01166277,0.03296842,0.16591085,0.00000000
3.88694347,0.42224583,0.27807779,0.00908484,0.10651130,0.03581527,0.01279646,0.03235150,0.15498566,0.00000000
3.89294647,0.42817059,0.30046150,0.00863430,0.10789382,0.03534677,0.01409567,0.03221532,0.14478536,0.00000000
3.89894947,0.43561791,0.32378720,0.00824328,0.11049977,0.03504858,0.01555504,0.03255465,0.13541991,0.00000000
3.90495248,0.44443744,0.34790996,0.00791481,0.11427249,0.03490595,0.01716754,0.03335985,0.12697811,0.00000000
3.91095548,0.45446158,0.37267035,0.00765069,0.11914201,0.03490293,0.01892407,0.03461612,0.11952565,0.00000000
3.91695848,0.46550627,0.39789333,0.00745142,0.12502472,0.03502247,0.02081312,0.03630288,0.11310395,0.00000000
3.92296148,0.47737198,0.42338713,0.00731614,0.13182313,0.03524664,0.02282043,0.03839318,0.10772948,0.00000000
3.92896448,0.48984465,0.44894236,0.00724261,0.13942597,0.03555677,0.02492870,0.04085336,0.10339401,0.00000000
3.93496748,0.50269712,0.47433154,0.00722729,0.14770858,0.03593357,0.02711748,0.04364288,0.10006531,0.00000000
3.94097049,0.51569088,0.49930928,0.00726533,0.15653389,0.03635731,0.02936308,0.04671457,0.09768870,0.00000000
3.94697349,0.52857844,0.52361339,0.00735075,0.16575399,0.03680799,0.03163865,0.05001503,0.09618917,0.00000000
3.95297649,0.54110661,0.54696714,0.00747657,0.17521239,0.03726554,0.03391448,0.05348558,0.09547402,0.00000000
3.95897949,0.55302054,0.56908283,0.00763499,0.18474716,0.03771006,0.03615836,0.05706341,0.09543606,0.00000000
3.96498249,0.56406890,0.58966677,0.00781763,0.19419481,0.03812212,0.03833624,0.06068325,0.09595722,0.00000000
3.97098549,0.57401014,0.60842575,0.00801578,0.20339501,0.03848309,0.04041289,0.06427925,0.09691239,0.00000000
3.97698849,0.58261976,0.62507484,0.00822066,0.21219610,0.03877553,0.04235283,0.06778725,0.09817351,0.00000000
3.98299150,0.58969860,0.63934652,0.00842375,0.22046124,0.03898366,0.04412133,0.07114727,0.09961377,0.00000000
3.98899450,0.59508192,0.65100059,0.00861703,0.22807502,0.03909379,0.04568545,0.07430615,0.10111166,0.00000000
3.99499750,0.59864902,0.65983488,0.00879332,0.23495051,0.03909488,0.04701514,0.07722030,0.10255500,0.00000000
4.00100050,0.60033311,0.66569590,0.00894654,0.24103626,0.03897904,0.04808434,0.07985842,0.10384453,0.00000000
4.00700350,0.60013101,0.66848933,0.00907196,0.24632330,0.03874199,0.04887196,0.08220411,0.10489724,0.00000000
4.01300650,0.59811221,0.66818950,0.00916644,0.25085152,0.03838361,0.04936280,0.08425823,0.10564913,0.00000000
4.01900950,0.59442699,0.66484760,0.00922862,0.25471554,0.03790827,0.04954831,0.08604096,0.10605740,0.00000000
4.02501251,0.58931291,0.65859795,0.00925904,0.25806942,0.03732521,0.04942707,0.08759341,0.10610199,0.00000000
4.03101551,0.58309951,0.64966202,0.00926023,0.26113021,0.03664873,0.04900514,0.08897868,0.10578641,0.00000000
4.03701851,0.57621053,0.63834982,0.00923675,0.26417994,0.03589832,0.04829615,0.09028237,0.10513782,0.00000000
4.04302151,0.56916359,0.62505839,0.00919513,0.26756591,0.03509856,0.04732105,0.09161235,0.10420634,0.00000000
4.04902451,0.56256688,0.61026737,0.00914382,0.27169906,0.03427898,0.04610772,0.09309786,0.10306370,0.00000000
4.05502751,0.55711273,0.59453154,0.00909299,0.27705028,0.03347369,0.04469027,0.09488782,0.10180114,0.00000000
4.06103052,0.55356805,0.57847052,0.00905433,0.28414455,0.03272084,0.04310816,0.09714839,0.10052662,0.00000000
4.06703352,0.55276156,0.56275589,0.00904079,0.29355289,0.03206202,0.04140514,0.10005973,0.09936158,0.00000000
4.07303652,0.55556790,0.54809593,0.00906627,0.30588209,0.03154141,0.03962802,0.10381207,0.09843714,0.00000000
4.07903952,0.56288902,0.53521857,0.00914524,0.32176229,0.03120488,0.03782542,0.10860107,0.09788995,0.00000000
4.08504252,0.57563282,0.52485283,0.00929238,0.34183253,0.03109893,0.03604639,0.11462252,0.09785779,0.00000000
4.09104552,0.59468980,0.51770941,0.00952215,0.36672455,0.03126957,0.03433907,0.12206660,0.09847501,0.00000000
4.09704852,0.62090790,0.51446089,0.00984837,0.39704495,0.03176112,0.03274939,0.13111166,0.09986796,0.00000000
4.10305153,0.65506638,0.51572210,0.01028379,0.43335622,0.03261499,0.03131982,0.14191778,0.10215054,0.00000000
4.10905453,0.69784907,0.52203121,0.01083966,0.47615703,0.03386844,0.03008825,0.15462027,0.10541998,0.00000000
4.11505753,0.74981812,0.53383207,0.01152533,0.52586225,0.03555332,0.02908699,0.16932323,0.10975292,0.00000000
4.12106053,0.81138872,0.55145834,0.01234787,0.58278342,0.03769493,0.02834197,0.18609348,0.11520204,0.00000000
4.12706353,0.88280574,0.57511988,0.01331170,0.64711021,0.04031091,0.02787204,0.20495506,0.12179321,0.00000000
4.13306653,0.96412334,0.60489175,0.01441835,0.71889365,0.04341028,0.02768851,0.22588446,0.12952338,0.00000000
4.13906953,1.05518807,0.64070650,0.01566622,0.79803182,0.04699261,0.02779489,0.24880694,0.13835913,0.00000000
4.14507254,1.15562661,0.68234972,0.01705039,0.88425877,0.05104736,0.02818679,0.27359417,0.14823621,0.00000000
4.15107554,1.26483877,0.72945949,0.01856258,0.97713728,0.05555350,0.02885201,0.30006315,0.15905985,0.00000000
4.15707854,1.38199635,0.78152964,0.02019111,1.07605605,0.06047929,0.02977090,0.32797697,0.17070604,0.00000000
4.16308154,1.50604835,0.83791706,0.02192107,1.18023180,0.06578240,0.03091680,0.35704714,0.18302373,0.00000000
4.16908454,1.63573288,0.89785305,0.02373443,1.28871660,0.07141022,0.03225676,0.38693774,0.19583790,0.00000000
4.17508754,1.76959567,0.96045839,0.02561038,1.40041033,0.07730059,0.03375233,0.41727137,0.20895343,0.00000000
4.18109055,1.90601500,1.02476201,0.02752566,1.51407850,0.08338270,0.03536064,0.44763667,0.22215974,0.00000000
4.18709355,2.04323255,1.08972271,0.02945503,1.62837470,0.08957832,0.03703543,0.47759736,0.23523592,0.00000000
4.19309655,2.17938940,1.15425340,0.03137176,1.74186735,0.09580328,0.03872836,0.50670242,0.24795641,0.00000000
4.19909955,2.31256611,1.21724712,0.03324823,1.85306999,0.10196917,0.04039026,0.53449722,0.26009676,0.00000000
4.20510255,2.44082576,1.27760412,0.03505650,1.96047394,0.10798519,0.04197252,0.56053505,0.27143958,0.00000000
4.21110555,2.56225849,1.33425899,0.03676899,2.06258252,0.11376016,0.04342839,0.58438882,0.28178015,0.00000000
4.21710855,2.67502605,1.38620711,0.03835903,2.15794544,0.11920459,0.04471432,0.60566227,0.29093180,0.00000000
4.22311156,2.77740507,1.43252944,0.03980156,2.24519245,0.12423270,0.04579115,0.62400052,0.29873060,0.00000000
4.22911456,2.86782724,1.47241481,0.04107364,2.32306477,0.12876442,0.04662519,0.63909930,0.30503935,0.00000000
4.23511756,2.94491554,1.50517900,0.04215496,2.39044360,0.13272728,0.04718914,0.65071269,0.30975070,0.00000000
4.24112056,3.00751498,1.53028001,0.04302835,2.44637458,0.13605804,0.04746284,0.65865902,0.31278928,0.00000000
4.24712356,3.05471719,1.54732908,0.04368009,2.49008763,0.13870414,0.04743369,0.66282474,0.31411275,0.00000000
4.25312656,3.08587814,1.55609714,0.04410017,2.52101159,0.14062485,0.04709692,0.66316612,0.31371192,0.00000000
4.25912956,3.10062858,1.55651669,0.04428252,2.53878347,0.14179209,0.04645557,0.65970887,0.31160978,0.00000000
4.26513257,3.09887728,1.54867911,0.04422503,2.54325218,0.14219094,0.04552017,0.65254561,0.30785967,0.00000000
4.27113557,3.08080708,1.53282783,0.04392952,2.53447692,0.14181979,0.04430831,0.64183155,0.30254263,0.00000000
4.27713857,3.04686424,1.50934756,0.04340166,2.51272066,0.14069014,0.04284380,0.62777848,0.29576410,0.00000000
4.28314157,2.99774185,1.47875038,0.04265071,2.47843901,0.13882609,0.04115582,0.61064739,0.28765017,0.00000000
4.28914457,2.93435788,1.44165901,0.04168928,2.43226526,0.13626357,0.03927787,0.59074017,0.27834345,0.00000000
4.29514757,2.85782883,1.39878818,0.04053291,2.37499207,0.13304919,0.03724655,0.56839063,0.26799887,0.00000000
4.30115058,2.76944002,1.35092461,0.03919970,2.30755063,0.12923902,0.03510044,0.54395522,0.25677942,0.00000000
4.30715358,2.67061330,1.29890628,0.03770987,2.23098784,0.12489702,0.03287883,0.51780385,0.24485212,0.00000000
4.31315658,2.56287327,1.24360166,0.03608522,2.14644234,0.12009348,0.03062058,0.49031101,0.23238416,0.00000000
4.31915958,2.44781287,1.18588935,0.03434868,2.05511975,0.11490328,0.02836306,0.46184761,0.21953950,0.00000000
4.32516258,2.32705906,1.12663866,0.03252383,1.95826792,0.10940415,0.02614117,0.43277351,0.20647586,0.00000000
4.33116558,2.20223956,1.06669151,0.03063434,1.85715256,0.10367493,0.02398657,0.40343114,0.19334214,0.00000000
4.33716858,2.07495117,1.00684599,0.02870358,1.75303373,0.09779384,0.02192699,0.37414011,0.18027635,0.00000000
4.34317159,1.94673035,0.94784177,0.02675416,1.64714360,0.09183693,0.01998580,0.34519298,0.16740404,0.00000000
4.34917459,1.81902662,0.89034769,0.02480752,1.54066587,0.08587658,0.01818169,0.31685207,0.15483712,0.00000000
4.35517759,1.69317916,0.83495153,0.02288362,1.43471713,0.07998017,0.01652857,0.28934744,0.14267312,0.00000000
4.36118059,1.57039711,0.78215221,0.02100062,1.33033061,0.07420900,0.01503562,0.26287576,0.13099484,0.00000000
4.36718359,1.45174383,0.73235435,0.01917471,1.22844232,0.06861734,0.01370745,0.23760013,0.11987032,0.00000000
4.37318659,1.33812538,0.68586535,0.01741986,1.12988016,0.06325178,0.01254440,0.21365068,0.10935316,0.00000000
4.37918959,1.23028336,0.64289501,0.01574780,1.03535590,0.05815074,0.01154297,0.19112589,0.09948300,0.00000000
4.38519260,1.12879217,0.60355749,0.01416790,0.94546030,0.05334431,0.01069629,0.17009440,0.09028634,0.00000000
4.39119560,1.03406062,0.56787575,0.01268728,0.86066149,0.04885424,0.00999468,0.15059737,0.08177746,0.00000000
4.39719860,0.94633783,0.53578824,0.01131080,0.78130636,0.04469423,0.00942619,0.13265111,0.07395957,0.00000000
4.40320160,0.86572301,0.50715765,0.01004122,0.70762521,0.04087038,0.00897720,0.11624998,0.06682609,0.00000000
4.40920460,0.79217878,0.48178152,0.00887940,0.63973911,0.03738185,0.00863304,0.10136954,0.06036204,0.00000000
4.41520760,0.72554760,0.45940442,0.00782445,0.57766998,0.03422169,0.00837849,0.08796964,0.05454551,0.00000000
4.42121061,0.66557060,0.43973132,0.00687398,0.52135277,0.03137772,0.00819840,0.07599766,0.04934923,0.00000000
4.42721361,0.61190825,0.42244174,0.00602439,0.47064950,0.02883365,0.00807811,0.06539157,0.04474215,0.00000000
4.43321661,0.56416202,0.40720420,0.00527107,0.42536456,0.02657007,0.00800395,0.05608303,0.04069104,0.00000000
4.43921961,0.52189642,0.39369059,0.00460869,0.38526063,0.02456560,0.00796362,0.04800019,0.03716205,0.00000000
4.44522261,0.48466051,0.38158987,0.00403147,0.35007480,0.02279794,0.00794651,0.04107031,0.03412222,0.00000000
4.45122561,0.45200827,0.37062063,0.00353339,0.31953427,0.02124485,0.00794397,0.03522224,0.03154083,0.00000000
4.45722861,0.42351710,0.36054216,0.00310843,0.29337094,0.01988508,0.00794950,0.03038841,0.02939066,0.00000000
4.46323162,0.39880384,0.35116353,0.00275074,0.27133459,0.01869915,0.00795890,0.02650669,0.02764905,0.00000000
4.46923462,0.37753783,0.34235036,0.00245481,0.25320400,0.01767001,0.00797027,0.02352175,0.02629869,0.00000000
4.47523762,0.35945070,0.33402912,0.00221561,0.23879578,0.01678347,0.00798404,0.02138613,0.02532827,0.00000000
4.48124062,0.34434252,0.32618874,0.00202867,0.22797048,0.01602856,0.00800283,0.02006085,0.02473267,0.00000000
4.48724362,0.33208424,0.31887942,0.00189014,0.22063585,0.01539761,0.00803134,0.01951563,0.02451304,0.00000000
4.49324662,0.32261649,0.31220887,0.00179680,0.21674718,0.01488626,0.00807602,0.01972869,0.02467643,0.00000000
4.49924962,0.31594477,0.30633589,0.00174606,0.21630457,0.01449322,0.00814489,0.02068609,0.02523515,0.00000000
4.50525263,0.31213139,0.30146171,0.00173591,0.21934742,0.01421991,0.00824709,0.02238069,0.02620585,0.00000000
4.51125563,0.31128441,0.29781936,0.00176485,0.22594612,0.01407002,0.00839253,0.02481068,0.02760825,0.00000000
4.51725863,0.31354419,0.29566135,0.00183180,0.23619150,0.01404884,0.00859143,0.02797782,0.02946364,0.00000000
4.52326163,0.31906794,0.29524634,0.00193596,0.25018213,0.01416264,0.00885386,0.03188522,0.03179316,0.00000000
4.52926463,0.32801297,0.29682503,0.00207672,0.26801021,0.01441790,0.00918924,0.03653507,0.03461591,0.00000000
4.53526763,0.34051936,0.30062602,0.00225348,0.28974644,0.01482054,0.00960590,0.04192599,0.03794692,0.00000000
4.54127064,0.35669256,0.30684198,0.00246553,0.31542459,0.01537521,0.01011055,0.04805048,0.04179518,0.00000000
4.54727364,0.37658687,0.31561683,0.00271189,0.34502642,0.01608450,0.01070787,0.05489227,0.04616159,0.00000000
4.55327664,0.40019035,0.32703433,0.00299120,0.37846762,0.01694835,0.01140013,0.06242390,0.05103722,0.00000000
4.55927964,0.42741189,0.34110866,0.00330161,0.41558559,0.01796344,0.01218687,0.07060457,0.05640166,0.00000000
4.56528264,0.45807120,0.35777728,0.00364065,0.45612967,0.01912281,0.01306463,0.07937833,0.06222183,0.00000000
4.57128564,0.49189212,0.37689659,0.00400521,0.49975453,0.02041550,0.01402678,0.08867289,0.06845108,0.00000000
4.57728864,0.52849981,0.39824061,0.00439147,0.54601732,0.02182649,0.01506355,0.09839903,0.07502893,0.00000000
4.58329165,0.56742218,0.42150285,0.00479493,0.59437892,0.02333672,0.01616202,0.10845071,0.08188128,0.00000000
4.58929465,0.60809574,0.44630140,0.00521040,0.64420971,0.02492333,0.01730636,0.11870605,0.08892123,0.00000000
4.59529765,0.64987585,0.47218739,0.00563216,0.69479987,0.02656006,0.01847809,0.12902908,0.09605055,0.00000000
4.60130065,0.69205123,0.49865634,0.00605401,0.74537415,0.02821790,0.01965657,0.13927235,0.10316178,0.00000000
4.60730365,0.73386238,0.52516234,0.00646945,0.79511082,0.02986581,0.02081945,0.14928028,0.11014080,0.00000000
4.61330665,0.77452329,0.55113448,0.00687185,0.84316417,0.03147158,0.02194335,0.15889322,0.11687002,0.00000000
4.61930965,0.81324573,0.57599505,0.00725470,0.88868986,0.03300293,0.02300451,0.16795203,0.12323188,0.00000000
4.62531266,0.84926524,0.59917872,0.00761178,0.93087208,0.03442846,0.02397954,0.17630303,0.12911260,0.00000000
4.63131566,0.88186770,0.62015218,0.00793745,0.96895159,0.03571883,0.02484616,0.18380312,0.13440611,0.00000000
