energy_ev,total_up,Ag_p_up,Ag_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
2.93846923,0.00480122,0.00154899,0.00000647,0.00331099,0.00010996,0.00000948,0.00094769,0.00127018,0.00128513
2.94447224,0.00591628,0.00189869,0.00000820,0.00405141,0.00014372,0.00001278,0.00115767,0.00155512,0.00157405
2.95047524,0.00724389,0.00231140,0.00001035,0.00492265,0.00018689,0.00001712,0.00140402,0.00189073,0.00191459
2.95647824,0.00881357,0.00279468,0.00001299,0.00593941,0.00024177,0.00002277,0.00169056,0.00228284,0.00231277
2.96248124,0.01065662,0.00335611,0.00001622,0.00711621,0.00031112,0.00003006,0.00202097,0.00273724,0.00277460
2.96848424,0.01280585,0.00400319,0.00002017,0.00846688,0.00039823,0.00003941,0.00239861,0.00325950,0.00330591
2.97448724,0.01529515,0.00474309,0.00002496,0.01000407,0.00050694,0.00005128,0.00282636,0.00385482,0.00391220
2.98049025,0.01815897,0.00558239,0.00003074,0.01173871,0.00064177,0.00006626,0.00330648,0.00452779,0.00459840
2.98649325,0.02143182,0.00652686,0.00003768,0.01367936,0.00080787,0.00008499,0.00384039,0.00528216,0.00536864
2.99249625,0.02514757,0.00758117,0.00004596,0.01583162,0.00101115,0.00010824,0.00442847,0.00612065,0.00622606
2.99849925,0.02933880,0.00874866,0.00005580,0.01819758,0.00125822,0.00013686,0.00506993,0.00704469,0.00717256
3.00450225,0.03403597,0.01003104,0.00006742,0.02077520,0.00155643,0.00017180,0.00576263,0.00805422,0.00820860
3.01050525,0.03926672,0.01142819,0.00008105,0.02355792,0.00191378,0.00021412,0.00650293,0.00914752,0.00933298
3.01650825,0.04505495,0.01293797,0.00009696,0.02653422,0.00233888,0.00026494,0.00728564,0.01032106,0.01054277
3.02251126,0.05142000,0.01455605,0.00011542,0.02968744,0.00284084,0.00032547,0.00810394,0.01156937,0.01183309
3.02851426,0.05837577,0.01627583,0.00013668,0.03299569,0.00342903,0.00039696,0.00894941,0.01288504,0.01319714
3.03451726,0.06592983,0.01808837,0.00016102,0.03643189,0.00411293,0.00048067,0.00981212,0.01425871,0.01462615
3.04052026,0.07408256,0.01998246,0.00018870,0.03996415,0.00490181,0.00057786,0.01068073,0.01567913,0.01610946
3.04652326,0.08282624,0.02194471,0.00021996,0.04355615,0.00580444,0.00068971,0.01154275,0.01713334,0.01763466
3.05252626,0.09214423,0.02395967,0.00025499,0.04716784,0.00682866,0.00081730,0.01238475,0.01860687,0.01918771
3.05852926,0.10201010,0.02601009,0.00029397,0.05075621,0.00798100,0.00096153,0.01319275,0.02008400,0.02075327
3.06453227,0.11238689,0.02807718,0.00033699,0.05427629,0.00926624,0.00112309,0.01395255,0.02154808,0.02231493
3.07053527,0.12322641,0.03014094,0.00038410,0.05768217,0.01068692,0.00130238,0.01465013,0.02298191,0.02385555
3.07653827,0.13446864,0.03218046,0.00043524,0.06092814,0.01224291,0.00149945,0.01527212,0.02436807,0.02535761
3.08254127,0.14604128,0.03417436,0.00049028,0.06396980,0.01393098,0.00171394,0.01580619,0.02568937,0.02680359
3.08854427,0.15785952,0.03610110,0.00054897,0.06676521,0.01574443,0.00194504,0.01624146,0.02692920,0.02817633
3.09454727,0.16982609,0.03793938,0.00061095,0.06927592,0.01767278,0.00219145,0.01656887,0.02807190,0.02945935
3.10055028,0.18183150,0.03966846,0.00067575,0.07146785,0.01970158,0.00245134,0.01678150,0.02910312,0.03063722
3.10655328,0.19375483,0.04126855,0.00074275,0.07331215,0.02181236,0.00272237,0.01687479,0.03001009,0.03169579
3.11255628,0.20546477,0.04272106,0.00081126,0.07478574,0.02398265,0.00300165,0.01684675,0.03078182,0.03262249
3.11855928,0.21682125,0.04400886,0.00088043,0.07587175,0.02618629,0.00328581,0.01669797,0.03140937,0.03340648
3.12456228,0.22767748,0.04511659,0.00094936,0.07655973,0.02839376,0.00357104,0.01643165,0.03188589,0.03403883
3.13056528,0.23788249,0.04603079,0.00101703,0.07684566,0.03057276,0.00385317,0.01605346,0.03220670,0.03451260
3.13656828,0.24728419,0.04674012,0.00108239,0.07673180,0.03268894,0.00412772,0.01557134,0.03236931,0.03482290
3.14257129,0.25573271,0.04723553,0.00114434,0.07622632,0.03470674,0.00439009,0.01499524,0.03237338,0.03496693
3.14857429,0.26308423,0.04751036,0.00120179,0.07534288,0.03659034,0.00463560,0.01433676,0.03222062,0.03494392
3.15457729,0.26920484,0.04756048,0.00125367,0.07410004,0.03830473,0.00485969,0.01360875,0.03191468,0.03475511
3.16058029,0.27397460,0.04738436,0.00129898,0.07252062,0.03981675,0.00505802,0.01282494,0.03146102,0.03440369
3.16658329,0.27729139,0.04698314,0.00133680,0.07063100,0.04109618,0.00522665,0.01199949,0.03086672,0.03389469
3.17258629,0.27907454,0.04636072,0.00136636,0.06846042,0.04211671,0.00536211,0.01114653,0.03014035,0.03323491
3.17858929,0.27926799,0.04552367,0.00138701,0.06604032,0.04285686,0.00546157,0.01027985,0.02929179,0.03243278
3.18459230,0.27784280,0.04448131,0.00139829,0.06340362,0.04330073,0.00552294,0.00941248,0.02833199,0.03149823
3.19059530,0.27479890,0.04324553,0.00139994,0.06058416,0.04343857,0.00554488,0.00855640,0.02727290,0.03044259
3.19659830,0.27016599,0.04183075,0.00139189,0.05761609,0.04326710,0.00552693,0.00772232,0.02612718,0.02927837
3.20260130,0.26400339,0.04025364,0.00137426,0.05453338,0.04278969,0.00546948,0.00691950,0.02490808,0.02801914
3.20860430,0.25639898,0.03853297,0.00134740,0.05136938,0.04201621,0.00537376,0.00615562,0.02362924,0.02667929
3.21460730,0.24746709,0.03668921,0.00131183,0.04815635,0.04096269,0.00524180,0.00543674,0.02230451,0.02527385
3.22061031,0.23734555,0.03474423,0.00126825,0.04492518,0.03965077,0.00507636,0.00476733,0.02094773,0.02381827
3.22661331,0.22619192,0.03272087,0.00121750,0.04170503,0.03810697,0.00488084,0.00415032,0.01957257,0.02232812
3.23261631,0.21417907,0.03064246,0.00116056,0.03852308,0.03636177,0.00465914,0.00358722,0.01819235,0.02081891
3.23861931,0.20149037,0.02853242,0.00109849,0.03540428,0.03444860,0.00441558,0.00307826,0.01681980,0.01930578
3.24462231,0.18831458,0.02641373,0.00103239,0.03237114,0.03240282,0.00415470,0.00262254,0.01546694,0.01780324
3.25062531,0.17484080,0.02430848,0.00096341,0.02944360,0.03026058,0.00388116,0.00221824,0.01414486,0.01632497
3.25662831,0.16125350,0.02223745,0.00089266,0.02663887,0.02805780,0.00359959,0.00186279,0.01286360,0.01488356
3.26263132,0.14772808,0.02021968,0.00082125,0.02397138,0.02582919,0.00331447,0.00155307,0.01163203,0.01349034
3.26863432,0.13442681,0.01827220,0.00075018,0.02145269,0.02360738,0.00303003,0.00128555,0.01045773,0.01215519
3.27463732,0.12149561,0.01640971,0.00068039,0.01909155,0.02142218,0.00275010,0.00105646,0.00934692,0.01088643
3.28064032,0.10906145,0.01464444,0.00061271,0.01689392,0.01930001,0.00247810,0.00086197,0.00830445,0.00969078
3.28664332,0.09723071,0.01298603,0.00054782,0.01486311,0.01726350,0.00221697,0.00069823,0.00733376,0.00857326
3.29264632,0.08608822,0.01144151,0.00048632,0.01299986,0.01533121,0.00196912,0.00056153,0.00643697,0.00753729
3.29864932,0.07569721,0.01001537,0.00042864,0.01130264,0.01351762,0.00173641,0.00044835,0.00561487,0.00658468
3.30465233,0.06609987,0.00870968,0.00037511,0.00976777,0.01183312,0.00152021,0.00035541,0.00486709,0.00571578
3.31065533,0.05731860,0.00752431,0.00032592,0.00838977,0.01028427,0.00132137,0.00027972,0.00419219,0.00492957
3.31665833,0.04935777,0.00645711,0.00028116,0.00716159,0.00887405,0.00114029,0.00021856,0.00358777,0.00422386
3.32266133,0.04220576,0.00550423,0.00024081,0.00607493,0.00760228,0.00097696,0.00016955,0.00305065,0.00359546
3.32866433,0.03583739,0.00466040,0.00020477,0.00512053,0.00646607,0.00083102,0.00013059,0.00257704,0.00304031
3.33466733,0.03021638,0.00391925,0.00017289,0.00428846,0.00546021,0.00070180,0.00009985,0.00216264,0.00255377
3.34067034,0.02529783,0.00327355,0.00014492,0.00356840,0.00457775,0.00058842,0.00007581,0.00180286,0.00213072
3.34667334,0.02103067,0.00271555,0.00012061,0.00294990,0.00381037,0.00048981,0.00005714,0.00149291,0.00176577
3.35267634,0.01735989,0.00223722,0.00009966,0.00242258,0.00314887,0.00040480,0.00004276,0.00122795,0.00145340
3.35867934,0.01422854,0.00183047,0.00008175,0.00197636,0.00258354,0.00033215,0.00003177,0.00100319,0.00118815
3.36468234,0.01157950,0.00148735,0.00006659,0.00160159,0.00210450,0.00027059,0.00002344,0.00081402,0.00096466
3.37068534,0.00935694,0.00120025,0.00005385,0.00128920,0.00170199,0.00021886,0.00001717,0.00065601,0.00077783
3.37668834,0.00750746,0.00096194,0.00004323,0.00103079,0.00136659,0.00017577,0.00001249,0.00052507,0.00062287
3.38269135,0.00598098,0.00076577,0.00003446,0.00081865,0.00108944,0.00014017,0.00000904,0.00041738,0.00049535
3.38869435,0.00473136,0.00060565,0.00002728,0.00064585,0.00086229,0.00011102,0.00000650,0.00032952,0.00039124
3.39469735,0.00371677,0.00047613,0.00002144,0.00050621,0.00067766,0.00008736,0.00000467,0.00025840,0.00030691
3.40070035,0.00289985,0.00037242,0.00001674,0.00039432,0.00052881,0.00006834,0.00000336,0.00020130,0.00023916
3.40670335,0.00224775,0.00029039,0.00001299,0.00030548,0.00040982,0.00005322,0.00000246,0.00015584,0.00018519
3.41270635,0.00173198,0.00022654,0.00001002,0.00023568,0.00031551,0.00004136,0.00000187,0.00011998,0.00014260
3.41870935,0.00132824,0.00017805,0.00000769,0.00018159,0.00024144,0.00003223,0.00000153,0.00009199,0.00010933
3.42471236,0.00101614,0.00014272,0.00000590,0.00014045,0.00018386,0.00002539,0.00000141,0.00007044,0.00008368
3.43071536,0.00077894,0.00011902,0.00000455,0.00011014,0.00013963,0.00002054,0.00000151,0.00005415,0.00006425
3.43671836,0.00060327,0.00010613,0.00000355,0.00008904,0.00010622,0.00001744,0.00000183,0.00004221,0.00004995
3.44272136,0.00047893,0.00010395,0.00000287,0.00007612,0.00008158,0.00001598,0.00000242,0.00003392,0.00003992
3.44872436,0.00039867,0.00011325,0.00000245,0.00007090,0.00006417,0.00001618,0.00000337,0.00002881,0.00003358
3.45472736,0.00035814,0.00013579,0.00000228,0.00007349,0.00005285,0.00001816,0.00000479,0.00002663,0.00003059
3.46073037,0.00035589,0.00017450,0.00000235,0.00008468,0.00004692,0.00002220,0.00000686,0.00002735,0.00003085
3.46673337,0.00039349,0.00023380,0.00000270,0.00010600,0.00004606,0.00002877,0.00000980,0.00003116,0.00003450
3.47273637,0.00047587,0.00031993,0.00000335,0.00013995,0.00005036,0.00003854,0.00001395,0.00003853,0.00004199
3.47873937,0.00061167,0.00044139,0.00000438,0.00019013,0.00006034,0.00005243,0.00001974,0.00005023,0.00005404
3.48474237,0.00081398,0.00060953,0.00000589,0.00026152,0.00007698,0.00007170,0.00002775,0.00006737,0.00007175
3.49074537,0.00110107,0.00083926,0.00000801,0.00036085,0.00010179,0.00009798,0.00003874,0.00009150,0.00009667
3.49674837,0.00149757,0.00114983,0.00001093,0.00049699,0.00013692,0.00013339,0.00005371,0.00012469,0.00013083
3.50275138,0.00203567,0.00156588,0.00001489,0.00068144,0.00018524,0.00018063,0.00007394,0.00016962,0.00017689
3.50875438,0.00275674,0.00211858,0.00002019,0.00092898,0.00025051,0.00024307,0.00010106,0.00022974,0.00023822
3.51475738,0.00371313,0.00284689,0.00002721,0.00125830,0.00033754,0.00032494,0.00013715,0.00030940,0.00031911
3.52076038,0.00497027,0.00379910,0.00003645,0.00169284,0.00045236,0.00043142,0.00018481,0.00041402,0.00042482
3.52676338,0.00660889,0.00503436,0.00004850,0.00226169,0.00060248,0.00056882,0.00024725,0.00055030,0.00056187
3.53276638,0.00872760,0.00662439,0.00006410,0.00300053,0.00079708,0.00074474,0.00032846,0.00072640,0.00073814
3.53876938,0.01144543,0.00865526,0.00008412,0.00395273,0.00104729,0.00096822,0.00043324,0.00095219,0.00096310
3.54477239,0.01490452,0.01122906,0.00010962,0.00517039,0.00136645,0.00124992,0.00056741,0.00123941,0.00124802
3.55077539,0.01927267,0.01446553,0.00014186,0.00671548,0.00177035,0.00160222,0.00073789,0.00160194,0.00160613
3.55677839,0.02474565,0.01850351,0.00018230,0.00866081,0.00227745,0.00203936,0.00095283,0.00205598,0.00205281
3.56278139,0.03154914,0.02350192,0.00023265,0.01109103,0.00290911,0.00257751,0.00122172,0.00262019,0.00260572
3.56878439,0.03994005,0.02964033,0.00029483,0.01410333,0.00368966,0.00323473,0.00155550,0.00331582,0.00328493
3.57478739,0.05020688,0.03711891,0.00037103,0.01780794,0.00464655,0.00403098,0.00196661,0.00416676,0.00411289
3.58079040,0.06266912,0.04615742,0.00046370,0.02232821,0.00581021,0.00498789,0.00246901,0.00519948,0.00511448
3.58679340,0.07767517,0.05699339,0.00057551,0.02780028,0.00721391,0.00612858,0.00307818,0.00644292,0.00631682
3.59279640,0.09559875,0.06987896,0.00070936,0.03437222,0.00889341,0.00747720,0.00381102,0.00792817,0.00774903
3.59879940,0.11683340,0.08507663,0.00086834,0.04220246,0.01088645,0.00905850,0.00468571,0.00968810,0.00944192
3.60480240,0.14178512,0.10285354,0.00105568,0.05145757,0.01323203,0.01089717,0.00572150,0.01175677,0.01142749
3.61080540,0.17086283,0.12347439,0.00127469,0.06230927,0.01596949,0.01301704,0.00693836,0.01416874,0.01373828
3.61680840,0.20446682,0.14719304,0.00152868,0.07493070,0.01913735,0.01544026,0.00835664,0.01695816,0.01640671
3.62281141,0.24297524,0.17424282,0.00182092,0.08949185,0.02277205,0.01818622,0.00999655,0.02015775,0.01946413
3.62881441,0.28672891,0.20482586,0.00215445,0.10615439,0.02690633,0.02127054,0.01187763,0.02379768,0.02293995
3.63481741,0.33601468,0.23910168,0.00253205,0.12506589,0.03156768,0.02470389,0.01401812,0.02790427,0.02686055
3.64082041,0.39104813,0.27717542,0.00295609,0.14635359,0.03677649,0.02849090,0.01643432,0.03249871,0.03124821
3.64682341,0.45195602,0.31908625,0.00342842,0.17011803,0.04254436,0.03262905,0.01913984,0.03759573,0.03612006
3.65282641,0.51875937,0.36479648,0.00395024,0.19642663,0.04887228,0.03710770,0.02214496,0.04320234,0.04148702
3.65882941,0.59135801,0.41418192,0.00452200,0.22530770,0.05574909,0.04190730,0.02545592,0.04931662,0.04735288
3.66483242,0.66951754,0.46702421,0.00514331,0.25674497,0.06315006,0.04699874,0.02907432,0.05592682,0.05371345
3.67083542,0.75285952,0.52300559,0.00581284,0.29067317,0.07103588,0.05234311,0.03299664,0.06301052,0.06055600
3.67683842,0.84085584,0.58170677,0.00652829,0.32697476,0.07935197,0.05789167,0.03721379,0.07053423,0.06785880
3.68284142,0.93282793,0.64260827,0.00728634,0.36547820,0.08802838,0.06358629,0.04171092,0.07845328,0.07559101
3.68884442,1.02795145,0.70509561,0.00808267,0.40595788,0.09698016,0.06936017,0.04646733,0.08671207,0.08371279
3.69484742,1.12526672,0.76846841,0.00891198,0.44813598,0.10610841,0.07513907,0.05145661,0.09524475,0.09217573
3.70085043,1.22369502,0.83195344,0.00976808,0.49168609,0.11530189,0.08084285,0.05664697,0.10397632,0.10092347
3.70685343,1.32206051,0.89472133,0.01064395,0.53623879,0.12443926,0.08638740,0.06200174,0.11282402,0.10989268
3.71285643,1.41911727,0.95590655,0.01153192,0.58138887,0.13339190,0.09168683,0.06748004,0.12169913,0.11901412
3.71885943,1.51358058,1.01462984,0.01242378,0.62670409,0.14202713,0.09665586,0.07303771,0.13050900,0.12821398
3.72486243,1.60416138,1.07002244,0.01331096,0.67173503,0.15021191,0.10121244,0.07862821,0.13915928,0.13741519
3.73086543,1.68960255,1.12125108,0.01418471,0.71602580,0.15781666,0.10528025,0.08420374,0.14755627,0.14653889
3.73686843,1.76871551,1.16754269,0.01503628,0.75912502,0.16471925,0.10879122,0.08971632,0.15560923,0.15550579
3.74287144,1.84041568,1.20820773,0.01585710,0.80059679,0.17080881,0.11168783,0.09511896,0.16323263,0.16423751
3.74887444,1.90375512,1.24266120,0.01663895,0.84003106,0.17598939,0.11392506,0.10036674,0.17034820,0.17265772
3.75487744,1.95795098,1.27044027,0.01737409,0.87705321,0.18018303,0.11547207,0.10541779,0.17688675,0.18069326
3.76088044,2.00240854,1.29121787,0.01805541,0.91133216,0.18333244,0.11631326,0.11023427,0.18278961,0.18827490
3.76688344,2.03673778,1.30481156,0.01867652,0.94258720,0.18540285,0.11644895,0.11478311,0.18800975,0.19533814
3.77288644,2.06076276,1.31118742,0.01923185,0.97059295,0.18638312,0.11589543,0.11903669,0.19251246,0.20182366
3.77888944,2.07452369,1.31045879,0.01971668,0.99518259,0.18628604,0.11468449,0.12297331,0.19627573,0.20767776
3.78489245,2.07827150,1.30288007,0.02012718,1.01624942,0.18514773,0.11286243,0.12657753,0.19929010,0.21285270
3.79089545,2.07245545,1.28883597,0.02046044,1.03374663,0.18302629,0.11048859,0.12984038,0.20155836,0.21730691
3.79689845,2.05770440,1.26882675,0.02071445,1.04768562,0.17999961,0.10763344,0.13275936,0.20309484,0.22100529
3.80290145,2.03480285,1.24345036,0.02088811,1.05813305,0.17616263,0.10437639,0.13533840,0.20392451,0.22391949
3.80890445,2.00466274,1.21338214,0.02098117,1.06520666,0.17162406,0.10080334,0.13758761,0.20408193,0.22602820
3.81490745,1.96829242,1.17935319,0.02099427,1.06907038,0.16650268,0.09700408,0.13952295,0.20361006,0.22731762
3.82091046,1.92676413,1.14212829,0.02092884,1.06992860,0.16092351,0.09306975,0.14116578,0.20255900,0.22778179
3.82691346,1.88118112,1.10248415,0.02078715,1.06802006,0.15501387,0.08909023,0.14254230,0.20098473,0.22742315
3.83291646,1.83264583,1.06118885,0.02057221,1.06361131,0.14889963,0.08515180,0.14368286,0.19894783,0.22625290
3.83891946,1.78222993,1.01898309,0.02028779,1.05698983,0.14270165,0.08133494,0.14462116,0.19651217,0.22429139
3.84492246,1.73094736,0.97656371,0.01993835,1.04845708,0.13653259,0.07771249,0.14539328,0.19374371,0.22156837
3.85092546,1.67973070,0.93456985,0.01952900,1.03832124,0.13049425,0.07434801,0.14603668,0.19070915,0.21812297
3.85692846,1.62941166,0.89357193,0.01906546,1.02688996,0.12467537,0.07129464,0.14658900,0.18747474,0.21400350
3.86293147,1.58070571,0.85406340,0.01855392,1.01446296,0.11915005,0.06859415,0.14708680,0.18410498,0.20926691
3.86893447,1.53420108,0.81645531,0.01800104,1.00132474,0.11397679,0.06627644,0.14756421,0.18066134,0.20397798
3.87493747,1.49035207,0.78107354,0.01741374,0.98773744,0.10919807,0.06435938,0.14805159,0.17720099,0.19820811
3.88094047,1.44947654,0.74815831,0.01679916,0.97393405,0.10484049,0.06284887,0.14857416,0.17377557,0.19203385
3.88694347,1.41175729,0.71786591,0.01616445,0.96011216,0.10091542,0.06173930,0.14915074,0.17042996,0.18553520
3.89294647,1.37724712,0.69027229,0.01551669,0.94642858,0.09742015,0.06101419,0.14979266,0.16720124,0.17879365
3.89894947,1.34587721,0.66537832,0.01486266,0.93299506,0.09433937,0.06064710,0.15050283,0.16411769,0.17189015
3.90495248,1.31746852,0.64311632,0.01420878,0.91987535,0.09164692,0.06060268,0.15127516,0.16119815,0.16490313
3.91095548,1.29174568,0.62335794,0.01356089,0.90708391,0.08930785,0.06083797,0.15209431,0.15845151,0.15790650
3.91695848,1.26835323,0.60592285,0.01292421,0.89458651,0.08728060,0.06130373,0.15293582,0.15587660,0.15096795
3.92296148,1.24687346,0.59058835,0.01230318,0.88230271,0.08551918,0.06194600,0.15376669,0.15346248,0.14414754
3.92896448,1.22684574,0.57709955,0.01170146,0.87011046,0.08397547,0.06270761,0.15454644,0.15118902,0.13749656
3.93496748,1.20778648,0.56517995,0.01112185,0.85785261,0.08260135,0.06352980,0.15522853,0.14902800,0.13105692
3.94097049,1.18920947,0.55454232,0.01056633,0.84534516,0.08135076,0.06435387,0.15576221,0.14694448,0.12486093
3.94697349,1.17064592,0.54489957,0.01003606,0.83238711,0.08018155,0.06512277,0.15609472,0.14489861,0.11893152
3.95297649,1.15166363,0.53597539,0.00953151,0.81877132,0.07905712,0.06578266,0.15617369,0.14284766,0.11328293
3.95897949,1.13188469,0.52751443,0.00905254,0.80429611,0.07794773,0.06628431,0.15594971,0.14074825,0.10792170
3.96498249,1.11100128,0.51929175,0.00859848,0.78877697,0.07683160,0.06658450,0.15537892,0.13855870,0.10284797
3.97098549,1.08878891,0.51112128,0.00816836,0.77205787,0.07569559,0.06664713,0.15442547,0.13624139,0.09805706
3.97698849,1.06511677,0.50286292,0.00776096,0.75402165,0.07453563,0.06644420,0.15306382,0.13376493,0.09354102
3.98299150,1.03995484,0.49442829,0.00737504,0.73459900,0.07335677,0.06595654,0.15128069,0.13110617,0.08929035
3.98899450,1.01337746,0.48578469,0.00700945,0.71377561,0.07217288,0.06517428,0.14907656,0.12825188,0.08529549
3.99499750,0.98556342,0.47695722,0.00666323,0.69159708,0.07100614,0.06409709,0.14646664,0.12520000,0.08154826
4.00100050,0.95679240,0.46802907,0.00633578,0.66817155,0.06988612,0.06273415,0.14348140,0.12196045,0.07804300
4.00700350,0.92743814,0.45913984,0.00602688,0.64366973,0.06884876,0.06110379,0.14016637,0.11855545,0.07477745
4.01300650,0.89795838,0.45048191,0.00573680,0.61832248,0.06793503,0.05923294,0.13658144,0.11501933,0.07175328
4.01900950,0.86888220,0.44229522,0.00546626,0.59241605,0.06718952,0.05715633,0.13279956,0.11139778,0.06897633
4.02501251,0.84079505,0.43486028,0.00521652,0.56628515,0.06665890,0.05491544,0.12890498,0.10774679,0.06645651
4.03101551,0.81432206,0.42848991,0.00498927,0.54030424,0.06639035,0.05255734,0.12499101,0.10413098,0.06420740
4.03701851,0.79011008,0.42351983,0.00478660,0.51487731,0.06642993,0.05013333,0.12115743,0.10062180,0.06224558
4.04302151,0.76880915,0.42029838,0.00461094,0.49042662,0.06682109,0.04769756,0.11750767,0.09729533,0.06058976
4.04902451,0.75105371,0.41917563,0.00446492,0.46738077,0.06760315,0.04530546,0.11414582,0.09422996,0.05925975
4.05502751,0.73744417,0.42049220,0.00435132,0.44616254,0.06880999,0.04301235,0.11117361,0.09150397,0.05827529
4.06103052,0.72852910,0.42456800,0.00427287,0.42717682,0.07046879,0.04087189,0.10868737,0.08919312,0.05765492
4.06703352,0.72478855,0.43169109,0.00423220,0.41079893,0.07259900,0.03893471,0.10677516,0.08736827,0.05741473
4.07303652,0.72661862,0.44210698,0.00423163,0.39736375,0.07521141,0.03724706,0.10551411,0.08609316,0.05756724
4.07903952,0.73431764,0.45600852,0.00427310,0.38715573,0.07830742,0.03584966,0.10496794,0.08542230,0.05812036
4.08504252,0.74807411,0.47352647,0.00435800,0.38040011,0.08187849,0.03477655,0.10518490,0.08539917,0.05907641
4.09104552,0.76795656,0.49472122,0.00448708,0.37725534,0.08590576,0.03405424,0.10619597,0.08605458,0.06043135
4.09704852,0.79390568,0.51957552,0.00466034,0.37780703,0.09035985,0.03370098,0.10801350,0.08740536,0.06217412
4.10305153,0.82572858,0.54798875,0.00487693,0.38206338,0.09520082,0.03372617,0.11063026,0.08945336,0.06428619
4.10905453,0.86309584,0.57977274,0.00513508,0.38995220,0.10037836,0.03413004,0.11401890,0.09218469,0.06674129
4.11505753,0.90554118,0.61464947,0.00543207,0.40131972,0.10583214,0.03490347,0.11813188,0.09556941,0.06950531
4.12106053,0.95246425,0.65225092,0.00576419,0.41593112,0.11149241,0.03602810,0.12290191,0.09956151,0.07253647
4.12706353,1.00313667,0.69212126,0.00612675,0.43347302,0.11728079,0.03747661,0.12824281,0.10409923,0.07578568
4.13306653,1.05671152,0.73372159,0.00651414,0.45355783,0.12311132,0.03921322,0.13405094,0.10910589,0.07919706
4.13906953,1.11223652,0.77643738,0.00691986,0.47573014,0.12889175,0.04119446,0.14020704,0.11449101,0.08270881
4.14507254,1.16867078,0.81958879,0.00733667,0.49947509,0.13452510,0.04337009,0.14657862,0.12015193,0.08625418
4.15107554,1.22490516,0.86244361,0.00775669,0.52422862,0.13991147,0.04568432,0.15302277,0.12597577,0.08976275
4.15707854,1.27978593,0.90423296,0.00817158,0.54938960,0.14495002,0.04807713,0.15938940,0.13184186,0.09316183
4.16308154,1.33214130,0.94416922,0.00857273,0.57433343,0.14954122,0.05048577,0.16552482,0.13762447,0.09637808
4.16908454,1.38081023,0.98146591,0.00895146,0.59842708,0.15358922,0.05284642,0.17127558,0.14319587,0.09933928
4.17508754,1.42467261,1.01535879,0.00929930,0.62104488,0.15700428,0.05509588,0.17649245,0.14842958,0.10197615
4.18109055,1.46267996,1.04512768,0.00960814,0.64158493,0.15970524,0.05717331,0.18103451,0.15320387,0.10422417
4.18709355,1.49388545,1.07011795,0.00987054,0.65948524,0.16162185,0.05902192,0.18477302,0.15740511,0.10602549
4.19309655,1.51747208,1.08976095,0.01007990,0.67423933,0.16269701,0.06059054,0.18759518,0.16093115,0.10733060
4.19909955,1.53277788,1.10359248,0.01023071,0.68541048,0.16288862,0.06183513,0.18940735,0.16369439,0.10809987
4.20510255,1.53931689,1.11126836,0.01031867,0.69264415,0.16217116,0.06271991,0.19013787,0.16562453,0.10830489
4.21110555,1.53679506,1.11257631,0.01034084,0.69567803,0.16053671,0.06321840,0.18973916,0.16667075,0.10792943
4.21710855,1.52512004,1.10744371,0.01029577,0.69434923,0.15799558,0.06331405,0.18818906,0.16680333,0.10697001
4.22311156,1.50440456,1.09594043,0.01018347,0.68859827,0.15457625,0.06300051,0.18549137,0.16601458,0.10543620
4.22911456,1.47496293,1.07827678,0.01000547,0.67846973,0.15032482,0.06228166,0.18167553,0.16431899,0.10335030
4.23511756,1.43730082,1.05479653,0.00976471,0.66410950,0.14530385,0.06117122,0.17679547,0.16175259,0.10074672
4.24112056,1.39209866,1.02596512,0.00946546,0.64575861,0.13959064,0.05969200,0.17092760,0.15837161,0.09767097
4.24712356,1.34018939,0.99235367,0.00911317,0.62374414,0.13327513,0.05787494,0.16416815,0.15425038,0.09417813
4.25312656,1.28253149,0.95461951,0.00871427,0.59846738,0.12645733,0.05575784,0.15662990,0.14947865,0.09033120
4.25912956,1.22017851,0.91348395,0.00827596,0.57039000,0.11924450,0.05338392,0.14843841,0.14415838,0.08619906
4.26513257,1.15424632,0.86970853,0.00780598,0.54001861,0.11174819,0.05080025,0.13972801,0.13840020,0.08185438
4.27113557,1.08587963,0.82407059,0.00731237,0.50788853,0.10408122,0.04805615,0.13063766,0.13231972,0.07737142
4.27713857,1.01621897,0.77733931,0.00680325,0.47454748,0.09635475,0.04520154,0.12130685,0.12603368,0.07282384
4.28314157,0.94636961,0.73025331,0.00628654,0.44053961,0.08867554,0.04228546,0.11187172,0.11965639,0.06828271
4.28914457,0.87737336,0.68350058,0.00576983,0.40639080,0.08114348,0.03935463,0.10246157,0.11329637,0.06381461
4.29514757,0.81018434,0.63770153,0.00526013,0.37259544,0.07384947,0.03645228,0.09319583,0.10705337,0.05948007
4.30115058,0.74564929,0.59339571,0.00476377,0.33960530,0.06687381,0.03361717,0.08418154,0.10101595,0.05533227
4.30715358,0.68449286,0.55103254,0.00428626,0.30782061,0.06028488,0.03088283,0.07551157,0.09525965,0.05141612
4.31315658,0.62730801,0.51096614,0.00383224,0.27758360,0.05413843,0.02827706,0.06726336,0.08984573,0.04776761
4.31915958,0.57455146,0.47345417,0.00340542,0.24917448,0.04847718,0.02582177,0.05949838,0.08482056,0.04441358
4.32516258,0.52654381,0.43866038,0.00300858,0.22280977,0.04333095,0.02353290,0.05226213,0.08021555,0.04137180
