energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-0.29714857,0.99821840,0.01426085,0.21655940,0.18918963,0.24028950,0.15697605,0.00000000,0.10508328,0.40980388
-0.29114557,1.07644301,0.01532680,0.23639182,0.20678571,0.26059347,0.16311810,0.00000000,0.11638132,0.43894675
-0.28514257,1.15671383,0.01636357,0.25654823,0.22503245,0.28136931,0.16945250,0.00000000,0.12901205,0.46903288
-0.27913957,1.23856492,0.01735563,0.27683173,0.24380730,0.30246112,0.17602132,0.00000000,0.14310987,0.49996852
-0.27313657,1.32150517,0.01828762,0.29703816,0.26297902,0.32370629,0.18286464,0.00000000,0.15881117,0.53165077
-0.26713357,1.40502986,0.01914480,0.31696097,0.28241046,0.34493923,0.19001905,0.00000000,0.17625116,0.56397024
-0.26113057,1.48863292,0.01991347,0.33639617,0.30196172,0.36599532,0.19751634,0.00000000,0.19556016,0.59681395
-0.25512756,1.57181922,0.02058141,0.35514744,0.32149359,0.38671482,0.20538230,0.00000000,0.21685931,0.63006841
-0.24912456,1.65411606,0.02113829,0.37303078,0.34087105,0.40694651,0.21363565,0.00000000,0.24025566,0.66362242
-0.24312156,1.73508328,0.02157598,0.38987886,0.35996668,0.42655087,0.22228716,0.00000000,0.26583687,0.69736945
-0.23711856,1.81432113,0.02188884,0.40554464,0.37866395,0.44540268,0.23133888,0.00000000,0.29366548,0.73120939
-0.23111556,1.89147570,0.02207391,0.41990416,0.39685997,0.46339280,0.24078351,0.00000000,0.32377302,0.76504942
-0.22511256,1.96624127,0.02213102,0.43285853,0.41446790,0.48042906,0.25060385,0.00000000,0.35615419,0.79880383
-0.21910955,2.03835981,0.02206281,0.44433487,0.43141870,0.49643636,0.26077246,0.00000000,0.39076132,0.83239299
-0.21310655,2.10761758,0.02187465,0.45428646,0.44766232,0.51135583,0.27125137,0.00000000,0.42749955,0.86574119
-0.20710355,2.17383934,0.02157446,0.46269194,0.46316821,0.52514334,0.28199198,0.00000000,0.46622285,0.89877380
-0.20110055,2.23688069,0.02117249,0.46955392,0.47792527,0.53776734,0.29293521,0.00000000,0.50673144,0.93141383
-0.19509755,2.29661937,0.02068098,0.47489692,0.49194122,0.54920641,0.30401185,0.00000000,0.54877081,0.96357833
-0.18909455,2.35294643,0.02011382,0.47876500,0.50524148,0.55944663,0.31514316,0.00000000,0.59203262,0.99517486
-0.18309155,2.40575803,0.01948616,0.48121919,0.51786769,0.56847899,0.32624196,0.00000000,0.63615771,1.02609859
-0.17708854,2.45494887,0.01881397,0.48233481,0.52987585,0.57629727,0.33721386,0.00000000,0.68074131,1.05623037
-0.17108554,2.50040784,0.01811364,0.48219898,0.54133428,0.58289621,0.34795913,0.00000000,0.72534045,1.08543601
-0.16508254,2.54201651,0.01740156,0.48090830,0.55232136,0.58827060,0.35837469,0.00000000,0.76948349,1.11356719
-0.15907954,2.57965070,0.01669377,0.47856677,0.56292309,0.59241486,0.36835663,0.00000000,0.81268144,1.14046404
-0.15307654,2.61318500,0.01600565,0.47528401,0.57323063,0.59532357,0.37780281,0.00000000,0.85444071,1.16595940
-0.14707354,2.64250017,0.01535159,0.47117369,0.58333753,0.59699259,0.38661578,0.00000000,0.89427687,1.18988472
-0.14107054,2.66749259,0.01474481,0.46635219,0.59333696,0.59742082,0.39470554,0.00000000,0.93172870,1.21207724
-0.13506753,2.68808517,0.01419718,0.46093728,0.60331869,0.59661235,0.40199232,0.00000000,0.96637202,1.23238809
-0.12906453,2.70423862,0.01371913,0.45504677,0.61336586,0.59457875,0.40840898,0.00000000,0.99783252,1.25069083
-0.12306153,2.71596216,0.01331959,0.44879711,0.62355162,0.59134140,0.41390301,0.00000000,1.02579711,1.26688984
-0.11705853,2.72332254,0.01300600,0.44230170,0.63393560,0.58693345,0.41843799,0.00000000,1.05002305,1.28092806
-0.11105553,2.72645066,0.01278433,0.43566903,0.64456026,0.58140133,0.42199431,0.00000000,1.07034446,1.29279335
-0.10505253,2.72554478,0.01265916,0.42900053,0.65544737,0.57480560,0.42456923,0.00000000,1.08667596,1.30252319
-0.09904952,2.72087017,0.01263377,0.42238822,0.66659464,0.56722096,0.42617618,0.00000000,1.09901317,1.31020719
-0.09304652,2.71275484,0.01271027,0.41591227,0.67797277,0.55873550,0.42684331,0.00000000,1.10743007,1.31598717
-0.08704352,2.70158150,0.01288968,0.40963857,0.68952317,0.54944907,0.42661147,0.00000000,1.11207347,1.32005481
-0.08104052,2.68777632,0.01317203,0.40361645,0.70115651,0.53947099,0.42553166,0.00000000,1.11315494,1.32264680
-0.07503752,2.67179515,0.01355650,0.39787683,0.71275247,0.52891714,0.42366224,0.00000000,1.11094061,1.32403790
-0.06903452,2.65410803,0.01404149,0.39243085,0.72416075,0.51790671,0.42106591,0.00000000,1.10573943,1.32453203
-0.06303152,2.63518324,0.01462468,0.38726929,0.73520357,0.50655875,0.41780690,0.00000000,1.09789067,1.32445217
-0.05702851,2.61547184,0.01530310,0.38236275,0.74567976,0.49498888,0.41394831,0.00000000,1.08775112,1.32412940
-0.05102551,2.59539381,0.01607319,0.37766287,0.75537040,0.48330625,0.40955002,0.00000000,1.07568286,1.32389177
-0.04502251,2.57532669,0.01693085,0.37310444,0.76404591,0.47161101,0.40466714,0.00000000,1.06204200,1.32405361
-0.03901951,2.55559746,0.01787148,0.36860843,0.77147437,0.45999250,0.39934912,0.00000000,1.04716899,1.32490580
-0.03301651,2.53647812,0.01889006,0.36408598,0.77743087,0.44852814,0.39363968,0.00000000,1.03138081,1.32670744
-0.02701351,2.51818513,0.01998119,0.35944288,0.78170736,0.43728316,0.38757732,0.00000000,1.01496531,1.32967931
-0.02101051,2.50088258,0.02113924,0.35458458,0.78412261,0.42631112,0.38119658,0.00000000,0.99817764,1.33399941
-0.01500750,2.48468879,0.02235852,0.34942143,0.78453187,0.41565507,0.37452974,0.00000000,0.98123894,1.33980052
-0.00900450,2.46968551,0.02363339,0.34387373,0.78283556,0.40534938,0.36760888,0.00000000,0.96433691,1.34716984
-0.00300150,2.45592908,0.02495860,0.33787649,0.77898667,0.39542189,0.36046815,0.00000000,0.94762801,1.35615054
0.00300150,2.44346250,0.02632949,0.33138346,0.77299630,0.38589632,0.35314596,0.00000000,0.93124100,1.36674482
0.00900450,2.43232740,0.02774243,0.32437031,0.76493708,0.37679469,0.34568700,0.00000000,0.91528137,1.37891832
0.01500750,2.42257494,0.02919511,0.31683676,0.75494417,0.36813952,0.33814383,0.00000000,0.89983614,1.39260515
0.02101051,2.41427469,0.03068698,0.30880746,0.74321371,0.35995578,0.33057796,0.00000000,0.88497885,1.40771334
0.02701351,2.40752083,0.03221970,0.30033160,0.72999867,0.35227222,0.32306025,0.00000000,0.87077398,1.42413012
0.03301651,2.40243497,0.03379749,0.29148135,0.71560230,0.34512224,0.31567068,0.00000000,0.85728088,1.44172660
0.03901951,2.39916532,0.03542748,0.28234904,0.70036936,0.33854398,0.30849730,0.00000000,0.84455664,1.46036158
0.04502251,2.39788212,0.03712007,0.27304340,0.68467549,0.33257987,0.30163459,0.00000000,0.83265786,1.47988411
0.05102551,2.39876951,0.03888904,0.26368502,0.66891513,0.32727545,0.29518114,0.00000000,0.82164112,1.50013475
0.05702851,2.40201419,0.04075164,0.25440120,0.65348857,0.32267775,0.28923689,0.00000000,0.81156232,1.52094541
0.06303152,2.40779154,0.04272845,0.24532059,0.63878866,0.31883306,0.28389999,0.00000000,0.80247474,1.54213791
0.06903452,2.41625004,0.04484315,0.23656787,0.62518761,0.31578457,0.27926347,0.00000000,0.79442608,1.56352153
0.07503752,2.42749489,0.04712195,0.22825867,0.61302464,0.31356972,0.27541190,0.00000000,0.78745469,1.58488978
0.08104052,2.44157193,0.04959296,0.22049511,0.60259482,0.31221758,0.27241822,0.00000000,0.78158531,1.60601690
0.08704352,2.45845284,0.05228524,0.21336215,0.59413961,0.31174638,0.27034080,0.00000000,0.77682445,1.62665461
0.09304652,2.47802280,0.05522771,0.20692480,0.58783942,0.31216129,0.26922105,0.00000000,0.77315601,1.64652956
0.09904952,2.50007138,0.05844791,0.20122650,0.58380854,0.31345272,0.26908154,0.00000000,0.77053724,1.66534204
0.10505253,2.52428749,0.06197059,0.19628862,0.58209247,0.31559495,0.26992471,0.00000000,0.76889556,1.68276645
0.11105553,2.55025905,0.06581626,0.19211097,0.58266784,0.31854556,0.27173240,0.00000000,0.76812639,1.69845378
0.11705853,2.57747747,0.06999966,0.18867352,0.58544473,0.32224527,0.27446596,0.00000000,0.76809238,1.71203649
0.12306153,2.60534726,0.07452830,0.18593889,0.59027135,0.32661858,0.27806711,0.00000000,0.76862410,1.72313572
0.12906453,2.63320023,0.07940113,0.18385564,0.59694072,0.33157492,0.28245942,0.00000000,0.76952238,1.73137078
0.13506753,2.66031400,0.08460734,0.18236215,0.60519906,0.33701039,0.28755033,0.00000000,0.77056225,1.73637071
0.14107054,2.68593389,0.09012539,0.18139065,0.61475553,0.34280999,0.29323364,0.00000000,0.77149846,1.73778730
0.14707354,2.70929726,0.09592236,0.18087149,0.62529276,0.34885020,0.29939230,0.00000000,0.77207235,1.73530913
0.15307654,2.72965923,0.10195368,0.18073708,0.63647788,0.35500189,0.30590145,0.00000000,0.77201978,1.72867581
0.15907954,2.74631848,0.10816318,0.18092551,0.64797338,0.36113338,0.31263149,0.00000000,0.77107993,1.71769170
0.16508254,2.75864200,0.11448362,0.18138357,0.65944752,0.36711359,0.31945118,0.00000000,0.76900441,1.70223837
0.17108554,2.76608765,0.12083761,0.18206898,0.67058389,0.37281510,0.32623053,0.00000000,0.76556633,1.68228500
0.17708854,2.76822359,0.12713899,0.18295181,0.68108963,0.37811715,0.33284349,0.00000000,0.76056903,1.65789618
0.18309155,2.76474368,0.13329456,0.18401499,0.69070225,0.38290841,0.33917033,0.00000000,0.75385383,1.62923659
0.18909455,2.75547850,0.13920620,0.18525392,0.69919476,0.38708944,0.34509970,0.00000000,0.74530668,1.59657231
0.19509755,2.74040157,0.14477332,0.18667523,0.70637911,0.39057494,0.35053027,0.00000000,0.73486326,1.56026862
0.20110055,2.71963079,0.14989544,0.18829476,0.71210785,0.39329561,0.35537210,0.00000000,0.72251244,1.52078443
0.20710355,2.69342546,0.15447503,0.19013501,0.71627426,0.39519961,0.35954755,0.00000000,0.70829787,1.47866368
0.21310655,2.66217917,0.15842027,0.19222212,0.71881100,0.39625376,0.36299199,0.00000000,0.69231780,1.43452403
0.21910955,2.62640928,0.16164786,0.19458262,0.71968758,0.39644434,0.36565422,0.00000000,0.67472308,1.38904358
0.22511256,2.58674365,0.16408559,0.19724017,0.71890698,0.39577749,0.36749664,0.00000000,0.65571353,1.34294613
0.23111556,2.54390534,0.16567467,0.20021253,0.71650154,0.39427933,0.36849533,0.00000000,0.63553294,1.29698566
0.23711856,2.49869608,0.16637172,0.20350887,0.71252867,0.39199565,0.36863997,0.00000000,0.61446287,1.25193077
0.24312156,2.45197900,0.16615027,0.20712759,0.70706648,0.38899127,0.36793364,0.00000000,0.59281551,1.20854937
0.24912456,2.40466122,0.16500183,0.21105491,0.70020962,0.38534900,0.36639266,0.00000000,0.57092604,1.16759438
0.25512756,2.35767661,0.16293630,0.21526409,0.69206553,0.38116821,0.36404623,0.00000000,0.54914454,1.12979045
0.26113057,2.31196891,0.15998194,0.21971558,0.68275129,0.37656298,0.36093611,0.00000000,0.52782785,1.09582197
0.26713357,2.26847537,0.15618463,0.22435782,0.67239101,0.37165985,0.35711608,0.00000000,0.50733151,1.06632251
0.27313657,2.22811069,0.15160666,0.22912882,0.66111388,0.36659514,0.35265141,0.00000000,0.48800198,1.04186534
0.27913957,2.19175122,0.14632499,0.23395838,0.64905276,0.36151189,0.34761803,0.00000000,0.47016926,1.02295514
0.28514257,2.16021935,0.14042907,0.23877077,0.63634321,0.35655639,0.34210157,0.00000000,0.45413989,1.01002048
0.29114557,2.13426774,0.13401829,0.24348764,0.62312286,0.35187444,0.33619611,0.00000000,0.44019053,1.00340695
0.29714857,2.11456358,0.12719923,0.24803121,0.60953089,0.34760738,0.33000270,0.00000000,0.42856208,1.00337080
0.30315158,2.10167274,0.12008269,0.25232727,0.59570756,0.34388790,0.32362757,0.00000000,0.41945433,1.01007284
0.30915458,2.09604408,0.11278074,0.25630800,0.58179346,0.34083597,0.31718003,0.00000000,0.41302123,1.02357281
0.31515758,2.09799438,0.10540385,0.25991443,0.56792857,0.33855475,0.31077021,0.00000000,0.40936677,1.04382421
0.32116058,2.10769417,0.09805813,0.26309831,0.55425088,0.33712685,0.30450649,0.00000000,0.40854165,1.07066977
0.32716358,2.12515536,0.09084294,0.26582340,0.54089459,0.33661102,0.29849283,0.00000000,0.41054057,1.10383809
0.33316658,2.15022121,0.08384876,0.26806609,0.52798788,0.33703938,0.29282600,0.00000000,0.41530065,1.14294173
0.33916958,2.18255961,0.07715550,0.26981538,0.51565036,0.33841540,0.28759285,0.00000000,0.42270064,1.18747728
0.34517259,2.22166029,0.07083121,0.27107216,0.50399019,0.34071271,0.28286772,0.00000000,0.43256146,1.23682783
0.35117559,2.26683676,0.06493133,0.27184801,0.49310122,0.34387490,0.27871004,0.00000000,0.44464798,1.29026839
0.35717859,2.31723351,0.05949825,0.27216345,0.48306002,0.34781625,0.27516236,0.00000000,0.45867214,1.34697448
0.36318159,2.37183884,0.05456142,0.27204595,0.47392337,0.35242355,0.27224874,0.00000000,0.47429765,1.40603414
0.36918459,2.42950335,0.05013777,0.27152773,0.46572598,0.35755890,0.26997373,0.00000000,0.49114605,1.46646345
0.37518759,2.48896402,0.04623250,0.27064354,0.45847898,0.36306342,0.26832194,0.00000000,0.50880435,1.52722526
0.38119060,2.54887328,0.04284014,0.26942851,0.45216904,0.36876178,0.26725827,0.00000000,0.52683396,1.58725092
0.38719360,2.60783226,0.03994578,0.26791625,0.44675848,0.37446745,0.26672885,0.00000000,0.54478077,1.64546433
0.39319660,2.66442737,0.03752654,0.26613734,0.44218614,0.37998829,0.26666253,0.00000000,0.56218617,1.70080759
0.39919960,2.71726865,0.03555299,0.26411812,0.43836930,0.38513255,0.26697313,0.00000000,0.57859868,1.75226739
0.40520260,2.76502863,0.03399069,0.26188000,0.43520635,0.38971473,0.26756216,0.00000000,0.59358576,1.79890111
0.41120560,2.80648019,0.03280165,0.25943920,0.43258036,0.39356134,0.26832198,0.00000000,0.60674547,1.83986160
0.41720860,2.84053181,0.03194571,0.25680687,0.43036318,0.39651620,0.26913940,0.00000000,0.61771750,1.87441968
0.42321161,2.86625889,0.03138179,0.25398970,0.42842006,0.39844507,0.26989936,0.00000000,0.62619318,1.90198337
0.42921461,2.88292988,0.03106907,0.25099071,0.42661451,0.39923947,0.27048873,0.00000000,0.63192399,1.92211308
0.43521761,2.89002615,0.03096790,0.24781041,0.42481326,0.39881964,0.27080009,0.00000000,0.63472846,1.93453217
0.44122061,2.88725497,0.03104065,0.24444798,0.42289107,0.39713636,0.27073520,0.00000000,0.63449683,1.93913241
0.44722361,2.87455528,0.03125238,0.24090260,0.42073524,0.39417178,0.27020815,0.00000000,0.63119366,1.93597432
0.45322661,2.85209595,0.03157129,0.23717473,0.41824962,0.38993925,0.26914808,0.00000000,0.62485797,1.92528231
0.45922961,2.82026724,0.03196913,0.23326730,0.41535802,0.38448209,0.26750134,0.00000000,0.61560122,1.90743505
0.46523262,2.77966558,0.03242145,0.22918673,0.41200697,0.37787155,0.26523305,0.00000000,0.60360295,1.88295149
0.47123562,2.73107292,0.03290773,0.22494379,0.40816764,0.37020400,0.26232800,0.00000000,0.58910452,1.85247332
0.47723862,2.67543139,0.03341146,0.22055422,0.40383704,0.36159759,0.25879087,0.00000000,0.57240115,1.81674452
0.48324162,2.61381454,0.03392014,0.21603912,0.39903837,0.35218844,0.25464593,0.00000000,0.55383249,1.77658893
0.48924462,2.54739631,0.03442521,0.21142506,0.39382074,0.34212669,0.24993594,0.00000000,0.53377235,1.73288674
0.49524762,2.47741887,0.03492197,0.20674403,0.38825805,0.33157235,0.24472071,0.00000000,0.51261780,1.68655065
0.50125063,2.40516050,0.03540940,0.20203308,0.38244733,0.32069131,0.23907505,0.00000000,0.49077813,1.63850249
0.50725363,2.33190432,0.03588999,0.19733385,0.37650653,0.30965156,0.23308634,0.00000000,0.46866414,1.58965108
0.51325663,2.25890883,0.03636949,0.19269182,0.37057172,0.29861956,0.22685191,0.00000000,0.44667796,1.54087162
0.51925963,2.18738074,0.03685661,0.18815550,0.36479399,0.28775708,0.22047606,0.00000000,0.42520383,1.49298729
0.52526263,2.11845069,0.03736268,0.18377542,0.35933591,0.27721833,0.21406710,0.00000000,0.40460008,1.44675318
0.53126563,2.05315194,0.03790118,0.17960302,0.35436775,0.26714752,0.20773425,0.00000000,0.38519236,1.40284273
0.53726863,1.99240248,0.03848731,0.17568951,0.35006339,0.25767672,0.20158472,0.00000000,0.36726841,1.36183686
0.54327164,1.93699025,0.03913735,0.17208462,0.34659611,0.24892411,0.19572078,0.00000000,0.35107416,1.32421564
0.54927464,1.88756173,0.03986802,0.16883533,0.34413420,0.24099250,0.19023720,0.00000000,0.33681136,1.29035258
0.55527764,1.84461360,0.04069581,0.16598462,0.34283649,0.23396808,0.18521878,0.00000000,0.32463643,1.26051133
0.56128064,1.80848743,0.04163614,0.16357018,0.34284785,0.22791946,0.18073831,0.00000000,0.31466053,1.23484475
0.56728364,1.77936729,0.04270262,0.16162328,0.34429473,0.22289683,0.17685484,0.00000000,0.30695056,1.21339619
0.57328664,1.75728013,0.04390622,0.16016760,0.34728078,0.21893131,0.17361229,0.00000000,0.30153101,1.19610295
0.57928964,1.74209875,0.04525453,0.15921821,0.35188273,0.21603455,0.17103852,0.00000000,0.29838637,1.18280160
0.58529265,1.73354744,0.04675098,0.15878074,0.35814651,0.21419840,0.16914474,0.00000000,0.29746385,1.17323526
0.59129565,1.73121001,0.04839432,0.15885060,0.36608382,0.21339487,0.16792538,0.00000000,0.29867640,1.16706253
0.59729865,1.73454020,0.05017805,0.15941249,0.37566921,0.21357633,0.16735832,0.00000000,0.30190571,1.16386799
0.60330165,1.74287435,0.05209016,0.16044004,0.38683780,0.21467592,0.16740552,0.00000000,0.30700521,1.16317405
0.60930465,1.75544613,0.05411299,0.16189576,0.39948382,0.21660835,0.16801402,0.00000000,0.31380288,1.16445390
0.61530765,1.77140320,0.05622328,0.16373116,0.41346003,0.21927107,0.16911726,0.00000000,0.32210397,1.16714540
0.62131066,1.78982556,0.05839250,0.16588721,0.42857818,0.22254572,0.17063670,0.00000000,0.33169351,1.17066542
0.62731366,1.80974525,0.06058735,0.16829509,0.44461051,0.22630013,0.17248374,0.00000000,0.34233881,1.17442459
0.63331666,1.83016716,0.06277046,0.17087713,0.46129259,0.23039064,0.17456180,0.00000000,0.35379190,1.17784181
0.63931966,1.85009055,0.06490132,0.17354823,0.47832723,0.23466483,0.17676863,0.00000000,0.36579215,1.18035843
0.64532266,1.86853082,0.06693731,0.17621739,0.49538969,0.23896467,0.17899875,0.00000000,0.37806905,1.18145159
0.65132566,1.88454124,0.06883491,0.17878961,0.51213411,0.24312993,0.18114591,0.00000000,0.39034538,1.18064654
0.65732866,1.89723408,0.07055090,0.18116806,0.52820090,0.24700188,0.18310569,0.00000000,0.40234077,1.17752752
0.66333167,1.90580074,0.07204369,0.18325640,0.54322522,0.25042711,0.18477797,0.00000000,0.41377583,1.17174703
0.66933467,1.90953040,0.07327450,0.18496130,0.55684606,0.25326147,0.18606942,0.00000000,0.42437667,1.16303333
0.67533767,1.90782683,0.07420862,0.18619507,0.56871579,0.25537389,0.18689580,0.00000000,0.43388009,1.15119598
0.68134067,1.90022291,0.07481641,0.18687824,0.57851002,0.25665005,0.18718414,0.00000000,0.44203904,1.13612931
0.68734367,1.88639244,0.07507422,0.18694220,0.58593710,0.25699577,0.18687463,0.00000000,0.44862844,1.11781393
0.69334667,1.86615899,0.07496514,0.18633157,0.59074723,0.25633996,0.18592227,0.00000000,0.45345114,1.09631614
0.69934967,1.83950153,0.07447947,0.18500638,0.59274068,0.25463702,0.18429822,0.00000000,0.45634371,1.07178543
0.70535268,1.80655651,0.07361504,0.18294389,0.59177475,0.25186870,0.18199070,0.00000000,0.45718192,1.04445014
0.71135568,1.76761645,0.07237721,0.18014000,0.58776925,0.24804515,0.17900561,0.00000000,0.45588562,1.01461145
0.71735868,1.72312481,0.07077875,0.17661017,0.58071022,0.24320531,0.17536657,0.00000000,0.45242277,0.98263586
0.72336168,1.67366735,0.06883943,0.17238973,0.57065161,0.23741650,0.17111469,0.00000000,0.44681234,0.94894635
0.72936468,1.61996011,0.06658542,0.16753370,0.55771496,0.23077319,0.16630776,0.00000000,0.43912597,0.91401249
0.73536768,1.56283418,0.06404858,0.16211589,0.54208699,0.22339512,0.16101910,0.00000000,0.42948820,0.87833977
0.74137069,1.50321782,0.06126556,0.15622758,0.52401510,0.21542464,0.15533598,0.00000000,0.41807518,0.84245828
0.74737369,1.44211621,0.05827684,0.14997544,0.50380111,0.20702345,0.14935766,0.00000000,0.40511185,0.80691119
0.75337669,1.38058943,0.05512571,0.14347918,0.48179327,0.19836889,0.14319319,0.00000000,0.39086776,0.77224321
0.75937969,1.31972943,0.05185722,0.13686862,0.45837709,0.18964971,0.13695887,0.00000000,0.37565136,0.73898929
0.76538269,1.26063633,0.04851719,0.13028050,0.43396513,0.18106166,0.13077561,0.00000000,0.35980339,0.70766396
0.77138569,1.20439499,0.04515119,0.12385515,0.40898622,0.17280286,0.12476618,0.00000000,0.34368910,0.67875145
0.77738869,1.15205232,0.04180370,0.11773288,0.38387461,0.16506912,0.11905244,0.00000000,0.32769002,0.65269691
0.78339170,1.10459598,0.03851732,0.11205053,0.35905929,0.15804934,0.11375263,0.00000000,0.31219517,0.62989882
0.78939470,1.06293498,0.03533213,0.10693802,0.33495387,0.15192116,0.10897877,0.00000000,0.29759233,0.61070299
0.79539770,1.02788261,0.03228514,0.10251513,0.31194743,0.14684676,0.10483432,0.00000000,0.28425935,0.59539797
0.80140070,1.00014213,0.02940996,0.09888856,0.29039648,0.14296918,0.10141203,0.00000000,0.27255594,0.58421213
0.80740370,0.98029532,0.02673649,0.09614928,0.27061822,0.14040899,0.09879215,0.00000000,0.26281607,0.57731235
0.81340670,0.96879409,0.02429088,0.09437036,0.25288533,0.13926149,0.09704094,0.00000000,0.25534113,0.57480422
0.81940970,0.96595527,0.02209543,0.09360519,0.23742216,0.13959450,0.09620957,0.00000000,0.25039406,0.57673374
0.82541271,0.97195838,0.02016873,0.09388620,0.22440249,0.14144674,0.09633335,0.00000000,0.24819440,0.58309022
0.83141571,0.98684632,0.01852577,0.09522412,0.21394856,0.14482687,0.09743145,0.00000000,0.24891443,0.59381032
0.83741871,1.01052889,0.01717813,0.09760765,0.20613154,0.14971323,0.09950686,0.00000000,0.25267632,0.60878297
0.84342171,1.04278877,0.01613419,0.10100381,0.20097304,0.15605421,0.10254682,0.00000000,0.25955037,0.62785488
0.84942471,1.08328983,0.01539932,0.10535870,0.19844764,0.16376940,0.10652359,0.00000000,0.26955422,0.65083653
0.85542771,1.13158746,0.01497604,0.11059878,0.19848619,0.17275145,0.11139550,0.00000000,0.28265297,0.67750832
0.86143072,1.18714068,0.01486417,0.11663266,0.20097984,0.18286854,0.11710837,0.00000000,0.29876032,0.70762677
0.86743372,1.24932572,0.01506092,0.12335337,0.20578444,0.19396759,0.12359715,0.00000000,0.31774043,0.74093056
0.87343672,1.31745083,0.01556089,0.13064096,0.21272537,0.20587803,0.13078779,0.00000000,0.33941069,0.77714622
0.87943972,1.39077192,0.01635609,0.13836552,0.22160250,0.21841606,0.13859937,0.00000000,0.36354519,0.81599349
0.88544272,1.46850885,0.01743584,0.14639043,0.23219532,0.23138938,0.14694626,0.00000000,0.38987883,0.85719015
0.89144572,1.54986180,0.01878669,0.15457583,0.24426801,0.24460213,0.15574044,0.00000000,0.41811215,0.90045619
0.89744872,1.63402756,0.02039234,0.16278216,0.25757449,0.25785997,0.16489378,0.00000000,0.44791664,0.94551746
0.90345173,1.72021508,0.02223349,0.17087368,0.27186318,0.27097515,0.17432032,0.00000000,0.47894057,0.99210856
0.90945473,1.80766000,0.02428786,0.17872187,0.28688171,0.28377133,0.18393836,0.00000000,0.51081517,1.03997491
0.91545773,1.89563757,0.02653010,0.18620856,0.30238119,0.29608792,0.19367240,0.00000000,0.54316104,1.08887410
0.92146073,1.98347355,0.02893192,0.19322872,0.31812017,0.30778397,0.20345473,0.00000000,0.57559483,1.13857631
0.92746373,2.07055265,0.03146224,0.19969271,0.33386822,0.31874114,0.21322675,0.00000000,0.60773572,1.18886384
0.93346673,2.15632413,0.03408742,0.20552810,0.34940898,0.32886589,0.22293978,0.00000000,0.63921187,1.23952970
0.93946973,2.24030432,0.03677170,0.21068072,0.36454270,0.33809064,0.23255551,0.00000000,0.66966655,1.29037521
0.94547274,2.32207583,0.03947765,0.21511512,0.37908828,0.34637384,0.24204581,0.00000000,0.69876368,1.34120684
0.95147574,2.40128362,0.04216675,0.21881439,0.39288462,0.35369907,0.25139217,0.00000000,0.72619289,1.39183215
0.95747874,2.47762794,0.04480010,0.22177917,0.40579146,0.36007300,0.26058448,0.00000000,0.75167376,1.44205518
0.96348174,2.55085471,0.04733914,0.22402622,0.41768954,0.36552254,0.26961944,0.00000000,0.77495918,1.49167147
0.96948474,2.62074376,0.04974644,0.22558635,0.42848031,0.37009120,0.27849849,0.00000000,0.79583791,1.54046307
0.97548774,2.68709584,0.05198647,0.22650195,0.43808500,0.37383482,0.28722546,0.00000000,0.81413607,1.58819386
0.98149075,2.74971913,0.05402641,0.22682420,0.44644340,0.37681696,0.29580388,0.00000000,0.82971789,1.63460565
0.98749375,2.80841645,0.05583684,0.22661018,0.45351221,0.37910425,0.30423437,0.00000000,0.84248542,1.67941561
0.99349675,2.86297403,0.05739237,0.22591984,0.45926325,0.38076181,0.31251189,0.00000000,0.85237764,1.72231540
0.99949975,2.91315302,0.05867224,0.22481323,0.46368155,0.38184904,0.32062334,0.00000000,0.85936888,1.76297249
1.00550275,2.95868459,0.05966065,0.22334786,0.46676351,0.38241616,0.32854546,0.00000000,0.86346682,1.80103403
1.01150575,2.99926944,0.06034711,0.22157654,0.46851522,0.38250139,0.33624325,0.00000000,0.86471013,1.83613359
1.01750875,3.03458226,0.06072659,0.21954564,0.46895111,0.38212925,0.34366899,0.00000000,0.86316612,1.86790081
1.02351176,3.06428135,0.06079944,0.21729388,0.46809298,0.38130980,0.35076212,0.00000000,0.85892828,1.89597396
1.02951476,3.08802340,0.06057138,0.21485171,0.46596940,0.38003903,0.35744978,0.00000000,0.85211412,1.92001510
1.03551776,3.10548291,0.06005314,0.21224131,0.46261571,0.37830029,0.36364831,0.00000000,0.84286317,1.93972740
1.04152076,3.11637551,0.05926018,0.20947707,0.45807440,0.37606662,0.36926556,0.00000000,0.83133540,1.95487402
1.04752376,3.12048410,0.05821220,0.20656660,0.45239592,0.37330399,0.37420391,0.00000000,0.81770985,1.96529759
1.05352676,3.11768629,0.05693268,0.20351218,0.44563981,0.36997505,0.37836395,0.00000000,0.80218362,1.97093930
1.05952976,3.10798162,0.05544825,0.20031246,0.43787608,0.36604330,0.38164870,0.00000000,0.78497096,1.97185667
1.06553277,3.09151673,0.05378815,0.19696441,0.42918652,0.36147735,0.38396806,0.00000000,0.76630243,1.96823859
1.07153577,3.06860681,0.05198359,0.19346524,0.41966604,0.35625501,0.38524331,0.00000000,0.74642395,1.96041676
1.07753877,3.03975151,0.05006717,0.18981434,0.40942362,0.35036702,0.38541144,0.00000000,0.72559553,1.94887231
1.08354177,3.00564392,0.04807223,0.18601498,0.39858286,0.34382006,0.38442911,0.00000000,0.70408951,1.93423687
