energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down
-5.15957979,0.96387625,-0.82979929,0.38461802,-0.27597267,0.46180356,-0.23514025,0.02562959,-0.04570162,0.18666692,-0.15742619,0.30867336,-0.34539487,0.00000000,-0.00000000
-5.15357679,0.98322360,-0.76684452,0.39387456,-0.25004131,0.46160284,-0.21690320,0.02659082,-0.04323965,0.19887095,-0.14668167,0.30756881,-0.31763442,0.00000000,-0.00000000
-5.14757379,1.00929179,-0.70528422,0.40599721,-0.22552979,0.46311849,-0.19908971,0.02776814,-0.04066521,0.21357550,-0.13607229,0.30753378,-0.29065967,0.00000000,-0.00000000
-5.14157079,1.04262528,-0.64559713,0.42132595,-0.20258047,0.46657607,-0.18182206,0.02916385,-0.03801290,0.23091883,-0.12570399,0.30873470,-0.26465535,0.00000000,-0.00000000
-5.13556778,1.08371812,-0.58822327,0.44019437,-0.18130923,0.47219232,-0.16520977,0.03077635,-0.03531765,0.25101852,-0.11568104,0.31133428,-0.23978351,0.00000000,-0.00000000
-5.12956478,1.13299603,-0.53356004,0.46291988,-0.16180728,0.48016725,-0.14934848,0.03260007,-0.03261383,0.27396702,-0.10610497,0.31548599,-0.21618245,0.00000000,-0.00000000
-5.12356178,1.19079726,-0.48195945,0.48979269,-0.14414359,0.49067566,-0.13431925,0.03462535,-0.02993448,0.29982677,-0.09707373,0.32132807,-0.19396619,0.00000000,-0.00000000
-5.11755878,1.25735265,-0.43372681,0.52106388,-0.12836768,0.50385845,-0.12018817,0.03683846,-0.02731061,0.32862508,-0.08868105,0.32897734,-0.17322454,0.00000000,-0.00000000
-5.11155578,1.33276582,-0.38912065,0.55693289,-0.11451273,0.51981406,-0.10700640,0.03922173,-0.02477057,0.36034889,-0.08101601,0.33852310,-0.15402373,0.00000000,-0.00000000
-5.10555278,1.41699438,-0.34835404,0.59753492,-0.10259867,0.53859054,-0.09481059,0.04175368,-0.02233965,0.39493971,-0.07416290,0.35002134,-0.13640754,0.00000000,-0.00000000
-5.09954977,1.50983302,-0.31159696,0.64292866,-0.09263538,0.56017867,-0.08362367,0.04440937,-0.02003967,0.43228879,-0.06820122,0.36348960,-0.12039895,0.00000000,-0.00000000
-5.09354677,1.61089940,-0.27897972,0.69308483,-0.08462545,0.58450638,-0.07345592,0.04716073,-0.01788889,0.47223299,-0.06320588,0.37890275,-0.10600204,0.00000000,-0.00000000
-5.08754377,1.71962382,-0.25059715,0.74787622,-0.07856680,0.61143491,-0.06430638,0.04997702,-0.01590192,0.51455149,-0.05924752,0.39618983,-0.09320432,0.00000000,-0.00000000
-5.08154077,1.83524335,-0.22651321,0.80706959,-0.07445465,0.64075697,-0.05616444,0.05282540,-0.01408983,0.55896374,-0.05639285,0.41523225,-0.08197912,0.00000000,-0.00000000
-5.07553777,1.95680129,-0.20676591,0.87032003,-0.07228300,0.67219704,-0.04901163,0.05567152,-0.01246033,0.60512881,-0.05470499,0.43586341,-0.07228819,0.00000000,-0.00000000
-5.06953477,2.08315258,-0.19137205,0.93716830,-0.07204551,0.70541402,-0.04282340,0.05848018,-0.01101812,0.65264657,-0.05424368,0.45786992,-0.06408418,0.00000000,-0.00000000
-5.06353177,2.21297542,-0.18033172,1.00704157,-0.07373562,0.74000620,-0.03757104,0.06121598,-0.00976516,0.70106077,-0.05506539,0.48099446,-0.05731312,0.00000000,-0.00000000
-5.05752876,2.34478966,-0.17363224,1.07925777,-0.07734615,0.77551873,-0.03322346,0.06384411,-0.00870114,0.74986426,-0.05722309,0.50494016,-0.05191666,0.00000000,-0.00000000
-5.05152576,2.47698159,-0.17125124,1.15303402,-0.08286822,0.81145309,-0.02974885,0.06633096,-0.00782390,0.79850647,-0.06076592,0.52937667,-0.04783415,0.00000000,-0.00000000
-5.04552276,2.60783531,-0.17315897,1.22749894,-0.09028973,0.84727885,-0.02711625,0.06864488,-0.00712979,0.84640309,-0.06573843,0.55394752,-0.04500435,0.00000000,-0.00000000
-5.03951976,2.73556973,-0.17931963,1.30170903,-0.09959340,0.88244699,-0.02529680,0.07075680,-0.00661412,0.89294787,-0.07217968,0.57827885,-0.04336695,0.00000000,-0.00000000
-5.03351676,2.85838071,-0.18969174,1.37466861,-0.11075470,0.91640467,-0.02426483,0.07264082,-0.00627150,0.93752635,-0.08012205,0.60198907,-0.04286367,0.00000000,-0.00000000
-5.02751376,2.97448707,-0.20422768,1.44535308,-0.12373966,0.94861096,-0.02399864,0.07427481,-0.00609610,0.97953114,-0.08958984,0.62469922,-0.04343914,0.00000000,-0.00000000
-5.02151076,3.08217903,-0.22287249,1.51273476,-0.13850289,0.97855286,-0.02448100,0.07564082,-0.00608194,1.01837832,-0.10059786,0.64604382,-0.04504144,0.00000000,-0.00000000
-5.01550775,3.17986768,-0.24556215,1.57581052,-0.15498598,1.00576129,-0.02569944,0.07672548,-0.00622302,1.05352447,-0.11314992,0.66568155,-0.04762246,0.00000000,-0.00000000
-5.00950475,3.26613332,-0.27222157,1.63363026,-0.17311649,1.02982620,-0.02764618,0.07752034,-0.00651345,1.08448356,-0.12723756,0.68330564,-0.05113802,0.00000000,-0.00000000
-5.00350175,3.33977117,-0.30276255,1.68532518,-0.19280767,1.05041031,-0.03031795,0.07802197,-0.00694745,1.11084321,-0.14283888,0.69865334,-0.05554786,0.00000000,-0.00000000
-4.99749875,3.39983210,-0.33708198,1.73013474,-0.21395909,1.06726085,-0.03371554,0.07823212,-0.00751940,1.13227950,-0.15991785,0.71151422,-0.06081557,0.00000000,-0.00000000
-4.99149575,3.44565676,-0.37506054,1.76743105,-0.23645833,1.08021876,-0.03784322,0.07815762,-0.00822368,1.14856962,-0.17842397,0.72173682,-0.06690845,0.00000000,-0.00000000
-4.98549275,3.47690140,-0.41656215,1.79673979,-0.26018365,1.08922483,-0.04270800,0.07781027,-0.00905465,1.15960186,-0.19829253,0.72923329,-0.07379747,0.00000000,-0.00000000
-4.97948974,3.49355383,-0.46143422,1.81775648,-0.28500777,1.09432246,-0.04831891,0.07720651,-0.01000648,1.16538220,-0.21944548,0.73398197,-0.08145714,0.00000000,-0.00000000
-4.97348674,3.49593856,-0.50950908,1.83035738,-0.31080257,1.09565677,-0.05468615,0.07636704,-0.01107302,1.16603734,-0.24179286,0.73602745,-0.08986560,0.00000000,-0.00000000
-4.96748374,3.48471063,-0.56060628,1.83460452,-0.33744455,1.09347001,-0.06182029,0.07531627,-0.01224766,1.16181360,-0.26523487,0.73547824,-0.09900475,0.00000000,-0.00000000
-4.96148074,3.46083781,-0.61453598,1.83074426,-0.36482089,1.08809337,-0.06973147,0.07408169,-0.01352322,1.15307186,-0.28966447,0.73250215,-0.10886041,0.00000000,-0.00000000
-4.95547774,3.42557183,-0.67110317,1.81919967,-0.39283570,1.07993544,-0.07842871,0.07269315,-0.01489184,1.14027847,-0.31497044,0.72731928,-0.11942263,0.00000000,-0.00000000
-4.94947474,3.38040951,-0.73011243,1.80055664,-0.42141621,1.06946770,-0.08791916,0.07118201,-0.01634493,1.12399244,-0.34104066,0.72019321,-0.13068595,0.00000000,-0.00000000
-4.94347174,3.32704527,-0.79137314,1.77554460,-0.45051842,1.05720787,-0.09820755,0.06958029,-0.01787319,1.10484937,-0.36776561,0.71142062,-0.14264969,0.00000000,-0.00000000
-4.93746873,3.26731697,-0.85470447,1.74501228,-0.48013188,1.04370149,-0.10929556,0.06791973,-0.01946659,1.08354275,-0.39504164,0.70131978,-0.15531807,0.00000000,-0.00000000
-4.93146573,3.20314717,-0.91994005,1.70989993,-0.51028310,1.02950281,-0.12118134,0.06623093,-0.02111450,1.06080321,-0.42277413,0.69021856,-0.16870023,0.00000000,-0.00000000
-4.92546273,3.13648248,-0.98693169,1.67120883,-0.54103732,1.01515579,-0.13385892,0.06454246,-0.02280581,1.03737672,-0.45087994,0.67844245,-0.18280994,0.00000000,-0.00000000
-4.91945973,3.06923327,-1.05555183,1.62996963,-0.57249830,1.00117601,-0.14731769,0.06288006,-0.02452911,1.01400237,-0.47928931,0.66630315,-0.19766503,0.00000000,-0.00000000
-4.91345673,3.00321646,-1.12569441,1.58721076,-0.60480582,0.98803427,-0.16154179,0.06126596,-0.02627293,0.99139084,-0.50794679,0.65408827,-0.21328645,0.00000000,-0.00000000
-4.90745373,2.94010354,-1.19727378,1.54392815,-0.63813087,0.97614280,-0.17650941,0.05971830,-0.02802596,0.97020414,-0.53681121,0.64205270,-0.22969687,0.00000000,-0.00000000
-4.90145073,2.88137588,-1.27022154,1.50105760,-0.67266848,0.96584437,-0.19219205,0.05825075,-0.02977730,0.95103745,-0.56585457,0.63041180,-0.24691881,0.00000000,-0.00000000
-4.89544772,2.82828895,-1.34448132,1.45945056,-0.70862831,0.95740495,-0.20855366,0.05687228,-0.03151675,0.93440375,-0.59505989,0.61933693,-0.26497240,0.00000000,-0.00000000
-4.88944472,2.78184656,-1.42000151,1.41985447,-0.74622329,0.95101003,-0.22554970,0.05558711,-0.03323499,0.92072169,-0.62441795,0.60895323,-0.28387263,0.00000000,-0.00000000
-4.88344172,2.74278574,-1.49672616,1.38289786,-0.78565666,0.94676455,-0.24312621,0.05439487,-0.03492385,0.91030692,-0.65392330,0.59933981,-0.30362638,0.00000000,-0.00000000
-4.87743872,2.71157226,-1.57458465,1.34908078,-0.82710804,0.94469644,-0.26121880,0.05329095,-0.03657644,0.90336733,-0.68356945,0.59053203,-0.32422912,0.00000000,-0.00000000
-4.87143572,2.68840649,-1.65348050,1.31877050,-0.87071904,0.94476319,-0.27975181,0.05226697,-0.03818723,0.90000191,-0.71334374,0.58252581,-0.34566159,0.00000000,-0.00000000
-4.86543272,2.67323855,-1.73328000,1.29220218,-0.91657920,0.94686105,-0.29863762,0.05131143,-0.03975218,0.90020335,-0.74322205,0.57528335,-0.36788659,0.00000000,-0.00000000
-4.85942971,2.66579147,-1.81380147,1.26948429,-0.96471297,0.95083612,-0.31777616,0.05041045,-0.04126865,0.90386393,-0.77316373,0.56874010,-0.39084603,0.00000000,-0.00000000
-4.85342671,2.66559078,-1.89480594,1.25060791,-1.01506845,0.95649670,-0.33705490,0.04954858,-0.04273539,0.91078437,-0.80310708,0.56281225,-0.41445850,0.00000000,-0.00000000
-4.84742371,2.67199867,-1.97598997,1.23545932,-1.06750867,0.96362601,-0.35634924,0.04870965,-0.04415239,0.92068508,-0.83296582,0.55740434,-0.43861761,0.00000000,-0.00000000
-4.84142071,2.68425087,-2.05698133,1.22383502,-1.12180598,0.97199462,-0.37552348,0.04787761,-0.04552070,0.93321942,-0.86262661,0.55241655,-0.46319111,0.00000000,-0.00000000
-4.83541771,2.70149429,-2.13733830,1.21545825,-1.17764002,0.98137190,-0.39443241,0.04703727,-0.04684230,0.94798803,-0.89194818,0.54775116,-0.48802125,0.00000000,-0.00000000
-4.82941471,2.72282379,-2.21655287,1.20999625,-1.23459974,0.99153590,-0.41292363,0.04617507,-0.04811983,0.96455401,-0.92076204,0.54331789,-0.51292625,0.00000000,-0.00000000
-4.82341171,2.74731637,-2.29405821,1.20707737,-1.29218949,1.00228125,-0.43084051,0.04527964,-0.04935642,0.98245796,-0.94887491,0.53903790,-0.53770302,0.00000000,-0.00000000
-4.81740870,2.77406176,-2.36924055,1.20630741,-1.34983924,1.01342481,-0.44802582,0.04434226,-0.05055554,1.00123264,-0.97607304,0.53484625,-0.56213127,0.00000000,-0.00000000
-4.81140570,2.80218826,-2.44145505,1.20728465,-1.40691861,1.02480901,-0.46432598,0.04335721,-0.05172084,1.02041653,-1.00212804,0.53069285,-0.58597872,0.00000000,-0.00000000
-4.80540270,2.83088342,-2.51004549,1.20961314,-1.46275436,1.03630287,-0.47959568,0.04232189,-0.05285610,1.03956596,-1.02680444,0.52654205,-0.60900745,0.00000000,-0.00000000
-4.79939970,2.85940932,-2.57436697,1.21291392,-1.51665062,1.04780103,-0.49370300,0.04123690,-0.05396518,1.05826551,-1.04986827,0.52237102,-0.63098115,0.00000000,-0.00000000
-4.79339670,2.88711258,-2.63381075,1.21683420,-1.56791109,1.05922114,-0.50653447,0.04010591,-0.05505214,1.07613643,-1.07109678,0.51816716,-0.65167290,0.00000000,-0.00000000
-4.78739370,2.91342950,-2.68783035,1.22105449,-1.61586236,1.07049997,-0.51800018,0.03893540,-0.05612133,1.09284292,-1.09028847,0.51392500,-0.67087333,0.00000000,-0.00000000
-4.78139070,2.93788700,-2.73596753,1.22529373,-1.65987731,1.08158888,-0.52803855,0.03773437,-0.05717757,1.10809635,-1.10727333,0.50964286,-0.68839865,0.00000000,-0.00000000
-4.77538769,2.96010030,-2.77787715,1.22931284,-1.69939757,1.09244916,-0.53662052,0.03651392,-0.05822644,1.12165747,-1.12192264,0.50531966,-0.70409831,0.00000000,-0.00000000
-4.76938469,2.97976804,-2.81334962,1.23291682,-1.73395418,1.10304759,-0.54375308,0.03528679,-0.05927448,1.13333674,-1.13415788,0.50095226,-0.71786176,0.00000000,-0.00000000
-4.76338169,2.99666594,-2.84232969,1.23595586,-1.76318531,1.11335294,-0.54948169,0.03406692,-0.06032951,1.14299305,-1.14395845,0.49653348,-0.72962413,0.00000000,-0.00000000
-4.75737869,3.01063987,-2.86493067,1.23832573,-1.78685053,1.12333345,-0.55389168,0.03286891,-0.06140086,1.15053109,-1.15136760,0.49205121,-0.73937041,0.00000000,-0.00000000
-4.75137569,3.02159899,-2.88144307,1.23996769,-1.80484071,1.13295569,-0.55710829,0.03170761,-0.06249957,1.15589771,-1.15649639,0.48748847,-0.74713786,0.00000000,-0.00000000
-4.74537269,3.02950962,-2.89233704,1.24086825,-1.81718331,1.14218484,-0.55929532,0.03059770,-0.06363849,1.15907755,-1.15952529,0.48282463,-0.75301649,0.00000000,-0.00000000
-4.73936968,3.03439025,-2.89825799,1.24105883,-1.82404258,1.15098637,-0.56065235,0.02955333,-0.06483230,1.16008823,-1.16070338,0.47803766,-0.75714749,0.00000000,-0.00000000
-4.73336668,3.03630778,-2.90001540,1.24061544,-1.82571485,1.15932878,-0.56141051,0.02858779,-0.06609734,1.15897543,-1.16034483,0.47310712,-0.75971955,0.00000000,-0.00000000
-4.72736368,3.03537509,-2.89856464,1.23965825,-1.82261878,1.16718744,-0.56182686,0.02771330,-0.06745134,1.15580804,-1.15882291,0.46801787,-0.76096314,0.00000000,-0.00000000
-4.72136068,3.03174963,-2.89498218,1.23835103,-1.81528115,1.17454876,-0.56217749,0.02694081,-0.06891294,1.15067360,-1.15656133,0.46276392,-0.76114288,0.00000000,-0.00000000
-4.71535768,3.02563264,-2.89043488,1.23690013,-1.80431856,1.18141457,-0.56274949,0.02627993,-0.07050102,1.14367419,-1.15402339,0.45735233,-0.76054825,0.00000000,-0.00000000
-4.70935468,3.01726857,-2.88614397,1.23555277,-1.79041574,1.18780620,-0.56383197,0.02573882,-0.07223395,1.13492272,-1.15169892,0.45180665,-0.75948284,0.00000000,-0.00000000
-4.70335168,3.00694421,-2.88334496,1.23459436,-1.77430131,1.19376768,-0.56570646,0.02532418,-0.07412855,1.12453989,-1.15008956,0.44616970,-0.75825271,0.00000000,-0.00000000
-4.69734867,2.99498675,-2.88324464,1.23434445,-1.75672187,1.19936787,-0.56863692,0.02504130,-0.07619909,1.11265152,-1.14969274,0.44050523,-0.75715408,0.00000000,-0.00000000
-4.69134567,2.98176055,-2.88697670,1.23515107,-1.73841538,1.20470116,-0.57285964,0.02489406,-0.07845610,1.09938649,-1.15098480,0.43489842,-0.75646091,0.00000000,-0.00000000
-4.68534267,2.96766203,-2.89555744,1.23738323,-1.72008477,1.20988643,-0.57857353,0.02488497,-0.08090518,1.08487500,-1.15440393,0.42945495,-0.75641286,0.00000000,-0.00000000
-4.67933967,2.95311245,-2.90984333,1.24142143,-1.70237293,1.21506430,-0.58593100,0.02501524,-0.08354592,1.06924722,-1.16033341,0.42429861,-0.75720419,0.00000000,-0.00000000
-4.67333667,2.93854841,-2.93049204,1.24764613,-1.68583982,1.22039262,-0.59502994,0.02528479,-0.08637083,1.05263213,-1.16908573,0.41956744,-0.75897393,0.00000000,-0.00000000
-4.66733367,2.92441028,-2.95792868,1.25642436,-1.67094273,1.22604030,-0.60590706,0.02569225,-0.08936449,1.03515661,-1.18088842,0.41540861,-0.76179802,0.00000000,-0.00000000
-4.66133067,2.91112865,-2.99231871,1.26809465,-1.65802042,1.23217978,-0.61853296,0.02623499,-0.09250298,1.01694457,-1.19587193,0.41197215,-0.76568360,0.00000000,-0.00000000
-4.65532766,2.89910924,-3.03354892,1.28295080,-1.64728168,1.23897844,-0.63280929,0.02690902,-0.09575349,0.99811614,-1.21406022,0.40940384,-0.77056589,0.00000000,-0.00000000
-4.64932466,2.88871693,-3.08121773,1.30122499,-1.63879893,1.24658934,-0.64856813,0.02770901,-0.09907445,0.97878692,-1.23536460,0.40783765,-0.77630799,0.00000000,-0.00000000
-4.64332166,2.88025957,-3.13463534,1.32307094,-1.63250692,1.25514177,-0.66557382,0.02862817,-0.10241590,0.95906719,-1.25958100,0.40738806,-0.78270348,0.00000000,-0.00000000
-4.63731866,2.87397228,-3.19283443,1.34854798,-1.62820679,1.26473210,-0.68352724,0.02965822,-0.10572034,0.93906112,-1.28639113,0.40814266,-0.78948210,0.00000000,-0.00000000
-4.63131566,2.87000322,-3.25459123,1.37760684,-1.62557515,1.27541546,-0.70207258,0.03078926,-0.10892396,0.91886602,-1.31536751,0.41015553,-0.79631816,0.00000000,-0.00000000
-4.62531266,2.86840159,-3.31845651,1.41007809,-1.62417794,1.28719866,-0.72080644,0.03200979,-0.11195824,0.89857163,-1.34598229,0.41344165,-0.80284151,0.00000000,-0.00000000
-4.61930965,2.86910861,-3.38279562,1.44566408,-1.62348839,1.30003485,-0.73928886,0.03330661,-0.11475187,0.87825948,-1.37761974,0.41797276,-0.80865069,0.00000000,-0.00000000
-4.61330665,2.87195235,-3.44583619,1.48393514,-1.62290833,1.31382028,-0.75705620,0.03466492,-0.11723294,0.85800236,-1.40959199,0.42367501,-0.81332764,0.00000000,-0.00000000
-4.60730365,2.87664680,-3.50572170,1.52433071,-1.62179208,1.32839343,-0.77363508,0.03606833,-0.11933128,0.83786400,-1.44115749,0.43042844,-0.81645346,0.00000000,-0.00000000
-4.60130065,2.88279558,-3.56056898,1.56616575,-1.61947158,1.34353669,-0.78855711,0.03749903,-0.12098086,0.81789890,-1.47154151,0.43806856,-0.81762451,0.00000000,-0.00000000
-4.59529765,2.88990056,-3.60852723,1.60864271,-1.61528209,1.35898065,-0.80137371,0.03893800,-0.12212214,0.79815240,-1.49995799,0.44638991,-0.81646810,0.00000000,-0.00000000
-4.58929465,2.89737521,-3.64783638,1.65086895,-1.60858709,1.37441094,-0.81167041,0.04036530,-0.12270433,0.77866106,-1.52563199,0.45515161,-0.81265714,0.00000000,-0.00000000
-4.58329165,2.90456226,-3.67688224,1.69187915,-1.59880141,1.38947738,-0.81908013,0.04176041,-0.12268727,0.75945318,-1.54782169,0.46408461,-0.80592304,0.00000000,-0.00000000
-4.57728864,2.91075530,-3.69424645,1.73066221,-1.58541186,1.40380513,-0.82329475,0.04310264,-0.12204306,0.74054971,-1.56583943,0.47290047,-0.79606629,0.00000000,-0.00000000
-4.57128564,2.91522323,-3.69874925,1.76619151,-1.56799434,1.41700734,-0.82407472,0.04437161,-0.12075718,0.72196523,-1.57907081,0.48130110,-0.78296429,0.00000000,-0.00000000
-4.56528264,2.91723661,-3.68948342,1.79745747,-1.54622703,1.42869884,-0.82125609,0.04554773,-0.11882916,0.70370918,-1.58699128,0.48898925,-0.76657606,0.00000000,-0.00000000
-4.55927964,2.91609484,-3.66583843,1.82350096,-1.51989925,1.43851007,-0.81475486,0.04661274,-0.11627271,0.68578719,-1.58917978,0.49567913,-0.74694372,0.00000000,-0.00000000
-4.55327664,2.91115253,-3.62751402,1.84344616,-1.48891589,1.44610078,-0.80456859,0.04755014,-0.11311535,0.66820236,-1.58532887,0.50110662,-0.72419069,0.00000000,-0.00000000
-4.54727364,2.90184419,-3.57452319,1.85653121,-1.45329735,1.45117262,-0.79077503,0.04834567,-0.10939746,0.65095651,-1.57525129,0.50503882,-0.69851684,0.00000000,-0.00000000
-4.54127064,2.88770557,-3.50718488,1.86213541,-1.41317554,1.45348012,-0.77352824,0.04898772,-0.10517098,0.63405132,-1.55888274,0.50728216,-0.67019083,0.00000000,-0.00000000
-4.53526763,2.86839079,-3.42610720,1.85980134,-1.36878608,1.45283948,-0.75305220,0.04946759,-0.10049762,0.61748912,-1.53628113,0.50768904,-0.63954013,0.00000000,-0.00000000
-4.52926463,2.84368434,-3.33216232,1.84925115,-1.32045761,1.44913467,-0.72963248,0.04977973,-0.09544686,0.60127347,-1.50762238,0.50616238,-0.60693928,0.00000000,-0.00000000
-4.52326163,2.81350719,-3.22645454,1.83039597,-1.26859860,1.44232055,-0.70360619,0.04992179,-0.09009369,0.58540932,-1.47319313,0.50265812,-0.57279692,0.00000000,-0.00000000
-4.51725863,2.77791694,-3.11028315,1.80333810,-1.21368266,1.43242299,-0.67535094,0.04989464,-0.08451627,0.56990282,-1.43338083,0.49718553,-0.53754227,0.00000000,-0.00000000
-4.51125563,2.73710192,-2.98510190,1.76836588,-1.15623287,1.41953588,-0.64527316,0.04970216,-0.07879365,0.55476074,-1.38866173,0.48980532,-0.50161174,0.00000000,-0.00000000
-4.50525263,2.69136978,-2.85247669,1.72594155,-1.09680597,1.40381540,-0.61379623,0.04935104,-0.07300349,0.53998963,-1.33958714,0.48062573,-0.46543605,0.00000000,-0.00000000
-4.49924962,2.64113125,-2.71404330,1.67668287,-1.03597691,1.38547186,-0.58134912,0.04885041,-0.06722007,0.52559463,-1.28676865,0.46979695,-0.42942861,0.00000000,-0.00000000
-4.49324662,2.58688018,-2.57146647,1.62133925,-0.97432445,1.36475971,-0.54835565,0.04821141,-0.06151253,0.51157826,-1.23086277,0.45750409,-0.39397532,0.00000000,-0.00000000
-4.48724362,2.52917105,-2.42640172,1.56076393,-0.91241797,1.34196628,-0.51522496,0.04744672,-0.05594343,0.49793909,-1.17255542,0.44395915,-0.35942635,0.00000000,-0.00000000
-4.48124062,2.46859532,-2.28046088,1.49588341,-0.85080610,1.31739997,-0.48234322,0.04657006,-0.05056760,0.48467065,-1.11254682,0.42939255,-0.32608974,0.00000000,-0.00000000
-4.47523762,2.40575803,-2.13518207,1.42766577,-0.79000698,1.29137858,-0.45006700,0.04559574,-0.04543150,0.47176045,-1.05153707,0.41404445,-0.29422730,0.00000000,-0.00000000
-4.46923462,2.34125596,-1.99200458,1.35708928,-0.73050058,1.26421844,-0.41871816,0.04453813,-0.04057273,0.45918951,-0.99021279,0.39815652,-0.26405231,0.00000000,-0.00000000
-4.46323162,2.27565841,-1.85224895,1.28511276,-0.67272276,1.23622479,-0.38858036,0.04341129,-0.03602006,0.44693230,-0.92923510,0.38196438,-0.23572929,0.00000000,-0.00000000
-4.45722861,2.20949169,-1.71710214,1.21264892,-0.61706113,1.20768399,-0.35989721,0.04222862,-0.03179364,0.43495717,-0.86922903,0.36569104,-0.20937537,0.00000000,-0.00000000
-4.45122561,2.14322770,-1.58760768,1.14054163,-0.56385251,1.17885773,-0.33287174,0.04100259,-0.02790551,0.42322747,-0.81077467,0.34954171,-0.18506311,0.00000000,-0.00000000
-4.44522261,2.07727712,-1.46466040,1.06954786,-0.51338179,1.14997938,-0.30766722,0.03974456,-0.02436032,0.41170307,-0.75439990,0.33369986,-0.16282439,0.00000000,-0.00000000
