energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-1.47373687,1.58511617,0.22609453,0.84974791,0.00154112,0.01115374,0.00196173,0.08819964,0.06468197,0.66426166
-1.46773387,1.48785718,0.20899353,0.79385686,0.00137242,0.01061155,0.00189982,0.08343663,0.06186524,0.62576551
-1.46173087,1.39842047,0.19319503,0.74227488,0.00121922,0.01015581,0.00187189,0.07914347,0.05944632,0.59017688
-1.45572786,1.31743530,0.17876050,0.69524761,0.00108159,0.00978282,0.00187881,0.07533792,0.05745012,0.55792443
-1.44972486,1.24533451,0.16571682,0.65289396,0.00095928,0.00948794,0.00192140,0.07202876,0.05589497,0.52937897
-1.44372186,1.18236009,0.15405883,0.61521444,0.00085181,0.00926580,0.00200043,0.06921626,0.05479256,0.50484818
-1.43771886,1.12857440,0.14375265,0.58210331,0.00075846,0.00911057,0.00211662,0.06689279,0.05414806,0.48457323
-1.43171586,1.08387642,0.13473977,0.55336367,0.00067843,0.00901623,0.00227065,0.06504363,0.05396041,0.46872718
-1.42571286,1.04802209,0.12694151,0.52872501,0.00061080,0.00897676,0.00246314,0.06364796,0.05422273,0.45741509
-1.41970985,1.02064758,0.12026380,0.50786213,0.00055469,0.00898643,0.00269461,0.06268001,0.05492281,0.45067562
-1.41370685,1.00129437,0.11460200,0.49041472,0.00050922,0.00903999,0.00296545,0.06211023,0.05604373,0.44848403
-1.40770385,0.98943515,0.10984569,0.47600674,0.00047366,0.00913288,0.00327585,0.06190662,0.05756447,0.45075631
-1.40170085,0.98449935,0.10588310,0.46426483,0.00044742,0.00926135,0.00362577,0.06203594,0.05946058,0.45735413
-1.39569785,0.98589727,0.10260514,0.45483507,0.00043013,0.00942262,0.00401486,0.06246507,0.06170487,0.46809047
-1.38969485,0.99304217,0.09990900,0.44739745,0.00042166,0.00961493,0.00444237,0.06316207,0.06426806,0.48273577
-1.38369185,1.00536947,0.09770097,0.44167780,0.00042217,0.00983756,0.00490712,0.06409739,0.06711937,0.50102421
-1.37768884,1.02235267,0.09589879,0.43745655,0.00043216,0.01009081,0.00540743,0.06524471,0.07022717,0.52266015
-1.37168584,1.04351562,0.09443317,0.43457457,0.00045246,0.01037595,0.00594107,0.06658180,0.07355949,0.54732451
-1.36568284,1.06844114,0.09324877,0.43293568,0.00048428,0.01069503,0.00650524,0.06809111,0.07708454,0.57468095
-1.35967984,1.09677597,0.09230444,0.43250633,0.00052923,0.01105079,0.00709654,0.06976023,0.08077121,0.60438187
-1.35367684,1.12823233,0.09157304,0.43331236,0.00058930,0.01144643,0.00771104,0.07158208,0.08458949,0.63607407
-1.34767384,1.16258647,0.09104066,0.43543348,0.00066686,0.01188542,0.00834426,0.07355501,0.08851087,0.66940408
-1.34167084,1.19967453,0.09070553,0.43899569,0.00076468,0.01237127,0.00899130,0.07568265,0.09250878,0.70402312
-1.33566783,1.23938645,0.09057661,0.44416221,0.00088585,0.01290733,0.00964696,0.07797358,0.09655888,0.73959175
-1.32966483,1.28165833,0.09067200,0.45112341,0.00103376,0.01349661,0.01030584,0.08044088,0.10063946,0.77578403
-1.32366183,1.32646372,0.09101723,0.46008622,0.00121205,0.01414162,0.01096258,0.08310145,0.10473169,0.81229139
-1.31765883,1.37380461,0.09164356,0.47126345,0.00142451,0.01484423,0.01161200,0.08597529,0.10881994,0.84882610
-1.31165583,1.42370227,0.09258628,0.48486352,0.00167499,0.01560564,0.01224938,0.08908453,0.11289194,0.88512434
-1.30565283,1.47618864,0.09388318,0.50108090,0.00196731,0.01642635,0.01287067,0.09245247,0.11693895,0.92094897
-1.29964982,1.53129824,0.09557309,0.52008754,0.00230507,0.01730619,0.01347273,0.09610246,0.12095582,0.95609185
-1.29364682,1.58906115,0.09769459,0.54202545,0.00269154,0.01824444,0.01405356,0.10005675,0.12494099,0.99037586
-1.28764382,1.64949693,0.10028491,0.56700072,0.00312949,0.01923994,0.01461249,0.10433532,0.12889633,1.02365653
-1.28164082,1.71260957,0.10337898,0.59507872,0.00362104,0.02029127,0.01515035,0.10895464,0.13282693,1.05582323
-1.27563782,1.77838347,0.10700853,0.62628079,0.00416744,0.02139691,0.01566961,0.11392662,0.13674070,1.08679997
-1.26963482,1.84678031,0.11120141,0.66058208,0.00476894,0.02255547,0.01617439,0.11925743,0.14064789,1.11654565
-1.26363182,1.91773652,0.11598097,0.69791056,0.00542461,0.02376582,0.01667047,0.12494660,0.14456050,1.14505373
-1.25762881,1.99116133,0.12136539,0.73814697,0.00613225,0.02502727,0.01716519,0.13098623,0.14849151,1.17235130
-1.25162581,2.06693499,0.12736720,0.78112567,0.00688822,0.02633965,0.01766726,0.13736036,0.15245412,1.19849725
-1.24562281,2.14490710,0.13399270,0.82663603,0.00768742,0.02770338,0.01818651,0.14404462,0.15646081,1.22357972
-1.23961981,2.22489468,0.14124142,0.87442454,0.00852326,0.02911941,0.01873351,0.15100611,0.16052239,1.24771243
-1.23361681,2.30668009,0.14910563,0.92419714,0.00938766,0.03058915,0.01931920,0.15820358,0.16464707,1.27103004
-1.22761381,2.39000843,0.15756978,0.97562201,0.01027118,0.03211427,0.01995440,0.16558789,0.16883947,1.29368247
-1.22161081,2.47458464,0.16661003,1.02833263,0.01116309,0.03369652,0.02064925,0.17310276,0.17309972,1.31582804
-1.21560780,2.56007026,0.17619385,1.08193104,0.01205165,0.03533735,0.02141274,0.18068577,0.17742265,1.33762575
-1.20960480,2.64608004,0.18627965,1.13599144,0.01292429,0.03703762,0.02225212,0.18826959,0.18179709,1.35922669
-1.20360180,2.73217860,0.19681652,1.19006397,0.01376793,0.03879715,0.02317241,0.19578338,0.18620533,1.38076482
-1.19759880,2.81787758,0.20774420,1.24367896,0.01456931,0.04061440,0.02417595,0.20315441,0.19062278,1.40234756
-1.19159580,2.90263344,0.21899316,1.29635141,0.01531533,0.04248602,0.02526198,0.21030958,0.19501783,1.42404643
-1.18559280,2.98584649,0.23048485,1.34758599,0.01599344,0.04440648,0.02642638,0.21717711,0.19935200,1.44588826
-1.17958979,3.06686147,0.24213227,1.39688237,0.01659198,0.04636781,0.02766151,0.22368806,0.20358032,1.46784745
-1.17358679,3.14497006,0.25384069,1.44374111,0.01710053,0.04835934,0.02895615,0.22977774,0.20765197,1.48983972
-1.16758379,3.21941574,0.26550868,1.48766989,0.01751023,0.05036755,0.03029563,0.23538697,0.21151122,1.51171780
-1.16158079,3.28940126,0.27702933,1.52819026,0.01781404,0.05237605,0.03166205,0.24046313,0.21509862,1.53326959
-1.15557779,3.35409874,0.28829174,1.56484462,0.01800696,0.05436564,0.03303470,0.24496095,0.21835241,1.55421889
-1.14957479,3.41266275,0.29918269,1.59720361,0.01808616,0.05631455,0.03439058,0.24884308,0.22121015,1.57422917
-1.14357179,3.46424595,0.30958854,1.62487355,0.01805107,0.05819876,0.03570499,0.25208043,0.22361055,1.59291019
-1.13756878,3.50801735,0.31939718,1.64750399,0.01790337,0.05999242,0.03695233,0.25465233,0.22549532,1.60982762
-1.13156578,3.54318260,0.32850025,1.66479510,0.01764692,0.06166848,0.03810682,0.25654652,0.22681121,1.62451530
-1.12556278,3.56900585,0.33679521,1.67650486,0.01728763,0.06319928,0.03914335,0.25775902,0.22751189,1.63648975
-1.11955978,3.58483251,0.34418758,1.68245569,0.01683325,0.06455734,0.04003831,0.25829397,0.22755986,1.64526647
-1.11355678,3.59011215,0.35059301,1.68254050,0.01629312,0.06571608,0.04077037,0.25816344,0.22692814,1.65037741
-1.10755378,3.58442064,0.35593931,1.67672790,0.01567791,0.06665070,0.04132120,0.25738724,0.22560178,1.65138877
-1.10155078,3.56748062,0.36016819,1.66506626,0.01499923,0.06733893,0.04167608,0.25599282,0.22357905,1.64791847
-1.09554777,3.53917938,0.36323692,1.64768662,0.01426940,0.06776179,0.04182444,0.25401522,0.22087223,1.63965252
-1.08954477,3.49958330,0.36511953,1.62480404,0.01350102,0.06790433,0.04176018,0.25149705,0.21750813,1.62635945
-1.08354177,3.44894799,0.36580775,1.59671743,0.01270673,0.06775616,0.04148190,0.24848849,0.21352800,1.60790222
-1.07753877,3.38772349,0.36531156,1.56380745,0.01189886,0.06731199,0.04099292,0.24504730,0.20898710,1.58424705
-1.07153577,3.31655400,0.36365935,1.52653270,0.01108917,0.06657192,0.04030118,0.24123870,0.20395374,1.55546862
-1.06553277,3.23627175,0.36089760,1.48542380,0.01028862,0.06554159,0.03941895,0.23713518,0.19850790,1.52175158
-1.05952976,3.14788511,0.35709018,1.44107565,0.00950717,0.06423221,0.03836240,0.23281603,0.19273934,1.48338808
-1.05352676,3.05256083,0.35231726,1.39413774,0.00875365,0.06266038,0.03715103,0.22836662,0.18674546,1.44077162
-1.04752376,2.95160108,0.34667382,1.34530283,0.00803560,0.06084768,0.03580706,0.22387739,0.18062871,1.39438717
-1.04152076,2.84641568,0.34026787,1.29529410,0.00735927,0.05882021,0.03435469,0.21944251,0.17449384,1.34479836
-1.03551776,2.73849060,0.33321839,1.24485115,0.00672953,0.05660791,0.03281931,0.21515812,0.16844496,1.29263192
-1.02951476,2.62935361,0.32565308,1.19471529,0.00614990,0.05424382,0.03122675,0.21112027,0.16258259,1.23856027
-1.02351176,2.52053842,0.31770602,1.14561440,0.00562263,0.05176318,0.02960253,0.20742266,0.15700073,1.18328283
-1.01750875,2.41354846,0.30951522,1.09824806,0.00514870,0.04920255,0.02797111,0.20415402,0.15178413,1.12750687
-1.01150575,2.30982167,0.30122028,1.05327326,0.00472796,0.04659892,0.02635527,0.20139553,0.14700575,1.07192863
-1.00550275,2.21069760,0.29296005,1.01129130,0.00435923,0.04398880,0.02477557,0.19921816,0.14272469,1.01721537
-0.99949975,2.11738797,0.28487046,0.97283636,0.00404039,0.04140739,0.02324991,0.19768019,0.13898449,0.96398907
-0.99349675,2.03095168,0.27708255,0.93836594,0.00376856,0.03888785,0.02179321,0.19682499,0.13581195,0.91281228
-0.98749375,1.95227514,0.26972060,0.90825385,0.00354021,0.03646072,0.02041724,0.19667918,0.13321654,0.86417646
-0.98149075,1.88205848,0.26290052,0.88278548,0.00335128,0.03415338,0.01913057,0.19725138,0.13119038,0.81849332
-0.97548774,1.82080791,0.25672840,0.86215597,0.00319739,0.03198981,0.01793860,0.19853148,0.12970882,0.77608912
-0.96948474,1.76883437,0.25129920,0.84647077,0.00307389,0.02999037,0.01684382,0.20049063,0.12873164,0.73720207
-0.96348174,1.72625813,0.24669562,0.83574877,0.00297606,0.02817181,0.01584601,0.20308197,0.12820469,0.70198272
-0.95747874,1.69301883,0.24298706,0.82992764,0.00289918,0.02654743,0.01494268,0.20624197,0.12806215,0.67049717
-0.95147574,1.66889047,0.24022861,0.82887095,0.00283869,0.02512728,0.01412946,0.20989255,0.12822902,0.64273268
-0.94547274,1.65350030,0.23846026,0.83237685,0.00279026,0.02391860,0.01340060,0.21394373,0.12862403,0.61860559
-0.93946973,1.64635074,0.23770601,0.84018769,0.00274990,0.02292618,0.01274945,0.21829673,0.12916268,0.59797073
-0.93346673,1.64684334,0.23797320,0.85200021,0.00271401,0.02215288,0.01216896,0.22284750,0.12976032,0.58063232
-0.92746373,1.65430371,0.23925194,0.86747594,0.00267946,0.02160010,0.01165216,0.22749037,0.13033525,0.56635550
-0.92146073,1.66800661,0.24151462,0.88625125,0.00264362,0.02126828,0.01119261,0.23212178,0.13081155,0.55487835
-0.91545773,1.68720014,0.24471575,0.90794701,0.00260440,0.02115728,0.01078474,0.23664390,0.13112175,0.54592377
-0.90945473,1.71112859,0.24879206,0.93217731,0.00256023,0.02126678,0.01042423,0.24096787,0.13120900,0.53921101
-0.90345173,1.73905318,0.25366296,0.95855744,0.00251010,0.02159653,0.01010817,0.24501671,0.13102893,0.53446636
-0.89744872,1.77027033,0.25923141,0.98671079,0.00245347,0.02214655,0.00983531,0.24872765,0.13055094,0.53143285
-0.89144572,1.80412729,0.26538532,1.01627487,0.00239031,0.02291717,0.00960606,0.25205378,0.12975892,0.52987867
-0.88544272,1.84003496,0.27199948,1.04690644,0.00232100,0.02390900,0.00942253,0.25496505,0.12865156,0.52960414
-0.87943972,1.87747784,0.27893796,1.07828582,0.00224629,0.02512282,0.00928840,0.25744854,0.12724199,0.53044721
-0.87343672,1.91602124,0.28605707,1.11012061,0.00216725,0.02655931,0.00920881,0.25950798,0.12555701,0.53228726
-0.86743372,1.95531592,0.29320878,1.14214876,0.00208519,0.02821880,0.00919009,0.26116265,0.12363586,0.53504734
-0.86143072,1.99510017,0.30024446,1.17414121,0.00200158,0.03010085,0.00923949,0.26244564,0.12152859,0.53869478
-0.85542771,2.03519954,0.30701892,1.20590396,0.00191801,0.03220391,0.00936482,0.26340166,0.11929411,0.54324021
-0.84942471,2.07552443,0.31339447,1.23727970,0.00183612,0.03452486,0.00957413,0.26408436,0.11699809,0.54873515
-0.84342171,2.11606546,0.31924500,1.26814890,0.00175751,0.03705867,0.00987524,0.26455356,0.11471058,0.55526810
-0.83741871,2.15688695,0.32445966,1.29843006,0.00168372,0.03979801,0.01027543,0.26487220,0.11250373,0.56295946
-0.83141571,2.19811832,0.32894624,1.32807933,0.00161614,0.04273297,0.01078093,0.26510342,0.11044936,0.57195524
-0.82541271,2.23994386,0.33263389,1.35708911,0.00155602,0.04585083,0.01139661,0.26530771,0.10861677,0.58241984
-0.81940970,2.28259064,0.33547502,1.38548559,0.00150442,0.04913592,0.01212558,0.26554037,0.10707059,0.59452798
-0.81340670,2.32631511,0.33744650,1.41332527,0.00146215,0.05256963,0.01296888,0.26584931,0.10586889,0.60845608
-0.80740370,2.37138839,0.33854977,1.44069034,0.00142980,0.05613049,0.01392522,0.26627328,0.10506151,0.62437327
-0.80140070,2.41808073,0.33881014,1.46768309,0.00140773,0.05979438,0.01499077,0.26684064,0.10468872,0.64243222
-0.79539770,2.46664562,0.33827507,1.49441948,0.00139601,0.06353486,0.01615905,0.26756858,0.10478013,0.66276011
-0.78939470,2.51730383,0.33701174,1.52102206,0.00139451,0.06732357,0.01742088,0.26846296,0.10535397,0.68545001
-0.78339170,2.57022827,0.33510376,1.54761259,0.00140283,0.07113078,0.01876445,0.26951860,0.10641667,0.71055293
-0.77738869,2.62552986,0.33264748,1.57430463,0.00142038,0.07492590,0.02017549,0.27072008,0.10796277,0.73807068
-0.77138569,2.68324531,0.32974781,1.60119652,0.00144635,0.07867815,0.02163748,0.27204294,0.10997520,0.76795007
-0.76538269,2.74332704,0.32651390,1.62836493,0.00147977,0.08235711,0.02313201,0.27345520,0.11242574,0.80007834
-0.75937969,2.80563584,0.32305488,1.65585944,0.00151953,0.08593336,0.02463922,0.27491916,0.11527587,0.83428031
-0.75337669,2.86993651,0.31947575,1.68369819,0.00156438,0.08937903,0.02613826,0.27639326,0.11847783,0.87031719
-0.74737369,2.93589663,0.31587368,1.71186493,0.00161302,0.09266822,0.02760785,0.27783406,0.12197584,0.90788726
-0.74137069,3.00308845,0.31233481,1.74030725,0.00166408,0.09577741,0.02902685,0.27919808,0.12570756,0.94662844
-0.73536768,3.07099393,0.30893165,1.76893625,0.00171618,0.09868572,0.03037486,0.28044355,0.12960560,0.98612268
-0.72936468,3.13901242,0.30572120,1.79762734,0.00176799,0.10137499,0.03163275,0.28153180,0.13359911,1.02590222
-0.72336168,3.20647089,0.30274377,1.82622195,0.00181821,0.10382985,0.03278323,0.28242848,0.13761551,1.06545744
-0.71735868,3.27263609,0.30002249,1.85453016,0.00186568,0.10603756,0.03381125,0.28310431,0.14158198,1.10424622
-0.71135568,3.33672823,0.29756352,1.88233379,0.00190933,0.10798778,0.03470446,0.28353551,0.14542714,1.14170460
-0.70535268,3.39793584,0.29535692,1.90938989,0.00194827,0.10967235,0.03545338,0.28370388,0.14908243,1.17725838
-0.69934967,3.45543119,0.29337797,1.93543447,0.00198179,0.11108484,0.03605167,0.28359655,0.15248344,1.21033543
-0.69334667,3.50838609,0.29158909,1.96018629,0.00200938,0.11222027,0.03649607,0.28320536,0.15557114,1.24037842
-0.68734367,3.55598776,0.28994203,1.98335080,0.00203075,0.11307474,0.03678637,0.28252619,0.15829284,1.26685762
-0.68134067,3.59745456,0.28838044,2.00462427,0.00204587,0.11364512,0.03692524,0.28155804,0.16060302,1.28928344
-0.67533767,3.63205149,0.28684258,2.02369815,0.00205490,0.11392886,0.03691789,0.28030215,0.16246403,1.30721840
-0.66933467,3.65910545,0.28526425,2.04026395,0.00205827,0.11392387,0.03677173,0.27876119,0.16384655,1.32028824
-0.66333167,3.67802016,0.28358172,2.05401872,0.00205666,0.11362855,0.03649595,0.27693862,0.16472992,1.32819185
-0.65732866,3.68829079,0.28173469,2.06467136,0.00205097,0.11304191,0.03610103,0.27483822,0.16510236,1.33070976
-0.65132566,3.68951819,0.27966914,2.07194986,0.00204233,0.11216382,0.03559832,0.27246404,0.16496102,1.32771095
-0.64532266,3.68142260,0.27734009,2.07560955,0.00203210,0.11099542,0.03499955,0.26982053,0.16431194,1.31915777
-0.63931966,3.66385657,0.27471416,2.07544222,0.00202184,0.10953952,0.03431643,0.26691314,0.16316991,1.30510875
-0.63331666,3.63681682,0.27177183,2.07128607,0.00201334,0.10780112,0.03356031,0.26374914,0.16155825,1.28571929
-0.62731366,3.60045443,0.26850934,2.06303600,0.00200857,0.10578791,0.03274189,0.26033868,0.15950844,1.26123998
-0.62131066,3.55508301,0.26494028,2.05065400,0.00200970,0.10351074,0.03187102,0.25669614,0.15705976,1.23201267
-0.61530765,3.50118410,0.26109654,2.03417895,0.00201906,0.10098404,0.03095661,0.25284143,0.15425874,1.19846425
-0.60930465,3.43940917,0.25702880,2.01373528,0.00203915,0.09822608,0.03000657,0.24880133,0.15115858,1.16109829
-0.60330165,3.37057756,0.25280642,1.98953990,0.00207262,0.09525914,0.02902787,0.24461064,0.14781838,1.12048461
-0.59729865,3.29566990,0.24851653,1.96190650,0.00212224,0.09210949,0.02802663,0.24031312,0.14430234,1.07724720
-0.59129565,3.21581646,0.24426258,1.93124695,0.00219085,0.08880715,0.02700827,0.23596193,0.14067875,1.03205057
-0.58529265,3.13228016,0.24016207,1.89806897,0.00228134,0.08538552,0.02597769,0.23161979,0.13701888,0.98558498
-0.57928964,3.04643428,0.23634361,1.86296991,0.00239657,0.08188078,0.02493943,0.22735838,0.13339575,0.93855108
-0.57328664,2.95973504,0.23294335,1.82662633,0.00253934,0.07833115,0.02389789,0.22325737,0.12988277,0.89164407
-0.56728364,2.87368940,0.23010085,1.78977950,0.00271225,0.07477603,0.02285743,0.21940272,0.12655229,0.84553817
-0.56128064,2.78981898,0.22795446,1.75321686,0.00291767,0.07125497,0.02182251,0.21588455,0.12347406,0.80087166
-0.55527764,2.70962106,0.22663644,1.71775022,0.00315756,0.06780668,0.02079778,0.21279447,0.12071369,0.75823295
-0.54927464,2.63452773,0.22626788,1.68419110,0.00343343,0.06446800,0.01978804,0.21022253,0.11833111,0.71814815
-0.54327164,2.56586484,0.22695371,1.65332418,0.00374615,0.06127285,0.01879828,0.20825394,0.11637908,0.68107045
-0.53726863,2.50481202,0.22877787,1.62588001,0.00409590,0.05825136,0.01783357,0.20696566,0.11490183,0.64737165
-0.53126563,2.45236545,0.23179904,1.60250789,0.00448199,0.05542904,0.01689894,0.20642305,0.11393381,0.61733601
-0.52526263,2.40930499,0.23604692,1.58375030,0.00490282,0.05282622,0.01599924,0.20667669,0.11349878,0.59115668
-0.51925963,2.37616690,0.24151933,1.57001999,0.00535577,0.05045754,0.01513901,0.20775957,0.11360900,0.56893461
-0.51325663,2.35322359,0.24818039,1.56158075,0.00583713,0.04833176,0.01432228,0.20968479,0.11426478,0.55068009
-0.50725363,2.34047133,0.25595968,1.55853297,0.00634215,0.04645173,0.01355243,0.21244387,0.11545441,0.53631669
-0.50125063,2.33762670,0.26475268,1.56080469,0.00686498,0.04481457,0.01283210,0.21600578,0.11715430,0.52568749
-0.49524762,2.34413198,0.27442236,1.56814868,0.00739881,0.04341206,0.01216303,0.22031667,0.11932951,0.51856327
-0.48924462,2.35916977,0.28480210,1.58014591,0.00793591,0.04223119,0.01154607,0.22530051,0.12193459,0.51465245
-0.48324162,2.38168623,0.29569955,1.59621538,0.00846784,0.04125485,0.01098116,0.23086041,0.12491468,0.51361233
-0.47723862,2.41042234,0.30690173,1.61563004,0.00898560,0.04046268,0.01046738,0.23688074,0.12820694,0.51506133
-0.47123562,2.44395218,0.31818081,1.63753833,0.00947987,0.03983194,0.01000308,0.24322987,0.13174203,0.51859179
-0.46523262,2.48072682,0.32930062,1.66099048,0.00994130,0.03933843,0.00958599,0.24976352,0.13544594,0.52378293
-0.45922961,2.51912233,0.34002360,1.68496863,0.01036072,0.03895748,0.00921345,0.25632853,0.13924174,0.53021368
-0.45322661,2.55749026,0.35011784,1.70841962,0.01072950,0.03866481,0.00888263,0.26276687,0.14305154,0.53747489
-0.44722361,2.59420881,0.35936410,1.73028926,0.01103977,0.03843743,0.00859077,0.26891994,0.14679830,0.54518078
-0.44122061,2.62773290,0.36756246,1.74955668,0.01128469,0.03825439,0.00833540,0.27463279,0.15040771,0.55297925
-0.43521761,2.65664151,0.37453838,1.76526756,0.01145872,0.03809746,0.00811467,0.27975821,0.15380991,0.56056083
-0.42921461,2.67968077,0.38014799,1.77656514,0.01155778,0.03795166,0.00792748,0.28416067,0.15694109,0.56766623
-0.42321161,2.69580133,0.38428242,1.78271765,0.01157938,0.03780572,0.00777375,0.28771979,0.15974493,0.57409215
-0.41720860,2.70418904,0.38687101,1.78314155,0.01152275,0.03765234,0.00765454,0.29033345,0.16217390,0.57969556
-0.41120560,2.70428795,0.38788331,1.77741969,0.01138885,0.03748837,0.00757215,0.29192030,0.16419029,0.58439607
