energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-4.64932466,0.70006698,0.08493120,0.23456644,0.00097509,0.01315074,0.08607907,0.31340783,0.23527135,0.00000000
-4.64332166,0.73320093,0.09620199,0.24553335,0.00096585,0.01499100,0.09170830,0.32340682,0.25023544,0.00000000
-4.63731866,0.76946880,0.10966179,0.25722275,0.00094997,0.01712620,0.09813382,0.33389648,0.26721485,0.00000000
-4.63131566,0.80938383,0.12553936,0.26977341,0.00092783,0.01957880,0.10539486,0.34510903,0.28633449,0.00000000
-4.62531266,0.85347797,0.14406905,0.28332479,0.00089993,0.02237020,0.11352823,0.35729807,0.30771137,0.00000000
-4.61930965,0.90227616,0.16548361,0.29800879,0.00086687,0.02551971,0.12256525,0.37072849,0.33144547,0.00000000
-4.61330665,0.95626805,0.19000562,0.31394114,0.00082938,0.02904347,0.13252861,0.38566492,0.35761016,0.00000000
-4.60730365,1.01587838,0.21783786,0.33121261,0.00078822,0.03295330,0.14342920,0.40235927,0.38624271,0.00000000
-4.60130065,1.08143729,0.24915273,0.34988063,0.00074422,0.03725555,0.15526329,0.42103779,0.41733531,0.00000000
-4.59529765,1.15315184,0.28408112,0.36996174,0.00069823,0.04195000,0.16801001,0.44188814,0.45082712,0.00000000
-4.58929465,1.23108029,0.32270101,0.39142523,0.00065107,0.04702883,0.18162938,0.46504717,0.48659792,0.00000000
-4.58329165,1.31511026,0.36502636,0.41418847,0.00060357,0.05247576,0.19606111,0.49058981,0.52446365,0.00000000
-4.57728864,1.40494205,0.41099663,0.43811415,0.00055647,0.05826530,0.21122402,0.51851963,0.56417432,0.00000000
-4.57128564,1.50007823,0.46046761,0.46300976,0.00051047,0.06436233,0.22701640,0.54876166,0.60541441,0.00000000
-4.56528264,1.59982002,0.51320397,0.48862934,0.00046618,0.07072188,0.24331716,0.58115757,0.64780602,0.00000000
-4.55927964,1.70327122,0.56887413,0.51467767,0.00042411,0.07728925,0.25998776,0.61546381,0.69091466,0.00000000
-4.55327664,1.80934964,0.62704788,0.54081660,0.00038468,0.08400047,0.27687487,0.65135279,0.73425755,0.00000000
-4.54727364,1.91680602,0.68719721,0.56667355,0.00034820,0.09078305,0.29381370,0.68841701,0.77731421,0.00000000
-4.54127064,2.02424989,0.74870057,0.59185164,0.00031488,0.09755715,0.31063175,0.72617642,0.81953895,0.00000000
-4.53526763,2.13018152,0.81085083,0.61594117,0.00028484,0.10423703,0.32715285,0.76408849,0.86037464,0.00000000
-4.52926463,2.23302901,0.87286684,0.63853196,0.00025810,0.11073280,0.34320135,0.80156100,0.89926742,0.00000000
-4.52326163,2.33118906,0.93390850,0.65922592,0.00023459,0.11695240,0.35860621,0.83796692,0.93568149,0.00000000
-4.51725863,2.42306993,0.99309510,0.67764943,0.00021419,0.12280381,0.37320487,0.87266100,0.96911353,0.00000000
-4.51125563,2.50713517,1.04952619,0.69346492,0.00019670,0.12819739,0.38684669,0.90499756,0.99910609,0.00000000
-4.50525263,2.58194621,1.10230458,0.70638119,0.00018189,0.13304816,0.39939587,0.93434869,1.02525938,0.00000000
-4.49924962,2.64620248,1.15056045,0.71616200,0.00016949,0.13727815,0.41073375,0.96012234,1.04724109,0.00000000
-4.49324662,2.69877736,1.19347593,0.72263268,0.00015919,0.14081860,0.42076043,0.98177965,1.06479376,0.00000000
-4.48724362,2.73874891,1.23030886,0.72568442,0.00015070,0.14361188,0.42939573,0.99885083,1.07773964,0.00000000
-4.48124062,2.76542414,1.26041513,0.72527624,0.00014371,0.14561319,0.43657946,1.01094905,1.08598289,0.00000000
-4.47523762,2.77835617,1.28326835,0.72143455,0.00013792,0.14679191,0.44227125,1.01778187,1.08950910,0.00000000
-4.46923462,2.77735393,1.29847632,0.71425057,0.00013306,0.14713251,0.44644975,1.01915978,1.08838253,0.00000000
-4.46323162,2.76248407,1.30579334,0.70387557,0.00012886,0.14663508,0.44911168,1.01500161,1.08274115,0.00000000
-4.45722861,2.73406558,1.30512798,0.69051466,0.00012511,0.14531534,0.45027053,1.00533663,1.07279000,0.00000000
-4.45122561,2.69265744,1.29654608,0.67441901,0.00012162,0.14320431,0.44995534,0.99030336,1.05879331,0.00000000
-4.44522261,2.63904014,1.28026862,0.65587742,0.00011821,0.14034740,0.44820944,0.97014520,1.04106577,0.00000000
-4.43921961,2.57419208,1.25666487,0.63520723,0.00011478,0.13680330,0.44508943,0.94520309,1.01996348,0.00000000
-4.43321661,2.49926193,1.22624100,0.61274533,0.00011124,0.13264239,0.44066437,0.91590568,0.99587498,0.00000000
-4.42721361,2.41553821,1.18962475,0.58883940,0.00010754,0.12794494,0.43501520,0.88275729,0.96921272,0.00000000
-4.42121061,2.32441719,1.14754683,0.56383983,0.00010367,0.12279913,0.42823446,0.84632429,0.94040524,0.00000000
-4.41520760,2.22737042,1.10081981,0.53809259,0.00009964,0.11729893,0.42042618,0.80722047,0.90989019,0.00000000
-4.40920460,2.12591278,1.05031554,0.51193306,0.00009551,0.11154193,0.41170589,0.76609190,0.87810835,0.00000000
-4.40320160,2.02157209,0.99694175,0.48568108,0.00009133,0.10562720,0.40220069,0.72360180,0.84549852,0.00000000
-4.39719860,1.91586087,0.94161893,0.45963714,0.00008721,0.09965329,0.39204904,0.68041606,0.81249322,0.00000000
-4.39119560,1.81025093,0.88525812,0.43407962,0.00008326,0.09371630,0.38140051,0.63718969,0.77951508,0.00000000
-4.38519260,1.70615086,0.82874040,0.40926301,0.00007961,0.08790819,0.37041488,0.59455464,0.74697353,0.00000000
-4.37918959,1.60488682,0.77289861,0.38541691,0.00007641,0.08231529,0.35926096,0.55310919,0.71526180,0.00000000
-4.37318659,1.50768640,0.71850169,0.36274567,0.00007381,0.07701705,0.34811467,0.51340914,0.68475373,0.00000000
-4.36718359,1.41566546,0.66624195,0.34142842,0.00007197,0.07208504,0.33715652,0.47596067,0.65580048,0.00000000
-4.36118059,1.32981771,0.61672534,0.32161930,0.00007106,0.06758215,0.32656848,0.44121504,0.62872680,0.00000000
-4.35517759,1.25100662,0.57046475,0.30344783,0.00007124,0.06356203,0.31653026,0.40956490,0.60382694,0.00000000
-4.34917459,1.17995949,0.52787617,0.28701925,0.00007269,0.06006870,0.30721503,0.38134193,0.58136016,0.00000000
-4.34317159,1.11726314,0.48927750,0.27241466,0.00007556,0.05713637,0.29878494,0.35681579,0.56154596,0.00000000
-4.33716858,1.06336128,0.45488974,0.25969116,0.00008002,0.05478937,0.29138629,0.33619393,0.54455927,0.00000000
-4.33116558,1.01855301,0.42484020,0.24888174,0.00008622,0.05304221,0.28514493,0.31962212,0.53052578,0.00000000
-4.32516258,0.98299269,0.39916746,0.23999524,0.00009428,0.05189974,0.28016174,0.30718546,0.51951776,0.00000000
-4.31915958,0.95669096,0.37782765,0.23301619,0.00010433,0.05135740,0.27650878,0.29890964,0.51155062,0.00000000
-4.31315658,0.93951696,0.36070189,0.22790492,0.00011647,0.05140152,0.27422597,0.29476238,0.50658068,0.00000000
-4.30715358,0.93120212,0.34760442,0.22459786,0.00013075,0.05200973,0.27331878,0.29465486,0.50450414,0.00000000
-4.30115058,0.93134534,0.33829135,0.22300820,0.00014722,0.05315142,0.27375692,0.29844337,0.50515788,0.00000000
-4.29514757,0.93942008,0.33246981,0.22302705,0.00016588,0.05478825,0.27547417,0.30593090,0.50832186,0.00000000
-4.28914457,0.95478340,0.32980723,0.22452514,0.00018670,0.05687483,0.27836943,0.31686912,0.51372350,0.00000000
-4.28314157,0.97668705,0.32994074,0.22735513,0.00020960,0.05935936,0.28230903,0.33096065,0.52104382,0.00000000
-4.27713857,1.00429091,0.33248658,0.23135447,0.00023446,0.06218457,0.28713008,0.34786197,0.52992531,0.00000000
-4.27113557,1.03667853,0.33704926,0.23634897,0.00026111,0.06528855,0.29264504,0.36718711,0.53998136,0.00000000
-4.26513257,1.07287495,0.34323070,0.24215673,0.00028935,0.06860590,0.29864704,0.38851221,0.55080678,0.00000000
-4.25912956,1.11186635,0.35063888,0.24859263,0.00031892,0.07206885,0.30491600,0.41138125,0.56198924,0.00000000
-4.25312656,1.15262138,0.35889618,0.25547298,0.00034955,0.07560857,0.31122520,0.43531299,0.57312106,0.00000000
-4.24712356,1.19411359,0.36764724,0.26262036,0.00038092,0.07915649,0.31734810,0.45980900,0.58381094,0.00000000
-4.24112056,1.23534452,0.37656605,0.26986838,0.00041271,0.08264570,0.32306516,0.48436302,0.59369514,0.00000000
-4.23511756,1.27536666,0.38536245,0.27706617,0.00044458,0.08601239,0.32817036,0.50847110,0.60244775,0.00000000
-4.22911456,1.31330568,0.39378749,0.28408245,0.00047620,0.08919718,0.33247722,0.53164270,0.60978948,0.00000000
-4.22311156,1.34838105,0.40163798,0.29080896,0.00050727,0.09214646,0.33582417,0.55341211,0.61549473,0.00000000
-4.21710855,1.37992433,0.40875963,0.29716313,0.00053752,0.09481352,0.33807888,0.57334987,0.61939665,0.00000000
-4.21110555,1.40739447,0.41504904,0.30308983,0.00056673,0.09715951,0.33914169,0.59107390,0.62138992,0.00000000
-4.20510255,1.43038925,0.42045426,0.30856217,0.00059475,0.09915423,0.33894771,0.60625965,0.62143131,0.00000000
-4.19909955,1.44865260,0.42497387,0.31358118,0.00062152,0.10077651,0.33746791,0.61864890,0.61953782,0.00000000
-4.19309655,1.46207719,0.42865467,0.31817455,0.00064706,0.10201447,0.33470878,0.62805686,0.61578275,0.00000000
-4.18709355,1.47070221,0.43158793,0.32239424,0.00067152,0.10286526,0.33071096,0.63437692,0.61028970,0.00000000
-4.18109055,1.47470637,0.43390432,0.32631336,0.00069511,0.10333466,0.32554672,0.63758314,0.60322496,0.00000000
-4.17508754,1.47439628,0.43576766,0.33002218,0.00071821,0.10343629,0.31931647,0.63772997,0.59478860,0.00000000
-4.16908454,1.47019070,0.43736775,0.33362356,0.00074126,0.10319051,0.31214447,0.63494926,0.58520464,0.00000000
-4.16308154,1.46260135,0.43891232,0.33722815,0.00076483,0.10262320,0.30417396,0.62944476,0.57471088,0.00000000
-4.15707854,1.45221101,0.44061869,0.34094932,0.00078958,0.10176429,0.29556187,0.62148406,0.56354874,0.00000000
-4.15107554,1.43964995,0.44270508,0.34489827,0.00081623,0.10064627,0.28647335,0.61138851,0.55195370,0.00000000
-4.14507254,1.42557173,0.44538222,0.34917948,0.00084557,0.09930262,0.27707632,0.59952151,0.54014665,0.00000000
-4.13906953,1.41062933,0.44884531,0.35388670,0.00087840,0.09776636,0.26753636,0.58627551,0.52832661,0.00000000
-4.13306653,1.39545277,0.45326678,0.35909971,0.00091554,0.09606872,0.25801194,0.57205857,0.51666508,0.00000000
-4.12706353,1.38062902,0.45879008,0.36488190,0.00095776,0.09423800,0.24865027,0.55728082,0.50530221,0.00000000
-4.12106053,1.36668514,0.46552477,0.37127881,0.00100580,0.09229873,0.23958395,0.54234140,0.49434492,0.00000000
-4.11505753,1.35407510,0.47354295,0.37831775,0.00106027,0.09027112,0.23092834,0.52761662,0.48386692,0.00000000
-4.10905453,1.34317080,0.48287741,0.38600827,0.00112167,0.08817077,0.22277985,0.51344948,0.47391056,0.00000000
-4.10305153,1.33425735,0.49352129,0.39434359,0.00119034,0.08600879,0.21521503,0.50014115,0.46449023,0.00000000
-4.09704852,1.32753262,0.50542952,0.40330272,0.00126641,0.08379213,0.20829060,0.48794454,0.45559708,0.00000000
-4.09104552,1.32311069,0.51852173,0.41285326,0.00134982,0.08152418,0.20204405,0.47706015,0.44720461,0.00000000
-4.08504252,1.32102883,0.53268675,0.42295452,0.00144028,0.07920564,0.19649509,0.46763424,0.43927479,0.00000000
-4.07903952,1.32125723,0.54778838,0.43356084,0.00153722,0.07683540,0.19164748,0.45975917,0.43176423,0.00000000
-4.07303652,1.32371099,0.56367230,0.44462489,0.00163986,0.07441162,0.18749132,0.45347589,0.42463002,0.00000000
-4.06703352,1.32826334,0.58017379,0.45610081,0.00174716,0.07193267,0.18400559,0.44877816,0.41783481,0.00000000
-4.06103052,1.33475955,0.59712620,0.46794688,0.00185783,0.06939810,0.18116085,0.44561836,0.41135089,0.00000000
-4.05502751,1.34303058,0.61436955,0.48012771,0.00197040,0.06680939,0.17892184,0.44391443,0.40516294,0.00000000
-4.04902451,1.35290604,0.63175929,0.49261590,0.00208319,0.06417062,0.17725007,0.44355763,0.39926939,0.00000000
-4.04302151,1.36422576,0.64917466,0.50539288,0.00219441,0.06148878,0.17610617,0.44442082,0.39368237,0.00000000
-4.03701851,1.37684958,0.66652652,0.51844927,0.00230216,0.05877400,0.17545194,0.44636669,0.38842618,0.00000000
-4.03101551,1.39066514,0.68376418,0.53178451,0.00240450,0.05603946,0.17525213,0.44925591,0.38353462,0.00000000
-4.02501251,1.40559350,0.70088112,0.54540594,0.00249955,0.05330107,0.17547585,0.45295463,0.37904733,0.00000000
-4.01900950,1.42159243,0.71791914,0.55932752,0.00258548,0.05057707,0.17609761,0.45734122,0.37500549,0.00000000
-4.01300650,1.43865761,0.73497089,0.57356805,0.00266063,0.04788736,0.17709800,0.46231197,0.37144713,0.00000000
-4.00700350,1.45682173,0.75218040,0.58814932,0.00272355,0.04525282,0.17846401,0.46778562,0.36840264,0.00000000
-4.00100050,1.47615170,0.76974161,0.60309401,0.00277303,0.04269455,0.18018906,0.47370645,0.36589050,0.00000000
-3.99499750,1.49674421,0.78789466,0.61842369,0.00280821,0.04023310,0.18227266,0.48004604,0.36391391,0.00000000
-3.98899450,1.51871984,0.80691997,0.63415676,0.00282856,0.03788777,0.18471977,0.48680352,0.36245825,0.00000000
-3.98299150,1.54221595,0.82713019,0.65030663,0.00283392,0.03567598,0.18753995,0.49400423,0.36148974,0.00000000
-3.97698849,1.56737852,0.84885998,0.66687998,0.00282452,0.03361276,0.19074622,0.50169708,0.36095538,0.00000000
-3.97098549,1.59435323,0.87245406,0.68387527,0.00280097,0.03171035,0.19435365,0.50995048,0.36078403,0.00000000
-3.96498249,1.62327592,0.89825359,0.70128136,0.00276426,0.02997795,0.19837785,0.51884704,0.36088877,0.00000000
-3.95897949,1.65426263,0.92658142,0.71907633,0.00271570,0.02842161,0.20283323,0.52847729,0.36117019,0.00000000
-3.95297649,1.68739958,0.95772657,0.73722645,0.00265690,0.02704425,0.20773109,0.53893251,0.36152048,0.00000000
-3.94697349,1.72273309,0.99192864,0.75568522,0.00258970,0.02584579,0.21307779,0.55029719,0.36182804,0.00000000
-3.94097049,1.76026002,1.02936246,0.77439258,0.00251611,0.02482332,0.21887274,0.56264112,0.36198234,0.00000000
-3.93496748,1.79991881,1.07012391,0.79327417,0.00243825,0.02397140,0.22510654,0.57601167,0.36187867,0.00000000
-3.92896448,1.84158168,1.11421738,0.81224070,0.00235829,0.02328236,0.23175930,0.59042667,0.36142261,0.00000000
-3.92296148,1.88504820,1.16154550,0.83118756,0.00227831,0.02274665,0.23879909,0.60586797,0.36053390,0.00000000
-3.91695848,1.93004077,1.21190182,0.84999450,0.00220033,0.02235310,0.24618081,0.62227639,0.35914960,0.00000000
-3.91095548,1.97620244,1.26496682,0.86852574,0.00212617,0.02208930,0.25384549,0.63954815,0.35722631,0.00000000
-3.90495248,2.02309728,1.32030785,0.88663033,0.00205742,0.02194181,0.26171999,0.65753313,0.35474157,0.00000000
-3.89894947,2.07021379,1.37738310,0.90414309,0.00199540,0.02189645,0.26971742,0.67603525,0.35169421,0.00000000
-3.89294647,2.11697152,1.43554982,0.92088596,0.00194112,0.02193849,0.27773807,0.69481493,0.34810396,0.00000000
-3.88694347,2.16273098,1.49407682,0.93667018,0.00189527,0.02205285,0.28567108,0.71359384,0.34401021,0.00000000
-3.88094047,2.20680683,1.55216095,0.95129895,0.00185818,0.02222425,0.29339669,0.73206179,0.33947020,0.00000000
-3.87493747,2.24848416,1.60894721,0.96457099,0.00182985,0.02243737,0.30078913,0.74988550,0.33455674,0.00000000
-3.86893447,2.28703739,1.66355197,0.97628471,0.00180998,0.02267700,0.30771997,0.76671907,0.32935563,0.00000000
-3.86293147,2.32175136,1.71508842,0.98624300,0.00179796,0.02292819,0.31406196,0.78221570,0.32396292,0.00000000
-3.85692846,2.35194377,1.76269368,0.99425865,0.00179291,0.02317640,0.31969308,0.79604009,0.31848212,0.00000000
-3.85092546,2.37698817,1.80555618,1.00016003,0.00179375,0.02340769,0.32450066,0.80788110,0.31302152,0.00000000
-3.84492246,2.39633648,1.84294266,1.00379701,0.00179924,0.02360888,0.32838544,0.81746400,0.30769157,0.00000000
-3.83891946,2.40954007,1.87422348,1.00504679,0.00180800,0.02376778,0.33126535,0.82456164,0.30260245,0.00000000
-3.83291646,2.41626832,1.89889517,1.00381936,0.00181859,0.02387333,0.33307877,0.82900418,0.29786181,0.00000000
-3.82691346,2.41632380,1.91659945,1.00006242,0.00182957,0.02391584,0.33378714,0.83068666,0.29357252,0.00000000
-3.82091046,2.40965307,1.92713757,0.99376536,0.00183951,0.02388718,0.33337682,0.82957410,0.28983068,0.00000000
-3.81490745,2.39635262,1.93047951,0.98496213,0.00184709,0.02378087,0.33185997,0.82570384,0.28672357,0.00000000
-3.80890445,2.37666937,1.92676734,0.97373284,0.00185109,0.02359227,0.32927451,0.81918501,0.28432768,0.00000000
-3.80290145,2.35099560,1.91631267,0.96020375,0.00185046,0.02331862,0.32568302,0.81019494,0.28270674,0.00000000
-3.79689845,2.31985842,1.89958798,0.94454588,0.00184430,0.02295913,0.32117079,0.79897301,0.28190993,0.00000000
-3.79089545,2.28390410,1.87721220,0.92697187,0.00183196,0.02251488,0.31584287,0.78581193,0.28197002,0.00000000
-3.78489245,2.24387802,1.84993098,0.90773146,0.00181297,0.02198883,0.30982047,0.77104702,0.28290188,0.00000000
-3.77888944,2.20060088,1.81859243,0.88710552,0.00178707,0.02138568,0.30323673,0.75504402,0.28470115,0.00000000
-3.77288644,2.15494254,1.78411923,0.86539905,0.00175425,0.02071165,0.29623222,0.73818610,0.28734341,0.00000000
-3.76688344,2.10779438,1.74747819,0.84293320,0.00171467,0.01997436,0.28895017,0.72086053,0.29078383,0.00000000
-3.76088044,2.06004161,1.70964857,0.82003686,0.00166869,0.01918252,0.28153184,0.70344580,0.29495745,0.00000000
-3.75487744,2.01253669,1.67159039,0.79703797,0.00161685,0.01834569,0.27411219,0.68629976,0.29978018,0.00000000
-3.74887444,1.96607501,1.63421399,0.77425512,0.00155980,0.01747404,0.26681599,0.66974922,0.30515056,0.00000000
-3.74287144,1.92137380,1.59835210,0.75198956,0.00149834,0.01657799,0.25975461,0.65408145,0.31095229,0.00000000
-3.73686843,1.87905515,1.56473553,0.73051814,0.00143330,0.01566806,0.25302350,0.63953790,0.31705739,0.00000000
-3.73086543,1.83963350,1.53397330,0.71008731,0.00136561,0.01475452,0.24670061,0.62631020,0.32333008,0.00000000
-3.72486243,1.80350816,1.50653807,0.69090846,0.00129619,0.01384723,0.24084555,0.61453853,0.32963101,0.00000000
-3.71885943,1.77096051,1.48275713,0.67315459,0.00122595,0.01295542,0.23549966,0.60431206,0.33582178,0.00000000
-3.71285643,1.74215591,1.46280935,0.65695855,0.00115577,0.01208754,0.23068675,0.59567149,0.34176944,0.00000000
-3.70685343,1.71714961,1.44672767,0.64241261,0.00108645,0.01125115,0.22641458,0.58861300,0.34735082,0.00000000
-3.70085043,1.69589603,1.43440707,0.62956936,0.00101874,0.01045283,0.22267671,0.58309354,0.35245632,0.00000000
-3.69484742,1.67826054,1.42561716,0.61844369,0.00095326,0.00969812,0.21945479,0.57903669,0.35699309,0.00000000
-3.68884442,1.66403282,1.42001867,0.60901562,0.00089054,0.00899148,0.21672091,0.57633895,0.36088725,0.00000000
-3.68284142,1.65294080,1.41718273,0.60123379,0.00083100,0.00833634,0.21444003,0.57487580,0.36408515,0.00000000
-3.67683842,1.64466441,1.41661206,0.59501915,0.00077494,0.00773510,0.21257217,0.57450737,0.36655352,0.00000000
-3.67083542,1.63884815,1.41776269,0.59026885,0.00072255,0.00718917,0.21107430,0.57508322,0.36827858,0.00000000
-3.66483242,1.63511212,1.42006534,0.58685981,0.00067391,0.00669903,0.20990194,0.57644628,0.36926403,0.00000000
-3.65882941,1.63306092,1.42294537,0.58465201,0.00062903,0.00626429,0.20901014,0.57843572,0.36952833,0.00000000
-3.65282641,1.63229023,1.42584053,0.58349128,0.00058781,0.00588375,0.20835419,0.58088878,0.36910112,0.00000000
-3.64682341,1.63239125,1.42821591,0.58321152,0.00055009,0.00555551,0.20788970,0.58364169,0.36801937,0.00000000
-3.64082041,1.63295306,1.42957560,0.58363646,0.00051567,0.00527700,0.20757246,0.58652990,0.36632327,0.00000000
-3.63481741,1.63356352,1.42947103,0.58458103,0.00048430,0.00504508,0.20735791,0.58938779,0.36405222,0.00000000
-3.62881441,1.63380909,1.42750612,0.58585233,0.00045570,0.00485608,0.20720050,0.59204821,0.36124129,0.00000000
-3.62281141,1.63327441,1.42333930,0.58725075,0.00042959,0.00470595,0.20705295,0.59434208,0.35791823,0.00000000
-3.61680840,1.63154216,1.41668325,0.58857099,0.00040566,0.00459027,0.20686569,0.59609844,0.35410129,0.00000000
-3.61080540,1.62819396,1.40730260,0.58960363,0.00038365,0.00450437,0.20658643,0.59714494,0.34979805,0.00000000
-3.60480240,1.62281274,1.39501057,0.59013709,0.00036328,0.00444343,0.20616008,0.59730928,0.34500519,0.00000000
-3.59879940,1.61498704,1.37966494,0.58996033,0.00034431,0.00440255,0.20552908,0.59642142,0.33970928,0.00000000
-3.59279640,1.60431742,1.36116420,0.58886632,0.00032652,0.00437687,0.20463414,0.59431668,0.33388858,0.00000000
-3.58679340,1.59042496,1.33944432,0.58665616,0.00030970,0.00436167,0.20341542,0.59083970,0.32751550,0.00000000
-3.58079040,1.57296157,1.31447638,0.58314396,0.00029371,0.00435250,0.20181413,0.58584901,0.32055979,0.00000000
-3.57478739,1.55162177,1.28626551,0.57816221,0.00027840,0.00434527,0.19977446,0.57922211,0.31299205,0.00000000
