energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,V_p_up,V_p_down,V_d_up,V_d_down
4.47523762,0.34681153,-0.58917539,0.00000433,-0.00000618,0.07862998,-0.13470729,0.06005437,-0.10601868,0.05914195,-0.10556433,0.21385314,-0.35447211,0.00000000,-0.00000000,0.03745068,-0.06410027,0.05772248,-0.09714609
4.48124062,0.31635647,-0.55526079,0.00000378,-0.00000500,0.07167408,-0.12803036,0.05454583,-0.10006975,0.05376407,-0.10020570,0.19518045,-0.33444585,0.00000000,-0.00000000,0.03449545,-0.05950481,0.05274849,-0.08986728
4.48724362,0.28871920,-0.52105177,0.00000347,-0.00000408,0.06524123,-0.12103582,0.04948055,-0.09400910,0.04875734,-0.09460791,0.17813986,-0.31409083,0.00000000,-0.00000000,0.03205934,-0.05517487,0.04845208,-0.08295513
4.49324662,0.26424061,-0.48692626,0.00000340,-0.00000341,0.05941221,-0.11382714,0.04491601,-0.08790794,0.04417852,-0.08884917,0.16294761,-0.29365796,0.00000000,-0.00000000,0.03019611,-0.05114101,0.04487753,-0.07643488
4.49924962,0.24324105,-0.45329840,0.00000356,-0.00000294,0.05425927,-0.10651511,0.04090592,-0.08184371,0.04007737,-0.08301262,0.14980269,-0.27341658,0.00000000,-0.00000000,0.02896682,-0.04744237,0.04207172,-0.07034025
4.50525263,0.22601927,-0.42060817,0.00000395,-0.00000267,0.04984596,-0.09921484,0.03750028,-0.07589818,0.03649649,-0.07718410,0.13888614,-0.25364766,0.00000000,-0.00000000,0.02844033,-0.04412663,0.04008361,-0.06471244
4.51125563,0.21285225,-0.38931114,0.00000460,-0.00000258,0.04622715,-0.09204297,0.03474560,-0.07015556,0.03347149,-0.07145001,0.13036082,-0.23463736,0.00000000,-0.00000000,0.02869365,-0.04125001,0.03896380,-0.05959906
4.51725863,0.20399555,-0.35986899,0.00000553,-0.00000267,0.04344926,-0.08511498,0.03268540,-0.06470082,0.03103123,-0.06589535,0.12437167,-0.21667095,0.00000000,-0.00000000,0.02981227,-0.03887719,0.03876392,-0.05505308
4.52326163,0.19968371,-0.33274101,0.00000676,-0.00000294,0.04155063,-0.07854291,0.03136052,-0.05961819,0.02919826,-0.06060190,0.12104601,-0.20002763,0.00000000,-0.00000000,0.03189015,-0.03708138,0.03953604,-0.05113173
4.52926463,0.20013019,-0.30837682,0.00000836,-0.00000341,0.04056181,-0.07243334,0.03080964,-0.05499000,0.02798921,-0.05564680,0.12049370,-0.18497599,0.00000000,-0.00000000,0.03502942,-0.03594428,0.04133178,-0.04789554
4.53526763,0.20552663,-0.28721040,0.00001037,-0.00000409,0.04050585,-0.06688580,0.03106945,-0.05089569,0.02741520,-0.05110130,0.12280692,-0.17177040,0.00000000,-0.00000000,0.03933960,-0.03555604,0.04420121,-0.04540741
4.54127064,0.21604090,-0.26965515,0.00001288,-0.00000501,0.04139837,-0.06199152,0.03217473,-0.04741116,0.02748218,-0.04702988,0.12805939,-0.16064819,0.00000000,-0.00000000,0.04493626,-0.03601516,0.04819151,-0.04373171
4.54727364,0.23181374,-0.25610005,0.00001597,-0.00000622,0.04324748,-0.05783252,0.03415810,-0.04460829,0.02819104,-0.04348963,0.13630489,-0.15182741,0.00000000,-0.00000000,0.05193903,-0.03742814,0.05334523,-0.04293343
4.55327664,0.25295394,-0.24690635,0.00001976,-0.00000777,0.04605339,-0.05448095,0.03704945,-0.04255456,0.02953773,-0.04052982,0.14757499,-0.14550512,0.00000000,-0.00000000,0.06046887,-0.03990888,0.05969830,-0.04307721
4.55927964,0.27953190,-0.24240459,0.00002438,-0.00000970,0.04980789,-0.05199869,0.04087496,-0.04131279,0.03151306,-0.03819171,0.16187604,-0.14185594,0.00000000,-0.00000000,0.07064463,-0.04357771,0.06727766,-0.04422633
4.56528264,0.31157195,-0.24289154,0.00003000,-0.00001211,0.05449351,-0.05043703,0.04565583,-0.04094080,0.03410246,-0.03650848,0.17918557,-0.14103066,0.00000000,-0.00000000,0.08257885,-0.04855984,0.07609874,-0.04644144
4.57128564,0.34904346,-0.24862673,0.00003682,-0.00001508,0.06008261,-0.04983642,0.05140661,-0.04149109,0.03728556,-0.03550520,0.19944810,-0.14315470,0.00000000,-0.00000000,0.09637289,-0.05498336,0.08616269,-0.04977913
4.57728864,0.39185140,-0.25982814,0.00004508,-0.00001874,0.06653634,-0.05022625,0.05813329,-0.04301017,0.04103571,-0.03519889,0.22257083,-0.14832628,0.00000000,-0.00000000,0.11211151,-0.06297641,0.09745363,-0.05429025
4.58329165,0.43982667,-0.27666708,0.00005510,-0.00002322,0.07380360,-0.05162451,0.06583115,-0.04553783,0.04531945,-0.03559850,0.24841936,-0.15661419,0.00000000,-0.00000000,0.12985710,-0.07266382,0.10993597,-0.06001782
4.58929465,0.49271713,-0.29926197,0.00006724,-0.00002871,0.08182016,-0.05403741,0.07448258,-0.04910603,0.05009603,-0.03670486,0.27681379,-0.16805506,0.00000000,-0.00000000,0.14964368,-0.08416288,0.12355196,-0.06699483
4.59529765,0.55017963,-0.32767116,0.00008195,-0.00003540,0.09050791,-0.05745890,0.08405489,-0.05373761,0.05531701,-0.03851060,0.30752566,-0.18265021,0.00000000,-0.00000000,0.17147116,-0.09757863,0.13821966,-0.07524174
4.60130065,0.61177415,-0.36188501,0.00009981,-0.00004358,0.09977456,-0.06187004,0.09449830,-0.05944466,0.06092603,-0.04099997,0.34027598,-0.20036221,0.00000000,-0.00000000,0.19529992,-0.11299845,0.15383154,-0.08476380
4.60730365,0.67696043,-0.40181743,0.00012151,-0.00005356,0.10951366,-0.06723841,0.10574433,-0.06622682,0.06685881,-0.04414863,0.37473472,-0.22111121,0.00000000,-0.00000000,0.22104631,-0.13048640,0.17025373,-0.09554836
4.61330665,0.74509789,-0.44729764,0.00014787,-0.00006575,0.11960512,-0.07351744,0.11770457,-0.07406931,0.07304339,-0.04792342,0.41052200,-0.24477144,0.00000000,-0.00000000,0.24857924,-0.15007731,0.18732622,-0.10756231
4.61930965,0.81544920,-0.49806238,0.00017991,-0.00008064,0.12991639,-0.08064591,0.13027021,-0.08294108,0.07940074,-0.05228218,0.44721132,-0.27116807,0.00000000,-0.00000000,0.27771831,-0.17177112,0.20486402,-0.12074966
4.62531266,0.88718804,-0.55374953,0.00021888,-0.00009884,0.14030412,-0.08854758,0.14331220,-0.09279305,0.08584562,-0.05717367,0.48433475,-0.30007479,0.00000000,-0.00000000,0.30823384,-0.19552751,0.22265938,-0.13502961
4.63131566,0.95941097,-0.61389361,0.00026623,-0.00012110,0.15061648,-0.09713109,0.15668236,-0.10355660,0.09228783,-0.06253755,0.52139023,-0.33121249,0.00000000,-0.00000000,0.33984887,-0.22126154,0.24048512,-0.15029518
4.63731866,1.03115360,-0.67792406,0.00032371,-0.00014833,0.16069595,-0.10629022,0.17021532,-0.11514252,0.09863380,-0.06830467,0.55785085,-0.36424926,0.00000000,-0.00000000,0.37224352,-0.24884027,0.25809894,-0.16641257
4.64332166,1.10141062,-0.74516668,0.00039338,-0.00018164,0.17038271,-0.11590461,0.18373149,-0.12744052,0.10478838,-0.07439756,0.59317585,-0.39880214,0.00000000,-0.00000000,0.40506167,-0.27808102,0.27524876,-0.18322143
4.64932466,1.16915927,-0.81484893,0.00047761,-0.00022234,0.17951826,-0.12584096,0.19704079,-0.14031945,0.11065692,-0.08073117,0.62682315,-0.43444068,0.00000000,-0.00000000,0.43791994,-0.30875148,0.29167885,-0.20053614
4.65532766,1.23338552,-0.88610936,0.00057914,-0.00027203,0.18794939,-0.13595476,0.20994734,-0.15362835,0.11614752,-0.08721399,0.65826281,-0.47069257,0.00000000,-0.00000000,0.47041869,-0.34057189,0.30713659,-0.21814815
4.66133067,1.29311206,-0.95801121,0.00070109,-0.00033258,0.19553222,-0.14609259,0.22225470,-0.16719837,0.12117326,-0.09374944,0.68699107,-0.50705132,0.00000000,-0.00000000,0.50215490,-0.37321953,0.32137963,-0.23582944
4.66733367,1.34742696,-1.02956037,0.00084695,-0.00040616,0.20213619,-0.15609493,0.23377171,-0.18084568,0.12565452,-0.10023760,0.71254440,-0.54298580,0.00000000,-0.00000000,0.53273630,-0.40633552,0.33418316,-0.25333704
4.67333667,1.39551205,-1.09972705,0.00102058,-0.00049533,0.20764776,-0.16579942,0.24431854,-0.19437520,0.12952112,-0.10657716,0.73451295,-0.57795164,0.00000000,-0.00000000,0.56179627,-0.43953401,0.34534700,-0.27041854
4.67933967,1.43666950,-1.16747083,0.00122618,-0.00060298,0.21197379,-0.17504450,0.25373280,-0.20758523,0.13271427,-0.11266764,0.75255282,-0.61140400,0.00000000,-0.00000000,0.58900878,-0.47241336,0.35470220,-0.28681843
4.68534267,1.47034574,-1.23176815,0.00146826,-0.00073240,0.21504437,-0.18367332,0.26187541,-0.22027278,0.13518827,-0.11841172,0.76639669,-0.64281127,0.00000000,-0.00000000,0.61410271,-0.50456912,0.36211686,-0.30228501
4.69134567,1.49615135,-1.29164127,0.00175157,-0.00088724,0.21681493,-0.19153777,0.26863591,-0.23223942,0.13691177,-0.12371762,0.77586227,-0.67166934,0.00000000,-0.00000000,0.63687470,-0.53560831,0.36750096,-0.31657772
4.69734867,1.51387613,-1.34618761,0.00208102,-0.00107153,0.21726767,-0.19850239,0.27393709,-0.24329744,0.13786868,-0.12850144,0.78085818,-0.69751569,0.00000000,-0.00000000,0.65719986,-0.56516438,0.37080983,-0.32947449
4.70335168,1.52349843,-1.39460813,0.00246155,-0.00128964,0.21641211,-0.20444816,0.27773850,-0.25327611,0.13805856,-0.13268940,0.78138708,-0.71994289,0.00000000,-0.00000000,0.67503966,-0.59291217,0.37204626,-0.34077889
4.70935468,1.52518845,-1.43623347,0.00289805,-0.00154623,0.21428480,-0.20927585,0.28003883,-0.26202764,0.13749658,-0.13621975,0.77754569,-0.73861063,0.00000000,-0.00000000,0.69044639,-0.61858214,0.37126095,-0.35032664
4.71535768,1.51930494,-1.47054672,0.00339519,-0.00184616,0.21094827,-0.21290890,0.28087692,-0.26943275,0.13621301,-0.13904448,0.76952199,-0.75325611,0.00000000,-0.00000000,0.70356383,-0.64197305,0.36855148,-0.35799134
4.72136068,1.50638568,-1.49720159,0.00395728,-0.00219445,0.20648907,-0.21529559,0.28033141,-0.27540541,0.13425214,-0.14113049,0.75758938,-0.76370193,0.00000000,-0.00000000,0.71462387,-0.66296246,0.36405958,-0.36368899
4.72736368,1.48713183,-1.51603517,0.00458808,-0.00259612,0.20101525,-0.21641050,0.27851887,-0.27989655,0.13167099,-0.14246039,0.74209827,-0.76986138,0.00000000,-0.00000000,0.72393912,-0.68151423,0.35796702,-0.36738117
4.73336668,1.46238691,-1.52707447,0.00529068,-0.00305609,0.19465316,-0.21625511,0.27559067,-0.28289665,0.12853748,-0.14303278,0.72346536,-0.77174071,0.00000000,-0.00000000,0.73189162,-0.69768261,0.35049012,-0.36907668
4.73936968,1.43311121,-1.53053644,0.00606735,-0.00357904,0.18754385,-0.21485762,0.27172857,-0.28443691,0.12492842,-0.14286200,0.70216099,-0.76943829,0.00000000,-0.00000000,0.73891814,-0.71161244,0.34187327,-0.36883153
4.74537269,1.40035268,-1.52682138,0.00691937,-0.00416924,0.17983916,-0.21227186,0.26713932,-0.28458898,0.12092728,-0.14197741,0.67869520,-0.76314080,0.00000000,-0.00000000,0.74549267,-0.72353526,0.33238155,-0.36674732
4.75137569,1.36521555,-1.51650000,0.00784697,-0.00483040,0.17169763,-0.20857548,0.26204845,-0.28346332,0.11662185,-0.14042218,0.65360294,-0.75311641,0.00000000,-0.00000000,0.75210689,-0.73376138,0.32229286,-0.36296801
4.75737869,1.32882790,-1.50029455,0.00884926,-0.00556556,0.16328047,-0.20386742,0.25669350,-0.28120613,0.11210191,-0.13825175,0.62742900,-0.73970552,0.00000000,-0.00000000,0.75924952,-0.74266820,0.31188991,-0.35767525
4.76338169,1.29230944,-1.47905512,0.00992418,-0.00637686,0.15474756,-0.19826481,0.25131720,-0.27799509,0.10745683,-0.13553186,0.60071323,-0.72330921,0.00000000,-0.00000000,0.76738559,-0.75068508,0.30145226,-0.35108249
4.76938469,1.25674086,-1.45373191,0.01106858,-0.00726554,0.14625383,-0.19189943,0.24616052,-0.27403400,0.10277352,-0.13233638,0.57397659,-0.70437613,0.00000000,-0.00000000,0.77693657,-0.75827556,0.29124876,-0.34342812
4.77538769,1.22313568,-1.42534488,0.01227825,-0.00823178,0.13794591,-0.18491389,0.24145630,-0.26954670,0.09813434,-0.12874508,0.54770837,-0.68338825,0.00000000,-0.00000000,0.78826246,-0.76591771,0.28153072,-0.33496787
4.78139070,1.19241558,-1.39495199,0.01354814,-0.00927468,0.12995925,-0.17745766,0.23742334,-0.26477046,0.09361542,-0.12484118,0.52235511,-0.66084619,0.00000000,-0.00000000,0.80164657,-0.77408355,0.27252586,-0.32596699
4.78739370,1.16539007,-1.36361749,0.01487245,-0.01039228,0.12241568,-0.16968313,0.23426147,-0.25994915,0.08928524,-0.12070912,0.49831136,-0.63725460,0.00000000,-0.00000000,0.81728385,-0.78321853,0.26443344,-0.31669233
4.79339670,1.14274074,-1.33238148,0.01624495,-0.01158160,0.11542158,-0.16174186,0.23214753,-0.25532649,0.08520344,-0.11643232,0.47591251,-0.61310823,0.00000000,-0.00000000,0.83527319,-0.79372215,0.25742038,-0.30740472
4.79939970,1.12501048,-1.30223184,0.01765920,-0.01283874,0.10906641,-0.15378102,0.23123243,-0.25113974,0.08142004,-0.11209120,0.45542988,-0.58887914,0.00000000,-0.00000000,0.85561405,-0.80593063,0.25161872,-0.29835199
4.80540270,1.11259764,-1.27407969,0.01910884,-0.01415908,0.10342187,-0.14594028,0.23163931,-0.24761393,0.07797491,-0.10776147,0.43706791,-0.56500549,0.00000000,-0.00000000,0.87820753,-0.82010252,0.24712414,-0.28976278
4.81140570,1.10575475,-1.24873889,0.02058787,-0.01553746,0.09854145,-0.13834912,0.23346285,-0.24495694,0.07489758,-0.10351264,0.42096347,-0.54188221,0.00000000,-0.00000000,0.90286154,-0.83640792,0.24399570,-0.28184135
4.81740870,1.10459151,-1.22691016,0.02209088,-0.01696839,0.09446035,-0.13112459,0.23676941,-0.24335552,0.07220726,-0.09940692,0.40718716,-0.51985368,0.00000000,-0.00000000,0.92929982,-0.85492182,0.24225655,-0.27476352
4.82341171,1.10908132,-1.20917010,0.02361332,-0.01844637,0.09119589,-0.12436959,0.24159808,-0.24297232,0.06991320,-0.09549839,0.39574628,-0.49920859,0.00000000,-0.00000000,0.95717413,-0.87562177,0.24189546,-0.26867383
4.82941471,1.11907075,-1.19596479,0.02515159,-0.01996610,0.08874807,-0.11817159,0.24796233,-0.24394389,0.06801512,-0.09183245,0.38658929,-0.48017700,0.00000000,-0.00000000,0.98607877,-0.89838988,0.24286917,-0.26368381
4.83541771,1.13429105,-1.18760796,0.02670319,-0.02152275,0.08710048,-0.11260190,0.25585209,-0.24637970,0.06650393,-0.08844559,0.37961144,-0.46292930,0.00000000,-0.00000000,1.01556674,-0.92301895,0.24510523,-0.25987140
4.84142071,1.15437120,-1.18428293,0.02826664,-0.02311216,0.08622137,-0.10771520,0.26523608,-0.25036195,0.06536246,-0.08536540,0.37466136,-0.44757710,0.00000000,-0.00000000,1.04516640,-0.94922221,0.24850517,-0.25728131
4.84742371,1.17885150,-1.18604787,0.02984144,-0.02473100,0.08606493,-0.10354954,0.27606412,-0.25594599,0.06456641,-0.08261073,0.37154819,-0.43417567,0.00000000,-0.00000000,1.07439802,-0.97664600,0.25294800,-0.25592627
4.85342671,1.20719743,-1.19284353,0.03142782,-0.02637683,0.08657261,-0.10012662,0.28826931,-0.26316133,0.06408521,-0.08019210,0.37004906,-0.42272770,0.00000000,-0.00000000,1.10278909,-1.00488463,0.25829374,-0.25578895
4.85942971,1.23881305,-1.20450270,0.03302649,-0.02804811,0.08767468,-0.09745222,0.30176996,-0.27201281,0.06388305,-0.07811208,0.36991672,-0.41318799,0.00000000,-0.00000000,1.12988805,-1.03349656,0.26438695,-0.25682430
4.86543272,1.27305391,-1.22076062,0.03463827,-0.02974407,0.08929178,-0.09551694,0.31647106,-0.28248194,0.06391987,-0.07636596,0.37088700,-0.40546893,0.00000000,-0.00000000,1.15527566,-1.06202082,0.27106025,-0.25896230
4.87143572,1.30923901,-1.24126582,0.03626364,-0.03146453,0.09133663,-0.09429705,0.33226543,-0.29452810,0.06415231,-0.07494223,0.37268605,-0.39944634,0.00000000,-0.00000000,1.17857386,-1.08999308,0.27813764,-0.26211086
4.87743872,1.34666219,-1.26559070,0.03790231,-0.03320954,0.09371582,-0.09375542,0.34903438,-0.30808953,0.06453476,-0.07382330,0.37503719,-0.39496546,0.00000000,-0.00000000,1.19945194,-1.11696036,0.28543775,-0.26615872
4.88344172,1.38460268,-1.29324178,0.03955275,-0.03497905,0.09633162,-0.09384265,0.36664810,-0.32308407,0.06502025,-0.07298608,0.37766718,-0.39184696,0.00000000,-0.00000000,1.21763020,-1.14249390,0.29277704,-0.27097838
4.88944472,1.42233533,-1.32366916,0.04121176,-0.03677242,0.09908404,-0.09449825,0.38496573,-0.33940953,0.06556148,-0.07240267,0.38031213,-0.38989270,0.00000000,-0.00000000,1.23288120,-1.16619969,0.29997278,-0.27642895
4.89544772,1.45914063,-1.35627545,0.04287409,-0.03858793,0.10187277,-0.09565195,0.40383537,-0.35694384,0.06611170,-0.07204096,0.38272267,-0.38889130,0.00000000,-0.00000000,1.24502928,-1.18772643,0.30684613,-0.28235880
4.90145073,1.49431477,-1.39042430,0.04453214,-0.04042229,0.10459932,-0.09722515,0.42309416,-0.37554496,0.06662563,-0.07186532,0.38466865,-0.38862330,0.00000000,-0.00000000,1.25394851,-1.20677093,0.31322511,-0.28860830
4.90745373,1.52718005,-1.42544868,0.04617580,-0.04227017,0.10716916,-0.09913251,0.44256849,-0.39505083,0.06706037,-0.07183731,0.38594324,-0.38886599,0.00000000,-0.00000000,1.25955995,-1.22308104,0.31894761,-0.29501236
4.91345673,1.55709571,-1.46065954,0.04779239,-0.04412378,0.10949380,-0.10128368,0.46207468,-0.41527938,0.06737617,-0.07191635,0.38636645,-0.38939792,0.00000000,-0.00000000,1.26182856,-1.23645652,0.32386437,-0.30140312
4.91945973,1.58346921,-1.49535495,0.04936673,-0.04597257,0.11149296,-0.10358519,0.48142000,-0.43602893,0.06753730,-0.07206053,0.38578815,-0.39000319,0.00000000,-0.00000000,1.26076024,-1.24674819,0.32784201,-0.30761265
4.92546273,1.60576792,-1.52883031,0.05088141,-0.04780305,0.11309645,-0.10594247,0.50040446,-0.45707918,0.06751273,-0.07222738,0.38409043,-0.39047536,0.00000000,-0.00000000,1.25639947,-1.25385595,0.33076591,-0.31347583
4.93146573,1.62353090,-1.56038974,0.05231717,-0.04959877,0.11424606,-0.10826205,0.51882312,-0.47819280,0.06727675,-0.07237479,0.38118949,-0.39062130,0.00000000,-0.00000000,1.24882778,-1.25772625,0.33254297,-0.31883334
4.93746873,1.63638051,-1.58935885,0.05365336,-0.05134049,0.11489714,-0.11045382,0.53646914,-0.49911802,0.06680960,-0.07246189,0.37703683,-0.39026481,0.00000000,-0.00000000,1.23816309,-1.25834934,0.33310419,-0.32353488
4.94347174,1.64403335,-1.61509878,0.05486861,-0.05300647,0.11501992,-0.11243330,0.55313745,-0.51959207,0.06609777,-0.07244997,0.37161995,-0.38925005,0.00000000,-0.00000000,1.22455992,-1.25575689,0.33240681,-0.32744253
4.94947474,1.64630999,-1.63702134,0.05594147,-0.05457296,0.11460045,-0.11412397,0.56862894,-0.53934571,0.06513438,-0.07230346,0.36496223,-0.38744479,0.00000000,-0.00000000,1.20821037,-1.25002028,0.33043605,-0.33043407
4.95547774,1.64314298,-1.65460481,0.05685118,-0.05601493,0.11364119,-0.11545945,0.58275518,-0.55810860,0.06391925,-0.07199080,0.35712230,-0.38474340,0.00000000,-0.00000000,1.18934544,-1.24124953,0.32720627,-0.33240646
4.96148074,1.63458264,-1.66740978,0.05757842,-0.05730676,0.11216117,-0.11638555,0.59534333,-0.57561553,0.06245883,-0.07148538,0.34819257,-0.38106950,0.00000000,-0.00000000,1.16823643,-1.22959319,0.32276146,-0.33327899
4.96748374,1.62080010,-1.67509441,0.05810599,-0.05842318,0.11019564,-0.11686197,0.60624117,-0.59161331,0.06076604,-0.07076621,0.33829714,-0.37637816,0.00000000,-0.00000000,1.14519604,-1.21523875,0.31717494,-0.33299620
4.97348674,1.60208733,-1.67742827,0.05841954,-0.05934020,0.10779534,-0.11686381,0.61532209,-0.60586792,0.05885979,-0.06981863,0.32758894,-0.37065748,0.00000000,-0.00000000,1.12057871,-1.19841359,0.31054835,-0.33153036
4.97948974,1.57885380,-1.67430391,0.05850812,-0.06003602,0.10502530,-0.11638253,0.62248974,-0.61817189,0.05676448,-0.06863476,0.31624630,-0.36392960,0.00000000,-0.00000000,1.09477984,-1.17938589,0.30300975,-0.32888325
4.98549275,1.55161991,-1.66574555,0.05836467,-0.06049198,0.10196320,-0.11542649,0.62768210,-0.62835124,0.05450926,-0.06721377,0.30446881,-0.35625073,0.00000000,-0.00000000,1.06823370,-1.15846533,0.29471099,-0.32508728
4.99149575,1.52100706,-1.65191402,0.05798632,-0.06069333,0.09869741,-0.11402100,0.63087505,-0.63627197,0.05212719,-0.06556194,0.29247275,-0.34771048,0.00000000,-0.00000000,1.04140973,-1.13600296,0.28582439,-0.32020561
4.99749875,1.48772484,-1.63310765,0.05737465,-0.06062994,0.09532473,-0.11220776,0.63208487,-0.64184556,0.04965430,-0.06369250,0.28048602,-0.33843009,0.00000000,-0.00000000,1.01480726,-1.11238999,0.27653878,-0.31433143
5.00350175,1.45255557,-1.60975872,0.05653569,-0.06029684,0.09194790,-0.11004387,0.63136992,-0.64503328,0.04712861,-0.06162525,0.26874286,-0.32855978,0.00000000,-0.00000000,0.98894859,-1.08805523,0.26705506,-0.30758624
5.00950475,1.41633674,-1.58242538,0.05547984,-0.05969453,0.08867298,-0.10760022,0.62883111,-0.64584910,0.04458911,-0.05938592,0.25747835,-0.31827512,0.00000000,-0.00000000,0.96437056,-1.06346084,0.25758147,-0.30011714
5.01550775,1.37994201,-1.55177925,0.05422165,-0.05882909,0.08560667,-0.10495954,0.62461125,-0.64436091,0.04207470,-0.05700541,0.24692301,-0.30777261,0.00000000,-0.00000000,0.94161500,-1.03909645,0.24832868,-0.29209331
5.02151076,1.34426122,-1.51858913,0.05277944,-0.05771215,0.08285366,-0.10221395,0.61889316,-0.64069016,0.03962328,-0.05451877,0.23729740,-0.29726440,0.00000000,-0.00000000,0.92121809,-1.01547158,0.23950486,-0.28370171
5.02751376,1.31018023,-1.48370133,0.05117480,-0.05636057,0.08051408,-0.09946233,0.61189659,-0.63500967,0.03727082,-0.05196419,0.22880715,-0.28697258,0.00000000,-0.00000000,0.90369913,-0.99310666,0.23131093,-0.27514217
5.03351676,1.27856096,-1.44801743,0.04943209,-0.05479597,0.07868117,-0.09680741,0.60387389,-0.62753989,0.03505056,-0.04938176,0.22163837,-0.27712302,0.00000000,-0.00000000,0.88954907,-0.97252273,0.22393611,-0.26662209
5.03951976,1.25022230,-1.41247040,0.04757778,-0.05304412,0.07743913,-0.09435283,0.59510468,-0.61854362,0.03299234,-0.04681232,0.21595352,-0.26793903,0.00000000,-0.00000000,0.87921896,-0.95423045,0.21755383,-0.25835097
5.04552276,1.22592221,-1.37799982,0.04563979,-0.05113414,0.07686132,-0.09220020,0.58588939,-0.60831935,0.03112208,-0.04429631,0.21188802,-0.25963515,0.00000000,-0.00000000,0.87310888,-0.93871851,0.21231821,-0.25053486
5.05152576,1.20634140,-1.34552738,0.04364677,-0.04909767,0.07700870,-0.09044629,0.57654204,-0.59719362,0.02946134,-0.04187258,0.20954747,-0.25241122,0.00000000,-0.00000000,0.87155737,-0.92644212,0.20836100,-0.24337116
5.05752876,1.19206879,-1.31593321,0.04162745,-0.04696793,0.07792866,-0.08918047,0.56738221,-0.58551251,0.02802706,-0.03957747,0.20900566,-0.24644691,0.00000000,-0.00000000,0.87483178,-0.91781184,0.20578919,-0.23704362
5.06353177,1.18358894,-1.29003402,0.03960996,-0.04477881,0.07965419,-0.08848236,0.55872657,-0.57363262,0.02683146,-0.03744384,0.21030323,-0.24189696,0.00000000,-0.00000000,0.88311957,-0.91318320,0.20468314,-0.23171805
5.06953477,1.18127147,-1.26856350,0.03762118,-0.04256397,0.08220332,-0.08841997,0.55088011,-0.56191182,0.02588195,-0.03550044,0.21344717,-0.23888724,0.00000000,-0.00000000,0.89652087,-0.91284733,0.20509529,-0.22753851
5.07553777,1.18536256,-1.25215548,0.03568619,-0.04035597,0.08557895,-0.08904813,0.54412729,-0.55070003,0.02518128,-0.03377126,0.21841095,-0.23751176,0.00000000,-0.00000000,0.91504231,-0.91702290,0.20704938,-0.22462436
5.08154077,1.19597853,-1.24133009,0.03382771,-0.03818548,0.08976891,-0.09040736,0.53872345,-0.54033025,0.02472768,-0.03227521,0.22513528,-0.23783059,0.00000000,-0.00000000,0.93859224,-0.92584944,0.21054022,-0.22306789
5.08754377,1.21310145,-1.23648300,0.03206572,-0.03608063,0.09474630,-0.09252319,0.53488668,-0.53111017,0.02451509,-0.03102588,0.23352953,-0.23986880,0.00000000,-0.00000000,0.96697759,-0.93938225,0.21553377,-0.22293281
5.09354677,1.23657685,-1.23787776,0.03041704,-0.03406646,0.10047002,-0.09540581,0.53279041,-0.52331437,0.02453351,-0.03003147,0.24347357,-0.24361638,0.00000000,-0.00000000,0.99990227,-0.95758868,0.22196777,-0.22425332
5.09954977,1.26611358,-1.24564098,0.02889510,-0.03216445,0.10688556,-0.09905015,0.53255705,-0.51717741,0.02476925,-0.02929488,0.25482012,-0.24902896,0.00000000,-0.00000000,1.03696749,-0.98034600,0.22975257,-0.22703393
5.10555278,1.30128574,-1.25976033,0.02750977,-0.03039224,0.11392586,-0.10343623,0.53425287,-0.51288789,0.02520537,-0.02881388,0.26739735,-0.25602934,0.00000000,-0.00000000,1.07767399,-1.00744064,0.23877242,-0.23124969
5.11155578,1.34153706,-1.28008484,0.02626721,-0.02876344,0.12151236,-0.10852974,0.53788438,-0.51058360,0.02582199,-0.02858143,0.28101188,-0.26450966,0.00000000,-0.00000000,1.12142633,-1.03856877,0.24888699,-0.23684698
5.11755878,1.38618747,-1.30632751,0.02516992,-0.02728756,0.12955612,-0.11428294,0.54339633,-0.51034773,0.02659671,-0.02858600,0.29545194,-0.27433408,0.00000000,-0.00000000,1.16753950,-1.07333828,0.25993329,-0.24374467
5.12356178,1.43444230,-1.33806984,0.02421684,-0.02597004,0.13795910,-0.12063555,0.55067153,-0.51220638,0.02750503,-0.02881205,0.31049062,-0.28534180,0.00000000,-0.00000000,1.21524777,-1.11127198,0.27172786,-0.25183560
5.12956478,1.48540398,-1.37476830,0.02340346,-0.02481238,0.14661540,-0.12751591,0.55953254,-0.51612731,0.02852067,-0.02924039,0.32588939,-0.29735034,0.00000000,-0.00000000,1.26371612,-1.15181229,0.28406933,-0.26098832
5.13556778,1.53808635,-1.41576236,0.02272214,-0.02381236,0.15541272,-0.13484212,0.56974522,-0.52201996,0.02961608,-0.02984870,0.34140156,-0.31015902,0.00000000,-0.00000000,1.31205386,-1.19432720,0.29674133,-0.27104909
5.14157079,1.59143157,-1.46028444,0.02216239,-0.02296432,0.16423376,-0.14252325,0.58102412,-0.52973682,0.03076278,-0.03061202,0.35677589,-0.32355235,0.00000000,-0.00000000,1.35933072,-1.23811790,0.30951578,-0.28184413
