energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-2.15807904,1.31572533,0.13215164,0.34134092,0.01681781,0.07426569,0.01093273,0.43136089,0.38954581,0.41486633
-2.15207604,1.34992836,0.14105615,0.34689400,0.01814065,0.08222912,0.01170283,0.42808610,0.39558716,0.42874280
-2.14607304,1.38971453,0.15155020,0.35375000,0.01971231,0.09095499,0.01257118,0.42511078,0.40323912,0.44427513
-2.14007004,1.43544845,0.16376237,0.36203795,0.02155326,0.10046475,0.01354506,0.42241375,0.41263160,0.46155221
-2.13406703,1.48744524,0.17781203,0.37187995,0.02368090,0.11077264,0.01463121,0.41998957,0.42388447,0.48064071
-2.12806403,1.54594905,0.19380393,0.38338625,0.02610892,0.12188403,0.01583582,0.41784703,0.43710142,0.50157686
-2.12206103,1.61111110,0.21182247,0.39665008,0.02884662,0.13379376,0.01716447,0.41600641,0.45236337,0.52435839
-2.11605803,1.68296824,0.23192563,0.41174233,0.03189835,0.14648469,0.01862204,0.41449585,0.46972175,0.54893696
-2.11005503,1.76142316,0.25413900,0.42870645,0.03526303,0.15992629,0.02021268,0.41334704,0.48919201,0.57521175
-2.10405203,1.84622763,0.27845008,0.44755367,0.03893372,0.17407359,0.02193966,0.41259070,0.51074773,0.60302453
-2.09804902,1.93696960,0.30480302,0.46825886,0.04289735,0.18886629,0.02380528,0.41225213,0.53431567,0.63215674
-2.09204602,2.03306542,0.33309436,0.49075721,0.04713453,0.20422836,0.02581064,0.41234713,0.55977212,0.66232880
-2.08604302,2.13375762,0.36316976,0.51494193,0.05161957,0.22006793,0.02795551,0.41287857,0.58694086,0.69320197
-2.08004002,2.23811908,0.39482219,0.54066312,0.05632052,0.23627768,0.03023806,0.41383387,0.61559277,0.72438288
-2.07403702,2.34506357,0.42779162,0.56772791,0.06119947,0.25273564,0.03265461,0.41518347,0.64544742,0.75543059
-2.06803402,2.45336261,0.46176660,0.59590202,0.06621295,0.26930655,0.03519937,0.41688038,0.67617645,0.78586607
-2.06203102,2.56166851,0.49638761,0.62491261,0.07131247,0.28584359,0.03786424,0.41886079,0.70740890,0.81518390
-2.05602801,2.66854256,0.53125236,0.65445250,0.07644523,0.30219064,0.04063854,0.42104570,0.73873820,0.84286553
-2.05002501,2.77248783,0.56592296,0.68418568,0.08155498,0.31818500,0.04350891,0.42334340,0.76973060,0.86839383
-2.04402201,2.87198527,0.59993479,0.71375387,0.08658295,0.33366037,0.04645921,0.42565265,0.79993488,0.89126819
-2.03801901,2.96553199,0.63280693,0.74278419,0.09146898,0.34845025,0.04947059,0.42786640,0.82889291,0.91101961
-2.03201601,3.05168031,0.66405377,0.77089745,0.09615265,0.36239155,0.05252160,0.42987575,0.85615081,0.92722514
-2.02601301,3.12907630,0.69319751,0.79771712,0.10057454,0.37532832,0.05558848,0.43157404,0.88127016,0.93952107
-2.02001001,3.19649641,0.71978107,0.82287853,0.10467753,0.38711550,0.05864560,0.43286084,0.90383915,0.94761438
-2.01400700,3.25288098,0.74338096,0.84603810,0.10840805,0.39762267,0.06166601,0.43364563,0.92348306,0.95129186
-2.00800400,3.29736346,0.76361969,0.86688233,0.11171735,0.40673747,0.06462207,0.43385106,0.93987394,0.95042678
-2.00200100,3.32929431,0.78017706,0.88513618,0.11456271,0.41436883,0.06748623,0.43341571,0.95273906,0.94498266
-1.99599800,3.34825887,0.79280010,0.90057066,0.11690849,0.42044959,0.07023188,0.43229612,0.96186788,0.93501418
-1.98999500,3.35408841,0.80131105,0.91300921,0.11872707,0.42493870,0.07283413,0.43046824,0.96711751,0.92066518
-1.98399200,3.34686415,0.80561312,0.92233264,0.11999964,0.42782263,0.07527068,0.42792803,0.96841615,0.90216390
-1.97798899,3.32691392,0.80569371,0.92848246,0.12071663,0.42911602,0.07752252,0.42469138,0.96576476,0.87981583
-1.97198599,3.29480167,0.80162506,0.93146232,0.12087808,0.42886152,0.07957459,0.42079331,0.95923673,0.85399423
-1.96598299,3.25130994,0.79356207,0.93133743,0.12049357,0.42712875,0.08141622,0.41628638,0.94897546,0.82512908
-1.95997999,3.19741603,0.78173755,0.92823193,0.11958199,0.42401236,0.08304140,0.41123856,0.93519021,0.79369460
-1.95397699,3.13426245,0.76645496,0.92232423,0.11817090,0.41962921,0.08444881,0.40573037,0.91815004,0.76019606
-1.94797399,3.06312270,0.74807898,0.91384037,0.11629577,0.41411490,0.08564162,0.39985167,0.89817615,0.72515618
-1.94197099,2.98536348,0.72702428,0.90304571,0.11399879,0.40761945,0.08662708,0.39369797,0.87563295,0.68910172
-1.93596798,2.90240464,0.70374298,0.89023509,0.11132767,0.40030266,0.08741584,0.38736650,0.85091794,0.65255071
-1.92996498,2.81567830,0.67871115,0.87572206,0.10833405,0.39232900,0.08802115,0.38095216,0.82445092,0.61600052
-1.92396198,2.72658851,0.65241520,0.85982739,0.10507202,0.38386247,0.08845787,0.37454361,0.79666280,0.57991738
-1.91795898,2.63647307,0.62533831,0.84286761,0.10159642,0.37506145,0.08874146,0.36821943,0.76798438,0.54472738
-1.91195598,2.54656868,0.59794773,0.82514383,0.09796131,0.36607396,0.08888689,0.36204482,0.73883554,0.51080926
-1.90595298,2.45798101,0.57068321,0.80693171,0.09421838,0.35703341,0.08890762,0.35606877,0.70961516,0.47848903
-1.89994997,2.37166042,0.54394701,0.78847263,0.09041564,0.34805505,0.08881478,0.35032201,0.68069218,0.44803653
-1.89394697,2.28838444,0.51809577,0.76996695,0.08659629,0.33923330,0.08861638,0.34481571,0.65239795,0.41966380
-1.88794397,2.20874743,0.49343448,0.75156924,0.08279780,0.33064009,0.08831686,0.33954117,0.62502023,0.39352522
-1.88194097,2.13315752,0.47021245,0.73338604,0.07905132,0.32232421,0.08791686,0.33447044,0.59879895,0.36971927
-1.87593797,2.06184090,0.44862156,0.71547595,0.07538140,0.31431173,0.08741325,0.32955783,0.57392377,0.34829161
-1.86993497,1.99485279,0.42879640,0.69785218,0.07180599,0.30660748,0.08679943,0.32474238,0.55053342,0.32923931
-1.86393197,1.93209437,0.41081622,0.68048726,0.06833674,0.29919730,0.08606593,0.31995102,0.52871673,0.31251605
-1.85792896,1.87333461,0.39470842,0.66331958,0.06497958,0.29205125,0.08520112,0.31510238,0.50851525,0.29803776
-1.85192596,1.81823572,0.38045332,0.64626142,0.06173549,0.28512717,0.08419221,0.31011097,0.48992710,0.28568881
-1.84592296,1.76638091,0.36798972,0.62920790,0.05860141,0.27837482,0.08302626,0.30489156,0.47291182,0.27532817
-1.83991996,1.71730297,0.35722119,0.61204636,0.05557132,0.27174004,0.08169123,0.29936353,0.45739605,0.26679551
-1.83391696,1.67051237,0.34802251,0.59466560,0.05263734,0.26516891,0.08017705,0.29345490,0.44327954,0.25991709
-1.82791396,1.62552368,0.34024615,0.57696460,0.04979076,0.25861168,0.07847657,0.28710594,0.43044133,0.25451124
-1.82191096,1.58187921,0.33372859,0.55886003,0.04702307,0.25202622,0.07658629,0.28027211,0.41874585,0.25039331
-1.81590795,1.53916924,0.32829621,0.54029254,0.04432683,0.24538104,0.07450701,0.27292617,0.40804869,0.24738019
-1.80990495,1.49704814,0.32377070,0.52123126,0.04169641,0.23865756,0.07224417,0.26505954,0.39820194,0.24529435
-1.80390195,1.45524637,0.31997396,0.50167666,0.03912856,0.23185184,0.06980795,0.25668267,0.38905891,0.24396729
-1.79789895,1.41357827,0.31673249,0.48166153,0.03662274,0.22497558,0.06721321,0.24782466,0.38047828,0.24324269
-1.79189595,1.37194599,0.31388118,0.46125036,0.03418133,0.21805652,0.06447912,0.23853201,0.37232769,0.24297917
-1.78589295,1.33034003,0.31126668,0.44053720,0.03180965,0.21113826,0.06162865,0.22886680,0.36448661,0.24305270
-1.77988994,1.28883684,0.30875040,0.41964232,0.02951576,0.20427964,0.05868791,0.21890433,0.35684883,0.24335885
-1.77388694,1.24759431,0.30621108,0.39870792,0.02731023,0.19755374,0.05568538,0.20873046,0.34932439,0.24381468
-1.76788394,1.20684551,0.30354702,0.37789330,0.02520578,0.19104655,0.05265110,0.19843869,0.34184113,0.24436053
-1.76188094,1.16689146,0.30067803,0.35736968,0.02321678,0.18485542,0.04961580,0.18812738,0.33434581,0.24496135
-1.75587794,1.12809310,0.29754699,0.33731514,0.02135885,0.17908740,0.04661018,0.17789698,0.32680496,0.24560786
-1.74987494,1.09086290,0.29412100,0.31790970,0.01964836,0.17385736,0.04366413,0.16784755,0.31920525,0.24631707
-1.74387194,1.05565626,0.29039206,0.29933090,0.01810202,0.16928604,0.04080612,0.15807667,0.31155354,0.24713238
-1.73786893,1.02296243,0.28637720,0.28174989,0.01673640,0.16549791,0.03806271,0.14867767,0.30387641,0.24812280
-1.73186593,0.99329520,0.28211793,0.26532818,0.01556764,0.16261890,0.03545818,0.13973824,0.29621927,0.24938155
-1.72586293,0.96718280,0.27767901,0.25021488,0.01461113,0.16077389,0.03301418,0.13133947,0.28864483,0.25102354
-1.71985993,0.94515703,0.27314637,0.23654458,0.01388120,0.16008391,0.03074965,0.12355519,0.28123095,0.25318204
-1.71385693,0.92774134,0.26862426,0.22443561,0.01339100,0.16066313,0.02868070,0.11645157,0.27406797,0.25600419
-1.70785393,0.91543764,0.26423165,0.21398872,0.01315226,0.16261552,0.02682058,0.11008691,0.26725531,0.25964571
-1.70185093,0.90871210,0.26009786,0.20528592,0.01317515,0.16603127,0.02517974,0.10451159,0.26089760,0.26426462
-1.69584792,0.90797977,0.25635767,0.19838955,0.01346818,0.17098300,0.02376590,0.09976804,0.25510036,0.27001440
-1.68984492,0.91358864,0.25314595,0.19334144,0.01403804,0.17752189,0.02258407,0.09589069,0.24996535,0.27703657
-1.68384192,0.92580340,0.25059216,0.19016209,0.01488949,0.18567384,0.02163665,0.09290589,0.24558588,0.28545324
-1.67783892,0.94478975,0.24881483,0.18884991,0.01602519,0.19543586,0.02092344,0.09083176,0.24204218,0.29535968
-1.67183592,0.97059979,0.24791642,0.18938063,0.01744557,0.20677282,0.02044169,0.08967797,0.23939711,0.30681754
-1.66583292,1.00315955,0.24797868,0.19170678,0.01914868,0.21961489,0.02018608,0.08944540,0.23769257,0.31984880
-1.65982991,1.04225933,0.24905881,0.19575746,0.02113003,0.23385578,0.02014876,0.09012580,0.23694650,0.33443099
-1.65382691,1.08754776,0.25118670,0.20143848,0.02338245,0.24935198,0.02031930,0.09170144,0.23715114,0.35049390
-1.64782391,1.13853014,0.25436328,0.20863290,0.02589598,0.26592322,0.02068478,0.09414480,0.23827216,0.36791801
-1.64182091,1.19457175,0.25856013,0.21720215,0.02865782,0.28335430,0.02122978,0.09741838,0.24024923,0.38653481
-1.63581791,1.25490618,0.26372046,0.22698767,0.03165226,0.30139817,0.02193650,0.10147454,0.24299771,0.40612916
-1.62981491,1.31864892,0.26976124,0.23781330,0.03486077,0.31978053,0.02278494,0.10625567,0.24641152,0.42644352
-1.62381191,1.38481582,0.27657658,0.24948816,0.03826206,0.33820563,0.02375312,0.11169448,0.25036717,0.44718416
-1.61780890,1.45234603,0.28404192,0.26181015,0.04183229,0.35636326,0.02481734,0.11771452,0.25472851,0.46802883
-1.61180590,1.52012842,0.29201911,0.27456998,0.04554532,0.37393666,0.02595263,0.12423098,0.25935222,0.48863594
-1.60580290,1.58703070,0.30036174,0.28755542,0.04937300,0.39061106,0.02713311,0.13115170,0.26409355,0.50865455
-1.59979990,1.65192989,0.30892073,0.30055590,0.05328554,0.40608258,0.02833256,0.13837843,0.26881211,0.52773496
-1.59379690,1.71374291,0.31754969,0.31336695,0.05725194,0.42006703,0.02952493,0.14580821,0.27337735,0.54553935
-1.58779390,1.77145599,0.32610980,0.32579462,0.06124041,0.43230828,0.03068492,0.15333503,0.27767342,0.56175206
-1.58179090,1.82415153,0.33447397,0.33765936,0.06521877,0.44258592,0.03178858,0.16085146,0.28160314,0.57608899
-1.57578789,1.87103135,0.34253003,0.34879953,0.06915489,0.45072175,0.03281386,0.16825043,0.28509094,0.58830578
-1.56978489,1.91143535,0.35018287,0.35907408,0.07301708,0.45658484,0.03374118,0.17542699,0.28808446,0.59820447
-1.56378189,1.94485472,0.35735535,0.36836453,0.07677442,0.46009506,0.03455384,0.18228002,0.29055495,0.60563828
-1.55777889,1.97093955,0.36398805,0.37657606,0.08039699,0.46122482,0.03523847,0.18871386,0.29249629,0.61051453
-1.55177589,1.98950038,0.37003805,0.38363774,0.08385615,0.45999894,0.03578535,0.19463980,0.29392286,0.61279542
-1.54577289,2.00050411,0.37547658,0.38950190,0.08712466,0.45649289,0.03618854,0.19997743,0.29486629,0.61249696
-1.53976988,2.00406473,0.38028616,0.39414286,0.09017679,0.45082929,0.03644606,0.20465574,0.29537153,0.60968605
-1.53376688,2.00042938,0.38445710,0.39755485,0.09298837,0.44317293,0.03655981,0.20861404,0.29549223,0.60447591
-1.52776388,1.98996102,0.38798397,0.39974968,0.09553685,0.43372470,0.03653544,0.21180266,0.29528604,0.59702035
-1.52176088,1.97311841,0.39086206,0.40075391,0.09780129,0.42271455,0.03638216,0.21418341,0.29480991,0.58750694
-1.51575788,1.95043480,0.39308431,0.40060604,0.09976247,0.41039384,0.03611232,0.21572982,0.29411579,0.57614968
-1.50975488,1.92249620,0.39463881,0.39935371,0.10140292,0.39702753,0.03574107,0.21642715,0.29324703,0.56318137
-1.50375188,1.88992049,0.39550713,0.39705106,0.10270707,0.38288638,0.03528582,0.21627223,0.29223560,0.54884611
-1.49774887,1.85333801,0.39566362,0.39375652,0.10366142,0.36823954,0.03476569,0.21527312,0.29110036,0.53339223
-1.49174587,1.81337454,0.39507567,0.38953092,0.10425481,0.35334767,0.03420099,0.21344856,0.28984643,0.51706582
-1.48574287,1.77063699,0.39370489,0.38443615,0.10447872,0.33845693,0.03361251,0.21082738,0.28846565,0.50010513
-1.47973987,1.72570214,0.39150927,0.37853427,0.10432758,0.32379383,0.03302104,0.20744769,0.28693807,0.48273591
-1.47373687,1.67910839,0.38844598,0.37188707,0.10379916,0.30956109,0.03244664,0.20335601,0.28523435,0.46516781
-1.46773387,1.63135045,0.38447469,0.36455595,0.10289495,0.29593454,0.03190816,0.19860634,0.28331887,0.44759173
-1.46173087,1.58287657,0.37956112,0.35660221,0.10162045,0.28306092,0.03142265,0.19325912,0.28115331,0.43017817
-1.45572786,1.53408791,0.37368065,0.34808737,0.09998547,0.27105675,0.03100488,0.18738013,0.27870047,0.41307644
-1.44972486,1.48533953,0.36682162,0.33907364,0.09800427,0.26000790,0.03066692,0.18103940,0.27592815,0.39641457
-1.44372186,1.43694257,0.35898817,0.32962433,0.09569567,0.24996998,0.03041774,0.17431002,0.27281274,0.38029997
-1.43771886,1.38916713,0.35020236,0.31980414,0.09308291,0.24096931,0.03026298,0.16726701,0.26934248,0.36482039
-1.43171586,1.34224550,0.34050553,0.30967917,0.09019346,0.23300451,0.03020472,0.15998611,0.26552015,0.35004547
-1.42571286,1.29637540,0.32995871,0.29931682,0.08705861,0.22604844,0.03024141,0.15254273,0.26136512,0.33602847
-1.41970985,1.25172327,0.31864213,0.28878537,0.08371294,0.22005058,0.03036789,0.14501077,0.25691482,0.32280822
-1.41370685,1.20842742,0.30665396,0.27815339,0.08019366,0.21493972,0.03057552,0.13746171,0.25222549,0.31041134
-1.40770385,1.16660120,0.29410820,0.26748901,0.07653990,0.21062691,0.03085245,0.12996371,0.24737240,0.29885454
-1.40170085,1.12633639,0.28113208,0.25685909,0.07279179,0.20700870,0.03118394,0.12258080,0.24244958,0.28814709
-1.39569785,1.08770687,0.26786306,0.24632845,0.06898970,0.20397056,0.03155290,0.11537236,0.23756916,0.27829345
-1.38969485,1.05077294,0.25444566,0.23595922,0.06517332,0.20139056,0.03194044,0.10839270,0.23286046,0.26929603
-1.38369185,1.01558629,0.24102835,0.22581029,0.06138091,0.19914315,0.03232654,0.10169080,0.22846890,0.26115803
-1.37768884,0.98219577,0.22776063,0.21593720,0.05764856,0.19710306,0.03269084,0.09531034,0.22455477,0.25388639
-1.37168584,0.95065389,0.21479058,0.20639215,0.05400954,0.19514931,0.03301335,0.08928986,0.22129196,0.24749466
-1.36568284,0.92102396,0.20226289,0.19722444,0.05049391,0.19316907,0.03327535,0.08366313,0.21886656,0.24200585
-1.35967984,0.89338744,0.19031746,0.18848118,0.04712808,0.19106152,0.03346011,0.07845960,0.21747534,0.23745491
-1.35367684,0.86785126,0.17908866,0.18020822,0.04393464,0.18874129,0.03355368,0.07370508,0.21732393,0.23389100
-1.34767384,0.84455455,0.16870513,0.17245127,0.04093234,0.18614171,0.03354554,0.06942234,0.21862466,0.23137895
-1.34167084,0.82367417,0.15929002,0.16525705,0.03813603,0.18321740,0.03342917,0.06563186,0.22159388,0.23000020
-1.33566783,0.80542860,0.15096165,0.15867439,0.03555692,0.17994640,0.03320247,0.06235240,0.22644857,0.22985270
-1.32966483,0.79007955,0.14383432,0.15275516,0.03320269,0.17633144,0.03286801,0.05960159,0.23340226,0.23104981
-1.32366183,0.77793090,0.13801914,0.14755489,0.03107782,0.17240057,0.03243310,0.05739626,0.24266000,0.23371808
-1.31765883,0.76932459,0.13362472,0.14313296,0.02918385,0.16820688,0.03190973,0.05575270,0.25441251,0.23799379
-1.31165583,0.76463336,0.13075752,0.13955233,0.02751964,0.16382738,0.03131422,0.05468655,0.26882941,0.24401839
-1.30565283,0.76425024,0.12952170,0.13687874,0.02608165,0.15936110,0.03066680,0.05421255,0.28605184,0.25193281
-1.29964982,0.76857516,0.13001846,0.13517930,0.02486417,0.15492635,0.02999095,0.05434404,0.30618447,0.26187088
-1.29364682,0.77799896,0.13234462,0.13452062,0.02385949,0.15065739,0.02931261,0.05509214,0.32928737,0.27395207
-1.28764382,0.79288548,0.13659057,0.13496638,0.02305809,0.14670046,0.02865933,0.05646485,0.35536799,0.28827390
-1.28164082,0.81355252,0.14283765,0.13657457,0.02244873,0.14320940,0.02805928,0.05846587,0.38437376,0.30490430
-1.27563782,0.84025248,0.15115478,0.13939444,0.02201859,0.14034106,0.02754025,0.06109348,0.41618567,0.32387438
-1.26963482,0.87315376,0.16159485,0.14346333,0.02175338,0.13825044,0.02712865,0.06433920,0.45061343,0.34517198
-1.26363182,0.91232389,0.17419069,0.14880355,0.02163744,0.13708606,0.02684856,0.06818671,0.48739254,0.36873651
-1.25762881,0.95771526,0.18895108,0.15541945,0.02165394,0.13698535,0.02672080,0.07261077,0.52618376,0.39445528
-1.25162581,1.00915450,0.20585685,0.16329491,0.02178499,0.13807046,0.02676221,0.07757642,0.56657527,0.42216181
-1.24562281,1.06633613,0.22485743,0.17239130,0.02201196,0.14044448,0.02698494,0.08303844,0.60808775,0.45163633
-1.23961981,1.12882106,0.24586800,0.18264616,0.02231574,0.14418817,0.02739603,0.08894123,0.65018240,0.48260849
-1.23361681,1.19604028,0.26876750,0.19397268,0.02267708,0.14935733,0.02799707,0.09521902,0.69227198,0.51476255
-1.22761381,1.26730383,0.29339766,0.20625992,0.02307702,0.15598081,0.02878412,0.10179656,0.73373453,0.54774471
-1.22161081,1.34181486,0.31956325,0.21937408,0.02349728,0.16405916,0.02974778,0.10859027,0.77392938,0.58117264
-1.21560780,1.41868832,0.34703355,0.23316053,0.02392075,0.17356400,0.03087346,0.11550978,0.81221510,0.61464660
-1.20960480,1.49697368,0.37554514,0.24744674,0.02433191,0.18443801,0.03214184,0.12245985,0.84796854,0.64776204
-1.20360180,1.57568072,0.40480594,0.26204597,0.02471727,0.19659559,0.03352946,0.12934272,0.88060440,0.68012282
-1.19759880,1.65380744,0.43450049,0.27676154,0.02506575,0.20992406,0.03500950,0.13606060,0.90959440,0.71135483
-1.19159580,1.73036884,0.46429614,0.29139166,0.02536898,0.22428544,0.03655261,0.14251836,0.93448535,0.74111916
-1.18559280,1.80442544,0.49385018,0.30573448,0.02562154,0.23951871,0.03812785,0.14862622,0.95491514,0.76912424
-1.17958979,1.87511038,0.52281736,0.31959331,0.02582110,0.25544246,0.03970368,0.15430246,0.97062618,0.79513659
-1.17358679,1.94165384,0.55085786,0.33278173,0.02596840,0.27185801,0.04124891,0.15947579,0.98147535,0.81898946
-1.16758379,2.00340404,0.57764510,0.34512836,0.02606717,0.28855279,0.04273370,0.16408751,0.98744025,0.84058902
-1.16158079,2.05984374,0.60287327,0.35648129,0.02612389,0.30530401,0.04413041,0.16809319,0.98862118,0.85991791
-1.15557779,2.11060193,0.62626424,0.36671172,0.02614750,0.32188264,0.04541443,0.17146391,0.98523888,0.87703589
-1.14957479,2.15546010,0.64757364,0.37571696,0.02614891,0.33805745,0.04656485,0.17418683,0.97762798,0.89207762
-1.14357179,2.19435329,0.66659580,0.38342251,0.02614056,0.35359934,0.04756502,0.17626529,0.96622645,0.90524772
-1.13756878,2.22736581,0.68316756,0.38978323,0.02613580,0.36828562,0.04840290,0.17771818,0.95156145,0.91681331
-1.13156578,2.25472212,0.69717066,0.39478359,0.02614832,0.38190440,0.04907132,0.17857881,0.93423213,0.92709434
-1.12556278,2.27677354,0.70853281,0.39843696,0.02619149,0.39425889,0.04956800,0.17889322,0.91489022,0.93645236
-1.11955978,2.29398132,0.71722746,0.40078406,0.02627781,0.40517156,0.04989547,0.17871803,0.89421899,0.94527791
-1.11355678,2.30689699,0.72327224,0.40189063,0.02641828,0.41448813,0.05006076,0.17811793,0.87291165,0.95397736
-1.10755378,2.31614097,0.72672632,0.40184441,0.02662195,0.42208112,0.05007502,0.17716300,0.85164990,0.96295947
-1.10155078,2.32238009,0.72768677,0.40075163,0.02689545,0.42785311,0.04995297,0.17592583,0.83108362,0.97262235
-1.09554777,2.32630512,0.72628417,0.39873303,0.02724267,0.43173933,0.04971229,0.17447874,0.81181226,0.98334115
