energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.19509755,3.66144038,0.33886608,1.37858746,0.00902433,0.11318800,0.04756357,0.23901366,0.19312486,1.90034690
0.20110055,3.64612987,0.33474994,1.37402788,0.00976394,0.11382888,0.04786968,0.23957102,0.19220862,1.88528316
0.20710355,3.63328336,0.33072890,1.36952489,0.01052545,0.11458268,0.04817752,0.24048958,0.19162584,1.87232686
0.21310655,3.62346861,0.32688053,1.36524699,0.01130149,0.11545844,0.04850012,0.24180809,0.19140428,1.86185032
0.21910955,3.61708742,0.32326961,1.36133328,0.01208351,0.11645969,0.04884940,0.24355548,0.19156267,1.85410116
0.22511256,3.61435859,0.31994603,1.35788523,0.01286186,0.11758413,0.04923558,0.24574969,0.19211014,1.84919533
0.23111556,3.61530939,0.31694328,1.35496108,0.01362606,0.11882352,0.04966664,0.24839697,0.19304605,1.84711537
0.23711856,3.61977577,0.31427779,1.35257303,0.01436499,0.12016378,0.05014792,0.25149166,0.19436032,1.84771371
0.24312156,3.62741130,0.31194909,1.35068752,0.01506728,0.12158520,0.05068186,0.25501648,0.19603417,1.85072094
0.24912456,3.63770416,0.30994058,1.34922823,0.01572156,0.12306295,0.05126782,0.25894334,0.19804124,1.85575842
0.25512756,3.65000124,0.30822115,1.34808184,0.01631691,0.12456767,0.05190214,0.26323454,0.20034902,1.86235471
0.26113057,3.66353804,0.30674719,1.34710576,0.01684319,0.12606628,0.05257827,0.26784424,0.20292050,1.86996503
0.26713357,3.67747262,0.30546524,1.34613752,0.01729143,0.12752284,0.05328709,0.27272023,0.20571595,1.87799289
0.27313657,3.69092186,0.30431478,1.34500483,0.01765415,0.12889955,0.05401733,0.27780577,0.20869473,1.88581306
0.27913957,3.70299819,0.30323123,1.34353582,0.01792570,0.13015777,0.05475603,0.28304136,0.21181698,1.89279480
0.28514257,3.71284481,0.30214896,1.34156855,0.01810245,0.13125903,0.05548915,0.28836651,0.21504522,1.89832452
0.29114557,3.71966787,0.30100404,1.33895926,0.01818298,0.13216608,0.05620208,0.29372114,0.21834562,1.90182715
0.29714857,3.72276405,0.29973679,1.33558874,0.01816813,0.13284379,0.05688024,0.29904684,0.22168905,1.90278517
0.30315158,3.72154254,0.29829387,1.33136655,0.01806105,0.13326002,0.05750958,0.30428766,0.22505178,1.90075504
0.30915458,3.71554068,0.29662999,1.32623281,0.01786706,0.13338636,0.05807700,0.30939063,0.22841573,1.89538024
0.31515758,3.70443285,0.29470898,1.32015762,0.01759348,0.13319871,0.05857073,0.31430592,0.23176857,1.88640083
0.32116058,3.68803297,0.29250455,1.31313829,0.01724939,0.13267773,0.05898053,0.31898671,0.23510330,1.87365918
0.32716358,3.66629074,0.29000047,1.30519486,0.01684531,0.13180917,0.05929785,0.32338884,0.23841769,1.85710207
0.33316658,3.63928279,0.28719037,1.29636417,0.01639285,0.13058405,0.05951586,0.32747032,0.24171350,1.83677911
0.33916958,3.60719939,0.28407728,1.28669336,0.01590429,0.12899866,0.05962939,0.33119087,0.24499546,1.81283786
0.34517259,3.57032818,0.28067293,1.27623316,0.01539221,0.12705451,0.05963481,0.33451142,0.24827023,1.78551593
0.35117559,3.52903600,0.27699688,1.26503177,0.01486906,0.12475815,0.05952984,0.33739389,0.25154535,1.75513059
0.35717859,3.48374998,0.27307569,1.25312972,0.01434681,0.12212097,0.05931338,0.33980117,0.25482815,1.72206627
0.36318159,3.43493900,0.26894210,1.24055619,0.01383657,0.11915880,0.05898532,0.34169733,0.25812472,1.68676058
0.36918459,3.38309648,0.26463428,1.22732706,0.01334833,0.11589167,0.05854630,0.34304828,0.26143909,1.64968926
0.37518759,3.32872490,0.26019526,1.21344482,0.01289072,0.11234336,0.05799767,0.34382261,0.26477239,1.61135070
0.38119060,3.27232285,0.25567244,1.19890023,0.01247078,0.10854108,0.05734131,0.34399280,0.26812219,1.57225045
0.38719360,3.21437445,0.25111722,1.18367564,0.01209390,0.10451505,0.05657964,0.34353658,0.27148202,1.53288616
0.39319660,3.15534137,0.24658469,1.16774942,0.01176375,0.10029813,0.05571565,0.34243840,0.27484097,1.49373361
0.39919960,3.09565719,0.24213332,1.15110144,0.01148226,0.09592546,0.05475291,0.34069102,0.27818343,1.45523385
0.40520260,3.03572379,0.23782457,1.13371866,0.01124969,0.09143406,0.05369568,0.33829683,0.28148901,1.41778227
0.41120560,2.97590947,0.23372236,1.11560072,0.01106471,0.08686249,0.05254902,0.33526909,0.28473256,1.38171947
0.41720860,2.91654839,0.22989228,1.09676485,0.01092458,0.08225049,0.05131891,0.33163284,0.28788443,1.34732455
0.42321161,2.85794106,0.22640064,1.07724971,0.01082525,0.07763857,0.05001228,0.32742539,0.29091081,1.31481083
0.42921461,2.80035553,0.22331307,1.05711798,0.01076160,0.07306770,0.04863709,0.32269633,0.29377439,1.28432416
0.43521761,2.74402916,0.22069300,1.03645730,0.01072762,0.06857890,0.04720234,0.31750716,0.29643518,1.25594396
0.44122061,2.68917084,0.21859972,1.01537971,0.01071664,0.06421289,0.04571797,0.31193034,0.29885160,1.22968691
0.44722361,2.63596361,0.21708633,0.99401943,0.01072153,0.06000969,0.04419479,0.30604799,0.30098180,1.20551314
0.45322661,2.58456777,0.21619754,0.97252937,0.01073492,0.05600830,0.04264428,0.29995009,0.30278528,1.18333480
0.45922961,2.53512442,0.21596743,0.95107634,0.01074945,0.05224629,0.04107838,0.29373250,0.30422462,1.16302655
0.46523262,2.48775957,0.21641737,0.92983566,0.01075790,0.04875951,0.03950922,0.28749466,0.30526752,1.14443770
0.47123562,2.44258875,0.21755413,0.90898510,0.01075348,0.04558170,0.03794884,0.28133727,0.30588876,1.12740539
0.47723862,2.39972214,0.21936842,0.88869892,0.01072993,0.04274423,0.03640887,0.27535993,0.30607231,1.11176826
0.48324162,2.35926993,0.22183390,0.86914209,0.01068175,0.04027579,0.03490031,0.26965890,0.30581328,1.09738000
0.48924462,2.32134800,0.22490676,0.85046511,0.01060429,0.03820210,0.03343318,0.26432507,0.30511960,1.08412216
0.49524762,2.28608325,0.22852604,0.83279973,0.01049389,0.03654568,0.03201635,0.25944216,0.30401347,1.07191554
0.50125063,2.25361860,0.23261459,0.81625562,0.01034797,0.03532561,0.03065734,0.25508533,0.30253223,1.06072965
0.50725363,2.22411708,0.23708077,0.80091825,0.01016509,0.03455725,0.02936221,0.25132011,0.30072872,1.05058972
0.51325663,2.19776478,0.24182081,0.78684786,0.00994496,0.03425207,0.02813548,0.24820165,0.29867106,1.04158087
0.51925963,2.17477222,0.24672179,0.77407959,0.00968845,0.03441738,0.02698014,0.24577443,0.29644162,1.03384926
0.52526263,2.15537399,0.25166509,0.76262462,0.00939755,0.03505609,0.02589773,0.24407226,0.29413540,1.02760009
0.53126563,2.13982645,0.25653015,0.75247212,0.00907527,0.03616652,0.02488842,0.24311852,0.29185763,1.02309246
0.53726863,2.12840342,0.26119850,0.74359193,0.00872558,0.03774211,0.02395118,0.24292676,0.28972082,1.02063156
0.54327164,2.12138994,0.26555770,0.73593761,0.00835324,0.03977123,0.02308398,0.24350129,0.28784129,1.02055819
0.54927464,2.11907431,0.26950523,0.72944978,0.00796366,0.04223694,0.02228402,0.24483805,0.28633524,1.02323645
0.55527764,2.12173865,0.27295195,0.72405943,0.00756274,0.04511689,0.02154796,0.24692536,0.28531463,1.02904004
0.56128064,2.12964833,0.27582515,0.71969105,0.00715670,0.04838313,0.02087217,0.24974473,0.28488301,1.03833767
0.56728364,2.14304084,0.27807094,0.71626542,0.00675192,0.05200213,0.02025296,0.25327156,0.28513142,1.05147853
0.57328664,2.16211436,0.27965596,0.71370193,0.00635472,0.05593483,0.01968681,0.25747575,0.28613460,1.06877812
0.57928964,2.18701674,0.28056825,0.71192031,0.00597127,0.06013682,0.01917060,0.26232207,0.28794766,1.09050524
0.58529265,2.21783512,0.28081741,0.71084173,0.00560738,0.06455866,0.01870174,0.26777048,0.29060332,1.11687050
0.59129565,2.25458672,0.28043378,0.71038933,0.00526845,0.06914638,0.01827840,0.27377621,0.29410992,1.14801676
0.59729865,2.29721119,0.27946701,0.71048812,0.00495931,0.07384211,0.01789953,0.28028974,0.29845019,1.18401172
0.60330165,2.34556462,0.27798381,0.71106442,0.00468421,0.07858487,0.01756501,0.28725671,0.30358091,1.22484285
0.60930465,2.39941559,0.27606514,0.71204488,0.00444670,0.08331156,0.01727568,0.29461770,0.30943344,1.27041461
0.61530765,2.45844332,0.27380284,0.71335532,0.00424969,0.08795803,0.01703330,0.30230805,0.31591519,1.32054795
0.62131066,2.52223800,0.27129601,0.71491948,0.00409535,0.09246031,0.01684054,0.31025785,0.32291178,1.37498192
0.62731366,2.59030330,0.26864704,0.71665776,0.00398521,0.09675591,0.01670092,0.31839189,0.33029009,1.43337718
0.63331666,2.66206119,0.26595769,0.71848640,0.00392014,0.10078512,0.01661866,0.32663001,0.33790191,1.49532122
0.63931966,2.73685887,0.26332520,0.72031686,0.00390038,0.10449238,0.01659855,0.33488759,0.34558807,1.56033508
0.64532266,2.81397788,0.26083862,0.72205591,0.00392560,0.10782756,0.01664582,0.34307642,0.35318311,1.62788139
0.65132566,2.89264531,0.25857555,0.72360623,0.00399492,0.11074712,0.01676590,0.35110597,0.36052003,1.69737354
0.65732866,2.97204696,0.25659935,0.72486775,0.00410698,0.11321514,0.01696424,0.35888489,0.36743529,1.76818589
0.66333167,3.05134251,0.25495694,0.72573962,0.00425993,0.11520422,0.01724611,0.36632301,0.37377365,1.83966501
0.66933467,3.12968225,0.25367725,0.72612290,0.00445150,0.11669605,0.01761641,0.37333355,0.37939290,1.91114165
0.67533767,3.20622542,0.25277047,0.72592372,0.00467902,0.11768183,0.01807943,0.37983563,0.38416815,1.98194369
0.68134067,3.28015968,0.25222800,0.72505687,0.00493943,0.11816239,0.01863880,0.38575688,0.38799566,2.05140972
0.68734367,3.35072130,0.25202319,0.72344966,0.00522934,0.11814803,0.01929724,0.39103613,0.39079605,2.11890320
0.69334667,3.41721566,0.25211283,0.72104571,0.00554502,0.11765816,0.02005659,0.39562596,0.39251678,2.18382697
0.69934967,3.47903721,0.25243932,0.71780864,0.00588248,0.11672057,0.02091774,0.39949502,0.39313377,2.24563789
0.70535268,3.53568847,0.25293341,0.71372518,0.00623747,0.11537066,0.02188064,0.40262995,0.39265220,2.30386099
0.71135568,3.58679694,0.25351748,0.70880776,0.00660555,0.11365030,0.02294444,0.40503681,0.39110628,2.35810294
0.71735868,3.63212941,0.25410912,0.70309613,0.00698217,0.11160671,0.02410759,0.40674180,0.38855819,2.40806409
0.72336168,3.67160266,0.25462491,0.69665800,0.00736271,0.10929110,0.02536805,0.40779127,0.38509608,2.45354856
0.72936468,3.70528988,0.25498424,0.68958853,0.00774258,0.10675737,0.02672353,0.40825095,0.38083116,2.49447182
0.73536768,3.73342226,0.25511302,0.68200864,0.00811734,0.10406072,0.02817169,0.40820425,0.37589416,2.53086520
0.74137069,3.75638529,0.25494699,0.67406218,0.00848276,0.10125637,0.02971045,0.40774992,0.37043108,2.56287696
0.74737369,3.77470955,0.25443463,0.66591189,0.00883492,0.09839826,0.03133819,0.40699880,0.36459851,2.59076946
0.75337669,3.78905619,0.25353949,0.65773456,0.00917034,0.09553799,0.03305396,0.40607011,0.35855869,2.61491254
0.75937969,3.80019740,0.25224176,0.64971523,0.00948605,0.09272381,0.03485764,0.40508719,0.35247444,2.63577305
0.76538269,3.80899252,0.25053906,0.64204103,0.00977964,0.08999979,0.03674995,0.40417297,0.34650418,2.65390084
0.77138569,3.81636075,0.24844652,0.63489461,0.01004936,0.08740523,0.03873249,0.40344543,0.34079733,2.66991178
0.77738869,3.82325158,0.24599594,0.62844770,0.01029408,0.08497417,0.04080757,0.40301313,0.33549009,2.68446851
0.78339170,3.83061418,0.24323424,0.62285494,0.01051339,0.08273515,0.04297796,0.40297121,0.33070192,2.69825966
0.78939470,3.83936714,0.24022134,0.61824824,0.01070745,0.08071117,0.04524661,0.40339782,0.32653273,2.71197854
0.79539770,3.85036982,0.23702729,0.61473207,0.01087704,0.07891973,0.04761618,0.40435144,0.32306094,2.72630225
0.80140070,3.86439658,0.23372923,0.61237970,0.01102342,0.07737310,0.05008855,0.40586891,0.32034240,2.74187205
0.80740370,3.88211487,0.23040790,0.61123062,0.01114824,0.07607872,0.05266428,0.40796450,0.31841020,2.75927578
0.81340670,3.90406796,0.22714419,0.61128926,0.01125343,0.07503961,0.05534210,0.41062988,0.31727532,2.77903290
0.81940970,3.93066276,0.22401573,0.61252501,0.01134102,0.07425500,0.05811829,0.41383509,0.31692799,2.80158270
0.82541271,3.96216287,0.22109369,0.61487342,0.01141307,0.07372084,0.06098630,0.41753030,0.31733974,2.82727568
0.83141571,3.99868669,0.21844000,0.61823869,0.01147146,0.07343051,0.06393632,0.42164838,0.31846584,2.85636808
0.83741871,4.04021015,0.21610497,0.62249708,0.01151783,0.07337535,0.06695506,0.42610797,0.32024817,2.88901942
0.84342171,4.08657324,0.21412554,0.62750125,0.01155344,0.07354528,0.07002565,0.43081695,0.32261817,2.92529244
0.84942471,4.13748971,0.21252408,0.63308521,0.01157910,0.07392936,0.07312776,0.43567617,0.32549982,2.96515512
0.85542771,4.19255873,0.21130781,0.63906971,0.01159511,0.07451618,0.07623785,0.44058309,0.32881248,3.00848393
0.86143072,4.25127789,0.21046888,0.64526782,0.01160127,0.07529432,0.07932966,0.44543521,0.33247339,3.05506804
0.86743372,4.31305649,0.20998503,0.65149052,0.01159684,0.07625262,0.08237484,0.45013326,0.33639993,3.10461376
0.87343672,4.37722857,0.20982071,0.65755205,0.01158062,0.07738038,0.08534378,0.45458381,0.34051137,3.15674911
0.87943972,4.44306529,0.20992875,0.66327488,0.01155102,0.07866750,0.08820652,0.45870135,0.34473015,3.21102817
0.88544272,4.50978629,0.21025237,0.66849419,0.01150616,0.08010452,0.09093372,0.46240980,0.34898283,3.26693535
0.89144572,4.57657025,0.21072750,0.67306163,0.01144394,0.08168256,0.09349773,0.46564340,0.35320056,3.32388969
0.89744872,4.64256470,0.21128531,0.67684850,0.01136224,0.08339320,0.09587359,0.46834704,0.35731923,3.38124970
0.90345173,4.70689560,0.21185482,0.67974805,0.01125899,0.08522835,0.09803995,0.47047613,0.36127937,3.43831893
0.90945473,4.76867704,0.21236564,0.68167710,0.01113233,0.08717997,0.09997988,0.47199604,0.36502592,3.49435303
0.91545773,4.82702157,0.21275055,0.68257694,0.01098073,0.08923986,0.10168154,0.47288133,0.36850790,3.54856852
0.92146073,4.88105162,0.21294808,0.68241345,0.01080310,0.09139938,0.10313855,0.47311479,0.37167812,3.60015381
0.92746373,4.92991217,0.21290480,0.68117662,0.01059889,0.09364913,0.10435025,0.47268638,0.37449292,3.64828245
0.93346673,4.97278479,0.21257743,0.67887946,0.01036815,0.09597866,0.10532163,0.47159226,0.37691216,3.69212880
0.93946973,5.00890294,0.21193455,0.67555640,0.01011158,0.09837620,0.10606300,0.46983395,0.37889926,3.73088570
0.94547274,5.03756807,0.21095808,0.67126119,0.00983058,0.10082838,0.10658951,0.46741761,0.38042151,3.76378382
0.95147574,5.05816605,0.20964418,0.66606445,0.00952723,0.10332000,0.10692037,0.46435353,0.38145047,3.79011180
0.95747874,5.07018306,0.20800381,0.66005087,0.00920429,0.10583377,0.10707792,0.46065576,0.38196253,3.80923646
0.96348174,5.07322011,0.20606274,0.65331622,0.00886515,0.10835026,0.10708665,0.45634203,0.38193952,3.82062212
0.96948474,5.06700533,0.20386112,0.64596406,0.00851376,0.11084769,0.10697199,0.45143361,0.38136932,3.82384782
0.97548774,5.05140314,0.20145246,0.63810250,0.00815461,0.11330201,0.10675924,0.44595544,0.38024635,3.81862171
0.98149075,5.02641963,0.19890218,0.62984077,0.00779258,0.11568691,0.10647244,0.43993613,0.37857203,3.80479162
0.98749375,4.99220346,0.19628563,0.62128599,0.00743290,0.11797401,0.10613339,0.43340803,0.37635489,3.78235112
0.99349675,4.94904223,0.19368578,0.61253992,0.00708100,0.12013313,0.10576079,0.42640723,0.37361057,3.75144069
0.99949975,4.89735412,0.19119044,0.60369603,0.00674246,0.12213268,0.10536954,0.41897337,0.37036145,3.71234387
1.00550275,4.83767508,0.18888936,0.59483688,0.00642287,0.12394018,0.10497033,0.41114950,0.36663601,3.66547841
1.01150575,4.77064227,0.18687104,0.58603178,0.00612773,0.12552286,0.10456938,0.40298164,0.36246796,3.61138294
1.01750875,4.69697430,0.18521959,0.57733504,0.00586232,0.12684840,0.10416845,0.39451837,0.35789512,3.55069966
1.02351176,4.61744934,0.18401164,0.56878467,0.00563164,0.12788576,0.10376508,0.38581029,0.35295804,3.48415404
1.02951476,4.53288211,0.18331341,0.56040172,0.00544027,0.12860602,0.10335305,0.37690940,0.34769863,3.41253244
1.03551776,4.44410088,0.18317820,0.55219018,0.00529230,0.12898331,0.10292291,0.36786850,0.34215863,3.33665861
1.04152076,4.35192536,0.18364428,0.54413760,0.00519119,0.12899572,0.10246279,0.35874055,0.33637820,3.25737035
1.04752376,4.25714665,0.18473323,0.53621624,0.00513979,0.12862616,0.10195915,0.34957816,0.33039457,3.17549705
1.05352676,4.16050985,0.18644908,0.52838484,0.00514017,0.12786311,0.10139765,0.34043299,0.32424091,3.09183922
1.05952976,4.06269999,0.18877790,0.52059092,0.00519363,0.12670128,0.10076394,0.33135535,0.31794549,3.00715056
1.06553277,3.96433161,0.19168821,0.51277347,0.00530067,0.12514213,0.10004447,0.32239384,0.31153101,2.92212333
1.07153577,3.86594229,0.19513196,0.50486596,0.00546095,0.12319411,0.09922709,0.31359501,0.30501444,2.83737703
1.07753877,3.76798981,0.19904619,0.49679960,0.00567335,0.12087274,0.09830167,0.30500307,0.29840700,2.75345095
1.08354177,3.67085307,0.20335521,0.48850658,0.00593601,0.11820049,0.09726042,0.29665973,0.29171462,2.67080026
1.08954477,3.57483603,0.20797321,0.47992328,0.00624642,0.11520638,0.09609823,0.28860389,0.28493865,2.58979559
1.09554777,3.48017456,0.21280727,0.47099330,0.00660155,0.11192539,0.09481276,0.28087148,0.27807672,2.51072578
1.10155078,3.38704529,0.21776051,0.46167012,0.00699802,0.10839770,0.09340449,0.27349514,0.27112397,2.43380340
1.10755378,3.29557633,0.22273542,0.45191940,0.00743231,0.10466772,0.09187660,0.26650399,0.26407426,2.35917260
1.11355678,3.20585882,0.22763708,0.44172073,0.00790098,0.10078308,0.09023488,0.25992329,0.25692152,2.28691875
1.11955978,3.11795930,0.23237630,0.43106888,0.00840099,0.09679348,0.08848751,0.25377414,0.24966106,2.21707937
1.12556278,3.03193197,0.23687243,0.41997444,0.00892995,0.09274960,0.08664493,0.24807318,0.24229079,2.14965596
1.13156578,2.94783075,0.24105589,0.40846393,0.00948643,0.08870200,0.08471963,0.24283238,0.23481237,2.08462609
1.13756878,2.86572059,0.24487029,0.39657934,0.01007032,0.08470003,0.08272605,0.23805882,0.22723210,2.02195548
1.14357179,2.78568775,0.24827406,0.38437721,0.01068303,0.08079103,0.08068050,0.23375473,0.21956165,1.96160950
1.14957479,2.70784883,0.25124168,0.37192724,0.01132784,0.07701947,0.07860107,0.22991756,0.21181854,1.90356387
1.15557779,2.63235820,0.25376434,0.35931063,0.01201002,0.07342636,0.07650767,0.22654032,0.20402635,1.84781405
1.16158079,2.55941356,0.25585016,0.34661811,0.01273701,0.07004885,0.07442192,0.22361207,0.19621478,1.79438322
1.16758379,2.48925957,0.25752394,0.33394786,0.01351840,0.06691988,0.07236719,0.22111865,0.18841934,1.74332827
1.17358679,2.42218912,0.25882643,0.32140323,0.01436593,0.06406806,0.07036847,0.21904353,0.18068095,1.69474389
1.17958979,2.35854216,0.25981319,0.30909062,0.01529323,0.06151770,0.06845219,0.21736887,0.17304528,1.64876426
1.18559280,2.29870187,0.26055305,0.29711726,0.01631551,0.05928885,0.06664593,0.21607657,0.16556203,1.60556244
1.19159580,2.24308823,0.26112612,0.28558914,0.01744914,0.05739749,0.06497800,0.21514949,0.15828398,1.56534715
1.19759880,2.19214866,0.26162149,0.27460907,0.01871100,0.05585576,0.06347691,0.21457245,0.15126602,1.52835721
1.20360180,2.14634619,0.26213460,0.26427488,0.02011784,0.05467214,0.06217060,0.21433323,0.14456411,1.49485354
1.20960480,2.10614509,0.26276432,0.25467773,0.02168541,0.05385172,0.06108565,0.21442332,0.13823420,1.46510901
1.21560780,2.07199448,0.26360972,0.24590064,0.02342763,0.05339637,0.06024635,0.21483842,0.13233114,1.43939657
1.22161081,2.04431046,0.26476678,0.23801712,0.02535565,0.05330495,0.05967366,0.21557856,0.12690765,1.41797591
1.22761381,2.02345729,0.26632493,0.23108994,0.02747691,0.05357346,0.05938421,0.21664797,0.12201329,1.40107952
1.23361681,2.00972867,0.26836364,0.22517014,0.02979429,0.05419513,0.05938934,0.21805458,0.11769348,1.38889845
1.23961981,2.00332981,0.27094912,0.22029609,0.03230532,0.05516059,0.05969424,0.21980911,0.11398872,1.38156880
1.24562281,2.00436137,0.27413134,0.21649282,0.03500149,0.05645793,0.06029721,0.22192400,0.11093379,1.37915950
1.25162581,2.01280628,0.27794140,0.21377152,0.03786780,0.05807293,0.06118924,0.22441206,0.10855717,1.38166217
1.25762881,2.02852030,0.28238952,0.21212931,0.04088248,0.05998918,0.06235380,0.22728500,0.10688057,1.38898376
1.26363182,2.05122701,0.28746367,0.21154922,0.04401701,0.06218834,0.06376692,0.23055198,0.10591866,1.40094241
1.26963482,2.08051801,0.29312906,0.21200055,0.04723633,0.06465048,0.06539769,0.23421814,0.10567895,1.41726714
1.27563782,2.11585850,0.29932844,0.21343946,0.05049944,0.06735438,0.06720900,0.23828338,0.10616185,1.43760136
1.28164082,2.15659831,0.30598341,0.21580997,0.05376017,0.07027804,0.06915864,0.24274135,0.10736090,1.46151030
1.28764382,2.20198811,0.31299657,0.21904520,0.05696827,0.07339908,0.07120070,0.24757875,0.10926319,1.48849220
1.29364682,2.25120010,0.32025463,0.22306895,0.06007072,0.07669527,0.07328712,0.25277498,0.11184987,1.51799254
1.29964982,2.30335249,0.32763215,0.22779757,0.06301322,0.08014497,0.07536948,0.25830215,0.11509680,1.54942101
1.30565283,2.35753627,0.33499603,0.23314189,0.06574183,0.08372761,0.07740082,0.26412546,0.11897521,1.58216995
1.31165583,2.41284325,0.34221025,0.23900940,0.06820459,0.08742403,0.07933745,0.27020386,0.12345241,1.61563367
1.31765883,2.46839368,0.34914092,0.24530638,0.07035327,0.09121672,0.08114067,0.27649102,0.12849250,1.64922735
1.32366183,2.52336225,0.35566112,0.25193998,0.07214495,0.09508994,0.08277830,0.28293640,0.13405692,1.68240464
1.32966483,2.57700082,0.36165557,0.25882014,0.07354346,0.09902971,0.08422596,0.28948659,0.14010495,1.71467304
1.33566783,2.62865712,0.36702466,0.26586133,0.07452068,0.10302358,0.08546802,0.29608652,0.14659408,1.74560614
1.34167084,2.67778818,0.37168772,0.27298387,0.07505748,0.10706034,0.08649820,0.30268075,0.15348017,1.77485230
1.34767384,2.72396826,0.37558550,0.28011505,0.07514445,0.11112951,0.08731978,0.30921462,0.16071750,1.80213929
1.35367684,2.76689104,0.37868155,0.28718982,0.07478221,0.11522084,0.08794544,0.31563536,0.16825865,1.82727497
1.35967984,2.80636618,0.38096260,0.29415109,0.07398148,0.11932371,0.08839672,0.32189293,0.17605433,1.85014403
1.36568284,2.84231110,0.38243794,0.30094979,0.07276267,0.12342654,0.08870314,0.32794081,0.18405309,1.87070138
1.37168584,2.87473871,0.38313787,0.30754460,0.07115528,0.12751634,0.08890109,0.33373663,0.19220109,1.88896291
1.37768884,2.90374225,0.38311128,0.31390141,0.06919693,0.13157834,0.08903250,0.33924264,0.20044186,1.90499426
1.38369185,2.92947859,0.38242268,0.31999279,0.06693214,0.13559589,0.08914333,0.34442621,0.20871624,1.91889866
1.38969485,2.95215115,0.38114875,0.32579723,0.06441096,0.13955049,0.08928209,0.34926011,0.21696248,1.93080481
1.39569785,2.97199388,0.37937468,0.33129847,0.06168747,0.14342222,0.08949832,0.35372295,0.22511653,1.94085560
1.40170085,2.98925706,0.37719045,0.33648485,0.05881811,0.14719041,0.08984112,0.35779944,0.23311262,1.94919841
1.40770385,3.00419604,0.37468734,0.34134878,0.05586013,0.15083450,0.09035786,0.36148076,0.24088401,1.95597770
1.41370685,3.01706311,0.37195471,0.34588632,0.05287000,0.15433531,0.09109305,0.36476490,0.24836404,1.96133009
1.41970985,3.02810301,0.36907725,0.35009685,0.04990195,0.15767632,0.09208730,0.36765692,0.25548734,1.96538215
1.42571286,3.03755153,0.36613280,0.35398288,0.04700667,0.16084520,0.09337662,0.37016920,0.26219118,1.96825072
1.43171586,3.04563715,0.36319065,0.35754990,0.04423012,0.16383529,0.09499172,0.37232161,0.26841682,1.97004545
1.43771886,3.05258472,0.36031056,0.36080632,0.04161263,0.16664697,0.09695762,0.37414150,0.27411097,1.97087297
1.44372186,3.05862050,0.35754220,0.36376331,0.03918818,0.16928897,0.09929328,0.37566361,0.27922702,1.97084218
1.44972486,3.06397764,0.35492513,0.36643470,0.03698388,0.17177929,0.10201133,0.37692974,0.28372616,1.97006976
1.45572786,3.06890111,0.35248922,0.36883671,0.03501971,0.17414578,0.10511794,0.37798828,0.28757827,1.96868537
1.46173087,3.07365136,0.35025536,0.37098770,0.03330851,0.17642629,0.10861262,0.37889355,0.29076249,1.96683581
1.46773387,3.07850602,0.34823642,0.37290772,0.03185606,0.17866830,0.11248811,0.37970497,0.29326752,1.96468762
1.47373687,3.08375926,0.34643844,0.37461809,0.03066145,0.18092805,0.11673021,0.38048615,0.29509156,1.96242776
1.47973987,3.08971858,0.34486179,0.37614087,0.02971757,0.18326910,0.12131767,0.38130382,0.29624200,1.96026223
1.48574287,3.09669915,0.34350253,0.37749841,0.02901171,0.18576043,0.12622209,0.38222681,0.29673488,1.95841254
1.49174587,3.10501588,0.34235362,0.37871291,0.02852630,0.18847404,0.13140782,0.38332491,0.29659408,1.95711023
1.49774887,3.11497382,0.34140617,0.37980608,0.02823970,0.19148224,0.13683197,0.38466787,0.29585043,1.95658981
1.50375188,3.12685728,0.34065058,0.38079892,0.02812709,0.19485461,0.14244454,0.38632436,0.29454073,1.95708050
1.50975488,3.14091852,0.34007754,0.38171172,0.02816132,0.19865483,0.14818864,0.38836104,0.29270677,1.95879721
1.51575788,3.15736640,0.33967898,0.38256413,0.02831381,0.20293749,0.15400096,0.39084158,0.29039439,1.96193138
1.52176088,3.17635581,0.33944874,0.38337542,0.02855541,0.20774498,0.15981238,0.39382574,0.28765259,1.96664212
1.52776388,3.19797827,0.33938311,0.38416481,0.02885720,0.21310464,0.16554881,0.39736839,0.28453276,1.97304806
1.53376688,3.22225394,0.33948112,0.38495182,0.02919127,0.21902626,0.17113229,0.40151842,0.28108800,1.98122030
1.53976988,3.24912550,0.33974452,0.38575660,0.02953133,0.22550006,0.17648227,0.40631746,0.27737244,1.99117675
1.54577289,3.27845387,0.34017751,0.38660012,0.02985332,0.23249527,0.18151705,0.41179855,0.27344074,2.00287790
1.55177589,3.31001570,0.34078609,0.38750413,0.03013585,0.23995935,0.18615549,0.41798441,0.26934744,2.01622428
1.55777889,3.34350279,0.34157712,0.38849083,0.03036055,0.24781793,0.19031864,0.42488571,0.26514639,2.03105540
1.56378189,3.37852304,0.34255709,0.38958226,0.03051228,0.25597557,0.19393163,0.43249904,0.26089003,2.04715026
1.56978489,3.41460308,0.34373059,0.39079929,0.03057926,0.26431718,0.19692535,0.44080489,0.25662860,2.06422931
1.57578789,3.45119234,0.34509860,0.39216026,0.03055307,0.27271029,0.19923820,0.44976558,0.25240924,2.08195769
1.58179090,3.48766855,0.34665673,0.39367931,0.03042854,0.28100793,0.20081761,0.45932341,0.24827497,2.09994984
