energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-0.35117559,3.18965772,-5.51834519,0.24298111,-0.24919431,1.33414564,-3.16216163,0.02731808,-0.02228866,0.26365283,-0.10137346,0.07969857,-0.04743487,0.15891640,-0.16394156,0.50963841,-0.61408654,1.22240229,-2.01053656
-0.34517259,3.23323211,-5.58754246,0.24718591,-0.25206823,1.34374031,-3.19508030,0.02971107,-0.02239612,0.26215835,-0.10776643,0.07996742,-0.04973489,0.16231803,-0.17118147,0.52629824,-0.63118290,1.25052056,-2.02734493
-0.33916958,3.28220575,-5.65226360,0.25125771,-0.25460746,1.35542904,-3.22493915,0.03219322,-0.02251597,0.26043077,-0.11422864,0.08008234,-0.05210938,0.16627719,-0.17858846,0.54347296,-0.64847919,1.28230540,-2.04225503
-0.33316658,3.33623310,-5.71214997,0.25518181,-0.25682475,1.36886913,-3.25166384,0.03473681,-0.02264209,0.25858979,-0.12069360,0.08005517,-0.05452637,0.17081218,-0.18610683,0.56108012,-0.66580797,1.31762353,-2.05519502
-0.32716358,3.39489277,-5.76677727,0.25894986,-0.25873809,1.38371678,-3.27513267,0.03731061,-0.02276750,0.25675843,-0.12709270,0.07989893,-0.05695024,0.17593158,-0.19367565,0.57902472,-0.68298472,1.35626359,-2.06608980
-0.32116058,3.45768055,-5.81566099,0.26255996,-0.26037008,1.39962795,-3.29517507,0.03988042,-0.02288464,0.25506005,-0.13335706,0.07962737,-0.05934266,0.18163303,-0.20122994,0.59719801,-0.69981207,1.39793273,-2.07486228
-0.31515758,3.52400843,-5.85826853,0.26601681,-0.26174743,1.41626095,-3.31157443,0.04240964,-0.02298562,0.25361554,-0.13941943,0.07925446,-0.06166369,0.18790246,-0.20870199,0.61547734,-0.71608512,1.44225694,-2.08143603
-0.30915458,3.59321052,-5.89403742,0.26933194,-0.26290043,1.43328095,-3.32407531,0.04486014,-0.02306263,0.25254091,-0.14521632,0.07879414,-0.06387302,0.19471386,-0.21602292,0.63372713,-0.73159755,1.48878532,-2.08573927
-0.30315158,3.66455565,-5.92239870,0.27252406,-0.26386233,1.45036631,-3.33239429,0.04719312,-0.02310823,0.25194507,-0.15069005,0.07826008,-0.06593125,0.20202947,-0.22312447,0.65180102,-0.74614837,1.53699832,-2.08770999
-0.29714857,3.73726622,-5.94280424,0.27561931,-0.26466884,1.46721663,-3.33623402,0.04937017,-0.02311576,0.25192809,-0.15579075,0.07766563,-0.06780126,0.20980060,-0.22994079,0.66954494,-0.75954905,1.58631980,-2.08730187
-0.29114557,3.81054227,-5.95475626,0.27865156,-0.26535753,1.48356190,-3.33529944,0.05135428,-0.02307966,0.25257972,-0.16047824,0.07702387,-0.06944950,0.21796877,-0.23641032,0.68680119,-0.77163054,1.63613223,-2.08449062
-0.28514257,3.88358915,-5.95783720,0.28166249,-0.26596726,1.49917219,-3.32931523,0.05311102,-0.02299576,0.25397823,-0.16472349,0.07634773,-0.07084716,0.22646733,-0.24247757,0.70341304,-0.78225003,1.68579447,-2.07928015
-0.27913957,3.95564686,-5.95173797,0.28470145,-0.26653754,1.51386718,-3.31804325,0.05460954,-0.02286162,0.25618958,-0.16850987,0.07565024,-0.07197129,0.23522326,-0.24809488,0.71922972,-0.79129681,1.73466112,-2.07170811
-0.27313657,4.02601912,-5.93628264,0.28782500,-0.26710788,1.52752452,-3.30129908,0.05582360,-0.02267666,0.25926670,-0.17183384,0.07494467,-0.07280557,0.24415916,-0.25322389,0.73411144,-0.79869728,1.78210240,-2.06185014
-0.26713357,4.09409987,-5.91144794,0.29109602,-0.26771704,1.54008647,-3.27896647,0.05673247,-0.02244236,0.26324893,-0.17470517,0.07424480,-0.07334094,0.25319530,-0.25783678,0.74793405,-0.80441836,1.82752347,-2.04982240
-0.26113057,4.15939508,-5.87737596,0.29458246,-0.26840225,1.55156381,-3.25100892,0.05732160,-0.02216228,0.26816164,-0.17714664,0.07356507,-0.07357588,0.26225150,-0.26191720,0.76059306,-0.80846943,1.87038211,-2.03578191
-0.25512756,4.22153835,-5.83437921,0.29835554,-0.26919833,1.56203664,-3.21747771,0.05758318,-0.02184210,0.27401576,-0.17919317,0.07292060,-0.07351644,0.27124898,-0.26546084,0.77200677,-0.81090248,1.91020375,-2.01992447
-0.24912456,4.28029863,-5.78293745,0.30248752,-0.27013682,1.57165142,-3.17851596,0.05751642,-0.02148951,0.28080744,-0.18089045,0.07232718,-0.07317595,0.28011177,-0.26847558,0.78211824,-0.81181037,1.94659296,-2.00248006
-0.24312156,4.33557938,-5.72368635,0.30704906,-0.27124497,1.58061436,-3.13435846,0.05712758,-0.02111404,0.28851763,-0.18229307,0.07180104,-0.07257443,0.28876790,-0.27098125,0.79089587,-0.81132338,1.97924085,-1.98370574
-0.23711856,4.38740891,-5.65739849,0.31210627,-0.27254481,1.58918092,-3.08532751,0.05642981,-0.02072688,0.29711183,-0.18346232,0.07135853,-0.07173779,0.29715022,-0.27300900,0.79833272,-0.80960404,2.00792798,-1.96387649
-0.23111556,4.43592216,-5.58495794,0.31771752,-0.27405224,1.59764198,-3.03182506,0.05544264,-0.02034058,0.30653973,-0.18446363,0.07101562,-0.07069682,0.30519674,-0.27460027,0.80444435,-0.80684051,2.03252268,-1.94327428
-0.22511256,4.48133506,-5.50732967,0.32393018,-0.27577613,1.60630716,-2.97432159,0.05419138,-0.01996872,0.31673510,-0.18536395,0.07078729,-0.06948598,0.31285078,-0.27580540,0.80926555,-0.80323890,2.05297506,-1.92217621
-0.21910955,4.52391287,-5.42552592,0.33077743,-0.27771766,1.61548607,-2.91334273,0.05270620,-0.01962562,0.32761581,-0.18622891,0.07068682,-0.06814216,0.32006063,-0.27668195,0.81284592,-0.79901473,2.06930723,-1.90084230
-0.21310655,4.56393457,-5.34057137,0.33827537,-0.27986979,1.62546856,-2.84945425,0.05102111,-0.01932594,0.33908409,-0.18712032,0.07072501,-0.06670337,0.32677913,-0.27729283,0.81524468,-0.79438410,2.08160040,-1.87950388
-0.20710355,4.60165561,-5.25346918,0.34642043,-0.28221695,1.63650486,-2.78324634,0.04917286,-0.01908430,0.35102711,-0.18809365,0.07090940,-0.06520748,0.33296299,-0.27770415,0.81652511,-0.78955489,2.08997990,-1.85835337
-0.20110055,4.63727133,-5.16517004,0.35518750,-0.28473506,1.64878691,-2.71531822,0.04719969,-0.01891499,0.36331793,-0.18919600,0.07124347,-0.06369109,0.33857207,-0.27798308,0.81674885,-0.78471848,2.09459915,-1.83753618
-0.19509755,4.67088380,-5.07654582,0.36452859,-0.28739193,1.66243183,-2.64626370,0.04514016,-0.01883154,0.37581688,-0.19046447,0.07172604,-0.06218848,0.34356870,-0.27819564,0.81597042,-0.78004234,2.09562365,-1.81714540
-0.18909455,4.70247404,-4.98836927,0.37437243,-0.29014789,1.67746857,-2.57665848,0.04303196,-0.01884648,0.38837336,-0.19192500,0.07235066,-0.06073077,0.34791708,-0.27840457,0.81423249,-0.77566388,2.09321622,-1.79721977
-0.18309155,4.73188180,-4.90130077,0.38462487,-0.29295693,1.69382857,-2.50704972,0.04091088,-0.01897099,0.40082809,-0.19359178,0.07310526,-0.05934530,0.35158295,-0.27866728,0.81156202,-0.77168577,2.08752426,-1.77774514
-0.17708854,4.75879435,-4.81588248,0.39517021,-0.29576810,1.71134098,-2.43794803,0.03880982,-0.01921467,0.41301584,-0.19546726,0.07397204,-0.05805520,0.35453340,-0.27903411,0.80796766,-0.76817297,2.07867000,-1.75865944
-0.17108554,4.78274509,-4.73253985,0.40587340,-0.29852723,1.72973293,-2.36982232,0.03675808,-0.01958525,0.42476841,-0.19754270,0.07492754,-0.05687922,0.35673704,-0.27954671,0.80343861,-0.76515163,2.06674429,-1.73986093
-0.16508254,4.80312258,-4.65159002,0.41658306,-0.30117900,1.74863479,-2.30309704,0.03478072,-0.02008842,0.43591806,-0.19979919,0.07594297,-0.05583171,0.35816448,-0.28023685,0.79794495,-0.76260966,2.05180417,-1.72121923
-0.15907954,4.81918943,-4.57325593,0.42713526,-0.30366907,1.76759041,-2.23815187,0.03289823,-0.02072765,0.44630107,-0.20220921,0.07698485,-0.05492280,0.35878909,-0.28112556,0.79143961,-0.76049922,2.03387435,-1.70258852
-0.15307654,4.83011037,-4.49768485,0.43735785,-0.30594645,1.78607172,-2.17532334,0.03112635,-0.02150399,0.45576141,-0.20473847,0.07801583,-0.05415871,0.35858801,-0.28222259,0.78386177,-0.75874059,2.01295234,-1.68382190
-0.14707354,4.83498791,-4.42496977,0.44707526,-0.30796575,1.80349725,-2.11490781,0.02947613,-0.02241593,0.46415442,-0.20734803,0.07899578,-0.05354222,0.35754347,-0.28352636,0.77514172,-0.75722748,1.98901677,-1.66478618
-0.14107054,4.83290387,-4.35517183,0.45611354,-0.30968938,1.81925347,-2.05716543,0.02795410,-0.02345936,0.47135032,-0.20999659,0.07988300,-0.05307310,0.35564412,-0.28502428,0.76520673,-0.75583334,1.96203824,-1.64537604
-0.13506753,4.82296449,-4.28834213,0.46430538,-0.31108955,1.83271813,-2.00232434,0.02656271,-0.02462741,0.47723747,-0.21264279,0.08063560,-0.05274866,0.35288657,-0.28669339,0.75398785,-0.75441837,1.93199186,-1.62552653
-0.12906453,4.80434686,-4.22454131,0.47149507,-0.31214987,1.84328440,-1.95058470,0.02530083,-0.02591047,0.48172525,-0.21524742,0.08121296,-0.05256420,0.34927689,-0.28850150,0.74142706,-0.75283686,1.89887069,-1.60522328
-0.12306153,4.77634426,-4.16385559,0.47754306,-0.31286666,1.85038484,-1.90212212,0.02416433,-0.02729619,0.48474641,-0.21777544,0.08157715,-0.05251354,0.34483195,-0.29040852,0.72748473,-0.75094448,1.86269896,-1.58450962
-0.11705853,4.73840804,-4.10640826,0.48233001,-0.31324969,1.85351396,-1.85709011,0.02314679,-0.02876952,0.48625889,-0.22019773,0.08169435,-0.05258934,0.33958062,-0.29236814,0.71214661,-0.74860532,1.82354440,-1.56349014
-0.11105553,4.69018424,-4.05236594,0.48576013,-0.31332244,1.85224853,-1.81562133,0.02224020,-0.03031287,0.48624698,-0.22249246,0.08153612,-0.05278347,0.33356480,-0.29432969,0.69543032,-0.74569819,1.78152882,-1.54233056
-0.10505253,4.63154290,-4.00193946,0.48776383,-0.31312182,1.84626483,-1.77782767,0.02143564,-0.03190632,0.48472180,-0.22464606,0.08108054,-0.05308723,0.32683995,-0.29624010,0.67739076,-0.74212201,1.73683627,-1.52125385
-0.09904952,4.56259913,-3.95537956,0.48829939,-0.31269737,1.83535203,-1.74379914,0.02072393,-0.03352787,0.48172108,-0.22665378,0.08031310,-0.05349149,0.31947538,-0.29804599,0.65812430,-0.73780012,1.68971836,-1.50053287
-0.09304652,4.48372481,-3.91296778,0.48735381,-0.31210995,1.81942141,-1.71360187,0.02009622,-0.03515388,0.47730836,-0.22851972,0.07922733,-0.05398683,0.31155412,-0.29969570,0.63777143,-0.73268338,1.64049648,-1.48048003
-0.08704352,4.39555071,-3.87500365,0.48494269,-0.31142994,1.79851107,-1.68727531,0.01954450,-0.03675949,0.47157139,-0.23025645,0.07782519,-0.05456356,0.30317226,-0.30114122,0.61651763,-0.72675186,1.58956070,-1.46143452
-0.08104052,4.29895903,-3.84178894,0.48110929,-0.31073518,1.77278617,-1.66482916,0.01906200,-0.03831917,0.46462016,-0.23188427,0.07611709,-0.05521174,0.29443796,-0.30233992,0.59459254,-0.72001532,1.53736563,-1.44374802
-0.07503752,4.19506695,-3.81361038,0.47592281,-0.31010852,1.74253477,-1.64624024,0.01864346,-0.03980738,0.45658428,-0.23342998,0.07412169,-0.05592116,0.28546995,-0.30325615,0.57226723,-0.71251242,1.48442325,-1.42776954
-0.06903452,4.08520186,-3.79072189,0.46947587,-0.30963529,1.70815966,-1.63144973,0.01828531,-0.04119918,0.44761009,-0.23492549,0.07186532,-0.05668136,0.27639570,-0.30386240,0.54984968,-0.70430870,1.43129326,-1.41383033
-0.06303152,3.97086956,-3.77332754,0.46188156,-0.30940058,1.67016663,-1.62036108,0.01798573,-0.04247098,0.43785738,-0.23640610,0.06938126,-0.05748163,0.26734913,-0.30414026,0.52767862,-0.69549378,1.37857123,-1.40222968
-0.05702851,3.85371659,-3.76156612,0.45326999,-0.30948667,1.62914973,-1.61283871,0.01774458,-0.04360127,0.42749597,-0.23790868,0.06670863,-0.05831107,0.25846808,-0.30408096,0.50611582,-0.68617752,1.32687508,-1.39322212
-0.05102551,3.73548826,-3.75549828,0.44378453,-0.30997041,1.58577423,-1.60870779,0.01756327,-0.04457126,0.41670223,-0.23946976,0.06389124,-0.05915865,0.24989145,-0.30368550,0.48553715,-0.67648579,1.27683043,-1.38700682
-0.04502251,3.61798353,-3.75509658,0.43357790,-0.31092091,1.54075779,-1.60775513,0.01744451,-0.04536553,0.40565549,-0.24112366,0.06097622,-0.06001328,0.24175617,-0.30296451,0.46632265,-0.66655576,1.22905527,-1.38371933
-0.03901951,3.50300862,-3.76023892,0.42280828,-0.31239740,1.49485072,-1.60973102,0.01739197,-0.04597259,0.39453467,-0.24290072,0.05801257,-0.06086402,0.23419402,-0.30193766,0.44884580,-0.65653104,1.18414448,-1.38342618
-0.03301651,3.39233017,-3.77070534,0.41163547,-0.31444731,1.44881577,-1.61435209,0.01740995,-0.04638527,0.38351491,-0.24482569,0.05504973,-0.06170015,0.22732840,-0.30063281,0.43346259,-0.64655681,1.14265445,-1.38612202
-0.02701351,3.28762970,-3.78617801,0.40021723,-0.31710481,1.40340817,-1.62130492,0.01750297,-0.04660105,0.37276455,-0.24691634,0.05213611,-0.06251134,0.22127111,-0.29908487,0.42050036,-0.63677521,1.10508847,-1.39172963
-0.02101051,3.19046019,-3.80624412,0.38870591,-0.32038948,1.35935634,-1.63025015,0.01767531,-0.04662212,0.36244224,-0.24918236,0.04931773,-0.06328781,0.21611921,-0.29733444,0.41024714,-0.62732095,1.07188294,-1.40010215
-0.01500750,3.10220595,-3.83040132,0.37724542,-0.32430541,1.31734387,-1.64082705,0.01793059,-0.04645534,0.35269440,-0.25162460,0.04663699,-0.06402044,0.21195216,-0.29542627,0.40294152,-0.61831742,1.04339502,-1.41102763
-0.00900450,3.02404670,-3.85806508,0.36596859,-0.32884066,1.27799300,-1.65265812,0.01827136,-0.04611202,0.34365296,-0.25423462,0.04413157,-0.06470086,0.20882917,-0.29340761,0.39876357,-0.60987333,1.01989168,-1.42423508
-0.00300150,2.95692678,-3.88857769,0.35499490,-0.33396690,1.24185013,-1.66535384,0.01869871,-0.04560748,0.33543342,-0.25699460,0.04183354,-0.06532150,0.20678702,-0.29132659,0.39782705,-0.60207986,1.00154083,-1.43940198
0.00300150,2.90153018,-3.92121834,0.34442873,-0.33963948,1.20937342,-1.67851716,0.01921191,-0.04496053,0.32813329,-0.25987762,0.03976868,-0.06587561,0.20583825,-0.28923051,0.40017330,-0.59500848,0.98840442,-1.45616264
0.00900450,2.85826215,-3.95521403,0.33435798,-0.34579778,1.18092294,-1.69174799,0.01980815,-0.04419273,0.32183091,-0.26284824,0.03795605,-0.06635722,0.20597010,-0.28716432,0.40576694,-0.58870938,0.98043415,-1.47411700
0.01500750,2.82723808,-3.98975118,0.32485325,-0.35236591,1.15675340,-1.70464752,0.02048230,-0.04332766,0.31658455,-0.26586348,0.03640774,-0.06676106,0.20714396,-0.28516916,0.41449371,-0.58321049,0.97746985,-1.49283976
0.02101051,2.80828016,-4.02398763,0.31596745,-0.35925364,1.13700978,-1.71682246,0.02122683,-0.04239002,0.31243210,-0.26887399,0.03512890,-0.06708249,0.20929568,-0.28328109,0.42616061,-0.57851722,0.97924082,-1.51188937
0.02701351,2.80092230,-4.05706529,0.30773590,-0.36635780,1.12172581,-1.72788951,0.02203174,-0.04140480,0.30939106,-0.27182552,0.03411800,-0.06731736,0.21233659,-0.28153011,0.44049844,-0.57461266,0.98537046,-1.53081676
0.03301651,2.80442352,-4.08812329,0.30017692,-0.37356393,1.11082556,-1.73747990,0.02288469,-0.04039638,0.30745906,-0.27466061,0.03336726,-0.06746192,0.21615538,-0.27993930,0.45716681,-0.57145853,0.99538420,-1.54917384
0.03901951,2.81779002,-4.11631183,0.29329290,-0.38074830,1.10412805,-1.74524436,0.02377110,-0.03938782,0.30661479,-0.27732037,0.03286331,-0.06751272,0.22062076,-0.27852437,0.47576157,-0.56899666,1.00872086,-1.56652146
0.04502251,2.83980555,-4.14080680,0.28707181,-0.38778025,1.10135493,-1.75085850,0.02467449,-0.03840007,0.30681951,-0.27974642,0.03258795,-0.06746652,0.22558496,-0.27729333,0.49582447,-0.56715095,1.02474741,-1.58243703
0.05102551,2.86906975,-4.16082512,0.28148916,-0.39452484,1.10214100,-1.75402863,0.02557687,-0.03745147,0.30801892,-0.28188281,0.03251907,-0.06732028,0.23088790,-0.27624662,0.51685505,-0.56582998,1.04277682,-1.59652170
0.05702851,2.90404349,-4.17564070,0.27651037,-0.40084576,1.10604751,-1.75449804,0.02645915,-0.03655724,0.31014554,-0.28367795,0.03263167,-0.06707119,0.23636187,-0.27537732,0.53832410,-0.56493004,1.06208872,-1.60840718
0.06303152,2.94310014,-4.18460090,0.27209334,-0.40660842,1.11257775,-1.75205351,0.02730173,-0.03572922,0.31312143,-0.28508643,0.03289891,-0.06671671,0.24183681,-0.27467178,0.55968865,-0.56433857,1.08195233,-1.61776207
0.06903452,2.98458100,-4.18714299,0.26819143,-0.41168313,1.12119467,-1.74653185,0.02808511,-0.03497575,0.31686128,-0.28607064,0.03329317,-0.06625472,0.24714567,-0.27411037,0.58040772,-0.56393798,1.10165080,-1.62429789
0.07503752,3.02685329,-4.18281017,0.26475645,-0.41594838,1.13133984,-1.73782628,0.02879050,-0.03430164,0.32127563,-0.28660230,0.03378708,-0.06568368,0.25212997,-0.27366845,0.59995840,-0.56360973,1.12050635,-1.62777457
0.08104052,3.06836825,-4.17126649,0.26174173,-0.41929387,1.14245323,-1.72589211,0.02940046,-0.03370835,0.32627424,-0.28666353,0.03435452,-0.06500284,0.25664507,-0.27331754,0.61785171,-0.56323848,1.13790498,-1.62800535
0.08704352,3.10771729,-4.15231002,0.25910508,-0.42162346,1.15399304,-1.71075140,0.02989958,-0.03319423,0.33176939,-0.28624778,0.03497145,-0.06421245,0.26056509,-0.27302657,0.63364751,-0.56271629,1.15331988,-1.62486108
0.09304652,3.14368367,-4.12588345,0.25681153,-0.42285765,1.16545482,-1.69249627,0.03027503,-0.03275487,0.33767902,-0.28536025,0.03561671,-0.06331399,0.26378722,-0.27276321,0.64696790,-0.56194665,1.16633239,-1.61827354
0.09904952,3.17528734,-4.09208144,0.25483575,-0.42293571,1.17638915,-1.67129034,0.03051706,-0.03238357,0.34392949,-0.28401802,0.03627255,-0.06231038,0.26623516,-0.27249522,0.65750868,-0.56084819,1.17664948,-1.60823787
0.10505253,3.20182103,-4.05115417,0.25316390,-0.42181718,1.18641704,-1.64736808,0.03061949,-0.03207176,0.35045790,-0.28224974,0.03692506,-0.06120612,0.26786161,-0.27219179,0.66504819,-0.55935792,1.18411681,-1.59481383
0.11105553,3.22287552,-4.00350641,0.25179507,-0.41948282,1.19524248,-1.62103186,0.03057991,-0.03180949,0.35721379,-0.28009496,0.03756442,-0.06000745,0.26864968,-0.27182483,0.66945336,-0.55743383,1.18872672,-1.57812566
0.11705853,3.23835294,-3.94969208,0.25074190,-0.41593483,1.20266148,-1.59264655,0.03039997,-0.03158592,0.36416013,-0.27760305,0.03818489,-0.05872237,0.26861305,-0.27137017,0.67068253,-0.55505679,1.19062046,-1.55836066
0.12306153,3.24846721,-3.89040401,0.25003066,-0.41119650,1.20856719,-1.56263175,0.03008528,-0.03138976,0.37127363,-0.27483185,0.03878467,-0.05736058,0.26779504,-0.27080853,0.66878517,-0.55223158,1.19008443,-1.53576626
0.12906453,3.25373137,-3.82645925,0.24970048,-0.40531115,1.21295082,-1.53145179,0.02964541,-0.03120969,0.37854411,-0.27184603,0.03936558,-0.05593344,0.26626645,-0.27012644,0.66389839,-0.54898698,1.18754058,-1.51064563
0.13506753,3.25493236,-3.75878020,0.24980197,-0.39834056,1.21589836,-1.49960390,0.02909355,-0.03103473,0.38597323,-0.26871530,0.03993254,-0.05445368,0.26412249,-0.26931691,0.65624050,-0.54537495,1.18353102,-1.48335198
0.14107054,3.25309426,-3.68837247,0.25039520,-0.39036291,1.21758320,-1.46760485,0.02844615,-0.03085451,0.39357241,-0.26551244,0.04049298,-0.05293523,0.26147874,-0.26837983,0.64610195,-0.54146893,1.17869773,-1.45428156
0.14707354,3.24943157,-3.61629992,0.25154703,-0.38147039,1.21825493,-1.43597675,0.02772241,-0.03065959,0.40136013,-0.26231146,0.04105616,-0.05139281,0.25846646,-0.26732225,0.63383417,-0.53736121,1.17375807,-1.42386562
0.15307654,3.24529491,-3.54365833,0.25332808,-0.37176654,1.21822502,-1.40523246,0.02694372,-0.03044163,0.40935874,-0.25918566,0.04163231,-0.04984164,0.25522758,-0.26615834,0.61983676,-0.53315960,1.16947719,-1.39256158
0.15907954,3.24211152,-3.47154830,0.25580933,-0.36136355,1.21784983,-1.37586128,0.02613294,-0.03019355,0.41759088,-0.25620600,0.04223196,-0.04829697,0.25190933,-0.26490911,0.60454376,-0.52898343,1.16663876,-1.36084363
0.16508254,3.24132336,-3.40104880,0.25905854,-0.35037959,1.21751203,-1.34831560,0.02531379,-0.02990969,0.42607574,-0.25343962,0.04286509,-0.04677373,0.24865909,-0.26360192,0.58840945,-0.52495914,1.16601516,-1.32919302
0.17108554,3.24432590,-3.33319213,0.26313666,-0.33893631,1.21760112,-1.32299894,0.02451013,-0.02958586,0.43482533,-0.25094869,0.04354049,-0.04528617,0.24561944,-0.26226979,0.57189453,-0.52121556,1.16833862,-1.29808848
0.17708854,3.25241018,-3.26894134,0.26809434,-0.32715657,1.21849404,-1.30025602,0.02374530,-0.02921945,0.44384093,-0.24878958,0.04426512,-0.04384748,0.24292384,-0.26095043,0.55545296,-0.51787910,1.17427465,-1.26799675
0.18309155,3.26671087,-3.20917078,0.27396872,-0.31516252,1.22053689,-1.28036502,0.02304157,-0.02880951,0.45310996,-0.24701238,0.04504366,-0.04246956,0.24069289,-0.25968512,0.53952020,-0.51506902,1.18439875,-1.23936378
0.18909455,3.28816262,-3.15465040,0.28078065,-0.30307405,1.22402841,-1.26353258,0.02241957,-0.02835670,0.46260331,-0.24566080,0.04587816,-0.04116282,0.23903152,-0.25851748,0.52450297,-0.51289301,1.19917756,-1.21260658
0.19509755,3.31746626,-3.10603401,0.28853234,-0.29100759,1.22920617,-1.24989143,0.02189795,-0.02786345,0.47227344,-0.24477237,0.04676789,-0.03993606,0.23802700,-0.25749204,0.51077096,-0.51144323,1.21895503,-1.18810598
0.20110055,3.35506615,-3.06385188,0.29720567,-0.27907527,1.23623584,-1.23950077,0.02149301,-0.02733385,0.48205321,-0.24437892,0.04770935,-0.03879644,0.23774791,-0.25665280,0.49865056,-0.51079284,1.24394397,-1.16620041
0.20710355,3.40113927,-3.02850743,0.30676109,-0.26738439,1.24520421,-1.23234924,0.02121860,-0.02677372,0.49185559,-0.24450727,0.04869640,-0.03774954,0.23824400,-0.25604176,0.48842053,-0.51099338,1.27422326,-1.14718083
0.21310655,3.45559577,-3.00027787,0.31713727,-0.25603716,1.25611590,-1.22836029,0.02108598,-0.02619059,0.50157432,-0.24518014,0.04972064,-0.03679951,0.23954681,-0.25569745,0.48030956,-0.51207288,1.30974019,-1.13128675
0.21910955,3.51809045,-2.97931851,0.32825138,-0.24513054,1.26889401,-1.22739959,0.02110393,-0.02559355,0.51108535,-0.24641703,0.05077182,-0.03594928,0.24167101,-0.25565358,0.47449554,-0.51403481,1.35031778,-1.11870347
0.22511256,3.58804383,-2.96567011,0.34000009,-0.23475624,1.28338438,-1.22928415,0.02127881,-0.02499325,0.52024927,-0.24823518,0.05183839,-0.03520078,0.24461621,-0.25593780,0.47110615,-0.51685798,1.39566598,-1.10956061
0.23111556,3.66467111,-2.95926898,0.35226116,-0.22500072,1.29936319,-1.23379262,0.02161483,-0.02440167,0.52891439,-0.25065035,0.05290814,-0.03455525,0.24836911,-0.25657067,0.47022051,-0.52049735,1.44539602,-1.10393166
0.23711856,3.74701698,-2.95995898,0.36489564,-0.21594511,1.31654724,-1.24067646,0.02211424,-0.02383199,0.53692056,-0.25367756,0.05396880,-0.03401354,0.25290579,-0.25756490,0.47187156,-0.52488565,1.49903670,-1.10183483
0.24312156,3.83399404,-2.96750511,0.37775053,-0.20766507,1.33460651,-1.24967128,0.02277765,-0.02329826,0.54410352,-0.25733146,0.05500873,-0.03357636,0.25819396,-0.25892477,0.47604881,-0.52993583,1.55605161,-1.10323497
0.24912456,3.92442251,-2.98160796,0.39066194,-0.20023048,1.35317796,-1.26050823,0.02360426,-0.02281514,0.55029952,-0.26162661,0.05601742,-0.03324459,0.26419495,-0.26064594,0.48270114,-0.53554427,1.61585604,-1.10804659
0.25512756,4.01706908,-3.00191847,0.40345845,-0.19370506,1.37188009,-1.27292466,0.02459209,-0.02239751,0.55535027,-0.26657733,0.05698602,-0.03301939,0.27086539,-0.26271555,0.49173951,-0.54159448,1.67783275,-1.11613785
0.26113057,4.11068292,-3.02805262,0.41596480,-0.18814579,1.39032737,-1.28667391,0.02573823,-0.02206006,0.55910776,-0.27219739,0.05790768,-0.03290246,0.27815840,-0.26511255,0.50303936,-0.54796139,1.74134564,-1.12733548
0.26713357,4.20402723,-3.05960542,0.42800566,-0.18360223,1.40814382,-1.30153379,0.02703892,-0.02181685,0.56143906,-0.27849933,0.05877774,-0.03289601,0.28602426,-0.26780842,0.51644267,-0.55451575,1.80575087,-1.14143055
0.27313657,4.29590523,-3.09616392,0.43940948,-0.18011585,1.42497520,-1.31731355,0.02848964,-0.02168080,0.56223068,-0.28549362,0.05959380,-0.03300280,0.29441056,-0.27076805,0.53175968,-0.56112881,1.87040500,-1.15818477
0.27913957,4.38517987,-3.13731883,0.45001224,-0.17771925,1.44049934,-1.33385897,0.03008510,-0.02166325,0.56139250,-0.29318762,0.06035555,-0.03322606,0.30326180,-0.27395086,0.54877034,-0.56767678,1.93467021,-1.17733740
0.28514257,4.47078715,-3.18267430,0.45966107,-0.17643552,1.45443416,-1.35105562,0.03181915,-0.02177341,0.55886110,-0.30158441,0.06106454,-0.03356931,0.31251867,-0.27731207,0.56722578,-0.57404502,1.99791675,-1.19861230
0.29114557,4.55174347,-3.23185585,0.46821772,-0.17627763,1.46654331,-1.36883017,0.03368468,-0.02201800,0.55460234,-0.31068160,0.06172368,-0.03403617,0.32211694,-0.28080399,0.58684987,-0.58013180,2.05952322,-1.22172505
0.29714857,4.62714779,-3.28451600,0.47556161,-0.17724797,1.47663945,-1.38714958,0.03567341,-0.02240077,0.54861322,-0.32047016,0.06233672,-0.03463008,0.33198626,-0.28437743,0.60734116,-0.58585138,2.11887529,-1.24638983
0.30315158,4.69617982,-3.34033765,0.48159269,-0.17933816,1.48458511,-1.40601858,0.03777573,-0.02292220,0.54092283,-0.33093339,0.06290765,-0.03535397,0.34204896,-0.28798292,0.62837553,-0.59113627,2.17536374,-1.27232579
0.30915458,4.75809563,-3.39903499,0.48623378,-0.18252893,1.49029168,-1.42547523,0.03998053,-0.02357925,0.53159253,-0.34204603,0.06343996,-0.03621002,0.35221909,-0.29157199,0.64960959,-0.59593858,2.22838276,-1.29926264
0.31515758,4.81222236,-3.46035213,0.48943243,-0.18679039,1.49371663,-1.44558505,0.04227499,-0.02436524,0.52071529,-0.35377371,0.06393604,-0.03719927,0.36240182,-0.29509816,0.67068516,-0.60023048,2.27732936,-1.32694531
