energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
0.08704352,2.71964263,0.47811135,0.38769272,0.00230463,0.03114816,0.07231147,1.51490226,0.39099676,1.20566442
0.09304652,2.69800685,0.45806804,0.40224545,0.00256952,0.03243372,0.08042084,1.43969680,0.40705591,1.20198764
0.09904952,2.69353344,0.43946069,0.42352779,0.00285498,0.03407590,0.08961575,1.36665363,0.42595402,1.20482640
0.10505253,2.70576634,0.42227905,0.45121649,0.00315815,0.03607266,0.09984924,1.29605734,0.44747494,1.21398717
0.11105553,2.73404973,0.40649291,0.48492532,0.00347562,0.03841886,0.11105836,1.22816639,0.47135007,1.22918876
0.11705853,2.77752756,0.39205325,0.52420715,0.00380340,0.04110604,0.12316364,1.16321023,0.49725830,1.25006180
0.12306153,2.83514604,0.37889356,0.56855648,0.00413699,0.04412214,0.13606892,1.10138650,0.52482759,1.27614997
0.12906453,2.90566038,0.36693150,0.61741287,0.00447147,0.04745136,0.14966163,1.04285827,0.55363843,1.30691354
0.13506753,2.98764697,0.35607087,0.67016558,0.00480159,0.05107403,0.16381373,0.98775201,0.58322941,1.34173563
0.14107054,3.07952160,0.34620400,0.72615956,0.00512187,0.05496656,0.17838321,0.93615627,0.61310485,1.37993151
0.14707354,3.17956415,0.33721443,0.78470306,0.00542676,0.05910159,0.19321620,0.88812152,0.64274452,1.42076105
0.15307654,3.28594957,0.32898004,0.84507684,0.00571076,0.06344819,0.20814966,0.84366107,0.67161515,1.46344410
0.15907954,3.39678447,0.32137641,0.90654491,0.00596861,0.06797219,0.22301467,0.80275320,0.69918340,1.50717836
0.16508254,3.51014818,0.31428027,0.96836652,0.00619544,0.07263667,0.23764005,0.76534444,0.72492996,1.55115917
0.17108554,3.62413687,0.30757313,1.02980920,0.00638688,0.07740250,0.25185633,0.73135368,0.74836401,1.59460035
0.17708854,3.73690878,0.30114456,1.09016226,0.00653926,0.08222901,0.26549989,0.70067703,0.76903766,1.63675509
0.18309155,3.84672852,0.29489537,1.14875043,0.00664970,0.08707468,0.27841704,0.67319304,0.78655957,1.67693595
0.18909455,3.95200850,0.28874019,1.20494692,0.00671619,0.09189782,0.29046793,0.64876798,0.80060728,1.71453295
0.19509755,4.05134541,0.28260944,1.25818554,0.00673770,0.09665734,0.30153012,0.62726090,0.81093745,1.74902875
0.20110055,4.14355009,0.27645072,1.30797126,0.00671417,0.10131333,0.31150161,0.60852811,0.81739383,1.78001015
0.20710355,4.22766934,0.27022927,1.35388870,0.00664652,0.10582767,0.32030324,0.59242697,0.81991228,1.80717543
0.21310655,4.30299887,0.26392768,1.39560849,0.00653665,0.11016454,0.32788036,0.57881866,0.81852278,1.83033707
0.21910955,4.36908684,0.25754490,1.43289092,0.00638730,0.11429078,0.33420361,0.56757014,0.81334831,1.84941975
0.22511256,4.42572828,0.25109450,1.46558709,0.00620202,0.11817617,0.33926898,0.55855491,0.80460060,1.86445400
0.23111556,4.47295088,0.24460232,1.49363744,0.00598501,0.12179360,0.34309692,0.55165313,0.79257307,1.87556573
0.23711856,4.51099342,0.23810382,1.51706796,0.00574099,0.12511916,0.34573077,0.54675084,0.77763110,1.88296240
0.24312156,4.54027819,0.23164112,1.53598422,0.00547503,0.12813219,0.34723447,0.54373877,0.76020035,1.88691671
0.24912456,4.56137926,0.22526000,1.55056387,0.00519242,0.13081518,0.34768975,0.54251086,0.74075345,1.88774867
0.25512756,4.57498854,0.21900705,1.56104780,0.00489847,0.13315380,0.34719279,0.54296279,0.71979571,1.88580711
0.26113057,4.58188140,0.21292710,1.56773060,0.00459840,0.13513685,0.34585080,0.54499065,0.69785047,1.88145170
0.26713357,4.58288382,0.20706110,1.57095080,0.00429719,0.13675626,0.34377831,0.54849013,0.67544462,1.87503628
0.27313657,4.57884262,0.20144450,1.57108119,0.00399945,0.13800718,0.34109368,0.55335612,0.65309488,1.86689444
0.27913957,4.57060001,0.19610626,1.56851983,0.00370935,0.13888811,0.33791565,0.55948302,0.63129523,1.85732795
0.28514257,4.55897333,0.19106842,1.56368174,0.00343053,0.13940109,0.33436035,0.56676564,0.61050592,1.84659854
0.29114557,4.54474068,0.18634629,1.55699177,0.00316608,0.13955204,0.33053861,0.57510069,0.59114431,1.83492326
0.29714857,4.52863224,0.18194904,1.54887853,0.00291849,0.13935101,0.32655383,0.58438873,0.57357768,1.82247342
0.30315158,4.51132732,0.17788082,1.53976946,0.00268971,0.13881258,0.32250035,0.59453643,0.55811809,1.80937702
0.30915458,4.49345630,0.17414211,1.53008705,0.00248110,0.13795622,0.31846240,0.60545904,0.54501934,1.79572425
0.31515758,4.47560682,0.17073117,1.52024591,0.00229357,0.13680656,0.31451352,0.61708281,0.53447572,1.78157558
0.32116058,4.45833311,0.16764567,1.51065067,0.00212756,0.13539369,0.31071662,0.62934728,0.52662255,1.76697179
0.32716358,4.44216736,0.16488408,1.50169452,0.00198317,0.13375326,0.30712436,0.64220729,0.52153823,1.75194521
0.33316658,4.42763226,0.16244699,1.49375813,0.00186022,0.13192650,0.30378003,0.65563462,0.51924748,1.73653145
0.33916958,4.41525336,0.16033810,1.48720884,0.00175834,0.12996011,0.30071877,0.66961928,0.51972563,1.72078089
0.34517259,4.40557071,0.15856497,1.48240007,0.00167703,0.12790589,0.29796900,0.68417030,0.52290351,1.70476915
0.35117559,4.39914883,0.15713939,1.47967076,0.00161578,0.12582027,0.29555413,0.69931629,0.52867290,1.68860602
0.35717859,4.39658447,0.15607746,1.47934485,0.00157413,0.12376361,0.29349428,0.71510565,0.53689220,1.67244224
0.36318159,4.39851191,0.15539940,1.48173076,0.00155173,0.12179939,0.29180812,0.73160662,0.54739209,1.65647384
0.36918459,4.40560537,0.15512904,1.48712090,0.00154839,0.11999317,0.29051468,0.74890709,0.55998121,1.64094369
0.37518759,4.41857861,0.15529323,1.49579113,0.00156414,0.11841148,0.28963502,0.76711446,0.57445153,1.62614030
0.38119060,4.43818157,0.15592101,1.50800021,0.00159925,0.11712056,0.28919372,0.78635531,0.59058352,1.61239382
0.38719360,4.46519424,0.15704278,1.52398919,0.00165425,0.11618510,0.28922017,0.80677501,0.60815093,1.60006957
0.39319660,4.50041784,0.15868938,1.54398067,0.00172993,0.11566684,0.28974952,0.82853705,0.62692525,1.58955929
0.39919960,4.54466331,0.16089119,1.56817779,0.00182733,0.11562326,0.29082324,0.85182211,0.64667976,1.58127078
0.40520260,4.59873757,0.16367731,1.59676280,0.00194771,0.11610621,0.29248925,0.87682653,0.66719328,1.57561622
0.41120560,4.66342731,0.16707465,1.62989515,0.00209249,0.11716067,0.29480163,0.90376004,0.68825349,1.57299999
0.41720860,4.73948084,0.17110716,1.66770882,0.00226325,0.11882350,0.29781966,0.93284262,0.70965993,1.57380643
0.42321161,4.82758797,0.17579499,1.71030876,0.00246160,0.12112243,0.30160647,0.96430011,0.73122661,1.57838830
0.42921461,4.92835824,0.18115371,1.75776642,0.00268913,0.12407503,0.30622704,0.99835866,0.75278425,1.58705626
0.43521761,5.04229790,0.18719341,1.81011416,0.00294734,0.12768792,0.31174571,1.03523769,0.77418216,1.60007014
0.44122061,5.16978592,0.19391789,1.86733876,0.00323752,0.13195618,0.31822318,1.07514163,0.79528956,1.61763201
0.44722361,5.31104962,0.20132365,1.92937390,0.00356068,0.13686283,0.32571313,1.11825026,0.81599663,1.63988155
0.45322661,5.46614059,0.20939898,1.99609213,0.00391742,0.14237866,0.33425856,1.16470820,0.83621480,1.66689357
0.45922961,5.63491146,0.21812296,2.06729640,0.00430789,0.14846215,0.34388796,1.21461360,0.85587668,1.69867775
0.46523262,5.81699455,0.22746445,2.14271180,0.00473165,0.15505972,0.35461143,1.26800666,0.87493526,1.73518021
0.47123562,6.01178314,0.23738128,2.22197780,0.00518763,0.16210617,0.36641708,1.32485845,0.89336253,1.77628665
0.47723862,6.21841631,0.24781943,2.30464183,0.00567406,0.16952538,0.37926771,1.38506053,0.91114745,1.82182654
0.48324162,6.43576831,0.25871252,2.39015458,0.00618844,0.17723124,0.39309816,1.44841621,0.92829330,1.87157782
0.48924462,6.66244333,0.26998149,2.47786767,0.00672749,0.18512888,0.40781332,1.51463382,0.94481446,1.92527157
0.49524762,6.89677638,0.28153474,2.56703438,0.00728719,0.19311610,0.42328715,1.58332264,0.96073261,1.98259612
0.50125063,7.13684101,0.29326853,2.65681356,0.00786278,0.20108500,0.43936271,1.65399203,0.97607267,2.04320020
0.50725363,7.38046429,0.30506794,2.74627738,0.00844883,0.20892391,0.45585340,1.72605404,0.99085832,2.10669483
0.51325663,7.62524929,0.31680829,2.83442283,0.00903932,0.21651936,0.47254537,1.79882962,1.00510756,2.17265372
0.51925963,7.86860511,0.32835696,2.92018699,0.00962774,0.22375835,0.48920115,1.87155869,1.01882833,2.24061241
0.52526263,8.10778423,0.33957581,3.00246590,0.01020722,0.23053057,0.50556445,1.94341368,1.03201448,2.31006631
0.53126563,8.33992665,0.35032383,3.08013651,0.01077065,0.23673078,0.52136586,2.01351637,1.04464224,2.38046818
0.53726863,8.56211016,0.36046033,3.15208110,0.01131088,0.24226114,0.53632956,2.08095742,1.05666761,2.45122569
0.54327164,8.77140563,0.36984822,3.21721348,0.01182083,0.24703348,0.55018041,2.14481812,1.06802462,2.52169977
0.54927464,8.96493637,0.37835752,3.27450593,0.01229371,0.25097150,0.56265159,2.20419339,1.07862484,2.59120484
0.55527764,9.13994010,0.38586885,3.32301602,0.01272313,0.25401273,0.57349210,2.25821540,1.08835824,2.65901151
0.56128064,9.29383199,0.39227684,3.36191231,0.01310326,0.25611028,0.58247413,2.30607682,1.09709549,2.72435274
0.56728364,9.42426739,0.39749333,3.39049783,0.01342901,0.25723435,0.58939986,2.34705297,1.10469168,2.78643404
0.57328664,9.52920252,0.40145007,3.40823058,0.01369606,0.25737332,0.59410743,2.38052195,1.11099152,2.84444805
0.57928964,9.60695156,0.40410114,3.41474028,0.01390103,0.25653451,0.59647589,2.40598218,1.11583589,2.89759375
0.58529265,9.65623841,0.40542465,3.40984061,0.01404149,0.25474453,0.59642897,2.42306662,1.11906949,2.94509989
0.59129565,9.67624170,0.40542383,3.39353666,0.01411601,0.25204923,0.59393745,2.43155335,1.12054934,2.98625219
0.59729865,9.66663155,0.40412743,3.36602732,0.01412419,0.24851310,0.58902019,2.43137223,1.12015391,3.02042327
0.60330165,9.62759661,0.40158932,3.32770250,0.01406659,0.24421838,0.58174373,2.42260727,1.11779225,3.04710401
0.60930465,9.55986028,0.39788747,3.27913537,0.01394474,0.23926364,0.57222049,2.40549508,1.11341300,3.06593485
0.61530765,9.46468486,0.39312203,3.22107002,0.01376107,0.23376197,0.56060583,2.38041918,1.10701247,3.07673510
0.62131066,9.34386307,0.38741290,3.15440477,0.01351879,0.22783887,0.54709389,2.34790069,1.09864160,3.07952859
0.62731366,9.19969590,0.38089661,3.08017187,0.01322185,0.22162969,0.53191258,2.30858554,1.08841122,3.07456363
0.63331666,9.03495685,0.37372268,2.99951416,0.01287480,0.21527689,0.51531772,2.26322880,1.07649515,3.06232569
0.63931966,8.85284224,0.36604965,2.91365924,0.01248269,0.20892702,0.49758678,2.21267638,1.06313098,3.04354127
0.64532266,8.65690811,0.35804073,2.82389196,0.01205098,0.20272755,0.47901210,2.15784480,1.04861799,3.01917190
0.65132566,8.45099444,0.34985940,2.73152583,0.01158540,0.19682358,0.45989406,2.09969938,1.03331235,2.99039753
0.65732866,8.23913788,0.34166489,2.63787400,0.01109185,0.19135451,0.44053415,2.03923144,1.01761941,2.95858930
0.66333167,8.02547480,0.33360792,2.54422044,0.01057634,0.18645072,0.42122825,1.97743505,1.00198312,2.92527196
0.66933467,7.81413681,0.32582659,2.45179193,0.01004481,0.18223040,0.40226017,1.91528380,0.98687306,2.89207702
0.67533767,7.60914140,0.31844270,2.36173151,0.00950310,0.17879645,0.38389550,1.85370817,0.97276922,2.86068807
0.68134067,7.41428086,0.31155863,2.27507385,0.00895687,0.17623374,0.36637605,1.79357398,0.96014514,2.83278024
0.68734367,7.23301290,0.30525474,2.19272312,0.00841146,0.17460655,0.34991485,1.73566252,0.94945008,2.80995626
0.69334667,7.06835672,0.29958754,2.11543411,0.00787188,0.17395654,0.33469176,1.68065283,0.94109084,2.79368161
0.69934967,6.92279833,0.29458854,2.04379674,0.00734274,0.17430102,0.32084986,1.62910659,0.93541399,2.78522180
0.70535268,6.79820884,0.29026394,1.97822483,0.00682817,0.17563189,0.30849274,1.58145623,0.93268947,2.78558439
0.71135568,6.69577947,0.28659509,1.91894931,0.00633179,0.17791506,0.29768262,1.53799650,0.93309609,2.79546868
0.71735868,6.61597626,0.28353967,1.86601633,0.00585668,0.18109058,0.28843946,1.49888002,0.93670992,2.81522541
0.72336168,6.55851714,0.28103368,1.81929046,0.00540534,0.18507334,0.28074115,1.46411689,0.94349604,2.84482868
0.72936468,6.52237334,0.27899403,1.77846311,0.00497973,0.18975463,0.27452476,1.43357866,0.95330427,2.88386160
0.73536768,6.50579586,0.27732171,1.74306602,0.00458118,0.19500421,0.26968887,1.40700643,0.96586921,2.93151687
0.74137069,6.50636716,0.27590541,1.71248973,0.00421051,0.20067320,0.26609700,1.38402319,0.98081483,2.98661251
0.74737369,6.52107699,0.27462550,1.68600633,0.00386796,0.20659757,0.26358208,1.36414977,0.99766355,3.04762270
0.75337669,6.54642002,0.27335822,1.66279609,0.00355329,0.21260213,0.26195178,1.34682418,1.01584958,3.11272269
0.75937969,6.57851235,0.27197987,1.64197692,0.00326582,0.21850509,0.26099472,1.33142351,1.03473618,3.17984616
0.76538269,6.61322271,0.27037104,1.62263574,0.00300446,0.22412289,0.26048722,1.31728770,1.05363617,3.24675315
0.77138569,6.64631343,0.26842054,1.60386069,0.00276779,0.22927522,0.26020051,1.30374430,1.07183494,3.31110564
0.77738869,6.67358609,0.26602909,1.58477288,0.00255415,0.23379019,0.25990797,1.29013333,1.08861494,3.37054800
0.78339170,6.69102581,0.26311248,1.56455645,0.00236168,0.23750922,0.25939241,1.27583118,1.10328088,3.42278906
0.78939470,6.69493884,0.25960431,1.54248585,0.00218841,0.24029173,0.25845284,1.26027267,1.11518433,3.46568240
0.79539770,6.68207760,0.25545806,1.51794922,0.00203235,0.24201932,0.25691060,1.24297053,1.12374684,3.49730165
0.80140070,6.64974859,0.25064847,1.49046689,0.00189149,0.24259931,0.25461465,1.22353130,1.12848055,3.51600784
0.80740370,6.59589864,0.24517230,1.45970442,0.00176395,0.24196751,0.25144576,1.20166736,1.12900541,3.52050599
0.81340670,6.51917641,0.23904831,1.42547963,0.00164793,0.24009011,0.24731935,1.17720436,1.12506225,3.50988887
0.81940970,6.41896707,0.23231659,1.38776350,0.00154183,0.23696464,0.24218715,1.15008415,1.11652133,3.48366619
0.82541271,6.29539911,0.22503720,1.34667502,0.00144423,0.23261989,0.23603732,1.12036296,1.10338575,3.44177843
0.83141571,6.14932374,0.21728820,1.30247043,0.00135393,0.22711486,0.22889330,1.08820523,1.08579003,3.38459488
0.83741871,5.98226851,0.20916317,1.25552742,0.00126995,0.22053682,0.22081141,1.05387333,1.06399362,3.31289646
0.84342171,5.79636771,0.20076825,1.20632525,0.00119149,0.21299843,0.21187726,1.01771389,1.03837003,3.22784432
0.84942471,5.59427329,0.19221884,1.15542176,0.00111801,0.20463416,0.20220138,0.98014134,1.00939194,3.13093601
0.85542771,5.37905074,0.18363612,1.10342839,0.00104910,0.19559614,0.19191403,0.94161961,0.97761311,3.02395131
0.86143072,5.15406477,0.17514337,1.05098451,0.00098456,0.18604956,0.18115970,0.90264262,0.94364798,2.90889030
0.86743372,4.92285998,0.16686242,0.99873216,0.00092428,0.17616780,0.17009139,0.86371475,0.90814982,2.78790652
0.87343672,4.68904164,0.15891009,0.94729224,0.00086830,0.16612751,0.15886504,0.82533186,0.87178846,2.66323801
0.87943972,4.45616149,0.15139500,0.89724328,0.00081671,0.15610382,0.14763419,0.78796382,0.83522851,2.53713916
0.88544272,4.22761280,0.14441456,0.84910344,0.00076967,0.14626577,0.13654532,0.75203902,0.79910893,2.41181587
0.89144572,4.00653841,0.13805257,0.80331640,0.00072737,0.13677212,0.12573375,0.71793160,0.76402473,2.28936654
0.89744872,3.79575454,0.13237707,0.76024142,0.00069001,0.12776781,0.11532042,0.68595163,0.73051141,2.17173064
0.90345173,3.59769228,0.12743894,0.72014782,0.00065778,0.11938084,0.10540951,0.65633842,0.69903264,2.06064639
0.90945473,3.41435762,0.12327087,0.68321364,0.00063086,0.11171996,0.09608698,0.62925717,0.66997129,1.95761854
0.91545773,3.24731009,0.11988702,0.64952819,0.00060941,0.10487295,0.08741991,0.60479860,0.64362418,1.86389668
0.92146073,3.09765906,0.11728311,0.61909812,0.00059354,0.09890571,0.07945669,0.58298161,0.62020020,1.78046388
0.92746373,2.96607625,0.11543714,0.59185620,0.00058333,0.09386189,0.07222782,0.56375828,0.59982174,1.70803532
0.93346673,2.85282197,0.11431049,0.56767226,0.00057885,0.08976321,0.06574732,0.54702112,0.58252909,1.64706585
0.93946973,2.75778277,0.11384949,0.54636539,0.00058011,0.08661038,0.06001455,0.53261170,0.56828726,1.59776533
0.94547274,2.68051735,0.11398732,0.52771677,0.00058710,0.08438445,0.05501627,0.52033045,0.55699468,1.56012020
0.95147574,2.62030785,0.11464617,0.51148226,0.00059978,0.08304864,0.05072884,0.50994693,0.54849344,1.53391975
0.95747874,2.57621369,0.11573967,0.49740430,0.00061808,0.08255043,0.04712047,0.50121011,0.54258026,1.51878540
0.96348174,2.54712517,0.11717540,0.48522247,0.00064190,0.08282396,0.04415328,0.49385831,0.53901779,1.51420139
0.96948474,2.53181469,0.11885745,0.47468229,0.00067112,0.08379257,0.04178525,0.48762837,0.53754573,1.51954535
0.97548774,2.52898353,0.12068901,0.46554230,0.00070559,0.08537142,0.03997182,0.48226376,0.53789139,1.53411756
0.98149075,2.53730305,0.12257484,0.45757893,0.00074513,0.08747012,0.03866730,0.47752157,0.53977931,1.55716765
0.98749375,2.55544923,0.12442363,0.45058958,0.00078952,0.08999527,0.03782580,0.47317814,0.54293969,1.58791807
0.99349675,2.58213038,0.12615014,0.44439390,0.00083853,0.09285294,0.03740207,0.46903353,0.54711560,1.62558373
0.99949975,2.61610810,0.12767708,0.43883361,0.00089188,0.09595088,0.03735183,0.46491458,0.55206869,1.66938767
1.00550275,2.65621201,0.12893679,0.43377116,0.00094928,0.09920059,0.03763203,0.46067707,0.55758366,1.71857268
1.01150575,2.70134918,0.12987248,0.42908773,0.00101041,0.10251913,0.03820084,0.45620682,0.56347138,1.77240943
1.01750875,2.75050945,0.13043923,0.42468086,0.00107494,0.10583058,0.03901752,0.45142013,0.56957087,1.83020133
1.02351176,2.80276773,0.13060463,0.42046214,0.00114255,0.10906734,0.04004227,0.44626360,0.57575039,1.89128722
1.02951476,2.85728477,0.13034902,0.41635523,0.00121293,0.11217109,0.04123597,0.44071362,0.58190763,1.95504232
1.03551776,2.91330763,0.12966548,0.41229457,0.00128580,0.11509350,0.04256010,0.43477567,0.58796949,2.02087871
1.04152076,2.97017077,0.12855948,0.40822476,0.00136097,0.11779674,0.04397662,0.42848348,0.59389127,2.08824587
1.04752376,3.02729884,0.12704820,0.40410090,0.00143831,0.12025374,0.04544803,0.42189825,0.59965588,2.15663223
1.05352676,3.08421155,0.12515968,0.39988959,0.00151782,0.12244840,0.04693759,0.41510779,0.60527272,2.22556830
1.05952976,3.14053093,0.12293176,0.39557082,0.00159964,0.12437557,0.04840962,0.40822584,0.61077670,2.29463166
1.06553277,3.19599070,0.12041085,0.39114019,0.00168409,0.12604105,0.04982998,0.40139128,0.61622724,2.36345408
1.07153577,3.25044739,0.11765066,0.38661149,0.00177167,0.12746144,0.05116667,0.39476725,0.62170727,2.43173046
1.07753877,3.30389223,0.11471081,0.38201931,0.00186311,0.12866409,0.05239053,0.38854018,0.62732214,2.49922923
1.08354177,3.35646276,0.11165551,0.37742128,0.00195939,0.12968698,0.05347591,0.38291843,0.63319847,2.56580345
1.08954477,3.40845278,0.10855223,0.37289984,0.00206169,0.13057850,0.05440150,0.37813070,0.63948260,2.63140157
1.09554777,3.46031932,0.10547044,0.36856315,0.00217147,0.13139732,0.05515094,0.37442379,0.64633870,2.69607687
1.10155078,3.51268508,0.10248047,0.36454509,0.00229040,0.13221210,0.05571350,0.37205998,0.65394629,2.75999419
1.10755378,3.56633513,0.09965238,0.36100415,0.00242035,0.13310106,0.05608454,0.37131370,0.66249702,2.82343294
1.11355678,3.62220684,0.09705499,0.35812118,0.00256339,0.13415135,0.05626584,0.37246771,0.67219075,2.88678508
1.11955978,3.68137209,0.09475495,0.35609604,0.00272168,0.13545819,0.05626568,0.37580865,0.68323075,2.95054740
1.12556278,3.74501179,0.09281589,0.35514323,0.00289749,0.13712361,0.05609878,0.38162214,0.69581811,3.01530737
1.13156578,3.81438245,0.09129761,0.35548670,0.00309305,0.13925484,0.05578591,0.39018750,0.71014548,3.08172251
1.13756878,3.89077579,0.09025531,0.35735400,0.00331054,0.14196225,0.05535333,0.40177229,0.72639021,3.15049337
1.14357179,3.97547234,0.08973887,0.36097012,0.00355197,0.14535678,0.05483201,0.41662670,0.74470723,3.22233094
1.14957479,4.06969080,0.08979206,0.36655120,0.00381909,0.14954696,0.05425660,0.43497820,0.76522183,3.29791955
1.15557779,4.17453494,0.09045192,0.37429840,0.00411330,0.15463544,0.05366428,0.45702644,0.78802280,3.37787669
1.16158079,4.29094064,0.09174803,0.38439231,0.00443555,0.16071519,0.05309351,0.48293870,0.81315616,3.46271186
1.16758379,4.41962523,0.09370191,0.39698801,0.00478624,0.16786541,0.05258261,0.51284610,0.84061995,3.55278610
1.17358679,4.56104182,0.09632654,0.41221102,0.00516516,0.17614732,0.05216848,0.54684050,0.87036026,3.64827483
1.17958979,4.71534088,0.09962589,0.43015427,0.00557137,0.18560000,0.05188522,0.58497239,0.90226898,3.74913566
1.18559280,4.88234115,0.10359475,0.45087620,0.00600319,0.19623646,0.05176289,0.62724977,0.93618327,3.85508358
1.19159580,5.06151168,0.10821866,0.47439991,0.00645812,0.20804010,0.05182647,0.67363782,0.97188699,3.96557497
1.19759880,5.25196607,0.11347413,0.50071341,0.00693283,0.22096189,0.05209492,0.72405947,1.00911414,4.07980180
1.20360180,5.45246961,0.11932905,0.52977068,0.00742317,0.23491838,0.05258055,0.77839665,1.04755414,4.19669703
1.20960480,5.66145927,0.12574348,0.56149353,0.00792420,0.24979073,0.05328858,0.83649196,1.08685878,4.31495128
1.21560780,5.87707592,0.13267060,0.59577392,0.00843026,0.26542497,0.05421703,0.89815069,1.12665060,4.43304073
1.22161081,6.09720745,0.14005793,0.63247652,0.00893503,0.28163354,0.05535681,0.96314269,1.16653235,4.54926536
1.22761381,6.31954116,0.14784879,0.67144130,0.00943167,0.29819824,0.05669219,1.03120422,1.20609695,4.66179623
1.23361681,6.54162299,0.15598383,0.71248582,0.00991300,0.31487447,0.05820136,1.10203912,1.24493770,4.76872986
1.23961981,6.76092117,0.16440267,0.75540711,0.01037158,0.33139676,0.05985734,1.17531961,1.28265811,4.86814777
1.24562281,6.97489143,0.17304550,0.79998290,0.01079998,0.34748552,0.06162897,1.25068622,1.31888102,4.95817840
1.25162581,7.18104113,0.18185453,0.84597221,0.01119096,0.36285455,0.06348206,1.32774715,1.35325643,5.03705898
1.25762881,7.37698955,0.19077530,0.89311518,0.01153761,0.37721935,0.06538058,1.40607705,1.38546800,5.10319455
1.26363182,7.56052186,0.19975759,0.94113228,0.01183365,0.39030564,0.06728786,1.48521538,1.41523764,5.15521158
1.26963482,7.72963503,0.20875603,0.98972313,0.01207354,0.40185795,0.06916779,1.56466481,1.44232836,5.19200386
1.27563782,7.88257382,0.21773029,1.03856494,0.01225268,0.41164779,0.07098584,1.64388987,1.46654518,5.21276855
1.28164082,8.01785619,0.22664473,1.08731116,0.01236755,0.41948108,0.07270997,1.72231645,1.48773429,5.21703094
1.28764382,8.13428761,0.23546773,1.13559046,0.01241582,0.42520451,0.07431143,1.79933250,1.50578057,5.20465684
1.29364682,8.23096464,0.24417053,1.18300651,0.01239643,0.42871061,0.07576526,1.87429053,1.52060384,5.17585211
1.29964982,8.30726860,0.25272578,1.22913889,0.01230960,0.42994118,0.07705066,1.94651214,1.53215424,5.13114958
1.30565283,8.36285075,0.26110583,1.27354540,0.01215683,0.42888913,0.07815111,2.01529507,1.54040698,5.07138420
1.31165583,8.39761067,0.26928097,1.31576608,0.01194084,0.42559842,0.07905431,2.07992283,1.54535706,4.99765758
1.31765883,8.41167010,0.27721767,1.35532909,0.01166550,0.42016246,0.07975196,2.13967703,1.54701433,4.91129405
1.32366183,8.40534418,0.28487700,1.39175835,0.01133564,0.41272077,0.08023947,2.19385214,1.54539918,4.81379035
1.32966483,8.37911257,0.29221348,1.42458307,0.01095696,0.40345428,0.08051541,2.24177249,1.54053934,4.70676151
1.33566783,8.33359229,0.29917427,1.45334873,0.01053579,0.39257960,0.08058116,2.28281078,1.53246790,4.59188568
1.34167084,8.26951408,0.30569911,1.47762929,0.01007894,0.38034226,0.08044033,2.31640763,1.52122266,4.47085050
1.34767384,8.18770363,0.31172078,1.49704011,0.00959347,0.36700966,0.08009833,2.34209112,1.50684698,4.34530350
1.35367684,8.08906841,0.31716632,1.51125097,0.00908650,0.35286371,0.07956202,2.35949554,1.48939192,4.21680874
1.35967984,7.97459034,0.32195895,1.51999865,0.00856506,0.33819370,0.07883941,2.36837831,1.46891946,4.08681142
1.36568284,7.84532402,0.32602060,1.52309841,0.00803587,0.32328955,0.07793942,2.36863417,1.44550663,3.95661159
1.37168584,7.70239969,0.32927490,1.52045358,0.00750523,0.30843580,0.07687187,2.36030576,1.41925007,3.82734761
1.37768884,7.54702940,0.33165061,1.51206293,0.00697892,0.29390632,0.07564743,2.34358973,1.39027068,3.69998943
1.38369185,7.38051496,0.33308522,1.49802509,0.00646207,0.27995999,0.07427773,2.31883806,1.35871787,3.57534082
1.38969485,7.20425559,0.33352846,1.47853980,0.00595914,0.26683728,0.07277549,2.28655404,1.32477310,3.45404973
1.39569785,7.01975335,0.33294565,1.45390573,0.00547391,0.25475773,0.07115466,2.24738289,1.28865219,3.33662492
1.40170085,6.82861448,0.33132053,1.42451474,0.00500940,0.24391821,0.06943055,2.20209729,1.25060612,3.22345709
1.40770385,6.63254508,0.32865751,1.39084296,0.00456801,0.23449173,0.06761993,2.15157813,1.21092015,3.11484234
1.41370685,6.43333980,0.32498301,1.35343861,0.00415145,0.22662684,0.06574098,2.09679122,1.16991111,3.01100600
1.41970985,6.23286295,0.32034600,1.31290741,0.00376086,0.22044721,0.06381326,2.03876098,1.12792273,2.91212461
1.42571286,6.03302190,0.31481736,1.26989590,0.00339686,0.21605135,0.06185741,1.97854198,1.08531933,2.81834459
1.43171586,5.83573312,0.30848840,1.22507355,0.00305960,0.21351237,0.05989490,1.91718973,1.04247789,2.72979613
1.43771886,5.64288230,0.30146826,1.17911425,0.00274887,0.21287753,0.05794751,1.85573180,0.99977900,2.64660142
1.44372186,5.45627997,0.29388052,1.13267821,0.00246413,0.21416779,0.05603685,1.79514073,0.95759696,2.56887707
1.44972486,5.27761492,0.28585903,1.08639481,0.00220458,0.21737705,0.05418372,1.73630968,0.91628962,2.49673068
1.45572786,5.10840799,0.27754327,1.04084732,0.00196924,0.22247152,0.05240750,1.68003203,0.87618840,2.43025240
1.46173087,4.94996877,0.26907335,0.99655995,0.00175698,0.22938898,0.05072549,1.62698562,0.83758903,2.36950258
1.46773387,4.80335795,0.26058505,0.95398782,0.00156657,0.23803843,0.04915237,1.57772247,0.80074354,2.31449694
1.47373687,4.66935786,0.25220494,0.91351020,0.00139671,0.24830007,0.04769969,1.53266401,0.76585381,2.26519095
