energy_ev,total_up,total_down,Al_p_up,Al_p_down,Al_d_up,Al_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
2.77038519,0.86353085,-0.86353085,0.12887773,-0.12887773,0.00000000,-0.00000000,0.71615080,-0.71615080,0.28656137,-0.28656137,0.00421938,-0.00421938,0.31363547,-0.31363547
2.77638819,0.84158833,-0.84158833,0.12859978,-0.12859978,0.00000000,-0.00000000,0.68923800,-0.68923800,0.27904400,-0.27904400,0.00432200,-0.00432200,0.30821266,-0.30821266
2.78239120,0.81877073,-0.81877073,0.12798077,-0.12798077,0.00000000,-0.00000000,0.66202581,-0.66202581,0.27134637,-0.27134637,0.00442867,-0.00442867,0.30240465,-0.30240465
2.78839420,0.79504653,-0.79504653,0.12699559,-0.12699559,0.00000000,-0.00000000,0.63457109,-0.63457109,0.26344257,-0.26344257,0.00454040,-0.00454040,0.29614591,-0.29614591
2.79439720,0.77042866,-0.77042866,0.12563369,-0.12563369,0.00000000,-0.00000000,0.60694371,-0.60694371,0.25532204,-0.25532204,0.00465919,-0.00465919,0.28939033,-0.28939033
2.80040020,0.74497782,-0.74497782,0.12389938,-0.12389938,0.00000000,-0.00000000,0.57922859,-0.57922859,0.24699112,-0.24699111,0.00478815,-0.00478815,0.28211420,-0.28211420
2.80640320,0.71880445,-0.71880444,0.12181191,-0.12181191,0.00000000,-0.00000000,0.55152722,-0.55152722,0.23847403,-0.23847403,0.00493145,-0.00493145,0.27431837,-0.27431836
2.81240620,0.69206912,-0.69206911,0.11940504,-0.11940504,0.00000000,-0.00000000,0.52395846,-0.52395846,0.22981329,-0.22981329,0.00509430,-0.00509430,0.26602941,-0.26602941
2.81840920,0.66498115,-0.66498115,0.11672632,-0.11672632,0.00000000,-0.00000000,0.49665859,-0.49665859,0.22106942,-0.22106942,0.00528288,-0.00528288,0.25729986,-0.25729986
2.82441221,0.63779538,-0.63779538,0.11383594,-0.11383594,0.00000000,-0.00000000,0.46978050,-0.46978050,0.21231990,-0.21231989,0.00550423,-0.00550423,0.24820732,-0.24820731
2.83041521,0.61080702,-0.61080702,0.11080506,-0.11080506,0.00000000,-0.00000000,0.44349191,-0.44349190,0.20365744,-0.20365743,0.00576607,-0.00576608,0.23885254,-0.23885254
2.83641821,0.58434467,-0.58434467,0.10771391,-0.10771391,0.00000000,-0.00000000,0.41797265,-0.41797264,0.19518758,-0.19518758,0.00607659,-0.00607659,0.22935654,-0.22935653
2.84242121,0.55876159,-0.55876159,0.10464941,-0.10464940,0.00000000,-0.00000000,0.39341111,-0.39341111,0.18702562,-0.18702562,0.00644417,-0.00644417,0.21985677,-0.21985677
2.84842421,0.53442552,-0.53442551,0.10170253,-0.10170253,0.00000000,-0.00000000,0.36999983,-0.36999983,0.17929293,-0.17929293,0.00687710,-0.00687710,0.21050260,-0.21050260
2.85442721,0.51170719,-0.51170719,0.09896543,-0.09896543,0.00000000,-0.00000000,0.34793040,-0.34793040,0.17211295,-0.17211295,0.00738325,-0.00738325,0.20145011,-0.20145011
2.86043022,0.49096818,-0.49096818,0.09652844,-0.09652844,0.00000000,-0.00000000,0.32738791,-0.32738790,0.16560676,-0.16560676,0.00796966,-0.00796966,0.19285660,-0.19285660
2.86643322,0.47254820,-0.47254819,0.09447703,-0.09447703,0.00000000,-0.00000000,0.30854515,-0.30854515,0.15988857,-0.15988857,0.00864221,-0.00864221,0.18487490,-0.18487490
2.87243622,0.45675264,-0.45675264,0.09288879,-0.09288879,0.00000000,-0.00000000,0.29155676,-0.29155676,0.15506123,-0.15506123,0.00940520,-0.00940520,0.17764772,-0.17764772
2.87843922,0.44384066,-0.44384066,0.09183073,-0.09183073,0.00000000,-0.00000000,0.27655365,-0.27655365,0.15121193,-0.15121193,0.01026100,-0.01026100,0.17130228,-0.17130228
2.88444222,0.43401442,-0.43401442,0.09135674,-0.09135674,0.00000000,-0.00000000,0.26363793,-0.26363793,0.14840834,-0.14840834,0.01120971,-0.01120971,0.16594555,-0.16594555
2.89044522,0.42740987,-0.42740987,0.09150556,-0.09150556,0.00000000,-0.00000000,0.25287858,-0.25287858,0.14669526,-0.14669526,0.01224887,-0.01224887,0.16166002,-0.16166002
2.89644822,0.42408973,-0.42408973,0.09229922,-0.09229922,0.00000000,-0.00000000,0.24430821,-0.24430821,0.14609205,-0.14609205,0.01337325,-0.01337325,0.15850054,-0.15850054
2.90245123,0.42403871,-0.42403871,0.09374211,-0.09374212,0.00000000,-0.00000000,0.23792089,-0.23792089,0.14659083,-0.14659083,0.01457468,-0.01457468,0.15649199,-0.15649200
2.90845423,0.42716162,-0.42716162,0.09582069,-0.09582069,0.00000000,-0.00000000,0.23367147,-0.23367147,0.14815575,-0.14815575,0.01584203,-0.01584203,0.15562824,-0.15562824
2.91445723,0.43328430,-0.43328430,0.09850383,-0.09850383,0.00000000,-0.00000000,0.23147619,-0.23147619,0.15072323,-0.15072323,0.01716128,-0.01716128,0.15587209,-0.15587209
2.92046023,0.44215752,-0.44215752,0.10174400,-0.10174400,0.00000000,-0.00000000,0.23121488,-0.23121488,0.15420320,-0.15420320,0.01851567,-0.01851567,0.15715657,-0.15715658
2.92646323,0.45346384,-0.45346384,0.10547896,-0.10547896,0.00000000,-0.00000000,0.23273451,-0.23273451,0.15848147,-0.15848148,0.01988603,-0.01988603,0.15938723,-0.15938723
2.93246623,0.46682719,-0.46682720,0.10963421,-0.10963421,0.00000000,-0.00000000,0.23585410,-0.23585410,0.16342304,-0.16342304,0.02125118,-0.02125118,0.16244552,-0.16244552
2.93846923,0.48182489,-0.48182489,0.11412588,-0.11412588,0.00000000,-0.00000000,0.24037081,-0.24037081,0.16887622,-0.16887622,0.02258841,-0.02258841,0.16619317,-0.16619317
2.94447224,0.49800159,-0.49800159,0.11886413,-0.11886414,0.00000000,-0.00000000,0.24606687,-0.24606687,0.17467754,-0.17467754,0.02387414,-0.02387414,0.17047716,-0.17047716
2.95047524,0.51488475,-0.51488476,0.12375675,-0.12375676,0.00000000,-0.00000000,0.25271723,-0.25271724,0.18065718,-0.18065718,0.02508455,-0.02508456,0.17513540,-0.17513541
2.95647824,0.53200089,-0.53200090,0.12871293,-0.12871293,0.00000000,-0.00000000,0.26009747,-0.26009747,0.18664462,-0.18664462,0.02619632,-0.02619632,0.18000259,-0.18000259
2.96248124,0.54889192,-0.54889192,0.13364692,-0.13364693,0.00000000,-0.00000000,0.26799161,-0.26799161,0.19247453,-0.19247453,0.02718735,-0.02718735,0.18491621,-0.18491621
2.96848424,0.56513093,-0.56513094,0.13848157,-0.13848157,0.00000000,-0.00000000,0.27619961,-0.27619961,0.19799227,-0.19799227,0.02803748,-0.02803748,0.18972228,-0.18972228
2.97448724,0.58033666,-0.58033666,0.14315128,-0.14315128,0.00000000,-0.00000000,0.28454393,-0.28454393,0.20305917,-0.20305917,0.02872918,-0.02872918,0.19428072,-0.19428072
2.98049025,0.59418589,-0.59418589,0.14760450,-0.14760450,0.00000000,-0.00000000,0.29287504,-0.29287504,0.20755697,-0.20755697,0.02924814,-0.02924814,0.19846996,-0.19846997
2.98649325,0.60642331,-0.60642332,0.15180545,-0.15180545,0.00000000,-0.00000000,0.30107546,-0.30107546,0.21139148,-0.21139148,0.02958374,-0.02958374,0.20219071,-0.20219071
2.99249625,0.61686827,-0.61686827,0.15573503,-0.15573503,0.00000000,-0.00000000,0.30906213,-0.30906213,0.21449517,-0.21449517,0.02972946,-0.02972946,0.20536860,-0.20536860
2.99849925,0.62541808,-0.62541808,0.15939079,-0.15939079,0.00000000,-0.00000000,0.31678696,-0.31678696,0.21682854,-0.21682854,0.02968308,-0.02968308,0.20795576,-0.20795576
3.00450225,0.63204778,-0.63204778,0.16278598,-0.16278598,0.00000000,-0.00000000,0.32423553,-0.32423553,0.21838034,-0.21838034,0.02944675,-0.02944675,0.20993105,-0.20993105
3.01050525,0.63680628,-0.63680628,0.16594776,-0.16594776,0.00000000,-0.00000000,0.33142390,-0.33142390,0.21916649,-0.21916649,0.02902693,-0.02902693,0.21129911,-0.21129911
3.01650825,0.63980915,-0.63980915,0.16891450,-0.16891450,0.00000000,-0.00000000,0.33839381,-0.33839381,0.21922782,-0.21922782,0.02843413,-0.02843413,0.21208823,-0.21208823
3.02251126,0.64122852,-0.64122852,0.17173246,-0.17173246,0.00000000,-0.00000000,0.34520642,-0.34520642,0.21862680,-0.21862680,0.02768257,-0.02768257,0.21234724,-0.21234724
3.02851426,0.64128049,-0.64128049,0.17445196,-0.17445196,0.00000000,-0.00000000,0.35193504,-0.35193504,0.21744343,-0.21744342,0.02678967,-0.02678967,0.21214148,-0.21214148
3.03451726,0.64021097,-0.64021097,0.17712323,-0.17712323,0.00000000,-0.00000000,0.35865710,-0.35865710,0.21577042,-0.21577042,0.02577549,-0.02577549,0.21154822,-0.21154822
3.04052026,0.63828058,-0.63828058,0.17979225,-0.17979225,0.00000000,-0.00000000,0.36544612,-0.36544612,0.21370812,-0.21370812,0.02466210,-0.02466210,0.21065173,-0.21065173
3.04652326,0.63574964,-0.63574964,0.18249673,-0.18249673,0.00000000,-0.00000000,0.37236390,-0.37236390,0.21135933,-0.21135933,0.02347289,-0.02347289,0.20953830,-0.20953830
3.05252626,0.63286397,-0.63286397,0.18526263,-0.18526263,0.00000000,-0.00000000,0.37945360,-0.37945360,0.20882430,-0.20882429,0.02223191,-0.02223191,0.20829148,-0.20829148
3.05852926,0.62984246,-0.62984246,0.18810128,-0.18810128,0.00000000,-0.00000000,0.38673419,-0.38673419,0.20619630,-0.20619630,0.02096327,-0.02096327,0.20698789,-0.20698789
3.06453227,0.62686703,-0.62686703,0.19100743,-0.19100743,0.00000000,-0.00000000,0.39419649,-0.39419649,0.20355791,-0.20355791,0.01969051,-0.01969051,0.20569373,-0.20569373
3.07053527,0.62407561,-0.62407560,0.19395835,-0.19395835,0.00000000,-0.00000000,0.40180137,-0.40180137,0.20097821,-0.20097821,0.01843618,-0.01843618,0.20446227,-0.20446227
3.07653827,0.62155854,-0.62155854,0.19691402,-0.19691403,0.00000000,-0.00000000,0.40948004,-0.40948004,0.19851110,-0.19851110,0.01722137,-0.01722137,0.20333240,-0.20333240
3.08254127,0.61935857,-0.61935856,0.19981859,-0.19981859,0.00000000,-0.00000000,0.41713668,-0.41713668,0.19619472,-0.19619472,0.01606547,-0.01606547,0.20232836,-0.20232836
3.08854427,0.61747437,-0.61747436,0.20260287,-0.20260287,0.00000000,-0.00000000,0.42465317,-0.42465317,0.19405205,-0.19405205,0.01498598,-0.01498598,0.20146056,-0.20146056
3.09454727,0.61586742,-0.61586742,0.20518800,-0.20518800,0.00000000,-0.00000000,0.43189583,-0.43189583,0.19209257,-0.19209257,0.01399844,-0.01399844,0.20072747,-0.20072747
3.10055028,0.61447173,-0.61447173,0.20748993,-0.20748993,0.00000000,-0.00000000,0.43872369,-0.43872369,0.19031486,-0.19031486,0.01311643,-0.01311643,0.20011843,-0.20011843
3.10655328,0.61320574,-0.61320574,0.20942461,-0.20942461,0.00000000,-0.00000000,0.44499791,-0.44499791,0.18870991,-0.18870991,0.01235168,-0.01235168,0.19961711,-0.19961711
3.11255628,0.61198579,-0.61198579,0.21091371,-0.21091371,0.00000000,-0.00000000,0.45059179,-0.45059179,0.18726496,-0.18726496,0.01171423,-0.01171423,0.19920545,-0.19920545
3.11855928,0.61074011,-0.61074011,0.21189035,-0.21189035,0.00000000,-0.00000000,0.45540065,-0.45540065,0.18596760,-0.18596760,0.01121260,-0.01121260,0.19886772,-0.19886772
3.12456228,0.60942259,-0.60942259,0.21230489,-0.21230489,0.00000000,-0.00000000,0.45935123,-0.45935123,0.18480973,-0.18480972,0.01085397,-0.01085397,0.19859449,-0.19859449
3.13056528,0.60802542,-0.60802542,0.21213020,-0.21213020,0.00000000,-0.00000000,0.46240973,-0.46240973,0.18379132,-0.18379132,0.01064442,-0.01064442,0.19838613,-0.19838613
3.13656828,0.60658981,-0.60658981,0.21136628,-0.21136628,0.00000000,-0.00000000,0.46458815,-0.46458815,0.18292356,-0.18292356,0.01058900,-0.01058900,0.19825572,-0.19825572
3.14257129,0.60521409,-0.60521408,0.21004411,-0.21004411,0.00000000,-0.00000000,0.46594848,-0.46594848,0.18223118,-0.18223118,0.01069189,-0.01069189,0.19823093,-0.19823093
3.14857429,0.60405868,-0.60405867,0.20822823,-0.20822823,0.00000000,-0.00000000,0.46660433,-0.46660433,0.18175394,-0.18175394,0.01095641,-0.01095641,0.19835505,-0.19835505
3.15457729,0.60334767,-0.60334767,0.20601824,-0.20601823,0.00000000,-0.00000000,0.46671995,-0.46671995,0.18154700,-0.18154700,0.01138495,-0.01138495,0.19868672,-0.19868672
3.16058029,0.60336675,-0.60336675,0.20354894,-0.20354894,0.00000000,-0.00000000,0.46650656,-0.46650656,0.18168027,-0.18168027,0.01197894,-0.01197894,0.19929856,-0.19929856
3.16658329,0.60445753,-0.60445753,0.20098913,-0.20098913,0.00000000,-0.00000000,0.46621610,-0.46621610,0.18223669,-0.18223669,0.01273858,-0.01273858,0.20027475,-0.20027475
3.17258629,0.60700864,-0.60700864,0.19853906,-0.19853906,0.00000000,-0.00000000,0.46613269,-0.46613269,0.18330951,-0.18330950,0.01366269,-0.01366269,0.20170749,-0.20170749
3.17858929,0.61144383,-0.61144383,0.19642660,-0.19642660,0.00000000,-0.00000000,0.46656224,-0.46656224,0.18499882,-0.18499882,0.01474840,-0.01474840,0.20369281,-0.20369281
3.18459230,0.61820771,-0.61820772,0.19490228,-0.19490228,0.00000000,-0.00000000,0.46782056,-0.46782056,0.18740740,-0.18740740,0.01599089,-0.01599089,0.20632563,-0.20632563
3.19059530,0.62774970,-0.62774970,0.19423323,-0.19423323,0.00000000,-0.00000000,0.47022068,-0.47022068,0.19063611,-0.19063611,0.01738310,-0.01738310,0.20969460,-0.20969460
3.19659830,0.64050685,-0.64050685,0.19469622,-0.19469622,0.00000000,-0.00000000,0.47405984,-0.47405985,0.19477908,-0.19477908,0.01891549,-0.01891549,0.21387684,-0.21387684
3.20260130,0.65688637,-0.65688637,0.19657000,-0.19657000,0.00000000,-0.00000000,0.47960688,-0.47960688,0.19991899,-0.19991900,0.02057584,-0.02057584,0.21893295,-0.21893295
3.20860430,0.67724834,-0.67724835,0.20012706,-0.20012706,0.00000000,-0.00000000,0.48709035,-0.48709035,0.20612254,-0.20612254,0.02234917,-0.02234917,0.22490242,-0.22490243
3.21460730,0.70188943,-0.70188944,0.20562503,-0.20562503,0.00000000,-0.00000000,0.49668816,-0.49668816,0.21343635,-0.21343635,0.02421770,-0.02421770,0.23179991,-0.23179991
3.22061031,0.73102807,-0.73102808,0.21329790,-0.21329790,0.00000000,-0.00000000,0.50851893,-0.50851893,0.22188356,-0.22188357,0.02616098,-0.02616098,0.23961231,-0.23961231
3.22661331,0.76479162,-0.76479162,0.22334735,-0.22334735,0.00000000,-0.00000000,0.52263543,-0.52263543,0.23146113,-0.23146113,0.02815607,-0.02815607,0.24829696,-0.24829696
3.23261631,0.80320588,-0.80320589,0.23593424,-0.23593424,0.00000000,-0.00000000,0.53902040,-0.53902041,0.24213801,-0.24213801,0.03017797,-0.03017797,0.25778105,-0.25778105
3.23861931,0.84618732,-0.84618733,0.25117069,-0.25117069,0.00000000,-0.00000000,0.55758483,-0.55758483,0.25385423,-0.25385423,0.03220003,-0.03220003,0.26796213,-0.26796214
3.24462231,0.89353810,-0.89353810,0.26911280,-0.26911280,0.00000000,-0.00000000,0.57816857,-0.57816857,0.26652094,-0.26652094,0.03419455,-0.03419455,0.27870991,-0.27870991
3.25062531,0.94494415,-0.94494415,0.28975448,-0.28975448,0.00000000,-0.00000000,0.60054341,-0.60054342,0.28002133,-0.28002133,0.03613348,-0.03613348,0.28986905,-0.28986905
3.25662831,0.99997630,-0.99997631,0.31302240,-0.31302240,0.00000000,-0.00000000,0.62441835,-0.62441835,0.29421246,-0.29421246,0.03798911,-0.03798911,0.30126303,-0.30126304
3.26263132,1.05809454,-1.05809454,0.33877254,-0.33877254,0.00000000,-0.00000000,0.64944670,-0.64944670,0.30892787,-0.30892787,0.03973492,-0.03973492,0.31269881,-0.31269881
3.26863432,1.11865524,-1.11865524,0.36678849,-0.36678849,0.00000000,-0.00000000,0.67523506,-0.67523506,0.32398093,-0.32398093,0.04134634,-0.04134634,0.32397211,-0.32397211
3.27463732,1.18092151,-1.18092151,0.39678172,-0.39678172,0.00000000,-0.00000000,0.70135354,-0.70135354,0.33916885,-0.33916885,0.04280154,-0.04280154,0.33487319,-0.33487319
3.28064032,1.24407628,-1.24407628,0.42839409,-0.42839409,0.00000000,-0.00000000,0.72734713,-0.72734713,0.35427715,-0.35427715,0.04408213,-0.04408213,0.34519283,-0.34519283
3.28664332,1.30723818,-1.30723819,0.46120257,-0.46120258,0.00000000,-0.00000000,0.75274777,-0.75274777,0.36908458,-0.36908458,0.04517383,-0.04517383,0.35472838,-0.35472838
3.29264632,1.36947993,-1.36947993,0.49472646,-0.49472646,0.00000000,-0.00000000,0.77708689,-0.77708689,0.38336840,-0.38336840,0.04606698,-0.04606698,0.36328963,-0.36328963
3.29864932,1.42984883,-1.42984883,0.52843682,-0.52843682,0.00000000,-0.00000000,0.79990798,-0.79990798,0.39690976,-0.39690976,0.04675694,-0.04675694,0.37070436,-0.37070436
3.30465233,1.48738920,-1.48738920,0.56176815,-0.56176815,0.00000000,-0.00000000,0.82077908,-0.82077908,0.40949925,-0.40949925,0.04724434,-0.04724434,0.37682340,-0.37682340
3.31065533,1.54116606,-1.54116606,0.59413203,-0.59413204,0.00000000,-0.00000000,0.83930468,-0.83930468,0.42094232,-0.42094232,0.04753517,-0.04753517,0.38152507,-0.38152507
3.31665833,1.59028966,-1.59028965,0.62493228,-0.62493228,0.00000000,-0.00000000,0.85513688,-0.85513688,0.43106455,-0.43106455,0.04764071,-0.04764071,0.38471888,-0.38471888
3.32266133,1.63394004,-1.63394004,0.65358119,-0.65358119,0.00000000,-0.00000000,0.86798554,-0.86798554,0.43971666,-0.43971666,0.04757725,-0.04757725,0.38634841,-0.38634841
3.32866433,1.67139103,-1.67139102,0.67951643,-0.67951643,0.00000000,-0.00000000,0.87762700,-0.87762700,0.44677891,-0.44677890,0.04736570,-0.04736570,0.38639334,-0.38639334
3.33466733,1.70203260,-1.70203259,0.70221769,-0.70221769,0.00000000,-0.00000000,0.88391136,-0.88391136,0.45216500,-0.45216500,0.04703101,-0.04703101,0.38487050,-0.38487050
3.34067034,1.72539101,-1.72539100,0.72122270,-0.72122270,0.00000000,-0.00000000,0.88676786,-0.88676786,0.45582520,-0.45582520,0.04660148,-0.04660148,0.38183407,-0.38183407
3.34667334,1.74114562,-1.74114562,0.73614178,-0.73614178,0.00000000,-0.00000000,0.88620825,-0.88620825,0.45774845,-0.45774844,0.04610790,-0.04610790,0.37737480,-0.37737480
3.35267634,1.74914178,-1.74914178,0.74667029,-0.74667029,0.00000000,-0.00000000,0.88232804,-0.88232804,0.45796356,-0.45796356,0.04558267,-0.04558267,0.37161832,-0.37161832
3.35867934,1.74939888,-1.74939888,0.75259850,-0.75259850,0.00000000,-0.00000000,0.87530541,-0.87530541,0.45653922,-0.45653922,0.04505874,-0.04505874,0.36472265,-0.36472265
3.36468234,1.74211328,-1.74211327,0.75381839,-0.75381839,0.00000000,-0.00000000,0.86539780,-0.86539780,0.45358278,-0.45358278,0.04456858,-0.04456858,0.35687485,-0.35687485
3.37068534,1.72765554,-1.72765554,0.75032700,-0.75032700,0.00000000,-0.00000000,0.85293618,-0.85293617,0.44923785,-0.44923785,0.04414313,-0.04414313,0.34828705,-0.34828704
3.37668834,1.70656208,-1.70656208,0.74222625,-0.74222625,0.00000000,-0.00000000,0.83831713,-0.83831713,0.44368070,-0.44368070,0.04381070,-0.04381070,0.33919178,-0.33919178
3.38269135,1.67952119,-1.67952119,0.72971921,-0.72971921,0.00000000,-0.00000000,0.82199298,-0.82199298,0.43711554,-0.43711554,0.04359602,-0.04359602,0.32983694,-0.32983694
3.38869435,1.64735409,-1.64735409,0.71310300,-0.71310300,0.00000000,-0.00000000,0.80446013,-0.80446013,0.42976881,-0.42976881,0.04351924,-0.04351924,0.32048029,-0.32048029
3.39469735,1.61099149,-1.61099149,0.69275865,-0.69275865,0.00000000,-0.00000000,0.78624611,-0.78624611,0.42188276,-0.42188276,0.04359516,-0.04359516,0.31138383,-0.31138383
3.40070035,1.57144677,-1.57144677,0.66913850,-0.66913850,0.00000000,-0.00000000,0.76789576,-0.76789576,0.41370840,-0.41370840,0.04383257,-0.04383257,0.30280809,-0.30280809
3.40670335,1.52978669,-1.52978669,0.64275167,-0.64275167,0.00000000,-0.00000000,0.74995686,-0.74995686,0.40549823,-0.40549823,0.04423376,-0.04423376,0.29500649,-0.29500649
3.41270635,1.48710099,-1.48710099,0.61414823,-0.61414823,0.00000000,-0.00000000,0.73296595,-0.73296595,0.39749897,-0.39749897,0.04479421,-0.04479421,0.28821995,-0.28821995
3.41870935,1.44447207,-1.44447207,0.58390303,-0.58390303,0.00000000,-0.00000000,0.71743465,-0.71743465,0.38994454,-0.38994454,0.04550259,-0.04550259,0.28267188,-0.28267188
3.42471236,1.40294600,-1.40294600,0.55259960,-0.55259960,0.00000000,-0.00000000,0.70383705,-0.70383706,0.38304975,-0.38304975,0.04634096,-0.04634096,0.27856359,-0.27856359
3.43071536,1.36350598,-1.36350598,0.52081503,-0.52081503,0.00000000,-0.00000000,0.69259855,-0.69259855,0.37700465,-0.37700465,0.04728516,-0.04728516,0.27607034,-0.27607034
3.43671836,1.32704926,-1.32704927,0.48910626,-0.48910626,0.00000000,-0.00000000,0.68408644,-0.68408644,0.37197009,-0.37197009,0.04830555,-0.04830555,0.27533795,-0.27533795
3.44272136,1.29436831,-1.29436831,0.45799839,-0.45799839,0.00000000,-0.00000000,0.67860263,-0.67860264,0.36807429,-0.36807429,0.04936793,-0.04936793,0.27648021,-0.27648021
3.44872436,1.26613658,-1.26613658,0.42797517,-0.42797517,0.00000000,-0.00000000,0.67637845,-0.67637845,0.36541081,-0.36541081,0.05043465,-0.05043466,0.27957682,-0.27957682
3.45472736,1.24289930,-1.24289930,0.39947195,-0.39947195,0.00000000,-0.00000000,0.67757170,-0.67757171,0.36403775,-0.36403775,0.05146591,-0.05146591,0.28467219,-0.28467219
3.46073037,1.22506907,-1.22506907,0.37287111,-0.37287111,0.00000000,-0.00000000,0.68226587,-0.68226587,0.36397809,-0.36397810,0.05242114,-0.05242114,0.29177477,-0.29177478
3.46673337,1.21292606,-1.21292607,0.34849980,-0.34849980,0.00000000,-0.00000000,0.69047125,-0.69047125,0.36522129,-0.36522129,0.05326052,-0.05326052,0.30085709,-0.30085710
3.47273637,1.20662216,-1.20662216,0.32662972,-0.32662972,0.00000000,-0.00000000,0.70212786,-0.70212786,0.36772566,-0.36772566,0.05394644,-0.05394644,0.31185628,-0.31185628
3.47873937,1.20618845,-1.20618845,0.30747869,-0.30747869,0.00000000,-0.00000000,0.71710970,-0.71710971,0.37142158,-0.37142159,0.05444488,-0.05444488,0.32467512,-0.32467512
3.48474237,1.21154513,-1.21154514,0.29121347,-0.29121347,0.00000000,-0.00000000,0.73523019,-0.73523019,0.37621518,-0.37621519,0.05472675,-0.05472675,0.33918356,-0.33918356
3.49074537,1.22251304,-1.22251304,0.27795336,-0.27795336,0.00000000,-0.00000000,0.75624825,-0.75624825,0.38199226,-0.38199226,0.05476899,-0.05476899,0.35522056,-0.35522056
3.49674837,1.23882581,-1.23882582,0.26777427,-0.26777427,0.00000000,-0.00000000,0.77987488,-0.77987489,0.38862228,-0.38862229,0.05455542,-0.05455542,0.37259630,-0.37259630
3.50275138,1.26014204,-1.26014204,0.26071257,-0.26071257,0.00000000,-0.00000000,0.80577989,-0.80577989,0.39596223,-0.39596223,0.05407739,-0.05407738,0.39109471,-0.39109471
3.50875438,1.28605658,-1.28605659,0.25676868,-0.25676868,0.00000000,-0.00000000,0.83359838,-0.83359839,0.40386012,-0.40386012,0.05333405,-0.05333405,0.41047625,-0.41047625
3.51475738,1.31611068,-1.31611069,0.25590970,-0.25590970,0.00000000,-0.00000000,0.86293717,-0.86293717,0.41215810,-0.41215810,0.05233240,-0.05233240,0.43048098,-0.43048098
3.52076038,1.34980047,-1.34980047,0.25807135,-0.25807135,0.00000000,-0.00000000,0.89338065,-0.89338065,0.42069505,-0.42069505,0.05108692,-0.05108692,0.45083195,-0.45083195
3.52676338,1.38658378,-1.38658378,0.26315879,-0.26315879,0.00000000,-0.00000000,0.92449633,-0.92449633,0.42930872,-0.42930872,0.04961903,-0.04961903,0.47123884,-0.47123884
3.53276638,1.42588538,-1.42588538,0.27104657,-0.27104657,0.00000000,-0.00000000,0.95583998,-0.95583998,0.43783735,-0.43783735,0.04795617,-0.04795617,0.49140188,-0.49140188
3.53876938,1.46710086,-1.46710086,0.28157780,-0.28157780,0.00000000,-0.00000000,0.98696047,-0.98696047,0.44612094,-0.44612094,0.04613077,-0.04613077,0.51101609,-0.51101609
3.54477239,1.50959952,-1.50959951,0.29456285,-0.29456285,0.00000000,-0.00000000,1.01740437,-1.01740437,0.45400218,-0.45400218,0.04417902,-0.04417902,0.52977582,-0.52977582
3.55077539,1.55272681,-1.55272681,0.30977779,-0.30977779,0.00000000,-0.00000000,1.04672052,-1.04672052,0.46132731,-0.46132731,0.04213949,-0.04213949,0.54737948,-0.54737947
3.55677839,1.59580693,-1.59580693,0.32696314,-0.32696314,0.00000000,-0.00000000,1.07446464,-1.07446464,0.46794681,-0.46794681,0.04005176,-0.04005176,0.56353451,-0.56353451
3.56278139,1.63814591,-1.63814591,0.34582314,-0.34582314,0.00000000,-0.00000000,1.10020412,-1.10020411,0.47371630,-0.47371630,0.03795508,-0.03795508,0.57796251,-0.57796251
3.56878439,1.67903597,-1.67903596,0.36602599,-0.36602599,0.00000000,-0.00000000,1.12352303,-1.12352302,0.47849756,-0.47849756,0.03588707,-0.03588707,0.59040432,-0.59040432
3.57478739,1.71776124,-1.71776123,0.38720545,-0.38720545,0.00000000,-0.00000000,1.14402742,-1.14402742,0.48215978,-0.48215978,0.03388255,-0.03388254,0.60062513,-0.60062513
3.58079040,1.75360541,-1.75360540,0.40896397,-0.40896397,0.00000000,-0.00000000,1.16135092,-1.16135092,0.48458119,-0.48458119,0.03197253,-0.03197253,0.60841926,-0.60841926
3.58679340,1.78586121,-1.78586120,0.43087763,-0.43087763,0.00000000,-0.00000000,1.17516045,-1.17516044,0.48565094,-0.48565093,0.03018349,-0.03018349,0.61361471,-0.61361471
3.59279640,1.81384170,-1.81384170,0.45250276,-0.45250275,0.00000000,-0.00000000,1.18516207,-1.18516207,0.48527119,-0.48527119,0.02853670,-0.02853670,0.61607711,-0.61607710
3.59879940,1.83689330,-1.83689329,0.47338439,-0.47338439,0.00000000,-0.00000000,1.19110675,-1.19110674,0.48335951,-0.48335950,0.02704795,-0.02704795,0.61571301,-0.61571301
3.60480240,1.85440985,-1.85440984,0.49306622,-0.49306622,0.00000000,-0.00000000,1.19279573,-1.19279573,0.47985122,-0.47985122,0.02572741,-0.02572741,0.61247251,-0.61247251
3.61080540,1.86584760,-1.86584759,0.51110169,-0.51110169,0.00000000,-0.00000000,1.19008547,-1.19008546,0.47470182,-0.47470182,0.02457968,-0.02457968,0.60635078,-0.60635077
3.61680840,1.87074002,-1.87074001,0.52706600,-0.52706600,0.00000000,-0.00000000,1.18289170,-1.18289169,0.46788910,-0.46788910,0.02360414,-0.02360414,0.59738873,-0.59738873
3.62281141,1.86871216,-1.86871215,0.54056830,-0.54056830,0.00000000,-0.00000000,1.17119260,-1.17119259,0.45941499,-0.45941499,0.02279535,-0.02279535,0.58567256,-0.58567256
