energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
3.09454727,2.53783213,1.91736594,0.04028075,0.05473360,0.34745161,0.92476719,1.07209320,0.56263490,0.00000000
3.10055028,2.50864140,1.91126378,0.04006075,0.05652934,0.33603410,0.91295230,1.05730223,0.55358353,0.00000000
3.10655328,2.47942649,1.90670621,0.03987312,0.05841473,0.32453757,0.89947009,1.04245184,0.54283068,0.00000000
3.11255628,2.45063985,1.90375896,0.03972138,0.06036483,0.31309586,0.88461367,1.02780939,0.53056649,0.00000000
3.11855928,2.42263689,1.90237604,0.03960713,0.06234975,0.30183255,0.86866450,1.01360225,0.51700039,0.00000000
3.12456228,2.39565129,1.90238749,0.03952966,0.06433497,0.29085715,0.85187816,1.00000548,0.50235247,0.00000000
3.13056528,2.36977646,1.90349314,0.03948573,0.06628189,0.28026186,0.83447247,0.98713181,0.48684483,0.00000000
3.13656828,2.34495456,1.90526319,0.03946943,0.06814859,0.27011920,0.81661883,0.97502479,0.47069329,0.00000000
3.14257129,2.32097381,1.90714598,0.03947220,0.06989089,0.26048050,0.79843697,0.96365537,0.45409997,0.00000000
3.14857429,2.29747453,1.90848284,0.03948298,0.07146355,0.25137527,0.77999329,0.95292228,0.43724715,0.00000000
3.15457729,2.27396369,1.90852954,0.03948852,0.07282171,0.24281167,0.76130283,0.94265629,0.42029255,0.00000000
3.16058029,2.24983722,1.90648352,0.03947379,0.07392229,0.23477773,0.74233439,0.93262800,0.40336637,0.00000000
3.16658329,2.22440894,1.90151532,0.03942251,0.07472558,0.22724341,0.72301848,0.92255891,0.38656999,0.00000000
3.17258629,2.19694445,1.89280292,0.03931783,0.07519663,0.22016335,0.70325745,0.91213510,0.36997646,0.00000000
3.17858929,2.16669811,1.87956704,0.03914298,0.07530661,0.21348009,0.68293701,0.90102277,0.35363236,0.00000000
3.18459230,2.13295108,1.86110551,0.03888198,0.07503399,0.20712749,0.66193837,0.88888482,0.33756115,0.00000000
3.19059530,2.09504826,1.83682512,0.03852034,0.07436537,0.20103442,0.64015031,0.87539748,0.32176732,0.00000000
3.19659830,2.05243215,1.80626901,0.03804570,0.07329616,0.19512824,0.61748032,0.86026627,0.30624132,0.00000000
3.20260130,2.00467189,1.76913840,0.03744840,0.07183084,0.18933813,0.59386425,0.84324027,0.29096466,0.00000000
3.20860430,1.95148610,1.72530756,0.03672189,0.06998289,0.18359793,0.56927398,0.82412417,0.27591499,0.00000000
3.21460730,1.89275830,1.67483132,0.03586304,0.06777444,0.17784864,0.54372267,0.80278743,0.26107084,0.00000000
3.22061031,1.82854461,1.61794490,0.03487235,0.06523558,0.17204025,0.51726754,0.77917025,0.24641555,0.00000000
3.22661331,1.75907343,1.55505624,0.03375387,0.06240337,0.16613308,0.49001000,0.75328617,0.23194059,0.00000000
3.23261631,1.68473759,1.48673151,0.03251515,0.05932066,0.16009849,0.46209346,0.72522131,0.21764766,0.00000000
3.23861931,1.60607962,1.41367455,0.03116691,0.05603475,0.15391909,0.43369900,0.69513051,0.20355000,0.00000000
3.24462231,1.52377138,1.33670163,0.02972266,0.05259592,0.14758847,0.40503922,0.66323062,0.18967256,0.00000000
3.25062531,1.43858930,1.25671283,0.02819823,0.04905597,0.14111049,0.37635095,0.62979162,0.17605136,0.00000000
3.25662831,1.35138668,1.17466161,0.02661120,0.04546675,0.13449832,0.34788715,0.59512601,0.16273205,0.00000000
3.26263132,1.26306472,1.09152392,0.02498033,0.04187883,0.12777323,0.31990851,0.55957711,0.14976786,0.00000000
3.26863432,1.17454365,1.00826856,0.02332497,0.03834028,0.12096323,0.29267536,0.52350693,0.13721727,0.00000000
3.27463732,1.08673527,0.92582971,0.02166447,0.03489562,0.11410165,0.26644022,0.48728426,0.12514135,0.00000000
3.28064032,1.00051823,0.84508295,0.02001768,0.03158504,0.10722577,0.24144129,0.45127338,0.11360118,0.00000000
3.28664332,0.91671662,0.76682545,0.01840246,0.02844379,0.10037549,0.21789723,0.41582391,0.10265542,0.00000000
3.29264632,0.83608285,0.69176085,0.01683531,0.02550181,0.09359209,0.19600332,0.38126216,0.09235820,0.00000000
3.29864932,0.75928479,0.62048906,0.01533105,0.02278355,0.08691717,0.17592905,0.34788410,0.08275736,0.00000000
3.30465233,0.68689752,0.55350101,0.01390260,0.02030803,0.08039167,0.15781703,0.31595017,0.07389317,0.00000000
3.31065533,0.61939922,0.49117800,0.01256090,0.01808902,0.07405517,0.14178330,0.28568191,0.06579764,0.00000000
3.31665833,0.55717110,0.43379517,0.01131479,0.01613537,0.06794520,0.12791852,0.25726019,0.05849415,0.00000000
3.32266133,0.50050055,0.38152860,0.01017111,0.01445138,0.06209680,0.11629013,0.23082516,0.05199762,0.00000000
3.32866433,0.44958705,0.33446511,0.00913470,0.01303735,0.05654220,0.10694498,0.20647737,0.04631506,0.00000000
3.33466733,0.40455004,0.29261415,0.00820861,0.01188997,0.05131062,0.09991226,0.18428014,0.04144636,0.00000000
3.34067034,0.36543813,0.25592091,0.00739423,0.01100287,0.04642812,0.09520648,0.16426267,0.03738537,0.00000000
3.34667334,0.33223881,0.22427986,0.00669144,0.01036705,0.04191769,0.09283018,0.14642375,0.03412099,0.00000000
3.35267634,0.30488830,0.19754814,0.00609889,0.00997124,0.03779924,0.09277626,0.13073582,0.03163844,0.00000000
3.35867934,0.28328087,0.17555803,0.00561409,0.00980227,0.03408976,0.09502975,0.11714916,0.02992037,0.00000000
3.36468234,0.26727720,0.15812814,0.00523366,0.00984532,0.03080348,0.09956881,0.10559600,0.02894791,0.00000000
3.37068534,0.25671164,0.14507290,0.00495349,0.01008411,0.02795206,0.10636513,0.09599442,0.02870164,0.00000000
3.37668834,0.25139805,0.13620998,0.00476886,0.01050110,0.02554477,0.11538348,0.08825195,0.02916225,0.00000000
3.38269135,0.25113428,0.13136564,0.00467459,0.01107756,0.02358863,0.12658060,0.08226881,0.03031110,0.00000000
3.38869435,0.25570514,0.13037786,0.00466514,0.01179369,0.02208854,0.13990349,0.07794069,0.03213060,0.00000000
3.39469735,0.26488415,0.13309737,0.00473469,0.01262867,0.02104735,0.15528723,0.07516111,0.03460433,0.00000000
3.40070035,0.27843413,0.13938667,0.00487725,0.01356084,0.02046581,0.17265237,0.07382342,0.03771710,0.00000000
3.40670335,0.29610687,0.14911740,0.00508666,0.01456776,0.02034254,0.19190229,0.07382229,0.04145483,0.00000000
3.41270635,0.31764211,0.16216622,0.00535667,0.01562642,0.02067377,0.21292042,0.07505498,0.04580437,0.00000000
3.41870935,0.34276618,0.17840966,0.00568103,0.01671346,0.02145316,0.23556780,0.07742225,0.05075332,0.00000000
3.42471236,0.37119049,0.19771828,0.00605344,0.01780547,0.02267143,0.25968098,0.08082898,0.05628983,0.00000000
3.43071536,0.40261021,0.21995072,0.00646768,0.01887930,0.02431598,0.28507046,0.08518465,0.06240243,0.00000000
3.43671836,0.43670336,0.24494793,0.00691761,0.01991249,0.02637049,0.31152000,0.09040363,0.06908004,0.00000000
3.44272136,0.47313054,0.27252807,0.00739725,0.02088366,0.02881451,0.33878671,0.09640538,0.07631197,0.00000000
3.44872436,0.51153564,0.30248265,0.00790084,0.02177299,0.03162310,0.36660227,0.10311453,0.08408815,0.00000000
3.45472736,0.55154747,0.33457415,0.00842286,0.02256266,0.03476651,0.39467521,0.11046099,0.09239947,0.00000000
3.46073037,0.59278264,0.36853550,0.00895817,0.02323734,0.03821006,0.42269439,0.11838000,0.10123819,0.00000000
3.46673337,0.63484962,0.40407170,0.00950204,0.02378455,0.04191406,0.45033368,0.12681224,0.11059859,0.00000000
3.47273637,0.67735415,0.44086374,0.01005023,0.02419509,0.04583404,0.47725773,0.13570399,0.12047750,0.00000000
3.47873937,0.71990564,0.47857477,0.01059907,0.02446331,0.04992111,0.50312886,0.14500730,0.13087501,0.00000000
3.48474237,0.76212485,0.51685854,0.01114555,0.02458734,0.05412256,0.52761478,0.15468034,0.14179502,0.00000000
3.49074537,0.80365225,0.55536977,0.01168734,0.02456924,0.05838272,0.55039701,0.16468770,0.15324571,0.00000000
3.49674837,0.84415703,0.59377617,0.01222288,0.02441505,0.06264400,0.57117972,0.17500086,0.16523980,0.00000000
3.50275138,0.88334633,0.63177153,0.01275141,0.02413473,0.06684815,0.58969871,0.18559869,0.17779450,0.00000000
3.50875438,0.92097428,0.66908924,0.01327298,0.02374202,0.07093766,0.60573013,0.19646793,0.19093110,0.00000000
3.51475738,0.95685050,0.70551569,0.01378848,0.02325422,0.07485723,0.61909858,0.20760367,0.20467420,0.00000000
3.52076038,0.99084746,0.74090255,0.01429959,0.02269188,0.07855537,0.62968428,0.21900978,0.21905033,0.00000000
3.52676338,1.02290628,0.77517731,0.01480875,0.02207841,0.08198582,0.63742883,0.23069913,0.23408617,0.00000000
3.53276638,1.05304056,0.80835118,0.01531911,0.02143967,0.08510900,0.64233927,0.24269362,0.24980629,0.00000000
3.53876938,1.08133778,0.84052379,0.01583438,0.02080349,0.08789321,0.64449025,0.25502389,0.26623032,0.00000000
3.54477239,1.10795795,0.87188397,0.01635874,0.02019914,0.09031557,0.64402384,0.26772860,0.28336984,0.00000000
3.55077539,1.13312925,0.90270617,0.01689668,0.01965676,0.09236269,0.64114712,0.28085329,0.30122495,0.00000000
3.55677839,1.15714061,0.93334237,0.01745282,0.01920685,0.09403096,0.63612731,0.29444866,0.31978068,0.00000000
3.56278139,1.18033121,0.96420945,0.01803170,0.01887958,0.09532644,0.62928460,0.30856826,0.33900348,0.00000000
3.56878439,1.20307711,0.99577203,0.01863758,0.01870428,0.09626439,0.62098287,0.32326568,0.35883790,0.00000000
3.57478739,1.22577539,1.02852160,0.01927418,0.01870873,0.09686841,0.61161853,0.33859106,0.37920368,0.00000000
3.58079040,1.24882626,1.06295229,0.01994449,0.01891857,0.09716919,0.60160789,0.35458717,0.39999357,0.00000000
3.58679340,1.27261375,1.09953444,0.02065053,0.01935662,0.09720294,0.59137357,0.37128511,0.42107186,0.00000000
3.59279640,1.29748593,1.13868696,0.02139312,0.02004226,0.09700972,0.58133042,0.38869974,0.44227404,0.00000000
3.59879940,1.32373526,1.18074981,0.02217172,0.02099080,0.09663140,0.57187157,0.40682512,0.46340748,0.00000000
3.60480240,1.35158014,1.22595775,0.02298427,0.02221282,0.09610977,0.56335507,0.42563005,0.48425348,0.00000000
3.61080540,1.38114860,1.27441699,0.02382708,0.02371365,0.09548453,0.55609189,0.44505419,0.50457053,0.00000000
3.61680840,1.41246479,1.32608571,0.02469478,0.02549285,0.09479150,0.55033555,0.46500479,0.52409879,0.00000000
3.62281141,1.44543927,1.38075982,0.02558033,0.02754378,0.09406103,0.54627394,0.48535439,0.54256584,0.00000000
3.62881441,1.47986366,1.43806491,0.02647507,0.02985329,0.09331668,0.54402363,0.50593982,0.55969335,0.00000000
3.63481741,1.51541001,1.49745503,0.02736886,0.03240160,0.09257434,0.54362693,0.52656251,0.57520458,0.00000000
3.64082041,1.55163530,1.55821873,0.02825031,0.03516226,0.09184164,0.54505166,0.54699045,0.58883246,0.00000000
3.64682341,1.58799103,1.61949257,0.02910700,0.03810238,0.09111795,0.54819375,0.56696174,0.60032782,0.00000000
3.65282641,1.62383758,1.68028166,0.02992582,0.04118298,0.09039463,0.55288243,0.58618983,0.60946763,0.00000000
3.65882941,1.65846306,1.73948671,0.03069333,0.04435967,0.08965586,0.55888771,0.60437024,0.61606269,0.00000000
3.66483242,1.69110578,1.79593657,0.03139615,0.04758344,0.08887969,0.56592986,0.62118876,0.61996465,0.00000000
3.67083542,1.72097952,1.84842508,0.03202139,0.05080166,0.08803946,0.57369030,0.63633060,0.62107184,0.00000000
3.67683842,1.74730058,1.89575063,0.03255701,0.05395931,0.08710546,0.58182355,0.64949046,0.61933387,0.00000000
3.68284142,1.76931538,1.93675678,0.03299231,0.05700032,0.08604661,0.58996961,0.66038279,0.61475449,0.00000000
3.68884442,1.78632745,1.97037228,0.03331821,0.05986899,0.08483232,0.59776629,0.66875202,0.60739286,0.00000000
3.69484742,1.79772255,1.99564864,0.03352758,0.06251146,0.08343419,0.60486093,0.67438215,0.59736289,0.00000000
3.70085043,1.80299095,2.01179360,0.03361552,0.06487723,0.08182761,0.61092124,0.67710532,0.58483080,0.00000000
3.70685343,1.80174568,2.01819911,0.03357949,0.06692054,0.07999316,0.61564462,0.67680882,0.57001091,0.00000000
3.71285643,1.79373613,2.01446251,0.03341943,0.06860165,0.07791766,0.61876598,0.67344028,0.55315980,0.00000000
3.71885943,1.77885630,2.00040010,0.03313773,0.06988793,0.07559497,0.62006364,0.66701063,0.53456903,0.00000000
3.72486243,1.75714755,1.97605262,0.03273911,0.07075478,0.07302642,0.61936340,0.65759481,0.51455684,0.00000000
3.73086543,1.72879566,1.94168234,0.03223049,0.07118618,0.07022086,0.61654067,0.64532989,0.49345890,0.00000000
3.73686843,1.69412255,1.89776233,0.03162071,0.07117506,0.06719439,0.61152082,0.63041102,0.47161866,0.00000000
3.74287144,1.65357315,1.84495829,0.03092016,0.07072335,0.06396975,0.60427793,0.61308499,0.44937757,0.00000000
3.74887444,1.60769810,1.78410409,0.03014046,0.06984168,0.06057548,0.59483215,0.59364199,0.42706563,0.00000000
3.75487744,1.55713326,1.71617218,0.02929403,0.06854887,0.05704486,0.58324590,0.57240579,0.40499240,0.00000000
3.76088044,1.50257695,1.64224041,0.02839365,0.06687117,0.05341463,0.56961924,0.54972292,0.38343910,0.00000000
3.76688344,1.44476612,1.56345670,0.02745205,0.06484128,0.04972375,0.55408472,0.52595116,0.36265182,0.00000000
3.77288644,1.38445253,1.48100326,0.02648154,0.06249718,0.04601201,0.53680181,0.50144813,0.34283616,0.00000000
3.77888944,1.32237995,1.39606169,0.02549362,0.05988096,0.04231879,0.51795145,0.47656028,0.32415350,0.00000000
3.78489245,1.25926335,1.30978064,0.02449870,0.05703746,0.03868187,0.49773053,0.45161290,0.30671889,0.00000000
3.79089545,1.19577078,1.22324681,0.02350585,0.05401307,0.03513634,0.47634682,0.42690144,0.29060068,0.00000000
3.79689845,1.13250874,1.13746060,0.02252269,0.05085439,0.03171380,0.45401421,0.40268461,0.27582177,0.00000000
3.80290145,1.07001115,1.05331676,0.02155524,0.04760717,0.02844163,0.43094847,0.37917938,0.26236242,0.00000000
3.80890445,1.00873228,0.97159055,0.02060797,0.04431527,0.02534258,0.40736341,0.35655802,0.25016444,0.00000000
3.81490745,0.94904361,0.89292937,0.01968380,0.04101974,0.02243447,0.38346768,0.33494720,0.23913644,0.00000000
3.82091046,0.89123419,0.81784975,0.01878431,0.03775819,0.01973019,0.35946193,0.31442907,0.22916011,0.00000000
3.82691346,0.83551439,0.74673918,0.01790985,0.03456423,0.01723778,0.33553645,0.29504405,0.22009695,0.00000000
3.83291646,0.78202224,0.67986220,0.01705976,0.03146710,0.01496074,0.31186924,0.27679514,0.21179536,0.00000000
3.83891946,0.73083196,0.61737000,0.01623266,0.02849150,0.01289839,0.28862441,0.25965339,0.20409779,0.00000000
3.84492246,0.68196391,0.55931267,0.01542665,0.02565753,0.01104644,0.26595089,0.24356412,0.19684744,0.00000000
3.85092546,0.63539533,0.50565327,0.01463959,0.02298080,0.00939745,0.24398150,0.22845355,0.18989457,0.00000000
3.85692846,0.59107122,0.45628291,0.01386933,0.02047261,0.00794152,0.22283226,0.21423555,0.18310196,0.00000000
3.86293147,0.54891484,0.41103605,0.01311388,0.01814026,0.00666680,0.20260197,0.20081798,0.17634942,0.00000000
3.86893447,0.50883736,0.36970537,0.01237163,0.01598738,0.00556015,0.18337210,0.18810855,0.16953723,0.00000000
3.87493747,0.47074622,0.33205565,0.01164146,0.01401437,0.00460761,0.16520689,0.17601983,0.16258851,0.00000000
3.88094047,0.43455205,0.29783624,0.01092281,0.01221880,0.00379494,0.14815379,0.16447327,0.15545030,0.00000000
3.88694347,0.40017395,0.26679198,0.01021574,0.01059583,0.00310805,0.13224409,0.15340226,0.14809370,0.00000000
3.89294647,0.36754319,0.23867220,0.00952090,0.00913869,0.00253339,0.11749393,0.14275403,0.14051286,0.00000000
3.89894947,0.33660536,0.21323803,0.00883955,0.00783907,0.00205825,0.10390540,0.13249053,0.13272315,0.00000000
3.90495248,0.30732117,0.19026790,0.00817339,0.00668751,0.00167106,0.09146802,0.12258845,0.12475864,0.00000000
3.91095548,0.27966607,0.16956154,0.00752456,0.00567374,0.00136156,0.08016036,0.11303838,0.11666897,0.00000000
3.91695848,0.25362913,0.15094267,0.00689546,0.00478705,0.00112105,0.06995180,0.10384340,0.10851597,0.00000000
3.92296148,0.22921128,0.13426056,0.00628865,0.00401651,0.00094249,0.06080450,0.09501719,0.10037010,0.00000000
3.92896448,0.20642334,0.11939090,0.00570675,0.00335126,0.00082064,0.05267536,0.08658200,0.09230694,0.00000000
3.93496748,0.18528403,0.10623607,0.00515228,0.00278068,0.00075221,0.04551816,0.07856642,0.08440396,0.00000000
3.94097049,0.16581831,0.09472516,0.00462758,0.00229457,0.00073596,0.03928552,0.07100336,0.07673756,0.00000000
3.94697349,0.14805611,0.08481396,0.00413476,0.00188329,0.00077288,0.03393102,0.06392825,0.06938060,0.00000000
3.95297649,0.13203169,0.07648493,0.00367557,0.00153783,0.00086627,0.02941105,0.05737751,0.06240056,0.00000000
3.95897949,0.11778363,0.06974750,0.00325145,0.00124989,0.00102201,0.02568665,0.05138756,0.05585813,0.00000000
3.96498249,0.10535553,0.06463840,0.00286343,0.00101194,0.00124868,0.02272519,0.04599411,0.04980649,0.00000000
3.97098549,0.09479732,0.06122242,0.00251221,0.00081721,0.00155777,0.02050176,0.04123203,0.04429114,0.00000000
3.97698849,0.08616715,0.05959304,0.00219818,0.00065973,0.00196398,0.01900042,0.03713554,0.03935013,0.00000000
3.98299150,0.07953355,0.05987324,0.00192144,0.00053429,0.00248537,0.01821518,0.03373879,0.03501485,0.00000000
3.98899450,0.07497793,0.06221605,0.00168191,0.00043641,0.00314360,0.01815061,0.03107670,0.03131107,0.00000000
3.99499750,0.07259692,0.06680463,0.00147936,0.00036235,0.00396415,0.01882223,0.02918593,0.02826020,0.00000000
4.00100050,0.07250451,0.07385182,0.00131356,0.00030901,0.00497643,0.02025643,0.02810597,0.02588074,0.00000000
4.00700350,0.07483366,0.08359870,0.00118429,0.00027396,0.00621387,0.02249010,0.02788012,0.02418967,0.00000000
4.01300650,0.07973715,0.09631211,0.00109147,0.00025532,0.00771391,0.02556975,0.02855636,0.02320381,0.00000000
4.01900950,0.08738738,0.11228068,0.00103520,0.00025174,0.00951783,0.02955024,0.03018789,0.02294097,0.00000000
4.02501251,0.09797504,0.13180947,0.00101585,0.00026238,0.01167050,0.03449303,0.03283334,0.02342085,0.00000000
4.03101551,0.11170634,0.15521278,0.00103408,0.00028678,0.01421986,0.04046400,0.03655650,0.02466561,0.00000000
4.03701851,0.12879877,0.18280535,0.00109086,0.00032489,0.01721631,0.04753080,0.04142556,0.02670012,0.00000000
4.04302151,0.14947532,0.21489180,0.00118749,0.00037695,0.02071179,0.05575978,0.04751176,0.02955168,0.00000000
4.04902451,0.17395706,0.25175446,0.00132559,0.00044344,0.02475869,0.06521258,0.05488744,0.03324948,0.00000000
4.05502751,0.20245434,0.29363992,0.00150700,0.00052505,0.02940850,0.07594245,0.06362360,0.03782350,0.00000000
4.06103052,0.23515664,0.34074453,0.00173379,0.00062256,0.03471026,0.08799034,0.07378678,0.04330310,0.00000000
4.06703352,0.27222135,0.39319938,0.00200809,0.00073683,0.04070878,0.10138099,0.08543565,0.04971528,0.00000000
4.07303652,0.31376189,0.45105531,0.00233205,0.00086867,0.04744272,0.11611912,0.09861705,0.05708253,0.00000000
4.07903952,0.35983545,0.51426854,0.00270764,0.00101878,0.05494257,0.13218579,0.11336189,0.06542062,0.00000000
4.08504252,0.41043101,0.58268773,0.00313653,0.00118771,0.06322852,0.14953535,0.12968097,0.07473614,0.00000000
4.09104552,0.46545809,0.65604305,0.00361996,0.00137572,0.07230840,0.16809285,0.14756081,0.08502410,0.00000000
4.09704852,0.52473675,0.73393821,0.00415849,0.00158276,0.08217572,0.18775234,0.16695985,0.09626559,0.00000000
4.10305153,0.58798967,0.81584594,0.00475195,0.00180837,0.09280790,0.20837610,0.18780512,0.10842567,0.00000000
4.10905453,0.65483658,0.90110760,0.00539918,0.00205164,0.10416486,0.22979491,0.20998959,0.12145157,0.00000000
4.11505753,0.72479188,0.98893752,0.00609798,0.00231115,0.11618797,0.25180958,0.23337053,0.13527140,0.00000000
4.12106053,0.79726566,1.07843213,0.00684493,0.00258495,0.12879950,0.27419364,0.25776885,0.14979340,0.00000000
4.12706353,0.87156865,1.16858424,0.00763537,0.00287053,0.14190275,0.29669728,0.28296979,0.16490583,0.00000000
4.13306653,0.94692115,1.25830222,0.00846334,0.00316485,0.15538272,0.31905249,0.30872493,0.18047768,0.00000000
4.13906953,1.02246611,1.34643378,0.00932159,0.00346433,0.16910756,0.34097924,0.33475568,0.19636008,0.00000000
4.14507254,1.09728604,1.43179373,0.01020168,0.00376496,0.18293073,0.36219258,0.36075813,0.21238859,0.00000000
4.15107554,1.17042364,1.51319491,0.01109404,0.00406234,0.19669381,0.38241030,0.38640931,0.22838623,0.00000000
4.15707854,1.24090531,1.58948130,0.01198821,0.00435176,0.21023003,0.40136111,0.41137467,0.24416732,0.00000000
4.16308154,1.30776705,1.65956205,0.01287303,0.00462836,0.22336831,0.41879281,0.43531654,0.25954179,0.00000000
4.16908454,1.37008174,1.72244513,0.01373692,0.00488726,0.23593773,0.43448023,0.45790336,0.27432022,0.00000000
4.17508754,1.42698678,1.77726931,0.01456817,0.00512366,0.24777231,0.44823260,0.47881928,0.28831897,0.00000000
4.18109055,1.47771097,1.82333297,0.01535531,0.00533303,0.25871586,0.45989995,0.49777380,0.30136560,0.00000000
4.18709355,1.52159954,1.86011859,0.01608745,0.00551128,0.26862673,0.46937836,0.51451100,0.31330410,0.00000000
4.19309655,1.55813610,1.88731169,0.01675457,0.00565483,0.27738226,0.47661371,0.52881805,0.32399980,0.00000000
4.19909955,1.58696054,1.90481326,0.01734792,0.00576081,0.28488272,0.48160372,0.54053242,0.33334374,0.00000000
4.20510255,1.60788190,1.91274513,0.01786026,0.00582714,0.29105446,0.48439821,0.54954757,0.34125619,0.00000000
4.21110555,1.62088558,1.91144773,0.01828611,0.00585264,0.29585232,0.48509750,0.55581684,0.34768923,0.00000000
4.21710855,1.62613428,1.90147038,0.01862194,0.00583707,0.29926085,0.48384895,0.55935506,0.35262815,0.00000000
4.22311156,1.62396262,1.88355420,0.01886627,0.00578118,0.30129462,0.48084177,0.56023813,0.35609158,0.00000000
4.22911456,1.61486544,1.85860856,0.01901970,0.00568672,0.30199722,0.47630028,0.55860011,0.35813040,0.00000000
4.23511756,1.59948014,1.82768167,0.01908484,0.00555641,0.30143924,0.47047596,0.55462826,0.35882525,0.00000000
4.24112056,1.57856395,1.79192695,0.01906622,0.00539390,0.29971523,0.46363850,0.54855597,0.35828289,0.00000000
4.24712356,1.55296684,1.75256629,0.01897004,0.00520373,0.29693972,0.45606630,0.54065394,0.35663158,0.00000000
4.25312656,1.52360152,1.71085202,0.01880394,0.00499120,0.29324253,0.44803692,0.53122013,0.35401546,0.00000000
4.25912956,1.49141165,1.66802917,0.01857666,0.00476234,0.28876366,0.43981771,0.52056864,0.35058853,0.00000000
4.26513257,1.45733997,1.62529982,0.01829770,0.00452376,0.28364788,0.43165722,0.50901835,0.34650819,0.00000000
4.27113557,1.42229749,1.58379100,0.01797697,0.00428261,0.27803939,0.42377772,0.49688160,0.34192898,0.00000000
4.27713857,1.38713562,1.54452755,0.01762443,0.00404647,0.27207683,0.41636916,0.48445363,0.33699657,0.00000000
4.28314157,1.35262197,1.50841122,0.01724974,0.00382329,0.26588881,0.40958486,0.47200306,0.33184249,0.00000000
4.28914457,1.31942140,1.47620665,0.01686199,0.00362132,0.25959020,0.40353910,0.45976409,0.32657976,0.00000000
4.29514757,1.28808276,1.44853481,0.01646945,0.00344906,0.25327940,0.39830673,0.44793053,0.32129978,0.00000000
4.30115058,1.25903190,1.42587382,0.01607942,0.00331526,0.24703669,0.39392478,0.43665206,0.31607040,0.00000000
4.30715358,1.23257112,1.40856684,0.01569809,0.00322883,0.24092361,0.39039595,0.42603275,0.31093558,0.00000000
4.31315658,1.20888473,1.39683616,0.01533054,0.00319887,0.23498353,0.38769365,0.41613186,0.30591623,0.00000000
4.31915958,1.18805021,1.39080238,0.01498077,0.00323463,0.22924315,0.38576854,0.40696685,0.30101255,0.00000000
4.32516258,1.17005398,1.39050713,0.01465181,0.00334544,0.22371490,0.38455586,0.39851819,0.29620738,0.00000000
4.33116558,1.15481067,1.39593763,0.01434584,0.00354068,0.21839999,0.38398329,0.39073586,0.29147055,0.00000000
4.33716858,1.14218465,1.40705127,0.01406442,0.00382967,0.21329196,0.38397887,0.38354685,0.28676376,0.00000000
4.34317159,1.13201214,1.42379830,0.01380865,0.00422154,0.20838036,0.38447837,0.37686346,0.28204591,0.00000000
4.34917459,1.12412268,1.44614091,0.01357940,0.00472509,0.20365439,0.38543175,0.37059162,0.27727825,0.00000000
4.35517759,1.11835847,1.47406716,0.01337750,0.00534855,0.19910626,0.38680837,0.36463899,0.27242929,0.00000000
4.36118059,1.11459037,1.50759849,0.01320390,0.00609934,0.19473399,0.38860043,0.35892221,0.26747907,0.00000000
4.36718359,1.11272966,1.54679022,0.01305975,0.00698374,0.19054356,0.39082470,0.35337301,0.26242250,0.00000000
4.37318659,1.11273488,1.59172461,0.01294652,0.00800662,0.18655020,0.39352217,0.34794276,0.25727163,0.00000000
4.37918959,1.11461343,1.64249679,0.01286598,0.00917104,0.18277885,0.39675590,0.34260548,0.25205682,0.00000000
4.38519260,1.11841811,1.69919453,0.01282013,0.01047793,0.17926371,0.40060707,0.33735891,0.24682657,0.00000000
4.39119560,1.12423883,1.76187311,0.01281114,0.01192571,0.17604699,0.40516959,0.33222395,0.24164630,0.00000000
4.39719860,1.13219050,1.83052709,0.01284115,0.01351005,0.17317691,0.41054362,0.32724240,0.23659595,0.00000000
4.40320160,1.14239799,1.90506120,0.01291214,0.01522354,0.17070526,0.41682848,0.32247338,0.23176683,0.00000000
4.40920460,1.15497938,1.98526275,0.01302568,0.01705563,0.16868445,0.42411544,0.31798859,0.22725773,0.00000000
4.41520760,1.17002904,2.07077779,0.01318275,0.01899246,0.16716456,0.43248090,0.31386693,0.22317068,0.00000000
4.42121061,1.18760162,2.16109360,0.01338355,0.02101702,0.16619031,0.44198050,0.31018871,0.21960655,0.00000000
4.42721361,1.20769854,2.25552920,0.01362732,0.02310928,0.16579844,0.45264453,0.30702997,0.21666086,0.00000000
4.43321661,1.23025781,2.35323553,0.01391221,0.02524657,0.16601537,0.46447492,0.30445724,0.21441992,0.00000000
4.43921961,1.25514818,2.45320624,0.01423525,0.02740405,0.16685555,0.47744423,0.30252300,0.21295755,0.00000000
4.44522261,1.28216806,2.55429919,0.01459230,0.02955529,0.16832039,0.49149640,0.30126220,0.21233258,0.00000000
4.45122561,1.31104927,2.65526810,0.01497812,0.03167304,0.17039790,0.50654950,0.30068989,0.21258707,0.00000000
4.45722861,1.34146556,2.75480308,0.01538650,0.03373004,0.17306305,0.52250004,0.30080021,0.21374550,0.00000000
4.46323162,1.37304505,2.85157792,0.01581041,0.03569985,0.17627869,0.53922852,0.30156648,0.21581458,0.00000000
4.46923462,1.40538582,2.94430153,0.01624222,0.03755777,0.17999702,0.55660586,0.30294258,0.21878392,0.00000000
4.47523762,1.43807342,3.03177037,0.01667399,0.03928163,0.18416140,0.57450015,0.30486516,0.22262717,0.00000000
4.48124062,1.47069885,3.11291871,0.01709769,0.04085265,0.18870842,0.59278299,0.30725672,0.22730354,0.00000000
