energy_ev,total_up,Hg_p_up,Hg_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.00450225,0.56439983,0.36658438,0.00091782,0.14455441,0.07034061,0.02670783,0.08284896,0.09006185,0.04631222
3.01050525,0.59572678,0.38304426,0.00099053,0.16121020,0.07409595,0.02920084,0.09101174,0.09557080,0.04825126
3.01650825,0.63055793,0.40029622,0.00107619,0.17988494,0.07829883,0.03181692,0.10025067,0.10119451,0.05084747
3.02251126,0.66877905,0.41827937,0.00117468,0.20063368,0.08291584,0.03455067,0.11055722,0.10689962,0.05409283
3.02851426,0.71022030,0.43692792,0.00128574,0.22348300,0.08790639,0.03739483,0.12190151,0.11265299,0.05796949
3.03451726,0.75465461,0.45617200,0.00140888,0.24842647,0.09322247,0.04033990,0.13423097,0.11842256,0.06244910
3.04052026,0.80179681,0.47593778,0.00154341,0.27542044,0.09880859,0.04337387,0.14746943,0.12417804,0.06749231
3.04652326,0.85130369,0.49614687,0.00168841,0.30438053,0.10460186,0.04648194,0.16151684,0.12989140,0.07304860
3.05252626,0.90277511,0.51671507,0.00184270,0.33517887,0.11053241,0.04964624,0.17624969,0.13553724,0.07905644
3.05852926,0.95575656,0.53755060,0.00200488,0.36764248,0.11652399,0.05284569,0.19152207,0.14109288,0.08544386
3.06453227,1.00974304,0.55855206,0.00217329,0.40155289,0.12249496,0.05605596,0.20716758,0.14653840,0.09212931
3.07053527,1.06418476,0.57960634,0.00234603,0.43664713,0.12835945,0.05924952,0.22300195,0.15185635,0.09902296
3.07653827,1.11849457,0.60058676,0.00252105,0.47262041,0.13402889,0.06239586,0.23882640,0.15703154,0.10602833
3.08254127,1.17205728,0.62135181,0.00269608,0.50913026,0.13941374,0.06546187,0.25443172,0.16205054,0.11304423
3.08854427,1.22424065,0.64174464,0.00286877,0.54580234,0.14442548,0.06841239,0.26960287,0.16690130,0.11996705
3.09454727,1.27440809,0.66159355,0.00303669,0.58223772,0.14897871,0.07121091,0.28412408,0.17157266,0.12669317
3.10055028,1.32193247,0.68071370,0.00319738,0.61802144,0.15299339,0.07382042,0.29778418,0.17605395,0.13312157
3.10655328,1.36621094,0.69890993,0.00334845,0.65273209,0.15639705,0.07620437,0.31038205,0.18033465,0.13915648
3.11255628,1.40667986,0.71598075,0.00348762,0.68595207,0.15912693,0.07832775,0.32173201,0.18440407,0.14470996
3.11855928,1.44282955,0.73172336,0.00361280,0.71727810,0.16113193,0.08015820,0.33166880,0.18825122,0.14970432
3.12456228,1.47421801,0.74593940,0.00372212,0.74633167,0.16237429,0.08166708,0.34005214,0.19186463,0.15407432
3.13056528,1.50048304,0.75844124,0.00381402,0.77276878,0.16283093,0.08283057,0.34677051,0.19523238,0.15776900
3.13656828,1.52135214,0.76905835,0.00388726,0.79628871,0.16249432,0.08363060,0.35174412,0.19834206,0.16075317
3.14257129,1.53664963,0.77764346,0.00394102,0.81664141,0.16137289,0.08405568,0.35492686,0.20118083,0.16300832
3.14857429,1.54630074,0.78407810,0.00397484,0.83363314,0.15949093,0.08410150,0.35630722,0.20373547,0.16453314
3.15457729,1.55033231,0.78827729,0.00398870,0.84713012,0.15688803,0.08377142,0.35590806,0.20599235,0.16534350
3.16058029,1.54887012,0.79019299,0.00398300,0.85706022,0.15361790,0.08307655,0.35378540,0.20793751,0.16547186
3.16658329,1.54213301,0.78981619,0.00395854,0.86341244,0.14974688,0.08203577,0.35002605,0.20955656,0.16496634
3.17258629,1.53042411,0.78717761,0.00391647,0.86623450,0.14535202,0.08067535,0.34474457,0.21083467,0.16388928
3.17858929,1.51411967,0.78234693,0.00385832,0.86562866,0.14051883,0.07902845,0.33807927,0.21175650,0.16231552
3.18459230,1.49365610,0.77543066,0.00378587,0.86174601,0.13533893,0.07713435,0.33018785,0.21230620,0.16033039
3.19059530,1.46951592,0.76656890,0.00370118,0.85477972,0.12990750,0.07503752,0.32124253,0.21246745,0.15802748
3.19659830,1.44221333,0.75593125,0.00360645,0.84495759,0.12432084,0.07278654,0.31142517,0.21222362,0.15550641
3.20260130,1.41228013,0.74371197,0.00350403,0.83253428,0.11867394,0.07043296,0.30092235,0.21155806,0.15287049
3.20860430,1.38025256,0.73012504,0.00339630,0.81778375,0.11305835,0.06803004,0.28992074,0.21045456,0.15022442
3.21460730,1.34665976,0.71539900,0.00328566,0.80099213,0.10756015,0.06563154,0.27860280,0.20889798,0.14767212
3.22061031,1.31201393,0.69977222,0.00317444,0.78245142,0.10225838,0.06329045,0.26714304,0.20687508,0.14531466
3.22661331,1.27680274,0.68348847,0.00306487,0.76245412,0.09722367,0.06105785,0.25570493,0.20437555,0.14324830
3.23261631,1.24148378,0.66679315,0.00295901,0.74128907,0.09251726,0.05898177,0.24443829,0.20139306,0.14156274
3.23861931,1.20648114,0.64993014,0.00285875,0.71923832,0.08819032,0.05710623,0.23347756,0.19792653,0.14033949
3.24462231,1.17218373,0.63313923,0.00276576,0.69657510,0.08428361,0.05547027,0.22294051,0.19398129,0.13965040
3.25062531,1.13894513,0.61665414,0.00268144,0.67356275,0.08082731,0.05410724,0.21292766,0.18957027,0.13955631
3.25662831,1.10708450,0.60070086,0.00260694,0.65045429,0.07784120,0.05304406,0.20352222,0.18471493,0.14010593
3.26263132,1.07688811,0.58549636,0.00254315,0.62749259,0.07533493,0.05230075,0.19479041,0.17944607,0.14133472
3.26863432,1.04861125,0.57124728,0.00249067,0.60491071,0.07330844,0.05188997,0.18678224,0.17380427,0.14326414
3.27463732,1.02248000,0.55814857,0.00244982,0.58293232,0.07175260,0.05181675,0.17953253,0.16783996,0.14590096
3.28064032,0.99869274,0.54638190,0.00242065,0.56177202,0.07064981,0.05207836,0.17306220,0.16161310,0.14923688
3.28664332,0.97742125,0.53611387,0.00240294,0.54163522,0.06997478,0.05266431,0.16737969,0.15519247,0.15324846
3.29264632,0.95881135,0.52749378,0.00239624,0.52271784,0.06969532,0.05355644,0.16248261,0.14865448,0.15789739
3.29864932,0.94298324,0.52065123,0.00239987,0.50520542,0.06977330,0.05472931,0.15835940,0.14208167,0.16313119
3.30465233,0.93003151,0.51569348,0.00241293,0.48927195,0.07016558,0.05615055,0.15499114,0.13556084,0.16888433
3.31065533,0.92002535,0.51270284,0.00243437,0.47507840,0.07082513,0.05778159,0.15235343,0.12918095,0.17507986
3.31665833,0.91300888,0.51173409,0.00246301,0.46277105,0.07170220,0.05957836,0.15041832,0.12303090,0.18163153
3.32266133,0.90900209,0.51281240,0.00249753,0.45247971,0.07274561,0.06149227,0.14915629,0.11719719,0.18844632
3.32866433,0.90800237,0.51593165,0.00253660,0.44431610,0.07390413,0.06347134,0.14853827,0.11176174,0.19542743
3.33466733,0.90998693,0.52105360,0.00257884,0.43837236,0.07512787,0.06546134,0.14853758,0.10679973,0.20247754
3.34067034,0.91491597,0.52810788,0.00262293,0.43471987,0.07636983,0.06740717,0.14913183,0.10237781,0.20950226
3.34667334,0.92273656,0.53699297,0.00266760,0.43340844,0.07758732,0.06925421,0.15030467,0.09855257,0.21641368
3.35267634,0.93338713,0.54757826,0.00271170,0.43446583,0.07874337,0.07094975,0.15204726,0.09536937,0.22313369
3.35867934,0.94680208,0.55970703,0.00275424,0.43789771,0.07980808,0.07244433,0.15435948,0.09286160,0.22959711
3.36468234,0.96291635,0.57320039,0.00279442,0.44368785,0.08075964,0.07369308,0.15725067,0.09105039,0.23575426
3.37068534,0.98166945,0.58786200,0.00283163,0.45179862,0.08158527,0.07465691,0.16073985,0.08994464,0.24157296
3.37668834,1.00300847,0.60348322,0.00286550,0.46217164,0.08228171,0.07530350,0.16485548,0.08954152,0.24703972
3.38269135,1.02688985,0.61984872,0.00289587,0.47472844,0.08285546,0.07560815,0.16963440,0.08982722,0.25216007
3.38869435,1.05327944,0.63674193,0.00292282,0.48937114,0.08332253,0.07555436,0.17512034,0.09077798,0.25695792
3.39469735,1.08215065,0.65395032,0.00294663,0.50598299,0.08370785,0.07513412,0.18136153,0.09236131,0.26147405
3.40070035,1.11348064,0.67127015,0.00296776,0.52442875,0.08404423,0.07434799,0.18840794,0.09453733,0.26576362
3.40670335,1.14724453,0.68851031,0.00298682,0.54455493,0.08437095,0.07320486,0.19630783,0.09726005,0.26989292
3.41270635,1.18340773,0.70549530,0.00300453,0.56618985,0.08473194,0.07172149,0.20510394,0.10047873,0.27393547
3.41870935,1.22191687,0.72206698,0.00302164,0.58914350,0.08517379,0.06992175,0.21482944,0.10413901,0.27796760
3.42471236,1.26268966,0.73808514,0.00303896,0.61320755,0.08574340,0.06783576,0.22550377,0.10818390,0.28206377
3.43071536,1.30560420,0.75342686,0.00305722,0.63815521,0.08648568,0.06549872,0.23712857,0.11255464,0.28629189
3.43671836,1.35048852,0.76798477,0.00307707,0.66374145,0.08744112,0.06294979,0.24968398,0.11719126,0.29070878
3.44272136,1.39711092,0.78166432,0.00309906,0.68970343,0.08864353,0.06023073,0.26312545,0.12203292,0.29535615
3.44872436,1.44517188,0.79438034,0.00312355,0.71576143,0.09011797,0.05738463,0.27738123,0.12701811,0.30025717
3.45472736,1.49429809,0.80605316,0.00315072,0.74162031,0.09187900,0.05445465,0.29235083,0.13208463,0.30541384
3.46073037,1.54403943,0.81660456,0.00318055,0.76697169,0.09392932,0.05148278,0.30790448,0.13716951,0.31080544
3.46673337,1.59386908,0.82595400,0.00321280,0.79149683,0.09625892,0.04850876,0.32388373,0.14220880,0.31638789
3.47273637,1.64318732,0.83401533,0.00324701,0.81487026,0.09884472,0.04556914,0.34010329,0.14713747,0.32209434
3.47873937,1.69132913,0.84069441,0.00328256,0.83676425,0.10165078,0.04269645,0.35635407,0.15188930,0.32783677
3.48474237,1.73757551,0.84588782,0.00331863,0.85685396,0.10462910,0.03991866,0.37240727,0.15639703,0.33350858
3.49074537,1.78116833,0.84948282,0.00335426,0.87482319,0.10772090,0.03725875,0.38801966,0.16059256,0.33898815
3.49674837,1.82132831,0.85135874,0.00338841,0.89037069,0.11085842,0.03473451,0.40293958,0.16440757,0.34414304
3.50275138,1.85727541,0.85138977,0.00341995,0.90321666,0.11396712,0.03235852,0.41691363,0.16777431,0.34883478
3.50875438,1.88825103,0.84944902,0.00344775,0.91310943,0.11696818,0.03013833,0.42969381,0.17062663,0.35292389
3.51475738,1.91354088,0.84541368,0.00347069,0.91983189,0.11978124,0.02807677,0.44104465,0.17290139,0.35627507
3.52076038,1.93249773,0.83917101,0.00348772,0.92320751,0.12232719,0.02617240,0.45075029,0.17453997,0.35876215
3.52676338,1.94456295,0.83062480,0.00349788,0.92310571,0.12453091,0.02442008,0.45862090,0.17548997,0.36027263
3.53276638,1.94928580,0.81970196,0.00350036,0.91944614,0.12632391,0.02281162,0.46449855,0.17570697,0.36071173
3.53876938,1.94633964,0.80635871,0.00349447,0.91220196,0.12764661,0.02133644,0.46826187,0.17515633,0.36000559
3.54477239,1.93553426,0.79058609,0.00347973,0.90140157,0.12845029,0.01998229,0.46982964,0.17381474,0.35810364
3.55077539,1.91682370,0.77241442,0.00345582,0.88712896,0.12869866,0.01873590,0.46916296,0.17167166,0.35498000
3.55677839,1.89030929,0.75191627,0.00342261,0.86952247,0.12836880,0.01758365,0.46626602,0.16873041,0.35063390
3.56278139,1.85623769,0.72920793,0.00338014,0.84877194,0.12745166,0.01651216,0.46118541,0.16500885,0.34508917
3.56878439,1.81499409,0.70444912,0.00332861,0.82511448,0.12595204,0.01550877,0.45400808,0.16053963,0.33839281
3.57478739,1.76709100,0.67784088,0.00326839,0.79882882,0.12388804,0.01456196,0.44485803,0.15536993,0.33061284
3.58079040,1.71315306,0.64962195,0.00319997,0.77022865,0.12129007,0.01366165,0.43389194,0.14956071,0.32183551
3.58679340,1.65389885,0.62006354,0.00312394,0.73965506,0.11819949,0.01279943,0.42129394,0.14318545,0.31216206
3.59279640,1.59012040,0.58946293,0.00304098,0.70746851,0.11466695,0.01196865,0.40726988,0.13632847,0.30170527
3.59879940,1.52266147,0.55813625,0.00295183,0.67404064,0.11075058,0.01116447,0.39204118,0.12908288,0.29058591
3.60480240,1.45239558,0.52641065,0.00285727,0.63974617,0.10651398,0.01038373,0.37583876,0.12154820,0.27892929
3.61080540,1.38020464,0.49461633,0.00275809,0.60495537,0.10202429,0.00962492,0.35889707,0.11382778,0.26686212
3.61680840,1.30695911,0.46307883,0.00265511,0.57002722,0.09735032,0.00888793,0.34144869,0.10602620,0.25450973
3.62281141,1.23350038,0.43211184,0.00254913,0.53530363,0.09256077,0.00817384,0.32371943,0.09824664,0.24199379
3.62881441,1.16062582,0.40201083,0.00244093,0.50110481,0.08772274,0.00748476,0.30592428,0.09058834,0.22943057
3.63481741,1.08907687,0.37304773,0.00233128,0.46772592,0.08290042,0.00682354,0.28826413,0.08314438,0.21692978
3.64082041,1.01953045,0.34546680,0.00222095,0.43543513,0.07815409,0.00619360,0.27092338,0.07599964,0.20459396
3.64682341,0.95259340,0.31948177,0.00211065,0.40447289,0.07353938,0.00559874,0.25406836,0.06922921,0.19251838
3.65282641,0.88880007,0.29527423,0.00200113,0.37505255,0.06910680,0.00504301,0.23784659,0.06289714,0.18079136
3.65882941,0.82861254,0.27299332,0.00189307,0.34736200,0.06490151,0.00453062,0.22238666,0.05705564,0.16949502
3.66483242,0.77242323,0.25275641,0.00178720,0.32156632,0.06096333,0.00406589,0.20779876,0.05174461,0.15870620
3.67083542,0.72055936,0.23465091,0.00168419,0.29781112,0.05732692,0.00365328,0.19417563,0.04699171,0.14849766
3.67683842,0.67328884,0.21873685,0.00158477,0.27622651,0.05402210,0.00329745,0.18159391,0.04281266,0.13893924
3.68284142,0.63082722,0.20505007,0.00148960,0.25693131,0.05107427,0.00300337,0.17011564,0.03921192,0.13009920
3.68884442,0.59334516,0.19360602,0.00139941,0.24003748,0.04850494,0.00277645,0.15978997,0.03618362,0.12204526
3.69484742,0.56097610,0.18440374,0.00131486,0.22565432,0.04633228,0.00262275,0.15065491,0.03371270,0.11484573
3.70085043,0.53382387,0.17743012,0.00123666,0.21389256,0.04457163,0.00254913,0.14273899,0.03177621,0.10857028
3.70685343,0.51196983,0.17266407,0.00116548,0.20486780,0.04323608,0.00256346,0.13606293,0.03034470,0.10329055
3.71285643,0.49547942,0.17008056,0.00110198,0.19870342,0.04233692,0.00267482,0.13064111,0.02938364,0.09908054
3.71885943,0.48440777,0.16965444,0.00104679,0.19553256,0.04188407,0.00289362,0.12648294,0.02885487,0.09601655
3.72486243,0.47880433,0.17136373,0.00100053,0.19549916,0.04188642,0.00323170,0.12359400,0.02871795,0.09417693
3.73086543,0.47871608,0.17519242,0.00096377,0.19875777,0.04235206,0.00370240,0.12197693,0.02893145,0.09364134
3.73686843,0.48418938,0.18113252,0.00093705,0.20547211,0.04328836,0.00432048,0.12163214,0.02945415,0.09448971
3.74287144,0.49527009,0.18918528,0.00092085,0.21581219,0.04470191,0.00510202,0.12255812,0.03024601,0.09680063
3.74887444,0.51200176,0.19936138,0.00091558,0.22994982,0.04659834,0.00606416,0.12475147,0.03126907,0.10064939
3.75487744,0.53442194,0.21168010,0.00092160,0.24805270,0.04898190,0.00722474,0.12820652,0.03248808,0.10610550
3.76088044,0.56255630,0.22616725,0.00093918,0.27027678,0.05185493,0.00860180,0.13291458,0.03387102,0.11322977
3.76688344,0.59641068,0.24285183,0.00096848,0.29675731,0.05521709,0.01021301,0.13886277,0.03538929,0.12207091
3.77288644,0.63596111,0.26176155,0.00100957,0.32759845,0.05906448,0.01207493,0.14603235,0.03701787,0.13266182
3.77888944,0.68114209,0.28291705,0.00106237,0.36286192,0.06338859,0.01420215,0.15439680,0.03873511,0.14501557
3.78489245,0.73183350,0.30632518,0.00112667,0.40255502,0.06817521,0.01660645,0.16391950,0.04052246,0.15912126
3.79089545,0.78784654,0.33197142,0.00120210,0.44661836,0.07340319,0.01929578,0.17455117,0.04236401,0.17493993
3.79689845,0.84890969,0.35981180,0.00128810,0.49491412,0.07904337,0.02227329,0.18622727,0.04424587,0.19240065
3.80290145,0.91465517,0.38976470,0.00138392,0.54721515,0.08505746,0.02553641,0.19886538,0.04615545,0.21139712
3.80890445,0.98460702,0.42170293,0.00148858,0.60319597,0.09139723,0.02907595,0.21236295,0.04808076,0.23178503
3.81490745,1.05817175,0.45544667,0.00160093,0.66242596,0.09800389,0.03287534,0.22659533,0.05000963,0.25338026
3.82091046,1.13463246,0.49075775,0.00171957,0.72436583,0.10480781,0.03691008,0.24141457,0.05192897,0.27595838
3.82691346,1.21314730,0.52733562,0.00184288,0.78836759,0.11172872,0.04114741,0.25664895,0.05382417,0.29925551
3.83291646,1.29275308,0.56481585,0.00196908,0.85367875,0.11867631,0.04554624,0.27210357,0.05567858,0.32297073
3.83891946,1.37237461,0.60277104,0.00209617,0.91945096,0.12555141,0.05005736,0.28756201,0.05747318,0.34677011
3.84492246,1.45083979,0.64071490,0.00222203,0.98475320,0.13224758,0.05462411,0.30278916,0.05918645,0.37029240
3.85092546,1.52690073,0.67810926,0.00234443,1.04858949,0.13865331,0.05918325,0.31753524,0.06079446,0.39315634
3.85692846,1.59926027,0.71437422,0.00246109,1.10992062,0.14465456,0.06366623,0.33154094,0.06227121,0.41496929
3.86293147,1.66660329,0.74890112,0.00256973,1.16768949,0.15013775,0.06800079,0.34454354,0.06358912,0.43533709
3.86893447,1.72763166,0.78106792,0.00266810,1.22084905,0.15499290,0.07211280,0.35628378,0.06471976,0.45387467
3.87493747,1.78110164,0.81025666,0.00275412,1.26839188,0.15911698,0.07592830,0.36651326,0.06563478,0.47021711
3.88094047,1.82586197,0.83587200,0.00282586,1.30938032,0.16241719,0.07937567,0.37500202,0.06630690,0.48403063
3.88694347,1.86089114,0.85736030,0.00288165,1.34297569,0.16481408,0.08238784,0.38154601,0.06671096,0.49502309
3.89294647,1.88533193,0.87422829,0.00292011,1.36846550,0.16624433,0.08490448,0.38597397,0.06682505,0.50295345
3.89894947,1.89852169,0.88606042,0.00294022,1.38528721,0.16666310,0.08687396,0.38815358,0.06663145,0.50763981
3.90495248,1.90001677,0.89253404,0.00294131,1.39304757,0.16604571,0.08825511,0.38799635,0.06611762,0.50896563
3.91095548,1.88960981,0.89343179,0.00292315,1.39153652,0.16438876,0.08901870,0.38546118,0.06527688,0.50688378
3.91695848,1.86733904,0.88865034,0.00288590,1.38073493,0.16171042,0.08914840,0.38055624,0.06410897,0.50141828
3.92296148,1.83348903,0.87820517,0.00283013,1.36081586,0.15804999,0.08864140,0.37333918,0.06262030,0.49266356
3.92896448,1.78858281,0.86223117,0.00275680,1.33213922,0.15346675,0.08750850,0.36391558,0.06082400,0.48078133
3.93496748,1.73336561,0.84097884,0.00266722,1.29523993,0.14803804,0.08577374,0.35243569,0.05873967,0.46599519
3.94097049,1.66878110,0.81480644,0.00256302,1.25081045,0.14185682,0.08347352,0.33908967,0.05639284,0.44858315
3.94697349,1.59594120,0.78416836,0.00244608,1.19967806,0.13502871,0.08065537,0.32410154,0.05381432,0.42886855
3.95297649,1.51609073,0.74960034,0.00231848,1.14277833,0.12766865,0.07737627,0.30772204,0.05103924,0.40720966
3.95897949,1.43056876,0.71170214,0.00218242,1.08112569,0.11989744,0.07370079,0.29022084,0.04810595,0.38398851
3.96498249,1.34076816,0.67111868,0.00204017,1.01578264,0.11183813,0.06969894,0.27187840,0.04505495,0.35959942
3.97098549,1.24809526,0.62852020,0.00189400,0.94782864,0.10361260,0.06544399,0.25297778,0.04192764,0.33443767
3.97698849,1.15393110,0.58458259,0.00174611,0.87833025,0.09533836,0.06101023,0.23379687,0.03876511,0.30888882
3.98299150,1.05959597,0.53996859,0.00159858,0.80831337,0.08712564,0.05647092,0.21460122,0.03560712,0.28331903
3.98899450,0.96631825,0.49531051,0.00145333,0.73873879,0.07907502,0.05189626,0.19563772,0.03249101,0.25806669
3.99499750,0.87520865,0.45119525,0.00131206,0.67048167,0.07127552,0.04735177,0.17712943,0.02945086,0.23343569
4.00100050,0.78724049,0.40815192,0.00117626,0.60431544,0.06380323,0.04289682,0.15927163,0.02651684,0.20969030
4.00700350,0.70323614,0.36664242,0.00104714,0.54090055,0.05672053,0.03858358,0.14222904,0.02371468,0.18705191
4.01300650,0.62385982,0.32705520,0.00092567,0.48077791,0.05007580,0.03445629,0.12613444,0.02106537,0.16569744
4.01900950,0.54961629,0.28970193,0.00081256,0.42436693,0.04390369,0.03055081,0.11108838,0.01858503,0.14575943
4.02501251,0.48085489,0.25481722,0.00070826,0.37196774,0.03822567,0.02689460,0.09716003,0.01628500,0.12732748
4.03101551,0.41777829,0.22256083,0.00061303,0.32376705,0.03305114,0.02350690,0.08438900,0.01417201,0.11045108
4.03701851,0.36045493,0.19302217,0.00052687,0.27984706,0.02837863,0.02039922,0.07278781,0.01224855,0.09514321
4.04302151,0.30883429,0.16622658,0.00044964,0.24019655,0.02419729,0.01757597,0.06234504,0.01051328,0.08138484
4.04902451,0.26276408,0.14214291,0.00038103,0.20472365,0.02048847,0.01503532,0.05302881,0.00896158,0.06912977
4.05502751,0.22200825,0.12069194,0.00032062,0.17326942,0.01722730,0.01277007,0.04479040,0.00758606,0.05830967
4.06103052,0.18626523,0.10175526,0.00026788,0.14562168,0.01438424,0.01076865,0.03756799,0.00637716,0.04883914
4.06703352,0.15518551,0.08518406,0.00022225,0.12152846,0.01192660,0.00901605,0.03129016,0.00532367,0.04062054
4.07303652,0.12838805,0.07080769,0.00018309,0.10071067,0.00981983,0.00749477,0.02587925,0.00441329,0.03354840
4.07903952,0.10547501,0.05844146,0.00014976,0.08287363,0.00802873,0.00618567,0.02125430,0.00363311,0.02751343
4.08504252,0.08604466,0.04789371,0.00012164,0.06771713,0.00651845,0.00506877,0.01733369,0.00296998,0.02240593
4.09104552,0.06970206,0.03897188,0.00009810,0.05494400,0.00525526,0.00412387,0.01403724,0.00241093,0.01811860
4.09704852,0.05606778,0.03148760,0.00007856,0.04426697,0.00420722,0.00333115,0.01128800,0.00194345,0.01454886
4.10305153,0.04478438,0.02526063,0.00006247,0.03541409,0.00334462,0.00267159,0.00901353,0.00155568,0.01160043
4.10905453,0.03552108,0.02012190,0.00004933,0.02813252,0.00264028,0.00212733,0.00714685,0.00123661,0.00918459
4.11505753,0.02797668,0.01591563,0.00003867,0.02219110,0.00206971,0.00168187,0.00562697,0.00097618,0.00722081
4.12106053,0.02188095,0.01250052,0.00003011,0.01738164,0.00161113,0.00132022,0.00439921,0.00076534,0.00563707
4.12706353,0.01699483,0.00975040,0.00002328,0.01351930,0.00124546,0.00102897,0.00341523,0.00059605,0.00436985
4.13306653,0.01310964,0.00755416,0.00001788,0.01044215,0.00095618,0.00079632,0.00263279,0.00046128,0.00336382
4.13906953,0.01004550,0.00581533,0.00001364,0.00801015,0.00072917,0.00061197,0.00201549,0.00035499,0.00257143
4.14507254,0.00764936,0.00445134,0.00001034,0.00610366,0.00055250,0.00046710,0.00153231,0.00027203,0.00195222
4.15107554,0.00579262,0.00339251,0.00000781,0.00462173,0.00041620,0.00035421,0.00115714,0.00020812,0.00147225
4.15707854,0.00436868,0.00258098,0.00000588,0.00348021,0.00031206,0.00026703,0.00086823,0.00015972,0.00110329
4.16308154,0.00329046,0.00196965,0.00000443,0.00260987,0.00023342,0.00020036,0.00064770,0.00012405,0.00082220
4.16908454,0.00248808,0.00152108,0.00000336,0.00195453,0.00017492,0.00014999,0.00048100,0.00009895,0.00061022
4.17508754,0.00190671,0.00120661,0.00000261,0.00146936,0.00013237,0.00011250,0.00035647,0.00008290,0.00045235
4.18109055,0.00150475,0.00100557,0.00000211,0.00111930,0.00010255,0.00008523,0.00026488,0.00007491,0.00033678
4.18709355,0.00125225,0.00090473,0.00000183,0.00087773,0.00008312,0.00006613,0.00019908,0.00007459,0.00025441
4.19309655,0.00112979,0.00089797,0.00000175,0.00072538,0.00007247,0.00005366,0.00015367,0.00008209,0.00019845
4.19909955,0.00112763,0.00098621,0.00000185,0.00064936,0.00006965,0.00004680,0.00012474,0.00009817,0.00016407
4.20510255,0.00124530,0.00117768,0.00000214,0.00064257,0.00007433,0.00004491,0.00010965,0.00012423,0.00014814
4.21110555,0.00149162,0.00148839,0.00000265,0.00070324,0.00008680,0.00004774,0.00010688,0.00016240,0.00014908
4.21710855,0.00188501,0.00194305,0.00000342,0.00083475,0.00010791,0.00005540,0.00011596,0.00021564,0.00016671
4.22311156,0.00245431,0.00257622,0.00000449,0.00104562,0.00013915,0.00006836,0.00013736,0.00028791,0.00020227
4.22911456,0.00323989,0.00343388,0.00000595,0.00134976,0.00018268,0.00008744,0.00017254,0.00038428,0.00025839
4.23511756,0.00429525,0.00457529,0.00000788,0.00176684,0.00024142,0.00011387,0.00022396,0.00051118,0.00033925
4.24112056,0.00568888,0.00607523,0.00001042,0.00232289,0.00031913,0.00014926,0.00029516,0.00067662,0.00045069
4.24712356,0.00750647,0.00802651,0.00001371,0.00305102,0.00042056,0.00019572,0.00039090,0.00089043,0.00060049
4.25312656,0.00985344,0.01054273,0.00001794,0.00399227,0.00055153,0.00025585,0.00051728,0.00116452,0.00079858
4.25912956,0.01285762,0.01376134,0.00002332,0.00519650,0.00071913,0.00033284,0.00068195,0.00151322,0.00105742
4.26513257,0.01667208,0.01784667,0.00003012,0.00672342,0.00093186,0.00043051,0.00089432,0.00195353,0.00139234
4.27113557,0.02147796,0.02299303,0.00003865,0.00864348,0.00119974,0.00055337,0.00116572,0.00250541,0.00182196
4.27713857,0.02748709,0.02942766,0.00004926,0.01103877,0.00153452,0.00070671,0.00150972,0.00319209,0.00236854
4.28314157,0.03494438,0.03741321,0.00006237,0.01400371,0.00194977,0.00089661,0.00194225,0.00404024,0.00305848
4.28914457,0.04412952,0.04724976,0.00007844,0.01764554,0.00246099,0.00113000,0.00248186,0.00508018,0.00392261
4.29514757,0.05535802,0.05927591,0.00009799,0.02208441,0.00308565,0.00141466,0.00314986,0.00634590,0.00499653
4.30115058,0.06898111,0.07386878,0.00012160,0.02745311,0.00384318,0.00175921,0.00397037,0.00787511,0.00632085
4.30715358,0.08538431,0.09144252,0.00014989,0.03389614,0.00475493,0.00217308,0.00497042,0.00970899,0.00794128
4.31315658,0.10498446,0.11244522,0.00018353,0.04156828,0.00584395,0.00266640,0.00617975,0.01189188,0.00990851
4.31915958,0.12822475,0.13735367,0.00022323,0.05063230,0.00713477,0.00324988,0.00763066,0.01447079,0.01227796
4.32516258,0.15556777,0.16666594,0.00026971,0.06125597,0.00865299,0.00393461,0.00935762,0.01749461,0.01510921
4.33116558,0.18748620,0.20089147,0.00032371,0.07360812,0.01042476,0.00473184,0.01139670,0.02101318,0.01846515
4.33716858,0.22445114,0.24053862,0.00038594,0.08785397,0.01247616,0.00565266,0.01378485,0.02507608,0.02241079
4.34317159,0.26691810,0.28609960,0.00045711,0.10414954,0.01483242,0.00670765,0.01655898,0.02973121,0.02701177
4.34917459,0.31531075,0.33803299,0.00053781,0.12263538,0.01751705,0.00790650,0.01975482,0.03502315,0.03233246
4.35517759,0.37000265,0.39674411,0.00062860,0.14342972,0.02055080,0.00925749,0.02340564,0.04099132,0.03843372
4.36118059,0.43129752,0.46256363,0.00072988,0.16662118,0.02395061,0.01076709,0.02754077,0.04766799,0.04537041
4.36718359,0.49940852,0.53572507,0.00084190,0.19226139,0.02772846,0.01243939,0.03218403,0.05507621,0.05318853
4.37318659,0.57443722,0.61634197,0.00096476,0.22035777,0.03189021,0.01427564,0.03735205,0.06322769,0.06192226
4.37918959,0.65635334,0.70438569,0.00109831,0.25086678,0.03643453,0.01627372,0.04305261,0.07212080,0.07159093
4.38519260,0.74497605,0.79966474,0.00124218,0.28368810,0.04135180,0.01842775,0.04928305,0.08173862,0.08219593
4.39119560,0.83995788,0.90180707,0.00139575,0.31866006,0.04662330,0.02072772,0.05602879,0.09204737,0.09371795
