energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.33966983,3.96915580,-3.57461552,0.96120176,-0.69398833,2.63111928,-2.48449726,0.38100528,-0.37978062,0.40914316,-0.25778029,0.00079936,-0.00037149,0.26110505,-0.28012482,0.05919228,-0.03353361,0.44956867,-0.39097633
-5.33366683,4.03000400,-3.64535842,0.94312274,-0.70317943,2.69658627,-2.54601311,0.37932249,-0.38076686,0.40686629,-0.25845777,0.00079515,-0.00038354,0.26140541,-0.28212949,0.06087937,-0.03545028,0.45234804,-0.39457811
-5.32766383,4.08607936,-3.72128139,0.92282536,-0.71310548,2.75921593,-2.61115719,0.37761440,-0.38178511,0.40381417,-0.25975948,0.00078702,-0.00040061,0.26150494,-0.28452518,0.06240179,-0.03755852,0.45458310,-0.39846180
-5.32166083,4.13619637,-3.80146203,0.90058062,-0.72377296,2.81779914,-2.67907198,0.37584964,-0.38283571,0.40002376,-0.26167125,0.00077520,-0.00042250,0.26138894,-0.28726737,0.06374199,-0.03983881,0.45617238,-0.40259070
-5.31565783,4.17916326,-3.88477256,0.87667395,-0.73517058,2.87111144,-2.74874024,0.37398260,-0.38391353,0.39554210,-0.26416630,0.00076002,-0.00044893,0.26103959,-0.29029822,0.06488456,-0.04226627,0.45701597,-0.40691831
-5.30965483,4.21381278,-3.96988246,0.85139666,-0.74726460,2.91794523,-2.81899388,0.37195550,-0.38500459,0.39042469,-0.26720354,0.00074183,-0.00047952,0.26043651,-0.29354572,0.06581652,-0.04481087,0.45701843,-0.41138664
-5.30365183,4.23903606,-4.05527196,0.82503801,-0.75999518,2.95714429,-2.88853098,0.36970144,-0.38608345,0.38473378,-0.27072655,0.00072106,-0.00051384,0.25955767,-0.29692365,0.06652749,-0.04743778,0.45609197,-0.41592534
-5.29764882,4.25381803,-4.13925636,0.79787824,-0.77327417,2.98763912,-2.95594073,0.36714790,-0.38711149,0.37853671,-0.27466334,0.00069816,-0.00055136,0.25838062,-0.30033235,0.06700984,-0.05010800,0.45415959,-0.42045173
-5.29164582,4.25727330,-4.22002094,0.77018293,-0.78698419,3.00848165,-3.01973570,0.36422099,-0.38803634,0.37190454,-0.27892691,0.00067361,-0.00059148,0.25688396,-0.30366045,0.06725886,-0.05277909,0.45115823,-0.42487155
-5.28564282,4.24868076,-4.29566516,0.74219897,-0.80097907,3.01887785,-3.07839038,0.36084980,-0.38879227,0.36491084,-0.28341661,0.00064786,-0.00063351,0.25504911,-0.30678735,0.06727289,-0.05540618,0.44704169,-0.42908070
-5.27963982,4.22751536,-4.36425458,0.71415214,-0.81508555,3.01821670,-3.13038448,0.35697100,-0.38930167,0.35763076,-0.28802029,0.00062136,-0.00067672,0.25286211,-0.30958658,0.06705336,-0.05794304,0.44178333,-0.43296759
-5.27363682,4.19347563,-4.42387822,0.68624649,-0.82910610,3.00609430,-3.17424922,0.35253337,-0.38947754,0.35014046,-0.29261701,0.00059456,-0.00072032,0.25031549,-0.31192969,0.06660488,-0.06034332,0.43537827,-0.43641614
-5.26763382,4.14650546,-4.47270882,0.65866528,-0.84282264,2.98233173,-3.20861448,0.34750186,-0.38922668,0.34251682,-0.29708043,0.00056786,-0.00076346,0.24741007,-0.31369062,0.06593524,-0.06256186,0.42784519,-0.43930921
-5.26163082,4.08680899,-4.50906321,0.63157338,-0.85600111,2.94698604,-3.23225480,0.34186127,-0.38845360,0.33483739,-0.30128240,0.00054160,-0.00080530,0.24415652,-0.31475037,0.06505539,-0.06455599,0.41922751,-0.44153216
-5.25562781,4.01485764,-4.53145994,0.60512082,-0.86839643,2.90035358,-3.24413196,0.33561906,-0.38706471,0.32718063,-0.30509691,0.00051614,-0.00084499,0.24057662,-0.31500163,0.06397941,-0.06628683,0.40959393,-0.44297655
-5.24962481,3.93138889,-4.53867149,0.57944718,-0.87975791,2.84296555,-3.24343219,0.32880738,-0.38497274,0.31962621,-0.30840391,0.00049175,-0.00088171,0.23670417,-0.31435322,0.06272435,-0.06772049,0.39903828,-0.44354357
-5.24362181,3.83739640,-4.52976851,0.55468633,-0.88983471,2.77557592,-3.22959623,0.32148400,-0.38210099,0.31225542,-0.31109311,0.00046868,-0.00091468,0.23258531,-0.31273413,0.06131008,-0.06882912,0.38767870,-0.44314716
-5.23761881,3.73411171,-4.50415411,0.53097122,-0.89838138,2.69914211,-3.20234089,0.31373216,-0.37838729,0.30515158,-0.31306735,0.00044718,-0.00094318,0.22827847,-0.31009691,0.05975907,-0.06959183,0.37565604,-0.44171663
-5.23161581,3.62297824,-4.46158665,0.50843823,-0.90516320,2.61479940,-3.16167102,0.30565938,-0.37378745,0.29840022,-0.31424556,0.00042743,-0.00096660,0.22385357,-0.30642022,0.05809612,-0.06999532,0.36313166,-0.43919870
-5.22561281,3.50561820,-4.40219013,0.48723075,-0.90996130,2.52383004,-3.10788151,0.29739507,-0.36827795,0.29208915,-0.31456516,0.00040964,-0.00098440,0.21939084,-0.30171054,0.05634799,-0.07003432,0.35028457,-0.43555888
-5.21960980,3.38379381,-4.32645180,0.46750162,-0.91257757,2.42762833,-3.04154924,0.28908722,-0.36185790,0.28630820,-0.31398372,0.00039398,-0.00099620,0.21497894,-0.29600275,0.05454296,-0.06971173,0.33730790,-0.43078225
-5.21360680,3.25936417,-4.23520749,0.44941413,-0.91283914,2.32766330,-2.96351543,0.28089821,-0.35455011,0.28114856,-0.31248000,0.00038063,-0.00100171,0.21071273,-0.28935977,0.05271046,-0.06903853,0.32440503,-0.42487349
-5.20760380,3.13423927,-4.12961544,0.43314149,-0.91060264,2.22544026,-2.87485945,0.27299986,-0.34640125,0.27670178,-0.31005418,0.00036978,-0.00100082,0.20669059,-0.28187114,0.05088043,-0.06803338,0.31178511,-0.41785645
-5.20160080,3.01033285,-4.01112013,0.41886461,-0.90575797,2.12246281,-2.77686520,0.26556798,-0.33748118,0.27305834,-0.30672749,0.00036162,-0.00099353,0.20301140,-0.27365063,0.04908286,-0.06672203,0.29965846,-0.40977319
-5.19559780,2.88951568,-3.88140801,0.40676825,-0.89823183,2.02019673,-2.67098186,0.25877659,-0.32788151,0.27030577,-0.30254113,0.00035636,-0.00098000,0.19977145,-0.26483309,0.04734714,-0.06513650,0.28823155,-0.40068263
-5.18959480,2.77357077,-3.74235726,0.39703551,-0.88799071,1.92003679,-2.55878066,0.25279207,-0.31771339,0.26852641,-0.29755459,0.00035419,-0.00096050,0.19706114,-0.25557051,0.04570149,-0.06331408,0.27770210,-0.39065891
-5.18359180,2.66415193,-3.59598377,0.38984112,-0.87504345,1.82327769,-2.44190971,0.24776739,-0.30710487,0.26779483,-0.29184363,0.00035535,-0.00093544,0.19496188,-0.24602773,0.04417230,-0.06129623,0.26825402,-0.37978957
-5.17758879,2.56274685,-3.44438587,0.38534349,-0.85944327,1.73108974,-2.32204860,0.24383667,-0.29619772,0.26817502,-0.28549775,0.00036005,-0.00090533,0.19354308,-0.23637768,0.04278359,-0.05912739,0.26005259,-0.36817373
-5.17158579,2.47064562,-3.28968982,0.38367617,-0.84128909,1.64449982,-2.20086478,0.24111032,-0.28514398,0.26971737,-0.27861749,0.00036850,-0.00087079,0.19285953,-0.22679661,0.04155642,-0.05685373,0.25323991,-0.35592012
-5.16558279,2.38891550,-3.13399819,0.38493898,-0.82072612,1.56437786,-2.07997308,0.23967076,-0.27410247,0.27245569,-0.27131158,0.00038091,-0.00083249,0.19294911,-0.21745933,0.04050840,-0.05452199,0.24793072,-0.34314529
-5.15957979,2.31838230,-2.97934279,0.38918921,-0.79794555,1.49142875,-1.96089989,0.23956912,-0.26323509,0.27640430,-0.26369408,0.00039744,-0.00079118,0.19383104,-0.20853472,0.03965322,-0.05217830,0.24420876,-0.32997186
-5.15357679,2.25961870,-2.82764350,0.39643363,-0.77318318,1.42618956,-1.84505290,0.24082271,-0.25270329,0.28155537,-0.25588154,0.00041824,-0.00074763,0.19550469,-0.20018154,0.03900034,-0.04986711,0.24212375,-0.31652685
-5.14757379,2.21293947,-2.68067405,0.40662140,-0.74671708,1.36903142,-1.73369723,0.24341374,-0.24266473,0.28787666,-0.24799039,0.00044341,-0.00070264,0.19794903,-0.19254485,0.03855471,-0.04763028,0.24168917,-0.30294018
-5.14157079,2.17840341,-2.54003513,0.41963867,-0.71886396,1.32016575,-1.62793813,0.24728892,-0.23327007,0.29530983,-0.24013453,0.00047300,-0.00065702,0.20112268,-0.18575290,0.03831661,-0.04550627,0.24288090,-0.28934323
-5.13556778,2.15582174,-2.40713523,0.43530507,-0.68997447,1.27965394,-1.52871049,0.25236029,-0.22466004,0.30376949,-0.23242319,0.00050701,-0.00061155,0.20496464,-0.17991472,0.03828169,-0.04352945,0.24563681,-0.27586746
-5.12956478,2.14477232,-2.28317887,0.45337246,-0.66042731,1.24741989,-1.43677476,0.25850710,-0.21696285,0.31314293,-0.22495916,0.00054537,-0.00056700,0.20939562,-0.17511834,0.03844101,-0.04172966,0.24985737,-0.26264316
-5.12356178,2.14461923,-2.16916192,0.47352622,-0.63062231,1.22326461,-1.35271881,0.26557869,-0.21029183,0.32329095,-0.21783741,0.00058796,-0.00052414,0.21432006,-0.17142962,0.03878132,-0.04013181,0.25540737,-0.24979814
-5.11755878,2.15453702,-2.06587316,0.49538910,-0.60097272,1.20688225,-1.27696507,0.27339838,-0.20474345,0.33404952,-0.21114397,0.00063461,-0.00048368,0.21962851,-0.16889177,0.03928542,-0.03875570,0.26211870,-0.23745655
-5.11155578,2.17353868,-1.97390143,0.51852783,-0.57189673,1.19787686,-1.20978199,0.28176814,-0.20039556,0.34523251,-0.20495533,0.00068512,-0.00044632,0.22520066,-0.16752539,0.03993261,-0.03761594,0.26979418,-0.22573762
-5.10555278,2.20050679,-1.89364714,0.54246214,-0.54380867,1.19577927,-1.15129894,0.29047397,-0.19730605,0.35663542,-0.19933812,0.00073923,-0.00041273,0.23090856,-0.16732908,0.04069928,-0.03672195,0.27821244,-0.21475457
-5.09954977,2.23422663,-1.82533738,0.56667614,-0.51711009,1.20006364,-1.10152354,0.29929182,-0.19551171,0.36803990,-0.19434909,0.00079671,-0.00038356,0.23662018,-0.16828040,0.04155960,-0.03607813,0.28713359,-0.20461340
-5.09354677,2.27342063,-1.76904342,0.59063159,-0.49218105,1.21016331,-1.06036035,0.30799379,-0.19502756,0.37921919,-0.19003552,0.00085732,-0.00035949,0.24220308,-0.17033733,0.04248625,-0.03568408,0.29630571,-0.19541188
-5.08754377,2.31678291,-1.72469976,0.61378269,-0.46937199,1.22548548,-1.02763014,0.31635446,-0.19584634,0.38994405,-0.18643574,0.00092089,-0.00034117,0.24752800,-0.17343999,0.04345118,-0.03553485,0.30547179,-0.18723859
-5.08154077,2.36301325,-1.69212373,0.63559166,-0.44899634,1.24542465,-1.00308869,0.32415715,-0.19793857,0.39998910,-0.18357994,0.00098731,-0.00032931,0.25247245,-0.17751262,0.04442643,-0.03562130,0.31437704,-0.18017205
-5.07553777,2.41084918,-1.67103487,0.65554474,-0.43132429,1.26937453,-0.98644447,0.33119982,-0.20125283,0.40913930,-0.18149109,0.00105660,-0.00032466,0.25692386,-0.18246573,0.04538487,-0.03593052,0.32277614,-0.17428005
-5.06953477,2.45909560,-1.66107348,0.67316770,-0.41657780,1.29673832,-0.97737462,0.33730041,-0.20571650,0.41719627,-0.18018592,0.00112892,-0.00032803,0.26078252,-0.18819839,0.04630099,-0.03644619,0.33044038,-0.16961908
-5.06353177,2.50665088,-1.66181762,0.68804039,-0.40492712,1.32693736,-0.97553863,0.34230152,-0.21123694,0.42398416,-0.17967594,0.00120465,-0.00034035,0.26396386,-0.19460069,0.04715148,-0.03714912,0.33716420,-0.16623403
-5.05752876,2.55252877,-1.67279826,0.69980964,-0.39648872,1.35941812,-0.98058940,0.34607412,-0.21770311,0.42935483,-0.17996835,0.00128435,-0.00036262,0.26640030,-0.20155610,0.04791585,-0.03801768,0.34277099,-0.16415794
-5.05152576,2.59587552,-1.69351216,0.70819994,-0.39132479,1.39365751,-0.99218167,0.34852031,-0.22498753,0.43319211,-0.18106682,0.00136891,-0.00039600,0.26804238,-0.20894394,0.04857684,-0.03902834,0.34711786,-0.16341199
-5.04552276,2.63598179,-1.72343236,0.71302147,-0.38944415,1.42916669,-1.00997743,0.34957487,-0.23294875,0.43541489,-0.18297208,0.00145945,-0.00044178,0.26885924,-0.21664176,0.04912071,-0.04015618,0.35009927,-0.16400564
-5.03951976,2.67228914,-1.76201609,0.71417514,-0.39080442,1.46549335,-1.03364870,0.34920583,-0.24143410,0.43597886,-0.18568229,0.00155745,-0.00050143,0.26883849,-0.22452764,0.04953740,-0.04137548,0.35164924,-0.16593678
-5.03351676,2.70439097,-1.80871015,0.71165449,-0.39531534,1.50222272,-1.06287766,0.34741370,-0.25028287,0.43487696,-0.18919306,0.00166471,-0.00057659,0.26798532,-0.23248238,0.04982055,-0.04266026,0.35174219,-0.16919205
-5.02751376,2.73202834,-1.86295389,0.70554420,-0.40284286,1.53897735,-1.09735456,0.34422985,-0.25932958,0.43213835,-0.19349717,0.00178337,-0.00066906,0.26632119,-0.24039151,0.04996730,-0.04398483,0.35039230,-0.17374712
-5.02151076,2.75508084,-1.92417987,0.69601569,-0.41321391,1.57541584,-1.13677362,0.33971382,-0.26840753,0.42782614,-0.19858401,0.00191587,-0.00078085,0.26388190,-0.24814713,0.04997808,-0.04532432,0.34765155,-0.17956690
-5.01550775,2.77355328,-1.99181251,0.68331957,-0.42622140,1.61123081,-1.18082749,0.33394987,-0.27735232,0.42203386,-0.20443865,0.00206499,-0.00091411,0.26071536,-0.25564947,0.04985620,-0.04665527,0.34360637,-0.18660584
-5.00950475,2.78755892,-2.06526509,0.66777575,-0.44162939,1.64614608,-1.22920066,0.32704297,-0.28600537,0.41488096,-0.21104071,0.00223373,-0.00107115,0.25687904,-0.26280817,0.04960737,-0.04795603,0.33837335,-0.19480795
-5.00350175,2.79730014,-2.14393531,0.64976143,-0.45917802,1.67991347,-1.28156224,0.31911438,-0.29421719,0.40650759,-0.21836292,0.00242532,-0.00125440,0.25243736,-0.26954335,0.04923918,-0.04920721,0.33209392,-0.20410686
-4.99749875,2.80304747,-2.22719995,0.62969750,-0.47858819,1.71230921,-1.33755876,0.31029702,-0.30185037,0.39706893,-0.22636961,0.00264308,-0.00146637,0.24745905,-0.27578618,0.04876057,-0.05039205,0.32492857,-0.21442569
-4.99149575,2.80511805,-2.31440896,0.60803415,-0.49956567,1.74313032,-1.39680725,0.30073101,-0.30878223,0.38672931,-0.23501513,0.00289038,-0.00170959,0.24201462,-0.28147931,0.04818127,-0.05149665,0.31705055,-0.22567687
-4.98549275,2.80385451,-2.40487955,0.58523606,-0.52180478,1.77219100,-1.45888911,0.29055932,-0.31490689,0.37565653,-0.24424230,0.00317048,-0.00198653,0.23617416,-0.28657678,0.04751131,-0.05251012,0.30863968,-0.23776185
-4.97948974,2.79960511,-2.49789056,0.56176793,-0.54499148,1.79931922,-1.52334511,0.27992389,-0.32013682,0.36401658,-0.25398105,0.00348641,-0.00229954,0.23000539,-0.29104373,0.04676057,-0.05342465,0.29987621,-0.25057088
-4.97348674,2.79270603,-2.59267773,0.53808079,-0.56880593,1.82435377,-1.58967185,0.26896235,-0.32440374,0.35196907,-0.26414732,0.00384087,-0.00265074,0.22357223,-0.29485567,0.04593845,-0.05423539,0.29093521,-0.26398279
-4.96748374,2.78346646,-2.68843016,0.51459965,-0.59292469,1.84714186,-1.65731986,0.25780535,-0.32765901,0.33966343,-0.27464239,0.00423601,-0.00304192,0.21693370,-0.29799762,0.04505362,-0.05494025,0.28198158,-0.27786490
-4.96148074,2.77215715,-2.78428850,0.49171285,-0.61702267,1.86753737,-1.72569351,0.24657455,-0.32987320,0.32723619,-0.28535262,0.00467332,-0.00347439,0.21014346,-0.30046292,0.04411388,-0.05553963,0.27316582,-0.29207322
-4.95547774,2.75900261,-2.87934511,0.46976332,-0.64077500,1.88540009,-1.79415289,0.23538150,-0.33103531,0.31480928,-0.29614989,0.00515347,-0.00394892,0.20324968,-0.30225189,0.04312612,-0.05603596,0.26462080,-0.30645287
-4.94947474,2.74417732,-2.97264661,0.44904219,-0.66385888,1.90059581,-1.86201768,0.22432700,-0.33115132,0.30248941,-0.30689257,0.00567616,-0.00446553,0.19629537,-0.30337045,0.04209645,-0.05643325,0.25645941,-0.32083894
-4.94347174,2.72780604,-3.06319897,0.42978454,-0.68595582,1.91299769,-1.92857287,0.21350125,-0.33024243,0.29036847,-0.31742720,0.00624001,-0.00502344,0.18931919,-0.30382867,0.04103033,-0.05673650,0.24877329,-0.33505777
-4.93746873,2.70996790,-3.14997546,0.41216757,-0.70675416,1.92248875,-1.99307652,0.20298448,-0.32834292,0.27852478,-0.32759090,0.00684246,-0.00562093,0.18235635,-0.30363939,0.03993284,-0.05695118,0.24163248,-0.34892874
-4.93146573,2.69070424,-3.23192735,0.39631085,-0.72595209,1.92896563,-2.05476914,0.19284803,-0.32549793,0.26702512,-0.33721431,0.00747968,-0.00625524,0.17543996,-0.30281699,0.03880893,-0.05708264,0.23508594,-0.36226654
-4.92546273,2.67002962,-3.30799759,0.38227871,-0.74326129,1.93234359,-2.11288484,0.18315569,-0.32176107,0.25592731,-0.34612522,0.00814659,-0.00692248,0.16860230,-0.30137634,0.03766384,-0.05713555,0.22916293,-0.37488397
-4.91945973,2.64794553,-3.37713712,0.37008438,-0.75841098,1.93256273,-2.16666386,0.17396532,-0.31719222,0.24528308,-0.35415258,0.00883687,-0.00761763,0.16187619,-0.29933207,0.03650334,-0.05711354,0.22387501,-0.38659520
-4.91345673,2.62445612,-3.43832377,0.35969564,-0.77115255,1.92959509,-2.21536638,0.16533038,-0.31185539,0.23514111,-0.36113093,0.00954299,-0.00833448,0.15529634,-0.29669806,0.03533405,-0.05701874,0.21921856,-0.39721947
-4.90745373,2.59958516,-3.49058331,0.35104171,-0.78126446,1.92345254,-2.25828727,0.15730155,-0.30581696,0.22554995,-0.36690495,0.01025639,-0.00906573,0.14890041,-0.29348735,0.03416375,-0.05685163,0.21517773,-0.40658497
-4.90145073,2.57339336,-3.53301217,0.34402095,-0.78855732,1.91419505,-2.29477162,0.14992804,-0.29914422,0.21656064,-0.37133407,0.01096765,-0.00980297,0.14272998,-0.28971235,0.03300152,-0.05661090,0.21172757,-0.41453303
-4.89544772,2.54599520,-3.56480129,0.33850905,-0.79287898,1.90193876,-2.32423062,0.14325877,-0.29190425,0.20822891,-0.37429691,0.01166665,-0.01053692,0.13683112,-0.28538545,0.03185788,-0.05629353,0.20883728,-0.42092226
-4.88944472,2.51757420,-3.58526038,0.33436743,-0.79411925,1.88686360,-2.34615743,0.13734310,-0.28416334,0.20061675,-0.37569535,0.01234292,-0.01125750,0.13125464,-0.28051985,0.03074483,-0.05589498,0.20647336,-0.42563254
-4.88344172,2.48839580,-3.59384176,0.33145127,-0.79221410,1.86921951,-2.36014264,0.13223133,-0.27598671,0.19379330,-0.37545809,0.01298585,-0.01195412,0.12605604,-0.27513074,0.02967576,-0.05540953,0.20460256,-0.42856877
-4.87743872,2.45881680,-3.59016301,0.32961718,-0.78714911,1.84933107,-2.36588891,0.12797463,-0.26743862,0.18783494,-0.37354354,0.01358508,-0.01261589,0.12129494,-0.26923659,0.02866533,-0.05483075,0.20319460,-0.42966411
-4.87143572,2.42929072,-3.57402742,0.32872992,-0.77896181,1.82759957,-2.36322419,0.12462468,-0.25858285,0.18282468,-0.36994193,0.01413075,-0.01323193,0.11703421,-0.26286065,0.02772919,-0.05415208,0.20222433,-0.42888263
-4.86543272,2.40036824,-3.54544141,0.32866807,-0.76774293,1.80450224,-2.35211309,0.12223288,-0.24948335,0.17885074,-0.36467642,0.01461385,-0.01379164,0.11333872,-0.25603237,0.02688366,-0.05336741,0.20167352,-0.42622117
-4.85942971,2.37269232,-3.50462799,0.32932842,-0.75363618,1.78058823,-2.33266585,0.12084905,-0.24020504,0.17600441,-0.35780341,0.01502649,-0.01428508,0.11027370,-0.24878879,0.02614533,-0.05247175,0.20153203,-0.42171050
-4.85342671,2.34698779,-3.45203548,0.33062893,-0.73683672,1.75647085,-2.30514440,0.12051997,-0.23081477,0.17437734,-0.34941176,0.01536217,-0.01470321,0.10790280,-0.24117577,0.02553063,-0.05146188,0.20179837,-0.41541540
-4.84742371,2.32404530,-3.38834082,0.33251023,-0.71758813,1.73281622,-2.26996504,0.12128746,-0.22138211,0.17405830,-0.33962110,0.01561597,-0.01503822,0.10628600,-0.23324894,0.02505529,-0.05033698,0.20247967,-0.40743394
-4.84142071,2.30470006,-3.31444687,0.33493553,-0.69617806,1.71032833,-2.22769746,0.12318632,-0.21198006,0.17512960,-0.32857925,0.01578470,-0.01528379,0.10547722,-0.22507422,0.02473385,-0.04909906,0.20359104,-0.39789576
-4.83541771,2.28980599,-3.23147349,0.33788917,-0.67293254,1.68973088,-2.17905958,0.12624213,-0.20268562,0.17766333,-0.31645885,0.01586697,-0.01543531,0.10552199,-0.21672807,0.02457913,-0.04775347,0.20515432,-0.38695959
-4.82941471,2.28020614,-3.14074218,0.34137382,-0.64820930,1.67174638,-2.12490837,0.13046892,-0.19357994,0.18171755,-0.30345334,0.01586320,-0.01549004,0.10645500,-0.20829713,0.02460176,-0.04630909,0.20719639,-0.37480986
-4.82341171,2.27670056,-3.04375447,0.34540656,-0.62239011,1.65707343,-2.06622634,0.13586704,-0.18474829,0.18733266,-0.28977240,0.01577556,-0.01544719,0.10829790,-0.19987740,0.02480967,-0.04477850,0.20974701,-0.36165276
-4.81740870,2.28001311,-2.94216440,0.35001411,-0.59587254,1.64636293,-2.00410410,0.14242105,-0.17627961,0.19452810,-0.27563711,0.01560786,-0.01530799,0.11105722,-0.19157296,0.02520772,-0.04317791,0.21283635,-0.34771175
-4.81140570,2.29075867,-2.83774584,0.35522750,-0.56906140,1.64019436,-1.93971916,0.15009801,-0.16826569,0.20329956,-0.26127480,0.01536536,-0.01507566,0.11472269,-0.18349412,0.02579732,-0.04152697,0.21649235,-0.33322265
-4.80540270,2.30941235,-2.73235537,0.36107642,-0.54236004,1.63905320,-1.87431145,0.15884609,-0.16080007,0.21361676,-0.24691407,0.01505450,-0.01475526,0.11926594,-0.17575514,0.02657627,-0.03984841,0.22073803,-0.31842866
-4.79939970,2.33628235,-2.62789180,0.36758376,-0.51616181,1.64331066,-1.80915641,0.16859376,-0.15397656,0.22542215,-0.23277977,0.01468271,-0.01435357,0.12463979,-0.16847168,0.02753854,-0.03816753,0.22558884,-0.30357527
-4.79339670,2.37148791,-2.52625364,0.37476044,-0.49084210,1.65320663,-1.74553612,0.17924947,-0.14788756,0.23863030,-0.21908844,0.01425807,-0.01387887,0.13077806,-0.16175777,0.02867427,-0.03651165,0.23105029,-0.28890531
-4.78739370,2.41494362,-2.42929571,0.38260103,-0.46675083,1.66883692,-1.68470956,0.19070208,-0.14262214,0.25312832,-0.20604404,0.01378904,-0.01334063,0.13759608,-0.15572277,0.02996988,-0.03490933,0.23711590,-0.27465429
-4.78139070,2.46635101,-2.33878629,0.39108022,-0.44420599,1.69014540,-1.62788285,0.20282194,-0.13826399,0.26877715,-0.19383426,0.01328416,-0.01274930,0.14499188,-0.15046816,0.03140829,-0.03338968,0.24376562,-0.26104620
-4.77538769,2.52519806,-2.25636618,0.40015058,-0.42348806,1.71692155,-1.57618046,0.21546267,-0.13488939,0.28541374,-0.18262740,0.01275184,-0.01211592,0.15284806,-0.14608442,0.03296923,-0.03198157,0.25096478,-0.24828962
