energy_ev,total_up,Ag_p_up,Ag_d_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.21460730,1.03941543,0.70690454,0.04838448,0.47000906,0.03062908,0.01181675,0.13183905,0.06502872,0.39592139
3.22061031,1.06533504,0.72421505,0.04933679,0.48020850,0.03140158,0.01200054,0.13637246,0.06691096,0.40531936
3.22661331,1.08507671,0.73732723,0.04997561,0.48744214,0.03199664,0.01210418,0.14024604,0.06842847,0.41232393
3.23261631,1.09839650,0.74609393,0.05029306,0.49161389,0.03240843,0.01212698,0.14341041,0.06956052,0.41685194
3.23861931,1.10519289,0.75046885,0.05028872,0.49269577,0.03263559,0.01207036,0.14582997,0.07029411,0.41887661
3.24462231,1.10551235,0.75051038,0.04996974,0.49072970,0.03268141,0.01193785,0.14748418,0.07062438,0.41842943
3.25062531,1.09955020,0.74638230,0.04935075,0.48582713,0.03255386,0.01173508,0.14836825,0.07055486,0.41560025
3.25662831,1.08764710,0.73835132,0.04845353,0.47816650,0.03226551,0.01146964,0.14849352,0.07009736,0.41053559
3.26263132,1.07028108,0.72678167,0.04730643,0.46798863,0.03183332,0.01115097,0.14788736,0.06927174,0.40343520
3.26863432,1.04805568,0.71212671,0.04594361,0.45559037,0.03127824,0.01079010,0.14659265,0.06810537,0.39454709
3.27463732,1.02168461,0.69491829,0.04440411,0.44131673,0.03062478,0.01039942,0.14466686,0.06663249,0.38416109
3.28064032,0.99197340,0.67575381,0.04273078,0.42555176,0.02990043,0.00999237,0.14218074,0.06489332,0.37260137
3.28664332,0.95979891,0.65528176,0.04096910,0.40870873,0.02913498,0.00958312,0.13921666,0.06293310,0.36021798
3.29264632,0.92608717,0.63418595,0.03916600,0.39121976,0.02835979,0.00918627,0.13586664,0.06080102,0.34737778
3.29864932,0.89179029,0.61316895,0.03736861,0.37352541,0.02760705,0.00881646,0.13223014,0.05854908,0.33445508
3.30465233,0.85786308,0.59293526,0.03562305,0.35606445,0.02690891,0.00848811,0.12841159,0.05623097,0.32182207
3.31065533,0.82523993,0.57417434,0.03397332,0.33926413,0.02629669,0.00821506,0.12451789,0.05390085,0.30983946
3.31665833,0.79481253,0.55754417,0.03246019,0.32353119,0.02580005,0.00801031,0.12065564,0.05161227,0.29884742
3.32266133,0.76740876,0.54365539,0.03112026,0.30924373,0.02544615,0.00788571,0.11692848,0.04941709,0.28915708
3.32866433,0.74377330,0.53305646,0.02998513,0.29674405,0.02525889,0.00785177,0.11343440,0.04736447,0.28104266
3.33466733,0.72455024,0.52622008,0.02908066,0.28633263,0.02525821,0.00791739,0.11026313,0.04549991,0.27473455
3.34067034,0.71026800,0.52353104,0.02842645,0.27826316,0.02545939,0.00808974,0.10749374,0.04386449,0.27041330
3.34667334,0.70132688,0.52527590,0.02803538,0.27273869,0.02587252,0.00837407,0.10519249,0.04249405,0.26820475
3.35267634,0.69798945,0.53163451,0.02791340,0.26990881,0.02650202,0.00877358,0.10341092,0.04141864,0.26817640
3.35867934,0.70037410,0.54267386,0.02805940,0.26986797,0.02734635,0.00928939,0.10218443,0.04066199,0.27033515
3.36468234,0.70845192,0.55834426,0.02846528,0.27265469,0.02839776,0.00992041,0.10153125,0.04024110,0.27462649
3.37068534,0.72204707,0.57847819,0.02911621,0.27825182,0.02964235,0.01066338,0.10145195,0.04016601,0.28093521
3.37668834,0.74084086,0.60279193,0.02999098,0.28658767,0.03106016,0.01151282,0.10192949,0.04043960,0.28908777
3.38269135,0.76437948,0.63089014,0.03106257,0.29753803,0.03262558,0.01246113,0.10292986,0.04105762,0.29885630
3.38869435,0.79208550,0.66227336,0.03229883,0.31092909,0.03430782,0.01349866,0.10440337,0.04200877,0.30996418
3.39469735,0.82327284,0.69634846,0.03366337,0.32654107,0.03607170,0.01461378,0.10628636,0.04327492,0.32209328
3.40070035,0.85716508,0.73244190,0.03511651,0.34411272,0.03787850,0.01579313,0.10850365,0.04483150,0.33489251
3.40670335,0.89291654,0.76981550,0.03661635,0.36334644,0.03968704,0.01702173,0.11097125,0.04664790,0.34798772
3.41270635,0.92963575,0.80768440,0.03811994,0.38391406,0.04145484,0.01828326,0.11359953,0.04868811,0.36099249
3.41870935,0.96641045,0.84523662,0.03958450,0.40546314,0.04313942,0.01956030,0.11629665,0.05091136,0.37351954
3.42471236,1.00233342,0.88165387,0.04096862,0.42762374,0.04469955,0.02083465,0.11897197,0.05327290,0.38519246
3.43071536,1.03652814,0.91613265,0.04223346,0.45001542,0.04609659,0.02208764,0.12153955,0.05572488,0.39565718
3.43671836,1.06817351,0.94790517,0.04334384,0.47225445,0.04729570,0.02330047,0.12392131,0.05821718,0.40459286
3.44272136,1.09652647,0.97625923,0.04426925,0.49396098,0.04826697,0.02445456,0.12604992,0.06069848,0.41172170
3.44872436,1.12094181,1.00055646,0.04498466,0.51476613,0.04898636,0.02553189,0.12787113,0.06311716,0.41681727
3.45472736,1.14088826,1.02024818,0.04547120,0.53431869,0.04943642,0.02651539,0.12934549,0.06542235,0.41971097
3.46073037,1.15596038,1.03488836,0.04571655,0.55229139,0.04960683,0.02738924,0.13044935,0.06756489,0.42029639
3.46673337,1.16588560,1.04414339,0.04571515,0.56838657,0.04949458,0.02813919,0.13117513,0.06949835,0.41853133
3.47273637,1.17052643,1.04779808,0.04546810,0.58234118,0.04910397,0.02875287,0.13153076,0.07117990,0.41443738
3.47873937,1.16987761,1.04575814,0.04498290,0.59393083,0.04844622,0.02922002,0.13153838,0.07257120,0.40809721
3.48474237,1.16405871,1.03804892,0.04427291,0.60297311,0.04753890,0.02953268,0.13123239,0.07363915,0.39964953
3.49074537,1.15330243,1.02481064,0.04335661,0.60932981,0.04640516,0.02968539,0.13065692,0.07435657,0.38928216
3.49674837,1.13793943,1.00629066,0.04225674,0.61290830,0.04507267,0.02967527,0.12986281,0.07470273,0.37722350
3.50275138,1.11838053,0.98283290,0.04099929,0.61366181,0.04357252,0.02950207,0.12890443,0.07466379,0.36373275
3.50875438,1.09509708,0.95486530,0.03961242,0.61158889,0.04193796,0.02916818,0.12783632,0.07423301,0.34908949
3.51475738,1.06860067,0.92288567,0.03812540,0.60673190,0.04020323,0.02867855,0.12671005,0.07341089,0.33358308
3.52076038,1.03942311,0.88744665,0.03656753,0.59917469,0.03840231,0.02804056,0.12557123,0.07220506,0.31750230
3.52676338,1.00809747,0.84914035,0.03496719,0.58903957,0.03656786,0.02726388,0.12445706,0.07063010,0.30112579
3.53276638,0.97514132,0.80858328,0.03335101,0.57648367,0.03473021,0.02636023,0.12339447,0.06870707,0.28471362
3.53876938,0.94104240,0.76640192,0.03174312,0.56169473,0.03291661,0.02534310,0.12239884,0.06646300,0.26850037
3.54477239,0.90624760,0.72321950,0.03016466,0.54488655,0.03115063,0.02422749,0.12147357,0.06393019,0.25268982
3.55077539,0.87115524,0.67964418,0.02863345,0.52629427,0.02945181,0.02302953,0.12061032,0.06114538,0.23745155
3.55677839,0.83611084,0.63625887,0.02716384,0.50616940,0.02783549,0.02176618,0.11978996,0.05814886,0.22291932
3.56278139,0.80140619,0.59361275,0.02576673,0.48477503,0.02631286,0.02045483,0.11898422,0.05498351,0.20919119
3.56878439,0.76728151,0.55221462,0.02444975,0.46238112,0.02489121,0.01911302,0.11815779,0.05169376,0.19633119
3.57478739,0.73393001,0.51252784,0.02321758,0.43926007,0.02357432,0.01775802,0.11727083,0.04832466,0.18437245
3.58079040,0.70150459,0.47496687,0.02207240,0.41568273,0.02236293,0.01640660,0.11628173,0.04492088,0.17332120
3.58679340,0.67012576,0.43989515,0.02101434,0.39191481,0.02125539,0.01507471,0.11514989,0.04152582,0.16316160
3.59279640,0.63989029,0.40762415,0.02004201,0.36821383,0.02024818,0.01377726,0.11383841,0.03818086,0.15386097
3.59879940,0.61087984,0.37841336,0.01915304,0.34482665,0.01933661,0.01252794,0.11231648,0.03492467,0.14537499
3.60480240,0.58316910,0.35247100,0.01834451,0.32198752,0.01851536,0.01133908,0.11056142,0.03179265,0.13765281
3.61080540,0.55683278,0.32995528,0.01761345,0.29991672,0.01777898,0.01022159,0.10856019,0.02881659,0.13064153
3.61680840,0.53195119,0.31097595,0.01695709,0.27881964,0.01712232,0.00918494,0.10631031,0.02602441,0.12429016
3.62281141,0.50861410,0.29559613,0.01637322,0.25888640,0.01654086,0.00823716,0.10382024,0.02344005,0.11855270
3.62881441,0.48692270,0.28383424,0.01586028,0.24029169,0.01603089,0.00738494,0.10110905,0.02108349,0.11339031
3.63481741,0.46698968,0.27566594,0.01541745,0.22319505,0.01558959,0.00663374,0.09820567,0.01897094,0.10877265
3.64082041,0.44893760,0.27102612,0.01504459,0.20774115,0.01521508,0.00598793,0.09514755,0.01711498,0.10467832
3.64682341,0.43289564,0.26981091,0.01474220,0.19406033,0.01490627,0.00545094,0.09197895,0.01552489,0.10109454
3.65282641,0.41899509,0.27187975,0.01451118,0.18226898,0.01466271,0.00502545,0.08874904,0.01420695,0.09801613
3.65882941,0.40736394,0.27705752,0.01435265,0.17246996,0.01448435,0.00471356,0.08550974,0.01316471,0.09544403
3.66483242,0.39812082,0.28513687,0.01426770,0.16475281,0.01437133,0.00451699,0.08231359,0.01239934,0.09338340
3.67083542,0.39136887,0.29588073,0.01425711,0.15919382,0.01432368,0.00443718,0.07921177,0.01190983,0.09184154
3.67683842,0.38718966,0.30902504,0.01432114,0.15585591,0.01434107,0.00447549,0.07625225,0.01169318,0.09082573
3.68284142,0.38563774,0.32428182,0.01445927,0.15478837,0.01442261,0.00463329,0.07347825,0.01174454,0.09034115
3.68884442,0.38673583,0.34134256,0.01467002,0.15602639,0.01456663,0.00491209,0.07092709,0.01205723,0.09038900
3.69484742,0.39047117,0.35988186,0.01495083,0.15959059,0.01477059,0.00531355,0.06862941,0.01262274,0.09096488
3.70085043,0.39679299,0.37956145,0.01529790,0.16548648,0.01503093,0.00583963,0.06660879,0.01343068,0.09205753
3.70685343,0.40561123,0.40003442,0.01570622,0.17370408,0.01534311,0.00649254,0.06488176,0.01446863,0.09364797
3.71285643,0.41679670,0.42094973,0.01616954,0.18421762,0.01570161,0.00727481,0.06345820,0.01572204,0.09570903
3.71885943,0.43018255,0.44195687,0.01668043,0.19698549,0.01610001,0.00818926,0.06234203,0.01717413,0.09820531
3.72486243,0.44556703,0.46271064,0.01723044,0.21195060,0.01653113,0.00923901,0.06153209,0.01880576,0.10109353
3.73086543,0.46271746,0.48287599,0.01781022,0.22904101,0.01698720,0.01042747,0.06102329,0.02059548,0.10432323
3.73686843,0.48137531,0.50213288,0.01840972,0.24817091,0.01746003,0.01175827,0.06080772,0.02251953,0.10783781
3.74287144,0.50126215,0.52018107,0.01901842,0.26924207,0.01794123,0.01323521,0.06087586,0.02455203,0.11157579
3.74887444,0.52208635,0.53674478,0.01962557,0.29214548,0.01842246,0.01486221,0.06121767,0.02666522,0.11547234
3.75487744,0.54355032,0.55157728,0.02022046,0.31676324,0.01889559,0.01664316,0.06182356,0.02882988,0.11946090
3.76088044,0.56535798,0.56446518,0.02079266,0.34297050,0.01935294,0.01858182,0.06268517,0.03101579,0.12347489
3.76688344,0.58722228,0.57523255,0.02133229,0.37063733,0.01978747,0.02068157,0.06379598,0.03319234,0.12744945
3.77288644,0.60887256,0.58374473,0.02183027,0.39963039,0.02019295,0.02294523,0.06515153,0.03532920,0.13132314
3.77888944,0.63006139,0.58991178,0.02227851,0.42981409,0.02056407,0.02537471,0.06674960,0.03739704,0.13503949
3.78489245,0.65057073,0.59369149,0.02267016,0.46105135,0.02089658,0.02797070,0.06858991,0.03936829,0.13854846
3.79089545,0.67021719,0.59509191,0.02299975,0.49320353,0.02118733,0.03073222,0.07067383,0.04121790,0.14180761
3.79689845,0.68885623,0.59417328,0.02326328,0.52612985,0.02143431,0.03365625,0.07300368,0.04292398,0.14478309
3.80290145,0.70638509,0.59104926,0.02345838,0.55968602,0.02163664,0.03673720,0.07558212,0.04446848,0.14745029
3.80890445,0.72274443,0.58588740,0.02358427,0.59372228,0.02179455,0.03996647,0.07841123,0.04583765,0.14979427
3.81490745,0.73791862,0.57890863,0.02364180,0.62808113,0.02190926,0.04333203,0.08149177,0.04702243,0.15180979
3.82091046,0.75193482,0.57038585,0.02363339,0.66259476,0.02198293,0.04681804,0.08482235,0.04801867,0.15350114
3.82691346,0.76486074,0.56064138,0.02356288,0.69708279,0.02201850,0.05040454,0.08839873,0.04882714,0.15488164
3.83291646,0.77680138,0.55004321,0.02343548,0.73135038,0.02201955,0.05406736,0.09221330,0.04945350,0.15597294
3.83891946,0.78789498,0.53900010,0.02325751,0.76518723,0.02199019,0.05777810,0.09625472,0.04990795,0.15680410
3.84492246,0.79830818,0.52795543,0.02303624,0.79836788,0.02193486,0.06150432,0.10050779,0.05020484,0.15741056
3.85092546,0.80823080,0.51737968,0.02277967,0.83065331,0.02185821,0.06521004,0.10495356,0.05036216,0.15783297
3.85692846,0.81787030,0.50776188,0.02249631,0.86179448,0.02176494,0.06885629,0.10956969,0.05040085,0.15811605
3.86293147,0.82744629,0.49959968,0.02219490,0.89153742,0.02165970,0.07240199,0.11433097,0.05034414,0.15830737
3.86893447,0.83718489,0.49338856,0.02188422,0.91963025,0.02154700,0.07580503,0.11921003,0.05021676,0.15845631
3.87493747,0.84731341,0.48960994,0.02157287,0.94583166,0.02143109,0.07902340,0.12417824,0.05004420,0.15861291
3.88094047,0.85805500,0.48871865,0.02126903,0.96992062,0.02131591,0.08201655,0.12920650,0.04985190,0.15882701
3.88694347,0.86962359,0.49112982,0.02098033,0.99170687,0.02120509,0.08474674,0.13426615,0.04966458,0.15914731
3.89294647,0.88221879,0.49720560,0.02071363,1.01104155,0.02110184,0.08718039,0.13932974,0.04950550,0.15962067
3.89894947,0.89602087,0.50724188,0.02047490,1.02782730,0.02100903,0.08928934,0.14437154,0.04939584,0.16029130
3.90495248,0.91118561,0.52145553,0.02026910,1.04202722,0.02092909,0.09105197,0.14936798,0.04935416,0.16120016
3.91095548,0.92783910,0.53997255,0.02010009,1.05367194,0.02086407,0.09245408,0.15429770,0.04939590,0.16238426
3.91695848,0.94607242,0.56281756,0.01997052,1.06286416,0.02081559,0.09348952,0.15914134,0.04953297,0.16387600
3.92296148,0.96593634,0.58990522,0.01988180,1.06978028,0.02078482,0.09416049,0.16388106,0.04977343,0.16570248
3.92896448,0.98743604,0.62103394,0.01983404,1.07466859,0.02077246,0.09447747,0.16849983,0.05012129,0.16788475
3.93496748,1.01052631,0.65588257,0.01982603,1.07784397,0.02077871,0.09445885,0.17298045,0.05057632,0.17043707
3.94097049,1.03510723,0.69401032,0.01985525,1.07967910,0.02080319,0.09413021,0.17730449,0.05113408,0.17336615
3.94697349,1.06102095,0.73486045,0.01991790,1.08059234,0.02084495,0.09352326,0.18145124,0.05178593,0.17667039
3.95297649,1.08804973,0.77776786,0.02000896,1.08103276,0.02090237,0.09267458,0.18539668,0.05251928,0.18033918
3.95897949,1.11591556,0.82197080,0.02012223,1.08146289,0.02097317,0.09162410,0.18911263,0.05331786,0.18435238
3.96498249,1.14428195,0.86662650,0.02025051,1.08233989,0.02105433,0.09041358,0.19256622,0.05416216,0.18867983
3.97098549,1.17275772,0.91083070,0.02038573,1.08409603,0.02114215,0.08908489,0.19571961,0.05502998,0.19328121
3.97698849,1.20090323,0.95364033,0.02051913,1.08711930,0.02123225,0.08767847,0.19853030,0.05589712,0.19810601
3.98299150,1.22823889,0.99409901,0.02064147,1.09173509,0.02131963,0.08623183,0.20095166,0.05673814,0.20309394
3.98899450,1.25425582,1.03126424,0.02074331,1.09818981,0.02139875,0.08477823,0.20293404,0.05752722,0.20817548
3.99499750,1.27842842,1.06423549,0.02081526,1.10663715,0.02146366,0.08334563,0.20442621,0.05823909,0.21327288
4.00100050,1.30022835,1.09218207,0.02084826,1.11712780,0.02150815,0.08195586,0.20537717,0.05885000,0.21830139
4.00700350,1.31913947,1.11436951,0.02083388,1.12960303,0.02152593,0.08062418,0.20573812,0.05933870,0.22317077
4.01300650,1.33467312,1.13018348,0.02076457,1.14389253,0.02151077,0.07935903,0.20546462,0.05968731,0.22778709
4.01900950,1.34638306,1.13915005,0.02063395,1.15971683,0.02145676,0.07816218,0.20451869,0.05988222,0.23205463
4.02501251,1.35387951,1.14095151,0.02043699,1.17669409,0.02135847,0.07702914,0.20287082,0.05991480,0.23587803
4.03101551,1.35684165,1.13543686,0.02017026,1.19435132,0.02121115,0.07594978,0.20050171,0.05978197,0.23916447
4.03701851,1.35502806,1.12262661,0.01983196,1.21213957,0.02101087,0.07490922,0.19740362,0.05948665,0.24182580
4.04302151,1.34828478,1.10271170,0.01942209,1.22945260,0.02075468,0.07388887,0.19358135,0.05903790,0.24378073
4.04902451,1.33655067,1.07604649,0.01894241,1.24564846,0.02044075,0.07286755,0.18905269,0.05845097,0.24495689
4.05502751,1.31985992,1.04313629,0.01839642,1.26007308,0.02006838,0.07182271,0.18384837,0.05774702,0.24529268
4.06103052,1.29834180,1.00462012,0.01778923,1.27208518,0.01963809,0.07073167,0.17801151,0.05695270,0.24473895
4.06703352,1.27221765,0.96124930,0.01712745,1.28108138,0.01915162,0.06957280,0.17159660,0.05609949,0.24326046
4.07303652,1.24179551,0.91386319,0.01641897,1.28652069,0.01861186,0.06832659,0.16466807,0.05522285,0.24083702
4.07903952,1.20746251,0.86336300,0.01567274,1.28794726,0.01802283,0.06697667,0.15729853,0.05436121,0.23746428
4.08504252,1.16967563,0.81068478,0.01489853,1.28501060,0.01738953,0.06551060,0.14956683,0.05355491,0.23315425
4.09104552,1.12895088,0.75677297,0.01410665,1.27748226,0.01671788,0.06392055,0.14155594,0.05284492,0.22793535
4.09704852,1.08585162,0.70255519,0.01330774,1.26526829,0.01601455,0.06220372,0.13335078,0.05227164,0.22185216
4.10305153,1.04097621,0.64891941,0.01251245,1.24841692,0.01528682,0.06036254,0.12503619,0.05187362,0.21496472
4.10905453,0.99494523,0.59669408,0.01173127,1.22712095,0.01454239,0.05840474,0.11669494,0.05168634,0.20734743
4.11505753,0.94838882,0.54663171,0.01097428,1.20171462,0.01378928,0.05634313,0.10840602,0.05174104,0.19908764
4.12106053,0.90193403,0.49939616,0.01025095,1.17266511,0.01303557,0.05419517,0.10024315,0.05206368,0.19028381
4.12706353,0.85619271,0.45555375,0.00957003,1.14055873,0.01228933,0.05198243,0.09227358,0.05267401,0.18104334
4.13306653,0.81174982,0.41556792,0.00893933,1.10608236,0.01155839,0.04972983,0.08455712,0.05358483,0.17148022
4.13906953,0.76915247,0.37979726,0.00836569,1.07000075,0.01085022,0.04746476,0.07714562,0.05480138,0.16171240
4.14507254,0.72889970,0.34849650,0.00785484,1.03313056,0.01017177,0.04521613,0.07008251,0.05632101,0.15185906
4.15107554,0.69143326,0.32181978,0.00741135,0.99631210,0.00952935,0.04301334,0.06340277,0.05813298,0.14203780
4.15707854,0.65712930,0.29982592,0.00703858,0.96037987,0.00892848,0.04088524,0.05713301,0.06021855,0.13236190
4.16308154,0.62629135,0.28248499,0.00673864,0.92613309,0.00837383,0.03885913,0.05129181,0.06255116,0.12293774
4.16908454,0.59914452,0.26968578,0.00651237,0.89430730,0.00786907,0.03695976,0.04589013,0.06509700,0.11386233
4.17508754,0.57583125,0.26124376,0.00635932,0.86554817,0.00741688,0.03520853,0.04093191,0.06781560,0.10522128
4.18109055,0.55640860,0.25690926,0.00627778,0.84038866,0.00701882,0.03362269,0.03641471,0.07066069,0.09708701
4.18709355,0.54084744,0.25637555,0.00626480,0.81923021,0.00667536,0.03221482,0.03233043,0.07358123,0.08951748
4.19309655,0.52903341,0.25928691,0.00631622,0.80232893,0.00638588,0.03099236,0.02866605,0.07652247,0.08255532
4.19909955,0.52077002,0.26524644,0.00642671,0.78978706,0.00614867,0.02995747,0.02540438,0.07942723,0.07622746
4.20510255,0.51578371,0.27382390,0.00658991,0.78155032,0.00596099,0.02910694,0.02252487,0.08223720,0.07054531
4.21110555,0.51373106,0.28456344,0.00679851,0.77741097,0.00581919,0.02843240,0.02000433,0.08489422,0.06550529
4.21710855,0.51420793,0.29699162,0.00704435,0.77701658,0.00571878,0.02792064,0.01781771,0.08734170,0.06108994
4.22311156,0.51676048,0.31062556,0.00731868,0.77988421,0.00565456,0.02755418,0.01593882,0.08952584,0.05726931
4.22911456,0.52089782,0.32498160,0.00761226,0.78541926,0.00562083,0.02731190,0.01434102,0.09139698,0.05400271
4.23511756,0.52610606,0.33958424,0.00791564,0.79293842,0.00561147,0.02716985,0.01299793,0.09291066,0.05124077
4.24112056,0.53186323,0.35397569,0.00821941,0.80169574,0.00562022,0.02710212,0.01188404,0.09402875,0.04892757
4.24712356,0.53765484,0.36772561,0.00851439,0.81091084,0.00564080,0.02708181,0.01097538,0.09472030,0.04700296
4.25312656,0.54298955,0.38044120,0.00879199,0.81979810,0.00566713,0.02708198,0.01025000,0.09496230,0.04540485
4.25912956,0.54741437,0.39177726,0.00904442,0.82759584,0.00569352,0.02707659,0.00968860,0.09474026,0.04407142
4.26513257,0.55052899,0.40144604,0.00926496,0.83359431,0.00571487,0.02704140,0.00927496,0.09404856,0.04294324
4.27113557,0.55199873,0.40922666,0.00944820,0.83716136,0.00572676,0.02695483,0.00899635,0.09289064,0.04196509
4.27713857,0.55156564,0.41497363,0.00959026,0.83776511,0.00572567,0.02679868,0.00884396,0.09127898,0.04108765
4.28314157,0.54905733,0.41862434,0.00968897,0.83499247,0.00570901,0.02655871,0.00881311,0.08923489,0.04026875
4.28914457,0.54439333,0.42020522,0.00974395,0.82856331,0.00567528,0.02622509,0.00890356,0.08678808,0.03947442
4.29514757,0.53758864,0.41983622,0.00975671,0.81833943,0.00562404,0.02579275,0.00911957,0.08397610,0.03867948
4.30115058,0.52875432,0.41773351,0.00973069,0.80432850,0.00555595,0.02526147,0.00946997,0.08084356,0.03786788
4.30715358,0.51809533,0.41421021,0.00967115,0.78668274,0.00547274,0.02463590,0.00996810,0.07744127,0.03703256
4.31315658,0.50590540,0.40967516,0.00958507,0.76569271,0.00537713,0.02392539,0.01063164,0.07382521,0.03617516
4.31915958,0.49255939,0.40462940,0.00948103,0.74177651,0.00527275,0.02314369,0.01148229,0.07005542,0.03530528
4.32516258,0.47850315,0.39966072,0.00936892,0.71546506,0.00516399,0.02230854,0.01254536,0.06619488,0.03443960
4.33116558,0.46424148,0.39543601,0.00925969,0.68738408,0.00505586,0.02144114,0.01384923,0.06230827,0.03360070
4.33716858,0.45032439,0.39269153,0.00916503,0.65823360,0.00495381,0.02056555,0.01542465,0.05846079,0.03281579
4.34317159,0.43733209,0.39222114,0.00909705,0.62876578,0.00486354,0.01970803,0.01730394,0.05471699,0.03211531
4.34917459,0.42585924,0.39486258,0.00906784,0.59976181,0.00479083,0.01889632,0.01952000,0.05113957,0.03153144
4.35517759,0.41649876,0.40148175,0.00908918,0.57200880,0.00474129,0.01815895,0.02210531,0.04778837,0.03109668
4.36118059,0.40982572,0.41295504,0.00917211,0.54627719,0.00472023,0.01752447,0.02509072,0.04471932,0.03084240
4.36718359,0.40638148,0.43014993,0.00932655,0.52329938,0.00473246,0.01702072,0.02850424,0.04198353,0.03079756
4.37318659,0.40665872,0.45390384,0.00956105,0.50375004,0.00478209,0.01667419,0.03236975,0.03962647,0.03098750
4.37918959,0.41108738,0.48500143,0.00988236,0.48822852,0.00487246,0.01650924,0.03670568,0.03768721,0.03143294
4.38519260,0.42002198,0.52415082,0.01029528,0.47724363,0.00500598,0.01654754,0.04152381,0.03619781,0.03214916
4.39119560,0.43373043,0.57195889,0.01080241,0.47120093,0.00518404,0.01680745,0.04682806,0.03518278,0.03314543
4.39719860,0.45238481,0.62890643,0.01140396,0.47039272,0.00540702,0.01730341,0.05261345,0.03465860,0.03442463
4.40320160,0.47605397,0.69532375,0.01209774,0.47499077,0.00567420,0.01804555,0.05886528,0.03463341,0.03598316
4.40920460,0.50469859,0.77136769,0.01287909,0.48504177,0.00598386,0.01903917,0.06555851,0.03510678,0.03781111
4.41520760,0.53816857,0.85700100,0.01374098,0.50046558,0.00633326,0.02028446,0.07265751,0.03606957,0.03989256
4.42121061,0.57620313,0.95197513,0.01467411,0.52105620,0.00671879,0.02177622,0.08011602,0.03750396,0.04220624
4.42721361,0.61843371,1.05581785,0.01566712,0.54648558,0.00713605,0.02350369,0.08787767,0.03938360,0.04472632
4.43321661,0.66438975,1.16782643,0.01670688,0.57631004,0.00758005,0.02545059,0.09587670,0.04167390,0.04742335
4.43921961,0.71350751,1.28706791,0.01777878,0.60997954,0.00804531,0.02759517,0.10403922,0.04433256,0.05026536
4.44522261,0.76514174,1.41238689,0.01886716,0.64684943,0.00852612,0.02991050,0.11228477,0.04731023,0.05321906
4.45122561,0.81858019,1.54242171,0.01995574,0.68619492,0.00901669,0.03236488,0.12052824,0.05055140,0.05625103
4.45722861,0.87306066,1.67562919,0.02102800,0.72722765,0.00951134,0.03492244,0.12868212,0.05399548,0.05932890
4.46323162,0.92779011,1.81031768,0.02206777,0.76911453,0.01000474,0.03754381,0.13665889,0.05757805,0.06242253
4.46923462,0.98196546,1.94468783,0.02305956,0.81099808,0.01049204,0.04018705,0.14437355,0.06123232,0.06550491
4.47523762,1.03479530,2.07687991,0.02398914,0.85201805,0.01096902,0.04280860,0.15174621,0.06489070,0.06855307
4.48124062,1.08552180,2.20502622,0.02484383,0.89133358,0.01143224,0.04536439,0.15870446,0.06848650,0.07154858
4.48724362,1.13344196,2.32730629,0.02561293,0.92814523,0.01187909,0.04781096,0.16518565,0.07195558,0.07447794
4.49324662,1.17792736,2.44200291,0.02628797,0.96171624,0.01230784,0.05010660,0.17113873,0.07523810,0.07733258
4.49924962,1.21844149,2.54755614,0.02686291,0.99139207,0.01271764,0.05221248,0.17652567,0.07828005,0.08010864
4.50525263,1.25455382,2.64261291,0.02733424,1.01661759,0.01310844,0.05409370,0.18132242,0.08103474,0.08280638
4.51125563,1.28595004,2.72606958,0.02770101,1.03695108,0.01348090,0.05572017,0.18551917,0.08346393,0.08542941
4.51725863,1.31243773,2.79710535,0.02796473,1.05207458,0.01383628,0.05706737,0.18912010,0.08553877,0.08798365
4.52326163,1.33394730,2.85520452,0.02812920,1.06179995,0.01417621,0.05811689,0.19214242,0.08724031,0.09047609
4.52926463,1.35052794,2.90016647,0.02820020,1.06607046,0.01450254,0.05885676,0.19461492,0.08855973,0.09291351
4.53526763,1.36233894,2.93210270,0.02818519,1.06495779,0.01481707,0.05928155,0.19657594,0.08949809,0.09530115
4.54127064,1.36963654,2.95142088,0.02809291,1.05865464,0.01512141,0.05939220,0.19807092,0.09006571,0.09764141
4.54727364,1.37275723,2.95879684,0.02793292,1.04746319,0.01541669,0.05919571,0.19914974,0.09028125,0.09993277
4.55327664,1.37209818,2.95513598,0.02771518,1.03178018,0.01570347,0.05870452,0.19986383,0.09017043,0.10216888
4.55927964,1.36809595,2.94152613,0.02744960,1.01207912,0.01598149,0.05793587,0.20026333,0.08976448,0.10433802
4.56528264,1.36120464,2.91918447,0.02714561,0.98889076,0.01624967,0.05691095,0.20039445,0.08909847,0.10642288
4.57128564,1.35187458,2.88940153,0.02681187,0.96278265,0.01650600,0.05565398,0.20029709,0.08820954,0.10840083
4.57728864,1.34053282,2.85348518,0.02645592,0.93433884,0.01674759,0.05419136,0.20000300,0.08713515,0.11024450
4.58329165,1.32756649,2.81270779,0.02608402,0.90414066,0.01697073,0.05255075,0.19953442,0.08591137,0.11192294
4.58929465,1.31330979,2.76825934,0.02570102,0.87274952,0.01717103,0.05076027,0.19890346,0.08457146,0.11340310
4.59529765,1.29803545,2.72120879,0.02531037,0.84069249,0.01734363,0.04884782,0.19811207,0.08314460,0.11465169
4.60130065,1.28195102,2.67247581,0.02491421,0.80845108,0.01748342,0.04684049,0.19715281,0.08165498,0.11563730
