energy_ev,total_up,Cr_p_up,Cr_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-0.10505253,2.44812436,0.64927001,1.33993736,0.26261987,0.34286067,0.05487828,0.26306533,0.01910396,0.22948765
-0.09904952,2.43266878,0.65474972,1.33900416,0.25262118,0.33803622,0.05525580,0.25436226,0.01916058,0.23114390
-0.09304652,2.41549964,0.65893870,1.33740351,0.24303406,0.33264775,0.05547769,0.24567057,0.01918951,0.23285410
-0.08704352,2.39660215,0.66185701,1.33515822,0.23387975,0.32667293,0.05552105,0.23702885,0.01918825,0.23460456
-0.08104052,2.37604655,0.66356473,1.33231279,0.22519103,0.32011162,0.05536847,0.22848468,0.01915461,0.23639112
-0.07503752,2.35399120,0.66416120,1.32893412,0.21701362,0.31298655,0.05500847,0.22009480,0.01908662,0.23822010
-0.06903452,2.33068179,0.66378274,1.32511091,0.20940679,0.30534300,0.05443568,0.21192491,0.01898256,0.24010876
-0.06303152,2.30644660,0.66259868,1.32095211,0.20244341,0.29724766,0.05365075,0.20404914,0.01884091,0.24208507
-0.05702851,2.28168823,0.66080614,1.31658432,0.19620916,0.28878667,0.05266001,0.19654907,0.01866042,0.24418707
-0.05102551,2.25687205,0.65862356,1.31214844,0.19080104,0.28006291,0.05147494,0.18951240,0.01844004,0.24646167
-0.04502251,2.23251189,0.65628325,1.30779569,0.18632526,0.27119264,0.05011142,0.18303124,0.01817904,0.24896293
-0.03901951,2.20915386,0.65402329,1.30368309,0.18289441,0.26230173,0.04858899,0.17720013,0.01787703,0.25175010
-0.03301651,2.18735868,0.65207909,1.29996885,0.18062422,0.25352154,0.04692987,0.17211374,0.01753400,0.25488521
-0.02701351,2.16768358,0.65067488,1.29680758,0.17962992,0.24498477,0.04515813,0.16786443,0.01715038,0.25843052
-0.02101051,2.15066431,0.65001545,1.29434571,0.18002235,0.23682128,0.04329878,0.16453980,0.01672714,0.26244588
-0.01500750,2.13679802,0.65027848,1.29271714,0.18190402,0.22915426,0.04137698,0.16222008,0.01626579,0.26698597
-0.00900450,2.12652769,0.65160783,1.29203942,0.18536522,0.22209674,0.03941732,0.16097581,0.01576846,0.27209772
-0.00300150,2.12022869,0.65410776,1.29241045,0.19048035,0.21574858,0.03744325,0.16086561,0.01523790,0.27781779
0.00300150,2.11819777,0.65783873,1.29390599,0.19730462,0.21019420,0.03547662,0.16193420,0.01467750,0.28417038
0.00900450,2.12064514,0.66281454,1.29657798,0.20587128,0.20550082,0.03353735,0.16421087,0.01409127,0.29116532
0.01500750,2.12768959,0.66900122,1.30045378,0.21618931,0.20171753,0.03164323,0.16770832,0.01348385,0.29879658
0.02101051,2.13935710,0.67631769,1.30553653,0.22824204,0.19887498,0.02980986,0.17242192,0.01286037,0.30704117
0.02701351,2.15558278,0.68463813,1.31180659,0.24198627,0.19698570,0.02805059,0.17832951,0.01222648,0.31585869
0.03301651,2.17621616,0.69379616,1.31922421,0.25735241,0.19604510,0.02637666,0.18539173,0.01158817,0.32519128
0.03901951,2.20102972,0.70359063,1.32773336,0.27424530,0.19603283,0.02479727,0.19355277,0.01095174,0.33496426
0.04502251,2.22973042,0.71379299,1.33726678,0.29254586,0.19691467,0.02331977,0.20274162,0.01032368,0.34508727
0.05102551,2.26197378,0.72415590,1.34775216,0.31211355,0.19864467,0.02194975,0.21287381,0.00971054,0.35545603
0.05702851,2.29738017,0.73442293,1.35911938,0.33278939,0.20116740,0.02069125,0.22385338,0.00911885,0.36595467
0.06303152,2.33555289,0.74433896,1.37130854,0.35439963,0.20442044,0.01954685,0.23557532,0.00855503,0.37645850
0.06903452,2.37609717,0.75366093,1.38427868,0.37675983,0.20833666,0.01851779,0.24792807,0.00802531,0.38683723
0.07503752,2.41863982,0.76216856,1.39801674,0.39967924,0.21284658,0.01760402,0.26079622,0.00753566,0.39695862
0.08104052,2.46284845,0.76967460,1.41254659,0.42296526,0.21788036,0.01680428,0.27406326,0.00709178,0.40669221
0.08704352,2.50844983,0.77603412,1.42793744,0.44642790,0.22336970,0.01611617,0.28761418,0.00669904,0.41591332
0.09304652,2.55524644,0.78115257,1.44431153,0.46988400,0.22924934,0.01553613,0.30133803,0.00636247,0.42450696
0.09904952,2.60313050,0.78499205,1.46185022,0.49316111,0.23545831,0.01505953,0.31513016,0.00608682,0.43237161
0.10505253,2.65209481,0.78757557,1.48079828,0.51610080,0.24194083,0.01468073,0.32889421,0.00587654,0.43942273
0.11105553,2.70223969,0.78898894,1.50146576,0.53856132,0.24864682,0.01439313,0.34254368,0.00573585,0.44559579
0.11705853,2.75377540,0.78938019,1.52422699,0.56041961,0.25553221,0.01418927,0.35600317,0.00566872,0.45084886
0.12306153,2.80701969,0.78895635,1.54951639,0.58157235,0.26255881,0.01406102,0.36920905,0.00567896,0.45516443
0.12906453,2.86239003,0.78797766,1.57782070,0.60193630,0.26969403,0.01399967,0.38210980,0.00577018,0.45855055
0.13506753,2.92039045,0.78674926,1.60966766,0.62144776,0.27691029,0.01399615,0.39466581,0.00594584,0.46104121
0.14107054,2.98159308,0.78561073,1.64561086,0.64006121,0.28418426,0.01404126,0.40684870,0.00620920,0.46269575
0.14707354,3.04661458,0.78492363,1.68621126,0.65774726,0.29149592,0.01412582,0.41864027,0.00656328,0.46359756
0.15307654,3.11608809,0.78505765,1.73201540,0.67448998,0.29882752,0.01424093,0.43003100,0.00701078,0.46385189
0.15907954,3.19063141,0.78637572,1.78353114,0.69028374,0.30616249,0.01437816,0.44101831,0.00755397,0.46358290
0.16508254,3.27081245,0.78921877,1.84120159,0.70512967,0.31348423,0.01452975,0.45160441,0.00819456,0.46293005
0.17108554,3.35711318,0.79389063,1.90537813,0.71903201,0.32077500,0.01468873,0.46179405,0.00893355,0.46204396
0.17708854,3.44989349,0.80064383,1.97629374,0.73199441,0.32801481,0.01484908,0.47159214,0.00977102,0.46108174
0.18309155,3.54935658,0.80966664,2.05403775,0.74401638,0.33518040,0.01500577,0.48100139,0.01070598,0.46020213
0.18909455,3.65551748,0.82107221,2.13853344,0.75509014,0.34224437,0.01515482,0.49001992,0.01173618,0.45956048
0.19509755,3.76817638,0.83489008,2.22951969,0.76519790,0.34917449,0.01529331,0.49863923,0.01285789,0.45930379
0.20110055,3.88689831,0.85106058,2.32653790,0.77430978,0.35593313,0.01541927,0.50684236,0.01406584,0.45956593
0.20710355,4.01100069,0.86943239,2.42892539,0.78238258,0.36247706,0.01553167,0.51460249,0.01535303,0.46046328
0.21310655,4.13954965,0.88976341,2.53581592,0.78935921,0.36875742,0.01563026,0.52188198,0.01671070,0.46209087
0.21910955,4.27136615,0.91172517,2.64614809,0.79516923,0.37471998,0.01571543,0.52863204,0.01812833,0.46451912
0.22511256,4.40504216,0.93491040,2.75868171,0.79973010,0.38030574,0.01578810,0.53479298,0.01959366,0.46779140
0.23111556,4.53896672,0.95884388,2.87202194,0.80294947,0.38545176,0.01584954,0.54029506,0.02109286,0.47192237
0.23711856,4.67136147,0.98299598,2.98465078,0.80472814,0.39009230,0.01590120,0.54506001,0.02261068,0.47689720
0.24312156,4.80032435,1.00679854,3.09496466,0.80496386,0.39416023,0.01594460,0.54900316,0.02413071,0.48267169
0.24912456,4.92388010,1.02966249,3.20131698,0.80355562,0.39758854,0.01598117,0.55203607,0.02563571,0.48917326
0.25512756,5.04003552,1.05099658,3.30206388,0.80040825,0.40031215,0.01601216,0.55406959,0.02710795,0.49630278
0.26113057,5.14683737,1.07022653,3.39561138,0.79543731,0.40226969,0.01603851,0.55501726,0.02852960,0.50393725
0.26713357,5.24243044,1.08681386,3.48046188,0.78857384,0.40340539,0.01606082,0.55479887,0.02988313,0.51193308
0.27313657,5.32511347,1.10027366,3.55525808,0.77976886,0.40367087,0.01607929,0.55334403,0.03115178,0.52013008
0.27913957,5.39339054,1.11019073,3.61882247,0.76899737,0.40302689,0.01609368,0.55059562,0.03231989,0.52835588
0.28514257,5.44601593,1.11623339,3.67019064,0.75626169,0.40144484,0.01610332,0.54651289,0.03337333,0.53643083
0.29114557,5.48203061,1.11816451,3.70863728,0.74159391,0.39890805,0.01610713,0.54107420,0.03429980,0.54417300
0.29714857,5.50078922,1.11584941,3.73369376,0.72505740,0.39541289,0.01610364,0.53427917,0.03508915,0.55140356
0.30315158,5.50197662,1.10926023,3.74515686,0.70674722,0.39096943,0.01609105,0.52615015,0.03573356,0.55795193
0.30915458,5.48561379,1.09847694,3.74308866,0.68678957,0.38560190,0.01606732,0.51673304,0.03622772,0.56366098
0.31515758,5.45205332,1.08368470,3.72780790,0.66534003,0.37934876,0.01603021,0.50609737,0.03656892,0.56839192
0.32116058,5.40196507,1.06516799,3.69987358,0.64258095,0.37226244,0.01597739,0.49433555,0.03675704,0.57202883
0.32716358,5.33631326,1.04330170,3.66006192,0.61871791,0.36440881,0.01590653,0.48156160,0.03679451,0.57448268
0.33316658,5.25632600,1.01853946,3.60933803,0.59397549,0.35586627,0.01581544,0.46790907,0.03668619,0.57569471
0.33916958,5.16345918,0.99139994,3.54882356,0.56859243,0.34672464,0.01570209,0.45352849,0.03643924,0.57563903
0.34517259,5.05935586,0.96245133,3.47976204,0.54281649,0.33708377,0.01556482,0.43858435,0.03606286,0.57432444
0.35117559,4.94580313,0.93229475,3.40348314,0.51689906,0.32705187,0.01540233,0.42325171,0.03556807,0.57179512
0.35717859,4.82468748,0.90154711,3.32136721,0.49108977,0.31674373,0.01521385,0.40771255,0.03496743,0.56813037
0.36318159,4.69795033,0.87082385,3.23481118,0.46563125,0.30627863,0.01499917,0.39215200,0.03427474,0.56344318
0.36918459,4.56754446,0.84072225,3.14519668,0.44075418,0.29577821,0.01475867,0.37675448,0.03350472,0.55787766
0.37518759,4.43539249,0.81180551,3.05386114,0.41667270,0.28536413,0.01449340,0.36169991,0.03267274,0.55160537
0.38119060,4.30334781,0.78458837,2.96207204,0.39358037,0.27515565,0.01420507,0.34716005,0.03179443,0.54482053
0.38719360,4.17315875,0.75952424,2.87100482,0.37164667,0.26526714,0.01389600,0.33329501,0.03088545,0.53773433
0.39319660,4.04643616,0.73699444,2.78172437,0.35101411,0.25580562,0.01356909,0.32025004,0.02996111,0.53056841
0.39919960,3.92462490,0.71729964,2.69517005,0.33179606,0.24686825,0.01322775,0.30815269,0.02903613,0.52354782
0.40520260,3.80897934,0.70065363,2.61214428,0.31407518,0.23854008,0.01287578,0.29711029,0.02812438,0.51689356
0.41120560,3.70054335,0.68717976,2.53330446,0.29790266,0.23089182,0.01251727,0.28720787,0.02723857,0.51081512
0.41720860,3.60013496,0.67690980,2.45915810,0.28329807,0.22397801,0.01215647,0.27850664,0.02639008,0.50550320
0.42321161,3.50833595,0.66978548,2.39006114,0.27024999,0.21783550,0.01179762,0.27104285,0.02558875,0.50112300
0.42921461,3.42548675,0.66566247,2.32621932,0.25871727,0.21248233,0.01144481,0.26482735,0.02484269,0.49780831
0.43521761,3.35168686,0.66431677,2.26769256,0.24863108,0.20791713,0.01110186,0.25984559,0.02415822,0.49565657
0.44122061,3.28680089,0.66545326,2.21440225,0.23989747,0.20411913,0.01077219,0.25605825,0.02353973,0.49472529
0.44722361,3.23047027,0.66871619,2.16614132,0.23240068,0.20104865,0.01045866,0.25340249,0.02298968,0.49502985
0.45322661,3.18213053,0.67370116,2.12258703,0.22600683,0.19864828,0.01016355,0.25179369,0.02250859,0.49654271
0.45922961,3.14103377,0.67996842,2.08331608,0.22056821,0.19684463,0.00988845,0.25112776,0.02209508,0.49919424
0.46523262,3.10627573,0.68705690,2.04782186,0.21592780,0.19555060,0.00963422,0.25128388,0.02174603,0.50287494
0.47123562,3.07682677,0.69449846,2.01553321,0.21192408,0.19466813,0.00940102,0.25212772,0.02145665,0.50743902
0.47723862,3.05156574,0.70183210,1.98583442,0.20839595,0.19409136,0.00918830,0.25351492,0.02122068,0.51270911
0.48324162,3.02931564,0.70861743,1.95808552,0.20518745,0.19371005,0.00899485,0.25529484,0.02103062,0.51848197
0.48924462,3.00887986,0.71444703,1.93164249,0.20215247,0.19341310,0.00881887,0.25731451,0.02087793,0.52453485
0.49524762,2.98907780,0.71895726,1.90587656,0.19915895,0.19309217,0.00865807,0.25942256,0.02075333,0.53063225
0.50125063,2.96877858,0.72183727,1.88019193,0.19609265,0.19264507,0.00850974,0.26147314,0.02064701,0.53653292
0.50725363,2.94693176,0.72283574,1.85404147,0.19286029,0.19197901,0.00837090,0.26332974,0.02054894,0.54199668
0.51325663,2.92259411,0.72176540,1.82693968,0.18939201,0.19101338,0.00823837,0.26486877,0.02044911,0.54679093
0.51925963,2.89495181,0.71850507,1.79847277,0.18564304,0.18968219,0.00810891,0.26598284,0.02033781,0.55069665
0.52526263,2.86333733,0.71299942,1.76830558,0.18159462,0.18793588,0.00797930,0.26658369,0.02020586,0.55351371
0.53126563,2.82724106,0.70525644,1.73618523,0.17725408,0.18574265,0.00784647,0.26660476,0.02004483,0.55506532
0.53726863,2.78631744,0.69534299,1.70194177,0.17265419,0.18308915,0.00770756,0.26600323,0.01984722,0.55520171
0.54327164,2.74038609,0.68337865,1.66548600,0.16785184,0.17998062,0.00756002,0.26476161,0.01960666,0.55380284
0.54927464,2.68942819,0.66952825,1.62680481,0.16292608,0.17644049,0.00740163,0.26288877,0.01931801,0.55078024
0.55527764,2.63357877,0.65399352,1.58595467,0.15797565,0.17250943,0.00723061,0.26042044,0.01897751,0.54607803
0.56128064,2.57311571,0.63700432,1.54305365,0.15311613,0.16824405,0.00704561,0.25741906,0.01858278,0.53967309
0.56728364,2.50844599,0.61880965,1.49827259,0.14847677,0.16371511,0.00684574,0.25397311,0.01813293,0.53157457
0.57328664,2.44009005,0.59966918,1.45182589,0.14419712,0.15900552,0.00663058,0.25019569,0.01762850,0.52182275
0.57928964,2.36866490,0.57984521,1.40396246,0.14042351,0.15420808,0.00640019,0.24622254,0.01707148,0.51048735
0.58529265,2.29486644,0.55959561,1.35495706,0.13730551,0.14942304,0.00615507,0.24220934,0.01646519,0.49766538
0.59129565,2.21945163,0.53916789,1.30510250,0.13499235,0.14475558,0.00589614,0.23832839,0.01581424,0.48347862
0.59729865,2.14322063,0.51879428,1.25470267,0.13362938,0.14031323,0.00562473,0.23476466,0.01512436,0.46807081
0.60330165,2.06699940,0.49868817,1.20406666,0.13335458,0.13620322,0.00534251,0.23171118,0.01440228,0.45160454
0.60930465,1.99162254,0.47904161,1.15350375,0.13429511,0.13252996,0.00505142,0.22936398,0.01365557,0.43425798
0.61530765,1.91791681,0.46002386,1.10331931,0.13656391,0.12939245,0.00475367,0.22791651,0.01289242,0.41622150
0.62131066,1.84668496,0.44178088,1.05381137,0.14025640,0.12688187,0.00445161,0.22755377,0.01212149,0.39769413
0.62731366,1.77869022,0.42443548,1.00526769,0.14544726,0.12507922,0.00414771,0.22844619,0.01135166,0.37887999
0.63331666,1.71464114,0.40808800,0.95796306,0.15218735,0.12405306,0.00384449,0.23074352,0.01059187,0.35998473
0.63931966,1.65517719,0.39281728,0.91215680,0.16050082,0.12385754,0.00354444,0.23456892,0.00985091,0.34121191
0.64532266,1.60085488,0.37868181,0.86809014,0.17038250,0.12453049,0.00324993,0.24001333,0.00913718,0.32275950
0.65132566,1.55213502,0.36572086,0.82598344,0.18179565,0.12609188,0.00296325,0.24713048,0.00845860,0.30481647
0.65732866,1.50937104,0.35395542,0.78603331,0.19467026,0.12854253,0.00268643,0.25593274,0.00782237,0.28755950
0.66333167,1.47279904,0.34338907,0.74840955,0.20890189,0.13186320,0.00242131,0.26638792,0.00723484,0.27114991
0.66933467,1.44252979,0.33400858,0.71325202,0.22435135,0.13601412,0.00216943,0.27841734,0.00670142,0.25573081
0.67533767,1.41854319,0.32578431,0.68066772,0.24084525,0.14093497,0.00193207,0.29189521,0.00622645,0.24142458
0.68134067,1.40068566,0.31867060,0.65072802,0.25817752,0.14654539,0.00171019,0.30664959,0.00581314,0.22833067
0.68734367,1.38867078,0.31260602,0.62346659,0.27611207,0.15274606,0.00150442,0.32246477,0.00546349,0.21652387
0.69334667,1.38208350,0.30751376,0.59887789,0.29438648,0.15942036,0.00131514,0.33908535,0.00517832,0.20605300
0.69934967,1.38038820,0.30330230,0.57691674,0.31271690,0.16643656,0.00114241,0.35622171,0.00495719,0.19694012
0.70535268,1.38294047,0.29986620,0.55749888,0.33080390,0.17365063,0.00098606,0.37355693,0.00479851,0.18918039
0.71135568,1.38900272,0.29708755,0.54050281,0.34833933,0.18090947,0.00084567,0.39075486,0.00469950,0.18274237
0.71735868,1.39776307,0.29483765,0.52577293,0.36501379,0.18805459,0.00072063,0.40746915,0.00465634,0.17756914
0.72336168,1.40835731,0.29297938,0.51312386,0.38052475,0.19492612,0.00061018,0.42335296,0.00466417,0.17357987
0.72936468,1.41989313,0.29136997,0.50234605,0.39458477,0.20136698,0.00051346,0.43806884,0.00471728,0.17067211
0.73536768,1.43147589,0.28986426,0.49321232,0.40692969,0.20722713,0.00042948,0.45129873,0.00480921,0.16872466
0.74137069,1.44223510,0.28831835,0.48548527,0.41732638,0.21236768,0.00035726,0.46275336,0.00493287,0.16760091
0.74737369,1.45135057,0.28659349,0.47892522,0.42557978,0.21666479,0.00029579,0.47218090,0.00508075,0.16715274
0.75337669,1.45807739,0.28456010,0.47329845,0.43153883,0.22001314,0.00024408,0.47937445,0.00524504,0.16722466
0.75937969,1.46176870,0.28210179,0.46838535,0.43510118,0.22232888,0.00020121,0.48417804,0.00541788,0.16765831
0.76538269,1.46189541,0.27911911,0.46398819,0.43621620,0.22355190,0.00016632,0.48649099,0.00559149,0.16829700
0.77138569,1.45806218,0.27553306,0.45993832,0.43488650,0.22364733,0.00013868,0.48627029,0.00575839,0.16899028
0.77738869,1.45001903,0.27128805,0.45610236,0.43116745,0.22260627,0.00011767,0.48353110,0.00591158,0.16959835
0.78339170,1.43766827,0.26635421,0.45238744,0.42516516,0.22044565,0.00010282,0.47834523,0.00604470,0.16999607
0.78939470,1.42106655,0.26072912,0.44874505,0.41703257,0.21720723,0.00009381,0.47083771,0.00615219,0.17007671
0.79539770,1.40042203,0.25443868,0.44517365,0.40696419,0.21295589,0.00009050,0.46118166,0.00622947,0.16975494
0.80140070,1.37608711,0.24753730,0.44172000,0.39518941,0.20777709,0.00009294,0.44959166,0.00627297,0.16896933
0.80740370,1.34854702,0.24010724,0.43847912,0.38196489,0.20177384,0.00010136,0.43631584,0.00628028,0.16768398
0.81340670,1.31840501,0.23225731,0.43559322,0.36756629,0.19506320,0.00011621,0.42162724,0.00625017,0.16588951
0.81940970,1.28636486,0.22412099,0.43324946,0.35227964,0.18777234,0.00013816,0.40581457,0.00618256,0.16360314
0.82541271,1.25321154,0.21585386,0.43167701,0.33639276,0.18003468,0.00016808,0.38917301,0.00607857,0.16086808
0.83141571,1.21979090,0.20763077,0.43114332,0.32018712,0.17198578,0.00020708,0.37199517,0.00594042,0.15775214
0.83741871,1.18698914,0.19964256,0.43194990,0.30393038,0.16375967,0.00025649,0.35456277,0.00577130,0.15434569
0.84342171,1.15571288,0.19209259,0.43442764,0.28786987,0.15548525,0.00031784,0.33713930,0.00557535,0.15075905
0.84942471,1.12687035,0.18519313,0.43893189,0.27222730,0.14728332,0.00039287,0.31996380,0.00535739,0.14711937
0.85542771,1.10135415,0.17916168,0.44583704,0.25719480,0.13926397,0.00048352,0.30324612,0.00512287,0.14356719
0.86143072,1.08002583,0.17421718,0.45553091,0.24293230,0.13152472,0.00059185,0.28716358,0.00487763,0.14025262
0.86743372,1.06370242,0.17057632,0.46840849,0.22956636,0.12414915,0.00072005,0.27185927,0.00462775,0.13733144
0.87343672,1.05314464,0.16844971,0.48486526,0.21719030,0.11720616,0.00087036,0.25744178,0.00437939,0.13496108
0.87943972,1.04904669,0.16803814,0.50528959,0.20586550,0.11074992,0.00104503,0.24398624,0.00413858,0.13329658
0.88544272,1.05202716,0.16952869,0.53005438,0.19562375,0.10482019,0.00124624,0.23153666,0.00391109,0.13248658
0.89144572,1.06262066,0.17309090,0.55950755,0.18647036,0.09944315,0.00147598,0.22010918,0.00370231,0.13266948
0.89744872,1.08126977,0.17887279,0.59396157,0.17838789,0.09463264,0.00173604,0.20969605,0.00351711,0.13396972
0.90345173,1.10831695,0.18699688,0.63368196,0.17134017,0.09039148,0.00202782,0.20027000,0.00335975,0.13649426
0.90945473,1.14399619,0.19755626,0.67887488,0.16527634,0.08671308,0.00235232,0.19178890,0.00323381,0.14032934
0.91545773,1.18842433,0.21061066,0.72967429,0.16013490,0.08358299,0.00270996,0.18420017,0.00314216,0.14553754
0.92146073,1.24159225,0.22618286,0.78612898,0.15584737,0.08098043,0.00310056,0.17744502,0.00308693,0.15215516
0.92746373,1.30335620,0.24425539,0.84819011,0.15234148,0.07887964,0.00352322,0.17146206,0.00306950,0.16019009
0.93346673,1.37342997,0.26476779,0.91569998,0.14954388,0.07725114,0.00397628,0.16619030,0.00309056,0.16962020
0.93946973,1.45137847,0.28761470,0.98838279,0.14738223,0.07606269,0.00445725,0.16157147,0.00315013,0.18039231
0.94547274,1.53661377,0.31264488,1.06583824,0.14578665,0.07528004,0.00496284,0.15755145,0.00324763,0.19242187
0.95147574,1.62839434,0.33966138,1.14753869,0.14469073,0.07486749,0.00548895,0.15408105,0.00338198,0.20559344
0.95747874,1.72582847,0.36842315,1.23283066,0.14403188,0.07478822,0.00603074,0.15111603,0.00355166,0.21976209
0.96348174,1.82788266,0.39864804,1.32094114,0.14375139,0.07500450,0.00658271,0.14861657,0.00375484,0.23475561
0.96948474,1.93339538,0.43001740,1.41098912,0.14379421,0.07547779,0.00713880,0.14654630,0.00398947,0.25037777
0.97548774,2.04109667,0.46218215,1.50200223,0.14410846,0.07616876,0.00769258,0.14487104,0.00425342,0.26641248
0.98149075,2.14963332,0.49477039,1.59293852,0.14464493,0.07703735,0.00823739,0.14355732,0.00454453,0.28262879
0.98749375,2.25759935,0.52739617,1.68271257,0.14535662,0.07804285,0.00876656,0.14257106,0.00486079,0.29878668
0.99349675,2.36357074,0.55966927,1.77022515,0.14619832,0.07914409,0.00927364,0.14187628,0.00520036,0.31464341
0.99949975,2.46614346,0.59120565,1.85439538,0.14712643,0.08029970,0.00975254,0.14143416,0.00556170,0.32996029
1.00550275,2.56397309,0.62163816,1.93419388,0.14809885,0.08146854,0.01019782,0.14120240,0.00594361,0.34450953
1.01150575,2.65581439,0.65062695,2.00867555,0.14907514,0.08261022,0.01060482,0.14113509,0.00634526,0.35808100
1.01750875,2.74055900,0.67786945,2.07701023,0.15001687,0.08368571,0.01096982,0.14118285,0.00676622,0.37048857
1.02351176,2.81726936,0.70310902,2.13850997,0.15088797,0.08465805,0.01129018,0.14129357,0.00720645,0.38157569
1.02951476,2.88520715,0.72614238,2.19265123,0.15165531,0.08549311,0.01156441,0.14141342,0.00766626,0.39122014
1.03551776,2.94385488,0.74682507,2.23909111,0.15228918,0.08616033,0.01179217,0.14148818,0.00814624,0.39933751
1.04152076,2.99292927,0.76507498,2.27767658,0.15276386,0.08663338,0.01197428,0.14146481,0.00864721,0.40588335
1.04752376,3.03238594,0.78087365,2.30844635,0.15305793,0.08689086,0.01211262,0.14129312,0.00917008,0.41085398
1.05352676,3.06241504,0.79426540,2.33162524,0.15315468,0.08691672,0.01220997,0.14092750,0.00971581,0.41428575
1.05952976,3.08342812,0.80535427,2.34761139,0.15304212,0.08670063,0.01226991,0.14032849,0.01028521,0.41625293
1.06553277,3.09603691,0.81429901,2.35695701,0.15271303,0.08623817,0.01229655,0.13946426,0.01087890,0.41686425
1.07153577,3.10102524,0.82130631,2.36034370,0.15216473,0.08553081,0.01229434,0.13831169,0.01149718,0.41625839
1.07753877,3.09931547,0.82662259,2.35855376,0.15139868,0.08458570,0.01226782,0.13685729,0.01213993,0.41459852
1.08354177,3.09193120,0.83052479,2.35243868,0.15042009,0.08341530,0.01222139,0.13509760,0.01280659,0.41206616
1.08954477,3.07995811,0.83331028,2.34288675,0.14923729,0.08203687,0.01215909,0.13303923,0.01349612,0.40885478
1.09554777,3.06450467,0.83528664,2.33079099,0.14786118,0.08047177,0.01208439,0.13069853,0.01420700,0.40516325
1.10155078,3.04666458,0.83676126,2.31701902,0.14630460,0.07874471,0.01200007,0.12810086,0.01493728,0.40118951
1.10755378,3.02748242,0.83803140,2.30238604,0.14458181,0.07688288,0.01190810,0.12527945,0.01568464,0.39712470
1.11355678,3.00792373,0.83937473,2.28763197,0.14270796,0.07491510,0.01180958,0.12227403,0.01644656,0.39314793
1.11955978,2.98885052,0.84104076,2.27340338,0.14069879,0.07287087,0.01170471,0.11912923,0.01722040,0.38942181
1.12556278,2.97100284,0.84324327,2.26024066,0.13857026,0.07077956,0.01159291,0.11589278,0.01800360,0.38608896
1.13156578,2.95498652,0.84615382,2.24857058,0.13633849,0.06866958,0.01147285,0.11261364,0.01879385,0.38326945
1.13756878,2.94126709,0.84989663,2.23870401,0.13401960,0.06656763,0.01134261,0.10934022,0.01958924,0.38105923
1.14357179,2.93016961,0.85454468,2.23083841,0.13162984,0.06449809,0.01119988,0.10611858,0.02038844,0.37952943
1.14957479,2.92188356,0.86011734,2.22506458,0.12918560,0.06248250,0.01104211,0.10299087,0.02119086,0.37872666
1.15557779,2.91647238,0.86657939,2.22137680,0.12670353,0.06053915,0.01086675,0.09999401,0.02199668,0.37867393
1.16158079,2.91388645,0.87384159,2.21968574,0.12420067,0.05868282,0.01067145,0.09715854,0.02280697,0.37937232
1.16758379,2.91397890,0.88176279,2.21983315,0.12169451,0.05692465,0.01045423,0.09450796,0.02362366,0.38080312
1.17358679,2.91652310,0.89015362,2.22160758,0.11920296,0.05527209,0.01021364,0.09205831,0.02444948,0.38293038
1.17958979,2.92123108,0.89878161,2.22476047,0.11674429,0.05372907,0.00994894,0.08981805,0.02528781,0.38570366
1.18559280,2.92777203,0.90737783,2.22902161,0.11433693,0.05229612,0.00966014,0.08778844,0.02614256,0.38906099
1.19159580,2.93579007,0.91564485,2.23411373,0.11199919,0.05097075,0.00934807,0.08596404,0.02701787,0.39293174
1.19759880,2.94492074,0.92326583,2.23976543,0.10974885,0.04974777,0.00901441,0.08433360,0.02791784,0.39723947
1.20360180,2.95480560,0.92991447,2.24572213,0.10760270,0.04861971,0.00866159,0.08288111,0.02884621,0.40190455
1.20960480,2.96510440,0.93526561,2.25175475,0.10557598,0.04757735,0.00829277,0.08158699,0.02980602,0.40684644
1.21560780,2.97550470,0.93900604,2.25766588,0.10368179,0.04661015,0.00791170,0.08042937,0.03079926,0.41198575
1.22161081,2.98572834,0.94084510,2.26329323,0.10193054,0.04570673,0.00752258,0.07938539,0.03182651,0.41724574
1.22761381,2.99553494,0.94052471,2.26851044,0.10032932,0.04485538,0.00712988,0.07843235,0.03288670,0.42255353
1.23361681,3.00472221,0.93782836,2.27322533,0.09888151,0.04404446,0.00673822,0.07754888,0.03397677,0.42784069
1.23961981,3.01312322,0.93258867,2.27737559,0.09758627,0.04326278,0.00635214,0.07671580,0.03509156,0.43304351
1.24562281,3.02060084,0.92469320,2.28092235,0.09643837,0.04249993,0.00597596,0.07591679,0.03622365,0.43810276
1.25162581,3.02703979,0.91408813,2.28384187,0.09542799,0.04174650,0.00561363,0.07513887,0.03736338,0.44296305
1.25762881,3.03233660,0.90077980,2.28611589,0.09454081,0.04099432,0.00526861,0.07437256,0.03849889,0.44757189
1.26363182,3.03638837,0.88483392,2.28772107,0.09375823,0.04023649,0.00494375,0.07361180,0.03961631,0.45187854
1.26963482,3.03908076,0.86637251,2.28861817,0.09305770,0.03946748,0.00464121,0.07285361,0.04070001,0.45583262
1.27563782,3.04027620,0.84556881,2.28874172,0.09241333,0.03868305,0.00436245,0.07209761,0.04173297,0.45938286
