energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
3.29864932,1.39520749,-0.95993181,0.35482791,-0.21562316,0.05374860,-0.28676188,0.04932354,-0.00497631,0.04116137,-0.12191817,0.05556463,-0.01198182,0.24053906,-0.19669980,1.54653941,-0.53752315,0.01807334,-0.00622740
3.30465233,1.31562411,-0.90659684,0.34531873,-0.20144174,0.04915618,-0.26208736,0.04850267,-0.00472185,0.03756313,-0.11011767,0.05508471,-0.01197511,0.21968845,-0.18543766,1.43967719,-0.53472213,0.01679545,-0.00606075
3.31065533,1.23616419,-0.85777829,0.33484961,-0.18797970,0.04470324,-0.23949018,0.04750888,-0.00448734,0.03406772,-0.09949476,0.05433331,-0.01212238,0.19961210,-0.17494771,1.33436561,-0.53317126,0.01554052,-0.00590387
3.31665833,1.15739841,-0.81373934,0.32350708,-0.17532699,0.04042502,-0.21899787,0.04635465,-0.00427716,0.03070423,-0.09005288,0.05332008,-0.01242487,0.18044048,-0.16528049,1.23143038,-0.53307262,0.01431841,-0.00575953
3.32266133,1.07984158,-0.77466503,0.31138333,-0.16356233,0.03635086,-0.20060491,0.04505310,-0.00409590,0.02749761,-0.08177688,0.05205864,-0.01288150,0.16227807,-0.15647248,1.13159256,-0.53459277,0.01313758,-0.00563032
3.32866433,1.00395010,-0.74066313,0.29857547,-0.15275294,0.03250406,-0.18427694,0.04361788,-0.00394833,0.02446827,-0.07463550,0.05056620,-0.01348891,0.14520364,-0.14854629,1.03546398,-0.53785349,0.01200502,-0.00551847
3.33466733,0.93012121,-0.71176544,0.28518462,-0.14295427,0.02890191,-0.16995500,0.04206305,-0.00383928,0.02163198,-0.06858405,0.04886310,-0.01424144,0.12927120,-0.14151098,0.94354606,-0.54292362,0.01092629,-0.00542582
3.34067034,0.85869364,-0.68793007,0.27131515,-0.13420987,0.02555594,-0.15755973,0.04040297,-0.00377365,0.01899979,-0.06356710,0.04697234,-0.01513126,0.11451152,-0.13536244,0.85623178,-0.54981255,0.00990556,-0.00535378
3.34667334,0.78994963,-0.66904466,0.25707369,-0.12655127,0.02247228,-0.14699540,0.03865231,-0.00375626,0.01657823,-0.05952112,0.04491907,-0.01614835,0.10093408,-0.13008401,0.77381015,-0.55846608,0.00894571,-0.00530323
3.35267634,0.72411773,-0.65493094,0.24256821,-0.11999802,0.01965207,-0.13815383,0.03682590,-0.00379174,0.01436955,-0.05637707,0.04272996,-0.01728067,0.08852934,-0.12564735,0.69647303,-0.56876487,0.00804839,-0.00527457
3.35867934,0.66137638,-0.64535077,0.22790691,-0.11455780,0.01709208,-0.13091816,0.03493878,-0.00388445,0.01237213,-0.05406281,0.04043267,-0.01851426,0.07727130,-0.12201353,0.62432339,-0.58052598,0.00721420,-0.00526764
3.36468234,0.60185787,-0.64001371,0.21319712,-0.11022672,0.01478525,-0.12516632,0.03300608,-0.00403828,0.01058096,-0.05250537,0.03805526,-0.01983345,0.06712011,-0.11913455,0.55738485,-0.59350766,0.00644280,-0.00528182
3.37068534,0.54565244,-0.63858633,0.19854403,-0.10698973,0.01272142,-0.12077440,0.03104298,-0.00425653,0.00898812,-0.05163297,0.03562562,-0.02122106,0.05802474,-0.11695516,0.49561169,-0.60741732,0.00573303,-0.00531604
3.37668834,0.49281241,-0.64070286,0.18404940,-0.10482127,0.01088789,-0.11761979,0.02906456,-0.00454176,0.00758335,-0.05137683,0.03317095,-0.02265867,0.04992555,-0.11541511,0.43889921,-0.62192260,0.00508311,-0.00536887
3.38269135,0.44335612,-0.64597731,0.16981029,-0.10368595,0.00927011,-0.11558406,0.02708574,-0.00489566,0.00635459,-0.05167270,0.03071724,-0.02412691,0.04275676,-0.11445155,0.38709377,-0.63666509,0.00449072,-0.00543863
3.38869435,0.39727172,-0.65401651,0.15591767,-0.10353946,0.00785225,-0.11455563,0.02512105,-0.00531890,0.00528855,-0.05246214,0.02828890,-0.02560583,0.03644870,-0.11400188,0.34000245,-0.65127629,0.00395313,-0.00552353
3.39469735,0.35452053,-0.66443375,0.14245523,-0.10432954,0.00661772,-0.11443212,0.02318452,-0.00581101,0.00437117,-0.05369344,0.02590830,-0.02707520,0.03092976,-0.11400659,0.29740199,-0.66539506,0.00346736,-0.00562177
3.40070035,0.31504028,-0.67686251,0.12949822,-0.10599714,0.00554968,-0.11512240,0.02128944,-0.00637037,0.00358805,-0.05532226,0.02359555,-0.02851496,0.02612820,-0.11441224,0.25904686,-0.67868595,0.00303021,-0.00573171
3.40670335,0.27874791,-0.69096984,0.11711243,-0.10847750,0.00463144,-0.11654827,0.01944822,-0.00699408,0.00292490,-0.05731193,0.02136821,-0.02990556,0.02197354,-0.11517434,0.22467644,-0.69085743,0.00263841,-0.00585204
3.41270635,0.24554225,-0.70646869,0.10535342,-0.11170146,0.00384676,-0.11864559,0.01767214,-0.00767807,0.00236780,-0.05963338,0.01924115,-0.03122838,0.01839778,-0.11625999,0.19402126,-0.70167932,0.00228865,-0.00598188
3.41870935,0.21530647,-0.72312876,0.09426594,-0.11559670,0.00318019,-0.12136512,0.01597122,-0.00841709,0.00190351,-0.06226482,0.01722649,-0.03246609,0.01533630,-0.11765024,0.16680830,-0.71099858,0.00197766,-0.00612096
3.42471236,0.18791039,-0.74078541,0.08388359,-0.12008906,0.00261718,-0.12467266,0.01435404,-0.00920489,0.00151960,-0.06519096,0.01533355,-0.03360306,0.01272849,-0.11934192,0.14276546,-0.71875263,0.00170222,-0.00626974
3.43071536,0.16321270,-0.75934612,0.07422883,-0.12510384,0.00214431,-0.12854872,0.01282765,-0.01003440,0.00120466,-0.06840209,0.01356896,-0.03462565,0.01051823,-0.12134886,0.12162517,-0.72497971,0.00145926,-0.00642947
3.43671836,0.14106315,-0.77879425,0.06531317,-0.13056710,0.00174927,-0.13298764,0.01139750,-0.01089797,0.00094832,-0.07189276,0.01193675,-0.03552254,0.00865411,-0.12370255,0.10312735,-0.72982555,0.00124581,-0.00660227
3.44272136,0.12130467,-0.79918987,0.05713766,-0.13640704,0.00142099,-0.13799613,0.01006737,-0.01178773,0.00074130,-0.07566035,0.01043852,-0.03628502,0.00708952,-0.12645186,0.08702178,-0.73354611,0.00105906,-0.00679117
3.44872436,0.10377552,-0.82066750,0.04969361,-0.14255522,0.00114955,-0.14359130,0.00883943,-0.01269589,0.00057540,-0.07970342,0.00907367,-0.03690718,0.00578258,-0.12966214,0.07306980,-0.73650610,0.00089637,-0.00700010
3.45472736,0.08831131,-0.84343077,0.04296354,-0.14894787,0.00092622,-0.14979826,0.00771424,-0.01361523,0.00044349,-0.08402001,0.00783964,-0.03738613,0.00469602,-0.13341332,0.06104573,-0.73917325,0.00075526,-0.00723385
3.46073037,0.07474705,-0.86774423,0.03692221,-0.15552706,0.00074332,-0.15664728,0.00669092,-0.01453945,0.00033942,-0.08860597,0.00673222,-0.03772209,0.00379689,-0.13779741,0.05073777,-0.74210828,0.00063341,-0.00749795
3.46673337,0.06291907,-0.89392224,0.03153786,-0.16224181,0.00059423,-0.16417070,0.00576723,-0.01546364,0.00025794,-0.09345334,0.00574575,-0.03791850,0.00305633,-0.14291503,0.04194861,-0.74595098,0.00052869,-0.00779858
3.47273637,0.05266686,-0.92231555,0.02677345,-0.16904908,0.00047323,-0.17239963,0.00493975,-0.01638471,0.00019463,-0.09854886,0.00487352,-0.03798200,0.00244921,-0.14887145,0.03449579,-0.75140259,0.00043912,-0.00814236
3.47873937,0.04383469,-0.95329566,0.02258791,-0.17591453,0.00037544,-0.18136056,0.00420406,-0.01730169,0.00014583,-0.10387281,0.00410796,-0.03792241,0.00195380,-0.15577194,0.02821175,-0.75920505,0.00036290,-0.00853618
3.48474237,0.03627308,-0.98723756,0.01893746,-0.18281310,0.00029674,-0.19107206,0.00355493,-0.01821608,0.00010849,-0.10939808,0.00344094,-0.03775258,0.00155143,-0.16371675,0.02294371,-0.77011764,0.00029836,-0.00898692
3.49074537,0.02984007,-1.02450121,0.01577674,-0.18972927,0.00023367,-0.20154155,0.00298653,-0.01913202,0.00008014,-0.11508964,0.00286403,-0.03748820,0.00122618,-0.17279578,0.01855338,-0.78489159,0.00024400,-0.00950120
3.49674837,0.02440221,-1.06541238,0.01305989,-0.19665697,0.00018331,-0.21276244,0.00249259,-0.02005635,0.00005878,-0.12090437,0.00236870,-0.03714753,0.00096452,-0.18308318,0.01491645,-0.80424351,0.00019847,-0.01008509
3.50275138,0.01983536,-1.11024331,0.01074157,-0.20359906,0.00014326,-0.22471155,0.00206662,-0.02099855,0.00004280,-0.12679130,0.00194651,-0.03675102,0.00075503,-0.19463203,0.01192205,-0.82882823,0.00016055,-0.01074379
3.50875438,0.01602513,-1.15919377,0.00877774,-0.21056649,0.00011154,-0.23734709,0.00170208,-0.02197054,0.00003095,-0.13269228,0.00158928,-0.03632086,0.00058813,-0.20746933,0.00947197,-0.85921192,0.00012914,-0.01148134
3.51475738,0.01286725,-1.21237319,0.00712631,-0.21757682,0.00008650,-0.25060708,0.00139247,-0.02298627,0.00002222,-0.13854297,0.00128922,-0.03588047,0.00045583,-0.22159151,0.00747994,-0.89584630,0.00010329,-0.01230029
3.52076038,0.01026754,-1.26978440,0.00574776,-0.22465245,0.00006683,-0.26440845,0.00113153,-0.02406121,0.00001584,-0.14427420,0.00103902,-0.03545387,0.00035149,-0.23696061,0.00587070,-0.93904469,0.00008213,-0.01320147
3.52676338,0.00814178,-1.33130958,0.00460539,-0.23181830,0.00005142,-0.27864677,0.00091327,-0.02521165,0.00001121,-0.14981351,0.00083190,-0.03506499,0.00026963,-0.25350145,0.00457914,-0.98896085,0.00006492,-0.01418367
3.53276638,0.00641539,-1.39669905,0.00366570,-0.23909921,0.00003940,-0.29319667,0.00073211,-0.02645389,0.00000789,-0.15508695,0.00066169,-0.03473695,0.00020574,-0.27109979,0.00354936,-1.04557123,0.00005101,-0.01524348
3.53876938,0.00502296,-1.46556346,0.00289837,-0.24651698,0.00003007,-0.30791289,0.00058289,-0.02780334,0.00000551,-0.16002091,0.00052285,-0.03449131,0.00015615,-0.28960181,0.00273379,-1.10866155,0.00003984,-0.01637510
3.54477239,0.00390766,-1.53736986,0.00227640,-0.25408726,0.00002285,-0.32263211,0.00046090,-0.02927357,0.00000383,-0.16454404,0.00041041,-0.03434724,0.00011788,-0.30881483,0.00209222,-1.17781829,0.00003093,-0.01757031
3.55077539,0.00302057,-1.61144215,0.00177597,-0.26181648,0.00001729,-0.33717531,0.00036195,-0.03087527,0.00000265,-0.16858901,0.00032001,-0.03432083,0.00008852,-0.32850951,0.00159097,-1.25242579,0.00002386,-0.01881837
3.55677839,0.00232000,-1.68696615,0.00137628,-0.26969876,0.00001304,-0.35135088,0.00028228,-0.03261532,0.00000183,-0.17209415,0.00024788,-0.03442435,0.00006613,-0.34842342,0.00120208,-1.33166924,0.00001830,-0.02010615
3.56278139,0.00177073,-1.76299957,0.00105944,-0.27771329,0.00000980,-0.36495812,0.00021863,-0.03449595,0.00000128,-0.17500494,0.00019075,-0.03466561,0.00004918,-0.36826604,0.00090250,-1.41454418,0.00001395,-0.02141829
3.56878439,0.00134331,-1.83848692,0.00081016,-0.28582207,0.00000735,-0.37779138,0.00016816,-0.03651390,0.00000092,-0.17727516,0.00014584,-0.03504750,0.00003645,-0.38772491,0.00067342,-1.49987224,0.00001058,-0.02273737
3.57478739,0.00101338,-1.91227915,0.00061554,-0.29396829,0.00000552,-0.38964440,0.00012846,-0.03865995,0.00000071,-0.17886783,0.00011082,-0.03556760,0.00002700,-0.40647303,0.00049963,-1.58632336,0.00000799,-0.02404430
3.58079040,0.00076099,-1.98315771,0.00046481,-0.30207556,0.00000417,-0.40031504,0.00009746,-0.04091849,0.00000060,-0.17975576,0.00008374,-0.03621802,0.00002009,-0.42417705,0.00036894,-1.67244398,0.00000603,-0.02531873
3.58679340,0.00056999,-2.04986261,0.00034908,-0.31004799,0.00000321,-0.40961006,0.00007345,-0.04326748,0.00000060,-0.17992191,0.00006300,-0.03698539,0.00001517,-0.44050609,0.00027169,-1.75669049,0.00000455,-0.02653948
3.59279640,0.00042754,-2.11112349,0.00026110,-0.31777121,0.00000256,-0.41734997,0.00005500,-0.04567856,0.00000069,-0.17935937,0.00004729,-0.03785107,0.00001183,-0.45514094,0.00020037,-1.83746736,0.00000348,-0.02768507
3.59879940,0.00032362,-2.16569300,0.00019504,-0.32511440,0.00000217,-0.42337364,0.00004095,-0.04811760,0.00000088,-0.17807117,0.00003559,-0.03879159,0.00000982,-0.46778312,0.00014920,-1.91316858,0.00000272,-0.02873433
3.60480240,0.00025064,-2.21238127,0.00014630,-0.33193335,0.00000203,-0.42754269,0.00003035,-0.05054533,0.00000120,-0.17606983,0.00002708,-0.03977928,0.00000898,-0.47816372,0.00011390,-1.98222126,0.00000224,-0.02966696
3.61080540,0.00020315,-2.25009030,0.00011132,-0.33807431,0.00000213,-0.42974543,0.00002245,-0.05291845,0.00000168,-0.17337673,0.00002115,-0.04078305,0.00000926,-0.48605138,0.00009145,-2.04312985,0.00000199,-0.03046410
3.61680840,0.00017764,-2.27784699,0.00008747,-0.34337864,0.00000248,-0.42990013,0.00001666,-0.05519078,0.00000237,-0.17002141,0.00001736,-0.04176937,0.00001072,-0.49125937,0.00007994,-2.09451936,0.00000198,-0.03110892
3.62281141,0.00017235,-2.29483357,0.00007290,-0.34768808,0.00000314,-0.42795771,0.00001253,-0.05731469,0.00000336,-0.16604071,0.00001544,-0.04270335,0.00001356,-0.49365127,0.00007844,-2.13517608,0.00000219,-0.03158709
3.62881441,0.00018730,-2.30041407,0.00006652,-0.35085026,0.00000417,-0.42390348,0.00000972,-0.05924265,0.00000474,-0.16147793,0.00001527,-0.04354990,0.00001811,-0.49314514,0.00008704,-2.16408411,0.00000267,-0.03188725
3.63481741,0.00022431,-2.29415591,0.00006791,-0.35272444,0.00000568,-0.41775811,0.00000798,-0.06092880,0.00000665,-0.15638187,0.00001686,-0.04427495,0.00002485,-0.48971595,0.00010681,-2.18045619,0.00000346,-0.03200137
3.64082041,0.00028714,-2.27584545,0.00007735,-0.35318707,0.00000781,-0.40957753,0.00000718,-0.06233057,0.00000926,-0.15080600,0.00002039,-0.04484660,0.00003447,-0.48339627,0.00013994,-2.18375777,0.00000465,-0.03192499
3.64682341,0.00038180,-2.24549700,0.00009584,-0.35213683,0.00001078,-0.39945192,0.00000724,-0.06341013,0.00001282,-0.14480750,0.00002620,-0.04523621,0.00004793,-0.47427500,0.00018992,-2.17372302,0.00000635,-0.03165736
3.65282641,0.00051691,-2.20335470,0.00012517,-0.34949916,0.00001483,-0.38750379,0.00000818,-0.06413579,0.00001763,-0.13844645,0.00003481,-0.04541943,0.00006649,-0.46249450,0.00026178,-2.15036235,0.00000871,-0.03120150
3.65882941,0.00070423,-2.14988717,0.00016805,-0.34522978,0.00002031,-0.37388502,0.00001008,-0.06448313,0.00002406,-0.13178493,0.00004698,-0.04537699,0.00009181,-0.44824595,0.00036244,-2.11396100,0.00001194,-0.03056407
3.66483242,0.00095929,-2.08577521,0.00022825,-0.33931721,0.00002765,-0.35877329,0.00001313,-0.06443588,0.00003261,-0.12488622,0.00006371,-0.04509535,0.00012604,-0.43176337,0.00050119,-2.06506876,0.00001630,-0.02975517
3.67083542,0.00130223,-2.01189281,0.00031087,-0.33178409,0.00003742,-0.34236764,0.00001760,-0.06398652,0.00004389,-0.11781398,0.00008632,-0.04456711,0.00017197,-0.41331644,0.00069022,-2.00448134,0.00002216,-0.02878804
3.67683842,0.00175871,-1.92928247,0.00042253,-0.32268720,0.00005030,-0.32488362,0.00002387,-0.06313649,0.00005865,-0.11063146,0.00011651,-0.04379117,0.00023310,-0.39320247,0.00094532,-1.93321412,0.00002993,-0.02767863
3.68284142,0.00236103,-1.83912563,0.00057177,-0.31211627,0.00006715,-0.30654803,0.00003245,-0.06189619,0.00007782,-0.10340069,0.00015642,-0.04277269,0.00031388,-0.37173781,0.00128673,-1.85246949,0.00004016,-0.02644516
3.68884442,0.00314942,-1.74270956,0.00076935,-0.30019159,0.00008904,-0.28759347,0.00004403,-0.06028453,0.00010254,-0.09618174,0.00020870,-0.04152280,0.00041981,-0.34924912,0.00174006,-1.76359919,0.00005355,-0.02510753
3.69484742,0.00417339,-1.64139190,0.00102874,-0.28706047,0.00011727,-0.26825292,0.00005945,-0.05832823,0.00013415,-0.08903195,0.00027666,-0.04005809,0.00055774,-0.32606469,0.00233744,-1.66806318,0.00007092,-0.02368680
3.70085043,0.00549331,-1.53656439,0.00136660,-0.27289285,0.00015339,-0.24875448,0.00007980,-0.05606091,0.00017428,-0.08200523,0.00036428,-0.03839994,0.00073600,-0.30250625,0.00311875,-1.56738668,0.00009329,-0.02220456
3.70685343,0.00718198,-1.42961696,0.00180327,-0.25787620,0.00019926,-0.22931651,0.00010641,-0.05352186,0.00022482,-0.07515140,0.00047641,-0.03657370,0.00096469,-0.27888151,0.00413301,-1.46311733,0.00012190,-0.02068242
3.71285643,0.00932631,-1.32190374,0.00236336,-0.24220989,0.00025708,-0.21014327,0.00014093,-0.05075474,0.00028798,-0.06851557,0.00061878,-0.03460774,0.00125594,-0.25547756,0.00543986,-1.35678374,0.00015820,-0.01914142
3.71885943,0.01202889,-1.21471190,0.00307634,-0.22609941,0.00032941,-0.19142115,0.00018535,-0.04780616,0.00036629,-0.06213768,0.00079819,-0.03253248,0.00162411,-0.23255547,0.00711112,-1.24985722,0.00020395,-0.01760156
3.72486243,0.01540955,-1.10923449,0.00397707,-0.20975061,0.00041920,-0.17331572,0.00024205,-0.04472420,0.00046262,-0.05605200,0.00102254,-0.03037940,0.00208606,-0.21034600,0.00923238,-1.14371785,0.00026114,-0.01608140
3.73086543,0.01960660,-1.00654792,0.00510636,-0.19336413,0.00052984,-0.15596945,0.00031385,-0.04155703,0.00058019,-0.05028691,0.00130094,-0.02818004,0.00266137,-0.18904668,0.01190449,-1.03962578,0.00033213,-0.01459768
3.73686843,0.02477777,-0.90759462,0.00651141,-0.17713043,0.00066512,-0.13950039,0.00040407,-0.03835154,0.00072254,-0.04486470,0.00164374,-0.02596510,0.00337250,-0.16882012,0.01524496,-0.93869861,0.00041957,-0.01316505
3.74287144,0.03110070,-0.81317120,0.00824619,-0.16122538,0.00082925,-0.12400150,0.00051653,-0.03515216,0.00089352,-0.03980151,0.00206257,-0.02376360,0.00424486,-0.14979345,0.01938911,-0.84189521,0.00052646,-0.01179592
3.74887444,0.03877274,-0.72392192,0.01037153,-0.14580665,0.00102684,-0.10954084,0.00065559,-0.03199984,0.00109721,-0.03510748,0.00257030,-0.02160224,0.00530690,-0.13205902,0.02449078,-0.75000594,0.00065615,-0.01050038
3.75487744,0.04800996,-0.64033746,0.01295515,-0.13101103,0.00126287,-0.09616244,0.00082618,-0.02893121,0.00133791,-0.03078696,0.00318095,-0.01950482,0.00658998,-0.11567592,0.03072263,-0.66364914,0.00081228,-0.00928610
3.76088044,0.05904527,-0.56275843,0.01607129,-0.11695255,0.00154260,-0.08388772,0.00103374,-0.02597800,0.00162002,-0.02683886,0.00390956,-0.01749183,0.00812817,-0.10067241,0.03827565,-0.58327341,0.00099881,-0.00815851
3.76688344,0.07212538,-0.49138298,0.01980006,-0.10372159,0.00187150,-0.07271745,0.00128426,-0.02316663,0.00194792,-0.02325714,0.00477196,-0.01558022,0.00995787,-0.08704894,0.04735796,-0.50916499,0.00121993,-0.00712081
3.77288644,0.08750652,-0.42627798,0.02422637,-0.09138484,0.00225512,-0.06263407,0.00158415,-0.02051805,0.00232584,-0.02003133,0.00578446,-0.01378328,0.01211725,-0.07478160,0.05819254,-0.44145937,0.00147998,-0.00617422
3.77888944,0.10544898,-0.36739276,0.02943845,-0.07998596,0.00269895,-0.05360427,0.00194016,-0.01804781,0.00275774,-0.01714717,0.00696346,-0.01211070,0.01464554,-0.06382592,0.07101393,-0.38015626,0.00178341,-0.00531818
3.78489245,0.12621013,-0.31457483,0.03552595,-0.06954696,0.00320825,-0.04558169,0.00235930,-0.01576619,0.00324709,-0.01458726,0.00832501,-0.01056868,0.01758206,-0.05412066,0.08606367,-0.32513697,0.00213462,-0.00455056
3.79089545,0.15003626,-0.26758653,0.04257746,-0.06007015,0.00378785,-0.03850967,0.00284857,-0.01367862,0.00379669,-0.01233177,0.00988418,-0.00916020,0.02096508,-0.04559165,0.10358445,-0.27618313,0.00253784,-0.00386796
3.79689845,0.17715311,-0.22612218,0.05067763,-0.05154037,0.00444191,-0.03232393,0.00341486,-0.01178611,0.00440853,-0.01035906,0.01165449,-0.00788533,0.02483049,-0.03815543,0.12381298,-0.23299605,0.00299697,-0.00326594
3.80290145,0.20775542,-0.18982480,0.05990392,-0.04392761,0.00517370,-0.02695509,0.00406461,-0.01008581,0.00508351,-0.00864636,0.01364718,-0.00674163,0.02921027,-0.03172260,0.14697165,-0.19521574,0.00351542,-0.00273928
3.80890445,0.24199569,-0.15830195,0.07032287,-0.03718969,0.00598537,-0.02233095,0.00480359,-0.00857162,0.00582133,-0.00717035,0.01587047,-0.00572452,0.03413085,-0.02620084,0.17325907,-0.16243905,0.00409589,-0.00228225
3.81490745,0.27997259,-0.13114037,0.08198618,-0.03127499,0.00687767,-0.01837857,0.00563656,-0.00723481,0.00662030,-0.00590771,0.01832881,-0.00482772,0.03961136,-0.02149752,0.20283974,-0.13423637,0.00474020,-0.00188878
3.82091046,0.32171938,-0.10791885,0.09492669,-0.02612503,0.00784973,-0.01502600,0.00656695,-0.00606461,0.00747720,-0.00483559,0.02102218,-0.00404365,0.04566189,-0.01752190,0.23583317,-0.11016644,0.00544910,-0.00155269
3.82691346,0.36719297,-0.08821932,0.10915438,-0.02167692,0.00889886,-0.01220370,0.00759651,-0.00504883,0.00838719,-0.00393198,0.02394537,-0.00336383,0.05228174,-0.01418690,0.27230293,-0.08978908,0.00622206,-0.00126787
3.83291646,0.41626421,-0.07163610,0.12465254,-0.01786562,0.01002037,-0.00984570,0.00872500,-0.00417438,0.00934380,-0.00317607,0.02708741,-0.00277926,0.05945789,-0.01141041,0.31224597,-0.07267577,0.00705711,-0.00102835
3.83891946,0.46870992,-0.05778303,0.14137456,-0.01462576,0.01120748,-0.00789043,0.00994988,-0.00342775,0.01033892,-0.00254840,0.03043114,-0.00228068,0.06716360,-0.00911632,0.35558288,-0.05841790,0.00795073,-0.00082849
3.84492246,0.52420741,-0.04629895,0.15924120,-0.01189333,0.01245119,-0.00628128,0.01126606,-0.00279540,0.01136292,-0.00203112,0.03395289,-0.00185887,0.07535742,-0.00723504,0.40214976,-0.04663305,0.00889770,-0.00066301
3.85092546,0.58233204,-0.03685139,0.17813888,-0.00960696,0.01374037,-0.00496690,0.01266564,-0.00226415,0.01240483,-0.00160799,0.03762250,-0.00150491,0.08398263,-0.00570390,0.45169207,-0.03696920,0.00989111,-0.00052704
3.85692846,0.64255832,-0.02913874,0.19791906,-0.00770887,0.01506181,-0.00390136,0.01413788,-0.00182140,0.01345252,-0.00126448,0.04140342,-0.00121028,0.09296705,-0.00446716,0.50386142,-0.02910727,0.01092231,-0.00041618
3.86293147,0.70426496,-0.02289117,0.21839882,-0.00614567,0.01640043,-0.00304408,0.01566906,-0.00145536,0.01449311,-0.00098773,0.04525321,-0.00096707,0.10222362,-0.00347584,0.55821542,-0.02276220,0.01198106,-0.00032650
3.86893447,0.76674410,-0.01787047,0.23936293,-0.00486875,0.01773953,-0.00235962,0.01724265,-0.00115516,0.01551325,-0.00076647,0.04912422,-0.00076801,0.11165146,-0.00268745,0.61422141,-0.01768276,0.01305561,-0.00025454
3.87493747,0.82921480,-0.01386910,0.26056735,-0.00383456,0.01906116,-0.00181739,0.01883942,-0.00091098,0.01649966,-0.00059097,0.05296462,-0.00060656,0.12113767,-0.00206557,0.67126413,-0.01365052,0.01413294,-0.00019727
3.88094047,0.89084068,-0.01070857,0.28174425,-0.00300464,0.02034655,-0.00139133,0.02043782,-0.00071404,0.01743951,-0.00045291,0.05671961,-0.00047693,0.13055971,-0.00157935,0.72865745,-0.01047801,0.01519910,-0.00015211
3.88694347,0.95075122,-0.00823748,0.30260835,-0.00234561,0.02157661,-0.00105943,0.02201434,-0.00055663,0.01832100,-0.00034527,0.06033293,-0.00037408,0.13978844,-0.00120299,0.78566019,-0.00800654,0.01623949,-0.00011686
3.89294647,1.00806622,-0.00632930,0.32286464,-0.00182892,0.02273252,-0.00080339,0.02354410,-0.00043207,0.01913380,-0.00026216,0.06374846,-0.00029373,0.14869167,-0.00091521,0.84149561,-0.00610372,0.01723930,-0.00008971
3.89894947,1.06192253,-0.00488012,0.34221697,-0.00143067,0.02379624,-0.00060816,0.02500147,-0.00033469,0.01986959,-0.00019878,0.06691203,-0.00023229,0.15713811,-0.00069876,0.89537404,-0.00466086,0.01818398,-0.00006914
3.90495248,1.11150215,-0.00380644,0.36037743,-0.00113132,0.02475121,-0.00046155,0.02636077,-0.00025971,0.02052243,-0.00015119,0.06977321,-0.00018687,0.16500166,-0.00053991,0.94651786,-0.00359053,0.01905968,-0.00005397
3.91095548,1.15606041,-0.00304311,0.37707604,-0.00091543,0.02558280,-0.00035385,0.02759704,-0.00020323,0.02108917,-0.00011627,0.07228713,-0.00015526,0.17216574,-0.00042808,0.99418793,-0.00282421,0.01985377,-0.00004327
3.91695848,1.19495310,-0.00254156,0.39207028,-0.00077136,0.02627898,-0.00027752,0.02868686,-0.00016213,0.02156971,-0.00009159,0.07441613,-0.00013586,0.17852762,-0.00035541,1.03771022,-0.00231027,0.02055525,-0.00003634
3.92296148,1.22766124,-0.00226829,0.40515421,-0.00069113,0.02683066,-0.00022691,0.02960908,-0.00013403,0.02196719,-0.00007533,0.07613129,-0.00012770,0.18400240,-0.00031651,1.07650151,-0.00201223,0.02115522,-0.00003274
3.92896448,1.25381231,-0.00220373,0.41616647,-0.00067020,0.02723216,-0.00019798,0.03034557,-0.00011720,0.02228800,-0.00006617,0.07741368,-0.00013041,0.18852659,-0.00030824,1.11009283,-0.00190737,0.02164723,-0.00003221
3.93496748,1.27319672,-0.00234142,0.42499696,-0.00070742,0.02748143,-0.00018814,0.03088190,-0.00011053,0.02254176,-0.00006327,0.07825526,-0.00014423,0.19206102,-0.00032948,1.13814942,-0.00198577,0.02202755,-0.00003469
3.94097049,1.28577876,-0.00268755,0.43159178,-0.00080495,0.02758021,-0.00019607,0.03120788,-0.00011351,0.02274103,-0.00006620,0.07865945,-0.00017002,0.19459295,-0.00038111,1.16048601,-0.00224969,0.02229540,-0.00004032
3.94697349,1.29170122,-0.00326086,0.43595609,-0.00096835,0.02753401,-0.00022165,0.03131799,-0.00012618,0.02290104,-0.00007488,0.07864127,-0.00020927,0.19613721,-0.00046594,1.17707654,-0.00271333,0.02245298,-0.00004944
3.95297649,1.29128330,-0.00409284,0.43815470,-0.00120666,0.02735201,-0.00026583,0.03121164,-0.00014911,0.02303918,-0.00008959,0.07822707,-0.00026413,0.19673633,-0.00058875,1.18805760,-0.00340292,0.02250549,-0.00006256
3.95897949,1.28501182,-0.00522819,0.43831047,-0.00153258,0.02704675,-0.00033067,0.03089333,-0.00018344,0.02317445,-0.00011095,0.07745384,-0.00033747,0.19645963,-0.00075634,1.19372501,-0.00435715,0.02246096,-0.00008045
3.96498249,1.27352589,-0.00672550,0.43660027,-0.00196269,0.02663380,-0.00041923,0.03037258,-0.00023083,0.02332685,-0.00013986,0.07636814,-0.00043291,0.19540122,-0.00097766,1.19452368,-0.00562784,0.02232994,-0.00010407
