energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-4.63731866,2.95274263,0.58285168,1.41734465,0.00046121,0.62499432,0.31469157,0.00000000,1.59113612,0.24922346
-4.63131566,2.89468361,0.55992978,1.40241245,0.00042770,0.60551180,0.30793897,0.00000000,1.52861964,0.24281769
-4.62531266,2.83958425,0.53761675,1.38879602,0.00039915,0.58723164,0.30095786,0.00000000,1.46935497,0.23646559
-4.61930965,2.78638656,0.51592893,1.37551794,0.00037611,0.57016791,0.29371984,0.00000000,1.41371489,0.23012573
-4.61330665,2.73404772,0.49486673,1.36166779,0.00035919,0.55429219,0.28620196,0.00000000,1.36192928,0.22375627
-4.60730365,2.68158104,0.47441934,1.34643169,0.00034905,0.53953679,0.27838953,0.00000000,1.31408723,0.21731740
-4.60130065,2.62809416,0.45456989,1.32911753,0.00034642,0.52579942,0.27027881,0.00000000,1.27014461,0.21077364
-4.59529765,2.57282298,0.43530072,1.30917512,0.00035208,0.51294903,0.26187927,0.00000000,1.22993642,0.20409601
-4.58929465,2.51515981,0.41659844,1.28621045,0.00036689,0.50083255,0.25321531,0.00000000,1.19319321,0.19726389
-4.58329165,2.45467480,0.39845854,1.25999381,0.00039176,0.48928219,0.24432734,0.00000000,1.15956037,0.19026647
-4.57728864,2.39112986,0.38088923,1.23046161,0.00042764,0.47812302,0.23527218,0.00000000,1.12861943,0.18310380
-4.57128564,2.32448473,0.36391442,1.19771213,0.00047553,0.46718032,0.22612276,0.00000000,1.09991031,0.17578728
-4.56528264,2.25489527,0.34757578,1.16199562,0.00053644,0.45628663,0.21696708,0.00000000,1.07295335,0.16833975
-4.55927964,2.18270445,0.33193363,1.12369950,0.00061134,0.44528804,0.20790654,0.00000000,1.04727050,0.16079499
-4.55327664,2.10842679,0.31706700,1.08332950,0.00070118,0.43404960,0.19905373,0.00000000,1.02240474,0.15319680
-4.54727364,2.03272731,0.30307268,1.04148780,0.00080681,0.42245975,0.19052977,0.00000000,0.99793710,0.14559776
-4.54127064,1.95639625,0.29006349,0.99884930,0.00092891,0.41043346,0.18246136,0.00000000,0.97350102,0.13805760
-4.53526763,1.88032092,0.27816591,0.95613699,0.00106801,0.39791436,0.17497761,0.00000000,0.94879350,0.13064137
-4.52926463,1.80545593,0.26751723,0.91409769,0.00122438,0.38487550,0.16820691,0.00000000,0.92358311,0.12341747
-4.52326163,1.73279329,0.25826230,0.87347884,0.00139798,0.37131915,0.16227378,0.00000000,0.89771472,0.11645567
-4.51725863,1.66333323,0.25055006,0.83500736,0.00158845,0.35727541,0.15729599,0.00000000,0.87111105,0.10982511
-4.51125563,1.59805689,0.24453001,0.79937095,0.00179503,0.34280004,0.15338184,0.00000000,0.84377123,0.10359244
-4.50525263,1.53790145,0.24034853,0.76720241,0.00201654,0.32797135,0.15062781,0.00000000,0.81576673,0.09782016
-4.49924962,1.48373825,0.23814527,0.73906693,0.00225134,0.31288661,0.14911647,0.00000000,0.78723474,0.09256502
-4.49324662,1.43635396,0.23804960,0.71545257,0.00249736,0.29765789,0.14891474,0.00000000,0.75836960,0.08787685
-4.48724362,1.39643498,0.24017699,0.69676353,0.00275207,0.28240762,0.15007249,0.00000000,0.72941256,0.08379749
-4.48124062,1.36455491,0.24462554,0.68331610,0.00301254,0.26726402,0.15262144,0.00000000,0.70064029,0.08036002
-4.47523762,1.34116469,0.25147254,0.67533666,0.00327545,0.25235654,0.15657422,0.00000000,0.67235256,0.07758821
-4.46923462,1.32658535,0.26077103,0.67296153,0.00353720,0.23781146,0.16192389,0.00000000,0.64485965,0.07549625
-4.46323162,1.32100291,0.27254657,0.67623817,0.00379396,0.22374779,0.16864349,0.00000000,0.61846969,0.07408864
-4.45722861,1.32446528,0.28679411,0.68512721,0.00404177,0.21027366,0.17668592,0.00000000,0.59347663,0.07336030
-4.45122561,1.33688088,0.30347520,0.69950531,0.00427671,0.19748313,0.18598413,0.00000000,0.57014904,0.07329686
-4.44522261,1.35801909,0.32251551,0.71916837,0.00449493,0.18545370,0.19645138,0.00000000,0.54872018,0.07387514
-4.43921961,1.38751236,0.34380296,0.74383513,0.00469285,0.17424453,0.20798202,0.00000000,0.52937963,0.07506368
-4.43321661,1.42486021,0.36718647,0.77315123,0.00486726,0.16389528,0.22045238,0.00000000,0.51226684,0.07682357
-4.42721361,1.46943518,0.39247558,0.80669359,0.00501541,0.15442575,0.23372218,0.00000000,0.49746659,0.07910923
-4.42121061,1.52049096,0.41944103,0.84397552,0.00513514,0.14583625,0.24763617,0.00000000,0.48500666,0.08186938
-4.41520760,1.57717280,0.44781639,0.88445252,0.00522496,0.13810857,0.26202627,0.00000000,0.47485762,0.08504808
-4.40920460,1.63853030,0.47730082,0.92752907,0.00528410,0.13120760,0.27671402,0.00000000,0.46693468,0.08858580
-4.40320160,1.70353247,0.50756307,0.97256644,0.00531251,0.12508343,0.29151338,0.00000000,0.46110153,0.09242052
-4.39719860,1.77108504,0.53824641,1.01889166,0.00531093,0.11967388,0.30623387,0.00000000,0.45717582,0.09648886
-4.39119560,1.84004961,0.56897480,1.06580757,0.00528080,0.11490728,0.32068383,0.00000000,0.45493607,0.10072712
-4.38519260,1.90926419,0.59935967,1.11260381,0.00522424,0.11070539,0.33467394,0.00000000,0.45412961,0.10507227
-4.37918959,1.97756474,0.62900751,1.15856868,0.00514394,0.10698638,0.34802066,0.00000000,0.45448129,0.10946285
-4.37318659,2.04380685,0.65752774,1.20300136,0.00504308,0.10366763,0.36054959,0.00000000,0.45570236,0.11383975
-4.36718359,2.10688702,0.68454071,1.24522434,0.00492518,0.10066843,0.37209867,0.00000000,0.45749937,0.11814675
-4.36118059,2.16576285,0.70968554,1.28459550,0.00479398,0.09791226,0.38252098,0.00000000,0.45958262,0.12233104
-4.35517759,2.21947137,0.73262754,1.32051956,0.00465329,0.09532875,0.39168721,0.00000000,0.46167386,0.12634346
-4.34917459,2.26714517,0.75306485,1.35245845,0.00450686,0.09285521,0.39948757,0.00000000,0.46351303,0.13013865
-4.34317159,2.30802578,0.77073430,1.37994032,0.00435825,0.09043769,0.40583331,0.00000000,0.46486392,0.13367511
-4.33716858,2.34147411,0.78541624,1.40256697,0.00421068,0.08803165,0.41065755,0.00000000,0.46551852,0.13691506
-4.33116558,2.36697795,0.79693820,1.42001945,0.00406697,0.08560208,0.41391576,0.00000000,0.46530021,0.13982439
-4.32516258,2.38415652,0.80517747,1.43206194,0.00392944,0.08312343,0.41558567,0.00000000,0.46406568,0.14237253
-4.31915958,2.39276237,0.81006262,1.43854381,0.00379988,0.08057905,0.41566686,0.00000000,0.46170581,0.14453240
-4.31315658,2.39268110,0.81157399,1.43940009,0.00367953,0.07796047,0.41418000,0.00000000,0.45814557,0.14628045
-4.30715358,2.38392909,0.80974325,1.43465050,0.00356904,0.07526646,0.41116588,0.00000000,0.45334313,0.14759685
-4.30115058,2.36664989,0.80465224,1.42439720,0.00346856,0.07250204,0.40668432,0.00000000,0.44728842,0.14846578
-4.29514757,2.34110957,0.79643119,1.40882167,0.00337779,0.06967738,0.40081301,0.00000000,0.44000119,0.14887592
-4.28914457,2.30769138,0.78525641,1.38818073,0.00329602,0.06680678,0.39364629,0.00000000,0.43152889,0.14882109
-4.28314157,2.26688984,0.77134756,1.36280192,0.00322223,0.06390765,0.38529403,0.00000000,0.42194431,0.14830093
-4.27713857,2.21930449,0.75496454,1.33307846,0.00315522,0.06099971,0.37588045,0.00000000,0.41134326,0.14732176
-4.27113557,2.16563303,0.73640408,1.29946367,0.00309370,0.05810413,0.36554296,0.00000000,0.39984213,0.14589732
-4.26513257,2.10666386,0.71599591,1.26246489,0.00303636,0.05524300,0.35443099,0.00000000,0.38757549,0.14404952
-4.25912956,2.04326751,0.69409857,1.22263684,0.00298200,0.05243876,0.34270464,0.00000000,0.37469371,0.14180901
-4.25312656,1.97638683,0.67109470,1.18057428,0.00292961,0.04971381,0.33053318,0.00000000,0.36136035,0.13921553
-4.24712356,1.90702543,0.64738582,1.13690383,0.00287840,0.04709026,0.31809331,0.00000000,0.34774959,0.13631801
-4.24112056,1.83623419,0.62338646,1.09227485,0.00282792,0.04458963,0.30556711,0.00000000,0.33404334,0.13317427
-4.23511756,1.76509566,0.59951772,1.04734937,0.00277799,0.04223269,0.29313970,0.00000000,0.32042812,0.12985039
-4.22911456,1.69470622,0.57620018,1.00279100,0.00272880,0.04003932,0.28099642,0.00000000,0.30709176,0.12641969
-4.22311156,1.62615636,0.55384623,0.95925299,0.00268083,0.03802833,0.26931990,0.00000000,0.29421974,0.12296135
-4.21710855,1.56050920,0.53285207,0.91736553,0.00263487,0.03621735,0.25828671,0.00000000,0.28199144,0.11955869
-4.21110555,1.49877807,0.51358943,0.87772284,0.00259191,0.03462267,0.24806394,0.00000000,0.27057621,0.11629717
-4.20510255,1.44190373,0.49639729,0.84087008,0.00255315,0.03325915,0.23880572,0.00000000,0.26012953,0.11326226
-4.19909955,1.39073219,0.48157394,0.80729091,0.00251989,0.03214005,0.23064990,0.00000000,0.25078925,0.11053720
-4.19309655,1.34599413,0.46936976,0.77739599,0.00249346,0.03127705,0.22371501,0.00000000,0.24267233,0.10820077
-4.18709355,1.30828699,0.45998085,0.75151310,0.00247519,0.03068017,0.21809764,0.00000000,0.23587203,0.10632521
-4.18109055,1.27806066,0.45354412,0.72987931,0.00246629,0.03035786,0.21387056,0.00000000,0.23045588,0.10497442
-4.17508754,1.25560767,0.45013397,0.71263574,0.00246785,0.03031715,0.21108148,0.00000000,0.22646451,0.10420246
-4.16908454,1.24105877,0.44976095,0.69982534,0.00248077,0.03056389,0.20975278,0.00000000,0.22391165,0.10405250
-4.16308154,1.23438416,0.45237247,0.69139380,0.00250578,0.03110315,0.20988218,0.00000000,0.22278513,0.10455620
-4.15707854,1.23540087,0.45785582,0.68719396,0.00254338,0.03193960,0.21144439,0.00000000,0.22304914,0.10573368
-4.15107554,1.24378602,0.46604351,0.68699350,0.00259391,0.03307812,0.21439369,0.00000000,0.22464766,0.10759390
-4.14507254,1.25909584,0.47672068,0.69048583,0.00265756,0.03452440,0.21866741,0.00000000,0.22750894,0.11013565
-4.13906953,1.28078952,0.48963472,0.69730376,0.00273440,0.03628552,0.22419016,0.00000000,0.23155095,0.11334882
-4.13306653,1.30825724,0.50450655,0.70703560,0.00282452,0.03837067,0.23087857,0.00000000,0.23668752,0.11721615
-4.12706353,1.34085098,0.52104328,0.71924293,0.00292800,0.04079162,0.23864640,0.00000000,0.24283497,0.12171520
-4.12106053,1.37791697,0.53895189,0.73347934,0.00304507,0.04356324,0.24740977,0.00000000,0.24991892,0.12682044
-4.11505753,1.41882810,0.55795326,0.74930947,0.00317615,0.04670374,0.25709218,0.00000000,0.25788084,0.13250543
-4.10905453,1.46301498,0.57779614,0.76632748,0.00332192,0.05023478,0.26762911,0.00000000,0.26668419,0.13874482
-4.10305153,1.50999405,0.59827037,0.78417402,0.00348338,0.05418126,0.27897195,0.00000000,0.27631961,0.14551627
-4.09704852,1.55939136,0.61921884,0.80255126,0.00366185,0.05857085,0.29109099,0.00000000,0.28680895,0.15280194
-4.09104552,1.61096096,0.64054765,0.82123494,0.00385902,0.06343321,0.30397737,0.00000000,0.29820778,0.16058969
-4.08504252,1.66459673,0.66223391,0.84008323,0.00407692,0.06879886,0.31764373,0.00000000,0.31060623,0.16887376
-4.07903952,1.72033708,0.68433085,0.85904169,0.00431785,0.07469776,0.33212362,0.00000000,0.32412792,0.17765496
-4.07303652,1.77836224,0.70696985,0.87814432,0.00458428,0.08115766,0.34746955,0.00000000,0.33892693,0.18694041
-4.06703352,1.83898390,0.73035923,0.89751046,0.00487877,0.08820217,0.36374981,0.00000000,0.35518282,0.19674274
-4.06103052,1.90262772,0.75477963,0.91733765,0.00520381,0.09584871,0.38104413,0.00000000,0.37309378,0.20707882
-4.05502751,1.96980931,0.78057619,0.93789084,0.00556166,0.10410639,0.39943843,0.00000000,0.39286812,0.21796819
-4.04902451,2.04110457,0.80814743,0.95948816,0.00595413,0.11297394,0.41901881,0.00000000,0.41471435,0.22943110
-4.04302151,2.11711576,0.83793152,0.98248399,0.00638243,0.12243773,0.43986510,0.00000000,0.43883023,0.24148637
-4.03701851,2.19843454,0.87038993,1.00724997,0.00684698,0.13247011,0.46204433,0.00000000,0.46539128,0.25414920
-4.03101551,2.28560384,0.90598938,1.03415465,0.00734720,0.14302802,0.48560428,0.00000000,0.49453908,0.26742888
-4.02501251,2.37907980,0.94518247,1.06354272,0.00788141,0.15405214,0.51056760,0.00000000,0.52636998,0.28132672
-4.01900950,2.47919590,0.98838769,1.09571457,0.00844668,0.16546651,0.53692662,0.00000000,0.56092473,0.29583413
-4.01300650,2.58613036,1.03596960,1.13090715,0.00903877,0.17717874,0.56463922,0.00000000,0.59817946,0.31093095
-4.00700350,2.69987865,1.08821985,1.16927673,0.00965213,0.18908088,0.59362590,0.00000000,0.63803851,0.32658418
-4.00100050,2.82023196,1.14533964,1.21088449,0.01027991,0.20105094,0.62376814,0.00000000,0.68032949,0.34274707
-3.99499750,2.94676277,1.20742437,1.25568536,0.01091410,0.21295498,0.65490827,0.00000000,0.72480082,0.35935865
-3.98899450,3.07881810,1.27445100,1.30352065,0.01154563,0.22464982,0.68685061,0.00000000,0.77112209,0.37634356
-3.98299150,3.21552063,1.34626842,1.35411481,0.01216466,0.23598618,0.71936411,0.00000000,0.81888713,0.39361240
-3.97698849,3.35577784,1.42259150,1.40707634,0.01276078,0.24681224,0.75218607,0.00000000,0.86761992,0.41106236
-3.97098549,3.49829860,1.50299864,1.46190298,0.01332335,0.25697747,0.78502695,0.00000000,0.91678311,0.42857814
-3.96498249,3.64161676,1.58693324,1.51799083,0.01384183,0.26633646,0.81757601,0.00000000,0.96578888,0.44603319
-3.95897949,3.78412063,1.67370893,1.57464714,0.01430609,0.27475284,0.84950749,0.00000000,1.01401179,0.46329112
-3.95297649,3.92408739,1.76251841,1.63110628,0.01470679,0.28210286,0.88048712,0.00000000,1.06080319,0.48020728
-3.94697349,4.05972108,1.85244568,1.68654823,0.01503566,0.28827873,0.91017872,0.00000000,1.10550666,0.49663048
-3.94097049,4.18919294,1.94248153,1.74011896,0.01528583,0.29319140,0.93825065,0.00000000,1.14747383,0.51240479
-3.93496748,4.31068259,2.03154153,1.79095197,0.01545205,0.29677274,0.96438200,0.00000000,1.18608025,0.52737148
-3.92896448,4.42241902,2.11848656,1.83819018,0.01553087,0.29897713,0.98826818,0.00000000,1.22074052,0.54137100
-3.92296148,4.52271992,2.20214504,1.88100757,0.01552077,0.29978219,1.00962612,0.00000000,1.25092235,0.55424503
-3.91695848,4.61002851,2.28133658,1.91862971,0.01542222,0.29918887,1.02819873,0.00000000,1.27615903,0.56583876
-3.91095548,4.68294694,2.35489652,1.95035269,0.01523761,0.29722076,1.04375879,0.00000000,1.29605997,0.57600316
-3.90495248,4.74026544,2.42170081,1.97555991,0.01497125,0.29392274,1.05611225,0.00000000,1.31031902,0.58459739
-3.89894947,4.78098692,2.48069067,1.99373620,0.01462910,0.28935905,1.06510092,0.00000000,1.31872050,0.59149145
-3.89294647,4.80434646,2.53089667,2.00447914,0.01421865,0.28361086,1.07060476,0.00000000,1.32114261,0.59656878
-3.88694347,4.80982555,2.57146144,2.00750709,0.01374863,0.27677350,1.07254362,0.00000000,1.31755856,0.59972898
-3.88094047,4.79716110,2.60166064,2.00266419,0.01322869,0.26895346,1.07087865,0.00000000,1.30803523,0.60089055
-3.87493747,4.76634904,2.62092158,1.98992196,0.01266912,0.26026526,1.06561324,0.00000000,1.29272965,0.59999344
-3.86893447,4.71764274,2.62883891,1.96937782,0.01208053,0.25082846,1.05679365,0.00000000,1.27188352,0.59700150
-3.86293147,4.65154636,2.62518692,1.94125063,0.01147352,0.24076470,1.04450910,0.00000000,1.24581592,0.59190452
-3.85692846,4.56880334,2.60992788,1.90587344,0.01085837,0.23019511,1.02889139,0.00000000,1.21491464,0.58471980
-3.85092546,4.47038019,2.58321611,1.86368371,0.01024480,0.21923794,1.01011393,0.00000000,1.17962628,0.57549326
-3.84492246,4.35744604,2.54539737,1.81521146,0.00964169,0.20800667,0.98839005,0.00000000,1.14044551,0.56429968
-3.83891946,4.23134820,2.49700339,1.76106552,0.00905694,0.19660843,0.96397046,0.00000000,1.09790375,0.55124227
-3.83291646,4.09358419,2.43874152,1.70191849,0.00849725,0.18514287,0.93713999,0.00000000,1.05255760,0.53645143
-3.82691346,3.94577094,2.37147958,1.63849060,0.00796809,0.17370141,0.90821325,0.00000000,1.00497720,0.52008252
-3.82091046,3.78961152,2.29622616,1.57153318,0.00747358,0.16236679,0.87752946,0.00000000,0.95573492,0.50231294
-3.81490745,3.62686050,2.21410696,1.50181188,0.00701653,0.15121292,0.84544643,0.00000000,0.90539450,0.48333838
-3.80890445,3.45928852,2.12633768,1.43009045,0.00659843,0.14030503,0.81233375,0.00000000,0.85450094,0.46336850
-3.80290145,3.28864717,2.03419434,1.35711513,0.00621956,0.12969985,0.77856532,0.00000000,0.80357129,0.44262203
-3.79689845,3.11663506,1.93898202,1.28360042,0.00587909,0.11944606,0.74451163,0.00000000,0.75308657,0.42132171
-3.79089545,2.94486609,1.84200287,1.21021640,0.00557520,0.10958468,0.71053175,0.00000000,0.70348494,0.39968906
-3.78489245,2.77484090,1.74452473,1.13757791,0.00530521,0.10014955,0.67696552,0.00000000,0.65515620,0.37793928
-3.77888944,2.60792220,1.64775112,1.06623600,0.00506581,0.09116783,0.64412615,0.00000000,0.60843778,0.35627653
-3.77288644,2.44531491,1.55279394,0.99667164,0.00485318,0.08266037,0.61229354,0.00000000,0.56361215,0.33488967
-3.76688344,2.28805142,1.46064950,0.92929191,0.00466320,0.07464218,0.58170852,0.00000000,0.52090581,0.31394872
-3.76088044,2.13698244,1.37217884,0.86442851,0.00449160,0.06712278,0.55256833,0.00000000,0.48048957,0.29360208
-3.75487744,1.99277345,1.28809292,0.80233868,0.00433414,0.06010653,0.52502343,0.00000000,0.44248030,0.27397468
-3.74887444,1.85590662,1.20894296,0.74320808,0.00418676,0.05359301,0.49917586,0.00000000,0.40694378,0.25516691
-3.74287144,1.72668791,1.13511620,0.68715560,0.00404568,0.04757732,0.47507905,0.00000000,0.37389869,0.23725456
-3.73686843,1.60525867,1.06683701,0.63423958,0.00390754,0.04205043,0.45273924,0.00000000,0.34332137,0.22028950
-3.73086543,1.49161105,1.00417309,0.58446519,0.00376947,0.03699957,0.43211833,0.00000000,0.31515128,0.20430112
-3.72486243,1.38560656,0.94704637,0.53779250,0.00362916,0.03240862,0.41313801,0.00000000,0.28929688,0.18929839
-3.71885943,1.28699654,0.89524788,0.49414484,0.00348485,0.02825853,0.39568509,0.00000000,0.26564168,0.17527230
-3.71285643,1.19544398,0.84845603,0.45341725,0.00333540,0.02452777,0.37961772,0.00000000,0.24405033,0.16219879
-3.70685343,1.11054553,0.80625735,0.41548437,0.00318021,0.02119285,0.36477218,0.00000000,0.22437455,0.15004168
-3.70085043,1.03185310,0.76816893,0.38020790,0.00301925,0.01822880,0.35097024,0.00000000,0.20645860,0.13875572
-3.69484742,0.95889424,0.73366150,0.34744307,0.00285293,0.01560967,0.33802641,0.00000000,0.19014445,0.12828959
-3.68884442,0.89119068,0.70218258,0.31704421,0.00268210,0.01330904,0.32575527,0.00000000,0.17527615,0.11858866
-3.68284142,0.82827485,0.67317853,0.28886934,0.00250794,0.01130048,0.31397819,0.00000000,0.16170374,0.10959748
-3.67683842,0.76970380,0.64611518,0.26278364,0.00233187,0.00955805,0.30252963,0.00000000,0.14928638,0.10126204
-3.67083542,0.71507061,0.62049612,0.23866201,0.00215549,0.00805664,0.29126250,0.00000000,0.13789480,0.09353159
-3.66483242,0.66401328,0.59587833,0.21639079,0.00198047,0.00677239,0.28005266,0.00000000,0.12741309,0.08636016
-3.65882941,0.61622101,0.57188483,0.19586873,0.00180849,0.00568296,0.26880235,0.00000000,0.11773995,0.07970774
-3.65282641,0.57143836,0.54821401,0.17700736,0.00164120,0.00476783,0.25744255,0.00000000,0.10878924,0.07354116
-3.64682341,0.52946724,0.52464581,0.15973097,0.00148009,0.00400842,0.24593424,0.00000000,0.10049017,0.06783462
-3.64082041,0.49016730,0.50104456,0.14397631,0.00132652,0.00338834,0.23426854,0.00000000,0.09278701,0.06257007
-3.63481741,0.45345479,0.47735890,0.12969213,0.00118165,0.00289340,0.22246596,0.00000000,0.08563851,0.05773730
-3.62881441,0.41930035,0.45361893,0.11683868,0.00104641,0.00251173,0.21057469,0.00000000,0.07901707,0.05333397
-3.62281141,0.38772588,0.42993099,0.10538721,0.00092152,0.00223375,0.19866814,0.00000000,0.07290766,0.04936542
-3.61680840,0.35880079,0.40647057,0.09531956,0.00080748,0.00205216,0.18684190,0.00000000,0.06730671,0.04584442
-3.61080540,0.33263787,0.38347360,0.08662778,0.00070457,0.00196189,0.17521027,0.00000000,0.06222089,0.04279087
-3.60480240,0.30938878,0.36122678,0.07931388,0.00061288,0.00196002,0.16390247,0.00000000,0.05766578,0.04023143
-3.59879940,0.28923929,0.34005726,0.07338947,0.00053235,0.00204568,0.15305875,0.00000000,0.05366469,0.03819902
-3.59279640,0.27240444,0.32032203,0.06887541,0.00046275,0.00221988,0.14282646,0.00000000,0.05024736,0.03673237
-3.58679340,0.25912336,0.30239738,0.06580132,0.00040375,0.00248540,0.13335631,0.00000000,0.04744870,0.03587541
-3.58079040,0.24965392,0.28666864,0.06420480,0.00035493,0.00284656,0.12479881,0.00000000,0.04530763,0.03567661
-3.57478739,0.24426695,0.27352048,0.06413044,0.00031583,0.00330901,0.11730094,0.00000000,0.04386577,0.03618827
