energy_ev,total_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-4.48724362,2.70657491,0.00696515,0.41312452,0.18630203,0.02276129,1.61202703,0.85148564,0.51845047
-4.48124062,2.70002806,0.00650190,0.43795119,0.18378212,0.02353288,1.57355946,0.82899708,0.53484016
-4.47523762,2.69274111,0.00604160,0.46391899,0.18083898,0.02420183,1.53314255,0.80498460,0.55247071
-4.46923462,2.68505847,0.00559084,0.49071141,0.17747100,0.02475377,1.49148863,0.77991625,0.57116879
-4.46323162,2.67721444,0.00515571,0.51797044,0.17367622,0.02517595,1.44927414,0.75425183,0.59071175
-4.45722861,2.66933116,0.00474169,0.54530442,0.16945406,0.02545771,1.40712715,0.72843318,0.61083249
-4.45122561,2.66142315,0.00435361,0.57229784,0.16480698,0.02559089,1.36561772,0.70287589,0.63122658
-4.44522261,2.65340823,0.00399564,0.59852271,0.15974210,0.02557017,1.32525134,0.67796226,0.65156144
-4.43921961,2.64512376,0.00367124,0.62355109,0.15427274,0.02539329,1.28646521,0.65403568,0.67148723
-4.43321661,2.63634738,0.00338323,0.64696851,0.14841950,0.02506122,1.24962718,0.63139658,0.69064895
-4.42721361,2.62682073,0.00313375,0.66838749,0.14221116,0.02457818,1.21503701,0.61029965,0.70869938
-4.42121061,2.61627483,0.00292433,0.68746064,0.13568510,0.02395153,1.18292952,0.59095239,0.72531204
-4.41520760,2.60445550,0.00275594,0.70389284,0.12888727,0.02319159,1.15347934,0.57351482,0.74019366
-4.40920460,2.59114736,0.00262897,0.71745169,0.12187177,0.02231134,1.12680669,0.55810028,0.75309550
-4.40320160,2.57619496,0.00254334,0.72797583,0.11470006,0.02132603,1.10298387,0.54477702,0.76382296
-4.39719860,2.55952006,0.00249847,0.73538059,0.10743986,0.02025275,1.08204214,0.53357056,0.77224290
-4.39119560,2.54113392,0.00249334,0.73966064,0.10016369,0.01910986,1.06397869,0.52446676,0.77828832
-4.38519260,2.52114431,0.00252652,0.74088953,0.09294746,0.01791655,1.04876342,0.51741521,0.78196014
-4.37918959,2.49975678,0.00259615,0.73921585,0.08586878,0.01669230,1.03634551,0.51233323,0.78332596
-4.37318659,2.47727056,0.00270003,0.73485647,0.07900547,0.01545635,1.02665963,0.50911007,0.78251586
-4.36718359,2.45406942,0.00283557,0.72808692,0.07243405,0.01422727,1.01963169,0.50761148,0.77971555
-4.36118059,2.43060834,0.00299988,0.71922942,0.06622853,0.01302259,1.01518431,0.50768451,0.77515712
-4.35517759,2.40739697,0.00318976,0.70863929,0.06045933,0.01185844,1.01324185,0.50916247,0.76910803
-4.34917459,2.38498096,0.00340176,0.69669015,0.05519246,0.01074937,1.01373510,0.51187005,0.76185884
-4.34317159,2.36392242,0.00363224,0.68375897,0.05048899,0.00970809,1.01660552,0.51562854,0.75371050
-4.33716858,2.34478055,0.00387742,0.67021145,0.04640471,0.00874552,1.02180908,0.52026092,0.74496168
-4.33116558,2.32809352,0.00413345,0.65638858,0.04298996,0.00787065,1.02931942,0.52559688,0.73589694
-4.32516258,2.31436234,0.00439651,0.64259498,0.04028965,0.00709070,1.03913033,0.53147748,0.72677629
-4.31915958,2.30403739,0.00466288,0.62908956,0.03834326,0.00641112,1.05125709,0.53775934,0.71782654
-4.31315658,2.29750763,0.00492901,0.61607880,0.03718485,0.00583581,1.06573661,0.54431820,0.70923491
-4.30715358,2.29509282,0.00519165,0.60371295,0.03684308,0.00536722,1.08262594,0.55105152,0.70114496
-4.30115058,2.29703812,0.00544786,0.59208515,0.03734092,0.00500649,1.10199897,0.55788010,0.69365487
-4.29514757,2.30351081,0.00569513,0.58123324,0.03869533,0.00475365,1.12394102,0.56474850,0.68681813
-4.28914457,2.31459839,0.00593141,0.57114417,0.04091664,0.00460770,1.14854131,0.57162413,0.68064609
-4.28314157,2.33030745,0.00615510,0.56176035,0.04400774,0.00456669,1.17588318,0.57849496,0.67511224
-4.27713857,2.35056249,0.00636511,0.55298764,0.04796305,0.00462786,1.20603231,0.58536593,0.67015769
-4.27113557,2.37520435,0.00656078,0.54470427,0.05276741,0.00478758,1.23902319,0.59225408,0.66569733
-4.26513257,2.40398781,0.00674188,0.53677015,0.05839477,0.00504141,1.27484447,0.59918274,0.66162629
-4.25912956,2.43657830,0.00690852,0.52903598,0.06480703,0.00538407,1.31342378,0.60617493,0.65782614
-4.25312656,2.47254792,0.00706107,0.52135175,0.07195293,0.00580936,1.35461291,0.61324634,0.65417060
-4.24712356,2.51137137,0.00720007,0.51357408,0.07976716,0.00631013,1.39817434,0.62039842,0.65053036
-4.24112056,2.55242242,0.00732612,0.50557224,0.08816992,0.00687824,1.44377019,0.62761195,0.64677695
-4.23511756,2.59497201,0.00743978,0.49723251,0.09706692,0.00750453,1.49095453,0.63484159,0.64278557
-4.22911456,2.63818905,0.00754149,0.48846108,0.10634988,0.00817877,1.53917014,0.64201175,0.63843689
-4.22311156,2.68114489,0.00763148,0.47918526,0.11589787,0.00888975,1.58775042,0.64901436,0.63361812
-4.21710855,2.72282261,0.00770971,0.46935342,0.12557914,0.00962532,1.63592718,0.65570865,0.62822335
-4.21110555,2.76213176,0.00777587,0.45893375,0.13525383,0.01037251,1.68284434,0.66192321,0.62215367
-4.20510255,2.79792897,0.00782934,0.44791220,0.14477725,0.01111775,1.72757785,0.66746041,0.61531716
-4.19909955,2.82904451,0.00786925,0.43628997,0.15400377,0.01184704,1.76916101,0.67210293,0.60762906
-4.19309655,2.85431421,0.00789451,0.42408069,0.16279120,0.01254627,1.80661474,0.67562237,0.59901237
-4.18709355,2.87261588,0.00790394,0.41130775,0.17100541,0.01320152,1.83898134,0.67778937,0.58939891
-4.18109055,2.88290884,0.00789631,0.39800194,0.17852519,0.01379941,1.86536050,0.67838486,0.57873099
-4.17508754,2.88427469,0.00787054,0.38419956,0.18524678,0.01432740,1.88494573,0.67721170,0.56696365
-4.16908454,2.87595736,0.00782573,0.36994098,0.19108825,0.01477423,1.89705942,0.67410625,0.55406724
-4.16308154,2.85740012,0.00776136,0.35526995,0.19599320,0.01513015,1.90118468,0.66894897,0.54003027
-4.15707854,2.82827739,0.00767737,0.34023329,0.19993364,0.01538728,1.89699210,0.66167358,0.52486227
-4.15107554,2.78851932,0.00757424,0.32488106,0.20291192,0.01553985,1.88435997,0.65227411,0.50859633
-4.14507254,2.73832723,0.00745309,0.30926701,0.20496153,0.01558432,1.86338658,0.64080937,0.49129103
-4.13906953,2.67817872,0.00731565,0.29344916,0.20614652,0.01551955,1.83439373,0.62740451,0.47303163
-4.13306653,2.60882164,0.00716434,0.27749030,0.20655982,0.01534680,1.79792104,0.61224952,0.45393020
-4.12706353,2.53125671,0.00700217,0.26145842,0.20632012,0.01506965,1.75471108,0.59559455,0.43412453
-4.12106053,2.44670917,0.00683266,0.24542668,0.20556762,0.01469392,1.70568585,0.57774245,0.41377590
-4.11505753,2.35659081,0.00665978,0.22947320,0.20445876,0.01422740,1.65191566,0.55903854,0.39306558
-4.10905453,2.26245367,0.00648778,0.21368026,0.20316010,0.01367963,1.59458177,0.53985838,0.37219028
-4.10305153,2.16593782,0.00632103,0.19813323,0.20184159,0.01306152,1.53493455,0.52059399,0.35135670
-4.09704852,2.06871551,0.00616386,0.18291908,0.20066958,0.01238505,1.47424918,0.50163927,0.33077544
-4.09104552,1.97243445,0.00602039,0.16812469,0.19979990,0.01166285,1.41378090,0.48337522,0.31065457
-4.08504252,1.87866283,0.00589435,0.15383491,0.19937117,0.01090784,1.35472199,0.46615594,0.29119326
-4.07903952,1.78883874,0.00578893,0.14013069,0.19949896,0.01013284,1.29816242,0.45029580,0.27257563
-4.07303652,1.70422634,0.00570667,0.12708724,0.20027068,0.00935023,1.24505595,0.43605863,0.25496540
-4.06703352,1.62588063,0.00564932,0.11477242,0.20174189,0.00857169,1.19619317,0.42364940,0.23850133
-4.06103052,1.55462242,0.00561781,0.10324542,0.20393387,0.00780788,1.15218249,0.41320865,0.22329389
-4.05502751,1.49102428,0.00561223,0.09255584,0.20683276,0.00706828,1.11343982,0.40481006,0.20942317
-4.04902451,1.43540790,0.00563180,0.08274320,0.21039028,0.00636107,1.08018709,0.39846110,0.19693821
-4.04302151,1.38785248,0.00567501,0.07383683,0.21452603,0.00569303,1.05245938,0.39410673,0.18585758
-4.03701851,1.34821337,0.00573962,0.06585622,0.21913120,0.00506950,1.03011989,0.39163588,0.17617138
-4.03101551,1.31614958,0.00582286,0.05881173,0.22407365,0.00449445,1.01288191,0.39089033,0.16784421
-4.02501251,1.29115835,0.00592155,0.05270552,0.22920398,0.00397054,1.00033609,0.39167537,0.16081912
-4.01900950,1.27261473,0.00603229,0.04753280,0.23436236,0.00349922,0.99198164,0.39377182,0.15502225
-4.01300650,1.25981383,0.00615160,0.04328303,0.23938579,0.00308087,0.98725957,0.39694853,0.15036775
-4.00700350,1.25201342,0.00627614,0.03994123,0.24411543,0.00271496,0.98558612,0.40097484,0.14676282
-4.00100050,1.24847447,0.00640283,0.03748909,0.24840358,0.00240020,0.98638469,0.40563219,0.14411257
-3.99499750,1.24849758,0.00652903,0.03590597,0.25212005,0.00213471,0.98911444,0.41072435,0.14232433
-3.98899450,1.25145346,0.00665263,0.03516954,0.25515748,0.00191616,0.99329434,0.41608565,0.14131133
-3.98299150,1.25680587,0.00677212,0.03525614,0.25743556,0.00174189,0.99852133,0.42158683,0.14099545
-3.97698849,1.26412622,0.00688664,0.03614083,0.25890362,0.00160908,1.00448192,0.42713816,0.14130900
-3.97098549,1.27309921,0.00699596,0.03779706,0.25954184,0.00151477,1.01095687,0.43268982,0.14219543
-3.96498249,1.28351956,0.00710043,0.04019598,0.25936080,0.00145599,1.01781884,0.43822936,0.14360900
-3.95897949,1.29528054,0.00720090,0.04330561,0.25839946,0.00142981,1.02502351,0.44377670,0.14551344
-3.95297649,1.30835515,0.00729859,0.04708970,0.25672187,0.00143333,1.03259506,0.44937681,0.14787989
-3.94697349,1.32277173,0.00739493,0.05150658,0.25441260,0.00146375,1.04060697,0.45509064,0.15068407
-3.94097049,1.33858548,0.00749140,0.05650796,0.25157133,0.00151835,1.04915969,0.46098498,0.15390307
-3.93496748,1.35584831,0.00758936,0.06203795,0.24830685,0.00159448,1.05835670,0.46712176,0.15751202
-3.92896448,1.37457887,0.00768987,0.06803222,0.24473095,0.00168955,1.06828058,0.47354763,0.16148080
-3.92296148,1.39473506,0.00779357,0.07441757,0.24095229,0.00180104,1.07897088,0.48028452,0.16577107
-3.91695848,1.41619095,0.00790048,0.08111195,0.23707090,0.00192650,1.09040512,0.48732167,0.17033403
-3.91095548,1.43871974,0.00800999,0.08802490,0.23317344,0.00206349,1.10248438,0.49460997,0.17510876
-3.90495248,1.46198408,0.00812077,0.09505868,0.22932943,0.00220967,1.11502448,0.50205868,0.18002165
-3.89894947,1.48553470,0.00823076,0.10210979,0.22558878,0.00236276,1.12775338,0.50953517,0.18498680
-3.89294647,1.50881735,0.00833723,0.10907115,0.22198062,0.00252055,1.14031513,0.51686747,0.18990742
-3.88694347,1.53118822,0.00843688,0.11583470,0.21851336,0.00268101,1.15228013,0.52384976,0.19467832
-3.88094047,1.55193670,0.00852595,0.12229438,0.21517615,0.00284224,1.16316131,0.53025038,0.19918916
-3.87493747,1.57031448,0.00860044,0.12834932,0.21194136,0.00300258,1.17243520,0.53582207,0.20332859
-3.86893447,1.58556921,0.00865624,0.13390723,0.20876802,0.00316058,1.17956673,0.54031379,0.20698870
-3.86293147,1.59698091,0.00868944,0.13888759,0.20560586,0.00331513,1.18403624,0.54348351,0.21006985
-3.85692846,1.60389879,0.00869649,0.14322475,0.20239983,0.00346539,1.18536728,0.54511121,0.21248539
-3.85092546,1.60577660,0.00867446,0.14687047,0.19909457,0.00361088,1.18315339,0.54501141,0.21416607
-3.84492246,1.60220423,0.00862123,0.14979604,0.19563878,0.00375149,1.17708239,0.54304446,0.21506393
-3.83891946,1.59293374,0.00853570,0.15199358,0.19198911,0.00388741,1.16695675,0.53912605,0.21515523
-3.83291646,1.57789846,0.00841792,0.15347668,0.18811328,0.00401917,1.15270900,0.53323425,0.21444252
-3.82691346,1.55722381,0.00826919,0.15428003,0.18399251,0.00414758,1.13441103,0.52541394,0.21295545
-3.82091046,1.53122943,0.00809216,0.15445835,0.17962289,0.00427367,1.11227713,0.51577814,0.21075042
-3.81490745,1.50042238,0.00789081,0.15408432,0.17501582,0.00439864,1.08666031,0.50450638,0.20790896
-3.80890445,1.46548176,0.00767044,0.15324586,0.17019747,0.00452375,1.05804237,0.49184005,0.20453502
-3.80290145,1.42723568,0.00743756,0.15204273,0.16520746,0.00465030,1.02701815,0.47807513,0.20075117
-3.79689845,1.38663169,0.00719979,0.15058256,0.16009664,0.00477952,0.99427478,0.46355259,0.19669396
-3.79089545,1.34470223,0.00696572,0.14897670,0.15492453,0.00491248,0.96056715,0.44864684,0.19250873
-3.78489245,1.30252682,0.00674465,0.14733577,0.14975619,0.00505006,0.92669076,0.43375309,0.18834391
-3.77888944,1.26119285,0.00654640,0.14576540,0.14465903,0.00519287,0.89345320,0.41927383,0.18434536
-3.77288644,1.22175666,0.00638109,0.14436220,0.13969963,0.00534122,0.86164568,0.40560526,0.18065077
-3.76688344,1.18520672,0.00625881,0.14321010,0.13494075,0.00549513,0.83201584,0.39312418,0.17738453
-3.76088044,1.15243040,0.00618944,0.14237736,0.13043872,0.00565430,0.80524276,0.38217571,0.17465316
-3.75487744,1.12418535,0.00618227,0.14191422,0.12624124,0.00581811,0.78191538,0.37306240,0.17254157
-3.74887444,1.10107677,0.00624583,0.14185137,0.12238579,0.00598571,0.76251471,0.36603504,0.17111030
-3.74287144,1.08354077,0.00638752,0.14219919,0.11889859,0.00615601,0.74740057,0.36128524,0.17039367
-3.73686843,1.07183436,0.00661343,0.14294788,0.11579412,0.00632776,0.73680284,0.35894020,0.17039908
-3.73086543,1.06603184,0.00692807,0.14406829,0.11307521,0.00649959,0.73081741,0.35905938,0.17110725
-3.72486243,1.06602736,0.00733415,0.14551352,0.11073356,0.00667006,0.72940655,0.36163338,0.17247347
-3.71885943,1.07154313,0.00783237,0.14722115,0.10875068,0.00683775,0.73240338,0.36658466,0.17442972
-3.71285643,1.08214237,0.00842132,0.14911584,0.10709911,0.00700124,0.73952001,0.37377015,0.17688740
-3.70685343,1.09724654,0.00909730,0.15111246,0.10574390,0.00715916,0.75035874,0.38298548,0.17974085
-3.70085043,1.11615566,0.00985432,0.15311926,0.10464407,0.00731022,0.76442585,0.39397075,0.18287106
-3.69484742,1.13807108,0.01068405,0.15504127,0.10375427,0.00745316,0.78114731,0.40641747,0.18614979
-3.68884442,1.16211981,0.01157591,0.15678355,0.10302625,0.00758680,0.79988589,0.41997671,0.18944376
-3.68284142,1.18737964,0.01251720,0.15825437,0.10241038,0.00770997,0.81995922,0.43426803,0.19261874
-3.67683842,1.21290451,0.01349328,0.15936800,0.10185697,0.00782149,0.84065821,0.44888922,0.19554355
-3.67083542,1.23774947,0.01448787,0.16004732,0.10131756,0.00792016,0.86126554,0.46342642,0.19809374
-3.66483242,1.26099475,0.01548340,0.16022593,0.10074594,0.00800470,0.88107383,0.47746465,0.20015497
-3.65882941,1.28176869,0.01646140,0.15984990,0.10009927,0.00807376,0.89940314,0.49059842,0.20162589
-3.65282641,1.29926893,0.01740301,0.15887907,0.09933889,0.00812592,0.91561765,0.50244225,0.20242066
-3.64682341,1.31278191,0.01828942,0.15728788,0.09843122,0.00815970,0.92914105,0.51264079,0.20247091
-3.64082041,1.32170016,0.01910250,0.15506585,0.09734846,0.00817354,0.93947067,0.52087853,0.20172728
-3.63481741,1.32553718,0.01982526,0.15221770,0.09606934,0.00816595,0.94618986,0.52688854,0.20016045
-3.62881441,1.32393988,0.02044241,0.14876301,0.09457977,0.00813549,0.94897857,0.53046034,0.19776166
-3.62281141,1.31669810,0.02094085,0.14473581,0.09287337,0.00808088,0.94762182,0.53144643,0.19454290
-3.61680840,1.30375121,0.02131011,0.14018371,0.09095204,0.00800114,0.94201581,0.52976743,0.19053654
-3.61080540,1.28519158,0.02154271,0.13516711,0.08882631,0.00789563,0.93217164,0.52541555,0.18579472
-3.60480240,1.26126478,0.02163439,0.12975807,0.08651566,0.00776417,0.91821625,0.51845645,0.18038829
-3.59879940,1.23236650,0.02158432,0.12403937,0.08404862,0.00760719,0.90039070,0.50902926,0.17440550
-3.59279640,1.19903615,0.02139511,0.11810338,0.08146274,0.00742576,0.87904556,0.49734485,0.16795039
-3.58679340,1.16194736,0.02107273,0.11205120,0.07880431,0.00722171,0.85463364,0.48368246,0.16114105
-3.58079040,1.12189550,0.02062637,0.10599179,0.07612791,0.00699767,0.82769991,0.46838476,0.15410760
-3.57478739,1.07978250,0.02006809,0.10004136,0.07349565,0.00675713,0.79886913,0.45185163,0.14699015
-3.56878439,1.03659953,0.01941246,0.09432298,0.07097630,0.00650447,0.76883118,0.43453286,0.13993666
-3.56278139,0.99340775,0.01867606,0.08896644,0.06864405,0.00624494,0.73832463,0.41692009,0.13310082
-3.55677839,0.95131797,0.01787700,0.08410840,0.06657716,0.00598465,0.70811892,0.39953831,0.12663996
-3.55077539,0.91146950,0.01703428,0.07989285,0.06485639,0.00573055,0.67899559,0.38293734,0.12071307
-3.54477239,0.87500903,0.01616726,0.07647184,0.06356324,0.00549038,0.65172916,0.36768336,0.11547900
-3.53876938,0.84306994,0.01529505,0.07400651,0.06277811,0.00527259,0.62706809,0.35435113,0.11109483
-3.53276638,0.81675271,0.01443597,0.07266826,0.06257837,0.00508630,0.60571637,0.34351681,0.10771442
-3.52676338,0.79710680,0.01360702,0.07264020,0.06303637,0.00494119,0.58831633,0.33575176,0.10548729
-3.52076038,0.78511447,0.01282349,0.07411852,0.06421745,0.00484742,0.57543295,0.33161731,0.10455763
-3.51475738,0.78167681,0.01209852,0.07731388,0.06617808,0.00481555,0.56754028,0.33166065,0.10506368
-3.50875438,0.78760219,0.01144287,0.08245255,0.06896398,0.00485642,0.56501022,0.33641164,0.10713718
-3.50275138,0.80359719,0.01086469,0.08977727,0.07260852,0.00498100,0.56810395,0.34638052,0.11090308
-3.49674837,0.83025998,0.01036944,0.09954740,0.07713122,0.00520030,0.57696628,0.36205628,0.11647935
-3.49074537,0.86807597,0.00995988,0.11203853,0.08253652,0.00552516,0.59162297,0.38390537,0.12397679
-3.48474237,0.91741562,0.00963611,0.12754100,0.08881288,0.00596610,0.61198119,0.41237053,0.13349884
-3.47873937,0.97853389,0.00939575,0.14635739,0.09593212,0.00653305,0.63783295,0.44786937,0.14514121
-3.47273637,1.05157105,0.00923415,0.16879874,0.10384912,0.00723514,0.66886149,0.49079222,0.15899139
-3.46673337,1.13655448,0.00914464,0.19517928,0.11250199,0.00808041,0.70465042,0.54149906,0.17512771
-3.46073037,1.23340085,0.00911892,0.22580976,0.12181247,0.00907545,0.74469526,0.60031510,0.19361810
-3.45472736,1.34191833,0.00914731,0.26098917,0.13168685,0.01022513,0.78841713,0.66752483,0.21451837
-3.44872436,1.46180849,0.00921924,0.30099502,0.14201722,0.01153217,0.83517807,0.74336424,0.23786999
-3.44272136,1.59266740,0.00932352,0.34607225,0.15268307,0.01299685,0.88429762,0.82801124,0.26369730
-3.43671836,1.73398594,0.00944881,0.39642108,0.16355332,0.01461660,0.93507008,0.92157432,0.29200438
-3.43071536,1.88514898,0.00958392,0.45218392,0.17448850,0.01638573,0.98678194,1.02407956,0.32277130
-3.42471236,2.04543373,0.00971818,0.51343208,0.18534335,0.01829513,1.03872893,1.13545648,0.35595026
-3.41870935,2.21400731,0.00984170,0.58015249,0.19596948,0.02033209,1.09023225,1.25552307,0.39146148
-3.41270635,2.38992402,0.00994565,0.65223517,0.20621823,0.02248017,1.14065332,1.38397084,0.42918917
-3.40670335,2.57212287,0.01002246,0.72946208,0.21594359,0.02471922,1.18940692,1.52035050,0.46897779
-3.40070035,2.75942595,0.01006595,0.81149801,0.22500505,0.02702549,1.23597208,1.66405933,0.51062895
-3.39469735,2.95053861,0.01007144,0.89788412,0.23327047,0.02937188,1.27990070,1.81433104,0.55389906
-3.38869435,3.14405198,0.01003575,0.98803486,0.24061871,0.03172836,1.32082360,1.97022929,0.59849816
-3.38269135,3.33844889,0.00995722,1.08123869,0.24694215,0.03406245,1.35845408,2.13064555,0.64409011
-3.37668834,3.53211378,0.00983562,1.17666304,0.25214886,0.03633995,1.39258891,2.29430232,0.69029439
-3.37068534,3.72334706,0.00967202,1.27336392,0.25616453,0.03852567,1.42310692,2.45976238,0.73668959
-3.36468234,3.91038448,0.00946867,1.37029992,0.25893406,0.04058430,1.44996547,2.62544427,0.78281876
-3.35867934,4.09142133,0.00922877,1.46635083,0.26042279,0.04248133,1.47319491,2.78964445,0.82819656
-3.35267634,4.26464142,0.00895632,1.56034022,0.26061724,0.04418401,1.49289139,2.95056586,0.87231807
-3.34667334,4.42825004,0.00865587,1.65106164,0.25952563,0.04566230,1.50920843,3.10635226,0.91466909
-3.34067034,4.58051033,0.00833232,1.73730742,0.25717783,0.04688972,1.52234734,3.25512786,0.95473762
-3.33466733,4.71978146,0.00799073,1.81789934,0.25362498,0.04784418,1.53254700,3.39504077,0.99202612
-3.32866433,4.84455765,0.00763610,1.89171995,0.24893872,0.04850866,1.54007324,3.52430905,1.02606406
-3.32266133,4.95350605,0.00727327,1.95774344,0.24320999,0.04887173,1.54520804,3.64126778,1.05642036
-3.31665833,5.04550216,0.00690669,2.01506476,0.23654750,0.04892788,1.54823890,3.74441514,1.08271513
-3.31065533,5.11966093,0.00654042,2.06292597,0.22907587,0.04867771,1.54944861,3.83245603,1.10463017
-3.30465233,5.17536227,0.00617796,2.10073863,0.22093341,0.04812789,1.54910558,3.90434108,1.12191789
