energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
0.01500750,2.71529090,0.00746789,0.56498805,0.70117313,1.46331313,0.07057639,0.38142044,0.44700070,0.00110644
0.02101051,2.71966749,0.00819622,0.55794078,0.71022199,1.45831749,0.07183909,0.38834790,0.45366710,0.00114883
0.02701351,2.72256122,0.00902853,0.54870978,0.71890727,1.45277506,0.07292122,0.39495620,0.46250926,0.00119465
0.03301651,2.72402594,0.00996170,0.53748013,0.72717766,1.44671923,0.07380548,0.40120413,0.47339398,0.00124375
0.03901951,2.72414802,0.01099030,0.52447616,0.73498620,1.44019597,0.07447717,0.40705146,0.48616819,0.00129591
0.04502251,2.72304182,0.01210652,0.50995535,0.74229168,1.43326273,0.07492436,0.41245983,0.50066242,0.00135086
0.05102551,2.72084310,0.01330016,0.49420132,0.74905951,1.42598635,0.07513806,0.41739366,0.51669373,0.00140826
0.05702851,2.71770104,0.01455865,0.47751625,0.75526207,1.41844012,0.07511227,0.42182108,0.53406799,0.00146772
0.06303152,2.71376937,0.01586720,0.46021286,0.76087860,1.41070032,0.07484411,0.42571481,0.55258158,0.00152878
0.06903452,2.70919721,0.01720895,0.44260633,0.76589446,1.40284242,0.07433382,0.42905303,0.57202250,0.00159094
0.07503752,2.70412005,0.01856527,0.42500643,0.77029996,1.39493731,0.07358483,0.43182004,0.59217109,0.00165363
0.08104052,2.69865147,0.01991609,0.40771004,0.77408870,1.38704762,0.07260379,0.43400676,0.61280026,0.00171626
0.08704352,2.69287596,0.02124036,0.39099425,0.77725561,1.37922451,0.07140060,0.43561109,0.63367570,0.00177817
0.09304652,2.68684313,0.02251645,0.37511040,0.77979469,1.37150494,0.06998846,0.43663792,0.65455585,0.00183868
0.09904952,2.68056354,0.02372275,0.36027896,0.78169676,1.36390964,0.06838384,0.43709896,0.67519213,0.00189708
0.10505253,2.67400641,0.02483820,0.34668558,0.78294725,1.35644180,0.06660651,0.43701222,0.69532942,0.00195267
0.11105553,2.66709924,0.02584281,0.33447818,0.78352431,1.34908653,0.06467943,0.43640130,0.71470704,0.00200471
0.11705853,2.65972935,0.02671828,0.32376534,0.78339729,1.34181114,0.06262869,0.43529443,0.73306032,0.00205250
0.12306153,2.65174737,0.02744845,0.31461575,0.78252596,1.33456624,0.06048332,0.43372337,0.75012297,0.00209534
0.12906453,2.64297252,0.02801980,0.30705889,0.78086034,1.32728747,0.05827498,0.43172217,0.76563023,0.00213258
0.13506753,2.63319966,0.02842180,0.30108674,0.77834148,1.31989808,0.05603771,0.42932590,0.77932298,0.00216361
0.14107054,2.62220768,0.02864725,0.29665648,0.77490303,1.31231200,0.05380745,0.42656947,0.79095253,0.00218788
0.14707354,2.60976930,0.02869242,0.29369406,0.77047375,1.30443747,0.05162152,0.42348651,0.80028621,0.00220492
0.15307654,2.59566160,0.02855716,0.29209856,0.76498075,1.29618107,0.04951804,0.42010848,0.80711346,0.00221435
0.15907954,2.57967722,0.02824489,0.29174709,0.75835340,1.28745207,0.04753527,0.41646392,0.81125223,0.00221590
0.16508254,2.56163568,0.02776242,0.29250015,0.75052769,1.27816677,0.04571083,0.41257811,0.81255532,0.00220939
0.17108554,2.54139437,0.02711974,0.29420729,0.74145086,1.26825300,0.04408094,0.40847283,0.81091640,0.00219478
0.17708854,2.51885882,0.02632967,0.29671293,0.73108595,1.25765427,0.04267963,0.40416653,0.80627534,0.00217215
0.18309155,2.49399183,0.02540751,0.29986207,0.71941614,1.24633367,0.04153784,0.39967466,0.79862243,0.00214172
0.18909455,2.46682094,0.02437049,0.30350589,0.70644848,1.23427724,0.04068270,0.39501025,0.78800130,0.00210385
0.19509755,2.43744400,0.02323738,0.30750700,0.69221690,1.22149670,0.04013669,0.39018465,0.77451016,0.00205901
0.20110055,2.40603247,0.02202791,0.31174426,0.67678429,1.20803137,0.03991694,0.38520830,0.75830124,0.00200781
0.20710355,2.37283232,0.02076228,0.31611700,0.66024342,1.19394935,0.04003464,0.38009166,0.73957835,0.00195098
0.21310655,2.33816239,0.01946068,0.32054855,0.64271676,1.17934762,0.04049445,0.37484600,0.71859250,0.00188934
0.21910955,2.30241022,0.01814285,0.32498903,0.62435513,1.16435136,0.04129419,0.36948424,0.69563582,0.00182379
0.22511256,2.26602554,0.01682766,0.32941724,0.60533522,1.14911216,0.04242456,0.36402157,0.67103389,0.00175530
0.23111556,2.22951150,0.01553279,0.33384162,0.58585610,1.13380546,0.04386909,0.35847605,0.64513695,0.00168490
0.23711856,2.19341397,0.01427446,0.33830019,0.56613489,1.11862700,0.04560428,0.35286895,0.61831018,0.00161361
0.24312156,2.15830934,0.01306722,0.34285949,0.54640171,1.10378859,0.04759988,0.34722496,0.59092366,0.00154248
0.24912456,2.12479087,0.01192384,0.34761238,0.52689423,1.08951315,0.04981946,0.34157221,0.56334241,0.00147249
0.25512756,2.09345436,0.01085523,0.35267482,0.50785183,1.07602912,0.05222106,0.33594214,0.53591697,0.00140462
0.26113057,2.06488305,0.00987047,0.35818153,0.48950982,1.06356448,0.05475812,0.33036909,0.50897483,0.00133975
0.26713357,2.03963241,0.00897683,0.36428065,0.47209361,1.05234027,0.05738051,0.32488985,0.48281322,0.00127868
0.27313657,2.01821492,0.00817988,0.37112747,0.45581325,1.04256394,0.06003570,0.31954292,0.45769341,0.00122214
0.27913957,2.00108514,0.00748367,0.37887735,0.44085829,1.03442249,0.06267001,0.31436766,0.43383668,0.00117071
0.28514257,1.98862537,0.00689083,0.38767801,0.42739311,1.02807560,0.06523000,0.30940326,0.41142209,0.00112489
0.29114557,1.98113211,0.00640281,0.39766139,0.41555290,1.02364889,0.06766371,0.30468762,0.39058596,0.00108502
0.29714857,1.97880356,0.00602000,0.40893542,0.40544016,1.02122743,0.06992198,0.30025600,0.37142290,0.00105135
0.30315158,1.98172857,0.00574201,0.42157594,0.39712200,1.02084977,0.07195968,0.29613967,0.35398832,0.00102399
0.30915458,1.98987726,0.00556773,0.43561913,0.39062805,1.02250266,0.07373667,0.29236449,0.33830194,0.00100295
0.31515758,2.00309376,0.00549560,0.45105484,0.38594929,1.02611670,0.07521879,0.28894943,0.32435221,0.00098811
0.32116058,2.02109150,0.00552366,0.46782123,0.38303757,1.03156325,0.07637843,0.28590524,0.31210120,0.00097927
0.32716358,2.04345143,0.00564972,0.48580089,0.38180608,1.03865282,0.07719507,0.28323315,0.30148967,0.00097611
0.33316658,2.06962363,0.00587141,0.50481906,0.38213073,1.04713510,0.07765541,0.28092389,0.29244204,0.00097826
0.33916958,2.09893273,0.00618623,0.52464386,0.38385239,1.05670113,0.07775341,0.27895686,0.28487104,0.00098526
0.34517259,2.13058729,0.00659157,0.54498897,0.38678011,1.06698739,0.07748996,0.27729982,0.27868182,0.00099659
0.35117559,2.16369342,0.00708473,0.56551866,0.39069528,1.07758228,0.07687254,0.27590888,0.27377539,0.00101169
0.35717859,2.19727245,0.00766280,0.58585516,0.39535659,1.08803463,0.07591449,0.27472902,0.27005127,0.00102996
0.36318159,2.23028259,0.00832265,0.60558828,0.40050579,1.09786435,0.07463433,0.27369507,0.26740951,0.00105077
0.36918459,2.26164385,0.00906081,0.62428679,0.40587412,1.10657488,0.07305493,0.27273327,0.26575178,0.00107350
0.37518759,2.29026583,0.00987332,0.64151136,0.41118915,1.11366701,0.07120258,0.27176318,0.26498200,0.00109750
0.38119060,2.31507719,0.01075562,0.65682844,0.41618188,1.11865376,0.06910611,0.27070008,0.26500628,0.00112215
0.38719360,2.33505585,0.01170240,0.66982451,0.42059387,1.12107547,0.06679606,0.26945765,0.26573253,0.00114683
0.39319660,2.34925879,0.01270744,0.68012008,0.42418412,1.12051483,0.06430384,0.26795087,0.26706972,0.00117098
0.39919960,2.35685004,0.01376348,0.68738284,0.42673542,1.11661083,0.06166102,0.26609903,0.26892717,0.00119403
0.40520260,2.35712586,0.01486209,0.69133936,0.42805998,1.10907131,0.05889870,0.26382866,0.27121364,0.00121550
0.41120560,2.34953579,0.01599360,0.69178472,0.42800404,1.09768326,0.05604700,0.26107627,0.27383684,0.00123491
0.41720860,2.33369882,0.01714703,0.68858979,0.42645143,1.08232062,0.05313463,0.25779087,0.27670297,0.00125188
0.42321161,2.30941390,0.01831006,0.68170563,0.42332573,1.06294898,0.05018861,0.25393595,0.27971683,0.00126605
0.42921461,2.27666444,0.01946917,0.67116501,0.41859119,1.03962722,0.04723400,0.24949108,0.28278226,0.00127712
0.43521761,2.23561667,0.02060965,0.65708095,0.41225233,1.01250578,0.04429379,0.24445288,0.28580312,0.00128489
0.44122061,2.18661217,0.02171589,0.63964235,0.40435217,0.98182192,0.04138881,0.23883549,0.28868472,0.00128916
0.44722361,2.13015496,0.02277154,0.61910707,0.39496948,0.94789203,0.03853772,0.23267039,0.29133576,0.00128985
0.45322661,2.06689410,0.02375992,0.59579271,0.38421494,0.91110161,0.03575698,0.22600574,0.29367073,0.00128690
0.45922961,1.99760258,0.02466432,0.57006570,0.37222667,0.87189325,0.03306094,0.21890520,0.29561253,0.00128032
0.46523262,1.92315376,0.02546847,0.54232915,0.35916512,0.83075332,0.03046185,0.21144637,0.29709547,0.00127019
0.47123562,1.84449636,0.02615700,0.51301006,0.34520785,0.78819801,0.02796996,0.20371889,0.29806825,0.00125664
0.47723862,1.76262917,0.02671587,0.48254643,0.33054410,0.74475921,0.02559357,0.19582234,0.29849692,0.00123988
0.48324162,1.67857653,0.02713287,0.45137487,0.31536966,0.70097101,0.02333915,0.18786394,0.29836760,0.00122016
0.48924462,1.59336536,0.02739805,0.41991916,0.29988203,0.65735709,0.02121140,0.17995621,0.29768872,0.00119778
0.49524762,1.50800445,0.02750412,0.38858006,0.28427601,0.61441967,0.01921336,0.17221466,0.29649281,0.00117313
0.50125063,1.42346656,0.02744674,0.35772686,0.26873993,0.57263005,0.01734653,0.16475549,0.29483738,0.00114662
0.50725363,1.34067340,0.02722481,0.32769061,0.25345246,0.53242115,0.01561098,0.15769338,0.29280505,0.00111875
0.51325663,1.26048370,0.02684059,0.29875942,0.23858002,0.49418195,0.01400550,0.15113948,0.29050269,0.00109003
0.51925963,1.18368431,0.02629977,0.27117546,0.22427480,0.45825387,0.01252771,0.14519938,0.28805957,0.00106104
0.52526263,1.11098382,0.02561138,0.24513386,0.21067331,0.42492899,0.01117426,0.13997142,0.28562451,0.00103238
0.53126563,1.04300877,0.02478764,0.22078317,0.19789541,0.39444978,0.00994092,0.13554501,0.28336218,0.00100467
0.53726863,0.98030178,0.02384374,0.19822725,0.18604375,0.36701033,0.00882283,0.13199919,0.28144860,0.00097856
0.54327164,0.92332142,0.02279749,0.17752819,0.17520352,0.34275857,0.00781457,0.12940133,0.28006607,0.00095470
0.54927464,0.87244347,0.02166893,0.15871017,0.16544250,0.32179948,0.00691038,0.12780615,0.27939776,0.00093371
0.55527764,0.82796334,0.02047993,0.14176386,0.15681136,0.30419884,0.00610430,0.12725482,0.27962223,0.00091621
0.56128064,0.79009943,0.01925373,0.12665115,0.14934410,0.28998745,0.00539031,0.12777448,0.28090817,0.00090276
0.56728364,0.75899737,0.01801454,0.11330999,0.14305880,0.27916559,0.00476246,0.12937802,0.28340966,0.00089390
0.57328664,0.73473513,0.01678712,0.10165916,0.13795844,0.27170756,0.00421500,0.13206426,0.28726214,0.00089009
0.57928964,0.71732880,0.01559644,0.09160277,0.13403204,0.26756628,0.00374246,0.13581845,0.29257947,0.00089176
0.58529265,0.70673934,0.01446738,0.08303448,0.13125595,0.26667772,0.00333978,0.14061328,0.29945209,0.00089923
0.59129565,0.70287995,0.01342450,0.07584127,0.12959544,0.26896526,0.00300232,0.14641022,0.30794652,0.00091278
0.59729865,0.70562429,0.01249192,0.06990676,0.12900648,0.27434374,0.00272599,0.15316133,0.31810613,0.00093263
0.60330165,0.71481518,0.01169320,0.06511406,0.12943776,0.28272331,0.00250723,0.16081136,0.32995315,0.00095892
0.60930465,0.73027371,0.01105128,0.06134823,0.13083287,0.29401289,0.00234306,0.16930012,0.34349179,0.00099175
0.61530765,0.75180845,0.01058857,0.05849821,0.13313271,0.30812323,0.00223107,0.17856511,0.35871218,0.00103116
0.62131066,0.77922430,0.01032689,0.05645841,0.13627781,0.32496938,0.00216945,0.18854404,0.37559487,0.00107720
0.62731366,0.81233065,0.01028755,0.05512994,0.14021076,0.34447265,0.00215692,0.19917743,0.39411555,0.00112985
0.63331666,0.85094837,0.01049134,0.05442147,0.14487840,0.36656179,0.00219270,0.21041090,0.41424950,0.00118912
0.63931966,0.89491506,0.01095846,0.05424986,0.15023377,0.39117336,0.00227646,0.22219705,0.43597562,0.00125500
0.64532266,0.94408836,0.01170844,0.05454042,0.15623772,0.41825132,0.00240826,0.23449692,0.45927930,0.00132749
0.65132566,0.99834667,0.01275988,0.05522706,0.16285999,0.44774566,0.00258840,0.24728075,0.48415425,0.00140662
0.65732866,1.05758737,0.01413016,0.05625213,0.17007974,0.47961015,0.00281739,0.26052812,0.51060272,0.00149241
0.66333167,1.12172226,0.01583502,0.05756616,0.17788544,0.51379933,0.00309576,0.27422733,0.53863406,0.00158490
0.66933467,1.19067033,0.01788803,0.05912737,0.18627410,0.55026472,0.00342400,0.28837404,0.56826170,0.00168412
0.67533767,1.26434820,0.02029991,0.06090112,0.19524980,0.58895054,0.00380236,0.30296929,0.59949846,0.00179009
0.68134067,1.34265871,0.02307788,0.06285919,0.20482166,0.62978912,0.00423079,0.31801693,0.63235053,0.00190278
0.68734367,1.42547807,0.02622482,0.06497908,0.21500124,0.67269623,0.00470875,0.33352064,0.66681031,0.00202214
0.69334667,1.51264262,0.02973849,0.06724321,0.22579956,0.71756668,0.00523514,0.34948075,0.70284869,0.00214801
0.69934967,1.60393583,0.03361073,0.06963813,0.23722389,0.76427044,0.00580821,0.36589098,0.74040709,0.00228014
0.70535268,1.69907647,0.03782675,0.07215379,0.24927450,0.81264967,0.00642546,0.38273540,0.77938990,0.00241817
0.71135568,1.79770900,0.04236446,0.07478286,0.26194148,0.86251679,0.00708365,0.39998578,0.81965787,0.00256162
0.71735868,1.89939671,0.04719403,0.07752014,0.27520207,0.91365396,0.00777881,0.41759960,0.86102292,0.00270983
0.72336168,2.00361862,0.05227756,0.08036209,0.28901838,0.96581405,0.00850623,0.43551875,0.90324492,0.00286200
0.72936468,2.10977045,0.05756907,0.08330643,0.30333597,1.01872316,0.00926064,0.45366920,0.94603083,0.00301720
0.73536768,2.21717002,0.06301466,0.08635196,0.31808319,1.07208475,0.01003629,0.47196161,0.98903636,0.00317432
0.74137069,2.32506714,0.06855309,0.08949835,0.33317154,1.12558517,0.01082715,0.49029305,1.03187055,0.00333215
0.74737369,2.43265783,0.07411651,0.09274619,0.34849701,1.17890054,0.01162712,0.50854950,1.07410289,0.00348938
0.75337669,2.53910226,0.07963158,0.09609696,0.36394239,1.23170442,0.01243024,0.52660940,1.11527325,0.00364461
0.75937969,2.64354583,0.08502088,0.09955312,0.37938049,1.28367625,0.01323099,0.54434778,1.15490389,0.00379643
0.76538269,2.74514238,0.09020447,0.10311818,0.39467813,1.33450973,0.01402451,0.56164094,1.19251337,0.00394344
0.77138569,2.84307844,0.09510180,0.10679671,0.40970067,1.38392112,0.01480683,0.57837139,1.22763167,0.00408430
0.77738869,2.93659737,0.09963362,0.11059434,0.42431693,1.43165658,0.01557512,0.59443271,1.25981588,0.00421777
0.78339170,3.02502208,0.10372408,0.11451759,0.43840414,1.47749848,0.01632781,0.60973424,1.28866571,0.00434277
0.78939470,3.10777523,0.10730278,0.11857366,0.45185279,1.52127001,0.01706476,0.62420510,1.31383817,0.00445841
0.79539770,3.18439582,0.11030677,0.12277003,0.46457090,1.56283799,0.01778724,0.63779744,1.33506056,0.00456400
0.80140070,3.25455119,0.11268241,0.12711405,0.47648773,1.60211362,0.01849799,0.65048868,1.35214132,0.00465911
0.80740370,3.31804390,0.11438696,0.13161233,0.48755641,1.63905104,0.01920104,0.66228261,1.36497803,0.00474356
0.81340670,3.37481295,0.11538998,0.13627010,0.49775560,1.67364381,0.01990157,0.67320910,1.37356218,0.00481743
0.81940970,3.42492938,0.11567427,0.14109060,0.50708988,1.70591950,0.02060566,0.68332261,1.37798057,0.00488107
0.82541271,3.46858643,0.11523649,0.14607438,0.51558893,1.73593253,0.02131994,0.69269931,1.37841303,0.00493502
0.83141571,3.50608470,0.11408740,0.15121875,0.52330547,1.76375587,0.02205122,0.70143306,1.37512667,0.00498006
0.83741871,3.53781310,0.11225157,0.15651729,0.53031210,1.78947186,0.02280610,0.70963033,1.36846692,0.00501712
0.84342171,3.56422670,0.10976680,0.16195947,0.53669713,1.81316280,0.02359051,0.71740429,1.35884562,0.00504724
0.84942471,3.58582238,0.10668311,0.16753048,0.54255975,1.83490177,0.02440927,0.72486837,1.34672673,0.00507155
0.85542771,3.60311368,0.10306133,0.17321118,0.54800457,1.85474419,0.02526572,0.73212947,1.33261043,0.00509120
0.86143072,3.61660600,0.09897150,0.17897828,0.55313601,1.87272066,0.02616132,0.73928129,1.31701593,0.00510730
0.86743372,3.62677330,0.09449100,0.18480458,0.55805273,1.88883141,0.02709538,0.74639799,1.30046415,0.00512091
0.87343672,3.63403747,0.08970253,0.19065945,0.56284234,1.90304266,0.02806479,0.75352848,1.28346060,0.00513299
0.87943972,3.63875105,0.08469203,0.19650928,0.56757673,1.91528510,0.02906397,0.76069173,1.26647935,0.00514434
0.88544272,3.64118412,0.07954665,0.20231808,0.57230820,1.92545451,0.03008478,0.76787319,1.24994863,0.00515561
0.89144572,3.64151578,0.07435266,0.20804800,0.57706646,1.93341452,0.03111668,0.77502268,1.23423857,0.00516726
0.89744872,3.63983024,0.06919369,0.21365983,0.58185686,1.93900128,0.03214686,0.78205378,1.21965142,0.00517959
0.90345173,3.63611766,0.06414900,0.21911346,0.58665959,1.94202973,0.03316060,0.78884486,1.20641462,0.00519270
0.90945473,3.63027920,0.05929204,0.22436818,0.59143014,1.94230132,0.03414163,0.79524167,1.19467682,0.00520652
0.91545773,3.62213614,0.05468930,0.22938293,0.59610076,1.93961245,0.03507264,0.80106162,1.18450676,0.00522083
0.92146073,3.61144200,0.05039935,0.23411644,0.60058293,1.93376357,0.03593574,0.80609930,1.17589506,0.00523526
0.92746373,3.59789735,0.04647219,0.23852727,0.60477066,1.92456816,0.03671310,0.81013343,1.16875858,0.00524931
0.93346673,3.58116624,0.04294888,0.24257386,0.60854438,1.91186148,0.03738745,0.81293463,1.16294711,0.00526243
0.93946973,3.56089351,0.03986131,0.24621456,0.61177541,1.89550857,0.03794272,0.81427395,1.15825193,0.00527394
0.94547274,3.53672224,0.03723227,0.24940772,0.61433053,1.87541114,0.03836449,0.81393164,1.15441593,0.00528316
0.95147574,3.50831062,0.03507563,0.25211188,0.61607669,1.85151329,0.03864051,0.81170601,1.15114465,0.00528935
0.95747874,3.47534751,0.03339664,0.25428613,0.61688560,1.82380575,0.03876107,0.80742177,1.14811801,0.00529175
0.96348174,3.43756633,0.03219238,0.25589060,0.61663788,1.79232859,0.03871932,0.80093764,1.14500203,0.00528962
0.96948474,3.39475671,0.03145223,0.25688721,0.61522689,1.75717235,0.03851144,0.79215292,1.14146030,0.00528223
0.97548774,3.34677371,0.03115842,0.25724046,0.61256193,1.71847769,0.03813677,0.78101262,1.13716475,0.00526887
0.98149075,3.29354449,0.03128657,0.25691857,0.60857073,1.67643356,0.03759779,0.76751103,1.13180539,0.00524884
0.98749375,3.23507234,0.03180630,0.25589455,0.60320142,1.63127409,0.03690001,0.75169352,1.12509876,0.00522151
0.99349675,3.17143809,0.03268185,0.25414741,0.59642358,1.58327434,0.03605175,0.73365655,1.11679501,0.00518630
0.99949975,3.10279924,0.03387263,0.25166338,0.58822881,1.53274512,0.03506386,0.71354580,1.10668332,0.00514268
1.00550275,3.02938689,0.03533396,0.24843702,0.57863061,1.48002709,0.03394939,0.69155259,1.09459585,0.00509019
1.01150575,2.95150097,0.03701769,0.24447214,0.56766364,1.42548432,0.03272314,0.66790881,1.08041003,0.00502847
1.01750875,2.86950392,0.03887302,0.23978257,0.55538267,1.36949764,0.03140129,0.64288044,1.06404946,0.00495725
1.02351176,2.78381346,0.04084724,0.23439262,0.54186107,1.31245791,0.03000091,0.61676011,1.04548356,0.00487639
1.02951476,2.69489472,0.04288667,0.22833729,0.52718909,1.25475946,0.02853958,0.58985896,1.02472605,0.00478587
1.03551776,2.60325218,0.04493757,0.22166210,0.51147199,1.19679397,0.02703493,0.56249814,1.00183259,0.00468585
1.04152076,2.50942183,0.04694720,0.21442267,0.49482812,1.13894480,0.02550431,0.53500046,0.97689781,0.00457661
1.04752376,2.41396385,0.04886490,0.20668398,0.47738705,1.08158222,0.02396448,0.50768227,0.95005197,0.00445865
1.05352676,2.31745610,0.05064317,0.19851943,0.45928779,1.02505936,0.02243131,0.48084622,0.92145735,0.00433266
1.05952976,2.22048872,0.05223883,0.19000962,0.44067715,0.96970917,0.02091963,0.45477485,0.89130480,0.00419951
1.06553277,2.12365976,0.05361410,0.18124111,0.42170831,0.91584242,0.01944309,0.42972542,0.85981038,0.00406027
1.07153577,2.02757207,0.05473766,0.17230505,0.40253953,0.86374660,0.01801407,0.40592613,0.82721233,0.00391623
1.07753877,1.93283132,0.05558557,0.16329576,0.38333309,0.81368591,0.01664371,0.38357357,0.79376836,0.00376886
1.08354177,1.84004484,0.05614206,0.15430944,0.36425434,0.76590195,0.01534189,0.36283168,0.75975333,0.00361981
1.08954477,1.74982133,0.05640018,0.14544290,0.34547087,0.72061528,0.01411740,0.34383196,0.72545721,0.00347090
1.09554777,1.66277078,0.05636216,0.13679235,0.32715169,0.67802733,0.01297797,0.32667482,0.69118329,0.00332409
1.10155078,1.57950444,0.05603961,0.12845241,0.30946642,0.63832273,0.01193043,0.31143191,0.65724649,0.00318146
1.10755378,1.50063436,0.05545342,0.12051508,0.29258441,0.60167165,0.01098086,0.29814914,0.62397160,0.00304518
1.11355678,1.42677199,0.05463337,0.11306893,0.27667359,0.56823184,0.01013472,0.28685017,0.59169133,0.00291747
1.11955978,1.35852553,0.05361753,0.10619823,0.26189920,0.53815034,0.00939696,0.27754008,0.56074399,0.00280058
1.12556278,1.29649549,0.05245134,0.09998214,0.24842217,0.51156434,0.00877212,0.27020892,0.53147063,0.00269672
1.13156578,1.24126838,0.05118653,0.09449388,0.23639714,0.48860119,0.00826440,0.26483491,0.50421156,0.00260807
1.13756878,1.19340802,0.04987970,0.08979979,0.22597013,0.46937727,0.00787768,0.26138706,0.47930206,0.00253668
1.14357179,1.15344462,0.04859088,0.08595840,0.21727585,0.45399578,0.00761551,0.25982708,0.45706735,0.00248447
1.14957479,1.12186154,0.04738180,0.08301927,0.21043458,0.44254319,0.00748104,0.26011039,0.43781669,0.00245315
1.15557779,1.09908004,0.04631418,0.08102181,0.20554882,0.43508467,0.00747692,0.26218619,0.42183677,0.00244417
1.16158079,1.08544225,0.04544791,0.07999400,0.20269963,0.43165848,0.00760515,0.26599671,0.40938442,0.00245872
1.16758379,1.08119306,0.04483925,0.07995102,0.20194286,0.43226956,0.00786692,0.27147554,0.40067885,0.00249762
1.17358679,1.08646160,0.04453908,0.08089396,0.20330543,0.43688273,0.00826234,0.27854542,0.39589360,0.00256128
1.17958979,1.10124304,0.04459125,0.08280849,0.20678172,0.44541581,0.00879029,0.28711542,0.39514858,0.00264971
1.18559280,1.12538189,0.04503109,0.08566384,0.21233036,0.45773309,0.00944811,0.29707804,0.39850231,0.00276241
1.19159580,1.15855757,0.04588405,0.08941185,0.21987164,0.47363967,0.01023139,0.30830636,0.40594504,0.00289840
1.19759880,1.20027358,0.04716468,0.09398652,0.22928559,0.49287712,0.01113378,0.32065148,0.41739272,0.00305615
1.20360180,1.24985097,0.04887577,0.09930393,0.24041116,0.51512091,0.01214679,0.33394076,0.43268263,0.00323360
1.20960480,1.30642735,0.05100785,0.10526262,0.25304650,0.53998004,0.01325964,0.34797694,0.45157062,0.00342816
1.21560780,1.36896187,0.05353905,0.11174465,0.26695060,0.56699919,0.01445926,0.36253837,0.47373067,0.00363673
1.22161081,1.43624687,0.05643525,0.11861722,0.28184628,0.59566360,0.01573024,0.37738068,0.49875673,0.00385575
1.22761381,1.50692645,0.05965064,0.12573486,0.29742480,0.62540684,0.01705495,0.39223976,0.52616726,0.00408123
1.23361681,1.57952172,0.06312865,0.13294236,0.31335172,0.65562125,0.01841373,0.40683619,0.55541246,0.00430887
1.23961981,1.65246238,0.06680324,0.14007811,0.32927430,0.68567104,0.01978519,0.42088101,0.58588416,0.00453413
1.24562281,1.72412389,0.07060052,0.14697797,0.34482995,0.71490753,0.02114656,0.43408257,0.61692838,0.00475233
1.25162581,1.79286893,0.07444069,0.15347948,0.35965569,0.74268613,0.02247416,0.44615430,0.64786007,0.00495879
1.25762881,1.85709192,0.07824025,0.15942619,0.37339818,0.76838424,0.02374392,0.45682296,0.67797985,0.00514893
1.26363182,1.91526469,0.08191442,0.16467213,0.38572401,0.79141961,0.02493198,0.46583713,0.70659210,0.00531846
1.26963482,1.96598164,0.08537964,0.16908601,0.39632989,0.81126805,0.02601532,0.47297533,0.73302381,0.00546344
1.27563782,2.00800237,0.08855617,0.17255514,0.40495221,0.82747991,0.02697235,0.47805351,0.75664356,0.00558041
1.28164082,2.04028996,0.09137059,0.17498884,0.41137564,0.83969450,0.02778356,0.48093148,0.77687976,0.00566656
1.28764382,2.06204308,0.09375825,0.17632118,0.41544034,0.84765162,0.02843210,0.48151783,0.79323759,0.00571972
1.29364682,2.07272050,0.09566534,0.17651293,0.41704751,0.85119975,0.02890428,0.47977322,0.80531376,0.00573852
1.29964982,2.07205679,0.09705080,0.17555262,0.41616284,0.85030049,0.02918996,0.47571171,0.81280848,0.00572235
1.30565283,2.06006843,0.09788770,0.17345668,0.41281795,0.84502877,0.02928292,0.46940009,0.81553417,0.00567142
1.31165583,2.03705005,0.09816422,0.17026862,0.40710949,0.83556914,0.02918101,0.46095523,0.81342043,0.00558673
1.31765883,2.00356087,0.09788410,0.16605734,0.39919598,0.82220790,0.02888622,0.45053958,0.80651506,0.00547001
1.32366183,1.96040196,0.09706656,0.16091455,0.38929258,0.80532177,0.02840458,0.43835494,0.79498110,0.00532370
1.32966483,1.90858546,0.09574564,0.15495153,0.37766394,0.78536330,0.02774598,0.42463495,0.77908986,0.00515076
1.33566783,1.84929695,0.09396903,0.14829529,0.36461539,0.76284399,0.02692378,0.40963657,0.75921047,0.00495469
1.34167084,1.78385288,0.09179644,0.14108431,0.35048285,0.73831559,0.02595441,0.39363095,0.73579621,0.00473928
1.34767384,1.71365473,0.08929750,0.13346407,0.33562186,0.71235063,0.02485683,0.37689418,0.70936828,0.00450857
1.35367684,1.64014197,0.08654933,0.12558256,0.32039620,0.68552288,0.02365187,0.35969833,0.68049770,0.00426668
1.35967984,1.56474575,0.08363386,0.11758585,0.30516639,0.65838865,0.02236165,0.34230308,0.64978611,0.00401771
1.36568284,1.48884510,0.08063501,0.10961398,0.29027864,0.63146952,0.02100890,0.32494842,0.61784625,0.00376556
1.37168584,1.41372722,0.07763577,0.10179730,0.27605457,0.60523731,0.01961630,0.30784863,0.58528282,0.00351392
1.37768884,1.34055332,0.07471544,0.09425329,0.26278195,0.58010163,0.01820589,0.29118762,0.55267463,0.00326612
1.38369185,1.27033091,0.07194697,0.08708403,0.25070689,0.55640047,0.01679849,0.27511599,0.52055840,0.00302507
1.38969485,1.20389323,0.06939456,0.08037433,0.24002764,0.53439385,0.01541327,0.25974953,0.48941500,0.00279323
1.39569785,1.14188619,0.06711171,0.07419055,0.23089005,0.51426083,0.01406732,0.24516934,0.45965837,0.00257259
1.40170085,1.08476273,0.06513956,0.06858006,0.22338494,0.49609952,0.01277541,0.23142328,0.43162744,0.00236464
