energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.33966983,2.78671502,-2.78666322,0.67715917,-0.67713174,1.98508639,-1.98507038,0.34962129,-0.34960127,0.22908468,-0.22907170,0.00079015,-0.00079012,0.15219131,-0.15217881,0.30180969,-0.30180053,0.00000000,-0.00000000
-5.33366683,2.83689044,-2.83682669,0.69129955,-0.69127073,2.01705933,-2.01703669,0.36138046,-0.36135711,0.23412660,-0.23411209,0.00078904,-0.00078900,0.15834575,-0.15833148,0.30599098,-0.30598085,0.00000000,-0.00000000
-5.32766383,2.89799034,-2.89791645,0.70723414,-0.70720459,2.05640516,-2.05637667,0.37575665,-0.37573043,0.23994151,-0.23992582,0.00080074,-0.00080069,0.16548775,-0.16547200,0.31117419,-0.31116336,0.00000000,-0.00000000
-5.32166083,2.96865618,-2.96857419,0.72459717,-0.72456759,2.10225074,-2.10221728,0.39258566,-0.39255708,0.24635704,-0.24634058,0.00082636,-0.00082629,0.17349308,-0.17347618,0.31724045,-0.31722924,0.00000000,-0.00000000
-5.31565783,3.04724438,-3.04715648,0.74297447,-0.74294554,2.15349622,-2.15345879,0.41167461,-0.41164419,0.25318691,-0.25317009,0.00086713,-0.00086704,0.18221938,-0.18220168,0.32405917,-0.32404785,0.00000000,-0.00000000
-5.30965483,3.13188109,-3.13178957,0.76191756,-0.76188998,2.20885195,-2.20881157,0.43280678,-0.43277509,0.26023708,-0.26022032,0.00092446,-0.00092436,0.19150924,-0.19149113,0.33149448,-0.33148335,0.00000000,-0.00000000
-5.30365183,3.22052500,-3.22043214,0.78095919,-0.78093361,2.26688225,-2.26684000,0.45574682,-0.45571444,0.26731206,-0.26729579,0.00099997,-0.00099985,0.20119372,-0.20117558,0.33941183,-0.33940114,0.00000000,-0.00000000
-5.29764882,3.31103549,-3.31094351,0.79962941,-0.79960642,2.32605461,-2.32601153,0.48024606,-0.48021355,0.27422113,-0.27420574,0.00109552,-0.00109538,0.21109619,-0.21107844,0.34768408,-0.34767405,0.00000000,-0.00000000
-5.29164582,3.40124347,-3.40115448,0.81747160,-0.81745173,2.38479192,-2.38474903,0.50604768,-0.50601560,0.28078423,-0.28077010,0.00121326,-0.00121310,0.22103648,-0.22101952,0.35619712,-0.35618792,0.00000000,-0.00000000
-5.28564282,3.48902219,-3.48893811,0.83405784,-0.83404153,2.44152591,-2.44148414,0.53289176,-0.53286064,0.28683739,-0.28682484,0.00135565,-0.00135546,0.23083516,-0.23081936,0.36485441,-0.36484617,0.00000000,-0.00000000
-5.27963982,3.57235490,-3.57227742,0.84900282,-0.84899043,2.49474930,-2.49470947,0.56051977,-0.56049009,0.29223742,-0.29222673,0.00152549,-0.00152528,0.24031781,-0.24030353,0.37358043,-0.37357323,0.00000000,-0.00000000
-5.27363682,3.64939695,-3.64932748,0.86197595,-0.86196771,2.54306473,-2.54302757,0.58867855,-0.58865076,0.29686583,-0.29685723,0.00172594,-0.00172570,0.24931934,-0.24930691,0.38232275,-0.38231661,0.00000000,-0.00000000
-5.26763382,3.71852968,-3.71846932,0.87271086,-0.87270689,2.58522846,-2.58519453,0.61712360,-0.61709807,0.30063172,-0.30062537,0.00196049,-0.00196022,0.25768803,-0.25767772,0.39105263,-0.39104753,0.00000000,-0.00000000
-5.26163082,3.77840417,-3.77835371,0.88101224,-0.88101256,2.62018694,-2.62015667,0.64562150,-0.64559854,0.30347367,-0.30346967,0.00223295,-0.00223265,0.26528922,-0.26528127,0.39976406,-0.39975993,0.00000000,-0.00000000
-5.25562781,3.82797320,-3.82793308,0.88675963,-0.88676413,2.64710522,-2.64707887,0.67395158,-0.67393145,0.30536053,-0.30535890,0.00254740,-0.00254705,0.27200862,-0.27200321,0.40847145,-0.40846817,0.00000000,-0.00000000
-5.24962481,3.86651049,-3.86648084,0.88990810,-0.88991658,2.66538586,-2.66536358,0.70190670,-0.70188958,0.30629110,-0.30629182,0.00290807,-0.00290768,0.27775497,-0.27775221,0.41720587,-0.41720328,0.00000000,-0.00000000
-5.24362181,3.89361671,-3.89359732,0.89048588,-0.89049805,2.67467823,-2.67465999,0.72929329,-0.72927927,0.30629285,-0.30629581,0.00331928,-0.00331885,0.28246205,-0.28246199,0.42601021,-0.42600814,0.00000000,-0.00000000
-5.23761881,3.90921252,-3.90920293,0.88858927,-0.88860474,2.67487779,-2.67486344,0.75593059,-0.75591972,0.30541957,-0.30542464,0.00378528,-0.00378480,0.28608987,-0.28609252,0.43493348,-0.43493175,0.00000000,-0.00000000
-5.23161581,3.91351954,-3.91351901,0.88437495,-0.88439327,2.66611605,-2.66610532,0.78164951,-0.78164178,0.30374829,-0.30375526,0.00431004,-0.00430952,0.28862516,-0.28863045,0.44402458,-0.44402298,0.00000000,-0.00000000
-5.22561281,3.90703041,-3.90703801,0.87805040,-0.87807106,2.64874195,-2.64873448,0.80629094,-0.80628628,0.30137542,-0.30138404,0.00489711,-0.00489653,0.29008086,-0.29008866,0.45332580,-0.45332415,0.00000000,-0.00000000
-5.21960980,3.89046994,-3.89048459,0.86986271,-0.86988520,2.62329588,-2.62329125,0.82970405,-0.82970234,0.29841242,-0.29842244,0.00554935,-0.00554872,0.29049491,-0.29050505,0.46286660,-0.46286472,0.00000000,-0.00000000
-5.21360680,3.86474955,-3.86477005,0.86008662,-0.86011038,2.59047794,-2.59047567,0.85174448,-0.85174557,0.29498121,-0.29499231,0.00626873,-0.00626804,0.28992816,-0.28994041,0.47265786,-0.47265562,0.00000000,-0.00000000
-5.20760380,3.83091728,-3.83094238,0.84901209,-0.84903660,2.55111205,-2.55111163,0.87227293,-0.87227666,0.29120931,-0.29122118,0.00705606,-0.00705531,0.28846169,-0.28847579,0.48268706,-0.48268433,0.00000000,-0.00000000
-5.20160080,3.79010613,-3.79013457,0.83693228,-0.83695700,2.50610788,-2.50610881,0.89115419,-0.89116036,0.28722522,-0.28723756,0.00791076,-0.00790997,0.28619346,-0.28620912,0.49291459,-0.49291132,0.00000000,-0.00000000
-5.19559780,3.74348311,-3.74351369,0.82413221,-0.82415667,2.45642236,-2.45642415,0.90825678,-0.90826519,0.28315400,-0.28316650,0.00883069,-0.00882985,0.28323460,-0.28325151,0.50327155,-0.50326771,0.00000000,-0.00000000
-5.18959480,3.69220138,-3.69223297,0.81087881,-0.81090257,2.40302254,-2.40302474,0.92345340,-0.92346386,0.27911330,-0.27912567,0.00981188,-0.00981100,0.27970541,-0.27972324,0.51365906,-0.51365468,0.00000000,-0.00000000
-5.18359180,3.63735757,-3.63738917,0.79741249,-0.79743519,2.34685142,-2.34685363,0.93662229,-0.93663462,0.27520997,-0.27522193,0.01084846,-0.01084754,0.27573127,-0.27574969,0.52394928,-0.52394442,0.00000000,-0.00000000
-5.17758879,3.57995591,-3.57998667,0.78394074,-0.78396206,2.28879796,-2.28879986,0.94764937,-0.94766338,0.27153738,-0.27154869,0.01193255,-0.01193160,0.27143864,-0.27145734,0.53398801,-0.53398280,0.00000000,-0.00000000
-5.17158579,3.52088038,-3.52090960,0.77063364,-0.77065334,2.22967247,-2.22967381,0.95643124,-0.95644678,0.26817350,-0.26818396,0.01305424,-0.01305326,0.26695129,-0.26696996,0.54359893,-0.54359353,0.00000000,-0.00000000
-5.16558279,3.46087561,-3.46090277,0.75762157,-0.75763949,2.17018779,-2.17018839,0.96287883,-0.96289575,0.26517979,-0.26518921,0.01420164,-0.01420066,0.26238694,-0.26240530,0.55258908,-0.55258368,0.00000000,-0.00000000
-5.15957979,3.40053662,-3.40056137,0.74499488,-0.74501091,2.11094679,-2.11094655,0.96692153,-0.96693970,0.26260079,-0.26260904,0.01536107,-0.01536009,0.25785434,-0.25787213,0.56075548,-0.56075030,0.00000000,-0.00000000
-5.15357679,3.34030715,-3.34032931,0.73280530,-0.73281942,2.05243600,-2.05243489,0.96851151,-0.96853081,0.26046451,-0.26047148,0.01651724,-0.01651629,0.25345100,-0.25346799,0.56789257,-0.56788784,0.00000000,-0.00000000
-5.14757379,3.28048567,-3.28050523,0.72106905,-0.72108130,1.99502505,-1.99502311,0.96762796,-0.96764828,0.25878338,-0.25878901,0.01765360,-0.01765268,0.24926144,-0.24927744,0.57379992,-0.57379588,0.00000000,-0.00000000
-5.14157079,3.22123803,-3.22125509,0.70977109,-0.70978155,1.93897134,-1.93896866,0.96428094,-0.96430218,0.25755571,-0.25755997,0.01875268,-0.01875181,0.24535614,-0.24537100,0.57829005,-0.57828694,0.00000000,-0.00000000
-5.13556778,3.16261518,-3.16262996,0.69887022,-0.69887903,1.88442892,-1.88442566,0.95851445,-0.95853650,0.25676751,-0.25677041,0.01979659,-0.01979578,0.24179104,-0.24180464,0.58119583,-0.58119388,0.00000000,-0.00000000
-5.12956478,3.10457431,-3.10458712,0.68830481,-0.68831214,1.83146080,-1.83145713,0.95040852,-0.95043126,0.25639451,-0.25639606,0.02076749,-0.02076676,0.23860755,-0.23861981,0.58237714,-0.58237655,0.00000000,-0.00000000
-5.12356178,3.04700188,-3.04701310,0.67799854,-0.67800459,1.78005340,-1.78004953,0.94007994,-0.94010326,0.25640414,-0.25640441,0.02164811,-0.02164747,0.23583298,-0.23584385,0.58172643,-0.58172737,0.00000000,-0.00000000
-5.11755878,2.98973670,-2.98974676,0.66786606,-0.66787107,1.73013222,-1.73012837,0.92768160,-0.92770535,0.25675755,-0.25675660,0.02242231,-0.02242177,0.23348137,-0.23349085,0.57917293,-0.57917552,0.00000000,-0.00000000
-5.11155578,2.93259171,-2.93260107,0.65781817,-0.65782237,1.68157771,-1.68157412,0.91340014,-0.91342419,0.25741127,-0.25740921,0.02307556,-0.02307513,0.23155450,-0.23156260,0.57468534,-0.57468969,0.00000000,-0.00000000
-5.10555278,2.87537323,-2.87538235,0.64776631,-0.64776996,1.63424033,-1.63423723,0.89745208,-0.89747628,0.25831866,-0.25831559,0.02359546,-0.02359515,0.23004297,-0.23004974,0.56827289,-0.56827905,0.00000000,-0.00000000
-5.09954977,2.81789666,-2.81790600,0.63762629,-0.63762963,1.58795426,-1.58795189,0.88007844,-0.88010263,0.25943086,-0.25942692,0.02397212,-0.02397194,0.22892746,-0.22893296,0.55998466,-0.55999264,0.00000000,-0.00000000
-5.09354677,2.75999822,-2.76000825,0.62732112,-0.62732440,1.54254910,-1.54254767,0.86153794,-0.86156196,0.26069755,-0.26069285,0.02419851,-0.02419846,0.22817978,-0.22818412,0.54990740,-0.54991716,0.00000000,-0.00000000
-5.08754377,2.70154241,-2.70155359,0.61678296,-0.61678642,1.49785926,-1.49785900,0.84209933,-0.84212303,0.26206712,-0.26206182,0.02427070,-0.02427077,0.22776399,-0.22776727,0.53816183,-0.53817331,0.00000000,-0.00000000
-5.08154077,2.64242541,-2.64243817,0.60595432,-0.60595818,1.45373102,-1.45373215,0.82203293,-0.82205615,0.26348670,-0.26348095,0.02418795,-0.02418816,0.22763730,-0.22763966,0.52489779,-0.52491089,0.00000000,-0.00000000
-5.07553777,2.58257483,-2.58258962,0.59478851,-0.59479298,1.41002721,-1.41002993,0.80160194,-0.80162457,0.26490192,-0.26489589,0.02395280,-0.02395312,0.22775095,-0.22775253,0.51028838,-0.51030298,0.00000000,-0.00000000
-5.06953477,2.52194658,-2.52196383,0.58324959,-0.58325488,1.36662979,-1.36663430,0.78105407,-0.78107601,0.26625654,-0.26625039,0.02357088,-0.02357132,0.22805100,-0.22805195,0.49452361,-0.49453956,0.00000000,-0.00000000
-5.06353177,2.46051973,-2.46053988,0.57131198,-0.57131826,1.32344071,-1.32344721,0.76061371,-0.76063489,0.26749215,-0.26748606,0.02305075,-0.02305129,0.22847908,-0.22847957,0.47780363,-0.47782077,0.00000000,-0.00000000
-5.05752876,2.39829028,-2.39831376,0.55895986,-0.55896728,1.28038140,-1.28039009,0.74047535,-0.74049574,0.26854796,-0.26854210,0.02240358,-0.02240421,0.22897323,-0.22897343,0.46033218,-0.46035034,0.00000000,-0.00000000
-5.05152576,2.33526493,-2.33529217,0.54618658,-0.54619527,1.23739149,-1.23740256,0.72079841,-0.72081802,0.26936088,-0.26935544,0.02164274,-0.02164346,0.22946881,-0.22946888,0.44231031,-0.44232933,0.00000000,-0.00000000
-5.04552276,2.27145563,-2.27148705,0.53299417,-0.53300423,1.19442698,-1.19444061,0.70170396,-0.70172284,0.26986596,-0.26986110,0.02078340,-0.02078418,0.22989956,-0.22989968,0.42393085,-0.42395058,0.00000000,-0.00000000
-5.03951976,2.20687570,-2.20691171,0.51939315,-0.51940467,1.15145855,-1.15147490,0.68327346,-0.68329169,0.26999716,-0.26999307,0.01984194,-0.01984278,0.23019894,-0.23019926,0.40537374,-0.40539402,0.00000000,-0.00000000
-5.03351676,2.14153808,-2.14157905,0.50540256,-0.50541558,1.10847007,-1.10848930,0.66554953,-0.66556725,0.26968869,-0.26968552,0.01883554,-0.01883642,0.23030158,-0.23030226,0.38680239,-0.38682307,0.00000000,-0.00000000
-5.02751376,2.07545593,-2.07550219,0.49105034,-0.49106487,1.06545773,-1.06547997,0.64853893,-0.64855627,0.26887659,-0.26887451,0.01778159,-0.01778249,0.23014508,-0.23014628,0.36836120,-0.36838218,0.00000000,-0.00000000
-5.02151076,2.00864566,-2.00869747,0.47637394,-0.47638996,1.02242977,-1.02245512,0.63221731,-0.63223444,0.26750085,-0.26749999,0.01669725,-0.01669817,0.22967194,-0.22967377,0.35017430,-0.35019545,0.00000000,-0.00000000
-5.01550775,1.94113205,-1.94118960,0.46142116,-0.46143860,0.97940688,-0.97943539,0.61653566,-0.61655274,0.26550765,-0.26550813,0.01559902,-0.01559994,0.22883155,-0.22883413,0.33234524,-0.33236647,0.00000000,-0.00000000
-5.00950475,1.87295511,-1.87301848,0.44625098,-0.44626974,0.93642315,-0.93645482,0.60142794,-0.60144514,0.26285183,-0.26285374,0.01450231,-0.01450323,0.22758241,-0.22758581,0.31495785,-0.31497907,0.00000000,-0.00000000
-5.00350175,1.80417795,-1.80424711,0.43093437,-0.43095431,0.89352738,-0.89356214,0.58681947,-0.58683693,0.25949930,-0.25950270,0.01342120,-0.01342209,0.22589402,-0.22589831,0.29807781,-0.29809894,0.00000000,-0.00000000
-4.99749875,1.73489489,-1.73496964,0.41555482,-0.41557578,0.85078447,-0.85082222,0.57263554,-0.57265336,0.25542930,-0.25543423,0.01236814,-0.01236901,0.22374884,-0.22375402,0.28175489,-0.28177586,0.00000000,-0.00000000
-4.99149575,1.66523892,-1.66531896,0.40020852,-0.40023026,0.80827676,-0.80831731,0.55880968,-0.55882794,0.25063634,-0.25064278,0.01135386,-0.01135469,0.22114366,-0.22114974,0.26602558,-0.26604633,0.00000000,-0.00000000
-4.98549275,1.59538785,-1.59547272,0.38500386,-0.38502614,0.76610476,-0.76614786,0.54529107,-0.54530980,0.24513159,-0.24513951,0.01038724,-0.01038803,0.21809072,-0.21809766,0.25091597,-0.25093641,0.00000000,-0.00000000
-4.97948974,1.52556818,-1.52565726,0.37006045,-0.37008300,0.72438737,-0.72443270,0.53205062,-0.53206978,0.23894379,-0.23895310,0.00947533,-0.00947607,0.21461813,-0.21462585,0.23644445,-0.23646454,0.00000000,-0.00000000
-4.97348674,1.45605627,-1.45614879,0.35550723,-0.35552975,0.68326104,-0.68330823,0.51908525,-0.51910474,0.23211929,-0.23212988,0.00862339,-0.00862408,0.21076964,-0.21077803,0.22262436,-0.22264401,0.00000000,-0.00000000
-4.96748374,1.38717625,-1.38727135,0.34147989,-0.34150206,0.64287802,-0.64292662,0.50642015,-0.50643983,0.22472147,-0.22473320,0.00783501,-0.00783566,0.20660372,-0.20661266,0.20946608,-0.20948523,0.00000000,-0.00000000
-4.96148074,1.31929469,-1.31939138,0.32811745,-0.32813897,0.60340344,-0.60345299,0.49410880,-0.49412847,0.21682931,-0.21684200,0.00711224,-0.00711283,0.20219191,-0.20220125,0.19697874,-0.19699730,0.00000000,-0.00000000
-4.95547774,1.25281183,-1.25290906,0.31555825,-0.31557880,0.56501144,-0.56506143,0.48223076,-0.48225019,0.20853524,-0.20854870,0.00645574,-0.00645628,0.19761642,-0.19762597,0.18517125,-0.18518915,0.00000000,-0.00000000
-4.94947474,1.18814986,-1.18824654,0.30393528,-0.30395457,0.52788028,-0.52793018,0.47088728,-0.47090621,0.19994240,-0.19995641,0.00586498,-0.00586547,0.19296708,-0.19297668,0.17405281,-0.17406996,0.00000000,-0.00000000
-4.94347174,1.12573878,-1.12583381,0.29337119,-0.29338895,0.49218680,-0.49223610,0.46019504,-0.46021317,0.19116126,-0.19117560,0.00533843,-0.00533887,0.18833785,-0.18834731,0.16363277,-0.16364910,0.00000000,-0.00000000
-4.93746873,1.06600034,-1.06609267,0.28397307,-0.28398907,0.45810044,-0.45814863,0.45027836,-0.45029543,0.18230596,-0.18232040,0.00487371,-0.00487410,0.18382287,-0.18383201,0.15392006,-0.15393549,0.00000000,-0.00000000
-4.93146573,1.00933124,-1.00941987,0.27582740,-0.27584145,0.42577704,-0.42582364,0.44126042,-0.44127616,0.17349041,-0.17350473,0.00446779,-0.00446813,0.17951238,-0.17952104,0.14492212,-0.14493659,0.00000000,-0.00000000
-4.92546273,0.95608620,-0.95617024,0.26899527,-0.26900724,0.39535286,-0.39539745,0.43325389,-0.43326808,0.16482438,-0.16483838,0.00411712,-0.00411742,0.17548861,-0.17549664,0.13664363,-0.13665708,0.00000000,-0.00000000
-4.91945973,0.90656208,-0.90664079,0.26350827,-0.26351810,0.36693917,-0.36698138,0.42635180,-0.42636425,0.15640984,-0.15642332,0.00381776,-0.00381801,0.17182195,-0.17182924,0.12908511,-0.12909750,0.00000000,-0.00000000
-4.91345673,0.86098399,-0.86105679,0.25936525,-0.25937295,0.34061757,-0.34065709,0.42061898,-0.42062959,0.14833755,-0.14835034,0.00356550,-0.00356572,0.16856751,-0.16857396,0.12224145,-0.12225275,0.00000000,-0.00000000
-4.90745373,0.81949402,-0.81956050,0.25653019,-0.25653582,0.31643643,-0.31647304,0.41608485,-0.41609357,0.14068431,-0.14069629,0.00335596,-0.00335615,0.16576233,-0.16576790,0.11610072,-0.11611094,0.00000000,-0.00000000
-4.90145073,0.78214354,-0.78220350,0.25493134,-0.25493504,0.29440861,-0.29444217,0.41273792,-0.41274480,0.13351082,-0.13352189,0.00318466,-0.00318482,0.16342338,-0.16342806,0.11064322,-0.11065236,0.00000000,-0.00000000
-4.89544772,0.74888944,-0.74894287,0.25446184,-0.25446380,0.27451064,-0.27454108,0.41052248,-0.41052766,0.12686030,-0.12687038,0.00304708,-0.00304721,0.16154647,-0.16155029,0.10584091,-0.10584901,0.00000000,-0.00000000
-4.88944472,0.71959463,-0.71964171,0.25498173,-0.25498223,0.25668333,-0.25671066,0.40933771,-0.40934139,0.12075793,-0.12076699,0.00293872,-0.00293883,0.16010616,-0.16010918,0.10165742,-0.10166453,0.00000000,-0.00000000
-4.88344172,0.69403286,-0.69407394,0.25632158,-0.25632093,0.24083387,-0.24085818,0.40903938,-0.40904185,0.11521123,-0.11521927,0.00285516,-0.00285525,0.15905668,-0.15905901,0.09804847,-0.09805466,0.00000000,-0.00000000
-4.87743872,0.67189780,-0.67193338,0.25828738,-0.25828593,0.22683934,-0.22686079,0.40944409,-0.40944568,0.11021108,-0.11021813,0.00279209,-0.00279216,0.15833389,-0.15833566,0.09496296,-0.09496832,0.00000000,-0.00000000
-4.87143572,0.65281582,-0.65284655,0.26066674,-0.26066488,0.21455137,-0.21457017,0.41033594,-0.41033707,0.10573367,-0.10573977,0.00274536,-0.00274542,0.15785809,-0.15785947,0.09234454,-0.09234916,0.00000000,-0.00000000
-4.86543272,0.63636215,-0.63638875,0.26323613,-0.26323425,0.20380182,-0.20381823,0.41147541,-0.41147650,0.10174297,-0.10174820,0.00271103,-0.00271108,0.15753769,-0.15753885,0.09013361,-0.09013758,0.00000000,-0.00000000
-4.85942971,0.62207942,-0.62210266,0.26576883,-0.26576733,0.19440925,-0.19442354,0.41260981,-0.41261128,0.09819381,-0.09819826,0.00268543,-0.00268548,0.15727345,-0.15727457,0.08826980,-0.08827324,0.00000000,-0.00000000
-4.85342671,0.60949795,-0.60951863,0.26804329,-0.26804253,0.18618571,-0.18619818,0.41348504,-0.41348733,0.09503527,-0.09503903,0.00266517,-0.00266522,0.15696318,-0.15696445,0.08669471,-0.08669770,0.00000000,-0.00000000
-4.84742371,0.59815679,-0.59817568,0.26985159,-0.26985193,0.17894381,-0.17895477,0.41385803,-0.41386150,0.09221433,-0.09221749,0.00264723,-0.00264728,0.15650662,-0.15650820,0.08535479,-0.08535742,0.00000000,-0.00000000
-4.84142071,0.58762452,-0.58764231,0.27100760,-0.27100933,0.17250355,-0.17251329,0.41350905,-0.41351404,0.08967953,-0.08968218,0.00262897,-0.00262904,0.15581025,-0.15581231,0.08420429,-0.08420663,0.00000000,-0.00000000
-4.83541771,0.57751900,-0.57753627,0.27135451,-0.27135788,0.16669875,-0.16670753,0.41225361,-0.41226037,0.08738454,-0.08738674,0.00260823,-0.00260830,0.15479196,-0.15479463,0.08320813,-0.08321022,0.00000000,-0.00000000
-4.82941471,0.56752509,-0.56754232,0.27077138,-0.27077654,0.16138275,-0.16139081,0.40995312,-0.40996179,0.08529143,-0.08529324,0.00258330,-0.00258338,0.15338509,-0.15338847,0.08234447,-0.08234634,0.00000000,-0.00000000
-4.82341171,0.55740976,-0.55742725,0.26917842,-0.26918547,0.15643332,-0.15644085,0.40652379,-0.40653441,0.08337356,-0.08337501,0.00255298,-0.00255307,0.15154193,-0.15154606,0.08160704,-0.08160866,0.00000000,-0.00000000
-4.81740870,0.54703381,-0.54705166,0.26654091,-0.26654985,0.15175635,-0.15176349,0.40194358,-0.40195606,0.08161794,-0.08161902,0.00251663,-0.00251673,0.14923632,-0.14924123,0.08100684,-0.08100819,0.00000000,-0.00000000
-4.81140570,0.53635977,-0.53637793,0.26287130,-0.26288207,0.14728853,-0.14729536,0.39625650,-0.39627063,0.08002696,-0.08002762,0.00247411,-0.00247423,0.14646542,-0.14647109,0.08057346,-0.08057444,0.00000000,-0.00000000
-4.80540270,0.52545588,-0.52547407,0.25822980,-0.25824223,0.14299864,-0.14300520,0.38957438,-0.38958981,0.07861944,-0.07861963,0.00242587,-0.00242599,0.14325043,-0.14325678,0.08035556,-0.08035607,0.00000000,-0.00000000
-4.79939970,0.51449566,-0.51451343,0.25272307,-0.25273693,0.13888770,-0.13889396,0.38207576,-0.38209203,0.07743098,-0.07743060,0.00237283,-0.00237295,0.13963629,-0.13964320,0.08042081,-0.08042070,0.00000000,-0.00000000
-4.79339670,0.50375348,-0.50377018,0.24650132,-0.24651629,0.13498786,-0.13499374,0.37400209,-0.37401863,0.07651358,-0.07651248,0.00231642,-0.00231654,0.13569045,-0.13569776,0.08085497,-0.08085407,0.00000000,-0.00000000
-4.78739370,0.49359603,-0.49361086,0.23975382,-0.23976954,0.13136011,-0.13136548,0.36565128,-0.36566740,0.07593445,-0.07593245,0.00225852,-0.00225863,0.13150072,-0.13150824,0.08176028,-0.08175837,0.00000000,-0.00000000
-4.78139070,0.48447015,-0.48448216,0.23270308,-0.23271912,0.12809103,-0.12809572,0.35736887,-0.35738381,0.07577421,-0.07577112,0.00220137,-0.00220147,0.12717228,-0.12717978,0.08325307,-0.08324993,0.00000000,-0.00000000
-4.77538769,0.47688741,-0.47689555,0.22559783,-0.22561375,0.12528856,-0.12529236,0.34953710,-0.34955005,0.07612441,-0.07612001,0.00214755,-0.00214763,0.12282402,-0.12283127,0.08546065,-0.08545603,0.00000000,-0.00000000
