energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-0.33916958,13.64293228,0.16641985,0.98853041,0.87692944,8.54254980,3.23295786,2.06772739,0.32900792,1.66930404
-0.33316658,13.53522531,0.17290061,1.00740789,0.89054664,8.36555719,3.30009220,2.09341009,0.32433329,1.68684221
-0.32716358,13.41820444,0.17910003,1.02421031,0.90344985,8.18896300,3.36130913,2.11479877,0.31890924,1.70275205
-0.32116058,13.29481176,0.18497817,1.03887878,0.91589510,8.01519642,3.41638533,2.13198952,0.31287078,1.71755492
-0.31515758,13.16796056,0.19050542,1.05137537,0.92814640,7.84652829,3.46520010,2.14514121,0.30635897,1.73179651
-0.30915458,13.04045029,0.19566371,1.06168289,0.94046502,7.68501115,3.50773840,2.15446938,0.29951630,1.74602703
-0.30315158,12.91488639,0.20044729,1.06980461,0.95309900,7.53242525,3.54409223,2.16023939,0.29248215,1.76078101
-0.29714857,12.79360859,0.20486313,1.07576412,0.96627336,7.39023320,3.57446001,2.16275888,0.28538861,1.77655775
-0.29114557,12.67863047,0.20893074,1.07960538,0.98018130,7.25954518,3.59914401,2.16236998,0.27835676,1.79380296
-0.28514257,12.57159262,0.21268151,1.08139282,0.99497681,7.14109628,3.61854549,2.15944114,0.27149355,1.81289236
-0.27913957,12.47373041,0.21615756,1.08121142,1.01076890,7.03523670,3.63315745,2.15435893,0.26488934,1.83411787
-0.27313657,12.38585705,0.21941001,1.07916676,1.02761748,6.94193506,3.64355495,2.14751960,0.25861622,1.85767657
-0.26713357,12.30836101,0.22249681,1.07538478,1.04553111,6.86079414,3.65038277,2.13932061,0.25272704,1.88366292
-0.26113057,12.24121678,0.22548021,1.07001110,1.06446632,6.79107781,3.65434043,2.13015200,0.24725522,1.91206421
-0.25512756,12.18400673,0.22842379,1.06320986,1.08432857,6.73174745,3.65616453,2.12038763,0.24221513,1.94275923
-0.24912456,12.13595176,0.23138944,1.05516170,1.10497451,6.68150569,3.65660867,2.11037632,0.23760319,1.97552003
-0.24312156,12.09594797,0.23443407,1.04606097,1.12621542,6.63884497,3.65642100,2.10043287,0.23339934,2.01001651
-0.23711856,12.06260688,0.23760647,1.03611193,1.14782145,6.60209878,3.65631989,2.09082908,0.22956895,2.04582356
-0.23111556,12.03429676,0.24094432,1.02552406,1.16952661,6.56949289,3.65696821,2.08178498,0.22606508,2.08243037
-0.22511256,12.00918314,0.24447144,1.01450638,1.19103410,6.53919490,3.65894694,2.07346050,0.22283075,2.11925161
-0.21910955,11.98526731,0.24819560,1.00326101,1.21202199,6.50936018,3.66272892,2.06594776,0.21980151,2.15564013
-0.21310655,11.96042184,0.25210674,0.99197623,1.23214906,6.47817317,3.66865369,2.05926458,0.21690781,2.19090075
-0.20710355,11.93242332,0.25617599,0.98081913,1.25106067,6.44388318,3.67690463,2.05334944,0.21407743,2.22430509
-0.20110055,11.89898270,0.26035530,0.96992846,1.26839480,6.40483455,3.68748945,2.04805830,0.21123775,2.25510694
-0.19509755,11.85777416,0.26457793,0.95940780,1.28378811,6.35949120,3.70022535,2.04316391,0.20831785,2.28255807
-0.18909455,11.80646394,0.26875973,0.94931972,1.29688210,6.30645622,3.71472977,2.03835766,0.20525044,2.30592431
-0.18309155,11.74274026,0.27280112,0.93968112,1.30732953,6.24448700,3.73041805,2.03325453,0.20197354,2.32450159
-0.17708854,11.66434587,0.27658987,0.93046032,1.31480089,6.17250701,3.74650850,2.02740111,0.19843201,2.33763189
-0.17108554,11.56911407,0.28000450,0.92157598,1.31899114,6.08961480,3.76203566,2.02028681,0.19457873,2.34471881
-0.16508254,11.45500885,0.28291816,0.91289839,1.31962659,5.99509113,3.77587174,2.01135805,0.19037567,2.34524259
-0.15907954,11.32016921,0.28520291,0.90425289,1.31647187,5.88840483,3.78675623,2.00003519,0.18579462,2.33877435
-0.15307654,11.16295707,0.28673417,0.89542571,1.30933680,5.76921765,3.79333300,1.98573166,0.18081772,2.32498924
-0.14707354,10.98200762,0.28739526,0.88617198,1.29808311,5.63738829,3.79419376,1.96787461,0.17543769,2.30367832
-0.14107054,10.77628040,0.28708170,0.87622551,1.28263072,5.49297546,3.78792657,1.94592639,0.16965789,2.27475878
-0.13506753,10.54510882,0.28570520,0.86531024,1.26296329,5.33623971,3.77316754,1.91940592,0.16349206,2.23828230
-0.12906453,10.28824580,0.28319716,0.85315256,1.23913293,5.16764342,3.74865364,1.88790908,0.15696381,2.19444109
-0.12306153,10.00590268,0.27951150,0.83949415,1.21126371,4.98784850,3.71327437,1.85112714,0.15010595,2.14357165
-0.11705853,9.69877889,0.27462670,0.82410462,1.17955373,4.79771118,3.66611998,1.80886239,0.14295950,2.08615560
-0.11105553,9.36808013,0.26854696,0.80679336,1.14427559,4.59827324,3.60652392,1.76104019,0.13557264,2.02281777
-0.10505253,9.01552285,0.26130253,0.78742002,1.10577508,4.39074951,3.53409766,1.70771689,0.12799935,1.95432120
-0.09904952,8.64332404,0.25294899,0.76590305,1.06446800,4.17651112,3.44875586,1.64908305,0.12029805,1.88155897
-0.09304652,8.25417524,0.24356581,0.74222593,1.02083503,3.95706471,3.35073083,1.58546194,0.11253012,1.80554298
-0.08704352,7.85120120,0.23325392,0.71644076,0.97541479,3.73402771,3.24057543,1.51730319,0.10475840,1.72738964
-0.08104052,7.43790374,0.22213278,0.68866907,0.92879503,3.50910016,3.11915406,1.44517190,0.09704567,1.64830274
-0.07503752,7.01809248,0.21033670,0.65909974,0.88160231,3.28403377,2.98762223,1.36973380,0.08945328,1.56955348
-0.06903452,6.59580462,0.19801086,0.62798435,0.83449024,3.06059897,2.84739558,1.29173687,0.08203986,1.49245827
-0.06303152,6.17521642,0.18530712,0.59562998,0.78812672,2.84055113,2.70010973,1.21199057,0.07486013,1.41835435
-0.05702851,5.76054952,0.17237970,0.56239012,0.74318027,2.62559679,2.54757281,1.13134329,0.06796401,1.34857388
-0.05102551,5.35597535,0.15938101,0.52865392,0.70030607,2.41736113,2.39171281,1.05065920,0.06139590,1.28441670
-0.04502251,4.96552090,0.14645779,0.49483448,0.66013184,2.21735761,2.23452209,0.97079542,0.05519415,1.22712259
-0.03901951,4.59297913,0.13374756,0.46135660,0.62324402,2.02696087,2.07800136,0.89258039,0.04939082,1.17784324
-0.03301651,4.24182680,0.12137572,0.42864474,0.59017461,1.84738350,1.92410552,0.81679424,0.04401168,1.13761480
-0.02701351,3.91515224,0.10945314,0.39711142,0.56138893,1.67965741,1.77469332,0.74415189,0.03907635,1.10733148
-0.02101051,3.61559509,0.09807446,0.36714675,0.53727467,1.52462015,1.63148273,0.67528930,0.03459874,1.08772086
-0.01500750,3.34529936,0.08731703,0.33910932,0.51813253,1.38290651,1.49601328,0.61075330,0.03058752,1.07932174
-0.00900450,3.10588073,0.07724049,0.31331867,0.50416856,1.25494520,1.36961654,0.55099489,0.02704679,1.08246494
-0.00300150,2.89840842,0.06788698,0.29004965,0.49548862,1.14096060,1.25339497,0.49636623,0.02397681,1.09725808
0.00300150,2.72340131,0.05928188,0.26952846,0.49209498,1.04097907,1.14820957,0.44712093,0.02137475,1.12357472
0.00900450,2.58083775,0.05143501,0.25193056,0.49388527,0.95483950,1.05467564,0.40341720,0.01923543,1.16104861
0.01500750,2.47017803,0.04434222,0.23738018,0.50065386,0.88220737,0.97316633,0.36532370,0.01755200,1.20907358
0.02101051,2.39039813,0.03798721,0.22595124,0.51209574,0.82259174,0.90382276,0.33282717,0.01631661,1.26680950
0.02701351,2.34003330,0.03234357,0.21766947,0.52781289,0.77536456,0.84656988,0.30584164,0.01552085,1.33319457
0.03301651,2.31722979,0.02737687,0.21251542,0.54732306,0.73978152,0.80113651,0.28421843,0.01515618,1.40696410
0.03901951,2.31980312,0.02304679,0.21042821,0.57007086,0.71500401,0.76707871,0.26775655,0.01521420,1.48667561
0.04502251,2.34530118,0.01930913,0.21130960,0.59544103,0.70012149,0.74380489,0.25621296,0.01568670,1.57074000
0.05102551,2.39107052,0.01611777,0.21502827,0.62277351,0.69417382,0.73060190,0.24931248,0.01656574,1.65745814
0.05702851,2.45432434,0.01342635,0.22142420,0.65138008,0.69617325,0.72666095,0.24675684,0.01784350,1.74506208
0.06303152,2.53221067,0.01118989,0.23031286,0.68056210,0.70512555,0.73110271,0.24823296,0.01951210,1.83175980
0.06903452,2.62187948,0.00936605,0.24148931,0.70962895,0.72005012,0.74300098,0.25342016,0.02156335,1.91578215
0.07503752,2.72054733,0.00791633,0.25473202,0.73791656,0.73999887,0.76140457,0.26199637,0.02398854,1.99543064
0.08104052,2.82555841,0.00680694,0.26980665,0.76480555,0.76407357,0.78535718,0.27364348,0.02677816,2.06912429
0.08704352,2.93444088,0.00600948,0.28646958,0.78973831,0.79144154,0.81391519,0.28805183,0.02992174,2.13544404
0.09304652,3.04495750,0.00550154,0.30447143,0.81223455,0.82134955,0.84616350,0.30492405,0.03340778,2.19317300
0.09904952,3.15514937,0.00526699,0.32356065,0.83190461,0.85313566,0.88122941,0.32397838,0.03722370,2.24133096
0.10505253,3.26337207,0.00529623,0.34348705,0.84846010,0.88623881,0.91829485,0.34495160,0.04135605,2.27920181
0.11105553,3.36832329,0.00558620,0.36400558,0.86172147,0.92020602,0.95660702,0.36760169,0.04579067,2.30635271
0.11705853,3.46906105,0.00614035,0.38488014,0.87162201,0.95469684,0.99548768,0.39171030,0.05051313,2.32264401
0.12306153,3.56501220,0.00696846,0.40588755,0.87820817,0.98948493,1.03434109,0.41708500,0.05550916,2.32822963
0.12906453,3.65597041,0.00808626,0.42682151,0.88163608,1.02445650,1.07266079,0.44356131,0.06076516,2.32354748
0.13506753,3.74208374,0.00951509,0.44749658,0.88216423,1.05960538,1.11003500,0.47100440,0.06626876,2.30930040
0.14107054,3.82383153,0.01128127,0.46775191,0.88014254,1.09502480,1.14615078,0.49931033,0.07200936,2.28642807
0.14707354,3.90199116,0.01341546,0.48745470,0.87599817,1.13089559,1.18079668,0.52840671,0.07797852,2.25607104
0.15307654,3.97759519,0.01595183,0.50650318,0.87021847,1.16747117,1.21386372,0.55825261,0.08417038,2.21952805
0.15907954,4.05187998,0.01892714,0.52482899,0.86333171,1.20505942,1.24534471,0.58883751,0.09058173,2.17820843
0.16508254,4.12622727,0.02237968,0.54239877,0.85588628,1.24400190,1.27533162,0.62017929,0.09721203,2.13358121
0.17108554,4.20210043,0.02634811,0.55921503,0.84842909,1.28465104,1.30401099,0.65232112,0.10406315,2.08712306
0.17708854,4.28097763,0.03087017,0.57531602,0.84148410,1.32734596,1.33165748,0.68532736,0.11113891,2.04026699
0.18309155,4.36428437,0.03598140,0.59077482,0.83553171,1.37238800,1.35862550,0.71927838,0.11844437,1.99435375
0.18909455,4.45332809,0.04171371,0.60569753,0.83098994,1.42001677,1.38533925,0.75426474,0.12598499,1.95058798
0.19509755,4.54923753,0.04809408,0.62022077,0.82819819,1.47038809,1.41228144,0.79038073,0.13376564,1.91000052
0.20110055,4.65290981,0.05514316,0.63450854,0.82740420,1.52355470,1.43998101,0.82771775,0.14178954,1.87341859
0.20710355,4.76496758,0.06287411,0.64874862,0.82875486,1.57945104,1.46900041,0.86635782,0.15005720,1.84144471
0.21310655,4.88572857,0.07129139,0.66314874,0.83229127,1.63788303,1.49992276,0.90636762,0.15856544,1.81444518
0.21910955,5.01518921,0.08038995,0.67793253,0.83794832,1.69852357,1.53333957,0.94779340,0.16730653,1.79254840
0.22511256,5.15302346,0.09015439,0.69333561,0.84555882,1.76091438,1.56983914,0.99065709,0.17626760,1.77565294
0.23111556,5.29859706,0.10055857,0.70960163,0.85486199,1.82447455,1.60999634,1.03495390,0.18543015,1.76344474
0.23711856,5.45099664,0.11156536,0.72697866,0.86551603,1.88851541,1.65436370,1.08065143,0.19477005,1.75542259
0.24312156,5.60907246,0.12312670,0.74571556,0.87711417,1.95226151,1.70346398,1.12769045,0.20425763,1.75093048
0.24912456,5.77149241,0.13518392,0.76605864,0.88920344,2.01487681,1.75778431,1.17598720,0.21385817,1.74919528
0.25512756,5.93680440,0.14766833,0.78824822,0.90130532,2.07549483,1.81777138,1.22543695,0.22353250,1.74936791
0.26113057,6.10350367,0.16050202,0.81251515,0.91293732,2.13325141,1.88382769,1.27591854,0.23323789,1.75056593
0.26713357,6.27010098,0.17359884,0.83907709,0.92363440,2.18731832,1.95630810,1.32729951,0.24292896,1.75191572
0.27313657,6.43518791,0.18686554,0.86813439,0.93296924,2.23693609,2.03551641,1.37944120,0.25255857,1.75259205
0.27913957,6.59749509,0.20020300,0.89986553,0.94057037,2.28144407,2.12170134,1.43220352,0.26207877,1.75185353
0.28514257,6.75594002,0.21350754,0.93442201,0.94613737,2.32030631,2.21505146,1.48544882,0.27144147,1.74907219
0.29114557,6.90966151,0.22667223,0.97192272,0.94945225,2.35313154,2.31568870,1.53904441,0.28059906,1.74375605
0.29714857,7.05803866,0.23958819,1.01244783,0.95038676,2.37968628,2.42366028,1.59286358,0.28950467,1.73556399
0.30315158,7.20069329,0.25214584,1.05603252,0.94890509,2.39990025,2.53892889,1.64678483,0.29811231,1.72431236
0.30915458,7.33747583,0.26423617,1.10266055,0.94506210,2.41386381,2.66136144,1.70068929,0.30637672,1.70997348
0.31515758,7.46843563,0.27575188,1.15225823,0.93899716,2.42181752,2.79071663,1.75445655,0.31425309,1.69266655
0.32116058,7.59377798,0.28658852,1.20468906,0.93092414,2.42413452,2.92663214,1.80795916,0.32169664,1.67264179
0.32716358,7.71381057,0.29664566,1.25974932,0.92111805,2.42129674,3.06861195,1.86105612,0.32866220,1.65025907
0.33316658,7.82888334,0.30582797,1.31716537,0.90989931,2.41386632,3.21601509,1.91358611,0.33510383,1.62596242
0.33916958,7.93932564,0.31404642,1.37659260,0.89761636,2.40245403,3.36804658,1.96536084,0.34097465,1.60025208
0.34517259,8.04538531,0.32121946,1.43761676,0.88462780,2.38768631,3.52375178,2.01615936,0.34622685,1.57365580
0.35117559,8.14717360,0.32727434,1.49975766,0.87128482,2.37017306,3.68201522,2.06572376,0.35081202,1.54670089
0.35717859,8.24462022,0.33214838,1.56247553,0.85791510,2.35047784,3.84156474,2.11375704,0.35468191,1.51988866
0.36318159,8.33744137,0.33579041,1.62518002,0.84480878,2.32909209,4.00098184,2.15992336,0.35778947,1.49367244
0.36918459,8.42512357,0.33816217,1.68724177,0.83220729,2.30641488,4.15871867,2.20385128,0.36009025,1.46844018
0.37518759,8.50692453,0.33923973,1.74800630,0.82029551,2.28273897,4.31312192,2.24513991,0.36154416,1.44450229
0.38119060,8.58189148,0.33901486,1.80680985,0.80919756,2.25824394,4.46246355,2.28336810,0.36211743,1.42208515
0.38719360,8.64889645,0.33749622,1.86299673,0.79897617,2.23299650,4.60497785,2.31810636,0.36178461,1.40132998
0.39319660,8.70668658,0.33471049,1.91593757,0.78963564,2.20695765,4.73890408,2.34893124,0.36053068,1.38229703
0.39919960,8.75394692,0.33070308,1.96504780,0.78112790,2.17999618,4.86253348,2.37544150,0.35835298,1.36497418
0.40520260,8.78937235,0.32553866,2.00980568,0.77336126,2.15190736,4.97425920,2.39727547,0.35526280,1.34928915
0.41120560,8.81174444,0.31930123,2.04976919,0.76621107,2.12243570,5.07262751,2.41412865,0.35128670,1.33512420
0.41720860,8.82000919,0.31209374,2.08459094,0.75953164,2.09130020,5.15638817,2.42577084,0.34646722,1.32233226
0.42321161,8.81335098,0.30403729,2.11403059,0.75316868,2.05822069,5.22454224,2.43206180,0.34086308,1.31075313
0.42921461,8.79125873,0.29526980,2.13796413,0.74697132,2.02294364,5.27638495,2.43296456,0.33454875,1.30022879
0.43521761,8.75358020,0.28594418,2.15638950,0.74080317,1.98526596,5.31154207,2.42855560,0.32761329,1.29061669
0.44122061,8.70056147,0.27622604,2.16942838,0.73455160,1.94505566,5.32999764,2.41903124,0.32015870,1.28180032
0.44722361,8.63286889,0.26629095,2.17732380,0.72813498,1.90226813,5.33211191,2.40470968,0.31229755,1.27369628
0.45322661,8.55159222,0.25632128,2.18043369,0.72150730,1.85695747,5.31862817,2.38602830,0.30415028,1.26625773
0.45922961,8.45822841,0.24650282,2.17922055,0.71466012,1.80928228,5.29066785,2.36353628,0.29584203,1.25947396
0.46523262,8.35464641,0.23702099,2.17423751,0.70762187,1.75950575,5.24971375,2.33788242,0.28749920,1.25336632
0.47123562,8.24303475,0.22805709,2.16611145,0.70045452,1.70799041,5.19758151,2.30979875,0.27924606,1.24798106
0.47723862,8.12583413,0.21978433,2.15552368,0.69324822,1.65518781,5.13638029,2.28008024,0.27120126,1.24337951
0.48324162,8.00565823,0.21236400,2.14318906,0.68611396,1.60162389,5.06846365,2.24956159,0.26347461,1.23962651
0.48924462,7.88520649,0.20594177,2.12983436,0.67917525,1.54788099,4.99637236,2.21909189,0.25616421,1.23677812
0.49524762,7.76717303,0.20064416,2.11617672,0.67255899,1.49457745,4.92277106,2.18950822,0.24935394,1.23486928
0.50125063,7.65415573,0.19657538,2.10290308,0.66638651,1.44234602,4.85038070,2.16160926,0.24311161,1.23390259
0.50725363,7.54856983,0.19381461,2.09065133,0.66076509,1.39181201,4.78190916,2.13612996,0.23748753,1.23383903
0.51325663,7.45256968,0.19241366,2.07999388,0.65578077,1.34357243,4.71998222,2.11371846,0.23251392,1.23459122
0.51925963,7.36798197,0.19239532,2.07142417,0.65149261,1.29817686,4.66707687,2.09491594,0.22820475,1.23601996
0.52526263,7.29625302,0.19375214,2.06534650,0.64792905,1.25611100,4.62545915,2.08014040,0.22455630,1.23793417
0.53126563,7.23841182,0.19644601,2.06206937,0.64508621,1.21778345,4.59712795,2.06967483,0.22154822,1.24009452
0.53726863,7.19504993,0.20040834,2.06180234,0.64292855,1.18351606,4.58376642,2.06366014,0.21914512,1.24222061
0.54327164,7.16631805,0.20554094,2.06465624,0.64139146,1.15353812,4.58670185,2.06209305,0.21729844,1.24400112
0.54927464,7.15193877,0.21171765,2.07064636,0.64038585,1.12798429,4.60687499,2.06482884,0.21594872,1.24510673
0.55527764,7.15123373,0.21878662,2.07969839,0.63980410,1.10689617,4.64481904,2.07158868,0.21502796,1.24520486
0.56128064,7.16316338,0.22657328,2.09165625,0.63952725,1.09022697,4.70064874,2.08197099,0.21446208,1.24397539
0.56728364,7.18637669,0.23488392,2.10629166,0.63943270,1.07784898,4.77405917,2.09546644,0.21417343,1.24112673
0.57328664,7.21926810,0.24350983,2.12331450,0.63940201,1.06956313,4.86433424,2.11147567,0.21408302,1.23641103
0.57928964,7.26003896,0.25223189,2.14238381,0.63932831,1.06510999,4.97036421,2.12932907,0.21411281,1.22963795
0.58529265,7.30676062,0.26082562,2.16311867,0.63912285,1.06418173,5.09067167,2.14830784,0.21418753,1.22068612
0.59129565,7.35743669,0.26906634,2.18510883,0.63872028,1.06643421,5.22344533,2.16766551,0.21423643,1.20951175
0.59729865,7.41006244,0.27673455,2.20792472,0.63808239,1.07149887,5.36658064,2.18664936,0.21419463,1.19615399
0.60330165,7.46267937,0.28362125,2.23112672,0.63720011,1.07899381,5.51772634,2.20452089,0.21400427,1.18073674
0.60930465,7.51342383,0.28953302,2.25427364,0.63609382,1.08853379,5.67433607,2.22057498,0.21361531,1.16346695
0.61530765,7.56056871,0.29429684,2.27693044,0.63481175,1.09973884,5.83372370,2.23415728,0.21298611,1.14462957
0.62131066,7.60255783,0.29776434,2.29867526,0.63342701,1.11224139,5.99312132,2.24467940,0.21208384,1.12457934
0.62731366,7.63803293,0.29981540,2.31910587,0.63203309,1.12569190,6.14973867,2.25163177,0.21088460,1.10373008
0.63331666,7.66585342,0.30036107,2.33784564,0.63073852,1.13976300,6.30082257,2.25459397,0.20937343,1.08254183
0.63931966,7.68510938,0.29934546,2.35454916,0.62966077,1.15415229,6.44371513,2.25324238,0.20754417,1.06150662
0.64532266,7.69512815,0.29674689,2.36890745,0.62891988,1.16858398,6.57590926,2.24735532,0.20539921,1.04113332
0.65132566,7.69547531,0.29257787,2.38065282,0.62863225,1.18280964,6.69510024,2.23681542,0.20294909,1.02193243
0.65732866,7.68595038,0.28688420,2.38956332,0.62890476,1.19660817,6.79923207,2.22160955,0.20021207,1.00440104
0.66333167,7.66657779,0.27974314,2.39546649,0.62982961,1.20978522,6.88653747,2.20182617,0.19721354,0.98900874
0.66933467,7.63759353,0.27126064,2.39824234,0.63148005,1.22217237,6.95557051,2.17765046,0.19398536,0.97618466
0.67533767,7.59942773,0.26156784,2.39782534,0.63390712,1.23362596,7.00523107,2.14935704,0.19056511,0.96630593
0.68134067,7.55268347,0.25081695,2.39420499,0.63713742,1.24402588,7.03478062,2.11730076,0.18699524,0.95968789
0.68734367,7.49811195,0.23917666,2.38742497,0.64117200,1.25327417,7.04384881,2.08190559,0.18332199,0.95657585
0.69334667,7.43658426,0.22682723,2.37758053,0.64598606,1.26129361,7.03243091,2.04365181,0.17959438,0.95713869
0.69934967,7.36906007,0.21395549,2.36481405,0.65152953,1.26802604,7.00087611,2.00306187,0.17586294,0.96146408
0.70535268,7.29655352,0.20074989,2.34930872,0.65772832,1.27343058,6.94986712,1.96068521,0.17217838,0.96955524
0.71135568,7.22009704,0.18739574,2.33128045,0.66448596,1.27748149,6.88039164,1.91708233,0.16859018,0.98132933
0.71735868,7.14070366,0.17407096,2.31096819,0.67168556,1.28016572,6.79370646,1.87280859,0.16514517,0.99661716
0.72336168,7.05932896,0.16094214,2.28862301,0.67919199,1.28148011,6.69129533,1.82839817,0.16188600,1.01516447
0.72936468,6.97683366,0.14816142,2.26449629,0.68685411,1.28142823,6.57482168,1.78434862,0.15884975,1.03663448
0.73536768,6.89394841,0.13586394,2.23882769,0.69450694,1.28001698,6.44607761,1.74110660,0.15606655,1.06061207
0.74137069,6.81124211,0.12416603,2.21183333,0.70197399,1.27725302,6.30693068,1.69905522,0.15355837,1.08660944
0.74737369,6.72909547,0.11316416,2.18369504,0.70906956,1.27313926,6.15927011,1.65850346,0.15133800,1.11407338
0.75337669,6.64768129,0.10293467,2.15455107,0.71560116,1.26767156,6.00495411,1.61967820,0.14940836,1.14239433
0.75937969,6.56695295,0.09353407,2.12448910,0.72137225,1.26083593,5.84576006,1.58271913,0.14776199,1.17091724
0.76538269,6.48664230,0.08500009,2.09354194,0.72618521,1.25260660,5.68333938,1.54767696,0.14638098,1.19895409
0.77138569,6.40626784,0.07735324,2.06168639,0.72984479,1.24294493,5.51917856,1.51451498,0.14523731,1.22579824
0.77738869,6.32515362,0.07059875,2.02884546,0.73216200,1.23179968,5.35456806,1.48311417,0.14429350,1.25074022
0.78339170,6.24245889,0.06472903,1.99489411,0.73295851,1.21910858,5.19058003,1.45328158,0.14350375,1.27308477
0.78939470,6.15721776,0.05972628,1.95966831,0.73207146,1.20480141,5.02805610,1.42476201,0.14281533,1.29216874
0.79539770,6.06838775,0.05556523,1.92297711,0.72935863,1.18880444,4.86760547,1.39725236,0.14217049,1.30737925
0.80140070,5.97490555,0.05221605,1.88461727,0.72470377,1.17104623,4.70961356,1.37041821,0.14150845,1.31817162
0.80740370,5.87574746,0.04964710,1.84438963,0.71802194,1.15146449,4.55426064,1.34391202,0.14076775,1.32408638
0.81340670,5.76999217,0.04782752,1.80211660,0.70926447,1.13001369,4.40154965,1.31739212,0.13988859,1.32476464
0.81940970,5.65688253,0.04672968,1.75765953,0.69842349,1.10667303,4.25134166,1.29054163,0.13881530,1.31996110
0.82541271,5.53588354,0.04633112,1.71093538,0.68553543,1.08145427,4.10339719,1.26308651,0.13749864,1.30955424
0.83141571,5.40673311,0.04661622,1.66193136,0.67068352,1.05440895,3.95742110,1.23481187,0.13589793,1.29355284
0.83741871,5.26948295,0.04757731,1.61071692,0.65399886,1.02563449,3.81310871,1.20557563,0.13398291,1.27209870
0.84342171,5.12452693,0.04921517,1.55745215,0.63565987,0.99527868,3.67019055,1.17531895,0.13173519,1.24546513
0.84942471,4.97261491,0.05153907,1.50239214,0.61589015,0.96354215,3.52847329,1.14407283,0.12914933,1.21405111
0.85542771,4.81485082,0.05456604,1.44588674,0.59495454,0.93067862,3.38787457,1.11196034,0.12623327,1.17837123
0.86143072,4.65267421,0.05831959,1.38837569,0.57315349,0.89699246,3.24844974,1.07919451,0.12300840,1.13904179
0.86743372,4.48782576,0.06282778,1.33037923,0.55081593,0.86283385,3.11040927,1.04607170,0.11950899,1.09676329
0.87343672,4.32229763,0.06812078,1.27248434,0.52829070,0.82859133,2.97412573,1.01296075,0.11578110,1.05230019
0.87943972,4.15827058,0.07422782,1.21532746,0.50593708,0.79468207,2.84013017,0.98028842,0.11188110,1.00645850
0.88544272,3.99804056,0.08117390,1.15957420,0.48411450,0.76154023,2.70909849,0.94852163,0.10787367,0.96006212
0.89144572,3.84393768,0.08897609,1.10589705,0.46317206,0.72960390,2.58182852,0.91814749,0.10382955,0.91392881
0.89744872,3.69824149,0.09763988,1.05495230,0.44343810,0.69930105,2.45920968,0.88965182,0.09982307,0.86884673
0.90345173,3.56309625,0.10715547,1.00735690,0.42521046,0.67103538,2.34218707,0.86349748,0.09592952,0.82555242
0.90945473,3.44043022,0.11749445,0.96366675,0.40874761,0.64517241,2.23172252,0.84010329,0.09222255,0.78471104
0.91545773,3.33188286,0.12860690,0.92435718,0.39426128,0.62202683,2.12875495,0.81982472,0.08877170,0.74689959
0.92146073,3.23874337,0.14041916,0.88980672,0.38191070,0.60185147,2.03416268,0.80293734,0.08564013,0.71259370
0.92746373,3.16190360,0.15283248,0.86028482,0.37179888,0.58482858,1.94873000,0.78962374,0.08288267,0.68215850
0.93346673,3.10182779,0.16572263,0.83594420,0.36397099,0.57106391,1.87312010,0.77996468,0.08054430,0.65584363
0.93946973,3.05854054,0.17894064,0.81681813,0.35841501,0.56058381,1.80785578,0.77393490,0.07865906,0.63378278
0.94547274,3.03163379,0.19231478,0.80282275,0.35506454,0.55333567,1.75330921,0.77140383,0.07724952,0.61599740
0.95147574,3.02029261,0.20565358,0.79376438,0.35380380,0.54919166,1.70970096,0.77214118,0.07632670,0.60240446
0.95747874,3.02333843,0.21875016,0.78935129,0.35447436,0.54795560,1.67710816,0.77582709,0.07589057,0.59282776
0.96348174,3.03928789,0.23138742,0.78920947,0.35688358,0.54937281,1.65548093,0.78206644,0.07593096,0.58701231
0.96948474,3.06642413,0.24334416,0.79290148,0.36081418,0.55314228,1.64466553,0.79040648,0.07642895,0.58464087
0.97548774,3.10287728,0.25440175,0.79994745,0.36603447,0.55893078,1.64443239,0.80035692,0.07735855,0.58535217
0.98149075,3.14670972,0.26435113,0.80984714,0.37230892,0.56638809,1.65450667,0.81141148,0.07868866,0.58875962
0.98749375,3.19600200,0.27299983,0.82210187,0.37940837,0.57516264,1.67459879,0.82306967,0.08038506,0.59446988
0.99349675,3.24893488,0.28017869,0.83623518,0.38711941,0.58491674,1.70443226,0.83485777,0.08241258,0.60210028
0.99949975,3.30386305,0.28574786,0.85181112,0.39525259,0.59534062,1.74376647,0.84634781,0.08473695,0.61129435
1.00550275,3.35937675,0.28960196,0.86844923,0.40364872,0.60616457,1.79241213,0.85717361,0.08732660,0.62173463
1.01150575,3.41434796,0.29167400,0.88583522,0.41218333,0.61716838,1.85023756,0.86704299,0.09015398,0.63315238
1.01750875,3.46795852,0.29193789,0.90372706,0.42076863,0.62818776,1.91716483,0.87574560,0.09319656,0.64533344
1.02351176,3.51970883,0.29040939,0.92195590,0.42935322,0.63911718,1.99315504,0.88315583,0.09643724,0.65812030
1.02951476,3.56940659,0.28714554,0.94042189,0.43791925,0.64990905,2.07818321,0.88923088,0.09986433,0.67141015
1.03551776,3.61713626,0.28224238,0.95908522,0.44647745,0.66056925,2.17220374,0.89400408,0.10347089,0.68514911
1.04152076,3.66321114,0.27583136,0.97795286,0.45506015,0.67114919,2.27510836,0.89757385,0.10725364,0.69932310
