energy_ev,total_up,Cd_p_up,Cd_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.07053527,0.83221232,0.25343686,0.00420330,0.08206651,0.38287160,0.01529976,0.07684396,0.29636340,0.00000000
3.07653827,0.84086635,0.26839310,0.00422142,0.08400751,0.38788681,0.01641240,0.07787462,0.29246822,0.00000000
3.08254127,0.85096398,0.28584457,0.00424613,0.08716994,0.39297684,0.01768630,0.07874745,0.28938728,0.00000000
3.08854427,0.86254742,0.30588578,0.00427817,0.09146380,0.39811805,0.01913188,0.07948875,0.28719425,0.00000000
3.09454727,0.87567460,0.32859042,0.00431822,0.09680813,0.40329495,0.02075936,0.08013200,0.28594598,0.00000000
3.10055028,0.89040886,0.35400243,0.00436684,0.10312904,0.40849782,0.02257789,0.08071605,0.28568029,0.00000000
3.10655328,0.90680846,0.38212677,0.00442445,0.11035782,0.41372033,0.02459467,0.08128305,0.28641456,0.00000000
3.11255628,0.92491681,0.41292071,0.00449130,0.11842931,0.41895733,0.02681409,0.08187621,0.28814532,0.00000000
3.11855928,0.94475364,0.44628594,0.00456743,0.12728059,0.42420294,0.02923685,0.08253757,0.29084855,0.00000000
3.12456228,0.96630779,0.48206196,0.00465264,0.13685012,0.42944921,0.03185923,0.08330575,0.29448088,0.00000000
3.13056528,0.98953200,0.52002152,0.00474651,0.14707720,0.43468531,0.03467250,0.08421395,0.29898144,0.00000000
3.13656828,1.01433978,0.55986819,0.00484842,0.15790196,0.43989742,0.03766245,0.08528816,0.30427432,0.00000000
3.14257129,1.04060471,0.60123670,0.00495749,0.16926570,0.44506907,0.04080921,0.08654575,0.31027144,0.00000000
3.14857429,1.06816194,0.64369612,0.00507267,0.18111154,0.45018220,0.04408721,0.08799440,0.31687571,0.00000000
3.15457729,1.09681194,0.68675609,0.00519277,0.19338539,0.45521845,0.04746546,0.08963164,0.32398424,0.00000000
3.16058029,1.12632599,0.72987599,0.00531645,0.20603706,0.46016076,0.05090807,0.09144471,0.33149159,0.00000000
3.16658329,1.15645328,0.77247682,0.00544228,0.21902147,0.46499503,0.05437496,0.09341099,0.33929270,0.00000000
3.17258629,1.18692899,0.81395563,0.00556880,0.23229981,0.46971163,0.05782283,0.09549893,0.34728551,0.00000000
3.17858929,1.21748300,0.85370166,0.00569455,0.24584066,0.47430667,0.06120628,0.09766929,0.35537319,0.00000000
3.18459230,1.24784880,0.89111395,0.00581809,0.25962087,0.47878282,0.06447906,0.09987684,0.36346582,0.00000000
3.19059530,1.27777210,0.92561943,0.00593805,0.27362633,0.48314972,0.06759540,0.10207226,0.37148162,0.00000000
3.19659830,1.30701894,0.95669088,0.00605316,0.28785250,0.48742384,0.07051133,0.10420432,0.37934768,0.00000000
3.20260130,1.33538300,0.98386396,0.00616229,0.30230467,0.49162800,0.07318599,0.10622205,0.38700032,0.00000000
3.20860430,1.36269193,1.00675254,0.00626441,0.31699821,0.49579043,0.07558279,0.10807705,0.39438514,0.00000000
3.21460730,1.38881282,1.02506175,0.00635867,0.33195860,0.49994373,0.07767040,0.10972563,0.40145693,0.00000000
3.22061031,1.41365662,1.03859811,0.00644436,0.34722160,0.50412371,0.07942359,0.11113080,0.40817946,0.00000000
3.22661331,1.43718185,1.04727642,0.00652095,0.36283332,0.50836841,0.08082382,0.11226411,0.41452544,0.00000000
3.23261631,1.45939749,1.05112306,0.00658806,0.37885059,0.51271742,0.08185952,0.11310710,0.42047655,0.00000000
3.23861931,1.48036524,1.05027565,0.00664548,0.39534139,0.51721155,0.08252619,0.11365248,0.42602377,0.00000000
3.24462231,1.50020124,1.04497918,0.00669317,0.41238549,0.52189298,0.08282621,0.11390495,0.43116792,0.00000000
3.25062531,1.51907710,1.03557878,0.00673127,0.43007520,0.52680591,0.08276846,0.11388155,0.43592035,0.00000000
3.25662831,1.53722021,1.02250939,0.00676007,0.44851605,0.53199753,0.08236774,0.11361172,0.44030385,0.00000000
3.26263132,1.55491296,1.00628301,0.00678006,0.46782741,0.53751929,0.08164402,0.11313685,0.44435348,0.00000000
3.26863432,1.57249075,0.98747378,0.00679189,0.48814251,0.54342812,0.08062162,0.11250950,0.44811718,0.00000000
3.27463732,1.59033812,0.96670159,0.00679641,0.50960796,0.54978748,0.07932834,0.11179220,0.45165612,0.00000000
3.28064032,1.60888281,0.94461473,0.00679462,0.53238219,0.55666785,0.07779449,0.11105589,0.45504434,0.00000000
3.28664332,1.62858717,0.92187213,0.00678769,0.55663263,0.56414649,0.07605209,0.11037799,0.45836779,0.00000000
3.29264632,1.64993666,0.89912568,0.00677694,0.58253141,0.57230617,0.07413396,0.10984025,0.46172243,0.00000000
3.29864932,1.67342521,0.87700303,0.00676380,0.61024934,0.58123269,0.07207298,0.10952620,0.46521143,0.00000000
3.30465233,1.69953755,0.85609131,0.00674979,0.63994812,0.59101125,0.06990143,0.10951849,0.46894138,0.00000000
3.31065533,1.72872850,0.83692219,0.00673645,0.67177084,0.60172146,0.06765037,0.10989600,0.47301774,0.00000000
3.31665833,1.76140009,0.81995830,0.00672529,0.70583087,0.61343145,0.06534917,0.11073095,0.47753952,0.00000000
3.32266133,1.79787698,0.80558163,0.00671775,0.74219963,0.62619105,0.06302508,0.11208588,0.48259359,0.00000000
3.32866433,1.83838146,0.79408378,0.00671511,0.78089367,0.64002464,0.06070288,0.11401087,0.48824885,0.00000000
3.33466733,1.88300924,0.78565857,0.00671841,0.82186174,0.65492404,0.05840465,0.11654087,0.49455066,0.00000000
3.34067034,1.93170754,0.78039692,0.00672842,0.86497263,0.67084195,0.05614952,0.11969334,0.50151592,0.00000000
3.34667334,1.98425684,0.77828440,0.00674556,0.91000466,0.68768657,0.05395354,0.12346638,0.50912918,0.00000000
3.35267634,2.04025809,0.77920145,0.00676984,0.95663763,0.70531780,0.05182957,0.12783733,0.51734014,0.00000000
3.35867934,2.09912637,0.78292643,0.00680086,1.00444816,0.72354559,0.04978722,0.13276202,0.52606281,0.00000000
3.36468234,2.16009235,0.78914157,0.00683779,1.05290905,0.74213074,0.04783285,0.13817478,0.53517651,0.00000000
3.37068534,2.22221216,0.79744174,0.00687935,1.10139337,0.76078830,0.04596963,0.14398916,0.54452884,0.00000000
3.37668834,2.28438598,0.80734605,0.00692390,1.14918345,0.77919377,0.04419770,0.15009950,0.55394051,0.00000000
3.38269135,2.34538513,0.81831191,0.00696944,1.19548495,0.79699175,0.04251432,0.15638332,0.56321188,0.00000000
3.38869435,2.40388686,0.82975141,0.00701371,1.23944584,0.81380697,0.04091417,0.16270435,0.57213087,0.00000000
3.39469735,2.45851572,0.84104941,0.00705430,1.28017958,0.82925699,0.03938971,0.16891636,0.58048193,0.00000000
3.40070035,2.50788966,0.85158290,0.00708869,1.31679191,0.84296612,0.03793159,0.17486749,0.58805547,0.00000000
3.40670335,2.55066876,0.86074091,0.00711443,1.34840993,0.85457974,0.03652910,0.18040487,0.59465719,0.00000000
3.41270635,2.58560442,0.86794431,0.00712921,1.37421242,0.86377827,0.03517073,0.18537962,0.60011687,0.00000000
3.41870935,2.61158637,0.87266465,0.00713095,1.39345983,0.87029004,0.03384469,0.18965165,0.60429603,0.00000000
3.42471236,2.62768522,0.87444138,0.00711794,1.40552254,0.87390228,0.03253943,0.19309442,0.60709385,0.00000000
3.43071536,2.63318824,0.87289669,0.00708886,1.40990592,0.87446963,0.03124423,0.19559913,0.60845124,0.00000000
3.43671836,2.62762662,0.86774731,0.00704287,1.40627107,0.87191962,0.02994963,0.19707842,0.60835260,0.00000000
3.44272136,2.61079277,0.85881286,0.00697963,1.39444992,0.86625496,0.02864783,0.19746921,0.60682518,0.00000000
3.44872436,2.58274680,0.84602032,0.00689926,1.37445413,0.85755234,0.02733305,0.19673469,0.60393625,0.00000000
3.45472736,2.54381194,0.82940451,0.00680239,1.34647721,0.84595798,0.02600176,0.19486532,0.59978802,0.00000000
3.46073037,2.49455948,0.80910467,0.00669006,1.31088980,0.83168014,0.02465273,0.19187881,0.59451089,0.00000000
3.46673337,2.43578394,0.78535725,0.00656367,1.26822840,0.81497915,0.02328713,0.18781911,0.58825528,0.00000000
3.47273637,2.36847022,0.75848542,0.00642489,1.21917814,0.79615549,0.02190836,0.18275455,0.58118268,0.00000000
3.47873937,2.29375460,0.72888584,0.00627560,1.16455050,0.77553663,0.02052190,0.17677508,0.57345649,0.00000000
3.48474237,2.21288170,0.69701338,0.00611776,1.10525713,0.75346357,0.01913502,0.16998898,0.56523312,0.00000000
3.49074537,2.12715982,0.66336456,0.00595335,1.04228109,0.73027755,0.01775647,0.16251899,0.55665405,0.00000000
3.49674837,2.03791703,0.62846042,0.00578425,0.97664681,0.70630792,0.01639609,0.15449828,0.54783920,0.00000000
3.50275138,1.94645999,0.59282978,0.00561221,0.90939028,0.68186160,0.01506448,0.14606630,0.53888204,0.00000000
3.50875438,1.85403751,0.55699335,0.00543878,0.84153060,0.65721473,0.01377255,0.13736475,0.52984676,0.00000000
3.51475738,1.76181021,0.52144962,0.00526527,0.77404413,0.63260672,0.01253128,0.12853384,0.52076740,0.00000000
3.52076038,1.67082735,0.48666264,0.00509274,0.70784208,0.60823695,0.01135135,0.11970898,0.51164924,0.00000000
3.52676338,1.58201121,0.45305239,0.00492201,0.64375218,0.58426406,0.01024293,0.11101808,0.50247194,0.00000000
3.53276638,1.49614912,0.42098766,0.00475368,0.58250494,0.56080756,0.00921548,0.10257931,0.49319447,0.00000000
3.53876938,1.41389262,0.39078160,0.00458818,0.52472438,0.53795161,0.00827769,0.09449960,0.48376120,0.00000000
3.54477239,1.33576284,0.36268972,0.00442578,0.47092339,0.51575039,0.00743739,0.08687374,0.47410893,0.00000000
3.55077539,1.26216105,0.33691018,0.00426669,0.42150314,0.49423456,0.00670159,0.07978402,0.46417410,0.00000000
3.55677839,1.19338278,0.31358597,0.00411111,0.37675602,0.47341837,0.00607652,0.07330036,0.45390006,0.00000000
3.56278139,1.12963432,0.29280854,0.00395926,0.33687167,0.45330674,0.00556775,0.06748084,0.44324354,0.00000000
3.56878439,1.07104975,0.27462255,0.00381145,0.30194506,0.43390192,0.00518026,0.06237252,0.43218027,0.00000000
3.57478739,1.01770750,0.25903110,0.00366810,0.27198617,0.41520922,0.00491858,0.05801238,0.42070912,0.00000000
3.58079040,0.96964494,0.24600125,0.00352981,0.24693032,0.39724149,0.00478683,0.05442833,0.40885477,0.00000000
3.58679340,0.92687027,0.23546924,0.00339732,0.22664873,0.38002213,0.00478886,0.05164015,0.39666859,0.00000000
3.59279640,0.88937091,0.22734535,0.00327151,0.21095858,0.36358645,0.00492816,0.04966028,0.38422781,0.00000000
3.59879940,0.85711826,0.22151797,0.00315341,0.19963228,0.34798147,0.00520788,0.04849437,0.37163304,0.00000000
3.60480240,0.83006855,0.21785696,0.00304415,0.19240567,0.33326415,0.00563071,0.04814159,0.35900426,0.00000000
3.61080540,0.80816033,0.21621615,0.00294491,0.18898498,0.31949833,0.00619869,0.04859465,0.34647561,0.00000000
3.61680840,0.79130895,0.21643516,0.00285685,0.18905251,0.30675060,0.00691297,0.04983957,0.33418920,0.00000000
3.62281141,0.77939881,0.21834050,0.00278107,0.19227125,0.29508542,0.00777358,0.05185517,0.32228843,0.00000000
3.62881441,0.77227431,0.22174635,0.00271854,0.19828849,0.28455991,0.00877905,0.05461246,0.31091102,0.00000000
3.63481741,0.76973040,0.22645508,0.00267001,0.20673870,0.27521857,0.00992609,0.05807385,0.30018230,0.00000000
3.64082041,0.77150371,0.23225776,0.00263598,0.21724609,0.26708835,0.01120923,0.06219243,0.29020901,0.00000000
3.64682341,0.77726523,0.23893501,0.00261664,0.22942689,0.26017443,0.01262050,0.06691122,0.28107393,0.00000000
3.65282641,0.78661525,0.24625811,0.00261179,0.24289188,0.25445685,0.01414918,0.07216276,0.27283169,0.00000000
3.65882941,0.79908140,0.25399086,0.00262089,0.25724915,0.24988830,0.01578152,0.07786882,0.26550583,0.00000000
3.66483242,0.81412002,0.26189201,0.00264295,0.27210748,0.24639327,0.01750069,0.08394057,0.25908740,0.00000000
3.67083542,0.83112132,0.26971839,0.00267663,0.28708021,0.24386844,0.01928676,0.09027910,0.25353499,0.00000000
3.67683842,0.84941836,0.27722873,0.00272018,0.30178983,0.24218447,0.02111681,0.09677645,0.24877625,0.00000000
3.68284142,0.86829941,0.28418804,0.00277152,0.31587307,0.24118912,0.02296521,0.10331712,0.24471089,0.00000000
3.68884442,0.88702363,0.29037238,0.00282829,0.32898639,0.24071141,0.02480403,0.10978000,0.24121473,0.00000000
3.69484742,0.90483914,0.29557385,0.00288790,0.34081182,0.24056677,0.02660359,0.11604078,0.23814498,0.00000000
3.70085043,0.92100298,0.29960555,0.00294761,0.35106268,0.24056289,0.02833312,0.12197468,0.23534604,0.00000000
3.70685343,0.93480189,0.30230629,0.00300465,0.35948912,0.24050598,0.02996152,0.12745953,0.23265598,0.00000000
3.71285643,0.94557311,0.30354477,0.00305624,0.36588311,0.24020717,0.03145825,0.13237886,0.22991297,0.00000000
3.71885943,0.95272412,0.30322303,0.00309974,0.37008263,0.23948877,0.03279417,0.13662519,0.22696177,0.00000000
3.72486243,0.95575061,0.30127901,0.00313270,0.37197480,0.23819005,0.03394248,0.14010305,0.22365957,0.00000000
3.73086543,0.95425154,0.29768795,0.00315299,0.37149786,0.23617242,0.03487953,0.14273187,0.21988135,0.00000000
3.73686843,0.94794092,0.29246273,0.00315878,0.36864169,0.23332362,0.03558563,0.14444839,0.21552419,0.00000000
3.74287144,0.93665560,0.28565294,0.00314869,0.36344699,0.22956091,0.03604572,0.14520859,0.21051056,0.00000000
3.74887444,0.92035874,0.27734281,0.00312176,0.35600293,0.22483302,0.03624985,0.14498908,0.20479046,0.00000000
3.75487744,0.89913890,0.26764808,0.00307752,0.34644353,0.21912090,0.03619357,0.14378769,0.19834231,0.00000000
3.76088044,0.87320483,0.25671189,0.00301598,0.33494272,0.21243728,0.03587803,0.14162348,0.19117266,0.00000000
3.76688344,0.84287623,0.24469995,0.00293759,0.32170839,0.20482500,0.03531001,0.13853595,0.18331478,0.00000000
3.77288644,0.80857097,0.23179518,0.00284327,0.30697563,0.19635433,0.03450160,0.13458360,0.17482620,0.00000000
3.77888944,0.77078942,0.21819199,0.00273430,0.29099947,0.18711941,0.03346979,0.12984191,0.16578550,0.00000000
3.78489245,0.73009661,0.20409060,0.00261231,0.27404728,0.17723401,0.03223594,0.12440070,0.15628837,0.00000000
3.79089545,0.68710303,0.18969146,0.00247922,0.25639135,0.16682682,0.03082496,0.11836121,0.14644331,0.00000000
3.79689845,0.64244505,0.17519005,0.00233712,0.23830168,0.15603646,0.02926455,0.11183283,0.13636708,0.00000000
3.80290145,0.59676554,0.16077234,0.00218825,0.22003942,0.14500653,0.02758429,0.10492974,0.12618022,0.00000000
3.80890445,0.55069571,0.14661087,0.00203489,0.20185108,0.13388081,0.02581474,0.09776754,0.11600269,0.00000000
3.81490745,0.50483868,0.13286174,0.00187929,0.18396373,0.12279888,0.02398652,0.09046007,0.10594996,0.00000000
3.82091046,0.45975542,0.11966248,0.00172364,0.16658127,0.11189221,0.02212954,0.08311648,0.09612959,0.00000000
3.82691346,0.41595338,0.10713083,0.00156996,0.14988189,0.10128099,0.02027220,0.07583870,0.08663842,0.00000000
3.83291646,0.37387815,0.09536445,0.00142011,0.13401669,0.09107166,0.01844079,0.06871936,0.07756044,0.00000000
3.83891946,0.33390822,0.08444142,0.00127570,0.11910951,0.08135515,0.01665895,0.06184017,0.06896539,0.00000000
3.84492246,0.29635270,0.07442163,0.00113811,0.10525775,0.07220596,0.01494739,0.05527097,0.06090795,0.00000000
3.85092546,0.26145199,0.06534866,0.00100846,0.09253424,0.06368197,0.01332361,0.04906915,0.05342771,0.00000000
3.85692846,0.22938094,0.05725237,0.00088761,0.08098993,0.05582487,0.01180186,0.04327967,0.04654961,0.00000000
3.86293147,0.20025431,0.05015171,0.00077617,0.07065729,0.04866117,0.01039320,0.03793556,0.04028488,0.00000000
3.86893447,0.17413382,0.04405795,0.00067451,0.06155416,0.04220371,0.00910567,0.03305872,0.03463239,0.00000000
3.87493747,0.15103666,0.03897788,0.00058280,0.05368810,0.03645349,0.00794455,0.02866116,0.02958027,0.00000000
3.88094047,0.13094471,0.03491706,0.00050102,0.04706076,0.03140171,0.00691275,0.02474639,0.02510769,0.00000000
3.88694347,0.11381412,0.03188290,0.00042901,0.04167243,0.02703201,0.00601112,0.02131105,0.02118669,0.00000000
3.89294647,0.09958482,0.02988742,0.00036650,0.03752637,0.02332262,0.00523892,0.01834654,0.01778410,0.00000000
3.89894947,0.08818953,0.02894965,0.00031311,0.03463291,0.02024846,0.00459422,0.01584074,0.01486326,0.00000000
3.90495248,0.07956189,0.02909753,0.00026846,0.03301315,0.01778311,0.00407430,0.01377959,0.01238570,0.00000000
3.91095548,0.07364357,0.03036918,0.00023212,0.03270212,0.01590048,0.00367596,0.01214859,0.01031252,0.00000000
3.91695848,0.07038993,0.03281360,0.00020368,0.03375131,0.01457623,0.00339589,0.01093413,0.00860572,0.00000000
3.92296148,0.06977425,0.03649055,0.00018275,0.03623048,0.01378888,0.00323088,0.01012458,0.00722914,0.00000000
3.92896448,0.07179032,0.04146981,0.00016902,0.04022855,0.01352054,0.00317797,0.00971117,0.00614928,0.00000000
3.93496748,0.07645332,0.04782951,0.00016222,0.04585369,0.01375736,0.00323458,0.00968860,0.00533592,0.00000000
3.94097049,0.08379912,0.05565387,0.00016215,0.05323232,0.01448957,0.00339851,0.01005538,0.00476241,0.00000000
3.94697349,0.09388196,0.06503010,0.00016870,0.06250712,0.01571127,0.00366790,0.01081390,0.00440595,0.00000000
3.95297649,0.10677060,0.07604471,0.00018184,0.07383396,0.01741989,0.00404108,0.01197024,0.00424757,0.00000000
3.95897949,0.12254317,0.08877925,0.00020159,0.08737780,0.01961538,0.00451644,0.01353371,0.00427211,0.00000000
3.96498249,0.14128096,0.10330559,0.00022805,0.10330757,0.02229927,0.00509216,0.01551622,0.00446798,0.00000000
3.97098549,0.16306126,0.11968107,0.00026135,0.12179014,0.02547343,0.00576599,0.01793135,0.00482695,0.00000000
3.97698849,0.18794975,0.13794350,0.00030167,0.14298356,0.02913888,0.00653493,0.02079334,0.00534382,0.00000000
3.98299150,0.21599254,0.15810638,0.00034920,0.16702969,0.03329444,0.00739500,0.02411587,0.00601610,0.00000000
3.98899450,0.24720854,0.18015461,0.00040412,0.19404658,0.03793541,0.00834095,0.02791087,0.00684369,0.00000000
3.99499750,0.28158219,0.20404084,0.00046658,0.22412082,0.04305236,0.00936599,0.03218718,0.00782849,0.00000000
4.00100050,0.31905727,0.22968283,0.00053671,0.25730032,0.04863003,0.01046169,0.03694930,0.00897415,0.00000000
4.00700350,0.35953193,0.25696191,0.00061455,0.29358778,0.05464640,0.01161778,0.04219624,0.01028576,0.00000000
4.01300650,0.40285544,0.28572300,0.00070008,0.33293539,0.06107205,0.01282212,0.04792046,0.01176963,0.00000000
4.01900950,0.44882684,0.31577599,0.00079318,0.37524106,0.06786976,0.01406079,0.05410708,0.01343304,0.00000000
4.02501251,0.49719585,0.34689893,0.00089365,0.42034664,0.07499442,0.01531815,0.06073327,0.01528413,0.00000000
4.03101551,0.54766604,0.37884278,0.00100115,0.46803835,0.08239330,0.01657712,0.06776804,0.01733173,0.00000000
4.03701851,0.59990034,0.41133778,0.00111527,0.51804974,0.09000669,0.01781947,0.07517224,0.01958532,0.00000000
4.04302151,0.65352885,0.44410128,0.00123548,0.57006721,0.09776874,0.01902626,0.08289902,0.02205490,0.00000000
4.04902451,0.70815860,0.47684671,0.00136118,0.62373822,0.10560875,0.02017831,0.09089453,0.02475096,0.00000000
4.05502751,0.76338503,0.50929342,0.00149170,0.67868180,0.11345260,0.02125671,0.09909906,0.02768443,0.00000000
4.06103052,0.81880471,0.54117701,0.00162631,0.73450129,0.12122445,0.02224346,0.10744840,0.03086658,0.00000000
4.06703352,0.87402864,0.57225963,0.00176427,0.79079862,0.12884849,0.02312201,0.11587542,0.03430893,0.00000000
4.07303652,0.92869566,0.60233979,0.00190485,0.84718969,0.13625087,0.02387787,0.12431191,0.03802309,0.00000000
4.07903952,0.98248513,0.63126120,0.00204734,0.90331994,0.14336142,0.02449912,0.13269038,0.04202054,0.00000000
4.08504252,1.03512826,0.65892016,0.00219111,0.95887935,0.15011545,0.02497696,0.14094599,0.04631238,0.00000000
4.09104552,1.08641749,0.68527103,0.00233560,1.01361607,0.15645523,0.02530601,0.14901822,0.05090891,0.00000000
4.09704852,1.13621316,0.71032942,0.00248038,1.06734757,0.16233126,0.02548468,0.15685249,0.05581926,0.00000000
4.10305153,1.18444712,0.73417289,0.00262513,1.11996877,0.16770326,0.02551526,0.16440139,0.06105078,0.00000000
4.10905453,1.23112285,0.75693884,0.00276964,1.17145621,0.17254077,0.02540401,0.17162563,0.06660848,0.00000000
4.11505753,1.27631191,0.77881971,0.00291385,1.22186781,0.17682343,0.02516102,0.17849448,0.07249433,0.00000000
4.12106053,1.32014675,0.80005543,0.00305781,1.27133790,0.18054079,0.02479993,0.18498594,0.07870649,0.00000000
4.12706353,1.36280990,0.82092336,0.00320164,1.32006742,0.18369191,0.02433761,0.19108627,0.08523862,0.00000000
4.13306653,1.40452018,0.84172610,0.00334555,1.36830946,0.18628450,0.02379363,0.19678924,0.09207901,0.00000000
4.13906953,1.44551619,0.86277750,0.00348974,1.41635063,0.18833386,0.02318965,0.20209489,0.09920989,0.00000000
4.14507254,1.48603800,0.88438747,0.00363439,1.46448915,0.18986158,0.02254880,0.20700811,0.10660671,0.00000000
4.15107554,1.52630780,0.90684614,0.00377962,1.51301041,0.19089407,0.02189489,0.21153679,0.11423754,0.00000000
4.15707854,1.56651050,0.93040807,0.00392540,1.56216150,0.19146111,0.02125173,0.21569008,0.12206264,0.00000000
4.16308154,1.60677520,0.95527714,0.00407153,1.61212595,0.19159427,0.02064233,0.21947641,0.13003419,0.00000000
4.16908454,1.64715858,0.98159275,0.00421761,1.66300016,0.19132550,0.02008821,0.22290181,0.13809621,0.00000000
4.17508754,1.68763123,1.00941810,0.00436295,1.71477295,0.19068589,0.01960877,0.22596827,0.14618478,0.00000000
4.18109055,1.72806760,1.03873099,0.00450662,1.76730974,0.18970452,0.01922063,0.22867251,0.15422856,0.00000000
4.18709355,1.76824048,1.06941764,0.00464737,1.82034237,0.18840767,0.01893721,0.23100515,0.16214953,0.00000000
4.19309655,1.80782040,1.10127010,0.00478369,1.87346561,0.18681825,0.01876832,0.23295027,0.16986420,0.00000000
4.19909955,1.84638030,1.13398721,0.00491380,1.92614095,0.18495559,0.01871986,0.23448555,0.17728499,0.00000000
4.20510255,1.88340560,1.16717952,0.00503572,1.97770797,0.18283544,0.01879376,0.23558288,0.18432204,0.00000000
4.21110555,1.91830925,1.20037794,0.00514728,2.02740296,0.18047036,0.01898786,0.23620945,0.19088522,0.00000000
4.21710855,1.95045163,1.23304595,0.00524626,2.07438440,0.17787030,0.01929613,0.23632935,0.19688641,0.00000000
4.22311156,1.97916415,1.26459522,0.00533040,2.11776405,0.17504343,0.01970879,0.23590552,0.20224195,0.00000000
4.22911456,2.00377604,1.29440373,0.00539754,2.15664255,0.17199713,0.02021271,0.23490196,0.20687514,0.00000000
4.23511756,2.02364280,1.32183625,0.00544570,2.19014763,0.16873914,0.02079185,0.23328613,0.21071882,0.00000000
4.24112056,2.03817535,1.34626602,0.00547315,2.21747311,0.16527866,0.02142772,0.23103145,0.21371774,0.00000000
4.24712356,2.04686832,1.36709707,0.00547853,2.23791676,0.16162753,0.02210001,0.22811963,0.21583077,0.00000000
4.25312656,2.04932622,1.38378623,0.00546092,2.25091490,0.15780125,0.02278722,0.22454282,0.21703281,0.00000000
4.25912956,2.04528622,1.39586394,0.00541989,2.25607201,0.15381993,0.02346730,0.22030545,0.21731625,0.00000000
4.26513257,2.03463631,1.40295311,0.00535555,2.25318344,0.14970894,0.02411838,0.21542558,0.21669186,0.00000000
4.27113557,2.01742802,1.40478520,0.00526856,2.24225028,0.14549943,0.02471938,0.20993574,0.21518920,0.00000000
4.27713857,1.99388290,1.40121289,0.00516016,2.22348505,0.14122845,0.02525073,0.20388317,0.21285631,0.00000000
4.28314157,1.96439236,1.39221894,0.00503212,2.19730817,0.13693891,0.02569496,0.19732944,0.20975878,0.00000000
4.28914457,1.92951094,1.37792071,0.00488672,2.16433505,0.13267910,0.02603720,0.19034949,0.20597815,0.00000000
4.29514757,1.88994304,1.35857042,0.00472667,2.12535445,0.12850205,0.02626574,0.18303000,0.20160974,0.00000000
4.30115058,1.84652387,1.33455097,0.00455502,2.08129915,0.12446454,0.02637235,0.17546732,0.19675992,0.00000000
4.30715358,1.80019529,1.30636773,0.00437512,2.03321042,0.12062593,0.02635260,0.16776496,0.19154296,0.00000000
4.31315658,1.75197775,1.27463642,0.00419043,1.98219808,0.11704680,0.02620603,0.16003073,0.18607758,0.00000000
4.31915958,1.70293941,1.24006785,0.00400449,1.92939811,0.11378747,0.02593621,0.15237373,0.18048336,0.00000000
4.32516258,1.65416387,1.20344991,0.00382078,1.87592991,0.11090644,0.02555071,0.14490122,0.17487711,0.00000000
4.33116558,1.60671775,1.16562757,0.00364262,1.82285541,0.10845882,0.02506092,0.13771567,0.16936940,0.00000000
4.33716858,1.56161948,1.12748164,0.00347306,1.77114179,0.10649484,0.02448176,0.13091186,0.16406139,0.00000000
4.34317159,1.51981042,1.08990678,0.00331485,1.72162960,0.10505840,0.02383134,0.12457443,0.15904206,0.00000000
4.34917459,1.48212931,1.05378969,0.00317030,1.67500763,0.10418582,0.02313045,0.11877572,0.15438597,0.00000000
4.35517759,1.44929076,1.01998782,0.00304129,1.63179538,0.10390465,0.02240202,0.11357407,0.15015165,0.00000000
4.36118059,1.42186839,0.98930919,0.00292922,1.59233369,0.10423284,0.02167052,0.10901274,0.14638055,0.00000000
4.36718359,1.40028280,0.96249370,0.00283496,1.55678352,0.10517791,0.02096124,0.10511914,0.14309680,0.00000000
4.37318659,1.38479454,0.94019637,0.00275891,1.52513240,0.10673653,0.02029965,0.10190475,0.14030740,0.00000000
4.37918959,1.37550171,0.92297239,0.00270096,1.49720797,0.10889416,0.01971060,0.09936536,0.13800321,0.00000000
4.38519260,1.37234205,0.91126455,0.00266056,1.47269718,0.11162495,0.01921766,0.09748186,0.13616026,0.00000000
4.39119560,1.37509887,0.90539280,0.00263672,1.45117003,0.11489190,0.01884238,0.09622125,0.13474159,0.00000000
4.39719860,1.38341034,0.90554618,0.00262811,1.43210629,0.11864704,0.01860366,0.09553808,0.13369936,0.00000000
4.40320160,1.39678160,0.91177711,0.00263307,1.41492361,0.12283202,0.01851707,0.09537602,0.13297711,0.00000000
4.40920460,1.41459895,0.92399807,0.00264969,1.39900562,0.12737868,0.01859438,0.09566959,0.13251212,0.00000000
4.41520760,1.43614573,0.94198079,0.00267585,1.38372861,0.13220988,0.01884305,0.09634602,0.13223774,0.00000000
4.42121061,1.46061945,0.96535803,0.00270933,1.36848576,0.13724057,0.01926590,0.09732714,0.13208563,0.00000000
4.42721361,1.48714961,0.99362799,0.00274780,1.35270799,0.14237891,0.01986086,0.09853124,0.13198773,0.00000000
4.43321661,1.51481618,1.02616160,0.00278894,1.33588078,0.14752771,0.02062089,0.09987490,0.13187806,0.00000000
4.43921961,1.54266829,1.06221265,0.00283044,1.31755688,0.15258593,0.02153396,0.10127480,0.13169422,0.00000000
4.44522261,1.56974320,1.10093099,0.00287008,1.29736472,0.15745047,0.02258327,0.10264934,0.13137860,0.00000000
4.45122561,1.59508523,1.14137862,0.00290579,1.27501287,0.16201804,0.02374754,0.10392030,0.13087936,0.00000000
4.45722861,1.61776467,1.18254875,0.00293563,1.25029086,0.16618722,0.02500152,0.10501427,0.13015108,0.00000000
