energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up,Y_p_up,Y_d_up
-4.63731866,2.04650649,0.01854901,0.26611918,1.12100538,0.00000000,0.51004829,0.47436280,0.61451234,0.42215291
-4.63131566,1.95463223,0.01808875,0.25085815,1.07189664,0.00000000,0.48970302,0.45670378,0.59037141,0.39866046
-4.62531266,1.86332610,0.01765866,0.23588844,1.02283157,0.00000000,0.46993336,0.43916897,0.56729028,0.37564357
-4.61930965,1.77373348,0.01727034,0.22131777,0.97452313,0.00000000,0.45103001,0.42199466,0.54558733,0.35330156
-4.61330665,1.68686823,0.01693290,0.20724251,0.92761464,0.00000000,0.43324540,0.40537362,0.52552450,0.33181228
-4.60730365,1.60359166,0.01665264,0.19374507,0.88266618,0.00000000,0.41678903,0.38945230,0.50730138,0.31132820
-4.60130065,1.52459927,0.01643295,0.18089223,0.84014519,0.00000000,0.40182471,0.37433029,0.49105201,0.29197368
-4.59529765,1.45041567,0.01627421,0.16873415,0.80042155,0.00000000,0.38846976,0.36006201,0.47684431,0.27384372
-4.58929465,1.38139738,0.01617388,0.15730436,0.76376716,0.00000000,0.37679625,0.34666044,0.46468239,0.25700406
-4.58329165,1.31774317,0.01612670,0.14662049,0.73035973,0.00000000,0.36683407,0.33410251,0.45451129,0.24149257
-4.57728864,1.25951084,0.01612494,0.13668580,0.70029057,0.00000000,0.35857568,0.32233586,0.44622420,0.22732192
-4.57128564,1.20663930,0.01615882,0.12749127,0.67357540,0.00000000,0.35198235,0.31128658,0.43967150,0.21448310
-4.56528264,1.15897436,0.01621691,0.11901824,0.65016783,0.00000000,0.34699134,0.30086732,0.43467129,0.20294977
-4.55927964,1.11629677,0.01628667,0.11124126,0.62997424,0.00000000,0.34352374,0.29098551,0.43102087,0.19268297
-4.55327664,1.07835060,0.01635496,0.10413111,0.61286938,0.00000000,0.34149248,0.28155110,0.42850852,0.18363600
-4.54727364,1.04487064,0.01640853,0.09765777,0.59871175,0.00000000,0.34081009,0.27248355,0.42692508,0.17575911
-4.54127064,1.01560709,0.01643463,0.09179320,0.58735774,0.00000000,0.34139563,0.26371768,0.42607474,0.16900384
-4.53526763,0.99034651,0.01642142,0.08651372,0.57867396,0.00000000,0.34318064,0.25520814,0.42578452,0.16332663
-4.52926463,0.96892790,0.01635842,0.08180204,0.57254694,0.00000000,0.34611351,0.24693239,0.42591207,0.15869161
-4.52326163,0.95125340,0.01623689,0.07764876,0.56888999,0.00000000,0.35016223,0.23889212,0.42635142,0.15507252
-4.51725863,0.93729323,0.01605013,0.07405334,0.56764674,0.00000000,0.35531528,0.23111310,0.42703640,0.15245356
-4.51125563,0.92708495,0.01579361,0.07102444,0.56879144,0.00000000,0.36158063,0.22364357,0.42794181,0.15082925
-4.50525263,0.92072740,0.01546514,0.06857989,0.57232623,0.00000000,0.36898297,0.21655146,0.42908226,0.15020339
-4.49924962,0.91837003,0.01506487,0.06674606,0.57827552,0.00000000,0.37755935,0.20992046,0.43050877,0.15058714
-4.49324662,0.92019840,0.01459519,0.06555685,0.58667828,0.00000000,0.38735354,0.20384546,0.43230364,0.15199652
-4.48724362,0.92641703,0.01406057,0.06505231,0.59757857,0.00000000,0.39840940,0.19842746,0.43457362,0.15444940
-4.48124062,0.93723074,0.01346738,0.06527705,0.61101528,0.00000000,0.41076385,0.19376833,0.43744216,0.15796218
-4.47523762,0.95282560,0.01282357,0.06627832,0.62701169,0.00000000,0.42443976,0.18996571,0.44104092,0.16254651
-4.46923462,0.97335071,0.01213834,0.06810410,0.64556566,0.00000000,0.43943936,0.18710821,0.44550130,0.16820611
-4.46323162,0.99890187,0.01142182,0.07080105,0.66664105,0.00000000,0.45573853,0.18527128,0.45094622,0.17493390
-4.45722861,1.02950791,0.01068469,0.07441240,0.69016116,0.00000000,0.47328233,0.18451374,0.45748278,0.18270971
-4.45122561,1.06512044,0.00993783,0.07897600,0.71600433,0.00000000,0.49198224,0.18487515,0.46519615,0.19149857
-4.44522261,1.10560742,0.00919198,0.08452230,0.74400225,0.00000000,0.51171517,0.18637415,0.47414485,0.20124965
-4.43921961,1.15075063,0.00845744,0.09107258,0.77394095,0.00000000,0.53232425,0.18900754,0.48435774,0.21189604
-4.43321661,1.20024710,0.00774380,0.09863720,0.80556433,0.00000000,0.55362169,0.19275038,0.49583276,0.22335517
-4.42721361,1.25371409,0.00705972,0.10721409,0.83858009,0.00000000,0.57539313,0.19755670,0.50853733,0.23552999
-4.42121061,1.31069717,0.00641277,0.11678741,0.87266759,0.00000000,0.59740353,0.20336090,0.52241037,0.24831065
-4.41520760,1.37068072,0.00580928,0.12732649,0.90748703,0.00000000,0.61940417,0.21007965,0.53736555,0.26157680
-4.40920460,1.43310018,0.00525430,0.13878499,0.94268949,0.00000000,0.64114028,0.21761419,0.55329570,0.27520012
-4.40320160,1.49735520,0.00475160,0.15110036,0.97792703,0.00000000,0.66235891,0.22585273,0.57007773,0.28904718
-4.39719860,1.56282306,0.00430363,0.16419375,1.01286238,0.00000000,0.68281662,0.23467311,0.58757805,0.30298228
-4.39119560,1.62887158,0.00391164,0.17797016,1.04717760,0.00000000,0.70228664,0.24394533,0.60565775,0.31687034
-4.38519260,1.69487109,0.00357576,0.19231910,1.08058123,0.00000000,0.72056496,0.25353404,0.62417754,0.33057951
-4.37918959,1.76020501,0.00329506,0.20711563,1.11281372,0.00000000,0.73747537,0.26330086,0.64300191,0.34398363
-4.37318659,1.82427879,0.00306778,0.22222187,1.14365092,0.00000000,0.75287307,0.27310660,0.66200251,0.35696427
-4.36718359,1.88652725,0.00289138,0.23748893,1.17290565,0.00000000,0.76664693,0.28281320,0.68106041,0.36941244
-4.36118059,1.94642027,0.00276275,0.25275922,1.20042751,0.00000000,0.77872035,0.29228559,0.70006737,0.38122989
-4.35517759,2.00346710,0.00267834,0.26786912,1.22610115,0.00000000,0.78905095,0.30139341,0.71892603,0.39233001
-4.34917459,2.05721952,0.00263428,0.28265199,1.24984346,0.00000000,0.79762916,0.31001257,0.73754919,0.40263837
-4.34317159,2.10727427,0.00262654,0.29694131,1.27160000,0.00000000,0.80447601,0.31802684,0.75585827,0.41209294
-4.33716858,2.15327486,0.00265107,0.31057395,1.29134105,0.00000000,0.80964043,0.32532928,0.77378121,0.42064404
-4.33116558,2.19491316,0.00270385,0.32339353,1.30905778,0.00000000,0.81319609,0.33182375,0.79125007,0.42825396
-4.32516258,2.23193084,0.00278107,0.33525353,1.32475869,0.00000000,0.81523821,0.33742622,0.80819840,0.43489654
-4.31915958,2.26412086,0.00287912,0.34602033,1.33846665,0.00000000,0.81588027,0.34206617,0.82455885,0.44055645
-4.31315658,2.29132873,0.00299472,0.35557586,1.35021642,0.00000000,0.81525081,0.34568770,0.84026097,0.44522847
-4.30715358,2.31345365,0.00312489,0.36381989,1.36005292,0.00000000,0.81349032,0.34825057,0.85522954,0.44891660
-4.30115058,2.33044915,0.00326706,0.37067189,1.36802975,0.00000000,0.81074814,0.34973095,0.86938350,0.45163319
-4.29514757,2.34232306,0.00341899,0.37607237,1.37420810,0.00000000,0.80717929,0.35012182,0.88263551,0.45339793
-4.28914457,2.34913648,0.00357881,0.37998377,1.37865553,0.00000000,0.80294112,0.34943306,0.89489227,0.45423690
-4.28314157,2.35100155,0.00374497,0.38239082,1.38144449,0.00000000,0.79818982,0.34769102,0.90605544,0.45418154
-4.27713857,2.34807797,0.00391621,0.38330045,1.38265036,0.00000000,0.79307643,0.34493774,0.91602340,0.45326768
-4.27113557,2.34056800,0.00409148,0.38274132,1.38234881,0.00000000,0.78774271,0.34122966,0.92469343,0.45153452
-4.26513257,2.32871036,0.00426991,0.38076298,1.38061255,0.00000000,0.78231658,0.33663589,0.93196452,0.44902382
-4.25912956,2.31277296,0.00445076,0.37743476,1.37750738,0.00000000,0.77690758,0.33123619,0.93774058,0.44577903
-4.25312656,2.29304496,0.00463330,0.37284449,1.37308792,0.00000000,0.77160232,0.32511862,0.94193396,0.44184466
-4.24712356,2.26982871,0.00481681,0.36709699,1.36739319,0.00000000,0.76646028,0.31837702,0.94446919,0.43726583
-4.24112056,2.24343183,0.00500052,0.36031262,1.36044251,0.00000000,0.76151029,0.31110844,0.94528681,0.43208794
-4.23511756,2.21416024,0.00518357,0.35262562,1.35223215,0.00000000,0.75674804,0.30341068,0.94434721,0.42635669
-4.22911456,2.18231246,0.00536500,0.34418249,1.34273315,0.00000000,0.75213484,0.29537995,0.94163423,0.42011824
-4.22311156,2.14817567,0.00554375,0.33514037,1.33189068,0.00000000,0.74759796,0.28710889,0.93715856,0.41341969
-4.21710855,2.11202374,0.00571867,0.32566530,1.31962536,0.00000000,0.74303268,0.27868492,0.93096063,0.40630965
-4.21110555,2.07411742,0.00588859,0.31593040,1.30583651,0.00000000,0.73830623,0.27018904,0.92311295,0.39883909
-4.20510255,2.03470648,0.00605233,0.30611397,1.29040759,0.00000000,0.73326335,0.26169513,0.91372168,0.39106213
-4.19909955,1.99403354,0.00620882,0.29639734,1.27321350,0.00000000,0.72773357,0.25326960,0.90292720,0.38303691
-4.19309655,1.95233921,0.00635712,0.28696255,1.25412942,0.00000000,0.72153956,0.24497154,0.89090371,0.37482628
-4.18709355,1.90986777,0.00649649,0.27798976,1.23304077,0.00000000,0.71450647,0.23685313,0.87785754,0.36649829
-4.18109055,1.86687276,0.00662653,0.26965433,1.20985372,0.00000000,0.70647147,0.22896029,0.86402417,0.35812636
-4.17508754,1.82362175,0.00674713,0.26212368,1.18450536,0.00000000,0.69729312,0.22133348,0.84966384,0.34978895
-4.16908454,1.78039954,0.00685861,0.25555385,1.15697312,0.00000000,0.68685986,0.21400852,0.83505586,0.34156886
-4.16308154,1.73750917,0.00696165,0.25008595,1.12728249,0.00000000,0.67509719,0.20701729,0.82049157,0.33355189
-4.15707854,1.69527041,0.00705734,0.24584239,1.09551268,0.00000000,0.66197314,0.20038827,0.80626626,0.32582506
-4.15107554,1.65401533,0.00714711,0.24292325,1.06179957,0.00000000,0.64750144,0.19414689,0.79267016,0.31847427
-4.14507254,1.61408122,0.00723270,0.24140280,1.02633587,0.00000000,0.63174248,0.18831560,0.77997896,0.31158163
-4.13906953,1.57580090,0.00731602,0.24132630,0.98936826,0.00000000,0.61480185,0.18291360,0.76844417,0.30522249
-4.13306653,1.53949120,0.00739912,0.24270745,0.95119175,0.00000000,0.59682656,0.17795649,0.75828382,0.29946235
-4.12706353,1.50544021,0.00748399,0.24552649,0.91214146,0.00000000,0.57799927,0.17345563,0.74967411,0.29435391
-4.12106053,1.47389434,0.00757249,0.24972921,0.87258251,0.00000000,0.55853087,0.16941750,0.74274223,0.28993433
-4.11505753,1.44504616,0.00766622,0.25522703,0.83289848,0.00000000,0.53865196,0.16584307,0.73756119,0.28622305
-4.10905453,1.41902410,0.00776636,0.26189828,0.79347918,0.00000000,0.51860371,0.16272723,0.73414678,0.28322026
-4.10305153,1.39588501,0.00787366,0.26959070,0.75470860,0.00000000,0.49862871,0.16005862,0.73245710,0.28090628
-4.09704852,1.37561033,0.00798831,0.27812522,0.71695365,0.00000000,0.47896248,0.15781958,0.73239492,0.27924179
-4.09104552,1.35810658,0.00810994,0.28730103,0.68055435,0.00000000,0.45982589,0.15598670,0.73381277,0.27816928
-4.08504252,1.34321049,0.00823758,0.29690171,0.64581603,0.00000000,0.44141925,0.15453162,0.73652078,0.27761536
-4.07903952,1.33069869,0.00836978,0.30670234,0.61300396,0.00000000,0.42391806,0.15342238,0.74029693,0.27749424
-4.07303652,1.32030183,0.00850460,0.31647734,0.58234048,0.00000000,0.40747077,0.15262511,0.74489936,0.27771194
-4.06703352,1.31172233,0.00863975,0.32600874,0.55400473,0.00000000,0.39219848,0.15210610,0.75008006,0.27817130
-4.06103052,1.30465506,0.00877274,0.33509456,0.52813488,0.00000000,0.37819661,0.15183399,0.75559943,0.27877736
-4.05502751,1.29880970,0.00890101,0.34355697,0.50483238,0.00000000,0.36553803,0.15178223,0.76124082,0.27944303
-4.04902451,1.29393359,0.00902207,0.35124983,0.48416794,0.00000000,0.35427771,0.15193137,0.76682449,0.28009456
-4.04302151,1.28983382,0.00913366,0.35806540,0.46618865,0.00000000,0.34445809,0.15227124,0.77222005,0.28067670
-4.03701851,1.28639715,0.00923388,0.36393979,0.45092561,0.00000000,0.33611505,0.15280283,0.77735688,0.28115720
-4.03101551,1.28360671,0.00932133,0.36885692,0.43840162,0.00000000,0.32928378,0.15353972,0.78223189,0.28153034
-4.02501251,1.28155448,0.00939514,0.37285098,0.42863826,0.00000000,0.32400426,0.15450905,0.78691424,0.28181947
-4.01900950,1.28044875,0.00945506,0.37600700,0.42166194,0.00000000,0.32032597,0.15575180,0.79154683,0.28207815
-4.01300650,1.28061612,0.00950140,0.37845975,0.41750857,0.00000000,0.31831132,0.15732257,0.79634433,0.28239015
-4.00700350,1.28249801,0.00953506,0.38039086,0.41622654,0.00000000,0.31803786,0.15928869,0.80158804,0.28286797
-4.00100050,1.28664159,0.00955739,0.38202441,0.41787788,0.00000000,0.31959882,0.16172880,0.80761774,0.28365015
-3.99499750,1.29368581,0.00957013,0.38362098,0.42253769,0.00000000,0.32310215,0.16473096,0.81482098,0.28489745
-3.98899450,1.30434291,0.00957521,0.38547066,0.43029171,0.00000000,0.32866793,0.16839032,0.82362025,0.28678793
-3.98299150,1.31937649,0.00957465,0.38788492,0.44123258,0.00000000,0.33642445,0.17280659,0.83445872,0.28951137
-3.97698849,1.33957687,0.00957035,0.39118802,0.45545468,0.00000000,0.34650287,0.17808130,0.84778511,0.29326294
-3.97098549,1.36573491,0.00956401,0.39570790,0.47304815,0.00000000,0.35903102,0.18431509,0.86403826,0.29823672
-3.96498249,1.39861514,0.00955689,0.40176696,0.49409238,0.00000000,0.37412638,0.19160507,0.88363201,0.30461894
-3.95897949,1.43892928,0.00954979,0.40967298,0.51864927,0.00000000,0.39188855,0.20004235,0.90694089,0.31258148
-3.95297649,1.48731089,0.00954292,0.41971035,0.54675662,0.00000000,0.41239178,0.20970983,0.93428707,0.32227559
-3.94697349,1.54429198,0.00953589,0.43213182,0.57842208,0.00000000,0.43567747,0.22068030,0.96592878,0.33382616
-3.94097049,1.61028208,0.00952769,0.44715083,0.61361771,0.00000000,0.46174736,0.23301484,1.00205055,0.34732666
-3.93496748,1.68555036,0.00951674,0.46493474,0.65227561,0.00000000,0.49055737,0.24676154,1.04275542,0.36283474
-3.92896448,1.77021104,0.00950100,0.48559881,0.69428457,0.00000000,0.52201261,0.26195453,1.08805904,0.38036888
-3.92296148,1.86421241,0.00947807,0.50920123,0.73948806,0.00000000,0.55596361,0.27861314,1.13788593,0.39990579
-3.91695848,1.96732958,0.00944533,0.53573916,0.78768342,0.00000000,0.59220415,0.29674135,1.19206758,0.42137894
-3.91095548,2.07916101,0.00940008,0.56514593,0.83862246,0.00000000,0.63047071,0.31632730,1.25034256,0.44467802
-3.90495248,2.19912894,0.00933977,0.59728937,0.89201323,0.00000000,0.67044381,0.33734283,1.31235854,0.46964952
-3.89894947,2.32648357,0.00926207,0.63197153,0.94752323,0.00000000,0.71175115,0.35974311,1.37767595,0.49609831
-3.89294647,2.46031104,0.00916510,0.66892960,1.00478357,0.00000000,0.75397270,0.38346614,1.44577353,0.52379021
-3.88694347,2.59954503,0.00904749,0.70783833,1.06339434,0.00000000,0.79664769,0.40843231,1.51605530,0.55245563
-3.88094047,2.74298179,0.00890850,0.74831385,1.12293077,0.00000000,0.83928317,0.43454394,1.58785917,0.58179411
-3.87493747,2.88929850,0.00874807,0.78991888,1.18295020,0.00000000,0.88136425,0.46168476,1.66046690,0.61147966
-3.86893447,3.03707441,0.00856684,0.83216938,1.24299954,0.00000000,0.92236545,0.48971955,1.73311522,0.64116699
-3.86293147,3.18481461,0.00836615,0.87454250,1.30262312,0.00000000,0.96176298,0.51849389,1.80500807,0.67049817
-3.85692846,3.33097575,0.00814793,0.91648574,1.36137055,0.00000000,0.99904752,0.54783417,1.87532960,0.69910991
-3.85092546,3.47399324,0.00791470,0.95742709,1.41880452,0.00000000,1.03373693,0.57754791,1.94325769,0.72664096
-3.84492246,3.61230925,0.00766938,0.99678596,1.47450814,0.00000000,1.06538857,0.60742455,2.00797784,0.75273964
-3.83891946,3.74440075,0.00741522,1.03398468,1.52809169,0.00000000,1.09361057,0.63723671,2.06869684,0.77707119
-3.83291646,3.86880697,0.00715562,1.06846016,1.57919849,0.00000000,1.11807178,0.66674203,2.12465621,0.79932470
-3.82691346,3.98415541,0.00689405,1.09967551,1.62750965,0.00000000,1.13850969,0.69568571,2.17514484,0.81921943
-3.82091046,4.08918588,0.00663383,1.12713122,1.67274764,0.00000000,1.15473629,0.72380359,2.21951076,0.83651036
-3.81490745,4.18277175,0.00637810,1.15037563,1.71467853,0.00000000,1.16664140,0.75082594,2.25717159,0.85099271
-3.80890445,4.26393800,0.00612964,1.16901441,1.75311279,0.00000000,1.17419338,0.77648180,2.28762368,0.86250543
-3.80290145,4.33187567,0.00589083,1.18271873,1.78790470,0.00000000,1.17743721,0.80050375,2.31044956,0.87093342
-3.79689845,4.38595236,0.00566358,1.19123201,1.81895052,0.00000000,1.17649009,0.82263308,2.32532387,0.87620855
-3.79089545,4.42571871,0.00544930,1.19437502,1.84618533,0.00000000,1.17153465,0.84262515,2.33201749,0.87830954
-3.78489245,4.45091084,0.00524887,1.19204920,1.86957903,0.00000000,1.16281028,0.86025471,2.33040012,0.87726059
-3.77888944,4.46144892,0.00506268,1.18423825,1.88913144,0.00000000,1.15060286,0.87532105,2.32044115,0.87312898
-3.77288644,4.45743202,0.00489065,1.17100791,1.90486703,0.00000000,1.13523344,0.88765272,2.30220908,0.86602184
-3.76688344,4.43912979,0.00473230,1.15250399,1.91682928,0.00000000,1.11704645,0.89711171,2.27586944,0.85608207
-3.76088044,4.40697110,0.00458677,1.12894877,1.92507527,0.00000000,1.09639787,0.90359678,2.24168146,0.84348375
-3.75487744,4.36153040,0.00445295,1.10063589,1.92967045,0.00000000,1.07364394,0.90704586,2.19999350,0.82842712
-3.74887444,4.30351207,0.00432950,1.06792389,1.93068414,0.00000000,1.04913086,0.90743749,2.15123734,0.81113342
-3.74287144,4.23373344,0.00421496,1.03122864,1.92818571,0.00000000,1.02318590,0.90479109,2.09592153,0.79183959
-3.73686843,4.15310684,0.00410783,0.99101478,1.92224180,0.00000000,0.99611019,0.89916617,2.03462381,0.77079321
-3.73086543,4.06262136,0.00400659,0.94778655,1.91291460,0.00000000,0.96817342,0.89066049,1.96798276,0.74824762
-3.72486243,3.96332460,0.00390980,0.90207808,1.90026121,0.00000000,0.93961050,0.87940727,1.89668878,0.72445737
-3.71885943,3.85630502,0.00381612,0.85444357,1.88433421,0.00000000,0.91062029,0.86557164,1.82147460,0.69967422
-3.71285643,3.74267527,0.00372437,0.80544746,1.86518330,0.00000000,0.88136615,0.84934646,1.74310537,0.67414352
-3.70685343,3.62355681,0.00363352,0.75565491,1.84285793,0.00000000,0.85197825,0.83094780,1.66236866,0.64810131
-3.70085043,3.50006620,0.00354272,0.70562284,1.81741081,0.00000000,0.82255730,0.81061022,1.58006444,0.62177180
-3.69484742,3.37330332,0.00345130,0.65589162,1.78890211,0.00000000,0.79317942,0.78858214,1.49699529,0.59536558
-3.68884442,3.24434165,0.00335876,0.60697772,1.75740418,0.00000000,0.76390187,0.76512152,1.41395709,0.56907837
-3.68284142,3.11422079,0.00326477,0.55936739,1.72300654,0.00000000,0.73476912,0.74049191,1.33173031,0.54309023
-3.67683842,2.98394117,0.00316912,0.51351144,1.68582099,0.00000000,0.70581914,0.71495917,1.25107203,0.51756536
-3.67083542,2.85446076,0.00307173,0.46982114,1.64598645,0.00000000,0.67708932,0.68878877,1.17270894,0.49265235
-3.66483242,2.72669383,0.00297261,0.42866540,1.60367355,0.00000000,0.64862201,0.66224386,1.09733123,0.46848472
-3.65882941,2.60151113,0.00287186,0.39036891,1.55908843,0.00000000,0.62046914,0.63558390,1.02558739,0.44518185
-3.65282641,2.47974129,0.00276960,0.35521130,1.51247584,0.00000000,0.59269589,0.60906397,0.95807992,0.42285012
-3.64682341,2.36217293,0.00266600,0.32342716,1.46412108,0.00000000,0.56538332,0.58293445,0.89536175,0.40158414
-3.64082041,2.24955679,0.00256127,0.29520666,1.41435080,0.00000000,0.53862961,0.55744100,0.83793319,0.38146798
-3.63481741,2.14260751,0.00245559,0.27069661,1.36353235,0.00000000,0.51255019,0.53282464,0.78623923,0.36257638
-3.62881441,2.04200429,0.00234917,0.25000181,1.31207172,0.00000000,0.48727656,0.50932171,0.74066689,0.34497575
-3.62281141,1.94839009,0.00224223,0.23318634,1.26040975,0.00000000,0.46295394,0.48716351,0.70154245,0.32872485
-3.61680840,1.86236875,0.00213497,0.22027484,1.20901689,0.00000000,0.43973794,0.46657551,0.66912833,0.31387517
-3.61080540,1.78449985,0.00202761,0.21125342,1.15838621,0.00000000,0.41779024,0.44777586,0.64361950,0.30047089
-3.60480240,1.71529108,0.00192037,0.20607027,1.10902498,0.00000000,0.39727364,0.43097315,0.62513937,0.28854842
-3.59879940,1.65518815,0.00181350,0.20463593,1.06144478,0.00000000,0.37834652,0.41636351,0.61373516,0.27813546
-3.59279640,1.60456247,0.00170725,0.20682314,1.01615046,0.00000000,0.36115705,0.40412676,0.60937296,0.26924969
-3.58679340,1.56369695,0.00160192,0.21246653,0.97362811,0.00000000,0.34583735,0.39442199,0.61193263,0.26189712
-3.58079040,1.53277065,0.00149781,0.22136221,0.93433250,0.00000000,0.33249779,0.38738246,0.62120302,0.25607022
-3.57478739,1.51184293,0.00139525,0.23326744,0.89867420,0.00000000,0.32122169,0.38311019,0.63687783,0.25174586
