energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-0.03301651,1.56728183,0.02273264,0.03825444,0.39488112,0.59947827,0.02577337,0.07956986,0.50642382,0.58844752
-0.02701351,1.51221951,0.02281535,0.03872145,0.38319050,0.57636642,0.02652603,0.07627144,0.48872464,0.56522009
-0.02101051,1.46480397,0.02286889,0.03956233,0.37271472,0.55563850,0.02726410,0.07379141,0.47337303,0.54576020
-0.01500750,1.42431022,0.02287903,0.04073573,0.36327943,0.53700078,0.02796613,0.07208456,0.46020875,0.52982020
-0.00900450,1.39000518,0.02283351,0.04219758,0.35471137,0.52016004,0.02861194,0.07110120,0.44905478,0.51714962
-0.00300150,1.36117414,0.02272260,0.04390199,0.34684532,0.50483452,0.02918319,0.07078822,0.43972697,0.50750379
0.00300150,1.33714259,0.02253948,0.04580214,0.33953003,0.49076319,0.02966388,0.07108987,0.43204245,0.50065046
0.00900450,1.31729313,0.02228060,0.04785128,0.33263291,0.47771299,0.03004082,0.07194836,0.42582672,0.49637429
0.01500750,1.30107726,0.02194581,0.05000362,0.32604333,0.46548415,0.03030399,0.07330426,0.42091915,0.49447939
0.02101051,1.28802237,0.02153843,0.05221527,0.31967461,0.45391356,0.03044676,0.07509667,0.41717698,0.49478992
0.02701351,1.27773414,0.02106508,0.05444510,0.31346471,0.44287620,0.03046607,0.07726348,0.41447767,0.49714927
0.03301651,1.26989500,0.02053545,0.05665555,0.30737573,0.43228494,0.03036246,0.07974147,0.41271987,0.50141776
0.03901951,1.26425923,0.01996196,0.05881326,0.30139227,0.42208879,0.03013997,0.08246653,0.41182316,0.50746955
0.04502251,1.26064538,0.01935922,0.06088969,0.29551909,0.41226991,0.02980596,0.08537395,0.41172665,0.51518890
0.05102551,1.25892669,0.01874348,0.06286148,0.28977796,0.40283961,0.02937079,0.08839883,0.41238675,0.52446605
0.05702851,1.25902030,0.01813202,0.06471067,0.28420416,0.39383360,0.02884743,0.09147670,0.41377431,0.53519326
0.06303152,1.26087577,0.01754246,0.06642475,0.27884274,0.38530677,0.02825097,0.09454419,0.41587133,0.54726091
0.06903452,1.26446347,0.01699208,0.06799650,0.27374469,0.37732768,0.02759811,0.09753996,0.41866753,0.56055424
0.07503752,1.26976352,0.01649717,0.06942358,0.26896332,0.36997311,0.02690649,0.10040568,0.42215678,0.57495046
0.08104052,1.27675544,0.01607243,0.07070802,0.26455089,0.36332276,0.02619416,0.10308714,0.42633376,0.59031674
0.08704352,1.28540904,0.01573038,0.07185546,0.26055562,0.35745438,0.02547888,0.10553533,0.43119085,0.60650879
0.09304652,1.29567683,0.01548092,0.07287433,0.25701930,0.35243938,0.02477758,0.10770752,0.43671547,0.62337029
0.09904952,1.30748806,0.01533097,0.07377489,0.25397537,0.34833928,0.02410580,0.10956833,0.44288785,0.64073307
0.10505253,1.32074473,0.01528418,0.07456820,0.25144768,0.34520291,0.02347716,0.11109055,0.44967951,0.65841802
0.11105553,1.33531961,0.01534087,0.07526512,0.24944975,0.34306455,0.02290302,0.11225586,0.45705228,0.67623676
0.11705853,1.35105648,0.01549795,0.07587539,0.24798482,0.34194307,0.02239212,0.11305534,0.46495819,0.69399406
0.12306153,1.36777247,0.01574909,0.07640672,0.24704627,0.34184212,0.02195042,0.11348965,0.47333998,0.71149089
0.12906453,1.38526267,0.01608494,0.07686415,0.24661867,0.34275135,0.02158099,0.11356912,0.48213243,0.72852816
0.13506753,1.40330680,0.01649347,0.07724950,0.24667926,0.34464850,0.02128408,0.11331345,0.49126442,0.74491104
0.14107054,1.42167775,0.01696042,0.07756113,0.24719976,0.34750253,0.02105725,0.11275123,0.50066157,0.76045378
0.14707354,1.44015167,0.01746980,0.07779384,0.24814838,0.35127727,0.02089562,0.11191931,0.51024943,0.77498490
0.15307654,1.45851926,0.01800448,0.07793914,0.24949208,0.35593570,0.02079226,0.11086192,0.51995704,0.78835264
0.15907954,1.47659755,0.01854678,0.07798570,0.25119868,0.36144452,0.02073857,0.10962967,0.52972059,0.80043034
0.16508254,1.49424172,0.01907909,0.07791996,0.25323888,0.36777859,0.02072474,0.10827846,0.53948697,0.81112165
0.17108554,1.51135603,0.01958447,0.07772708,0.25558806,0.37492519,0.02074033,0.10686831,0.54921697,0.82036515
0.17708854,1.52790320,0.02004719,0.07739181,0.25822757,0.38288755,0.02077470,0.10546211,0.55888780,0.82813810
0.18309155,1.54391149,0.02045327,0.07689967,0.26114551,0.39168758,0.02081754,0.10412441,0.56849473,0.83445907
0.18909455,1.55947870,0.02079084,0.07623794,0.26433697,0.40136735,0.02085934,0.10292014,0.57805156,0.83938906
0.19509755,1.57477261,0.02105052,0.07539676,0.26780353,0.41198920,0.02089176,0.10191339,0.58758981,0.84303093
0.20110055,1.59002731,0.02122558,0.07436999,0.27155209,0.42363438,0.02090794,0.10116615,0.59715651,0.84552695
0.20710355,1.60553547,0.02131210,0.07315608,0.27559302,0.43640009,0.02090281,0.10073714,0.60681066,0.84705437
0.21310655,1.62163646,0.02130889,0.07175854,0.27993780,0.45039502,0.02087315,0.10068060,0.61661835,0.84781908
0.21910955,1.63870074,0.02121744,0.07018637,0.28459611,0.46573358,0.02081772,0.10104523,0.62664692,0.84804755
0.22511256,1.65711122,0.02104167,0.06845409,0.28957272,0.48252897,0.02073724,0.10187309,0.63695833,0.84797724
0.23111556,1.67724239,0.02078762,0.06658163,0.29486425,0.50088549,0.02063425,0.10319869,0.64760221,0.84784603
0.23711856,1.69943844,0.02046314,0.06459391,0.30045605,0.52089056,0.02051300,0.10504810,0.65860905,0.84788107
0.24312156,1.72399146,0.02007746,0.06252027,0.30631947,0.54260677,0.02037927,0.10743827,0.66998396,0.84828763
0.24912456,1.75112113,0.01964077,0.06039370,0.31240976,0.56606452,0.02024011,0.11037655,0.68170156,0.84923862
0.25512756,1.78095707,0.01916383,0.05824992,0.31866465,0.59125569,0.02010362,0.11386037,0.69370228,0.85086529
0.26113057,1.81352508,0.01865757,0.05612646,0.32500400,0.61812875,0.01997875,0.11787717,0.70589060,0.85324978
0.26713357,1.84873813,0.01813276,0.05406162,0.33133041,0.64658566,0.01987505,0.12240465,0.71813532,0.85641980
0.27313657,1.88639278,0.01759969,0.05209357,0.33753096,0.67648077,0.01980248,0.12741120,0.73027199,0.86034598
0.27913957,1.92617141,0.01706797,0.05025941,0.34347999,0.70762190,0.01977130,0.13285671,0.74210760,0.86494191
0.28514257,1.96765017,0.01654632,0.04859439,0.34904281,0.73977362,0.01979187,0.13869356,0.75342707,0.87006708
0.29114557,2.01031250,0.01604257,0.04713127,0.35408031,0.77266248,0.01987455,0.14486785,0.76400154,0.87553241
0.29714857,2.05356721,0.01556350,0.04589983,0.35845402,0.80598414,0.02002962,0.15132082,0.77359772,0.88110823
0.30315158,2.09677053,0.01511494,0.04492647,0.36203158,0.83941203,0.02026715,0.15799042,0.78198798,0.88653428
0.30915458,2.13925067,0.01470180,0.04423408,0.36469222,0.87260696,0.02059690,0.16481289,0.78896051,0.89153111
0.31515758,2.18033385,0.01432812,0.04384191,0.36633199,0.90522749,0.02102818,0.17172441,0.79432896,0.89581249
0.32116058,2.21937026,0.01399720,0.04376568,0.36686850,0.93694039,0.02156972,0.17866261,0.79794107,0.89909791
0.32716358,2.25575879,0.01371165,0.04401773,0.36624490,0.96743080,0.02222943,0.18556801,0.79968574,0.90112492
0.33316658,2.28896939,0.01347347,0.04460722,0.36443286,0.99641164,0.02301423,0.19238524,0.79949811,0.90166046
0.33916958,2.31856190,0.01328413,0.04554044,0.36143456,1.02363196,0.02392973,0.19906404,0.79736264,0.90051074
0.34517259,2.34420093,0.01314459,0.04682108,0.35728338,1.04888379,0.02498002,0.20556000,0.79331371,0.89752940
0.35117559,2.36566594,0.01305527,0.04845051,0.35204356,1.07200746,0.02616732,0.21183510,0.78743412,0.89262349
0.35717859,2.38285663,0.01301612,0.05042807,0.34580861,1.09289508,0.02749174,0.21785787,0.77985145,0.88575722
0.36318159,2.39579347,0.01302651,0.05275126,0.33869879,1.11149233,0.02895105,0.22360337,0.77073259,0.87695333
0.36918459,2.40461378,0.01308527,0.05541591,0.33085760,1.12779840,0.03054043,0.22905300,0.76027698,0.86629224
0.37518759,2.40956366,0.01319058,0.05841631,0.32244769,1.14186431,0.03225241,0.23419397,0.74870876,0.85390912
0.38119060,2.41098652,0.01334003,0.06174521,0.31364615,1.15378964,0.03407679,0.23901878,0.73626848,0.83998897
0.38719360,2.40930870,0.01353057,0.06539378,0.30463957,1.16371797,0.03600074,0.24352451,0.72320481,0.82476024
0.39319660,2.40502307,0.01375857,0.06935153,0.29561896,1.17183103,0.03800896,0.24771204,0.70976660,0.80848713
0.39919960,2.39867106,0.01401985,0.07360612,0.28677467,1.17834197,0.04008400,0.25158527,0.69619566,0.79146099
0.40520260,2.39082412,0.01430983,0.07814309,0.27829163,1.18348774,0.04220660,0.25515033,0.68272070,0.77399119
0.41120560,2.38206483,0.01462363,0.08294563,0.27034489,1.18752097,0.04435624,0.25841483,0.66955235,0.75639581
0.41720860,2.37296856,0.01495623,0.08799426,0.26309561,1.19070139,0.04651160,0.26138715,0.65687959,0.73899239
0.42321161,2.36408598,0.01530270,0.09326645,0.25668759,1.19328713,0.04865122,0.26407582,0.64486745,0.72208922
0.42921461,2.35592692,0.01565832,0.09873640,0.25124445,1.19552604,0.05075404,0.26648899,0.63365596,0.70597724
0.43521761,2.34894597,0.01601885,0.10437468,0.24686742,1.19764729,0.05279997,0.26863396,0.62336020,0.69092301
0.44122061,2.34353023,0.01638068,0.11014810,0.24363380,1.19985352,0.05477039,0.27051696,0.61407126,0.67716274
0.44722361,2.33998949,0.01674099,0.11601956,0.24159613,1.20231376,0.05664860,0.27214286,0.60585787,0.66489777
0.45322661,2.33854921,0.01709789,0.12194812,0.24078205,1.20515745,0.05842006,0.27351527,0.59876861,0.65429148
0.45922961,2.33934647,0.01745049,0.12788919,0.24119489,1.20846971,0.06007265,0.27463655,0.59283433,0.64546778
0.46523262,2.34242924,0.01779894,0.13379490,0.24281488,1.21228823,0.06159667,0.27550823,0.58807075,0.63851130
0.47123562,2.34775893,0.01814442,0.13961470,0.24560102,1.21660191,0.06298478,0.27613135,0.58448103,0.63346903
0.47723862,2.35521632,0.01848904,0.14529617,0.24949361,1.22135135,0.06423179,0.27650719,0.58205820,0.63035367
0.48324162,2.36461078,0.01883578,0.15078595,0.25441717,1.22643137,0.06533439,0.27663792,0.58078747,0.62914822
0.48924462,2.37569238,0.01918827,0.15603095,0.26028392,1.23169539,0.06629075,0.27652751,0.58064820,0.62981182
0.49524762,2.38816652,0.01955067,0.16097960,0.26699749,1.23696165,0.06710014,0.27618261,0.58161574,0.63228644
0.50125063,2.40171053,0.01992739,0.16558325,0.27445674,1.24202103,0.06776245,0.27561343,0.58366288,0.63650409
0.50725363,2.41599126,0.02032296,0.16979758,0.28255973,1.24664600,0.06827786,0.27483455,0.58676117,0.64239421
0.51325663,2.43068298,0.02074172,0.17358387,0.29120733,1.25060056,0.06864644,0.27386557,0.59088190,0.64989078
0.51925963,2.44548459,0.02118772,0.17691031,0.30030662,1.25365040,0.06886788,0.27273155,0.59599684,0.65893862
0.52526263,2.46013501,0.02166443,0.17975291,0.30977367,1.25557300,0.06894135,0.27146308,0.60207876,0.66949869
0.53126563,2.47442608,0.02217471,0.18209635,0.31953568,1.25616705,0.06886543,0.27009604,0.60910163,0.68155172
0.53726863,2.48821192,0.02272057,0.18393431,0.32953237,1.25526083,0.06863810,0.26867097,0.61704055,0.69510006
0.54327164,2.50141432,0.02330319,0.18526956,0.33971641,1.25271895,0.06825699,0.26723201,0.62587146,0.71016757
0.54927464,2.51402376,0.02392281,0.18611365,0.35005307,1.24844749,0.06771957,0.26582540,0.63557051,0.72679721
0.55527764,2.52609590,0.02457875,0.18648619,0.36051892,1.24239691,0.06702350,0.26449771,0.64611332,0.74504676
0.56128064,2.53774394,0.02526940,0.18641383,0.37109984,1.23456314,0.06616702,0.26329381,0.65747401,0.76498251
0.56728364,2.54912721,0.02599229,0.18592893,0.38178839,1.22498658,0.06514936,0.26225462,0.66962425,0.78667152
0.57328664,2.56043702,0.02674412,0.18506802,0.39258074,1.21374933,0.06397113,0.26141495,0.68253228,0.81017278
0.57928964,2.57188065,0.02752088,0.18387020,0.40347350,1.20097105,0.06263476,0.26080139,0.69616226,0.83552791
0.58529265,2.58366482,0.02831789,0.18237542,0.41446051,1.18680365,0.06114477,0.26043059,0.71047378,0.86275204
0.59129565,2.59597984,0.02912990,0.18062295,0.42553005,1.17142539,0.05950808,0.26030788,0.72542202,0.89182548
0.59729865,2.60898572,0.02995119,0.17865001,0.43666256,1.15503475,0.05773415,0.26042658,0.74095831,0.92268696
0.60330165,2.62280141,0.03077565,0.17649067,0.44782918,1.13784450,0.05583512,0.26076785,0.75703146,0.95522896
0.60930465,2.63749794,0.03159683,0.17417515,0.45899115,1.12007634,0.05382574,0.26130138,0.77358969,0.98929556
0.61530765,2.65309619,0.03240805,0.17172946,0.47010031,1.10195631,0.05172329,0.26198672,0.79058316,1.02468325
0.62131066,2.66956949,0.03320243,0.16917549,0.48110054,1.08371125,0.04954739,0.26277537,0.80796709,1.06114482
0.62731366,2.68685088,0.03397294,0.16653155,0.49193023,1.06556619,0.04731972,0.26361345,0.82570510,1.09839611
0.63331666,2.70484452,0.03471249,0.16381324,0.50252551,1.04774281,0.04506373,0.26444478,0.84377272,1.13612563
0.63931966,2.72344052,0.03541392,0.16103460,0.51282411,1.03045859,0.04280421,0.26521436,0.86216063,1.17400630
0.64532266,2.74253174,0.03607007,0.15820953,0.52276962,1.01392658,0.04056698,0.26587183,0.88087747,1.21170887
0.65132566,2.76203154,0.03667383,0.15535327,0.53231564,0.99835538,0.03837842,0.26637483,0.89995173,1.24891606
0.65732866,2.78189073,0.03721818,0.15248394,0.54142984,0.98394911,0.03626511,0.26669204,0.91943257,1.28533667
0.66333167,2.80211243,0.03769622,0.14962385,0.55009724,0.97090690,0.03425347,0.26680566,0.93938928,1.32071871
0.66933467,2.82276339,0.03810126,0.14680071,0.55832278,0.95942191,0.03236937,0.26671311,0.95990918,1.35486067
0.67533767,2.84398073,0.03842689,0.14404838,0.56613265,0.94967931,0.03063787,0.26642797,0.98109394,1.38762010
0.68134067,2.86597316,0.03866703,0.14140733,0.57357443,0.94185354,0.02908290,0.26597995,1.00305439,1.41891897
0.68734367,2.88901635,0.03881607,0.13892459,0.58071584,0.93610445,0.02772702,0.26541385,1.02590390,1.44874527
0.69334667,2.91344233,0.03886895,0.13665324,0.58764210,0.93257264,0.02659123,0.26478773,1.04975065,1.47715065
0.69934967,2.93962327,0.03882133,0.13465140,0.59445204,0.93137421,0.02569475,0.26417014,1.07468919,1.50424422
0.70535268,2.96795043,0.03866966,0.13298087,0.60125308,0.93259500,0.02505483,0.26363672,1.10079163,1.53018261
0.71135568,2.99880941,0.03841136,0.13170531,0.60815536,0.93628482,0.02468663,0.26326629,1.12809906,1.55515701
0.71735868,3.03255291,0.03804493,0.13088812,0.61526521,0.94245202,0.02460299,0.26313661,1.15661362,1.57937775
0.72336168,3.06947268,0.03757013,0.13059023,0.62267847,0.95105862,0.02481428,0.26332010,1.18629172,1.60305727
0.72936468,3.10977212,0.03698802,0.13086765,0.63047381,0.96201656,0.02532820,0.26387969,1.21703881,1.62639259
0.73536768,3.15354120,0.03630111,0.13176910,0.63870658,0.97518515,0.02614957,0.26486501,1.24870600,1.64954810
0.74137069,3.20073504,0.03551335,0.13333379,0.64740336,0.99037010,0.02728010,0.26630917,1.28108886,1.67263981
0.74737369,3.25115738,0.03463023,0.13558932,0.65655765,1.00732422,0.02871816,0.26822613,1.31392833,1.69572184
0.75337669,3.30445004,0.03365865,0.13854995,0.66612672,1.02574981,0.03045853,0.27060902,1.34691386,1.71877595
0.75937969,3.36008873,0.03260691,0.14221521,0.67603015,1.04530278,0.03249217,0.27342926,1.37968855,1.74170475
0.76538269,3.41738579,0.03148452,0.14656895,0.68614970,1.06559832,0.03480595,0.27663653,1.41185613,1.76432889
0.77138569,3.47549971,0.03030205,0.15157879,0.69633097,1.08621796,0.03738252,0.28015979,1.44298933,1.78638847
0.77738869,3.53345105,0.02907089,0.15719617,0.70638660,1.10671784,0.04020015,0.28390897,1.47263949,1.80754863
0.78339170,3.59014425,0.02780295,0.16335672,0.71610086,1.12663775,0.04323263,0.28777755,1.50034681,1.82740894
0.78939470,3.64439451,0.02651039,0.16998125,0.72523568,1.14551092,0.04644931,0.29164565,1.52565105,1.84551633
0.79539770,3.69495866,0.02520532,0.17697710,0.73353773,1.16287400,0.04981521,0.29538379,1.54810219,1.86138081
0.80140070,3.74056904,0.02389948,0.18423992,0.74074634,1.17827713,0.05329128,0.29885683,1.56727091,1.87449332
0.80740370,3.77996915,0.02260391,0.19165587,0.74660213,1.19129378,0.05683477,0.30192833,1.58275858,1.88434505
0.81340670,3.81195000,0.02132876,0.19910409,0.75085581,1.20153016,0.06039975,0.30446483,1.59420660,1.89044717
0.81940970,3.83538597,0.02008301,0.20645945,0.75327705,1.20863399,0.06393782,0.30634018,1.60130510,1.89235039
0.82541271,3.84926915,0.01887433,0.21359552,0.75366308,1.21230248,0.06739887,0.30743961,1.60380073,1.88966353
0.83141571,3.85274120,0.01770896,0.22038771,0.75184659,1.21228936,0.07073207,0.30766352,1.60150372,1.88207029
0.83741871,3.84512183,0.01659164,0.22671638,0.74770291,1.20841087,0.07388690,0.30693080,1.59429412,1.86934383
0.84342171,3.82593302,0.01552570,0.23247006,0.74115598,1.20055055,0.07681434,0.30518174,1.58212711,1.85135847
0.84942471,3.79491846,0.01451305,0.23754848,0.73218299,1.18866275,0.07946803,0.30238021,1.56503736,1.82809826
0.85542771,3.75205759,0.01355434,0.24186547,0.72081759,1.17277479,0.08180552,0.29851530,1.54314245,1.79966218
0.86143072,3.69757360,0.01264918,0.24535159,0.70715138,1.15298757,0.08378942,0.29360214,1.51664496,1.76626568
0.86743372,3.63193538,0.01179626,0.24795632,0.69133368,1.12947471,0.08538852,0.28768211,1.48583333,1.72823878
0.87343672,3.55585286,0.01099361,0.24964994,0.67356958,1.10247998,0.08657877,0.28082225,1.45108100,1.68602060
0.87943972,3.47026593,0.01023887,0.25042468,0.65411614,1.07231309,0.08734408,0.27311390,1.41284383,1.64015063
0.88544272,3.37632686,0.00952942,0.25029544,0.63327699,1.03934384,0.08767693,0.26467068,1.37165543,1.59125695
0.89144572,3.27537652,0.00886266,0.24929971,0.61139532,1.00399453,0.08757866,0.25562586,1.32812032,1.54004176
0.89744872,3.16891484,0.00823616,0.24749683,0.58884544,0.96673096,0.08705958,0.24612905,1.28290473,1.48726466
0.90345173,3.05856608,0.00764779,0.24496651,0.56602325,0.92805188,0.08613868,0.23634241,1.23672502,1.43372404
0.90945473,2.94603965,0.00709585,0.24180657,0.54333577,0.88847742,0.08484317,0.22643658,1.19033382,1.38023716
0.91545773,2.83308755,0.00657913,0.23813009,0.52119001,0.84853654,0.08320762,0.21658612,1.14450408,1.32761945
0.92146073,2.72145945,0.00609691,0.23406183,0.49998165,0.80875396,0.08127289,0.20696498,1.10001123,1.27666350
0.92746373,2.61285671,0.00564900,0.22973422,0.48008374,0.76963694,0.07908483,0.19774184,1.05761401,1.22811841
0.93346673,2.50888671,0.00523566,0.22528291,0.46183584,0.73166229,0.07669282,0.18907559,1.01803450,1.18266996
0.93946973,2.41101877,0.00485753,0.22084207,0.44553394,0.69526415,0.07414815,0.18111103,0.98193781,1.14092215
0.94547274,2.32054335,0.00451555,0.21653969,0.43142154,0.66082281,0.07150239,0.17397500,0.94991236,1.10338082
0.95147574,2.23853567,0.00421086,0.21249290,0.41968206,0.62865521,0.06880573,0.16777291,0.92245134,1.07043948
0.95747874,2.16582512,0.00394468,0.20880371,0.41043309,0.59900721,0.06610544,0.16258591,0.89993608,1.04236824
0.96348174,2.10297173,0.00371818,0.20555522,0.40372244,0.57204824,0.06344448,0.15846873,0.88262216,1.01930579
0.96948474,2.05025052,0.00353236,0.20280842,0.39952642,0.54786833,0.06086026,0.15544823,0.87062874,1.00125512
0.97548774,2.00764443,0.00338798,0.20059994,0.39775025,0.52647769,0.05838371,0.15352278,0.86393178,0.98808291
0.98149075,1.97484647,0.00328542,0.19894066,0.39823071,0.50780905,0.05603862,0.15266241,0.86236157,0.97952292
0.98749375,1.95127093,0.00322461,0.19781536,0.40074100,0.49172245,0.05384132,0.15280979,0.86560471,0.97518331
0.99349675,1.93607370,0.00320496,0.19718345,0.40499772,0.47801243,0.05180061,0.15388201,0.87321081,0.97455773
0.99949975,1.92818102,0.00322533,0.19698066,0.41066962,0.46641744,0.04991811,0.15577310,0.88460370,0.97704012
1.00550275,1.92632589,0.00328396,0.19712186,0.41738803,0.45663091,0.04818878,0.15835718,0.89909699,0.98194266
1.01150575,1.92909095,0.00337848,0.19750460,0.42475859,0.44831376,0.04660185,0.16149229,0.91591349,0.98851654
1.01750875,1.93495643,0.00350592,0.19801350,0.43237373,0.44110772,0.04514180,0.16502462,0.93420787,0.99597485
1.02351176,1.94235159,0.00366273,0.19852515,0.43982582,0.43464907,0.04378961,0.16879316,0.95309186,1.00351702
1.02951476,1.94970777,0.00384483,0.19891338,0.44672013,0.42858225,0.04252407,0.17263455,0.97166120,1.01035379
1.03551776,1.95551140,0.00404770,0.19905463,0.45268751,0.42257281,0.04132313,0.17638805,0.98902316,1.01573222
1.04152076,1.95835486,0.00426645,0.19883329,0.45739618,0.41631930,0.04016526,0.17990042,1.00432398,1.01895955
1.04752376,1.95698369,0.00449593,0.19814665,0.46056217,0.40956365,0.03903068,0.18303061,1.01677492,1.01942535
1.05352676,1.95033826,0.00473086,0.19690946,0.46195827,0.40209973,0.03790248,0.18565411,1.02567626,1.01662101
1.05952976,1.93758872,0.00496596,0.19505767,0.46142097,0.39377985,0.03676767,0.18766679,1.03043815,1.01015593
1.06553277,1.91816188,0.00519609,0.19255147,0.45885534,0.38451905,0.03561786,0.18898811,1.03059772,0.99976994
1.07153577,1.89175944,0.00541642,0.18937735,0.45423763,0.37429710,0.03444993,0.18956370,1.02583183,0.98534132
1.07753877,1.85836686,0.00562258,0.18554919,0.44761562,0.36315825,0.03326632,0.18936702,1.01596503,0.96689042
1.08354177,1.81825298,0.00581075,0.18110836,0.43910665,0.35120888,0.03207519,0.18840025,1.00097254,0.94457863
1.08954477,1.77196044,0.00597785,0.17612284,0.42889361,0.33861317,0.03089039,0.18669425,0.98097821,0.91870288
1.09554777,1.72028766,0.00612163,0.17068543,0.41721890,0.32558714,0.02973115,0.18430758,0.95624774,0.88968595
1.10155078,1.66426305,0.00624076,0.16491115,0.40437679,0.31239125,0.02862169,0.18132472,0.92717742,0.85806307
1.10755378,1.60511264,0.00633487,0.15893390,0.39070434,0.29932187,0.02759069,0.17785338,0.89427910,0.82446528
1.11355678,1.54422234,0.00640459,0.15290259,0.37657128,0.28670206,0.02667053,0.17402112,0.85816184,0.78960034
1.11955978,1.48309620,0.00645154,0.14697677,0.36236917,0.27487176,0.02589661,0.16997127,0.81951134,0.75423178
1.12556278,1.42331204,0.00647829,0.14132203,0.34850013,0.26417786,0.02530640,0.16585836,0.77906765,0.71915703
1.13156578,1.36647587,0.00648826,0.13610520,0.33536558,0.25496428,0.02493862,0.16184311,0.73760229,0.68518511
1.13756878,1.31417640,0.00648558,0.13148956,0.32335519,0.24756230,0.02483220,0.15808726,0.69589551,0.65311495
1.14357179,1.26794085,0.00647501,0.12763013,0.31283628,0.24228129,0.02502537,0.15474823,0.65471439,0.62371458
1.14957479,1.22919320,0.00646167,0.12466917,0.30414410,0.23940011,0.02555458,0.15197397,0.61479272,0.59770204
1.15557779,1.19921571,0.00645091,0.12273201,0.29757294,0.23915906,0.02645346,0.14989796,0.57681293,0.57572837
1.16158079,1.17911472,0.00644809,0.12192324,0.29336838,0.24175267,0.02775185,0.14863469,0.54139081,0.55836302
1.16758379,1.16979113,0.00645833,0.12232338,0.29172088,0.24732339,0.02947466,0.14827568,0.50906315,0.54608187
1.17358679,1.17191630,0.00648635,0.12398612,0.29276055,0.25595612,0.03164087,0.14888623,0.48027859,0.53925820
1.17958979,1.18591367,0.00653622,0.12693610,0.29655353,0.26767386,0.03426254,0.15050289,0.45539167,0.53815645
1.18559280,1.21194644,0.00661123,0.13116740,0.30309967,0.28243443,0.03734383,0.15313190,0.43466004,0.54292889
1.19159580,1.24991144,0.00671373,0.13664269,0.31233191,0.30012850,0.04088016,0.15674860,0.41824463,0.55361507
1.19759880,1.29943937,0.00684498,0.14329313,0.32411701,0.32057890,0.04485745,0.16129778,0.40621252,0.57014386
1.20360180,1.35990139,0.00700512,0.15101910,0.33825794,0.34354143,0.04925153,0.16669504,0.39854222,0.59233800
1.20960480,1.43042190,0.00719312,0.15969164,0.35449769,0.36870730,0.05402780,0.17282916,0.39513085,0.61992080
1.21560780,1.50989736,0.00740675,0.16915474,0.37252459,0.39570714,0.05914105,0.17956527,0.39580290,0.65252476
1.22161081,1.59702073,0.00764268,0.17922848,0.39197893,0.42411683,0.06453564,0.18674890,0.40032018,0.68970186
1.22761381,1.69031107,0.00789652,0.18971280,0.41246093,0.45346497,0.07014597,0.19421062,0.40839234,0.73093512
1.23361681,1.78814762,0.00816301,0.20039203,0.43353980,0.48324203,0.07589728,0.20177119,0.41968775,0.77565112
1.23961981,1.88880756,0.00843609,0.21104004,0.45476370,0.51291104,0.08170679,0.20924702,0.43384424,0.82323313
1.24562281,1.99050654,0.00870917,0.22142580,0.47567055,0.54191955,0.08748526,0.21645577,0.45047942,0.87303445
1.25162581,2.09144084,0.00897529,0.23131931,0.49579923,0.56971268,0.09313877,0.22322183,0.46920020,0.92439163
1.25762881,2.18983003,0.00922732,0.24049765,0.51470109,0.59574675,0.09857088,0.22938151,0.48961141,0.97663724
1.26363182,2.28395889,0.00945825,0.24875109,0.53195129,0.61950328,0.10368492,0.23478784,0.51132322,1.02911190
1.26963482,2.37221745,0.00966135,0.25588883,0.54715988,0.64050270,0.10838659,0.23931458,0.53395742,1.08117524
1.27563782,2.45313782,0.00983042,0.26174447,0.55998208,0.65831746,0.11258645,0.24285968,0.55715231,1.13221571
1.28164082,2.52542694,0.00995997,0.26618076,0.57012770,0.67258392,0.11620254,0.24534763,0.58056650,1.18165906
1.28764382,2.58799424,0.01004542,0.26909366,0.57736914,0.68301276,0.11916281,0.24673112,0.60388160,1.22897546
1.29364682,2.63997357,0.01008322,0.27041542,0.58154808,0.68939725,0.12140733,0.24699159,0.62680388,1.27368536
1.29964982,2.68073892,0.01007099,0.27011667,0.58258037,0.69161939,0.12289023,0.24613897,0.64906530,1.31536410
1.30565283,2.70991383,0.01000762,0.26820744,0.58045908,0.68965334,0.12358118,0.24421057,0.67042408,1.35364562
1.31165583,2.72737454,0.00989329,0.26473709,0.57525576,0.68356634,0.12346649,0.24126918,0.69066491,1.38822532
1.31765883,2.73324711,0.00972951,0.25979309,0.56711968,0.67351693,0.12254963,0.23740063,0.70959936,1.41886247
1.32366183,2.72789917,0.00951910,0.25349891,0.55627529,0.65975054,0.12085125,0.23271088,0.72706635,1.44538233
1.32966483,2.71192703,0.00926614,0.24601095,0.54301789,0.64259282,0.11840863,0.22732281,0.74293310,1.46767814
1.33566783,2.68613869,0.00897587,0.23751475,0.52770776,0.62244092,0.11527468,0.22137282,0.75709657,1.48571330
1.34167084,2.65153395,0.00865463,0.22822053,0.51076290,0.59975304,0.11151638,0.21500747,0.76948537,1.49952348
1.34767384,2.60928213,0.00830971,0.21835846,0.49265065,0.57503679,0.10721288,0.20838024,0.78006212,1.50921895
1.35367684,2.56069830,0.00794919,0.20817349,0.47387842,0.54883668,0.10245326,0.20164848,0.78882615,1.51498663
