energy_ev,total_up,Cu_p_up,Cu_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-0.06903452,3.64555215,0.95551219,0.51071811,0.31868869,1.90595937,0.01541053,0.57752500,0.06096587,0.26760227
-0.06303152,3.56617834,0.93501361,0.50222479,0.31081060,1.85177886,0.01510803,0.57076700,0.06065124,0.26479678
-0.05702851,3.48009815,0.91139450,0.49255877,0.30311421,1.79433877,0.01486590,0.56265102,0.06020010,0.26198746
-0.05102551,3.38786692,0.88486210,0.48175325,0.29562071,1.73414928,0.01467290,0.55317151,0.05960651,0.25915899
-0.04502251,3.29015101,0.85566741,0.46985935,0.28834597,1.67178031,0.01451768,0.54234207,0.05886690,0.25629483
-0.03901951,3.18771802,0.82410080,0.45694542,0.28130086,1.60785168,0.01438929,0.53019609,0.05798011,0.25337810
-0.03301651,3.08142459,0.79048624,0.44309584,0.27449192,1.54302224,0.01427760,0.51678678,0.05694748,0.25039259
-0.02701351,2.97220242,0.75517470,0.42840934,0.26792216,1.47797852,0.01417370,0.50218661,0.05577282,0.24732394
-0.02101051,2.86104317,0.71853668,0.41299698,0.26159234,1.41342308,0.01407020,0.48648640,0.05446232,0.24416102
-0.01500750,2.74898273,0.68095440,0.39697997,0.25550230,1.35006308,0.01396145,0.46979387,0.05302447,0.24089738
-0.00900450,2.63708543,0.64281376,0.38048727,0.24965267,1.28859923,0.01384369,0.45223192,0.05146996,0.23753281
-0.00300150,2.52642856,0.60449652,0.36365329,0.24404652,1.22971529,0.01371509,0.43393671,0.04981157,0.23407486
0.00300150,2.41808745,0.56637288,0.34661552,0.23869116,1.17406832,0.01357575,0.41505551,0.04806401,0.23054033
0.00900450,2.31312123,0.52879468,0.32951239,0.23359974,1.12227965,0.01342757,0.39574448,0.04624383,0.22695655
0.01500750,2.21255950,0.49208949,0.31248128,0.22879263,1.07492659,0.01327411,0.37616641,0.04436923,0.22336237
0.02101051,2.11738963,0.45655566,0.29565663,0.22429848,1.03253492,0.01312036,0.35648847,0.04245997,0.21980882
0.02701351,2.02854487,0.42245843,0.27916846,0.22015473,0.99557200,0.01297246,0.33687998,0.04053719,0.21635931
0.03301651,1.94689307,0.39002713,0.26314085,0.21640769,0.96444057,0.01283746,0.31751035,0.03862324,0.21308929
0.03901951,1.87322605,0.35945351,0.24769083,0.21311197,0.93947317,0.01272297,0.29854696,0.03674148,0.21008541
0.04502251,1.80824950,0.33089108,0.23292733,0.21032929,0.92092723,0.01263690,0.28015328,0.03491606,0.20744413
0.05102551,1.75257363,0.30445541,0.21895029,0.20812676,0.90898085,0.01258713,0.26248705,0.03317167,0.20526974
0.05702851,1.70670448,0.28022534,0.20584993,0.20657462,0.90372948,0.01258127,0.24569857,0.03153324,0.20367196
0.06303152,1.67103621,0.25824485,0.19370617,0.20574359,0.90518347,0.01262638,0.22992915,0.03002560,0.20276313
0.06903452,1.64584457,0.23852557,0.18258810,0.20570191,0.91326674,0.01272879,0.21530964,0.02867316,0.20265505
0.07503752,1.63128175,0.22104982,0.17255356,0.20651224,0.92781676,0.01289389,0.20195911,0.02749943,0.20345567
0.08104052,1.62737279,0.20577385,0.16364884,0.20822864,0.94858589,0.01312600,0.18998362,0.02652669,0.20526570
0.08704352,1.63401400,0.19263146,0.15590847,0.21089366,0.97524423,0.01342826,0.17947515,0.02577546,0.20817525
0.09304652,1.65097332,0.18153758,0.14935505,0.21453579,1.00738417,0.01380255,0.17051056,0.02526410,0.21226069
0.09904952,1.67789287,0.17239194,0.14399924,0.21916746,1.04452639,0.01424942,0.16315070,0.02500831,0.21758175
0.10505253,1.71429379,0.16508260,0.13983981,0.22478354,1.08612763,0.01476811,0.15743961,0.02502067,0.22417907
0.11105553,1.75958313,0.15948933,0.13686376,0.23136053,1.13158977,0.01535648,0.15340379,0.02531026,0.23207215
0.11705853,1.81306295,0.15548670,0.13504655,0.23885655,1.18027023,0.01601110,0.15105158,0.02588217,0.24125788
0.12306153,1.87394113,0.15294697,0.13435244,0.24721194,1.23149349,0.01672721,0.15037260,0.02673719,0.25170960
0.12906453,1.94134399,0.15174256,0.13473487,0.25635070,1.28456323,0.01749879,0.15133738,0.02787150,0.26337680
0.13506753,2.01433009,0.15174825,0.13613697,0.26618245,1.33877499,0.01831865,0.15389704,0.02927641,0.27618537
0.14107054,2.09190515,0.15284298,0.13849213,0.27660508,1.39342891,0.01917844,0.15798325,0.03093827,0.29003848
0.14707354,2.17303774,0.15491130,0.14172470,0.28750777,1.44784215,0.02006881,0.16350832,0.03283834,0.30481801
0.15307654,2.25667530,0.15784453,0.14575079,0.29877435,1.50136082,0.02097949,0.17036569,0.03495294,0.32038650
0.15907954,2.34176042,0.16154156,0.15047916,0.31028689,1.55337094,0.02189943,0.17843062,0.03725359,0.33658961
0.16508254,2.42724706,0.16590937,0.15581232,0.32192925,1.60330839,0.02281699,0.18756141,0.03970734,0.35325902
0.17108554,2.51211649,0.17086345,0.16164767,0.33359057,1.65066741,0.02372012,0.19760101,0.04227723,0.37021572
0.17708854,2.59539282,0.17632788,0.16787891,0.34516854,1.69500771,0.02459656,0.20837915,0.04492289,0.38727358
0.18309155,2.67615801,0.18223541,0.17439752,0.35657220,1.73596010,0.02543411,0.21971500,0.04760125,0.40424320
0.18909455,2.75356611,0.18852744,0.18109444,0.36772437,1.77323042,0.02622091,0.23142031,0.05026742,0.42093595
0.19509755,2.82685668,0.19515395,0.18786192,0.37856337,1.80660203,0.02694566,0.24330314,0.05287562,0.43716795
0.20110055,2.89536719,0.20207350,0.19459540,0.38904421,1.83593680,0.02759794,0.25517191,0.05538022,0.45276417
0.20710355,2.95854417,0.20925325,0.20119555,0.39913896,1.86117466,0.02816846,0.26683994,0.05773687,0.46756222
0.21310655,3.01595285,0.21666901,0.20757027,0.40883648,1.88233189,0.02864930,0.27813009,0.05990356,0.48141600
0.21910955,3.06728512,0.22430545,0.21363673,0.41814135,1.89949821,0.02903415,0.28887954,0.06184176,0.49419889
0.22511256,3.11236535,0.23215624,0.21932317,0.42707217,1.91283276,0.02931845,0.29894452,0.06351748,0.50580640
0.23111556,3.15115385,0.24022434,0.22457067,0.43565915,1.92255909,0.02949950,0.30820470,0.06490216,0.51615827
0.23711856,3.18374762,0.24852215,0.22933454,0.44394118,1.92895921,0.02957652,0.31656712,0.06597356,0.52519981
0.24312156,3.21037813,0.25707175,0.23358542,0.45196249,1.93236675,0.02955065,0.32396953,0.06671637,0.53290248
0.24912456,3.23140588,0.26590483,0.23730997,0.45976894,1.93315938,0.02942480,0.33038291,0.06712268,0.53926361
0.25512756,3.24731167,0.27506263,0.24051117,0.46740421,1.93175038,0.02920356,0.33581295,0.06719220,0.54430534
0.26113057,3.25868449,0.28459549,0.24320803,0.47490597,1.92857965,0.02889295,0.34030066,0.06693226,0.54807270
0.26713357,3.26620626,0.29456219,0.24543495,0.48230238,1.92410398,0.02850015,0.34392165,0.06635762,0.55063101
0.27313657,3.27063361,0.30502890,0.24724051,0.48960879,1.91878694,0.02803320,0.34678442,0.06548994,0.55206263
0.27913957,3.27277710,0.31606775,0.24868585,0.49682524,1.91308837,0.02750067,0.34902752,0.06435715,0.55246321
0.28514257,3.27347852,0.32775501,0.24984265,0.50393452,1.90745373,0.02691137,0.35081557,0.06299254,0.55193769
0.29114557,3.27358674,0.34016883,0.25079081,0.51090119,1.90230343,0.02627398,0.35233447,0.06143381,0.55059609
0.29714857,3.27393311,0.35338665,0.25161581,0.51767153,1.89802252,0.02559679,0.35378575,0.05972184,0.54854940
0.30315158,3.27530693,0.36748214,0.25240600,0.52417451,1.89495091,0.02488746,0.35538033,0.05789952,0.54590572
0.30915458,3.27843192,0.38252194,0.25324975,0.53032381,1.89337435,0.02415282,0.35733182,0.05601052,0.54276678
0.31515758,3.28394447,0.39856208,0.25423265,0.53602069,1.89351669,0.02339876,0.35984967,0.05409799,0.53922509
0.32116058,3.29237423,0.41564433,0.25543478,0.54115786,1.89553328,0.02263016,0.36313223,0.05220344,0.53536167
0.32716358,3.30412775,0.43379242,0.25692817,0.54562387,1.89950622,0.02185087,0.36736005,0.05036564,0.53124461
0.33316658,3.31947571,0.45300842,0.25877451,0.54930812,1.90544126,0.02106385,0.37268952,0.04861961,0.52692833
0.33916958,3.33854378,0.47326932,0.26102309,0.55210607,1.91326672,0.02027118,0.37924710,0.04699587,0.52245362
0.34517259,3.36130776,0.49452393,0.26370910,0.55392447,1.92283445,0.01947431,0.38712426,0.04551973,0.51784839
0.35117559,3.38759263,0.51669030,0.26685230,0.55468628,1.93392285,0.01867419,0.39637322,0.04421088,0.51312897
0.35717859,3.41707589,0.53965376,0.27045601,0.55433527,1.94624196,0.01787146,0.40700378,0.04308305,0.50830198
0.36318159,3.44929469,0.56326577,0.27450655,0.55283970,1.95944045,0.01706670,0.41898116,0.04214394,0.50336651
0.36918459,3.48365679,0.58734367,0.27897305,0.55019534,1.97311449,0.01626054,0.43222495,0.04139528,0.49831650
0.37518759,3.51945499,0.61167133,0.28380763,0.54642738,1.98681817,0.01545386,0.44660940,0.04083305,0.49314333
0.38119060,3.55588464,0.63600106,0.28894608,0.54159133,2.00007533,0.01464790,0.46196486,0.04044786,0.48783820
0.38719360,3.59206400,0.66005650,0.29430890,0.53577288,2.01239251,0.01384436,0.47808053,0.04022547,0.48239461
0.39319660,3.62705696,0.68353680,0.29980272,0.52908666,2.02327270,0.01304538,0.49470838,0.04014738,0.47681038
0.39919960,3.65989769,0.70612176,0.30532223,0.52167421,2.03222961,0.01225361,0.51156836,0.04019152,0.47108961
0.40520260,3.68961685,0.72747825,0.31075241,0.51370108,2.03880201,0.01147214,0.52835467,0.04033306,0.46524422
0.41120560,3.71526875,0.74726734,0.31597121,0.50535328,2.04256798,0.01070441,0.54474296,0.04054515,0.45929518
0.41720860,3.73595890,0.76515236,0.32085250,0.49683333,2.04315848,0.00995416,0.56039851,0.04079984,0.45327341
0.42321161,3.75087134,0.78080750,0.32526931,0.48835598,2.04026998,0.00922524,0.57498490,0.04106884,0.44722036
0.42921461,3.75929499,0.79392660,0.32909737,0.48014376,2.03367575,0.00852155,0.58817317,0.04132442,0.44118824
0.43521761,3.76064830,0.80423214,0.33221863,0.47242253,2.02323540,0.00784690,0.59965119,0.04154013,0.43524000
0.44122061,3.75450136,0.81148379,0.33452488,0.46541710,2.00890231,0.00720485,0.60913276,0.04169161,0.42944886
0.44722361,3.74059465,0.81548645,0.33592126,0.45934698,1.99072874,0.00659864,0.61636642,0.04175723,0.42389768
0.45322661,3.71885362,0.81609729,0.33632950,0.45442230,1.96886814,0.00603108,0.62114342,0.04171868,0.41867792
0.45922961,3.68939837,0.81323160,0.33569081,0.45083997,1.94357463,0.00550446,0.62330474,0.04156149,0.41388826
0.46523262,3.65254784,0.80686715,0.33396831,0.44877991,1.91519950,0.00502053,0.62274672,0.04127533,0.40963298
0.47123562,3.60881798,0.79704682,0.33114880,0.44840159,1.88418463,0.00458044,0.61942524,0.04085437,0.40601997
0.47723862,3.55891375,0.78387932,0.32724381,0.44984070,1.85105304,0.00418472,0.61335805,0.04029731,0.40315837
0.48324162,3.50371492,0.76753806,0.32228998,0.45320596,1.81639669,0.00383331,0.60462536,0.03960743,0.40115612
0.48924462,3.44425592,0.74825792,0.31634849,0.45857632,1.78086197,0.00352555,0.59336841,0.03879239,0.40011713
0.49524762,3.38170032,0.72633025,0.30950376,0.46599830,1.74513326,0.00326025,0.57978620,0.03786403,0.40013843
0.50125063,3.31731079,0.70209605,0.30186134,0.47548388,1.70991511,0.00303570,0.56413037,0.03683790,0.40130730
0.50725363,3.25241547,0.67593772,0.29354510,0.48700886,1.67591369,0.00284974,0.54669852,0.03573283,0.40369843
0.51325663,3.18837218,0.64826954,0.28469377,0.50051185,1.64381821,0.00269982,0.52782604,0.03457028,0.40737134
0.51925963,3.12653154,0.61952736,0.27545710,0.51589414,1.61428281,0.00258304,0.50787684,0.03337372,0.41236820
0.52526263,3.06820063,0.59015773,0.26599156,0.53302039,1.58790981,0.00249626,0.48723338,0.03216795,0.41871201
0.53126563,3.01460832,0.56060700,0.25645605,0.55172039,1.56523467,0.00243615,0.46628620,0.03097831,0.42640547
0.53726863,2.96687366,0.53131072,0.24700746,0.57179183,1.54671325,0.00239924,0.44542340,0.02983003,0.43543036
0.54327164,2.92597817,0.50268364,0.23779656,0.59300406,1.53271162,0.00238203,0.42502047,0.02874752,0.44574774
0.54927464,2.89274302,0.47511073,0.22896407,0.61510287,1.52349879,0.00238103,0.40543070,0.02775373,0.45729867
0.55527764,2.86781137,0.44893945,0.22063729,0.63781598,1.51924219,0.00239287,0.38697651,0.02686960,0.47000568
0.56128064,2.85163633,0.42447345,0.21292723,0.66085915,1.52000602,0.00241434,0.36994201,0.02611357,0.48377465
0.56728364,2.84447427,0.40196779,0.20592634,0.68394265,1.52575210,0.00244246,0.35456686,0.02550124,0.49849712
0.57328664,2.84638335,0.38162584,0.19970689,0.70677762,1.53634300,0.00247458,0.34104164,0.02504508,0.51405290
0.57928964,2.85722666,0.36359775,0.19432007,0.72908231,1.55154708,0.00250839,0.32950472,0.02475429,0.53031265
0.58529265,2.87667937,0.34798045,0.18979558,0.75058759,1.57104498,0.00254201,0.32004083,0.02463473,0.54714041
0.59129565,2.90423928,0.33481901,0.18614199,0.77104169,1.59443718,0.00257401,0.31268097,0.02468902,0.56439589
0.59729865,2.93923998,0.32410929,0.18334744,0.79021389,1.62125237,0.00260344,0.30740394,0.02491665,0.58193634
0.60330165,2.98086614,0.31580150,0.18138093,0.80789697,1.65095622,0.00262988,0.30413909,0.02531421,0.59961802
0.60930465,3.02817030,0.30980469,0.18019392,0.82390853,1.68296050,0.00265337,0.30277026,0.02587568,0.61729710
0.61530765,3.08009093,0.30599178,0.17972224,0.83809106,1.71663242,0.00267449,0.30314081,0.02659275,0.63483013
0.62131066,3.13547148,0.30420496,0.17988824,0.85031109,1.75130412,0.00269426,0.30505935,0.02745514,0.65207409
0.62731366,3.19308037,0.30426139,0.18060310,0.86045749,1.78628250,0.00271413,0.30830628,0.02845101,0.66888607
0.63331666,3.25163191,0.30595889,0.18176922,0.86843928,1.82085955,0.00273593,0.31264060,0.02956725,0.68512288
0.63931966,3.30980820,0.30908155,0.18328265,0.87418324,1.85432309,0.00276179,0.31780710,0.03078985,0.70064057
0.64532266,3.36628211,0.31340520,0.18503560,0.87763168,1.88596832,0.00279407,0.32354359,0.03210417,0.71529418
0.65132566,3.41974129,0.31870251,0.18691886,0.87874057,1.91511000,0.00283529,0.32958793,0.03349518,0.72893776
0.65732866,3.46891302,0.32474780,0.18882410,0.87747838,1.94109542,0.00288801,0.33568485,0.03494773,0.74142489
0.66333167,3.51258978,0.33132142,0.19064622,0.87382567,1.96331775,0.00295477,0.34159217,0.03644669,0.75260974
0.66933467,3.54965478,0.33821368,0.19228537,0.86777565,1.98122974,0.00303800,0.34708644,0.03797708,0.76234872
0.67533767,3.57910717,0.34522826,0.19364900,0.85933555,1.99435724,0.00313992,0.35196780,0.03952421,0.77050270
0.68134067,3.60008571,0.35218515,0.19465350,0.84852875,2.00231202,0.00326251,0.35606379,0.04107374,0.77693983
0.68734367,3.61189041,0.35892299,0.19522576,0.83539746,2.00480335,0.00340737,0.35923234,0.04261176,0.78153869
0.69334667,3.61400085,0.36530086,0.19530435,0.82000561,2.00164777,0.00357573,0.36136349,0.04412485,0.78419178
0.69934967,3.60609031,0.37119947,0.19484043,0.80244179,1.99277623,0.00376842,0.36238014,0.04560010,0.78480908
0.70535268,3.58803495,0.37652172,0.19379834,0.78282166,1.97823836,0.00398576,0.36223763,0.04702526,0.78332147
0.71135568,3.55991723,0.38119273,0.19215578,0.76128980,1.95820312,0.00422767,0.36092236,0.04838869,0.77968390
0.71735868,3.52202312,0.38515916,0.18990374,0.73802046,1.93295574,0.00449357,0.35844941,0.04967955,0.77387805
0.72336168,3.47483295,0.38838805,0.18704601,0.71321718,1.90289067,0.00478246,0.35485943,0.05088778,0.76591434
0.72936468,3.41900605,0.39086514,0.18359842,0.68711110,1.86850069,0.00509295,0.35021482,0.05200426,0.75583321
0.73536768,3.35535954,0.39259266,0.17958781,0.65995789,1.83036255,0.00542327,0.34459555,0.05302084,0.74370552
0.74137069,3.28484215,0.39358685,0.17505071,0.63203345,1.78911936,0.00577139,0.33809470,0.05393042,0.72963211
0.74737369,3.20850401,0.39387516,0.17003195,0.60362842,1.74546076,0.00613501,0.33081397,0.05472701,0.71374251
0.75337669,3.12746380,0.39349333,0.16458307,0.57504193,1.70010127,0.00651168,0.32285938,0.05540572,0.69619285
0.75937969,3.04287451,0.39248243,0.15876073,0.54657470,1.65375818,0.00689889,0.31433730,0.05596279,0.67716306
0.76538269,2.95588944,0.39088604,0.15262512,0.51852194,1.60712951,0.00729407,0.30535101,0.05639551,0.65685356
0.77138569,2.86762978,0.38874765,0.14623845,0.49116644,1.56087339,0.00769476,0.29599783,0.05670220,0.63548150
0.77738869,2.77915534,0.38610840,0.13966358,0.46477207,1.51558952,0.00809862,0.28636699,0.05688206,0.61327670
0.78339170,2.69143931,0.38300535,0.13296276,0.43957817,1.47180361,0.00850350,0.27653822,0.05693509,0.59047761
0.78939470,2.60534840,0.37947022,0.12619663,0.41579493,1.42995552,0.00890751,0.26658107,0.05686193,0.56732715
0.79539770,2.52162869,0.37552868,0.11942331,0.39360014,1.39039143,0.00930908,0.25655493,0.05666378,0.54406889
0.80140070,2.44089775,0.37120038,0.11269782,0.37313718,1.35336038,0.00970696,0.24650957,0.05634222,0.52094338
0.80740370,2.36364298,0.36649941,0.10607160,0.35451452,1.31901530,0.01010024,0.23648633,0.05589914,0.49818491
0.81340670,2.29022585,0.36143542,0.09959217,0.33780653,1.28741806,0.01048839,0.22651955,0.05533670,0.47601862
0.81940970,2.22089147,0.35601514,0.09330307,0.32305544,1.25854844,0.01087121,0.21663836,0.05465725,0.45465811
0.82541271,2.15578255,0.35024427,0.08724374,0.31027444,1.23231615,0.01124878,0.20686850,0.05386339,0.43430339
0.83141571,2.09495676,0.34412958,0.08144961,0.29945142,1.20857535,0.01162147,0.19723426,0.05295803,0.41513922
0.83741871,2.03840616,0.33768113,0.07595214,0.29055332,1.18714062,0.01198978,0.18776015,0.05194446,0.39733386
0.84342171,1.98607750,0.33091438,0.07077898,0.28353058,1.16780354,0.01235435,0.17847252,0.05082647,0.38103797
0.84942471,1.93789205,0.32385209,0.06595406,0.27832158,1.15034893,0.01271576,0.16940077,0.04960854,0.36638384
0.85542771,1.89376381,0.31652588,0.06149765,0.27485676,1.13456981,0.01307447,0.16057832,0.04829595,0.35348462
0.86143072,1.85361493,0.30897733,0.05742644,0.27306208,1.12028030,0.01343070,0.15204315,0.04689495,0.34243377
0.86743372,1.81738762,0.30125845,0.05375357,0.27286186,1.10732584,0.01378428,0.14383797,0.04541282,0.33330439
0.87343672,1.78505188,0.29343164,0.05048861,0.27418073,1.09559017,0.01413453,0.13601000,0.04385798,0.32614869
0.87943972,1.75660870,0.28556885,0.04763753,0.27694470,1.08499883,0.01448018,0.12861044,0.04223999,0.32099736
0.88544272,1.73208872,0.27775023,0.04520267,0.28108136,1.07551918,0.01481926,0.12169354,0.04056950,0.31785896
0.89144572,1.71154667,0.27006214,0.04318265,0.28651928,1.06715697,0.01514905,0.11531539,0.03885814,0.31671939
0.89744872,1.69505191,0.26259465,0.04157237,0.29318670,1.05994989,0.01546603,0.10953252,0.03711836,0.31754139
0.90345173,1.68267609,0.25543863,0.04036296,0.30100979,1.05395863,0.01576593,0.10440022,0.03536317,0.32026427
0.90945473,1.67447853,0.24868263,0.03954186,0.30991052,1.04925605,0.01604376,0.09997079,0.03360592,0.32480383
0.91545773,1.67049059,0.24240958,0.03909279,0.31980445,1.04591530,0.01629390,0.09629168,0.03185990,0.33105255
0.92146073,1.67070001,0.23669360,0.03899598,0.33059858,1.04399757,0.01651027,0.09340359,0.03013808,0.33888027
0.92746373,1.67503618,0.23159693,0.03922828,0.34218958,1.04354043,0.01668649,0.09133864,0.02845278,0.34813524
0.93346673,1.68335751,0.22716728,0.03976344,0.35446233,1.04454724,0.01681610,0.09011863,0.02681529,0.35864562
0.93946973,1.69544157,0.22343557,0.04057242,0.36728920,1.04697855,0.01689284,0.08975350,0.02523568,0.37022162
0.94547274,1.71097865,0.22041431,0.04162371,0.38052990,1.05074581,0.01691084,0.09023990,0.02372249,0.38265796
0.95147574,1.72956936,0.21809654,0.04288381,0.39403205,1.05570771,0.01686493,0.09156024,0.02228258,0.39573696
0.95747874,1.75072630,0.21645559,0.04431763,0.40763257,1.06166956,0.01675088,0.09368191,0.02092105,0.40923192
0.96348174,1.77387981,0.21544540,0.04588900,0.42115956,1.06838545,0.01656563,0.09655698,0.01964111,0.42291087
0.96948474,1.79838771,0.21500165,0.04756117,0.43443495,1.07556315,0.01630745,0.10012229,0.01844421,0.43654050
0.97548774,1.82354843,0.21504350,0.04929734,0.44727746,1.08287159,0.01597612,0.10430007,0.01733001,0.44989026
0.98149075,1.84861710,0.21547589,0.05106116,0.45950599,1.08995024,0.01557300,0.10899892,0.01629662,0.46273633
0.98749375,1.87282379,0.21619235,0.05281724,0.47094314,1.09642012,0.01510103,0.11411537,0.01534071,0.47486551
0.99349675,1.89539321,0.21707823,0.05453159,0.48141875,1.10189584,0.01456477,0.11953575,0.01445779,0.48607881
0.99949975,1.91556501,0.21801410,0.05617215,0.49077336,1.10599799,0.01397022,0.12513864,0.01364240,0.49619475
1.00550275,1.93261390,0.21887939,0.05770907,0.49886141,1.10836548,0.01332473,0.13079745,0.01288843,0.50505205
1.01150575,1.94586896,0.21955599,0.05911520,0.50555404,1.10866729,0.01263675,0.13638344,0.01218933,0.51251203
1.01750875,1.95473122,0.21993168,0.06036627,0.51074153,1.10661301,0.01191564,0.14176879,0.01153841,0.51846027
1.02351176,1.95868926,0.21990344,0.06144125,0.51433519,1.10196206,0.01117138,0.14682978,0.01092902,0.52280786
1.02951476,1.95733212,0.21938035,0.06232246,0.51626877,1.09453114,0.01041427,0.15144993,0.01035480,0.52549206
1.03551776,1.95035931,0.21828602,0.06299577,0.51649926,1.08419966,0.00965471,0.15552296,0.00980985,0.52647642
1.04152076,1.93758775,0.21656060,0.06345068,0.51500734,1.07091329,0.00890285,0.15895548,0.00928886,0.52575054
1.04752376,1.91895546,0.21416215,0.06368030,0.51179721,1.05468531,0.00816842,0.16166933,0.00878724,0.52332936
1.05352676,1.89452204,0.21106749,0.06368141,0.50689605,1.03559607,0.00746045,0.16360344,0.00830116,0.51925210
1.05952976,1.86446610,0.20727234,0.06345434,0.50035316,1.01379052,0.00678713,0.16471524,0.00782762,0.51358094
1.06553277,1.82907977,0.20279098,0.06300290,0.49223871,0.98947402,0.00615565,0.16498140,0.00736444,0.50639950
1.07153577,1.78876054,0.19765527,0.06233417,0.48264224,0.96290668,0.00557207,0.16439806,0.00691023,0.49781101
1.07753877,1.74400073,0.19191315,0.06145839,0.47167101,0.93439632,0.00504133,0.16298051,0.00646435,0.48793648
1.08354177,1.69537496,0.18562681,0.06038863,0.45944805,0.90429052,0.00456716,0.16076217,0.00602682,0.47691254
1.08954477,1.64352582,0.17887030,0.05914057,0.44611015,0.87296768,0.00415210,0.15779320,0.00559827,0.46488925
1.09554777,1.58914829,0.17172709,0.05773220,0.43180563,0.84082765,0.00379758,0.15413861,0.00517982,0.45202769
1.10155078,1.53297309,0.16428728,0.05618342,0.41669201,0.80828196,0.00350391,0.14987595,0.00477297,0.43849744
1.10755378,1.47574949,0.15664488,0.05451569,0.40093357,0.77574391,0.00327041,0.14509278,0.00437954,0.42447382
1.11355678,1.41822785,0.14889502,0.05275161,0.38469874,0.74361880,0.00309548,0.13988395,0.00400157,0.41013500
1.11955978,1.36114235,0.14113132,0.05091451,0.36815742,0.71229446,0.00297666,0.13434872,0.00364123,0.39565891
1.12556278,1.30519425,0.13344354,0.04902793,0.35147816,0.68213235,0.00291077,0.12858796,0.00330076,0.38122010
1.13156578,1.25103615,0.12591540,0.04711522,0.33482536,0.65345934,0.00289399,0.12270142,0.00298245,0.36698637
1.13756878,1.19925760,0.11862284,0.04519902,0.31835639,0.62656045,0.00292193,0.11678514,0.00268858,0.35311555
1.14357179,1.15037256,0.11163267,0.04330088,0.30221875,0.60167280,0.00298977,0.11092919,0.00242147,0.33975227
1.14957479,1.10480899,0.10500159,0.04144078,0.28654745,0.57898082,0.00309234,0.10521562,0.00218345,0.32702497
1.15557779,1.06290110,0.09877575,0.03963676,0.27146247,0.55861304,0.00322423,0.09971685,0.00197691,0.31504325
1.16158079,1.02488444,0.09299063,0.03790465,0.25706665,0.54064052,0.00337990,0.09449444,0.00180441,0.30389567
1.16758379,0.99089428,0.08767146,0.03625778,0.24344390,0.52507710,0.00355380,0.08959820,0.00166867,0.29364822
1.17358679,0.96096732,0.08283394,0.03470688,0.23065795,0.51188154,0.00374052,0.08506585,0.00157273,0.28434350
1.17958979,0.93504687,0.07848535,0.03325996,0.21875166,0.50096150,0.00393488,0.08092298,0.00152002,0.27600074
1.18559280,0.91299152,0.07462595,0.03192239,0.20774700,0.49217938,0.00413214,0.07718346,0.00151443,0.26861670
1.19159580,0.89458698,0.07125052,0.03069707,0.19764564,0.48535988,0.00432812,0.07385023,0.00156043,0.26216760
1.19759880,0.87956089,0.06835015,0.02958462,0.18843030,0.48029908,0.00451939,0.07091635,0.00166313,0.25661189
1.20360180,0.86760003,0.06591401,0.02858379,0.18006673,0.47677466,0.00470339,0.06836642,0.00182834,0.25189386
1.20960480,0.85836933,0.06393113,0.02769180,0.17250624,0.47455705,0.00487867,0.06617808,0.00206261,0.24794799
1.21560780,0.85153188,0.06239205,0.02690486,0.16568878,0.47342098,0.00504496,0.06432376,0.00237324,0.24470385
1.22161081,0.84676919,0.06129034,0.02621863,0.15954641,0.47315696,0.00520337,0.06277242,0.00276819,0.24209130
1.22761381,0.84380066,0.06062382,0.02562874,0.15400693,0.47358223,0.00535648,0.06149134,0.00325609,0.24004576
1.23361681,0.84240147,0.06039549,0.02513127,0.14899761,0.47455064,0.00550843,0.06044776,0.00384600,0.23851332
1.23961981,0.84241787,0.06061410,0.02472319,0.14444887,0.47596097,0.00566499,0.05961045,0.00454732,0.23745533
1.24562281,0.84377916,0.06129434,0.02440268,0.14029757,0.47776331,0.00583351,0.05895100,0.00536952,0.23685238
1.25162581,0.84650560,0.06245659,0.02416942,0.13648995,0.47996305,0.00602296,0.05844491,0.00632188,0.23670716
1.25762881,0.85071178,0.06412629,0.02402474,0.13298400,0.48262226,0.00624377,0.05807235,0.00741314,0.23704634
1.26363182,0.85660507,0.06633289,0.02397162,0.12975112,0.48585833,0.00650769,0.05781865,0.00865117,0.23792106
1.26963482,0.86447908,0.06910849,0.02401458,0.12677705,0.48983973,0.00682756,0.05767444,0.01004257,0.23940611
1.27563782,0.87470224,0.07248613,0.02415948,0.12406204,0.49477918,0.00721708,0.05763550,0.01159230,0.24159764
1.28164082,0.88770188,0.07649787,0.02441312,0.12162020,0.50092420,0.00769040,0.05770239,0.01330322,0.24460969
1.28764382,0.90394435,0.08117267,0.02478283,0.11947816,0.50854559,0.00826174,0.05787975,0.01517574,0.24856932
1.29364682,0.92391192,0.08653425,0.02527589,0.11767307,0.51792417,0.00894496,0.05817552,0.01720750,0.25361090
1.29964982,0.94807749,0.09259894,0.02589898,0.11624998,0.52933640,0.00975306,0.05859998,0.01939298,0.25986944
1.30565283,0.97687793,0.09937356,0.02665754,0.11525891,0.54303932,0.01069762,0.05916473,0.02172336,0.26747349
1.31165583,1.01068748,0.10685365,0.02755511,0.11475156,0.55925559,0.01178827,0.05988173,0.02418629,0.27653778
1.31765883,1.04979202,0.11502182,0.02859286,0.11477793,0.57815920,0.01303218,0.06076225,0.02676589,0.28715590
