energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Sb_p_up,Sb_p_down,Sb_d_up,Sb_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.08704352,3.53855312,-3.53855314,1.23539061,-1.23539061,1.80822532,-1.80822533,0.35083640,-0.35083640,0.06800124,-0.06800124,0.06364056,-0.06364056,0.54248264,-0.54248264
-0.08104052,3.47431950,-3.47431952,1.22734211,-1.22734212,1.77693466,-1.77693467,0.35118441,-0.35118440,0.06554445,-0.06554445,0.06140151,-0.06140151,0.52732622,-0.52732622
-0.07503752,3.40837196,-3.40837198,1.21796677,-1.21796677,1.74410870,-1.74410871,0.35133732,-0.35133732,0.06323037,-0.06323037,0.05917240,-0.05917240,0.51216611,-0.51216611
-0.06903452,3.33987383,-3.33987385,1.20687396,-1.20687397,1.70933301,-1.70933303,0.35110925,-0.35110925,0.06104219,-0.06104219,0.05695627,-0.05695627,0.49701967,-0.49701967
-0.06303152,3.26813090,-3.26813092,1.19374413,-1.19374413,1.67226883,-1.67226884,0.35033619,-0.35033619,0.05896522,-0.05896522,0.05475566,-0.05475566,0.48191420,-0.48191421
-0.05702851,3.19261976,-3.19261979,1.17833943,-1.17833943,1.63266773,-1.63266774,0.34887992,-0.34887992,0.05698731,-0.05698731,0.05257287,-0.05257287,0.46688926,-0.46688926
-0.05102551,3.11300774,-3.11300776,1.16051091,-1.16051091,1.59038199,-1.59038201,0.34663070,-0.34663070,0.05509909,-0.05509909,0.05041025,-0.05041025,0.45199843,-0.45199843
-0.04502251,3.02916387,-3.02916389,1.14020203,-1.14020204,1.54537046,-1.54537047,0.34350869,-0.34350869,0.05329397,-0.05329397,0.04827034,-0.04827034,0.43731041,-0.43731042
-0.03901951,2.94116108,-2.94116111,1.11744850,-1.11744851,1.49769970,-1.49769972,0.33946423,-0.33946423,0.05156800,-0.05156800,0.04615598,-0.04615598,0.42290942,-0.42290942
-0.03301651,2.84926978,-2.84926981,1.09237465,-1.09237465,1.44754080,-1.44754082,0.33447697,-0.33447697,0.04991966,-0.04991966,0.04407025,-0.04407025,0.40889475,-0.40889475
-0.02701351,2.75394371,-2.75394374,1.06518664,-1.06518664,1.39516192,-1.39516193,0.32855416,-0.32855416,0.04834946,-0.04834946,0.04201649,-0.04201649,0.39537968,-0.39537968
-0.02101051,2.65579898,-2.65579902,1.03616293,-1.03616294,1.34091725,-1.34091727,0.32172809,-0.32172809,0.04685951,-0.04685951,0.03999812,-0.03999812,0.38248958,-0.38248959
-0.01500750,2.55558773,-2.55558776,1.00564253,-1.00564254,1.28523303,-1.28523305,0.31405302,-0.31405302,0.04545301,-0.04545301,0.03801854,-0.03801854,0.37035939,-0.37035939
-0.00900450,2.45416757,-2.45416760,0.97401152,-0.97401153,1.22859122,-1.22859124,0.30560173,-0.30560173,0.04413383,-0.04413383,0.03608100,-0.03608100,0.35913044,-0.35913045
-0.00300150,2.35246855,-2.35246859,0.94168861,-0.94168862,1.17151181,-1.17151183,0.29646194,-0.29646194,0.04290595,-0.04290595,0.03418840,-0.03418840,0.34894685,-0.34894686
0.00300150,2.25145904,-2.25145908,0.90911023,-0.90911024,1.11453440,-1.11453442,0.28673269,-0.28673269,0.04177304,-0.04177304,0.03234324,-0.03234324,0.33995151,-0.33995152
0.00900450,2.15211186,-2.15211189,0.87671571,-0.87671572,1.05820002,-1.05820004,0.27652097,-0.27652098,0.04073802,-0.04073802,0.03054752,-0.03054752,0.33228186,-0.33228186
0.01500750,2.05537218,-2.05537221,0.84493329,-0.84493330,1.00303366,-1.00303368,0.26593864,-0.26593864,0.03980277,-0.03980277,0.02880272,-0.02880272,0.32606557,-0.32606557
0.02101051,1.96212818,-1.96212822,0.81416719,-0.81416720,0.94952844,-0.94952846,0.25509973,-0.25509973,0.03896774,-0.03896774,0.02710982,-0.02710982,0.32141638,-0.32141638
0.02701351,1.87318544,-1.87318547,0.78478637,-0.78478638,0.89813170,-0.89813172,0.24411826,-0.24411826,0.03823184,-0.03823184,0.02546935,-0.02546935,0.31843013,-0.31843014
0.03301651,1.78924578,-1.78924581,0.75711514,-0.75711515,0.84923347,-0.84923349,0.23310656,-0.23310656,0.03759219,-0.03759219,0.02388152,-0.02388152,0.31718131,-0.31718131
0.03901951,1.71089111,-1.71089114,0.73142599,-0.73142600,0.80315771,-0.80315773,0.22217403,-0.22217403,0.03704410,-0.03704410,0.02234633,-0.02234633,0.31772012,-0.31772012
0.04502251,1.63857253,-1.63857255,0.70793470,-0.70793471,0.76015631,-0.76015632,0.21142645,-0.21142645,0.03658105,-0.03658105,0.02086370,-0.02086370,0.32007041,-0.32007041
0.05102551,1.57260465,-1.57260467,0.68679781,-0.68679781,0.72040594,-0.72040595,0.20096560,-0.20096560,0.03619470,-0.03619470,0.01943366,-0.01943366,0.32422840,-0.32422840
0.05702851,1.51316526,-1.51316529,0.66811238,-0.66811239,0.68400773,-0.68400775,0.19088933,-0.19088934,0.03587507,-0.03587507,0.01805643,-0.01805643,0.33016243,-0.33016243
0.06303152,1.46029981,-1.46029983,0.65191812,-0.65191812,0.65098951,-0.65098952,0.18129182,-0.18129182,0.03561068,-0.03561068,0.01673257,-0.01673257,0.33781378,-0.33781378
0.06903452,1.41393036,-1.41393037,0.63820135,-0.63820135,0.62131038,-0.62131039,0.17226403,-0.17226403,0.03538879,-0.03538879,0.01546303,-0.01546303,0.34709847,-0.34709847
0.07503752,1.37386852,-1.37386854,0.62690095,-0.62690095,0.59486737,-0.59486738,0.16389428,-0.16389429,0.03519570,-0.03519570,0.01424926,-0.01424926,0.35791020,-0.35791020
0.08104052,1.33983154,-1.33983155,0.61791567,-0.61791568,0.57150370,-0.57150371,0.15626883,-0.15626883,0.03501709,-0.03501709,0.01309313,-0.01309313,0.37012412,-0.37012412
0.08704352,1.31146083,-1.31146085,0.61111265,-0.61111265,0.55101834,-0.55101834,0.14947233,-0.14947233,0.03483841,-0.03483841,0.01199701,-0.01199701,0.38360141,-0.38360141
0.09304652,1.28834223,-1.28834224,0.60633660,-0.60633660,0.53317640,-0.53317640,0.14358826,-0.14358826,0.03464527,-0.03464527,0.01096363,-0.01096363,0.39819449,-0.39819449
0.09904952,1.27002683,-1.27002684,0.60341934,-0.60341934,0.51771993,-0.51771994,0.13869907,-0.13869907,0.03442392,-0.03442392,0.00999604,-0.00999604,0.41375251,-0.41375251
0.10505253,1.25605183,-1.25605184,0.60218917,-0.60218917,0.50437869,-0.50437870,0.13488609,-0.13488610,0.03416163,-0.03416163,0.00909753,-0.00909753,0.43012687,-0.43012687
0.11105553,1.24596023,-1.24596023,0.60247969,-0.60247969,0.49288051,-0.49288052,0.13222920,-0.13222920,0.03384716,-0.03384716,0.00827147,-0.00827147,0.44717655,-0.44717655
0.11705853,1.23931865,-1.23931866,0.60413763,-0.60413763,0.48296084,-0.48296085,0.13080607,-0.13080607,0.03347119,-0.03347119,0.00752121,-0.00752121,0.46477278,-0.46477278
0.12306153,1.23573263,-1.23573263,0.60702926,-0.60702926,0.47437117,-0.47437118,0.13069115,-0.13069115,0.03302662,-0.03302662,0.00684996,-0.00684996,0.48280291,-0.48280291
0.12906453,1.23485847,-1.23485847,0.61104517,-0.61104517,0.46688603,-0.46688603,0.13195424,-0.13195424,0.03250891,-0.03250891,0.00626071,-0.00626071,0.50117315,-0.50117315
0.13506753,1.23641145,-1.23641145,0.61610315,-0.61610315,0.46030836,-0.46030836,0.13465873,-0.13465873,0.03191625,-0.03191625,0.00575605,-0.00575605,0.51980990,-0.51980990
0.14107054,1.24016986,-1.24016987,0.62214891,-0.62214891,0.45447314,-0.45447314,0.13885953,-0.13885953,0.03124976,-0.03124976,0.00533816,-0.00533816,0.53865973,-0.53865973
0.14707354,1.24597491,-1.24597491,0.62915481,-0.62915481,0.44924918,-0.44924919,0.14460067,-0.14460067,0.03051344,-0.03051344,0.00500866,-0.00500866,0.55768778,-0.55768778
0.15307654,1.25372644,-1.25372644,0.63711648,-0.63711648,0.44453911,-0.44453912,0.15191276,-0.15191276,0.02971412,-0.02971412,0.00476858,-0.00476858,0.57687473,-0.57687473
0.15907954,1.26337499,-1.26337499,0.64604766,-0.64604766,0.44027771,-0.44027771,0.16081024,-0.16081024,0.02886126,-0.02886126,0.00461829,-0.00461829,0.59621249,-0.59621249
0.16508254,1.27491058,-1.27491059,0.65597349,-0.65597349,0.43642874,-0.43642874,0.17128869,-0.17128869,0.02796668,-0.02796669,0.00455745,-0.00455745,0.61569877,-0.61569877
0.17108554,1.28834905,-1.28834905,0.66692272,-0.66692272,0.43298059,-0.43298059,0.18332217,-0.18332217,0.02704417,-0.02704417,0.00458501,-0.00458501,0.63533097,-0.63533097
0.17708854,1.30371675,-1.30371675,0.67891922,-0.67891922,0.42994098,-0.42994099,0.19686088,-0.19686088,0.02610902,-0.02610902,0.00469912,-0.00469912,0.65509970,-0.65509970
0.18309155,1.32103472,-1.32103472,0.69197346,-0.69197346,0.42733115,-0.42733116,0.21182918,-0.21182918,0.02517756,-0.02517756,0.00489721,-0.00489721,0.67498237,-0.67498237
0.18909455,1.34030326,-1.34030326,0.70607435,-0.70607434,0.42517989,-0.42517990,0.22812421,-0.22812421,0.02426663,-0.02426663,0.00517595,-0.00517595,0.69493729,-0.69493729
0.19509755,1.36148805,-1.36148806,0.72118215,-0.72118215,0.42351778,-0.42351778,0.24561518,-0.24561518,0.02339303,-0.02339303,0.00553130,-0.00553130,0.71489879,-0.71489879
0.20110055,1.38450869,-1.38450869,0.73722290,-0.73722290,0.42237201,-0.42237202,0.26414354,-0.26414354,0.02257299,-0.02257299,0.00595858,-0.00595858,0.73477356,-0.73477356
0.20710355,1.40923058,-1.40923058,0.75408471,-0.75408471,0.42176213,-0.42176213,0.28352418,-0.28352418,0.02182177,-0.02182177,0.00645257,-0.00645257,0.75443883,-0.75443883
0.21310655,1.43546075,-1.43546076,0.77161644,-0.77161644,0.42169683,-0.42169683,0.30354761,-0.30354761,0.02115318,-0.02115318,0.00700764,-0.00700764,0.77374226,-0.77374226
0.21910955,1.46294813,-1.46294813,0.78962880,-0.78962879,0.42217219,-0.42217220,0.32398332,-0.32398332,0.02057929,-0.02057929,0.00761792,-0.00761792,0.79250401,-0.79250401
0.22511256,1.49138828,-1.49138829,0.80789805,-0.80789805,0.42317120,-0.42317120,0.34458427,-0.34458426,0.02011015,-0.02011015,0.00827752,-0.00827752,0.81052079,-0.81052079
0.23111556,1.52043271,-1.52043271,0.82617225,-0.82617224,0.42466474,-0.42466474,0.36509235,-0.36509235,0.01975368,-0.01975368,0.00898075,-0.00898075,0.82757178,-0.82757178
0.23711856,1.54970217,-1.54970217,0.84417969,-0.84417968,0.42661387,-0.42661387,0.38524492,-0.38524491,0.01951555,-0.01951555,0.00972247,-0.00972247,0.84342639,-0.84342639
0.24312156,1.57880347,-1.57880348,0.86163936,-0.86163936,0.42897329,-0.42897330,0.40478200,-0.40478200,0.01939927,-0.01939927,0.01049835,-0.01049835,0.85785325,-0.85785325
0.24912456,1.60734890,-1.60734890,0.87827284,-0.87827283,0.43169564,-0.43169564,0.42345413,-0.42345413,0.01940621,-0.01940621,0.01130522,-0.01130522,0.87063023,-0.87063023
0.25512756,1.63497714,-1.63497714,0.89381702,-0.89381702,0.43473640,-0.43473641,0.44103036,-0.44103035,0.01953582,-0.01953582,0.01214141,-0.01214141,0.88155494,-0.88155494
0.26113057,1.66137463,-1.66137463,0.90803716,-0.90803715,0.43805913,-0.43805913,0.45730630,-0.45730630,0.01978579,-0.01978579,0.01300704,-0.01300704,0.89045512,-0.89045512
0.26713357,1.68629615,-1.68629614,0.92073937,-0.92073937,0.44164047,-0.44164047,0.47211174,-0.47211174,0.02015232,-0.02015232,0.01390432,-0.01390432,0.89719850,-0.89719850
0.27313657,1.70958321,-1.70958321,0.93178211,-0.93178210,0.44547478,-0.44547478,0.48531746,-0.48531745,0.02063034,-0.02063034,0.01483774,-0.01483774,0.90170155,-0.90170155
0.27913957,1.73117940,-1.73117940,0.94108576,-0.94108575,0.44957788,-0.44957788,0.49684097,-0.49684097,0.02121378,-0.02121378,0.01581423,-0.01581423,0.90393659,-0.90393659
0.28514257,1.75114135,-1.75114135,0.94863992,-0.94863992,0.45398978,-0.45398978,0.50665078,-0.50665078,0.02189573,-0.02189573,0.01684313,-0.01684313,0.90393701,-0.90393701
0.29114557,1.76964466,-1.76964465,0.95450784,-0.95450784,0.45877596,-0.45877596,0.51476893,-0.51476893,0.02266874,-0.02266874,0.01793615,-0.01793615,0.90180013,-0.90180013
0.29714857,1.78698408,-1.78698408,0.95882759,-0.95882758,0.46402712,-0.46402712,0.52127150,-0.52127150,0.02352488,-0.02352488,0.01910704,-0.01910704,0.89768746,-0.89768746
0.30315158,1.80356769,-1.80356768,0.96180985,-0.96180984,0.46985741,-0.46985741,0.52628708,-0.52628708,0.02445590,-0.02445590,0.02037130,-0.02037130,0.89182244,-0.89182244
0.30915458,1.81990481,-1.81990480,0.96373220,-0.96373220,0.47640082,-0.47640082,0.52999300,-0.52999300,0.02545330,-0.02545330,0.02174550,-0.02174550,0.88448542,-0.88448542
0.31515758,1.83658815,-1.83658815,0.96493008,-0.96493007,0.48380620,-0.48380620,0.53260942,-0.53260942,0.02650838,-0.02650838,0.02324670,-0.02324670,0.87600619,-0.87600619
0.32116058,1.85427056,-1.85427055,0.96578455,-0.96578455,0.49223069,-0.49223069,0.53439145,-0.53439145,0.02761219,-0.02761219,0.02489155,-0.02489155,0.86675413,-0.86675413
0.32716358,1.87363717,-1.87363717,0.96670759,-0.96670759,0.50183210,-0.50183210,0.53561948,-0.53561948,0.02875556,-0.02875556,0.02669535,-0.02669535,0.85712648,-0.85712648
0.33316658,1.89537426,-1.89537425,0.96812518,-0.96812517,0.51276035,-0.51276035,0.53658821,-0.53658820,0.02992903,-0.02992903,0.02867109,-0.02867109,0.84753496,-0.84753496
0.33916958,1.92013581,-1.92013580,0.97045911,-0.97045910,0.52514845,-0.52514845,0.53759460,-0.53759459,0.03112282,-0.03112282,0.03082836,-0.03082836,0.83839142,-0.83839142
0.34517259,1.94850952,-1.94850951,0.97410828,-0.97410828,0.53910341,-0.53910341,0.53892551,-0.53892551,0.03232676,-0.03232676,0.03317235,-0.03317235,0.83009286,-0.83009286
0.35117559,1.98098375,-1.98098374,0.97943026,-0.97943026,0.55469756,-0.55469756,0.54084539,-0.54084539,0.03353032,-0.03353032,0.03570293,-0.03570293,0.82300665,-0.82300665
0.35717859,2.01791699,-2.01791697,0.98672411,-0.98672411,0.57196068,-0.57196068,0.54358466,-0.54358466,0.03472255,-0.03472255,0.03841377,-0.03841377,0.81745629,-0.81745629
0.36318159,2.05951161,-2.05951160,0.99621530,-0.99621529,0.59087350,-0.59087349,0.54732939,-0.54732939,0.03589220,-0.03589220,0.04129178,-0.04129178,0.81370851,-0.81370850
0.36918459,2.10579336,-2.10579335,1.00804352,-1.00804351,0.61136290,-0.61136289,0.55221284,-0.55221284,0.03702776,-0.03702776,0.04431667,-0.04431667,0.81196214,-0.81196214
0.37518759,2.15659787,-2.15659785,1.02225419,-1.02225418,0.63329929,-0.63329929,0.55830921,-0.55830921,0.03811763,-0.03811763,0.04746085,-0.04746085,0.81233942,-0.81233942
0.38119060,2.21156544,-2.21156542,1.03879411,-1.03879410,0.65649641,-0.65649641,0.56563015,-0.56563015,0.03915028,-0.03915028,0.05068964,-0.05068964,0.81487997,-0.81487996
0.38719360,2.27014481,-2.27014479,1.05751182,-1.05751181,0.68071377,-0.68071377,0.57412419,-0.57412419,0.04011454,-0.04011454,0.05396175,-0.05396175,0.81953798,-0.81953797
0.39319660,2.33160624,-2.33160623,1.07816269,-1.07816268,0.70566186,-0.70566186,0.58367924,-0.58367923,0.04099987,-0.04099987,0.05723021,-0.05723021,0.82618280,-0.82618280
0.39919960,2.39506401,-2.39506399,1.10041893,-1.10041892,0.73101008,-0.73101007,0.59412814,-0.59412814,0.04179669,-0.04179669,0.06044346,-0.06044346,0.83460299,-0.83460298
0.40520260,2.45950768,-2.45950766,1.12388401,-1.12388400,0.75639723,-0.75639723,0.60525716,-0.60525716,0.04249675,-0.04249675,0.06354689,-0.06354689,0.84451382,-0.84451381
0.41120560,2.52384124,-2.52384123,1.14811112,-1.14811111,0.78144424,-0.78144424,0.61681690,-0.61681689,0.04309354,-0.04309354,0.06648447,-0.06648446,0.85556808,-0.85556807
0.41720860,2.58692866,-2.58692865,1.17262493,-1.17262492,0.80576865,-0.80576865,0.62853532,-0.62853531,0.04358265,-0.04358265,0.06920061,-0.06920061,0.86736980,-0.86736980
0.42321161,2.64764383,-2.64764381,1.19694550,-1.19694549,0.82900033,-0.82900032,0.64013222,-0.64013221,0.04396211,-0.04396211,0.07164216,-0.07164216,0.87949041,-0.87949041
0.42921461,2.70492277,-2.70492276,1.22061341,-1.22061340,0.85079760,-0.85079760,0.65133435,-0.65133435,0.04423280,-0.04423280,0.07376027,-0.07376027,0.89148669,-0.89148669
0.43521761,2.75781554,-2.75781552,1.24321468,-1.24321467,0.87086319,-0.87086319,0.66189052,-0.66189052,0.04439863,-0.04439863,0.07551229,-0.07551229,0.90291976,-0.90291975
0.44122061,2.80553499,-2.80553498,1.26440414,-1.26440413,0.88895886,-0.88895886,0.67158575,-0.67158574,0.04446678,-0.04446678,0.07686343,-0.07686343,0.91337428,-0.91337427
0.44722361,2.84749991,-2.84749990,1.28392600,-1.28392599,0.90491825,-0.90491825,0.68025374,-0.68025373,0.04444773,-0.04444773,0.07778814,-0.07778814,0.92247698,-0.92247698
0.45322661,2.88336965,-2.88336964,1.30163023,-1.30163022,0.91865680,-0.91865680,0.68778696,-0.68778696,0.04435528,-0.04435528,0.07827116,-0.07827116,0.92991356,-0.92991356
0.45922961,2.91306821,-2.91306821,1.31748372,-1.31748372,0.93017826,-0.93017826,0.69414360,-0.69414360,0.04420628,-0.04420628,0.07830823,-0.07830823,0.93544312,-0.93544312
0.46523262,2.93679577,-2.93679577,1.33157527,-1.33157526,0.93957719,-0.93957719,0.69935098,-0.69935097,0.04402037,-0.04402037,0.07790623,-0.07790624,0.93890945,-0.93890945
0.47123562,2.95502635,-2.95502634,1.34411382,-1.34411381,0.94703694,-0.94703694,0.70350505,-0.70350505,0.04381943,-0.04381943,0.07708300,-0.07708300,0.94024834,-0.94024834
0.47723862,2.96849114,-2.96849113,1.35541975,-1.35541974,0.95282319,-0.95282319,0.70676598,-0.70676598,0.04362700,-0.04362700,0.07586661,-0.07586661,0.93949069,-0.93949069
0.48324162,2.97814755,-2.97814754,1.36590921,-1.36590921,0.95727289,-0.95727289,0.70934979,-0.70934979,0.04346745,-0.04346745,0.07429431,-0.07429431,0.93676099,-0.93676099
0.48924462,2.98513504,-2.98513503,1.37607224,-1.37607223,0.96077909,-0.96077909,0.71151645,-0.71151645,0.04336517,-0.04336517,0.07241103,-0.07241103,0.93227128,-0.93227128
0.49524762,2.99071942,-2.99071942,1.38644530,-1.38644529,0.96377227,-0.96377227,0.71355499,-0.71355499,0.04334353,-0.04334353,0.07026762,-0.07026762,0.92631077,-0.92631077
0.50125063,2.99622819,-2.99622818,1.39757978,-1.39757977,0.96669883,-0.96669883,0.71576630,-0.71576629,0.04342394,-0.04342394,0.06791890,-0.06791890,0.91923166,-0.91923166
0.50725363,3.00297990,-3.00297989,1.41000783,-1.41000782,0.96999798,-0.96999798,0.71844452,-0.71844452,0.04362481,-0.04362481,0.06542155,-0.06542155,0.91143177,-0.91143177
0.51325663,3.01221131,-3.01221131,1.42420740,-1.42420739,0.97407796,-0.97407796,0.72185808,-0.72185808,0.04396056,-0.04396056,0.06283204,-0.06283204,0.90333494,-0.90333494
0.51925963,3.02500596,-3.02500595,1.44056837,-1.44056836,0.97929299,-0.97929299,0.72623122,-0.72623121,0.04444082,-0.04444082,0.06020458,-0.06020458,0.89537014,-0.89537014
0.52526263,3.04222808,-3.04222808,1.45936169,-1.45936169,0.98592216,-0.98592216,0.73172731,-0.73172730,0.04506967,-0.04506967,0.05758929,-0.05758929,0.88795044,-0.88795044
0.53126563,3.06446571,-3.06446570,1.48071339,-1.48071338,0.99415133,-0.99415132,0.73843472,-0.73843472,0.04584514,-0.04584514,0.05503063,-0.05503063,0.88145288,-0.88145288
0.53726863,3.09198601,-3.09198600,1.50458501,-1.50458500,1.00405924,-1.00405924,0.74635620,-0.74635620,0.04675886,-0.04675886,0.05256607,-0.05256608,0.87620028,-0.87620028
0.54327164,3.12470571,-3.12470570,1.53076180,-1.53076179,1.01560861,-1.01560861,0.75540236,-0.75540236,0.04779608,-0.04779608,0.05022525,-0.05022525,0.87244590,-0.87244590
0.54927464,3.16217850,-3.16217849,1.55884965,-1.55884964,1.02864271,-1.02864271,0.76538984,-0.76538984,0.04893586,-0.04893586,0.04802939,-0.04802939,0.87036181,-0.87036181
0.55527764,3.20360021,-3.20360020,1.58828098,-1.58828098,1.04288785,-1.04288784,0.77604426,-0.77604426,0.05015158,-0.05015158,0.04599122,-0.04599122,0.87003129,-0.87003129
0.56128064,3.24783198,-3.24783197,1.61832983,-1.61832982,1.05796163,-1.05796163,0.78700795,-0.78700795,0.05141167,-0.05141167,0.04411517,-0.04411517,0.87144574,-0.87144574
0.56728364,3.29344024,-3.29344023,1.64813524,-1.64813524,1.07338669,-1.07338668,0.79785217,-0.79785217,0.05268066,-0.05268066,0.04239806,-0.04239806,0.87450602,-0.87450602
0.57328664,3.33875164,-3.33875163,1.67673217,-1.67673216,1.08860909,-1.08860909,0.80809322,-0.80809322,0.05392033,-0.05392033,0.04082989,-0.04082989,0.87902806,-0.87902806
0.57928964,3.38192011,-3.38192010,1.70308823,-1.70308822,1.10302073,-1.10302073,0.81721167,-0.81721166,0.05509104,-0.05509104,0.03939504,-0.03939504,0.88475221,-0.88475221
0.58529265,3.42100258,-3.42100257,1.72614457,-1.72614456,1.11598430,-1.11598429,0.82467377,-0.82467377,0.05615315,-0.05615315,0.03807357,-0.03807357,0.89135579,-0.89135579
0.59129565,3.45403949,-3.45403948,1.74485876,-1.74485875,1.12685972,-1.12685972,0.82995401,-0.82995401,0.05706846,-0.05706846,0.03684257,-0.03684257,0.89846793,-0.89846792
0.59729865,3.47913599,-3.47913599,1.75824756,-1.75824755,1.13503069,-1.13503069,0.83255754,-0.83255754,0.05780159,-0.05780159,0.03567761,-0.03567761,0.90568591,-0.90568590
0.60330165,3.49453965,-3.49453964,1.76542736,-1.76542736,1.13992989,-1.13992989,0.83204156,-0.83204156,0.05832123,-0.05832123,0.03455407,-0.03455407,0.91259207,-0.91259206
0.60930465,3.49871096,-3.49871096,1.76565042,-1.76565042,1.14106179,-1.14106179,0.82803446,-0.82803446,0.05860125,-0.05860125,0.03344844,-0.03344844,0.91877035,-0.91877035
0.61530765,3.49038332,-3.49038332,1.75833492,-1.75833492,1.13802185,-1.13802185,0.82025182,-0.82025182,0.05862159,-0.05862159,0.03233938,-0.03233938,0.92382176,-0.92382176
0.62131066,3.46860979,-3.46860980,1.74308780,-1.74308781,1.13051136,-1.13051136,0.80850860,-0.80850860,0.05836883,-0.05836883,0.03120861,-0.03120861,0.92737804,-0.92737804
0.62731366,3.43279494,-3.43279495,1.71971910,-1.71971911,1.11834734,-1.11834735,0.79272698,-0.79272698,0.05783658,-0.05783658,0.03004159,-0.03004159,0.92911302,-0.92911302
0.63331666,3.38271070,-3.38271071,1.68824756,-1.68824757,1.10146723,-1.10146724,0.77293949,-0.77293949,0.05702548,-0.05702548,0.02882791,-0.02882791,0.92875148,-0.92875148
0.63931966,3.31849649,-3.31849651,1.64889747,-1.64889748,1.07992834,-1.07992835,0.74928757,-0.74928758,0.05594300,-0.05594300,0.02756152,-0.02756152,0.92607516,-0.92607516
0.64532266,3.24064418,-3.24064420,1.60208723,-1.60208724,1.05390250,-1.05390250,0.72201570,-0.72201571,0.05460293,-0.05460293,0.02624065,-0.02624065,0.92092623,-0.92092623
0.65132566,3.14996975,-3.14996977,1.54841060,-1.54841061,1.02366627,-1.02366628,0.69146146,-0.69146147,0.05302469,-0.05302469,0.02486757,-0.02486757,0.91320823,-0.91320823
0.65732866,3.04757381,-3.04757384,1.48861186,-1.48861187,0.98958767,-0.98958768,0.65804238,-0.65804239,0.05123244,-0.05123244,0.02344820,-0.02344820,0.90288491,-0.90288491
0.66333167,2.93479375,-2.93479377,1.42355649,-1.42355651,0.95211014,-0.95211015,0.62224016,-0.62224016,0.04925408,-0.04925409,0.02199153,-0.02199153,0.88997738,-0.88997738
0.66933467,2.81315024,-2.81315027,1.35419898,-1.35419900,0.91173483,-0.91173484,0.58458319,-0.58458319,0.04712020,-0.04712020,0.02050896,-0.02050896,0.87455997,-0.87455997
0.67533767,2.68429146,-2.68429149,1.28154942,-1.28154943,0.86900206,-0.86900207,0.54562833,-0.54562834,0.04486293,-0.04486293,0.01901366,-0.01901366,0.85675536,-0.85675537
0.68134067,2.54993750,-2.54993753,1.20664064,-1.20664065,0.82447306,-0.82447307,0.50594275,-0.50594276,0.04251499,-0.04251499,0.01751980,-0.01751980,0.83672930,-0.83672930
0.68734367,2.41182771,-2.41182774,1.13049728,-1.13049730,0.77871259,-0.77871261,0.46608667,-0.46608667,0.04010864,-0.04010864,0.01604191,-0.01604192,0.81468521,-0.81468521
0.69334667,2.27167303,-2.27167306,1.05410806,-1.05410808,0.73227336,-0.73227337,0.42659771,-0.42659772,0.03767490,-0.03767490,0.01459423,-0.01459424,0.79085917,-0.79085917
0.69934967,2.13111493,-2.13111496,0.97840213,-0.97840215,0.68568252,-0.68568253,0.38797750,-0.38797750,0.03524283,-0.03524283,0.01319015,-0.01319015,0.76551508,-0.76551508
0.70535268,1.99169183,-1.99169186,0.90423028,-0.90423030,0.63943078,-0.63943079,0.35068075,-0.35068076,0.03283898,-0.03283898,0.01184176,-0.01184176,0.73894033,-0.73894034
0.71135568,1.85481369,-1.85481372,0.83235109,-0.83235111,0.59396412,-0.59396413,0.31510726,-0.31510726,0.03048704,-0.03048704,0.01055949,-0.01055949,0.71144182,-0.71144182
0.71735868,1.72174447,-1.72174450,0.76342224,-0.76342225,0.54967819,-0.54967820,0.28159669,-0.28159670,0.02820760,-0.02820760,0.00935191,-0.00935191,0.68334211,-0.68334211
0.72336168,1.59359209,-1.59359211,0.69799649,-0.69799650,0.50691520,-0.50691521,0.25042627,-0.25042628,0.02601810,-0.02601810,0.00822556,-0.00822556,0.65497573,-0.65497574
0.72936468,1.47130496,-1.47130498,0.63652197,-0.63652198,0.46596299,-0.46596300,0.22181092,-0.22181093,0.02393287,-0.02393287,0.00718491,-0.00718491,0.62668531,-0.62668531
0.73536768,1.35567396,-1.35567398,0.57934602,-0.57934603,0.42705598,-0.42705599,0.19590572,-0.19590573,0.02196329,-0.02196329,0.00623247,-0.00623247,0.59881731,-0.59881732
0.74137069,1.24733863,-1.24733866,0.52672176,-0.52672177,0.39037758,-0.39037759,0.17281014,-0.17281015,0.02011802,-0.02011802,0.00536889,-0.00536889,0.57171740,-0.57171740
0.74737369,1.14679629,-1.14679632,0.47881673,-0.47881674,0.35606361,-0.35606362,0.15257362,-0.15257362,0.01840325,-0.01840325,0.00459314,-0.00459314,0.54572509,-0.54572509
0.75337669,1.05441284,-1.05441286,0.43572256,-0.43572257,0.32420642,-0.32420643,0.13520203,-0.13520203,0.01682305,-0.01682305,0.00390280,-0.00390280,0.52116790,-0.52116791
0.75937969,0.97043424,-0.97043426,0.39746513,-0.39746514,0.29485933,-0.29485934,0.12066457,-0.12066457,0.01537963,-0.01537963,0.00329426,-0.00329426,0.49835489,-0.49835489
0.76538269,0.89499780,-0.89499782,0.36401445,-0.36401446,0.26804106,-0.26804107,0.10890058,-0.10890058,0.01407361,-0.01407361,0.00276307,-0.00276307,0.47756973,-0.47756974
