energy_ev,total_up,total_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-1.02351176,4.00651236,-2.78234065,0.78925175,-0.43238974,0.00000000,-0.00000000,0.48865292,-0.28072749,2.51848215,-2.47969745,0.05009174,-0.00079406,0.15524341,-0.06369227,0.11022941,-0.01558417,0.44470861,-0.27646481
-1.01750875,4.04843325,-2.65573685,0.80317443,-0.40361627,0.00000000,-0.00000000,0.49246223,-0.26726344,2.53991557,-2.37575505,0.05030057,-0.00072458,0.15759032,-0.06096044,0.11094435,-0.01452859,0.45419425,-0.26156628
-1.01150575,4.07469481,-2.52312574,0.81473319,-0.37518282,0.00000000,-0.00000000,0.49454389,-0.25325990,2.55110607,-2.26492514,0.05025911,-0.00065866,0.15928544,-0.05817989,0.11118035,-0.01349051,0.46204764,-0.24666467
-1.00550275,4.08536938,-2.38658543,0.82398950,-0.34743327,0.00000000,-0.00000000,0.49495063,-0.23892848,2.55209485,-2.14905252,0.04997416,-0.00059666,0.16031051,-0.05540696,0.11094419,-0.01248053,0.46819916,-0.23196248
-0.99949975,4.08075188,-2.24824876,0.83104846,-0.32070207,0.00000000,-0.00000000,0.49375878,-0.22448131,2.54305966,-2.03004031,0.04945752,-0.00053886,0.16065905,-0.05270059,0.11025055,-0.01150937,0.47260147,-0.21766565
-0.99349675,4.06134935,-2.11025547,0.83605385,-0.29530962,0.00000000,-0.00000000,0.49106620,-0.21012706,2.52430917,-1.90980484,0.04872564,-0.00048550,0.16033670,-0.05012113,0.10912156,-0.01058764,0.47523073,-0.20397991
-0.98749375,4.02786690,-1.97470590,0.83918178,-0.27155859,0.00000000,-0.00000000,0.48698997,-0.19606729,2.49627550,-1.79023141,0.04779911,-0.00043675,0.15936144,-0.04772906,0.10758619,-0.00972571,0.47608742,-0.19110710
-0.98149075,3.98119019,-1.84361754,0.84063340,-0.24973118,0.00000000,-0.00000000,0.48166393,-0.18249311,2.45950512,-1.67313245,0.04670204,-0.00039274,0.15776337,-0.04558375,0.10567938,-0.00893346,0.47519683,-0.17924180
-0.97548774,3.92236512,-1.71888551,0.84062685,-0.23008726,0.00000000,-0.00000000,0.47523607,-0.16958234,2.41464831,-1.56020934,0.04546136,-0.00035356,0.15558428,-0.04374220,0.10344107,-0.00822022,0.47260914,-0.16856793
-0.96948474,3.85257486,-1.60224809,0.83938877,-0.21286341,0.00000000,-0.00000000,0.46786574,-0.15749707,2.36244729,-1.45301871,0.04410603,-0.00031927,0.15287685,-0.04225780,0.10091509,-0.00759467,0.46839903,-0.15925579
-0.96348174,3.77311502,-1.49525794,0.83714563,-0.19827262,0.00000000,-0.00000000,0.45972076,-0.14638177,2.30372319,-1.35294430,0.04266620,-0.00028990,0.14970356,-0.04117917,0.09814797,-0.00706472,0.46266484,-0.15145921
-0.95747874,3.68536730,-1.39925934,0.83411539,-0.18650442,0.00000000,-0.00000000,0.45097437,-0.13636180,2.23936201,-1.26117478,0.04117236,-0.00026547,0.14613529,-0.04054909,0.09518771,-0.00663750,0.45552714,-0.14531305
-0.95147574,3.59077220,-1.31537169,0.83049963,-0.17772546,0.00000000,-0.00000000,0.44180201,-0.12754249,2.17029978,-1.17868778,0.03965457,-0.00024599,0.14224968,-0.04040342,0.09208255,-0.00631934,0.44712692,-0.14093096
-0.94547274,3.49080163,-1.24447914,0.82647664,-0.17208002,0.00000000,-0.00000000,0.43237805,-0.12000854,2.09750706,-1.10624045,0.03814162,-0.00023147,0.13812928,-0.04077027,0.08887986,-0.00611575,0.43762320,-0.13840339
-0.93946973,3.38693178,-1.18722613,0.82219570,-0.16969058,0.00000000,-0.00000000,0.42287239,-0.11382397,2.02197323,-1.04436601,0.03666041,-0.00022192,0.13385949,-0.04166919,0.08562501,-0.00603142,0.42719017,-0.13779598
-0.93346673,3.28061724,-1.14401822,0.81777284,-0.17065799,0.00000000,-0.00000000,0.41344705,-0.10903223,1.94469060,-0.99337627,0.03523530,-0.00021735,0.12952650,-0.04311052,0.08236050,-0.00607022,0.41601407,-0.13914814
-0.92746373,3.17326676,-1.11502787,0.81328815,-0.17506123,0.00000000,-0.00000000,0.40425290,-0.10565675,1.86663890,-0.95336938,0.03388767,-0.00021780,0.12521515,-0.04509497,0.07912516,-0.00623519,0.40428969,-0.14247204
-0.92146073,3.06622151,-1.10020421,0.80878491,-0.18295675,0.00000000,-0.00000000,0.39542647,-0.10370163,1.78877038,-0.92424214,0.03263556,-0.00022329,0.12100690,-0.04761325,0.07595361,-0.00652854,0.39221676,-0.14775187
-0.91545773,2.96073624,-1.09928634,0.80427046,-0.19437709,0.00000000,-0.00000000,0.38708717,-0.10315255,1.71199592,-0.90570630,0.03149344,-0.00023387,0.11697796,-0.05064604,0.07287586,-0.00695157,0.37999628,-0.15494353
-0.90945473,2.85796379,-1.11181931,0.79971875,-0.20932901,0.00000000,-0.00000000,0.37933476,-0.10397777,1.63717247,-0.89730776,0.03047218,-0.00024959,0.11319767,-0.05416408,0.06991710,-0.00750464,0.36782691,-0.16397468
-0.90345173,2.75894335,-1.13717214,0.79507439,-0.22779112,0.00000000,-0.00000000,0.37224755,-0.10612921,1.56509212,-0.89844812,0.02957903,-0.00027050,0.10972710,-0.05812858,0.06709770,-0.00818712,0.35590167,-0.17474531
-0.89744872,2.66459247,-1.17455727,0.79025808,-0.24971113,0.00000000,-0.00000000,0.36588106,-0.10954361,1.49647306,-0.90840751,0.02881782,-0.00029664,0.10661809,-0.06249177,0.06443335,-0.00899726,0.34440485,-0.18712871
-0.89144572,2.57570282,-1.22305083,0.78517292,-0.27500280,0.00000000,-0.00000000,0.36026753,-0.11414367,1.43195255,-0.92636820,0.02818921,-0.00032806,0.10391266,-0.06719783,0.06193534,-0.00993215,0.33350940,-0.20097304
-0.88544272,2.49293948,-1.28161331,0.77971144,-0.30354302,0.00000000,-0.00000000,0.35541609,-0.11983923,1.37208198,-0.95143803,0.02769101,-0.00036477,0.10164274,-0.07218397,0.05961095,-0.01098755,0.32337479,-0.21610339
-0.87943972,2.41684332,-1.34911025,0.77376284,-0.33516898,0.00000000,-0.00000000,0.35131382,-0.12652844,1.31732399,-0.98267320,0.02731861,-0.00040677,0.09983040,-0.07738174,0.05746388,-0.01215787,0.31414536,-0.23232435
-0.87343672,2.34783591,-1.42433258,0.76722006,-0.36967589,0.00000000,-0.00000000,0.34792743,-0.13409893,1.26805144,-1.01909986,0.02706538,-0.00045402,0.09848834,-0.08271863,0.05549470,-0.01343601,0.30594915,-0.24942317
-0.86743372,2.28622624,-1.50601644,0.75998642,-0.40681542,0.00000000,-0.00000000,0.34520571,-0.14242912,1.22454815,-1.05973415,0.02692311,-0.00050644,0.09762072,-0.08811974,0.05370139,-0.01481339,0.29889716,-0.26717331
-0.86143072,2.23221855,-1.59286234,0.75198132,-0.44629507,0.00000000,-0.00000000,0.34308247,-0.15138944,1.18701084,-1.10360022,0.02688247,-0.00056389,0.09722422,-0.09350960,0.05207974,-0.01627981,0.29308297,-0.28533843
-0.85542771,2.18592050,-1.68355346,0.74314484,-0.48777875,0.00000000,-0.00000000,0.34147987,-0.16084378,1.15555218,-1.14974625,0.02693339,-0.00062618,0.09728923,-0.09881400,0.05062377,-0.01782357,0.28858265,-0.30367662
-0.84942471,2.14735087,-1.77677322,0.73344107,-0.53088867,0.00000000,-0.00000000,0.34031202,-0.17065101,1.13020437,-1.19725822,0.02706544,-0.00069305,0.09780115,-0.10396190,0.04932609,-0.01943143,0.28545473,-0.32194489
-0.84342171,2.11644631,-1.87122188,0.72285993,-0.57520868,0.00000000,-0.00000000,0.33948858,-0.18066659,1.11092297,-1.24527154,0.02726812,-0.00076415,0.09874156,-0.10888713,0.04817816,-0.02108873,0.28374026,-0.33990364
-0.83741871,2.09306647,-1.96563234,0.71141753,-0.62028904,0.00000000,-0.00000000,0.33891813,-0.19074442,1.09759070,-1.29298055,0.02753109,-0.00083909,0.10008942,-0.11352998,0.04717053,-0.02277957,0.28346272,-0.35732108
-0.83141571,2.07699748,-2.05878505,0.69915523,-0.66565275,0.00000000,-0.00000000,0.33851137,-0.20073879,1.09002081,-1.33964602,0.02784438,-0.00091734,0.10182189,-0.11783858,0.04629302,-0.02448698,0.28462778,-0.37397741
-0.82541271,2.06795341,-2.14952199,0.68613728,-0.71080306,0.00000000,-0.00000000,0.33818364,-0.21050649,1.08796012,-1.38460094,0.02819845,-0.00099834,0.10391511,-0.12177000,0.04553481,-0.02619318,0.28722284,-0.38966867
-0.81940970,2.06557624,-2.23675983,0.67244754,-0.75523233,0.00000000,-0.00000000,0.33785704,-0.21990903,1.09109146,-1.42725471,0.02858426,-0.00108141,0.10634456,-0.12529092,0.04488461,-0.02787985,0.29121635,-0.40421006
-0.81340670,2.06943438,-2.31950199,0.65818535,-0.79843164,0.00000000,-0.00000000,0.33746172,-0.22881496,1.09903589,-1.46709592,0.02899325,-0.00116580,0.10908516,-0.12837809,0.04433067,-0.02952850,0.29655686,-0.41743873
-0.80740370,2.07902068,-2.39684978,0.64346091,-0.83990112,0.00000000,-0.00000000,0.33693661,-0.23710218,1.11135467,-1.50369404,0.02941728,-0.00125069,0.11211115,-0.13101828,0.04386098,-0.03112078,0.30317208,-0.42921595
-0.80140070,2.09375044,-2.46801222,0.62839051,-0.87916057,0.00000000,-0.00000000,0.33622950,-0.24466015,1.12755150,-1.53670007,0.02984854,-0.00133519,0.11539565,-0.13320796,0.04346335,-0.03263886,0.31096785,-0.43942855
-0.79539770,2.11296039,-2.53231451,0.61309176,-0.91575989,0.00000000,-0.00000000,0.33529651,-0.25139209,1.14707539,-1.56584627,0.03027949,-0.00141836,0.11891014,-0.13495260,0.04312559,-0.03406582,0.31982740,-0.44798972
-0.78939470,2.13590957,-2.58920499,0.59767938,-0.94928912,0.00000000,-0.00000000,0.33410119,-0.25721681,1.16932448,-1.59094512,0.03070272,-0.00149921,0.12262378,-0.13626565,0.04283572,-0.03538600,0.32961088,-0.45483915
-0.78339170,2.16178282,-2.63826021,0.58226142,-0.97938759,0.00000000,-0.00000000,0.33261336,-0.26207034,1.19365148,-1.61188742,0.03111094,-0.00157675,0.12650271,-0.13716736,0.04258219,-0.03658533,0.34015554,-0.45994256
-0.77738869,2.18969777,-2.67918800,0.56693646,-1.00575181,0.00000000,-0.00000000,0.33080774,-0.26590707,1.21937082,-1.62863952,0.03149686,-0.00164996,0.13050955,-0.13768338,0.04235417,-0.03765164,0.35127662,-0.46329068
-0.77138569,2.21871574,-2.71182820,0.55179161,-1.02814193,0.00000000,-0.00000000,0.32866275,-0.26870051,1.24576800,-1.64123970,0.03185325,-0.00171787,0.13460293,-0.13784323,0.04214186,-0.03857491,0.36276914,-0.46489778
-0.76538269,2.24785683,-2.73615087,0.53690155,-1.04638630,0.00000000,-0.00000000,0.32615943,-0.27044350,1.27211120,-1.64979338,0.03217297,-0.00177953,0.13873740,-0.13767885,0.04193672,-0.03934745,0.37441070,-0.46479985
-0.75937969,2.27611932,-2.75225178,0.52232861,-1.06038419,0.00000000,-0.00000000,0.32328081,-0.27114781,1.29766506,-1.65446726,0.03244905,-0.00183405,0.14286359,-0.13722310,0.04173179,-0.03996407,0.38596532,-0.46305249
-0.75337669,2.30250284,-2.76034512,0.50812370,-1.07010632,0.00000000,-0.00000000,0.32001161,-0.27084327,1.32170650,-1.65548225,0.03267484,-0.00188066,0.14692880,-0.13650847,0.04152192,-0.04042208,0.39718837,-0.45972860
-0.74737369,2.32603487,-2.76075330,0.49432814,-1.07559337,0.00000000,-0.00000000,0.31633849,-0.26957626,1.34354218,-1.65310503,0.03284420,-0.00191866,0.15087792,-0.13556587,0.04130397,-0.04072130,0.40783235,-0.45491604
-0.74137069,2.34579955,-2.75389399,0.48097618,-1.07695239,0.00000000,-0.00000000,0.31225080,-0.26740776,1.36252689,-1.64763842,0.03295170,-0.00194750,0.15465475,-0.13442372,0.04107690,-0.04086399,0.41765359,-0.44871509
-0.73536768,2.36096765,-2.74026467,0.46809801,-1.07435136,0.00000000,-0.00000000,0.30774176,-0.26441091,1.37808242,-1.63941060,0.03299287,-0.00196677,0.15820364,-0.13310719,0.04084182,-0.04085462,0.42641934,-0.44123611
-0.72936468,2.37082642,-2.72042490,0.45572309,-1.06801208,0.00000000,-0.00000000,0.30280999,-0.26066829,1.38971579,-1.62876332,0.03296438,-0.00197621,0.16147141,-0.13163774,0.04060192,-0.04069973,0.43391525,-0.43259705
-0.72336168,2.37480783,-2.69497691,0.44388367,-1.05820160,0.00000000,-0.00000000,0.29746135,-0.25626887,1.39703628,-1.61603952,0.03286433,-0.00197572,0.16440944,-0.13003285,0.04036233,-0.04040757,0.43995275,-0.42292117
-0.71735868,2.37251392,-2.66454509,0.43261817,-1.04522275,0.00000000,-0.00000000,0.29171080,-0.25130494,1.39977019,-1.60157060,0.03269240,-0.00196540,0.16697581,-0.12830601,0.04012988,-0.03998781,0.44437601,-0.41233474
-0.71135568,2.36373781,-2.62975511,0.42197441,-1.02940393,0.00000000,-0.00000000,0.28558426,-0.24586906,1.39777269,-1.58566399,0.03244996,-0.00194547,0.16913745,-0.12646688,0.03991278,-0.03945120,0.44706827,-0.40096489
-0.70535268,2.34847935,-2.59121345,0.41201232,-1.01108866,0.00000000,-0.00000000,0.27912025,-0.24005106,1.39103604,-1.56859136,0.03214022,-0.00191633,0.17087202,-0.12452158,0.03972023,-0.03880918,0.44795701,-0.38893757
-0.69934967,2.32695446,-2.54948824,0.40280622,-0.99062541,0.00000000,-0.00000000,0.27237107,-0.23393546,1.37969370,-1.55057820,0.03176822,-0.00187855,0.17216967,-0.12247317,0.03956199,-0.03807349,0.44701788,-0.37637559
-0.69334667,2.29959758,-2.50509230,0.39444637,-0.96835796,0.00000000,-0.00000000,0.26540361,-0.22759919,1.36402010,-1.53179526,0.03134079,-0.00183278,0.17303425,-0.12032212,0.03944794,-0.03725588,0.44427711,-0.36339683
-0.68734367,2.26705702,-2.45846899,0.38703979,-0.94461670,0.00000000,-0.00000000,0.25829948,-0.22110978,1.34442585,-1.51235225,0.03086644,-0.00177983,0.17348412,-0.11806687,0.03938759,-0.03636771,0.43981228,-0.35011268
-0.68134067,2.23018316,-2.40998185,0.38071023,-0.91971132,0.00000000,-0.00000000,0.25115451,-0.21452418,1.32144873,-1.49229448,0.03035516,-0.00172056,0.17355246,-0.11570446,0.03938973,-0.03541975,0.43375139,-0.33662654
-0.67533767,2.19001007,-2.35990834,0.37559730,-0.89392496,0.00000000,-0.00000000,0.24407752,-0.20788802,1.29574063,-1.47160247,0.02981823,-0.00165591,0.17328690,-0.11323106,0.03946193,-0.03442188,0.42627020,-0.32303275
-0.66933467,2.14773104,-2.30843814,0.37185471,-0.86751009,0.00000000,-0.00000000,0.23718847,-0.20123562,1.26805108,-1.45019495,0.02926792,-0.00158684,0.17274862,-0.11064253,0.03961034,-0.03338297,0.41758808,-0.30941563
-0.66333167,2.10466898,-2.25567613,0.36964759,-0.84068627,0.00000000,-0.00000000,0.23061601,-0.19459037,1.23920791,-1.42793492,0.02871716,-0.00151434,0.17201085,-0.10793494,0.03983935,-0.03231076,0.40796242,-0.29584891
-0.65732866,2.06224279,-2.20164984,0.36914889,-0.81363958,0.00000000,-0.00000000,0.22449435,-0.18796577,1.21009585,-1.40463897,0.02817926,-0.00143936,0.17115675,-0.10510500,0.04015147,-0.03121185,0.39768183,-0.28239552
-0.65132566,2.02193071,-2.14632109,0.37053504,-0.78652386,0.00000000,-0.00000000,0.21895988,-0.18136681,1.18163385,-1.38008906,0.02766753,-0.00136283,0.17027694,-0.10215052,0.04054725,-0.03009170,0.38705851,-0.26910766
-0.64532266,1.98523188,-2.08960110,0.37398072,-0.75946335,0.00000000,-0.00000000,0.21414733,-0.17479169,1.15475177,-1.35404655,0.02719498,-0.00128561,0.16946643,-0.09907075,0.04102527,-0.02895472,0.37641987,-0.25602727
-0.63931966,1.95362721,-2.03136827,0.37965292,-0.73255663,0.00000000,-0.00000000,0.21018580,-0.16823378,1.13036719,-1.32626765,0.02677404,-0.00120848,0.16882144,-0.09586669,0.04158222,-0.02780445,0.36609995,-0.24318677
-0.63331666,1.92854058,-1.97148764,0.38770450,-0.70588139,0.00000000,-0.00000000,0.20719475,-0.16168368,1.10936303,-1.29651944,0.02641621,-0.00113216,0.16843588,-0.09254136,0.04221301,-0.02664367,0.35643064,-0.23061011
-0.62731366,1.91130126,-1.90983084,0.39826722,-0.67949970,0.00000000,-0.00000000,0.20528005,-0.15513119,1.09256628,-1.26459573,0.02613189,-0.00105725,0.16839781,-0.08909998,0.04291098,-0.02547466,0.34773319,-0.21831411
-0.62131066,1.90310840,-1.84629547,0.41144456,-0.65346346,0.00000000,-0.00000000,0.20453033,-0.14856723,1.08072845,-1.23033195,0.02593015,-0.00098426,0.16878600,-0.08555014,0.04366804,-0.02429937,0.34031009,-0.20630982
-0.61530765,1.90499825,-1.78082273,0.42730450,-0.62781953,0.00000000,-0.00000000,0.20501352,-0.14198550,1.07450780,-1.19361806,0.02581854,-0.00091362,0.16966660,-0.08190184,0.04447489,-0.02311965,0.33443762,-0.19460408
-0.60930465,1.91781468,-1.71341228,0.44587255,-0.60261421,0.00000000,-0.00000000,0.20677403,-0.13538380,1.07445374,-1.15440901,0.02580301,-0.00084564,0.17109018,-0.07816755,0.04532121,-0.02193745,0.33035906,-0.18320102
-0.60330165,1.94218341,-1.64413355,0.46712531,-0.57789684,0.00000000,-0.00000000,0.20983034,-0.12876503,1.08099339,-1.11273204,0.02588781,-0.00078057,0.17308915,-0.07436205,0.04619582,-0.02075497,0.32827887,-0.17210351
-0.59729865,1.97849062,-1.57313274,0.49098488,-0.55372223,0.00000000,-0.00000000,0.21417329,-0.12213772,1.09442041,-1.06869055,0.02607543,-0.00071858,0.17567583,-0.07050238,0.04708679,-0.01957480,0.32835772,-0.16131435
-0.59129565,2.02686609,-1.50063533,0.51731446,-0.53015177,0.00000000,-0.00000000,0.21976509,-0.11551621,1.11488621,-1.02246421,0.02636660,-0.00065976,0.17884102,-0.06660751,0.04798158,-0.01840003,0.33070864,-0.15083740
-0.58529265,2.08717155,-1.42694385,0.54591549,-0.50725327,0.00000000,-0.00000000,0.22653908,-0.10892037,1.14239366,-0.97430557,0.02676036,-0.00060417,0.18255334,-0.06269808,0.04886707,-0.01723427,0.33539408,-0.14067824
-0.57928964,2.15899440,-1.35243128,0.57652654,-0.48509950,0.00000000,-0.00000000,0.23440029,-0.10237504,1.17679330,-0.92453310,0.02725406,-0.00055180,0.18675938,-0.05879598,0.04972966,-0.01608169,0.34242410,-0.13084467
-0.57328664,2.24164747,-1.27753040,0.60882440,-0.46376564,0.00000000,-0.00000000,0.24322686,-0.09590904,1.21778238,-0.87352143,0.02784356,-0.00050264,0.19138451,-0.05492391,0.05055533,-0.01494692,0.35175557,-0.12134684
-0.56728364,2.33417501,-1.20271994,0.64242730,-0.44332586,0.00000000,-0.00000000,0.25287226,-0.08955411,1.26490681,-0.82168900,0.02852328,-0.00045662,0.19633463,-0.05110483,0.05132965,-0.01383506,0.36329250,-0.11219707
-0.56128064,2.43536527,-1.12850828,0.67690055,-0.42384936,0.00000000,-0.00000000,0.26316835,-0.08334353,1.31756623,-0.76948413,0.02928648,-0.00041370,0.20149849,-0.04736148,0.05203793,-0.01275150,0.37688740,-0.10340947
-0.55527764,2.54376997,-1.05541581,0.71176455,-0.40539617,0.00000000,-0.00000000,0.27392909,-0.07731082,1.37502248,-0.71737012,0.03012539,-0.00037380,0.20675087,-0.04371575,0.05266534,-0.01170184,0.39234368,-0.09499928
-0.54927464,2.65773046,-0.98395689,0.74650500,-0.38801311,0.00000000,-0.00000000,0.28495503,-0.07148833,1.43641153,-0.66581008,0.03103154,-0.00033685,0.21195619,-0.04018824,0.05319706,-0.01069173,0.40941920,-0.08698206
-0.54327164,2.77541065,-0.91462256,0.78058506,-0.37173022,0.00000000,-0.00000000,0.29603827,-0.06590604,1.50075895,-0.61525248,0.03199600,-0.00030280,0.21697269,-0.03679768,0.05361858,-0.00972676,0.42783083,-0.07937289
-0.53726863,2.89483605,-0.84786475,0.81345914,-0.35655795,0.00000000,-0.00000000,0.30696781,-0.06059041,1.56699891,-0.56611789,0.03300965,-0.00027157,0.22165687,-0.03356053,0.05391598,-0.00881230,0.44725998,-0.07218541
-0.53126563,3.01393826,-0.78408298,0.84458779,-0.34248550,0.00000000,-0.00000000,0.31753512,-0.05556350,1.63399642,-0.51878753,0.03406352,-0.00024312,0.22586808,-0.03049060,0.05407628,-0.00795342,0.46735916,-0.06543102
-0.52526263,3.13060389,-0.72361395,0.87345308,-0.32948022,0.00000000,-0.00000000,0.32753979,-0.05084234,1.70057259,-0.47359414,0.03514901,-0.00021741,0.22947308,-0.02759881,0.05408784,-0.00715479,0.48775936,-0.05911813
-0.51925963,3.24272648,-0.66672461,0.89957392,-0.31748836,0.00000000,-0.00000000,0.33679488,-0.04643852,1.76553208,-0.43081541,0.03625820,-0.00019441,0.23235041,-0.02489300,0.05394082,-0.00642057,0.50807819,-0.05325158
-0.51325663,3.34826001,-0.61360864,0.92252052,-0.30643714,0.00000000,-0.00000000,0.34513196,-0.04235809,1.82769229,-0.39066999,0.03738396,-0.00017409,0.23439429,-0.02237790,0.05362753,-0.00575443,0.52792860,-0.04783225
-0.50725363,3.44527196,-0.56438645,0.94192746,-0.29623785,0.00000000,-0.00000000,0.35240551,-0.03860168,1.88591323,-0.35331619,0.03852016,-0.00015645,0.23551802,-0.02005514,0.05314287,-0.00515948,0.54692800,-0.04285684
-0.50125063,3.53199428,-0.51910839,0.95750461,-0.28679005,0.00000000,-0.00000000,0.35849654,-0.03516487,1.93912707,-0.31885315,0.03966167,-0.00014148,0.23565670,-0.01792346,0.05248465,-0.00463832,0.56470747,-0.03831791
-0.49524762,3.60687025,-0.47776058,0.96904549,-0.27798636,0.00000000,-0.00000000,0.36331517,-0.03203874,1.98636645,-0.28732411,0.04080430,-0.00012918,0.23476901,-0.01597893,0.05165384,-0.00419300,0.58092098,-0.03420401
-0.48924462,3.66859532,-0.44027297,0.97643264,-0.26971776,0.00000000,-0.00000000,0.36680230,-0.02921054,2.02679015,-0.25872141,0.04194469,-0.00011956,0.23283831,-0.01421522,0.05065471,-0.00382513,0.59525410,-0.03050007
-0.48324162,3.71615053,-0.40652889,0.97963961,-0.26187883,0.00000000,-0.00000000,0.36892999,-0.02666448,2.05970549,-0.23299293,0.04308007,-0.00011262,0.22987261,-0.01262404,0.04949486,-0.00353582,0.60743216,-0.02718791
-0.47723862,3.74882697,-0.37637530,0.97872970,-0.25437281,0.00000000,-0.00000000,0.36970080,-0.02438256,2.08458619,-0.21004923,0.04420791,-0.00010838,0.22590385,-0.01119548,0.04818510,-0.00332582,0.61722740,-0.02424676
-0.47123562,3.76624037,-0.34963322,0.97385132,-0.24711604,0.00000000,-0.00000000,0.36914601,-0.02234541,2.10108514,-0.18977117,0.04532558,-0.00010686,0.22098616,-0.00991848,0.04673923,-0.00319545,0.62446492,-0.02165397
-0.46523262,3.76833545,-0.32610757,0.96523045,-0.24004150,0.00000000,-0.00000000,0.36732282,-0.02053300,2.10904151,-0.17201740,0.04642987,-0.00010805,0.21519353,-0.00878118,0.04517364,-0.00314467,0.62902730,-0.01938561
-0.45922961,3.75537974,-0.30559594,0.95316038,-0.23310136,0.00000000,-0.00000000,0.36431084,-0.01892542,2.10848190,-0.15663143,0.04751661,-0.00011197,0.20861673,-0.00777136,0.04350690,-0.00317306,0.63085751,-0.01741710
-0.45322661,3.72794754,-0.28789592,0.93798943,-0.22626822,0.00000000,-0.00000000,0.36020781,-0.01750339,2.09961559,-0.14344801,0.04858023,-0.00011860,0.20135992,-0.00687680,0.04175913,-0.00327977,0.62996022,-0.01572380
-0.44722361,3.68689478,-0.27281059,0.92010733,-0.21953516,0.00000000,-0.00000000,0.35512503,-0.01624878,2.08282410,-0.13229846,0.04961341,-0.00012793,0.19353683,-0.00608552,0.03995142,-0.00346351,0.62640132,-0.01428151
-0.44122061,3.63332604,-0.26015225,0.89993078,-0.21291451,0.00000000,-0.00000000,0.34918267,-0.01514490,2.05864568,-0.12301495,0.05060686,-0.00013990,0.18526694,-0.00538613,0.03810518,-0.00372246,0.62030570,-0.01306684
-0.43521761,3.56855545,-0.24974417,0.87788910,-0.20643555,0.00000000,-0.00000000,0.34250505,-0.01417670,2.02775542,-0.11543366,0.05154921,-0.00015446,0.17667170,-0.00476794,0.03624150,-0.00405416,0.61185341,-0.01205752
-0.42921461,3.49406314,-0.24142075,0.85441052,-0.20014115,0.00000000,-0.00000000,0.33521645,-0.01333090,1.99094192,-0.10939681,0.05242700,-0.00017150,0.16787095,-0.00422118,0.03438055,-0.00445549,0.60127437,-0.01123259
-0.42321161,3.41144931,-0.23502610,0.82990979,-0.19408385,0.00000000,-0.00000000,0.32743729,-0.01259590,1.94908159,-0.10475367,0.05322496,-0.00019089,0.15897981,-0.00373703,0.03254108,-0.00492252,0.58884175,-0.01057251
-0.41720860,3.32238770,-0.23041169,0.80477758,-0.18832137,0.00000000,-0.00000000,0.31928110,-0.01196168,1.90311164,-0.10136080,0.05392637,-0.00021245,0.15010591,-0.00330769,0.03073993,-0.00545045,0.57486441,-0.01005916
-0.41120560,3.22858035,-0.22743316,0.77937204,-0.18291206,0.00000000,-0.00000000,0.31085228,-0.01141968,1.85400291,-0.09908158,0.05451362,-0.00023598,0.14134734,-0.00292634,0.02899174,-0.00603352,0.55967862,-0.00967577
-0.40520260,3.13171524,-0.22594696,0.75401278,-0.17791050,0.00000000,-0.00000000,0.30224472,-0.01096254,1.80273351,-0.09778534,0.05496893,-0.00026120,0.13279111,-0.00258716,0.02730876,-0.00666501,0.54363933,-0.00940686
-0.39919960,3.03342821,-0.22580711,0.72897725,-0.17336351,0.00000000,-0.00000000,0.29354122,-0.01058393,1.75026416,-0.09734631,0.05527521,-0.00028782,0.12451225,-0.00228521,0.02570071,-0.00733723,0.52711144,-0.00923813
-0.39319660,2.93526996,-0.22686251,0.70449963,-0.16930693,0.00000000,-0.00000000,0.28481378,-0.01027831,1.69751604,-0.09764253,0.05541689,-0.00031547,0.11657353,-0.00201639,0.02417486,-0.00804152,0.51046121,-0.00915626
-0.38719360,2.83867903,-0.22895512,0.68077178,-0.16576316,0.00000000,-0.00000000,0.27612450,-0.01004078,1.64535167,-0.09855498,0.05538095,-0.00034376,0.10902568,-0.00177730,0.02273612,-0.00876839,0.49404819,-0.00914889
-0.38119060,2.74496085,-0.23191917,0.65794609,-0.16273980,0.00000000,-0.00000000,0.26752699,-0.00986694,1.59455920,-0.09996700,0.05515776,-0.00037225,0.10190808,-0.00156518,0.02138732,-0.00950766,0.47821778,-0.00920445
-0.37518759,2.65527298,-0.23558175,0.63613985,-0.16022941,0.00000000,-0.00000000,0.25906820,-0.00975285,1.54584026,-0.10176421,0.05474195,-0.00040049,0.09524980,-0.00137783,0.02012942,-0.01024861,0.46329479,-0.00931217
-0.36918459,2.57061604,-0.23976450,0.61544058,-0.15821018,0.00000000,-0.00000000,0.25079034,-0.00969498,1.49980141,-0.10383485,0.05413306,-0.00042800,0.08907094,-0.00121347,0.01896190,-0.01098028,0.44957787,-0.00946207
-0.36318159,2.49182990,-0.24428669,0.59591192,-0.15664780,0.00000000,-0.00000000,0.24273280,-0.00969026,1.45694900,-0.10607063,0.05333611,-0.00045427,0.08338402,-0.00107069,0.01788309,-0.01169172,0.43733508,-0.00964493
