energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-4.63731866,1.61056583,0.36131093,0.37829291,0.00162897,0.07785185,0.19611857,0.62761200,0.57396437,0.00000000
-4.63131566,1.55685148,0.34717304,0.36711790,0.00152734,0.07437686,0.18936056,0.60446449,0.56049755,0.00000000
-4.62531266,1.50026824,0.33220300,0.35571119,0.00142178,0.07084854,0.18213742,0.57988578,0.54595545,0.00000000
-4.61930965,1.44206688,0.31670699,0.34437061,0.00131402,0.06734393,0.17458625,0.55438221,0.53068555,0.00000000
-4.61330665,1.38345056,0.30098376,0.33337200,0.00120571,0.06393535,0.16684316,0.52844651,0.51502782,0.00000000
-4.60730365,1.32554545,0.28531734,0.32296229,0.00109839,0.06068868,0.15904052,0.50254551,0.49930726,0.00000000
-4.60130065,1.26937657,0.26997090,0.31335417,0.00099344,0.05766201,0.15130466,0.47710970,0.48382783,0.00000000
-4.59529765,1.21584948,0.25518190,0.30472272,0.00089208,0.05490460,0.14375395,0.45252503,0.46886769,0.00000000
-4.58929465,1.16573816,0.24115861,0.29720381,0.00079531,0.05245626,0.13649735,0.42912700,0.45467594,0.00000000
-4.58329165,1.11967917,0.22807811,0.29089445,0.00070396,0.05034713,0.12963329,0.40719719,0.44147081,0.00000000
-4.57728864,1.07817168,0.21608562,0.28585480,0.00061864,0.04859781,0.12324901,0.38696202,0.42943917,0.00000000
-4.57128564,1.04158288,0.20529498,0.28211182,0.00053978,0.04721977,0.11742017,0.36859372,0.41873736,0.00000000
-4.56528264,1.01015784,0.19579031,0.27966399,0.00046761,0.04621607,0.11221079,0.35221309,0.40949283,0.00000000
-4.55927964,0.98403294,0.18762842,0.27848705,0.00040221,0.04558226,0.10767338,0.33789379,0.40180671,0.00000000
-4.55327664,0.96325164,0.18084174,0.27854019,0.00034351,0.04530741,0.10384924,0.32566779,0.39575669,0.00000000
-4.54727364,0.94778147,0.17544166,0.27977235,0.00029132,0.04537523,0.10076890,0.31553152,0.39140015,0.00000000
-4.54127064,0.93753123,0.17142189,0.28212818,0.00024536,0.04576518,0.09845250,0.30745238,0.38877720,0.00000000
-4.53526763,0.93236705,0.16876163,0.28555337,0.00020527,0.04645354,0.09691033,0.30137524,0.38791332,0.00000000
-4.52926463,0.93212678,0.16742837,0.28999900,0.00017062,0.04741444,0.09614326,0.29722862,0.38882147,0.00000000
-4.52326163,0.93663168,0.16738029,0.29542458,0.00014097,0.04862065,0.09614318,0.29493018,0.39150346,0.00000000
-4.51725863,0.94569518,0.16856788,0.30179974,0.00011586,0.05004441,0.09689340,0.29439159,0.39595055,0.00000000
-4.51125563,0.95912821,0.17093509,0.30910438,0.00009483,0.05165793,0.09836905,0.29552232,0.40214316,0.00000000
-4.50525263,0.97674146,0.17441980,0.31732738,0.00007744,0.05343391,0.10053750,0.29823262,0.41004987,0.00000000
-4.49924962,0.99834439,0.17895366,0.32646388,0.00006327,0.05534581,0.10335879,0.30243548,0.41962572,0.00000000
-4.49324662,1.02374190,0.18446171,0.33651149,0.00005193,0.05736813,0.10678618,0.30804779,0.43081011,0.00000000
-4.48724362,1.05272892,0.19086151,0.34746557,0.00004307,0.05947652,0.11076676,0.31499078,0.44352436,0.00000000
-4.48124062,1.08508392,0.19806235,0.35931404,0.00003640,0.06164789,0.11524224,0.32318978,0.45766950,0.00000000
-4.47523762,1.12056204,0.20596446,0.37203202,0.00003165,0.06386051,0.12014991,0.33257374,0.47312422,0.00000000
-4.46923462,1.15888872,0.21445855,0.38557680,0.00002860,0.06609411,0.12542373,0.34307430,0.48974357,0.00000000
-4.46323162,1.19975454,0.22342575,0.39988344,0.00002707,0.06832990,0.13099562,0.35462487,0.50735845,0.00000000
-4.45722861,1.24281194,0.23273817,0.41486143,0.00002692,0.07055080,0.13679691,0.36715967,0.52577627,0.00000000
-4.45122561,1.28767432,0.24226005,0.43039269,0.00002805,0.07274148,0.14275988,0.38061285,0.54478269,0.00000000
-4.44522261,1.33391772,0.25184963,0.44633111,0.00003037,0.07488858,0.14881941,0.39491767,0.56414477,0.00000000
-4.43921961,1.38108525,0.26136167,0.46250377,0.00003384,0.07698079,0.15491455,0.41000590,0.58361525,0.00000000
-4.43321661,1.42869401,0.27065050,0.47871388,0.00003841,0.07900896,0.16099011,0.42580719,0.60293796,0.00000000
-4.42721361,1.47624424,0.27957362,0.49474526,0.00004407,0.08096618,0.16699801,0.44224849,0.62185419,0.00000000
-4.42121061,1.52323004,0.28799546,0.51036828,0.00005080,0.08284766,0.17289847,0.45925347,0.64010955,0.00000000
-4.41520760,1.56915114,0.29579128,0.52534689,0.00005860,0.08465065,0.17866082,0.47674172,0.65746122,0.00000000
-4.40920460,1.61352490,0.30285092,0.53944641,0.00006746,0.08637409,0.18426398,0.49462783,0.67368503,0.00000000
-4.40320160,1.65589779,0.30908217,0.55244163,0.00007737,0.08801830,0.18969652,0.51282029,0.68858208,0.00000000
-4.39719860,1.69585571,0.31441362,0.56412493,0.00008829,0.08958438,0.19495629,0.53122013,0.70198451,0.00000000
-4.39119560,1.73303249,0.31879672,0.57431372,0.00010019,0.09107366,0.20004953,0.54971948,0.71376010,0.00000000
-4.38519260,1.76711615,0.32220705,0.58285708,0.00011303,0.09248699,0.20498972,0.56820011,0.72381543,0.00000000
-4.37918959,1.79785263,0.32464457,0.58964107,0.00012673,0.09382404,0.20979589,0.58653210,0.73209751,0.00000000
-4.37318659,1.82504697,0.32613298,0.59459253,0.00014120,0.09508262,0.21449079,0.60457273,0.73859361,0.00000000
-4.36718359,1.84856194,0.32671815,0.59768114,0.00015636,0.09625807,0.21909878,0.62216601,0.74332958,0.00000000
-4.36118059,1.86831456,0.32646567,0.59891974,0.00017207,0.09734281,0.22364366,0.63914279,0.74636654,0.00000000
-4.35517759,1.88427088,0.32545775,0.59836278,0.00018822,0.09832598,0.22814656,0.65532181,0.74779625,0.00000000
-4.34917459,1.89643956,0.32378962,0.59610330,0.00020468,0.09919340,0.23262394,0.67051171,0.74773552,0.00000000
-4.34317159,1.90486497,0.32156556,0.59226831,0.00022131,0.09992773,0.23708590,0.68451423,0.74631981,0.00000000
-4.33716858,1.90962030,0.31889488,0.58701312,0.00023798,0.10050886,0.24153482,0.69712843,0.74369658,0.00000000
-4.33116558,1.91080138,0.31588793,0.58051492,0.00025460,0.10091459,0.24596442,0.70815598,0.74001865,0.00000000
-4.32516258,1.90852160,0.31265253,0.57296580,0.00027106,0.10112151,0.25035943,0.71740741,0.73543799,0.00000000
-4.31915958,1.90290840,0.30929072,0.56456582,0.00028732,0.10110612,0.25469571,0.72470888,0.73010025,0.00000000
-4.31315658,1.89410148,0.30589619,0.55551633,0.00030336,0.10084600,0.25894089,0.72990952,0.72414027,0.00000000
-4.30715358,1.88225276,0.30255236,0.54601394,0.00031922,0.10032113,0.26305567,0.73288863,0.71767886,0.00000000
-4.30115058,1.86752816,0.29933121,0.53624541,0.00033499,0.09951521,0.26699542,0.73356263,0.71082083,0.00000000
-4.29514757,1.85011076,0.29629279,0.52638360,0.00035084,0.09841679,0.27071235,0.73189130,0.70365448,0.00000000
-4.28914457,1.83020512,0.29348546,0.51658468,0.00036700,0.09702044,0.27415783,0.72788290,0.69625234,0.00000000
-4.28314157,1.80804226,0.29094673,0.50698663,0.00038378,0.09532751,0.27728503,0.72159795,0.68867307,0.00000000
-4.27713857,1.78388484,0.28870463,0.49770894,0.00040159,0.09334681,0.28005160,0.71315136,0.68096445,0.00000000
-4.27113557,1.75803192,0.28677942,0.48885357,0.00042091,0.09109482,0.28242224,0.70271275,0.67316699,0.00000000
-4.26513257,1.73082289,0.28518563,0.48050673,0.00044228,0.08859573,0.28437117,0.69050489,0.66531803,0.00000000
-4.25912956,1.70264004,0.28393412,0.47274149,0.00046635,0.08588100,0.28588423,0.67680026,0.65745599,0.00000000
-4.25312656,1.67390931,0.28303418,0.46562089,0.00049382,0.08298877,0.28696057,0.66191577,0.64962432,0.00000000
-4.24712356,1.64509899,0.28249541,0.45920121,0.00052545,0.07996283,0.28761382,0.64620590,0.64187507,0.00000000
-4.24112056,1.61671605,0.28232935,0.45353514,0.00056203,0.07685149,0.28787258,0.63005438,0.63427157,0.00000000
-4.23511756,1.58930005,0.28255069,0.44867460,0.00060439,0.07370617,0.28778032,0.61386481,0.62689010,0.00000000
-4.22911456,1.56341455,0.28317805,0.44467298,0.00065335,0.07057994,0.28739450,0.59805040,0.61982047,0.00000000
-4.22311156,1.53963618,0.28423422,0.44158654,0.00070971,0.06752594,0.28678499,0.58302326,0.61316520,0.00000000
-4.21710855,1.51854169,0.28574587,0.43947491,0.00077419,0.06459590,0.28603182,0.56918351,0.60703748,0.00000000
-4.21110555,1.50069317,0.28774275,0.43840056,0.00084745,0.06183862,0.28522229,0.55690859,0.60155787,0.00000000
-4.20510255,1.48662201,0.29025646,0.43842732,0.00093002,0.05929869,0.28444764,0.54654295,0.59684993,0.00000000
-4.19909955,1.47681217,0.29331869,0.43961799,0.00102227,0.05701529,0.28379923,0.53838857,0.59303493,0.00000000
-4.19309655,1.47168343,0.29695935,0.44203117,0.00112439,0.05502125,0.28336463,0.53269651,0.59022603,0.00000000
-4.18709355,1.47157524,0.30120440,0.44571764,0.00123633,0.05334232,0.28322357,0.52965956,0.58852213,0.00000000
-4.18109055,1.47673198,0.30607376,0.45071639,0.00135781,0.05199667,0.28344419,0.52940653,0.58800184,0.00000000
-4.17508754,1.48729053,0.31157930,0.45705079,0.00148827,0.05099463,0.28407952,0.53199807,0.58871790,0.00000000
-4.16908454,1.50327059,0.31772327,0.46472502,0.00162686,0.05033870,0.28516462,0.53742427,0.59069237,0.00000000
-4.16308154,1.52456872,0.32449707,0.47372125,0.00177245,0.05002371,0.28671446,0.54560429,0.59391289,0.00000000
-4.15707854,1.55095645,0.33188076,0.48399771,0.00192360,0.05003725,0.28872260,0.55638794,0.59833042,0.00000000
-4.15107554,1.58208292,0.33984324,0.49548791,0.00207859,0.05036021,0.29116094,0.56955926,0.60385838,0.00000000
-4.14507254,1.61748234,0.34834323,0.50810124,0.00223548,0.05096746,0.29398046,0.58484229,0.61037350,0.00000000
-4.13906953,1.65658612,0.35733112,0.52172494,0.00239208,0.05182869,0.29711302,0.60190865,0.61771837,0.00000000
-4.13306653,1.69873955,0.36675152,0.53622744,0.00254604,0.05290925,0.30047408,0.62038702,0.62570547,0.00000000
-4.12706353,1.74322250,0.37654659,0.55146305,0.00269491,0.05417111,0.30396638,0.63987415,0.63412264,0.00000000
-4.12106053,1.78927338,0.38665987,0.56727771,0.00283621,0.05557375,0.30748423,0.65994717,0.64273972,0.00000000
-4.11505753,1.83611551,0.39704041,0.58351560,0.00296745,0.05707520,0.31091833,0.68017667,0.65131603,0.00000000
-4.10905453,1.88298464,0.40764707,0.60002613,0.00308628,0.05863285,0.31416085,0.70014030,0.65960830,0.00000000
-4.10305153,1.92915659,0.41845256,0.61667117,0.00319053,0.06020442,0.31711048,0.71943614,0.66737880,0.00000000
-4.09704852,1.97397344,0.42944699,0.63333183,0.00327827,0.06174872,0.31967720,0.73769544,0.67440312,0.00000000
-4.09104552,2.01686711,0.44064065,0.64991446,0.00334788,0.06322646,0.32178655,0.75459417,0.68047746,0.00000000
-4.08504252,2.05737914,0.45206570,0.66635557,0.00339815,0.06460091,0.32338309,0.76986276,0.68542486,0.00000000
-4.07903952,2.09517529,0.46377652,0.68262506,0.00342824,0.06583854,0.32443294,0.78329364,0.68910036,0.00000000
-4.07303652,2.13005449,0.47584854,0.69872776,0.00343781,0.06690951,0.32492519,0.79474620,0.69139468,0.00000000
-4.06703352,2.16195106,0.48837550,0.71470277,0.00342692,0.06778813,0.32487216,0.80414878,0.69223644,0.00000000
-4.06103052,2.19093027,0.50146501,0.73062069,0.00339613,0.06845321,0.32430840,0.81149777,0.69159279,0.00000000
-4.05502751,2.21717702,0.51523257,0.74657872,0.00334641,0.06888827,0.32328856,0.81685355,0.68946844,0.00000000
-4.04902451,2.24097820,0.52979417,0.76269362,0.00327913,0.06908173,0.32188415,0.82033371,0.68590334,0.00000000
-4.04302151,2.26269941,0.54525782,0.77909299,0.00319599,0.06902691,0.32017941,0.82210370,0.68096890,0.00000000
-4.03701851,2.28275703,0.56171428,0.79590503,0.00309900,0.06872196,0.31826652,0.82236546,0.67476323,0.00000000
-4.03101551,2.30158725,0.57922760,0.81324744,0.00299035,0.06816973,0.31624032,0.82134456,0.66740542,0.00000000
-4.02501251,2.31961337,0.59782579,0.83121576,0.00287239,0.06737744,0.31419289,0.81927656,0.65902928,0.00000000
-4.01900950,2.33721331,0.61749241,0.84987212,0.00274749,0.06635632,0.31220824,0.81639335,0.64977678,0.00000000
-4.01300650,2.35468901,0.63815941,0.86923470,0.00261804,0.06512117,0.31035742,0.81291013,0.63979148,0.00000000
-4.00700350,2.37223960,0.65970192,0.88926876,0.00248631,0.06368979,0.30869431,0.80901380,0.62921233,0.00000000
-4.00100050,2.38993992,0.68193548,0.90987984,0.00235443,0.06208238,0.30725235,0.80485342,0.61816792,0.00000000
-3.99499750,2.40772576,0.70461590,0.93090961,0.00222431,0.06032092,0.30604230,0.80053323,0.60677176,0.00000000
-3.98899450,2.42538707,0.72744236,0.95213486,0.00209763,0.05842850,0.30505135,0.79610861,0.59511846,0.00000000
-3.98299150,2.44256974,0.75006345,0.97326995,0.00197577,0.05642869,0.30424345,0.79158536,0.58328122,0.00000000
-3.97698849,2.45878630,0.77208652,0.99397285,0.00185985,0.05434490,0.30356106,0.78692208,0.57131064,0.00000000
-3.97098549,2.47343529,0.79308982,1.01385466,0.00175068,0.05219985,0.30292799,0.78203582,0.55923491,0.00000000
-3.96498249,2.48582863,0.81263712,1.03249254,0.00164880,0.05001509,0.30225357,0.77681047,0.54706139,0.00000000
-3.95897949,2.49522587,0.83029439,1.04944533,0.00155448,0.04781060,0.30143756,0.77110754,0.53477946,0.00000000
-3.95297649,2.50087363,0.84564753,1.06427157,0.00146779,0.04560449,0.30037581,0.76477859,0.52236445,0.00000000
-3.94697349,2.50204838,0.85832069,1.07654885,0.00138858,0.04341289,0.29896633,0.75767881,0.50978260,0.00000000
-3.94097049,2.49810029,0.86799400,1.08589370,0.00131655,0.04124981,0.29711535,0.74968072,0.49699653,0.00000000
-3.93496748,2.48849585,0.87442003,1.09198101,0.00125132,0.03912725,0.29474319,0.74068741,0.48397113,0.00000000
-3.92896448,2.47285684,0.87743786,1.09456193,0.00119242,0.03705526,0.29178957,0.73064433,0.47067944,0.00000000
-3.92296148,2.45099342,0.87698425,1.09347928,0.00113935,0.03504216,0.28821799,0.71954919,0.45710816,0.00000000
-3.91695848,2.42292938,0.87310098,1.08867948,0.00109163,0.03309481,0.28401906,0.70745904,0.44326251,0.00000000
-3.91095548,2.38891783,0.86593799,1.08022038,0.00104881,0.03121883,0.27921257,0.69449439,0.42917019,0.00000000
-3.90495248,2.34944623,0.85575196,1.06827421,0.00101050,0.02941887,0.27384803,0.68083976,0.41488409,0.00000000
-3.89894947,2.30523017,0.84290031,1.05312554,0.00097635,0.02769890,0.26800383,0.66674080,0.40048362,0.00000000
-3.89294647,2.25719570,0.82783067,1.03516395,0.00094614,0.02606238,0.26178490,0.65249789,0.38607462,0.00000000
-3.88694347,2.20645106,0.81106631,1.01487183,0.00091968,0.02451246,0.25531903,0.63845651,0.37178773,0.00000000
-3.88094047,2.15424870,0.79318800,0.99280750,0.00089686,0.02305202,0.24875200,0.62499481,0.35777535,0.00000000
-3.87493747,2.10193940,0.77481322,0.96958473,0.00087764,0.02168378,0.24224176,0.61250899,0.34420731,0.00000000
-3.86893447,2.05092064,0.75657347,0.94584919,0.00086200,0.02041024,0.23595189,0.60139708,0.33126546,0.00000000
-3.86293147,2.00258150,0.73909080,0.92225322,0.00084994,0.01923363,0.23004479,0.59204203,0.31913749,0.00000000
-3.85692846,1.95824687,0.72295457,0.89942999,0.00084147,0.01815578,0.22467469,0.58479482,0.30801024,0.00000000
-3.85092546,1.91912359,0.70869946,0.87796830,0.00083653,0.01717803,0.21998110,0.57995850,0.29806282,0.00000000
-3.84492246,1.88625108,0.69678571,0.85838920,0.00083506,0.01630106,0.21608274,0.57777390,0.28946000,0.00000000
-3.83891946,1.86045881,0.68758254,0.84112564,0.00083691,0.01552479,0.21307240,0.57840765,0.28234599,0.00000000
-3.83291646,1.84233270,0.68135524,0.82650598,0.00084185,0.01484826,0.21101295,0.58194329,0.27683907,0.00000000
-3.82691346,1.83219182,0.67825668,0.81474221,0.00084955,0.01426961,0.20993455,0.58837572,0.27302712,0.00000000
-3.82091046,1.83007654,0.67832335,0.80592333,0.00085962,0.01378607,0.20983332,0.59760928,0.27096444,0.00000000
-3.81490745,1.83574846,0.68147619,0.80001420,0.00087156,0.01339396,0.21067145,0.60945975,0.27066969,0.00000000
-3.80890445,1.84870199,0.68752587,0.79685970,0.00088477,0.01308889,0.21237863,0.62365991,0.27212523,0.00000000
-3.80290145,1.86818679,0.69618231,0.79619405,0.00089861,0.01286585,0.21485492,0.63986854,0.27527761,0.00000000
-3.79689845,1.89323980,0.70706793,0.79765457,0.00091237,0.01271945,0.21797464,0.65768239,0.28003925,0.00000000
-3.79089545,1.92272513,0.71973367,0.80079926,0.00092533,0.01264413,0.22159131,0.67665057,0.28629118,0.00000000
-3.78489245,1.95537976,0.73367739,0.80512711,0.00093674,0.01263444,0.22554316,0.69629054,0.29388642,0.00000000
-3.77888944,1.98986272,0.74836334,0.81010023,0.00094589,0.01268530,0.22965921,0.71610507,0.30265417,0.00000000
-3.77288644,2.02480535,0.76324207,0.81516662,0.00095211,0.01279215,0.23376537,0.73559933,0.31240425,0.00000000
-3.76688344,2.05886031,0.77776977,0.81978245,0.00095480,0.01295125,0.23769045,0.75429727,0.32293180,0.00000000
-3.76088044,2.09074715,0.79142630,0.82343296,0.00095344,0.01315971,0.24127178,0.77175654,0.33402195,0.00000000
-3.75487744,2.11929242,0.80373104,0.82565092,0.00094764,0.01341559,0.24436019,0.78758147,0.34545438,0.00000000
-3.74887444,2.14346291,0.81425621,0.82603199,0.00093712,0.01371792,0.24682422,0.80143336,0.35700750,0.00000000
-3.74287144,2.16239082,0.82263707,0.82424647,0.00092174,0.01406651,0.24855330,0.81303786,0.36846239,0.00000000
-3.73686843,2.17539018,0.82857887,0.82004706,0.00090149,0.01446186,0.24946007,0.82218923,0.37960620,0.00000000
-3.73086543,2.18196450,0.83186049,0.81327247,0.00087650,0.01490486,0.24948149,0.82875134,0.39023519,0.00000000
-3.72486243,2.18180597,0.83233482,0.80384722,0.00084702,0.01539647,0.24857906,0.83265575,0.40015731,0.00000000
-3.71885943,2.17478679,0.82992635,0.79177769,0.00081341,0.01593736,0.24673804,0.83389697,0.40919438,0.00000000
-3.71285643,2.16094407,0.82462616,0.77714507,0.00077615,0.01652756,0.24396591,0.83252544,0.41718394,0.00000000
-3.70685343,2.14045935,0.81648498,0.76009578,0.00073578,0.01716601,0.24029013,0.82863882,0.42398077,0.00000000
-3.70085043,2.11363460,0.80560485,0.74083007,0.00069290,0.01785027,0.23575543,0.82237198,0.42945816,0.00000000
-3.69484742,2.08086615,0.79212991,0.71958951,0.00064817,0.01857613,0.23042079,0.81388658,0.43350900,0.00000000
-3.68884442,2.04261816,0.77623694,0.69664411,0.00060223,0.01933746,0.22435629,0.80336064,0.43604659,0.00000000
-3.68284142,1.99939716,0.75812621,0.67227982,0.00055574,0.02012600,0.21763995,0.79097880,0.43700532,0.00000000
-3.67683842,1.95172890,0.73801297,0.64678688,0.00050933,0.02093136,0.21035480,0.77692370,0.43634116,0.00000000
-3.67083542,1.90013840,0.71612003,0.62044965,0.00046359,0.02174109,0.20258619,0.76136885,0.43403190,0.00000000
-3.66483242,1.84513408,0.69267153,0.59353812,0.00041904,0.02254091,0.19441946,0.74447339,0.43007718,0.00000000
-3.65882941,1.78719616,0.66788821,0.56630148,0.00037614,0.02331503,0.18593809,0.72637861,0.42449826,0.00000000
-3.65282641,1.72676947,0.64198395,0.53896370,0.00033528,0.02404659,0.17722215,0.70720657,0.41733749,0.00000000
-3.64682341,1.66426055,0.61516373,0.51172116,0.00029679,0.02471819,0.16834733,0.68706048,0.40865746,0.00000000
-3.64082041,1.60003843,0.58762268,0.48474217,0.00026088,0.02531249,0.15938426,0.66602668,0.39853982,0.00000000
-3.63481741,1.53443863,0.55954604,0.45816809,0.00022771,0.02581288,0.15039822,0.64417800,0.38708385,0.00000000
-3.62881441,1.46776949,0.53110992,0.43211583,0.00019738,0.02620410,0.14144907,0.62157812,0.37440460,0.00000000
-3.62281141,1.40032015,0.50248239,0.40668141,0.00016989,0.02647293,0.13259149,0.59828645,0.36063092,0.00000000
-3.61680840,1.33236937,0.47382485,0.38194414,0.00014522,0.02660875,0.12387529,0.57436335,0.34590316,0.00000000
-3.61080540,1.26419436,0.44529335,0.35797126,0.00012327,0.02660409,0.11534583,0.54987511,0.33037071,0.00000000
-3.60480240,1.19607908,0.41703983,0.33482258,0.00010393,0.02645501,0.10704451,0.52489848,0.31418956,0.00000000
-3.59879940,1.12832145,0.38921296,0.31255505,0.00008703,0.02616148,0.09900923,0.49952454,0.29751966,0.00000000
-3.59279640,1.06123912,0.36195875,0.29122693,0.00007241,0.02572748,0.09127482,0.47386154,0.28052249,0.00000000
-3.58679340,0.99517356,0.33542077,0.27090147,0.00005987,0.02516111,0.08387342,0.44803675,0.26335862,0.00000000
-3.58079040,0.93049234,0.30974003,0.25165004,0.00004921,0.02447446,0.07683486,0.42219714,0.24618550,0.00000000
-3.57478739,0.86758978,0.28505463,0.23355462,0.00004025,0.02368342,0.07018690,0.39650908,0.22915541,0.00000000
