energy_ev,total_up,Au_p_up,Au_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
2.82441221,1.23269179,0.67424682,0.02312388,0.49808868,0.17092094,0.04188715,0.17315913,0.10328317,0.00000000
2.83041521,1.23385423,0.67465653,0.02338934,0.49388450,0.17207413,0.04171696,0.17575970,0.10288980,0.00000000
2.83641821,1.23034644,0.67229978,0.02360465,0.48856095,0.17254605,0.04142384,0.17728938,0.10317005,0.00000000
2.84242121,1.22207297,0.66700267,0.02377100,0.48202936,0.17233173,0.04099324,0.17774120,0.10423002,0.00000000
2.84842421,1.20908459,0.65865716,0.02389318,0.47423378,0.17145123,0.04041349,0.17713745,0.10619730,0.00000000
2.85442721,1.19158525,0.64722770,0.02397964,0.46515768,0.16994998,0.03967636,0.17552945,0.10922097,0.00000000
2.86043022,1.16993283,0.63275498,0.02404246,0.45482881,0.16789837,0.03877760,0.17299628,0.11347073,0.00000000
2.86643322,1.14463345,0.61535659,0.02409715,0.44332183,0.16539020,0.03771715,0.16964244,0.11913487,0.00000000
2.87243622,1.11632947,0.59522450,0.02416228,0.43075857,0.16254028,0.03649930,0.16559462,0.12641709,0.00000000
2.87843922,1.08578155,0.57261965,0.02425894,0.41730593,0.15948106,0.03513256,0.16099765,0.13553199,0.00000000
2.88444222,1.05384534,0.54786390,0.02441015,0.40317150,0.15635855,0.03362939,0.15600979,0.14669937,0.00000000
2.89044522,1.02144397,0.52132975,0.02463995,0.38859712,0.15332755,0.03200572,0.15079757,0.16013713,0.00000000
2.89644822,0.98953723,0.49342850,0.02497259,0.37385066,0.15054645,0.03028043,0.14553033,0.17605320,0.00000000
2.90245123,0.95908891,0.46459724,0.02543152,0.35921659,0.14817168,0.02847461,0.14037476,0.19463650,0.00000000
2.90845423,0.93103351,0.43528549,0.02603835,0.34498554,0.14635226,0.02661088,0.13548958,0.21604717,0.00000000
2.91445723,0.90624380,0.40594194,0.02681187,0.33144359,0.14522433,0.02471258,0.13102063,0.24040660,0.00000000
2.92046023,0.88550048,0.37700199,0.02776701,0.31886163,0.14490617,0.02280304,0.12709645,0.26778738,0.00000000
2.92646323,0.86946510,0.34887636,0.02891404,0.30748527,0.14549372,0.02090486,0.12382461,0.29820392,0.00000000
2.93246623,0.85865728,0.32194138,0.03025771,0.29752587,0.14705684,0.01903930,0.12128887,0.33160390,0.00000000
2.93846923,0.85343723,0.29653104,0.03179673,0.28915281,0.14963644,0.01722572,0.11954721,0.36786127,0.00000000
2.94447224,0.85399386,0.27293104,0.03352333,0.28248756,0.15324265,0.01548117,0.11863085,0.40677121,0.00000000
2.95047524,0.86033921,0.25137487,0.03542309,0.27759951,0.15785393,0.01382009,0.11854422,0.44804739,0.00000000
2.95647824,0.87230907,0.23204186,0.03747507,0.27450394,0.16341743,0.01225412,0.11926587,0.49132202,0.00000000
2.96248124,0.88956983,0.21505701,0.03965210,0.27316191,0.16985035,0.01079202,0.12075023,0.53614889,0.00000000
2.96848424,0.91163110,0.20049244,0.04192141,0.27348221,0.17704233,0.00943976,0.12293017,0.58200957,0.00000000
2.97448724,0.93786369,0.18837017,0.04424545,0.27532514,0.18485888,0.00820061,0.12572016,0.62832275,0.00000000
2.98049025,0.96752204,0.17866600,0.04658297,0.27850798,0.19314557,0.00707537,0.12901997,0.67445668,0.00000000
2.98649325,0.99977026,0.17131408,0.04889026,0.28281187,0.20173294,0.00606265,0.13271875,0.71974425,0.00000000
2.99249625,1.03371084,0.16621207,0.05112252,0.28798974,0.21044186,0.00515915,0.13669917,0.76350044,0.00000000
2.99849925,1.06841480,0.16322647,0.05323534,0.29377508,0.21908925,0.00436005,0.14084173,0.80504140,0.00000000
3.00450225,1.10295220,0.16219809,0.05518619,0.29989114,0.22749382,0.00365929,0.14502878,0.84370458,0.00000000
3.01050525,1.13642191,0.16294740,0.05693589,0.30606010,0.23548168,0.00304993,0.14914835,0.87886899,0.00000000
3.01650825,1.16797955,0.16527963,0.05844993,0.31201212,0.24289161,0.00252445,0.15309747,0.90997494,0.00000000
3.02251126,1.19686260,0.16898965,0.05969971,0.31749365,0.24957978,0.00207503,0.15678495,0.93654219,0.00000000
3.02851426,1.22241197,0.17386655,0.06066352,0.32227497,0.25542381,0.00169378,0.16013364,0.95818601,0.00000000
3.03451726,1.24408919,0.17969788,0.06132723,0.32615663,0.26032585,0.00137298,0.16308186,0.97463013,0.00000000
3.04052026,1.26148900,0.18627367,0.06168478,0.32897448,0.26421490,0.00110521,0.16558428,0.98571635,0.00000000
3.04652326,1.27434684,0.19339017,0.06173834,0.33060346,0.26704798,0.00088347,0.16761204,0.99141005,0.00000000
3.05252626,1.28254142,0.20085335,0.06149809,0.33095977,0.26881038,0.00070131,0.16915229,0.99180169,0.00000000
3.05852926,1.28609236,0.20848222,0.06098181,0.33000168,0.26951492,0.00055282,0.17020714,0.98710403,0.00000000
3.06453227,1.28515344,0.21611189,0.06021416,0.32772881,0.26920034,0.00043274,0.17079215,0.97764532,0.00000000
3.07053527,1.28000175,0.22359642,0.05922569,0.32418020,0.26792885,0.00033638,0.17093448,0.96385883,0.00000000
3.07653827,1.27102348,0.23081126,0.05805174,0.31943115,0.26578309,0.00025966,0.17067073,0.94626908,0.00000000
3.08254127,1.25869714,0.23765537,0.05673114,0.31358905,0.26286260,0.00019903,0.17004474,0.92547552,0.00000000
3.08854427,1.24357467,0.24405280,0.05530491,0.30678853,0.25927989,0.00015149,0.16910530,0.90213430,0.00000000
3.09454727,1.22626151,0.24995367,0.05381485,0.29918590,0.25515642,0.00011451,0.16790394,0.87693873,0.00000000
3.10055028,1.20739605,0.25533434,0.05230226,0.29095337,0.25061855,0.00008594,0.16649286,0.85059947,0.00000000
3.10655328,1.18762927,0.26019687,0.05080669,0.28227301,0.24579358,0.00006406,0.16492313,0.82382479,0.00000000
3.11255628,1.16760503,0.26456751,0.04936485,0.27333083,0.24080608,0.00004741,0.16324309,0.79730183,0.00000000
3.11855928,1.14794148,0.26849424,0.04800964,0.26431103,0.23577454,0.00003484,0.16149702,0.77167917,0.00000000
3.12456228,1.12921394,0.27204343,0.04676941,0.25539067,0.23080840,0.00002543,0.15972411,0.74755130,0.00000000
3.13056528,1.11193964,0.27529557,0.04566734,0.24673477,0.22600554,0.00001844,0.15795770,0.72544523,0.00000000
3.13656828,1.09656427,0.27834035,0.04472111,0.23849205,0.22145028,0.00001328,0.15622468,0.70580934,0.00000000
3.14257129,1.08345080,0.28127105,0.04394263,0.23079130,0.21721175,0.00000951,0.15454522,0.68900486,0.00000000
3.14857429,1.07287042,0.28417870,0.04333805,0.22373849,0.21334282,0.00000677,0.15293255,0.67529963,0.00000000
3.15457729,1.06499583,0.28714608,0.04290784,0.21741464,0.20987941,0.00000482,0.15139299,0.66486437,0.00000000
3.16058029,1.05989698,0.29024198,0.04264708,0.21187444,0.20684021,0.00000344,0.14992607,0.65777129,0.00000000
3.16658329,1.05753924,0.29351594,0.04254579,0.20714571,0.20422685,0.00000249,0.14852474,0.65399484,0.00000000
3.17258629,1.05778414,0.29699383,0.04258938,0.20322958,0.20202437,0.00000188,0.14717575,0.65341458,0.00000000
3.17858929,1.06039285,0.30067452,0.04275921,0.20010150,0.20020210,0.00000152,0.14586009,0.65582001,0.00000000
3.18459230,1.06503219,0.30452782,0.04303315,0.19771295,0.19871483,0.00000139,0.14455362,0.66091719,0.00000000
3.19059530,1.07128350,0.30849388,0.04338622,0.19599385,0.19750438,0.00000147,0.14322773,0.66833714,0.00000000
3.19659830,1.07865396,0.31248418,0.04379129,0.19485559,0.19650137,0.00000176,0.14185027,0.67764574,0.00000000
3.20260130,1.08659057,0.31638401,0.04421976,0.19419471,0.19562737,0.00000231,0.14038649,0.68835512,0.00000000
3.20860430,1.09449622,0.32005644,0.04464229,0.19389687,0.19479725,0.00000318,0.13880028,0.69993637,0.00000000
3.21460730,1.10174766,0.32334759,0.04502953,0.19384135,0.19392177,0.00000447,0.13705534,0.71183320,0.00000000
3.22061031,1.10771491,0.32609295,0.04535287,0.19390565,0.19291035,0.00000632,0.13511666,0.72347651,0.00000000
3.22661331,1.11178138,0.32812438,0.04558515,0.19397018,0.19167386,0.00000893,0.13295190,0.73429945,0.00000000
3.23261631,1.11336419,0.32927766,0.04570135,0.19392287,0.19012752,0.00001257,0.13053285,0.74375257,0.00000000
3.23861931,1.11193383,0.32939988,0.04567925,0.19366352,0.18819364,0.00001758,0.12783681,0.75131870,0.00000000
3.24462231,1.10703250,0.32835664,0.04550002,0.19310772,0.18580424,0.00002443,0.12484795,0.75652714,0.00000000
3.25062531,1.09829027,0.32603845,0.04514872,0.19219021,0.18290338,0.00003372,0.12155833,0.75896657,0.00000000
3.25662831,1.08543854,0.32236615,0.04461469,0.19086752,0.17944910,0.00004622,0.11796887,0.75829640,0.00000000
3.26263132,1.06832001,0.31729513,0.04389189,0.18911982,0.17541498,0.00006289,0.11408989,0.75425589,0.00000000
3.26863432,1.04689487,0.31081800,0.04297897,0.18695185,0.17079106,0.00008497,0.10994144,0.74667097,0.00000000
3.27463732,1.02124298,0.30296584,0.04187935,0.18439297,0.16558434,0.00011396,0.10555323,0.73545820,0.00000000
3.28064032,0.99156174,0.29380780,0.04060107,0.18149629,0.15981861,0.00015176,0.10096421,0.72062589,0.00000000
3.28664332,0.95815996,0.28344928,0.03915650,0.17833682,0.15353370,0.00020065,0.09622191,0.70227218,0.00000000
3.29264632,0.92144802,0.27202878,0.03756195,0.17500900,0.14678425,0.00026337,0.09138135,0.68058034,0.00000000
3.29864932,0.88192465,0.25971353,0.03583715,0.17162343,0.13963792,0.00034323,0.08650385,0.65581131,0.00000000
3.30465233,0.84016119,0.24669431,0.03400459,0.16830314,0.13217327,0.00044408,0.08165553,0.62829393,0.00000000
3.31065533,0.79678379,0.23317958,0.03208891,0.16517945,0.12447727,0.00057044,0.07690578,0.59841327,0.00000000
3.31665833,0.75245458,0.21938935,0.03011607,0.16238774,0.11664269,0.00072749,0.07232559,0.56659750,0.00000000
3.32266133,0.70785246,0.20554892,0.02811267,0.16006315,0.10876533,0.00092112,0.06798599,0.53330404,0.00000000
3.32866433,0.66365433,0.19188283,0.02610523,0.15833649,0.10094137,0.00115791,0.06395644,0.49900535,0.00000000
3.33466733,0.62051747,0.17860924,0.02411945,0.15733040,0.09326479,0.00144512,0.06030346,0.46417513,0.00000000
3.34067034,0.57906361,0.16593489,0.02217965,0.15715607,0.08582505,0.00179062,0.05708931,0.42927533,0.00000000
3.34667334,0.53986522,0.15405070,0.02030821,0.15791035,0.07870509,0.00220279,0.05437087,0.39474456,0.00000000
3.35267634,0.50343420,0.14312820,0.01852517,0.15967352,0.07197962,0.00269037,0.05219872,0.36098809,0.00000000
3.35867934,0.47021324,0.13331670,0.01684789,0.16250756,0.06571386,0.00326228,0.05061631,0.32836989,0.00000000
3.36468234,0.44056977,0.12474120,0.01529087,0.16645508,0.05996265,0.00392735,0.04965939,0.29720683,0.00000000
3.37068534,0.41479243,0.11750104,0.01386564,0.17153865,0.05476988,0.00469406,0.04935542,0.26776494,0.00000000
3.37668834,0.39308978,0.11166908,0.01258076,0.17776062,0.05016837,0.00557016,0.04972319,0.24025788,0.00000000
3.38269135,0.37559091,0.10729145,0.01144191,0.18510328,0.04617996,0.00656231,0.05077238,0.21484727,0.00000000
3.38869435,0.36234775,0.10438769,0.01045205,0.19352923,0.04281588,0.00767565,0.05250331,0.19164483,0.00000000
3.39469735,0.35333850,0.10295116,0.00961165,0.20298194,0.04007738,0.00891341,0.05490654,0.17071583,0.00000000
3.40070035,0.34847205,0.10294981,0.00891890,0.21338642,0.03795638,0.01027644,0.05796264,0.15208370,0.00000000
3.40670335,0.34759290,0.10432702,0.00837003,0.22464987,0.03643636,0.01176282,0.06164193,0.13573532,0.00000000
3.41270635,0.35048652,0.10700270,0.00795957,0.23666245,0.03549314,0.01336749,0.06590423,0.12162673,0.00000000
3.41870935,0.35688477,0.11087458,0.00768060,0.24929799,0.03509581,0.01508198,0.07069883,0.10968888,0.00000000
3.42471236,0.36647156,0.11581964,0.00752505,0.26241486,0.03520757,0.01689417,0.07596448,0.09983318,0.00000000
3.43071536,0.37888843,0.12169586,0.00748390,0.27585691,0.03578655,0.01878820,0.08162963,0.09195653,0.00000000
3.43671836,0.39374032,0.12834423,0.00754741,0.28945468,0.03678657,0.02074453,0.08761294,0.08594577,0.00000000
3.44272136,0.41060147,0.13559112,0.00770528,0.30302691,0.03815795,0.02274008,0.09382397,0.08168129,0.00000000
3.44872436,0.42902156,0.14325105,0.00794680,0.31638244,0.03984816,0.02474858,0.10016433,0.07903989,0.00000000
3.45472736,0.44853226,0.15112985,0.00826098,0.32932256,0.04180255,0.02674105,0.10652910,0.07789667,0.00000000
3.46073037,0.46865415,0.15902828,0.00863666,0.34164395,0.04396503,0.02868644,0.11280857,0.07812628,0.00000000
3.46673337,0.48890408,0.16674593,0.00906260,0.35314207,0.04627875,0.03055236,0.11889039,0.07960333,0.00000000
3.47273637,0.50880301,0.17408550,0.00952752,0.36361503,0.04868677,0.03230597,0.12466194,0.08220235,0.00000000
3.47873937,0.52788411,0.18085726,0.01002022,0.37286800,0.05113278,0.03391492,0.13001289,0.08579721,0.00000000
3.48474237,0.54570111,0.18688351,0.01052963,0.38071775,0.05356181,0.03534832,0.13483799,0.09026040,0.00000000
3.49074537,0.56183663,0.19200304,0.01104485,0.38699746,0.05592092,0.03657773,0.13903976,0.09546216,0.00000000
3.49674837,0.57591019,0.19607521,0.01155530,0.39156138,0.05815995,0.03757808,0.14253121,0.10126976,0.00000000
3.50275138,0.58758577,0.19898363,0.01205072,0.39428925,0.06023215,0.03832855,0.14523822,0.10754697,0.00000000
3.50875438,0.59657847,0.20063924,0.01252133,0.39509024,0.06209488,0.03881327,0.14710176,0.11415396,0.00000000
3.51475738,0.60266010,0.20098256,0.01295791,0.39390616,0.06371021,0.03902186,0.14807951,0.12094762,0.00000000
3.52076038,0.60566344,0.19998507,0.01335187,0.39071380,0.06504541,0.03894984,0.14814716,0.12778247,0.00000000
3.52676338,0.60548494,0.19764963,0.01369544,0.38552624,0.06607346,0.03859876,0.14729898,0.13451208,0.00000000
3.53276638,0.60208575,0.19400984,0.01398170,0.37839300,0.06677332,0.03797616,0.14554787,0.14099104,0.00000000
3.53876938,0.59549102,0.18912844,0.01420473,0.36939909,0.06713020,0.03709529,0.14292483,0.14707743,0.00000000
3.54477239,0.58578753,0.18309481,0.01435972,0.35866283,0.06713570,0.03597464,0.13947775,0.15263567,0.00000000
3.55077539,0.57311975,0.17602153,0.01444302,0.34633266,0.06678771,0.03463732,0.13526980,0.15753961,0.00000000
3.55677839,0.55768436,0.16804039,0.01445227,0.33258300,0.06609038,0.03311024,0.13037725,0.16167580,0.00000000
3.56278139,0.53972374,0.15929788,0.01438640,0.31760935,0.06505377,0.03142322,0.12488704,0.16494665,0.00000000
3.56878439,0.51951846,0.14995033,0.01424571,0.30162289,0.06369355,0.02960803,0.11889406,0.16727346,0.00000000
3.57478739,0.49737918,0.14015903,0.01403185,0.28484471,0.06203054,0.02769741,0.11249832,0.16859904,0.00000000
3.58079040,0.47363829,0.13008546,0.01374783,0.26750007,0.06009010,0.02572410,0.10580217,0.16888983,0.00000000
3.58679340,0.44864160,0.11988687,0.01339794,0.24981277,0.05790159,0.02371992,0.09890754,0.16813744,0.00000000
3.59279640,0.42274027,0.10971226,0.01298770,0.23199993,0.05549764,0.02171499,0.09191348,0.16635940,0.00000000
3.59879940,0.39628344,0.09969911,0.01252373,0.21426733,0.05291347,0.01973699,0.08491395,0.16359926,0.00000000
3.60480240,0.36961148,0.08997066,0.01201368,0.19680551,0.05018617,0.01781068,0.07799597,0.15992577,0.00000000
3.61080540,0.34305032,0.08063414,0.01146601,0.17978658,0.04735396,0.01595742,0.07123818,0.15543140,0.00000000
3.61680840,0.31690668,0.07177966,0.01088988,0.16336202,0.04445545,0.01419497,0.06470980,0.15023008,0.00000000
3.62281141,0.29146454,0.06347995,0.01029493,0.14766127,0.04152903,0.01253740,0.05847000,0.14445440,0.00000000
3.62881441,0.26698251,0.05579074,0.00969111,0.13279119,0.03861215,0.01099509,0.05256767,0.13825219,0.00000000
3.63481741,0.24369236,0.04875188,0.00908851,0.11883632,0.03574083,0.00957495,0.04704150,0.13178279,0.00000000
3.64082041,0.22179843,0.04238890,0.00849709,0.10585984,0.03294906,0.00828062,0.04192047,0.12521305,0.00000000
3.64682341,0.20147793,0.03671506,0.00792660,0.09390510,0.03026842,0.00711289,0.03722442,0.11871317,0.00000000
3.65282641,0.18288189,0.03173365,0.00738631,0.08299764,0.02772770,0.00607004,0.03296496,0.11245257,0.00000000
3.65882941,0.16613669,0.02744058,0.00688492,0.07314761,0.02535263,0.00514830,0.02914643,0.10659586,0.00000000
3.66483242,0.15134599,0.02382686,0.00643036,0.06435235,0.02316567,0.00434231,0.02576695,0.10129907,0.00000000
3.67083542,0.13859296,0.02088124,0.00602971,0.05659917,0.02118590,0.00364553,0.02281949,0.09670609,0.00000000
3.67683842,0.12794255,0.01859258,0.00568903,0.04986814,0.01942898,0.00305068,0.02029290,0.09294550,0.00000000
3.68284142,0.11944388,0.01695205,0.00541333,0.04413489,0.01790712,0.00255010,0.01817294,0.09012783,0.00000000
3.68884442,0.11313239,0.01595505,0.00520647,0.03937320,0.01662919,0.00213611,0.01644313,0.08834313,0.00000000
3.69484742,0.10903186,0.01560273,0.00507110,0.03555750,0.01560084,0.00180130,0.01508564,0.08765911,0.00000000
3.70085043,0.10715615,0.01590324,0.00500863,0.03266514,0.01482457,0.00153873,0.01408191,0.08811962,0.00000000
3.70685343,0.10751058,0.01687236,0.00501923,0.03067838,0.01430000,0.00134214,0.01341329,0.08974365,0.00000000
3.71285643,0.11009295,0.01853386,0.00510182,0.02958614,0.01402397,0.00120608,0.01306151,0.09252479,0.00000000
3.71885943,0.11489420,0.02091926,0.00525409,0.02938539,0.01399080,0.00112597,0.01300910,0.09643116,0.00000000
3.72486243,0.12189862,0.02406715,0.00547253,0.03008222,0.01419245,0.00109815,0.01323962,0.10140586,0.00000000
3.73086543,0.13108378,0.02802204,0.00575252,0.03169255,0.01461871,0.00111987,0.01373793,0.10736794,0.00000000
3.73686843,0.14241997,0.03283271,0.00608838,0.03424236,0.01525746,0.00118924,0.01449033,0.11421388,0.00000000
3.74287144,0.15586942,0.03855011,0.00647351,0.03776757,0.01609477,0.00130515,0.01548461,0.12181965,0.00000000
3.74887444,0.17138520,0.04522490,0.00690046,0.04231337,0.01711518,0.00146720,0.01671009,0.13004325,0.00000000
3.75487744,0.18890977,0.05290456,0.00736113,0.04793301,0.01830181,0.00167550,0.01815758,0.13872782,0.00000000
3.76088044,0.20837345,0.06163031,0.00784692,0.05468607,0.01963659,0.00193061,0.01981925,0.14770521,0.00000000
3.76688344,0.22969264,0.07143374,0.00834888,0.06263615,0.02110043,0.00223332,0.02168849,0.15679988,0.00000000
3.77288644,0.25276792,0.08233342,0.00885794,0.07184793,0.02267340,0.00258447,0.02375965,0.16583319,0.00000000
3.77888944,0.27748217,0.09433153,0.00936508,0.08238370,0.02433490,0.00298480,0.02602771,0.17462786,0.00000000
3.78489245,0.30369863,0.10741065,0.00986153,0.09429935,0.02606387,0.00343476,0.02848790,0.18301238,0.00000000
3.79089545,0.33125911,0.12153089,0.01033900,0.10763993,0.02783893,0.00393429,0.03113522,0.19082541,0.00000000
3.79689845,0.35998235,0.13662751,0.01078978,0.12243484,0.02963857,0.00448268,0.03396387,0.19791988,0.00000000
3.80290145,0.38966278,0.15260912,0.01120697,0.13869287,0.03144130,0.00507839,0.03696663,0.20416655,0.00000000
3.80890445,0.42006956,0.16935665,0.01158456,0.15639728,0.03322585,0.00571891,0.04013419,0.20945709,0.00000000
3.81490745,0.45094630,0.18672323,0.01191755,0.17550107,0.03497126,0.00640066,0.04345447,0.21370639,0.00000000
3.82091046,0.48201140,0.20453502,0.01220196,0.19592279,0.03665708,0.00711886,0.04691194,0.21685399,0.00000000
3.82691346,0.51295921,0.22259308,0.01243493,0.21754307,0.03826348,0.00786754,0.05048699,0.21886475,0.00000000
3.83291646,0.54346215,0.24067625,0.01261463,0.24020224,0.03977141,0.00863950,0.05415544,0.21972851,0.00000000
3.83891946,0.57317388,0.25854515,0.01274025,0.26369916,0.04116273,0.00942638,0.05788813,0.21945899,0.00000000
3.84492246,0.60173350,0.27594704,0.01281188,0.28779165,0.04242037,0.01021875,0.06165076,0.21809185,0.00000000
3.85092546,0.62877099,0.29262161,0.01283046,0.31219851,0.04352847,0.01100624,0.06540394,0.21568213,0.00000000
3.85692846,0.65391367,0.30830737,0.01279758,0.33660344,0.04447257,0.01177780,0.06910352,0.21230117,0.00000000
3.86293147,0.67679371,0.32274860,0.01271545,0.36066065,0.04523978,0.01252186,0.07270124,0.20803322,0.00000000
3.86893447,0.69705654,0.33570254,0.01258668,0.38400232,0.04581900,0.01322671,0.07614559,0.20297188,0.00000000
3.87493747,0.71436990,0.34694656,0.01241420,0.40624764,0.04620112,0.01388075,0.07938313,0.19721660,0.00000000
3.88094047,0.72843331,0.35628512,0.01220116,0.42701316,0.04637923,0.01447289,0.08235991,0.19086937,0.00000000
3.88694347,0.73898770,0.36355633,0.01195085,0.44592422,0.04634887,0.01499287,0.08502326,0.18403184,0.00000000
3.89294647,0.74582472,0.36863763,0.01166662,0.46262686,0.04610823,0.01543165,0.08732372,0.17680283,0.00000000
3.89894947,0.74879556,0.37145075,0.01135187,0.47680004,0.04565838,0.01578175,0.08921706,0.16927649,0.00000000
3.90495248,0.74781879,0.37196550,0.01101005,0.48816732,0.04500341,0.01603755,0.09066637,0.16154098,0.00000000
3.91095548,0.74288702,0.37020245,0.01064465,0.49650786,0.04415060,0.01619564,0.09164413,0.15367784,0.00000000
3.91695848,0.73407198,0.36623439,0.01025930,0.50166606,0.04311051,0.01625499,0.09213413,0.14576188,0.00000000
3.92296148,0.72152796,0.36018654,0.00985779,0.50355947,0.04189702,0.01621723,0.09213318,0.13786159,0.00000000
3.92896448,0.70549338,0.35223570,0.00944416,0.50218472,0.04052730,0.01608669,0.09165265,0.13003998,0.00000000
3.93496748,0.68629048,0.34260829,0.00902279,0.49762123,0.03902174,0.01587058,0.09071963,0.12235575,0.00000000
3.94097049,0.66432317,0.33157747,0.00859846,0.49003248,0.03740380,0.01557890,0.08937775,0.11486461,0.00000000
3.94697349,0.64007323,0.31945962,0.00817644,0.47966498,0.03569984,0.01522448,0.08768767,0.10762077,0.00000000
3.95297649,0.61409489,0.30661015,0.00776257,0.46684500,0.03393880,0.01482283,0.08572715,0.10067833,0.00000000
3.95897949,0.58700823,0.29341904,0.00736331,0.45197326,0.03215198,0.01439202,0.08359082,0.09409266,0.00000000
3.96498249,0.55949152,0.28030605,0.00698575,0.43551782,0.03037265,0.01395243,0.08138955,0.08792151,0.00000000
3.97098549,0.53227284,0.26771592,0.00663768,0.41800572,0.02863571,0.01352658,0.07924949,0.08222592,0.00000000
3.97698849,0.50612117,0.25611344,0.00632755,0.40001338,0.02697735,0.01313879,0.07731084,0.07707081,0.00000000
3.98299150,0.48183720,0.24597856,0.00606446,0.38215654,0.02543465,0.01281492,0.07572630,0.07252527,0.00000000
3.98899450,0.46024393,0.23780144,0.00585814,0.36507969,0.02404518,0.01258196,0.07465926,0.06866243,0.00000000
3.99499750,0.44217712,0.23207732,0.00571882,0.34944557,0.02284665,0.01246772,0.07428172,0.06555907,0.00000000
4.00100050,0.42847554,0.22930113,0.00565720,0.33592468,0.02187649,0.01250034,0.07477189,0.06329480,0.00000000
4.00700350,0.41997096,0.22996157,0.00568427,0.32518518,0.02117146,0.01270787,0.07631153,0.06195085,0.00000000
4.01300650,0.41747752,0.23453457,0.00581118,0.31788298,0.02076722,0.01311772,0.07908290,0.06160859,0.00000000
4.01900950,0.42178050,0.24347592,0.00604903,0.31465208,0.02069788,0.01375613,0.08326545,0.06234767,0.00000000
4.02501251,0.43362409,0.25721277,0.00640866,0.31609519,0.02099548,0.01464751,0.08903199,0.06424381,0.00000000
4.03101551,0.45369796,0.27613423,0.00690039,0.32277417,0.02168943,0.01581378,0.09654461,0.06736631,0.00000000
4.03701851,0.48262263,0.30058062,0.00753373,0.33520055,0.02280592,0.01727362,0.10595013,0.07177538,0.00000000
4.04302151,0.52093348,0.33083192,0.00831705,0.35382569,0.02436722,0.01904174,0.11737526,0.07751921,0.00000000
4.04902451,0.56906366,0.36709529,0.00925722,0.37903071,0.02639094,0.02112805,0.13092150,0.08463094,0.00000000
4.05502751,0.62732605,0.40949216,0.01035930,0.41111611,0.02888926,0.02353689,0.14665989,0.09312560,0.00000000
4.06103052,0.69589489,0.45804541,0.01162613,0.45029123,0.03186814,0.02626627,0.16462582,0.10299725,0.00000000
4.06703352,0.77478761,0.51266709,0.01305796,0.49666384,0.03532649,0.02930722,0.18481406,0.11421618,0.00000000
4.07303652,0.86384774,0.57314752,0.01465218,0.55023009,0.03925545,0.03264316,0.20717424,0.12672661,0.00000000
4.07903952,0.96272989,0.63914642,0.01640296,0.61086528,0.04363769,0.03624954,0.23160712,0.14044488,0.00000000
4.08504252,1.07088771,0.71018687,0.01830104,0.67831611,0.04844690,0.04009360,0.25796180,0.15525830,0.00000000
4.09104552,1.18756593,0.78565285,0.02033359,0.75219477,0.05364743,0.04413439,0.28603421,0.17102482,0.00000000
4.09704852,1.31179757,0.86479095,0.02248411,0.83197565,0.05919415,0.04832309,0.31556719,0.18757364,0.00000000
4.10305153,1.44240697,0.94671685,0.02473254,0.91699505,0.06503262,0.05260359,0.34625216,0.20470681,0.00000000
4.10905453,1.57801957,1.03042680,0.02705534,1.00645455,0.07109948,0.05691337,0.37773275,0.22220196,0.00000000
4.11505753,1.71707861,1.11481418,0.02942584,1.09942820,0.07732326,0.06118474,0.40961026,0.23981597,0.00000000
4.12106053,1.85786902,1.19869107,0.03181466,1.19487388,0.08362545,0.06534633,0.44145103,0.25728978,0.00000000
4.12706353,1.99854811,1.28081418,0.03419020,1.29164882,0.08992190,0.06932478,0.47279551,0.27435397,0.00000000
4.13306653,2.13718257,1.35991469,0.03651933,1.38852894,0.09612450,0.07304673,0.50316887,0.29073515,0.00000000
4.13906953,2.27179060,1.43473069,0.03876812,1.48423185,0.10214316,0.07644084,0.53209278,0.30616278,0.00000000
4.14507254,2.40038804,1.50404139,0.04090262,1.57744274,0.10788785,0.07943989,0.55909795,0.32037631,0.00000000
4.15107554,2.52103682,1.56670141,0.04288973,1.66684241,0.11327094,0.08198287,0.58373696,0.33313228,0.00000000
4.15707854,2.63189399,1.62167407,0.04469805,1.75113662,0.11820936,0.08401692,0.60559689,0.34421102,0.00000000
4.16308154,2.73125941,1.66806198,0.04629869,1.82908564,0.12262686,0.08549903,0.62431121,0.35342288,0.00000000
4.16908454,2.81762030,1.70513378,0.04766607,1.89953312,0.12645607,0.08639748,0.63957037,0.36061349,0.00000000
4.17508754,2.88969083,1.73234576,0.04877861,1.96143309,0.12964028,0.08669290,0.65113078,0.36566794,0.00000000
4.18109055,2.94644515,1.74935735,0.04961928,2.01387424,0.13213500,0.08637895,0.65882153,0.36851373,0.00000000
4.18709355,2.98714267,1.75603992,0.05017605,2.05610065,0.13390911,0.08546246,0.66254887,0.36912228,0.00000000
4.19309655,3.01134447,1.75247848,0.05044216,2.08752824,0.13494554,0.08396325,0.66229799,0.36750900,0.00000000
4.19909955,3.01892049,1.73896614,0.05041627,2.10775653,0.13524160,0.08191337,0.65813221,0.36373199,0.00000000
4.20510255,3.01004725,1.71599193,0.05010240,2.11657533,0.13480880,0.07935605,0.65018958,0.35788931,0.00000000
4.21110555,2.98519641,1.68422227,0.04950969,2.11396633,0.13367219,0.07634417,0.63867711,0.35011520,0.00000000
