energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-1.73786893,0.99087283,0.07687133,0.72585529,0.00187387,0.01843696,0.01221966,0.03884236,0.08146229,0.19233179
-1.73186593,0.97153566,0.07484704,0.71612706,0.00173439,0.01680951,0.01226086,0.03668057,0.08018898,0.18430878
-1.72586293,0.95816527,0.07362007,0.71057815,0.00159557,0.01538196,0.01229812,0.03497942,0.07891536,0.17765008
-1.71985993,0.95063241,0.07322715,0.70910018,0.00145934,0.01415381,0.01232765,0.03371926,0.07764269,0.17233185
-1.71385693,0.94883160,0.07370505,0.71160862,0.00132745,0.01312330,0.01234624,0.03287864,0.07637902,0.16833034
-1.70785393,0.95269233,0.07509061,0.71805070,0.00120141,0.01228787,0.01235132,0.03243547,0.07513905,0.16562461
-1.70185093,0.96218695,0.07742047,0.72841070,0.00108250,0.01164454,0.01234103,0.03236819,0.07394373,0.16419863
-1.69584792,0.97733470,0.08073037,0.74271223,0.00097173,0.01119017,0.01231429,0.03265664,0.07281967,0.16404275
-1.68984492,0.99820172,0.08505397,0.76101743,0.00086986,0.01092168,0.01227073,0.03328275,0.07179826,0.16515455
-1.68384192,1.02489683,0.09042140,0.78342299,0.00077740,0.01083614,0.01221078,0.03423112,0.07091469,0.16753892
-1.67783892,1.05756329,0.09685721,0.81005293,0.00069462,0.01093073,0.01213556,0.03548920,0.07020679,0.17120750
-1.67183592,1.09636660,0.10437815,0.84104853,0.00062158,0.01120273,0.01204686,0.03704738,0.06971380,0.17617741
-1.66583292,1.14147898,0.11299055,0.87655565,0.00055814,0.01164927,0.01194704,0.03889877,0.06947505,0.18246944
-1.65982991,1.19306106,0.12268762,0.91670992,0.00050398,0.01226719,0.01183893,0.04103880,0.06952864,0.19010572
-1.65382691,1.25124170,0.13344672,0.96162060,0.00045868,0.01305274,0.01172571,0.04346470,0.06991008,0.19910704
-1.64782391,1.31609682,0.14522676,1.01135365,0.00042165,0.01400133,0.01161076,0.04617475,0.07065106,0.20948996
-1.64182091,1.38762860,0.15796593,1.06591523,0.00039225,0.01510726,0.01149755,0.04916755,0.07177821,0.22126383
-1.63581791,1.46574598,0.17157988,1.12523627,0.00036977,0.01636347,0.01138942,0.05244118,0.07331202,0.23442791
-1.62981491,1.55024787,0.18596064,1.18915927,0.00035344,0.01776138,0.01128950,0.05599241,0.07526595,0.24896881
-1.62381191,1.64081019,0.20097627,1.25742816,0.00034250,0.01929073,0.01120052,0.05981598,0.07764568,0.26485825
-1.61780890,1.73697768,0.21647144,1.32968218,0.00033616,0.02093957,0.01112469,0.06390395,0.08044858,0.28205143
-1.61180590,1.83816145,0.23226907,1.40545428,0.00033364,0.02269431,0.01106361,0.06824530,0.08366347,0.30048595
-1.60580290,1.94364260,0.24817294,1.48417455,0.00033422,0.02453982,0.01101818,0.07282554,0.08727061,0.32008145
-1.59979990,2.05258229,0.26397135,1.56517891,0.00033719,0.02645975,0.01098856,0.07762670,0.09124193,0.34073992
-1.59379690,2.16403801,0.27944175,1.64772289,0.00034190,0.02843677,0.01097418,0.08262738,0.09554163,0.36234667
-1.58779390,2.27698547,0.29435605,1.73100005,0.00034776,0.03045307,0.01097376,0.08780300,0.10012693,0.38477189
-1.58179090,2.39034522,0.30848673,1.81416438,0.00035425,0.03249072,0.01098541,0.09312627,0.10494908,0.40787261
-1.57578789,2.50301284,0.32161311,1.89635558,0.00036092,0.03453226,0.01100670,0.09856770,0.10995457,0.43149503
-1.56978489,2.61389108,0.33352794,1.97672615,0.00036743,0.03656114,0.01103486,0.10409625,0.11508645,0.45547703
-1.56378189,2.72192241,0.34404374,2.05446877,0.00037351,0.03856226,0.01106692,0.10967997,0.12028577,0.47965062
-1.55777889,2.82612023,0.35299868,2.12884276,0.00037898,0.04052234,0.01109987,0.11528664,0.12549298,0.50384427
-1.55177589,2.92559729,0.36026184,2.19919799,0.00038380,0.04243035,0.01113092,0.12088436,0.13064934,0.52788498
-1.54577289,3.01958959,0.36573748,2.26499527,0.00038802,0.04427774,0.01115763,0.12644201,0.13569822,0.55159999
-1.53976988,3.10747491,0.36936821,2.32582205,0.00039182,0.04605862,0.01117809,0.13192964,0.14058622,0.57481811
-1.53376688,3.18878509,0.37113696,2.38140264,0.00039550,0.04776980,0.01119112,0.13731870,0.14526419,0.59737064
-1.52776388,3.26321164,0.37106752,2.43160278,0.00039950,0.04941068,0.01119632,0.14258215,0.14968795,0.61909207
-1.52176088,3.33060486,0.36922391,2.47642827,0.00040440,0.05098312,0.01119420,0.14769449,0.15381886,0.63982054
-1.51575788,3.39096700,0.36570841,2.51601824,0.00041091,0.05249106,0.01118622,0.15263166,0.15762420,0.65939828
-1.50975488,3.44444033,0.36065851,2.55063352,0.00041992,0.05394023,0.01117475,0.15737094,0.16107732,0.67767221
-1.50375188,3.49129122,0.35424286,2.58064118,0.00043247,0.05533770,0.01116308,0.16189090,0.16415770,0.69449487
-1.49774887,3.53189185,0.34665653,2.60649641,0.00044977,0.05669139,0.01115529,0.16617130,0.16685085,0.70972581
-1.49174587,3.56670073,0.33811571,2.62872276,0.00047319,0.05800974,0.01115614,0.17019318,0.16914822,0.72323359
-1.48574287,3.59624362,0.32885215,2.64789222,0.00050429,0.05930123,0.01117093,0.17393902,0.17104698,0.73489840
-1.47973987,3.62109599,0.31910754,2.66460613,0.00054480,0.06057410,0.01120532,0.17739302,0.17254993,0.74461545
-1.47373687,3.64186793,0.30912799,2.67947794,0.00059663,0.06183612,0.01126515,0.18054161,0.17366538,0.75229881
-1.46773387,3.65919221,0.29915883,2.69311843,0.00066187,0.06309441,0.01135624,0.18337395,0.17440706,0.75788578
-1.46173087,3.67371569,0.28943991,2.70612394,0.00074273,0.06435547,0.01148422,0.18588263,0.17479412,0.76134144
-1.45572786,3.68609377,0.28020132,2.71906766,0.00084159,0.06562514,0.01165430,0.18806434,0.17485111,0.76266310
-1.44972486,3.69698762,0.27165973,2.73249376,0.00096091,0.06690880,0.01187118,0.18992054,0.17460803,0.76188438
-1.44372186,3.70706318,0.26401532,2.74691399,0.00110320,0.06821154,0.01213884,0.19145802,0.17410023,0.75907860
-1.43771886,3.71699105,0.25744918,2.76280612,0.00127101,0.06953833,0.01246043,0.19268936,0.17336835,0.75436109
-1.43171586,3.72744614,0.25212130,2.78061346,0.00146680,0.07089426,0.01283821,0.19363307,0.17245806,0.74789015
-1.42571286,3.73910620,0.24816893,2.80074480,0.00169290,0.07228468,0.01327343,0.19431360,0.17141968,0.73986656
-1.41970985,3.75264814,0.24570534,2.82357396,0.00195143,0.07371527,0.01376635,0.19476093,0.17030758,0.73053125
-1.41370685,3.76874164,0.24481890,2.84943841,0.00224418,0.07519201,0.01431616,0.19500994,0.16917948,0.72016137
-1.40770385,3.78803972,0.24557241,2.87863666,0.00257248,0.07672110,0.01492102,0.19509948,0.16809543,0.70906457
-1.40170085,3.81116622,0.24800271,2.91142421,0.00293717,0.07830865,0.01557813,0.19507113,0.16711672,0.69757177
-1.39569785,3.83870049,0.25212046,2.94800807,0.00333840,0.07996028,0.01628370,0.19496784,0.16630459,0.68602867
-1.38969485,3.87116021,0.25791016,2.98854028,0.00377558,0.08168071,0.01703311,0.19483239,0.16571884,0.67478627
-1.38369185,3.90898286,0.26533049,3.03311077,0.00424727,0.08347308,0.01782095,0.19470580,0.16541641,0.66419072
-1.37768884,3.95250735,0.27431481,3.08174026,0.00475111,0.08533840,0.01864111,0.19462584,0.16544995,0.65457311
-1.37168584,4.00195670,0.28477204,3.13437375,0.00528377,0.08727490,0.01948693,0.19462558,0.16586644,0.64623944
-1.36568284,4.05742290,0.29658786,3.19087544,0.00584088,0.08927737,0.02035127,0.19473223,0.16670593,0.63946117
-1.35967984,4.11885518,0.30962624,3.25102532,0.00641713,0.09133673,0.02122664,0.19496616,0.16800045,0.63446690
-1.35367684,4.18605220,0.32373135,3.31451822,0.00700620,0.09343958,0.02210528,0.19534030,0.16977303,0.63143520
-1.34767384,4.25865886,0.33872980,3.38096527,0.00760095,0.09556797,0.02297933,0.19585977,0.17203705,0.63048916
-1.34167084,4.33616784,0.35443320,3.44989801,0.00819348,0.09769942,0.02384084,0.19652196,0.17479564,0.63169248
-1.33566783,4.41792591,0.37064101,3.52077487,0.00877527,0.09980705,0.02468193,0.19731680,0.17804148,0.63504751
-1.32966483,4.50314444,0.38714357,3.59298974,0.00933747,0.10186004,0.02549481,0.19822735,0.18175662,0.64049497
-1.32366183,4.59091382,0.40372535,3.66588216,0.00987100,0.10382424,0.02627187,0.19923057,0.18591261,0.64791548
-1.31765883,4.68022062,0.42016816,3.73874853,0.01036688,0.10566303,0.02700573,0.20029828,0.19047077,0.65713277
-1.31165583,4.76996712,0.43625446,3.81085377,0.01081647,0.10733827,0.02768924,0.20139813,0.19538260,0.66791831
-1.30565283,4.85899193,0.45177057,3.88144293,0.01121167,0.10881149,0.02831559,0.20249471,0.20059038,0.67999732
-1.29964982,4.94609122,0.46650973,3.94975211,0.01154524,0.11004508,0.02887827,0.20355050,0.20602787,0.69305588
-1.29364682,5.03003985,0.48027500,4.01501866,0.01181097,0.11100353,0.02937113,0.20452685,0.21162121,0.70674894
-1.28764382,5.10961177,0.49288198,4.07649013,0.01200392,0.11165462,0.02978841,0.20538486,0.21728993,0.72070907
-1.28164082,5.18359962,0.50416125,4.13343228,0.01212052,0.11197056,0.03012479,0.20608608,0.22294818,0.73455566
-1.27563782,5.25083322,0.51396058,4.18513611,0.01215875,0.11192894,0.03037541,0.20659322,0.22850609,0.74790446
-1.26963482,5.31019719,0.52214694,4.23092432,0.01211813,0.11151356,0.03053598,0.20687069,0.23387133,0.76037719
-1.26363182,5.36064756,0.52860823,4.27015747,0.01199977,0.11071501,0.03060280,0.20688514,0.23895089,0.77161098
-1.25762881,5.40122790,0.53325475,4.30224036,0.01180631,0.10953098,0.03057291,0.20660593,0.24365297,0.78126754
-1.25162581,5.43108484,0.53602047,4.32662887,0.01154181,0.10796642,0.03044415,0.20600558,0.24788905,0.78904178
-1.24562281,5.44948332,0.53686404,4.34283777,0.01121163,0.10603336,0.03021527,0.20506030,0.25157604,0.79466964
-1.23961981,5.45582147,0.53576948,4.35044943,0.01082220,0.10375058,0.02988605,0.20375047,0.25463851,0.79793496
-1.23361681,5.44964494,0.53274657,4.34912360,0.01038087,0.10114298,0.02945741,0.20206119,0.25701081,0.79867522
-1.22761381,5.43066047,0.52783094,4.33860803,0.00989564,0.09824091,0.02893147,0.19998284,0.25863915,0.79678584
-1.22161081,5.39874802,0.52108372,4.31874957,0.00937491,0.09507924,0.02831165,0.19751158,0.25948341,0.79222300
-1.21560780,5.35397109,0.51259077,4.28950514,0.00882728,0.09169639,0.02760271,0.19464991,0.25951868,0.78500474
-1.20960480,5.29658417,0.50246142,4.25095193,0.00826126,0.08813332,0.02681076,0.19140703,0.25873637,0.77521034
-1.20360180,5.22703689,0.49082675,4.20329611,0.00768512,0.08443248,0.02594321,0.18779910,0.25714482,0.76297780
-1.19759880,5.14597382,0.47783730,4.14687901,0.00710666,0.08063677,0.02500875,0.18384939,0.25476948,0.74849967
-1.19159580,5.05422943,0.46366035,4.08218024,0.00653308,0.07678864,0.02401722,0.17958810,0.25165237,0.73201709
-1.18559280,4.95281767,0.44847667,4.00981685,0.00597082,0.07292912,0.02297945,0.17505200,0.24785102,0.71381228
-1.17958979,4.84291578,0.43247691,3.93053808,0.00542553,0.06909714,0.02190711,0.17028377,0.24343687,0.69419984
-1.17358679,4.72584251,0.41585763,3.84521530,0.00490196,0.06532878,0.02081245,0.16533110,0.23849307,0.67351691
-1.16758379,4.60303081,0.39881715,3.75482704,0.00440399,0.06165677,0.01970808,0.16024550,0.23311186,0.65211274
-1.16158079,4.47599567,0.38155133,3.66043935,0.00393460,0.05811005,0.01860671,0.15508092,0.22739162,0.63033788
-1.15557779,4.34629803,0.36424939,3.56318186,0.00349592,0.05471347,0.01752089,0.14989222,0.22143365,0.60853352
-1.14957479,4.21550577,0.34708989,3.46422027,0.00308931,0.05148760,0.01646272,0.14473348,0.21533889,0.58702129
-1.14357179,4.08515331,0.33023716,3.36472626,0.00271541,0.04844863,0.01544360,0.13965633,0.20920463,0.56609397
-1.13756878,3.95670116,0.31383810,3.26584591,0.00237423,0.04560840,0.01447401,0.13470838,0.20312149,0.54600734
-1.13156578,3.83149721,0.29801963,3.16866807,0.00206524,0.04297445,0.01356328,0.12993164,0.19717059,0.52697366
-1.12556278,3.71074125,0.28288679,3.07419376,0.00178747,0.04055026,0.01271944,0.12536132,0.19142130,0.50915679
-1.11955978,3.59545422,0.26852161,2.98330830,0.00153962,0.03833545,0.01194909,0.12102480,0.18592941,0.49266935
-1.11355678,3.48645376,0.25498275,2.89675723,0.00132011,0.03632606,0.01125727,0.11694099,0.18073595,0.47757177
-1.10755378,3.38433683,0.24230584,2.81512721,0.00112721,0.03451497,0.01064749,0.11312000,0.17586662,0.46387339
-1.10155078,3.28947057,0.23050467,2.73883288,0.00095909,0.03289226,0.01012169,0.10956323,0.17133194,0.45153545
-1.09554777,3.20199159,0.21957292,2.66811028,0.00081390,0.03144564,0.00968031,0.10626386,0.16712793,0.44047584
-1.08954477,3.12181387,0.20948652,2.60301719,0.00068980,0.03016097,0.00932237,0.10320761,0.16323745,0.43057523
-1.08354177,3.04864495,0.20020650,2.54344042,0.00058506,0.02902271,0.00904563,0.10037390,0.15963203,0.42168457
-1.07753877,2.98200951,0.19168208,2.48910967,0.00049806,0.02801445,0.00884671,0.09773721,0.15627405,0.41363332
-1.07153577,2.92127955,0.18385400,2.43961731,0.00042734,0.02711940,0.00872131,0.09526859,0.15311933,0.40623816
-1.06553277,2.86570945,0.17665789,2.39444316,0.00037162,0.02632088,0.00866439,0.09293735,0.15011975,0.39931189
-1.05952976,2.81447447,0.17002752,2.35298299,0.00032981,0.02560280,0.00867036,0.09071270,0.14722600,0.39267197
-1.05352676,2.76671093,0.16389785,2.31457940,0.00030102,0.02495005,0.00873333,0.08856531,0.14439020,0.38614848
-1.04752376,2.72155603,0.15820771,2.27855360,0.00028458,0.02434890,0.00884725,0.08646881,0.14156832,0.37959111
-1.04152076,2.67818569,0.15290210,2.24423656,0.00028000,0.02378728,0.00900609,0.08440096,0.13872230,0.37287497
-1.03551776,2.63584864,0.14793397,2.21099796,0.00028701,0.02325500,0.00920403,0.08234466,0.13582175,0.36590499
-1.02951476,2.59389533,0.14326541,2.17827189,0.00030547,0.02274392,0.00943556,0.08028859,0.13284520,0.35861878
-1.02351176,2.55180047,0.13886839,2.14557792,0.00033545,0.02224796,0.00969555,0.07822759,0.12978084,0.35098787
-1.01750875,2.50917834,0.13472483,2.11253681,0.00037709,0.02176314,0.00997937,0.07616263,0.12662675,0.34301737
-1.01150575,2.46579065,0.13082622,2.07888045,0.00043066,0.02128742,0.01028286,0.07410050,0.12339062,0.33474419
-1.00550275,2.42154660,0.12717280,2.04445565,0.00049647,0.02082054,0.01060237,0.07205328,0.12008899,0.32623379
-0.99949975,2.37649583,0.12377225,2.00922195,0.00057485,0.02036382,0.01093471,0.07003747,0.11674612,0.31757586
-0.99349675,2.33081484,0.12063821,1.97324410,0.00066611,0.01991983,0.01127711,0.06807295,0.11339242,0.30887912
-0.98749375,2.28478791,0.11778848,1.93667964,0.00077047,0.01949211,0.01162717,0.06618185,0.11006274,0.30026540
-0.98149075,2.23878401,0.11524322,1.89976277,0.00088806,0.01908486,0.01198278,0.06438732,0.10679443,0.29186353
-0.97548774,2.19323092,0.11302303,1.86278554,0.00101883,0.01870265,0.01234203,0.06271227,0.10362534,0.28380312
-0.96948474,2.14858831,0.11114729,1.82607755,0.00116253,0.01835013,0.01270316,0.06117823,0.10059189,0.27620865
-0.96348174,2.10532125,0.10963250,1.78998544,0.00131869,0.01803179,0.01306451,0.05980426,0.09772728,0.26919424
-0.95747874,2.06387563,0.10849105,1.75485333,0.00148659,0.01775184,0.01342445,0.05860604,0.09505987,0.26285906
-0.95147574,2.02465672,0.10773021,1.72100524,0.00166521,0.01751405,0.01378142,0.05759517,0.09261189,0.25728388
-0.94547274,1.98801205,0.10735146,1.68873045,0.00185328,0.01732173,0.01413384,0.05677865,0.09039850,0.25252879
-0.93946973,1.95421925,0.10735031,1.65827234,0.00204923,0.01717781,0.01448024,0.05615867,0.08842723,0.24863210
-0.93346673,1.92347934,0.10771637,1.62982134,0.00225128,0.01708490,0.01481926,0.05573252,0.08669781,0.24561067
-0.92746373,1.89591573,0.10843387,1.60351190,0.00245742,0.01704552,0.01514973,0.05549285,0.08520240,0.24346136
-0.92146073,1.87157850,0.10948245,1.57942359,0.00266549,0.01706229,0.01547077,0.05542804,0.08392625,0.24216382
-0.91545773,1.85045363,0.11083823,1.55758596,0.00287324,0.01713825,0.01578191,0.05552284,0.08284867,0.24168419
-0.90945473,1.83247632,0.11247506,1.53798651,0.00307839,0.01727709,0.01608321,0.05575905,0.08194425,0.24197971
-0.90345173,1.81754745,0.11436592,1.52058121,0.00327871,0.01748351,0.01637536,0.05611637,0.08118440,0.24300392
-0.89744872,1.80555196,0.11648434,1.50530656,0.00347213,0.01776347,0.01665980,0.05657328,0.08053892,0.24471217
-0.89144572,1.79637800,0.11880575,1.49209254,0.00365680,0.01812442,0.01693881,0.05710795,0.07997773,0.24706716
-0.88544272,1.78993541,0.12130869,1.48087512,0.00383113,0.01857548,0.01721559,0.05769907,0.07947249,0.25004429
-0.87943972,1.78617252,0.12397589,1.47160796,0.00399394,0.01912758,0.01749428,0.05832665,0.07899814,0.25363642
-0.87343672,1.78509003,0.12679492,1.46427198,0.00414441,0.01979339,0.01777999,0.05897268,0.07853424,0.25785782
-0.86743372,1.78675111,0.12975872,1.45888256,0.00428219,0.02058728,0.01807869,0.05962164,0.07806607,0.26274712
-0.86143072,1.79128697,0.13286556,1.45549368,0.00440737,0.02152507,0.01839721,0.06026094,0.07758535,0.26836904
-0.85542771,1.79889762,0.13611880,1.45419869,0.00452046,0.02262369,0.01874300,0.06088102,0.07709069,0.27481481
-0.84942471,1.80984760,0.13952625,1.45512779,0.00462239,0.02390079,0.01912398,0.06147549,0.07658761,0.28220120
-0.84342171,1.82445678,0.14309913,1.45844221,0.00471439,0.02537413,0.01954832,0.06204093,0.07608818,0.29066814
-0.83741871,1.84308697,0.14685089,1.46432551,0.00479797,0.02706100,0.02002407,0.06257666,0.07561038,0.30037517
-0.83141571,1.86612467,0.15079569,1.47297251,0.00487477,0.02897751,0.02055890,0.06308437,0.07517703,0.31149661
-0.82541271,1.89396128,0.15494691,1.48457648,0.00494651,0.03113792,0.02115973,0.06356762,0.07481461,0.32421587
-0.81940970,1.92697154,0.15931547,1.49931546,0.00501480,0.03355391,0.02183233,0.06403134,0.07455177,0.33871908
-0.81340670,1.96549158,0.16390838,1.51733844,0.00508111,0.03623392,0.02258100,0.06448131,0.07441779,0.35518817
-0.80740370,2.00979770,0.16872727,1.53875218,0.00514658,0.03918256,0.02340815,0.06492361,0.07444101,0.37379397
-0.80140070,2.06008700,0.17376739,1.56360970,0.00521200,0.04240013,0.02431402,0.06536418,0.07464731,0.39468934
-0.79539770,2.11646087,0.17901668,1.59190075,0.00527770,0.04588232,0.02529640,0.06580841,0.07505872,0.41800272
-0.78939470,2.17891227,0.18445546,1.62354517,0.00534350,0.04961999,0.02635040,0.06626085,0.07569228,0.44383237
-0.78339170,2.24731727,0.19005634,1.65838923,0.00540873,0.05359919,0.02746831,0.06672500,0.07655911,0.47224139
-0.77738869,2.32143125,0.19578464,1.69620529,0.00547221,0.05780136,0.02863962,0.06720323,0.07766384,0.50325376
-0.77138569,2.40088989,0.20159925,1.73669477,0.00553227,0.06220371,0.02985100,0.06769678,0.07900429,0.53685140
-0.76538269,2.48521459,0.20745377,1.77949411,0.00558687,0.06677973,0.03108654,0.06820586,0.08057163,0.57297234
-0.75937969,2.57382203,0.21329804,1.82418344,0.00563368,0.07149991,0.03232803,0.06872981,0.08235071,0.61150998
-0.75337669,2.66603716,0.21907985,1.87029746,0.00567015,0.07633249,0.03355533,0.06926736,0.08432080,0.65231332
-0.74737369,2.76110882,0.22474684,1.91733774,0.00569372,0.08124433,0.03474689,0.06981683,0.08645651,0.69518815
-0.74137069,2.85822703,0.23024844,1.96478601,0.00570185,0.08620177,0.03588033,0.07037639,0.08872895,0.73989907
-0.73536768,2.95654119,0.23553769,2.01211751,0.00569223,0.09117151,0.03693309,0.07094430,0.09110700,0.78617216
-0.72936468,3.05517818,0.24057302,2.05881381,0.00566290,0.09612133,0.03788313,0.07151907,0.09355864,0.83369836
-0.72336168,3.15325970,0.24531973,2.10437463,0.00561231,0.10102079,0.03870966,0.07209962,0.09605232,0.88213724
-0.71735868,3.24991812,0.24975116,2.14832797,0.00553943,0.10584176,0.03939380,0.07268531,0.09855816,0.93112135
-0.71135568,3.34431050,0.25384954,2.19023845,0.00544384,0.11055877,0.03991932,0.07327601,0.10104918,0.98026093
-0.70535268,3.43563061,0.25760649,2.22971351,0.00532576,0.11514917,0.04027317,0.07387199,0.10350220,1.02914905
-0.69934967,3.52311869,0.26102306,2.26640753,0.00518601,0.11959323,0.04044603,0.07447391,0.10589866,1.07736721
-0.69334667,3.60606939,0.26410951,2.30002401,0.00502604,0.12387395,0.04043265,0.07508266,0.10822514,1.12449134
-0.68734367,3.68383796,0.26688468,2.33031604,0.00484788,0.12797688,0.04023217,0.07569924,0.11047367,1.17009832
-0.68134067,3.75584516,0.26937514,2.35708537,0.00465406,0.13188971,0.03984816,0.07632469,0.11264181,1.21377288
-0.67533767,3.82158136,0.27161411,2.38018054,0.00444752,0.13560198,0.03928860,0.07695998,0.11473253,1.25511495
