energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
3.01050525,3.11555432,0.10286329,0.52907293,0.66553213,0.73475343,0.98311508,0.50446463,0.89395916,0.00000000
3.01650825,3.01134335,0.09672028,0.50542226,0.64674261,0.71205076,0.94839976,0.48457565,0.87520688,0.00000000
3.02251126,2.89897801,0.09057232,0.48035775,0.62632793,0.68729133,0.91155417,0.46323551,0.85479174,0.00000000
3.02851426,2.78010491,0.08449514,0.45417765,0.60452648,0.66088843,0.87320494,0.44073676,0.83306345,0.00000000
3.03451726,2.65640959,0.07855779,0.42719062,0.58159155,0.63326260,0.83397100,0.41738102,0.81037698,0.00000000
3.04052026,2.52957179,0.07282162,0.39970881,0.55778510,0.60482965,0.79444580,0.39347160,0.78708057,0.00000000
3.04652326,2.40122309,0.06733972,0.37204094,0.53337169,0.57598943,0.75518119,0.36930628,0.76350413,0.00000000
3.05252626,2.27290850,0.06215671,0.34448580,0.50861263,0.54711588,0.71667379,0.34517075,0.73994876,0.00000000
3.05852926,2.14605338,0.05730894,0.31732627,0.48376054,0.51854853,0.67935404,0.32133276,0.71667774,0.00000000
3.06453227,2.02193663,0.05282503,0.29082415,0.45905462,0.49058582,0.64357861,0.29803719,0.69390955,0.00000000
3.07053527,1.90167092,0.04872671,0.26521584,0.43471664,0.46348049,0.60962610,0.27550214,0.67181307,0.00000000
3.07653827,1.78619026,0.04502977,0.24070899,0.41094774,0.43743690,0.57769607,0.25391620,0.65050530,0.00000000
3.08254127,1.67624496,0.04174515,0.21748026,0.38792619,0.41261049,0.54791136,0.23343678,0.63005164,0.00000000
3.08854427,1.57240352,0.03888002,0.19567404,0.36580606,0.38910907,0.52032325,0.21418956,0.61046862,0.00000000
3.09454727,1.47506090,0.03643881,0.17540222,0.34471674,0.36699592,0.49491914,0.19626891,0.59172897,0.00000000
3.10055028,1.38445207,0.03442411,0.15674478,0.32476325,0.34629424,0.47163206,0.17973929,0.57376865,0.00000000
3.10655328,1.30066989,0.03283729,0.13975124,0.30602730,0.32699277,0.45035165,0.16463725,0.55649544,0.00000000
3.11255628,1.22368590,0.03167898,0.12444268,0.28856875,0.30905218,0.43093573,0.15097410,0.53979860,0.00000000
3.11855928,1.15337284,0.03094922,0.11081432,0.27242761,0.29241185,0.41322204,0.13873891,0.52355912,0.00000000
3.12456228,1.08952754,0.03064738,0.09883828,0.25762612,0.27699672,0.39703944,0.12790173,0.50765981,0.00000000
3.13056528,1.03189305,0.03077180,0.08846670,0.24417093,0.26272382,0.38221820,0.11841687,0.49199497,0.00000000
3.13656828,0.98017898,0.03131921,0.07963473,0.23205516,0.24950827,0.36859877,0.11022599,0.47647894,0.00000000
3.14257129,0.93407920,0.03228404,0.07226353,0.22126033,0.23726842,0.35603893,0.10326107,0.46105315,0.00000000
3.14857429,0.89328648,0.03365748,0.06626304,0.21175787,0.22593012,0.34441907,0.09744696,0.44569152,0.00000000
3.15457729,0.85750352,0.03542666,0.06153460,0.20351036,0.21542978,0.33364545,0.09270362,0.43040375,0.00000000
3.16058029,0.82645058,0.03757370,0.05797321,0.19647246,0.20571646,0.32365162,0.08894796,0.41523670,0.00000000
3.16658329,0.79986968,0.04007495,0.05546956,0.19059147,0.19675279,0.31439811,0.08609522,0.40027366,0.00000000
3.17258629,0.77752589,0.04290041,0.05391180,0.18580768,0.18851499,0.30587069,0.08406013,0.38563185,0.00000000
3.17858929,0.75920615,0.04601328,0.05318710,0.18205454,0.18099198,0.29807734,0.08275767,0.37145817,0.00000000
3.18459230,0.74471629,0.04936993,0.05318298,0.17925888,0.17418383,0.29104453,0.08210366,0.35792369,0.00000000
3.19059530,0.73387694,0.05292005,0.05378862,0.17734106,0.16809968,0.28481293,0.08201529,0.34521714,0.00000000
3.19659830,0.72651889,0.05660730,0.05489598,0.17621542,0.16275539,0.27943303,0.08241141,0.33353765,0.00000000
3.20260130,0.72247859,0.06037014,0.05640098,0.17579093,0.15817096,0.27496086,0.08321309,0.32308728,0.00000000
3.20860430,0.72159419,0.06414313,0.05820468,0.17597214,0.15436803,0.27145422,0.08434399,0.31406346,0.00000000
3.21460730,0.72370242,0.06785842,0.06021448,0.17666049,0.15136745,0.26896934,0.08573105,0.30665181,0.00000000
3.22061031,0.72863659,0.07144756,0.06234530,0.17775598,0.14918709,0.26755831,0.08730518,0.30101933,0.00000000
3.22661331,0.73622563,0.07484338,0.06452089,0.17915898,0.14783996,0.26726718,0.08900208,0.29730837,0.00000000
3.23261631,0.74629400,0.07798200,0.06667502,0.18077242,0.14733256,0.26813465,0.09076318,0.29563129,0.00000000
3.23861931,0.75866242,0.08080486,0.06875262,0.18250387,0.14766366,0.27019139,0.09253654,0.29606601,0.00000000
3.24462231,0.77314891,0.08326053,0.07071078,0.18426769,0.14882322,0.27345971,0.09427778,0.29865243,0.00000000
3.25062531,0.78956980,0.08530643,0.07251952,0.18598694,0.15079168,0.27795342,0.09595085,0.30338974,0.00000000
3.25662831,0.80774058,0.08691016,0.07416232,0.18759495,0.15353942,0.28367778,0.09752864,0.31023459,0.00000000
3.26263132,0.82747594,0.08805052,0.07563623,0.18903653,0.15702643,0.29062936,0.09899333,0.31910016,0.00000000
3.26863432,0.84858914,0.08871811,0.07695158,0.19026859,0.16120206,0.29879556,0.10033642,0.32985615,0.00000000
3.27463732,0.87089040,0.08891540,0.07813126,0.19126016,0.16600501,0.30815387,0.10155843,0.34232959,0.00000000
3.28064032,0.89418433,0.08865645,0.07920948,0.19199196,0.17136341,0.31867072,0.10266821,0.35630665,0.00000000
3.28664332,0.91826669,0.08796607,0.08023006,0.19245523,0.17719506,0.33029990,0.10368185,0.37153540,0.00000000
3.29264632,0.94292066,0.08687861,0.08124426,0.19265020,0.18340788,0.34298078,0.10462130,0.38772956,0.00000000
3.29864932,0.96791295,0.08543644,0.08230826,0.19258412,0.18990057,0.35663626,0.10551265,0.40457320,0.00000000
3.30465233,0.99299020,0.08368802,0.08348024,0.19226900,0.19656356,0.37117072,0.10638423,0.42172655,0.00000000
3.31065533,1.01787616,0.08168597,0.08481735,0.19171934,0.20328021,0.38646815,0.10726452,0.43883265,0.00000000
3.31665833,1.04227000,0.07948488,0.08637248,0.19094978,0.20992839,0.40239061,0.10818005,0.45552494,0.00000000
3.32266133,1.06584612,0.07713922,0.08819123,0.18997300,0.21638237,0.41877728,0.10915340,0.47143551,0.00000000
3.32866433,1.08825589,0.07470139,0.09030893,0.18879803,0.22251498,0.43544423,0.11020131,0.48620394,0.00000000
3.33466733,1.10913117,0.07221986,0.09274805,0.18742880,0.22820012,0.45218512,0.11133314,0.49948631,0.00000000
3.34067034,1.12809007,0.06973774,0.09551617,0.18586342,0.23331547,0.46877287,0.11254962,0.51096428,0.00000000
3.34667334,1.14474442,0.06729151,0.09860436,0.18409388,0.23774526,0.48496240,0.11384208,0.52035384,0.00000000
3.35267634,1.15870904,0.06491026,0.10198641,0.18210633,0.24138322,0.50049451,0.11519217,0.52741334,0.00000000
3.35867934,1.16961232,0.06261525,0.10561872,0.17988189,0.24413533,0.51510068,0.11657202,0.53195058,0.00000000
3.36468234,1.17710756,0.06041986,0.10944097,0.17739796,0.24592244,0.52850882,0.11794501,0.53382867,0.00000000
3.37068534,1.18088483,0.05832991,0.11337761,0.17462975,0.24668264,0.54044975,0.11926694,0.53297033,0.00000000
3.37668834,1.18068252,0.05634432,0.11734003,0.17155219,0.24637312,0.55066422,0.12048766,0.52936053,0.00000000
3.38269135,1.17629817,0.05445597,0.12122938,0.16814187,0.24497168,0.55891011,0.12155308,0.52304733,0.00000000
3.38869435,1.16759803,0.05265282,0.12493997,0.16437895,0.24247757,0.56496974,0.12240743,0.51414086,0.00000000
3.39469735,1.15452491,0.05091917,0.12836300,0.16024902,0.23891182,0.56865676,0.12299567,0.50281061,0.00000000
3.40070035,1.13710386,0.04923694,0.13139052,0.15574456,0.23431694,0.56982254,0.12326599,0.48928092,0.00000000
3.40670335,1.11544545,0.04758698,0.13391950,0.15086622,0.22875601,0.56836159,0.12317222,0.47382514,0.00000000
3.41270635,1.08974651,0.04595029,0.13585565,0.14562361,0.22231117,0.56421593,0.12267605,0.45675850,0.00000000
3.41870935,1.06028806,0.04430916,0.13711703,0.14003567,0.21508172,0.55737811,0.12174897,0.43842997,0.00000000
3.42471236,1.02743071,0.04264806,0.13763710,0.13413061,0.20718161,0.54789267,0.12037387,0.41921355,0.00000000
3.43071536,0.99160748,0.04095445,0.13736722,0.12794542,0.19873673,0.53585611,0.11854607,0.39949909,0.00000000
3.43671836,0.95331431,0.03921927,0.13627841,0.12152499,0.18988180,0.52141512,0.11627396,0.37968303,0.00000000
3.44272136,0.91309852,0.03743729,0.13436227,0.11492088,0.18075717,0.50476322,0.11357903,0.36015922,0.00000000
3.44872436,0.87154569,0.03560716,0.13163115,0.10818986,0.17150548,0.48613599,0.11049533,0.34131016,0.00000000
3.45472736,0.82926519,0.03373135,0.12811749,0.10139224,0.16226837,0.46580479,0.10706848,0.32349861,0.00000000
3.46073037,0.78687491,0.03181583,0.12387239,0.09459013,0.15318322,0.44406948,0.10335409,0.30705994,0.00000000
3.46673337,0.74498559,0.02986965,0.11896352,0.08784561,0.14438009,0.42125022,0.09941590,0.29229516,0.00000000
3.47273637,0.70418534,0.02790443,0.11347249,0.08121908,0.13597883,0.39767872,0.09532341,0.27946469,0.00000000
3.47873937,0.66502453,0.02593367,0.10749184,0.07476760,0.12808659,0.37368927,0.09114949,0.26878308,0.00000000
3.48474237,0.62800190,0.02397216,0.10112165,0.06854348,0.12079548,0.34960989,0.08696767,0.26041449,0.00000000
3.49074537,0.59355186,0.02203525,0.09446623,0.06259311,0.11418080,0.32575382,0.08284961,0.25446924,0.00000000
3.49674837,0.56203380,0.02013830,0.08763070,0.05695599,0.10829954,0.30241185,0.07886253,0.25100119,0.00000000
3.50275138,0.53372336,0.01829600,0.08071788,0.05166406,0.10318940,0.27984555,0.07506693,0.25000627,0.00000000
3.50875438,0.50880623,0.01652194,0.07382539,0.04674132,0.09886830,0.25828178,0.07151461,0.25142204,0.00000000
3.51475738,0.48737454,0.01482818,0.06704328,0.04220366,0.09533426,0.23790846,0.06824705,0.25512850,0.00000000
3.52076038,0.46942598,0.01322489,0.06045199,0.03805905,0.09256594,0.21887193,0.06529427,0.26095006,0.00000000
3.52676338,0.45486581,0.01172022,0.05412099,0.03430782,0.09052355,0.20127569,0.06267412,0.26865887,0.00000000
3.53276638,0.44351152,0.01032011,0.04810782,0.03094330,0.08915028,0.18518070,0.06039213,0.27797953,0.00000000
3.53876938,0.43510027,0.00902835,0.04245770,0.02795245,0.08837419,0.17060697,0.05844179,0.28859500,0.00000000
3.54477239,0.42929867,0.00784660,0.03720359,0.02531678,0.08811045,0.15753646,0.05680533,0.30015399,0.00000000
3.55077539,0.42571469,0.00677454,0.03236672,0.02301327,0.08826406,0.14591703,0.05545491,0.31227935,0.00000000
3.55677839,0.42391124,0.00581008,0.02795740,0.02101532,0.08873267,0.13566717,0.05435413,0.32457762,0.00000000
3.56278139,0.42342110,0.00494960,0.02397612,0.01929386,0.08940978,0.12668145,0.05345986,0.33664928,0.00000000
3.56878439,0.42376250,0.00418819,0.02041487,0.01781826,0.09018790,0.11883620,0.05272424,0.34809954,0.00000000
3.57478739,0.42445491,0.00351996,0.01725856,0.01655733,0.09096177,0.11199548,0.05209676,0.35854928,0.00000000
3.58079040,0.42503449,0.00293824,0.01448642,0.01548021,0.09163150,0.10601683,0.05152636,0.36764578,0.00000000
3.58679340,0.42506855,0.00243594,0.01207347,0.01455719,0.09210544,0.10075672,0.05096350,0.37507279,0.00000000
3.59279640,0.42416867,0.00200567,0.00999185,0.01376040,0.09230276,0.09607562,0.05036199,0.38055973,0.00000000
3.59879940,0.42200191,0.00164006,0.00821206,0.01306442,0.09215567,0.09184234,0.04968064,0.38388941,0.00000000
3.60480240,0.41829972,0.00133186,0.00670404,0.01244676,0.09161108,0.08793770,0.04888463,0.38490412,0.00000000
3.61080540,0.41286450,0.00107409,0.00543813,0.01188822,0.09063187,0.08425735,0.04794657,0.38350988,0.00000000
3.61680840,0.40557335,0.00086022,0.00438579,0.01137319,0.08919746,0.08071391,0.04684717,0.37967851,0.00000000
3.62281141,0.39637926,0.00068414,0.00352024,0.01088976,0.08730395,0.07723812,0.04557559,0.37344763,0.00000000
3.62881441,0.38530968,0.00054032,0.00281691,0.01042981,0.08496361,0.07377935,0.04412949,0.36491853,0.00000000
3.63481741,0.37246270,0.00042375,0.00225373,0.00998904,0.08220402,0.07030543,0.04251468,0.35425209,0.00000000
3.64082041,0.35800110,0.00033001,0.00181139,0.00956683,0.07906660,0.06680182,0.04074460,0.34166294,0.00000000
3.64682341,0.34214477,0.00025521,0.00147337,0.00916619,0.07560493,0.06327032,0.03883946,0.32741215,0.00000000
3.65282641,0.32516179,0.00019598,0.00122605,0.00879360,0.07188275,0.05972744,0.03682534,0.31179885,0.00000000
3.65882941,0.30735868,0.00014943,0.00105862,0.00845885,0.06797180,0.05620251,0.03473303,0.29515113,0.00000000
3.66483242,0.28907028,0.00011314,0.00096305,0.00817485,0.06394959,0.05273566,0.03259694,0.27781663,0.00000000
3.67083542,0.27064966,0.00008506,0.00093397,0.00795753,0.05989720,0.04937574,0.03045395,0.26015313,0.00000000
3.67683842,0.25245855,0.00006350,0.00096858,0.00782560,0.05589721,0.04617834,0.02834229,0.24251971,0.00000000
3.68284142,0.23485837,0.00004707,0.00106649,0.00780048,0.05203171,0.04320388,0.02630054,0.22526842,0.00000000
3.68884442,0.21820233,0.00003464,0.00122963,0.00790604,0.04838062,0.04051597,0.02436674,0.20873698,0.00000000
3.69484742,0.20282857,0.00002532,0.00146204,0.00816849,0.04502022,0.03817978,0.02257757,0.19324257,0.00000000
3.70085043,0.18905450,0.00001838,0.00176975,0.00861613,0.04202190,0.03626076,0.02096778,0.17907665,0.00000000
3.70685343,0.17717217,0.00001324,0.00216058,0.00927908,0.03945117,0.03482348,0.01956962,0.16650095,0.00000000
3.71285643,0.16744468,0.00000948,0.00264389,0.01018891,0.03736690,0.03393050,0.01841248,0.15574453,0.00000000
3.71885943,0.16010341,0.00000674,0.00323036,0.01137822,0.03582069,0.03364149,0.01752258,0.14700168,0.00000000
3.72486243,0.15534583,0.00000477,0.00393167,0.01288004,0.03485642,0.03401223,0.01692274,0.14043062,0.00000000
3.73086543,0.15333375,0.00000337,0.00476013,0.01472709,0.03450985,0.03509366,0.01663218,0.13615271,0.00000000
3.73686843,0.15419174,0.00000238,0.00572824,0.01695098,0.03480824,0.03693084,0.01666637,0.13425211,0.00000000
3.74287144,0.15800557,0.00000171,0.00684824,0.01958111,0.03577004,0.03956181,0.01703683,0.13477562,0.00000000
3.74887444,0.16482062,0.00000126,0.00813154,0.02264357,0.03740447,0.04301625,0.01775093,0.13773261,0.00000000
3.75487744,0.17464003,0.00000100,0.00958812,0.02615981,0.03971116,0.04731414,0.01881165,0.14309505,0.00000000
3.76088044,0.18742274,0.00000088,0.01122592,0.03014527,0.04267966,0.05246417,0.02021726,0.15079743,0.00000000
3.76688344,0.20308155,0.00000090,0.01305015,0.03460798,0.04628904,0.05846220,0.02196109,0.16073686,0.00000000
3.77288644,0.22148117,0.00000106,0.01506267,0.03954707,0.05050748,0.06528970,0.02403114,0.17277318,0.00000000
3.77888944,0.24243671,0.00000137,0.01726133,0.04495155,0.05529189,0.07291224,0.02640980,0.18672936,0.00000000
3.78489245,0.26571264,0.00000187,0.01963949,0.05079907,0.06058781,0.08127827,0.02907364,0.20239231,0.00000000
3.79089545,0.29102279,0.00000262,0.02218547,0.05705503,0.06632934,0.09031819,0.03199318,0.21951429,0.00000000
3.79689845,0.31803140,0.00000370,0.02488232,0.06367200,0.07243951,0.09994383,0.03513291,0.23781505,0.00000000
3.80290145,0.34635568,0.00000522,0.02770762,0.07058953,0.07883086,0.11004855,0.03845138,0.25698491,0.00000000
3.80890445,0.37557003,0.00000734,0.03063355,0.07773450,0.08540646,0.12050792,0.04190152,0.27668881,0.00000000
3.81490745,0.40521206,0.00001027,0.03362716,0.08502187,0.09206128,0.13118117,0.04543120,0.29657152,0.00000000
3.82091046,0.43479046,0.00001428,0.03665089,0.09235613,0.09868405,0.14191335,0.04898395,0.31626385,0.00000000
3.82691346,0.46379471,0.00001971,0.03966329,0.09963321,0.10515940,0.15253829,0.05250001,0.33538994,0.00000000
3.83291646,0.49170641,0.00002701,0.04262001,0.10674296,0.11137049,0.16288227,0.05591753,0.35357535,0.00000000
3.83891946,0.51801193,0.00003675,0.04547504,0.11357212,0.11720178,0.17276829,0.05917397,0.37045582,0.00000000
3.84492246,0.54221608,0.00004965,0.04818202,0.12000767,0.12254212,0.18202091,0.06220766,0.38568632,0.00000000
3.85092546,0.56385623,0.00006660,0.05069578,0.12594048,0.12728786,0.19047135,0.06495949,0.39895017,0.00000000
3.85692846,0.58251642,0.00008870,0.05297393,0.13126906,0.13134593,0.19796284,0.06737454,0.40996781,0.00000000
3.86293147,0.59784075,0.00011729,0.05497848,0.13590342,0.13463677,0.20435579,0.06940378,0.41850476,0.00000000
3.86893447,0.60954560,0.00015397,0.05667733,0.13976864,0.13709695,0.20953280,0.07100560,0.42437861,0.00000000
3.87493747,0.61743008,0.00020069,0.05804580,0.14280820,0.13868144,0.21340303,0.07214713,0.42746447,0.00000000
3.88094047,0.62138406,0.00025970,0.05906780,0.14498682,0.13936520,0.21590588,0.07280541,0.42769880,0.00000000
3.88694347,0.62139365,0.00033367,0.05973683,0.14629267,0.13914435,0.21701383,0.07296811,0.42508137,0.00000000
3.89294647,0.61754352,0.00042565,0.06005672,0.14673884,0.13803653,0.21673407,0.07263409,0.41967508,0.00000000
3.89894947,0.61001612,0.00053911,0.06004194,0.14636401,0.13608062,0.21510913,0.07181338,0.41160390,0.00000000
3.90495248,0.59908759,0.00067796,0.05971755,0.14523224,0.13333573,0.21221622,0.07052698,0.40104872,0.00000000
3.91095548,0.58512062,0.00084649,0.05911885,0.14343185,0.12987955,0.20816533,0.06880611,0.38824150,0.00000000
3.91695848,0.56855440,0.00104942,0.05829052,0.14107347,0.12580607,0.20309630,0.06669126,0.37345777,0.00000000
3.92296148,0.54989206,0.00129178,0.05728552,0.13828727,0.12122277,0.19717476,0.06423085,0.35700794,0.00000000
3.92896448,0.52968606,0.00157887,0.05616358,0.13521943,0.11624745,0.19058723,0.06147969,0.33922773,0.00000000
3.93496748,0.50852210,0.00191617,0.05498942,0.13202815,0.11100468,0.18353556,0.05849724,0.32046804,0.00000000
3.94097049,0.48700205,0.00230920,0.05383081,0.12887905,0.10562222,0.17623084,0.05534580,0.30108478,0.00000000
3.94697349,0.46572666,0.00276339,0.05275641,0.12594045,0.10022727,0.16888715,0.05208861,0.28142899,0.00000000
3.95297649,0.44527857,0.00328391,0.05183351,0.12337849,0.09494299,0.16171526,0.04878810,0.26183750,0.00000000
3.95897949,0.42620612,0.00387547,0.05112586,0.12135235,0.08988508,0.15491656,0.04550415,0.24262464,0.00000000
3.96498249,0.40900872,0.00454217,0.05069147,0.12000976,0.08515885,0.14867753,0.04229259,0.22407508,0.00000000
3.97098549,0.39412405,0.00528730,0.05058058,0.11948299,0.08085663,0.14316470,0.03920392,0.20643805,0.00000000
3.97698849,0.38191755,0.00611312,0.05083390,0.11988541,0.07705567,0.13852058,0.03628224,0.18992304,0.00000000
3.98299150,0.37267459,0.00702078,0.05148102,0.12130890,0.07381669,0.13486048,0.03356455,0.17469708,0.00000000
3.98899450,0.36659538,0.00801014,0.05253926,0.12382209,0.07118286,0.13227030,0.03108028,0.16088344,0.00000000
3.99499750,0.36379292,0.00907973,0.05401283,0.12746965,0.06917953,0.13080557,0.02885111,0.14856184,0.00000000
4.00100050,0.36429393,0.01022674,0.05589245,0.13227260,0.06781443,0.13049151,0.02689114,0.13776999,0.00000000
4.00700350,0.36804275,0.01144710,0.05815542,0.13822970,0.06707848,0.13132424,0.02520720,0.12850629,0.00000000
4.01300650,0.37490802,0.01273560,0.06076607,0.14531995,0.06694711,0.13327305,0.02379951,0.12073344,0.00000000
4.01900950,0.38469199,0.01408611,0.06367681,0.15350602,0.06738204,0.13628360,0.02266242,0.11438299,0.00000000
4.02501251,0.39714201,0.01549191,0.06682942,0.16273862,0.06833347,0.14028201,0.02178535,0.10936033,0.00000000
4.03101551,0.41196389,0.01694606,0.07015691,0.17296154,0.06974256,0.14517958,0.02115381,0.10555014,0.00000000
4.03701851,0.42883657,0.01844181,0.07358560,0.18411719,0.07154412,0.15087800,0.02075048,0.10282198,0.00000000
4.04302151,0.44742758,0.01997310,0.07703754,0.19615230,0.07366951,0.15727482,0.02055630,0.10103590,0.00000000
4.04902451,0.46740852,0.02153503,0.08043306,0.20902366,0.07604940,0.16426892,0.02055148,0.10004786,0.00000000
4.05502751,0.48847010,0.02312429,0.08369346,0.22270323,0.07861661,0.17176577,0.02071653,0.09971473,0.00000000
4.06103052,0.51033582,0.02473963,0.08674367,0.23718262,0.08130860,0.17968215,0.02103308,0.09989894,0.00000000
4.06703352,0.53277376,0.02638211,0.08951476,0.25247636,0.08406977,0.18795020,0.02148460,0.10047242,0.00000000
4.07303652,0.55560576,0.02805538,0.09194629,0.26862362,0.08685324,0.19652034,0.02205698,0.10131986,0.00000000
4.07903952,0.57871348,0.02976562,0.09398825,0.28568830,0.08962225,0.20536317,0.02273883,0.10234126,0.00000000
4.08504252,0.60204083,0.03152151,0.09560263,0.30375704,0.09235091,0.21446994,0.02352170,0.10345361,0.00000000
4.09104552,0.62559264,0.03333383,0.09676454,0.32293518,0.09502443,0.22385165,0.02439998,0.10459176,0.00000000
4.09704852,0.64942927,0.03521494,0.09746273,0.34334062,0.09763866,0.23353663,0.02537070,0.10570850,0.00000000
4.10305153,0.67365754,0.03717807,0.09769963,0.36509568,0.10019912,0.24356689,0.02643310,0.10677389,0.00000000
4.10905453,0.69841809,0.03923643,0.09749079,0.38831729,0.10271940,0.25399306,0.02758804,0.10777383,0.00000000
4.11505753,0.72386985,0.04140211,0.09686385,0.41310576,0.10521910,0.26486849,0.02883730,0.10870816,0.00000000
4.12106053,0.75017249,0.04368502,0.09585710,0.43953287,0.10772147,0.27624254,0.03018281,0.10958827,0.00000000
4.12706353,0.77746764,0.04609165,0.09451760,0.46762962,0.11025075,0.28815354,0.03162580,0.11043439,0.00000000
4.13306653,0.80586003,0.04862395,0.09289919,0.49737460,0.11282942,0.30062195,0.03316607,0.11127279,0.00000000
4.13906953,0.83539983,0.05127827,0.09106023,0.52868362,0.11547560,0.31364388,0.03480120,0.11213305,0.00000000
4.14507254,0.86606718,0.05404447,0.08906151,0.56140124,0.11820061,0.32718572,0.03652598,0.11304555,0.00000000
4.15107554,0.89776017,0.05690529,0.08696414,0.59529507,0.12100704,0.34118006,0.03833198,0.11403927,0.00000000
4.15707854,0.93028715,0.05983598,0.08482784,0.63005334,0.12388720,0.35552338,0.04020739,0.11514027,0.00000000
4.16308154,0.96336420,0.06280429,0.08270945,0.66528623,0.12682240,0.37007579,0.04213700,0.11637067,0.00000000
4.16908454,0.99661823,0.06577081,0.08066198,0.70053111,0.12978281,0.38466287,0.04410256,0.11774841,0.00000000
4.17508754,1.02959583,0.06868972,0.07873407,0.73526202,0.13272815,0.39907983,0.04608336,0.11928776,0.00000000
4.18109055,1.06177784,0.07150991,0.07696995,0.76890289,0.13560912,0.41309783,0.04805705,0.12100050,0.00000000
4.18709355,1.09259901,0.07417638,0.07540991,0.80084439,0.13836951,0.42647219,0.05000076,0.12289779,0.00000000
4.19309655,1.12147195,0.07663198,0.07409117,0.83046359,0.14094888,0.43895223,0.05189230,0.12499257,0.00000000
4.19909955,1.14781431,0.07881933,0.07304909,0.85714570,0.14328574,0.45029231,0.05371159,0.12730235,0.00000000
4.20510255,1.17107757,0.08068290,0.07231866,0.88030689,0.14532093,0.46026343,0.05544205,0.12985211,0.00000000
4.21110555,1.19077622,0.08217103,0.07193601,0.89941712,0.14700118,0.46866480,0.05707200,0.13267725,0.00000000
4.21710855,1.20651541,0.08323801,0.07194000,0.91402182,0.14828244,0.47533491,0.05859595,0.13582618,0.00000000
4.22311156,1.21801569,0.08384581,0.07237354,0.92376139,0.14913296,0.48016118,0.06001566,0.13936241,0.00000000
4.22911456,1.22513318,0.08396574,0.07328467,0.92838739,0.14953581,0.48308793,0.06134093,0.14336589,0.00000000
4.23511756,1.22787396,0.08357958,0.07472712,0.92777468,0.14949076,0.48412194,0.06259001,0.14793339,0.00000000
4.24112056,1.22640174,0.08268045,0.07676038,0.92192877,0.14901526,0.48333528,0.06378964,0.15317771,0.00000000
4.24712356,1.22103800,0.08127314,0.07944907,0.91098793,0.14814466,0.48086530,0.06497463,0.15922579,0.00000000
4.25312656,1.21225446,0.07937406,0.08286166,0.89522004,0.14693138,0.47691140,0.06618694,0.16621535,0.00000000
4.25912956,1.20065803,0.07701066,0.08706849,0.87501409,0.14544321,0.47172890,0.06747432,0.17429044,0.00000000
4.26513257,1.18696867,0.07422048,0.09213911,0.85086693,0.14376077,0.46562011,0.06888860,0.18359576,0.00000000
4.27113557,1.17199126,0.07104985,0.09813905,0.82336570,0.14197419,0.45892294,0.07048349,0.19426996,0.00000000
4.27713857,1.15658263,0.06755227,0.10512605,0.79316695,0.14017929,0.45199766,0.07231221,0.20643824,0.00000000
4.28314157,1.14161533,0.06378658,0.11314610,0.76097334,0.13847324,0.44521224,0.07442482,0.22020452,0.00000000
4.28914457,1.12793986,0.05981501,0.12222920,0.72750892,0.13695020,0.43892708,0.07686564,0.23564345,0.00000000
4.29514757,1.11634715,0.05570120,0.13238533,0.69349434,0.13569684,0.43347985,0.07967055,0.25279282,0.00000000
4.30115058,1.10753318,0.05150833,0.14360059,0.65962287,0.13478826,0.42917092,0.08286459,0.27164668,0.00000000
4.30715358,1.10206730,0.04729726,0.15583407,0.62653828,0.13428426,0.42625045,0.08645985,0.29214960,0.00000000
4.31315658,1.10036603,0.04312505,0.16901532,0.59481558,0.13422641,0.42490734,0.09045381,0.31419251,0.00000000
4.31915958,1.10267340,0.03904356,0.18304290,0.56494523,0.13463578,0.42526089,0.09482815,0.33761044,0.00000000
4.32516258,1.10904901,0.03509847,0.19778409,0.53732136,0.13551173,0.42735541,0.09954831,0.36218243,0.00000000
4.33116558,1.11936427,0.03132857,0.21307583,0.51223432,0.13683165,0.43115801,0.10456363,0.38763386,0.00000000
4.33716858,1.13330715,0.02776532,0.22872713,0.48986779,0.13855167,0.43655990,0.10980831,0.41364124,0.00000000
4.34317159,1.15039526,0.02443278,0.24452275,0.47030010,0.14060847,0.44338090,0.11520298,0.43983948,0.00000000
4.34917459,1.16999661,0.02134773,0.26022832,0.45350981,0.14292191,0.45137715,0.12065702,0.46583143,0.00000000
4.35517759,1.19135737,0.01852011,0.27559657,0.43938488,0.14539850,0.46025174,0.12607150,0.49119947,0.00000000
4.36118059,1.21363513,0.01595357,0.29037459,0.42773497,0.14793549,0.46966756,0.13134255,0.51551879,0.00000000
4.36718359,1.23593640,0.01364623,0.30431188,0.41830628,0.15042548,0.47926217,0.13636516,0.53837173,0.00000000
4.37318659,1.25735668,0.01159147,0.31716875,0.41079817,0.15276114,0.48866373,0.14103718,0.55936276,0.00000000
4.37918959,1.27702118,0.00977881,0.32872485,0.40488085,0.15484012,0.49750754,0.14526333,0.57813330,0.00000000
4.38519260,1.29412468,0.00819480,0.33878733,0.40021350,0.15656967,0.50545235,0.14895911,0.59437587,0.00000000
4.39119560,1.30796858,0.00682388,0.34719840,0.39646205,0.15787094,0.51219585,0.15205435,0.60784677,0.00000000
4.39719860,1.31799367,0.00564916,0.35384174,0.39331611,0.15868262,0.51748854,0.15449629,0.61837673,0.00000000
