energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-0.21310655,1.71356242,0.02585858,0.09279370,0.18350293,0.63544152,0.01394682,0.07662432,0.27884435,0.79777175
-0.20710355,1.77983231,0.02463495,0.09859690,0.19388567,0.65320585,0.01455100,0.08191569,0.29447314,0.83342943
-0.20110055,1.84583089,0.02340401,0.10455757,0.20486403,0.67020381,0.01511664,0.08759066,0.31101939,0.86885962
-0.19509755,1.91080702,0.02218404,0.11062662,0.21639177,0.68622884,0.01563641,0.09358847,0.32835856,0.90361654
-0.18909455,1.97400660,0.02099071,0.11675542,0.22840910,0.70107982,0.01610439,0.09984352,0.34635401,0.93725464
-0.18309155,2.03469166,0.01983684,0.12289618,0.24084258,0.71456718,0.01651628,0.10628636,0.36485954,0.96934034
-0.17708854,2.09215954,0.01873228,0.12900241,0.25360538,0.72651896,0.01686962,0.11284460,0.38372221,0.99946368
-0.17108554,2.14576099,0.01768396,0.13502909,0.26659800,0.73678645,0.01716389,0.11944399,0.40278527,1.02724938
-0.16508254,2.19491680,0.01669603,0.14093280,0.27970935,0.74524916,0.01740054,0.12600954,0.42189123,1.05236688
-0.15907954,2.23913213,0.01577017,0.14667178,0.29281830,0.75181897,0.01758304,0.13246661,0.44088500,1.07453900
-0.15307654,2.27800823,0.01490593,0.15220587,0.30579548,0.75644317,0.01771676,0.13874213,0.45961709,1.09354892
-0.14707354,2.31125125,0.01410120,0.15749651,0.31850552,0.75910644,0.01780888,0.14476581,0.47794670,1.10924525
-0.14107054,2.33867797,0.01335265,0.16250677,0.33080956,0.75983164,0.01786823,0.15047134,0.49574489,1.12154515
-0.13506753,2.36021872,0.01265621,0.16720145,0.34256793,0.75867960,0.01790504,0.15579767,0.51289766,1.13043546
-0.12906453,2.37591757,0.01200757,0.17154739,0.35364311,0.75574798,0.01793075,0.16069019,0.52930893,1.13597196
-0.12306153,2.38593031,0.01140256,0.17551382,0.36390273,0.75116936,0.01795776,0.16510197,0.54490342,1.13827699
-0.11705853,2.39052062,0.01083758,0.17907306,0.37322263,0.74510887,0.01799914,0.16899488,0.55962938,1.13753562
-0.11105553,2.39005490,0.01030989,0.18220129,0.38148989,0.73776160,0.01806843,0.17234067,0.57346116,1.13399075
-0.10505253,2.38499634,0.00981786,0.18487953,0.38860572,0.72934983,0.01817936,0.17512185,0.58640140,1.12793737
-0.09904952,2.37589849,0.00936111,0.18709477,0.39448812,0.72012046,0.01834571,0.17733252,0.59848295,1.11971634
-0.09304652,2.36339874,0.00894063,0.18884121,0.39907431,0.71034276,0.01858106,0.17897889,0.60977031,1.10970793
-0.08704352,2.34821174,0.00855877,0.19012143,0.40232266,0.70030626,0.01889866,0.18007966,0.62036045,1.09832531
-0.08104052,2.33112283,0.00821917,0.19094764,0.40421429,0.69031908,0.01931133,0.18066603,0.63038292,1.08600810
-0.07503752,2.31298125,0.00792664,0.19134263,0.40475403,0.68070635,0.01983131,0.18078151,0.63999919,1.07321608
-0.06903452,2.29469277,0.00768699,0.19134062,0.40397086,0.67180866,0.02047023,0.18048136,0.64940091,1.06042293
-0.06303152,2.27721143,0.00750683,0.19098772,0.40191773,0.66398033,0.02123897,0.17983168,0.65880720,1.04811007
-0.05702851,2.26152974,0.00739324,0.19034202,0.39867064,0.65758716,0.02214762,0.17890824,0.66846071,1.03676030
-0.05102551,2.24866686,0.00735359,0.18947321,0.39432721,0.65300345,0.02320541,0.17779494,0.67862251,1.02685109
-0.04502251,2.23965435,0.00739516,0.18846175,0.38900452,0.65060795,0.02442057,0.17658202,0.68956572,1.01884752
-0.03901951,2.23551905,0.00752489,0.18739742,0.38283639,0.65077864,0.02580017,0.17536403,0.70156802,1.01319444
-0.03301651,2.23726287,0.00774903,0.18637745,0.37597021,0.65388603,0.02735000,0.17423753,0.71490305,1.01030806
-0.02701351,2.24583954,0.00807288,0.18550408,0.36856322,0.66028502,0.02907430,0.17329870,0.72983096,1.01056675
-0.02101051,2.26212849,0.00850048,0.18488170,0.36077854,0.67030534,0.03097550,0.17264084,0.74658825,1.01430121
-0.01500750,2.28690648,0.00903437,0.18461357,0.35278100,0.68424065,0.03305391,0.17235182,0.76537726,1.02178426
-0.00900450,2.32081764,0.00967534,0.18479828,0.34473284,0.70233678,0.03530737,0.17251157,0.78635568,1.03322035
-0.00300150,2.36434309,0.01042225,0.18552607,0.33678946,0.72477921,0.03773088,0.17318966,0.80962640,1.04873552
0.00300150,2.41777128,0.01127184,0.18687507,0.32909534,0.75168067,0.04031621,0.17444306,0.83522822,1.06836792
0.00900450,2.48117068,0.01221870,0.18890768,0.32178032,0.78306915,0.04305156,0.17631411,0.86312778,1.09205972
0.01500750,2.55436615,0.01325518,0.19166717,0.31495626,0.81887717,0.04592123,0.17882876,0.89321330,1.11965092
0.02101051,2.63692083,0.01437142,0.19517483,0.30871420,0.85893290,0.04890537,0.18199519,0.92529036,1.15087548
0.02701351,2.72812486,0.01555548,0.19942754,0.30312226,0.90295392,0.05197985,0.18580283,0.95908031,1.18536060
0.03301651,2.82699235,0.01679350,0.20439617,0.29822416,0.95054408,0.05511621,0.19022179,0.99422144,1.22262932
0.03901951,2.93226776,0.01806994,0.21002477,0.29403851,1.00119416,0.05828186,0.19520286,1.03027325,1.26210694
0.04502251,3.04244240,0.01936792,0.21623071,0.29055893,1.05428658,0.06144032,0.20067796,1.06672382,1.30313135
0.05102551,3.15578127,0.02066958,0.22290580,0.28775495,1.10910444,0.06455174,0.20656125,1.10300034,1.34496733
0.05702851,3.27036026,0.02195657,0.22991843,0.28557365,1.16484488,0.06757359,0.21275073,1.13848262,1.38682454
0.06303152,3.38411289,0.02321048,0.23711669,0.28394212,1.22063662,0.07046154,0.21913046,1.17251915,1.42787881
0.06903452,3.49488547,0.02441339,0.24433241,0.28277049,1.27556111,0.07317044,0.22557329,1.20444542,1.46729614
0.07503752,3.60049894,0.02554838,0.25138604,0.28195554,1.32867690,0.07565549,0.23194411,1.23360381,1.50425864
0.08104052,3.69881526,0.02660001,0.25809211,0.28138482,1.37904609,0.07787353,0.23810347,1.25936436,1.53799130
0.08704352,3.78780580,0.02755478,0.26426521,0.28094095,1.42576212,0.07978427,0.24391162,1.28114572,1.56778880
0.09304652,3.86561913,0.02840156,0.26972618,0.28050623,1.46797769,0.08135163,0.24923265,1.29843527,1.59304095
0.09904952,3.93064507,0.02913188,0.27430822,0.27996707,1.50493161,0.08254491,0.25393876,1.31080780,1.61325587
0.10505253,3.98157240,0.02974014,0.27786282,0.27921841,1.53597349,0.08333987,0.25791441,1.31794169,1.62807965
0.11105553,4.01743742,0.03022374,0.28026511,0.27816766,1.56058499,0.08371967,0.26106023,1.31963204,1.63731166
0.11705853,4.03766097,0.03058307,0.28141842,0.27673825,1.57839690,0.08367550,0.26329647,1.31580000,1.64091457
0.12306153,4.04207210,0.03082136,0.28125793,0.27487247,1.58920094,0.08320701,0.26456594,1.30649778,1.63901853
0.12906453,4.03091694,0.03094442,0.27975314,0.27253363,1.59295589,0.08232235,0.26483610,1.29190916,1.63191923
0.13506753,4.00485213,0.03096033,0.27690913,0.26970729,1.58978760,0.08103804,0.26410042,1.27234516,1.62006955
0.14107054,3.96492278,0.03087895,0.27276644,0.26640168,1.57998299,0.07937841,0.26237874,1.24823524,1.60406515
0.14707354,3.91252568,0.03071145,0.26739977,0.26264711,1.56397800,0.07737485,0.25971661,1.22011397,1.58462438
0.15307654,3.84935910,0.03046974,0.26091526,0.25849450,1.54234038,0.07506475,0.25618373,1.18860399,1.56256324
0.15907954,3.77736135,0.03016590,0.25344682,0.25401311,1.51574773,0.07249026,0.25187136,1.15439563,1.53876641
0.16508254,3.69864055,0.02981167,0.24515135,0.24928737,1.48496208,0.06969694,0.24688889,1.11822429,1.51415532
0.17108554,3.61539854,0.02941792,0.23620331,0.24441321,1.45080194,0.06673230,0.24135975,1.08084614,1.48965476
0.17708854,3.52985240,0.02899424,0.22678873,0.23949385,1.41411321,0.06364432,0.23541665,1.04301349,1.46615930
0.18309155,3.44415670,0.02854860,0.21709899,0.23463525,1.37574019,0.06048004,0.22919661,1.00545053,1.44450087
0.18909455,3.36032997,0.02808715,0.20732462,0.22994155,1.33649791,0.05728428,0.22283574,0.96883060,1.42541903
0.19509755,3.28018844,0.02761403,0.19764938,0.22551059,1.29714700,0.05409847,0.21646424,0.93375579,1.40953499
0.20110055,3.20528976,0.02713148,0.18824482,0.22142970,1.25837213,0.05095972,0.21020164,0.90073973,1.39733072
0.20710355,3.13688914,0.02663990,0.17926560,0.21777207,1.22076471,0.04790014,0.20415271,0.87019416,1.38913386
0.21310655,3.07590941,0.02613808,0.17084572,0.21459377,1.18481061,0.04494639,0.19840400,0.84241977,1.38510926
0.21910955,3.02292617,0.02562352,0.16309568,0.21193165,1.15088305,0.04211947,0.19302138,0.81760167,1.38525741
0.22511256,2.97816829,0.02509282,0.15610083,0.20980209,1.11924085,0.03943474,0.18804848,0.79580942,1.38941989
0.23111556,2.94153343,0.02454207,0.14992075,0.20820086,1.09003178,0.03690227,0.18350629,0.77700164,1.39729163
0.23711856,2.91261745,0.02396730,0.14458978,0.20710390,1.06330053,0.03452717,0.17939376,0.76103482,1.40843933
0.24312156,2.89075603,0.02336489,0.14011846,0.20646916,1.03900079,0.03231030,0.17568936,0.74767585,1.42232543
0.24912456,2.87507626,0.02273194,0.13649595,0.20623923,1.01701041,0.03024892,0.17235370,0.73661765,1.43833625
0.25512756,2.86455557,0.02206664,0.13369310,0.20634482,0.99714896,0.02833747,0.16933271,0.72749714,1.45581325
0.26113057,2.85808488,0.02136848,0.13166605,0.20670872,0.97919647,0.02656841,0.16656154,0.71991470,1.47408589
0.26713357,2.85453306,0.02063845,0.13036023,0.20725023,0.96291244,0.02493294,0.16396874,0.71345428,1.49250449
0.27313657,2.85280944,0.01987911,0.12971441,0.20788964,0.94805420,0.02342178,0.16148063,0.70770318,1.51047163
0.27913957,2.85192137,0.01909461,0.12966471,0.20855265,0.93439356,0.02202582,0.15902557,0.70227078,1.52747067
0.28514257,2.85102439,0.01829055,0.13014825,0.20917447,0.92173119,0.02073665,0.15653794,0.69680538,1.54308983
0.29114557,2.84946257,0.01747386,0.13110645,0.20970334,0.90990803,0.01954703,0.15396162,0.69100847,1.55704093
0.29714857,2.84679740,0.01665254,0.13248762,0.21010336,0.89881336,0.01845123,0.15125286,0.68464598,1.56917182
0.30315158,2.84282432,0.01583539,0.13424888,0.21035636,0.88838934,0.01744517,0.14838237,0.67755608,1.57947194
0.30915458,2.83757619,0.01503171,0.13635733,0.21046293,0.87863199,0.01652660,0.14533657,0.66965337,1.58807080
0.31515758,2.83131433,0.01425099,0.13879034,0.21044229,0.86958886,0.01569507,0.14211802,0.66092942,1.59522955
0.32116058,2.82450781,0.01350256,0.14153516,0.21033131,0.86135373,0.01495181,0.13874497,0.65144993,1.60132623
0.32716358,2.81780259,0.01279534,0.14458777,0.21018251,0.85405884,0.01429965,0.13525016,0.64134861,1.60683530
0.33316658,2.81198256,0.01213758,0.14795113,0.21006141,0.84786537,0.01374275,0.13167896,0.63081847,1.61230281
0.33916958,2.80792484,0.01153662,0.15163304,0.21004314,0.84295264,0.01328640,0.12808695,0.62010092,1.61831842
0.34517259,2.80655194,0.01099882,0.15564365,0.21020883,0.83950708,0.01293681,0.12453716,0.60947340,1.62548574
0.35117559,2.80878347,0.01052936,0.15999290,0.21064175,0.83771133,0.01270082,0.12109706,0.59923618,1.63439257
0.35717859,2.81549015,0.01013234,0.16468808,0.21142360,0.83773430,0.01258574,0.11783553,0.58969901,1.64558253
0.36318159,2.82745230,0.00981068,0.16973156,0.21263111,0.83972271,0.01259911,0.11481999,0.58116833,1.65952956
0.36918459,2.84532503,0.00956633,0.17511903,0.21433321,0.84379444,0.01274858,0.11211366,0.57393548,1.67661639
0.37518759,2.86961159,0.00940028,0.18083824,0.21658880,0.85003400,0.01304178,0.10977339,0.56826653,1.69711809
0.38119060,2.90064589,0.00931282,0.18686837,0.21944545,0.85849024,0.01348620,0.10784775,0.56439400,1.72119123
0.38719360,2.93858464,0.00930363,0.19318010,0.22293880,0.86917615,0.01408920,0.10637582,0.56251071,1.74886910
0.39319660,2.98340885,0.00937204,0.19973631,0.22709295,0.88207070,0.01485786,0.10538639,0.56276584,1.78006291
0.39919960,3.03493383,0.00951715,0.20649343,0.23192147,0.89712218,0.01579903,0.10489772,0.56526316,1.81456857
0.40520260,3.09282656,0.00973798,0.21340329,0.23742907,0.91425271,0.01691921,0.10491781,0.57006127,1.85207844
0.41120560,3.15662849,0.01003363,0.22041536,0.24361372,0.93336345,0.01822449,0.10544499,0.57717547,1.89219703
0.41720860,3.22578194,0.01040327,0.22747914,0.25046891,0.95433984,0.01972039,0.10646888,0.58658101,1.93445964
0.42321161,3.29965770,0.01084622,0.23454662,0.25798590,0.97705638,0.02141171,0.10797155,0.59821721,1.97835247
0.42921461,3.37758202,0.01136183,0.24157456,0.26615570,1.00138053,0.02330225,0.10992874,0.61199209,2.02333307
0.43521761,3.45886062,0.01194941,0.24852631,0.27497047,1.02717528,0.02539448,0.11231109,0.62778700,2.06884980
0.44122061,3.54279834,0.01260804,0.25537322,0.28442434,1.05430015,0.02768915,0.11508529,0.64546092,2.11435914
0.44722361,3.62871298,0.01333635,0.26209532,0.29451326,1.08261048,0.03018480,0.11821502,0.66485416,2.15934005
0.45322661,3.71594278,0.01413225,0.26868125,0.30523415,1.11195506,0.03287727,0.12166171,0.68579116,2.20330452
0.45922961,3.80384717,0.01499268,0.27512748,0.31658295,1.14217230,0.03575915,0.12538498,0.70808243,2.24580415
0.46523262,3.89180146,0.01591331,0.28143674,0.32855213,1.17308538,0.03881923,0.12934291,0.73152545,2.28643259
0.47123562,3.97918635,0.01688828,0.28761583,0.34112740,1.20449671,0.04204202,0.13349205,0.75590490,2.32482427
0.47723862,4.06537375,0.01790999,0.29367300,0.35428415,1.23618243,0.04540730,0.13778723,0.78099231,2.36064981
0.48324162,4.14971090,0.01896895,0.29961487,0.36798380,1.26788761,0.04888985,0.14218135,0.80654543,2.39360915
0.48924462,4.23150475,0.02005371,0.30544349,0.38217029,1.29932267,0.05245928,0.14662511,0.83230781,2.42342328
0.49524762,4.31000892,0.02115088,0.31115334,0.39676726,1.33016186,0.05608012,0.15106679,0.85800887,2.44982571
0.50125063,4.38441528,0.02224531,0.31672893,0.41167602,1.36004413,0.05971206,0.15545230,0.88336489,2.47255486
0.50725363,4.45385182,0.02332027,0.32214287,0.42677465,1.38857696,0.06331051,0.15972533,0.90808119,2.49134823
0.51325663,4.51738839,0.02435788,0.32735490,0.44191858,1.41534326,0.06682733,0.16382796,0.93185574,2.50593954
0.51925963,4.57405088,0.02533953,0.33231174,0.45694246,1.43991140,0.07021192,0.16770149,0.95438437,2.51605900
0.52526263,4.62284410,0.02624648,0.33694809,0.47166375,1.46184819,0.07341238,0.17128767,0.97536746,2.52143755
0.53126563,4.66278265,0.02706040,0.34118854,0.48588761,1.48073425,0.07637696,0.17453032,0.99451797,2.52181459
0.53726863,4.69292870,0.02776410,0.34495061,0.49941312,1.49618137,0.07905562,0.17737711,1.01157051,2.51694918
0.54327164,4.71243457,0.02834214,0.34814844,0.51204051,1.50785068,0.08140162,0.17978164,1.02629108,2.50663395
0.54927464,4.72058783,0.02878145,0.35069726,0.52357893,1.51547106,0.08337313,0.18170554,1.03848673,2.49071069
0.55527764,4.71685609,0.02907194,0.35251813,0.53385462,1.51885638,0.08493475,0.18312062,1.04801477,2.46908662
0.56128064,4.70092855,0.02920694,0.35354290,0.54271862,1.51792081,0.08605888,0.18401073,1.05479076,2.44175007
0.56728364,4.67275137,0.02918356,0.35371883,0.55005403,1.51269094,0.08672683,0.18437345,1.05879472,2.40878412
0.57328664,4.63255416,0.02900294,0.35301282,0.55578192,1.50331399,0.08692967,0.18422122,1.06007495,2.37037731
0.57928964,4.58086538,0.02867028,0.35141484,0.55986593,1.49006121,0.08666872,0.18358202,1.05874919,2.32683002
0.58529265,4.51851488,0.02819479,0.34894030,0.56231486,1.47332612,0.08595566,0.18249940,1.05500265,2.27855605
0.59129565,4.44662273,0.02758940,0.34563133,0.56318341,1.45361726,0.08481225,0.18103174,1.04908296,2.22607870
0.59729865,4.36657405,0.02687038,0.34155672,0.56257064,1.43154542,0.08326969,0.17925096,1.04129204,2.17002131
0.60330165,4.27998064,0.02605684,0.33681051,0.56061646,1.40780589,0.08136759,0.17724040,1.03197525,2.11109246
0.60930465,4.18863075,0.02517003,0.33150936,0.55749606,1.38315608,0.07915266,0.17509222,1.02150811,2.05006644
0.61530765,4.09442908,0.02423271,0.32578865,0.55341267,1.35838960,0.07667707,0.17290414,1.01028149,1.98775979
0.62131066,3.99932992,0.02326828,0.31979764,0.54858896,1.33430772,0.07399676,0.17077594,0.99868558,1.92500517
0.62731366,3.90526638,0.02230013,0.31369386,0.54325749,1.31168948,0.07116951,0.16880561,0.98709390,1.86262372
0.63331666,3.81407915,0.02135074,0.30763689,0.53765066,1.29126184,0.06825307,0.16708553,0.97584774,1.80139744
0.63931966,3.72744824,0.02044109,0.30178206,0.53199076,1.27367105,0.06530329,0.16569870,0.96524215,1.74204292
0.64532266,3.64683089,0.01958993,0.29627414,0.52648043,1.25945672,0.06237250,0.16471531,0.95551394,1.68518772
0.65132566,3.57340855,0.01881330,0.29124144,0.52129417,1.24902966,0.05950791,0.16418979,0.94683251,1.63135065
0.65732866,3.50804551,0.01812408,0.28679060,0.51657121,1.24265450,0.05675048,0.16415839,0.93929379,1.58092676
0.66333167,3.45126076,0.01753173,0.28300224,0.51241009,1.24043802,0.05413389,0.16463759,0.93291766,1.53417781
0.66933467,3.40321458,0.01704210,0.27992768,0.50886519,1.24232353,0.05168399,0.16562323,0.92764888,1.49122840
0.67533767,3.36370991,0.01665745,0.27758702,0.50594536,1.24809183,0.04941847,0.16709055,0.92336150,1.45206810
0.68134067,3.33220860,0.01637656,0.27596839,0.50361469,1.25736836,0.04734693,0.16899501,0.91986641,1.41655902
0.68734367,3.30786122,0.01619495,0.27502868,0.50179534,1.26963669,0.04547122,0.17127401,0.91692167,1.38444848
0.69334667,3.28954908,0.01610530,0.27469550,0.50037232,1.28425725,0.04378603,0.17384929,0.91424491,1.35538600
0.69934967,3.27593626,0.01609779,0.27487043,0.49919982,1.30049098,0.04227978,0.17662997,0.91152740,1.32894367
0.70535268,3.26552919,0.01616072,0.27543331,0.49810901,1.31752641,0.04093562,0.17951612,0.90844879,1.30463885
0.71135568,3.25674102,0.01628099,0.27624746,0.49691668,1.33450944,0.03973256,0.18240256,0.90469205,1.28195806
0.71735868,3.24795778,0.01644472,0.27716551,0.49543445,1.35057420,0.03864675,0.18518296,0.89995768,1.26038099
0.72336168,3.23760374,0.01663781,0.27803573,0.49347807,1.36487392,0.03765264,0.18775381,0.89397670,1.23940358
0.72936468,3.22420288,0.01684653,0.27870844,0.49087641,1.37661048,0.03672426,0.19001823,0.88652180,1.21855910
0.73536768,3.20643435,0.01705801,0.27904230,0.48747961,1.38506144,0.03583630,0.19188945,0.87741614,1.19743659
0.74137069,3.18317956,0.01726069,0.27891021,0.48316626,1.38960365,0.03496513,0.19329377,0.86653963,1.17569573
0.74737369,3.15355947,0.01744475,0.27820457,0.47784901,1.38973235,0.03408962,0.19417293,0.85383227,1.15307801
0.75337669,3.11696081,0.01760233,0.27684166,0.47147864,1.38507548,0.03319191,0.19448576,0.83929483,1.12941370
0.75937969,3.07305072,0.01772783,0.27476502,0.46404629,1.37540257,0.03225781,0.19420911,0.82298666,1.10462461
0.76538269,3.02177982,0.01781796,0.27194757,0.45558383,1.36062812,0.03127719,0.19333805,0.80502111,1.07872284
0.77138569,2.96337405,0.01787179,0.26839259,0.44616243,1.34080982,0.03024406,0.19188529,0.78555879,1.05180583
0.77738869,2.89831647,0.01789075,0.26413339,0.43588941,1.31614171,0.02915655,0.18987999,0.76479916,1.02404810
0.78339170,2.82732033,0.01787847,0.25923178,0.42490363,1.28694307,0.02801674,0.18736592,0.74297091,0.99569033
0.78939470,2.75129509,0.01784066,0.25377539,0.41336965,1.25364370,0.02683027,0.18439924,0.72032181,0.96702649
0.79539770,2.67130749,0.01778491,0.24787413,0.40147102,1.21676648,0.02560600,0.18104586,0.69710838,0.93838968
0.80140070,2.58853968,0.01772049,0.24165577,0.38940297,1.17690815,0.02435542,0.17737860,0.67358611,0.91013746
0.80740370,2.50424649,0.01765815,0.23526109,0.37736504,1.13471932,0.02309221,0.17347439,0.65000064,0.88263738
0.81340670,2.41971388,0.01760992,0.22883868,0.36555389,1.09088447,0.02183161,0.16941139,0.62658017,0.85625343
0.81940970,2.33622028,0.01758894,0.22253973,0.35415667,1.04610303,0.02058993,0.16526646,0.60352968,0.83133383
0.82541271,2.25500233,0.01760935,0.21651308,0.34334522,1.00107189,0.01938399,0.16111282,0.58102689,0.80820076
0.83141571,2.17722615,0.01768612,0.21090063,0.33327141,0.95647019,0.01823074,0.15701816,0.55922019,0.78714227
0.83741871,2.10396470,0.01783500,0.20583340,0.32406372,0.91294654,0.01714679,0.15304315,0.53822840,0.76840655
0.84342171,2.03618170,0.01807244,0.20142843,0.31582513,0.87110892,0.01614811,0.14924044,0.51814228,0.75219852
0.84942471,1.97472176,0.01841550,0.19778640,0.30863238,0.83151715,0.01524977,0.14565416,0.49902750,0.73867878
0.85542771,1.92030626,0.01888173,0.19499026,0.30253650,0.79467789,0.01446573,0.14231972,0.48092865,0.72796438
0.86143072,1.87353406,0.01948907,0.19310467,0.29756440,0.76104164,0.01380869,0.13926419,0.46387405,0.72013135
0.86743372,1.83488600,0.02025566,0.19217625,0.29372145,0.73100145,0.01328998,0.13650680,0.44788077,0.71521831
0.87343672,1.80473173,0.02119950,0.19223450,0.29099467,0.70489280,0.01291945,0.13405982,0.43295956,0.71323079
0.87943972,1.78333774,0.02233817,0.19329326,0.28935631,0.68299412,0.01270540,0.13192949,0.41911924,0.71414571
0.88544272,1.77087509,0.02368836,0.19535241,0.28876752,0.66552749,0.01265452,0.13011704,0.40637020,0.71791551
0.89144572,1.76742593,0.02526531,0.19839989,0.28918194,0.65265900,0.01277176,0.12861965,0.39472680,0.72447160
0.89744872,1.77298763,0.02708218,0.20241349,0.29054875,0.64449863,0.01306023,0.12743132,0.38420847,0.73372669
0.90345173,1.78747420,0.02914941,0.20736254,0.29281525,0.64109924,0.01352105,0.12654357,0.37483946,0.74557590
0.90945473,1.81071459,0.03147395,0.21320921,0.29592865,0.64245484,0.01415323,0.12594587,0.36664730,0.75989646
0.91545773,1.84244804,0.03405855,0.21990936,0.29983703,0.64849805,0.01495342,0.12562597,0.35966008,0.77654615
0.92146073,1.88231699,0.03690108,0.22741289,0.30448957,0.65909704,0.01591581,0.12556986,0.35390284,0.79536060
0.92746373,1.92985843,0.03999391,0.23566355,0.30983593,0.67405245,0.01703193,0.12576162,0.34939335,0.81614986
0.93346673,1.98449474,0.04332345,0.24459832,0.31582505,0.69309456,0.01829052,0.12618312,0.34613757,0.83869461
0.93946973,2.04552525,0.04686984,0.25414646,0.32240349,0.71588130,0.01967748,0.12681351,0.34412527,0.86274250
0.94547274,2.11212009,0.05060683,0.26422830,0.32951345,0.74199767,0.02117580,0.12762883,0.34332613,0.88800518
0.95147574,2.18331744,0.05450193,0.27475397,0.33709082,0.77095709,0.02276569,0.12860151,0.34368661,0.91415656
0.95747874,2.25802556,0.05851677,0.28562235,0.34506339,0.80220496,0.02442471,0.12970007,0.34512786,0.94083268
0.96348174,2.33503050,0.06260772,0.29672027,0.35334940,0.83512495,0.02612806,0.13088897,0.34754499,0.96763364
0.96948474,2.41301007,0.06672677,0.30792223,0.36185677,0.86904807,0.02784898,0.13212862,0.35080766,0.99412789
0.97548774,2.49055441,0.07082255,0.31909085,0.37048296,0.90326452,0.02955921,0.13337572,0.35476205,1.01985883
0.98149075,2.56619281,0.07484163,0.33007795,0.37911571,0.93703818,0.03122956,0.13458383,0.35923420,1.04435374
0.98749375,2.63842624,0.07872980,0.34072657,0.38763453,0.96962337,0.03283062,0.13570421,0.36403451,1.06713482
0.99349675,2.70576434,0.08243353,0.35087373,0.39591304,1.00028321,0.03433341,0.13668687,0.36896303,1.08773184
0.99949975,2.76676553,0.08590133,0.36035398,0.40382200,1.02830907,0.03571015,0.13748189,0.37381557,1.10569598
1.00550275,2.82007836,0.08908509,0.36900354,0.41123286,1.05304019,0.03693497,0.13804077,0.37838994,1.12061398
1.01150575,2.86448225,0.09194129,0.37666498,0.41802168,1.07388265,0.03798461,0.13831795,0.38249221,1.13212215
1.01750875,2.89892557,0.09443198,0.38319200,0.42407316,1.09032674,0.03883908,0.13827224,0.38594263,1.13991929
1.02351176,2.92255904,0.09652558,0.38845436,0.42928461,1.10196207,0.03948215,0.13786821,0.38858086,1.14377783
1.02951476,2.93476291,0.09819742,0.39234244,0.43356950,1.10848941,0.03990177,0.13707737,0.39027030,1.14355266
1.03551776,2.93516623,0.09943004,0.39477128,0.43686051,1.10972896,0.04009039,0.13587918,0.39090134,1.13918696
1.04152076,2.92365735,0.10021316,0.39568390,0.43911183,1.10562441,0.04004508,0.13426175,0.39039354,1.13071487
1.04752376,2.90038495,0.10054352,0.39505360,0.44030047,1.09624261,0.03976750,0.13222221,0.38869641,1.11826055
1.05352676,2.86574964,0.10042443,0.39288524,0.44042671,1.08176897,0.03926375,0.12976681,0.38578921,1.10203390
1.05952976,2.82038632,0.09986521,0.38921515,0.43951344,1.06249863,0.03854407,0.12691067,0.38167963,1.08232293
1.06553277,2.76513850,0.09888052,0.38410999,0.43760449,1.03882401,0.03762246,0.12367721,0.37640153,1.05948328
1.07153577,2.70102549,0.09748956,0.37766428,0.43476210,1.01121912,0.03651610,0.12009735,0.37001205,1.03392528
1.07753877,2.62920445,0.09571535,0.36999692,0.43106352,0.98022163,0.03524481,0.11620853,0.36258818,1.00609932
1.08354177,2.55092883,0.09358394,0.36124676,0.42659710,0.94641333,0.03383043,0.11205350,0.35422309,0.97648010
1.08954477,2.46750537,0.09112378,0.35156753,0.42145787,0.91039996,0.03229612,0.10767908,0.34502244,0.94555068
1.09554777,2.38025150,0.08836504,0.34112225,0.41574303,0.87279136,0.03066576,0.10313491,0.33510075,0.91378687
1.10155078,2.29045509,0.08533917,0.33007757,0.40954745,0.83418265,0.02896334,0.09847218,0.32457815,0.88164284
1.10755378,2.19933819,0.08207844,0.31859813,0.40295957,0.79513732,0.02721238,0.09374249,0.31357752,0.84953842
1.11355678,2.10802610,0.07861562,0.30684138,0.39605766,0.75617284,0.02543546,0.08899686,0.30222215,0.81784872
1.11955978,2.01752296,0.07498373,0.29495298,0.38890700,0.71774918,0.02365381,0.08428485,0.29063391,0.78689629
1.12556278,1.92869445,0.07121584,0.28306304,0.38155771,0.68026067,0.02188701,0.07965395,0.27893205,0.75694615
1.13156578,1.84225794,0.06734486,0.27128332,0.37404370,0.64403128,0.02015270,0.07514905,0.26723247,0.72820383
1.13756878,1.75878009,0.06340345,0.25970554,0.36638254,0.60931332,0.01846652,0.07081222,0.25564750,0.70081613
1.14357179,1.67868141,0.05942375,0.24840073,0.35857638,0.57628926,0.01684199,0.06668260,0.24428607,0.67487460
1.14957479,1.60224712,0.05543725,0.23741973,0.35061383,0.54507646,0.01529052,0.06279646,0.23325426,0.65042141
1.15557779,1.52964334,0.05147455,0.22679462,0.34247268,0.51573438,0.01382154,0.05918737,0.22265601,0.62745705
1.16158079,1.46093744,0.04756506,0.21654110,0.33412334,0.48827358,0.01244260,0.05588653,0.21259410,0.60594958
1.16758379,1.39612133,0.04373675,0.20666148,0.32553282,0.46266607,0.01115951,0.05292306,0.20317113,0.58584477
