energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
0.05102551,1.21755603,0.32693879,0.05929470,0.00125177,0.06748528,0.02535674,0.12617307,0.18614215,0.78876602
0.05702851,1.17069773,0.31439207,0.05704449,0.00117750,0.06464396,0.02472215,0.12017553,0.17927756,0.75877739
0.06303152,1.11841116,0.30038804,0.05452725,0.00109968,0.06152064,0.02394748,0.11370448,0.17155908,0.72524369
0.06903452,1.06160092,0.28516795,0.05178664,0.00101964,0.05816915,0.02304669,0.10687052,0.16312081,0.68874548
0.07503752,1.00121267,0.26898448,0.04886840,0.00093864,0.05464474,0.02203570,0.09978468,0.15410408,0.64989113
0.08104052,0.93820720,0.25209478,0.04581912,0.00085787,0.05100264,0.02093191,0.09255553,0.14465352,0.60930010
0.08704352,0.87353554,0.23475371,0.04268498,0.00077842,0.04729666,0.01975369,0.08528659,0.13491326,0.56758689
0.09304652,0.80811620,0.21720772,0.03951071,0.00070127,0.04357797,0.01851991,0.07807401,0.12502347,0.52534618
0.09904952,0.74281487,0.19968940,0.03633854,0.00062723,0.03989399,0.01724943,0.07100477,0.11511715,0.48313968
0.10505253,0.67842749,0.18241287,0.03320739,0.00055700,0.03628760,0.01596061,0.06415530,0.10531745,0.44148492
0.11105553,0.61566679,0.16557022,0.03015219,0.00049110,0.03279645,0.01467092,0.05759059,0.09573548,0.40084650
0.11705853,0.55515260,0.14932884,0.02720340,0.00042991,0.02945257,0.01339655,0.05136368,0.08646868,0.36162953
0.12306153,0.49740595,0.13382992,0.02438672,0.00037368,0.02628217,0.01215211,0.04551573,0.07759970,0.32417566
0.12906453,0.44284685,0.11918785,0.02172292,0.00032253,0.02330565,0.01095040,0.04007632,0.06919596,0.28876147
0.13506753,0.39179538,0.10549055,0.01922792,0.00027647,0.02053780,0.00980229,0.03506415,0.06130958,0.25559892
0.14107054,0.34447589,0.09280068,0.01691292,0.00023540,0.01798814,0.00871658,0.03048803,0.05397787,0.22483796
0.14707354,0.30102365,0.08115751,0.01478480,0.00019915,0.01566140,0.00770006,0.02634801,0.04722419,0.19657065
0.15307654,0.26149362,0.07057936,0.01284641,0.00016750,0.01355809,0.00675750,0.02263668,0.04105915,0.17083672
0.15907954,0.22587072,0.06106652,0.01109717,0.00014018,0.01167519,0.00589184,0.01934054,0.03548206,0.14763012
0.16508254,0.19408109,0.05260441,0.00953352,0.00011690,0.01000675,0.00510430,0.01644133,0.03048250,0.12690624
0.17108554,0.16600383,0.04516696,0.00814954,0.00009736,0.00854464,0.00439459,0.01391744,0.02604207,0.10858947
0.17708854,0.14148283,0.03871991,0.00693747,0.00008129,0.00727922,0.00376114,0.01174510,0.02213611,0.09258084
0.18309155,0.12033814,0.03322417,0.00588829,0.00006841,0.00619994,0.00320132,0.00989955,0.01873536,0.07876536
0.18909455,0.10237669,0.02863890,0.00499221,0.00005850,0.00529596,0.00271169,0.00835609,0.01580757,0.06701900
0.19509755,0.08740197,0.02492435,0.00423918,0.00005137,0.00455664,0.00228823,0.00709091,0.01331894,0.05721500
0.20110055,0.07522252,0.02204439,0.00361924,0.00004690,0.00397202,0.00192653,0.00608181,0.01123543,0.04922935
0.20710355,0.06565901,0.01996863,0.00312291,0.00004502,0.00353313,0.00162203,0.00530873,0.00952382,0.04294547
0.21310655,0.05854987,0.01867411,0.00274144,0.00004572,0.00323226,0.00137017,0.00475420,0.00815263,0.03825788
0.21910955,0.05375539,0.01814651,0.00246705,0.00004908,0.00306315,0.00116651,0.00440351,0.00709276,0.03507490
0.22511256,0.05116025,0.01838095,0.00229302,0.00005521,0.00302110,0.00100688,0.00424482,0.00631800,0.03332031
0.23111556,0.05067454,0.01938214,0.00221378,0.00006435,0.00310290,0.00088747,0.00426912,0.00580524,0.03293407
0.23711856,0.05223333,0.02116420,0.00222488,0.00007676,0.00330676,0.00080482,0.00447005,0.00553465,0.03387204
0.24312156,0.05579480,0.02374979,0.00232297,0.00009280,0.00363217,0.00075594,0.00484360,0.00548947,0.03610488
0.24912456,0.06133717,0.02716891,0.00250563,0.00011289,0.00407961,0.00073823,0.00538773,0.00565588,0.03961599
0.25512756,0.06885440,0.03145708,0.00277122,0.00013748,0.00465023,0.00074950,0.00610188,0.00602259,0.04439886
0.26113057,0.07835094,0.03665323,0.00311865,0.00016711,0.00534548,0.00078795,0.00698640,0.00658035,0.05045369
0.26713357,0.08983575,0.04279705,0.00354714,0.00020230,0.00616668,0.00085205,0.00804196,0.00732146,0.05778352
0.27313657,0.10331564,0.04992619,0.00405597,0.00024363,0.00711458,0.00094051,0.00926888,0.00823910,0.06639009
0.27913957,0.11878843,0.05807314,0.00464414,0.00029165,0.00818886,0.00105224,0.01066649,0.00932678,0.07626941
0.28514257,0.13623593,0.06726204,0.00531011,0.00034690,0.00938766,0.00118616,0.01223242,0.01057766,0.08740740
0.29114557,0.15561741,0.07750558,0.00605154,0.00040985,0.01070713,0.00134125,0.01396206,0.01198400,0.09977573
0.29714857,0.17686346,0.08880197,0.00686501,0.00048093,0.01214105,0.00151634,0.01584792,0.01353663,0.11332804
0.30315158,0.19987099,0.10113237,0.00774583,0.00056043,0.01368047,0.00171014,0.01787923,0.01522454,0.12799684
0.30915458,0.22449936,0.11445877,0.00868784,0.00064853,0.01531344,0.00192109,0.02004157,0.01703455,0.14369124
0.31515758,0.25056817,0.12872259,0.00968335,0.00074525,0.01702492,0.00214737,0.02231664,0.01895114,0.16029567
0.32116058,0.27785685,0.14384402,0.01072309,0.00085041,0.01879673,0.00238684,0.02468229,0.02095646,0.17766985
0.32716358,0.30610623,0.15972245,0.01179624,0.00096367,0.02060766,0.00263699,0.02711260,0.02303048,0.19564998
0.33316658,0.33502224,0.17623780,0.01289062,0.00108444,0.02243377,0.00289499,0.02957826,0.02515133,0.21405135
0.33916958,0.36428181,0.19325301,0.01399283,0.00121192,0.02424879,0.00315768,0.03204708,0.02729577,0.23267229
0.34517259,0.39354063,0.21061754,0.01508860,0.00134510,0.02602462,0.00342162,0.03448472,0.02943989,0.25129932
0.35117559,0.42244280,0.22817190,0.01616315,0.00148273,0.02773208,0.00368316,0.03685551,0.03155987,0.26971350
0.35717859,0.45063190,0.24575300,0.01720160,0.00162340,0.02934160,0.00393849,0.03912350,0.03363286,0.28769754
0.36318159,0.47776298,0.26320005,0.01818943,0.00176551,0.03082414,0.00418377,0.04125350,0.03563793,0.30504351
0.36918459,0.50351501,0.28036093,0.01911300,0.00190734,0.03215200,0.00441520,0.04321224,0.03755699,0.32156079
0.37518759,0.52760310,0.29709847,0.01995998,0.00204709,0.03329973,0.00462916,0.04496951,0.03937570,0.33708363
0.38119060,0.54978986,0.31329649,0.02071984,0.00218292,0.03424498,0.00482229,0.04649917,0.04108423,0.35147824
0.38719360,0.56989521,0.32886504,0.02138424,0.00231302,0.03496925,0.00499163,0.04778013,0.04267791,0.36464865
0.39319660,0.58780405,0.34374468,0.02194737,0.00243563,0.03545852,0.00513469,0.04879713,0.04415763,0.37654112
0.39919960,0.60347126,0.35790925,0.02240613,0.00254917,0.03570376,0.00524955,0.04954127,0.04553000,0.38714676
0.40520260,0.61692347,0.37136700,0.02276030,0.00265220,0.03570126,0.00533491,0.05001037,0.04680722,0.39650201
0.41120560,0.62825759,0.38415987,0.02301251,0.00274355,0.03545272,0.00539016,0.05020896,0.04800669,0.40468688
0.41720860,0.63763573,0.39636067,0.02316809,0.00282229,0.03496522,0.00541533,0.05014811,0.04915024,0.41182093
0.42321161,0.64527684,0.40806842,0.02323484,0.00288779,0.03425093,0.00541115,0.04984488,0.05026314,0.41805701
0.42921461,0.65144518,0.41940176,0.02322263,0.00293973,0.03332669,0.00537898,0.04932157,0.05137283,0.42357314
0.43521761,0.65643628,0.43049073,0.02314295,0.00297808,0.03221336,0.00532075,0.04860478,0.05250745,0.42856267
0.44122061,0.66056092,0.44146748,0.02300834,0.00300313,0.03093510,0.00523886,0.04772423,0.05369425,0.43322339
0.44722361,0.66412807,0.45245607,0.02283180,0.00301540,0.02951853,0.00513611,0.04671154,0.05495789,0.43774594
0.45322661,0.66742748,0.46356218,0.02262620,0.00301565,0.02799186,0.00501555,0.04559890,0.05631886,0.44230235
0.45922961,0.67071307,0.47486315,0.02240364,0.00300482,0.02638393,0.00488041,0.04441780,0.05779188,0.44703513
0.46523262,0.67418787,0.48639905,0.02217488,0.00298398,0.02472337,0.00473391,0.04319783,0.05938462,0.45204764
0.47123562,0.67799146,0.49816531,0.02194892,0.00295425,0.02303775,0.00457920,0.04196555,0.06109665,0.45739634
0.47723862,0.68219064,0.51010742,0.02173255,0.00291678,0.02135286,0.00441922,0.04074367,0.06291873,0.46308522
0.48324162,0.68677378,0.52211820,0.02153012,0.00287270,0.01969211,0.00425664,0.03955035,0.06483249,0.46906303
0.48924462,0.69164940,0.53403773,0.02134336,0.00282300,0.01807602,0.00409376,0.03839879,0.06681063,0.47522326
0.49524762,0.69664890,0.54565631,0.02117144,0.00276862,0.01652194,0.00393246,0.03729707,0.06881744,0.48140715
0.50125063,0.70153356,0.55672025,0.02101105,0.00271029,0.01504383,0.00377421,0.03624829,0.07080983,0.48740945
0.50725363,0.70600522,0.56694033,0.02085670,0.00264860,0.01365222,0.00362001,0.03525087,0.07273874,0.49298681
0.51325663,0.70972032,0.57600253,0.02070106,0.00258400,0.01235435,0.00347047,0.03429915,0.07455087,0.49786827
0.51925963,0.71230640,0.58358067,0.02053545,0.00251673,0.01115429,0.00332579,0.03338411,0.07619069,0.50176740
0.52526263,0.71338022,0.58935004,0.02035032,0.00244693,0.01005335,0.00318586,0.03249422,0.07760258,0.50439539
0.53126563,0.71256664,0.59300169,0.02013584,0.00237462,0.00905033,0.00305028,0.03161636,0.07873308,0.50547453
0.53726863,0.70951707,0.59425633,0.01988244,0.00229972,0.00814202,0.00291847,0.03073679,0.07953301,0.50475118
0.54327164,0.70392683,0.59287729,0.01958133,0.00222212,0.00732356,0.00278974,0.02984205,0.07995955,0.50200786
0.54927464,0.69555019,0.58868180,0.01922499,0.00214172,0.00658893,0.00266334,0.02891980,0.07997797,0.49707359
0.55527764,0.68421267,0.58155007,0.01880756,0.00205841,0.00593132,0.00253854,0.02795955,0.07956310,0.48983208
0.56128064,0.66981994,0.57143164,0.01832514,0.00197218,0.00534352,0.00241470,0.02695325,0.07870035,0.48022751
0.56728364,0.65236283,0.55834877,0.01777600,0.00188307,0.00481826,0.00229129,0.02589567,0.07738630,0.46826750
0.57328664,0.63191862,0.54239678,0.01716066,0.00179126,0.00434845,0.00216795,0.02478469,0.07562889,0.45402331
0.57928964,0.60864834,0.52374120,0.01648189,0.00169701,0.00392746,0.00204452,0.02362134,0.07344704,0.43762731
0.58529265,0.58279070,0.50261220,0.01574457,0.00160072,0.00354923,0.00192101,0.02240972,0.07086993,0.41926795
0.59129565,0.55465284,0.47929647,0.01495548,0.00150288,0.00320842,0.00179762,0.02115680,0.06793588,0.39918269
0.59729865,0.52459869,0.45412703,0.01412304,0.00140410,0.00290045,0.00167470,0.01987205,0.06469087,0.37764907
0.60330165,0.49303558,0.42747169,0.01325695,0.00130504,0.00262153,0.00155278,0.01856708,0.06118690,0.35497477
0.60930465,0.46039984,0.39972051,0.01236782,0.00120643,0.00236867,0.00143247,0.01725512,0.05748015,0.33148693
0.61530765,0.42714214,0.37127316,0.01146680,0.00110904,0.00213964,0.00131447,0.01595057,0.05362909,0.30752145
0.62131066,0.39371337,0.34252654,0.01056520,0.00101361,0.00193291,0.00119952,0.01466858,0.04969262,0.28341267
0.62731366,0.36055158,0.31386334,0.00967415,0.00092088,0.00174763,0.00108834,0.01342457,0.04572836,0.25948397
0.63331666,0.32807067,0.28564190,0.00880430,0.00083152,0.00158354,0.00098165,0.01223395,0.04179104,0.23603964
0.63931966,0.29665103,0.25818783,0.00796553,0.00074615,0.00144097,0.00088009,0.01111180,0.03793122,0.21335820
0.64532266,0.26663252,0.23178747,0.00716683,0.00066529,0.00132076,0.00078422,0.01007275,0.03419418,0.19168751
0.65132566,0.23830996,0.20668338,0.00641610,0.00058935,0.00122425,0.00069450,0.00913087,0.03061921,0.17124162
0.65732866,0.21193081,0.18307197,0.00572014,0.00051866,0.00115328,0.00061129,0.00829969,0.02723909,0.15219931
0.66333167,0.18769529,0.16110293,0.00508460,0.00045342,0.00111017,0.00053480,0.00759230,0.02407995,0.13470432
0.66933467,0.16575827,0.14088043,0.00451409,0.00039373,0.00109770,0.00046515,0.00702150,0.02116134,0.11886689
0.67533767,0.14623287,0.12246586,0.00401221,0.00033958,0.00111916,0.00040235,0.00659997,0.01849652,0.10476651
0.68134067,0.12919521,0.10588171,0.00358170,0.00029088,0.00117832,0.00034631,0.00634048,0.01609299,0.09245551
0.68734367,0.11468994,0.09111629,0.00322458,0.00024745,0.00127944,0.00029683,0.00625611,0.01395308,0.08196317
0.69334667,0.10273602,0.07812901,0.00294228,0.00020905,0.00142723,0.00025366,0.00636039,0.01207472,0.07330000
0.69934967,0.09333251,0.06685591,0.00273581,0.00017538,0.00162686,0.00021650,0.00666733,0.01045219,0.06646201
0.70535268,0.08646374,0.05721504,0.00260584,0.00014611,0.00188383,0.00018498,0.00719150,0.00907687,0.06143457
0.71135568,0.08210377,0.04911165,0.00255283,0.00012087,0.00220392,0.00015874,0.00794784,0.00793801,0.05819566
0.71735868,0.08021975,0.04244281,0.00257709,0.00009929,0.00259303,0.00013738,0.00895144,0.00702334,0.05671841
0.72336168,0.08077399,0.03710146,0.00267877,0.00008098,0.00305702,0.00012051,0.01021715,0.00631968,0.05697262
0.72936468,0.08372479,0.03297964,0.00285787,0.00006559,0.00360153,0.00010774,0.01175903,0.00581340,0.05892550
0.73536768,0.08902584,0.02997111,0.00311417,0.00005274,0.00423166,0.00009871,0.01358968,0.00549075,0.06254127
0.74137069,0.09662446,0.02797310,0.00344715,0.00004211,0.00495177,0.00009305,0.01571949,0.00533810,0.06777999
0.74737369,0.10645862,0.02688740,0.00385583,0.00003339,0.00576513,0.00009043,0.01815572,0.00534207,0.07459552
0.75337669,0.11845323,0.02662085,0.00433861,0.00002628,0.00667363,0.00009055,0.02090157,0.00548958,0.08293288
0.75937969,0.13251569,0.02708523,0.00489313,0.00002054,0.00767744,0.00009310,0.02395521,0.00576775,0.09272521
0.76538269,0.14853131,0.02819681,0.00551606,0.00001594,0.00877474,0.00009782,0.02730888,0.00616384,0.10389051
0.77138569,0.16635878,0.02987560,0.00620297,0.00001228,0.00996142,0.00010443,0.03094801,0.00666509,0.11632845
0.77738869,0.18582613,0.03204441,0.00694813,0.00000939,0.01123086,0.00011267,0.03485054,0.00725853,0.12991754
0.78339170,0.20672757,0.03462790,0.00774444,0.00000713,0.01257380,0.00012230,0.03898640,0.00793086,0.14451287
0.78939470,0.22882147,0.03755166,0.00858337,0.00000538,0.01397821,0.00013307,0.04331728,0.00866828,0.15994470
0.79539770,0.25182989,0.04074152,0.00945490,0.00000403,0.01542939,0.00014472,0.04779666,0.00945643,0.17601805
0.80140070,0.27543973,0.04412303,0.01034763,0.00000299,0.01691003,0.00015700,0.05237018,0.01028032,0.19251354
0.80740370,0.29930580,0.04762127,0.01124889,0.00000221,0.01840047,0.00016965,0.05697640,0.01112440,0.20918949
0.81340670,0.32305574,0.05116099,0.01214492,0.00000162,0.01987910,0.00018242,0.06154782,0.01197263,0.22578530
0.81940970,0.34629675,0.05466706,0.01302113,0.00000118,0.02132275,0.00019504,0.06601236,0.01280867,0.24202619
0.82541271,0.36862400,0.05806523,0.01386246,0.00000085,0.02270731,0.00020725,0.07029505,0.01361609,0.25762903
0.83141571,0.38963040,0.06128317,0.01465373,0.00000061,0.02400834,0.00021880,0.07431999,0.01437873,0.27230915
0.83741871,0.40891736,0.06425178,0.01538002,0.00000043,0.02520178,0.00022944,0.07801252,0.01508095,0.28578787
0.84342171,0.42610614,0.06690656,0.01602717,0.00000031,0.02626469,0.00023896,0.08130141,0.01570809,0.29780042
0.84942471,0.44084923,0.06918911,0.01658216,0.00000022,0.02717593,0.00024713,0.08412120,0.01624679,0.30810384
0.85542771,0.45284125,0.07104857,0.01703354,0.00000015,0.02791691,0.00025379,0.08641420,0.01668537,0.31648469
0.86143072,0.46182890,0.07244300,0.01737183,0.00000010,0.02847219,0.00025879,0.08813257,0.01701418,0.32276589
0.86743372,0.46761936,0.07334050,0.01758979,0.00000007,0.02883001,0.00026200,0.08923984,0.01722589,0.32681268
0.87343672,0.47008687,0.07372014,0.01768271,0.00000005,0.02898270,0.00026336,0.08971227,0.01731567,0.32853714
0.87943972,0.46917693,0.07357247,0.01764855,0.00000003,0.02892698,0.00026284,0.08953965,0.01728139,0.32790117
0.88544272,0.46490816,0.07289977,0.01748802,0.00000002,0.02866404,0.00026044,0.08872567,0.01712365,0.32491778
0.89144572,0.45737148,0.07171583,0.01720454,0.00000002,0.02819953,0.00025621,0.08728777,0.01684571,0.31965052
0.89744872,0.44672681,0.07004542,0.01680414,0.00000001,0.02754332,0.00025024,0.08525654,0.01645341,0.31221115
0.90345173,0.43319735,0.06792332,0.01629521,0.00000001,0.02670920,0.00024266,0.08267462,0.01595495,0.30275566
0.90945473,0.41706173,0.06539310,0.01568824,0.00000001,0.02571436,0.00023362,0.07959521,0.01536056,0.29147882
0.91545773,0.39864452,0.06250557,0.01499542,0.00000001,0.02457881,0.00022331,0.07608027,0.01468217,0.27860744
0.92146073,0.37830530,0.05931714,0.01423029,0.00000001,0.02332471,0.00021192,0.07219841,0.01393302,0.26439289
0.92746373,0.35642715,0.05588792,0.01340724,0.00000002,0.02197569,0.00019966,0.06802273,0.01312720,0.24910290
0.93346673,0.33340474,0.05227992,0.01254112,0.00000002,0.02055607,0.00018677,0.06362852,0.01227923,0.23301336
0.93946973,0.30963273,0.04855525,0.01164674,0.00000003,0.01909015,0.00017346,0.05909104,0.01140366,0.21640016
0.94547274,0.28549494,0.04477438,0.01073854,0.00000005,0.01760159,0.00015995,0.05448347,0.01051460,0.19953163
0.95147574,0.26135460,0.04099471,0.00983015,0.00000007,0.01611272,0.00014644,0.04987502,0.00962542,0.18266176
0.95747874,0.23754614,0.03726927,0.00893411,0.00000010,0.01464414,0.00013312,0.04532938,0.00874844,0.16602444
0.96348174,0.21436863,0.03364577,0.00806162,0.00000014,0.01321419,0.00012017,0.04090341,0.00789465,0.14982890
0.96948474,0.19208110,0.03016591,0.00722236,0.00000020,0.01183877,0.00010772,0.03664629,0.00707357,0.13425649
0.97548774,0.17089975,0.02686503,0.00642437,0.00000028,0.01053107,0.00009591,0.03259893,0.00629316,0.11945872
0.98149075,0.15099700,0.02377206,0.00567403,0.00000039,0.00930156,0.00008483,0.02879377,0.00555972,0.10555658
0.98749375,0.13250220,0.02090975,0.00497605,0.00000054,0.00815802,0.00007457,0.02525489,0.00487798,0.09264118
0.99349675,0.11550393,0.01829515,0.00433356,0.00000074,0.00710561,0.00006517,0.02199843,0.00425117,0.08077529
0.99949975,0.10005351,0.01594033,0.00374827,0.00000101,0.00614717,0.00005669,0.01903319,0.00368110,0.06999588
1.00550275,0.08616952,0.01385332,0.00322054,0.00000137,0.00528341,0.00004915,0.01636148,0.00316839,0.06031736
1.01150575,0.07384309,0.01203908,0.00274967,0.00000184,0.00451321,0.00004255,0.01398004,0.00271262,0.05173526
1.01750875,0.06304357,0.01050070,0.00233403,0.00000246,0.00383403,0.00003690,0.01188111,0.00231255,0.04423034
1.02351176,0.05372440,0.00924051,0.00197127,0.00000327,0.00324215,0.00003220,0.01005345,0.00196632,0.03777269
1.02951476,0.04582893,0.00826133,0.00165856,0.00000431,0.00273308,0.00002846,0.00848340,0.00167168,0.03232592
1.03551776,0.03929595,0.00756758,0.00139273,0.00000564,0.00230184,0.00002566,0.00715586,0.00142620,0.02785108
1.04152076,0.03406480,0.00716639,0.00117052,0.00000733,0.00194326,0.00002383,0.00605521,0.00122741,0.02431031
1.04752376,0.03007989,0.00706854,0.00098863,0.00000946,0.00165223,0.00002300,0.00516612,0.00107303,0.02167003
1.05352676,0.02729456,0.00728929,0.00084395,0.00001212,0.00142393,0.00002319,0.00447421,0.00096105,0.01990372
1.05952976,0.02567412,0.00784907,0.00073361,0.00001542,0.00125400,0.00002447,0.00396662,0.00088993,0.01899407
1.06553277,0.02519815,0.00877387,0.00065509,0.00001950,0.00113868,0.00002692,0.00363242,0.00085860,0.01893458
1.07153577,0.02586192,0.01009552,0.00060623,0.00002448,0.00107487,0.00003065,0.00346289,0.00086660,0.01973050
1.07753877,0.02767695,0.01185161,0.00058533,0.00003054,0.00106022,0.00003578,0.00345171,0.00091411,0.02139919
1.08354177,0.03067078,0.01408515,0.00059110,0.00003784,0.00109311,0.00004247,0.00359495,0.00100193,0.02396977
1.08954477,0.03488583,0.01684402,0.00062268,0.00004659,0.00117264,0.00005093,0.00389103,0.00113155,0.02748217
1.09554777,0.04037755,0.02017999,0.00067961,0.00005699,0.00129853,0.00006138,0.00434054,0.00130506,0.03198553
1.10155078,0.04721173,0.02414752,0.00076176,0.00006928,0.00147111,0.00007409,0.00494596,0.00152520,0.03753604
1.10755378,0.05546127,0.02880227,0.00086931,0.00008372,0.00169113,0.00008937,0.00571132,0.00179524,0.04419418
1.11355678,0.06520225,0.03419935,0.00100267,0.00010056,0.00195967,0.00010761,0.00664182,0.00211900,0.05202157
1.11955978,0.07650968,0.04039138,0.00116238,0.00012011,0.00227796,0.00012923,0.00774336,0.00250079,0.06107736
1.12556278,0.08945289,0.04742640,0.00134907,0.00014266,0.00264729,0.00015475,0.00902213,0.00294537,0.07141440
1.13156578,0.10409082,0.05534583,0.00156337,0.00016856,0.00306878,0.00018476,0.01048409,0.00345797,0.08307527
1.13756878,0.12046746,0.06418239,0.00180583,0.00019818,0.00354327,0.00021999,0.01213456,0.00404426,0.09608837
1.14357179,0.13860765,0.07395831,0.00207687,0.00023190,0.00407117,0.00026130,0.01397781,0.00471044,0.11046423
1.14957479,0.15851340,0.08468385,0.00237671,0.00027018,0.00465238,0.00030973,0.01601674,0.00546326,0.12619228
1.15557779,0.18016114,0.09635624,0.00270534,0.00031352,0.00528616,0.00036653,0.01825265,0.00631024,0.14323821
1.16158079,0.20349999,0.10895928,0.00306252,0.00036248,0.00597109,0.00043320,0.02068508,0.00725971,0.16154222
1.16758379,0.22845134,0.12246355,0.00344772,0.00041772,0.00670508,0.00051156,0.02331182,0.00832114,0.18101824
1.17358679,0.25490985,0.13682749,0.00386022,0.00047999,0.00748540,0.00060378,0.02612907,0.00950531,0.20155435
1.17958979,0.28274591,0.15199914,0.00429909,0.00055019,0.00830876,0.00071248,0.02913163,0.01082461,0.22301435
1.18559280,0.31180967,0.16791881,0.00476330,0.00062932,0.00917145,0.00084072,0.03231335,0.01229333,0.24524068
1.19159580,0.34193644,0.18452234,0.00525177,0.00071859,0.01006951,0.00099212,0.03566756,0.01392792,0.26805853
1.19759880,0.37295321,0.20174501,0.00576349,0.00081935,0.01099893,0.00117088,0.03918769,0.01574724,0.29128098
1.20360180,0.40468611,0.21952582,0.00629762,0.00093317,0.01195592,0.00138182,0.04286783,0.01777270,0.31471516
1.20960480,0.43696830,0.23781185,0.00685357,0.00106179,0.01293714,0.00163039,0.04670332,0.02002834,0.33816879
1.21560780,0.46964782,0.25656247,0.00743115,0.00120716,0.01393991,0.00192267,0.05069129,0.02254077,0.36145719
1.22161081,0.50259485,0.27575309,0.00803058,0.00137142,0.01496249,0.00226536,0.05483104,0.02533885,0.38440995
1.22761381,0.53570779,0.29537796,0.00865259,0.00155684,0.01600420,0.00266567,0.05912427,0.02845327,0.40687711
1.23361681,0.56891769,0.31545191,0.00929838,0.00176580,0.01706558,0.00313122,0.06357504,0.03191580,0.42873437
1.23961981,0.60219042,0.33601050,0.00996965,0.00200072,0.01814838,0.00366989,0.06818950,0.03575833,0.44988678
1.24562281,0.63552629,0.35710857,0.01066846,0.00226400,0.01925557,0.00428959,0.07297531,0.04001167,0.47027087
1.25162581,0.66895683,0.37881687,0.01139713,0.00255790,0.02039109,0.00499805,0.07794074,0.04470401,0.48985472
1.25762881,0.70253858,0.40121684,0.01215802,0.00288444,0.02155969,0.00580245,0.08309346,0.04985929,0.50863604
1.26363182,0.73634420,0.42439363,0.01295332,0.00324526,0.02276650,0.00670911,0.08843914,0.05549526,0.52663810
1.26963482,0.77045100,0.44842751,0.01378476,0.00364153,0.02401661,0.00772311,0.09397979,0.06162159,0.54390385
1.27563782,0.80492757,0.47338413,0.01465333,0.00407374,0.02531455,0.00884787,0.09971202,0.06823784,0.56048835
1.28164082,0.83981921,0.49930405,0.01555893,0.00454164,0.02666367,0.01008477,0.10562528,0.07533157,0.57645009
1.28764382,0.87513295,0.52619206,0.01650010,0.00504408,0.02806562,0.01143274,0.11170022,0.08287665,0.59184150
1.29364682,0.91082317,0.55400712,0.01747372,0.00557887,0.02951974,0.01288790,0.11790727,0.09083188,0.60669960
1.29964982,0.94677890,0.58265338,0.01847482,0.00614277,0.03102254,0.01444326,0.12420552,0.09914002,0.62103699
1.30565283,0.98281356,0.61197315,0.01949633,0.00673136,0.03256726,0.01608853,0.13054216,0.10772738,0.63483422
1.31165583,1.01865835,0.64174228,0.02052911,0.00733909,0.03414361,0.01780995,0.13685233,0.11650401,0.64803386
1.31765883,1.05395966,0.67166859,0.02156189,0.00795927,0.03573756,0.01959032,0.14305971,0.12536458,0.66053684
1.32366183,1.08828135,0.70139361,0.02258141,0.00858417,0.03733144,0.02140912,0.14907766,0.13419001,0.67220147
1.32966483,1.12111183,0.73049797,0.02357269,0.00920515,0.03890408,0.02324279,0.15481107,0.14284974,0.68284522
1.33566783,1.15187614,0.75851025,0.02451932,0.00981281,0.04043130,0.02506516,0.16015874,0.15120472,0.69224943
1.34167084,1.17995258,0.78491933,0.02540395,0.01039726,0.04188649,0.02684798,0.16501632,0.15911102,0.70016671
1.34767384,1.20469311,0.80918953,0.02620879,0.01094832,0.04324136,0.02856162,0.16927967,0.16642381,0.70633062
1.35367684,1.22544695,0.83077815,0.02691617,0.01145586,0.04446694,0.03017588,0.17284842,0.17300176,0.71046732
1.35967984,1.24158588,0.84915457,0.02750921,0.01191007,0.04553451,0.03166082,0.17562966,0.17871152,0.71230845
1.36568284,1.25253025,0.86382000,0.02797238,0.01230178,0.04641676,0.03298770,0.17754151,0.18343213,0.71160455
1.37168584,1.25777429,0.87432692,0.02829217,0.01262278,0.04708888,0.03412988,0.17851643,0.18705922,0.70813825
1.37768884,1.25690942,0.88029727,0.02845759,0.01286607,0.04752957,0.03506373,0.17850413,0.18950870,0.70173662
1.38369185,1.24964424,0.88143849,0.02846064,0.01302612,0.04772206,0.03576940,0.17747380,0.19071988,0.69228185
1.38969485,1.23582044,0.87755653,0.02829669,0.01309908,0.04765493,0.03623157,0.17541572,0.19065775,0.67971974
1.39569785,1.21542349,0.86856525,0.02796471,0.01308289,0.04732278,0.03643994,0.17234204,0.18931439,0.66406558
1.40170085,1.18858781,0.85449171,0.02746738,0.01297740,0.04672665,0.03638966,0.16828676,0.18670944,0.64540706
1.40770385,1.15559622,0.83547708,0.02681106,0.01278434,0.04587433,0.03608147,0.16330483,0.18288950,0.62390419
1.41370685,1.11687358,0.81177326,0.02600563,0.01250730,0.04478033,0.03552173,0.15747050,0.17792674,0.59978621
1.41970985,1.07297525,0.78373533,0.02506417,0.01215157,0.04346569,0.03472219,0.15087505,0.17191643,0.57334571
1.42571286,1.02457096,0.75181029,0.02400258,0.01172401,0.04195759,0.03369959,0.14362383,0.16497387,0.54493040
1.43171586,0.97242490,0.71652276,0.02283908,0.01123275,0.04028876,0.03247508,0.13583297,0.15723066,0.51493298
1.43771886,0.91737323,0.67845831,0.02159367,0.01068700,0.03849677,0.03107356,0.12762577,0.14883050,0.48377961
