energy_ev,total_up,Co_p_up,Co_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
2.86043022,1.38560806,0.44841709,0.13211597,0.13533450,0.55245664,0.01630650,0.24461258,0.10188464,0.42481736
2.86643322,1.38040136,0.44774075,0.13012818,0.13364165,0.55328547,0.01648323,0.24500957,0.10332667,0.42225237
2.87243622,1.37004328,0.44514136,0.12791172,0.13148531,0.55146831,0.01654253,0.24445600,0.10404793,0.41844892
2.87843922,1.35453325,0.44061516,0.12547469,0.12887097,0.54699436,0.01648316,0.24296448,0.10403178,0.41343891
2.88444222,1.33400203,0.43420319,0.12283306,0.12581411,0.53991458,0.01630645,0.24057156,0.10327741,0.40728836
2.89044522,1.30871313,0.42599176,0.12001093,0.12234059,0.53034172,0.01601628,0.23733736,0.10179993,0.40009735
2.89644822,1.27905776,0.41611078,0.11704038,0.11848658,0.51844758,0.01561893,0.23334422,0.09962978,0.39199801
2.90245123,1.24554357,0.40473026,0.11396066,0.11429793,0.50445780,0.01512289,0.22869410,0.09681171,0.38315079
2.90845423,1.20877765,0.39205482,0.11081698,0.10982910,0.48864431,0.01453860,0.22350514,0.09340317,0.37373899
2.91445723,1.16944483,0.37831677,0.10765876,0.10514170,0.47131589,0.01387809,0.21790730,0.08947238,0.36396199
2.92046023,1.12828237,0.36376799,0.10453770,0.10030267,0.45280721,0.01315460,0.21203744,0.08509603,0.35402746
2.92646323,1.08605250,0.34867105,0.10150550,0.09538232,0.43346710,0.01238226,0.20603413,0.08035678,0.34414307
2.93246623,1.04351434,0.33329008,0.09861166,0.09045228,0.41364652,0.01157563,0.20003232,0.07534067,0.33450807
2.93846923,1.00139668,0.31788184,0.09590129,0.08558340,0.39368681,0.01074937,0.19415831,0.07013460,0.32530535
2.94447224,0.96037318,0.30268746,0.09341316,0.08084398,0.37390897,0.00991788,0.18852528,0.06482382,0.31669436
2.95047524,0.92104108,0.28792531,0.09117815,0.07629813,0.35460421,0.00909504,0.18322948,0.05948978,0.30880530
2.95647824,0.88390475,0.27378518,0.08921808,0.07200457,0.33602646,0.00829395,0.17834746,0.05420818,0.30173495
2.96248124,0.84936459,0.26042418,0.08754510,0.06801585,0.31838689,0.00752681,0.17393438,0.04904738,0.29554433
2.96848424,0.81771178,0.24796447,0.08616167,0.06437798,0.30185075,0.00680476,0.17002344,0.04406729,0.29025835
2.97448724,0.78912899,0.23649275,0.08506103,0.06113056,0.28653656,0.00613792,0.16662652,0.03931855,0.28586741
2.98049025,0.76369669,0.22606157,0.08422827,0.05830736,0.27251742,0.00553536,0.16373597,0.03484220,0.28233085
2.98649325,0.74140445,0.21669223,0.08364182,0.05593724,0.25982440,0.00500523,0.16132724,0.03066967,0.27958206
2.99249625,0.72216643,0.20837901,0.08327534,0.05404537,0.24845152,0.00455486,0.15936245,0.02682312,0.27753482
2.99849925,0.70583980,0.20109448,0.08309982,0.05265466,0.23836213,0.00419092,0.15779443,0.02331608,0.27609060
3.00450225,0.69224512,0.19479547,0.08308582,0.05178729,0.22949598,0.00391961,0.15657106,0.02015430,0.27514635
3.01050525,0.68118700,0.18942934,0.08320571,0.05146613,0.22177678,0.00374679,0.15563970,0.01733676,0.27460220
3.01650825,0.67247417,0.18494023,0.08343569,0.05171606,0.21511961,0.00367817,0.15495131,0.01485680,0.27436878
3.02251126,0.66593737,0.18127483,0.08375757,0.05256499,0.20943785,0.00371940,0.15446408,0.01270325,0.27437359
3.02851426,0.66144430,0.17838754,0.08416011,0.05404448,0.20464919,0.00387617,0.15414646,0.01086161,0.27456609
3.03451726,0.65891070,0.17624457,0.08463987,0.05618997,0.20068043,0.00415421,0.15397915,0.00931516,0.27492136
3.04052026,0.65830693,0.17482699,0.08520154,0.05904038,0.19747100,0.00455932,0.15395622,0.00804592,0.27544184
3.04652326,0.65965995,0.17413249,0.08585770,0.06263733,0.19497482,0.00509717,0.15408515,0.00703559,0.27615737
3.05252626,0.66305055,0.17417602,0.08662796,0.06702368,0.19316078,0.00577324,0.15438587,0.00626630,0.27712339
3.05852926,0.66860630,0.17498910,0.08753771,0.07224176,0.19201168,0.00659256,0.15488880,0.00572125,0.27841750
3.06453227,0.67649074,0.17661823,0.08861631,0.07833108,0.19152193,0.00755945,0.15563214,0.00538520,0.28013457
3.07053527,0.68688960,0.17912237,0.08989512,0.08532586,0.19169429,0.00867723,0.15665853,0.00524479,0.28238074
3.07653827,0.69999524,0.18256978,0.09140517,0.09325232,0.19253579,0.00994788,0.15801133,0.00528886,0.28526682
3.08254127,0.71599013,0.18703450,0.09317497,0.10212609,0.19405329,0.01137175,0.15973070,0.00550849,0.28890124
3.08854427,0.73503080,0.19259272,0.09522830,0.11194976,0.19624901,0.01294726,0.16184989,0.00589708,0.29338329
3.09454727,0.75723328,0.19931922,0.09758229,0.12271081,0.19911634,0.01467061,0.16439185,0.00645027,0.29879686
3.10055028,0.78266092,0.20728414,0.10024596,0.13438007,0.20263623,0.01653561,0.16736643,0.00716584,0.30520521
3.10655328,0.81131575,0.21655023,0.10321913,0.14691083,0.20677450,0.01853360,0.17076843,0.00804352,0.31264689
3.11255628,0.84313364,0.22717075,0.10649199,0.16023875,0.21148019,0.02065338,0.17457648,0.00908476,0.32113330
3.11855928,0.87798386,0.23918787,0.11004529,0.17428265,0.21668509,0.02288135,0.17875306,0.01029244,0.33064772
3.12456228,0.91567292,0.25263185,0.11385106,0.18894612,0.22230451,0.02520170,0.18324543,0.01167063,0.34114609
3.13056528,0.95595260,0.26752067,0.11787402,0.20411997,0.22823930,0.02759680,0.18798758,0.01322414,0.35255924
3.13656828,0.99853135,0.28386009,0.12207340,0.21968549,0.23437883,0.03004756,0.19290303,0.01495826,0.36479646
3.14257129,1.04308855,0.30164399,0.12640518,0.23551824,0.24060498,0.03253398,0.19790837,0.01687828,0.37775010
3.14857429,1.08929024,0.32085473,0.13082457,0.25149223,0.24679666,0.03503575,0.20291712,0.01898906,0.39130090
3.15457729,1.13680552,0.34146344,0.13528857,0.26748436,0.25283467,0.03753289,0.20784398,0.02129460,0.40532352
3.16058029,1.18532207,0.36342995,0.13975839,0.28337862,0.25860662,0.04000628,0.21260894,0.02379753,0.41969194
3.16658329,1.23455969,0.38670236,0.14420162,0.29907004,0.26401147,0.04243836,0.21714105,0.02649863,0.43428437
3.17258629,1.28428084,0.41121602,0.14859399,0.31446792,0.26896355,0.04481353,0.22138170,0.02939631,0.44898718
3.17858929,1.33429714,0.43689205,0.15292052,0.32949824,0.27339560,0.04711859,0.22528711,0.03248619,0.46369773
3.18459230,1.38447121,0.46363533,0.15717599,0.34410499,0.27726085,0.04934301,0.22882985,0.03576058,0.47832573
3.19059530,1.43471362,0.49133217,0.16136467,0.35825029,0.28053383,0.05147901,0.23199940,0.03920816,0.49279328
3.19659830,1.48497495,0.51984786,0.16549937,0.37191334,0.28320997,0.05352145,0.23480163,0.04281366,0.50703337
3.20260130,1.53523332,0.54902429,0.16959972,0.38508808,0.28530396,0.05546767,0.23725722,0.04655766,0.52098716
3.20860430,1.58547828,0.57867799,0.17368980,0.39777988,0.28684701,0.05731701,0.23939922,0.05041657,0.53460029
3.21460730,1.63569201,0.60859894,0.17779540,0.41000124,0.28788322,0.05907034,0.24126990,0.05436269,0.54781840
3.22061031,1.68582928,0.63855029,0.18194089,0.42176701,0.28846524,0.06072939,0.24291693,0.05836453,0.56058249
3.22661331,1.73579755,0.66826947,0.18614598,0.43308919,0.28864958,0.06229612,0.24438948,0.06238721,0.57282434
3.23261631,1.78543881,0.69747072,0.19042264,0.44397197,0.28849186,0.06377197,0.24573415,0.06639316,0.58446255
3.23861931,1.83451463,0.72584921,0.19477233,0.45440710,0.28804222,0.06515726,0.24699122,0.07034287,0.59539955
3.24462231,1.88269574,0.75308674,0.19918367,0.46437016,0.28734142,0.06645064,0.24819143,0.07419588,0.60551989
3.25062531,1.92955717,0.77885897,0.20363096,0.47381784,0.28641756,0.06764866,0.24935340,0.07791188,0.61469006
3.25662831,1.97457977,0.80284387,0.20807338,0.48268669,0.28528392,0.06874555,0.25048200,0.08145184,0.62276005
3.26263132,2.01715828,0.82473106,0.21245521,0.49089323,0.28393784,0.06973318,0.25156760,0.08477920,0.62956651
3.26863432,2.05661592,0.84423176,0.21670690,0.49833574,0.28236084,0.07060117,0.25258640,0.08786106,0.63493749
3.27463732,2.09222492,0.86108860,0.22074709,0.50489746,0.28051978,0.07133731,0.25350167,0.09066926,0.63869859
3.28064032,2.12323196,0.87508495,0.22448544,0.51045109,0.27836919,0.07192807,0.25426584,0.09318127,0.64067999
3.28664332,2.14888728,0.88605323,0.22782603,0.51486447,0.27585437,0.07235928,0.25482335,0.09538098,0.64072419
3.29264632,2.16847572,0.89388150,0.23067139,0.51800691,0.27291525,0.07261690,0.25511390,0.09725915,0.63869384
3.29864932,2.18134810,0.89851814,0.23292661,0.51975587,0.26949054,0.07268790,0.25507606,0.09881358,0.63447917
3.30465233,2.18695098,0.89997414,0.23450356,0.52000361,0.26552211,0.07256104,0.25465085,0.10004907,0.62800474
3.31065533,2.18485317,0.89832281,0.23532489,0.51866334,0.26095915,0.07222767,0.25378512,0.10097690,0.61923484
3.31665833,2.17476752,0.89369684,0.23532753,0.51567452,0.25576196,0.07168238,0.25243453,0.10161416,0.60817741
3.32266133,2.15656651,0.88628296,0.23446558,0.51100696,0.24990508,0.07092348,0.25056590,0.10198272,0.59488611
3.32866433,2.13029113,0.87631418,0.23271244,0.50466350,0.24337970,0.06995335,0.24815889,0.10210801,0.57946044
3.33466733,2.09615231,0.86406028,0.23006202,0.49668109,0.23619502,0.06877856,0.24520678,0.10201759,0.56204393
3.34067034,2.05452521,0.84981686,0.22652900,0.48713035,0.22837877,0.06740970,0.24171659,0.10173973,0.54282045
3.34667334,2.00593653,0.83389371,0.22214825,0.47611345,0.21997670,0.06586118,0.23770835,0.10130189,0.52200884
3.35267634,1.95104607,0.81660298,0.21697329,0.46376071,0.21105122,0.06415069,0.23321372,0.10072933,0.49985628
3.35867934,1.89062337,0.79824797,0.21107414,0.45022604,0.20167927,0.06229860,0.22827409,0.10004386,0.47663060
3.36468234,1.82552120,0.77911309,0.20453453,0.43568152,0.19194955,0.06032727,0.22293840,0.09926285,0.45261210
3.37068534,1.75664719,0.75945546,0.19744867,0.42031158,0.18195939,0.05826029,0.21726069,0.09839854,0.42808514
3.37668834,1.68493540,0.73949870,0.18991796,0.40430696,0.17181135,0.05612167,0.21129771,0.09745764,0.40333016
3.38269135,1.61131921,0.71942914,0.18204751,0.38785903,0.16160989,0.05393518,0.20510680,0.09644138,0.37861625
3.38869435,1.53670691,0.69939455,0.17394301,0.37115456,0.15145808,0.05172368,0.19874396,0.09534583,0.35419479
3.39469735,1.46196099,0.67950541,0.16570776,0.35437134,0.14145479,0.04950859,0.19226247,0.09416266,0.33029427
3.40070035,1.38788189,0.65983848,0.15744025,0.33767472,0.13169225,0.04730953,0.18571199,0.09288014,0.30711652
3.40670335,1.31519665,0.64044233,0.14923224,0.32121528,0.12225413,0.04514406,0.17913816,0.09148437,0.28483446
3.41270635,1.24455231,0.62134436,0.14116733,0.30512754,0.11321431,0.04302759,0.17258275,0.08996072,0.26359119
3.41870935,1.17651399,0.60255876,0.13332017,0.28952967,0.10463615,0.04097339,0.16608420,0.08829534,0.24350048
3.42471236,1.11156688,0.58409483,0.12575609,0.27452419,0.09657236,0.03899271,0.15967854,0.08647662,0.22464845
3.43071536,1.05012142,0.56596501,0.11853129,0.26019925,0.08906537,0.03709503,0.15340045,0.08449655,0.20709611
3.43671836,0.99252069,0.54819208,0.11169324,0.24663047,0.08214809,0.03528831,0.14728451,0.08235199,0.19088271
3.44272136,0.93904914,0.53081499,0.10528140,0.23388305,0.07584493,0.03357924,0.14136632,0.08004557,0.17602938
3.44872436,0.88994145,0.51389302,0.09932808,0.22201393,0.07017311,0.03197351,0.13568341,0.07758635,0.16254303
3.45472736,0.84539090,0.49750795,0.09385925,0.21107375,0.06514391,0.03047603,0.13027597,0.07499018,0.15042006
3.46073037,0.80555638,0.48176406,0.08889542,0.20110852,0.06076397,0.02909111,0.12518710,0.07227962,0.13964983
3.46673337,0.77056753,0.46678614,0.08445224,0.19216087,0.05703645,0.02782249,0.12046269,0.06948364,0.13021755
3.47273637,0.74052778,0.45271559,0.08054101,0.18427077,0.05396194,0.02667342,0.11615091,0.06663692,0.12210659
3.47873937,0.71551519,0.43970488,0.07716899,0.17747572,0.05153917,0.02564651,0.11230119,0.06377897,0.11530012
3.48474237,0.69558122,0.42791087,0.07433951,0.17181049,0.04976544,0.02474368,0.10896289,0.06095294,0.10978190
3.49074537,0.68074776,0.41748730,0.07205184,0.16730641,0.04863669,0.02396594,0.10618370,0.05820437,0.10553650
3.49674837,0.67100293,0.40857713,0.07030103,0.16399032,0.04814737,0.02331321,0.10400778,0.05557986,0.10254874
3.50275138,0.66629620,0.40130504,0.06907758,0.16188339,0.04829000,0.02278412,0.10247387,0.05312569,0.10080267
3.50875438,0.66653332,0.39577069,0.06836720,0.16099975,0.04905458,0.02237584,0.10161332,0.05088649,0.10028007
3.51475738,0.67157187,0.39204299,0.06815048,0.16134521,0.05042783,0.02208391,0.10144837,0.04890404,0.10095859
3.52076038,0.68121772,0.39015587,0.06840277,0.16291614,0.05239229,0.02190220,0.10199056,0.04721621,0.10280986
3.52676338,0.69522299,0.39010554,0.06909417,0.16569847,0.05492551,0.02182289,0.10323945,0.04585604,0.10579742
3.53276638,0.71328573,0.39184953,0.07018970,0.16966696,0.05799920,0.02183653,0.10518176,0.04485096,0.10987494
3.53876938,0.73505152,0.39530735,0.07164967,0.17478485,0.06157852,0.02193218,0.10779088,0.04422235,0.11498455
3.54477239,0.76011697,0.40036269,0.07343022,0.18100358,0.06562156,0.02209766,0.11102685,0.04398507,0.12105561
3.55077539,0.78803505,0.40686702,0.07548414,0.18826298,0.07007899,0.02231979,0.11483673,0.04414732,0.12800389
3.55677839,0.81832203,0.41464428,0.07776173,0.19649144,0.07489405,0.02258472,0.11915553,0.04471057,0.13573131
3.56278139,0.85046564,0.42349636,0.08021183,0.20560648,0.08000271,0.02287831,0.12390736,0.04566961,0.14412619
3.56878439,0.88393425,0.43320906,0.08278297,0.21551524,0.08533426,0.02318644,0.12900707,0.04701278,0.15306410
3.57478739,0.91818646,0.44355825,0.08542440,0.22611520,0.09081211,0.02349543,0.13436212,0.04872225,0.16240934
3.58079040,0.95268095,0.45431596,0.08808724,0.23729493,0.09635494,0.02379232,0.13987470,0.05077437,0.17201688
3.58679340,0.98688610,0.46525616,0.09072541,0.24893494,0.10187809,0.02406516,0.14544405,0.05314019,0.18173486
3.59279640,1.02028914,0.47616009,0.09329651,0.26090862,0.10729521,0.02430328,0.15096878,0.05578595,0.19140752
3.59879940,1.05240468,0.48682093,0.09576250,0.27308335,0.11252006,0.02449746,0.15634936,0.05867380,0.20087838
3.60480240,1.08278234,0.49704803,0.09809023,0.28532178,0.11746851,0.02464007,0.16149042,0.06176252,0.20999377
3.61080540,1.11101358,0.50667031,0.10025177,0.29748337,0.12206049,0.02472511,0.16630309,0.06500837,0.21860637
3.61680840,1.13673757,0.51553925,0.10222452,0.30942620,0.12622208,0.02474829,0.17070709,0.06836604,0.22657875
3.62281141,1.15964627,0.52353126,0.10399122,0.32100916,0.12988740,0.02470694,0.17463265,0.07178974,0.23378682
3.62881441,1.17948860,0.53054961,0.10553981,0.33209443,0.13300036,0.02460003,0.17802222,0.07523426,0.24012289
3.63481741,1.19607399,0.53652601,0.10686312,0.34255028,0.13551628,0.02442803,0.18083175,0.07865624,0.24549841
3.64082041,1.20927512,0.54142172,0.10795854,0.35225419,0.13740307,0.02419287,0.18303182,0.08201527,0.24984620
3.64682341,1.21903002,0.54522837,0.10882770,0.36109612,0.13864219,0.02389780,0.18460827,0.08527513,0.25312203
3.65282641,1.22534349,0.54796830,0.10947606,0.36898181,0.13922915,0.02354731,0.18556254,0.08840483,0.25530557
3.65882941,1.22828765,0.54969447,0.10991260,0.37583608,0.13917360,0.02314705,0.18591159,0.09137953,0.25640058
3.66483242,1.22800168,0.55048969,0.11014952,0.38160579,0.13849904,0.02270368,0.18568738,0.09418130,0.25643443
3.67083542,1.22469052,0.55046531,0.11020204,0.38626236,0.13724202,0.02222481,0.18493608,0.09679958,0.25545682
3.67683842,1.21862234,0.54975894,0.11008824,0.38980374,0.13545099,0.02171892,0.18371681,0.09923130,0.25353786
3.68284142,1.21012470,0.54853139,0.10982894,0.39225547,0.13318478,0.02119519,0.18210005,0.10148075,0.25076553
3.68884442,1.19957929,0.54696261,0.10944767,0.39367098,0.13051076,0.02066343,0.18016577,0.10355900,0.24724259
3.69484742,1.18741506,0.54524673,0.10897059,0.39413071,0.12750273,0.02013395,0.17800128,0.10548304,0.24308310
3.70085043,1.17409981,0.54358615,0.10842642,0.39374029,0.12423868,0.01961735,0.17569886,0.10727455,0.23840863
3.70685343,1.16013023,0.54218494,0.10784629,0.39262764,0.12079843,0.01912439,0.17335325,0.10895840,0.23334435
3.71285643,1.14602065,0.54124159,0.10726355,0.39093908,0.11726127,0.01866578,0.17105909,0.11056098,0.22801511
3.71885943,1.13229045,0.54094155,0.10671339,0.38883464,0.11370372,0.01825191,0.16890825,0.11210834,0.22254166
3.72486243,1.11945074,0.54144970,0.10623234,0.38648263,0.11019737,0.01789268,0.16698737,0.11362438,0.21703712
3.73086543,1.10799047,0.54290314,0.10585763,0.38405379,0.10680702,0.01759719,0.16537538,0.11512905,0.21160390
3.73686843,1.09836237,0.54540471,0.10562634,0.38171522,0.10358911,0.01737352,0.16414135,0.11663676,0.20633105
3.74287144,1.09096933,0.54901747,0.10557443,0.37962433,0.10059041,0.01722846,0.16334248,0.11815508,0.20129229
3.74887444,1.08615150,0.55376050,0.10573558,0.37792306,0.09784716,0.01716729,0.16302247,0.11968379,0.19654454
3.75487744,1.08417469,0.55960620,0.10613993,0.37673269,0.09538458,0.01719360,0.16321024,0.12121431,0.19212719
3.76088044,1.08522035,0.56647935,0.10681278,0.37614929,0.09321666,0.01730906,0.16391898,0.12272965,0.18806204
3.76688344,1.08937768,0.57425790,0.10777326,0.37624018,0.09134647,0.01751335,0.16514564,0.12420479,0.18435381
3.77288644,1.09663804,0.58277549,0.10903298,0.37704139,0.08976669,0.01780403,0.16687081,0.12560750,0.18099126
3.77888944,1.10689195,0.59182577,0.11059492,0.37855629,0.08846044,0.01817654,0.16905904,0.12689963,0.17794879
3.78489245,1.11992886,0.60116804,0.11245236,0.38075534,0.08740242,0.01862423,0.17165947,0.12803868,0.17518851
3.79089545,1.13543985,0.61053428,0.11458816,0.38357711,0.08656021,0.01913843,0.17460695,0.12897964,0.17266250
3.79689845,1.15302304,0.61963700,0.11697427,0.38693034,0.08589562,0.01970861,0.17782345,0.12967705,0.17031545
3.80290145,1.17219201,0.62817781,0.11957167,0.39069704,0.08536630,0.02032257,0.18121978,0.13008701,0.16808721
3.80890445,1.19238670,0.63585617,0.12233064,0.39473655,0.08492717,0.02096669,0.18469762,0.13016926,0.16591545
3.81490745,1.21298685,0.64237823,0.12519149,0.39889033,0.08453200,0.02162624,0.18815183,0.12988898,0.16373820
3.82091046,1.23332758,0.64746515,0.12808572,0.40298731,0.08413479,0.02228573,0.19147288,0.12921844,0.16149613
3.82691346,1.25271673,0.65086091,0.13093758,0.40684977,0.08369114,0.02292927,0.19454950,0.12813834,0.15913469
3.83291646,1.27045356,0.65233927,0.13366600,0.41029928,0.08315945,0.02354098,0.19727141,0.12663872,0.15660581
3.83891946,1.28584834,0.65170973,0.13618688,0.41316287,0.08250195,0.02410539,0.19953205,0.12471953,0.15386938
3.84492246,1.29824220,0.64882232,0.13841562,0.41527885,0.08168563,0.02460789,0.20123131,0.12239078,0.15089425
3.85092546,1.30702677,0.64357127,0.14026978,0.41650241,0.08068292,0.02503511,0.20227816,0.11967232,0.14765897
3.85692846,1.31166282,0.63589750,0.14167185,0.41671065,0.07947227,0.02537534,0.20259312,0.11659324,0.14415206
3.86293147,1.31169742,0.62578982,0.14255194,0.41580688,0.07803853,0.02561884,0.20211042,0.11319094,0.14037207
3.86893447,1.30677893,0.61328512,0.14285033,0.41372410,0.07637310,0.02575819,0.20077989,0.10951000,0.13632719
3.87493747,1.29666924,0.59846737,0.14251967,0.41042754,0.07447405,0.02578853,0.19856846,0.10560078,0.13203470
3.88094047,1.28125270,0.58146566,0.14152693,0.40591602,0.07234594,0.02570771,0.19546116,0.10151798,0.12752012
3.88694347,1.26054152,0.56245128,0.13985477,0.40022232,0.06999960,0.02551642,0.19146165,0.09731903,0.12281619
3.89294647,1.23467702,0.54163400,0.13750241,0.39341228,0.06745176,0.02521820,0.18659224,0.09306253,0.11796169
3.89894947,1.20392699,0.51925758,0.13448596,0.38558285,0.06472446,0.02481935,0.18089328,0.08880676,0.11300012
3.90495248,1.16867878,0.49559458,0.13083810,0.37685897,0.06184451,0.02432877,0.17442211,0.08460824,0.10797840
3.91095548,1.12942862,0.47094072,0.12660719,0.36738965,0.05884270,0.02375777,0.16725141,0.08052041,0.10294540
3.91695848,1.08676741,0.44560873,0.12185586,0.35734307,0.05575303,0.02311966,0.15946716,0.07659251,0.09795060
3.92296148,1.04136334,0.41992188,0.11665901,0.34690121,0.05261183,0.02242947,0.15116613,0.07286862,0.09304272
3.92896448,0.99394233,0.39420731,0.11110157,0.33625396,0.04945687,0.02170344,0.14245323,0.06938685,0.08826845
3.93496748,0.94526656,0.36878937,0.10527574,0.32559315,0.04632638,0.02095858,0.13343849,0.06617878,0.08367125
3.94097049,0.89611239,0.34398293,0.09927822,0.31510653,0.04325821,0.02021220,0.12423410,0.06326902,0.07929037
3.94697349,0.84724801,0.32008700,0.09320725,0.30497212,0.04028882,0.01948139,0.11495142,0.06067506,0.07515989
3.95297649,0.79941200,0.29737863,0.08715969,0.29535301,0.03745251,0.01878254,0.10569819,0.05840717,0.07130806
3.95897949,0.75329334,0.27610740,0.08122830,0.28639280,0.03478056,0.01813090,0.09657594,0.05646855,0.06775673
3.96498249,0.70951362,0.25649049,0.07549919,0.27821193,0.03230059,0.01754020,0.08767781,0.05485560,0.06452105
3.97098549,0.66861195,0.23870845,0.07004965,0.27090485,0.03003589,0.01702223,0.07908668,0.05355828,0.06160932
3.97698849,0.63103301,0.22290194,0.06494632,0.26453816,0.02800497,0.01658659,0.07087386,0.05256070,0.05902305
3.98299150,0.59711853,0.20916924,0.06024380,0.25914985,0.02622120,0.01624045,0.06309817,0.05184167,0.05675717
3.98899450,0.56710236,0.19756488,0.05598380,0.25474936,0.02469256,0.01598840,0.05580550,0.05137543,0.05480045
3.99499750,0.54110902,0.18809918,0.05219458,0.25131863,0.02342156,0.01583235,0.04902892,0.05113240,0.05313606
4.00100050,0.51915576,0.18073894,0.04889105,0.24881399,0.02240528,0.01577155,0.04278903,0.05108003,0.05174221
4.00700350,0.50115777,0.17540903,0.04607511,0.24716874,0.02163555,0.01580263,0.03709486,0.05118360,0.05059298
4.01300650,0.48693638,0.17199512,0.04373653,0.24629635,0.02109927,0.01591971,0.03194487,0.05140716,0.04965907
4.01900950,0.47622969,0.17034723,0.04185403,0.24609422,0.02077881,0.01611465,0.02732830,0.05171437,0.04890880
4.02501251,0.46870536,0.17028430,0.04039673,0.24644771,0.02065253,0.01637726,0.02322663,0.05206942,0.04830897
4.03101551,0.46397502,0.17159936,0.03932582,0.24723456,0.02069547,0.01669561,0.01961509,0.05243790,0.04782579
4.03701851,0.46160981,0.17406555,0.03859631,0.24832941,0.02087999,0.01705642,0.01646414,0.05278763,0.04742579
4.04302151,0.46115664,0.17744251,0.03815898,0.24960837,0.02117655,0.01744543,0.01374104,0.05308948,0.04707670
4.04902451,0.46215457,0.18148322,0.03796223,0.25095358,0.02155455,0.01784782,0.01141111,0.05331814,0.04674824
4.05502751,0.46415093,0.18594089,0.03795404,0.25225756,0.02198312,0.01824867,0.00943904,0.05345276,0.04641288
4.06103052,0.46671656,0.19057599,0.03808373,0.25342739,0.02243195,0.01863340,0.00778993,0.05347756,0.04604649
4.06703352,0.46945996,0.19516281,0.03830364,0.25438835,0.02287212,0.01898826,0.00643015,0.05338233,0.04562888
4.07303652,0.47203959,0.19949577,0.03857057,0.25508724,0.02327678,0.01930070,0.00532809,0.05316272,0.04514429
4.07903952,0.47417426,0.20339487,0.03884709,0.25549492,0.02362190,0.01955980,0.00445464,0.05282050,0.04458169
4.08504252,0.47565099,0.20671037,0.03910241,0.25560814,0.02388678,0.01975661,0.00378352,0.05236358,0.04393498
4.09104552,0.47633028,0.20932632,0.03931317,0.25545052,0.02405456,0.01988444,0.00329152,0.05180580,0.04320305
4.09704852,0.47614843,0.21116296,0.03946373,0.25507244,0.02411250,0.01993905,0.00295845,0.05116666,0.04238966
4.10305153,0.47511684,0.21217766,0.03954628,0.25454995,0.02405224,0.01991874,0.00276715,0.05047071,0.04150322
4.10905453,0.47331833,0.21236463,0.03956053,0.25398245,0.02386976,0.01982443,0.00270321,0.04974683,0.04055636
4.11505753,0.47090043,0.21175315,0.03951318,0.25348926,0.02356535,0.01965954,0.00275474,0.04902724,0.03956542
4.12106053,0.46806607,0.21040450,0.03941707,0.25320510,0.02314329,0.01942978,0.00291201,0.04834642,0.03854974
4.12706353,0.46506177,0.20840766,0.03929007,0.25327446,0.02261154,0.01914294,0.00316710,0.04773981,0.03753085
4.13306653,0.46216392,0.20587406,0.03915383,0.25384521,0.02198118,0.01880848,0.00351342,0.04724246,0.03653162
4.13906953,0.45966357,0.20293138,0.03903232,0.25506151,0.02126587,0.01843712,0.00394532,0.04688755,0.03557526
4.14507254,0.45785053,0.19971698,0.03895035,0.25705630,0.02048118,0.01804034,0.00445766,0.04670496,0.03468437
4.15107554,0.45699720,0.19637092,0.03893199,0.25994380,0.01964391,0.01762989,0.00504541,0.04671985,0.03387991
4.15707854,0.45734307,0.19302914,0.03899916,0.26381226,0.01877138,0.01721726,0.00570323,0.04695138,0.03318030
4.16308154,0.45908040,0.18981700,0.03917017,0.26871727,0.01788077,0.01681317,0.00642518,0.04741154,0.03260052
4.16908454,0.46234194,0.18684339,0.03945858,0.27467621,0.01698846,0.01642712,0.00720441,0.04810428,0.03215142
4.17508754,0.46719110,0.18419589,0.03987221,0.28166386,0.01610952,0.01606700,0.00803297,0.04902488,0.03183915
4.18109055,0.47361512,0.18193693,0.04041243,0.28960980,0.01525722,0.01573872,0.00890164,0.05015960,0.03166471
4.18709355,0.48152176,0.18010132,0.04107378,0.29839749,0.01444266,0.01544607,0.00979991,0.05148577,0.03162383
4.19309655,0.49073944,0.17869513,0.04184387,0.30786545,0.01367458,0.01519054,0.01071596,0.05297213,0.03170701
4.19909955,0.50102116,0.17769600,0.04270367,0.31781040,0.01295918,0.01497133,0.01163682,0.05457964,0.03189974
4.20510255,0.51205188,0.17705478,0.04362808,0.32799244,0.01230017,0.01478546,0.01254852,0.05626256,0.03218304
4.21110555,0.52345921,0.17669852,0.04458678,0.33814202,0.01169887,0.01462795,0.01343642,0.05796986,0.03253413
4.21710855,0.53482688,0.17653448,0.04554538,0.34796848,0.01115440,0.01449216,0.01428551,0.05964688,0.03292729
4.22311156,0.54571044,0.17645505,0.04646672,0.35716991,0.01066401,0.01437008,0.01508083,0.06123721,0.03333491
4.22911456,0.55565446,0.17634333,0.04731236,0.36544369,0.01022343,0.01425282,0.01580790,0.06268464,0.03372856
4.23511756,0.56421055,0.17607906,0.04804410,0.37249751,0.00982725,0.01413102,0.01645320,0.06393522,0.03408020
4.24112056,0.57095531,0.17554462,0.04862557,0.37806021,0.00946941,0.01399529,0.01700465,0.06493917,0.03436337
4.24712356,0.57550739,0.17463085,0.04902364,0.38189195,0.00914360,0.01383670,0.01745201,0.06565277,0.03455431
