energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-0.17708854,4.20052877,0.32185977,0.76254233,0.00136041,0.00815256,0.04357344,0.47238160,1.32446191,3.13395323
-0.17108554,3.90272917,0.29997979,0.71924616,0.00125554,0.00746077,0.04159132,0.43288689,1.24019060,2.89607595
-0.16508254,3.61576166,0.27914479,0.67687148,0.00115370,0.00680829,0.03956670,0.39651069,1.15737341,2.66698886
-0.15907954,3.34049126,0.25930126,0.63550241,0.00105568,0.00620100,0.03752185,0.36298679,1.07643868,2.44769460
-0.15307654,3.07770280,0.24040292,0.59524284,0.00096216,0.00564480,0.03548049,0.33207010,0.99778199,2.23905651
-0.14707354,2.82810421,0.22241140,0.55621617,0.00087377,0.00514568,0.03346757,0.30353985,0.92176385,2.04180085
-0.14107054,2.59233126,0.20529632,0.51856435,0.00079102,0.00470978,0.03150916,0.27720140,0.84870830,1.85652262
-0.13506753,2.37095370,0.18903509,0.48244656,0.00071437,0.00434345,0.02963229,0.25288677,0.77890247,1.68369459
-0.12906453,2.16448245,0.17361230,0.44803735,0.00064416,0.00405335,0.02786484,0.23045421,0.71259697,1.52367902
-0.12306153,1.97337750,0.15901892,0.41552441,0.00058068,0.00384651,0.02623544,0.20978683,0.65000697,1.37674132
-0.11705853,1.79805593,0.14525127,0.38510609,0.00052415,0.00373041,0.02477336,0.19079071,0.59131380,1.24306495
-0.11105553,1.63889939,0.13230987,0.35698848,0.00047474,0.00371305,0.02350839,0.17339243,0.53666690,1.12276651
-0.10505253,1.49626040,0.12019823,0.33138220,0.00043256,0.00380301,0.02247066,0.15753637,0.48618594,1.01591039
-0.09904952,1.37046672,0.10892163,0.30849879,0.00039771,0.00400939,0.02169045,0.14318178,0.43996294,0.92252185
-0.09304652,1.26182321,0.09848590,0.28854683,0.00037025,0.00434184,0.02119785,0.13029978,0.39806423,0.84259804
-0.08704352,1.17061062,0.08889627,0.27172753,0.00035024,0.00481037,0.02102244,0.11887036,0.36053217,0.77611609
-0.08104052,1.09708093,0.08015636,0.25822999,0.00033774,0.00542523,0.02119277,0.10887952,0.32738647,0.72303797
-0.07503752,1.04144893,0.07226724,0.24822610,0.00033278,0.00619669,0.02173581,0.10031643,0.29862511,0.68331160
-0.06903452,1.00388016,0.06522667,0.24186497,0.00033540,0.00713466,0.02267626,0.09317085,0.27422483,0.65686825
-0.06303152,0.98447529,0.05902848,0.23926724,0.00034565,0.00824838,0.02403580,0.08743071,0.25414116,0.64361621
-0.05702851,0.98325142,0.05366210,0.24051904,0.00036354,0.00954590,0.02583224,0.08307991,0.23830808,0.64343103
-0.05102551,1.00012094,0.04911232,0.24566607,0.00038909,0.01103370,0.02807865,0.08009639,0.22663739,0.65614280
-0.04502251,1.03486890,0.04535913,0.25470779,0.00042228,0.01271607,0.03078246,0.07845045,0.21901783,0.68152112
-0.03901951,1.08713008,0.04237776,0.26759206,0.00046308,0.01459465,0.03394458,0.07810336,0.21531414,0.71925867
-0.03301651,1.15636684,0.04013889,0.28421052,0.00051142,0.01666789,0.03755866,0.07900633,0.21536621,0.76895431
-0.02701351,1.24184945,0.03860896,0.30439494,0.00056717,0.01893062,0.04161042,0.08109978,0.21898839,0.83009674
-0.02101051,1.34264020,0.03775061,0.32791494,0.00063019,0.02137367,0.04607723,0.08431307,0.22596921,0.90204999
-0.01500750,1.45758287,0.03752323,0.35447734,0.00070028,0.02398358,0.05092788,0.08856458,0.23607170,0.98404178
-0.00900450,1.58529876,0.03788367,0.38372744,0.00077719,0.02674248,0.05612269,0.09376223,0.24903430,1.07515583
-0.00300150,1.72419055,0.03878690,0.41525240,0.00086065,0.02962813,0.06161388,0.09980446,0.26457261,1.17432917
0.00300150,1.87245479,0.04018683,0.44858692,0.00095038,0.03261408,0.06734634,0.10658166,0.28238201,1.28035500
0.00900450,2.02810330,0.04203715,0.48322115,0.00104605,0.03567011,0.07325873,0.11397797,0.30214116,1.39189187
0.01500750,2.18899364,0.04429213,0.51861086,0.00114736,0.03876274,0.07928485,0.12187349,0.32351639,1.50747907
0.02101051,2.35286785,0.04690744,0.55418951,0.00125402,0.04185599,0.08535538,0.13014674,0.34616681,1.62555835
0.02701351,2.51739857,0.04984091,0.58938195,0.00136577,0.04491225,0.09139976,0.13867734,0.36975009,1.74450124
0.03301651,2.68024077,0.05305316,0.62361923,0.00148241,0.04789329,0.09734822,0.14734875,0.39392855,1.86264122
0.03901951,2.83908708,0.05650812,0.65635393,0.00160377,0.05076130,0.10313394,0.15605099,0.41837549,1.97830957
0.04502251,2.99172436,0.06017341,0.68707529,0.00172976,0.05348003,0.10869499,0.16468312,0.44278118,2.08987328
0.05102551,3.13608877,0.06402044,0.71532360,0.00186035,0.05601579,0.11397624,0.17315538,0.46685852,2.19577356
0.05702851,3.27031678,0.06802441,0.74070288,0.00199557,0.05833849,0.11893090,0.18139087,0.49034775,2.29456304
0.06303152,3.39278947,0.07216389,0.76289139,0.00213546,0.06042250,0.12352171,0.18932661,0.51302011,2.38494001
0.06903452,3.50216783,0.07642033,0.78164937,0.00228010,0.06224728,0.12772167,0.19691396,0.53468018,2.46577797
0.07503752,3.59741733,0.08077723,0.79682350,0.00242956,0.06379792,0.13151428,0.20411821,0.55516666,2.53614921
0.08104052,3.67782043,0.08521912,0.80834793,0.00258381,0.06506537,0.13489323,0.21091759,0.57435166,2.59534121
0.08704352,3.74297656,0.08973045,0.81624179,0.00274275,0.06604642,0.13786161,0.21730146,0.59213842,2.64286525
0.09304652,3.79278984,0.09429430,0.82060332,0.00290613,0.06674351,0.14043063,0.22326796,0.60845764,2.67845701
0.09904952,3.82744540,0.09889114,0.82160094,0.00307349,0.06716423,0.14261802,0.22882131,0.62326279,2.70206927
0.10505253,3.84737623,0.10349765,0.81946198,0.00324413,0.06732077,0.14444606,0.23396868,0.63652446,2.71385756
0.11105553,3.85322252,0.10808569,0.81445951,0.00341711,0.06722909,0.14593962,0.23871721,0.64822451,2.71415972
0.11705853,3.84578662,0.11262159,0.80689830,0.00359115,0.06690810,0.14712407,0.24307106,0.65835018,2.70347089
0.12306153,3.82598623,0.11706571,0.79710068,0.00376467,0.06637879,0.14802348,0.24702897,0.66688885,2.68241544
0.12906453,3.79480916,0.12137248,0.78539309,0.00393581,0.06566338,0.14865905,0.25058241,0.67382366,2.65171776
0.13506753,3.75327236,0.12549089,0.77209428,0.00410239,0.06478458,0.14904797,0.25371447,0.67913064,2.61217363
0.14107054,3.70238784,0.12936548,0.75750568,0.00426201,0.06376497,0.14920286,0.25639976,0.68277737,2.56462365
0.14707354,3.64313726,0.13293777,0.74190458,0.00441209,0.06262654,0.14913172,0.25860522,0.68472361,2.50993035
0.15307654,3.57645670,0.13614823,0.72554028,0.00454994,0.06139049,0.14883854,0.26029188,0.68492364,2.44895986
0.15907954,3.50323192,0.13893852,0.70863353,0.00467284,0.06007714,0.14832447,0.26141764,0.68333058,2.38256894
0.16508254,3.42430388,0.14125413,0.69137892,0.00477816,0.05870614,0.14758951,0.26194072,0.67990206,2.31159743
0.17108554,3.34048352,0.14304704,0.67395002,0.00486348,0.05729675,0.14663459,0.26182370,0.67460727,2.23686616
0.17708854,3.25257393,0.14427853,0.65650666,0.00492664,0.05586837,0.14546393,0.26103794,0.66743458,2.15917954
0.18309155,3.16139767,0.14492175,0.63920374,0.00496590,0.05444107,0.14408751,0.25956798,0.65839944,2.07933199
0.18909455,3.06782659,0.14496409,0.62220074,0.00497997,0.05303620,0.14252347,0.25741575,0.64755189,1.99811701
0.19509755,2.97281109,0.14440901,0.60567110,0.00496815,0.05167699,0.14080024,0.25460419,0.63498311,1.91633741
0.20110055,2.87740612,0.14327744,0.58981063,0.00493033,0.05038900,0.13895823,0.25118014,0.62083048,1.83481543
0.20710355,2.78279092,0.14160836,0.57484424,0.00486705,0.04920047,0.13705101,0.24721607,0.60528071,1.75440119
0.21310655,2.69028047,0.13945879,0.56103020,0.00477948,0.04814249,0.13514569,0.24281069,0.58857069,1.67597825
0.21910955,2.60132643,0.13690287,0.54866151,0.00466943,0.04724889,0.13332255,0.23808817,0.57098572,1.60046515
0.22511256,2.51750669,0.13403026,0.53806394,0.00453926,0.04655586,0.13167384,0.23319594,0.55285527,1.52881223
0.23111556,2.44050270,0.13094370,0.52959064,0.00439186,0.04610136,0.13030171,0.22830118,0.53454603,1.46199310
0.23711856,2.37206497,0.12775602,0.52361339,0.00423051,0.04592412,0.12931531,0.22358600,0.51645270,1.40099081
0.24312156,2.31396746,0.12458647,0.52051066,0.00405880,0.04606255,0.12882723,0.21924156,0.49898670,1.34677874
0.24912456,2.26795266,0.12155670,0.52065303,0.00388049,0.04655326,0.12894931,0.21546123,0.48256331,1.30029697
0.25512756,2.23566924,0.11878645,0.52438643,0.00369940,0.04742954,0.12978801,0.21243330,0.46758773,1.26242480
0.26113057,2.21860515,0.11638916,0.53201423,0.00351927,0.04871963,0.13143960,0.21033323,0.45444071,1.23395069
0.26713357,2.21801902,0.11446761,0.54377870,0.00334365,0.05044502,0.13398524,0.20931611,0.44346434,1.21554083
0.27313657,2.23487310,0.11310988,0.55984309,0.00317576,0.05261876,0.13748637,0.20950941,0.43494856,1.20770787
0.27913957,2.26977107,0.11238574,0.58027501,0.00301842,0.05524393,0.14198039,0.21100646,0.42911914,1.21078132
0.28514257,2.32290392,0.11234357,0.60503231,0.00287396,0.05831232,0.14747709,0.21386101,0.42612745,1.22488108
0.29114557,2.39400684,0.11300804,0.63395205,0.00274415,0.06180338,0.15395585,0.21808305,0.42604278,1.24989572
0.29714857,2.48232987,0.11437860,0.66674359,0.00263016,0.06568360,0.16136385,0.22363616,0.42884722,1.28546666
0.30315158,2.58662430,0.11642887,0.70298611,0.00253257,0.06990631,0.16961543,0.23043658,0.43443369,1.33097953
0.30915458,2.70514661,0.11910701,0.74213134,0.00245135,0.07441196,0.17859264,0.23835409,0.44260703,1.38556352
0.31515758,2.83568059,0.12233693,0.78351134,0.00238591,0.07912889,0.18814711,0.24721467,0.45308830,1.44809929
0.32116058,2.97557794,0.12602056,0.82635162,0.00233515,0.08397471,0.19810312,0.25680500,0.46552211,1.51723582
0.32716358,3.12181657,0.13004084,0.86978918,0.00229749,0.08885803,0.20826188,0.26687862,0.47948674,1.59141586
0.33316658,3.27107527,0.13426554,0.91289500,0.00227101,0.09368080,0.21840686,0.27716354,0.49450677,1.66890978
0.33916958,3.41982239,0.13855166,0.95470028,0.00225350,0.09834091,0.22831004,0.28737114,0.51006778,1.74785666
0.34517259,3.56441577,0.14275028,0.99422549,0.00224257,0.10273517,0.23773877,0.29720595,0.52563243,1.82631165
0.35117559,3.70121034,0.14671171,1.03051120,0.00223574,0.10676243,0.24646313,0.30637594,0.54065763,1.90229801
0.35717859,3.82666946,0.15029065,1.06264940,0.00223054,0.11032678,0.25426335,0.31460314,0.55461188,1.97386190
0.36318159,3.93747597,0.15335132,1.08981412,0.00222463,0.11334066,0.26093713,0.32163391,0.56699236,2.03912827
0.36918459,4.03063840,0.15577223,1.11129012,0.00221583,0.11572787,0.26630648,0.32724866,0.57734099,2.09635546
0.37518759,4.10358851,0.15745041,1.12649837,0.00220224,0.11742609,0.27022386,0.33127064,0.58525903,2.14398675
0.38119060,4.15426617,0.15830506,1.13501744,0.00218229,0.11838913,0.27257734,0.33357341,0.59041961,2.18069661
0.38719360,4.18118836,0.15828037,1.13659980,0.00215475,0.11858856,0.27329460,0.33408675,0.59257774,2.20543023
0.39319660,4.18349975,0.15734741,1.13118238,0.00211881,0.11801479,0.27234559,0.33280092,0.59157759,2.21743440
0.39919960,4.16100301,0.15550517,1.11889123,0.00207407,0.11667748,0.26974382,0.32976894,0.58735680,2.21627909
0.40520260,4.11416816,0.15278052,1.10003995,0.00202054,0.11460530,0.26554616,0.32510703,0.57994764,2.20186861
0.41120560,4.04412076,0.14922737,1.07512225,0.00195861,0.11184514,0.25985130,0.31899324,0.56947527,2.17444233
0.41720860,3.95261026,0.14492481,1.04479900,0.00188907,0.10846063,0.25279690,0.31166425,0.55615313,2.13456499
0.42321161,3.84195994,0.13997467,1.00988055,0.00181301,0.10453024,0.24455554,0.30341071,0.54027577,2.08310730
0.42921461,3.71500130,0.13449823,0.97130517,0.00173183,0.10014496,0.23532985,0.29457117,0.52220957,2.02121776
0.43521761,3.57499570,0.12863266,0.93011447,0.00164717,0.09540570,0.22534682,0.28552500,0.50238162,1.95028710
0.44122061,3.42554672,0.12252696,0.88742712,0.00156085,0.09042045,0.21485171,0.27668459,0.48126739,1.87190679
0.44722361,3.27050689,0.11633786,0.84441176,0.00147484,0.08530151,0.20410171,0.26848692,0.45937763,1.78782343
0.45322661,3.11388222,0.11022564,0.80226012,0.00139120,0.08016269,0.19335962,0.26138512,0.43724489,1.69989077
0.45922961,2.95973786,0.10435011,0.76216141,0.00131201,0.07511674,0.18288786,0.25583989,0.41541020,1.61002104
0.46523262,2.81210787,0.09886687,0.72527854,0.00123938,0.07027299,0.17294276,0.25231134,0.39441028,1.52013729
0.47123562,2.67491149,0.09392390,0.69272700,0.00117539,0.06573535,0.16376957,0.25125112,0.37476557,1.43212806
0.47723862,2.55187792,0.08965858,0.66555653,0.00112206,0.06160071,0.15559806,0.25309525,0.35696932,1.34780567
0.48324162,2.44648070,0.08619518,0.64473608,0.00108136,0.05795761,0.14863892,0.25825746,0.34147799,1.26886892
0.48924462,2.36188271,0.08364282,0.63114177,0.00105515,0.05488546,0.14308083,0.26712335,0.32870298,1.19687096
0.49524762,2.30089158,0.08209397,0.62554803,0.00104524,0.05245395,0.13908836,0.28004519,0.31900377,1.13319256
0.50125063,2.26592561,0.08162336,0.62862141,0.00105334,0.05072292,0.13680048,0.29733738,0.31268247,1.07902095
0.50725363,2.25898923,0.08228731,0.64091671,0.00108106,0.04974240,0.13632972,0.31927264,0.30997968,1.03533420
0.51325663,2.28165718,0.08412348,0.66287517,0.00112996,0.04955286,0.13776181,0.34607873,0.31107165,1.00289070
0.51925963,2.33506645,0.08715098,0.69482405,0.00120150,0.05018565,0.14115572,0.37793579,0.31606859,0.98222369
0.52526263,2.41991454,0.09137070,0.73697721,0.00129710,0.05166340,0.14654409,0.41497404,0.32501402,0.97364006
0.53126563,2.53646333,0.09676596,0.78943629,0.00141805,0.05400054,0.15393377,0.45727204,0.33788524,0.97722333
0.53726863,2.68454725,0.10330334,0.85219211,0.00156560,0.05720360,0.16330657,0.50485516,0.35459457,0.99284024
0.54327164,2.86358507,0.11093369,0.92512600,0.00174087,0.06127161,0.17462008,0.55769448,0.37499164,1.02015065
0.54927464,3.07259479,0.11959334,1.00801087,0.00194485,0.06619618,0.18780848,0.61570590,0.39886636,1.05862046
0.55527764,3.31021103,0.12920538,1.10051194,0.00217838,0.07196160,0.20278344,0.67874945,0.42595289,1.10753733
0.56128064,3.57470487,0.13968108,1.20218714,0.00244209,0.07854469,0.21943493,0.74662889,0.45593428,1.16602900
0.56728364,3.86400610,0.15092146,1.31248741,0.00273637,0.08591463,0.23763209,0.81909145,0.48844802,1.23308407
0.57328664,4.17572801,0.16281881,1.43075697,0.00306128,0.09403263,0.25722424,0.89582791,0.52309235,1.30757498
0.57928964,4.50719495,0.17525847,1.55623401,0.00341656,0.10285165,0.27804180,0.97647292,0.55943332,1.38828313
0.58529265,4.85547310,0.18812043,1.68805215,0.00380149,0.11231609,0.29989761,1.06060572,0.59701253,1.47392566
0.59129565,5.21740461,0.20128113,1.82524312,0.00421490,0.12236162,0.32258823,1.14775151,0.63535557,1.56318367
0.59729865,5.58964557,0.21461517,1.96674113,0.00465506,0.13291515,0.34589569,1.23738329,0.67398086,1.65473131
0.60330165,5.96870787,0.22799704,2.11138938,0.00511968,0.14389501,0.36958949,1.32892477,0.71240891,1.74726521
0.60930465,6.35100507,0.24130276,2.25794918,0.00560585,0.15521149,0.39342897,1.42175417,0.75017167,1.83953343
0.61530765,6.73290214,0.25441147,2.40511190,0.00611005,0.16676763,0.41716614,1.51520931,0.78682194,1.93036334
0.62131066,7.11076852,0.26720695,2.55151410,0.00662810,0.17846041,0.44054883,1.60859412,0.82194234,2.01868734
0.62731366,7.48103414,0.27957900,2.69575585,0.00715525,0.19018229,0.46332431,1.70118659,0.85515388,2.10356581
0.63331666,7.84024714,0.29142468,2.83642212,0.00768619,0.20182314,0.48524322,1.79224835,0.88612365,2.18420622
0.63931966,8.18513227,0.30264945,2.97210685,0.00821510,0.21327242,0.50606376,1.88103564,0.91457146,2.25997788
0.64532266,8.51264838,0.31316813,3.10143930,0.00873580,0.22442169,0.52555608,1.96681183,0.94027523,2.33042148
0.65132566,8.82004333,0.32290571,3.22311186,0.00924182,0.23516719,0.54350673,2.04886082,0.96307488,2.39525317
0.65732866,9.10490443,0.33179793,3.33590830,0.00972658,0.24541257,0.55972295,2.12650137,0.98287453,2.45436278
0.66333167,9.36520239,0.33979181,3.43873155,0.01018350,0.25507145,0.57403680,2.19910147,0.99964299,2.50780629
0.66933467,9.59932698,0.34684583,3.53062972,0.01060619,0.26406987,0.58630883,2.26609247,1.01341242,2.55579273
0.67533767,9.80611253,0.35293005,3.61081906,0.01098861,0.27234840,0.59643111,2.32698215,1.02427515,2.59866603
0.68134067,9.98485179,0.35802596,3.67870295,0.01132524,0.27986371,0.60432965,2.38136613,1.03237887,2.63688260
0.68734367,10.13529703,0.36212617,3.73388559,0.01161122,0.28658970,0.60996586,2.42893702,1.03792023,2.67098551
0.69334667,10.25764791,0.36523386,3.77617970,0.01184252,0.29251794,0.61333710,2.46949061,1.04113708,2.70157647
0.69934967,10.35252582,0.36736211,3.80560766,0.01201602,0.29765742,0.61447625,2.50292887,1.04229970,2.72928668
0.70535268,10.42093573,0.36853298,3.82239574,0.01212962,0.30203356,0.61345020,2.52925925,1.04170130,2.75474801
0.71135568,10.46421648,0.36877647,3.82696160,0.01218228,0.30568663,0.61035741,2.54859041,1.03964817,2.77856556
0.71735868,10.48398164,0.36812936,3.81989550,0.01217407,0.30866947,0.60532453,2.56112434,1.03644983,2.80129294
0.72336168,10.48205342,0.36663398,3.80193611,0.01210611,0.31104469,0.59850233,2.56714534,1.03240955,2.82341104
0.72936468,10.46039243,0.36433687,3.77394188,0.01198057,0.31288150,0.59006092,2.56700637,1.02781570,2.84531144
0.73536768,10.42102660,0.36128750,3.73685963,0.01180056,0.31425227,0.58018466,2.56111345,1.02293406,2.86728465
0.74137069,10.36598238,0.35753706,3.69169158,0.01157000,0.31522905,0.56906684,2.54990903,1.01800153,2.88951384
0.74737369,10.29722153,0.35313727,3.63946275,0.01129354,0.31588016,0.55690437,2.53385525,1.01322133,2.91207381
0.75337669,10.21658621,0.34813947,3.58119003,0.01097639,0.31626703,0.54389274,2.51341792,1.00875978,2.93493514
0.75937969,10.12575469,0.34259376,3.51785457,0.01062411,0.31644154,0.53022142,2.48905218,1.00474478,2.95797288
0.76538269,10.02620951,0.33654849,3.45037845,0.01024254,0.31644381,0.51606978,2.46119053,1.00126586,2.98097916
0.77138569,9.91921877,0.33004990,3.37960678,0.00983756,0.31630077,0.50160385,2.43023377,0.99837567,3.00367879
0.77738869,9.80583084,0.32314200,3.30629548,0.00941500,0.31602534,0.48697371,2.39654523,0.99609269,3.02574683
0.78339170,9.68688170,0.31586675,3.23110510,0.00898047,0.31561645,0.47231187,2.36044832,0.99440502,3.04682712
0.78939470,9.56301337,0.30826434,3.15460020,0.00853927,0.31505972,0.45773231,2.32222732,0.99327474,3.06655069
0.79539770,9.43470147,0.30037364,3.07725397,0.00809628,0.31432886,0.44333038,2.28213101,0.99264272,3.08455318
0.80140070,9.30228915,0.29223284,2.99945687,0.00765592,0.31338762,0.42918330,2.24037851,0.99243353,3.10049028
0.80740370,9.16602468,0.28387999,2.92152841,0.00722208,0.31219225,0.41535117,2.19716671,0.99256015,3.11405071
0.81340670,9.02609969,0.27535361,2.84373075,0.00679810,0.31069429,0.40187847,2.15267844,0.99292821,3.12496621
0.81940970,8.88268525,0.26669325,2.76628282,0.00638679,0.30884346,0.38879573,2.10709061,0.99343975,3.13301823
0.82541271,8.73596349,0.25793984,2.68937380,0.00599041,0.30659072,0.37612133,2.06058147,0.99399620,3.13804146
0.83141571,8.58615265,0.24913593,2.61317497,0.00561075,0.30389109,0.36386340,2.01333649,0.99450066,3.13992428
0.83741871,8.43352435,0.24032577,2.53784898,0.00524910,0.30070630,0.35202147,1.96555216,0.99485948,3.13860655
0.84342171,8.27841248,0.23155506,2.46355623,0.00490636,0.29700706,0.34058808,1.91743765,0.99498325,3.13407524
0.84942471,8.12121364,0.22287065,2.39045789,0.00458303,0.29277488,0.32955008,1.86921401,0.99478727,3.12635846
0.85542771,7.96238008,0.21431995,2.31871581,0.00427930,0.28800335,0.31888980,1.82111118,0.99419170,3.11551861
0.86143072,7.80240616,0.20595020,2.24848963,0.00399511,0.28269893,0.30858587,1.77336303,0.99312157,3.10164517
0.86743372,7.64181021,0.19780763,2.17993161,0.00373012,0.27688115,0.29861398,1.72620101,0.99150674,3.08484782
0.87343672,7.48111364,0.18993653,2.11318002,0.00348384,0.27058225,0.28894746,1.67984672,0.98928205,3.06525024
0.87943972,7.32081926,0.18237832,2.04835182,0.00325559,0.26384640,0.27955772,1.63450438,0.98638762,3.04298498
0.88544272,7.16139080,0.17517059,1.98553556,0.00304459,0.25672837,0.27041478,1.59035352,0.98276946,3.01818964
0.89144572,7.00323523,0.16834620,1.92478530,0.00284994,0.24929191,0.26148771,1.54754263,0.97838027,2.99100420
0.89744872,6.84668917,0.16193254,1.86611608,0.00267067,0.24160779,0.25274521,1.50618417,0.97318049,2.96156973
0.90345173,6.69201023,0.15595085,1.80950160,0.00250575,0.23375164,0.24415624,1.46635134,0.96713935,2.93002794
0.90945473,6.53937361,0.15041571,1.75487425,0.00235411,0.22580168,0.23569074,1.42807676,0.96023595,2.89652142
0.91545773,6.38887388,0.14533466,1.70212764,0.00221466,0.21783636,0.22732044,1.39135314,0.95246007,2.86119431
0.92146073,6.24053139,0.14070808,1.65112139,0.00208631,0.20993211,0.21901970,1.35613573,0.94381269,2.82419286
0.92746373,6.09430247,0.13652907,1.60168792,0.00196798,0.20216113,0.21076633,1.32234647,0.93430603,2.78566579
0.93346673,5.95009242,0.13278366,1.55364074,0.00185861,0.19458940,0.20254244,1.28987933,0.92396303,2.74576416
0.93946973,5.80777001,0.12945102,1.50678356,0.00175719,0.18727500,0.19433508,1.25860656,0.91281632,2.70464067
0.94547274,5.66718265,0.12650391,1.46091978,0.00166279,0.18026660,0.18613684,1.22838533,0.90090661,2.66244837
0.95147574,5.52817090,0.12390919,1.41586156,0.00157454,0.17360244,0.17794617,1.19906447,0.88828066,2.61933909
0.95747874,5.39058201,0.12162853,1.37143807,0.00149164,0.16730960,0.16976753,1.17049075,0.87498899,2.57546171
0.96348174,5.25428159,0.11961909,1.32750233,0.00141343,0.16140373,0.16161132,1.14251468,0.86108342,2.53096069
0.96948474,5.11916349,0.11783451,1.28393654,0.00133934,0.15588920,0.15349349,1.11499534,0.84661481,2.48597529
0.97548774,4.98515785,0.11622580,1.24065544,0.00126890,0.15075966,0.14543505,1.08780428,0.83163106,2.44063979
0.98149075,4.85223746,0.11474246,1.19760792,0.00120179,0.14599899,0.13746129,1.06082853,0.81617577,2.39508516
0.98749375,4.72042295,0.11333362,1.15477684,0.00113779,0.14158268,0.12960093,1.03397256,0.80028751,2.34944225
0.99349675,4.58978712,0.11194924,1.11217733,0.00107680,0.13747945,0.12188516,1.00715948,0.78400003,2.30384675
0.99949975,4.46045880,0.11054137,1.06985384,0.00101884,0.13365318,0.11434659,0.98033157,0.76734324,2.25844565
1.00550275,4.33262652,0.10906539,1.02787623,0.00096402,0.13006498,0.10701827,0.95345027,0.75034514,2.21340502
1.01150575,4.20654195,0.10748121,0.98633542,0.00091258,0.12667537,0.09993278,0.92649584,0.73303446,2.16891859
1.01750875,4.08252322,0.10575446,0.94533868,0.00086482,0.12344643,0.09312134,0.89946679,0.71544377,2.12521640
1.02351176,3.96095749,0.10385747,0.90500511,0.00082113,0.12034385,0.08661311,0.87237918,0.69761298,2.08257287
1.02951476,3.84230260,0.10177009,0.86546140,0.00078197,0.11733872,0.08043466,0.84526589,0.67959276,2.04131335
1.03551776,3.72708701,0.09948039,0.82683812,0.00074787,0.11440910,0.07460950,0.81817585,0.66144775,2.00181836
1.04152076,3.61590745,0.09698499,0.78926656,0.00071939,0.11154114,0.06915783,0.79117325,0.64325908,1.96452478
1.04752376,3.50942381,0.09428916,0.75287631,0.00069715,0.10872982,0.06409642,0.76433670,0.62512605,1.92992342
1.05352676,3.40835074,0.09140660,0.71779344,0.00068181,0.10597920,0.05943853,0.73775831,0.60716683,1.89855252
1.05952976,3.31344584,0.08835896,0.68413925,0.00067407,0.10330220,0.05519401,0.71154265,0.58951783,1.87098725
1.06553277,3.22549451,0.08517502,0.65202960,0.00067466,0.10071998,0.05136939,0.68580552,0.57233196,1.84782527
1.07153577,3.14529182,0.08188959,0.62157458,0.00068432,0.09826083,0.04796803,0.66067267,0.55577566,1.82966906
1.07753877,3.07362223,0.07854228,0.59287856,0.00070387,0.09595883,0.04499029,0.63627831,0.54002492,1.81710580
1.08354177,3.01123800,0.07517605,0.56604040,0.00073413,0.09385226,0.04243368,0.61276355,0.52526061,1.81068588
1.08954477,2.95883767,0.07183563,0.54115387,0.00077599,0.09198181,0.04029303,0.59027482,0.51166314,1.81090142
1.09554777,2.91704579,0.06856600,0.51830803,0.00083036,0.09038888,0.03856061,0.56896225,0.49940718,1.81816623
1.10155078,2.88639536,0.06541088,0.49758773,0.00089823,0.08911393,0.03722626,0.54897826,0.48865645,1.83279849
1.10755378,2.86731427,0.06241135,0.47907393,0.00098065,0.08819510,0.03627750,0.53047612,0.47955913,1.85500761
1.11355678,2.86011662,0.05960465,0.46284400,0.00107871,0.08766708,0.03569966,0.51360884,0.47224405,1.88488626
1.11955978,2.86499981,0.05702325,0.44897188,0.00119361,0.08756042,0.03547602,0.49852812,0.46681801,1.92240835
1.12556278,2.88204759,0.05469415,0.43752793,0.00132657,0.08790125,0.03558794,0.48538355,0.46336432,1.96743340
1.13156578,2.91123897,0.05263852,0.42857867,0.00147890,0.08871144,0.03601508,0.47432184,0.46194256,2.01971713
1.13756878,2.95246238,0.05087166,0.42218620,0.00165194,0.09000925,0.03673559,0.46548616,0.46258966,2.07892782
1.14357179,3.00553393,0.04940314,0.41840723,0.00184704,0.09181021,0.03772637,0.45901533,0.46532198,2.14466739
1.14957479,3.07021846,0.04823733,0.41729186,0.00206557,0.09412848,0.03896338,0.45504303,0.47013828,2.21649581
1.15557779,3.14625150,0.04737406,0.41888203,0.00230881,0.09697818,0.04042194,0.45369658,0.47702326,2.29395718
1.16158079,3.23336033,0.04680947,0.42320961,0.00257794,0.10037499,0.04207701,0.45509564,0.48595132,2.37660542
1.16758379,3.33128233,0.04653692,0.43029432,0.00287397,0.10433741,0.04390358,0.45935045,0.49689013,2.46402770
1.17358679,3.43977870,0.04654800,0.44014149,0.00319767,0.10888798,0.04587693,0.46655993,0.50980380,2.55586358
1.17958979,3.55864241,0.04683344,0.45273986,0.00354943,0.11405399,0.04797289,0.47680946,0.52465520,2.65181829
1.18559280,3.68769911,0.04738402,0.46805956,0.00392927,0.11986771,0.05016815,0.49016870,0.54140737,2.75166862
1.19159580,3.82680084,0.04819126,0.48605052,0.00433666,0.12636603,0.05244040,0.50668947,0.56002371,2.85526083
1.19759880,3.97581255,0.04924803,0.50664145,0.00477048,0.13358940,0.05476848,0.52640400,0.58046700,2.96250011
1.20360180,4.13459225,0.05054893,0.52973964,0.00522893,0.14158011,0.05713254,0.54932367,0.60269735,3.07333205
