energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-4.63731866,0.94088720,0.00301580,0.00321379,0.11738817,0.68193436,0.00779440,0.19773405,0.15127309,0.01379036
-4.63131566,0.94544342,0.00278716,0.00315842,0.11029208,0.68260573,0.00821422,0.19959210,0.15774201,0.01407293
-4.62531266,0.95174230,0.00258754,0.00316753,0.10471062,0.68441776,0.00859764,0.20213807,0.16405894,0.01436360
-4.61930965,0.95962256,0.00241412,0.00324555,0.10074699,0.68731657,0.00893726,0.20530551,0.17013062,0.01465425
-4.61330665,0.96892001,0.00226390,0.00339751,0.09850273,0.69123577,0.00922645,0.20902838,0.17587764,0.01493723
-4.60730365,0.97948158,0.00213383,0.00362917,0.09807961,0.69610346,0.00945948,0.21324584,0.18123887,0.01520579
-4.60130065,0.99117868,0.00202090,0.00394704,0.09958095,0.70184926,0.00963179,0.21790670,0.18617514,0.01545441
-4.59529765,1.00391881,0.00192230,0.00435835,0.10311188,0.70841106,0.00974013,0.22297305,0.19067200,0.01567911
-4.58929465,1.01765454,0.00183551,0.00487102,0.10877873,0.71574081,0.00978272,0.22842312,0.19474144,0.01587767
-4.58329165,1.03238931,0.00175835,0.00549346,0.11668718,0.72380871,0.00975932,0.23425284,0.19842237,0.01604974
-4.57728864,1.04817924,0.00168906,0.00623441,0.12693933,0.73260572,0.00967126,0.24047625,0.20177977,0.01619691
-4.57128564,1.06513082,0.00162632,0.00710264,0.13962967,0.74214367,0.00952144,0.24712468,0.20490257,0.01632262
-4.56528264,1.08339435,0.00156925,0.00810662,0.15484003,0.75245317,0.00931422,0.25424453,0.20790031,0.01643204
-4.55927964,1.10315328,0.00151745,0.00925414,0.17263376,0.76357906,0.00905535,0.26189397,0.21089861,0.01653180
-4.55327664,1.12461004,0.00147093,0.01055194,0.19304933,0.77557378,0.00875176,0.27013860,0.21403380,0.01662968
-4.54727364,1.14796899,0.00143014,0.01200526,0.21609381,0.78848895,0.00841142,0.27904638,0.21744688,0.01673426
-4.54127064,1.17341761,0.00139589,0.01361743,0.24173633,0.80236562,0.00804309,0.28868200,0.22127706,0.01685447
-4.53526763,1.20110695,0.00136932,0.01538953,0.26990221,0.81722397,0.00765609,0.29910122,0.22565525,0.01699918
-4.52926463,1.23113258,0.00135188,0.01732000,0.30046799,0.83305299,0.00726011,0.31034532,0.23069790,0.01717678
-4.52326163,1.26351746,0.00134526,0.01940444,0.33325779,0.84980113,0.00686496,0.32243611,0.23650134,0.01739478
-4.51725863,1.29819774,0.00135133,0.02163545,0.36804143,0.86736852,0.00648036,0.33537186,0.24313709,0.01765946
-4.51125563,1.33501269,0.00137213,0.02400254,0.40453452,0.88560141,0.00611578,0.34912430,0.25064826,0.01797564
-4.50525263,1.37369951,0.00140980,0.02649224,0.44240073,0.90428953,0.00578023,0.36363705,0.25904726,0.01834639
-4.49924962,1.41389363,0.00146651,0.02908832,0.48125642,0.92316659,0.00548221,0.37882544,0.26831501,0.01877303
-4.49324662,1.45513464,0.00154447,0.03177203,0.52067748,0.94191430,0.00522950,0.39457794,0.27840152,0.01925503
-4.48724362,1.49687777,0.00164580,0.03452261,0.56020832,0.96016963,0.00502916,0.41075896,0.28922789,0.01979011
-4.48124062,1.53851027,0.00177253,0.03731776,0.59937260,0.97753524,0.00488743,0.42721298,0.30068963,0.02037439
-4.47523762,1.57937202,0.00192654,0.04013427,0.63768539,0.99359257,0.00480968,0.44376968,0.31266090,0.02100261
-4.46923462,1.61877902,0.00210943,0.04294857,0.67466611,1.00791687,0.00480041,0.46024981,0.32499959,0.02166837
-4.46323162,1.65604855,0.00232253,0.04573742,0.70985172,1.02009331,0.00486314,0.47647135,0.33755284,0.02236441
-4.45722861,1.69052447,0.00256677,0.04847843,0.74280953,1.02973346,0.00500045,0.49225564,0.35016264,0.02308295
-4.45122561,1.72160115,0.00284263,0.05115060,0.77314889,1.03649097,0.00521390,0.50743302,0.36267118,0.02381592
-4.44522261,1.74874461,0.00315002,0.05373473,0.80053125,1.04007574,0.00550397,0.52184768,0.37492569,0.02455523
-4.43921961,1.77150970,0.00348826,0.05621364,0.82467808,1.04026558,0.00587002,0.53536131,0.38678247,0.02529296
-4.43321661,1.78955232,0.00385594,0.05857235,0.84537614,1.03691494,0.00631024,0.54785554,0.39810986,0.02602154
-4.42721361,1.80263613,0.00425091,0.06079806,0.86248006,1.02995999,0.00682155,0.55923279,0.40879018,0.02673375
-4.42121061,1.81063348,0.00467023,0.06287997,0.87591198,1.01942000,0.00739959,0.56941581,0.41872046,0.02742280
-4.41520760,1.81352079,0.00511010,0.06480900,0.88565849,1.00539501,0.00803862,0.57834579,0.42781209,0.02808226
-4.40920460,1.81136901,0.00556591,0.06657747,0.89176508,0.98805992,0.00873158,0.58597946,0.43598964,0.02870595
-4.40320160,1.80432996,0.00603226,0.06817863,0.89432864,0.96765558,0.00947002,0.59228536,0.44318879,0.02928785
-4.39719860,1.79261978,0.00650301,0.06960624,0.89348843,0.94447755,0.01024424,0.59723969,0.44935404,0.02982196
-4.39119560,1.77650101,0.00697136,0.07085422,0.88941630,0.91886313,0.01104334,0.60082220,0.45443617,0.03030218
-4.38519260,1.75626439,0.00743003,0.07191631,0.88230671,0.89117774,0.01185544,0.60301245,0.45838988,0.03072218
-4.37918959,1.73221213,0.00787140,0.07278594,0.87236728,0.86180130,0.01266787,0.60378685,0.46117199,0.03107541
-4.37318659,1.70464367,0.00828767,0.07345618,0.85981044,0.83111566,0.01346748,0.60311683,0.46274033,0.03135506
-4.36718359,1.67384493,0.00867113,0.07391993,0.84484666,0.79949352,0.01424101,0.60096826,0.46305347,0.03155416
-4.36118059,1.64008195,0.00901434,0.07417028,0.82767954,0.76728963,0.01497544,0.59730235,0.46207157,0.03166576
-4.35517759,1.60359897,0.00931037,0.07420107,0.80850304,0.73483455,0.01565850,0.59207789,0.45975815,0.03168307
-4.34917459,1.56462114,0.00955307,0.07400756,0.78750079,0.70243117,0.01627905,0.58525479,0.45608277,0.03159983
-4.34317159,1.52336141,0.00973720,0.07358728,0.76484738,0.67035396,0.01682762,0.57679869,0.45102460,0.03141058
-4.33716858,1.48003074,0.00985870,0.07294092,0.74071122,0.63885078,0.01729679,0.56668620,0.44457628,0.03111099
-4.33116558,1.43485091,0.00991478,0.07207325,0.71525872,0.60814676,0.01768171,0.55491050,0.43674824,0.03069826
-4.32516258,1.38806851,0.00990406,0.07099402,0.68865913,0.57844987,0.01798036,0.54148681,0.42757267,0.03017140
-4.31915958,1.33996891,0.00982663,0.06971869,0.66108966,0.54995750,0.01819392,0.52645733,0.41710725,0.02953151
-4.31315658,1.29088913,0.00968404,0.06826906,0.63274018,0.52286333,0.01832694,0.50989519,0.40543793,0.02878203
-4.30715358,1.24122809,0.00947928,0.06667362,0.60381715,0.49736394,0.01838742,0.49190714,0.39268081,0.02792882
-4.30115058,1.19145353,0.00921668,0.06496771,0.57454632,0.47366445,0.01838681,0.47263471,0.37898266,0.02698018
-4.29514757,1.14210457,0.00890177,0.06319326,0.54517384,0.45198266,0.01833985,0.45225370,0.36452009,0.02594683
-4.28914457,1.09378957,0.00854108,0.06139838,0.51596560,0.43255120,0.01826429,0.43097182,0.34949722,0.02484167
-4.28314157,1.04717887,0.00814196,0.05963646,0.48720486,0.41561754,0.01818047,0.40902483,0.33414198,0.02367950
-4.27713857,1.00299263,0.00771233,0.05796507,0.45918802,0.40144140,0.01811085,0.38667102,0.31870094,0.02247669
-4.27113557,0.96198395,0.00726044,0.05644454,0.43221881,0.39028979,0.01807931,0.36418455,0.30343320,0.02125068
-4.26513257,0.92491808,0.00679462,0.05513634,0.40660127,0.38242963,0.01811048,0.34184777,0.28860317,0.02001953
-4.25912956,0.89254832,0.00632301,0.05410118,0.38263164,0.37811833,0.01822893,0.31994306,0.27447288,0.01880136
-4.25312656,0.86558974,0.00585341,0.05339710,0.36058972,0.37759258,0.01845833,0.29874442,0.26129394,0.01761381
-4.24712356,0.84469185,0.00539300,0.05307737,0.34073012,0.38105595,0.01882056,0.27850938,0.24929956,0.01647353
-4.24112056,0.83041126,0.00494825,0.05318852,0.32327376,0.38866581,0.01933488,0.25947138,0.23869687,0.01539573
-4.23511756,0.82318574,0.00452473,0.05376837,0.30840004,0.40052020,0.02001706,0.24183308,0.22966005,0.01439369
-4.22911456,0.82331070,0.00412707,0.05484427,0.29624014,0.41664546,0.02087867,0.22576094,0.22232428,0.01347843
-4.22311156,0.83091929,0.00375884,0.05643159,0.28687167,0.43698504,0.02192632,0.21138100,0.21678095,0.01265847
-4.21710855,0.84596711,0.00342262,0.05853244,0.28031501,0.46139053,0.02316120,0.19877634,0.21307431,0.01193958
-4.21110555,0.86822246,0.00311994,0.06113489,0.27653159,0.48961516,0.02457859,0.18798598,0.21119955,0.01132477
-4.20510255,0.89726266,0.00285138,0.06421254,0.27542409,0.52131066,0.02616771,0.17900547,0.21110263,0.01081423
-4.19909955,0.93247717,0.00261662,0.06772456,0.27683889,0.55602770,0.02791165,0.17178892,0.21268165,0.01040547
-4.19309655,0.97307754,0.00241454,0.07161631,0.28057045,0.59322032,0.02978754,0.16625250,0.21579001,0.01009350
-4.18709355,1.01811440,0.00224335,0.07582044,0.28636791,0.63225449,0.03176698,0.16227918,0.22024100,0.00987106
-4.18109055,1.06650106,0.00210067,0.08025849,0.29394347,0.67242088,0.03381662,0.15972455,0.22581397,0.00972898
-4.17508754,1.11704338,0.00198371,0.08484303,0.30298252,0.71295142,0.03589902,0.15842354,0.23226170,0.00965652
-4.16908454,1.16847489,0.00188935,0.08948023,0.31315520,0.75303945,0.03797363,0.15819769,0.23931886,0.00964181
-4.16308154,1.21949635,0.00181429,0.09407278,0.32412903,0.79186282,0.03999795,0.15886292,0.24671125,0.00967226
-4.15707854,1.26881828,0.00175517,0.09852315,0.33558229,0.82860909,0.04192889,0.16023733,0.25416564,0.00973503
-4.15107554,1.31520497,0.00170867,0.10273701,0.34721765,0.86250198,0.04372410,0.16214897,0.26141962,0.00981744
-4.14507254,1.35751859,0.00167161,0.10662666,0.35877560,0.89282815,0.04534338,0.16444318,0.26823153,0.00990739
-4.13906953,1.39476137,0.00164103,0.11011445,0.37004718,0.91896296,0.04675011,0.16698941,0.27438971,0.00999379
-4.13306653,1.42611439,0.00161427,0.11313594,0.38088552,0.94039437,0.04791251,0.16968710,0.27972105,0.01006683
-4.12706353,1.45097130,0.00158901,0.11564273,0.39121566,0.95674382,0.04880483,0.17247067,0.28409832,0.01011833
-4.12106053,1.46896545,0.00156334,0.11760478,0.40104222,0.96778310,0.04940834,0.17531321,0.28744617,0.01014193
-4.11505753,1.47998925,0.00153577,0.11901211,0.41045446,0.97344644,0.04971207,0.17822884,0.28974532,0.01013327
-4.10905453,1.48420480,0.00150524,0.11987588,0.41962842,0.97383726,0.04971328,0.18127365,0.29103509,0.01009004
-4.10305153,1.48204514,0.00147114,0.12022865,0.42882593,0.96922904,0.04941768,0.18454506,0.29141374,0.01001203
-4.09704852,1.47420597,0.00143333,0.12012385,0.43839015,0.96006041,0.04883931,0.18817970,0.29103695,0.00990106
-4.09104552,1.46162794,0.00139206,0.11963442,0.44873791,0.94692432,0.04800013,0.19234966,0.29011420,0.00976080
-4.08504252,1.44547004,0.00134804,0.11885077,0.46034859,0.93055190,0.04692930,0.19725738,0.28890317,0.00959666
-4.07903952,1.42707504,0.00130236,0.11787791,0.47375002,0.91179140,0.04566227,0.20312918,0.28770246,0.00941550
-4.07303652,1.40792816,0.00125648,0.11683204,0.48950164,0.89158316,0.04423959,0.21020757,0.28684265,0.00922530
-4.06703352,1.38961040,0.00121224,0.11583657,0.50817530,0.87093144,0.04270554,0.21874269,0.28667607,0.00903494
-4.06103052,1.37374821,0.00117178,0.11501788,0.53033442,0.85087414,0.04110670,0.22898295,0.28756558,0.00885374
-4.05502751,1.36196124,0.00113758,0.11450070,0.55651194,0.83245163,0.03949043,0.24116535,0.28987262,0.00869121
-4.04902451,1.35580991,0.00111243,0.11440364,0.58718800,0.81667551,0.03790333,0.25550555,0.29394501,0.00855664
-4.04302151,1.35674459,0.00109936,0.11483464,0.62276795,0.80449864,0.03638976,0.27218826,0.30010474,0.00845879
-4.03701851,1.36605797,0.00110173,0.11588686,0.66356143,0.79678707,0.03499051,0.29135807,0.30863620,0.00840560
-4.03101551,1.38484221,0.00112311,0.11763486,0.70976351,0.79429498,0.03374155,0.31311115,0.31977515,0.00840391
-4.02501251,1.41395197,0.00116735,0.12013147,0.76143835,0.79764303,0.03267304,0.33748812,0.33369885,0.00845925
-4.01900950,1.45397453,0.00123851,0.12340520,0.81850625,0.80730088,0.03180851,0.36446828,0.35051756,0.00857564
-4.01300650,1.50520780,0.00134085,0.12745854,0.88073457,0.82357410,0.03116432,0.39396553,0.37026777,0.00875551
-4.00700350,1.56764657,0.00147878,0.13226705,0.94773311,0.84659577,0.03074932,0.42582620,0.39290739,0.00899961
-4.00100050,1.64097758,0.00165683,0.13777928,1.01895417,0.87632283,0.03056483,0.45982875,0.41831308,0.00930700
-3.99499750,1.72458319,0.00187954,0.14391769,1.09369755,0.91253707,0.03060481,0.49568561,0.44627996,0.00967509
-3.98899450,1.81755365,0.00215140,0.15058030,1.17112065,0.95485070,0.03085628,0.53304707,0.47652358,0.01009973
-3.98299150,1.91870738,0.00247674,0.15764330,1.25025328,1.00271622,0.03129995,0.57150716,0.50868450,0.01057533
-3.97698849,2.02661879,0.00285954,0.16496428,1.33001715,1.05544020,0.03191105,0.61061135,0.54233511,0.01109503
-3.97098549,2.13965269,0.00330334,0.17238617,1.40924939,1.11220055,0.03266025,0.64986601,0.57698876,0.01165089
-3.96498249,2.25600441,0.00381103,0.17974169,1.48672960,1.17206696,0.03351474,0.68874912,0.61211099,0.01223413
-3.95897949,2.37374442,0.00438464,0.18685814,1.56120949,1.23402379,0.03443939,0.72672215,0.64713243,0.01283530
-3.95297649,2.49086629,0.00502519,0.19356244,1.63144440,1.29699495,0.03539789,0.76324258,0.68146323,0.01344457
-3.94697349,2.60533651,0.00573244,0.19968614,1.69622558,1.35987010,0.03635391,0.79777678,0.71450833,0.01405195
-3.94097049,2.71514496,0.00650475,0.20507044,1.75441224,1.42153161,0.03727222,0.82981272,0.74568329,0.01464750
-3.93496748,2.81835436,0.00733889,0.20957074,1.80496224,1.48088141,0.03811974,0.85887222,0.77443008,0.01522155
-3.92896448,2.91314742,0.00822988,0.21306084,1.84696048,1.53686725,0.03886640,0.88452230,0.80023216,0.01576490
-3.92296148,2.99787037,0.00917094,0.21543655,1.87964386,1.58850745,0.03948598,0.90638527,0.82262852,0.01626900
-3.91695848,3.07107137,0.01015344,0.21661846,1.90242206,1.63491366,0.03995663,0.92414722,0.84122594,0.01672609
-3.91095548,3.13153289,0.01116692,0.21655404,1.91489327,1.67531075,0.04026140,0.93756477,0.85570912,0.01712931
-3.90495248,3.17829706,0.01219919,0.21521877,1.91685439,1.70905343,0.04038841,0.94646974,0.86584829,0.01747282
-3.89894947,3.21068318,0.01323650,0.21261638,1.90830532,1.73563899,0.04033093,0.95077179,0.87150400,0.01775185
-3.89294647,3.22829707,0.01426380,0.20877825,1.88944714,1.75471574,0.04008727,0.95045887,0.87262886,0.01796273
-3.88694347,3.23103198,0.01526504,0.20376185,1.86067435,1.76608703,0.03966053,0.94559558,0.86926630,0.01810293
-3.88094047,3.21906130,0.01622356,0.19764856,1.82256135,1.76971054,0.03905811,0.93631959,0.86154640,0.01817106
-3.87493747,3.19282341,0.01712255,0.19054068,1.77584390,1.76569314,0.03829125,0.92283622,0.84967897,0.01816678
-3.86893447,3.15299938,0.01794546,0.18255804,1.72139613,1.75428133,0.03737435,0.90541150,0.83394434,0.01809083
-3.86293147,3.10048466,0.01867657,0.17383411,1.66020398,1.73584788,0.03632431,0.88436392,0.81468222,0.01794492
-3.85692846,3.03635568,0.01930143,0.16451201,1.59333631,1.71087509,0.03515980,0.86005528,0.79227909,0.01773165
-3.85092546,2.96183299,0.01980734,0.15474034,1.52191451,1.67993545,0.03390059,0.83288082,0.76715495,0.01745447
-3.84492246,2.87824227,0.02018379,0.14466916,1.44708192,1.64367058,0.03256681,0.80325920,0.73974965,0.01711752
-3.83891946,2.78697468,0.02042281,0.13444625,1.36997418,1.60276913,0.03117837,0.77162236,0.71050970,0.01672556
-3.83291646,2.68944823,0.02051924,0.12421361,1.29169144,1.55794483,0.02975439,0.73840590,0.67987585,0.01628388
-3.82691346,2.58707126,0.02047094,0.11410450,1.21327339,1.50991535,0.02831274,0.70403992,0.64827204,0.01579816
-3.82091046,2.48120957,0.02027883,0.10424098,1.13567801,1.45938292,0.02686966,0.66894089,0.61609598,0.01527435
-3.81490745,2.37315789,0.01994693,0.09473201,1.05976432,1.40701731,0.02543950,0.63350440,0.58371167,0.01471861
-3.80890445,2.26411674,0.01948216,0.08567217,0.98627986,1.35344190,0.02403455,0.59809925,0.55144402,0.01413718
-3.80290145,2.15517486,0.01889412,0.07714083,0.91585267,1.29922305,0.02266499,0.56306266,0.51957547,0.01353625
-3.79689845,2.04729758,0.01819479,0.06920202,0.84898798,1.24486300,0.02133887,0.52869689,0.48834468,0.01292193
-3.79089545,1.94132085,0.01739812,0.06190461,0.78606918,1.19079646,0.02006225,0.49526702,0.45794704,0.01230011
-3.78489245,1.83795072,0.01651956,0.05528299,0.72736268,1.13739039,0.01883930,0.46299996,0.42853670,0.01167643
-3.77888944,1.73776734,0.01557558,0.04935801,0.67302601,1.08494690,0.01767255,0.43208455,0.40022995,0.01105618
-3.77288644,1.64123300,0.01458318,0.04413815,0.62311853,1.03370855,0.01656309,0.40267253,0.37310945,0.01044425
-3.76688344,1.54870304,0.01355939,0.03962088,0.57761395,0.98386557,0.01551085,0.37488033,0.34722907,0.00984512
-3.76088044,1.46043869,0.01252082,0.03579402,0.53641389,0.93556425,0.01451484,0.34879140,0.32261903,0.00926281
-3.75487744,1.37662092,0.01148322,0.03263710,0.49936179,0.88891582,0.01357339,0.32445902,0.29929086,0.00870082
-3.74887444,1.29736433,0.01046114,0.03012270,0.46625643,0.84400530,0.01268440,0.30190925,0.27724219,0.00816219
-3.74287144,1.22273021,0.00946761,0.02821766,0.43686455,0.80089950,0.01184555,0.28114412,0.25646092,0.00764946
-3.73686843,1.15273830,0.00851398,0.02688413,0.41093217,0.75965404,0.01105445,0.26214467,0.23692880,0.00716464
-3.73086543,1.08737663,0.00760973,0.02608049,0.38819418,0.72031868,0.01030880,0.24487399,0.21862425,0.00670930
-3.72486243,1.02660937,0.00676244,0.02576219,0.36838216,0.68294120,0.00960650,0.22927998,0.20152444,0.00628454
-3.71885943,0.97038246,0.00597777,0.02588241,0.35123043,0.64756940,0.00894573,0.21529801,0.18560669,0.00589101
-3.71285643,0.91862741,0.00525953,0.02639261,0.33648025,0.61425160,0.00832495,0.20285332,0.17084922,0.00552896
-3.70685343,0.87126333,0.00460980,0.02724306,0.32388269,0.58303580,0.00774301,0.19186326,0.15723137,0.00519829
-3.70085043,0.82819780,0.00402910,0.02838333,0.31320013,0.55396774,0.00719906,0.18223940,0.14473344,0.00489855
-3.69484742,0.78932695,0.00351654,0.02976276,0.30420688,0.52708832,0.00669258,0.17388950,0.13333628,0.00462902
-3.68884442,0.75453532,0.00307003,0.03133098,0.29668936,0.50243080,0.00622331,0.16671953,0.12302076,0.00438873
-3.68284142,0.72369586,0.00268652,0.03303843,0.29044584,0.48001812,0.00579126,0.16063561,0.11376716,0.00417656
-3.67683842,0.69667059,0.00236214,0.03483700,0.28528639,0.45986067,0.00539666,0.15554596,0.10555473,0.00399124
-3.67083542,0.67331210,0.00209248,0.03668071,0.28103297,0.44195485,0.00503986,0.15136292,0.09836135,0.00383144
-3.66483242,0.65346606,0.00187268,0.03852638,0.27751995,0.42628261,0.00472138,0.14800489,0.09216336,0.00369584
-3.65882941,0.63697474,0.00169765,0.04033439,0.27459508,0.41281191,0.00444182,0.14539827,0.08693559,0.00358314
-3.65282641,0.62368138,0.00156222,0.04206941,0.27212084,0.40149827,0.00420182,0.14347925,0.08265159,0.00349217
-3.64682341,0.61343514,0.00146121,0.04370106,0.26997609,0.39228719,0.00400207,0.14219531,0.07928389,0.00342189
-3.64082041,0.60609621,0.00138956,0.04520456,0.26805792,0.38511723,0.00384324,0.14150647,0.07680450,0.00337145
-3.63481741,0.60154079,0.00134243,0.04656113,0.26628336,0.37992348,0.00372595,0.14138602,0.07518519,0.00334023
-3.62881441,0.59966522,0.00131523,0.04775835,0.26459085,0.37664125,0.00365076,0.14182071,0.07439790,0.00332780
-3.62281141,0.60038909,0.00130369,0.04879024,0.26294113,0.37520944,0.00361807,0.14281039,0.07441486,0.00333399
-3.61680840,0.60365671,0.00130386,0.04965716,0.26131750,0.37557356,0.00362811,0.14436678,0.07520858,0.00335881
-3.61080540,0.60943687,0.00131219,0.05036548,0.25972516,0.37768794,0.00368087,0.14651171,0.07675164,0.00340242
-3.60480240,0.61772056,0.00132550,0.05092701,0.25818955,0.38151709,0.00377599,0.14927451,0.07901613,0.00346510
-3.59879940,0.62851679,0.00134103,0.05135821,0.25675384,0.38703608,0.00391275,0.15268888,0.08197292,0.00354718
-3.59279640,0.64184657,0.00135639,0.05167927,0.25547539,0.39422980,0.00408994,0.15678915,0.08559067,0.00364892
-3.58679340,0.65773539,0.00136960,0.05191298,0.25442146,0.40309142,0.00430578,0.16160623,0.08983471,0.00377046
-3.58079040,0.67620476,0.00137907,0.05208362,0.25366436,0.41361996,0.00455790,0.16716340,0.09466582,0.00391171
-3.57478739,0.69726313,0.00138357,0.05221573,0.25327625,0.42581731,0.00484323,0.17347213,0.10003901,0.00407226
