energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
0.03901951,0.95680593,0.00575705,0.06525973,0.30282011,0.41217910,0.00426369,0.31605637,0.04691751,0.00000805
0.04502251,0.93364795,0.00534536,0.06284769,0.29111136,0.40352993,0.00407830,0.30857586,0.04445375,0.00000877
0.05102551,0.91548615,0.00503299,0.06078388,0.28019026,0.39699848,0.00402241,0.30236103,0.04254784,0.00000961
0.05702851,0.90259296,0.00482114,0.05905734,0.27010582,0.39271190,0.00409775,0.29751130,0.04122852,0.00001057
0.06303152,0.89518053,0.00471081,0.05765187,0.26089055,0.39076990,0.00430675,0.29411027,0.04052085,0.00001166
0.06903452,0.89339341,0.00470269,0.05654661,0.25255910,0.39124132,0.00465241,0.29222239,0.04044572,0.00001289
0.07503752,0.89730296,0.00479716,0.05571670,0.24510775,0.39416159,0.00513807,0.29189023,0.04101937,0.00001427
0.08104052,0.90690328,0.00499411,0.05513409,0.23851474,0.39953090,0.00576713,0.29313252,0.04225277,0.00001581
0.08704352,0.92210852,0.00529280,0.05476836,0.23274148,0.40731305,0.00654278,0.29594280,0.04415089,0.00001751
0.09304652,0.94275139,0.00569169,0.05458759,0.22773434,0.41743489,0.00746751,0.30028870,0.04671194,0.00001938
0.09904952,0.96858263,0.00618828,0.05455918,0.22342706,0.42978619,0.00854279,0.30611172,0.04992647,0.00002142
0.10505253,0.99927126,0.00677885,0.05465073,0.21974351,0.44421984,0.00976852,0.31332746,0.05377650,0.00002362
0.11105553,1.03440549,0.00745833,0.05483067,0.21660063,0.46055244,0.01114265,0.32182622,0.05823458,0.00002599
0.11705853,1.07349428,0.00822013,0.05506901,0.21391136,0.47856511,0.01266065,0.33147384,0.06326300,0.00002851
0.12306153,1.11596969,0.00905602,0.05533776,0.21158743,0.49800463,0.01431517,0.34211292,0.06881308,0.00003116
0.12906453,1.16119010,0.00995605,0.05561133,0.20954182,0.51858505,0.01609565,0.35356425,0.07482472,0.00003394
0.13506753,1.20844465,0.01090852,0.05586676,0.20769086,0.53998970,0.01798809,0.36562861,0.08122623,0.00003681
0.14107054,1.25695931,0.01190009,0.05608380,0.20595583,0.56187404,0.01997489,0.37808896,0.08793452,0.00003976
0.14707354,1.30590475,0.01291588,0.05624484,0.20426411,0.58386921,0.02203484,0.39071306,0.09485569,0.00004274
0.15307654,1.35440660,0.01393969,0.05633481,0.20254988,0.60558665,0.02414325,0.40325670,0.10188616,0.00004572
0.15907954,1.40155820,0.01495429,0.05634095,0.20075443,0.62662382,0.02627227,0.41546753,0.10891422,0.00004866
0.16508254,1.44643603,0.01594182,0.05625256,0.19882619,0.64657106,0.02839131,0.42708954,0.11582208,0.00005153
0.17108554,1.48811777,0.01688417,0.05606073,0.19672051,0.66501964,0.03046771,0.43786823,0.12248840,0.00005427
0.17708854,1.52570282,0.01776352,0.05575814,0.19439944,0.68157084,0.03246740,0.44755639,0.12879113,0.00005685
0.18309155,1.55833475,0.01856277,0.05533885,0.19183140,0.69584587,0.03435585,0.45592036,0.13461078,0.00005922
0.18909455,1.58522499,0.01926614,0.05479823,0.18899105,0.70749631,0.03609899,0.46274667,0.13983370,0.00006134
0.19509755,1.60567707,0.01985958,0.05413294,0.18585921,0.71621482,0.03766420,0.46784876,0.14435554,0.00006318
0.20110055,1.61911005,0.02033133,0.05334098,0.18242304,0.72174537,0.03902136,0.47107349,0.14808452,0.00006470
0.20710355,1.62508039,0.02067224,0.05242188,0.17867630,0.72389285,0.04014377,0.47230724,0.15094450,0.00006589
0.21310655,1.62330083,0.02087616,0.05137690,0.17461982,0.72253133,0.04100908,0.47148116,0.15287760,0.00006673
0.21910955,1.61365527,0.02094012,0.05020928,0.17026199,0.71761045,0.04160005,0.46857526,0.15384626,0.00006720
0.22511256,1.59620870,0.02086449,0.04892453,0.16561928,0.70915976,0.04190515,0.46362117,0.15383475,0.00006732
0.23111556,1.57121134,0.02065292,0.04753068,0.16071661,0.69729042,0.04191897,0.45670318,0.15284983,0.00006709
0.23711856,1.53909645,0.02031229,0.04603848,0.15558761,0.68219412,0.04164245,0.44795749,0.15092066,0.00006654
0.24312156,1.50047165,0.01985244,0.04446150,0.15027453,0.66413922,0.04108279,0.43756958,0.14809795,0.00006570
0.24912456,1.45610383,0.01928582,0.04281623,0.14482785,0.64346407,0.04025328,0.42576966,0.14445229,0.00006460
0.25512756,1.40689803,0.01862708,0.04112189,0.13930552,0.62056769,0.03917280,0.41282639,0.14007184,0.00006330
0.26113057,1.35387117,0.01789256,0.03940031,0.13377172,0.59589825,0.03786516,0.39903901,0.13505937,0.00006184
0.26713357,1.29812156,0.01709974,0.03767557,0.12829533,0.56993978,0.03635832,0.38472823,0.12952884,0.00006028
0.27313657,1.24079552,0.01626666,0.03597356,0.12294798,0.54319760,0.03468340,0.37022619,0.12360174,0.00005868
0.27913957,1.18305248,0.01541134,0.03432148,0.11780189,0.51618312,0.03287376,0.35586597,0.11740313,0.00005711
0.28514257,1.12603011,0.01455123,0.03274727,0.11292747,0.48939875,0.03096384,0.34197106,0.11105789,0.00005562
0.29114557,1.07081088,0.01370266,0.03127902,0.10839095,0.46332340,0.02898821,0.32884522,0.10468697,0.00005427
0.29714857,1.01839160,0.01288045,0.02994437,0.10425200,0.43839925,0.02698056,0.31676329,0.09840407,0.00005311
0.30315158,0.96965697,0.01209750,0.02876996,0.10056162,0.41502038,0.02497277,0.30596318,0.09231277,0.00005219
0.30915458,0.92535845,0.01136451,0.02778101,0.09736031,0.39352355,0.02299422,0.29663953,0.08650416,0.00005155
0.31515758,0.88609898,0.01068981,0.02700093,0.09467670,0.37418159,0.02107112,0.28893924,0.08105518,0.00005122
0.32116058,0.85232415,0.01007928,0.02645112,0.09252666,0.35719946,0.01922604,0.28295899,0.07602757,0.00005122
0.32716358,0.82432000,0.00953633,0.02615087,0.09091302,0.34271310,0.01747768,0.27874499,0.07146750,0.00005159
0.33316658,0.80221717,0.00906205,0.02611744,0.08982588,0.33079108,0.01584072,0.27629472,0.06740586,0.00005232
0.33916958,0.78600105,0.00865538,0.02636625,0.08924355,0.32143860,0.01432583,0.27556069,0.06385914,0.00005342
0.34517259,0.77552720,0.00831334,0.02691122,0.08913396,0.31460380,0.01293992,0.27645594,0.06083081,0.00005489
0.35117559,0.77054097,0.00803137,0.02776517,0.08945668,0.31018578,0.01168638,0.27886097,0.05831309,0.00005673
0.35717859,0.77070028,0.00780367,0.02894028,0.09016522,0.30804397,0.01056551,0.28263172,0.05628910,0.00005892
0.36318159,0.77560028,0.00762356,0.03044861,0.09120965,0.30800827,0.00957494,0.28760819,0.05473506,0.00006145
0.36918459,0.78479843,0.00748387,0.03230250,0.09253932,0.30988937,0.00871021,0.29362320,0.05362265,0.00006432
0.37518759,0.79783880,0.00737729,0.03451493,0.09410555,0.31348886,0.00796520,0.30051092,0.05292124,0.00006751
0.38119060,0.81427427,0.00729673,0.03709971,0.09586414,0.31860843,0.00733271,0.30811453,0.05259993,0.00007102
0.38719360,0.83368545,0.00723558,0.04007150,0.09777754,0.32505790,0.00680486,0.31629283,0.05262935,0.00007484
0.39319660,0.85569546,0.00718800,0.04344557,0.09981659,0.33266151,0.00637357,0.32492530,0.05298308,0.00007897
0.39919960,0.87997977,0.00714910,0.04723730,0.10196164,0.34126242,0.00603087,0.33391536,0.05363864,0.00008341
0.40520260,0.90627080,0.00711508,0.05146144,0.10420308,0.35072507,0.00576920,0.34319175,0.05457798,0.00008816
0.41120560,0.93435703,0.00708328,0.05613103,0.10654114,0.36093544,0.00558162,0.35270789,0.05578763,0.00009322
0.41720860,0.96407695,0.00705220,0.06125614,0.10898504,0.37179933,0.00546188,0.36243929,0.05725823,0.00009860
0.42321161,0.99530833,0.00702141,0.06684235,0.11155146,0.38323876,0.00540452,0.37237933,0.05898378,0.00010429
0.42921461,1.02795359,0.00699146,0.07288913,0.11426238,0.39518695,0.00540479,0.38253349,0.06096046,0.00011030
0.43521761,1.06192244,0.00696373,0.07938813,0.11714261,0.40758217,0.00545859,0.39291256,0.06318518,0.00011660
0.44122061,1.09711298,0.00694017,0.08632153,0.12021680,0.42036098,0.00556234,0.40352531,0.06565399,0.00012318
0.44722361,1.13339262,0.00692314,0.09366049,0.12350641,0.43345143,0.00571274,0.41437100,0.06836038,0.00013001
0.45322661,1.17058037,0.00691510,0.10136394,0.12702670,0.44676668,0.00590668,0.42543239,0.07129365,0.00013705
0.45922961,1.20843174,0.00691843,0.10937768,0.13078383,0.46019960,0.00614094,0.43666971,0.07443739,0.00014425
0.46523262,1.24662756,0.00693514,0.11763395,0.13477248,0.47361883,0.00641205,0.44801600,0.07776828,0.00015153
0.47123562,1.28476771,0.00696671,0.12605161,0.13897392,0.48686656,0.00671613,0.45937429,0.08125517,0.00015883
0.47723862,1.32237062,0.00701389,0.13453689,0.14335476,0.49975851,0.00704874,0.47061690,0.08485866,0.00016604
0.48324162,1.35887866,0.00707659,0.14298479,0.14786658,0.51208597,0.00740475,0.48158687,0.08853108,0.00017308
0.48924462,1.39366976,0.00715375,0.15128124,0.15244626,0.52362010,0.00777838,0.49210179,0.09221704,0.00017984
0.49524762,1.42607468,0.00724340,0.15930567,0.15701733,0.53411828,0.00816317,0.50195960,0.09585448,0.00018621
0.50125063,1.45539917,0.00734261,0.16693433,0.16149196,0.54333214,0.00855201,0.51094641,0.09937613,0.00019208
0.50725363,1.48095011,0.00744759,0.17404388,0.16577385,0.55101698,0.00893736,0.51884565,0.10271145,0.00019736
0.51325663,1.50206415,0.00755383,0.18051531,0.16976164,0.55694202,0.00931131,0.52544832,0.10578891,0.00020195
0.51925963,1.51813728,0.00765628,0.18623795,0.17335274,0.56090084,0.00966586,0.53056360,0.10853845,0.00020578
0.52526263,1.52865386,0.00774951,0.19111342,0.17644750,0.56272159,0.00999313,0.53402934,0.11089412,0.00020878
0.53126563,1.53321322,0.00782797,0.19505925,0.17895337,0.56227617,0.01028561,0.53572174,0.11279666,0.00021091
0.53726863,1.53155260,0.00788620,0.19801211,0.18078888,0.55948802,0.01053639,0.53556375,0.11419595,0.00021217
0.54327164,1.52356476,0.00791906,0.19993031,0.18188730,0.55433788,0.01073946,0.53353155,0.11505323,0.00021256
0.54927464,1.50930951,0.00792196,0.20079556,0.18219967,0.54686734,0.01088984,0.52965893,0.11534293,0.00021212
0.55527764,1.48901824,0.00789103,0.20061388,0.18169717,0.53717983,0.01098384,0.52403909,0.11505399,0.00021092
0.56128064,1.46309112,0.00782330,0.19941550,0.18037263,0.52543898,0.01101913,0.51682379,0.11419074,0.00020904
0.56728364,1.43208720,0.00771682,0.19725377,0.17824111,0.51186443,0.01099484,0.50821998,0.11277311,0.00020661
0.57328664,1.39670762,0.00757070,0.19420323,0.17533955,0.49672531,0.01091158,0.49848382,0.11083634,0.00020374
0.57928964,1.35777293,0.00738517,0.19035670,0.17172558,0.48033165,0.01077140,0.48791263,0.10843000,0.00020058
0.58529265,1.31619554,0.00716156,0.18582177,0.16747540,0.46302419,0.01057766,0.47683497,0.10561661,0.00019731
0.59129565,1.27294861,0.00690221,0.18071668,0.16268097,0.44516301,0.01033493,0.46559939,0.10246973,0.00019407
0.59729865,1.22903302,0.00661037,0.17516581,0.15744671,0.42711568,0.01004873,0.45456254,0.09907164,0.00019103
0.60330165,1.18544373,0.00629011,0.16929511,0.15188573,0.40924527,0.00972537,0.44407688,0.09551080,0.00018834
0.60930465,1.14313737,0.00594610,0.16322755,0.14611586,0.39189896,0.00937162,0.43447892,0.09187914,0.00018616
0.61530765,1.10300218,0.00558344,0.15707886,0.14025578,0.37539755,0.00899454,0.42607828,0.08826929,0.00018462
0.62131066,1.06583175,0.00520751,0.15095375,0.13442124,0.36002645,0.00860111,0.41914808,0.08477185,0.00018382
0.62731366,1.03230351,0.00482376,0.14494285,0.12872167,0.34602840,0.00819811,0.41391709,0.08147281,0.00018385
0.63331666,1.00296260,0.00443755,0.13912028,0.12325733,0.33359806,0.00779182,0.41056393,0.07845129,0.00018479
0.63931966,0.97821169,0.00405396,0.13354222,0.11811705,0.32287876,0.00738787,0.40921334,0.07577749,0.00018666
0.64532266,0.95830673,0.00367772,0.12824627,0.11337663,0.31396131,0.00699110,0.40993480,0.07351109,0.00018949
0.65132566,0.94335856,0.00331302,0.12325171,0.10909797,0.30688479,0.00660549,0.41274320,0.07169999,0.00019327
0.65732866,0.93333988,0.00296349,0.11856065,0.10532896,0.30163916,0.00623408,0.41760165,0.07037953,0.00019795
0.66333167,0.92809681,0.00263213,0.11415979,0.10210399,0.29816946,0.00587900,0.42442593,0.06957207,0.00020349
0.66933467,0.92736447,0.00232129,0.11002284,0.09944498,0.29638128,0.00554152,0.43309047,0.06928699,0.00020981
0.67533767,0.93078536,0.00203263,0.10611337,0.09736307,0.29614716,0.00522210,0.44343549,0.06952106,0.00021682
0.68134067,0.93792962,0.00176723,0.10238794,0.09586046,0.29731366,0.00492051,0.45527470,0.07025912,0.00022442
0.68734367,0.94831625,0.00152557,0.09879929,0.09493263,0.29970859,0.00463597,0.46840351,0.07147508,0.00023251
0.69334667,0.96143417,0.00130759,0.09529947,0.09457059,0.30314827,0.00436729,0.48260714,0.07313308,0.00024098
0.69934967,0.97676238,0.00111281,0.09184276,0.09476301,0.30744446,0.00411298,0.49766835,0.07518893,0.00024972
0.70535268,0.99378838,0.00094034,0.08838824,0.09549832,0.31241065,0.00387144,0.51337454,0.07759160,0.00025862
0.71135568,1.01202430,0.00078901,0.08490186,0.09676636,0.31786763,0.00364102,0.52952403,0.08028481,0.00026758
0.71735868,1.03102029,0.00065744,0.08135803,0.09855973,0.32364814,0.00342020,0.54593110,0.08320869,0.00027651
0.72336168,1.05037493,0.00054408,0.07774057,0.10087469,0.32960058,0.00320762,0.56243008,0.08630139,0.00028532
0.72936468,1.06974242,0.00044732,0.07404320,0.10371154,0.33559157,0.00300218,0.57887796,0.08950065,0.00029395
0.73536768,1.08883676,0.00036553,0.07026939,0.10707445,0.34150766,0.00280308,0.59515596,0.09274531,0.00030234
0.74137069,1.10743288,0.00029710,0.06643175,0.11097084,0.34725590,0.00260983,0.61116972,0.09597663,0.00031043
0.74737369,1.12536512,0.00024053,0.06255099,0.11541026,0.35276366,0.00242226,0.62684850,0.09913956,0.00031820
0.75337669,1.14252335,0.00019440,0.05865461,0.12040280,0.35797760,0.00224052,0.64214328,0.10218374,0.00032562
0.75937969,1.15884707,0.00015746,0.05477528,0.12595726,0.36286195,0.00206504,0.65702410,0.10506434,0.00033269
0.76538269,1.17431807,0.00012859,0.05094918,0.13207893,0.36739635,0.00189650,0.67147663,0.10774267,0.00033939
0.77138569,1.18895201,0.00010688,0.04721421,0.13876735,0.37157324,0.00173578,0.68549829,0.11018661,0.00034574
0.77738869,1.20278942,0.00009160,0.04360840,0.14601403,0.37539506,0.00158395,0.69909414,0.11237071,0.00035175
0.78339170,1.21588667,0.00008223,0.04016833,0.15380021,0.37887134,0.00144223,0.71227262,0.11427620,0.00035744
0.78939470,1.22830728,0.00007842,0.03692781,0.16209495,0.38201589,0.00131196,0.72504149,0.11589066,0.00036285
0.79539770,1.24011410,0.00008008,0.03391685,0.17085361,0.38484416,0.00119456,0.73740422,0.11720761,0.00036801
0.80140070,1.25136265,0.00008729,0.03116081,0.18001672,0.38737094,0.00109156,0.74935692,0.11822589,0.00037295
0.80740370,1.26209605,0.00010037,0.02867993,0.18950955,0.38960848,0.00100455,0.76088609,0.11894896,0.00037773
0.81340670,1.27234183,0.00011984,0.02648907,0.19924232,0.39156519,0.00093525,0.77196742,0.11938407,0.00038238
0.81940970,1.28211066,0.00014647,0.02459774,0.20911116,0.39324486,0.00088546,0.78256568,0.11954153,0.00038698
0.82541271,1.29139735,0.00018119,0.02301036,0.21899980,0.39464654,0.00085710,0.79263587,0.11943383,0.00039158
0.83141571,1.30018377,0.00022519,0.02172671,0.22878200,0.39576514,0.00085223,0.80212562,0.11907501,0.00039626
0.83741871,1.30844388,0.00027983,0.02074254,0.23832473,0.39659247,0.00087307,0.81097877,0.11848001,0.00040110
0.84342171,1.31615033,0.00034666,0.02005021,0.24749182,0.39711897,0.00092196,0.81914007,0.11766422,0.00040620
0.84942471,1.32328239,0.00042740,0.01963952,0.25614812,0.39733583,0.00100142,0.82656072,0.11664313,0.00041169
0.85542771,1.32983457,0.00052388,0.01949840,0.26416397,0.39723735,0.00111405,0.83320454,0.11543223,0.00041768
0.86143072,1.33582547,0.00063805,0.01961362,0.27141970,0.39682345,0.00126257,0.83905421,0.11404695,0.00042432
0.86743372,1.34130595,0.00077187,0.01997150,0.27780999,0.39610218,0.00144971,0.84411751,0.11250283,0.00043179
0.87343672,1.34636617,0.00092730,0.02055838,0.28324798,0.39509183,0.00167813,0.84843268,0.11081571,0.00044025
0.87943972,1.35114056,0.00110620,0.02136106,0.28766866,0.39382268,0.00195035,0.85207278,0.10900204,0.00044992
0.88544272,1.35581027,0.00131025,0.02236707,0.29103165,0.39233801,0.00226862,0.85514846,0.10707913,0.00046099
0.89144572,1.36060244,0.00154088,0.02356475,0.29332296,0.39069439,0.00263475,0.85780876,0.10506547,0.00047367
0.89744872,1.36578608,0.00179914,0.02494327,0.29455573,0.38896098,0.00305002,0.86023968,0.10298085,0.00048819
0.90345173,1.37166425,0.00208563,0.02649238,0.29476985,0.38721789,0.00351495,0.86266039,0.10084644,0.00050474
0.90945473,1.37856284,0.00240040,0.02820216,0.29403043,0.38555357,0.00402922,0.86531695,0.09868467,0.00052351
0.91545773,1.38681599,0.00274286,0.03006262,0.29242521,0.38406131,0.00459145,0.86847373,0.09651898,0.00054467
0.92146073,1.39674904,0.00311168,0.03206318,0.29006093,0.38283502,0.00519913,0.87240279,0.09437341,0.00056833
0.92746373,1.40865949,0.00350475,0.03419221,0.28705896,0.38196437,0.00584844,0.87737164,0.09227195,0.00059457
0.93346673,1.42279723,0.00391913,0.03643654,0.28355019,0.38152973,0.00653426,0.88362995,0.09023783,0.00062342
0.93946973,1.43934489,0.00435103,0.03878094,0.27966967,0.38159703,0.00725009,0.89139579,0.08829277,0.00065482
0.94547274,1.45839971,0.00479583,0.04120780,0.27555102,0.38221294,0.00798808,0.90084223,0.08645602,0.00068864
0.95147574,1.47995788,0.00524816,0.04369686,0.27132107,0.38340057,0.00873911,0.91208497,0.08474359,0.00072470
0.95747874,1.50390249,0.00570190,0.04622504,0.26709489,0.38515615,0.00949291,0.92517169,0.08316746,0.00076269
0.96348174,1.52999610,0.00615038,0.04876653,0.26297147,0.38744674,0.01023829,0.94007389,0.08173489,0.00080226
0.96948474,1.55787840,0.00658650,0.05129295,0.25903021,0.39020924,0.01096334,0.95668154,0.08044802,0.00084296
0.97548774,1.58706951,0.00700289,0.05377375,0.25532846,0.39335083,0.01165575,0.97480117,0.07930351,0.00088428
0.98149075,1.61697894,0.00739213,0.05617671,0.25190012,0.39675081,0.01230313,0.99415742,0.07829260,0.00092563
0.98749375,1.64692002,0.00774698,0.05846864,0.24875537,0.40026386,0.01289338,1.01439822,0.07740128,0.00096640
0.99349675,1.67612920,0.00806056,0.06061614,0.24588148,0.40372453,0.01341503,1.03510333,0.07661074,0.00100593
0.99949975,1.70378946,0.00832662,0.06258643,0.24324464,0.40695279,0.01385763,1.05579601,0.07589812,0.00104353
1.00550275,1.72905673,0.00853969,0.06434829,0.24079268,0.40976035,0.01421211,1.07595722,0.07523732,0.00107854
1.01150575,1.75108811,0.00869534,0.06587284,0.23845852,0.41195747,0.01447104,1.09504187,0.07460007,0.00111031
1.01750875,1.76907063,0.00879026,0.06713443,0.23616408,0.41335994,0.01462893,1.11249628,0.07395707,0.00113823
1.02351176,1.78224921,0.00882245,0.06811135,0.23382456,0.41379584,0.01468239,1.12777616,0.07327910,0.00116175
1.02951476,1.78995250,0.00879121,0.06878638,0.23135275,0.41311189,0.01463030,1.14036439,0.07253824,0.00118038
1.03551776,1.79161569,0.00869726,0.06914728,0.22866330,0.41117890,0.01447381,1.14978784,0.07170895,0.00119375
1.04152076,1.78679917,0.00854264,0.06918709,0.22567658,0.40789633,0.01421630,1.15563256,0.07076902,0.00120154
1.04752376,1.77520247,0.00833069,0.06890416,0.22232224,0.40319564,0.01386330,1.15755685,0.06970042,0.00120358
1.05352676,1.75667307,0.00806592,0.06830216,0.21854205,0.39704233,0.01342228,1.15530179,0.06848994,0.00119980
1.05952976,1.73120998,0.00775386,0.06738986,0.21429222,0.38943677,0.01290241,1.14869886,0.06712964,0.00119021
1.06553277,1.69896210,0.00740090,0.06618073,0.20954492,0.38041363,0.01231424,1.13767459,0.06561708,0.00117497
1.07153577,1.66022183,0.00701408,0.06469251,0.20428918,0.37004028,0.01166940,1.12225213,0.06395535,0.00115432
1.07753877,1.61541439,0.00660089,0.06294666,0.19853108,0.35841402,0.01098021,1.10254995,0.06215294,0.00112859
1.08354177,1.56508361,0.00616904,0.06096776,0.19229338,0.34565854,0.01025939,1.07877774,0.06022337,0.00109820
1.08954477,1.50987491,0.00572633,0.05878289,0.18561450,0.33191969,0.00951966,1.05122982,0.05818474,0.00106365
1.09554777,1.45051637,0.00528042,0.05642102,0.17854724,0.31736088,0.00877348,1.02027648,0.05605916,0.00102549
1.10155078,1.38779858,0.00483871,0.05391244,0.17115697,0.30215813,0.00803280,0.98635354,0.05387203,0.00098432
1.10755378,1.32255420,0.00440823,0.05128822,0.16351973,0.28649520,0.00730883,0.94995052,0.05165136,0.00094076
1.11355678,1.25563788,0.00399556,0.04857973,0.15572016,0.27055884,0.00661192,0.91159791,0.04942701,0.00089545
1.11955978,1.18790700,0.00360685,0.04581831,0.14784934,0.25453432,0.00595148,0.87185386,0.04722995,0.00084904
1.12556278,1.12020398,0.00324777,0.04303486,0.14000276,0.23860137,0.00533600,0.83129070,0.04509160,0.00080216
1.13156578,1.05334034,0.00292364,0.04025970,0.13227834,0.22293067,0.00477305,0.79048162,0.04304315,0.00075544
1.13756878,0.98808279,0.00263946,0.03752236,0.12477471,0.20768080,0.00426949,0.74998793,0.04111503,0.00070944
1.14357179,0.92514159,0.00240011,0.03485146,0.11758966,0.19299589,0.00383154,0.71034700,0.03933642,0.00066472
1.14957479,0.86516123,0.00221043,0.03227472,0.11081879,0.17900377,0.00346507,0.67206139,0.03773490,0.00062177
1.15557779,0.80871337,0.00207545,0.02981894,0.10455456,0.16581467,0.00317579,0.63558915,0.03633614,0.00058104
1.16158079,0.75629197,0.00200054,0.02751005,0.09888541,0.15352053,0.00296951,0.60133565,0.03516377,0.00054291
1.16758379,0.70831058,0.00199158,0.02537315,0.09389527,0.14219470,0.00285239,0.56964699,0.03423929,0.00050772
1.17358679,0.66510145,0.00205512,0.02343259,0.08966320,0.13189213,0.00283116,0.54080510,0.03358204,0.00047572
1.17958979,0.62691644,0.00219853,0.02171206,0.08626315,0.12264988,0.00291332,0.51502463,0.03320931,0.00044712
1.18559280,0.59392933,0.00243003,0.02023458,0.08376387,0.11448797,0.00310731,0.49245151,0.03313644,0.00042207
1.19159580,0.56623937,0.00275881,0.01902251,0.08222887,0.10741046,0.00342253,0.47316329,0.03337695,0.00040065
1.19759880,0.54387579,0.00319491,0.01809754,0.08171624,0.10140670,0.00386944,0.45717105,0.03394266,0.00038288
1.20360180,0.52680296,0.00374921,0.01748052,0.08227850,0.09645273,0.00445936,0.44442273,0.03484378,0.00036875
1.20960480,0.51492592,0.00443317,0.01719127,0.08396217,0.09251275,0.00520441,0.43480785,0.03608896,0.00035819
1.21560780,0.50809604,0.00525862,0.01724828,0.08680711,0.08954058,0.00611713,0.42816318,0.03768517,0.00035107
1.22161081,0.50611655,0.00623738,0.01766832,0.09084570,0.08748119,0.00721014,0.42427932,0.03963757,0.00034724
1.22761381,0.50874767,0.00738083,0.01846590,0.09610151,0.08627206,0.00849563,0.42290785,0.04194919,0.00034650
1.23361681,0.51571132,0.00869939,0.01965272,0.10258785,0.08584454,0.00998475,0.42376882,0.04462046,0.00034865
1.23961981,0.52669504,0.01020192,0.02123690,0.11030589,0.08612510,0.01168702,0.42655832,0.04764868,0.00035342
1.24562281,0.54135532,0.01189511,0.02322225,0.11924264,0.08703641,0.01360948,0.43095595,0.05102731,0.00036055
1.25162581,0.55932022,0.01378278,0.02560744,0.12936870,0.08849838,0.01575606,0.43663193,0.05474518,0.00036976
1.25762881,0.58019138,0.01586527,0.02838517,0.14063597,0.09042900,0.01812670,0.44325381,0.05878572,0.00038074
1.26363182,0.60354560,0.01813874,0.03154140,0.15297554,0.09274512,0.02071672,0.45049250,0.06312609,0.00039318
1.26963482,0.62893615,0.02059468,0.03505460,0.16629573,0.09536314,0.02351608,0.45802766,0.06773647,0.00040677
1.27563782,0.65589420,0.02321937,0.03889524,0.18048061,0.09819966,0.02650892,0.46555243,0.07257943,0.00042118
1.28164082,0.68393046,0.02599364,0.04302539,0.19538912,0.10117203,0.02967315,0.47277732,0.07760952,0.00043609
1.28764382,0.71253747,0.02889264,0.04739860,0.21085492,0.10419891,0.03298027,0.47943352,0.08277307,0.00045116
1.29364682,0.74119275,0.03188596,0.05196006,0.22668720,0.10720094,0.03639544,0.48527550,0.08800841,0.00046607
1.29964982,0.76936300,0.03493785,0.05664711,0.24267246,0.11010126,0.03987777,0.49008306,0.09324633,0.00048051
1.30565283,0.79650963,0.03800777,0.06139003,0.25857737,0.11282625,0.04338092,0.49366286,0.09841100,0.00049417
1.31165583,0.82209553,0.04105111,0.06611332,0.27415278,0.11530626,0.04685389,0.49584954,0.10342126,0.00050674
1.31765883,0.84559312,0.04402014,0.07073710,0.28913866,0.11747634,0.05024220,0.49650641,0.10819230,0.00051795
1.32366183,0.86649364,0.04686522,0.07517906,0.30327004,0.11927714,0.05348912,0.49552592,0.11263765,0.00052754
1.32966483,0.88431726,0.04953608,0.07935641,0.31628368,0.12065569,0.05653727,0.49282981,0.11667145,0.00053525
1.33566783,0.89862378,0.05198329,0.08318821,0.32792522,0.12156633,0.05933022,0.48836900,0.12021090,0.00054089
1.34167084,0.90902353,0.05415974,0.08659766,0.33795656,0.12197143,0.06181417,0.48212325,0.12317881,0.00054426
1.34767384,0.91518781,0.05602216,0.08951442,0.34616319,0.12184218,0.06393975,0.47410065,0.12550611,0.00054523
1.35367684,0.91685862,0.05753253,0.09187683,0.35236108,0.12115917,0.06566352,0.46433670,0.12713421,0.00054369
1.35967984,0.91385688,0.05865934,0.09363386,0.35640280,0.11991286,0.06694956,0.45289326,0.12801710,0.00053958
1.36568284,0.90608893,0.05937875,0.09474685,0.35818271,0.11810381,0.06777062,0.43985705,0.12812312,0.00053287
1.37168584,0.89355065,0.05967534,0.09519075,0.35764072,0.11574274,0.06810911,0.42533793,0.12743620,0.00052360
1.37768884,0.87632912,0.05954274,0.09495498,0.35476464,0.11285029,0.06795776,0.40946672,0.12595659,0.00051184
1.38369185,0.85460145,0.05898379,0.09404374,0.34959089,0.10945656,0.06731982,0.39239276,0.12370111,0.00049770
1.38969485,0.82863075,0.05801049,0.09247579,0.34220348,0.10560040,0.06620896,0.37428103,0.12070267,0.00048134
1.39569785,0.79875946,0.05664354,0.09028384,0.33273140,0.10132844,0.06464881,0.35530905,0.11700932,0.00046297
1.40170085,0.76540002,0.05491161,0.08751327,0.32134446,0.09669390,0.06267211,0.33566345,0.11268273,0.00044281
1.40770385,0.72902344,0.05285035,0.08422059,0.30824778,0.09175530,0.06031955,0.31553641,0.10779623,0.00042112
1.41370685,0.69014615,0.05050119,0.08047147,0.29367519,0.08657490,0.05763838,0.29512190,0.10243250,0.00039818
1.41970985,0.64931559,0.04790990,0.07633855,0.27788187,0.08121723,0.05468087,0.27461201,0.09668095,0.00037428
1.42571286,0.60709529,0.04512517,0.07189910,0.26113649,0.07574746,0.05150259,0.25419331,0.09063500,0.00034973
