energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
3.07053527,7.37371612,0.85335601,1.38161839,0.32399503,0.85969992,0.32852598,2.95123189,2.33365706,0.01165043
3.07653827,7.51778382,0.86377230,1.43167688,0.31880963,0.85713958,0.33174882,3.03296804,2.36572510,0.01197518
3.08254127,7.64003598,0.87040410,1.47908712,0.31231968,0.85069157,0.33378780,3.10892725,2.38864270,0.01226774
3.08854427,7.74037925,0.87317760,1.52370406,0.30461160,0.84044009,0.33459078,3.17916042,2.40220783,0.01252696
3.09454727,7.81905138,0.87208618,1.56542370,0.29578616,0.82652819,0.33411570,3.24381032,2.40634750,0.01275216
3.10055028,7.87660609,0.86719331,1.60417902,0.28595657,0.80915656,0.33233272,3.30309627,2.40112493,0.01294316
3.10655328,7.91388878,0.85863370,1.63993436,0.27524645,0.78858103,0.32922615,3.35729537,2.38674447,0.01310026
3.11255628,7.93200393,0.84661231,1.67267843,0.26378754,0.76510861,0.32479629,3.40672098,2.36355411,0.01322414
3.11855928,7.93227551,0.83140149,1.70241627,0.25171742,0.73909243,0.31906090,3.45169949,2.33204540,0.01331589
3.12456228,7.91620198,0.81333608,1.72916059,0.23917720,0.71092549,0.31205631,3.49254629,2.29285052,0.01337687
3.13056528,7.88540784,0.79280683,1.75292309,0.22630930,0.68103355,0.30383797,3.52954224,2.24673664,0.01340871
3.13656828,7.84159376,0.77025205,1.77370606,0.21325538,0.64986742,0.29448054,3.56291186,2.19459725,0.01341319
3.14257129,7.78648746,0.74614816,1.79149488,0.20015443,0.61789474,0.28407726,3.59280436,2.13744083,0.01339219
3.14857429,7.72179744,0.72099908,1.80625200,0.18714111,0.58559169,0.27273879,3.61927860,2.07637673,0.01334763
3.15457729,7.64917141,0.69532501,1.81791260,0.17434442,0.55343470,0.26059148,3.64229311,2.01259857,0.01328138
3.16058029,7.57016114,0.66965091,1.82638257,0.16188655,0.52189242,0.24777497,3.66170166,1.94736529,0.01319528
3.16658329,7.48619482,0.64449495,1.83153886,0.14988205,0.49141819,0.23443948,3.67725511,1.88198018,0.01309100
3.17258629,7.39855775,0.62035728,1.83323245,0.13843724,0.46244296,0.22074260,3.68860943,1.81776810,0.01297011
3.17858929,7.30838158,0.59770937,1.83129382,0.12764980,0.43536899,0.20684590,3.69533993,1.75605126,0.01283400
3.18459230,7.21664153,0.57698420,1.82554092,0.11760855,0.41056415,0.19291137,3.69696096,1.69812383,0.01268395
3.19059530,7.12416095,0.55856728,1.81578910,0.10839330,0.38835686,0.17909785,3.69295027,1.64522586,0.01252106
3.19659830,7.03162165,0.54278892,1.80186265,0.10007480,0.36903178,0.16555764,3.68277683,1.59851671,0.01234633
3.20260130,6.93957825,0.52991752,1.78360736,0.09271458,0.35282602,0.15243322,3.66593052,1.55904864,0.01216069
3.20860430,6.84847469,0.52015419,1.76090331,0.08636483,0.33992586,0.13985444,3.64195225,1.52774083,0.01196499
3.21460730,6.75866067,0.51362852,1.73367723,0.08106814,0.33046403,0.12793607,3.61046263,1.50535452,0.01176008
3.22061031,6.67040619,0.51039575,1.70191362,0.07685707,0.32451732,0.11677581,3.57118756,1.49246978,0.01154678
3.22661331,6.58391240,0.51043509,1.66566387,0.07375362,0.32210472,0.10645287,3.52397931,1.48946460,0.01132599
3.23261631,6.49931759,0.51364947,1.62505292,0.07176856,0.32318595,0.09702706,3.46883166,1.49649703,0.01109859
3.23861931,6.41669757,0.51986662,1.58028269,0.07090062,0.32766062,0.08853838,3.40588828,1.51349114,0.01086555
3.24462231,6.33606039,0.52884160,1.53163229,0.07113560,0.33536792,0.08100722,3.33544376,1.54012760,0.01062784
3.25062531,6.25733604,0.54026077,1.47945452,0.07244549,0.34608721,0.07443490,3.25793728,1.57583962,0.01038644
3.25662831,6.18036231,0.55374733,1.42416914,0.07478764,0.35953955,0.06880477,3.17393917,1.61981504,0.01014233
3.26263132,6.10486863,0.56886844,1.36625289,0.07810405,0.37539032,0.06408355,3.08413145,1.67100510,0.00989642
3.26863432,6.03046009,0.58514385,1.30622691,0.08232090,0.39325321,0.06022305,2.98928328,1.72814031,0.00964950
3.27463732,5.95660395,0.60205613,1.24464219,0.08734841,0.41269559,0.05716213,2.89022302,1.78975362,0.00940224
3.28064032,5.88262115,0.61906222,1.18206377,0.09308113,0.43324541,0.05482881,2.78780851,1.85421086,0.00915513
3.28664332,5.80768488,0.63560624,1.11905453,0.09939864,0.45439961,0.05314248,2.68289740,1.91974791,0.00890845
3.29264632,5.73082795,0.65113321,1.05615949,0.10616689,0.47563402,0.05201625,2.57631923,1.98451387,0.00866226
3.29864932,5.65096015,0.66510333,0.99389125,0.11324002,0.49641447,0.05135921,2.46885076,2.04661914,0.00841636
3.30465233,5.56689594,0.67700641,0.93271740,0.12046278,0.51620901,0.05107874,2.36119592,2.10418695,0.00817036
3.31065533,5.47739196,0.68637600,0.87305035,0.12767356,0.53450080,0.05108267,2.25397115,2.15540656,0.00792366
3.31665833,5.38119315,0.69280264,0.81524013,0.13470778,0.55080128,0.05128135,2.14769688,2.19858630,0.00767553
3.32266133,5.27708560,0.69594569,0.75957006,0.14140174,0.56466312,0.05158958,2.04279493,2.23220423,0.00742512
3.32866433,5.16395315,0.69554342,0.70625565,0.14759674,0.57569252,0.05192828,1.93959190,2.25495462,0.00717155
3.33466733,5.04083509,0.69142068,0.65544626,0.15314323,0.58356027,0.05222600,1.83832749,2.26578800,0.00691400
3.34067034,4.90698134,0.68349400,0.60722943,0.15790498,0.58801115,0.05242016,1.73916709,2.26394332,0.00665174
3.34667334,4.76190207,0.67177376,0.56163716,0.16176298,0.58887121,0.05245799,1.64221732,2.24897060,0.00638423
3.35267634,4.60540864,0.65636339,0.51865398,0.16461892,0.58605264,0.05229724,1.54754326,2.22074334,0.00611117
3.35867934,4.43764339,0.63745563,0.47822578,0.16639813,0.57955596,0.05190653,1.45518619,2.17945986,0.00583257
3.36468234,4.25909652,0.61532600,0.44026926,0.16705179,0.56946943,0.05126546,1.36518045,2.12563392,0.00554875
3.37068534,4.07060888,0.59032380,0.40468112,0.16655833,0.55596575,0.05036441,1.27756854,2.06007488,0.00526041
3.37668834,3.87336050,0.56286106,0.37134674,0.16492397,0.53929617,0.04920403,1.19241362,1.98385860,0.00496860
3.38269135,3.66884554,0.53339997,0.34014782,0.16218232,0.51978223,0.04779461,1.10980875,1.89829038,0.00467472
3.38869435,3.45883500,0.50243936,0.31096887,0.15839308,0.49780570,0.04615505,1.02988269,1.80486180,0.00438048
3.39469735,3.24532934,0.47050074,0.28370221,0.15363998,0.47379689,0.04431186,0.95280220,1.70520342,0.00408786
3.40070035,3.03050340,0.43811465,0.25825154,0.14802784,0.44822208,0.04229788,0.87877107,1.60103543,0.00379910
3.40670335,2.81664674,0.40580762,0.23453415,0.14167922,0.42157053,0.04015102,0.80802624,1.49411838,0.00351656
3.41270635,2.60610202,0.37409038,0.21248186,0.13473043,0.39434150,0.03791293,0.74083166,1.38620586,0.00324272
3.41870935,2.40120452,0.34344763,0.19204081,0.12732743,0.36703181,0.03562767,0.67747038,1.27900097,0.00298008
3.42471236,2.20422531,0.31432953,0.17317051,0.11962152,0.34012442,0.03334055,0.61823580,1.17411794,0.00273114
3.43071536,2.01732001,0.28714514,0.15584225,0.11176513,0.31407821,0.03109692,0.56342232,1.07304981,0.00249827
3.43671836,1.84248512,0.26225779,0.14003718,0.10390788,0.28931929,0.02894123,0.51331639,0.97714314,0.00228373
3.44272136,1.68152265,0.23998223,0.12574429,0.09619291,0.26623394,0.02691619,0.46818806,0.88757958,0.00208962
3.44872436,1.53601367,0.22058343,0.11295846,0.08875380,0.24516319,0.02506206,0.42828366,0.80536460,0.00191779
3.45472736,1.40730070,0.20427681,0.10167877,0.08171190,0.22639901,0.02341621,0.39381962,0.73132260,0.00176991
3.46073037,1.29647839,0.19122948,0.09190718,0.07517435,0.21018200,0.02201278,0.36497768,0.66609791,0.00164740
3.46673337,1.20439156,0.18156236,0.08364754,0.06923260,0.19670033,0.02088255,0.34190134,0.61016074,0.00155144
3.47273637,1.13163959,0.17535273,0.07690516,0.06396161,0.18608979,0.02005290,0.32469369,0.56381714,0.00148297
3.47873937,1.07858568,0.17263704,0.07168663,0.05941956,0.17843476,0.01954793,0.31341622,0.52722184,0.00144274
3.48474237,1.04536997,0.17341372,0.06800015,0.05564798,0.17376973,0.01938871,0.30808862,0.50039328,0.00143126
3.49074537,1.03192517,0.17764588,0.06585598,0.05267244,0.17208139,0.01959355,0.30868939,0.48322969,0.00144887
3.49674837,1.03799374,0.18526379,0.06526714,0.05050345,0.17331107,0.02017836,0.31515700,0.47552571,0.00149576
3.50275138,1.06314593,0.19616710,0.06625021,0.04913777,0.17735734,0.02115697,0.32739159,0.47698885,0.00157192
3.50875438,1.10679798,0.21022694,0.06882597,0.04855980,0.18407888,0.02254155,0.34525711,0.48725553,0.00167726
3.51475738,1.16823031,0.22728782,0.07301999,0.04874323,0.19329757,0.02434288,0.36858377,0.50590632,0.00181153
3.52076038,1.24660542,0.24716965,0.07886295,0.04965271,0.20480170,0.02657068,0.39717092,0.53248033,0.00197440
3.52676338,1.34098561,0.26966981,0.08639055,0.05124553,0.21834960,0.02923377,0.43079019,0.56648866,0.00216543
3.53276638,1.45035050,0.29456557,0.09564313,0.05347341,0.23367353,0.03234023,0.46918903,0.60742689,0.00238412
3.53876938,1.57361439,0.32161686,0.10666469,0.05628407,0.25048405,0.03589733,0.51209459,0.65478674,0.00262987
3.54477239,1.70964357,0.35056938,0.11950151,0.05962291,0.26847479,0.03991145,0.55921784,0.70806653,0.00290202
3.55077539,1.85727323,0.38115828,0.13420015,0.06343443,0.28732772,0.04438780,0.61025787,0.76678076,0.00319981
3.55677839,2.01532396,0.41311209,0.15080498,0.06766361,0.30671886,0.04932994,0.66490633,0.83046825,0.00352242
3.56278139,2.18261715,0.44615692,0.16935520,0.07225704,0.32632432,0.05473929,0.72285158,0.89869875,0.00386893
3.56878439,2.35798895,0.48002083,0.18988135,0.07716399,0.34582653,0.06061430,0.78378267,0.97107775,0.00423834
3.57478739,2.54030201,0.51443799,0.21240153,0.08233708,0.36492062,0.06694966,0.84739257,1.04724892,0.00462950
3.58079040,2.72845436,0.54915250,0.23691729,0.08773290,0.38332052,0.07373527,0.91338060,1.12689404,0.00504115
3.58679340,2.92138487,0.58392174,0.26340940,0.09331223,0.40076484,0.08095519,0.98145381,1.20972999,0.00547186
3.59279640,3.11807465,0.61851874,0.29183361,0.09904008,0.41702203,0.08858658,1.05132706,1.29550264,0.00591999
3.59879940,3.31754435,0.65273380,0.32211662,0.10488549,0.43189480,0.09659857,1.12272168,1.38397763,0.00638371
3.60480240,3.51884708,0.68637481,0.35415245,0.11082103,0.44522359,0.10495134,1.19536283,1.47492820,0.00686092
3.61080540,3.72105744,0.71926661,0.38779931,0.11682215,0.45688876,0.11359528,1.26897543,1.56812037,0.00734925
3.61680840,3.92325734,0.75124921,0.42287736,0.12286640,0.46681176,0.12247046,1.34327905,1.66329624,0.00784602
3.62281141,4.12451946,0.78217502,0.45916730,0.12893249,0.47495485,0.13150636,1.41798199,1.76015615,0.00834824
3.62881441,4.32388976,0.81190540,0.49641025,0.13499940,0.48131973,0.14062203,1.49277488,1.85834078,0.00885259
3.63481741,4.52037048,0.84030667,0.53430877,0.14104545,0.48594497,0.14972670,1.56732451,1.95741439,0.00935543
3.64082041,4.71290519,0.86724607,0.57252931,0.14704757,0.48890246,0.15872085,1.64126816,2.05685039,0.00985282
3.64682341,4.90036760,0.89258787,0.61070611,0.15298075,0.49029304,0.16749779,1.71420920,2.15602061,0.01034054
3.65282641,5.08155544,0.91619012,0.64844641,0.15881763,0.49024157,0.17594575,1.78571430,2.25418928,0.01081417
3.65882941,5.25519072,0.93790223,0.68533706,0.16452853,0.48889154,0.18395036,1.85531281,2.35051271,0.01126913
3.66483242,5.41992715,0.95756387,0.72095227,0.17008163,0.48639958,0.19139756,1.92249859,2.44404541,0.01170079
3.67083542,5.57436509,0.97500518,0.75486235,0.17544350,0.48293005,0.19817675,1.98673454,2.53375276,0.01210453
3.67683842,5.71707388,0.99004857,0.78664316,0.18057987,0.47864982,0.20418403,2.04745967,2.61853039,0.01247588
3.68284142,5.84662081,1.00251195,0.81588596,0.18545660,0.47372343,0.20932557,2.10409887,2.69722958,0.01281062
3.68884442,5.96160566,1.01221352,0.84220734,0.19004074,0.46830879,0.21352063,2.15607475,2.76868781,0.01310489
3.69484742,6.06069903,1.01897770,0.86525879,0.19430165,0.46255338,0.21670443,2.20282130,2.83176328,0.01335528
3.70085043,6.14268254,1.02264200,0.88473564,0.19821204,0.45659117,0.21883045,2.24379853,2.88537159,0.01355898
3.70685343,6.20648872,1.02306445,0.90038499,0.20174886,0.45053999,0.21987216,2.27850768,2.92852310,0.01371378
3.71285643,6.25123832,1.02013126,0.91201222,0.20489391,0.44449967,0.21982401,2.30650596,2.96035872,0.01381824
3.71885943,6.27627299,1.01376407,0.91948591,0.20763420,0.43855062,0.21870172,2.32742018,2.98018262,0.01387163
3.72486243,6.28118133,1.00392663,0.92274104,0.20996190,0.43275301,0.21654169,2.34095872,2.98748989,0.01387401
3.73086543,6.26581698,0.99063032,0.92178006,0.21187401,0.42714646,0.21339967,2.34692098,2.98198780,0.01382620
3.73686843,6.23030765,0.97393829,0.91667218,0.21337161,0.42175022,0.20934865,2.34520411,2.96360955,0.01372976
3.74287144,6.17505486,0.95396798,0.90755059,0.21445888,0.41656379,0.20447623,2.33580661,2.93251986,0.01358692
3.74887444,6.10072446,0.93089187,0.89460797,0.21514194,0.41156810,0.19888137,2.31882877,2.88911206,0.01340052
3.75487744,6.00822876,0.90493642,0.87809042,0.21542749,0.40672705,0.19267090,2.29447010,2.83399716,0.01317392
3.76088044,5.89870161,0.87637929,0.85829005,0.21532162,0.40198967,0.18595584,2.26302395,2.76798539,0.01291089
3.76688344,5.77346801,0.84554499,0.83553672,0.21482861,0.39729264,0.17884773,2.22486983,2.69206141,0.01261552
3.77288644,5.63401017,0.81279914,0.81018909,0.21395002,0.39256335,0.17145519,2.18046399,2.60735463,0.01229213
3.77888944,5.48193222,0.77854179,0.78262559,0.21268419,0.38772338,0.16388085,2.13032878,2.51510611,0.01194515
3.78489245,5.31892522,0.74319994,0.75323543,0.21102605,0.38269226,0.15621872,2.07504154,2.41663381,0.01157906
3.79089545,5.14673456,0.70721963,0.72241017,0.20896743,0.37739163,0.14855220,2.01522343,2.31329786,0.01119832
3.79689845,4.96713081,0.67105805,0.69053611,0.20649782,0.37174936,0.14095267,1.95152890,2.20646733,0.01080732
3.80290145,4.78188513,0.63517570,0.65798759,0.20360547,0.36570379,0.13347884,1.88463591,2.09748977,0.01041033
3.80890445,4.59274971,0.60002903,0.62512149,0.20027898,0.35920765,0.12617666,1.81523737,1.98766467,0.01001149
3.81490745,4.40144294,0.56606353,0.59227290,0.19650892,0.35223162,0.11907985,1.74403363,1.87822125,0.00961480
3.82091046,4.20963896,0.53370744,0.55975202,0.19228977,0.34476725,0.11221095,1.67172607,1.77030115,0.00922412
3.82691346,4.01896046,0.50336608,0.52784208,0.18762165,0.33682908,0.10558271,1.59901144,1.66494581,0.00884318
3.83291646,3.83097351,0.47541662,0.49679830,0.18251204,0.32845578,0.09919985,1.52657674,1.56308832,0.00847559
3.83891946,3.64718304,0.45020338,0.46684754,0.17697706,0.31971023,0.09306085,1.45509408,1.46554906,0.00812481
3.84492246,3.46902743,0.42803336,0.43818858,0.17104249,0.31067838,0.08715982,1.38521530,1.37303449,0.00779418
3.85092546,3.29787101,0.40917196,0.41099265,0.16474411,0.30146692,0.08148830,1.31756585,1.28613819,0.00748688
3.85692846,3.13499346,0.39383880,0.38540415,0.15812768,0.29219984,0.07603683,1.25273770,1.20534337,0.00720590
3.86293147,2.98157547,0.38220349,0.36154129,0.15124818,0.28301389,0.07079627,1.19128116,1.13102606,0.00695396
3.86893447,2.83868056,0.37438143,0.33949665,0.14416865,0.27405324,0.06575884,1.13369563,1.06345834,0.00673351
3.87493747,2.70723335,0.37042968,0.31933733,0.13695843,0.26546345,0.06091880,1.08041942,1.00281132,0.00654658
3.88094047,2.58799529,0.37034298,0.30110504,0.12969108,0.25738510,0.05627283,1.03181899,0.94915732,0.00639473
3.88694347,2.48153896,0.37405023,0.28481581,0.12244200,0.24994736,0.05182008,0.98817815,0.90247164,0.00627894
3.89294647,2.38822279,0.38141165,0.27045966,0.11528588,0.24326184,0.04756199,0.94968781,0.86263374,0.00619957
3.89894947,2.30816797,0.39221691,0.25800024,0.10829419,0.23741697,0.04350184,0.91643697,0.82942845,0.00615620
3.90495248,2.24123955,0.40618461,0.24737466,0.10153273,0.23247327,0.03964422,0.88840568,0.80254749,0.00614763
3.91095548,2.18703370,0.42296344,0.23849364,0.09505951,0.22845979,0.03599437,0.86546061,0.78159199,0.00617184
3.91695848,2.14487275,0.44213529,0.23124212,0.08892299,0.22537175,0.03255752,0.84735394,0.76607641,0.00622591
3.92296148,2.11380945,0.46322051,0.22548058,0.08316069,0.22316983,0.02933818,0.83372585,0.75543448,0.00630614
3.92896448,2.09264118,0.48568557,0.22104702,0.07779839,0.22178078,0.02633966,0.82411109,0.74902745,0.00640799
3.93496748,2.07993454,0.50895294,0.21775981,0.07284987,0.22109972,0.02356351,0.81794957,0.74615489,0.00652626
3.94097049,2.07405993,0.53241323,0.21542130,0.06831709,0.22099376,0.02100923,0.81460079,0.74606808,0.00665517
3.94697349,2.07323533,0.55543924,0.21382223,0.06419094,0.22130691,0.01867407,0.81336188,0.74798581,0.00678850
3.95297649,2.07557760,0.57740161,0.21274668,0.06045240,0.22186606,0.01655297,0.81348847,0.75111234,0.00691980
3.95897949,2.07915959,0.59768537,0.21197764,0.05707405,0.22248767,0.01463866,0.81421770,0.75465672,0.00704255
3.96498249,2.08207043,0.61570705,0.21130272,0.05402186,0.22298495,0.01292180,0.81479242,0.75785308,0.00715038
3.97098549,2.08247663,0.63093139,0.21051997,0.05125711,0.22317514,0.01139135,0.81448558,0.75998084,0.00723729
3.97698849,2.07868115,0.64288710,0.20944351,0.04873842,0.22288661,0.01003487,0.81262373,0.76038415,0.00729781
3.98299150,2.06917788,0.65118092,0.20790862,0.04642370,0.22196537,0.00883892,0.80860861,0.75848959,0.00732722
3.98899450,2.05269915,0.65550940,0.20577631,0.04427203,0.22028084,0.00778954,0.80193599,0.75382140,0.00732167
3.99499750,2.02825411,0.65566770,0.20293686,0.04224527,0.21773052,0.00687258,0.79221085,0.74601359,0.00727832
4.00100050,1.99515668,0.65155518,0.19931245,0.04030952,0.21424352,0.00607415,0.77915842,0.73481823,0.00719543
4.00700350,1.95304181,0.64317742,0.19485862,0.03843616,0.20978268,0.00538094,0.76263063,0.72010981,0.00707238
4.01300650,1.90186987,0.63064461,0.18956465,0.03660275,0.20434538,0.00478054,0.74260794,0.70188542,0.00690968
4.01900950,1.84191937,0.61416643,0.18345271,0.03479341,0.19796303,0.00426170,0.71919644,0.68026081,0.00670897
4.02501251,1.77376873,0.59404363,0.17657606,0.03299911,0.19069930,0.00381448,0.69262091,0.65546267,0.00647285
4.03101551,1.69826866,0.57065688,0.16901623,0.03121754,0.18264732,0.00343043,0.66321395,0.62781765,0.00620486
4.03701851,1.61650666,0.54445327,0.16087956,0.02945281,0.17392591,0.00310269,0.63140222,0.59773865,0.00590929
4.04302151,1.52976584,0.51593126,0.15229309,0.02771499,0.16467528,0.00282601,0.59769032,0.56570922,0.00559104
4.04902451,1.43948021,0.48562468,0.14340012,0.02601943,0.15505221,0.00259681,0.56264343,0.53226675,0.00525541
4.05502751,1.34718855,0.45408658,0.13435566,0.02438608,0.14522510,0.00241316,0.52686919,0.49798534,0.00490800
4.06103052,1.25448915,0.42187352,0.12532192,0.02283873,0.13536911,0.00227477,0.49100008,0.46345910,0.00455447
4.06703352,1.16299695,0.38953095,0.11646405,0.02140420,0.12566145,0.00218297,0.45567655,0.42928645,0.00420040
4.07303652,1.07430484,0.35758028,0.10794622,0.02011160,0.11627720,0.00214067,0.42153182,0.39605615,0.00385119
4.07903952,0.98995003,0.32650778,0.09992820,0.01899164,0.10738555,0.00215236,0.38917852,0.36433523,0.00351187
4.08504252,0.91138616,0.29675586,0.09256244,0.01807592,0.09914667,0.00222405,0.35919753,0.33465928,0.00318707
4.09104552,0.83996139,0.26871660,0.08599166,0.01739635,0.09170920,0.00236327,0.33212904,0.30752500,0.00288088
4.09704852,0.77690215,0.24272761,0.08034702,0.01698452,0.08520827,0.00257898,0.30846572,0.28338498,0.00259690
4.10305153,0.72330202,0.21907006,0.07574662,0.01687119,0.07976407,0.00288159,0.28864775,0.26264454,0.00233813
4.10905453,0.68011474,0.19796859,0.07229443,0.01708568,0.07548083,0.00328282,0.27305941,0.24566012,0.00210703
4.11505753,0.64815050,0.17959282,0.07007938,0.01765531,0.07244609,0.00379563,0.26202672,0.23273905,0.00190552
4.12106053,0.62807407,0.16406007,0.06917468,0.01860477,0.07073018,0.00443404,0.25581589,0.22413996,0.00173500
4.12706353,0.62040386,0.15143888,0.06963708,0.01995547,0.07038582,0.00521296,0.25463187,0.22007354,0.00159643
4.13306653,0.62551080,0.14175302,0.07150614,0.02172477,0.07144762,0.00614790,0.25861696,0.22070323,0.00149032
4.13906953,0.64361626,0.13498562,0.07480335,0.02392519,0.07393159,0.00725464,0.26784894,0.22614535,0.00141685
4.14507254,0.67478849,0.13108309,0.07953118,0.02656359,0.07783451,0.00854882,0.28233881,0.23646852,0.00137584
4.15107554,0.71893737,0.12995873,0.08567195,0.02964031,0.08313322,0.01004546,0.30202789,0.25169213,0.00136682
4.15707854,0.77580765,0.13149580,0.09318672,0.03314828,0.08978380,0.01175840,0.32678460,0.27178395,0.00138908
4.16308154,0.84497115,0.13555012,0.10201413,0.03707228,0.09772083,0.01369970,0.35640114,0.29665687,0.00144166
4.16908454,0.92581871,0.14195202,0.11206943,0.04138823,0.10685672,0.01587896,0.39059024,0.32616508,0.00152334
4.17508754,1.01755293,0.15050805,0.12324378,0.04606269,0.11708132,0.01830261,0.42898283,0.36010001,0.00163271
4.18109055,1.11918292,0.16100226,0.13540403,0.05105262,0.12826196,0.02097327,0.47112669,0.39818654,0.00176809
4.18709355,1.22952235,0.17319754,0.14839297,0.05630532,0.14024392,0.02388905,0.51648699,0.44007984,0.00192757
4.19309655,1.34719210,0.18683697,0.16203039,0.06175886,0.15285167,0.02704296,0.56444893,0.48536356,0.00210897
4.19909955,1.47062858,0.20164557,0.17611490,0.06734270,0.16589084,0.03042243,0.61432311,0.53354969,0.00230987
4.20510255,1.59809871,0.21733254,0.19042668,0.07297888,0.17915096,0.03400898,0.66535371,0.58408083,0.00252756
4.21110555,1.72772215,0.23359417,0.20473109,0.07858345,0.19240919,0.03777800,0.71672979,0.63633500,0.00275906
4.21710855,1.85750096,0.25011748,0.21878312,0.08406835,0.20543470,0.04169887,0.76759965,0.68963345,0.00300114
4.22311156,1.98535663,0.26658467,0.23233275,0.08934364,0.21799397,0.04573526,0.81708797,0.74325166,0.00325036
4.22911456,2.10917352,0.28267834,0.24513075,0.09431990,0.22985656,0.04984565,0.86431532,0.79643331,0.00350307
4.23511756,2.22684804,0.29808735,0.25693514,0.09891091,0.24080140,0.05398425,0.90841956,0.84840728,0.00375551
4.24112056,2.33634168,0.31251326,0.26751766,0.10303638,0.25062324,0.05810214,0.94857829,0.89840712,0.00400385
4.24712356,2.43573630,0.32567698,0.27667034,0.10662467,0.25913909,0.06214861,0.98403148,0.94569262,0.00424428
4.25312656,2.52328947,0.33732561,0.28421162,0.10961534,0.26619430,0.06607287,1.01410348,0.98957265,0.00447312
4.25912956,2.59748767,0.34723894,0.28999198,0.11196153,0.27166817,0.06982585,1.03822333,1.02942848,0.00468691
4.26513257,2.65709514,0.35523555,0.29389860,0.11363189,0.27547857,0.07336213,1.05594253,1.06473679,0.00488252
4.27113557,2.70119604,0.36117802,0.29585897,0.11461213,0.27758570,0.07664197,1.06694945,1.09509113,0.00505724
4.27713857,2.72922814,0.36497720,0.29584330,0.11490599,0.27799448,0.07963331,1.07107964,1.12022116,0.00520892
4.28314157,2.74100633,0.36659517,0.29386540,0.11453569,0.27675564,0.08231354,1.06832163,1.14000832,0.00533601
4.28914457,2.73673456,0.36604673,0.28998227,0.11354167,0.27396534,0.08467123,1.05881778,1.15449741,0.00543768
4.29514757,2.71700567,0.36339938,0.28429215,0.11198177,0.26976337,0.08670736,1.04286017,1.16390308,0.00551386
4.30115058,2.68278858,0.35877170,0.27693130,0.10992980,0.26432991,0.08843633,1.02088172,1.16861060,0.00556524
4.30715358,2.63540320,0.35233013,0.26806951,0.10747350,0.25788096,0.08988631,0.99344275,1.16917063,0.00559334
4.31315658,2.57648376,0.34428424,0.25790461,0.10471204,0.25066266,0.09109924,0.96121359,1.16628777,0.00560044
4.31915958,2.50793169,0.33488068,0.24665625,0.10175309,0.24294455,0.09213007,0.92495399,1.16080273,0.00558950
4.32516258,2.43185968,0.32439594,0.23455907,0.09870961,0.23501214,0.09304558,0.88549004,1.15366870,0.00556416
4.33116558,2.35052884,0.31312823,0.22185569,0.09569631,0.22715889,0.09392244,0.84368960,1.14592231,0.00552853
4.33716858,2.26628106,0.30138865,0.20878968,0.09282619,0.21967792,0.09484487,0.80043700,1.13864991,0.00548712
4.34317159,2.18146884,0.28949210,0.19559886,0.09020697,0.21285367,0.09590171,0.75660812,1.13295041,0.00544465
4.34917459,2.09838507,0.27774808,0.18250906,0.08793769,0.20695378,0.09718314,0.71304655,1.12989559,0.00540588
4.35517759,2.01919501,0.26645174,0.16972858,0.08610555,0.20222139,0.09877712,0.67054162,1.13048958,0.00537541
4.36118059,1.94587264,0.25587553,0.15744356,0.08478313,0.19886799,0.10076566,0.62980895,1.13562869,0.00535754
4.36718359,1.88014360,0.24626156,0.14581426,0.08402596,0.19706724,0.10322113,0.59147414,1.14606341,0.00535605
4.37318659,1.82343637,0.23781508,0.13497240,0.08387067,0.19694963,0.10620276,0.55605980,1.16236399,0.00537403
4.37918959,1.77684340,0.23069914,0.12501950,0.08433367,0.19859843,0.10975339,0.52397629,1.18489110,0.00541378
4.38519260,1.74109325,0.22503071,0.11602628,0.08541045,0.20204677,0.11389685,0.49551626,1.21377313,0.00547662
4.39119560,1.71653475,0.22087824,0.10803303,0.08707555,0.20727623,0.11863584,0.47085297,1.24889104,0.00556290
4.39719860,1.70313354,0.21826086,0.10105082,0.08928313,0.21421681,0.12395075,0.45004217,1.28987197,0.00567187
4.40320160,1.70048116,0.21714914,0.09506352,0.09196825,0.22274840,0.12979915,0.43302745,1.33609214,0.00580172
4.40920460,1.70781638,0.21746746,0.09003047,0.09504874,0.23270377,0.13611640,0.41964867,1.38668919,0.00594961
4.41520760,1.72405801,0.21909782,0.08588966,0.09842764,0.24387306,0.14281705,0.40965304,1.44058414,0.00611175
4.42121061,1.74784807,0.22188503,0.08256137,0.10199616,0.25600959,0.14979727,0.40270852,1.49651204,0.00628351
4.42721361,1.77760394,0.22564306,0.07995196,0.10563705,0.26883702,0.15693806,0.39841898,1.55306074,0.00645962
4.43321661,1.81157749,0.23016234,0.07795792,0.10922821,0.28205746,0.16410923,0.39634062,1.60871613,0.00663430
4.43921961,1.84791938,0.23521778,0.07646987,0.11264664,0.29536056,0.17117392,0.39599918,1.66191242,0.00680150
4.44522261,1.88474586,0.24057706,0.07537647,0.11577224,0.30843301,0.17799350,0.39690733,1.71108529,0.00695514
4.45122561,1.92020601,0.24600915,0.07456812,0.11849166,0.32096835,0.18443267,0.39858178,1.75472583,0.00708930
4.45722861,1.95254660,0.25129248,0.07394042,0.12070187,0.33267661,0.19036438,0.40055956,1.79143315,0.00719846
