energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-4.48724362,0.06488859,0.00000209,0.02635929,0.00001063,0.01619382,0.00000000,0.08642587,0.00142863
-4.48124062,0.07656107,0.00000304,0.03109905,0.00001515,0.01910813,0.00000000,0.10196611,0.00168566
-4.47523762,0.08968815,0.00000439,0.03642798,0.00002169,0.02238668,0.00000000,0.11943837,0.00197484
-4.46923462,0.10431538,0.00000630,0.04236392,0.00003103,0.02604129,0.00000000,0.13890118,0.00229720
-4.46323162,0.12046162,0.00000899,0.04891358,0.00004418,0.03007736,0.00000000,0.16037668,0.00265321
-4.45722861,0.13811426,0.00001272,0.05607053,0.00006254,0.03449268,0.00000000,0.18384401,0.00304267
-4.45122561,0.15722499,0.00001788,0.06381341,0.00008795,0.03927649,0.00000000,0.20923335,0.00346461
-4.44522261,0.17770637,0.00002495,0.07210435,0.00012283,0.04440868,0.00000000,0.23642099,0.00391724
-4.43921961,0.19942952,0.00003456,0.08088790,0.00017034,0.04985938,0.00000000,0.26522574,0.00439789
-4.43321661,0.22222318,0.00004754,0.09009049,0.00023458,0.05558886,0.00000000,0.29540712,0.00490303
-4.42721361,0.24587441,0.00006493,0.09962042,0.00032076,0.06154789,0.00000000,0.32666560,0.00542824
-4.42121061,0.27013112,0.00008804,0.10936864,0.00043549,0.06767861,0.00000000,0.35864517,0.00596834
-4.41520760,0.29470655,0.00011853,0.11921027,0.00058709,0.07391591,0.00000000,0.39093831,0.00651746
-4.40920460,0.31928572,0.00015843,0.12900678,0.00078587,0.08018940,0.00000000,0.42309355,0.00706922
-4.40320160,0.34353385,0.00021026,0.13860903,0.00104453,0.08642580,0.00000000,0.45462543,0.00761693
-4.39719860,0.36710646,0.00027704,0.14786092,0.00137856,0.09255197,0.00000000,0.48502661,0.00815382
-4.39119560,0.38966102,0.00036244,0.15660352,0.00180661,0.09849825,0.00000000,0.51378201,0.00867332
-4.38519260,0.41086971,0.00047079,0.16467976,0.00235096,0.10420218,0.00000000,0.54038417,0.00916937
-4.37918959,0.43043276,0.00060718,0.17193927,0.00303789,0.10961241,0.00000000,0.56434959,0.00963670
-4.37318659,0.44809197,0.00077751,0.17824325,0.00389811,0.11469263,0.00000000,0.58523520,0.01007119
-4.36718359,0.46364374,0.00098855,0.18346923,0.00496704,0.11942550,0.00000000,0.60265433,0.01047011
-4.36118059,0.47695106,0.00124797,0.18751540,0.00628506,0.12381619,0.00000000,0.61629144,0.01083242
-4.35517759,0.48795378,0.00156431,0.19030436,0.00789769,0.12789556,0.00000000,0.62591502,0.01115898
-4.34917459,0.49667678,0.00194698,0.19178614,0.00985550,0.13172266,0.00000000,0.63138794,0.01145271
-4.34317159,0.50323542,0.00240617,0.19194025,0.01221395,0.13538652,0.00000000,0.63267488,0.01171868
-4.33716858,0.50783794,0.00295271,0.19077678,0.01503294,0.13900698,0.00000000,0.62984627,0.01196414
-4.33116558,0.51078462,0.00359794,0.18833632,0.01837619,0.14273451,0.00000000,0.62307880,0.01219843
-4.32516258,0.51246346,0.00435344,0.18468896,0.02231028,0.14674893,0.00000000,0.61265218,0.01243280
-4.31915958,0.51334247,0.00523080,0.17993209,0.02690347,0.15125696,0.00000000,0.59894240,0.01268018
-4.31315658,0.51395876,0.00624121,0.17418742,0.03222424,0.15648864,0.00000000,0.58241175,0.01295482
-4.30715358,0.51490457,0.00739513,0.16759706,0.03833956,0.16269255,0.00000000,0.56359600,0.01327191
-4.30115058,0.51681084,0.00870186,0.16031908,0.04531298,0.17013006,0.00000000,0.54308911,0.01364702
-4.29514757,0.52032867,0.01016908,0.15252264,0.05320248,0.17906852,0.00000000,0.52152634,0.01409566
-4.28914457,0.52610938,0.01180240,0.14438283,0.06205830,0.18977368,0.00000000,0.49956611,0.01463266
-4.28314157,0.53478372,0.01360490,0.13607553,0.07192071,0.20250154,0.00000000,0.47787142,0.01527159
-4.27713857,0.54694099,0.01557674,0.12777250,0.08281782,0.21748965,0.00000000,0.45709146,0.01602424
-4.27113557,0.56310868,0.01771475,0.11963677,0.09476363,0.23494836,0.00000000,0.43784386,0.01690006
-4.26513257,0.58373343,0.02001223,0.11181853,0.10775629,0.25505204,0.00000000,0.42069824,0.01790568
-4.25912956,0.60916368,0.02245868,0.10445169,0.12177674,0.27793073,0.00000000,0.40616141,0.01904452
-4.25312656,0.63963492,0.02503983,0.09765110,0.13678788,0.30366235,0.00000000,0.39466458,0.02031649
-4.24712356,0.67525775,0.02773761,0.09151053,0.15273411,0.33226594,0.00000000,0.38655289,0.02171777
-4.24112056,0.71600929,0.03053048,0.08610138,0.16954157,0.36369596,0.00000000,0.38207728,0.02324072
-4.23511756,0.76172822,0.03339370,0.08147214,0.18711887,0.39783816,0.00000000,0.38138902,0.02487393
-4.22911456,0.81211364,0.03629987,0.07764851,0.20535839,0.43450703,0.00000000,0.38453673,0.02660238
-4.22311156,0.86672783,0.03921951,0.07463418,0.22413807,0.47344522,0.00000000,0.39146601,0.02840773
-4.21710855,0.92500285,0.04212181,0.07241207,0.24332362,0.51432483,0.00000000,0.40202158,0.03026868
-4.21110555,0.98625094,0.04497537,0.07094612,0.26277099,0.55675091,0.00000000,0.41595172,0.03216151
-4.20510255,1.04967830,0.04774902,0.07018333,0.28232906,0.60026693,0.00000000,0.43291516,0.03406060
-4.19909955,1.11440193,0.05041264,0.07005621,0.30184230,0.64436234,0.00000000,0.45248987,0.03593909
-4.19309655,1.17946918,0.05293786,0.07048526,0.32115336,0.68848199,0.00000000,0.47418393,0.03776956
-4.18709355,1.24387931,0.05529877,0.07138171,0.34010539,0.73203717,0.00000000,0.49744801,0.03952466
-4.18109055,1.30660646,0.05747247,0.07265023,0.35854402,0.77441808,0.00000000,0.52168928,0.04117783
-4.17508754,1.36662347,0.05943943,0.07419163,0.37631901,0.81500734,0.00000000,0.54628641,0.04270388
-4.16908454,1.42292578,0.06118381,0.07590550,0.39328533,0.85319404,0.00000000,0.57060536,0.04407961
-4.16308154,1.47455471,0.06269348,0.07769273,0.40930394,0.88838807,0.00000000,0.59401550,0.04528425
-4.15707854,1.52061954,0.06396001,0.07945784,0.42424216,0.92003421,0.00000000,0.61590563,0.04629995
-4.15107554,1.56031768,0.06497838,0.08111115,0.43797373,0.94762544,0.00000000,0.63569956,0.04711201
-4.14507254,1.59295245,0.06574671,0.08257065,0.45037887,0.97071523,0.00000000,0.65287063,0.04770917
-4.13906953,1.61794799,0.06626580,0.08376363,0.46134417,0.98892822,0.00000000,0.66695481,0.04808368
-4.13306653,1.63486101,0.06653870,0.08462802,0.47076278,1.00196914,0.00000000,0.67756197,0.04823133
-4.12706353,1.64338894,0.06657017,0.08511340,0.47853481,1.00962959,0.00000000,0.68438496,0.04815143
-4.12106053,1.64337473,0.06636630,0.08518162,0.48456818,1.01179255,0.00000000,0.68720606,0.04784659
-4.11505753,1.63480789,0.06593408,0.08480720,0.48877994,1.00843447,0.00000000,0.68590083,0.04732260
-4.10905453,1.61782220,0.06528113,0.08397726,0.49109812,0.99962507,0.00000000,0.68043909,0.04658815
-4.10305153,1.59269018,0.06441550,0.08269121,0.49146402,0.98552471,0.00000000,0.67088305,0.04565453
-4.09704852,1.55981462,0.06334558,0.08096010,0.48983496,0.96637974,0.00000000,0.65738279,0.04453536
-4.09104552,1.51971760,0.06208018,0.07880570,0.48618724,0.94251585,0.00000000,0.64016926,0.04324625
-4.08504252,1.47302744,0.06062865,0.07625932,0.48051927,0.91432980,0.00000000,0.61954513,0.04180451
-4.07903952,1.42046402,0.05900110,0.07336050,0.47285448,0.88227988,0.00000000,0.59587390,0.04022883
-4.07303652,1.36282304,0.05720865,0.07015552,0.46324397,0.84687536,0.00000000,0.56956778,0.03853897
-4.06703352,1.30095954,0.05526376,0.06669583,0.45176860,0.80866542,0.00000000,0.54107479,0.03675550
-4.06103052,1.23577142,0.05318047,0.06303648,0.43854032,0.76822779,0.00000000,0.51086557,0.03489952
-4.05502751,1.16818306,0.05097462,0.05923459,0.42370251,0.72615747,0.00000000,0.47942047,0.03299240
-4.04902451,1.09912976,0.04866403,0.05534788,0.40742943,0.68305594,0.00000000,0.44721737,0.03105557
-4.04302151,1.02954302,0.04626852,0.05143335,0.38992447,0.63952094,0.00000000,0.41472052,0.02911025
-4.03701851,0.96033715,0.04380988,0.04754617,0.37141734,0.59613714,0.00000000,0.38237090,0.02717729
-4.03101551,0.89239720,0.04131168,0.04373868,0.35216029,0.55346786,0.00000000,0.35057818,0.02527694
-4.02501251,0.82656849,0.03879900,0.04005974,0.33242337,0.51204785,0.00000000,0.31971455,0.02342868
-4.01900950,0.76364764,0.03629801,0.03655422,0.31248901,0.47237721,0.00000000,0.29011040,0.02165100
-4.01300650,0.70437510,0.03383551,0.03326278,0.29264605,0.43491643,0.00000000,0.26205195,0.01996129
-4.00700350,0.64942913,0.03143841,0.03022183,0.27318348,0.40008249,0.00000000,0.23578053,0.01837567
-4.00100050,0.59942106,0.02913309,0.02746382,0.25438408,0.36824584,0.00000000,0.21149366,0.01690881
-3.99499750,0.55489157,0.02694485,0.02501755,0.23651827,0.33972823,0.00000000,0.18934743,0.01557387
-3.98899450,0.51630794,0.02489729,0.02290886,0.21983823,0.31480115,0.00000000,0.16946014,0.01438234
-3.98299150,0.48406197,0.02301177,0.02116129,0.20457256,0.29368474,0.00000000,0.15191687,0.01334395
-3.97698849,0.45846840,0.02130688,0.01979698,0.19092164,0.27654708,0.00000000,0.13677479,0.01246659
-3.97098549,0.43976373,0.01979803,0.01883758,0.17905376,0.26350372,0.00000000,0.12406881,0.01175625
-3.96498249,0.42810529,0.01849709,0.01830523,0.16910197,0.25461728,0.00000000,0.11381756,0.01121698
-3.95897949,0.42357062,0.01741209,0.01822360,0.16116198,0.24989730,0.00000000,0.10602929,0.01085082
-3.95297649,0.42615705,0.01654706,0.01861885,0.15529084,0.24930008,0.00000000,0.10070752,0.01065782
-3.94697349,0.43578179,0.01590196,0.01952057,0.15150655,0.25272885,0.00000000,0.09785639,0.01063605
-3.94097049,0.45228254,0.01547266,0.02096265,0.14978859,0.26003417,0.00000000,0.09748540,0.01078158
-3.93496748,0.47541882,0.01525103,0.02298396,0.15007923,0.27101488,0.00000000,0.09961352,0.01108861
-3.92896448,0.50487450,0.01522517,0.02562889,0.15228577,0.28541965,0.00000000,0.10427239,0.01154949
-3.92296148,0.54026142,0.01537960,0.02894766,0.15628353,0.30294942,0.00000000,0.11150868,0.01215488
-3.91695848,0.58112463,0.01569565,0.03299631,0.16191963,0.32326087,0.00000000,0.12138534,0.01289386
-3.91095548,0.62694920,0.01615187,0.03783640,0.16901749,0.34597104,0.00000000,0.13398169,0.01375416
-3.90495248,0.67716872,0.01672448,0.04353428,0.17738197,0.37066330,0.00000000,0.14939226,0.01472232
-3.89894947,0.73117553,0.01738794,0.05015995,0.18680507,0.39689454,0.00000000,0.16772424,0.01578401
-3.89294647,0.78833227,0.01811553,0.05778540,0.19707214,0.42420367,0.00000000,0.18909354,0.01692423
-3.88694347,0.84798468,0.01887997,0.06648250,0.20796829,0.45212117,0.00000000,0.21361934,0.01812768
-3.88094047,0.90947507,0.01965410,0.07632030,0.21928502,0.48017953,0.00000000,0.24141727,0.01937899
-3.87493747,0.97215593,0.02041156,0.08736189,0.23082666,0.50792419,0.00000000,0.27259115,0.02066307
-3.86893447,1.03540299,0.02112743,0.09966078,0.24241653,0.53492453,0.00000000,0.30722351,0.02196541
-3.86293147,1.09862723,0.02177888,0.11325695,0.25390244,0.56078457,0.00000000,0.34536514,0.02327227
-3.85692846,1.16128501,0.02234580,0.12817257,0.26516135,0.58515275,0.00000000,0.38702398,0.02457099
-3.85092546,1.22288585,0.02281130,0.14440769,0.27610289,0.60773048,0.00000000,0.43215370,0.02585010
-3.84492246,1.28299730,0.02316215,0.16193599,0.28667152,0.62827877,0.00000000,0.48064257,0.02709942
-3.83891946,1.34124681,0.02338913,0.18070085,0.29684708,0.64662287,0.00000000,0.53230321,0.02831017
-3.83291646,1.39732019,0.02348725,0.20061193,0.30664375,0.66265441,0.00000000,0.58686366,0.02947486
-3.82691346,1.45095718,0.02345582,0.22154259,0.31610725,0.67633102,0.00000000,0.64396071,0.03058725
-3.82091046,1.50194413,0.02329840,0.24332829,0.32531039,0.68767348,0.00000000,0.70313587,0.03164222
-3.81490745,1.55010465,0.02302261,0.26576623,0.33434700,0.69676043,0.00000000,0.76383470,0.03263551
-3.80890445,1.59528886,0.02263980,0.28861644,0.34332470,0.70372094,0.00000000,0.82540989,0.03356359
-3.80290145,1.63736212,0.02216460,0.31160441,0.35235657,0.70872557,0.00000000,0.88712851,0.03442335
-3.79689845,1.67619424,0.02161440,0.33442530,0.36155227,0.71197609,0.00000000,0.94818341,0.03521193
-3.79089545,1.71165014,0.02100871,0.35674976,0.37100900,0.71369479,0.00000000,1.00770888,0.03592647
-3.78489245,1.74358273,0.02036845,0.37823120,0.38080282,0.71411369,0.00000000,1.06480015,0.03656401
-3.77888944,1.77182890,0.01971532,0.39851437,0.39098077,0.71346453,0.00000000,1.11853619,0.03712135
-3.77288644,1.79620890,0.01907104,0.41724494,0.40155424,0.71196987,0.00000000,1.16800511,0.03759502
-3.76688344,1.81652962,0.01845671,0.43407968,0.41249404,0.70983584,0.00000000,1.21233116,0.03798134
-3.76088044,1.83259148,0.01789219,0.44869700,0.42372746,0.70724695,0.00000000,1.25070227,0.03827650
-3.75487744,1.84419886,0.01739559,0.46080716,0.43513756,0.70436301,0.00000000,1.28239683,0.03847676
-3.74887444,1.85117326,0.01698283,0.47016198,0.44656473,0.70131836,0.00000000,1.30680865,0.03857868
-3.74287144,1.85336855,0.01666729,0.47656333,0.45781063,0.69822320,0.00000000,1.32346877,0.03857936
-3.73686843,1.85068708,0.01645968,0.47987020,0.46864424,0.69516676,0.00000000,1.33206316,0.03847676
-3.73086543,1.84309585,0.01636786,0.48000396,0.47880984,0.69222207,0.00000000,1.33244536,0.03826997
-3.72486243,1.83064119,0.01639695,0.47695148,0.48803647,0.68945167,0.00000000,1.32464343,0.03795951
-3.71885943,1.81346127,0.01654939,0.47076609,0.49604849,0.68691381,0.00000000,1.30886096,0.03754753
-3.71285643,1.79179506,0.01682518,0.46156627,0.50257674,0.68466863,0.00000000,1.28547182,0.03703799
-3.70685343,1.76598721,0.01722214,0.44953212,0.50736965,0.68278366,0.00000000,1.25500915,0.03643680
-3.70085043,1.73648824,0.01773623,0.43489985,0.51020389,0.68133816,0.00000000,1.21814895,0.03575180
-3.69484742,1.70384966,0.01836188,0.41795457,0.51089405,0.68042602,0.00000000,1.17568914,0.03499273
-3.68884442,1.66871420,0.01909233,0.39902169,0.50930076,0.68015669,0.00000000,1.12852503,0.03417108
-3.68284142,1.63180140,0.01991993,0.37845735,0.50533712,0.68065419,0.00000000,1.07762235,0.03329986
-3.67683842,1.59388918,0.02083640,0.35663838,0.49897300,0.68205408,0.00000000,1.02398914,0.03239335
-3.67083542,1.55579226,0.02183311,0.33395219,0.49023717,0.68449860,0.00000000,0.96864755,0.03146671
-3.66483242,1.51833852,0.02290117,0.31078699,0.47921716,0.68813017,0.00000000,0.91260688,0.03053566
-3.65882941,1.48234441,0.02403156,0.28752281,0.46605702,0.69308382,0.00000000,0.85683896,0.02961602
-3.65282641,1.44859074,0.02521518,0.26452350,0.45095302,0.69947898,0.00000000,0.80225644,0.02872341
-3.64682341,1.41780001,0.02644282,0.24213014,0.43414777,0.70741123,0.00000000,0.74969510,0.02787279
-3.64082041,1.39061660,0.02770513,0.22065576,0.41592287,0.71694469,0.00000000,0.69990022,0.02707818
-3.63481741,1.36759053,0.02899252,0.20038168,0.39659057,0.72810568,0.00000000,0.65351751,0.02635237
-3.62881441,1.34916592,0.03029515,0.18155522,0.37648491,0.74087812,0.00000000,0.61108835,0.02570672
-3.62281141,1.33567446,0.03160280,0.16438889,0.35595256,0.75520124,0.00000000,0.57304923,0.02515098
-3.61680840,1.32733418,0.03290489,0.14906061,0.33534379,0.77096988,0.00000000,0.53973484,0.02469325
-3.61080540,1.32425345,0.03419050,0.13571506,0.31500401,0.78803757,0.00000000,0.51138428,0.02433999
-3.60480240,1.32643979,0.03544841,0.12446561,0.29526591,0.80622226,0.00000000,0.48814963,0.02409604
-3.59879940,1.33381287,0.03666731,0.11539676,0.27644255,0.82531459,0.00000000,0.47010613,0.02396480
-3.59279640,1.34622055,0.03783590,0.10856667,0.25882155,0.84508824,0.00000000,0.45726313,0.02394834
-3.58679340,1.36345703,0.03894324,0.10400970,0.24266029,0.86531168,0.00000000,0.44957514,0.02404761
-3.58079040,1.38528161,0.03997896,0.10173857,0.22818224,0.88576067,0.00000000,0.44695209,0.02426261
-3.57478739,1.41143689,0.04093359,0.10174613,0.21557435,0.90623062,0.00000000,0.44926839,0.02459259
-3.56878439,1.44166481,0.04179887,0.10400657,0.20498535,0.92654798,0.00000000,0.45637014,0.02503614
-3.56278139,1.47571971,0.04256801,0.10847598,0.19652492,0.94657973,0.00000000,0.46808032,0.02559135
-3.55677839,1.51337706,0.04323591,0.11509239,0.19026351,0.96624021,0.00000000,0.48420164,0.02625581
-3.55077539,1.55443736,0.04379934,0.12377530,0.18623284,0.98549472,0.00000000,0.50451719,0.02702659
-3.54477239,1.59872485,0.04425699,0.13442476,0.18442679,1.00435940,0.00000000,0.52878901,0.02790014
-3.53876938,1.64608097,0.04460945,0.14692038,0.18480273,1.02289712,0.00000000,0.55675489,0.02887217
-3.53276638,1.69635314,0.04485906,0.16112018,0.18728315,1.04120968,0.00000000,0.58812392,0.02993742
-3.52676338,1.74937946,0.04500975,0.17685978,0.19175764,1.05942640,0.00000000,0.62257134,0.03108942
-3.52076038,1.80497078,0.04506665,0.19395195,0.19808514,1.07768992,0.00000000,0.65973330,0.03232027
-3.51475738,1.86289128,0.04503581,0.21218680,0.20609656,1.09613990,0.00000000,0.69920224,0.03362036
-3.50875438,1.92283932,0.04492370,0.23133277,0.21559772,1.11489574,0.00000000,0.74052359,0.03497820
-3.50275138,1.98443028,0.04473687,0.25113858,0.22637273,1.13403945,0.00000000,0.78319419,0.03638025
-3.49674837,2.04718277,0.04448149,0.27133615,0.23818776,1.15359978,0.00000000,0.82666330,0.03781088
-3.49074537,2.11051000,0.04416297,0.29164461,0.25079530,1.17353885,0.00000000,0.87033611,0.03925237
-3.48474237,2.17371714,0.04378572,0.31177517,0.26393881,1.19374217,0.00000000,0.91358043,0.04068512
-3.47873937,2.23600575,0.04335288,0.33143698,0.27735779,1.21401307,0.00000000,0.95573614,0.04208788
-3.47273637,2.29648540,0.04286627,0.35034354,0.29079310,1.23407185,0.00000000,0.99612760,0.04343816
-3.46673337,2.35419249,0.04232633,0.36821965,0.30399245,1.25356017,0.00000000,1.03407835,0.04471275
-3.46073037,2.40811557,0.04173228,0.38480844,0.31671594,1.27205046,0.00000000,1.06892783,0.04588834
-3.45472736,2.45722609,0.04108233,0.39987828,0.32874136,1.28905998,0.00000000,1.10004916,0.04694213
-3.44872436,2.50051300,0.04037393,0.41322923,0.33986911,1.30406896,0.00000000,1.12686743,0.04785262
-3.44272136,2.53701955,0.03960416,0.42469866,0.34992655,1.31654174,0.00000000,1.14887751,0.04860028
-3.43671836,2.56588016,0.03877014,0.43416582,0.35877146,1.32594979,0.00000000,1.16566043,0.04916823
-3.43071536,2.58635533,0.03786941,0.44155514,0.36629458,1.33179542,0.00000000,1.17689777,0.04954288
-3.42471236,2.59786272,0.03690032,0.44683790,0.37242103,1.33363477,0.00000000,1.18238295,0.04971444
-3.41870935,2.60000246,0.03586241,0.45003248,0.37711044,1.33109887,0.00000000,1.18202916,0.04967729
-3.41270635,2.59257543,0.03475668,0.45120276,0.38035591,1.32391162,0.00000000,1.17587320,0.04943023
-3.40670335,2.57559334,0.03358579,0.45045511,0.38218175,1.31190369,0.00000000,1.16407530,0.04897653
-3.40070035,2.54928017,0.03235422,0.44793382,0.38264009,1.29502179,0.00000000,1.14691457,0.04832387
-3.39469735,2.51406490,0.03106828,0.44381527,0.38180660,1.27333275,0.00000000,1.12478060,0.04748403
-3.38869435,2.47056601,0.02973606,0.43830123,0.37977553,1.24702240,0.00000000,1.09816134,0.04647249
-3.38269135,2.41956869,0.02836729,0.43161133,0.37665417,1.21638944,0.00000000,1.06762796,0.04530791
-3.37668834,2.36199605,0.02697312,0.42397535,0.37255734,1.18183478,0.00000000,1.03381732,0.04401148
-3.37068534,2.29887600,0.02556585,0.41562546,0.36760186,1.14384702,0.00000000,0.99741285,0.04260618
-3.36468234,2.23130552,0.02415863,0.40678878,0.36190148,1.10298505,0.00000000,0.95912467,0.04111609
-3.35867934,2.16041413,0.02276514,0.39768066,0.35556254,1.05985860,0.00000000,0.91966967,0.03956558
-3.35267634,2.08732845,0.02139923,0.38849886,0.34868038,1.01510794,0.00000000,0.87975243,0.03797868
-3.34667334,2.01313923,0.02007462,0.37941874,0.34133687,0.96938353,0.00000000,0.84004754,0.03637838
-3.34067034,1.93887234,0.01880458,0.37058976,0.33359894,0.92332677,0.00000000,0.80118389,0.03478609
-3.33466733,1.86546462,0.01760171,0.36213321,0.32551830,0.87755237,0.00000000,0.76373131,0.03322118
-3.32866433,1.79374518,0.01647765,0.35414111,0.31713211,0.83263312,0.00000000,0.72818986,0.03170065
-3.32266133,1.72442245,0.01544295,0.34667639,0.30846463,0.78908732,0.00000000,0.69498177,0.03023887
-3.31665833,1.65807679,0.01450689,0.33977391,0.29952954,0.74736928,0.00000000,0.66444617,0.02884752
-3.31065533,1.59515833,0.01367739,0.33344249,0.29033287,0.70786264,0.00000000,0.63683628,0.02753552
-3.30465233,1.53598928,0.01296088,0.32766744,0.28087614,0.67087662,0.00000000,0.61231897,0.02630912
