energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up,W_p_up,W_d_up
0.23111556,1.19808936,0.00330300,0.10967025,0.34465340,0.04082117,0.06988097,0.17928596,0.11936491,0.78561037
0.23711856,1.15594032,0.00292969,0.10930921,0.32674840,0.03822154,0.06338030,0.17205046,0.11168977,0.77042763
0.24312156,1.11622497,0.00259900,0.10911021,0.30934324,0.03580384,0.05729567,0.16541871,0.10436465,0.75577054
0.24912456,1.07936863,0.00230838,0.10907956,0.29259247,0.03359093,0.05167540,0.15940591,0.09746165,0.74188934
0.25512756,1.04572941,0.00205496,0.10921795,0.27664898,0.03160137,0.04655714,0.15401421,0.09103982,0.72901090
0.26113057,1.01559407,0.00183573,0.10951965,0.26166309,0.02984953,0.04196812,0.14923340,0.08514508,0.71733332
0.26713357,0.98917623,0.00164759,0.10997208,0.24778135,0.02834576,0.03792583,0.14504182,0.07981054,0.70702191
0.27313657,0.96661718,0.00148744,0.11055564,0.23514521,0.02709671,0.03443888,0.14140751,0.07505728,0.69820677
0.27913957,0.94798890,0.00135228,0.11124378,0.22388953,0.02610578,0.03150805,0.13828957,0.07089526,0.69098185
0.28514257,0.93329909,0.00123920,0.11200357,0.21414085,0.02537346,0.02912739,0.13563977,0.06732464,0.68540564
0.29114557,0.92249780,0.00114548,0.11279648,0.20601560,0.02489784,0.02728539,0.13340423,0.06433708,0.68150311
0.29714857,0.91548535,0.00106860,0.11357960,0.19961810,0.02467503,0.02596605,0.13152527,0.06191721,0.67926896
0.30315158,0.91212073,0.00100623,0.11430708,0.19503858,0.02469947,0.02514989,0.12994324,0.06004396,0.67867158
0.30915458,0.91223021,0.00095625,0.11493188,0.19235098,0.02496427,0.02481478,0.12859841,0.05869192,0.67965753
0.31515758,0.91561545,0.00091679,0.11540753,0.19161087,0.02546140,0.02493658,0.12743275,0.05783247,0.68215614
0.32116058,0.92206060,0.00088616,0.11569009,0.19285332,0.02618176,0.02548966,0.12639147,0.05743473,0.68608373
0.32716358,0.93133810,0.00086290,0.11573994,0.19609088,0.02711517,0.02644711,0.12542452,0.05746630,0.69134730
0.33316658,0.94321270,0.00084573,0.11552348,0.20131171,0.02825029,0.02778083,0.12448761,0.05789378,0.69784719
0.33916958,0.95744367,0.00083354,0.11501454,0.20847804,0.02957437,0.02946144,0.12354306,0.05868303,0.70547878
0.34517259,0.97378519,0.00082540,0.11419543,0.21752496,0.03107304,0.03145807,0.12256024,0.05979926,0.71413291
0.35117559,0.99198509,0.00082051,0.11305770,0.22835979,0.03272996,0.03373802,0.12151565,0.06120694,0.72369536
0.35717859,1.01178233,0.00081818,0.11160232,0.24086210,0.03452658,0.03626645,0.12039269,0.06286959,0.73404541
0.36318159,1.03290380,0.00081783,0.10983952,0.25488458,0.03644182,0.03900601,0.11918114,0.06474955,0.74505382
0.36918459,1.05506086,0.00081898,0.10778812,0.27025484,0.03845195,0.04191659,0.11787636,0.06680774,0.75658071
0.37518759,1.07794658,0.00082119,0.10547456,0.28677828,0.04053047,0.04495519,0.11647836,0.06900343,0.76847371
0.38119060,1.10123409,0.00082409,0.10293153,0.30424209,0.04264819,0.04807588,0.11499075,0.07129427,0.78056680
0.38719360,1.12457679,0.00082735,0.10019640,0.32242041,0.04477346,0.05123008,0.11341970,0.07363638,0.79268042
0.39319660,1.14761093,0.00083066,0.09730948,0.34108046,0.04687255,0.05436689,0.11177299,0.07598472,0.80462296
0.39919960,1.16996067,0.00083375,0.09431232,0.35998972,0.04891027,0.05743380,0.11005915,0.07829363,0.81619404
0.40520260,1.19124591,0.00083636,0.09124594,0.37892363,0.05085070,0.06037751,0.10828687,0.08051768,0.82718950
0.41120560,1.21109257,0.00083825,0.08814936,0.39767382,0.05265807,0.06314498,0.10646454,0.08261261,0.83740808
0.41720860,1.22914495,0.00083919,0.08505823,0.41605618,0.05429776,0.06568463,0.10460016,0.08453651,0.84665943
0.42321161,1.24507940,0.00083901,0.08200383,0.43391857,0.05573738,0.06794762,0.10270132,0.08625107,0.85477299
0.42921461,1.25861869,0.00083753,0.07901235,0.45114751,0.05694783,0.06988925,0.10077552,0.08772286,0.86160726
0.43521761,1.26954569,0.00083462,0.07610454,0.46767348,0.05790432,0.07147022,0.09883052,0.08892450,0.86705862
0.44122061,1.27771568,0.00083022,0.07329567,0.48347435,0.05858730,0.07265786,0.09687480,0.08983574,0.87106905
0.44722361,1.28306598,0.00082427,0.07059575,0.49857652,0.05898322,0.07342725,0.09491805,0.09044432,0.87363202
0.45322661,1.28562205,0.00081680,0.06801003,0.51305352,0.05908508,0.07376202,0.09297149,0.09074648,0.87479592
0.45922961,1.28549931,0.00080787,0.06553970,0.52702187,0.05889270,0.07365493,0.09104816,0.09074714,0.87466452
0.46523262,1.28290016,0.00079760,0.06318267,0.54063427,0.05841282,0.07310814,0.08916295,0.09045969,0.87339405
0.47123562,1.27810591,0.00078616,0.06093441,0.55407016,0.05765879,0.07213316,0.08733238,0.08990542,0.87118692
0.47723862,1.27146397,0.00077376,0.05878878,0.56752406,0.05665010,0.07075040,0.08557415,0.08911245,0.86828214
0.48324162,1.26337059,0.00076063,0.05673878,0.58119222,0.05541155,0.06898850,0.08390650,0.08811445,0.86494285
0.48924462,1.25425003,0.00074705,0.05477721,0.59525810,0.05397233,0.06688330,0.08234726,0.08694899,0.86144145
0.49524762,1.24453129,0.00073328,0.05289710,0.60987758,0.05236482,0.06447658,0.08091284,0.08565570,0.85804334
0.50125063,1.23462371,0.00071957,0.05109209,0.62516462,0.05062334,0.06181462,0.07961707,0.08427435,0.85499002
0.50725363,1.22489284,0.00070617,0.04935657,0.64117826,0.04878284,0.05894669,0.07847006,0.08284294,0.85248272
0.51325663,1.21563811,0.00069329,0.04768568,0.65791189,0.04687766,0.05592341,0.07747716,0.08139582,0.85066747
0.51925963,1.20707364,0.00068108,0.04607520,0.67528532,0.04494029,0.05279521,0.07663803,0.07996216,0.84962274
0.52526263,1.19931351,0.00066965,0.04452138,0.69314052,0.04300034,0.04961085,0.07594603,0.07856457,0.84935047
0.53126563,1.19236252,0.00065903,0.04302063,0.71124124,0.04108367,0.04641614,0.07538783,0.07721822,0.84977111
0.53726863,1.18611294,0.00064920,0.04156929,0.72927690,0.03921174,0.04325280,0.07494348,0.07593031,0.85072316
0.54327164,1.18034781,0.00064009,0.04016341,0.74687063,0.03740125,0.04015762,0.07458674,0.07470001,0.85196744
0.54927464,1.17475048,0.00063153,0.03879852,0.76359131,0.03566397,0.03716185,0.07428585,0.07351883,0.85319588
0.55527764,1.16892013,0.00062334,0.03746956,0.77896892,0.03400684,0.03429088,0.07400462,0.07237145,0.85404448
0.56128064,1.16239220,0.00061526,0.03617086,0.79251283,0.03243231,0.03156414,0.07370385,0.07123684,0.85410981
0.56728364,1.15466295,0.00060703,0.03489625,0.80373177,0.03093883,0.02899534,0.07334288,0.07008976,0.85296820
0.57328664,1.14521636,0.00059837,0.03363920,0.81215486,0.02952154,0.02659278,0.07288138,0.06890237,0.85019653
0.57928964,1.13355234,0.00058899,0.03239315,0.81735227,0.02817302,0.02435994,0.07228117,0.06764599,0.84539358
0.58529265,1.11921432,0.00057863,0.03115178,0.81895488,0.02688411,0.02229618,0.07150790,0.06629292,0.83820074
0.59129565,1.10181498,0.00056704,0.02990940,0.81667146,0.02564475,0.02039749,0.07053271,0.06481805,0.82832101
0.59729865,1.08105866,0.00055403,0.02866131,0.81030296,0.02444478,0.01865730,0.06933363,0.06320043,0.81553532
0.60330165,1.05675943,0.00053947,0.02740416,0.79975289,0.02327463,0.01706732,0.06789658,0.06142445,0.79971531
0.60930465,1.02885380,0.00052327,0.02613625,0.78503337,0.02212596,0.01561827,0.06621622,0.05948089,0.78083199
0.61530765,0.99740773,0.00050544,0.02485776,0.76626675,0.02099212,0.01430064,0.06429624,0.05736745,0.75895992
0.62131066,0.96261769,0.00048602,0.02357096,0.74368256,0.01986852,0.01310527,0.06214939,0.05508908,0.73427681
0.62731366,0.92480584,0.00046517,0.02228021,0.71761017,0.01875277,0.01202388,0.05979710,0.05265787,0.70705862
0.63331666,0.88440996,0.00044308,0.02099206,0.68846753,0.01764482,0.01104950,0.05726871,0.05009270,0.67767071
0.63931966,0.84196868,0.00042003,0.01971505,0.65674671,0.01654683,0.01017674,0.05460052,0.04741857,0.64655530
0.64532266,0.79810307,0.00039636,0.01845963,0.62299686,0.01546302,0.00940199,0.05183456,0.04466575,0.61421640
0.65132566,0.75349560,0.00037248,0.01723788,0.58780563,0.01439942,0.00872347,0.04901717,0.04186874,0.58120258
0.65732866,0.70886760,0.00034884,0.01606329,0.55177975,0.01336352,0.00814132,0.04619764,0.03906517,0.54808886
0.66333167,0.66495645,0.00032596,0.01495042,0.51552586,0.01236396,0.00765741,0.04342667,0.03629472,0.51545832
0.66933467,0.62249347,0.00030441,0.01391468,0.47963225,0.01141014,0.00727526,0.04075510,0.03359800,0.48388452
0.67533767,0.58218353,0.00028484,0.01297198,0.44465232,0.01051188,0.00699985,0.03823264,0.03101560,0.45391522
0.68134067,0.54468722,0.00026794,0.01213850,0.41109029,0.00967911,0.00683732,0.03590688,0.02858726,0.42605825
0.68734367,0.51060611,0.00025449,0.01143050,0.37938976,0.00892157,0.00679478,0.03382250,0.02635123,0.40076992
0.69334667,0.48047156,0.00024538,0.01086411,0.34992512,0.00824862,0.00687996,0.03202074,0.02434375,0.37844633
0.69934967,0.45473735,0.00024157,0.01045518,0.32299628,0.00766906,0.00710091,0.03053915,0.02259886,0.35941766
0.70535268,0.43377595,0.00024418,0.01021925,0.29882636,0.00719101,0.00746570,0.02941160,0.02114827,0.34394568
0.71135568,0.41787856,0.00025448,0.01017147,0.27756249,0.00682193,0.00798208,0.02866856,0.02002151,0.33222414
0.71735868,0.40725827,0.00027388,0.01032657,0.25927918,0.00656853,0.00865717,0.02833753,0.01924618,0.32438185
0.72336168,0.40205613,0.00030402,0.01069889,0.24398409,0.00643691,0.00949716,0.02844373,0.01884833,0.32048825
0.72936468,0.40234956,0.00034674,0.01130239,0.23162568,0.00643257,0.01050700,0.02901077,0.01885297,0.32056080
0.73536768,0.40816236,0.00040409,0.01215065,0.22210227,0.00656056,0.01169017,0.03006154,0.01928459,0.32457392
0.74137069,0.41947581,0.00047837,0.01325689,0.21527213,0.00682558,0.01304841,0.03161895,0.02016770,0.33246877
0.74737369,0.43624018,0.00057210,0.01463393,0.21096397,0.00723206,0.01458160,0.03370666,0.02152740,0.34416350
0.75337669,0.45838602,0.00068805,0.01629413,0.20898756,0.00778430,0.01628762,0.03634966,0.02338981,0.35956323
0.75937969,0.48583454,0.00082916,0.01824927,0.20914388,0.00848655,0.01816231,0.03957466,0.02578252,0.37856948
0.76538269,0.51850666,0.00099853,0.02051039,0.21123455,0.00934303,0.02019951,0.04341017,0.02873480,0.40108833
0.77138569,0.55633017,0.00119937,0.02308756,0.21507018,0.01035796,0.02239115,0.04788634,0.03227778,0.42703707
0.77738869,0.59924463,0.00143491,0.02598955,0.22047736,0.01153555,0.02472748,0.05303446,0.03644435,0.45634890
0.78339170,0.64720372,0.00170832,0.02922349,0.22730415,0.01287988,0.02719734,0.05888605,0.04126896,0.48897546
0.78939470,0.70017484,0.00202262,0.03279442,0.23542388,0.01439482,0.02978845,0.06547168,0.04678713,0.52488706
0.79539770,0.75813594,0.00238052,0.03670474,0.24473724,0.01608381,0.03248789,0.07281942,0.05303482,0.56407049
0.80140070,0.82106967,0.00278432,0.04095373,0.25517265,0.01794969,0.03528242,0.08095304,0.06004745,0.60652460
0.80740370,0.88895507,0.00323576,0.04553686,0.26668496,0.01999434,0.03815897,0.08988994,0.06785883,0.65225380
0.81340670,0.96175708,0.00373589,0.05044523,0.27925269,0.02221844,0.04110500,0.09963897,0.07649973,0.70125981
0.81940970,1.03941460,0.00428489,0.05566487,0.29287391,0.02462107,0.04410889,0.11019823,0.08599632,0.75353218
0.82541271,1.12182737,0.00488200,0.06117622,0.30756103,0.02719937,0.04716013,0.12155292,0.09636836,0.80903794
0.83141571,1.20884277,0.00552536,0.06695356,0.32333480,0.02994812,0.05024951,0.13367340,0.10762731,0.86771127
0.83741871,1.30024302,0.00621195,0.07296455,0.34021784,0.03285940,0.05336915,0.14651354,0.11977428,0.92944358
0.84342171,1.39573375,0.00693752,0.07916999,0.35822795,0.03592226,0.05651232,0.16000955,0.13279798,0.99407483
0.84942471,1.49493470,0.00769656,0.08552365,0.37737161,0.03912235,0.05967322,0.17407931,0.14667269,1.06138668
0.85542771,1.59737332,0.00848234,0.09197240,0.39763789,0.04244178,0.06284653,0.18862238,0.16135641,1.13109798
0.86143072,1.70248185,0.00928695,0.09845652,0.41899317,0.04585893,0.06602691,0.20352070,0.17678916,1.20286319
0.86743372,1.80959853,0.01010145,0.10491028,0.44137681,0.04934843,0.06920836,0.21863994,0.19289171,1.27627386
0.87343672,1.91797304,0.01091598,0.11126289,0.46469798,0.05288128,0.07238355,0.23383172,0.20956468,1.35086348
0.87943972,2.02677644,0.01172000,0.11743956,0.48883386,0.05642504,0.07554318,0.24893637,0.22668823,1.42611560
0.88544272,2.13511552,0.01250252,0.12336302,0.51362920,0.05994427,0.07867532,0.26378641,0.24412241,1.50147491
0.89144572,2.24205097,0.01325234,0.12895509,0.53889724,0.06340101,0.08176497,0.27821043,0.26170814,1.57636103
0.89744872,2.34661903,0.01395839,0.13413860,0.56442213,0.06675549,0.08479368,0.29203744,0.27926903,1.65018426
0.90345173,2.44785569,0.01461002,0.13883941,0.58996239,0.06996690,0.08773944,0.30510129,0.29661399,1.72236266
0.90945473,2.54482260,0.01519727,0.14298840,0.61525572,0.07299429,0.09057680,0.31724525,0.31354062,1.79233958
0.91545773,2.63663338,0.01571123,0.14652365,0.64002452,0.07579759,0.09327725,0.32832627,0.32983931,1.85960086
0.92146073,2.72247955,0.01614425,0.14939240,0.66398228,0.07833863,0.09580993,0.33821903,0.34529797,1.92369071
0.92746373,2.80165459,0.01649020,0.15155284,0.68684042,0.08058218,0.09814253,0.34681943,0.35970736,1.98422550
0.93346673,2.87357528,0.01674467,0.15297581,0.70831535,0.08249700,0.10024253,0.35404745,0.37286671,2.04090477
0.93946973,2.93779925,0.01690511,0.15364597,0.72813569,0.08405675,0.10207853,0.35984924,0.38458944,2.09351886
0.94547274,2.99403805,0.01697091,0.15356277,0.74604926,0.08524087,0.10362178,0.36419842,0.39470896,2.14195277
0.95147574,3.04216497,0.01694343,0.15274090,0.76182976,0.08603526,0.10484775,0.36709648,0.40308399,2.18618610
0.95747874,3.08221759,0.01682595,0.15121030,0.77528291,0.08643284,0.10573771,0.36857240,0.40960348,2.22628904
0.96348174,3.11439457,0.01662361,0.14901571,0.78625195,0.08643384,0.10628009,0.36868134,0.41419065,2.26241478
0.96948474,3.13904731,0.01634320,0.14621577,0.79462232,0.08604592,0.10647175,0.36750272,0.41680615,2.29478867
0.97548774,3.15666651,0.01599305,0.14288161,0.80032541,0.08528407,0.10631895,0.36513758,0.41744997,2.32369476
0.98149075,3.16786453,0.01558268,0.13909514,0.80334133,0.08417028,0.10583787,0.36170542,0.41616215,2.34946059
0.98749375,3.17335419,0.01512262,0.13494689,0.80370059,0.08273296,0.10505488,0.35734075,0.41302213,2.37244085
0.99349675,3.17392504,0.01462409,0.13053371,0.80148458,0.08100625,0.10400628,0.35218930,0.40814678,2.39300100
0.99949975,3.17041806,0.01409867,0.12595612,0.79682488,0.07902912,0.10273759,0.34640421,0.40168707,2.41150144
1.00550275,3.16369986,0.01355800,0.12131569,0.78990135,0.07684429,0.10130244,0.34014221,0.39382365,2.42828324
1.01150575,3.15463727,0.01301350,0.11671233,0.78093904,0.07449720,0.09976105,0.33356001,0.38476141,2.44365586
1.01750875,3.14407333,0.01247606,0.11224164,0.77020376,0.07203477,0.09817837,0.32681087,0.37472322,2.45788754
1.02351176,3.13280539,0.01195581,0.10799247,0.75799669,0.06950425,0.09662194,0.32004155,0.36394321,2.47119853
1.02951476,3.12156605,0.01146184,0.10404464,0.74464786,0.06695210,0.09515958,0.31338966,0.35265979,2.48375750
1.03551776,3.11100730,0.01100205,0.10046698,0.73050870,0.06442288,0.09385695,0.30698142,0.34110873,2.49568085
1.04152076,3.10168819,0.01058296,0.09731572,0.71594391,0.06195829,0.09277526,0.30092985,0.32951658,2.50703491
1.04752376,3.09406627,0.01020964,0.09463327,0.70132279,0.05959634,0.09196892,0.29533349,0.31809470,2.51784056
1.05352676,3.08849255,0.00988558,0.09244746,0.68701026,0.05737062,0.09148359,0.29027548,0.30703406,2.52807985
1.05952976,3.08521013,0.00961273,0.09077109,0.67335787,0.05530977,0.09135444,0.28582307,0.29650116,2.53770397
1.06553277,3.08435587,0.00939145,0.08960215,0.66069514,0.05343716,0.09160483,0.28202760,0.28663500,2.54664212
1.07153577,3.08596516,0.00922063,0.08892425,0.64932139,0.05177059,0.09224546,0.27892473,0.27754532,2.55481056
1.07753877,3.08997904,0.00909776,0.08870760,0.63949843,0.05032237,0.09327399,0.27653505,0.26931207,2.56212132
1.08354177,3.09625357,0.00901910,0.08891037,0.63144448,0.04909933,0.09467517,0.27486495,0.26198605,2.56849016
1.08954477,3.10457080,0.00897982,0.08948033,0.62532932,0.04810314,0.09642149,0.27390778,0.25559076,2.57384335
1.09554777,3.11465120,0.00897421,0.09035679,0.62127114,0.04733064,0.09847427,0.27364512,0.25012514,2.57812303
1.10155078,3.12616695,0.00899592,0.09147286,0.61933500,0.04677434,0.10078531,0.27404833,0.24556720,2.58129099
1.10755378,3.13875601,0.00903820,0.09275769,0.61953314,0.04642295,0.10329874,0.27508015,0.24187821,2.58333092
1.11355678,3.15203653,0.00909415,0.09413897,0.62182715,0.04626201,0.10595334,0.27669647,0.23900745,2.58424924
1.11955978,3.16562133,0.00915697,0.09554529,0.62613177,0.04627451,0.10868501,0.27884811,0.23689702,2.58407459
1.12556278,3.17913237,0.00922022,0.09690854,0.63232048,0.04644158,0.11142933,0.28148270,0.23548679,2.58285642
1.13156578,3.19221473,0.00927807,0.09816611,0.64023241,0.04674315,0.11412425,0.28454645,0.23471905,2.58066281
1.13756878,3.20455008,0.00932550,0.09926286,0.64968050,0.04715862,0.11671262,0.28798603,0.23454291,2.57757797
1.14357179,3.21586915,0.00935848,0.10015283,0.66046056,0.04766745,0.11914456,0.29175024,0.23491806,2.57369965
1.14957479,3.22596315,0.00937417,0.10080070,0.67236087,0.04824980,0.12137965,0.29579159,0.23581799,2.56913673
1.15557779,3.23469361,0.00937096,0.10118269,0.68517192,0.04888699,0.12338866,0.30006779,0.23723232,2.56400717
1.16158079,3.24200040,0.00934861,0.10128725,0.69869608,0.04956201,0.12515501,0.30454288,0.23916846,2.55843645
1.16758379,3.24790770,0.00930823,0.10111527,0.71275648,0.05025989,0.12667565,0.30918831,0.24165221,2.55255653
1.17358679,3.25252729,0.00925223,0.10067977,0.72720518,0.05096801,0.12796153,0.31398354,0.24472765,2.54650525
1.17958979,3.25605919,0.00918427,0.10000537,0.74192980,0.05167629,0.12903749,0.31891639,0.24845600,2.54042600
1.18559280,3.25878907,0.00910911,0.09912724,0.75685869,0.05237735,0.12994165,0.32398308,0.25291374,2.53446761
1.19159580,3.26108235,0.00903245,0.09808977,0.77196419,0.05306648,0.13072432,0.32918775,0.25818980,2.52878387
1.19759880,3.26337479,0.00896070,0.09694492,0.78726372,0.05374158,0.13144633,0.33454172,0.26438218,2.52353275
1.20360180,3.26615958,0.00890075,0.09575033,0.80281872,0.05440297,0.13217705,0.34006219,0.27159381,2.51887482
1.20960480,3.26997092,0.00885972,0.09456731,0.81873125,0.05505313,0.13299189,0.34577065,0.27992795,2.51497053
1.21560780,3.27536438,0.00884466,0.09345860,0.83513835,0.05569627,0.13396959,0.35169087,0.28948316,2.51197637
1.22161081,3.28289431,0.00886231,0.09248620,0.85220411,0.05633796,0.13518923,0.35784651,0.30034800,2.51003953
1.22761381,3.29308898,0.00891877,0.09170915,0.87010983,0.05698451,0.13672707,0.36425853,0.31259560,2.50929114
1.23361681,3.30642402,0.00901934,0.09118137,0.88904248,0.05764250,0.13865341,0.37094238,0.32627829,2.50983814
1.23961981,3.32329500,0.00916821,0.09094973,0.90918172,0.05831811,0.14102942,0.37790505,0.34142243,2.51175393
1.24562281,3.34399018,0.00936831,0.09105219,0.93068614,0.05901651,0.14390423,0.38514221,0.35802356,2.51506828
1.25162581,3.36866459,0.00962113,0.09151632,0.95367915,0.05974132,0.14731217,0.39263551,0.37604217,2.51975675
1.25762881,3.39731644,0.00992661,0.09235798,0.97823508,0.06049398,0.15127043,0.40035015,0.39540015,2.52573042
1.26363182,3.42976725,0.01028309,0.09358044,1.00436623,0.06127334,0.15577721,0.40823290,0.41597822,2.53282646
1.26963482,3.46564677,0.01068726,0.09517381,1.03201152,0.06207521,0.16081032,0.41621080,0.43761435,2.54080026
1.27563782,3.50438393,0.01113422,0.09711486,1.06102733,0.06289211,0.16632651,0.42419049,0.46010342,2.54931992
1.28164082,3.54520461,0.01161751,0.09936727,1.09118119,0.06371316,0.17226136,0.43205846,0.48319829,2.55796374
1.28764382,3.58713724,0.01212928,0.10188224,1.12214890,0.06452404,0.17853003,0.43968223,0.50661221,2.56622132
1.29364682,3.62902644,0.01266044,0.10459962,1.15351535,0.06530722,0.18502858,0.44691246,0.53002275,2.57349881
1.29964982,3.66955515,0.01320084,0.10744926,1.18477953,0.06604225,0.19163615,0.45358612,0.55307725,2.57912845
1.30565283,3.70727479,0.01373956,0.11035288,1.21536361,0.06670631,0.19821775,0.45953056,0.57539959,2.58238274
1.31165583,3.74064310,0.01426512,0.11322617,1.24462615,0.06727483,0.20462769,0.46456848,0.59659838,2.58249270
1.31765883,3.76806839,0.01476582,0.11598118,1.27187902,0.06772225,0.21071354,0.46852351,0.61627615,2.57867024
1.32366183,3.78795910,0.01523001,0.11852889,1.29640764,0.06802290,0.21632050,0.47122643,0.63403950,2.57013353
1.32966483,3.79877666,0.01564641,0.12078189,1.31749367,0.06815196,0.22129598,0.47252160,0.64950974,2.55613479
1.33566783,3.79908986,0.01600444,0.12265710,1.33443940,0.06808638,0.22549435,0.47227340,0.66233382,2.53598917
1.34167084,3.78762844,0.01629446,0.12407838,1.34659281,0.06780584,0.22878155,0.47037244,0.67219499,2.50910364
1.34767384,3.76333354,0.01650808,0.12497904,1.35337216,0.06729368,0.23103947,0.46674124,0.67882296,2.47500435
1.35367684,3.72540292,0.01663840,0.12530397,1.35428901,0.06653762,0.23216983,0.46133900,0.68200300,2.43336133
1.35967984,3.67332864,0.01668020,0.12501157,1.34896872,0.06553050,0.23209758,0.45416541,0.68158371,2.38400912
1.36568284,3.60692561,0.01663010,0.12407515,1.33716724,0.06427072,0.23077343,0.44526310,0.67748299,2.32696222
1.37168584,3.52634930,0.01648664,0.12248388,1.31878358,0.06276257,0.22817560,0.43471870,0.66969209,2.26242454
1.37768884,3.43210177,0.01625038,0.12024327,1.29386727,0.06101630,0.22431062,0.42266235,0.65827734,2.19079208
1.38369185,3.32502562,0.01592382,0.11737511,1.26262041,0.05904804,0.21921317,0.40926566,0.64337965,2.11264861
1.38969485,3.20628576,0.01551139,0.11391688,1.22539428,0.05687941,0.21294499,0.39473824,0.62521162,2.02875444
1.39569785,3.07734000,0.01501926,0.10992069,1.18268069,0.05453704,0.20559283,0.37932275,0.60405242,1.94002844
1.40170085,2.93989932,0.01445523,0.10545183,1.13509840,0.05205183,0.19726569,0.36328885,0.58024066,1.84752424
1.40770385,2.79587980,0.01382845,0.10058695,1.08337544,0.04945812,0.18809131,0.34692615,0.55416552,1.75240144
1.41370685,2.64734810,0.01314919,0.09541194,1.02832803,0.04679269,0.17821217,0.33053646,0.52625648,1.65589311
1.41970985,2.49646288,0.01242858,0.09001974,0.97083714,0.04409377,0.16778116,0.31442573,0.49697215,1.55927095
1.42571286,2.34541458,0.01167826,0.08450795,0.91182385,0.04139995,0.15695711,0.29889590,0.46678858,1.46380960
1.43171586,2.19636602,0.01091012,0.07897656,0.85222439,0.03874914,0.14590033,0.28423700,0.43618755,1.37075153
1.43771886,2.05139617,0.01013602,0.07352572,0.79296609,0.03617758,0.13476839,0.27071982,0.40564532,1.28127397
1.44372186,1.91244914,0.00936749,0.06825370,0.73494500,0.03371894,0.12371223,0.25858945,0.37562212,1.19645921
1.44972486,1.78129013,0.00861549,0.06325505,0.67900600,0.03140353,0.11287284,0.24805973,0.34655281,1.11726917
1.45572786,1.65946974,0.00789025,0.05861904,0.62592607,0.02925769,0.10237845,0.23930908,0.31883903,1.04452529
1.46173087,1.54829735,0.00720101,0.05442834,0.57640094,0.02730327,0.09234245,0.23247744,0.29284280,0.97889413
1.46773387,1.44882416,0.00655600,0.05075795,0.53103536,0.02555735,0.08286191,0.22766477,0.26888181,0.92087899
1.47373687,1.36183563,0.00596225,0.04767438,0.49033700,0.02403208,0.07401688,0.22493069,0.24722638,0.87081758
1.47973987,1.28785292,0.00542562,0.04523504,0.45471368,0.02273471,0.06587021,0.22429558,0.22809790,0.82888538
1.48574287,1.22714243,0.00495076,0.04348775,0.42447363,0.02166769,0.05846800,0.22574269,0.21166867,0.79510413
1.49174587,1.17973224,0.00454113,0.04247036,0.39982822,0.02082901,0.05184048,0.22922124,0.19806290,0.76935488
1.49774887,1.14543411,0.00419906,0.04221052,0.38089674,0.02021256,0.04600330,0.23465036,0.18735864,0.75139443
1.50375188,1.12386948,0.00392582,0.04272534,0.36771256,0.01980860,0.04095905,0.24192350,0.17959036,0.74087457
1.50975488,1.11449797,0.00372171,0.04402118,0.36023013,0.01960429,0.03669898,0.25091317,0.17475196,0.73736266
1.51575788,1.11664693,0.00358612,0.04609333,0.35833243,0.01958424,0.03320468,0.26147571,0.17280000,0.74036295
1.52176088,1.12954063,0.00351769,0.04892580,0.36183830,0.01973107,0.03044987,0.27345593,0.17365698,0.74933743
1.52776388,1.15232796,0.00351432,0.05249099,0.37050942,0.02002600,0.02840197,0.28669137,0.17721447,0.76372544
1.53376688,1.18410780,0.00357334,0.05674955,0.38405682,0.02044937,0.02702354,0.30101594,0.18333611,0.78296135
1.53976988,1.22395120,0.00369155,0.06165023,0.40214666,0.02098116,0.02627357,0.31626302,0.19186038,0.80648980
1.54577289,1.27092025,0.00386528,0.06712995,0.42440545,0.02160140,0.02610844,0.33226771,0.20260318,0.83377805
1.55177589,1.32408336,0.00409052,0.07311408,0.45042486,0.02229064,0.02648280,0.34886834,0.21536037,0.86432530
1.55777889,1.38252707,0.00436291,0.07951699,0.47976608,0.02303025,0.02735014,0.36590728,0.22991020,0.89766908
1.56378189,1.44536491,0.00467783,0.08624292,0.51196433,0.02380274,0.02866320,0.38323107,0.24601589,0.93338868
1.56978489,1.51174361,0.00503048,0.09318724,0.54653339,0.02459201,0.03037427,0.40069002,0.26342836,0.97110614
1.57578789,1.58084733,0.00541586,0.10023805,0.58297075,0.02538352,0.03243533,0.41813752,0.28188932,1.01048513
1.58179090,1.65190074,0.00582890,0.10727826,0.62076326,0.02616448,0.03479819,0.43542916,0.30113463,1.05122814
1.58779390,1.72417120,0.00626447,0.11418787,0.65939368,0.02692395,0.03741452,0.45242195,0.32089817,1.09307267
1.59379690,1.79697103,0.00671747,0.12084671,0.69834795,0.02765289,0.04023595,0.46897376,0.34091595,1.13578684
1.59979990,1.86966003,0.00718289,0.12713734,0.73712337,0.02834426,0.04321420,0.48494321,0.36093068,1.17916487
1.60580290,1.94164853,0.00765586,0.13294799,0.77523732,0.02899301,0.04630126,0.50019020,0.38069644,1.22302293
1.61180590,2.01240126,0.00813180,0.13817569,0.81223641,0.02959603,0.04944968,0.51457706,0.39998345,1.26719553
1.61780890,2.08144169,0.00860643,0.14272912,0.84770566,0.03015221,0.05261290,0.52797045,0.41858268,1.31153266
